에이스침대(003800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-01-20,4410,4420,4400,4420,955,43316.0,1960000.0
2003-01-21,4430,4440,4310,4420,1343,43316.0,1960000.0
2003-01-22,4360,4490,4360,4490,1681,44002.0,1960000.0
2003-01-23,4400,4400,4320,4320,1192,42336.0,1960000.0
2003-01-24,4360,4360,4360,4360,1281,42728.0,1960000.0
2003-01-27,4340,4340,4210,4340,1138,42532.0,1960000.0
2003-01-28,4550,4550,4230,4480,1083,43904.0,1960000.0
2003-01-29,4040,4350,4040,4200,1003,41160.0,1960000.0
2003-01-30,4090,4280,4090,4270,301,41846.0,1960000.0
2003-02-03,4300,4300,4280,4290,640,42042.0,1960000.0
2003-02-04,4320,4320,4320,4320,1033,42336.0,1960000.0
2003-02-05,4370,4390,4250,4300,1171,42140.0,1960000.0
2003-02-06,4390,4400,4290,4290,990,42042.0,1960000.0
2003-02-07,4300,4300,4300,4300,1001,42140.0,1960000.0
2003-02-10,4290,4300,4290,4300,980,42140.0,1960000.0
2003-02-11,4280,4280,4080,4270,963,41846.0,1960000.0
2003-02-12,4290,4500,4020,4200,2571,41160.0,1960000.0
2003-02-13,4540,4540,4200,4540,1196,44492.0,1960000.0
2003-02-14,4400,4480,4220,4480,746,43904.0,1960000.0
2003-02-17,4480,4680,4280,4680,1075,45864.0,1960000.0
2003-02-18,4640,4640,4330,4540,1297,44492.0,1960000.0
2003-02-19,4500,4640,4280,4440,2022,43512.0,1960000.0
2003-02-20,4370,4370,4270,4350,759,42630.0,1960000.0
2003-02-21,4560,4580,4260,4460,1448,43708.0,1960000.0
2003-02-24,4390,4440,4290,4350,1020,42630.0,1960000.0
2003-02-25,4350,4420,4280,4420,660,43316.0,1960000.0
2003-02-26,4350,4400,4280,4340,336,42532.0,1960000.0
2003-02-27,4390,4390,4190,4310,261,42238.0,1960000.0
2003-02-28,4290,4320,4290,4320,190,42336.0,1960000.0
2003-03-03,4280,4280,4200,4200,1128,41160.0,1960000.0
2003-03-04,4180,4240,4000,4100,1015,40180.0,1960000.0
2003-03-05,4020,4160,3970,4160,662,40768.0,1960000.0
2003-03-06,4160,4180,3960,4000,795,39200.0,1960000.0
2003-03-07,4120,4120,3950,4060,930,39788.0,1960000.0
2003-03-10,3920,4040,3910,4040,1078,39592.0,1960000.0
2003-03-11,4000,4029,4000,4030,711,39494.0,1960000.0
2003-03-12,3969,4030,3809,3810,1089,37338.0,1960000.0
2003-03-13,4040,4050,3800,3800,1051,37240.0,1960000.0
2003-03-14,3990,4100,3830,4100,1001,40180.0,1960000.0
2003-03-17,3900,3980,3890,3980,416,39004.0,1960000.0
2003-03-18,4000,4090,3890,3900,1991,38220.0,1960000.0
2003-03-19,3900,4000,3730,3960,813,38808.0,1960000.0
2003-03-20,3980,3980,3849,3850,1432,37730.0,1960000.0
2003-03-21,4000,4000,3900,3980,921,39004.0,1960000.0
2003-03-24,3980,4000,3920,3980,1171,39004.0,1960000.0
2003-03-25,3840,3940,3840,3930,751,38514.0,1960000.0
2003-03-26,3960,4200,3920,4200,2290,41160.0,1960000.0
2003-03-27,4089,4089,3980,4050,408,39690.0,1960000.0
2003-03-28,4040,4040,3920,3990,285,39102.0,1960000.0
2003-03-31,3990,3990,3809,3930,805,38514.0,1960000.0
2003-04-01,3820,3930,3820,3900,596,38220.0,1960000.0
2003-04-02,3970,3970,3880,3940,750,38612.0,1960000.0
2003-04-03,3920,3920,3840,3900,932,38220.0,1960000.0
2003-04-04,3900,3900,3840,3840,1468,37632.0,1960000.0
2003-04-07,3980,3980,3920,3920,1036,38416.0,1960000.0
2003-04-08,3980,3990,3849,3850,848,37730.0,1960000.0
2003-04-09,3960,3960,3860,3920,1242,38416.0,1960000.0
2003-04-10,3970,3970,3870,3940,891,38612.0,1960000.0
2003-04-11,3960,3960,3930,3940,916,38612.0,1960000.0
2003-04-14,3880,4410,3880,4100,7670,40180.0,1960000.0
2003-04-15,4140,4350,4110,4190,1063,41062.0,1960000.0
2003-04-16,4190,4190,4089,4090,353,40082.0,1960000.0
2003-04-17,4080,4100,4030,4040,252,39592.0,1960000.0
2003-04-18,4040,4170,4040,4170,786,40866.0,1960000.0
2003-04-21,4170,4170,4100,4100,310,40180.0,1960000.0
2003-04-22,4100,4180,4020,4150,859,40670.0,1960000.0
2003-04-23,4150,4180,4100,4180,375,40964.0,1960000.0
2003-04-24,4180,4220,4180,4220,457,41356.0,1960000.0
2003-04-25,4220,4220,4030,4180,214,40964.0,1960000.0
2003-04-28,4170,4170,4060,4170,142,40866.0,1960000.0
2003-04-29,4160,4160,4100,4160,317,40768.0,1960000.0
2003-04-30,4080,4180,4080,4100,342,40180.0,1960000.0
2003-05-02,4170,4170,4130,4140,776,40572.0,1960000.0
2003-05-06,4110,4210,4110,4180,1192,40964.0,1960000.0
2003-05-07,4120,4210,4100,4100,1015,40180.0,1960000.0
2003-05-09,4050,4120,4040,4120,1182,40376.0,1960000.0
2003-05-12,4210,4210,4100,4120,885,40376.0,1960000.0
2003-05-13,4120,4400,4010,4030,4602,39494.0,1960000.0
2003-05-14,4040,4120,4040,4110,138,40278.0,1960000.0
2003-05-15,4060,4120,4030,4100,322,40180.0,1960000.0
2003-05-16,4090,4100,4050,4100,792,40180.0,1960000.0
2003-05-19,4070,4110,4040,4040,1547,39592.0,1960000.0
2003-05-20,4040,4089,4040,4090,660,40082.0,1960000.0
2003-05-21,4090,4160,4040,4160,986,40768.0,1960000.0
2003-05-22,4150,4170,4070,4170,1000,40866.0,1960000.0
2003-05-23,4070,4320,4060,4320,970,42336.0,1960000.0
2003-05-26,4260,4350,4160,4330,782,42434.0,1960000.0
2003-05-27,4360,4400,4140,4140,1690,40572.0,1960000.0
2003-05-28,4150,4230,4120,4210,761,41258.0,1960000.0
2003-05-29,4150,4330,3940,3980,4847,39004.0,1960000.0
2003-05-30,4130,4130,3950,4020,709,39396.0,1960000.0
2003-06-02,4000,4060,4000,4040,996,39592.0,1960000.0
2003-06-03,4030,4120,3960,4120,1424,40376.0,1960000.0
2003-06-04,4000,4100,4000,4100,1095,40180.0,1960000.0
2003-06-05,4110,4110,4010,4040,884,39592.0,1960000.0
2003-06-09,4010,4110,4010,4110,960,40278.0,1960000.0
2003-06-10,3980,4089,3980,4090,906,40082.0,1960000.0
2003-06-11,4020,4069,4020,4070,976,39886.0,1960000.0
2003-06-12,4060,4060,4010,4060,1178,39788.0,1960000.0
2003-06-13,4020,4080,4020,4040,916,39592.0,1960000.0
2003-06-16,4040,4040,4010,4020,951,39396.0,1960000.0
2003-06-17,4020,4070,4009,4010,1298,39298.0,1960000.0
2003-06-18,4170,4170,4000,4100,1156,40180.0,1960000.0
2003-06-19,4010,4180,4010,4180,2305,40964.0,1960000.0
2003-06-20,4170,4180,4050,4070,566,39886.0,1960000.0
2003-06-23,4049,4140,4040,4050,776,39690.0,1960000.0
2003-06-24,4030,4120,4030,4100,745,40180.0,1960000.0
2003-06-25,4020,4080,4010,4080,1283,39984.0,1960000.0
2003-06-26,4080,4130,4020,4130,705,40474.0,1960000.0
2003-06-27,4130,4130,4020,4120,846,40376.0,1960000.0
2003-06-30,4029,4150,4029,4150,170,40670.0,1960000.0
2003-07-01,4100,4100,4069,4070,635,39886.0,1960000.0
2003-07-02,4070,4140,4070,4140,1080,40572.0,1960000.0
2003-07-03,4060,4140,4040,4050,1021,39690.0,1960000.0
2003-07-04,3980,4110,3980,4030,809,39494.0,1960000.0
2003-07-07,4020,4120,4010,4040,1390,39592.0,1960000.0
2003-07-08,4040,4100,4040,4090,1031,40082.0,1960000.0
2003-07-09,4040,4040,4040,4040,729,39592.0,1960000.0
2003-07-10,4030,4060,4020,4020,1046,39396.0,1960000.0
2003-07-11,4010,4100,4010,4100,979,40180.0,1960000.0
2003-07-14,4170,4170,4040,4040,1215,39592.0,1960000.0
2003-07-15,4100,4120,4000,4110,1612,40278.0,1960000.0
2003-07-16,4040,4110,4020,4110,998,40278.0,1960000.0
2003-07-18,4030,4089,4020,4090,1068,40082.0,1960000.0
2003-07-21,4029,4069,4029,4070,925,39886.0,1960000.0
2003-07-22,4070,4070,4000,4060,971,39788.0,1960000.0
2003-07-23,4000,4049,4000,4010,1222,44471.0,2218000.0
2003-07-24,4009,4049,4009,4050,1565,44914.0,2218000.0
2003-07-25,4030,4060,4020,4060,1819,45025.0,2218000.0
2003-07-28,4000,4060,4000,4060,790,45025.0,2218000.0
2003-07-29,4080,4080,4000,4080,831,45247.0,2218000.0
2003-07-30,4030,4100,4020,4020,593,44582.0,2218000.0
2003-07-31,4020,4040,4000,4040,322,44804.0,2218000.0
2003-08-01,4000,4020,3950,4020,1043,44582.0,2218000.0
2003-08-04,3970,4020,3970,4020,1120,44582.0,2218000.0
2003-08-05,4020,4020,4000,4020,1310,44582.0,2218000.0
2003-08-06,3990,4020,3969,3970,3195,44027.0,2218000.0
2003-08-07,3980,4020,3980,4020,850,44582.0,2218000.0
2003-08-08,3989,4120,3980,4110,1930,45580.0,2218000.0
2003-08-11,4000,4009,4000,4010,756,44471.0,2218000.0
2003-08-12,4000,4100,4000,4100,850,45469.0,2218000.0
2003-08-13,4000,4000,4000,4000,705,44360.0,2218000.0
2003-08-14,4080,4080,3950,3960,1581,43916.0,2218000.0
2003-08-18,4050,4060,3960,4060,782,45025.0,2218000.0
2003-08-19,4060,4060,3969,4050,1006,44914.0,2218000.0
2003-08-20,4060,4060,3950,4050,618,44914.0,2218000.0
2003-08-21,4000,4170,3980,4170,921,46245.0,2218000.0
2003-08-22,4020,4120,4009,4010,1053,44471.0,2218000.0
2003-08-25,3980,4090,3980,4080,1559,45247.0,2218000.0
2003-08-26,4010,4080,4010,4060,1452,45025.0,2218000.0
2003-08-27,4010,4010,4000,4000,763,44360.0,2218000.0
2003-08-28,4050,4050,3980,4040,1195,44804.0,2218000.0
2003-08-29,4060,4060,4049,4050,105,44914.0,2218000.0
2003-09-01,3990,4050,3980,4040,1181,44804.0,2218000.0
2003-09-02,3980,4040,3980,3980,1335,44138.0,2218000.0
2003-09-03,3990,4049,3990,4050,1465,44914.0,2218000.0
2003-09-04,4000,4040,3980,4040,1190,44804.0,2218000.0
2003-09-05,3980,4100,3980,4100,1675,45469.0,2218000.0
2003-09-08,4010,4040,4000,4000,1390,44360.0,2218000.0
2003-09-09,4010,4010,4000,4000,1364,44360.0,2218000.0
2003-09-15,4150,4180,4010,4120,1619,45691.0,2218000.0
2003-09-16,4060,4100,4040,4100,876,45469.0,2218000.0
2003-09-17,4060,4060,4029,4030,2965,44693.0,2218000.0
2003-09-18,4020,4020,4020,4020,190,44582.0,2218000.0
2003-09-19,4090,4180,4040,4100,2147,45469.0,2218000.0
2003-09-22,4020,4170,4020,4160,1167,46134.0,2218000.0
2003-09-23,4050,4050,4000,4040,480,44804.0,2218000.0
2003-09-24,4049,4049,4040,4050,70,44914.0,2218000.0
2003-09-25,3980,4160,3980,4050,2476,44914.0,2218000.0
2003-09-26,4040,4160,4040,4160,560,46134.0,2218000.0
2003-09-29,4040,4060,4040,4060,261,45025.0,2218000.0
2003-09-30,4100,4100,4040,4080,401,45247.0,2218000.0
2003-10-01,4030,4080,4030,4080,1000,45247.0,2218000.0
2003-10-02,4040,4060,4040,4060,1040,45025.0,2218000.0
2003-10-06,4180,4180,4050,4080,740,45247.0,2218000.0
2003-10-07,4080,4080,4060,4080,120,45247.0,2218000.0
2003-10-08,4040,4069,4020,4070,1520,45136.0,2218000.0
2003-10-09,4040,4069,4040,4070,1031,45136.0,2218000.0
2003-10-10,4030,4550,3900,3960,4056,43916.0,2218000.0
2003-10-13,4050,4080,4050,4080,200,45247.0,2218000.0
2003-10-14,4000,4000,4000,4000,225,44360.0,2218000.0
2003-10-15,4000,4060,4000,4060,250,45025.0,2218000.0
2003-10-16,4060,4200,4040,4200,2787,46578.0,2218000.0
2003-10-17,4100,4240,4100,4220,2236,46800.0,2218000.0
2003-10-20,4120,4240,4110,4220,2448,46800.0,2218000.0
2003-10-21,4100,4210,4100,4210,2482,46689.0,2218000.0
2003-10-22,4260,4260,4250,4250,111,47132.0,2218000.0
2003-10-23,4220,4220,4220,4220,0,46800.0,2218000.0
2003-10-24,4100,4240,4100,4240,1511,47022.0,2218000.0
2003-10-27,4240,4240,4069,4070,163,45136.0,2218000.0
2003-10-28,4100,4230,4000,4220,1234,46800.0,2218000.0
2003-10-29,4220,4220,4220,4220,100,46800.0,2218000.0
2003-10-30,4100,4180,4000,4180,477,46356.0,2218000.0
2003-10-31,4180,4190,4100,4170,153,46245.0,2218000.0
2003-11-03,4100,4190,4100,4190,930,46467.0,2218000.0
2003-11-04,4100,4110,4020,4020,2135,44582.0,2218000.0
2003-11-05,4100,4140,4020,4140,1360,45913.0,2218000.0
2003-11-06,4100,4170,4000,4000,1502,44360.0,2218000.0
2003-11-07,4000,4080,3920,4080,1837,45247.0,2218000.0
2003-11-10,4080,4080,4050,4060,1208,45025.0,2218000.0
2003-11-11,4000,4060,4000,4060,119,45025.0,2218000.0
2003-11-12,4040,4060,3960,4060,293,45025.0,2218000.0
2003-11-13,4040,4060,4040,4060,270,45025.0,2218000.0
2003-11-14,4040,4170,4029,4030,1098,44693.0,2218000.0
2003-11-17,4030,4170,4020,4020,2635,44582.0,2218000.0
2003-11-18,4049,4100,4020,4090,2488,45358.0,2218000.0
2003-11-19,4020,4150,4000,4080,672,45247.0,2218000.0
2003-11-20,4069,4069,4060,4070,2450,45136.0,2218000.0
2003-11-21,4080,4080,4080,4080,1810,45247.0,2218000.0
2003-11-24,3980,4050,3940,3940,2478,43695.0,2218000.0
2003-11-25,4010,4029,3980,4030,116,44693.0,2218000.0
2003-11-26,4040,4040,3930,4000,2141,44360.0,2218000.0
2003-11-27,3970,4029,3970,4030,2365,44693.0,2218000.0
2003-11-28,4000,4029,3980,4030,2612,44693.0,2218000.0
2003-12-01,4020,4020,3900,3900,2774,43251.0,2218000.0
2003-12-02,3950,4010,3940,4000,2181,44360.0,2218000.0
2003-12-03,4000,4020,3960,4020,2418,44582.0,2218000.0
2003-12-04,4000,4000,3940,4000,2353,44360.0,2218000.0
2003-12-05,3960,3989,3940,3990,1451,44249.0,2218000.0
2003-12-08,3989,4000,3940,3990,2572,44249.0,2218000.0
2003-12-09,4000,4000,4000,4000,2065,44360.0,2218000.0
2003-12-10,3920,4000,3920,4000,2085,44360.0,2218000.0
2003-12-11,3950,4000,3950,4000,136,44360.0,2218000.0
2003-12-12,4000,4020,4000,4020,1870,44582.0,2218000.0
2003-12-15,4020,4029,4020,4030,208,44693.0,2218000.0
2003-12-16,4030,4030,3960,4020,284,44582.0,2218000.0
2003-12-17,4020,4020,3940,4010,4440,44471.0,2218000.0
2003-12-18,3960,4000,3940,3940,1027,43695.0,2218000.0
2003-12-19,3950,4020,3940,4010,307,44471.0,2218000.0
2003-12-22,4010,4020,3960,3960,115,43916.0,2218000.0
2003-12-23,3960,4009,3940,4010,1118,44471.0,2218000.0
2003-12-24,4010,4020,3940,4020,180,44582.0,2218000.0
2003-12-26,3950,4020,3900,4020,224,44582.0,2218000.0
2003-12-29,3910,4020,3910,3940,101,43695.0,2218000.0
2003-12-30,4009,4020,3940,4010,161,44471.0,2218000.0
2004-01-02,3980,4009,3950,4010,1538,44471.0,2218000.0
2004-01-05,3950,3980,3940,3980,1236,44138.0,2218000.0
2004-01-06,3970,4000,3970,4000,621,44360.0,2218000.0
2004-01-07,3960,4000,3960,3990,1016,44249.0,2218000.0
2004-01-08,3960,4060,3960,4060,1311,45025.0,2218000.0
2004-01-09,4020,4020,3960,4020,1422,44582.0,2218000.0
2004-01-12,3980,4020,3980,4020,1621,44582.0,2218000.0
2004-01-13,3980,4020,3960,4010,2329,44471.0,2218000.0
2004-01-14,3970,4010,3970,4000,1501,44360.0,2218000.0
2004-01-15,3970,4010,3960,3960,1249,43916.0,2218000.0
2004-01-16,4000,4000,3960,4000,1671,44360.0,2218000.0
2004-01-19,3970,3980,3970,3980,1981,44138.0,2218000.0
2004-01-20,3960,3980,3960,3980,1255,44138.0,2218000.0
2004-01-26,3970,3970,3960,3960,1066,43916.0,2218000.0
2004-01-27,3949,3960,3880,3950,1466,43806.0,2218000.0
2004-01-28,3900,3940,3889,3930,310,43584.0,2218000.0
2004-01-29,3900,3900,3860,3880,875,43029.0,2218000.0
2004-01-30,3880,3900,3880,3900,110,43251.0,2218000.0
2004-02-02,3900,3949,3900,3950,960,43806.0,2218000.0
2004-02-03,3950,3960,3920,3960,941,43916.0,2218000.0
2004-02-04,3909,3949,3890,3950,1260,43806.0,2218000.0
2004-02-05,3970,3970,3920,3960,986,43916.0,2218000.0
2004-02-06,3970,3970,3900,3960,1176,43916.0,2218000.0
2004-02-09,3910,3960,3910,3960,1312,43916.0,2218000.0
2004-02-10,3880,3920,3820,3890,1283,43140.0,2218000.0
2004-02-11,3900,3929,3840,3890,1571,43140.0,2218000.0
2004-02-12,3880,3910,3820,3890,1269,43140.0,2218000.0
2004-02-13,3880,3900,3840,3900,1098,43251.0,2218000.0
2004-02-16,3890,3920,3860,3920,1488,43473.0,2218000.0
2004-02-17,3929,3929,3870,3890,1122,43140.0,2218000.0
2004-02-18,3860,3880,3760,3850,1764,42696.0,2218000.0
2004-02-19,3840,3840,3810,3820,1264,42364.0,2218000.0
2004-02-20,3760,3860,3760,3860,1079,42807.0,2218000.0
2004-02-23,3840,3840,3800,3840,982,42586.0,2218000.0
2004-02-24,3829,3829,3810,3830,162,42475.0,2218000.0
2004-02-25,3840,3860,3830,3840,1687,42586.0,2218000.0
2004-02-26,3820,3849,3820,3850,866,42696.0,2218000.0
2004-02-27,3750,3820,3750,3820,142,42364.0,2218000.0
2004-03-02,3820,3820,3760,3810,815,42253.0,2218000.0
2004-03-03,3800,3800,3749,3790,1590,42031.0,2218000.0
2004-03-04,3850,3850,3740,3740,1505,41477.0,2218000.0
2004-03-05,3749,3780,3580,3670,2937,40700.0,2218000.0
2004-03-08,3640,3669,3630,3670,166,40700.0,2218000.0
2004-03-09,3650,3660,3650,3660,956,40589.0,2218000.0
2004-03-10,3670,3670,3570,3660,837,40589.0,2218000.0
2004-03-11,3650,3680,3650,3680,1015,40811.0,2218000.0
2004-03-12,3650,3650,3460,3650,1006,40478.0,2218000.0
2004-03-15,3650,3650,3650,3650,635,40478.0,2218000.0
2004-03-16,3600,3650,3520,3520,1256,39037.0,2218000.0
2004-03-17,3560,3640,3510,3580,1028,39702.0,2218000.0
2004-03-18,3630,3640,3620,3630,780,40257.0,2218000.0
2004-03-19,3620,3620,3530,3600,1277,39924.0,2218000.0
2004-03-22,3550,3580,3540,3580,606,39702.0,2218000.0
2004-03-23,3580,3580,3540,3580,939,39702.0,2218000.0
2004-03-24,3570,3570,3440,3510,1986,38926.0,2218000.0
2004-03-25,3490,3490,3400,3400,716,37706.0,2218000.0
2004-03-26,3460,3500,3460,3500,881,38815.0,2218000.0
2004-03-29,3470,3480,3400,3420,888,37928.0,2218000.0
2004-03-30,3400,3460,3380,3460,563,38371.0,2218000.0
2004-03-31,3400,3500,3400,3500,221,38815.0,2218000.0
2004-04-01,3490,3490,3420,3480,1228,38593.0,2218000.0
2004-04-02,3490,3490,3450,3450,1009,38260.0,2218000.0
2004-04-06,3460,3480,3460,3480,992,38593.0,2218000.0
2004-04-07,3500,3520,3420,3510,1817,38926.0,2218000.0
2004-04-08,3480,3490,3440,3490,1134,38704.0,2218000.0
2004-04-09,3530,3620,3490,3580,741,39702.0,2218000.0
2004-04-12,3620,3620,3510,3590,1056,39813.0,2218000.0
2004-04-13,3600,3630,3520,3630,1100,40257.0,2218000.0
2004-04-14,3660,3660,3520,3620,1058,40146.0,2218000.0
2004-04-16,3600,3600,3490,3590,1314,39813.0,2218000.0
2004-04-19,3570,3570,3470,3470,1295,38482.0,2218000.0
2004-04-20,3440,3540,3440,3540,1220,39259.0,2218000.0
2004-04-21,3520,3540,3420,3430,1584,38039.0,2218000.0
2004-04-22,3600,3600,3450,3450,1958,38260.0,2218000.0
2004-04-23,3500,3500,3450,3500,1000,38815.0,2218000.0
2004-04-26,3500,3510,3420,3510,1142,38926.0,2218000.0
2004-04-27,3490,3490,3440,3490,1026,38704.0,2218000.0
2004-04-28,3490,3520,3420,3480,1130,38593.0,2218000.0
2004-04-29,3480,3500,3420,3420,750,37928.0,2218000.0
2004-04-30,3480,3480,3410,3480,182,38593.0,2218000.0
2004-05-03,3400,3480,3400,3400,922,37706.0,2218000.0
2004-05-04,3400,3480,3400,3470,992,38482.0,2218000.0
2004-05-06,3460,3470,3460,3460,890,38371.0,2218000.0
2004-05-07,3460,3460,3450,3450,966,38260.0,2218000.0
2004-05-10,3400,3450,3330,3420,745,37928.0,2218000.0
2004-05-11,3420,3420,3300,3420,170,37928.0,2218000.0
2004-05-12,3420,3420,3350,3350,847,37152.0,2218000.0
2004-05-13,3390,3390,3390,3390,870,37595.0,2218000.0
2004-05-14,3400,3400,3360,3390,919,37595.0,2218000.0
2004-05-17,3400,3400,3340,3360,1057,37262.0,2218000.0
2004-05-18,3330,3340,3330,3340,1020,37041.0,2218000.0
2004-05-19,3450,3450,3450,3450,900,38260.0,2218000.0
2004-05-20,3360,3530,3340,3480,1629,38593.0,2218000.0
2004-05-21,3480,3580,3480,3580,1776,39702.0,2218000.0
2004-05-24,3690,3740,3610,3740,2195,41477.0,2218000.0
2004-05-25,3740,3740,3480,3660,6640,40589.0,2218000.0
2004-05-27,3670,3670,3650,3660,3110,40589.0,2218000.0
2004-05-28,3600,3700,3600,3690,100,40922.0,2218000.0
2004-05-31,3560,3689,3540,3690,170,40922.0,2218000.0
2004-06-01,3720,3730,3710,3720,140,41255.0,2218000.0
2004-06-02,3720,3720,3540,3600,3100,39924.0,2218000.0
2004-06-03,3600,3600,3540,3580,6025,39702.0,2218000.0
2004-06-04,3580,3669,3580,3670,3001,40700.0,2218000.0
2004-06-07,3669,3669,3669,3670,0,40700.0,2218000.0
2004-06-08,3670,3729,3670,3730,2001,41366.0,2218000.0
2004-06-09,3720,3720,3720,3720,0,41255.0,2218000.0
2004-06-10,3720,3740,3720,3740,2005,41477.0,2218000.0
2004-06-11,3600,3710,3560,3560,21,39480.0,2218000.0
2004-06-14,3560,3690,3560,3560,2004,39480.0,2218000.0
2004-06-15,3560,3560,3560,3560,1802,39480.0,2218000.0
2004-06-16,3570,3600,3560,3560,1524,39480.0,2218000.0
2004-06-17,3580,3580,3560,3560,600,39480.0,2218000.0
2004-06-18,3480,3640,3480,3640,7,40368.0,2218000.0
2004-06-21,3620,3620,3620,3620,0,40146.0,2218000.0
2004-06-22,3510,3510,3510,3510,10,38926.0,2218000.0
2004-06-23,3600,3600,3600,3600,1,39924.0,2218000.0
2004-06-24,3560,3560,3560,3560,0,39480.0,2218000.0
2004-06-25,3560,3590,3460,3580,162,39702.0,2218000.0
2004-06-28,3580,3630,3580,3630,200,40257.0,2218000.0
2004-06-29,3630,3630,3600,3630,3090,40257.0,2218000.0
2004-06-30,3630,3630,3630,3630,140,40257.0,2218000.0
2004-07-01,3680,3680,3680,3680,10,40811.0,2218000.0
2004-07-02,3680,3680,3550,3660,4610,40589.0,2218000.0
2004-07-05,3660,3660,3520,3520,4560,39037.0,2218000.0
2004-07-06,3540,3660,3540,3660,47,40589.0,2218000.0
2004-07-07,3640,3660,3640,3660,60,40589.0,2218000.0
2004-07-08,3640,3660,3640,3660,20,40589.0,2218000.0
2004-07-09,3660,3660,3650,3660,215,40589.0,2218000.0
2004-07-12,3660,3660,3650,3650,120,40478.0,2218000.0
2004-07-13,3660,3660,3650,3650,60,40478.0,2218000.0
2004-07-14,3760,3760,3650,3720,2003,41255.0,2218000.0
2004-07-15,3690,3690,3670,3680,65,40811.0,2218000.0
2004-07-16,3680,3700,3680,3700,1520,41033.0,2218000.0
2004-07-19,3700,3700,3690,3700,60,41033.0,2218000.0
2004-07-20,3700,3700,3570,3570,2041,39591.0,2218000.0
2004-07-21,3580,3709,3580,3710,130,41144.0,2218000.0
2004-07-22,3709,3709,3709,3710,1671,41144.0,2218000.0
2004-07-23,3700,3700,3700,3700,745,41033.0,2218000.0
2004-07-26,3680,3740,3680,3740,830,41477.0,2218000.0
2004-07-27,3680,3680,3600,3680,809,40811.0,2218000.0
2004-07-28,3669,3669,3660,3670,1772,40700.0,2218000.0
2004-07-29,3590,3660,3280,3620,2144,40146.0,2218000.0
2004-07-30,3510,3610,3510,3610,110,40035.0,2218000.0
2004-08-02,3570,3600,3570,3600,785,39924.0,2218000.0
2004-08-03,3590,3600,3590,3600,1365,39924.0,2218000.0
2004-08-04,3600,3600,3530,3600,853,39924.0,2218000.0
2004-08-05,3580,3680,3580,3680,999,40811.0,2218000.0
2004-08-06,3600,3600,3530,3530,1718,39148.0,2218000.0
2004-08-09,3600,3600,3600,3600,765,39924.0,2218000.0
2004-08-10,3500,3570,3490,3490,1639,38704.0,2218000.0
2004-08-11,3530,3580,3490,3580,941,39702.0,2218000.0
2004-08-12,3570,3650,3570,3640,985,40368.0,2218000.0
2004-08-13,3580,3600,3580,3600,963,39924.0,2218000.0
2004-08-16,3620,3620,3600,3600,706,39924.0,2218000.0
2004-08-17,3600,3600,3600,3600,755,39924.0,2218000.0
2004-08-18,3590,3590,3590,3590,1341,39813.0,2218000.0
2004-08-19,3580,3680,3580,3680,801,40811.0,2218000.0
2004-08-20,3580,3580,3530,3530,999,39148.0,2218000.0
2004-08-23,3580,3580,3580,3580,975,39702.0,2218000.0
2004-08-24,3520,3580,3470,3580,904,39702.0,2218000.0
2004-08-25,3580,3580,3570,3570,1405,39591.0,2218000.0
2004-08-26,3580,3580,3500,3570,950,39591.0,2218000.0
2004-08-27,3560,3610,3500,3610,1095,40035.0,2218000.0
2004-08-30,3580,3600,3500,3570,1108,39591.0,2218000.0
2004-08-31,3570,3640,3500,3640,328,40368.0,2218000.0
2004-09-01,3590,3590,3520,3530,1429,39148.0,2218000.0
2004-09-02,3580,3580,3500,3560,1133,39480.0,2218000.0
2004-09-03,3560,3580,3500,3560,1133,39480.0,2218000.0
2004-09-06,3510,3580,3500,3580,836,39702.0,2218000.0
2004-09-07,3510,3550,3480,3550,817,39370.0,2218000.0
2004-09-08,3550,3550,3490,3540,1449,39259.0,2218000.0
2004-09-09,3500,3530,3480,3510,1883,38926.0,2218000.0
2004-09-10,3500,3540,3470,3540,1069,39259.0,2218000.0
2004-09-13,3500,3500,3440,3500,1010,38815.0,2218000.0
2004-09-14,3480,3480,3440,3480,875,38593.0,2218000.0
2004-09-15,3460,3470,3460,3470,1500,38482.0,2218000.0
2004-09-16,3480,3510,3480,3510,1049,38926.0,2218000.0
2004-09-17,3490,3540,3440,3440,1990,38150.0,2218000.0
2004-09-20,3480,3490,3440,3480,1630,38593.0,2218000.0
2004-09-21,3470,3490,3440,3440,1840,38150.0,2218000.0
2004-09-22,3440,3480,3440,3480,635,38593.0,2218000.0
2004-09-23,3470,3480,3430,3480,1121,38593.0,2218000.0
2004-09-24,3460,3480,3440,3480,860,38593.0,2218000.0
2004-09-30,3480,3500,3480,3500,130,38815.0,2218000.0
2004-10-01,3450,3490,3440,3480,855,38593.0,2218000.0
2004-10-04,3480,3590,3480,3590,947,39813.0,2218000.0
2004-10-05,3480,3560,3480,3560,1031,39480.0,2218000.0
2004-10-06,3500,3550,3460,3550,866,39370.0,2218000.0
2004-10-07,3540,3550,3480,3550,1058,39370.0,2218000.0
2004-10-08,3470,3540,3470,3540,818,39259.0,2218000.0
2004-10-11,3480,3480,3440,3440,665,38150.0,2218000.0
2004-10-12,3460,3530,3460,3460,1820,38371.0,2218000.0
2004-10-13,3460,3500,3450,3470,893,38482.0,2218000.0
2004-10-14,3460,3530,3440,3530,1086,39148.0,2218000.0
