디오(039840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-01-18,2230,2230,2050,2175,62631,20931.0,9623474.0
2006-01-19,2150,2245,2100,2215,53862,21316.0,9623474.0
2006-01-20,2255,2360,2120,2135,136640,20546.0,9623474.0
2006-01-23,1900,2100,1860,2000,148025,19247.0,9623474.0
2006-01-24,2000,2000,1910,1990,63007,19151.0,9623474.0
2006-01-25,2000,2200,2000,2120,38740,20402.0,9623474.0
2006-01-26,2180,2195,2070,2170,73038,20883.0,9623474.0
2006-01-27,2135,2260,2135,2255,69419,21701.0,9623474.0
2006-01-31,2365,2365,2235,2285,35373,21990.0,9623474.0
2006-02-01,2225,2295,2165,2205,46713,21220.0,9623474.0
2006-02-02,2280,2280,2150,2200,39543,21172.0,9623474.0
2006-02-03,2200,2215,2075,2130,37401,20498.0,9623474.0
2006-02-06,2070,2150,2050,2150,26864,20690.0,9623474.0
2006-02-07,2150,2200,2090,2180,24440,20979.0,9623474.0
2006-02-08,2180,2270,2095,2145,32936,20642.0,9623474.0
2006-02-09,2190,2190,2120,2130,19482,20498.0,9623474.0
2006-02-10,2130,2250,2100,2220,65532,21364.0,9623474.0
2006-02-13,2200,2295,2170,2170,145429,20883.0,9623474.0
2006-02-14,2220,2470,2150,2400,351440,23096.0,9623474.0
2006-02-15,2400,2550,2320,2430,496697,23385.0,9623474.0
2006-02-16,2460,2530,2370,2420,225208,23289.0,9623474.0
2006-02-17,2400,2465,2300,2340,169467,22519.0,9623474.0
2006-02-20,2280,2375,2280,2310,84178,22230.0,9623474.0
2006-02-21,2325,2410,2320,2370,113436,22808.0,9623474.0
2006-02-22,2330,2400,2300,2300,80072,22134.0,9623474.0
2006-02-23,2280,2300,2010,2100,244300,20209.0,9623474.0
2006-02-24,2100,2215,2100,2190,52568,21075.0,9623474.0
2006-02-27,2145,2230,2120,2150,24665,20690.0,9623474.0
2006-02-28,2135,2175,2135,2140,43528,20594.0,9623474.0
2006-03-02,2115,2200,2115,2170,31793,20883.0,9623474.0
2006-03-03,2130,2170,2120,2140,117219,20594.0,9623474.0
2006-03-06,2110,2135,2020,2055,88340,20716.0,10080772.0
2006-03-07,2020,2095,1970,1970,110598,19859.0,10080772.0
2006-03-08,1905,2000,1905,1965,45271,19809.0,10080772.0
2006-03-09,1930,1975,1920,1940,54145,19557.0,10080772.0
2006-03-10,1910,2035,1910,1950,33726,20549.0,10538070.0
2006-03-13,1955,2100,1955,2000,201968,21076.0,10538070.0
2006-03-14,2035,2040,1965,2010,166554,21182.0,10538070.0
2006-03-15,2025,2025,1970,2025,77856,21340.0,10538070.0
2006-03-16,2025,2050,1985,2000,26602,21076.0,10538070.0
2006-03-17,2025,2025,1970,1980,75146,20865.0,10538070.0
2006-03-20,2015,2020,1925,1955,57324,20602.0,10538070.0
2006-03-21,1975,2000,1935,1990,51651,20971.0,10538070.0
2006-03-22,1950,1995,1945,1955,43108,20602.0,10538070.0
2006-03-23,1955,2015,1955,1960,50976,20655.0,10538070.0
2006-03-24,1940,1975,1900,1905,95225,20075.0,10538070.0
2006-03-27,1905,1930,1880,1890,55156,19917.0,10538070.0
2006-03-28,1860,1940,1855,1940,35316,20444.0,10538070.0
2006-03-29,1900,1970,1870,1935,74095,20391.0,10538070.0
2006-03-30,1925,2000,1925,1960,131089,20655.0,10538070.0
2006-03-31,1945,1980,1935,1980,85435,20865.0,10538070.0
2006-04-03,1965,2010,1955,1990,215890,20971.0,10538070.0
2006-04-04,1990,2010,1945,2000,210859,21076.0,10538070.0
2006-04-05,2000,2085,2000,2060,94526,21708.0,10538070.0
2006-04-06,2090,2100,2020,2070,81380,21814.0,10538070.0
2006-04-07,2100,2135,2050,2100,110557,22130.0,10538070.0
2006-04-10,2180,2260,2150,2185,221966,23026.0,10538070.0
2006-04-11,2200,2200,2170,2190,52814,23078.0,10538070.0
2006-04-12,2210,2435,2200,2310,1426573,24343.0,10538070.0
2006-04-13,2450,2655,2410,2655,2433340,27979.0,10538070.0
2006-04-14,2720,2985,2625,2790,2616607,29401.0,10538070.0
2006-04-17,2865,2935,2595,2595,952851,27346.0,10538070.0
2006-04-18,2595,2925,2505,2815,1473958,29665.0,10538070.0
2006-04-19,2815,2965,2725,2890,921157,30455.0,10538070.0
2006-04-20,2925,3090,2790,2830,810082,29823.0,10538070.0
2006-04-21,2750,2790,2620,2620,498033,27610.0,10538070.0
2006-04-24,2615,2700,2515,2700,502051,28453.0,10538070.0
2006-04-25,2700,2950,2650,2910,634772,30666.0,10538070.0
2006-04-26,2945,3045,2880,3000,1005090,31614.0,10538070.0
2006-04-27,3090,3285,2910,2950,1361212,31087.0,10538070.0
2006-04-28,2925,3085,2800,3000,719506,31614.0,10538070.0
2006-05-02,3010,3150,2980,3030,999565,31930.0,10538070.0
2006-05-03,3000,3065,2950,3050,356552,32141.0,10538070.0
2006-05-04,3070,3100,2900,2900,406148,30560.0,10538070.0
2006-05-08,2805,2960,2750,2930,321308,30877.0,10538070.0
2006-05-09,2975,3080,2910,3025,257290,31878.0,10538070.0
2006-05-10,3025,3090,2970,2970,130478,31298.0,10538070.0
2006-05-11,2970,3045,2945,2945,163380,31035.0,10538070.0
2006-05-12,2945,3030,2910,2965,125939,31245.0,10538070.0
2006-05-15,2955,3050,2905,3050,208434,32141.0,10538070.0
2006-05-16,3050,3505,3050,3390,1030122,35724.0,10538070.0
2006-05-17,3485,3745,3340,3590,924675,37832.0,10538070.0
2006-05-18,3420,3580,3265,3580,513335,37726.0,10538070.0
2006-05-19,3560,4115,3450,4115,1132081,43364.0,10538070.0
2006-05-22,4260,4440,3820,4060,1095377,42785.0,10538070.0
2006-05-23,4040,4600,3890,3980,1545228,41942.0,10538070.0
2006-05-24,4030,4175,3545,3725,918717,39254.0,10538070.0
2006-05-25,3765,3800,3310,3310,515452,34881.0,10538070.0
2006-05-26,3400,3520,3370,3400,352984,35829.0,10538070.0
2006-05-29,3420,3700,3420,3550,244075,37410.0,10538070.0
2006-05-30,3550,3925,3530,3880,310533,40888.0,10538070.0
2006-06-01,3850,3990,3660,3850,250496,40572.0,10538070.0
2006-06-02,3920,3970,3800,3850,231317,40572.0,10538070.0
2006-06-05,3850,3890,3610,3800,119504,40045.0,10538070.0
2006-06-07,3650,3785,3550,3565,129139,37568.0,10538070.0
2006-06-08,3500,3550,3320,3320,142057,34986.0,10538070.0
2006-06-09,3300,3630,3300,3630,114629,38253.0,10538070.0
2006-06-12,3535,3700,3535,3690,75976,38885.0,10538070.0
2006-06-13,3610,3620,3405,3405,53412,35882.0,10538070.0
2006-06-14,3300,3580,3300,3440,56972,36251.0,10538070.0
2006-06-15,3625,3625,3405,3410,77847,35935.0,10538070.0
2006-06-16,3540,3540,3420,3475,36786,36620.0,10538070.0
2006-06-19,3440,3475,3320,3320,82313,34986.0,10538070.0
2006-06-20,3230,3320,3050,3050,81482,32141.0,10538070.0
2006-06-21,3020,3240,3020,3215,54013,33880.0,10538070.0
2006-06-22,3165,3285,3110,3220,65377,33933.0,10538070.0
2006-06-23,3155,3265,3120,3120,40856,32879.0,10538070.0
2006-06-26,3050,3120,3000,3035,72524,31983.0,10538070.0
2006-06-27,3050,3270,3050,3230,42712,34038.0,10538070.0
2006-06-28,3165,3300,3115,3300,33527,34776.0,10538070.0
2006-06-29,3250,3400,3250,3290,54904,34670.0,10538070.0
2006-06-30,3380,3580,3310,3570,99025,37621.0,10538070.0
2006-07-03,3605,3695,3555,3620,45376,38148.0,10538070.0
2006-07-04,3650,3650,3430,3500,49830,36883.0,10538070.0
2006-07-05,3470,3700,3350,3540,146493,37305.0,10538070.0
2006-07-06,3430,3500,3390,3390,62042,35724.0,10538070.0
2006-07-07,3400,3455,3255,3255,80651,34301.0,10538070.0
2006-07-10,3040,3540,3040,3450,69431,36356.0,10538070.0
2006-07-11,3355,3520,3355,3500,51573,36883.0,10538070.0
2006-07-12,3420,3700,3420,3700,158448,38991.0,10538070.0
2006-07-13,3700,3960,3690,3900,331770,41098.0,10538070.0
2006-07-14,3890,3930,3735,3800,160980,40045.0,10538070.0
2006-07-18,3710,3850,3680,3745,79417,39465.0,10538070.0
2006-07-19,3695,3915,3670,3710,124387,39096.0,10538070.0
2006-07-20,3755,3850,3755,3820,181446,40255.0,10538070.0
2006-07-21,3765,3845,3760,3780,87703,39834.0,10538070.0
2006-07-24,3830,3860,3750,3755,77857,39570.0,10538070.0
2006-07-25,3765,3850,3765,3770,58223,39729.0,10538070.0
2006-07-26,3870,4070,3785,4000,242578,42152.0,10538070.0
2006-07-27,4030,4280,4000,4150,320037,43733.0,10538070.0
2006-07-28,4150,4180,4000,4130,93074,43522.0,10538070.0
2006-07-31,4180,4220,4030,4150,120344,43733.0,10538070.0
2006-08-01,4150,4310,4000,4000,186747,42152.0,10538070.0
2006-08-02,4000,4210,3925,3980,265963,41942.0,10538070.0
2006-08-03,4070,4070,3905,3905,122546,41151.0,10538070.0
2006-08-04,3870,4055,3850,3900,143538,41098.0,10538070.0
2006-08-07,3900,4145,3900,4090,100311,43101.0,10538070.0
2006-08-08,4050,4180,4050,4180,104171,44049.0,10538070.0
2006-08-09,4180,4240,4050,4050,121288,42679.0,10538070.0
2006-08-10,4050,4100,3955,3955,51662,41678.0,10538070.0
2006-08-11,4090,4090,3960,4005,53768,42205.0,10538070.0
2006-08-14,3950,4055,3950,4000,50876,42152.0,10538070.0
2006-08-16,4110,4110,4000,4040,30610,42574.0,10538070.0
2006-08-17,4015,4145,4015,4100,96223,43206.0,10538070.0
2006-08-18,4070,4135,3990,4115,116718,43364.0,10538070.0
2006-08-21,4145,4640,4145,4300,202821,45314.0,10538070.0
2006-08-22,4385,4385,4205,4300,142661,45314.0,10538070.0
2006-08-23,4300,4350,4235,4300,74315,45314.0,10538070.0
2006-08-24,4260,4495,4260,4495,129533,47369.0,10538070.0
2006-08-25,4630,4630,4435,4450,100420,46894.0,10538070.0
2006-08-28,4410,4525,4380,4470,72580,47105.0,10538070.0
2006-08-29,4525,4525,4310,4360,130719,45946.0,10538070.0
2006-08-30,4310,4410,4200,4200,58367,44260.0,10538070.0
2006-08-31,4180,4400,4180,4390,39326,46262.0,10538070.0
2006-09-01,4310,4415,4045,4200,114234,44260.0,10538070.0
2006-09-04,4280,4280,4150,4165,71163,43891.0,10538070.0
2006-09-05,4155,4190,4050,4080,86102,42995.0,10538070.0
2006-09-06,4090,4250,4090,4150,43352,43733.0,10538070.0
2006-09-07,4135,4770,4135,4400,1071536,46368.0,10538070.0
2006-09-08,4455,4540,4230,4300,332510,45314.0,10538070.0
2006-09-11,4300,4325,4200,4215,134909,44418.0,10538070.0
2006-09-12,4155,4295,4155,4205,111026,44313.0,10538070.0
2006-09-13,4220,4285,4195,4220,96493,44471.0,10538070.0
2006-09-14,4225,4290,4180,4250,80772,44787.0,10538070.0
2006-09-15,4230,4400,4230,4395,185521,46315.0,10538070.0
2006-09-18,4450,4490,4350,4445,230719,46842.0,10538070.0
2006-09-19,4410,4465,4340,4415,60318,46526.0,10538070.0
2006-09-20,4410,4410,4330,4400,65041,46368.0,10538070.0
2006-09-21,4355,4400,4340,4340,68369,45735.0,10538070.0
2006-09-22,4385,4385,4260,4265,40265,44945.0,10538070.0
2006-09-25,4300,4300,4210,4260,47654,44892.0,10538070.0
2006-09-26,4260,4330,4210,4270,97458,44998.0,10538070.0
2006-09-27,4300,4300,4220,4225,37953,44523.0,10538070.0
2006-09-28,4225,4300,4160,4160,86993,43838.0,10538070.0
2006-09-29,4200,4250,4115,4135,102496,43575.0,10538070.0
2006-10-02,4255,4255,4125,4155,47140,43786.0,10538070.0
2006-10-04,4100,4245,4100,4160,31471,43838.0,10538070.0
2006-10-09,4120,4270,3730,3870,85272,40782.0,10538070.0
2006-10-10,3860,4000,3710,3960,52169,41731.0,10538070.0
2006-10-11,3955,4090,3910,4040,40272,42574.0,10538070.0
2006-10-12,4040,4275,4010,4200,94449,44260.0,10538070.0
2006-10-13,4220,4360,4175,4245,126026,44734.0,10538070.0
2006-10-16,4260,4300,4240,4280,22170,45103.0,10538070.0
2006-10-17,4280,4280,4100,4170,72546,43944.0,10538070.0
2006-10-18,4100,4280,3950,4280,95183,45103.0,10538070.0
2006-10-19,4280,4320,4200,4240,45938,44681.0,10538070.0
2006-10-20,4160,4280,4160,4230,27558,44576.0,10538070.0
2006-10-23,4250,4255,4170,4170,75420,43944.0,10538070.0
2006-10-24,4130,4250,4130,4215,16031,44418.0,10538070.0
2006-10-25,4250,4250,4140,4225,41315,44523.0,10538070.0
2006-10-26,4200,4200,4150,4195,20271,44207.0,10538070.0
2006-10-27,4195,4200,4100,4200,16594,44260.0,10538070.0
2006-10-30,4200,4200,4140,4200,25409,44260.0,10538070.0
2006-10-31,4200,4310,4150,4310,148741,45419.0,10538070.0
2006-11-01,4300,4450,4300,4400,86163,46368.0,10538070.0
2006-11-02,4430,4450,4285,4305,38317,45366.0,10538070.0
2006-11-03,4250,4370,4210,4270,21362,44998.0,10538070.0
2006-11-06,4205,4340,4205,4295,11903,45261.0,10538070.0
2006-11-07,4390,4490,4250,4290,78287,45208.0,10538070.0
2006-11-08,4265,4390,4260,4300,45846,45314.0,10538070.0
2006-11-09,4300,4400,4285,4300,94671,45314.0,10538070.0
2006-11-10,4300,4390,4300,4350,48336,45841.0,10538070.0
2006-11-13,4440,4530,4380,4500,187503,47421.0,10538070.0
2006-11-14,4470,4585,4470,4570,117644,48159.0,10538070.0
2006-11-15,4630,4630,4480,4510,68617,47527.0,10538070.0
2006-11-16,4455,4590,4405,4405,95989,46420.0,10538070.0
2006-11-17,4400,4405,4330,4405,55014,46420.0,10538070.0
2006-11-20,4405,4525,4405,4420,83900,46578.0,10538070.0
2006-11-21,4510,4750,4495,4600,264028,48475.0,10538070.0
2006-11-22,4640,4860,4640,4860,179321,51215.0,10538070.0
2006-11-23,5000,5030,4870,5000,190051,52690.0,10538070.0
2006-11-24,4900,5100,4810,5010,225180,52796.0,10538070.0
2006-11-27,4930,5150,4930,5020,111579,52901.0,10538070.0
2006-11-28,4980,5080,4930,5080,68723,53533.0,10538070.0
2006-11-29,5050,5130,5010,5070,97323,53428.0,10538070.0
2006-11-30,5120,5450,5070,5290,237899,55746.0,10538070.0
2006-12-01,5290,5530,5220,5440,146742,57327.0,10538070.0
2006-12-04,5450,5640,5450,5620,182097,59224.0,10538070.0
2006-12-05,5590,6200,5580,5840,268132,61542.0,10538070.0
2006-12-06,5910,6020,5290,5880,469219,61964.0,10538070.0
2006-12-07,5710,6050,5670,5860,320251,61753.0,10538070.0
2006-12-08,5810,5900,5570,5570,114595,58697.0,10538070.0
2006-12-11,5350,5600,4740,5490,191705,57854.0,10538070.0
2006-12-12,5330,5800,5330,5650,148372,59540.0,10538070.0
2006-12-13,5570,5880,5570,5790,92341,61015.0,10538070.0
2006-12-14,5850,5960,5830,5890,108157,62069.0,10538070.0
2006-12-15,5990,6100,5920,6100,128912,64282.0,10538070.0
2006-12-18,6100,6550,6100,6420,183034,67654.0,10538070.0
2006-12-19,6460,6640,6300,6300,169165,66390.0,10538070.0
2006-12-20,6360,6590,6300,6570,150178,69235.0,10538070.0
2006-12-21,6620,6750,6510,6580,138619,69341.0,10538070.0
2006-12-22,6500,6580,6360,6540,99742,68919.0,10538070.0
2006-12-26,6570,6700,6520,6600,110954,69551.0,10538070.0
2006-12-27,6680,6700,6600,6680,38453,70394.0,10538070.0
2006-12-28,6700,6930,6700,6910,144032,72818.0,10538070.0
2007-01-02,7100,7700,7050,7570,161106,79773.0,10538070.0
2007-01-03,7660,8700,7660,7830,537496,82513.0,10538070.0
2007-01-04,8150,8550,7800,8180,246169,86201.0,10538070.0
2007-01-05,8300,8500,7800,8200,249538,86412.0,10538070.0
2007-01-08,8200,8300,8010,8200,202226,86412.0,10538070.0
2007-01-09,8100,8350,8090,8250,169663,86939.0,10538070.0
2007-01-10,8250,8390,8250,8300,111945,87466.0,10538070.0
2007-01-11,8400,9380,8400,9140,494640,96318.0,10538070.0
2007-01-12,9400,9990,9200,9790,573533,103168.0,10538070.0
2007-01-15,10300,11250,9990,10900,1051107,114865.0,10538070.0
2007-01-16,9500,10450,9300,9300,480148,98004.0,10538070.0
2007-01-17,7950,8500,7910,7910,204803,83356.0,10538070.0
2007-01-18,7160,8600,7040,7920,1050922,83462.0,10538070.0
2007-01-19,7720,8310,7720,7940,345321,83672.0,10538070.0
2007-01-22,8020,8140,7850,8000,202880,84305.0,10538070.0
2007-01-23,8000,8040,6800,6800,511199,71659.0,10538070.0
2007-01-24,6630,7330,5810,6830,508432,71975.0,10538070.0
2007-01-25,6950,7150,6650,6900,129121,72713.0,10538070.0
2007-01-26,6900,6990,6680,6690,122027,70500.0,10538070.0
2007-01-29,6560,7160,6560,7040,204108,74188.0,10538070.0
2007-01-30,7170,7870,7150,7700,241538,81143.0,10538070.0
2007-01-31,7980,8250,7810,7940,186620,83672.0,10538070.0
2007-02-01,8010,8010,7700,7870,132449,82935.0,10538070.0
2007-02-02,7770,8190,7770,8010,174547,84410.0,10538070.0
2007-02-05,8200,8200,7950,8020,157825,84515.0,10538070.0
2007-02-06,8050,8200,7520,7600,358622,80089.0,10538070.0
2007-02-07,7400,7800,7110,7650,284951,80616.0,10538070.0
2007-02-08,7790,7990,7460,7700,265031,81143.0,10538070.0
2007-02-09,7630,7950,7490,7510,92860,79141.0,10538070.0
2007-02-12,7310,7570,7200,7240,167921,76296.0,10538070.0
2007-02-13,7140,7590,7130,7540,170174,79457.0,10538070.0
2007-02-14,7600,7610,7290,7540,169843,79457.0,10538070.0
2007-02-15,7430,7670,7420,7530,52788,79352.0,10538070.0
2007-02-16,7570,7600,7400,7600,94351,80089.0,10538070.0
2007-02-20,7700,8450,7680,8430,350181,88836.0,10538070.0
2007-02-21,8650,9540,8600,9190,687017,96845.0,10538070.0
2007-02-22,9200,9230,7830,8200,547204,86412.0,10538070.0
2007-02-23,8070,8440,7960,8100,274800,85358.0,10538070.0
2007-02-26,8100,8200,7830,7900,113169,83251.0,10538070.0
2007-02-27,8100,8200,7730,7900,131434,83251.0,10538070.0
2007-02-28,7600,8050,7600,7970,84839,83988.0,10538070.0
2007-03-02,8300,8560,8010,8300,223829,87466.0,10538070.0
2007-03-05,8070,8300,8000,8000,94583,84305.0,10538070.0
2007-03-06,7940,8190,7900,8100,90874,85358.0,10538070.0
2007-03-07,8250,8250,7880,7960,248678,83883.0,10538070.0
2007-03-08,8010,8180,7970,8030,70637,84621.0,10538070.0
2007-03-09,8160,8160,7620,7700,137349,81143.0,10538070.0
2007-03-12,7800,8150,7800,8140,117024,85780.0,10538070.0
2007-03-13,8290,8300,8080,8080,118502,85148.0,10538070.0
2007-03-14,8100,8100,7910,7950,54001,83778.0,10538070.0
2007-03-15,7960,8110,7960,8080,64559,85148.0,10538070.0
2007-03-16,8180,8180,7980,8060,85955,84937.0,10538070.0
2007-03-19,8190,8980,8130,8800,444893,92735.0,10538070.0
2007-03-20,9200,9250,8600,8700,280680,91681.0,10538070.0
2007-03-21,8850,8850,8470,8550,135478,90100.0,10538070.0
2007-03-22,8700,9380,8510,8960,617575,94421.0,10538070.0
2007-03-23,9090,9320,8900,8970,285836,94526.0,10538070.0
2007-03-26,9000,9110,8680,8700,158000,91681.0,10538070.0
2007-03-27,8660,8800,8550,8610,99281,90733.0,10538070.0
2007-03-28,8600,8840,8560,8600,125883,90627.0,10538070.0
2007-03-29,8600,8740,8550,8720,91953,91892.0,10538070.0
2007-03-30,8770,9000,8740,8910,157498,93894.0,10538070.0
2007-04-02,8910,9250,8810,9070,212171,95580.0,10538070.0
2007-04-03,9130,9360,8860,9050,305946,95370.0,10538070.0
2007-04-04,9060,9190,8850,9150,215157,96423.0,10538070.0
2007-04-05,9100,9500,9100,9270,214535,97688.0,10538070.0
2007-04-06,9200,9250,9090,9170,86920,96634.0,10538070.0
2007-04-09,9120,9270,8950,9040,137158,95264.0,10538070.0
2007-04-10,9050,9200,9000,9000,86173,94843.0,10538070.0
2007-04-11,9020,9150,8940,9050,165620,95370.0,10538070.0
2007-04-12,9050,9100,8910,8960,66996,94421.0,10538070.0
2007-04-13,9150,9150,8700,8790,107720,92630.0,10538070.0
2007-04-16,8810,8880,8260,8630,232970,90944.0,10538070.0
2007-04-17,8650,8790,8410,8690,190549,91576.0,10538070.0
2007-04-18,8550,9200,8550,9180,255962,96739.0,10538070.0
2007-04-19,9150,9300,8970,8970,59045,94526.0,10538070.0
2007-04-20,8800,9100,8800,8920,152871,94000.0,10538070.0
2007-04-23,8920,9100,8920,8970,53293,94526.0,10538070.0
2007-04-24,9290,10300,9220,10300,836165,108542.0,10538070.0
2007-04-25,10900,11400,10150,10550,1129671,111177.0,10538070.0
2007-04-26,10900,12100,10700,11800,1377711,124349.0,10538070.0
2007-04-27,11600,11700,10600,10700,547128,112757.0,10538070.0
2007-04-30,10700,11500,10600,10600,347766,111704.0,10538070.0
2007-05-02,10600,11100,10600,11000,187378,115919.0,10538070.0
2007-05-03,11400,12650,11250,12150,1269036,128038.0,10538070.0
2007-05-04,12500,13400,12050,12700,850238,133833.0,10538070.0
2007-05-07,12950,14600,12900,14400,1413493,151748.0,10538070.0
2007-05-08,14850,15550,14050,15000,1145731,158071.0,10538070.0
2007-05-09,15350,17250,15350,17250,1389475,181782.0,10538070.0
2007-05-10,17800,19800,16500,19000,3382015,200223.0,10538070.0
2007-05-11,18150,19950,17650,18850,1263078,198643.0,10538070.0
2007-05-14,19100,20000,16750,17100,758183,180201.0,10538070.0
2007-05-15,17000,17900,15450,16850,1330392,177566.0,10538070.0
2007-05-16,17450,17500,16150,17050,489345,179674.0,10538070.0
2007-05-17,17250,18050,16850,17900,812013,188631.0,10538070.0
2007-05-18,18000,18400,17450,18300,444793,192847.0,10538070.0
2007-05-21,18100,18550,16150,16500,632218,173878.0,10538070.0
2007-05-22,16850,17200,16200,17200,393299,181255.0,10538070.0
2007-05-23,17500,17550,16650,17000,242063,179147.0,10538070.0
2007-05-25,16650,18150,16550,18100,539563,190739.0,10538070.0
2007-05-28,18400,19250,17900,18400,938190,193900.0,10538070.0
2007-05-29,18900,18900,18000,18200,379193,191793.0,10538070.0
2007-05-30,18450,18650,17450,17500,424565,184416.0,10538070.0
2007-05-31,17500,18100,17300,17700,248463,186524.0,10538070.0
2007-06-01,17700,17900,16500,16700,454452,175986.0,10538070.0
2007-06-04,17100,17400,16100,16800,376646,177040.0,10538070.0
2007-06-05,16600,16750,16000,16200,233107,170717.0,10538070.0
2007-06-07,16300,16800,15600,16550,202794,174405.0,10538070.0
2007-06-08,16600,18900,16300,17500,954485,184416.0,10538070.0
2007-06-11,17700,17850,16650,16650,190543,175459.0,10538070.0
2007-06-12,16700,17000,16450,16950,105081,178620.0,10538070.0
2007-06-13,16900,17100,16700,16750,91339,176513.0,10538070.0
2007-06-14,16800,17100,16700,16850,93689,177566.0,10538070.0
2007-06-15,16850,17450,16550,17000,157740,179147.0,10538070.0
2007-06-18,17350,18400,17000,17700,427283,186524.0,10538070.0
2007-06-19,17900,17950,17150,17400,194482,183362.0,10538070.0
2007-06-20,17550,17600,16300,16900,186256,178093.0,10538070.0
2007-06-21,16900,17400,16600,17300,121053,182309.0,10538070.0
2007-06-22,17500,17600,17150,17400,138153,183362.0,10538070.0
2007-06-25,16900,17950,16900,17650,384476,185997.0,10538070.0
2007-06-26,18350,18950,17550,17850,595088,188105.0,10538070.0
2007-06-27,17850,18000,17050,17100,178241,180201.0,10538070.0
2007-06-28,17500,17750,16900,17050,103775,179674.0,10538070.0
2007-06-29,17000,17300,16950,17200,73246,181255.0,10538070.0
2007-07-02,17300,18150,17300,17850,157509,188105.0,10538070.0
2007-07-03,17950,18000,17550,17800,95048,187578.0,10538070.0
2007-07-04,18100,19050,17850,18700,398439,197062.0,10538070.0
2007-07-05,19000,19750,18600,18650,397534,196535.0,10538070.0
2007-07-06,18800,19000,18000,18000,143006,189685.0,10538070.0
2007-07-09,18400,19850,17850,19850,480077,209181.0,10538070.0
2007-07-10,20350,22500,20200,21500,1194592,226569.0,10538070.0
2007-07-11,20950,21800,20250,20800,294445,219192.0,10538070.0
2007-07-12,21250,21900,21000,21400,192117,225515.0,10538070.0
2007-07-13,21800,22150,20450,20550,247598,216557.0,10538070.0
2007-07-16,20550,20550,19750,19750,196140,208127.0,10538070.0
2007-07-18,19950,20400,19300,19300,115999,203385.0,10538070.0
2007-07-19,19300,20000,19300,19600,110346,206546.0,10538070.0
2007-07-20,19900,20750,19600,20600,117647,217084.0,10538070.0
2007-07-23,20550,20600,19500,19800,133002,208654.0,10538070.0
2007-07-24,19750,19800,18800,19150,146518,201804.0,10538070.0
2007-07-25,18950,20950,18200,18750,245458,197589.0,10538070.0
2007-07-26,18850,19350,18400,18400,119979,193900.0,10538070.0
2007-07-27,17700,18200,17000,17150,149949,180728.0,10538070.0
2007-07-30,17300,18300,16500,18300,86969,192847.0,10538070.0
2007-07-31,18300,18600,17800,18050,40058,190212.0,10538070.0
2007-08-01,17850,18700,17700,17900,62089,188631.0,10538070.0
2007-08-02,18100,18350,17100,17800,53697,187578.0,10538070.0
2007-08-03,17900,18150,17500,17500,53459,184416.0,10538070.0
2007-08-06,17300,17900,16900,17050,92072,179674.0,10538070.0
2007-08-07,17500,17500,17000,17050,69856,179674.0,10538070.0
2007-08-08,17050,17200,16600,17050,74111,179674.0,10538070.0
2007-08-09,17150,17650,17100,17450,76173,183889.0,10538070.0
2007-08-10,16950,17150,15650,16750,88898,176513.0,10538070.0
2007-08-13,17000,17000,15900,16250,92024,171244.0,10538070.0
2007-08-14,15800,16250,14400,15000,141815,158071.0,10538070.0
2007-08-16,13500,13500,12750,12750,128899,134360.0,10538070.0
2007-08-17,11200,12600,10850,11300,600828,119080.0,10538070.0
2007-08-20,11800,12950,11800,12950,107506,136468.0,10538070.0
2007-08-21,14750,14850,14100,14850,183674,156490.0,10538070.0
2007-08-22,15600,16250,15200,15600,198069,164394.0,10538070.0
2007-08-23,16100,16400,15850,16050,93620,169136.0,10538070.0
2007-08-24,16150,16150,15200,16000,73710,168609.0,10538070.0
2007-08-27,16750,16800,15800,15900,49034,167555.0,10538070.0
2007-08-28,15950,15950,15300,15500,65173,163340.0,10538070.0
2007-08-29,14700,15350,14550,15300,77669,161232.0,10538070.0
2007-08-30,15500,15950,15350,15400,82675,162286.0,10538070.0
2007-08-31,15400,15700,15150,15700,42948,165448.0,10538070.0
2007-09-03,16000,16100,15400,15900,113598,167555.0,10538070.0
2007-09-04,16000,16000,15400,15600,59495,164394.0,10538070.0
2007-09-05,15500,15700,15250,15250,47315,160706.0,10538070.0
2007-09-06,15400,16500,15000,16100,327737,169663.0,10538070.0
2007-09-07,16050,16200,15350,15350,118088,161759.0,10538070.0
2007-09-10,14800,15800,14500,15550,133329,163867.0,10538070.0
2007-09-11,15500,15700,15200,15300,44375,161232.0,10538070.0
2007-09-12,15600,15650,14800,14800,50532,155963.0,10538070.0
2007-09-13,14800,15000,14300,14500,44566,152802.0,10538070.0
2007-09-14,14500,15100,14500,14950,32466,157544.0,10538070.0
2007-09-17,14950,14950,14400,14600,39962,153856.0,10538070.0
2007-09-18,14350,14550,14150,14200,37292,149641.0,10538070.0
2007-09-19,14750,14750,14100,14500,46829,152802.0,10538070.0
2007-09-20,14500,14650,14100,14100,31173,148587.0,10538070.0
2007-09-21,14000,14200,13400,14000,63841,147533.0,10538070.0
2007-09-27,14200,14200,13500,13750,52908,144898.0,10538070.0
2007-09-28,13750,15000,13750,14400,91820,151748.0,10538070.0
2007-10-01,14750,16550,14450,16550,239572,174405.0,10538070.0
2007-10-02,17000,17100,15800,16200,173819,170717.0,10538070.0
2007-10-04,16200,16450,15400,16150,125293,170190.0,10538070.0
