아스트(067390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-08,17418,17692,17281,17692,79193,279811.0,14423239.0
2016-09-09,17601,17829,17327,17419,89271,275484.0,14423239.0
2016-09-12,17008,17464,16780,16826,88556,266109.0,14423239.0
2016-09-13,16871,17099,16506,16598,92875,262503.0,14423239.0
2016-09-19,16415,17418,16415,16735,111225,264666.0,14423239.0
2016-09-20,16734,17099,16552,16917,55824,267551.0,14423239.0
2016-09-21,17099,17099,16825,16963,36689,268272.0,14423239.0
2016-09-22,17190,17418,17053,17191,52385,271878.0,14423239.0
2016-09-23,17327,17464,17099,17282,56683,273320.0,14423239.0
2016-09-26,17099,17373,17099,17145,41042,271157.0,14423239.0
2016-09-27,16962,17601,16962,17327,72173,274042.0,14423239.0
2016-09-28,17509,17509,16962,17099,63927,270436.0,14423239.0
2016-09-29,17190,17236,17008,17008,37393,268993.0,14423239.0
2016-09-30,17145,17145,16597,16598,57233,262503.0,14423239.0
2016-10-04,16597,16825,16506,16735,64470,264666.0,14423239.0
2016-10-05,16780,16962,16734,16780,37294,265388.0,14423239.0
2016-10-06,16917,16917,16597,16598,39187,262503.0,14423239.0
2016-10-07,16597,16780,16415,16780,66732,265388.0,14423239.0
2016-10-10,17053,17053,16278,16279,98762,257455.0,14423239.0
2016-10-11,16278,16917,16187,16735,114505,264666.0,14423239.0
2016-10-12,16871,16962,16643,16735,88512,264666.0,14423239.0
2016-10-13,16689,17053,16415,16461,124326,260339.0,14423239.0
2016-10-14,16461,17327,16233,17236,133869,272599.0,14423239.0
2016-10-17,17327,17874,17190,17510,153754,276926.0,14423239.0
2016-10-18,17327,17646,17327,17327,53936,274042.0,14423239.0
2016-10-19,17327,17555,17053,17054,43547,269715.0,14423239.0
2016-10-20,17008,17190,16415,16461,126939,260339.0,14423239.0
2016-10-21,16369,16597,16233,16415,80230,259618.0,14423239.0
2016-10-24,16415,16643,16187,16507,76952,261061.0,14423239.0
2016-10-25,16506,16597,16096,16415,82248,259618.0,14423239.0
2016-10-26,16552,16552,15503,15868,85537,250964.0,14423239.0
2016-10-27,15594,16324,15594,16324,58745,258176.0,14423239.0
2016-10-28,16324,16324,15868,15960,35153,252407.0,14423239.0
2016-10-31,16233,16233,15777,16096,64705,254570.0,14423239.0
2016-11-01,15594,16050,15503,15549,85983,245916.0,14423239.0
2016-11-02,15412,15594,14409,14409,192477,227887.0,14423239.0
2016-11-03,13770,15138,13770,15093,89158,238705.0,14423239.0
2016-11-04,15093,15412,14773,15412,34921,243753.0,14423239.0
2016-11-07,15412,15503,15047,15458,37010,244474.0,14423239.0
2016-11-08,15503,15503,15138,15458,47286,244474.0,14423239.0
2016-11-09,15594,15594,14454,14865,178635,235099.0,14423239.0
2016-11-10,15321,16050,15047,15686,155362,248080.0,14423239.0
2016-11-11,15685,15777,15229,15504,97063,245195.0,14423239.0
2016-11-14,15275,17373,15275,16233,455793,256734.0,14423239.0
2016-11-15,16233,16369,15685,15686,88218,248080.0,14423239.0
2016-11-16,15959,16278,15731,16233,73268,256734.0,14423239.0
2016-11-17,16141,16415,15913,16279,36883,257455.0,14423239.0
2016-11-18,16278,16324,15549,15777,75325,249522.0,14423239.0
2016-11-21,15685,15913,15549,15732,49646,248801.0,14423239.0
2016-11-22,15913,16324,15868,15868,61850,250964.0,14423239.0
2016-11-23,15868,16005,15229,15321,75340,242310.0,14423239.0
2016-11-24,15321,15549,15138,15184,41079,240147.0,14423239.0
2016-11-25,15093,15321,14910,15184,49608,240147.0,14423239.0
2016-11-28,15229,15412,14956,15048,29636,237983.0,14423239.0
2016-11-29,14956,15138,14682,14820,72679,234378.0,14423239.0
2016-11-30,14819,15001,14591,15002,49916,237262.0,14423239.0
2016-12-01,15001,15047,14682,14728,33507,232935.0,14423239.0
2016-12-02,14865,14865,14409,14409,56576,227887.0,14423239.0
2016-12-05,14272,14454,13816,13862,69509,219233.0,14423239.0
2016-12-06,13907,14500,13907,14136,59783,223560.0,14423239.0
2016-12-07,14181,14454,14135,14455,59814,228608.0,14423239.0
2016-12-08,14409,15001,14409,14956,88967,236541.0,14423239.0
2016-12-09,14819,15321,14773,15321,59821,242310.0,14423239.0
2016-12-12,15321,15594,15275,15458,69802,244474.0,14423239.0
2016-12-13,15594,15594,15184,15230,33911,240868.0,14423239.0
2016-12-14,15229,15549,15229,15504,80208,245195.0,14423239.0
2016-12-15,15503,15503,15229,15458,34692,244474.0,14423239.0
2016-12-16,15457,15503,15229,15367,35637,243032.0,14423239.0
2016-12-19,15457,15549,15229,15321,28505,242310.0,14423239.0
2016-12-20,15275,15868,15275,15777,105565,249522.0,14423239.0
2016-12-21,15959,16506,15685,16461,130275,260339.0,14423239.0
2016-12-22,16324,17008,16233,16415,244947,259618.0,14423239.0
2016-12-23,16415,16825,16369,16598,89327,262503.0,14423239.0
2016-12-26,16461,16734,16096,16096,85726,254570.0,14423239.0
2016-12-27,15913,16324,15913,16188,54529,256012.0,14423239.0
2016-12-28,16187,16369,16005,16096,35746,254570.0,14423239.0
2016-12-29,16141,16187,15868,15960,40313,252407.0,14423239.0
2017-01-02,15913,16141,15640,15823,44695,250243.0,14423239.0
2017-01-03,15822,16278,15777,15868,89388,250964.0,14423239.0
2017-01-04,15913,16324,15868,16142,82458,255291.0,14423239.0
2017-01-05,16324,16324,15731,16005,75021,253128.0,14423239.0
2017-01-06,16141,16324,16005,16324,81022,258176.0,14423239.0
2017-01-09,16187,16278,15731,15960,118923,252407.0,14423239.0
2017-01-10,15777,15913,15549,15595,73122,246637.0,14423239.0
2017-01-11,15640,15640,15138,15321,132049,242310.0,14423239.0
2017-01-12,15321,15412,15093,15276,56962,241589.0,14423239.0
2017-01-13,15321,15412,15047,15367,59656,243032.0,14423239.0
2017-01-16,15640,15640,15138,15184,79877,240147.0,14423239.0
2017-01-17,15138,15959,15047,15868,204754,250964.0,14423239.0
2017-01-18,15685,16141,15685,15777,83241,249522.0,14423239.0
2017-01-19,15777,15959,15549,15640,46715,247359.0,14423239.0
2017-01-20,15549,15685,15138,15230,82573,240868.0,14423239.0
2017-01-23,15321,15321,14910,14911,62080,235820.0,14423239.0
2017-01-24,14819,14956,14500,14956,76334,236541.0,14423239.0
2017-01-25,14956,15001,14500,14637,59254,231493.0,14423239.0
2017-01-26,14637,15412,14637,15412,57896,243753.0,14423239.0
2017-01-31,15412,15457,15093,15184,47834,240147.0,14423239.0
2017-02-01,15138,15777,15093,15686,86947,248080.0,14423239.0
2017-02-02,15685,15959,15457,15732,111767,248801.0,14423239.0
2017-02-03,15640,15685,15321,15504,72866,245195.0,14423239.0
2017-02-06,15412,15685,15321,15504,46999,245195.0,14423239.0
2017-02-07,15457,15549,15184,15458,74198,244474.0,14423239.0
2017-02-08,15457,15549,15275,15549,36382,245916.0,14423239.0
2017-02-09,15640,15640,15275,15595,37944,246637.0,14423239.0
2017-02-10,15640,15640,15366,15504,47253,245195.0,14423239.0
2017-02-13,15594,16050,15412,15823,101767,250243.0,14423239.0
2017-02-14,15913,16005,15685,15960,58235,252407.0,14423239.0
2017-02-15,16050,16050,15685,15914,53232,251686.0,14423239.0
2017-02-16,15959,15959,15777,15960,40615,252407.0,14423239.0
2017-02-17,15959,16415,15868,16233,126597,256734.0,14423239.0
2017-02-20,16187,16369,16050,16324,47136,258176.0,14423239.0
2017-02-21,16324,16415,16050,16279,56005,257455.0,14423239.0
2017-02-22,16369,16506,15959,16005,106603,253128.0,14423239.0
2017-02-23,16096,16141,15457,15458,142431,244474.0,14423239.0
2017-02-24,15184,15366,14819,14911,176524,235820.0,14423239.0
2017-02-27,14956,15138,14409,14728,159155,232935.0,14423239.0
2017-02-28,14819,14865,14500,14592,160934,230772.0,14423239.0
2017-03-02,14545,14682,14226,14409,100223,227887.0,14423239.0
2017-03-03,14409,14637,14135,14637,70309,231493.0,14423239.0
2017-03-06,14591,14956,14409,14637,75080,231493.0,14423239.0
2017-03-07,14682,15047,14682,14911,60143,235820.0,14423239.0
2017-03-08,15001,15001,14773,14956,32504,236541.0,14423239.0
2017-03-09,15047,15093,14682,14820,80339,234378.0,14423239.0
2017-03-10,14865,14910,14591,14865,42549,235099.0,14423239.0
2017-03-13,14865,15001,14728,14911,56949,235820.0,14423239.0
2017-03-14,15001,15047,14773,14774,48481,233656.0,14423239.0
2017-03-15,14773,14819,14637,14683,31346,232214.0,14423239.0
2017-03-16,14728,14865,14500,14592,69829,230772.0,14423239.0
2017-03-17,14500,14637,14409,14409,60373,227887.0,14423239.0
2017-03-20,14454,14682,14272,14409,81105,227887.0,14423239.0
2017-03-21,14409,14545,14226,14455,68371,228608.0,14423239.0
2017-03-22,14272,14500,14181,14181,54991,224281.0,14423239.0
2017-03-23,14226,14409,13998,14181,64025,224281.0,14423239.0
2017-03-24,14181,14454,14135,14364,83096,227166.0,14423239.0
2017-03-27,14409,14728,14363,14546,80198,230051.0,14423239.0
2017-03-28,14637,14637,14226,14409,59941,227887.0,14423239.0
2017-03-29,14363,14409,14135,14318,62940,226445.0,14423239.0
2017-03-30,14317,14317,14181,14227,68292,225003.0,14423239.0
2017-03-31,14181,14409,14181,14364,79988,227166.0,14423239.0
2017-04-03,14363,14819,14272,14774,170730,233656.0,14423239.0
2017-04-04,14682,14910,14545,14865,126914,235099.0,14423239.0
2017-04-05,14865,14910,14728,14911,52392,235820.0,14423239.0
2017-04-06,14910,15229,14773,15184,98788,240147.0,14423239.0
2017-04-07,15275,15275,14956,15002,51468,237262.0,14423239.0
2017-04-10,15047,15047,14500,14592,75257,230772.0,14423239.0
2017-04-11,14591,14637,14226,14455,75781,228608.0,14423239.0
2017-04-12,14454,14545,14181,14272,71203,225724.0,14423239.0
2017-04-13,14363,14682,14226,14546,67521,230051.0,14423239.0
2017-04-14,14545,14773,14181,14592,90046,230772.0,14423239.0
2017-04-17,14363,14545,14181,14227,185860,225003.0,14423239.0
2017-04-18,14226,14317,14135,14272,97343,225724.0,14423239.0
2017-04-19,14272,14363,14181,14272,67012,225724.0,14423239.0
2017-04-20,14226,14591,14226,14364,116986,227166.0,14423239.0
2017-04-21,14545,14591,14409,14546,64198,230051.0,14423239.0
2017-04-24,14591,14637,14363,14409,55572,227887.0,14423239.0
2017-04-25,14454,14637,14409,14546,51247,230051.0,14423239.0
2017-04-26,14637,14865,14591,14728,68875,232935.0,14423239.0
2017-04-27,14773,15093,14591,14683,160796,232536.0,14443239.0
2017-04-28,14773,14865,14545,14683,68740,232536.0,14443239.0
2017-05-02,14728,14819,14591,14728,47807,233258.0,14443239.0
2017-05-04,14865,14865,14500,14592,56491,231092.0,14443239.0
2017-05-08,14637,14728,14500,14728,78388,233258.0,14443239.0
2017-05-10,14773,15001,14728,14865,88307,235425.0,14443239.0
2017-05-11,14773,14910,14728,14865,55235,235425.0,14443239.0
2017-05-12,14865,14865,14545,14592,72871,231092.0,14443239.0
2017-05-15,14773,14773,14317,14455,125448,228925.0,14443239.0
2017-05-16,14409,14500,14272,14364,103839,227481.0,14443239.0
2017-05-17,14317,14317,14089,14181,209979,224592.0,14443239.0
2017-05-18,14044,14226,13998,14090,77051,223148.0,14443239.0
2017-05-19,14226,14317,14089,14136,109674,223870.0,14443239.0
2017-05-22,14181,14500,14135,14455,88848,228925.0,14443239.0
2017-05-23,14500,14637,14363,14455,64426,228925.0,14443239.0
2017-05-24,14363,14545,14317,14364,50444,227481.0,14443239.0
2017-05-25,14317,14500,14226,14500,90328,229648.0,14443239.0
2017-05-26,14545,14545,14317,14500,79144,229648.0,14443239.0
2017-05-29,14591,15503,14454,15504,501994,245535.0,14443239.0
2017-05-30,15731,15777,15321,15686,294042,248424.0,14443239.0
2017-05-31,15549,15685,14910,14911,360021,236147.0,14443239.0
2017-06-01,15093,16369,15047,16188,679179,256367.0,14443239.0
2017-06-02,16278,16415,16005,16233,262333,257090.0,14443239.0
2017-06-05,16233,16415,15777,15777,215295,249868.0,14443239.0
2017-06-07,15731,16096,15503,15777,138690,249868.0,14443239.0
2017-06-08,15822,16050,15594,16005,125779,253479.0,14443239.0
2017-06-09,16050,16233,15685,16005,151609,253479.0,14443239.0
2017-06-12,15959,16552,15868,16324,318604,258534.0,14443239.0
2017-06-13,16141,16461,15868,16005,202216,253479.0,14443239.0
2017-06-14,15959,16597,15777,16461,398472,260700.0,14443239.0
2017-06-15,16369,16780,16278,16598,243629,262867.0,14443239.0
2017-06-16,16597,17281,16597,16780,327321,265756.0,14443239.0
2017-06-19,16780,17053,16552,16963,212530,268644.0,14443239.0
2017-06-20,17281,17281,16415,16643,310224,263589.0,14443239.0
2017-06-21,16689,16689,16324,16370,164765,259256.0,14443239.0
2017-06-22,16324,16689,16005,16461,142716,260700.0,14443239.0
2017-06-23,16597,16597,16324,16507,91686,261423.0,14443239.0
2017-06-26,16597,16643,16278,16507,90554,261423.0,14443239.0
2017-06-27,16324,16506,16187,16188,98286,256367.0,14443239.0
2017-06-28,16187,16461,16187,16233,97976,262358.0,14739239.0
2017-06-29,16233,16415,15594,15640,225258,252778.0,14739239.0
2017-06-30,15549,15777,15549,15686,89484,253515.0,14739239.0
2017-07-03,15822,16050,15594,15777,104044,254989.0,14739239.0
2017-07-04,15685,15913,15685,15777,86973,254989.0,14739239.0
2017-07-05,15731,16597,15731,16507,209295,266780.0,14739239.0
2017-07-06,16597,16917,16552,16735,177151,270465.0,14739239.0
2017-07-07,16689,17464,16689,17419,331163,281519.0,14739239.0
2017-07-10,17509,18877,17190,17510,880551,282993.0,14739239.0
2017-07-11,17874,18193,17601,17875,261520,288889.0,14739239.0
2017-07-12,17737,18102,17509,17920,145715,289626.0,14739239.0
2017-07-13,18148,18148,17692,17783,137464,287415.0,14739239.0
2017-07-14,17783,17965,17464,17601,115124,284467.0,14739239.0
2017-07-17,17783,17783,17373,17419,149127,281519.0,14739239.0
2017-07-18,17418,17920,16871,17054,396989,275624.0,14739239.0
2017-07-19,17099,17874,16962,17875,257926,288889.0,14739239.0
2017-07-20,17874,18193,17646,17966,164180,290363.0,14739239.0
2017-07-21,17965,18057,17783,17783,90660,287415.0,14739239.0
2017-07-24,17646,18102,17464,18057,147644,291837.0,14739239.0
2017-07-25,18376,18376,17829,17966,141431,290363.0,14739239.0
2017-07-26,17965,17965,17509,17920,95829,289626.0,14739239.0
2017-07-27,18011,18969,17874,18923,563229,305839.0,14739239.0
2017-07-28,18786,18832,18239,18467,239189,298470.0,14739239.0
2017-07-31,18558,18877,18330,18650,169175,301417.0,14739239.0
2017-08-01,18604,18695,18330,18331,97014,296259.0,14739239.0
2017-08-02,18193,18877,17920,18331,268111,296259.0,14739239.0
2017-08-03,18285,18558,18011,18011,197859,291100.0,14739239.0
2017-08-04,18011,18421,17965,18057,118187,291837.0,14739239.0
2017-08-07,18376,18558,18148,18376,104225,296996.0,14739239.0
2017-08-08,18513,18513,18102,18148,80547,293311.0,14739239.0
2017-08-09,18148,18330,17829,18103,148481,292574.0,14739239.0
2017-08-10,17920,18102,17236,17601,150585,284467.0,14739239.0
2017-08-11,17145,17646,17145,17236,119471,278572.0,14739239.0
2017-08-14,17327,17646,17281,17510,51881,282993.0,14739239.0
2017-08-16,17509,17783,17236,17236,86785,278572.0,14739239.0
2017-08-17,17327,17327,16917,17145,128318,277098.0,14739239.0
2017-08-18,16871,17145,16506,16643,192128,268991.0,14739239.0
2017-08-21,16506,16825,16324,16643,119789,268991.0,14739239.0
2017-08-22,16597,16689,16415,16507,63686,266780.0,14739239.0
2017-08-23,16689,17236,16552,17099,116882,276361.0,14739239.0
2017-08-24,17190,17190,16871,16917,55219,273413.0,14739239.0
2017-08-25,17008,17418,16917,17419,87232,281519.0,14739239.0
2017-08-28,17509,17555,17145,17236,68934,278572.0,14739239.0
2017-08-29,16917,17190,16643,16917,105380,273413.0,14739239.0
2017-08-30,16871,16917,16643,16780,69288,271202.0,14739239.0
2017-08-31,16871,16871,16461,16507,95642,266780.0,14739239.0
2017-09-01,16552,16597,16324,16461,68739,266043.0,14739239.0
2017-09-04,15822,16324,15822,16096,88644,260148.0,14739239.0
2017-09-05,16187,16415,15685,15914,88670,257200.0,14739239.0
2017-09-06,15822,15913,15275,15412,165299,249093.0,14739239.0
2017-09-07,15412,16141,15412,15777,92764,254989.0,14739239.0
2017-09-08,15777,15777,15412,15504,54035,250567.0,14739239.0
2017-09-11,15503,15822,15138,15139,88563,244671.0,14739239.0
2017-09-12,15184,15640,14910,15276,106293,246882.0,14739239.0
2017-09-13,15457,15457,14865,15093,97601,243934.0,14739239.0
2017-09-14,15093,15731,15093,15686,88491,253515.0,14739239.0
2017-09-15,15503,15822,15366,15549,63435,251304.0,14739239.0
2017-09-18,15549,15594,15366,15412,60688,249093.0,14739239.0
2017-09-19,15412,15549,15275,15504,47719,250567.0,14739239.0
2017-09-20,15503,15503,14956,14956,92502,241724.0,14739239.0
2017-09-21,14956,15457,14865,15048,62614,243197.0,14739239.0
2017-09-22,15001,15321,14682,14774,94065,238776.0,14739239.0
2017-09-25,14500,14865,14272,14592,82481,235828.0,14739239.0
2017-09-26,14272,14819,14272,14774,70894,238776.0,14739239.0
2017-09-27,14682,15093,14591,14865,63301,240250.0,14739239.0
2017-09-28,14728,15047,14682,14956,34197,241724.0,14739239.0
2017-09-29,15138,15184,14865,15184,63441,245408.0,14739239.0
2017-10-10,15275,15412,14956,15093,51478,243934.0,14739239.0
2017-10-11,15093,15093,14591,14683,79526,237302.0,14739239.0
2017-10-12,14682,14865,14591,14774,39199,238776.0,14739239.0
2017-10-13,14637,14728,14363,14455,81579,233617.0,14739239.0
2017-10-16,14591,14682,14272,14500,49840,234354.0,14739239.0
2017-10-17,14454,14682,14454,14683,56839,237302.0,14739239.0
2017-10-18,14591,14728,14363,14637,70782,236565.0,14739239.0
2017-10-19,14637,15321,14637,15321,110837,247619.0,14739239.0
2017-10-20,15275,15685,15047,15412,85399,249093.0,14739239.0
2017-10-23,15549,15594,15093,15458,63809,249830.0,14739239.0
2017-10-24,15275,15549,15184,15367,56790,248356.0,14739239.0
2017-10-25,15457,15731,15366,15504,115325,250567.0,14739239.0
2017-10-26,15457,15822,15457,15504,85902,250567.0,14739239.0
2017-10-27,15640,15731,15321,15412,64096,249093.0,14739239.0
2017-10-30,15412,15685,15412,15595,53438,252041.0,14739239.0
2017-10-31,15640,15685,15457,15640,43091,252778.0,14739239.0
2017-11-01,15640,15640,15275,15367,57813,248356.0,14739239.0
2017-11-02,15412,15549,15138,15504,57973,250567.0,14739239.0
2017-11-03,15457,15503,15184,15412,59681,249093.0,14739239.0
2017-11-06,15412,15549,15093,15230,64346,246145.0,14739239.0
2017-11-07,15093,15412,15047,15367,55306,248356.0,14739239.0
2017-11-08,15457,15457,15138,15412,63840,249093.0,14739239.0
2017-11-09,15321,15549,15093,15367,88415,248356.0,14739239.0
2017-11-10,15275,15412,15138,15321,65319,247619.0,14739239.0
2017-11-13,15321,15366,14910,14956,118141,241724.0,14739239.0
2017-11-14,14956,15777,14819,15777,227832,254989.0,14739239.0
2017-11-15,15777,16278,15685,15960,225070,257937.0,14739239.0
2017-11-16,15959,16233,15640,16096,112075,260148.0,14739239.0
2017-11-17,16233,16233,15549,15823,144411,255726.0,14739239.0
2017-11-20,15822,15868,15321,15504,131932,250567.0,14739239.0
2017-11-21,15777,16005,15503,15777,160556,254989.0,14739239.0
2017-11-22,15822,15868,15594,15732,87866,254252.0,14739239.0
2017-11-23,15731,16005,15549,16005,121637,258674.0,14739239.0
2017-11-24,15868,17145,15822,16917,442108,273413.0,14739239.0
2017-11-27,17053,17373,16689,17099,268522,276361.0,14739239.0
2017-11-28,17373,17509,16369,16552,224534,267517.0,14739239.0
2017-11-29,16734,17236,16278,17054,226527,275624.0,14739239.0
2017-11-30,17053,17145,16780,16826,103580,271939.0,14739239.0
2017-12-01,16825,16871,16415,16826,102341,271939.0,14739239.0
2017-12-04,16871,16917,16597,16780,98514,271202.0,14739239.0
2017-12-05,16734,17190,16643,17191,134600,277835.0,14739239.0
2017-12-06,17327,17327,16552,16598,170862,268254.0,14739239.0
2017-12-07,16597,16871,16324,16643,114957,268991.0,14739239.0
2017-12-08,16734,17190,16689,16917,133711,273413.0,14739239.0
2017-12-11,17099,17145,16689,17054,71082,275624.0,14739239.0
2017-12-12,17053,17509,16962,17236,223954,278572.0,14739239.0
2017-12-13,17281,17373,17053,17099,102772,276361.0,14739239.0
2017-12-14,17236,17509,17099,17419,205274,281519.0,14739239.0
2017-12-15,17509,17555,17327,17373,135541,280783.0,14739239.0
2017-12-18,17509,17509,16917,17008,96462,274887.0,14739239.0
2017-12-19,17099,17373,17008,17191,179632,277835.0,14739239.0
2017-12-20,17190,17418,17008,17419,99590,281519.0,14739239.0
2017-12-21,17464,17509,16506,16689,163647,269728.0,14739239.0
2017-12-22,16871,17145,16597,17145,100910,277098.0,14739239.0
2017-12-26,17099,17418,16734,17099,140872,276361.0,14739239.0
2017-12-27,17053,17236,16689,17236,104217,278572.0,14739239.0
2017-12-28,17145,17692,17053,17647,191349,285204.0,14739239.0
2018-01-02,17646,17692,17327,17510,111270,282993.0,14739239.0
2018-01-03,17509,17509,16871,17054,181822,275624.0,14739239.0
2018-01-04,17008,17008,16324,16415,218361,265306.0,14739239.0
2018-01-05,16461,16917,16461,16552,121069,267517.0,14739239.0
2018-01-08,16552,16552,15959,16051,191397,259411.0,14739239.0
2018-01-09,16005,16369,15868,16096,165442,260148.0,14739239.0
2018-01-10,16050,17509,15959,17464,384698,282256.0,14739239.0
2018-01-11,17418,18102,17190,18057,381976,291837.0,14739239.0
2018-01-12,18102,18923,18011,18604,867562,300680.0,14739239.0
2018-01-15,18877,19561,18285,19060,576661,308050.0,14739239.0
2018-01-16,19151,20245,19105,19835,728403,320578.0,14739239.0
2018-01-17,19972,20701,19197,20428,845521,330159.0,14739239.0
2018-01-18,20838,21431,20382,20884,546034,337529.0,14739239.0
2018-01-19,20929,21476,20154,20975,360876,339002.0,14739239.0
2018-01-22,21431,22115,19880,20839,980614,336792.0,14739239.0
2018-01-23,21066,21248,20063,20884,491266,337529.0,14739239.0
2018-01-24,20792,22024,20473,21523,423411,347846.0,14739239.0
2018-01-25,21750,22069,20838,21067,473944,340476.0,14739239.0
2018-01-26,21066,21704,20792,21705,292355,350794.0,14739239.0
2018-01-29,21887,21887,21020,21021,289490,339739.0,14739239.0
2018-01-30,20975,21294,20154,20975,329401,339002.0,14739239.0
2018-01-31,20838,21340,20519,20839,225973,336792.0,14739239.0
2018-02-01,20884,22297,20884,22024,562505,355953.0,14739239.0
2018-02-02,22206,22206,21476,21842,287114,353005.0,14739239.0
2018-02-05,20884,21248,19197,19562,683677,316157.0,14739239.0
2018-02-06,18239,20108,18193,19972,709656,322789.0,14739239.0
2018-02-07,20336,20336,18649,18650,426195,301417.0,14739239.0
2018-02-08,18786,19698,18604,19699,316365,318368.0,14739239.0
2018-02-09,18741,19425,18741,19015,227684,307313.0,14739239.0
2018-02-12,19333,19789,18969,19060,208609,308050.0,14739239.0
2018-02-13,19516,19744,19105,19106,106592,308787.0,14739239.0
2018-02-14,19151,19607,18695,19607,147220,316894.0,14739239.0
2018-02-19,19789,20108,19288,19699,250096,318368.0,14739239.0
2018-02-20,19607,19789,19197,19334,110181,312472.0,14739239.0
2018-02-21,19333,19561,19105,19516,214278,315420.0,14739239.0
2018-02-22,19333,19379,18832,18969,190308,306576.0,14739239.0
2018-02-23,18695,19105,18513,18969,240085,306576.0,14739239.0
2018-02-26,19060,19333,18969,19197,129760,310261.0,14739239.0
2018-02-27,19151,19607,19105,19243,152862,310998.0,14739239.0
2018-02-28,19242,19242,18604,18695,166341,302154.0,14739239.0
2018-03-02,18376,18558,17874,18331,159904,296259.0,14739239.0
2018-03-05,18330,18330,17555,17692,231744,285941.0,14739239.0
2018-03-06,17646,18239,17601,17783,224128,287415.0,14739239.0
2018-03-07,17965,18057,17327,17419,129858,281519.0,14739239.0
2018-03-08,17509,17920,17418,17510,141163,292593.0,15239239.0
2018-03-09,17555,18011,17509,17647,162114,294879.0,15239239.0
2018-03-12,17783,17874,17555,17692,170319,295641.0,15239239.0
2018-03-13,17783,17783,17281,17510,217295,292593.0,15239239.0
2018-03-14,17373,17783,17327,17647,147775,298794.0,15441575.0
2018-03-15,17509,17601,17236,17327,124899,293390.0,15441575.0
2018-03-16,17509,17509,16871,17008,181459,287985.0,15441575.0
2018-03-19,17008,17418,16415,16598,244478,281037.0,15441575.0
2018-03-20,16506,17373,16369,17373,174822,294644.0,15466867.0
2018-03-21,17236,17464,16962,17327,121988,293870.0,15466867.0
2018-03-22,17327,17373,16780,16871,145784,286137.0,15466867.0
2018-03-23,16369,16780,15822,15823,199068,268350.0,15466867.0
2018-03-26,15822,17099,15822,17054,174714,289230.0,15466867.0
2018-03-27,17646,17646,16597,16917,117507,286910.0,15466867.0
2018-03-28,16643,16962,16369,16689,81207,283044.0,15466867.0
2018-03-29,16689,16871,16324,16735,85200,283817.0,15466867.0
2018-03-30,16734,16734,16324,16370,101455,277630.0,15466867.0
2018-04-02,16461,16597,16096,16142,70694,273764.0,15466867.0
2018-04-03,15959,16187,15549,16188,131241,274537.0,15466867.0
2018-04-04,16187,16233,15549,15868,124588,269123.0,15466867.0
2018-04-05,15959,16278,15868,15960,163974,271113.0,15492159.0
2018-04-06,16005,16096,15731,15960,58014,271113.0,15492159.0
2018-04-09,15959,16005,15503,15686,124589,266465.0,15492159.0
2018-04-10,15685,15959,15275,15960,87013,271113.0,15492159.0
2018-04-11,16050,16187,15822,15914,104882,270338.0,15492159.0
2018-04-12,16233,16917,16096,16643,257124,282732.0,15492159.0
2018-04-13,16917,17145,16780,16963,197383,288860.0,15530097.0
2018-04-16,16871,16917,16506,16552,144113,281871.0,15530097.0
2018-04-17,16689,17008,16552,16871,130187,287307.0,15530097.0
2018-04-18,16917,17008,16643,17008,120221,289636.0,15530097.0
2018-04-19,17008,17145,16780,16780,115154,285754.0,15530097.0
2018-04-20,16825,17373,16780,17282,161320,294295.0,15530097.0
2018-04-23,17327,17418,16780,16780,161507,285754.0,15530097.0
2018-04-24,16825,16962,16324,16370,119512,278765.0,15530097.0
2018-04-25,16187,16369,15959,16096,90150,274106.0,15530097.0
2018-04-26,16369,16734,16005,16552,72835,281871.0,15530097.0
2018-04-27,16552,16552,16096,16370,100837,278765.0,15530097.0
2018-04-30,16369,16415,16050,16415,107827,279542.0,15530097.0
2018-05-02,16415,16461,15868,15868,139301,270224.0,15530097.0
2018-05-03,15868,16005,15640,15777,86267,268671.0,15530097.0
2018-05-04,15594,15959,15594,15686,88348,267118.0,15530097.0
2018-05-08,15685,16096,15412,15412,89790,262459.0,15530097.0
2018-05-09,15503,15913,15047,15914,151705,271000.0,15530097.0
2018-05-10,15685,15868,15549,15868,74664,270224.0,15530097.0
2018-05-11,15868,16278,15640,16233,95449,276436.0,15530097.0
2018-05-14,16187,16233,15822,15823,66005,269447.0,15530097.0
2018-05-15,15822,15959,15549,15732,77888,267894.0,15530097.0
2018-05-16,15685,15913,15457,15640,102103,266341.0,15530097.0
2018-05-17,15685,15959,15594,15732,110728,267894.0,15530097.0
2018-05-18,15822,16324,15640,16233,95869,276436.0,15530097.0
2018-05-21,16324,16461,16005,16005,54794,272553.0,15530097.0
2018-05-23,15868,16005,15731,15732,60120,267894.0,15530097.0
2018-05-24,15777,16005,15731,15960,65727,271777.0,15530097.0
2018-05-25,15959,16005,15640,15732,77504,267894.0,15530097.0
2018-05-28,15640,16141,15640,16051,93898,273330.0,15530097.0
2018-05-29,15868,16141,15777,15914,82166,271000.0,15530097.0
2018-05-30,15868,15868,15321,15412,133492,262459.0,15530097.0
2018-05-31,15549,15594,15047,15549,100429,264788.0,15530097.0
2018-06-01,15412,15549,15184,15230,65329,259353.0,15530097.0
