레드로버(060300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-25,3351,3497,3340,3390,2723,9629.0,6853412.0
2010-03-26,3399,3713,3375,3403,18130,9663.0,6853412.0
2010-03-29,3665,3907,3123,3860,450034,10965.0,6853412.0
2010-03-30,3859,4365,3593,4223,375248,11993.0,6853412.0
2010-03-31,4197,4546,4088,4366,117158,12405.0,6853412.0
2010-04-01,4366,4426,4100,4234,101016,12028.0,6853412.0
2010-04-02,4305,4377,4015,4355,43292,12370.0,6853412.0
2010-04-05,4522,4522,4028,4210,39034,11959.0,6853412.0
2010-04-06,4245,4787,4100,4596,125932,13056.0,6853412.0
2010-04-07,4497,4679,4196,4198,72061,11925.0,6853412.0
2010-04-08,4232,4799,3991,4801,153326,13638.0,6853412.0
2010-04-09,4823,5512,4583,5308,357983,15078.0,6853412.0
2010-04-12,6102,6102,6018,6104,298225,17339.0,6853412.0
2010-04-13,0,0,0,6104,0,17339.0,6853412.0
2010-04-14,7007,7007,6102,6780,2924135,19258.0,6853412.0
2010-04-15,6790,6899,5824,5911,663298,16791.0,6853412.0
2010-04-16,5909,6513,5548,5863,149810,16654.0,6853412.0
2010-04-19,6018,6030,5595,5621,101402,15968.0,6853412.0
2010-04-20,5789,6259,5330,6031,243537,17134.0,6853412.0
2010-04-21,5909,6488,5898,6345,168101,18024.0,6853412.0
2010-04-22,6174,6693,6174,6622,255664,18813.0,6853412.0
2010-04-23,6417,6862,6295,6634,145001,18847.0,6853412.0
2010-04-26,6597,6766,6392,6551,157231,18607.0,6853412.0
2010-04-27,6440,6634,6368,6394,52291,18162.0,6853412.0
2010-04-28,6427,7212,6236,6611,123725,18778.0,6853412.0
2010-04-29,6730,6730,6452,6563,47790,18641.0,6853412.0
2010-04-30,6536,6634,6271,6394,73890,18162.0,6853412.0
2010-05-03,6115,6392,6115,6321,86062,17956.0,6853412.0
2010-05-04,6392,6513,5837,6140,50111,17442.0,6853412.0
2010-05-06,5789,6513,5692,5767,141167,16380.0,6853412.0
2010-05-07,5572,6030,5572,5694,71433,16174.0,6853412.0
2010-05-10,5691,6270,5306,5429,661789,15420.0,6853412.0
2010-05-11,5427,5596,5258,5452,103880,15489.0,6853412.0
2010-05-12,5403,5620,4969,5151,82097,14632.0,6853412.0
2010-05-13,5282,5282,4812,5055,121779,14358.0,6853412.0
2010-05-14,5004,5801,4848,5802,298039,16482.0,6853412.0
2010-05-17,5583,5957,5474,5490,116199,15592.0,6853412.0
2010-05-18,5548,5668,4969,4970,93758,14118.0,6853412.0
2010-05-19,4969,5474,4823,5212,82617,14803.0,6853412.0
2010-05-20,5523,5776,5150,5308,130680,15078.0,6853412.0
2010-05-24,5221,5535,5161,5248,111696,14906.0,6853412.0
2010-05-25,5415,5535,5004,5248,94770,14906.0,6853412.0
2010-05-26,5486,5486,5149,5381,28307,15283.0,6853412.0
2010-05-27,5716,6163,5427,5923,99283,16825.0,6853412.0
2010-05-28,6163,6453,5921,6213,81899,17648.0,6853412.0
2010-05-31,6078,6983,6078,6900,178346,19601.0,6853412.0
2010-06-01,6971,7791,6814,7141,814911,20286.0,6853412.0
2010-06-03,7405,7417,6983,7141,91836,20286.0,6853412.0
2010-06-04,7007,7236,6947,7202,64526,20457.0,6853412.0
2010-06-07,6886,7260,6874,7202,47974,20457.0,6853412.0
2010-06-08,7237,7345,7116,7238,42721,20560.0,6853412.0
2010-06-09,7237,8323,7116,8324,314671,23644.0,6853412.0
2010-06-10,8612,8612,7840,8240,198043,23404.0,6853412.0
2010-06-11,8069,8165,7815,7841,86854,22274.0,6853412.0
2010-06-14,7839,8165,7513,7708,90441,21897.0,6853412.0
2010-06-15,7405,8020,7405,7950,60343,22582.0,6853412.0
2010-06-16,7960,8153,7513,7540,61094,21417.0,6853412.0
2010-06-17,7477,7719,7248,7383,63336,20971.0,6853412.0
2010-06-18,7477,7477,7237,7347,47855,20869.0,6853412.0
2010-06-21,7344,7357,6754,6877,117487,19532.0,6853412.0
2010-06-22,6995,7237,6826,7238,27200,20560.0,6853412.0
2010-06-23,7116,7645,6585,6756,101533,19190.0,6853412.0
2010-06-24,6513,7128,6465,7130,236064,20252.0,6853412.0
2010-06-25,0,0,0,7130,0,20252.0,6853412.0
2010-06-28,0,0,0,7130,0,,
2010-06-29,0,0,0,7130,0,,
2010-06-30,0,0,0,7130,0,,
2010-07-01,0,0,0,7130,0,,
2010-07-02,0,0,0,7130,0,,
2010-07-05,0,0,0,7130,0,,
2010-07-06,0,0,0,7130,0,,
2010-07-07,0,0,0,7130,0,,
2010-07-08,0,0,0,7130,0,,
2010-07-09,0,0,0,7130,0,,
2010-07-12,0,0,0,7130,0,,
2010-07-13,0,0,0,7130,0,,
2010-07-14,0,0,0,7130,0,,
2010-07-15,0,0,0,7130,0,,
2010-07-16,0,0,0,7130,0,,
2010-07-19,7128,7128,6059,6061,270877,82989.0,5424107.0
2010-07-20,5386,6177,5286,5744,287671,78650.0,5424107.0
2010-07-21,5722,6237,5623,6000,187144,82175.0,5424107.0
2010-07-22,6059,6890,6019,6694,361010,91667.0,5424107.0
2010-07-23,6692,7049,6316,6990,99333,135263.0,7663605.0
2010-07-26,6871,7504,6831,7387,97781,142926.0,7663605.0
2010-07-27,7405,7702,7228,7467,67425,144459.0,7663605.0
2010-07-28,7465,7485,7128,7150,44439,138328.0,7663605.0
2010-07-29,7108,7544,7010,7406,39253,143309.0,7663605.0
2010-07-30,7287,7485,7069,7406,31241,143309.0,7663605.0
2010-08-02,7405,7445,7305,7368,20734,142543.0,7663605.0
2010-08-03,7366,7366,7148,7328,17282,141777.0,7663605.0
2010-08-04,7167,7267,7010,7010,23598,135646.0,7663605.0
2010-08-05,7010,7108,5979,6139,52739,118786.0,7663605.0
2010-08-06,6356,6494,6117,6377,27824,123384.0,7663605.0
2010-08-09,6376,6376,6117,6258,19351,121085.0,7663605.0
2010-08-10,6256,6335,6078,6139,19681,118786.0,7663605.0
2010-08-11,5940,6177,5227,5506,112748,106524.0,7663605.0
2010-08-12,5523,5781,5326,5763,31222,111505.0,7663605.0
2010-08-13,5940,5940,5583,5763,5690,111505.0,7663605.0
2010-08-16,5841,5841,5504,5625,10731,108823.0,7663605.0
2010-08-17,5504,5761,5425,5506,8446,106524.0,7663605.0
2010-08-18,5465,5742,5445,5584,15012,108057.0,7663605.0
2010-08-19,5742,5822,5445,5744,14720,111122.0,7663605.0
2010-08-20,5742,5781,5524,5645,7125,109206.0,7663605.0
2010-08-23,5822,5822,5503,5584,10344,108057.0,7663605.0
2010-08-24,5682,5682,5247,5386,19316,104225.0,7663605.0
2010-08-25,5227,5386,5108,5308,10241,102692.0,7663605.0
2010-08-26,5306,5306,4791,5110,30572,98861.0,7663605.0
2010-08-27,4910,5068,4435,4912,35506,95029.0,7663605.0
2010-08-30,4950,5385,4752,4932,43850,95412.0,7663605.0
2010-08-31,4811,4890,4633,4832,17955,93496.0,7663605.0
2010-09-01,4752,4950,4633,4734,16090,91580.0,7663605.0
2010-09-02,4831,5247,4831,5150,53304,99627.0,7663605.0
2010-09-03,5188,5247,5068,5209,13171,100776.0,7663605.0
2010-09-06,5405,5702,5207,5625,34228,108823.0,7663605.0
2010-09-07,5623,5623,5425,5546,12016,107290.0,7663605.0
2010-09-08,5544,5623,5227,5506,32695,106524.0,7663605.0
2010-09-09,5386,5483,5266,5486,10923,106141.0,7663605.0
2010-09-10,5504,5504,5306,5328,14960,103075.0,7663605.0
2010-09-13,5386,5386,5127,5348,27847,103459.0,7663605.0
2010-09-14,5386,5623,5029,5050,56984,97711.0,7663605.0
2010-09-15,4950,5009,4870,4873,10142,94262.0,7663605.0
2010-09-16,5049,5049,4474,4476,43383,86599.0,7663605.0
2010-09-17,4573,4613,4316,4496,29617,86982.0,7663605.0
2010-09-20,4692,4692,4295,4357,22479,84300.0,7663605.0
2010-09-24,4276,4316,3892,4100,59744,79318.0,7663605.0
2010-09-27,4039,4138,3939,4021,23312,77786.0,7663605.0
2010-09-28,4077,4237,3980,4159,20074,80468.0,7663605.0
2010-09-29,4157,4355,4058,4278,11504,82767.0,7663605.0
2010-09-30,4276,4276,4138,4218,5977,81617.0,7663605.0
2010-10-01,4157,4633,4138,4436,19250,85832.0,7663605.0
2010-10-04,4455,4593,4198,4239,18624,82001.0,7663605.0
2010-10-05,4118,4276,4019,4239,17324,82001.0,7663605.0
2010-10-06,4157,4237,4039,4100,23745,79318.0,7663605.0
2010-10-07,4098,4138,3955,4040,11627,78169.0,7663605.0
2010-10-08,4000,4058,3944,4040,14760,78169.0,7663605.0
2010-10-11,4077,4077,3952,4000,5789,77402.0,7663605.0
2010-10-12,4000,4276,4000,4021,13138,77786.0,7663605.0
2010-10-13,4039,4198,4039,4178,7134,80851.0,7663605.0
2010-10-14,4198,4791,4198,4793,74181,92730.0,7663605.0
2010-10-15,4929,5009,4672,4793,134135,92730.0,7663605.0
2010-10-18,4731,5049,4633,4951,44953,95795.0,7663605.0
2010-10-19,4970,5088,4752,5011,55078,96945.0,7663605.0
2010-10-20,5009,5247,4889,5070,240305,98094.0,7663605.0
2010-10-21,5147,5168,4929,4932,36356,95412.0,7663605.0
2010-10-22,4929,5029,4711,4951,40122,95795.0,7663605.0
2010-10-25,4929,4929,4613,4714,39174,91197.0,7663605.0
2010-10-26,4831,4831,4593,4614,28797,89281.0,7663605.0
2010-10-27,4613,4731,4534,4595,43230,88898.0,7663605.0
2010-10-28,4731,4752,4593,4694,41589,90814.0,7663605.0
2010-10-29,4731,4731,4513,4595,17103,88898.0,7663605.0
2010-11-01,4554,4554,4237,4278,32264,82767.0,7663605.0
2010-11-02,4217,4355,4098,4337,30280,83916.0,7663605.0
2010-11-03,4355,4355,4177,4198,15912,81234.0,7663605.0
2010-11-04,4256,4295,4198,4198,18622,81234.0,7663605.0
2010-11-05,4256,4554,4198,4357,35689,84300.0,7663605.0
2010-11-08,4554,4554,4295,4416,29299,85449.0,7663605.0
2010-11-09,4416,4455,4295,4317,28758,83533.0,7663605.0
2010-11-10,4435,4455,4316,4377,37136,84683.0,7663605.0
2010-11-11,4474,4633,4416,4476,62546,86599.0,7663605.0
2010-11-12,4494,4513,4157,4239,43097,82001.0,7663605.0
2010-11-15,4237,4316,4039,4040,24378,78169.0,7663605.0
2010-11-16,4077,4077,3864,3941,26015,76253.0,7663605.0
2010-11-17,3939,3952,3741,3842,31324,74337.0,7663605.0
2010-11-18,3841,3841,3607,3712,55759,71808.0,7663605.0
2010-11-19,3709,3729,3559,3605,55081,69739.0,7663605.0
2010-11-22,3598,3694,3539,3542,43914,68513.0,7663605.0
2010-11-23,3564,3623,3504,3526,27520,68206.0,7663605.0
2010-11-24,3250,3511,3250,3442,23470,66597.0,7663605.0
2010-11-25,3416,3516,3416,3486,9226,67440.0,7663605.0
2010-11-26,3484,3552,3444,3454,17409,66827.0,7663605.0
2010-11-29,3405,3564,3401,3446,10967,66673.0,7663605.0
2010-11-30,3444,3484,3428,3458,5355,66903.0,7663605.0
2010-12-01,3634,3634,3488,3564,19398,68972.0,7663605.0
2010-12-02,3564,3596,3484,3526,14902,68206.0,7663605.0
2010-12-03,3536,3536,3433,3478,5796,67286.0,7663605.0
2010-12-06,3504,3539,3413,3426,6817,66290.0,7663605.0
2010-12-07,3484,3520,3400,3442,15605,66597.0,7663605.0
2010-12-08,3444,3444,3350,3390,16242,65600.0,7663605.0
2010-12-09,3366,3464,3361,3371,227657,65217.0,7663605.0
2010-12-10,3444,3872,3444,3719,519103,71961.0,7663605.0
2010-12-13,3860,4256,3729,4080,635609,78935.0,7663605.0
2010-12-14,4077,4077,3750,3762,295337,72804.0,7663605.0
2010-12-15,3761,3761,3576,3612,159405,69892.0,7663605.0
2010-12-16,3528,3630,3389,3426,115381,66290.0,7663605.0
2010-12-17,3460,3460,3286,3288,74471,63608.0,7663605.0
2010-12-20,3207,3286,3029,3097,84642,59929.0,7663605.0
2010-12-21,3171,3358,3107,3224,45755,62382.0,7663605.0
2010-12-22,3218,3305,3171,3276,38041,63378.0,7663605.0
2010-12-23,3305,3305,3151,3169,23610,61309.0,7663605.0
2010-12-24,3207,3207,3107,3129,32412,60542.0,7663605.0
2010-12-27,3057,3116,3020,3035,43132,58703.0,7663605.0
2010-12-28,3044,3080,2831,2865,93858,55408.0,7663605.0
2010-12-29,2898,2898,2747,2867,39942,55485.0,7663605.0
2010-12-30,2918,3001,2811,2990,28118,57860.0,7663605.0
2011-01-03,3012,3064,2918,3030,23696,58627.0,7663605.0
2011-01-04,3128,3480,3037,3482,167490,67363.0,7663605.0
2011-01-05,3473,3718,3378,3526,205469,68206.0,7663605.0
2011-01-06,3523,3564,3358,3451,83858,66750.0,7663605.0
2011-01-07,3484,3639,3448,3549,45692,68666.0,7663605.0
2011-01-10,3548,3623,3448,3506,38556,67823.0,7663605.0
2011-01-11,3504,3571,3405,3419,29934,66137.0,7663605.0
2011-01-12,3421,3523,3405,3521,37117,68129.0,7663605.0
2011-01-13,3548,4039,3489,4040,774358,78169.0,7663605.0
2011-01-14,4058,4098,3804,3961,239704,76636.0,7663605.0
2011-01-17,4058,4118,3848,3882,127801,75103.0,7663605.0
2011-01-18,3880,4058,3825,3961,104545,76636.0,7663605.0
2011-01-19,4157,4534,4058,4258,604808,82384.0,7663605.0
2011-01-20,4276,4355,4039,4278,129079,82767.0,7663605.0
2011-01-21,4355,4772,4316,4595,530652,88898.0,7663605.0
2011-01-24,4593,4692,4435,4634,103150,89664.0,7663605.0
2011-01-25,4513,4929,4513,4674,125424,90431.0,7663605.0
2011-01-26,4573,4653,4336,4377,132502,84683.0,7663605.0
2011-01-27,4295,4435,4157,4377,83343,84683.0,7663605.0
2011-01-28,4295,4633,4295,4634,81088,89664.0,7663605.0
2011-01-31,4554,4772,4395,4655,70874,90047.0,7663605.0
2011-02-01,4573,4989,4573,4912,102319,95029.0,7663605.0
2011-02-07,4910,5108,4851,4951,112482,95795.0,7663605.0
2011-02-08,5088,5088,4573,4694,132158,90814.0,7663605.0
2011-02-09,4772,4772,4513,4674,59341,90431.0,7663605.0
2011-02-10,4711,4851,4573,4674,41024,90431.0,7663605.0
2011-02-11,4613,4772,4573,4634,36712,89664.0,7663605.0
2011-02-14,4633,4890,4554,4832,56741,93496.0,7663605.0
2011-02-15,4890,4929,4791,4852,38496,93879.0,7663605.0
2011-02-16,4831,4890,4633,4892,61160,94646.0,7663605.0
2011-02-17,4910,4910,4593,4674,62318,90431.0,7663605.0
2011-02-18,4593,4711,4435,4674,54337,90431.0,7663605.0
2011-02-21,4554,4752,4455,4456,45532,86216.0,7663605.0
2011-02-22,4435,4554,4256,4416,40145,85449.0,7663605.0
2011-02-23,4295,4494,4295,4436,47350,85832.0,7663605.0
2011-02-24,4295,4474,4217,4258,28919,82384.0,7663605.0
2011-02-25,4198,4355,4177,4317,31484,83533.0,7663605.0
2011-02-28,4276,4435,4198,4436,29041,85832.0,7663605.0
2011-03-02,4316,4554,4316,4396,32180,85066.0,7663605.0
2011-03-03,4336,4455,4316,4456,24394,86216.0,7663605.0
2011-03-04,4455,4554,4355,4377,9935,84683.0,7663605.0
2011-03-07,4375,4474,4276,4357,34961,84300.0,7663605.0
2011-03-08,4316,4474,4256,4377,22506,84683.0,7663605.0
2011-03-09,4375,4474,4336,4377,15105,84683.0,7663605.0
2011-03-10,4474,4633,4295,4516,37300,87365.0,7663605.0
2011-03-11,4513,4513,4336,4516,121425,87365.0,7663605.0
2011-03-14,4494,4633,4256,4357,33624,84300.0,7663605.0
2011-03-15,4256,4494,4138,4337,56091,83916.0,7663605.0
2011-03-16,4237,4336,4157,4198,20191,81234.0,7663605.0
2011-03-17,4217,4237,4039,4178,30907,80851.0,7663605.0
2011-03-18,4198,4198,4019,4178,30139,80851.0,7663605.0
2011-03-21,4177,4256,4118,4239,23014,82001.0,7663605.0
2011-03-22,4237,4336,4198,4337,21885,83916.0,7663605.0
2011-03-23,4336,4435,4256,4377,33451,84683.0,7663605.0
2011-03-24,4355,4416,4295,4377,25413,84683.0,7663605.0
2011-03-25,4416,4416,4217,4239,28078,82001.0,7663605.0
2011-03-28,4316,4316,4157,4218,19583,81617.0,7663605.0
2011-03-29,4276,4276,4019,4198,43396,81234.0,7663605.0
2011-03-30,4198,4355,4077,4258,50427,82384.0,7663605.0
2011-03-31,4237,4416,4198,4357,44486,84300.0,7663605.0
2011-04-01,4336,4435,4336,4436,27033,85832.0,7663605.0
2011-04-04,4474,4494,4316,4396,23809,85066.0,7663605.0
2011-04-05,4455,4455,4295,4337,20487,83916.0,7663605.0
2011-04-06,4355,4355,4198,4317,15038,83533.0,7663605.0
2011-04-07,4336,4336,4157,4178,29584,80851.0,7663605.0
2011-04-08,4177,4295,4058,4139,20797,80085.0,7663605.0
2011-04-11,4157,4157,4019,4040,29086,78169.0,7663605.0
2011-04-12,4058,4118,3980,4080,31321,78935.0,7663605.0
2011-04-13,4058,4058,3959,3961,20406,76636.0,7663605.0
2011-04-14,3959,4276,3939,4159,27358,80468.0,7663605.0
2011-04-15,4276,4355,4138,4357,34310,84300.0,7663605.0
2011-04-18,4355,4355,4217,4298,17833,83150.0,7663605.0
2011-04-19,4177,4336,4177,4317,22312,83533.0,7663605.0
2011-04-20,4355,4395,4237,4317,31681,83533.0,7663605.0
2011-04-21,4316,4316,4177,4198,16735,81234.0,7663605.0
2011-04-22,4177,4237,4077,4198,23480,81234.0,7663605.0
2011-04-25,4118,4316,4000,4298,29772,83150.0,7663605.0
2011-04-26,4276,4276,4077,4159,19109,80468.0,7663605.0
2011-04-27,4157,4316,4039,4317,59725,83533.0,7663605.0
2011-04-28,4316,4416,4157,4239,27616,82001.0,7663605.0
2011-04-29,4276,4295,4098,4159,15758,80468.0,7663605.0
2011-05-02,4157,4198,4058,4159,12359,80468.0,7663605.0
2011-05-03,4138,4198,4058,4139,4730,80085.0,7663605.0
2011-05-04,4098,4336,4077,4317,22171,83533.0,7663605.0
2011-05-06,4316,4316,4157,4198,10365,81234.0,7663605.0
2011-05-09,4237,4276,4118,4159,16456,80468.0,7663605.0
2011-05-11,4237,4256,4138,4139,5948,80085.0,7663605.0
2011-05-12,4118,4336,4077,4278,41108,82767.0,7663605.0
2011-05-13,4237,4633,4237,4614,66277,89281.0,7663605.0
2011-05-16,4692,4929,4534,4753,94706,91963.0,7663605.0
2011-05-17,4731,4929,4692,4932,76987,95412.0,7663605.0
2011-05-18,4929,4929,4711,4753,64034,91963.0,7663605.0
2011-05-19,4711,4752,4455,4456,58851,86216.0,7663605.0
2011-05-20,4513,4653,4395,4595,43356,88898.0,7663605.0
2011-05-23,4513,4633,4355,4436,32634,85832.0,7663605.0
2011-05-24,4435,4573,4355,4535,16100,87748.0,7663605.0
2011-05-25,4554,4613,4355,4496,26613,86982.0,7663605.0
2011-05-26,4435,4633,4435,4634,33361,89664.0,7663605.0
2011-05-27,4633,4731,4534,4535,27835,87748.0,7663605.0
2011-05-30,4494,4731,4474,4734,39811,91580.0,7663605.0
2011-05-31,4692,4791,4653,4734,50124,91580.0,7663605.0
2011-06-01,4752,4831,4653,4714,38778,91197.0,7663605.0
2011-06-02,4633,4711,4474,4694,32090,90814.0,7663605.0
2011-06-03,4692,4811,4613,4614,29685,89281.0,7663605.0
2011-06-07,4494,4752,4494,4674,26979,90431.0,7663605.0
2011-06-08,4633,4772,4613,4773,22550,92346.0,7663605.0
2011-06-09,4772,4970,4772,4852,114215,93879.0,7663605.0
2011-06-10,4890,4929,4752,4852,51978,93879.0,7663605.0
2011-06-13,4791,4870,4791,4852,24447,93879.0,7663605.0
2011-06-14,4831,5088,4831,4951,66898,95795.0,7663605.0
2011-06-15,5009,5009,4890,5011,38336,96945.0,7663605.0
2011-06-16,5029,5326,5029,5328,171116,103075.0,7663605.0
2011-06-17,5345,5345,5147,5348,66748,103459.0,7663605.0
2011-06-20,5345,5504,5286,5348,73723,103459.0,7663605.0
2011-06-21,5227,5386,5168,5348,61050,103459.0,7663605.0
2011-06-22,5425,5425,5188,5268,34828,101926.0,7663605.0
2011-06-23,5266,5266,5068,5150,50248,99627.0,7663605.0
2011-06-24,5188,5306,4989,5308,56673,102692.0,7663605.0
2011-06-27,5326,5405,5207,5228,56593,101160.0,7663605.0
2011-06-28,5286,5286,5068,5090,31997,98477.0,7663605.0
2011-06-29,5088,5188,5068,5150,24613,99627.0,7663605.0
2011-06-30,5168,5227,4929,4932,26791,95412.0,7663605.0
2011-07-01,4910,5009,4811,4912,35862,95029.0,7663605.0
2011-07-04,5009,5009,4870,4991,22298,96561.0,7663605.0
2011-07-05,5029,5029,4870,4970,19423,96178.0,7663605.0
2011-07-06,4970,5009,4851,4852,23507,93879.0,7663605.0
2011-07-07,4870,5068,4752,4951,56119,95795.0,7663605.0
2011-07-08,5009,5009,4831,4873,11899,94262.0,7663605.0
2011-07-11,4811,4910,4731,4873,30590,94262.0,7663605.0
2011-07-12,4870,4870,4711,4753,24342,91963.0,7663605.0
2011-07-13,4791,4791,4653,4753,22567,91963.0,7663605.0
2011-07-14,4711,4752,4534,4535,40471,87748.0,7663605.0
2011-07-15,4613,4752,4534,4753,24772,91963.0,7663605.0
2011-07-18,4752,4811,4653,4694,16686,90814.0,7663605.0
2011-07-19,4692,4711,4613,4714,20024,91197.0,7663605.0
2011-07-20,4752,4831,4711,4812,30075,93113.0,7663605.0
2011-07-21,4831,4870,4731,4773,17546,92346.0,7663605.0
2011-07-22,4851,4851,4633,4694,27456,90814.0,7663605.0
2011-07-25,4692,4752,4672,4714,10029,91197.0,7663605.0
2011-07-26,4752,4791,4633,4793,31878,92730.0,7663605.0
2011-07-27,4831,4831,4692,4753,17927,91963.0,7663605.0
2011-07-28,4653,4752,4633,4655,22804,90047.0,7663605.0
2011-07-29,4653,4791,4633,4694,37983,90814.0,7663605.0
2011-08-01,4772,4772,4692,4753,12298,91963.0,7663605.0
2011-08-02,4772,4772,4613,4674,25826,90431.0,7663605.0
2011-08-03,4573,4653,4474,4634,28723,89664.0,7663605.0
2011-08-04,4653,4711,4554,4575,26158,88515.0,7663605.0
2011-08-05,4256,4494,4217,4317,25256,83533.0,7663605.0
2011-08-08,4077,4395,3722,4120,40319,79701.0,7663605.0
2011-08-09,3614,3939,3504,3664,45275,70888.0,7663605.0
2011-08-10,3746,3896,3746,3803,19477,73571.0,7663605.0
2011-08-11,3643,3920,3619,3854,26043,74567.0,7663605.0
2011-08-12,3939,4039,3884,3946,46740,76330.0,7663605.0
2011-08-16,4157,4256,4098,4178,56790,80851.0,7663605.0
2011-08-17,4237,4237,4077,4159,25396,80468.0,7663605.0
2011-08-18,4118,4256,3959,4159,35079,80468.0,7663605.0
2011-08-19,3959,4077,3939,3957,34485,76559.0,7663605.0
2011-08-22,4295,4295,4039,4139,78638,80085.0,7663605.0
2011-08-23,4157,4198,4019,4120,50364,79701.0,7663605.0
2011-08-24,4217,4217,4019,4060,27953,78552.0,7663605.0
2011-08-25,4058,4118,4019,4021,24072,77786.0,7663605.0
2011-08-26,4019,4237,3980,4139,34758,80085.0,7663605.0
2011-08-29,4098,4157,4039,4080,23425,78935.0,7663605.0
2011-08-30,4157,4157,4039,4120,20524,79701.0,7663605.0
2011-08-31,4118,4217,4077,4198,22780,81234.0,7663605.0
2011-09-01,4355,4811,4256,4674,439923,90431.0,7663605.0
2011-09-02,4633,4910,4573,4773,187375,92346.0,7663605.0
2011-09-05,4772,5168,4692,5030,278005,97328.0,7663605.0
2011-09-06,4970,5147,4731,4832,117295,93496.0,7663605.0
2011-09-07,4929,5009,4772,4970,55357,96178.0,7663605.0
2011-09-08,4989,5029,4811,4852,52954,93879.0,7663605.0
2011-09-09,4791,4870,4613,4694,72248,90814.0,7663605.0
2011-09-14,4731,4752,4316,4317,78717,83533.0,7663605.0
2011-09-15,4435,4474,4098,4278,57725,82767.0,7663605.0
2011-09-16,4256,4395,4198,4337,29098,83916.0,7663605.0
2011-09-19,4256,4336,4118,4178,35005,80851.0,7663605.0
2011-09-20,4217,4435,4177,4416,36950,85449.0,7663605.0
2011-09-21,4513,4513,4295,4456,31050,86216.0,7663605.0
2011-09-22,4316,4494,4276,4496,42089,86982.0,7663605.0
2011-09-23,4276,4416,4217,4278,31713,82767.0,7663605.0
2011-09-26,4355,4355,3643,3668,76962,70965.0,7663605.0
2011-09-27,3702,4198,3682,4040,62828,78169.0,7663605.0
2011-09-28,4039,4198,4039,4139,24982,80085.0,7663605.0
2011-09-29,4138,4416,4039,4377,33838,84683.0,7663605.0
2011-09-30,4435,4494,4336,4476,19484,86599.0,7663605.0
2011-10-04,4295,4613,4256,4496,48628,86982.0,7663605.0
2011-10-05,4593,4593,4316,4416,52943,85449.0,7663605.0
2011-10-06,4534,4692,4435,4694,101379,90814.0,7663605.0
2011-10-07,4731,4791,4534,4634,70720,89664.0,7663605.0
2011-10-10,4554,4653,4513,4516,22139,87365.0,7663605.0
2011-10-11,4554,4573,4435,4516,39831,87365.0,7663605.0
2011-10-12,4593,4593,4474,4555,25494,88131.0,7663605.0
2011-10-13,4653,4653,4513,4634,32272,89664.0,7663605.0
2011-10-14,4633,5009,4613,4852,90027,93879.0,7663605.0
2011-10-17,4950,5049,4851,5011,82486,96945.0,7663605.0
2011-10-18,4929,5049,4811,4991,48907,96561.0,7663605.0
2011-10-19,4989,5483,4989,5328,154984,103075.0,7663605.0
2011-10-20,5326,5445,4989,4991,89889,96561.0,7663605.0
2011-10-21,5147,5227,4989,5110,59854,98861.0,7663605.0
2011-10-24,5107,5227,5068,5188,53708,100393.0,7663605.0
2011-10-25,5227,5306,4950,4951,54277,95795.0,7663605.0
2011-10-26,5009,5087,4870,4970,46216,96178.0,7663605.0
2011-10-27,4989,5068,4910,4951,45330,95795.0,7663605.0
2011-10-28,4989,5009,4851,4951,20694,95795.0,7663605.0
2011-10-31,4950,4989,4831,4951,40749,95795.0,7663605.0
2011-11-01,4870,5207,4870,5090,88135,98477.0,7663605.0
2011-11-02,4950,5841,4870,5645,299640,109206.0,7663605.0
2011-11-03,5643,5861,5623,5704,182634,110356.0,7663605.0
2011-11-04,5822,5940,5663,5941,143413,114954.0,7663605.0
2011-11-07,5940,5940,5663,5744,86093,111122.0,7663605.0
2011-11-08,5781,5781,5425,5506,88362,106524.0,7663605.0
2011-11-09,5583,5960,5563,5941,107273,114954.0,7663605.0
2011-11-10,5702,5920,5643,5822,79975,112655.0,7663605.0
2011-11-11,5940,6138,5761,5783,77354,111889.0,7663605.0
2011-11-14,5861,5999,5761,5822,97859,112655.0,7663605.0
2011-11-15,5801,5999,5623,5843,127550,113038.0,7663605.0
2011-11-16,5899,5899,5504,5506,101563,106524.0,7663605.0
2011-11-17,5544,5663,5425,5486,89128,106141.0,7663605.0
2011-11-18,5345,5483,5029,5248,127215,101543.0,7663605.0
2011-11-21,5227,5266,5029,5130,49527,99244.0,7663605.0
2011-11-22,5049,5345,5009,5209,57546,100776.0,7663605.0
2011-11-23,5168,5188,5049,5110,67023,98861.0,7663605.0
2011-11-24,5247,5702,5108,5446,186870,105375.0,7663605.0
2011-11-25,5386,5524,5227,5367,45228,103842.0,7663605.0
2011-11-28,5524,5623,5386,5446,90476,105375.0,7663605.0
2011-11-29,5544,5544,5345,5427,43814,104991.0,7663605.0
2011-11-30,5425,5465,5168,5168,76580,100010.0,7663605.0
2011-12-01,5345,5345,5127,5188,63530,100393.0,7663605.0
2011-12-02,5247,5266,5029,5248,43804,101543.0,7663605.0
2011-12-05,5286,5326,5127,5228,53072,101160.0,7663605.0
2011-12-06,5286,5286,5127,5209,25289,100776.0,7663605.0
2011-12-07,5227,5247,5127,5248,34559,101543.0,7663605.0
2011-12-08,5247,5306,5127,5288,40585,102309.0,7663605.0
2011-12-09,5266,5266,5108,5150,21244,99627.0,7663605.0
