알에프세미(096610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-07,8133,8166,7900,7933,14663,64426.0,5413980.0
2011-04-08,7966,8033,7766,7933,21610,64426.0,5413980.0
2011-04-11,8000,8000,7666,7733,19510,62802.0,5413980.0
2011-04-12,7766,7766,7533,7533,15823,61178.0,5413980.0
2011-04-13,7533,7666,7333,7533,44781,61178.0,5413980.0
2011-04-14,7533,7733,7500,7667,10545,62261.0,5413980.0
2011-04-15,7666,7733,7566,7633,16697,61990.0,5413980.0
2011-04-18,7666,7666,7433,7667,23345,62261.0,5413980.0
2011-04-19,7533,7633,7333,7500,28635,60907.0,5413980.0
2011-04-20,7533,7800,7500,7667,24690,62261.0,5413980.0
2011-04-21,7900,8100,7866,7867,41218,63885.0,5413980.0
2011-04-22,7933,7966,7566,7800,20764,63344.0,5413980.0
2011-04-25,7866,7966,7466,7633,19406,61990.0,5413980.0
2011-04-26,7566,7800,7500,7767,12864,63073.0,5413980.0
2011-04-27,7733,7900,7533,7567,14829,61449.0,5413980.0
2011-04-28,7600,7700,7466,7467,11722,60637.0,5413980.0
2011-04-29,7466,7500,7033,7067,35599,57388.0,5413980.0
2011-05-02,7200,7633,7200,7600,22454,61719.0,5413980.0
2011-05-03,7466,7733,7400,7533,19011,61178.0,5413980.0
2011-05-04,7400,7533,7400,7467,7082,60637.0,5413980.0
2011-05-06,7333,7466,7200,7233,12738,58742.0,5413980.0
2011-05-09,7100,7333,7100,7300,7620,59283.0,5413980.0
2011-05-11,7333,7400,7266,7267,5738,59012.0,5413980.0
2011-05-12,7266,7333,7200,7200,2412,58471.0,5413980.0
2011-05-13,7200,7466,7200,7433,8368,60366.0,5413980.0
2011-05-16,7300,7666,7166,7267,15670,59012.0,5413980.0
2011-05-17,7333,7333,7100,7167,10155,58200.0,5413980.0
2011-05-18,7300,7333,7066,7300,12799,59283.0,5413980.0
2011-05-19,7233,7300,7000,7067,13279,57388.0,5413980.0
2011-05-20,6966,7066,6800,6933,25924,56305.0,5413980.0
2011-05-23,7066,7066,6766,6767,5072,54952.0,5413980.0
2011-05-24,6733,6966,6733,6900,7864,56035.0,5413980.0
2011-05-25,6900,6966,6766,6833,5267,55493.0,5413980.0
2011-05-26,6800,6966,6733,6833,8338,55493.0,5413980.0
2011-05-27,6933,7000,6800,6967,3304,56576.0,5413980.0
2011-05-30,7066,7066,6733,6767,13661,54952.0,5413980.0
2011-05-31,6766,6900,6700,6767,7547,54952.0,5413980.0
2011-06-01,6800,6833,6666,6800,7875,55223.0,5413980.0
2011-06-02,6633,6766,6633,6700,4075,54410.0,5413980.0
2011-06-03,6766,6766,6660,6767,5328,54952.0,5413980.0
2011-06-07,6766,6766,6666,6667,13219,54140.0,5413980.0
2011-06-08,6640,6733,6640,6667,7877,54140.0,5413980.0
2011-06-09,6640,6833,6640,6833,4412,55493.0,5413980.0
2011-06-10,6900,6900,6700,6767,3913,54952.0,5413980.0
2011-06-13,6766,6766,6633,6767,5701,54952.0,5413980.0
2011-06-14,6660,6900,6646,6733,4992,54681.0,5413980.0
2011-06-15,6700,6766,6653,6767,4934,54952.0,5413980.0
2011-06-16,6646,6766,6640,6640,4672,53923.0,5413980.0
2011-06-17,6666,6666,5933,6660,4643,54086.0,5413980.0
2011-06-20,6640,6660,6373,6587,7532,53490.0,5413980.0
2011-06-21,6533,6660,6333,6400,18118,51974.0,5413980.0
2011-06-22,6400,6413,6300,6400,3703,51974.0,5413980.0
2011-06-23,6366,6433,6206,6400,8109,51974.0,5413980.0
2011-06-24,6386,6800,6306,6467,5674,52516.0,5413980.0
2011-06-27,6433,6600,6333,6400,7299,51974.0,5413980.0
2011-06-28,6373,6480,6326,6400,10343,51974.0,5413980.0
2011-06-29,6500,6600,6326,6360,5821,51649.0,5413980.0
2011-06-30,6400,6466,6340,6373,4473,51758.0,5413980.0
2011-07-01,6386,6593,6333,6473,5362,52570.0,5413980.0
2011-07-04,6520,6733,6433,6700,16308,54410.0,5413980.0
2011-07-05,6733,6833,6633,6833,10984,55493.0,5413980.0
2011-07-06,6700,6800,6606,6647,7310,53977.0,5413980.0
2011-07-07,6606,6800,6606,6667,5612,54140.0,5413980.0
2011-07-08,6800,6800,6566,6567,4164,53328.0,5413980.0
2011-07-11,6613,6613,6353,6387,20094,51866.0,5413980.0
2011-07-12,6420,6420,6253,6320,5754,51325.0,5413980.0
2011-07-13,6366,6566,5806,6567,14969,53328.0,5413980.0
2011-07-14,6593,6600,6453,6600,7646,53598.0,5413980.0
2011-07-15,6620,6800,6560,6607,8194,53653.0,5413980.0
2011-07-18,6606,6660,6560,6627,9126,53815.0,5413980.0
2011-07-19,6600,6933,6600,6767,36398,54952.0,5413980.0
2011-07-20,6900,6900,6766,6867,14430,55764.0,5413980.0
2011-07-21,7000,7000,6660,6667,14124,54140.0,5413980.0
2011-07-22,6733,6766,6633,6640,14331,53923.0,5413980.0
2011-07-25,6620,6640,6520,6593,15571,53544.0,5413980.0
2011-07-26,6573,6653,6533,6567,8505,53328.0,5413980.0
2011-07-27,6373,6566,6373,6533,9924,53057.0,5413980.0
2011-07-28,6473,6613,6433,6540,7734,53111.0,5413980.0
2011-07-29,6606,7466,6506,7267,49890,59012.0,5413980.0
2011-08-01,7200,7266,7000,7100,25781,57659.0,5413980.0
2011-08-02,7200,7733,7066,7500,31046,60907.0,5413980.0
2011-08-03,7266,7800,7166,7633,22921,61990.0,5413980.0
2011-08-04,7733,7733,7433,7467,11678,60637.0,5413980.0
2011-08-05,7133,7333,6800,6800,11242,55223.0,5413980.0
2011-08-08,6833,6900,6133,6547,21092,53165.0,5413980.0
2011-08-09,5933,6513,5933,6300,10394,51162.0,5413980.0
2011-08-10,6586,6586,6033,6380,11270,51812.0,5413980.0
2011-08-11,6006,6513,6006,6400,16356,51974.0,5413980.0
2011-08-12,6426,6573,6426,6527,11034,53003.0,5413980.0
2011-08-16,6600,6866,6566,6733,22704,54681.0,5413980.0
2011-08-17,6733,6733,6593,6653,17863,54032.0,5413980.0
2011-08-18,6700,6766,6473,6473,22430,52570.0,5413980.0
2011-08-19,6113,6433,6113,6287,8020,51054.0,5413980.0
2011-08-22,6160,6253,6066,6067,12040,49267.0,5413980.0
2011-08-23,6100,6233,6066,6140,16613,49863.0,5413980.0
2011-08-24,6166,6366,6080,6080,7156,49375.0,5413980.0
2011-08-25,6166,6200,5866,5940,16748,48239.0,5413980.0
2011-08-26,6046,6046,5900,5933,8106,48184.0,5413980.0
2011-08-29,5940,6046,5933,6000,3623,48726.0,5413980.0
2011-08-30,6053,6400,6033,6147,11214,49917.0,5413980.0
2011-08-31,6173,6246,6046,6173,10240,50133.0,5413980.0
2011-09-01,6233,6333,6226,6233,10160,50621.0,5413980.0
2011-09-02,6266,6306,6186,6267,11868,50891.0,5413980.0
2011-09-05,6200,6386,6133,6293,5876,51108.0,5413980.0
2011-09-06,6386,6386,6026,6100,9881,49538.0,5413980.0
2011-09-07,6166,6253,6053,6147,9395,49917.0,5413980.0
2011-09-08,6133,6166,6026,6080,8423,49375.0,5413980.0
2011-09-09,6166,6166,6046,6047,2216,49105.0,5413980.0
2011-09-14,6066,6200,6000,6107,3617,49592.0,5413980.0
2011-09-15,6113,6186,5966,6000,6977,48726.0,5413980.0
2011-09-16,6000,6100,5933,6000,9294,48726.0,5413980.0
2011-09-19,6006,6013,5906,5993,5321,48672.0,5413980.0
2011-09-20,5933,6000,5886,5933,3672,48184.0,5413980.0
2011-09-21,5986,6133,5933,6000,13007,48726.0,5413980.0
2011-09-22,5933,6133,5906,5913,16316,48022.0,5413980.0
2011-09-23,5906,5906,5400,5547,18422,45044.0,5413980.0
2011-09-26,5553,5553,5266,5440,19119,44178.0,5413980.0
2011-09-27,5533,5633,5173,5567,12880,45207.0,5413980.0
2011-09-28,5466,5600,5440,5560,8264,45153.0,5413980.0
2011-09-29,6126,6246,5826,6000,35546,48726.0,5413980.0
2011-09-30,5880,6033,5466,5920,14212,48076.0,5413980.0
2011-10-04,5860,5913,5433,5820,8310,47264.0,5413980.0
2011-10-05,5740,5893,5666,5687,7834,46181.0,5413980.0
2011-10-06,5866,6300,5573,6253,70262,50783.0,5413980.0
2011-10-07,6386,7133,6153,7067,81982,57388.0,5413980.0
2011-10-10,6766,7200,6733,7000,33391,56847.0,5413980.0
2011-10-11,7066,7200,6653,6667,46340,54140.0,5413980.0
2011-10-12,6666,7200,6666,7200,43471,58471.0,5413980.0
2011-10-13,7300,7800,7300,7467,39033,60637.0,5413980.0
2011-10-14,7466,7900,7200,7700,32718,62531.0,5413980.0
2011-10-17,7866,8200,7666,7767,83898,63073.0,5413980.0
2011-10-18,7466,7866,7466,7800,29054,63344.0,5413980.0
2011-10-19,8033,8333,7633,8067,90630,65509.0,5413980.0
2011-10-20,8066,8433,7333,7667,256938,62261.0,5413980.0
2011-10-21,7866,7866,7500,7700,85202,62531.0,5413980.0
2011-10-24,7866,8833,7633,8533,220409,69299.0,5413980.0
2011-10-25,8433,8666,8100,8367,69908,67945.0,5413980.0
2011-10-26,8333,8533,8066,8333,27100,67675.0,5413980.0
2011-10-27,8499,9266,8199,8333,432969,67675.0,5413980.0
2011-10-28,8566,8566,8199,8333,69366,67675.0,5413980.0
2011-10-31,8300,8300,7800,7800,91104,63344.0,5413980.0
2011-11-01,7800,8300,7666,8267,63550,67133.0,5413980.0
2011-11-02,7933,8233,7866,8200,60722,66592.0,5413980.0
2011-11-03,8033,8500,8033,8200,139805,66592.0,5413980.0
2011-11-04,8890,8890,8350,8470,59916,45856.0,5413980.0
2011-11-07,8470,8500,8160,8210,42996,44449.0,5413980.0
2011-11-08,8420,8420,8100,8110,23574,43907.0,5413980.0
2011-11-09,8120,8500,7990,8150,50997,44124.0,5413980.0
2011-11-10,7980,7980,7520,7800,48130,42229.0,5413980.0
2011-11-11,7850,8100,7800,8050,31691,43583.0,5413980.0
2011-11-14,8280,8650,8150,8640,48090,46777.0,5413980.0
2011-11-15,8640,8640,8380,8600,22755,46560.0,5413980.0
2011-11-16,8610,9050,8530,8580,32197,46452.0,5413980.0
2011-11-17,8620,8760,8440,8720,16463,47210.0,5413980.0
2011-11-18,8690,8740,8430,8700,17387,47102.0,5413980.0
2011-11-21,8700,8890,8550,8560,15323,46344.0,5413980.0
2011-11-22,8600,8820,8410,8800,29804,47643.0,5413980.0
2011-11-23,8800,8810,8470,8560,25020,46344.0,5413980.0
2011-11-24,8260,8630,8260,8570,24299,46398.0,5413980.0
2011-11-25,8500,8670,8370,8550,31653,46290.0,5413980.0
2011-11-28,8550,8900,8450,8900,38000,48184.0,5413980.0
2011-11-29,8710,9210,8550,9200,225098,74713.0,8120970.0
2011-11-30,9210,9670,9080,9380,93110,76175.0,8120970.0
2011-12-01,9500,9500,9200,9320,54072,75687.0,8120970.0
2011-12-02,9200,9320,8930,9220,37270,74875.0,8120970.0
2011-12-05,9200,9350,8990,9220,51967,74875.0,8120970.0
2011-12-06,9220,9310,9080,9100,18634,73901.0,8120970.0
2011-12-07,9250,9250,8860,9000,38516,73089.0,8120970.0
2011-12-08,8950,9190,8930,9180,23081,74551.0,8120970.0
2011-12-09,9090,9180,8940,9100,18599,73901.0,8120970.0
2011-12-12,9100,9290,8890,8940,29791,72601.0,8120970.0
2011-12-13,9010,9150,8750,9150,47717,74307.0,8120970.0
2011-12-14,9090,9200,8980,9180,26318,74551.0,8120970.0
2011-12-15,9100,9100,8850,9000,11162,73089.0,8120970.0
2011-12-16,9080,9080,8770,8810,5658,71546.0,8120970.0
2011-12-19,8830,8830,8100,8480,46631,68866.0,8120970.0
2011-12-20,8550,8550,8110,8480,10623,68866.0,8120970.0
2011-12-21,8540,8980,8540,8710,15669,70734.0,8120970.0
2011-12-22,8870,8870,8460,8480,15120,68866.0,8120970.0
2011-12-23,8780,8780,8470,8700,16921,70652.0,8120970.0
2011-12-26,8700,8990,8630,8730,6657,70896.0,8120970.0
2011-12-27,8970,8970,8400,8740,10681,70977.0,8120970.0
2011-12-28,8740,9190,8680,9150,48879,74307.0,8120970.0
2011-12-29,9150,9150,8740,9100,7784,73901.0,8120970.0
2012-01-02,9100,9130,8850,8990,5963,73008.0,8120970.0
2012-01-03,8810,9200,8610,9030,91154,73332.0,8120970.0
2012-01-04,9010,9150,8990,9090,26677,73820.0,8120970.0
2012-01-05,9090,9200,9020,9070,52433,73657.0,8120970.0
2012-01-06,9100,9240,8960,9190,56058,74632.0,8120970.0
2012-01-09,9280,10550,9250,9650,214632,78367.0,8120970.0
2012-01-10,9650,9890,9450,9500,77632,77149.0,8120970.0
2012-01-11,9540,9760,9450,9670,71969,78530.0,8120970.0
2012-01-12,9670,9890,9460,9460,35153,76824.0,8120970.0
2012-01-13,9490,9490,9320,9410,23829,76418.0,8120970.0
2012-01-16,9390,9450,9280,9400,14138,76337.0,8120970.0
2012-01-17,9440,10100,9440,9650,429916,78367.0,8120970.0
2012-01-18,9650,9650,9210,9240,129047,75038.0,8120970.0
2012-01-19,9300,9400,9090,9100,42618,73901.0,8120970.0
2012-01-20,9120,9340,9060,9100,39814,73901.0,8120970.0
2012-01-25,9280,9290,8960,9210,27657,74794.0,8120970.0
2012-01-26,9150,9250,9050,9050,22464,73495.0,8120970.0
2012-01-27,9400,9400,9100,9290,49749,75444.0,8120970.0
2012-01-30,9210,9990,9210,9880,357584,80235.0,8120970.0
2012-01-31,9730,9970,9640,9830,117403,79829.0,8120970.0
2012-02-01,9800,10150,9680,10100,128283,82022.0,8120970.0
2012-02-02,10100,10450,9940,9980,96731,81047.0,8120970.0
2012-02-03,10000,10100,9770,9900,42010,80398.0,8120970.0
2012-02-06,9820,9990,9660,9780,44283,79423.0,8120970.0
2012-02-07,9750,9990,9660,9980,61304,81047.0,8120970.0
2012-02-08,10000,10050,9800,9850,41047,79992.0,8120970.0
2012-02-09,9660,10150,9660,9910,27122,80479.0,8120970.0
2012-02-10,10100,10100,9870,10000,58242,81210.0,8120970.0
2012-02-13,9920,10050,9800,9920,56080,80560.0,8120970.0
2012-02-14,9930,10000,9810,10000,44372,81210.0,8120970.0
2012-02-15,10200,10800,9990,10500,160229,85270.0,8120970.0
2012-02-16,10500,11000,10300,10750,149025,87300.0,8120970.0
2012-02-17,10800,11200,10800,11000,91811,89331.0,8120970.0
2012-02-20,11000,11150,10750,11100,47378,90143.0,8120970.0
2012-02-21,11100,11150,10650,11150,61496,90549.0,8120970.0
2012-02-22,11150,11150,10650,10900,40474,88519.0,8120970.0
2012-02-23,10700,10900,10650,10750,24416,87300.0,8120970.0
2012-02-24,10800,10800,10450,10750,33003,87300.0,8120970.0
2012-02-27,10850,10850,10000,10350,103506,84052.0,8120970.0
2012-02-28,10450,10650,10350,10500,55955,85270.0,8120970.0
2012-02-29,10500,10700,10400,10500,85167,85270.0,8120970.0
2012-03-02,10700,10750,10250,10500,77925,85270.0,8120970.0
2012-03-05,10900,11800,10750,11350,592858,92173.0,8120970.0
2012-03-06,11300,12000,11000,11900,629584,96640.0,8120970.0
2012-03-07,12200,12350,11350,11550,877961,93797.0,8120970.0
2012-03-08,11450,11950,11400,11650,319334,94609.0,8120970.0
2012-03-09,11800,11850,11200,11350,217130,92173.0,8120970.0
2012-03-12,11350,11500,11250,11350,99159,92173.0,8120970.0
2012-03-13,11500,12150,11250,12150,314540,98670.0,8120970.0
2012-03-14,12150,12300,11750,12000,295095,97452.0,8120970.0
2012-03-15,12000,12800,12000,12300,476570,99888.0,8120970.0
2012-03-16,12400,13050,12150,12950,354725,105167.0,8120970.0
2012-03-19,12950,13200,12750,12950,211831,105167.0,8120970.0
2012-03-20,12950,13050,12700,12850,158695,104354.0,8120970.0
2012-03-21,12650,12900,12400,12600,162168,102324.0,8120970.0
2012-03-22,12600,13400,12450,13050,253764,105979.0,8120970.0
2012-03-23,13050,13350,12700,13050,136017,105979.0,8120970.0
2012-03-26,13200,13200,12250,12250,155253,99482.0,8120970.0
2012-03-27,12900,13550,12750,13200,466304,107197.0,8120970.0
2012-03-28,13150,13450,12900,13250,127084,107603.0,8120970.0
2012-03-29,13100,13200,12650,12850,102608,104354.0,8120970.0
2012-03-30,12750,13000,12600,12850,55672,104354.0,8120970.0
2012-04-02,12850,13300,12700,12950,83084,105167.0,8120970.0
2012-04-03,12850,12900,12150,12200,258264,99076.0,8120970.0
2012-04-04,12250,12350,11150,11600,292899,94203.0,8120970.0
2012-04-05,11350,12050,11300,12000,177385,97452.0,8120970.0
2012-04-06,12000,12100,11600,11600,69885,94203.0,8120970.0
2012-04-09,11350,11650,11200,11400,90636,92579.0,8120970.0
2012-04-10,11250,11750,11250,11400,56742,92579.0,8120970.0
2012-04-12,11350,11800,11200,11700,46479,95015.0,8120970.0
2012-04-13,11750,12150,11750,12150,72439,98670.0,8120970.0
2012-04-16,12100,12100,11650,11800,60217,95827.0,8120970.0
2012-04-17,11800,11950,11500,11750,73257,95421.0,8120970.0
2012-04-18,11900,12150,11650,11700,82718,95015.0,8120970.0
2012-04-19,11500,11750,11500,11750,68683,95421.0,8120970.0
2012-04-20,11800,11800,11400,11600,34867,94203.0,8120970.0
2012-04-23,11450,11600,10650,11150,115273,90549.0,8120970.0
2012-04-24,10800,11150,10700,10800,59733,87706.0,8120970.0
2012-04-25,10900,10900,10300,10400,100392,84458.0,8120970.0
2012-04-26,10550,10800,10300,10450,77986,84864.0,8120970.0
2012-04-27,10500,10700,10000,10500,109059,85270.0,8120970.0
2012-04-30,10600,10700,10250,10650,87831,86488.0,8120970.0
2012-05-02,10350,11100,10350,11100,79060,90143.0,8120970.0
2012-05-03,11150,11300,10850,10900,56453,88519.0,8120970.0
2012-05-04,10800,11350,10800,11350,86590,92173.0,8120970.0
2012-05-07,11200,11350,10800,11050,76060,89737.0,8120970.0
2012-05-08,11100,11500,10850,11500,90599,93391.0,8120970.0
2012-05-09,11450,11550,11100,11350,91540,92173.0,8120970.0
2012-05-10,11300,11350,11050,11100,85882,90143.0,8120970.0
2012-05-11,11050,11150,10400,10400,101122,84458.0,8120970.0
2012-05-14,10500,10500,9960,10350,86150,84052.0,8120970.0
2012-05-15,10000,10150,9750,9940,89080,80722.0,8120970.0
2012-05-16,9940,9940,9150,9200,107450,74713.0,8120970.0
2012-05-17,9120,9430,9050,9320,45520,75687.0,8120970.0
2012-05-18,9110,9110,8750,8800,101359,71465.0,8120970.0
2012-05-21,9000,9000,8630,8820,45466,71627.0,8120970.0
2012-05-22,9140,9300,9050,9090,39206,73820.0,8120970.0
2012-05-23,9230,9230,8870,8940,32752,72601.0,8120970.0
2012-05-24,8940,9280,8920,9090,25768,73820.0,8120970.0
2012-05-25,9150,9370,9140,9270,18872,75281.0,8120970.0
2012-05-29,9280,9420,9200,9300,27692,75525.0,8120970.0
2012-05-30,9390,9390,9030,9030,25973,73332.0,8120970.0
2012-05-31,8760,8960,8760,8960,19341,72764.0,8120970.0
2012-06-01,8960,9580,8880,9370,57062,76093.0,8120970.0
2012-06-04,9110,9140,8800,9100,96045,73901.0,8120970.0
2012-06-05,9150,9800,9150,9530,67877,77393.0,8120970.0
2012-06-07,9950,10450,9800,9800,183335,79586.0,8120970.0
2012-06-08,10000,10050,9740,9740,52270,79098.0,8120970.0
2012-06-11,9800,9920,9700,9860,22308,80073.0,8120970.0
2012-06-12,9880,10350,9800,9860,105915,80073.0,8120970.0
2012-06-13,10100,11100,10000,10700,547479,86894.0,8120970.0
2012-06-14,10800,11000,10350,10400,364861,84458.0,8120970.0
2012-06-15,10500,10550,9730,9790,165274,79504.0,8120970.0
2012-06-18,10100,10150,9900,9960,59657,80885.0,8120970.0
2012-06-19,9860,10150,9850,9850,67179,79992.0,8120970.0
2012-06-20,9980,10200,9800,10050,79079,81616.0,8120970.0
2012-06-21,10200,10950,10200,10600,254490,86082.0,8120970.0
2012-06-22,10700,11100,10550,10600,299730,86082.0,8120970.0
2012-06-25,10500,10600,10200,10300,109735,83646.0,8120970.0
2012-06-26,10200,10500,10100,10100,75331,82022.0,8120970.0
2012-06-27,10150,10200,9910,9970,63123,80966.0,8120970.0
2012-06-28,10150,10350,9850,10150,80061,82428.0,8120970.0
2012-06-29,10150,10400,10100,10350,59734,84052.0,8120970.0
2012-07-02,10450,10650,10300,10600,83321,86082.0,8120970.0
2012-07-03,10700,11200,10600,11150,367511,90549.0,8120970.0
2012-07-04,11000,11100,10800,10950,77103,88925.0,8120970.0
2012-07-05,10850,11100,10800,11050,74424,89737.0,8120970.0
2012-07-06,11000,11450,10950,11000,151283,89331.0,8120970.0
2012-07-09,10800,10950,10500,10500,74758,85270.0,8120970.0
2012-07-10,10350,10600,9910,10100,151739,82022.0,8120970.0
2012-07-11,10100,10200,9930,10050,73583,81616.0,8120970.0
2012-07-12,10050,10050,9740,9850,84503,79992.0,8120970.0
2012-07-13,9800,10050,9500,9920,69685,80560.0,8120970.0
2012-07-16,9930,9990,9830,9840,19991,79910.0,8120970.0
2012-07-17,9790,9940,9700,9700,40999,78773.0,8120970.0
2012-07-18,9700,9710,9240,9300,84459,75525.0,8120970.0
2012-07-19,9520,9890,9460,9890,44691,80316.0,8120970.0
2012-07-20,10000,10000,9740,9820,17224,79748.0,8120970.0
2012-07-23,9820,9820,9440,9450,27821,76743.0,8120970.0
2012-07-24,9450,9450,9240,9400,19587,76337.0,8120970.0
2012-07-25,9400,9400,9060,9260,41119,75200.0,8120970.0
2012-07-26,9120,9330,9100,9250,26310,75119.0,8120970.0
2012-07-27,9590,9680,9260,9440,49325,76662.0,8120970.0
2012-07-30,9450,9850,9450,9750,31570,79179.0,8120970.0
2012-07-31,9650,9840,9570,9650,23011,78367.0,8120970.0
2012-08-01,9750,9750,9450,9520,28923,77312.0,8120970.0
2012-08-02,9620,9620,9400,9450,8144,76743.0,8120970.0
2012-08-03,9400,9500,9310,9450,32470,76743.0,8120970.0
2012-08-06,9600,9600,9450,9520,16313,77312.0,8120970.0
2012-08-07,9460,9580,9410,9560,20445,77636.0,8120970.0
2012-08-08,9690,9690,9470,9480,25507,76987.0,8120970.0
2012-08-09,9500,9640,9500,9580,32905,77799.0,8120970.0
2012-08-10,9580,9660,9500,9500,22059,77149.0,8120970.0
2012-08-13,9500,9710,9470,9660,35910,78449.0,8120970.0
2012-08-14,9680,9830,9650,9700,38356,78773.0,8120970.0
2012-08-16,9700,9700,9540,9650,21059,78367.0,8120970.0
2012-08-17,9690,10350,9670,10250,241263,83240.0,8120970.0
2012-08-20,10300,10300,10000,10150,86857,82428.0,8120970.0
2012-08-21,10150,10550,10000,10400,135949,84458.0,8120970.0
2012-08-22,10500,10500,9980,10000,98481,81210.0,8120970.0
2012-08-23,10050,10450,10050,10400,88341,84458.0,8120970.0
2012-08-24,10400,10750,10250,10400,113236,84458.0,8120970.0
2012-08-27,10300,10550,9860,10100,135222,82022.0,8120970.0
2012-08-28,10300,10700,10000,10650,351518,86488.0,8120970.0
2012-08-29,10700,11250,10500,11100,496215,90143.0,8120970.0
2012-08-30,11000,11150,10750,11150,223546,90549.0,8120970.0
2012-08-31,11150,11350,10900,11150,140471,90549.0,8120970.0
2012-09-03,11200,11200,10750,10900,161594,88519.0,8120970.0
2012-09-04,11000,11400,10650,10650,303995,86488.0,8120970.0
2012-09-05,10600,10650,10300,10450,100632,84864.0,8120970.0
2012-09-06,10550,10850,10250,10250,290056,83240.0,8120970.0
2012-09-07,10400,10550,10300,10450,126180,84864.0,8120970.0
2012-09-10,10600,10650,10350,10400,90976,84458.0,8120970.0
2012-09-11,10400,10550,10200,10350,75301,84052.0,8120970.0
2012-09-12,10400,10800,10400,10500,126400,85270.0,8120970.0
2012-09-13,10550,10850,10350,10750,190328,87300.0,8120970.0
2012-09-14,10850,10950,10600,10600,134661,86082.0,8120970.0
2012-09-17,10800,10800,10250,10400,104354,84458.0,8120970.0
2012-09-18,10500,10500,10250,10450,88642,84864.0,8120970.0
2012-09-19,10450,10600,10300,10450,85904,84864.0,8120970.0
2012-09-20,10600,11650,10400,11300,562615,91767.0,8120970.0
2012-09-21,11350,11550,10900,11350,244832,92173.0,8120970.0
2012-09-24,11350,11400,11050,11050,128251,89737.0,8120970.0
2012-09-25,11100,11500,10850,11350,274742,92173.0,8120970.0
2012-09-26,11300,11300,9650,11000,251357,89331.0,8120970.0
2012-09-27,10900,10950,10550,10700,60631,86894.0,8120970.0
2012-09-28,10800,11000,10500,10700,59899,86894.0,8120970.0
2012-10-02,10650,10900,10500,10550,82460,85676.0,8120970.0
2012-10-04,10600,10850,10350,10850,127719,88113.0,8120970.0
2012-10-05,10850,11100,10750,10850,114802,88113.0,8120970.0
2012-10-08,10900,11000,10500,10900,130474,88519.0,8120970.0
2012-10-09,10750,10850,10500,10500,111461,85270.0,8120970.0
2012-10-10,10500,10600,10250,10300,72231,83646.0,8120970.0
2012-10-11,10300,10850,10300,10850,81443,88113.0,8120970.0
2012-10-12,10800,11100,10550,10950,91102,88925.0,8120970.0
2012-10-15,11050,11100,10400,10550,124058,85676.0,8120970.0
2012-10-16,10650,10650,10300,10400,70741,84458.0,8120970.0
2012-10-17,10500,10700,10400,10450,58256,84864.0,8120970.0
2012-10-18,10500,10950,10350,10400,104009,84458.0,8120970.0
2012-10-19,10400,10600,9800,10150,139286,82428.0,8120970.0
2012-10-22,9900,10250,9880,10150,70256,82428.0,8120970.0
2012-10-23,10150,10250,10100,10100,41124,82022.0,8120970.0
2012-10-24,9980,10100,9770,9800,114998,79586.0,8120970.0
2012-10-25,9820,10100,9720,9720,92856,78936.0,8120970.0
2012-10-26,9740,9830,9310,9500,56955,77149.0,8120970.0
2012-10-29,9530,9830,9490,9660,45794,78449.0,8120970.0
2012-10-30,9600,10200,9600,9910,67189,80479.0,8120970.0
2012-10-31,9950,10250,9950,10100,48336,82022.0,8120970.0
2012-11-01,10200,10750,10100,10650,186800,86488.0,8120970.0
2012-11-02,10800,10850,10550,10850,89664,88113.0,8120970.0
2012-11-05,10650,10900,10650,10850,45462,88113.0,8120970.0
2012-11-06,10900,11000,10600,10950,76847,88925.0,8120970.0
2012-11-07,11000,11350,10800,10800,135052,87706.0,8120970.0
2012-11-08,10700,11000,10550,11000,63127,89331.0,8120970.0
2012-11-09,10850,11150,10550,11050,85914,89737.0,8120970.0
2012-11-12,10850,11750,10850,11600,345930,94203.0,8120970.0
2012-11-13,11550,12050,11500,11800,323291,95827.0,8120970.0
2012-11-14,11950,12200,11350,11350,192559,92173.0,8120970.0
2012-11-15,11100,11300,10600,10950,172014,88925.0,8120970.0
2012-11-16,10950,11050,10200,10300,212179,83646.0,8120970.0
2012-11-19,10450,10700,10450,10600,99790,86082.0,8120970.0
2012-11-20,10700,10900,10500,10500,116017,85270.0,8120970.0
2012-11-21,10600,11900,10600,11750,379138,95421.0,8120970.0
2012-11-22,11800,12150,11700,11900,211973,96640.0,8120970.0
2012-11-23,11900,12050,11700,11950,87690,97046.0,8120970.0
2012-11-26,11950,12300,11800,11900,121690,96640.0,8120970.0
2012-11-27,12000,12450,11800,12000,184243,97452.0,8120970.0
2012-11-28,12000,12100,11500,11600,85509,94203.0,8120970.0
2012-11-29,11750,12350,11600,12350,313937,100294.0,8120970.0
2012-11-30,12450,12550,11800,12000,149779,97452.0,8120970.0
2012-12-03,12000,12000,11500,11600,143009,94203.0,8120970.0
2012-12-04,11500,12050,11500,11750,127061,95421.0,8120970.0
2012-12-05,11750,12150,11550,12100,119415,98264.0,8120970.0
2012-12-06,12000,12300,11350,11400,119348,92579.0,8120970.0
2012-12-07,11400,11550,10800,11000,158203,89331.0,8120970.0
2012-12-10,11150,11450,10900,11400,61150,92579.0,8120970.0
2012-12-11,11450,11500,11050,11350,69272,92173.0,8120970.0
2012-12-12,11350,11650,11200,11450,47590,92985.0,8120970.0
