유신(054930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-12-15,20300,20300,19700,20150,8094,60450.0,3000000.0
2010-12-16,19800,20250,19750,20050,3243,60150.0,3000000.0
2010-12-17,20350,20350,19700,20200,3219,60600.0,3000000.0
2010-12-20,20100,20100,19400,19600,5853,58800.0,3000000.0
2010-12-21,20000,20000,19600,19750,801,59250.0,3000000.0
2010-12-22,19750,20150,19350,19700,4210,59100.0,3000000.0
2010-12-23,19650,20000,19400,20000,2228,60000.0,3000000.0
2010-12-24,20150,20200,19700,20200,3794,60600.0,3000000.0
2010-12-27,20300,21250,19950,20050,6448,60150.0,3000000.0
2010-12-28,20300,20500,20000,20200,2590,60600.0,3000000.0
2010-12-29,20100,20400,20000,20250,2424,60750.0,3000000.0
2010-12-30,20050,20450,20000,20300,1419,60900.0,3000000.0
2011-01-03,20050,20250,19950,20200,2444,60600.0,3000000.0
2011-01-04,20400,20400,20000,20250,1512,60750.0,3000000.0
2011-01-05,20250,20300,19950,20250,2270,60750.0,3000000.0
2011-01-06,20050,20350,19950,20300,1875,60900.0,3000000.0
2011-01-07,19950,20350,19800,20350,609,61050.0,3000000.0
2011-01-10,20350,20350,19950,20100,2312,60300.0,3000000.0
2011-01-11,20350,20350,19950,20150,1647,60450.0,3000000.0
2011-01-12,20300,20300,19700,20100,2479,60300.0,3000000.0
2011-01-13,20150,20150,19950,19950,3781,59850.0,3000000.0
2011-01-14,20150,20350,19950,20000,34838,60000.0,3000000.0
2011-01-17,20350,20350,19550,19650,3879,58950.0,3000000.0
2011-01-18,19400,19950,19400,19500,1479,58500.0,3000000.0
2011-01-19,19800,19800,19300,19450,1634,58350.0,3000000.0
2011-01-20,19750,19750,19100,19350,1384,58050.0,3000000.0
2011-01-21,19550,19550,18700,18700,1966,56100.0,3000000.0
2011-01-24,19000,19300,18800,19100,980,57300.0,3000000.0
2011-01-25,18700,19200,18550,18750,1596,56250.0,3000000.0
2011-01-26,19150,20100,18800,19000,996,57000.0,3000000.0
2011-01-27,19400,19500,19000,19050,3173,57150.0,3000000.0
2011-01-28,19200,20400,18750,19800,54390,59400.0,3000000.0
2011-01-31,19700,20200,19600,19950,4365,59850.0,3000000.0
2011-02-01,20200,20200,19500,20000,1036,60000.0,3000000.0
2011-02-07,20200,20200,19800,19950,1819,59850.0,3000000.0
2011-02-08,20200,20200,19400,19500,1450,58500.0,3000000.0
2011-02-09,19350,19850,19100,19350,1309,58050.0,3000000.0
2011-02-10,19000,19750,19000,19750,1306,59250.0,3000000.0
2011-02-11,19800,19800,19100,19200,2768,57600.0,3000000.0
2011-02-14,19000,19500,18700,18800,1756,56400.0,3000000.0
2011-02-15,18800,18950,18200,18700,1053,56100.0,3000000.0
2011-02-16,18700,18700,18100,18150,4425,54450.0,3000000.0
2011-02-17,18150,18550,17750,18100,1771,54300.0,3000000.0
2011-02-18,18200,18600,18100,18550,676,55650.0,3000000.0
2011-02-21,18700,18800,18100,18650,820,55950.0,3000000.0
2011-02-22,18650,18650,18150,18200,1246,54600.0,3000000.0
2011-02-23,18200,18500,17450,18200,3315,54600.0,3000000.0
2011-02-24,18200,18200,17350,17350,2184,52050.0,3000000.0
2011-02-25,17350,17650,17150,17150,866,51450.0,3000000.0
2011-02-28,17450,17450,16900,17200,735,51600.0,3000000.0
2011-03-02,17200,17400,16750,16750,1418,50250.0,3000000.0
2011-03-03,16500,17200,16500,16700,4878,50100.0,3000000.0
2011-03-04,16900,17200,16500,16850,3350,50550.0,3000000.0
2011-03-07,16950,17600,16600,17600,1385,52800.0,3000000.0
2011-03-08,17500,17500,16600,17200,2662,51600.0,3000000.0
2011-03-09,16950,17400,16850,16850,1209,50550.0,3000000.0
2011-03-10,17050,17300,16850,17300,950,51900.0,3000000.0
2011-03-11,17300,17300,16950,17250,371,51750.0,3000000.0
2011-03-14,16900,17400,16250,17150,3855,51450.0,3000000.0
2011-03-15,17400,17400,16300,16800,2321,50400.0,3000000.0
2011-03-16,16800,16900,16450,16700,1533,50100.0,3000000.0
2011-03-17,16900,16900,16550,16700,2702,50100.0,3000000.0
2011-03-18,16450,16900,16150,16200,8698,48600.0,3000000.0
2011-03-21,16350,16350,16000,16150,3835,48450.0,3000000.0
2011-03-22,16400,16450,15950,16450,6667,49350.0,3000000.0
2011-03-23,16600,16700,16500,16700,3280,50100.0,3000000.0
2011-03-24,16800,17200,16550,17150,2191,51450.0,3000000.0
2011-03-25,17150,17400,17100,17150,2957,51450.0,3000000.0
2011-03-28,17100,17100,16500,16550,3171,49650.0,3000000.0
2011-03-29,16700,16950,16500,16950,2928,50850.0,3000000.0
2011-03-30,17100,17100,16500,16600,3029,49800.0,3000000.0
2011-03-31,16800,16900,16400,16750,3342,50250.0,3000000.0
2011-04-01,16950,16950,15750,16000,57570,48000.0,3000000.0
2011-04-04,16100,16100,15050,15350,81644,46050.0,3000000.0
2011-04-05,15350,15800,15200,15700,268324,47100.0,3000000.0
2011-04-06,15800,15900,15550,15650,28695,46950.0,3000000.0
2011-04-07,15700,16650,15700,16400,58979,49200.0,3000000.0
2011-04-08,16350,16550,16200,16400,19941,49200.0,3000000.0
2011-04-11,16400,17000,16250,17000,30462,51000.0,3000000.0
2011-04-12,16800,16950,16600,16800,22844,50400.0,3000000.0
2011-04-13,16750,16900,16250,16600,18114,49800.0,3000000.0
2011-04-14,16750,17400,16750,17300,26705,51900.0,3000000.0
2011-04-15,16900,17100,16700,16950,24817,50850.0,3000000.0
2011-04-18,17150,17150,16500,16600,18563,49800.0,3000000.0
2011-04-19,16500,16750,16300,16500,17757,49500.0,3000000.0
2011-04-20,16500,16750,16400,16400,9888,49200.0,3000000.0
2011-04-21,16550,16850,16300,16550,12057,49650.0,3000000.0
2011-04-22,16550,16550,16150,16350,8042,49050.0,3000000.0
2011-04-25,16200,16300,15950,16150,9951,48450.0,3000000.0
2011-04-26,16000,16250,15800,15850,8371,47550.0,3000000.0
2011-04-27,16100,16100,15550,16000,8365,48000.0,3000000.0
2011-04-28,16050,16200,15700,15750,11293,47250.0,3000000.0
2011-04-29,15750,15800,15400,15700,7420,47100.0,3000000.0
2011-05-02,15700,16000,15700,15900,3900,47700.0,3000000.0
2011-05-03,15850,16300,15600,16300,5965,48900.0,3000000.0
2011-05-04,16300,16650,15850,16500,6628,49500.0,3000000.0
2011-05-06,16100,16700,16000,16700,7669,50100.0,3000000.0
2011-05-09,16700,16700,16150,16550,3831,49650.0,3000000.0
2011-05-11,16500,16500,16000,16300,5264,48900.0,3000000.0
2011-05-12,16300,16300,16000,16200,2920,48600.0,3000000.0
2011-05-13,16300,16300,15600,16000,8891,48000.0,3000000.0
2011-05-16,15800,16000,15600,15650,3444,46950.0,3000000.0
2011-05-17,15500,15800,15300,15750,7982,47250.0,3000000.0
2011-05-18,15900,15900,15400,15600,2727,46800.0,3000000.0
2011-05-19,15600,15600,14750,14850,20195,44550.0,3000000.0
2011-05-20,14950,14950,14650,14850,6094,44550.0,3000000.0
2011-05-23,14800,14900,14400,14750,2420,44250.0,3000000.0
2011-05-24,14700,14750,14300,14550,2737,43650.0,3000000.0
2011-05-25,14750,15300,14400,15300,2508,45900.0,3000000.0
2011-05-26,15050,15050,14550,14550,5408,43650.0,3000000.0
2011-05-27,14650,14750,14400,14700,3326,44100.0,3000000.0
2011-05-30,14700,14800,14400,14750,1335,44250.0,3000000.0
2011-05-31,14800,14800,14400,14600,3646,43800.0,3000000.0
2011-06-01,14600,14750,14400,14600,5793,43800.0,3000000.0
2011-06-02,14500,14500,14100,14250,1935,42750.0,3000000.0
2011-06-03,14600,14800,13950,14300,4242,42900.0,3000000.0
2011-06-07,14100,14500,14100,14400,5339,43200.0,3000000.0
2011-06-08,14500,14500,13950,13950,2184,41850.0,3000000.0
2011-06-09,13950,14200,13850,14150,525,42450.0,3000000.0
2011-06-10,14200,14350,13900,14250,1375,42750.0,3000000.0
2011-06-13,13850,14300,13500,14000,14528,42000.0,3000000.0
2011-06-14,14000,14000,13750,13750,7130,41250.0,3000000.0
2011-06-15,13700,13950,13200,13700,6792,41100.0,3000000.0
2011-06-16,13700,15750,13600,15750,288802,47250.0,3000000.0
2011-06-17,16250,16550,15300,15700,217050,47100.0,3000000.0
2011-06-20,15700,16600,15300,15300,221467,45900.0,3000000.0
2011-06-21,15550,15600,14700,14850,69483,44550.0,3000000.0
2011-06-22,14900,16200,14550,15500,90659,46500.0,3000000.0
2011-06-23,15500,15700,14900,15000,47144,45000.0,3000000.0
2011-06-24,14950,16000,14850,15450,53033,46350.0,3000000.0
2011-06-27,15500,16750,15450,16000,127896,48000.0,3000000.0
2011-06-28,15900,16400,15550,15650,32457,46950.0,3000000.0
2011-06-29,15650,15950,15400,15450,22126,46350.0,3000000.0
2011-06-30,15600,16000,15550,16000,40303,48000.0,3000000.0
2011-07-01,16100,16500,15750,15750,44478,47250.0,3000000.0
2011-07-04,15750,15950,15600,15900,14677,47700.0,3000000.0
2011-07-05,15950,15950,15500,15550,21534,46650.0,3000000.0
2011-07-06,15550,15900,15300,15650,25645,46950.0,3000000.0
2011-07-07,15550,16950,15550,16250,296898,48750.0,3000000.0
2011-07-08,16500,17450,16200,17100,113373,51300.0,3000000.0
2011-07-11,17250,17400,16800,17000,63732,51000.0,3000000.0
2011-07-12,16800,17650,16550,17400,50505,52200.0,3000000.0
2011-07-13,17350,17450,17000,17450,38070,52350.0,3000000.0
2011-07-14,17600,17900,16950,17000,43012,51000.0,3000000.0
2011-07-15,16750,17250,16550,17000,36836,51000.0,3000000.0
2011-07-18,17050,17100,16350,16750,36734,50250.0,3000000.0
2011-07-19,16750,17100,16400,16900,21708,50700.0,3000000.0
2011-07-20,17150,17150,16800,16900,14418,50700.0,3000000.0
2011-07-21,17050,17450,16700,16700,30208,50100.0,3000000.0
2011-07-22,16900,16950,16550,16950,27060,50850.0,3000000.0
2011-07-25,16850,17250,16800,16850,15004,50550.0,3000000.0
2011-07-26,16850,17050,16700,16850,18223,50550.0,3000000.0
2011-07-27,16850,17000,16600,16700,19370,50100.0,3000000.0
2011-07-28,16650,16800,16500,16550,25257,49650.0,3000000.0
2011-07-29,16600,16850,16450,16650,14983,49950.0,3000000.0
2011-08-01,16850,16950,16650,16750,10228,50250.0,3000000.0
2011-08-02,16600,16750,16050,16050,27939,48150.0,3000000.0
2011-08-03,15500,15800,15100,15200,31690,45600.0,3000000.0
2011-08-04,15500,15500,14800,14800,22997,44400.0,3000000.0
2011-08-05,13650,14200,13100,13650,45140,40950.0,3000000.0
2011-08-08,13500,13850,11700,12800,25488,38400.0,3000000.0
2011-08-09,11900,12450,11050,12100,43317,36300.0,3000000.0
2011-08-10,12700,12800,12400,12400,18131,37200.0,3000000.0
2011-08-11,11950,12650,11200,12600,11608,37800.0,3000000.0
2011-08-12,12800,13250,12600,12950,18695,38850.0,3000000.0
2011-08-16,13150,13450,13100,13300,12892,39900.0,3000000.0
2011-08-17,13200,13450,12850,13300,8983,39900.0,3000000.0
2011-08-18,13300,13400,12500,13200,26110,39600.0,3000000.0
2011-08-19,12800,12800,12100,12250,15069,36750.0,3000000.0
2011-08-22,12500,12550,12000,12250,9397,36750.0,3000000.0
2011-08-23,12350,12450,11950,12200,7620,36600.0,3000000.0
2011-08-24,12400,12550,12000,12100,7393,36300.0,3000000.0
2011-08-25,12100,12400,11550,11650,21774,34950.0,3000000.0
2011-08-26,11650,12300,11400,12200,10421,36600.0,3000000.0
2011-08-29,12200,12450,12100,12400,6562,37200.0,3000000.0
2011-08-30,12450,12750,12400,12700,6729,38100.0,3000000.0
2011-08-31,12700,12950,12600,12850,1984,38550.0,3000000.0
2011-09-01,12850,13000,12700,12750,3764,38250.0,3000000.0
2011-09-02,12950,12950,12750,12750,2073,38250.0,3000000.0
2011-09-05,12750,12750,12000,12250,6681,36750.0,3000000.0
2011-09-06,12050,12300,11450,11700,7970,35100.0,3000000.0
2011-09-07,11550,11900,11550,11800,9081,35400.0,3000000.0
2011-09-08,11950,12350,11400,11500,23607,34500.0,3000000.0
2011-09-09,11500,11750,11400,11500,7673,34500.0,3000000.0
2011-09-14,11500,11700,11150,11200,4083,33600.0,3000000.0
2011-09-15,12450,12850,11600,11600,142865,34800.0,3000000.0
2011-09-16,11800,12000,11250,11900,43937,35700.0,3000000.0
2011-09-19,11700,12000,11650,11800,6935,35400.0,3000000.0
2011-09-20,11700,11950,11550,11600,8767,34800.0,3000000.0
2011-09-21,11500,11850,11500,11750,7321,35250.0,3000000.0
2011-09-22,11500,11800,11500,11800,19668,35400.0,3000000.0
2011-09-23,11400,11750,11400,11500,19746,34500.0,3000000.0
2011-09-26,11450,11750,10100,10900,18602,32700.0,3000000.0
2011-09-27,11000,11450,11000,11200,5847,33600.0,3000000.0
2011-09-28,11300,11550,11000,11550,11973,34650.0,3000000.0
2011-09-29,11200,11700,11150,11700,7257,35100.0,3000000.0
2011-09-30,11750,11800,11200,11250,8134,33750.0,3000000.0
2011-10-04,11000,11000,10350,10500,29477,31500.0,3000000.0
2011-10-05,10300,10750,10150,10600,25801,31800.0,3000000.0
2011-10-06,10650,11500,10500,11150,3792,33450.0,3000000.0
2011-10-07,11000,11450,11000,11250,1618,33750.0,3000000.0
2011-10-10,11350,11450,11050,11100,7591,33300.0,3000000.0
2011-10-11,11400,11500,11200,11250,8376,33750.0,3000000.0
2011-10-12,11450,11450,11200,11250,1226,33750.0,3000000.0
2011-10-13,11350,11800,11350,11800,3728,35400.0,3000000.0
2011-10-14,12000,12150,11750,11900,1626,35700.0,3000000.0
2011-10-17,11700,12150,11550,12000,3674,36000.0,3000000.0
2011-10-18,11800,12000,11700,11900,1342,35700.0,3000000.0
2011-10-19,12000,12000,11750,12000,2746,36000.0,3000000.0
2011-10-20,11900,11950,11400,11400,9827,34200.0,3000000.0
2011-10-21,11450,11850,11450,11700,4725,35100.0,3000000.0
2011-10-24,11750,12250,11600,11950,7839,35850.0,3000000.0
2011-10-25,11800,11950,11600,11750,8102,35250.0,3000000.0
2011-10-26,11600,11850,11600,11750,1880,35250.0,3000000.0
2011-10-27,11650,12350,11650,12000,5528,36000.0,3000000.0
2011-10-28,12000,12250,11750,12000,10073,36000.0,3000000.0
2011-10-31,11850,12150,11800,11800,1838,35400.0,3000000.0
2011-11-01,11700,11950,11600,11800,11694,35400.0,3000000.0
2011-11-02,11400,11750,11400,11700,1799,35100.0,3000000.0
2011-11-03,11750,11750,11500,11700,5862,35100.0,3000000.0
2011-11-04,11700,12000,11700,11900,2302,35700.0,3000000.0
2011-11-07,12000,12300,11700,11900,6334,35700.0,3000000.0
2011-11-08,11900,12000,11750,11850,787,35550.0,3000000.0
2011-11-09,11800,11950,11700,11850,2144,35550.0,3000000.0
2011-11-10,11600,11800,11450,11700,5963,35100.0,3000000.0
2011-11-11,11700,12150,11450,11700,8204,35100.0,3000000.0
2011-11-14,11750,12150,11750,12000,4637,36000.0,3000000.0
2011-11-15,12250,12250,11700,11800,4293,35400.0,3000000.0
2011-11-16,11800,12100,11700,11750,8860,35250.0,3000000.0
2011-11-17,11750,11850,11550,11800,621,35400.0,3000000.0
2011-11-18,11550,11800,11500,11650,3464,34950.0,3000000.0
2011-11-21,11650,11650,11400,11600,1472,34800.0,3000000.0
2011-11-22,11400,11600,11350,11550,488,34650.0,3000000.0
2011-11-23,11450,11600,11200,11450,1602,34350.0,3000000.0
2011-11-24,11500,11500,11100,11250,5180,33750.0,3000000.0
2011-11-25,11200,11300,10800,10950,3242,32850.0,3000000.0
2011-11-28,10950,11250,10700,10950,1473,32850.0,3000000.0
2011-11-29,10850,11050,10600,10950,3793,32850.0,3000000.0
2011-11-30,10950,10950,10650,10650,3752,31950.0,3000000.0
2011-12-01,10800,10800,10600,10600,3341,31800.0,3000000.0
2011-12-02,10700,10750,10450,10500,2324,31500.0,3000000.0
2011-12-05,10700,10800,10400,10700,3013,32100.0,3000000.0
2011-12-06,10600,10700,10500,10650,2052,31950.0,3000000.0
2011-12-07,10550,11000,10500,10600,5133,31800.0,3000000.0
2011-12-08,10500,10950,10450,10800,1530,32400.0,3000000.0
2011-12-09,10750,10750,10400,10500,4964,31500.0,3000000.0
2011-12-12,10500,10800,10500,10800,4246,32400.0,3000000.0
2011-12-13,10500,10650,10400,10550,2359,31650.0,3000000.0
2011-12-14,10500,10550,10350,10500,3987,31500.0,3000000.0
2011-12-15,10500,10500,10150,10150,5546,30450.0,3000000.0
2011-12-16,10400,10450,10000,10250,5291,30750.0,3000000.0
2011-12-19,10100,10200,9660,10100,4968,30300.0,3000000.0
2011-12-20,10300,10300,9990,10000,1800,30000.0,3000000.0
2011-12-21,10050,10400,10050,10400,1628,31200.0,3000000.0
2011-12-22,10650,10750,10350,10650,3187,31950.0,3000000.0
2011-12-23,10800,10800,10500,10600,864,31800.0,3000000.0
2011-12-26,10800,10800,10500,10600,3078,31800.0,3000000.0
2011-12-27,10500,10750,10300,10350,3878,31050.0,3000000.0
2011-12-28,10250,10600,10250,10350,2017,31050.0,3000000.0
2011-12-29,10550,11900,10550,11500,32673,34500.0,3000000.0
2012-01-02,11600,11600,10800,11300,5945,33900.0,3000000.0
2012-01-03,11050,12400,10850,11700,13700,35100.0,3000000.0
2012-01-04,11500,11850,11500,11800,1630,35400.0,3000000.0
2012-01-05,11800,12400,11700,11800,5763,35400.0,3000000.0
2012-01-06,12200,12900,11900,12400,19081,37200.0,3000000.0
2012-01-09,12550,12700,12200,12400,2264,37200.0,3000000.0
2012-01-10,12400,12650,12100,12250,4323,36750.0,3000000.0
2012-01-11,12500,12850,12000,12550,9334,37650.0,3000000.0
2012-01-12,12550,12850,11900,12600,5594,37800.0,3000000.0
2012-01-13,12600,12900,11900,11950,11889,35850.0,3000000.0
2012-01-16,11950,12200,11550,11750,4732,35250.0,3000000.0
2012-01-17,11700,12450,11700,12100,8851,36300.0,3000000.0
2012-01-18,11850,12500,11750,12050,1271,36150.0,3000000.0
2012-01-19,12000,12300,11750,12300,8530,36900.0,3000000.0
2012-01-20,12000,12750,11950,12400,4045,37200.0,3000000.0
2012-01-25,12250,12300,11800,11800,11124,35400.0,3000000.0
2012-01-26,12100,12650,11600,12200,6421,36600.0,3000000.0
2012-01-27,12200,12550,11850,12050,3083,36150.0,3000000.0
2012-01-30,12100,12150,11700,11850,5610,35550.0,3000000.0
2012-01-31,12100,12400,11600,11950,3933,35850.0,3000000.0
2012-02-01,12000,12400,11800,12100,8718,36300.0,3000000.0
2012-02-02,12000,12400,11900,12350,6943,37050.0,3000000.0
2012-02-03,12150,12550,12100,12450,7797,37350.0,3000000.0
2012-02-06,12450,12600,12200,12200,4534,36600.0,3000000.0
2012-02-07,12200,12400,11950,11950,5084,35850.0,3000000.0
2012-02-08,12050,12400,11800,12200,5974,36600.0,3000000.0
2012-02-09,12200,12650,12100,12400,11004,37200.0,3000000.0
2012-02-10,12550,14250,12300,14200,62011,42600.0,3000000.0
2012-02-13,13750,14750,13300,13800,30281,41400.0,3000000.0
2012-02-14,13700,15300,13650,13900,44702,41700.0,3000000.0
2012-02-15,13650,14600,13200,14350,30425,43050.0,3000000.0
2012-02-16,14800,14800,13550,13600,29294,40800.0,3000000.0
2012-02-17,13600,14450,13000,13750,25745,41250.0,3000000.0
2012-02-20,14150,14900,13600,13950,9792,41850.0,3000000.0
2012-02-21,13800,14950,13700,14150,11989,42450.0,3000000.0
2012-02-22,14150,14150,13500,13550,10982,40650.0,3000000.0
2012-02-23,13500,14300,13350,13500,6251,40500.0,3000000.0
2012-02-24,13500,13700,13000,13200,15086,39600.0,3000000.0
2012-02-27,13300,14100,13050,13700,21376,41100.0,3000000.0
2012-02-28,13850,13900,13300,13750,4503,41250.0,3000000.0
2012-02-29,13800,14300,13350,13850,9199,41550.0,3000000.0
2012-03-02,13850,13850,13500,13600,1185,40800.0,3000000.0
2012-03-05,13500,13700,13300,13300,1791,39900.0,3000000.0
2012-03-06,13700,13700,13100,13200,3258,39600.0,3000000.0
2012-03-07,13500,13500,12800,13100,3903,39300.0,3000000.0
2012-03-08,13100,14150,13100,13300,7353,39900.0,3000000.0
2012-03-09,13500,13900,13300,13500,4958,40500.0,3000000.0
2012-03-12,13500,13600,13350,13550,1593,40650.0,3000000.0
2012-03-13,13500,13600,13250,13250,1344,39750.0,3000000.0
2012-03-14,13250,13500,12800,12800,3421,38400.0,3000000.0
2012-03-15,12800,13050,12650,13050,2946,39150.0,3000000.0
2012-03-16,13050,13050,12800,13000,2693,39000.0,3000000.0
2012-03-19,12800,12950,12700,12950,2144,38850.0,3000000.0
2012-03-20,12850,13300,12800,13100,2083,39300.0,3000000.0
2012-03-21,12900,13200,12700,12900,345,38700.0,3000000.0
2012-03-22,13150,13150,12700,12850,89,38550.0,3000000.0
2012-03-23,12900,13000,12700,12950,753,38850.0,3000000.0
2012-03-26,12950,13200,12650,12950,6346,38850.0,3000000.0
2012-03-27,12950,12950,12700,12900,1243,38700.0,3000000.0
2012-03-28,12900,13150,12850,13050,1832,39150.0,3000000.0
2012-03-29,12950,12950,12750,12900,1227,38700.0,3000000.0
2012-03-30,13050,13150,12550,12600,2446,37800.0,3000000.0
2012-04-02,12550,12800,12400,12400,2407,37200.0,3000000.0
2012-04-03,12450,13000,12250,12300,1605,36900.0,3000000.0
2012-04-04,12250,12750,12000,12300,5033,36900.0,3000000.0
2012-04-05,12350,12350,11800,12250,1655,36750.0,3000000.0
2012-04-06,12100,12350,11550,11550,8448,34650.0,3000000.0
2012-04-09,11600,11850,11350,11350,3106,34050.0,3000000.0
2012-04-10,11500,12000,11450,11700,653,35100.0,3000000.0
2012-04-12,11550,11750,11400,11400,672,34200.0,3000000.0
2012-04-13,11550,12000,11100,12000,1388,36000.0,3000000.0
2012-04-16,11950,12300,11550,11850,1121,35550.0,3000000.0
2012-04-17,11700,12100,11650,12050,796,36150.0,3000000.0
2012-04-18,12100,12350,11950,12200,101,36600.0,3000000.0
2012-04-19,12000,12350,11800,12250,334,36750.0,3000000.0
2012-04-20,12150,12350,11950,12300,529,36900.0,3000000.0
2012-04-23,12450,12450,11850,12300,1635,36900.0,3000000.0
2012-04-24,12000,12450,11650,12300,1750,36900.0,3000000.0
2012-04-25,12300,12300,12000,12000,303,36000.0,3000000.0
2012-04-26,12100,12300,11600,11750,2394,35250.0,3000000.0
2012-04-27,11850,11850,11300,11300,1575,33900.0,3000000.0
2012-04-30,11300,11300,10400,10650,7733,31950.0,3000000.0
2012-05-02,10650,11950,10650,11200,3400,33600.0,3000000.0
2012-05-03,11100,11950,10750,11400,4961,34200.0,3000000.0
2012-05-04,11500,11800,11300,11750,1395,35250.0,3000000.0
2012-05-07,11400,11750,11350,11350,448,34050.0,3000000.0
2012-05-08,11450,11700,11300,11700,775,35100.0,3000000.0
2012-05-09,11750,11850,11250,11700,884,35100.0,3000000.0
2012-05-10,11850,11900,11250,11250,817,33750.0,3000000.0
2012-05-11,11300,11650,11000,11600,1893,34800.0,3000000.0
2012-05-14,11600,11800,11250,11450,1309,34350.0,3000000.0
2012-05-15,11450,11750,10900,11300,2739,33900.0,3000000.0
2012-05-16,11150,11550,10300,10700,9368,32100.0,3000000.0
2012-05-17,10650,10900,10200,10250,3555,30750.0,3000000.0
2012-05-18,10350,10350,9530,9690,10152,29070.0,3000000.0
2012-05-21,9700,9900,8900,9310,7554,27930.0,3000000.0
2012-05-22,9490,9500,9060,9400,2032,28200.0,3000000.0
2012-05-23,9560,9700,9280,9600,738,28800.0,3000000.0
2012-05-24,9400,9930,9400,9800,2547,29400.0,3000000.0
2012-05-25,9890,10450,9450,10300,5501,30900.0,3000000.0
2012-05-29,10450,10450,9900,9990,1382,29970.0,3000000.0
2012-05-30,10100,10800,9700,10050,1131,30150.0,3000000.0
2012-05-31,10000,10350,10000,10250,462,30750.0,3000000.0
2012-06-01,10250,10800,9850,10400,1229,31200.0,3000000.0
2012-06-04,10400,10850,9770,9770,765,29310.0,3000000.0
2012-06-05,10300,10300,9100,9750,2215,29250.0,3000000.0
2012-06-07,9950,10050,9580,9790,761,29370.0,3000000.0
2012-06-08,10000,10000,9550,9760,692,29280.0,3000000.0
2012-06-11,9980,10300,9660,10050,726,30150.0,3000000.0
2012-06-12,10000,10400,9860,9990,707,29970.0,3000000.0
2012-06-13,10200,10500,9800,9800,1357,29400.0,3000000.0
2012-06-14,9950,9970,9800,9930,182,29790.0,3000000.0
2012-06-15,9930,10000,9760,9990,1336,29970.0,3000000.0
2012-06-18,9800,10250,9800,10150,434,30450.0,3000000.0
2012-06-19,10150,10450,10150,10300,403,30900.0,3000000.0
2012-06-20,10450,10450,9720,9770,9779,29310.0,3000000.0
2012-06-21,9820,9960,9780,9840,1162,29520.0,3000000.0
2012-06-22,9840,9840,9710,9820,99,29460.0,3000000.0
2012-06-25,9830,9840,9600,9820,711,29460.0,3000000.0
2012-06-26,9660,9820,9550,9560,968,28680.0,3000000.0
2012-06-27,9660,9870,9500,9650,1660,28950.0,3000000.0
2012-06-28,9590,9750,9590,9750,230,29250.0,3000000.0
2012-06-29,9780,9880,9680,9840,521,29520.0,3000000.0
2012-07-02,9650,9880,9620,9700,2560,29100.0,3000000.0
2012-07-03,9740,9880,9650,9660,1606,28980.0,3000000.0
2012-07-04,9750,9800,9640,9660,1513,28980.0,3000000.0
2012-07-05,9700,9780,9600,9740,1182,29220.0,3000000.0
2012-07-06,9860,9860,9500,9660,1018,28980.0,3000000.0
2012-07-09,9710,9850,9520,9640,1012,28920.0,3000000.0
2012-07-10,9600,9740,9530,9650,1294,28950.0,3000000.0
2012-07-11,9690,11050,9690,9700,11672,29100.0,3000000.0
2012-07-12,9710,9970,9700,9930,945,29790.0,3000000.0
2012-07-13,9950,9950,9840,9850,10101,29550.0,3000000.0
2012-07-16,9850,9990,9760,9880,599,29640.0,3000000.0
2012-07-17,9400,9640,9400,9410,13527,28230.0,3000000.0
2012-07-18,9430,9580,9280,9280,4784,27840.0,3000000.0
2012-07-19,9330,9550,9300,9300,1545,27900.0,3000000.0
2012-07-20,9450,9470,9280,9400,227,28200.0,3000000.0
2012-07-23,9400,9400,9160,9160,1405,27480.0,3000000.0
2012-07-24,9150,9260,8700,8760,5614,26280.0,3000000.0
2012-07-25,8800,9000,8680,8900,1676,26700.0,3000000.0
2012-07-26,8610,8880,8500,8620,1994,25860.0,3000000.0
2012-07-27,8670,9000,8660,8800,4865,26400.0,3000000.0
2012-07-30,8860,8860,8720,8820,845,26460.0,3000000.0
2012-07-31,8640,8760,8510,8650,6139,25950.0,3000000.0
2012-08-01,8650,8740,8650,8700,173,26100.0,3000000.0
2012-08-02,8700,8880,8610,8850,811,26550.0,3000000.0
2012-08-03,8840,8870,8740,8850,169,26550.0,3000000.0
2012-08-06,8850,8880,8710,8780,246,26340.0,3000000.0
2012-08-07,8790,8980,8790,8970,491,26910.0,3000000.0
2012-08-08,9010,9040,8900,9040,391,27120.0,3000000.0
2012-08-09,9000,9060,8820,9060,1900,27180.0,3000000.0
2012-08-10,9030,9190,8810,9170,2384,27510.0,3000000.0
2012-08-13,9200,9270,9100,9250,643,27750.0,3000000.0
2012-08-14,9280,9390,9020,9260,947,27780.0,3000000.0
2012-08-16,9310,9320,9200,9290,1443,27870.0,3000000.0
2012-08-17,9350,9350,9230,9320,260,27960.0,3000000.0
2012-08-20,9320,9340,9280,9340,26,28020.0,3000000.0
2012-08-21,9210,9360,9160,9360,1582,28080.0,3000000.0
2012-08-22,9360,9430,9180,9180,2224,27540.0,3000000.0
2012-08-23,9200,9440,9200,9200,1841,27600.0,3000000.0
2012-08-24,9200,9990,9200,9680,2970,29040.0,3000000.0
2012-08-27,9740,9740,9470,9700,1492,29100.0,3000000.0
2012-08-28,9780,9850,9650,9750,1793,29250.0,3000000.0
