인텍플러스(064290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-30,4000,4000,3860,3875,9702,35988.0,9287333.0
2014-06-02,3905,4010,3800,4000,23227,37149.0,9287333.0
2014-06-03,3995,4235,3940,4055,43303,37660.0,9287333.0
2014-06-05,4120,4120,3900,3985,8726,37010.0,9287333.0
2014-06-09,3950,4085,3800,4065,30876,37753.0,9287333.0
2014-06-10,4090,4090,3980,4000,23129,37149.0,9287333.0
2014-06-11,3960,4010,3880,3950,22651,36685.0,9287333.0
2014-06-12,3950,3990,3830,3890,6263,36128.0,9287333.0
2014-06-13,3890,3930,3830,3900,18439,36221.0,9287333.0
2014-06-16,3935,3985,3870,3985,24615,37010.0,9287333.0
2014-06-17,4010,4010,3920,4000,9130,37149.0,9287333.0
2014-06-18,4040,4200,4005,4200,36367,39007.0,9287333.0
2014-06-19,4220,4290,4175,4235,28170,39332.0,9287333.0
2014-06-20,4270,4270,3970,4200,13104,39007.0,9287333.0
2014-06-23,4200,4200,4000,4160,7240,38635.0,9287333.0
2014-06-24,4160,4220,3995,4005,11903,37196.0,9287333.0
2014-06-25,4005,4155,3950,4005,9667,37196.0,9287333.0
2014-06-26,4000,4050,3950,4000,13013,37149.0,9287333.0
2014-06-27,4000,4075,3905,4070,3646,37799.0,9287333.0
2014-06-30,4100,4100,3995,4050,1942,37614.0,9287333.0
2014-07-01,4010,4165,4005,4080,4392,37892.0,9287333.0
2014-07-02,4110,4110,4005,4075,10989,37846.0,9287333.0
2014-07-03,4020,4080,3980,3980,12283,36964.0,9287333.0
2014-07-04,3990,4055,3900,3950,20409,36685.0,9287333.0
2014-07-07,3950,4000,3925,3975,2938,36917.0,9287333.0
2014-07-08,3975,4095,3930,4010,3827,37242.0,9287333.0
2014-07-09,4040,4040,3950,4020,1026,37335.0,9287333.0
2014-07-10,4050,4050,3835,3940,1749,36592.0,9287333.0
2014-07-11,3940,3980,3870,3870,3556,35942.0,9287333.0
2014-07-14,3850,3900,3775,3850,19891,35756.0,9287333.0
2014-07-15,3850,3850,3780,3850,19951,35756.0,9287333.0
2014-07-16,3850,3925,3800,3890,8141,36128.0,9287333.0
2014-07-17,3915,4035,3900,3990,31930,37056.0,9287333.0
2014-07-18,4020,4045,3905,3955,6298,36731.0,9287333.0
2014-07-21,3985,4140,3930,3945,18462,36639.0,9287333.0
2014-07-22,3960,4030,3905,4000,5493,37149.0,9287333.0
2014-07-23,4030,4030,3900,3900,12082,36221.0,9287333.0
2014-07-24,3900,3960,3870,3935,4665,36546.0,9287333.0
2014-07-25,3935,4000,3850,3850,10488,35756.0,9287333.0
2014-07-28,3850,3940,3760,3825,9986,35524.0,9287333.0
2014-07-29,3825,3825,3620,3725,14894,34595.0,9287333.0
2014-07-30,3715,3870,3650,3830,3185,35570.0,9287333.0
2014-07-31,3620,3830,3620,3825,12896,35524.0,9287333.0
2014-08-01,3820,3820,3730,3770,3462,35013.0,9287333.0
2014-08-04,3770,3770,3300,3515,123985,32645.0,9287333.0
2014-08-05,3515,3555,3400,3550,26458,32970.0,9287333.0
2014-08-06,3550,3550,3420,3500,18168,32506.0,9287333.0
2014-08-07,3500,3500,3300,3375,16262,31345.0,9287333.0
2014-08-08,3340,3390,3200,3270,14646,30370.0,9287333.0
2014-08-11,3270,3355,3245,3350,35162,31113.0,9287333.0
2014-08-12,3350,3400,3200,3200,16621,29719.0,9287333.0
2014-08-13,3195,3480,3195,3475,8325,32273.0,9287333.0
2014-08-14,3470,3480,3265,3460,9422,32134.0,9287333.0
2014-08-18,3480,3485,3320,3355,18169,31159.0,9287333.0
2014-08-19,3355,3520,3350,3500,17160,32506.0,9287333.0
2014-08-20,3530,3565,3500,3550,17371,32970.0,9287333.0
2014-08-21,3530,3580,3395,3465,10017,32181.0,9287333.0
2014-08-22,3440,3445,3370,3445,5836,31995.0,9287333.0
2014-08-25,3440,3440,3365,3400,1389,31577.0,9287333.0
2014-08-26,3385,3400,3300,3300,6158,30648.0,9287333.0
2014-08-27,3300,3450,3260,3450,6859,32041.0,9287333.0
2014-08-28,3475,3510,3340,3435,10225,31902.0,9287333.0
2014-08-29,3460,3500,3390,3455,4767,32088.0,9287333.0
2014-09-01,3480,3505,3470,3490,8722,32413.0,9287333.0
2014-09-02,3515,3515,3470,3480,960,32320.0,9287333.0
2014-09-03,3500,3510,3395,3440,3746,31948.0,9287333.0
2014-09-04,3440,3515,3440,3490,7805,32413.0,9287333.0
2014-09-05,3490,3500,3430,3440,4179,31948.0,9287333.0
2014-09-11,3440,3440,3345,3345,4911,31066.0,9287333.0
2014-09-12,3345,3345,3115,3160,15401,29348.0,9287333.0
2014-09-15,3155,3195,3080,3095,6811,28744.0,9287333.0
2014-09-16,3095,3160,3080,3145,2923,29209.0,9287333.0
2014-09-17,3195,3245,3145,3245,5029,30137.0,9287333.0
2014-09-18,3245,3290,3105,3250,7222,30184.0,9287333.0
2014-09-19,3250,3275,3150,3170,10907,29441.0,9287333.0
2014-09-22,3170,3205,3110,3150,9617,29255.0,9287333.0
2014-09-23,3150,3240,3090,3240,29711,30091.0,9287333.0
2014-09-24,3075,3390,3075,3355,15543,31159.0,9287333.0
2014-09-25,3375,3420,3300,3420,13593,31763.0,9287333.0
2014-09-26,3355,3490,3315,3485,29752,32366.0,9287333.0
2014-09-29,3480,3510,3410,3495,14731,32459.0,9287333.0
2014-09-30,3350,3500,3350,3485,16580,32366.0,9287333.0
2014-10-01,3485,3490,3400,3455,4811,32088.0,9287333.0
2014-10-02,3455,3500,3400,3470,4170,32227.0,9287333.0
2014-10-06,3440,3440,3260,3335,13129,30973.0,9287333.0
2014-10-07,3270,3335,3155,3245,16449,30137.0,9287333.0
2014-10-08,3145,3245,3095,3245,1748,30137.0,9287333.0
2014-10-10,3195,3245,3100,3245,2777,30137.0,9287333.0
2014-10-13,3240,3265,3070,3245,10218,30137.0,9287333.0
2014-10-14,3170,3400,3120,3400,5468,31577.0,9287333.0
2014-10-15,3355,3410,3330,3390,2926,31484.0,9287333.0
2014-10-16,3390,3390,3220,3290,15755,30555.0,9287333.0
2014-10-17,3260,3390,3260,3390,6159,31484.0,9287333.0
2014-10-20,3370,3415,3300,3400,878,31577.0,9287333.0
2014-10-21,3355,3400,3235,3300,8285,30648.0,9287333.0
2014-10-22,3275,3395,3270,3270,14322,30370.0,9287333.0
2014-10-23,3270,3270,3145,3265,7919,30323.0,9287333.0
2014-10-24,3260,3265,3020,3020,11382,28048.0,9287333.0
2014-10-27,3020,3115,3020,3100,971,28791.0,9287333.0
2014-10-28,3045,3065,2900,2975,31949,27630.0,9287333.0
2014-10-29,2975,3180,2930,3035,36211,28187.0,9287333.0
2014-10-30,3035,3070,3005,3050,3792,28326.0,9287333.0
2014-10-31,3075,3285,3075,3130,30943,29069.0,9287333.0
2014-11-03,3155,3250,3080,3120,6202,28976.0,9287333.0
2014-11-04,3050,3155,3045,3140,3266,29162.0,9287333.0
2014-11-05,3165,3200,3100,3100,9686,28791.0,9287333.0
2014-11-06,3100,3100,3000,3100,3440,28791.0,9287333.0
2014-11-07,3100,3120,3005,3110,7255,28884.0,9287333.0
2014-11-10,3045,3115,3045,3115,3559,28930.0,9287333.0
2014-11-11,3085,3180,3085,3160,4864,29348.0,9287333.0
2014-11-12,3180,3180,3110,3160,765,29348.0,9287333.0
2014-11-13,3180,3185,3100,3175,1198,29487.0,9287333.0
2014-11-14,3105,3200,3100,3120,3191,28976.0,9287333.0
2014-11-17,3095,3150,3080,3140,1743,29162.0,9287333.0
2014-11-18,3085,3170,3055,3125,8412,29023.0,9287333.0
2014-11-19,3125,3150,3050,3140,9191,29162.0,9287333.0
2014-11-20,3165,3165,3100,3160,8697,29348.0,9287333.0
2014-11-21,3135,3180,3125,3135,3801,29116.0,9287333.0
2014-11-24,3135,3140,3065,3135,5582,29116.0,9287333.0
2014-11-25,3160,3160,3110,3110,8828,28884.0,9287333.0
2014-11-26,3070,3110,3025,3060,12640,28419.0,9287333.0
2014-11-27,3030,3120,2945,2950,14646,27398.0,9287333.0
2014-11-28,2950,2995,2900,2900,23969,26933.0,9287333.0
2014-12-01,2900,2900,2705,2750,20083,25540.0,9287333.0
2014-12-02,2750,2750,2570,2655,51660,24658.0,9287333.0
2014-12-03,2655,2680,2545,2585,38602,24008.0,9287333.0
2014-12-04,2585,2640,2570,2630,7323,24426.0,9287333.0
2014-12-05,2630,3020,2620,3020,66395,28048.0,9287333.0
2014-12-08,3035,3195,3035,3190,68291,29627.0,9287333.0
2014-12-09,3165,3300,3065,3160,20578,29348.0,9287333.0
2014-12-10,3160,3185,3000,3000,14087,27862.0,9287333.0
2014-12-11,3045,3100,2960,3100,14264,28791.0,9287333.0
2014-12-12,3095,3115,3015,3115,2399,28930.0,9287333.0
2014-12-15,2990,3140,2990,3075,28481,28559.0,9287333.0
2014-12-16,3075,3100,2975,3065,16905,28466.0,9287333.0
2014-12-17,3030,3065,3005,3065,3656,28466.0,9287333.0
2014-12-18,3065,3095,2930,3080,16850,28605.0,9287333.0
2014-12-19,3060,3100,2980,3075,2236,28559.0,9287333.0
2014-12-22,3020,3110,2965,2965,11581,27537.0,9287333.0
2014-12-23,2910,2995,2865,2990,2383,27769.0,9287333.0
2014-12-24,2990,3010,2950,3000,5125,27862.0,9287333.0
2014-12-26,2950,3010,2900,2930,7518,27212.0,9287333.0
2014-12-29,2930,2960,2845,2905,14094,26980.0,9287333.0
2014-12-30,2900,3015,2900,2990,9660,27769.0,9287333.0
2015-01-02,3015,3015,2855,2990,39472,27769.0,9287333.0
2015-01-05,3100,3100,2905,3000,32139,27862.0,9287333.0
2015-01-06,3095,3095,2940,3045,8670,28280.0,9287333.0
2015-01-07,3070,3070,3010,3065,4655,28466.0,9287333.0
2015-01-08,3100,3100,2950,3080,17984,28605.0,9287333.0
2015-01-09,3100,3100,2950,3070,774,28512.0,9287333.0
2015-01-12,3005,3060,3000,3045,1818,28280.0,9287333.0
2015-01-13,2975,3115,2975,3085,26733,28651.0,9287333.0
2015-01-14,2985,3055,2985,2995,20849,27816.0,9287333.0
2015-01-15,2995,3165,2995,3015,31467,28001.0,9287333.0
2015-01-16,3095,3105,3000,3070,26874,28512.0,9287333.0
2015-01-19,3065,3230,3035,3115,17401,28930.0,9287333.0
2015-01-20,3215,3215,2965,3005,16221,27908.0,9287333.0
2015-01-21,3095,3095,2980,3000,11977,27862.0,9287333.0
2015-01-22,3035,3060,2990,3060,18005,28419.0,9287333.0
2015-01-23,3100,3100,2995,3030,13553,28141.0,9287333.0
2015-01-26,3030,3045,2995,3005,26511,27908.0,9287333.0
2015-01-27,3090,3090,2955,2995,12599,27816.0,9287333.0
2015-01-28,3145,3145,2990,3020,11206,28048.0,9287333.0
2015-01-29,3020,3020,2950,3010,38564,27955.0,9287333.0
2015-01-30,3200,3200,2980,2980,12045,27676.0,9287333.0
2015-02-02,2965,3020,2965,2990,2581,27769.0,9287333.0
2015-02-03,3070,3070,2905,3010,17041,27955.0,9287333.0
2015-02-04,3080,3080,2995,3055,9338,28373.0,9287333.0
2015-02-05,3070,3070,2960,3025,1452,28094.0,9287333.0
2015-02-06,3000,3060,2960,3055,18809,28373.0,9287333.0
2015-02-09,3055,3100,3020,3100,22931,28791.0,9287333.0
2015-02-10,3135,3135,3085,3100,20924,28791.0,9287333.0
2015-02-11,3100,3150,3030,3150,32597,29255.0,9287333.0
2015-02-12,3150,3195,3120,3150,11065,29255.0,9287333.0
2015-02-13,3150,3195,3050,3125,10842,29023.0,9287333.0
2015-02-16,3085,3195,3085,3090,8510,28698.0,9287333.0
2015-02-17,3090,3140,2950,3015,23084,28001.0,9287333.0
2015-02-23,3015,3070,2950,3035,25742,28187.0,9287333.0
2015-02-24,3050,3060,2995,3060,11796,28419.0,9287333.0
2015-02-25,3060,3080,3010,3040,9420,28233.0,9287333.0
2015-02-26,3030,3095,3015,3090,15147,28698.0,9287333.0
2015-02-27,3090,3210,3060,3185,16218,29580.0,9287333.0
2015-03-02,3245,3250,3160,3200,11818,29719.0,9287333.0
2015-03-03,3180,3350,3160,3350,32971,31113.0,9287333.0
2015-03-04,3350,3450,3285,3330,27219,30927.0,9287333.0
2015-03-05,3290,3340,3215,3215,21391,29859.0,9287333.0
2015-03-06,3335,3335,3200,3280,4268,30462.0,9287333.0
2015-03-09,3385,3385,3280,3320,16436,30834.0,9287333.0
2015-03-10,3215,3350,3215,3295,7373,30602.0,9287333.0
2015-03-11,3290,3300,3200,3265,12387,30323.0,9287333.0
2015-03-12,3305,3370,3245,3350,18092,31113.0,9287333.0
2015-03-13,3350,3815,3290,3515,73706,32645.0,9287333.0
2015-03-16,3515,3715,3480,3650,43781,33899.0,9287333.0
2015-03-17,3650,3850,3600,3640,22267,33806.0,9287333.0
2015-03-18,3635,3730,3580,3645,23823,33852.0,9287333.0
2015-03-19,3645,3775,3500,3635,24008,33759.0,9287333.0
2015-03-20,3635,3895,3585,3800,34560,35303.0,9290333.0
2015-03-23,3900,3935,3735,3745,12807,34792.0,9290333.0
2015-03-24,3745,3795,3600,3640,26307,33817.0,9290333.0
2015-03-25,3730,3730,3585,3625,9989,33677.0,9290333.0
2015-03-26,3600,3695,3550,3550,4814,32981.0,9290333.0
2015-03-27,3565,3565,3345,3400,33601,31587.0,9290333.0
2015-03-30,3395,3465,3330,3460,9589,32145.0,9290333.0
2015-03-31,3440,3485,3365,3365,4618,31262.0,9290333.0
2015-04-01,3380,3465,3295,3330,44198,30937.0,9290333.0
2015-04-02,3290,3360,3285,3345,17956,31076.0,9290333.0
2015-04-03,3360,3415,3300,3415,6820,31726.0,9290333.0
2015-04-06,3415,3415,3350,3400,2193,31587.0,9290333.0
2015-04-07,3430,3430,3355,3425,5269,31819.0,9290333.0
2015-04-08,3475,3475,3375,3420,1653,31773.0,9290333.0
2015-04-09,3435,3435,3245,3275,35120,30426.0,9290333.0
2015-04-10,3355,3355,3240,3270,13908,30379.0,9290333.0
2015-04-13,3275,3390,3275,3370,10498,31308.0,9290333.0
2015-04-14,3435,3435,3330,3330,5986,30937.0,9290333.0
2015-04-15,3435,3435,3305,3335,12480,30983.0,9290333.0
2015-04-16,3335,3400,3285,3335,18029,30983.0,9290333.0
2015-04-17,3455,3460,3365,3370,31918,31308.0,9290333.0
2015-04-20,3360,3620,3305,3620,45351,33631.0,9290333.0
2015-04-21,3600,3600,3450,3455,84521,32098.0,9290333.0
2015-04-22,3500,3560,3445,3525,24079,32748.0,9290333.0
2015-04-23,3525,4050,3525,3820,482178,35489.0,9290333.0
2015-04-24,3735,3800,3500,3710,141385,34467.0,9290333.0
2015-04-27,3705,3705,3560,3630,34631,33724.0,9290333.0
2015-04-28,3665,3665,3480,3525,31839,32748.0,9290333.0
2015-04-29,3500,3540,3400,3530,48066,32795.0,9290333.0
2015-04-30,3510,3575,3415,3415,20708,31726.0,9290333.0
2015-05-04,3435,3500,3370,3455,14025,32098.0,9290333.0
2015-05-06,3455,3455,3380,3440,6502,31959.0,9290333.0
2015-05-07,3400,3645,3400,3540,61174,32888.0,9290333.0
2015-05-08,3590,3710,3520,3680,41041,34188.0,9290333.0
2015-05-11,3705,3755,3630,3680,20227,34188.0,9290333.0
2015-05-12,3695,3760,3630,3720,13519,34560.0,9290333.0
2015-05-13,3650,3900,3650,3900,25681,36232.0,9290333.0
2015-05-14,3905,3935,3845,3880,22357,36046.0,9290333.0
2015-05-15,3875,3875,3630,3750,34151,34839.0,9290333.0
2015-05-18,3750,3760,3635,3685,12337,34235.0,9290333.0
2015-05-19,3685,3725,3605,3670,21280,34096.0,9290333.0
2015-05-20,3800,3875,3620,3670,33928,34096.0,9290333.0
2015-05-21,3665,3780,3600,3665,11282,34049.0,9290333.0
2015-05-22,3600,3705,3600,3645,20425,33863.0,9290333.0
2015-05-26,3645,3685,3600,3665,12225,34049.0,9290333.0
2015-05-27,3595,3710,3595,3690,51037,34281.0,9290333.0
2015-05-28,3790,3895,3670,3830,47725,35582.0,9290333.0
2015-05-29,3830,3940,3800,3850,22595,35768.0,9290333.0
2015-06-01,3855,4180,3720,4165,39810,38694.0,9290333.0
2015-06-02,4145,4430,4000,4150,117989,38555.0,9290333.0
2015-06-03,4200,4770,4115,4770,447330,44315.0,9290333.0
2015-06-04,4890,5120,4695,4710,511203,43757.0,9290333.0
2015-06-05,4645,4940,4355,4895,360491,45476.0,9290333.0
2015-06-08,4980,5000,4705,4755,115443,44176.0,9290333.0
2015-06-09,4765,4780,4450,4545,95035,42225.0,9290333.0
2015-06-10,4545,4630,4390,4540,73423,42178.0,9290333.0
2015-06-11,4640,4685,4345,4540,80965,42178.0,9290333.0
2015-06-12,4640,4640,4240,4380,87453,40692.0,9290333.0
2015-06-15,4400,4530,4270,4400,31733,40877.0,9290333.0
2015-06-16,4285,4405,4250,4300,12544,39948.0,9290333.0
2015-06-17,4395,4395,4250,4290,11881,39856.0,9290333.0
2015-06-18,4370,4370,3920,4160,71790,38648.0,9290333.0
2015-06-19,4075,4330,4060,4320,41049,40134.0,9290333.0
2015-06-22,4330,4355,4100,4225,28628,39252.0,9290333.0
2015-06-23,4225,4700,4150,4340,88631,40320.0,9290333.0
2015-06-24,4355,4475,4100,4300,149293,39948.0,9290333.0
2015-06-25,4445,4670,4325,4410,179167,40970.0,9290333.0
2015-06-26,4540,4540,4185,4265,123190,39623.0,9290333.0
2015-06-29,4260,4275,4040,4085,73671,37951.0,9290333.0
2015-06-30,4000,4185,3960,4055,38798,37672.0,9290333.0
2015-07-01,4135,4135,3980,4050,41697,37626.0,9290333.0
2015-07-02,4070,4070,3995,4000,29335,37161.0,9290333.0
2015-07-03,4050,4200,4010,4080,73814,37905.0,9290333.0
2015-07-06,4005,4070,3940,3965,38887,36836.0,9290333.0
2015-07-07,4040,4040,3870,3895,62717,36186.0,9290333.0
2015-07-08,3835,4050,3810,3900,39684,36232.0,9290333.0
2015-07-09,3850,3985,3810,3900,20183,36232.0,9290333.0
2015-07-10,4100,4100,3825,3900,45874,36232.0,9290333.0
2015-07-13,3900,4000,3830,3920,42088,36418.0,9290333.0
2015-07-14,3910,4035,3840,3875,51156,36000.0,9290333.0
2015-07-15,3945,3945,3825,3930,24307,36511.0,9290333.0
2015-07-16,3940,4185,3940,4025,50384,37394.0,9290333.0
2015-07-17,4045,4145,3940,4080,54197,37905.0,9290333.0
2015-07-20,4110,4485,4110,4240,66170,39391.0,9290333.0
2015-07-21,4315,4365,4105,4150,32396,38555.0,9290333.0
2015-07-22,4115,4250,4080,4110,26679,38183.0,9290333.0
2015-07-23,4070,4200,4035,4040,18431,37533.0,9290333.0
2015-07-24,4060,4060,3875,3950,28517,36697.0,9290333.0
2015-07-27,3895,3970,3850,3890,25009,36139.0,9290333.0
2015-07-28,3755,3890,3660,3785,46834,35164.0,9290333.0
2015-07-29,3810,3900,3715,3825,28384,35536.0,9290333.0
2015-07-30,3950,3950,3690,3830,13123,35582.0,9290333.0
2015-07-31,3700,3860,3700,3785,6627,35164.0,9290333.0
2015-08-03,3785,3785,3550,3590,22236,33352.0,9290333.0
2015-08-04,3605,3605,3485,3575,36807,33213.0,9290333.0
2015-08-05,3570,3575,3450,3510,17530,32609.0,9290333.0
2015-08-06,3700,3700,3520,3555,7668,33027.0,9290333.0
2015-08-07,3600,3600,3500,3555,9432,33027.0,9290333.0
2015-08-10,3640,3795,3520,3700,45298,34374.0,9290333.0
2015-08-11,3820,3820,3615,3640,15685,33817.0,9290333.0
2015-08-12,3780,3780,3465,3520,25548,32702.0,9290333.0
2015-08-13,3755,3755,3505,3730,15636,34653.0,9290333.0
2015-08-17,3760,3850,3755,3800,24856,35303.0,9290333.0
2015-08-18,3895,3900,3645,3675,11809,34142.0,9290333.0
2015-08-19,3600,3740,3450,3505,53536,32563.0,9290333.0
2015-08-20,3510,3725,3505,3535,7016,32841.0,9290333.0
2015-08-21,3585,3585,3305,3370,41273,31308.0,9290333.0
2015-08-24,3370,3450,3280,3305,29796,30705.0,9290333.0
2015-08-25,3555,3555,3225,3390,1867,31494.0,9290333.0
2015-08-26,3325,3585,3325,3390,5790,31494.0,9290333.0
2015-08-27,3530,3530,3340,3355,18370,31169.0,9290333.0
2015-08-28,3370,3425,3250,3360,22123,31216.0,9290333.0
2015-08-31,3380,3380,3220,3285,20913,30519.0,9290333.0
2015-09-01,3220,3340,3140,3200,8447,29729.0,9290333.0
2015-09-02,3215,3265,3145,3190,111440,29636.0,9290333.0
2015-09-03,3300,3300,3200,3205,25104,29776.0,9290333.0
2015-09-04,3300,3300,3205,3205,11273,29776.0,9290333.0
2015-09-07,3250,3250,3160,3220,14857,29915.0,9290333.0
2015-09-08,3350,3350,3105,3105,15903,28846.0,9290333.0
2015-09-09,3200,3250,3075,3105,33756,28846.0,9290333.0
2015-09-10,3120,3195,3060,3105,5011,28846.0,9290333.0
2015-09-11,3140,3190,3100,3145,9406,29218.0,9290333.0
2015-09-14,3220,3220,3100,3160,1564,29357.0,9290333.0
2015-09-15,3180,3180,3060,3090,14829,28707.0,9290333.0
2015-09-16,3195,3195,3050,3055,24274,28382.0,9290333.0
2015-09-17,3055,3075,2950,2990,36167,27778.0,9290333.0
2015-09-18,3030,3100,2990,2990,10763,27778.0,9290333.0
2015-09-21,3080,3080,2990,3045,4549,28289.0,9290333.0
2015-09-22,3060,3100,3010,3065,10177,28475.0,9290333.0
2015-09-23,3160,3160,3050,3060,6731,28428.0,9290333.0
2015-09-24,3195,3195,3020,3090,5660,28707.0,9290333.0
2015-09-25,3010,3100,3005,3075,8331,28568.0,9290333.0
2015-09-30,3145,3145,2990,3020,11026,28057.0,9290333.0
2015-10-01,3000,3125,3000,3020,12144,28057.0,9290333.0
2015-10-02,3055,3180,2995,3080,4201,28614.0,9290333.0
2015-10-05,3110,3275,3110,3135,28467,29125.0,9290333.0
2015-10-06,3220,3220,3095,3155,27599,29311.0,9290333.0
2015-10-07,3230,3230,3025,3170,24490,29450.0,9290333.0
2015-10-08,3170,3175,3050,3150,10694,29265.0,9290333.0
2015-10-12,3130,3400,3130,3300,70938,30658.0,9290333.0
2015-10-13,3320,3370,3175,3220,43831,29915.0,9290333.0
2015-10-14,3310,3310,3160,3160,22944,29357.0,9290333.0
2015-10-15,3190,3240,3185,3200,7402,29729.0,9290333.0
2015-10-16,3255,3295,3150,3220,22463,29915.0,9290333.0
2015-10-19,3275,3320,3205,3225,8265,29961.0,9290333.0
2015-10-20,3180,3275,3120,3225,16930,29961.0,9290333.0
2015-10-21,3270,3270,3180,3190,11760,29636.0,9290333.0
2015-10-22,3250,3255,3155,3190,18265,29636.0,9290333.0
2015-10-23,3190,3315,3150,3170,25381,29450.0,9290333.0
2015-10-26,3280,3280,3165,3170,7651,29450.0,9290333.0
2015-10-27,3170,3280,3170,3175,21773,29497.0,9290333.0
2015-10-28,3200,3200,3135,3170,20742,29450.0,9290333.0
2015-10-29,3200,3340,3140,3290,31895,30565.0,9290333.0
2015-10-30,3285,3365,3225,3225,17955,29961.0,9290333.0
2015-11-02,3320,3320,3180,3225,12958,29961.0,9290333.0
2015-11-03,3295,3295,3065,3110,65442,28893.0,9290333.0
2015-11-04,3110,3190,3080,3165,101182,29404.0,9290333.0
2015-11-05,3165,3230,3130,3210,34140,29822.0,9290333.0
2015-11-06,3265,3265,3120,3120,19878,28986.0,9290333.0
2015-11-09,3120,3120,3010,3070,48634,28521.0,9290333.0
2015-11-10,2990,3135,2820,2855,60549,26524.0,9290333.0
2015-11-11,2825,3060,2825,2930,40583,27221.0,9290333.0
2015-11-12,2930,3095,2920,2940,26064,27314.0,9290333.0
2015-11-13,2905,3040,2905,3010,17173,27964.0,9290333.0
2015-11-16,3010,3065,2920,3000,16340,27871.0,9290333.0
2015-11-17,3080,3085,2850,3020,58081,28057.0,9290333.0
2015-11-18,3160,3160,3005,3015,29609,28010.0,9290333.0
2015-11-19,3025,3375,3025,3230,153028,30008.0,9290333.0
2015-11-20,3225,3275,3155,3250,50147,30194.0,9290333.0
2015-11-23,3245,3245,3155,3165,17912,29404.0,9290333.0
2015-11-24,3180,3230,3140,3200,12955,29729.0,9290333.0
2015-11-25,3220,3615,3160,3200,191643,29729.0,9290333.0
2015-11-26,3250,3305,3160,3300,44944,30658.0,9290333.0
2015-11-27,3360,3410,3250,3275,42469,30426.0,9290333.0
2015-11-30,3290,3335,3195,3270,31568,30379.0,9290333.0
2015-12-01,3300,3380,3275,3275,14050,30426.0,9290333.0
2015-12-02,3330,3395,3265,3320,11895,30844.0,9290333.0
2015-12-03,3350,3350,3270,3330,36854,30937.0,9290333.0
2015-12-04,3320,3495,3290,3410,125025,31680.0,9290333.0
2015-12-07,3410,3480,3405,3410,72518,31680.0,9290333.0
2015-12-08,3355,3470,3300,3370,37868,31308.0,9290333.0
2015-12-09,3370,3370,3300,3300,14361,30658.0,9290333.0
2015-12-10,3300,3330,3285,3310,17054,30751.0,9290333.0
2015-12-11,3295,3335,3270,3315,13712,30797.0,9290333.0
2015-12-14,3155,3390,3155,3210,18866,29822.0,9290333.0
2015-12-15,3340,3365,3165,3295,30538,30612.0,9290333.0
2015-12-16,3420,3450,3285,3325,36013,30890.0,9290333.0
2015-12-17,3400,3400,3285,3385,10250,31448.0,9290333.0
2015-12-18,3380,3380,3320,3320,13246,30844.0,9290333.0
2015-12-21,3320,3350,3290,3310,30804,30751.0,9290333.0
2015-12-22,3310,3345,3200,3280,41864,30472.0,9290333.0
2015-12-23,3280,3325,3250,3300,11649,30658.0,9290333.0
2015-12-24,3345,3345,3220,3295,73353,30612.0,9290333.0
2015-12-28,3310,3310,3200,3200,23201,29729.0,9290333.0
2015-12-29,3200,3290,3035,3110,112786,28893.0,9290333.0
2015-12-30,3050,3230,3050,3195,16274,29683.0,9290333.0
2016-01-04,3195,3195,3075,3100,21708,28800.0,9290333.0
2016-01-05,3140,3140,3010,3075,86789,28568.0,9290333.0
2016-01-06,3045,3100,3045,3085,25234,28661.0,9290333.0
2016-01-07,3085,3150,3070,3100,21799,28800.0,9290333.0
2016-01-08,3155,3180,3065,3175,47604,29497.0,9290333.0
2016-01-11,3180,3205,3100,3150,17139,29265.0,9290333.0
2016-01-12,3250,3250,3085,3120,19445,28986.0,9290333.0
2016-01-13,3180,3180,3050,3135,24357,29125.0,9290333.0
2016-01-14,3120,3120,3055,3100,4618,28800.0,9290333.0
2016-01-15,3085,3140,3035,3080,40293,28614.0,9290333.0
2016-01-18,3080,3160,3030,3130,21461,29079.0,9290333.0
2016-01-19,3175,3175,3070,3100,17240,28800.0,9290333.0
2016-01-20,3040,3110,2955,3010,37448,27964.0,9290333.0
2016-01-21,3010,3110,2920,2985,15575,27732.0,9290333.0
2016-01-22,2990,3090,2990,3080,20129,28614.0,9290333.0
2016-01-25,3045,3110,3025,3075,8642,28568.0,9290333.0
2016-01-26,3000,3005,2870,2895,109539,26896.0,9290333.0
2016-01-27,2890,2940,2840,2875,26468,26710.0,9290333.0
2016-01-28,2930,2930,2860,2865,18124,26617.0,9290333.0
2016-01-29,2865,2920,2855,2915,25722,27081.0,9290333.0
2016-02-01,2905,3080,2870,2880,36654,26756.0,9290333.0
2016-02-02,2875,2960,2875,2880,8275,26756.0,9290333.0
2016-02-03,2870,3000,2705,2800,36412,26013.0,9290333.0
2016-02-04,2790,2945,2790,2845,7601,26431.0,9290333.0
2016-02-05,2845,2940,2825,2860,4291,26570.0,9290333.0
2016-02-11,2830,2885,2790,2810,8754,26106.0,9290333.0
2016-02-12,2810,2845,2640,2705,20947,25130.0,9290333.0
2016-02-15,2710,2785,2675,2725,6752,25316.0,9290333.0
2016-02-16,2675,2895,2675,2800,18510,26013.0,9290333.0
2016-02-17,2795,2855,2795,2855,11384,26524.0,9290333.0
2016-02-18,2945,2945,2800,2830,18262,26292.0,9290333.0
