팬젠(222110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-27,16100,16850,15950,16650,98634,160103.0,9615781.0
2017-11-28,16600,16800,15950,16100,53113,154814.0,9615781.0
2017-11-29,16150,16450,15900,16350,40198,157218.0,9615781.0
2017-11-30,16300,16800,16100,16450,61703,158180.0,9615781.0
2017-12-01,16450,16500,15950,16300,76522,156737.0,9615781.0
2017-12-04,16350,17000,16200,16950,126988,162987.0,9615781.0
2017-12-05,17200,17250,15350,15700,206090,150968.0,9615781.0
2017-12-06,15700,15700,14800,14950,117116,143756.0,9615781.0
2017-12-07,14950,15000,14000,14500,73721,139429.0,9615781.0
2017-12-08,14500,14650,14100,14650,51346,140871.0,9615781.0
2017-12-11,14650,14750,14200,14550,23158,139910.0,9615781.0
2017-12-12,14550,14650,13950,13950,62958,134140.0,9615781.0
2017-12-13,13950,14450,13900,14000,47648,134621.0,9615781.0
2017-12-14,14000,14400,13900,14250,36144,137025.0,9615781.0
2017-12-15,14250,14350,13750,13750,54376,132217.0,9615781.0
2017-12-18,13800,13850,13500,13600,45375,130775.0,9615781.0
2017-12-19,13600,13800,13150,13500,54277,129813.0,9615781.0
2017-12-20,13400,13850,13250,13600,32098,130775.0,9615781.0
2017-12-21,13500,13700,13050,13100,35865,125967.0,9615781.0
2017-12-22,13000,13600,13000,13600,28125,130775.0,9615781.0
2017-12-26,13800,14800,13700,14450,101960,138948.0,9615781.0
2017-12-27,14350,14900,14300,14650,33247,140871.0,9615781.0
2017-12-28,14650,14900,14400,14800,36793,142314.0,9615781.0
2018-01-02,14900,15450,14750,15150,67204,145679.0,9615781.0
2018-01-03,15150,15400,14800,14950,49596,143756.0,9615781.0
2018-01-04,15450,15450,14500,14500,37723,139429.0,9615781.0
2018-01-05,14550,14800,14100,14550,59848,139910.0,9615781.0
2018-01-08,14600,14750,14150,14300,54839,137506.0,9615781.0
2018-01-09,14400,14650,14200,14600,41896,140390.0,9615781.0
2018-01-10,14650,14650,14250,14500,37764,139429.0,9615781.0
2018-01-11,14400,15750,14250,15550,171092,149525.0,9615781.0
2018-01-12,15650,17100,15550,16350,353849,157218.0,9615781.0
2018-01-15,16700,19750,16700,18750,880569,180296.0,9615781.0
2018-01-16,18550,18700,17600,18300,236109,175969.0,9615781.0
2018-01-17,17950,18150,16800,17200,288353,165391.0,9615781.0
2018-01-18,17100,17800,16700,17800,187070,171161.0,9615781.0
2018-01-19,17800,18050,17200,17350,127575,166834.0,9615781.0
2018-01-22,17050,19100,16750,18250,410601,175488.0,9615781.0
2018-01-23,18400,18450,17600,18050,157877,173565.0,9615781.0
2018-01-24,18050,18350,17600,18050,116207,173565.0,9615781.0
2018-01-25,18050,18300,17750,18000,79263,173084.0,9615781.0
2018-01-26,17950,18150,17750,17900,65579,172122.0,9615781.0
2018-01-29,17900,18900,17900,18450,242160,177411.0,9615781.0
2018-01-30,18450,18550,17500,17800,112059,171161.0,9615781.0
2018-01-31,17600,17650,17050,17350,65979,166834.0,9615781.0
2018-02-01,17350,17600,17200,17550,49236,168757.0,9615781.0
2018-02-02,17450,17600,17200,17350,48051,166834.0,9615781.0
2018-02-05,17100,17250,16500,16900,69862,162507.0,9615781.0
2018-02-06,15800,16400,15100,16250,188943,156256.0,9615781.0
2018-02-07,16850,16850,16100,16100,106401,154814.0,9615781.0
2018-02-08,16100,16700,15900,16700,50139,160584.0,9615781.0
2018-02-09,16200,17700,16100,17500,126505,168276.0,9615781.0
2018-02-12,17550,17750,17050,17400,52804,167315.0,9615781.0
2018-02-13,17350,18000,16950,17100,74834,164430.0,9615781.0
2018-02-14,17200,17250,16850,17050,27372,163949.0,9615781.0
2018-02-19,16950,17300,16950,17300,28894,166353.0,9615781.0
2018-02-20,17450,17950,17250,17350,76270,166834.0,9615781.0
2018-02-21,17250,18050,17200,17700,73294,170199.0,9615781.0
2018-02-22,17700,17750,17200,17550,38787,168757.0,9615781.0
2018-02-23,17650,18200,17350,17800,51050,171161.0,9615781.0
2018-02-26,18000,18050,17400,17500,31763,168276.0,9615781.0
2018-02-27,17600,17600,17100,17200,26114,165391.0,9615781.0
2018-02-28,16950,17250,16700,16700,30463,160584.0,9615781.0
2018-03-02,16700,17050,16350,16850,22481,162026.0,9615781.0
2018-03-05,17000,17000,16500,16500,18328,158660.0,9615781.0
2018-03-06,16500,16800,16200,16600,23174,159622.0,9615781.0
2018-03-07,16550,16700,16000,16200,30064,155776.0,9615781.0
2018-03-08,16350,16450,16050,16350,16616,157218.0,9615781.0
2018-03-09,16500,16950,16250,16650,32598,160103.0,9615781.0
2018-03-12,16700,16850,16350,16550,31751,159141.0,9615781.0
2018-03-13,16700,16850,16300,16750,40870,161064.0,9615781.0
2018-03-14,16650,16800,16450,16700,33823,160584.0,9615781.0
2018-03-15,16700,17850,16500,17700,133579,170199.0,9615781.0
2018-03-16,17750,18000,17300,17900,75453,172122.0,9615781.0
2018-03-19,17750,18150,17200,17250,63045,165872.0,9615781.0
2018-03-20,17100,17850,17050,17650,55931,169719.0,9615781.0
2018-03-21,17800,17800,17250,17400,48127,167315.0,9615781.0
2018-03-22,17400,18650,17300,17800,236268,171161.0,9615781.0
2018-03-23,17800,18600,17500,17500,290281,168276.0,9615781.0
2018-03-26,17150,17750,16500,17400,102143,167315.0,9615781.0
2018-03-27,17500,17900,17200,17800,80348,171161.0,9615781.0
2018-03-28,17550,18150,17150,17400,95733,167315.0,9615781.0
2018-03-29,17500,17950,17300,17950,82171,172603.0,9615781.0
2018-03-30,18650,19300,18250,19150,487250,184142.0,9615781.0
2018-04-02,19450,19700,18900,19200,199689,184623.0,9615781.0
2018-04-03,18750,19350,18550,19350,152747,186065.0,9615781.0
2018-04-04,19550,19550,18700,19000,124237,182700.0,9615781.0
2018-04-05,19150,22100,18700,19800,1213237,190392.0,9615781.0
2018-04-06,19700,19700,18850,19400,195904,186546.0,9615781.0
2018-04-09,19000,20700,19000,20650,317229,198566.0,9615781.0
2018-04-10,21500,22350,21000,21700,472427,208662.0,9615781.0
2018-04-11,21850,21850,20750,21200,201607,203855.0,9615781.0
2018-04-12,21100,21250,19950,20100,188596,193277.0,9615781.0
2018-04-13,19950,20300,19100,19950,181494,191835.0,9615781.0
2018-04-16,19950,21200,19950,20800,244557,200008.0,9615781.0
2018-04-17,21300,21450,20450,20600,154027,198085.0,9615781.0
2018-04-18,20600,20700,19500,20000,144779,192316.0,9615781.0
2018-04-19,19900,20000,19000,19400,105805,186546.0,9615781.0
2018-04-20,19400,19900,19000,19650,70243,188950.0,9615781.0
2018-04-23,19650,19650,18150,18800,88923,180777.0,9615781.0
2018-04-24,19100,19100,18000,18200,66278,175007.0,9615781.0
2018-04-25,17850,18500,17450,18000,68015,173084.0,9615781.0
2018-04-26,18100,18900,17850,18750,81523,180296.0,9615781.0
2018-04-27,20050,21000,19350,19500,257601,187508.0,9615781.0
2018-04-30,19750,19750,18750,19350,75134,186065.0,9615781.0
2018-05-02,18800,19000,17900,18100,120574,174046.0,9615781.0
2018-05-03,18100,18450,17600,18100,58394,174046.0,9615781.0
2018-05-04,18300,18300,16950,17600,116771,169238.0,9615781.0
2018-05-08,17950,17950,16550,16550,62597,159141.0,9615781.0
2018-05-09,16550,17450,15800,17300,68522,166353.0,9615781.0
2018-05-10,17500,17650,16900,17500,40945,168276.0,9615781.0
2018-05-11,17350,17750,17350,17600,25701,169238.0,9615781.0
2018-05-14,17450,17600,16150,16750,76481,161064.0,9615781.0
2018-05-15,16650,17350,16350,17350,39155,166834.0,9615781.0
2018-05-16,17150,17350,16700,17100,38023,164430.0,9615781.0
2018-05-17,17050,17200,16500,17000,37326,163468.0,9615781.0
2018-05-18,17000,17900,16800,17350,52537,166834.0,9615781.0
2018-05-21,17450,17450,17000,17200,22576,165391.0,9615781.0
2018-05-23,17200,17200,16800,17050,21021,163949.0,9615781.0
2018-05-24,17050,17350,16850,17100,18846,164430.0,9615781.0
2018-05-25,16800,17100,16600,16900,24950,162507.0,9615781.0
2018-05-28,16750,16800,16000,16250,64212,156256.0,9615781.0
2018-05-29,16250,16950,16000,16350,39195,157218.0,9615781.0
2018-05-30,16200,16750,16000,16550,41631,159141.0,9615781.0
2018-05-31,16550,16600,16300,16550,25755,159141.0,9615781.0
2018-06-01,16550,17700,16550,17200,70854,165391.0,9615781.0
2018-06-04,17300,17600,17000,17400,33312,167315.0,9615781.0
2018-06-05,17500,17500,16900,17000,35602,163468.0,9615781.0
2018-06-07,16950,17350,16950,17300,44386,166353.0,9615781.0
2018-06-08,17300,17300,16800,17000,22503,163468.0,9615781.0
2018-06-11,17000,17150,16900,17000,17919,163468.0,9615781.0
2018-06-12,16900,17100,16700,16900,22658,162507.0,9615781.0
2018-06-14,16650,16900,16300,16500,26638,158660.0,9615781.0
2018-06-15,16450,16700,16350,16600,19154,159622.0,9615781.0
2018-06-18,16800,16800,16050,16100,27847,154814.0,9615781.0
2018-06-19,15800,16300,14950,15050,39228,144718.0,9615781.0
2018-06-20,15150,15600,14500,15500,52955,149045.0,9615781.0
2018-06-21,15500,16150,15350,16000,30683,153852.0,9615781.0
2018-06-22,15850,16500,15800,15800,36377,151929.0,9615781.0
2018-06-25,15750,16450,15650,16200,30828,155776.0,9615781.0
2018-06-26,16200,16200,15800,16100,14326,154814.0,9615781.0
2018-06-27,16000,16250,15800,15900,39558,152891.0,9615781.0
2018-06-28,15800,15950,15400,15650,17047,150487.0,9615781.0
2018-06-29,15500,15650,15100,15600,25674,150006.0,9615781.0
2018-07-02,15600,15600,14600,14650,34570,140871.0,9615781.0
2018-07-03,14800,15400,14200,14700,32288,141352.0,9615781.0
2018-07-04,14750,14950,14600,14800,23687,142314.0,9615781.0
2018-07-05,14850,14950,14300,14900,34425,143275.0,9615781.0
2018-07-06,15000,15200,14650,15200,20655,146160.0,9615781.0
2018-07-09,15200,15600,15100,15300,32660,147121.0,9615781.0
2018-07-10,15350,15500,15100,15300,16134,147121.0,9615781.0
2018-07-11,15250,15400,14900,15000,15212,144237.0,9615781.0
2018-07-12,15100,15350,14900,15300,16978,147190.0,9620281.0
2018-07-13,15050,15350,15050,15350,14459,147671.0,9620281.0
2018-07-16,15350,15350,15000,15200,20763,146228.0,9620281.0
2018-07-17,15200,15350,14950,15300,16941,147190.0,9620281.0
2018-07-18,15250,15450,14900,15050,23771,144785.0,9620281.0
2018-07-19,14950,15100,14300,14900,31920,143342.0,9620281.0
2018-07-20,14650,14750,14000,14000,40998,134684.0,9620281.0
2018-07-23,14050,14150,12950,13000,72387,125064.0,9620281.0
2018-07-24,13200,13400,12850,12850,28557,123621.0,9620281.0
2018-07-25,12950,13000,12150,12550,47769,120735.0,9620281.0
2018-07-26,12400,13100,12400,13000,25309,125064.0,9620281.0
2018-07-27,13200,13950,12900,13700,41407,131798.0,9620281.0
2018-07-30,13950,14000,13700,13900,20514,133722.0,9620281.0
2018-07-31,14000,17600,13700,15050,1115392,144785.0,9620281.0
2018-08-01,15250,15300,14600,14850,140743,142861.0,9620281.0
2018-08-02,14900,14950,14150,14450,73718,139013.0,9620281.0
2018-08-03,14400,15200,14400,15000,91972,144304.0,9620281.0
2018-08-06,15000,15200,14850,15000,38350,144304.0,9620281.0
2018-08-07,15200,15500,14900,15050,63882,145091.0,9640581.0
2018-08-08,15300,15600,15200,15400,52504,148465.0,9640581.0
2018-08-09,15400,15800,15250,15400,51010,148465.0,9640581.0
2018-08-10,15400,15650,15200,15450,37385,148947.0,9640581.0
2018-08-13,15500,15600,14850,15200,47772,146537.0,9640581.0
2018-08-14,15200,15500,15000,15450,28281,148947.0,9640581.0
2018-08-16,15450,15750,15000,15600,46303,150393.0,9640581.0
2018-08-17,15800,15950,15550,15800,36559,152321.0,9640581.0
2018-08-20,15700,16400,15700,16250,41081,156659.0,9640581.0
2018-08-21,16200,16500,16000,16200,41706,156177.0,9640581.0
2018-08-22,16350,16350,15850,16150,35184,155695.0,9640581.0
2018-08-23,16100,16250,15750,16150,23069,155695.0,9640581.0
2018-08-24,16250,16350,15900,16250,28998,156659.0,9640581.0
2018-08-27,16200,16450,16100,16250,27993,156659.0,9640581.0
2018-08-28,16350,16400,16150,16150,17798,155695.0,9640581.0
2018-08-29,16050,16200,15900,15900,18778,153285.0,9640581.0
2018-08-30,15800,16400,15750,16150,29132,155695.0,9640581.0
2018-08-31,16050,16500,16050,16450,37924,158588.0,9640581.0
2018-09-03,16550,16650,16250,16350,29503,157623.0,9640581.0
2018-09-04,16400,17300,16300,17250,73368,166300.0,9640581.0
2018-09-05,17250,17400,16800,16950,57017,163428.0,9641781.0
2018-09-06,16750,17100,16550,16800,39553,161982.0,9641781.0
2018-09-07,16600,17100,16600,16900,21623,162946.0,9641781.0
2018-09-10,16900,17050,16700,16750,32520,161500.0,9641781.0
2018-09-11,16700,17000,16500,16650,30779,160536.0,9641781.0
2018-09-12,16700,17050,16650,16650,34389,160536.0,9641781.0
2018-09-13,16650,16950,16650,16850,15619,162464.0,9641781.0
2018-09-14,17000,17200,16750,16950,37877,163428.0,9641781.0
2018-09-17,17000,17150,16700,16850,35590,162464.0,9641781.0
2018-09-18,16750,16950,16550,16800,25418,161982.0,9641781.0
2018-09-19,16750,17000,16600,16950,34568,163428.0,9641781.0
2018-09-20,16900,17250,16800,16800,49690,161982.0,9641781.0
2018-09-21,16750,16850,16600,16800,20876,161982.0,9641781.0
2018-09-27,16650,16800,16300,16300,28282,157161.0,9641781.0
2018-09-28,16300,16650,16100,16500,20327,159089.0,9641781.0
2018-10-01,16400,16500,15650,15950,31913,153786.0,9641781.0
2018-10-02,15900,16000,15200,15600,32714,150412.0,9641781.0
2018-10-04,15500,15600,14900,15550,31209,149930.0,9641781.0
2018-10-05,15550,15550,14800,15050,20110,145109.0,9641781.0
2018-10-08,14650,15100,14500,14650,28709,141252.0,9641781.0
2018-10-10,14650,14800,13800,14100,58446,135949.0,9641781.0
2018-10-11,13500,13850,12500,13250,87271,127754.0,9641781.0
2018-10-12,13250,14050,12800,13850,44586,133539.0,9641781.0
2018-10-15,13850,14600,13850,13950,32519,134503.0,9641781.0
2018-10-16,13950,14700,13950,14500,22900,139806.0,9641781.0
2018-10-17,14700,14700,14350,14500,9476,139806.0,9641781.0
2018-10-18,14600,14600,14200,14500,14818,139806.0,9641781.0
2018-10-19,14400,14600,14000,14550,12915,140288.0,9641781.0
2018-10-22,14600,14650,14350,14600,7449,140770.0,9641781.0
2018-10-23,14650,14650,13950,14000,18315,134985.0,9641781.0
2018-10-24,14000,14100,13000,13200,31831,127272.0,9641781.0
2018-10-25,12800,12800,12000,12250,71222,118112.0,9641781.0
2018-10-26,12300,12700,11600,12100,51666,116666.0,9641781.0
2018-10-29,11800,12250,10800,11100,58860,107024.0,9641781.0
2018-10-30,10350,11400,10350,11350,44286,109434.0,9641781.0
2018-10-31,11250,11650,11000,11350,28188,109434.0,9641781.0
2018-11-01,11450,11700,11000,11000,34998,106060.0,9641781.0
2018-11-02,11050,11800,11000,11650,45728,112327.0,9641781.0
2018-11-05,11550,12500,11550,12300,32573,118594.0,9641781.0
2018-11-06,12750,12750,12000,12350,29744,119076.0,9641781.0
2018-11-07,12600,12600,11850,12000,16090,115701.0,9641781.0
2018-11-08,12100,12450,12050,12150,12810,117148.0,9641781.0
2018-11-09,12000,12200,11550,11650,22526,112327.0,9641781.0
2018-11-12,11300,11600,10900,11000,21289,106060.0,9641781.0
2018-11-13,10400,11550,10400,11350,26759,109434.0,9641781.0
2018-11-14,11050,11500,11000,11250,11242,108470.0,9641781.0
2018-11-15,11500,11500,10900,11300,14494,108952.0,9641781.0
2018-11-16,11400,11550,11250,11550,14336,111363.0,9641781.0
2018-11-19,11600,12350,11450,12000,39302,115701.0,9641781.0
2018-11-20,12350,13450,12250,12800,159844,123415.0,9641781.0
2018-11-21,12550,12800,12100,12800,37758,123415.0,9641781.0
2018-11-22,12750,13000,12250,12400,18383,119558.0,9641781.0
2018-11-23,12400,12400,11700,11900,18087,114737.0,9641781.0
2018-11-26,12000,12200,11700,11900,14520,114737.0,9641781.0
2018-11-27,12000,12250,11800,12200,10132,117630.0,9641781.0
2018-11-28,12300,12300,12000,12050,9364,116183.0,9641781.0
2018-11-29,12100,12350,11850,11950,13073,115219.0,9641781.0
2018-11-30,11950,12200,11750,11900,10964,114737.0,9641781.0
2018-12-03,11950,12200,11800,11900,19991,114737.0,9641781.0
2018-12-04,11950,11950,11500,11700,17966,112809.0,9641781.0
2018-12-05,11350,11600,11050,11450,26901,110398.0,9641781.0
2018-12-06,11300,11300,10650,10850,45975,104613.0,9641781.0
2018-12-07,10800,11050,10750,10900,10827,105095.0,9641781.0
2018-12-10,10800,10900,10500,10500,12268,101239.0,9641781.0
2018-12-11,10650,10700,9800,9990,44983,96321.0,9641781.0
2018-12-12,9910,10300,9910,10200,26508,98346.0,9641781.0
2018-12-13,10200,10300,9990,10200,25864,98346.0,9641781.0
2018-12-14,10250,10450,9910,10150,23298,97864.0,9641781.0
2018-12-17,9950,10300,9930,10150,34190,97864.0,9641781.0
2018-12-18,10000,10300,9750,10200,31508,98346.0,9641781.0
2018-12-19,10200,11250,10050,10750,47524,103649.0,9641781.0
2018-12-20,10700,10750,10300,10350,21118,99792.0,9641781.0
2018-12-21,10250,10450,10100,10450,14264,100757.0,9641781.0
2018-12-24,10400,10500,10150,10450,12319,100757.0,9641781.0
2018-12-26,10300,10350,9890,10000,46784,96418.0,9641781.0
2018-12-27,10100,10250,9920,10100,44322,97382.0,9641781.0
2018-12-28,10250,10600,10100,10500,31383,101239.0,9641781.0
2019-01-02,10650,10700,10350,10650,21538,102685.0,9641781.0
2019-01-03,10650,10950,10500,10800,23832,104131.0,9641781.0
2019-01-04,10800,11300,10600,11300,18370,108952.0,9641781.0
2019-01-07,11400,11600,11150,11450,24772,110398.0,9641781.0
2019-01-08,11550,11750,11150,11750,22330,113291.0,9641781.0
2019-01-09,11750,11900,11650,11800,16374,113773.0,9641781.0
2019-01-10,11700,12050,11600,11950,15176,115219.0,9641781.0
2019-01-11,12000,12050,11600,12000,14639,115701.0,9641781.0
2019-01-14,12050,12050,11650,11900,15505,114737.0,9641781.0
2019-01-15,12000,12000,11650,11950,11412,115219.0,9641781.0
2019-01-16,11950,11950,11550,11950,18113,115219.0,9641781.0
2019-01-17,12100,12100,11600,11900,14669,114737.0,9641781.0
2019-01-18,11850,12100,11750,12050,15852,116183.0,9641781.0
2019-01-21,12050,12050,11750,11950,12256,115219.0,9641781.0
2019-01-22,11850,12100,11800,12050,9771,116183.0,9641781.0
2019-01-23,12000,12650,11950,12450,38293,120040.0,9641781.0
2019-01-24,12500,12550,12200,12550,13599,121004.0,9641781.0
2019-01-25,12600,13350,12600,13200,41095,127272.0,9641781.0
2019-01-28,13400,13950,13250,13700,24019,132092.0,9641781.0
2019-01-29,13800,13800,13500,13650,15529,131610.0,9641781.0
2019-01-30,13750,14050,13700,14000,27106,134985.0,9641781.0
2019-01-31,14100,14300,13750,13900,27145,134021.0,9641781.0
2019-02-01,14100,14300,13600,14200,18329,136913.0,9641781.0
2019-02-07,14550,15600,13100,13700,193909,132092.0,9641781.0
2019-02-08,13700,13850,13300,13650,24361,131610.0,9641781.0
2019-02-11,13700,14100,13350,13850,22032,133539.0,9641781.0
2019-02-12,13750,13850,13500,13700,20848,132092.0,9641781.0
2019-02-13,13750,13750,13450,13500,13370,130164.0,9641781.0
2019-02-14,13500,13600,12500,12900,46987,124379.0,9641781.0
2019-02-15,12950,13600,12650,13100,14930,126307.0,9641781.0
2019-02-18,13100,13700,13000,13400,23476,129200.0,9641781.0
2019-02-19,13500,13800,13300,13750,23268,132574.0,9641781.0
2019-02-20,13850,13850,13400,13650,12753,131610.0,9641781.0
2019-02-21,13550,13650,13200,13400,10711,129200.0,9641781.0
2019-02-22,13350,13600,13150,13300,7488,128236.0,9641781.0
2019-02-25,13300,13400,12900,12950,15172,124861.0,9641781.0
2019-02-26,12950,13100,12300,12550,17112,121004.0,9641781.0
2019-02-27,12550,12600,12000,12150,35651,117148.0,9641781.0
2019-02-28,12250,12850,12200,12450,36309,120040.0,9641781.0
2019-03-04,12850,13250,12550,13200,34717,127272.0,9641781.0
2019-03-05,13200,13450,12900,13100,26653,126307.0,9641781.0
2019-03-06,13100,13250,12550,12700,21914,122451.0,9641781.0
2019-03-07,12600,12800,12450,12750,9131,122933.0,9641781.0
2019-03-08,12550,12750,12450,12700,9937,122451.0,9641781.0
2019-03-11,12800,12800,12400,12750,12248,122933.0,9641781.0
2019-03-12,12750,13700,12750,13450,46625,129682.0,9641781.0
2019-03-13,13300,13750,13250,13400,9836,129200.0,9641781.0
2019-03-14,13500,13600,13200,13350,7482,128718.0,9641781.0
2019-03-15,13450,13450,13000,13150,13930,126789.0,9641781.0
2019-03-18,13150,13300,12950,13050,8276,125825.0,9641781.0
2019-03-19,13050,13200,12650,12750,13944,122933.0,9641781.0
2019-03-20,12600,12900,11750,12200,58398,117630.0,9641781.0
2019-03-21,12150,12200,11800,12100,14574,116666.0,9641781.0
2019-03-22,12200,12200,11800,12000,13169,115701.0,9641781.0
2019-03-25,11950,12200,11600,11850,24811,114255.0,9641781.0
2019-03-26,12200,12400,11750,11850,21357,114255.0,9641781.0
2019-03-27,11850,12100,11550,11800,15635,113773.0,9641781.0
2019-03-28,11900,11900,11350,11700,10905,112809.0,9641781.0
2019-03-29,11600,11750,11100,11700,17071,112809.0,9641781.0
2019-04-01,11800,11950,11600,11950,8278,115219.0,9641781.0
2019-04-02,11900,12200,11850,12200,16138,117630.0,9641781.0
2019-04-03,12500,13300,12300,12500,75231,120522.0,9641781.0
2019-04-04,12700,12700,12150,12450,13697,120040.0,9641781.0
2019-04-05,12350,12450,11950,12150,25516,117148.0,9641781.0
2019-04-08,12000,12200,11700,12100,25367,116666.0,9641781.0
2019-04-09,12050,12050,11750,12000,12040,115701.0,9641781.0
2019-04-10,12000,12100,11700,12100,17187,116666.0,9641781.0
2019-04-11,12100,12250,11750,12150,25344,117148.0,9641781.0
2019-04-12,12100,12200,11900,12050,17803,116183.0,9641781.0
2019-04-15,12150,12150,11750,11850,24514,114255.0,9641781.0
2019-04-16,11950,12000,11300,11600,34705,111845.0,9641781.0
2019-04-17,11600,11600,11150,11200,39774,107988.0,9641781.0
2019-04-18,11200,11300,10700,10900,30177,105095.0,9641781.0
2019-04-19,10900,11200,10850,11100,14700,107024.0,9641781.0
2019-04-22,11000,11300,10500,11100,24150,107024.0,9641781.0
2019-04-23,11100,11150,10600,10950,13016,105578.0,9641781.0
2019-04-24,10900,11050,10650,10800,15459,104131.0,9641781.0
2019-04-25,10700,11000,10600,10800,13050,104131.0,9641781.0
2019-04-26,10750,10750,10450,10650,14412,102685.0,9641781.0
2019-04-29,10750,10900,10650,10850,14712,104613.0,9641781.0
2019-04-30,10650,10800,10650,10700,15569,103167.0,9641781.0
2019-05-02,10600,10850,10600,10850,10189,104613.0,9641781.0
2019-05-03,10800,11050,10700,11050,11924,106542.0,9641781.0
2019-05-07,10800,10950,10650,10700,8776,103167.0,9641781.0
2019-05-08,10500,10750,10350,10350,19230,99792.0,9641781.0
2019-05-09,10300,10350,9970,9990,34464,96321.0,9641781.0
2019-05-10,10200,10200,9860,10050,17681,96900.0,9641781.0
2019-05-13,10050,10100,9940,10100,5393,97382.0,9641781.0
2019-05-14,10050,10050,9900,10050,15755,96900.0,9641781.0
2019-05-15,10050,10350,9900,10350,15141,99792.0,9641781.0
2019-05-16,10250,10450,10050,10200,10099,98346.0,9641781.0
2019-05-17,10250,10350,9860,10050,11051,96900.0,9641781.0
2019-05-20,9960,10100,9760,9940,11133,95839.0,9641781.0
2019-05-21,9900,10000,9700,9850,11713,94972.0,9641781.0
2019-05-22,9870,9880,9630,9700,21251,93525.0,9641781.0
2019-05-23,9700,10000,9630,9830,10029,94779.0,9641781.0
2019-05-24,9720,9970,9700,9970,7521,96129.0,9641781.0
2019-05-27,9860,10100,9680,9960,8424,96032.0,9641781.0
2019-05-28,9920,10100,9920,9990,6328,96321.0,9641781.0
2019-05-29,9950,10000,9730,9780,5820,94297.0,9641781.0
2019-05-30,9780,9780,9600,9750,18890,94007.0,9641781.0
2019-05-31,9760,9900,9560,9860,5226,95068.0,9641781.0
2019-06-03,9960,10000,9730,9930,6874,95743.0,9641781.0
2019-06-04,9810,10050,9810,9970,4346,96129.0,9641781.0
2019-06-05,9950,10000,9870,9940,5211,95839.0,9641781.0
2019-06-07,9900,9990,9710,9800,5923,94489.0,9641781.0
2019-06-10,9800,9890,9650,9800,12801,94489.0,9641781.0
2019-06-11,9800,11150,9750,9930,135976,95743.0,9641781.0
2019-06-12,9990,9990,9780,9870,21624,95164.0,9641781.0
2019-06-13,9820,9870,9700,9760,14173,94104.0,9641781.0
2019-06-14,9760,9820,9620,9760,8139,94104.0,9641781.0
2019-06-17,9800,9800,9670,9720,9788,93718.0,9641781.0
2019-06-18,9720,9720,9540,9680,18576,93332.0,9641781.0
2019-06-19,9670,9700,9590,9660,10849,93140.0,9641781.0
2019-06-20,9660,9690,9470,9640,19785,92947.0,9641781.0
2019-06-21,9640,9640,9400,9530,27186,91886.0,9641781.0
2019-06-24,9540,9560,9000,9300,33657,89669.0,9641781.0
2019-06-25,9290,9290,8900,9100,41285,87740.0,9641781.0
2019-06-26,9070,9280,8710,9170,21786,88415.0,9641781.0
2019-06-27,9100,9290,9000,9050,13116,87258.0,9641781.0
2019-06-28,9060,9080,8800,8910,7802,85908.0,9641781.0
2019-07-01,9010,9100,8950,8990,14441,86680.0,9641781.0
2019-07-02,8990,9080,8800,8920,4858,86005.0,9641781.0
2019-07-03,8920,8920,8570,8750,26935,84366.0,9641781.0
2019-07-04,8750,9150,8600,8700,17367,83883.0,9641781.0
2019-07-05,8700,9200,8620,8900,28248,85812.0,9641781.0
2019-07-08,9000,9050,8700,8850,12747,85330.0,9641781.0
2019-07-09,8750,8940,8740,8740,8368,84269.0,9641781.0
2019-07-10,8740,8950,8700,8830,23706,85137.0,9641781.0
2019-07-11,8740,8900,8600,8780,22029,84655.0,9641781.0
2019-07-12,8710,8760,8620,8620,10540,83112.0,9641781.0
2019-07-15,8570,8930,8530,8650,6180,83401.0,9641781.0
2019-07-16,8650,8720,8510,8640,8277,83305.0,9641781.0
2019-07-17,8310,8710,8310,8530,10797,82244.0,9641781.0
2019-07-18,8520,8600,8420,8510,11134,82052.0,9641781.0
2019-07-19,8470,8600,8420,8510,9953,82052.0,9641781.0
2019-07-22,8600,8600,8360,8470,7964,81666.0,9641781.0
2019-07-23,8590,8590,8180,8180,18392,78870.0,9641781.0
2019-07-24,8280,8280,7600,7690,45194,74145.0,9641781.0
2019-07-25,7690,7690,6900,7100,86895,68457.0,9641781.0
2019-07-26,6900,7060,5730,6000,217009,57851.0,9641781.0
2019-07-29,6090,6390,5850,5850,69384,56404.0,9641781.0
2019-07-30,5840,6290,5840,6200,28066,59779.0,9641781.0
2019-07-31,6090,6580,6000,6460,21930,62286.0,9641781.0
2019-08-01,6430,6780,6430,6670,28538,64311.0,9641781.0
2019-08-02,6700,6750,6500,6670,11035,64311.0,9641781.0
2019-08-05,6670,6820,5850,6200,20784,59779.0,9641781.0
2019-08-06,5900,6250,5770,5990,23470,57754.0,9641781.0
2019-08-07,5910,6220,5830,5950,17899,57369.0,9641781.0
2019-08-08,5900,6200,5900,6190,10033,59683.0,9641781.0
2019-08-09,6160,6330,6140,6250,7024,60261.0,9641781.0
2019-08-12,6120,6350,6120,6250,6222,60261.0,9641781.0
2019-08-13,6170,6340,6070,6200,13057,59779.0,9641781.0
2019-08-14,6230,6270,6100,6250,8407,60261.0,9641781.0
2019-08-16,6240,6250,6000,6170,7750,59490.0,9641781.0
