오션브릿지(241790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-22,8300,8400,8100,8290,6324,75646.0,9124980.0
2018-08-23,8340,8340,8100,8270,8644,75464.0,9124980.0
2018-08-24,8100,8270,8100,8100,15579,73912.0,9124980.0
2018-08-27,8100,8100,7860,8060,7142,73547.0,9124980.0
2018-08-28,8060,8140,7990,8070,9145,73639.0,9124980.0
2018-08-29,8070,8220,7960,8090,16567,73821.0,9124980.0
2018-08-30,8200,8230,7920,8070,11320,73639.0,9124980.0
2018-08-31,8070,8200,7990,8080,10401,73730.0,9124980.0
2018-09-03,8080,8200,7950,8140,29494,74277.0,9124980.0
2018-09-04,8200,8200,7920,8000,29731,73000.0,9124980.0
2018-09-05,8000,8070,7800,7850,28562,71631.0,9124980.0
2018-09-06,7850,7970,7550,7620,49351,69532.0,9124980.0
2018-09-07,7680,7680,7350,7520,62817,68620.0,9124980.0
2018-09-10,7530,7690,7310,7450,77296,67981.0,9124980.0
2018-09-11,7450,7580,7390,7580,41248,69167.0,9124980.0
2018-09-12,7690,8370,7650,8040,54063,73365.0,9124980.0
2018-09-13,8190,8190,7970,8130,41799,74186.0,9124980.0
2018-09-14,8180,8440,8140,8350,54922,76194.0,9124980.0
2018-09-17,8330,8410,8250,8340,23823,76102.0,9124980.0
2018-09-18,8340,8460,8150,8330,29718,76011.0,9124980.0
2018-09-19,8310,8400,8130,8290,24698,75646.0,9124980.0
2018-09-20,8290,8480,8100,8300,31480,75737.0,9124980.0
2018-09-21,8300,8450,8160,8350,44854,76194.0,9124980.0
2018-09-27,8350,8440,8250,8330,15655,76011.0,9124980.0
2018-09-28,8300,8500,8300,8450,23713,77106.0,9124980.0
2018-10-01,8500,8540,8370,8500,20024,77562.0,9124980.0
2018-10-02,8410,8630,8190,8370,28083,76376.0,9124980.0
2018-10-04,8370,8440,8100,8290,30126,75646.0,9124980.0
2018-10-05,8290,8390,8000,8280,16836,75555.0,9124980.0
2018-10-08,8230,8340,8030,8220,12618,75007.0,9124980.0
2018-10-10,8220,8330,8140,8260,9525,75372.0,9124980.0
2018-10-11,8260,8260,7920,8140,11771,74277.0,9124980.0
2018-10-12,8010,8200,7990,8010,15877,73091.0,9124980.0
2018-10-15,8020,8080,7810,7930,14965,72361.0,9124980.0
2018-10-16,7930,8050,7750,8040,6953,73365.0,9124980.0
2018-10-17,8040,8440,8040,8410,30999,76741.0,9124980.0
2018-10-18,8450,8490,8290,8380,8578,76467.0,9124980.0
2018-10-19,8380,8460,8200,8460,9423,77197.0,9124980.0
2018-10-22,8450,8480,8300,8380,7377,76467.0,9124980.0
2018-10-23,8470,8470,8240,8320,10515,75920.0,9124980.0
2018-10-24,8370,8400,8000,8260,14315,75372.0,9124980.0
2018-10-25,8220,8220,7910,7990,13447,72909.0,9124980.0
2018-10-26,8140,8140,7470,8090,16753,73821.0,9124980.0
2018-10-29,7730,8240,7630,7950,18639,72544.0,9124980.0
2018-10-30,7950,8020,7620,7930,7935,72361.0,9124980.0
2018-10-31,7930,8100,7810,7990,9461,72909.0,9124980.0
2018-11-01,7950,8140,7920,7960,6081,72635.0,9124980.0
2018-11-02,7960,8230,7960,8150,12121,74369.0,9124980.0
2018-11-05,8200,8200,8010,8170,1610,74551.0,9124980.0
2018-11-06,8220,8220,8000,8130,6790,74186.0,9124980.0
2018-11-07,8130,8130,8000,8080,4775,73730.0,9124980.0
2018-11-08,8080,8670,8080,8600,39665,78475.0,9124980.0
2018-11-09,8600,8610,8400,8600,13791,78475.0,9124980.0
2018-11-12,8600,8660,8470,8470,11491,77289.0,9124980.0
2018-11-13,8470,8600,8120,8500,24102,77562.0,9124980.0
2018-11-14,8570,8590,8000,8200,50678,74825.0,9124980.0
2018-11-15,8200,8290,8010,8250,18422,75281.0,9124980.0
2018-11-16,8260,8260,8050,8140,22929,74277.0,9124980.0
2018-11-19,8190,8190,7980,8140,21423,74277.0,9124980.0
2018-11-20,8140,8140,7900,8020,19782,73182.0,9124980.0
2018-11-21,8070,8090,7950,8070,7331,73639.0,9124980.0
2018-11-22,8090,8130,7830,7950,13185,72544.0,9124980.0
2018-11-23,7950,8020,7800,7990,6844,72909.0,9124980.0
2018-11-26,8060,8060,7880,7900,3129,72087.0,9124980.0
2018-11-27,7980,8000,7700,7890,23038,71996.0,9124980.0
2018-11-28,8050,8050,7700,7970,8735,72726.0,9124980.0
2018-11-29,7970,8480,7870,8100,82824,73912.0,9124980.0
2018-11-30,8100,8300,8100,8260,39221,75372.0,9124980.0
2018-12-03,8320,8410,8270,8330,22811,76011.0,9124980.0
2018-12-04,8330,8520,8220,8330,7349,76011.0,9124980.0
2018-12-05,8320,8320,8060,8240,10360,75190.0,9124980.0
2018-12-06,8240,8500,7830,8050,19822,73456.0,9124980.0
2018-12-07,8050,8150,8050,8100,1868,73912.0,9124980.0
2018-12-10,7870,8000,7850,7970,6578,72726.0,9124980.0
2018-12-11,8000,8000,7850,7960,9203,72635.0,9124980.0
2018-12-12,8010,8010,7850,7940,14975,72452.0,9124980.0
2018-12-13,7940,8150,7880,8000,15179,73000.0,9124980.0
2018-12-14,8090,8090,7700,7810,12241,71266.0,9124980.0
2018-12-17,7750,7770,7630,7770,8262,70901.0,9124980.0
2018-12-18,7770,7770,7550,7680,10828,70080.0,9124980.0
2018-12-19,7700,7700,7520,7600,11382,69350.0,9124980.0
2018-12-20,7700,7700,7380,7400,16855,67525.0,9124980.0
2018-12-21,7400,7430,7210,7390,13929,67434.0,9124980.0
2018-12-24,7700,7700,7320,7410,3816,67616.0,9124980.0
2018-12-26,7330,7510,7200,7450,8002,67981.0,9124980.0
2018-12-27,7310,7450,7250,7390,12139,67434.0,9124980.0
2018-12-28,7310,7650,7310,7530,5808,68711.0,9124980.0
2019-01-02,7690,7690,7250,7540,10971,68802.0,9124980.0
2019-01-03,7400,7700,7250,7390,16745,67434.0,9124980.0
2019-01-04,7500,7510,7200,7400,7107,67525.0,9124980.0
2019-01-07,7690,7690,7350,7460,4264,68072.0,9124980.0
2019-01-08,7680,7700,7450,7680,13295,70080.0,9124980.0
2019-01-09,7700,7890,7700,7870,6906,71814.0,9124980.0
2019-01-10,7870,8150,7870,8130,11169,74186.0,9124980.0
2019-01-11,8130,8280,8070,8210,12018,74916.0,9124980.0
2019-01-14,8300,8300,7960,8130,11282,74186.0,9124980.0
2019-01-15,8100,8170,7950,8140,10654,74277.0,9124980.0
2019-01-16,8140,8390,8050,8170,4228,74551.0,9124980.0
2019-01-17,8200,8240,7880,8040,25453,73365.0,9124980.0
2019-01-18,8080,8200,7870,8090,18394,73821.0,9124980.0
2019-01-21,7930,8130,7880,8070,18717,73639.0,9124980.0
2019-01-22,8070,8450,7990,8140,4766,74277.0,9124980.0
2019-01-23,8150,8160,8000,8090,6140,74736.0,9238010.0
2019-01-24,8250,8250,7950,8080,17035,74643.0,9238010.0
2019-01-25,8080,8400,8080,8400,38476,77599.0,9238010.0
2019-01-28,8410,8450,8180,8260,13301,76306.0,9238010.0
2019-01-29,8260,8440,8150,8390,11816,77507.0,9238010.0
2019-01-30,8550,8550,8240,8450,7994,78061.0,9238010.0
2019-01-31,8450,8510,8280,8390,10123,77507.0,9238010.0
2019-02-01,8400,8500,8290,8450,1117,78061.0,9238010.0
2019-02-07,8520,8520,8300,8380,4899,77415.0,9238010.0
2019-02-08,8380,8420,8250,8380,3311,77415.0,9238010.0
2019-02-11,8530,8530,8380,8440,898,77969.0,9238010.0
2019-02-12,8440,8500,8320,8500,5422,78523.0,9238010.0
2019-02-13,8540,8550,8410,8500,9379,78523.0,9238010.0
2019-02-14,8540,8950,8460,8940,36767,82588.0,9238010.0
2019-02-15,8970,8980,8660,8910,16738,82311.0,9238010.0
2019-02-18,8900,9670,8720,9400,135753,86837.0,9238010.0
2019-02-19,9400,9480,9090,9180,40927,84805.0,9238010.0
2019-02-20,9170,9170,8980,9070,28725,83789.0,9238010.0
2019-02-21,9070,9190,9010,9150,20391,84528.0,9238010.0
2019-02-22,9000,9270,9000,9080,9557,83881.0,9238010.0
2019-02-25,9130,9470,9100,9260,21706,85544.0,9238010.0
2019-02-26,9410,9410,9150,9250,13549,85452.0,9238010.0
2019-02-27,9250,9250,8950,9080,21904,83881.0,9238010.0
2019-02-28,9140,9280,8820,9080,10807,83881.0,9238010.0
2019-03-04,9080,9330,8960,9090,29899,83974.0,9238010.0
2019-03-05,9200,9200,8900,9070,10374,83789.0,9238010.0
2019-03-06,9070,9270,8950,9020,7093,83327.0,9238010.0
2019-03-07,8950,8950,8630,8730,78210,80648.0,9238010.0
2019-03-08,8680,9280,8500,9270,50820,85636.0,9238010.0
2019-03-11,9270,9550,9170,9420,37515,87648.0,9304499.0
2019-03-12,9420,9570,9270,9470,26641,88114.0,9304499.0
2019-03-13,9470,9470,9010,9260,42243,86160.0,9304499.0
2019-03-14,9260,9880,9100,9850,84573,91649.0,9304499.0
2019-03-15,9850,10400,9780,9800,120701,91184.0,9304499.0
2019-03-18,9800,10100,9640,10100,62290,93975.0,9304499.0
2019-03-19,10000,10250,9910,10150,58426,94441.0,9304499.0
2019-03-20,10150,10250,9910,10150,38543,94441.0,9304499.0
2019-03-21,10000,10850,9930,10550,192508,98162.0,9304499.0
2019-03-22,10700,11200,9950,10150,256248,94441.0,9304499.0
2019-03-25,9960,9960,9450,9530,149531,88672.0,9304499.0
2019-03-26,9450,9760,9310,9500,87115,88393.0,9304499.0
2019-03-27,9500,11050,9360,10050,428623,93510.0,9304499.0
2019-03-28,9970,10950,9820,10850,296780,100954.0,9304499.0
2019-03-29,10900,10950,10250,10700,137265,99558.0,9304499.0
2019-04-01,10600,10950,10350,10700,120138,99558.0,9304499.0
2019-04-02,11100,12600,10900,12100,804570,112584.0,9304499.0
2019-04-03,12100,12250,11750,11750,160970,109328.0,9304499.0
2019-04-04,11750,12950,11750,12600,559992,117237.0,9304499.0
2019-04-05,12550,13150,12400,13000,267257,120958.0,9304499.0
2019-04-08,13000,13650,12800,13200,245452,122819.0,9304499.0
2019-04-09,13100,13700,12900,13600,176518,126541.0,9304499.0
2019-04-10,13550,13650,13150,13600,103574,126541.0,9304499.0
2019-04-11,13800,13800,13100,13300,150480,123750.0,9304499.0
2019-04-12,13450,13500,13150,13300,67749,123750.0,9304499.0
2019-04-15,13200,13400,12500,13050,238564,121424.0,9304499.0
2019-04-16,13050,13300,12750,13200,137159,122819.0,9304499.0
2019-04-17,13250,13500,12800,12900,121200,120028.0,9304499.0
2019-04-18,12750,13000,12400,12500,121442,116306.0,9304499.0
2019-04-19,12500,13000,12500,13000,106053,120958.0,9304499.0
2019-04-22,13000,13150,12600,12800,81450,119098.0,9304499.0
2019-04-23,12850,13000,12250,12300,113687,114445.0,9304499.0
2019-04-24,12300,12900,12300,12700,124656,118167.0,9304499.0
2019-04-25,12700,13000,12400,12600,69658,117237.0,9304499.0
2019-04-26,12600,12650,12050,12250,47117,113980.0,9304499.0
2019-04-29,12250,12550,12000,12250,47526,113980.0,9304499.0
2019-04-30,12250,12300,11600,12300,107387,114445.0,9304499.0
2019-05-02,12150,12650,12000,12500,77360,116306.0,9304499.0
2019-05-03,12500,12600,12150,12450,32078,115841.0,9304499.0
2019-05-07,12300,12400,12000,12050,50170,112119.0,9304499.0
2019-05-08,11850,12100,11600,11850,53084,110258.0,9304499.0
2019-05-09,11800,12050,10850,11000,152190,102349.0,9304499.0
2019-05-10,11000,11300,10800,11250,102757,106920.0,9503967.0
2019-05-13,11250,11500,10450,11250,106670,106920.0,9503967.0
2019-05-14,11050,11800,10950,11750,64245,111672.0,9503967.0
2019-05-15,11800,12000,11700,11900,31157,113097.0,9503967.0
2019-05-16,11900,12150,11000,11400,77839,108345.0,9503967.0
2019-05-17,11450,11750,10900,11050,69764,105019.0,9503967.0
2019-05-20,11050,11200,10400,10600,96660,100742.0,9503967.0
2019-05-21,10550,10950,10350,10850,60688,103118.0,9503967.0
2019-05-22,10900,11150,10400,10700,57259,101692.0,9503967.0
2019-05-23,10650,10900,10300,10550,30616,100267.0,9503967.0
2019-05-24,10450,10650,10000,10250,167470,97416.0,9503967.0
2019-05-27,10250,10450,9970,10250,45995,97416.0,9503967.0
2019-05-28,10250,10700,10150,10550,31660,100267.0,9503967.0
2019-05-29,10550,10650,10250,10600,33814,100742.0,9503967.0
2019-05-30,10600,10800,10400,10550,45305,100267.0,9503967.0
2019-05-31,10550,10550,10150,10350,55448,98366.0,9503967.0
2019-06-03,10300,10350,9970,10250,76684,97416.0,9503967.0
2019-06-04,10250,10250,10000,10150,49558,96465.0,9503967.0
2019-06-05,10350,10800,10250,10550,64696,100267.0,9503967.0
2019-06-07,10650,11450,10350,11250,149668,106920.0,9503967.0
2019-06-10,11450,11700,11300,11400,228070,108345.0,9503967.0
2019-06-11,11450,11450,10900,11000,113796,104544.0,9503967.0
2019-06-12,10850,11000,10600,10600,75668,100742.0,9503967.0
2019-06-13,10600,10750,10350,10500,55409,99792.0,9503967.0
2019-06-14,10600,10600,10100,10250,101955,97416.0,9503967.0
2019-06-17,10300,10650,10100,10650,55698,101217.0,9503967.0
2019-06-18,10650,10650,10300,10400,63176,98841.0,9503967.0
2019-06-19,10600,10650,10400,10600,45260,100742.0,9503967.0
2019-06-20,10600,10700,10350,10600,43760,100953.0,9523912.0
2019-06-21,10600,10900,10500,10800,48249,102858.0,9523912.0
2019-06-24,10800,10850,10200,10300,85283,98096.0,9523912.0
2019-06-25,10400,10400,9980,10000,101510,95239.0,9523912.0
2019-06-26,9950,10300,9920,10150,48636,96668.0,9523912.0
2019-06-27,10150,10400,10100,10250,54238,97620.0,9523912.0
2019-06-28,10200,10250,10000,10250,29380,97620.0,9523912.0
2019-07-01,10500,10500,10150,10350,38685,98572.0,9523912.0
2019-07-02,10350,12250,10200,10850,1705164,103334.0,9523912.0
2019-07-03,11150,12500,11000,11950,2052865,113811.0,9523912.0
2019-07-04,12000,12000,11100,11700,604974,111430.0,9523912.0
2019-07-05,11700,11700,10950,11200,285615,106668.0,9523912.0
2019-07-08,11100,11350,10200,10300,540267,98096.0,9523912.0
2019-07-09,10200,10550,9860,10350,300277,98572.0,9523912.0
2019-07-10,10300,11200,10300,11200,641947,106668.0,9523912.0
2019-07-11,11400,11900,10950,11400,706492,108573.0,9523912.0
2019-07-12,11350,11600,11050,11300,242999,107620.0,9523912.0
2019-07-15,11450,12100,11000,12100,645090,115239.0,9523912.0
2019-07-16,12300,12650,11500,11700,1089838,111430.0,9523912.0
2019-07-17,11950,12000,11350,11600,588178,110477.0,9523912.0
2019-07-18,11650,12050,11550,11650,572305,110954.0,9523912.0
2019-07-19,11700,11850,11400,11700,241748,111430.0,9523912.0
2019-07-22,11650,12000,11500,11600,213344,110477.0,9523912.0
2019-07-23,11850,12300,11350,11350,674498,108096.0,9523912.0
2019-07-24,11400,11650,10950,10950,268203,104287.0,9523912.0
2019-07-25,10900,11100,10150,10350,448505,98572.0,9523912.0
2019-07-26,10350,10600,10050,10350,194069,98572.0,9523912.0
2019-07-29,10250,10400,9400,9570,279907,91144.0,9523912.0
2019-07-30,9570,9900,9570,9700,118744,92382.0,9523912.0
2019-07-31,9700,9820,9180,9470,199841,90191.0,9523912.0
2019-08-01,9250,9430,9180,9280,165050,88382.0,9523912.0
2019-08-02,9130,9370,9020,9140,176279,87049.0,9523912.0
2019-08-05,9150,9580,9030,9090,295717,86572.0,9523912.0
2019-08-06,8800,9220,8410,8860,240990,84382.0,9523912.0
2019-08-07,8770,9360,8770,9280,209404,88382.0,9523912.0
2019-08-08,9280,9450,9210,9320,181396,88763.0,9523912.0
2019-08-09,9320,9970,9140,9970,197013,94953.0,9523912.0
2019-08-12,9810,11100,9650,10650,769268,101430.0,9523912.0
2019-08-13,10600,10850,10450,10650,221344,101430.0,9523912.0
2019-08-14,10900,11150,10500,10950,257277,104287.0,9523912.0
2019-08-16,10750,10950,10500,10500,91069,100001.0,9523912.0
2019-08-19,10650,10650,9890,10000,254331,95239.0,9523912.0
2019-08-20,9980,10200,9860,10150,139012,96668.0,9523912.0
2019-08-21,10150,10300,10050,10150,57101,96668.0,9523912.0
2019-08-22,10250,10300,9990,10000,99003,95239.0,9523912.0
2019-08-23,9920,10150,9920,10050,59771,95715.0,9523912.0
2019-08-26,9730,9990,9160,9350,133209,89049.0,9523912.0
2019-08-27,9590,9930,9560,9810,87658,93430.0,9523912.0
2019-08-28,9810,9910,9650,9800,50796,93334.0,9523912.0
2019-08-29,9900,9900,9590,9700,73723,92382.0,9523912.0
2019-08-30,9850,9890,9650,9700,52577,92382.0,9523912.0
2019-09-02,9660,9890,9660,9840,50971,93715.0,9523912.0
2019-09-03,9810,9860,9550,9830,50608,93620.0,9523912.0
2019-09-04,9790,10000,9750,10000,58483,95239.0,9523912.0
2019-09-05,10100,10600,9990,10600,323190,100953.0,9523912.0
2019-09-06,10500,10600,10300,10400,123563,99049.0,9523912.0
2019-09-09,10400,10400,9950,9950,93524,94763.0,9523912.0
2019-09-10,9950,10100,9860,10100,47512,96192.0,9523912.0
2019-09-11,10100,10100,9900,10000,66895,95239.0,9523912.0
2019-09-16,10000,10000,9750,9930,73733,94572.0,9523912.0
2019-09-17,9930,10050,9840,10000,41382,95239.0,9523912.0
2019-09-18,10050,10400,10000,10200,84510,97144.0,9523912.0
2019-09-19,10150,10450,10150,10300,81773,98096.0,9523912.0
2019-09-20,10250,10500,10150,10400,61160,99049.0,9523912.0
2019-09-23,10400,10400,10150,10250,33238,97620.0,9523912.0
2019-09-24,10200,10550,10200,10500,78293,100001.0,9523912.0
2019-09-25,10500,10500,10000,10200,63022,97144.0,9523912.0
2019-09-26,10250,11000,10150,11000,265694,104763.0,9523912.0
2019-09-27,11000,11000,10650,10850,93255,103334.0,9523912.0
2019-09-30,10850,10850,10350,10550,103043,100477.0,9523912.0
2019-10-01,10550,10600,10350,10450,41540,99525.0,9523912.0
2019-10-02,10350,10500,10100,10350,59062,98572.0,9523912.0
2019-10-04,10250,10400,10100,10250,31020,97620.0,9523912.0
2019-10-07,10250,10500,10100,10250,30316,97620.0,9523912.0
