로지시스(067730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-10,5550,5610,5090,5210,102626,48666.0,9340922.0
2017-04-11,5150,5350,5050,5180,61579,48386.0,9340922.0
2017-04-12,5130,5260,5060,5130,38992,47919.0,9340922.0
2017-04-13,5390,5390,5110,5160,31589,48199.0,9340922.0
2017-04-14,5160,5160,4880,4940,80773,46144.0,9340922.0
2017-04-17,4940,5400,4935,5200,100058,48573.0,9340922.0
2017-04-18,5160,5280,5150,5190,43125,48479.0,9340922.0
2017-04-19,5150,5240,5050,5140,58652,48012.0,9340922.0
2017-04-20,5110,5160,5050,5050,40890,47172.0,9340922.0
2017-04-21,5060,5090,4960,4960,83973,46331.0,9340922.0
2017-04-24,4955,4960,4800,4835,88278,45163.0,9340922.0
2017-04-25,4810,4910,4810,4845,53471,45257.0,9340922.0
2017-04-26,4860,4900,4860,4900,29401,45771.0,9340922.0
2017-04-27,4900,5090,4890,5090,85893,47545.0,9340922.0
2017-04-28,5090,5200,4970,4990,36420,46611.0,9340922.0
2017-05-02,4900,5020,4855,4860,43789,45397.0,9340922.0
2017-05-04,4820,4910,4820,4860,49924,45397.0,9340922.0
2017-05-08,4860,4905,4800,4830,56663,45117.0,9340922.0
2017-05-10,4810,4970,4810,4900,64780,45771.0,9340922.0
2017-05-11,4900,4965,4880,4890,43040,45677.0,9340922.0
2017-05-12,4895,4935,4815,4855,38331,45350.0,9340922.0
2017-05-15,4855,4980,4815,4855,41818,45350.0,9340922.0
2017-05-16,4860,4905,4705,4745,55272,44323.0,9340922.0
2017-05-17,4745,4785,4700,4700,34902,43902.0,9340922.0
2017-05-18,4700,4700,4545,4615,47331,43108.0,9340922.0
2017-05-19,4585,4660,4545,4610,37186,43062.0,9340922.0
2017-05-22,4635,4870,4610,4675,55359,43669.0,9340922.0
2017-05-23,4725,4725,4620,4675,32389,43669.0,9340922.0
2017-05-24,4665,4750,4595,4605,55385,43015.0,9340922.0
2017-05-25,4620,4655,4570,4600,45073,42968.0,9340922.0
2017-05-26,4605,4630,4560,4570,29910,42688.0,9340922.0
2017-05-29,4570,4620,4545,4550,21914,42501.0,9340922.0
2017-05-30,4560,4640,4500,4640,55298,43342.0,9340922.0
2017-05-31,4685,4685,4600,4630,41589,43248.0,9340922.0
2017-06-01,4650,4650,4580,4610,22177,43062.0,9340922.0
2017-06-02,4610,4655,4595,4615,26077,43108.0,9340922.0
2017-06-05,4650,4770,4615,4735,84001,44229.0,9340922.0
2017-06-07,4780,4780,4690,4695,47477,43856.0,9340922.0
2017-06-08,4695,4720,4660,4690,21816,43809.0,9340922.0
2017-06-09,4655,4725,4655,4685,19606,43762.0,9340922.0
2017-06-12,4655,4720,4630,4650,26388,43435.0,9340922.0
2017-06-13,4650,4875,4605,4820,134980,45023.0,9340922.0
2017-06-14,4850,4850,4725,4755,53408,44416.0,9340922.0
2017-06-15,4655,4790,4655,4755,37248,44416.0,9340922.0
2017-06-16,4785,4845,4740,4760,44315,44463.0,9340922.0
2017-06-19,4780,4830,4730,4765,32260,44509.0,9340922.0
2017-06-20,4765,4810,4605,4680,44761,43716.0,9340922.0
2017-06-21,4680,4680,4490,4490,82698,41941.0,9340922.0
2017-06-22,4405,4605,4395,4430,113601,41380.0,9340922.0
2017-06-23,4435,4595,4435,4590,42556,42875.0,9340922.0
2017-06-26,4590,4590,4460,4540,10354,42408.0,9340922.0
2017-06-27,4490,4585,4480,4485,23460,41894.0,9340922.0
2017-06-28,4450,4485,4390,4410,51882,41193.0,9340922.0
2017-06-29,4410,4440,4255,4305,45402,40213.0,9340922.0
2017-06-30,4300,4345,4245,4300,32232,40166.0,9340922.0
2017-07-03,4290,4370,4265,4295,29020,40119.0,9340922.0
2017-07-04,4320,4320,4255,4260,27847,39792.0,9340922.0
2017-07-05,4240,4295,4215,4245,20327,39652.0,9340922.0
2017-07-06,4260,4340,4240,4320,39864,40353.0,9340922.0
2017-07-07,4320,4345,4285,4320,16441,40353.0,9340922.0
2017-07-10,4340,4340,4270,4270,25622,39886.0,9340922.0
2017-07-11,4240,4310,4225,4230,25109,39512.0,9340922.0
2017-07-12,4230,4260,4110,4120,44037,38485.0,9340922.0
2017-07-13,4150,4165,4095,4120,31600,38485.0,9340922.0
2017-07-14,4150,4150,4015,4030,29150,37644.0,9340922.0
2017-07-17,4075,4270,4050,4150,44474,38765.0,9340922.0
2017-07-18,4100,4190,4100,4170,17714,38952.0,9340922.0
2017-07-19,4270,4270,4160,4175,12369,38998.0,9340922.0
2017-07-20,4205,4225,4160,4185,15956,39092.0,9340922.0
2017-07-21,4165,4230,4165,4190,21255,39138.0,9340922.0
2017-07-24,4190,4235,4170,4230,20674,39512.0,9340922.0
2017-07-25,4230,4980,4230,4510,2644202,42128.0,9340922.0
2017-07-26,4500,4510,4365,4405,303136,41147.0,9340922.0
2017-07-27,4440,4495,4260,4290,211915,40073.0,9340922.0
2017-07-28,4315,4415,4235,4365,134440,40773.0,9340922.0
2017-07-31,4310,4430,4275,4375,101045,40867.0,9340922.0
2017-08-01,4380,4440,4300,4300,78133,40166.0,9340922.0
2017-08-02,4295,4380,4265,4305,89750,40213.0,9340922.0
2017-08-03,4305,4345,4100,4125,127051,38531.0,9340922.0
2017-08-04,4125,4190,4055,4085,36151,38158.0,9340922.0
2017-08-07,4100,4180,4100,4130,18851,38578.0,9340922.0
2017-08-08,4130,4180,4125,4175,20667,38998.0,9340922.0
2017-08-09,4185,4185,4045,4090,59989,38204.0,9340922.0
2017-08-10,4090,4135,4050,4080,40439,38111.0,9340922.0
2017-08-11,4060,4060,3920,3950,74934,36897.0,9340922.0
2017-08-14,3960,3985,3920,3935,28458,36757.0,9340922.0
2017-08-16,3935,4010,3935,3940,34432,36803.0,9340922.0
2017-08-17,3980,4015,3940,4015,22657,37504.0,9340922.0
2017-08-18,4010,4120,3960,4080,28175,38111.0,9340922.0
2017-08-21,4080,4090,4010,4055,21049,37877.0,9340922.0
2017-08-22,4050,4160,4050,4125,29538,38531.0,9340922.0
2017-08-23,4125,4170,4070,4120,18062,38485.0,9340922.0
2017-08-24,4120,4145,4080,4080,8114,38111.0,9340922.0
2017-08-25,4080,4115,4040,4080,21803,38111.0,9340922.0
2017-08-28,4080,4135,4045,4130,19820,38578.0,9340922.0
2017-08-29,4090,4160,4080,4080,19818,38111.0,9340922.0
2017-08-30,4080,4260,4080,4100,73079,38298.0,9340922.0
2017-08-31,4150,4230,4130,4170,39679,38952.0,9340922.0
2017-09-01,4230,4230,4110,4135,19124,38625.0,9340922.0
2017-09-04,4075,4080,4005,4025,34495,37597.0,9340922.0
2017-09-05,4025,4060,3980,3985,16436,37224.0,9340922.0
2017-09-06,3985,4140,3965,4100,27080,38298.0,9340922.0
2017-09-07,4160,4160,4020,4040,11700,37737.0,9340922.0
2017-09-08,4040,4075,3995,3995,31481,37317.0,9340922.0
2017-09-11,4005,4070,4000,4030,11323,37644.0,9340922.0
2017-09-12,4015,4070,4000,4015,21660,37504.0,9340922.0
2017-09-13,3985,4025,3975,3995,21102,37317.0,9340922.0
2017-09-14,3995,4035,3965,4010,21309,37457.0,9340922.0
2017-09-15,4050,4050,3915,3940,22006,36803.0,9340922.0
2017-09-18,3845,3915,3830,3855,51787,36009.0,9340922.0
2017-09-19,3890,3985,3850,3935,19214,36757.0,9340922.0
2017-09-20,3970,3970,3820,3900,45071,36430.0,9340922.0
2017-09-21,3830,4005,3780,3785,25062,35355.0,9340922.0
2017-09-22,3785,3785,3600,3605,53477,33674.0,9340922.0
2017-09-25,3600,3600,3410,3480,58068,32506.0,9340922.0
2017-09-26,3285,3515,3285,3510,17002,32787.0,9340922.0
2017-09-27,3385,3610,3385,3525,14555,32927.0,9340922.0
2017-09-28,3530,3585,3520,3560,8169,33254.0,9340922.0
2017-09-29,3600,3620,3505,3575,15884,33394.0,9340922.0
2017-10-10,3540,3590,3525,3540,15979,33067.0,9340922.0
2017-10-11,3485,3555,3370,3545,26856,33114.0,9340922.0
2017-10-12,3570,3670,3555,3620,11926,33814.0,9340922.0
2017-10-13,3620,3620,3510,3520,18868,32880.0,9340922.0
2017-10-16,3520,3555,3445,3455,9437,32273.0,9340922.0
2017-10-17,3455,3520,3430,3455,5564,32273.0,9340922.0
2017-10-18,3455,3490,3415,3440,8207,32133.0,9340922.0
2017-10-19,3440,3475,3370,3440,17752,32133.0,9340922.0
2017-10-20,3445,3470,3390,3455,11041,32273.0,9340922.0
2017-10-23,3485,3520,3455,3520,18979,32880.0,9340922.0
2017-10-24,3560,3670,3495,3525,16706,32927.0,9340922.0
2017-10-25,3510,3560,3505,3540,9062,33067.0,9340922.0
2017-10-26,3575,3650,3520,3525,22991,32927.0,9340922.0
2017-10-27,3515,3570,3515,3550,4874,33160.0,9340922.0
2017-10-30,3590,3650,3545,3590,17401,33534.0,9340922.0
2017-10-31,3590,3630,3540,3590,15273,33534.0,9340922.0
2017-11-01,3595,3765,3595,3680,39465,34375.0,9340922.0
2017-11-02,3720,3740,3660,3660,21695,34188.0,9340922.0
2017-11-03,3700,3700,3630,3630,4402,33908.0,9340922.0
2017-11-06,3670,3670,3545,3590,7756,33534.0,9340922.0
2017-11-07,3590,3630,3580,3620,4542,33814.0,9340922.0
2017-11-08,3620,3750,3590,3750,29454,35028.0,9340922.0
2017-11-09,3725,3725,3655,3665,28207,34234.0,9340922.0
2017-11-10,3605,3700,3595,3645,17723,34048.0,9340922.0
2017-11-13,3625,3685,3620,3655,18404,34141.0,9340922.0
2017-11-14,3655,3770,3655,3680,40068,34375.0,9340922.0
2017-11-15,3625,3690,3540,3585,31988,33487.0,9340922.0
2017-11-16,3535,3575,3490,3510,19083,32787.0,9340922.0
2017-11-17,3510,3555,3510,3555,11574,33207.0,9340922.0
2017-11-20,3555,3680,3525,3650,46794,34094.0,9340922.0
2017-11-21,3690,3690,3620,3655,11259,34141.0,9340922.0
2017-11-22,3655,3695,3580,3600,18047,33627.0,9340922.0
2017-11-23,3600,3735,3560,3735,11069,34888.0,9340922.0
2017-11-24,3775,3950,3745,3745,71179,34982.0,9340922.0
2017-11-27,3765,3775,3650,3720,14562,34748.0,9340922.0
2017-11-28,3690,3740,3640,3660,23231,34188.0,9340922.0
2017-11-29,3640,3700,3605,3670,13317,34281.0,9340922.0
2017-11-30,3670,3700,3625,3670,12572,34281.0,9340922.0
2017-12-01,3670,3695,3630,3640,6054,34001.0,9340922.0
2017-12-04,3680,3680,3560,3650,23265,34094.0,9340922.0
2017-12-05,3630,3785,3610,3780,45737,35309.0,9340922.0
2017-12-06,3780,3830,3765,3820,29310,35682.0,9340922.0
2017-12-07,3785,3830,3745,3790,19142,35402.0,9340922.0
2017-12-08,3830,3830,3730,3765,32074,35169.0,9340922.0
2017-12-11,3640,3730,3590,3700,16171,34561.0,9340922.0
2017-12-12,3735,3735,3620,3620,19706,33814.0,9340922.0
2017-12-13,3620,3740,3620,3655,9793,34141.0,9340922.0
2017-12-14,3695,3705,3620,3620,6269,33814.0,9340922.0
2017-12-15,3640,3675,3445,3570,24477,33347.0,9340922.0
2017-12-18,3570,3685,3505,3680,51269,34375.0,9340922.0
2017-12-19,3655,4235,3655,3760,842682,35122.0,9340922.0
2017-12-20,3760,3810,3610,3675,95139,34328.0,9340922.0
2017-12-21,3620,3670,3400,3400,118523,31759.0,9340922.0
2017-12-22,3410,3595,3400,3480,41145,32506.0,9340922.0
2017-12-26,3565,3590,3480,3590,24166,33534.0,9340922.0
2017-12-27,3595,3745,3485,3555,53776,33207.0,9340922.0
2017-12-28,3550,3640,3510,3640,30994,34001.0,9340922.0
2018-01-02,3695,3695,3550,3625,15656,33861.0,9340922.0
2018-01-03,3625,3670,3615,3645,17252,34048.0,9340922.0
2018-01-04,3645,3695,3625,3655,40667,34141.0,9340922.0
2018-01-05,3655,3730,3620,3695,31051,34515.0,9340922.0
2018-01-08,3735,3735,3420,3605,78446,33674.0,9340922.0
2018-01-09,3575,3675,3510,3630,36170,33908.0,9340922.0
2018-01-10,3600,3690,3560,3670,23501,34281.0,9340922.0
2018-01-11,3630,3730,3600,3600,13504,33627.0,9340922.0
2018-01-12,3595,3710,3555,3710,39150,34655.0,9340922.0
2018-01-15,3680,3735,3625,3700,30581,34561.0,9340922.0
2018-01-16,3710,3715,3605,3680,17979,34375.0,9340922.0
2018-01-17,3700,4140,3670,3855,662962,36009.0,9340922.0
2018-01-18,3870,4035,3800,3915,139556,36570.0,9340922.0
2018-01-19,3935,3945,3820,3890,43151,36336.0,9340922.0
2018-01-22,3930,3950,3845,3900,72578,36430.0,9340922.0
2018-01-23,3875,3935,3850,3920,42621,36616.0,9340922.0
2018-01-24,3910,3950,3860,3950,48190,36897.0,9340922.0
2018-01-25,3975,4100,3940,3975,84434,37130.0,9340922.0
2018-01-26,3980,4075,3975,4050,44504,37831.0,9340922.0
2018-01-29,4095,4095,3965,3990,45810,37270.0,9340922.0
2018-01-30,3980,4015,3900,3970,38605,37083.0,9340922.0
2018-01-31,3950,3950,3800,3850,45751,35963.0,9340922.0
2018-02-01,3895,3925,3815,3885,34562,36289.0,9340922.0
2018-02-02,3950,3950,3760,3800,57872,35496.0,9340922.0
2018-02-05,3800,3830,3695,3775,27867,35262.0,9340922.0
2018-02-06,3645,3770,3540,3640,63381,34001.0,9340922.0
2018-02-07,3665,3735,3565,3565,33475,33300.0,9340922.0
2018-02-08,3575,3670,3575,3645,12134,34048.0,9340922.0
2018-02-09,3635,3635,3555,3565,33542,33300.0,9340922.0
2018-02-12,3615,3615,3520,3565,18203,33300.0,9340922.0
2018-02-13,3540,3580,3515,3560,21295,33254.0,9340922.0
2018-02-14,3560,3610,3530,3605,8970,33674.0,9340922.0
2018-02-19,3645,3670,3590,3650,17196,34094.0,9340922.0
2018-02-20,3595,3680,3595,3680,10545,34375.0,9340922.0
2018-02-21,3680,3860,3670,3835,66796,35822.0,9340922.0
2018-02-22,3835,3845,3775,3800,21590,35496.0,9340922.0
2018-02-23,3800,3805,3730,3730,16675,34842.0,9340922.0
2018-02-26,3730,3810,3730,3760,14421,35122.0,9340922.0
2018-02-27,3735,3795,3715,3770,14859,35215.0,9340922.0
2018-02-28,3775,3790,3660,3740,23783,34935.0,9340922.0
2018-03-02,3640,3755,3640,3695,17324,34515.0,9340922.0
2018-03-05,3790,3790,3595,3625,10805,33861.0,9340922.0
2018-03-06,3625,3680,3595,3595,30638,33581.0,9340922.0
2018-03-07,3650,3710,3555,3600,8925,33627.0,9340922.0
2018-03-08,3600,3710,3595,3695,11724,34515.0,9340922.0
2018-03-09,3720,3775,3650,3690,35846,34468.0,9340922.0
2018-03-12,3710,3785,3690,3780,16430,35309.0,9340922.0
2018-03-13,3785,3815,3760,3795,13906,35449.0,9340922.0
2018-03-14,3800,3800,3700,3715,14853,34702.0,9340922.0
2018-03-15,3700,3795,3640,3705,10618,34608.0,9340922.0
2018-03-16,3705,3705,3635,3670,14016,34281.0,9340922.0
2018-03-19,3670,3670,3545,3600,41978,33627.0,9340922.0
2018-03-20,3630,3630,3580,3610,10093,33721.0,9340922.0
2018-03-21,3600,3715,3600,3690,34946,34468.0,9340922.0
2018-03-22,3705,3810,3615,3655,66382,34141.0,9340922.0
2018-03-23,3605,3625,3455,3510,67336,32787.0,9340922.0
2018-03-26,3510,3510,3405,3500,28775,32693.0,9340922.0
2018-03-27,3540,3540,3435,3475,25429,32460.0,9340922.0
2018-03-28,3475,3475,3355,3360,42389,31385.0,9340922.0
2018-03-29,3360,3400,3310,3350,20429,31292.0,9340922.0
2018-03-30,3355,3385,3350,3355,9257,31339.0,9340922.0
2018-04-02,3355,3380,3320,3380,26825,31572.0,9340922.0
2018-04-03,3400,3400,3340,3380,15445,31572.0,9340922.0
2018-04-04,3380,3390,3290,3320,22071,31012.0,9340922.0
2018-04-05,3330,3345,3250,3290,39212,30732.0,9340922.0
2018-04-06,3300,3300,3245,3275,18644,30592.0,9340922.0
2018-04-09,3290,3290,3210,3220,14424,30078.0,9340922.0
2018-04-10,3255,3255,3220,3230,10640,30171.0,9340922.0
2018-04-11,3240,3265,3215,3220,9540,30078.0,9340922.0
2018-04-12,3220,3275,3200,3275,17510,30592.0,9340922.0
2018-04-13,3275,3330,3245,3330,21625,31105.0,9340922.0
2018-04-16,3355,3355,3310,3350,6205,31292.0,9340922.0
2018-04-17,3350,3370,3330,3350,6284,31292.0,9340922.0
2018-04-18,3370,3425,3330,3370,32184,31479.0,9340922.0
2018-04-19,3395,3395,3305,3360,11397,31385.0,9340922.0
2018-04-20,3365,3430,3305,3415,15641,31899.0,9340922.0
2018-04-23,3430,3430,3275,3275,27083,30592.0,9340922.0
2018-04-24,3280,3330,3280,3325,15406,31059.0,9340922.0
2018-04-25,3275,3380,3275,3330,19013,31105.0,9340922.0
2018-04-26,3330,3365,3330,3340,10426,31199.0,9340922.0
2018-04-27,3350,3420,3310,3365,31568,31432.0,9340922.0
2018-04-30,3365,3395,3280,3280,40382,30638.0,9340922.0
2018-05-02,3275,3345,3255,3345,22882,31245.0,9340922.0
2018-05-03,3305,3360,3305,3355,18798,31339.0,9340922.0
2018-05-04,3355,3360,3300,3310,25952,30918.0,9340922.0
2018-05-08,3300,3370,3280,3330,25566,31105.0,9340922.0
2018-05-09,3325,3365,3305,3340,14834,31199.0,9340922.0
2018-05-10,3340,3365,3290,3295,26014,30778.0,9340922.0
2018-05-11,3295,3405,3295,3385,33838,31619.0,9340922.0
2018-05-14,3410,3510,3390,3510,88932,32787.0,9340922.0
2018-05-15,3545,3595,3505,3590,43862,33534.0,9340922.0
2018-05-16,3575,3590,3500,3500,36748,32693.0,9340922.0
2018-05-17,3500,3565,3445,3480,30551,32506.0,9340922.0
2018-05-18,3480,3565,3435,3455,17595,32273.0,9340922.0
2018-05-21,3435,3545,3435,3525,27843,32927.0,9340922.0
2018-05-23,3550,3580,3470,3485,22694,32553.0,9340922.0
2018-05-24,3485,3535,3455,3500,15504,32693.0,9340922.0
2018-05-25,3500,3515,3345,3385,44999,31619.0,9340922.0
2018-05-28,3395,3440,3385,3435,21888,32086.0,9340922.0
2018-05-29,3435,3460,3420,3455,8219,32273.0,9340922.0
2018-05-30,3455,3510,3390,3415,25412,31899.0,9340922.0
2018-05-31,3415,3445,3350,3410,12715,31853.0,9340922.0
2018-06-01,3405,3465,3380,3455,11266,32273.0,9340922.0
2018-06-04,3430,3490,3405,3455,10878,32273.0,9340922.0
2018-06-05,3450,3590,3430,3590,71635,33534.0,9340922.0
2018-06-07,3600,3605,3540,3560,34792,33254.0,9340922.0
2018-06-08,3560,3580,3495,3545,14722,33114.0,9340922.0
2018-06-11,3520,3565,3515,3520,18870,32880.0,9340922.0
2018-06-12,3520,3555,3490,3525,47132,32927.0,9340922.0
2018-06-14,3525,3525,3380,3385,31605,31619.0,9340922.0
2018-06-15,3375,3415,3350,3350,11846,31292.0,9340922.0
2018-06-18,3245,3350,3210,3250,53847,30358.0,9340922.0
2018-06-19,3250,3260,3165,3180,21096,29704.0,9340922.0
2018-06-20,3045,3215,3045,3150,18579,29424.0,9340922.0
2018-06-21,3150,3200,3135,3135,15746,29284.0,9340922.0
2018-06-22,3135,3165,3025,3090,16001,28863.0,9340922.0
2018-06-25,3090,3245,3060,3205,31565,29938.0,9340922.0
2018-06-26,3205,3960,3170,3565,2675187,33300.0,9340922.0
2018-06-27,3570,3740,3520,3640,491878,34001.0,9340922.0
2018-06-28,3740,4205,3470,3470,3005159,32413.0,9340922.0
2018-06-29,3405,3545,3350,3500,181102,32693.0,9340922.0
2018-07-02,3500,3830,3455,3795,735577,35449.0,9340922.0
2018-07-03,3965,4400,3555,3725,3139462,34795.0,9340922.0
2018-07-04,3660,4140,3660,4045,1096639,37784.0,9340922.0
2018-07-05,4065,4065,3820,3900,436787,36430.0,9340922.0
2018-07-06,3940,4045,3680,3880,410658,36243.0,9340922.0
2018-07-09,3890,3890,3650,3700,194401,34561.0,9340922.0
2018-07-10,3730,3730,3615,3700,113438,34561.0,9340922.0
2018-07-11,3700,3985,3625,3850,444290,35963.0,9340922.0
2018-07-12,3795,3905,3745,3830,117595,35776.0,9340922.0
2018-07-13,3850,3930,3780,3820,77674,35682.0,9340922.0
2018-07-16,3880,4950,3835,4795,8541767,44790.0,9340922.0
2018-07-17,4710,4800,4555,4600,1610194,42968.0,9340922.0
2018-07-18,4600,4665,4400,4515,924248,42174.0,9340922.0
2018-07-19,4620,4620,4190,4265,802707,39839.0,9340922.0
2018-07-20,4275,4295,4050,4110,343375,38391.0,9340922.0
2018-07-23,4110,4150,3880,4070,428513,38018.0,9340922.0
2018-07-24,4070,4195,4015,4150,364570,38765.0,9340922.0
2018-07-25,4110,4270,4010,4160,364933,38858.0,9340922.0
2018-07-26,4145,4240,4115,4200,223292,39232.0,9340922.0
2018-07-27,4245,4250,3945,3995,268636,37317.0,9340922.0
2018-07-30,3975,3975,3770,3770,253399,35215.0,9340922.0
2018-07-31,3825,3895,3775,3795,149425,35449.0,9340922.0
2018-08-01,3755,3850,3745,3805,101172,35542.0,9340922.0
2018-08-02,3800,3850,3760,3825,103925,35729.0,9340922.0
2018-08-03,3840,3920,3805,3840,106312,35869.0,9340922.0
2018-08-06,3840,3910,3835,3905,77889,36476.0,9340922.0
2018-08-07,3910,3910,3690,3755,190095,35075.0,9340922.0
2018-08-08,3755,3790,3745,3760,85093,35122.0,9340922.0
2018-08-09,3760,3785,3720,3760,59809,35122.0,9340922.0
2018-08-10,3760,3835,3740,3795,98952,35449.0,9340922.0
2018-08-13,3795,3800,3545,3550,159995,33160.0,9340922.0
2018-08-14,3550,3675,3550,3610,80504,33721.0,9340922.0
2018-08-16,3505,3670,3440,3665,100084,34234.0,9340922.0
2018-08-17,3665,3730,3605,3625,49219,33861.0,9340922.0
2018-08-20,3595,3705,3560,3680,45563,34375.0,9340922.0
2018-08-21,3680,3755,3625,3645,73541,34048.0,9340922.0
2018-08-22,3685,3705,3640,3705,55126,34608.0,9340922.0
2018-08-23,3700,3745,3570,3640,76459,34001.0,9340922.0
2018-08-24,3600,3675,3600,3660,41225,34188.0,9340922.0
2018-08-27,3650,3690,3595,3605,43648,33674.0,9340922.0
2018-08-28,3610,3675,3585,3610,33269,33721.0,9340922.0
2018-08-29,3600,3640,3585,3635,29611,33954.0,9340922.0
2018-08-30,3635,3720,3635,3685,40881,34421.0,9340922.0
2018-08-31,3655,3750,3625,3665,41520,34234.0,9340922.0
2018-09-03,3635,4510,3635,4120,7040628,38485.0,9340922.0
2018-09-04,4110,4115,4015,4030,715158,37644.0,9340922.0
2018-09-05,4065,4070,3960,4035,343689,37691.0,9340922.0
2018-09-06,4015,4030,3890,3915,294403,36570.0,9340922.0
2018-09-07,3920,4000,3890,3995,250993,37317.0,9340922.0
2018-09-10,3975,4050,3910,4045,274628,37784.0,9340922.0
2018-09-11,4060,4060,4005,4010,110920,37457.0,9340922.0
2018-09-12,4010,4065,3935,3980,137744,37177.0,9340922.0
2018-09-13,3990,4220,3970,4030,566489,37644.0,9340922.0
2018-09-14,4030,4070,3910,3910,135647,36523.0,9340922.0
2018-09-17,3910,3950,3880,3940,60922,36803.0,9340922.0
2018-09-18,3940,4065,3900,4045,144040,37784.0,9340922.0
2018-09-19,4020,4065,3985,4035,109194,37691.0,9340922.0
2018-09-20,4040,4040,3800,3800,103169,35496.0,9340922.0
2018-09-21,3850,3865,3650,3760,70046,35122.0,9340922.0
2018-09-27,3760,3840,3695,3760,53405,35122.0,9340922.0
2018-09-28,3760,3795,3730,3795,29904,35449.0,9340922.0
2018-10-01,3795,3870,3795,3850,35065,35963.0,9340922.0
2018-10-02,3900,3900,3730,3730,60579,34842.0,9340922.0
2018-10-04,3720,3740,3600,3625,72325,33861.0,9340922.0
2018-10-05,3610,3660,3360,3385,128123,31619.0,9340922.0
2018-10-08,3380,3475,3380,3425,20951,31993.0,9340922.0
2018-10-10,3400,3475,3210,3225,63155,30124.0,9340922.0
2018-10-11,3060,3195,3030,3035,108039,28350.0,9340922.0
2018-10-12,2820,3170,2820,3155,63105,29471.0,9340922.0
2018-10-15,3110,3180,3055,3135,38851,29284.0,9340922.0
2018-10-16,3110,3225,3110,3170,21945,29611.0,9340922.0
2018-10-17,3175,3335,3175,3335,28676,31152.0,9340922.0
2018-10-18,3315,3315,3220,3240,24574,30265.0,9340922.0
2018-10-19,3240,3240,3050,3195,36099,29844.0,9340922.0
2018-10-22,3185,3245,3140,3175,11742,29657.0,9340922.0
2018-10-23,3230,3230,3015,3070,31365,28677.0,9340922.0
2018-10-24,3110,3170,2940,3025,15706,28256.0,9340922.0
2018-10-25,2905,2985,2820,2880,50235,26902.0,9340922.0
2018-10-26,2905,2995,2660,2675,45071,24987.0,9340922.0
2018-10-29,2650,2745,2380,2380,53849,22231.0,9340922.0
2018-10-30,2150,2425,2150,2355,193926,21998.0,9340922.0
2018-10-31,2400,2635,2400,2560,74925,23913.0,9340922.0
2018-11-01,2605,2660,2530,2530,55303,23633.0,9340922.0
2018-11-02,2540,2780,2540,2745,70183,25641.0,9340922.0
2018-11-05,2745,2875,2615,2790,52568,26061.0,9340922.0
2018-11-06,2790,2855,2710,2800,25330,26155.0,9340922.0
2018-11-07,2800,2865,2665,2730,21639,25501.0,9340922.0
2018-11-08,2730,2820,2720,2770,47257,25874.0,9340922.0
2018-11-09,2770,2860,2745,2765,27115,25828.0,9340922.0
2018-11-12,2800,2910,2765,2890,33185,26995.0,9340922.0
2018-11-13,2775,2905,2735,2895,31443,27042.0,9340922.0
2018-11-14,2870,3000,2870,2995,37014,27976.0,9340922.0
2018-11-15,2990,2995,2895,2945,14790,27509.0,9340922.0
2018-11-16,2945,2985,2845,2940,21728,27462.0,9340922.0
2018-11-19,2920,2990,2915,2975,19550,27789.0,9340922.0
2018-11-20,2880,2960,2875,2960,42288,27649.0,9340922.0
2018-11-21,2960,2960,2865,2950,44009,27556.0,9340922.0
2018-11-22,2900,2985,2860,2900,12958,27089.0,9340922.0
2018-11-23,2900,3000,2730,2730,41477,25501.0,9340922.0
2018-11-26,2785,2785,2695,2715,16767,25361.0,9340922.0
2018-11-27,2715,2965,2700,2895,41496,27042.0,9340922.0
2018-11-28,2840,2895,2820,2880,11078,26902.0,9340922.0
2018-11-29,2885,2995,2855,2915,36865,27229.0,9340922.0
2018-11-30,2925,3000,2920,2995,21478,27976.0,9340922.0
2018-12-03,3000,3185,2965,3040,79541,28396.0,9340922.0
2018-12-04,3040,3130,3010,3050,19427,28490.0,9340922.0
2018-12-05,3030,3030,2960,3030,23292,28303.0,9340922.0
2018-12-06,3030,3030,2865,2940,34846,27462.0,9340922.0
2018-12-07,2940,3000,2880,2970,26934,27743.0,9340922.0
2018-12-10,2955,3000,2820,2895,13825,27042.0,9340922.0
2018-12-11,2850,2980,2805,2815,13379,26295.0,9340922.0
2018-12-12,2815,2985,2785,2870,21364,26808.0,9340922.0
2018-12-13,2955,2955,2860,2880,12091,26902.0,9340922.0
2018-12-14,2880,2915,2830,2890,19762,26995.0,9340922.0
2018-12-17,2840,2900,2725,2870,18596,26808.0,9340922.0
2018-12-18,2870,2995,2830,2900,12596,27089.0,9340922.0
2018-12-19,2890,2950,2865,2925,11200,27322.0,9340922.0
2018-12-20,2940,2955,2880,2900,20821,27089.0,9340922.0
2018-12-21,2895,2920,2805,2835,15316,26482.0,9340922.0
2018-12-24,2835,2835,2770,2825,12959,26388.0,9340922.0
2018-12-26,2800,2875,2745,2790,16353,26061.0,9340922.0
2018-12-27,2770,2930,2770,2800,7399,26155.0,9340922.0
2018-12-28,2800,2895,2770,2815,9277,26295.0,9340922.0
2019-01-02,2815,3100,2800,2830,146972,26435.0,9340922.0
2019-01-03,2875,2880,2805,2820,30308,26341.0,9340922.0
