중앙백신(072020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-07-11,3306,3365,3169,3259,417349,27506.0,6620000.0
2005-07-12,3282,3520,3231,3400,890297,28698.0,6620000.0
2005-07-13,3373,3404,3236,3259,244453,27506.0,6620000.0
2005-07-14,3301,3744,3262,3474,1330423,29327.0,6620000.0
2005-07-15,3450,3992,3427,3993,1596811,33696.0,6620000.0
2005-07-18,3921,4212,3867,3938,1478499,33232.0,6620000.0
2005-07-19,4000,4526,3961,4040,2551296,34093.0,6620000.0
2005-07-20,4062,4549,3544,3843,1535301,32438.0,6620000.0
2005-07-21,3961,4391,3905,4024,1064530,33961.0,6620000.0
2005-07-22,3850,4070,3701,3945,697528,33299.0,6620000.0
2005-07-25,3847,4392,3847,4283,1038920,36145.0,6620000.0
2005-07-26,4305,4838,4305,4526,1501455,38197.0,6620000.0
2005-07-27,4682,4689,4344,4447,673432,37535.0,6620000.0
2005-07-28,4580,4604,4275,4314,655174,36410.0,6620000.0
2005-07-29,4440,4440,4000,4016,502603,33894.0,6620000.0
2005-08-01,4118,4204,3945,4086,563627,34490.0,6620000.0
2005-08-02,4078,4243,4032,4086,501596,34490.0,6620000.0
2005-08-03,4133,4164,3764,3804,364628,32107.0,6620000.0
2005-08-04,3843,3898,3506,3538,390186,29856.0,6620000.0
2005-08-05,3451,3608,3239,3286,256670,27738.0,6620000.0
2005-08-08,3255,3396,3255,3318,228330,28003.0,6620000.0
2005-08-09,3293,3811,3293,3631,880243,30651.0,6620000.0
2005-08-10,3639,3709,3571,3679,359127,31048.0,6620000.0
2005-08-11,3724,3874,3639,3698,520773,31213.0,6620000.0
2005-08-12,3693,3748,3552,3573,292904,30154.0,6620000.0
2005-08-16,3536,3595,3372,3404,212583,28731.0,6620000.0
2005-08-17,3318,3434,3318,3404,165491,28731.0,6620000.0
2005-08-18,3404,3451,3259,3259,230379,27506.0,6620000.0
2005-08-19,3263,3412,3259,3412,281079,28797.0,6620000.0
2005-08-22,3395,3525,3395,3427,239643,28929.0,6620000.0
2005-08-23,3467,3612,3373,3491,408188,29459.0,6620000.0
2005-08-24,3537,3561,3380,3412,167744,28797.0,6620000.0
2005-08-25,3450,3450,3328,3330,169666,28102.0,6620000.0
2005-08-26,3333,3403,3105,3148,263919,26579.0,6620000.0
2005-08-29,3090,3097,2831,2879,180682,24295.0,6620000.0
2005-08-30,2902,3141,2902,3012,284948,25421.0,6620000.0
2005-08-31,2956,3105,2956,3008,125155,25388.0,6620000.0
2005-09-01,3082,3444,3067,3295,514822,27804.0,6620000.0
2005-09-02,3364,3364,3203,3282,158043,27705.0,6620000.0
2005-09-05,3324,3324,3226,3255,130675,27473.0,6620000.0
2005-09-06,3259,3318,3231,3235,119302,27308.0,6620000.0
2005-09-07,3286,3286,3215,3231,119154,27274.0,6620000.0
2005-09-08,3282,3282,3148,3148,124152,26579.0,6620000.0
2005-09-09,3102,3192,3098,3122,90714,26348.0,6620000.0
2005-09-12,3129,3180,3105,3106,98781,26215.0,6620000.0
2005-09-13,3090,3141,3031,3040,125784,25652.0,6620000.0
2005-09-14,3039,3130,3020,3036,89641,25619.0,6620000.0
2005-09-15,3015,3058,2941,2981,116661,25156.0,6620000.0
2005-09-16,2999,3122,2942,3067,154301,25884.0,6620000.0
2005-09-20,3097,3293,3097,3255,233290,27473.0,6620000.0
2005-09-21,3216,3287,3161,3169,98969,26745.0,6620000.0
2005-09-22,3215,3273,3168,3200,164645,27010.0,6620000.0
2005-09-23,3176,3412,3176,3259,496353,27506.0,6620000.0
2005-09-26,3290,3443,3286,3330,225583,28102.0,6620000.0
2005-09-27,3333,3373,3239,3259,132744,27506.0,6620000.0
2005-09-28,3342,3687,3342,3584,612017,30253.0,6620000.0
2005-09-29,3584,3686,3458,3545,170423,29922.0,6620000.0
2005-09-30,3561,3765,3490,3663,303795,30915.0,6620000.0
2005-10-04,3898,4212,3804,4212,1031210,35549.0,6620000.0
2005-10-05,4391,4744,4211,4541,1646923,38330.0,6620000.0
2005-10-06,4540,5215,4407,5215,716599,44023.0,6620000.0
2005-10-07,5992,5992,5992,5992,199708,50577.0,6620000.0
2005-10-10,6885,6885,6885,6887,119433,58124.0,6620000.0
2005-10-11,7882,7882,7803,7883,1271588,66531.0,6620000.0
2005-10-12,8117,8823,7607,8000,3966933,67524.0,6620000.0
2005-10-13,8235,9098,7701,9020,2784406,76130.0,6620000.0
2005-10-14,9489,10353,9058,10039,2254872,84736.0,6620000.0
2005-10-17,10353,10587,9058,9177,1533199,77454.0,6620000.0
2005-10-18,9138,10550,8627,10550,3297685,89039.0,6620000.0
2005-10-19,11373,12118,10863,12118,2621774,102279.0,6620000.0
2005-10-20,12117,13921,11372,12236,2905272,103272.0,6620000.0
2005-10-21,12000,13059,10981,11099,1928770,93673.0,6620000.0
2005-10-24,11099,11648,10902,11020,1028107,93011.0,6620000.0
2005-10-25,10902,11804,10902,11373,1118577,95990.0,6620000.0
2005-10-26,11686,11727,11020,11020,719895,93011.0,6620000.0
2005-10-27,10823,11529,10431,10746,1193992,90694.0,6620000.0
2005-10-28,10432,10432,9334,10236,1078256,86391.0,6620000.0
2005-10-31,11138,11256,9726,10432,2264644,88046.0,6620000.0
2005-11-01,10391,10587,9646,9726,939217,82088.0,6620000.0
2005-11-02,9883,10000,8432,8981,1575856,75799.0,6620000.0
2005-11-03,8981,9294,8510,8863,1447054,74806.0,6620000.0
2005-11-04,8941,9137,8078,8471,1069332,71496.0,6620000.0
2005-11-07,8549,8981,8079,8981,1299386,75799.0,6620000.0
2005-11-08,9176,10313,8980,10314,2527828,87053.0,6620000.0
2005-11-09,10431,10470,9412,9451,1779442,79771.0,6620000.0
2005-11-10,9530,9843,9020,9413,1230581,79440.0,6620000.0
2005-11-11,9647,9922,8863,8942,1114486,75468.0,6620000.0
2005-11-14,8824,9098,8549,8942,679054,75468.0,6620000.0
2005-11-15,8745,9609,8745,8981,1413201,75799.0,6620000.0
2005-11-16,8980,9568,8705,9569,1375394,80764.0,6620000.0
2005-11-17,10274,10980,10078,10196,3964631,86060.0,6620000.0
2005-11-18,10118,11727,9647,11099,2542644,93673.0,6620000.0
2005-11-21,11332,11726,10509,10510,2239816,88708.0,6620000.0
2005-11-22,10392,11452,9961,11451,2671464,96652.0,6620000.0
2005-11-23,11411,11568,10587,10589,2171548,89370.0,6620000.0
2005-11-24,10391,10980,9999,10196,1105250,86060.0,6620000.0
2005-11-25,10275,10824,10118,10236,1508476,86391.0,6620000.0
2005-11-28,10235,10509,9842,9922,954946,83743.0,6620000.0
2005-11-29,9843,10157,9138,9217,829706,77785.0,6620000.0
2005-11-30,8863,9255,8863,8903,853087,75137.0,6620000.0
2005-12-01,8902,9294,8902,9060,754612,76461.0,6620000.0
2005-12-02,9058,9372,8941,9098,901065,76792.0,6620000.0
2005-12-05,9334,9609,9216,9413,850153,79440.0,6620000.0
2005-12-06,9490,9490,8942,8942,649774,75468.0,6620000.0
2005-12-07,8941,9058,8078,8078,671055,68186.0,6620000.0
2005-12-08,7844,8236,7498,7687,554033,64876.0,6620000.0
2005-12-09,7561,8079,7537,7765,557567,65538.0,6620000.0
2005-12-12,7685,7960,7607,7608,489228,64214.0,6620000.0
2005-12-13,7537,7685,7035,7185,528547,60639.0,6620000.0
2005-12-14,7183,8078,6964,7655,1697051,64611.0,6620000.0
2005-12-15,7655,7725,7201,7216,528117,60904.0,6620000.0
2005-12-16,6132,6415,6132,6133,1165557,51768.0,6620000.0
2005-12-19,5875,6698,5843,5977,1182675,50444.0,6620000.0
2005-12-20,6024,6157,5843,5922,479022,49981.0,6620000.0
2005-12-21,5890,6219,5882,5937,706410,50113.0,6620000.0
2005-12-22,5960,6062,5050,5090,1272156,42964.0,6620000.0
2005-12-23,5137,5428,4768,5154,819973,43493.0,6620000.0
2005-12-26,5066,5749,5066,5624,955782,47465.0,6620000.0
2005-12-27,5608,5694,5255,5256,692241,44354.0,6620000.0
2005-12-28,5302,5410,5176,5271,256591,44486.0,6620000.0
2005-12-29,5254,5262,4822,4824,360906,40713.0,6620000.0
2006-01-02,4847,5020,4713,4911,309420,41441.0,6620000.0
2006-01-03,5035,5442,5035,5396,628047,45546.0,6620000.0
2006-01-04,5411,5655,5216,5656,538144,47730.0,6620000.0
2006-01-05,6149,6502,5733,5765,1731944,48657.0,6620000.0
2006-01-06,5764,6063,5616,5922,562737,49981.0,6620000.0
2006-01-09,6540,6807,6195,6431,1370914,54284.0,6620000.0
2006-01-10,6777,7396,6596,7397,2073982,62427.0,6620000.0
2006-01-11,8117,8470,7811,8471,3309870,71496.0,6620000.0
2006-01-12,8313,8431,7215,7310,1894468,61698.0,6620000.0
2006-01-13,7411,8274,7333,7804,2007101,65869.0,6620000.0
2006-01-16,7765,7789,7248,7342,992176,61963.0,6620000.0
2006-01-17,7271,7404,6651,6824,833923,57594.0,6620000.0
2006-01-18,6682,7129,5859,6047,957085,51040.0,6620000.0
2006-01-19,6086,6918,6055,6667,1213374,56270.0,6620000.0
2006-01-20,6352,6611,5670,5671,778686,47863.0,6620000.0
2006-01-23,5302,5647,4822,4824,411177,40713.0,6620000.0
2006-01-24,4712,5019,4313,4824,551551,40713.0,6620000.0
2006-01-25,5419,5544,5372,5545,275965,46803.0,6620000.0
2006-01-26,5734,6039,5334,5679,955471,47929.0,6620000.0
2006-01-27,5693,6297,5623,6157,735073,51967.0,6620000.0
2006-01-31,6117,6823,5842,6463,1013641,54549.0,6620000.0
2006-02-01,6337,6611,5583,5914,593186,49915.0,6620000.0
2006-02-02,6235,6251,5772,5937,309820,50113.0,6620000.0
2006-02-03,5576,6438,5576,6039,898484,50974.0,6620000.0
2006-02-06,5805,6024,5435,5906,420803,49849.0,6620000.0
2006-02-07,5999,6078,5685,5710,290153,48194.0,6620000.0
2006-02-08,5733,6195,5725,5843,1009410,49319.0,6620000.0
2006-02-09,6038,6070,5685,5960,480372,50312.0,6620000.0
2006-02-10,6032,6714,5984,6471,1328305,54615.0,6620000.0
2006-02-13,6894,7435,6830,7435,1761938,62758.0,6620000.0
2006-02-14,7725,7922,6972,7231,1775249,61036.0,6620000.0
2006-02-15,7685,7685,7081,7137,1195049,60242.0,6620000.0
2006-02-16,7356,8039,7294,7451,2134036,62890.0,6620000.0
2006-02-17,7568,7607,7097,7428,850108,62691.0,6620000.0
2006-02-20,8118,8510,8000,8510,2656014,71827.0,6620000.0
2006-02-21,8706,9059,8157,8667,2931122,73151.0,6620000.0
2006-02-22,9372,9962,8981,9883,4083642,83412.0,6620000.0
2006-02-23,9842,10980,9333,9451,5556842,79771.0,6620000.0
2006-02-24,9568,10862,9451,10863,5176320,91687.0,6620000.0
2006-02-27,11961,12393,11373,12314,4079451,103934.0,6620000.0
2006-02-28,11608,12118,10628,10707,2812602,90363.0,6620000.0
2006-03-02,11059,11727,10667,10903,2514672,92018.0,6620000.0
2006-03-03,10588,12079,10197,11373,5688340,95990.0,6620000.0
2006-03-06,11452,11804,10118,10275,2930609,86722.0,6620000.0
2006-03-07,10118,11020,10118,10275,1813910,86722.0,6620000.0
2006-03-08,10274,10549,8744,8745,2310702,73813.0,6620000.0
2006-03-09,8823,9293,8510,9020,1257776,76130.0,6620000.0
2006-03-10,8981,9334,8706,8942,1262068,75468.0,6620000.0
2006-03-13,9019,9058,8470,8471,889415,71496.0,6620000.0
2006-03-14,8705,9725,8705,9726,2981027,82088.0,6620000.0
2006-03-15,9961,9961,8313,8628,2232730,72820.0,6620000.0
2006-03-16,8863,8901,8235,8471,1072920,71496.0,6620000.0
2006-03-17,8744,8784,8156,8157,727053,68848.0,6620000.0
2006-03-20,8117,8431,7922,8275,685513,69841.0,6620000.0
2006-03-21,8275,8393,7882,8040,663734,67855.0,6620000.0
2006-03-22,8235,8823,8039,8196,1579330,69179.0,6620000.0
2006-03-23,8195,8353,7826,8000,598236,67524.0,6620000.0
2006-03-24,7844,8039,7584,7663,677015,64677.0,6620000.0
2006-03-27,7662,7999,7528,7530,515403,63552.0,6620000.0
2006-03-28,7435,7497,6862,6957,543127,58719.0,6620000.0
2006-03-29,6815,7066,6642,6785,344688,57263.0,6620000.0
2006-03-30,6862,7207,6800,6957,659856,58719.0,6620000.0
2006-03-31,6957,7279,6957,7201,440671,60772.0,6620000.0
2006-04-03,7239,7365,7020,7216,401773,60904.0,6620000.0
2006-04-04,7325,8000,7224,7522,1109434,63486.0,6620000.0
2006-04-05,7616,7655,7341,7444,300095,62824.0,6620000.0
2006-04-06,7608,7624,7389,7420,275473,62625.0,6620000.0
2006-04-07,7608,8510,7608,8040,2019904,67855.0,6620000.0
2006-04-10,8039,8117,7670,7780,429653,65670.0,6620000.0
2006-04-11,7882,8705,7788,8157,1368996,68848.0,6620000.0
2006-04-12,7960,8195,7835,8000,455794,67524.0,6620000.0
2006-04-13,8118,8314,7789,7789,505138,65737.0,6620000.0
2006-04-14,7710,8079,7710,7844,464942,66200.0,6620000.0
2006-04-17,8078,8156,7843,7883,406210,66531.0,6620000.0
2006-04-18,8039,8392,7922,8000,743982,67524.0,6620000.0
2006-04-19,8157,8157,7648,7647,477082,64545.0,6620000.0
2006-04-20,7670,7819,7160,7176,369507,60573.0,6620000.0
2006-04-21,7200,7349,7026,7185,299529,60639.0,6620000.0
2006-04-24,7066,7325,7066,7083,233139,59779.0,6620000.0
2006-04-25,7020,7098,6824,6824,235295,57594.0,6620000.0
2006-04-26,6776,6838,6509,6580,235296,55542.0,6620000.0
2006-04-27,6580,7365,6580,6973,669592,58852.0,6620000.0
2006-04-28,6988,7207,6830,6840,265548,57726.0,6620000.0
2006-05-02,6776,6940,6564,6565,202780,55409.0,6620000.0
2006-05-03,6651,7357,6580,6902,701290,58256.0,6620000.0
2006-05-04,6862,7647,6862,7530,1028595,63552.0,6620000.0
2006-05-08,7686,8039,7106,7271,784375,61367.0,6620000.0
2006-05-09,7349,7607,6964,6988,329726,58984.0,6620000.0
2006-05-10,6964,7317,6940,7012,326399,59183.0,6620000.0
2006-05-11,6980,7176,6940,6980,209260,58918.0,6620000.0
2006-05-12,6824,7020,6746,6895,172018,58190.0,6620000.0
2006-05-15,6862,6980,6768,6785,179505,57263.0,6620000.0
2006-05-16,6783,7349,6666,6980,520173,58918.0,6620000.0
2006-05-17,7074,7411,7026,7287,466545,61500.0,6620000.0
2006-05-18,7003,7137,6847,6863,225576,57925.0,6620000.0
2006-05-19,6674,7042,6674,7035,144810,59381.0,6620000.0
2006-05-22,7097,7443,7019,7059,237047,59580.0,6620000.0
2006-05-23,7067,7279,6980,7216,156855,60904.0,6620000.0
2006-05-24,7325,7546,7098,7145,245955,60308.0,6620000.0
2006-05-25,7710,8000,7380,7592,1043696,64082.0,6620000.0
2006-05-26,7577,7593,7255,7295,324903,61566.0,6620000.0
2006-05-29,7333,7639,7192,7600,273426,64148.0,6620000.0
2006-05-30,7560,7583,7128,7137,229545,60242.0,6620000.0
2006-06-01,7146,7239,6903,7020,196496,59249.0,6620000.0
2006-06-02,7106,7177,6784,6824,115979,57594.0,6620000.0
2006-06-05,6745,6980,6745,6785,176007,57263.0,6620000.0
2006-06-07,6518,6659,5788,5883,192813,49650.0,6620000.0
2006-06-08,5647,6187,5638,5843,150548,49319.0,6620000.0
2006-06-09,5921,6228,5921,6047,87124,51040.0,6620000.0
2006-06-12,6205,6479,6063,6471,141239,54615.0,6620000.0
2006-06-13,6251,6823,6140,6392,221125,53953.0,6620000.0
2006-06-14,6368,6783,6368,6440,80851,54350.0,6620000.0
2006-06-15,6595,6635,6407,6431,80369,54284.0,6620000.0
2006-06-16,6587,6752,6509,6659,95733,56204.0,6620000.0
2006-06-19,6697,6728,6525,6565,87074,55409.0,6620000.0
2006-06-20,6659,6824,6471,6644,136296,56071.0,6620000.0
2006-06-21,6658,6721,6509,6588,48127,55608.0,6620000.0
2006-06-22,6691,6879,6628,6629,82862,55939.0,6620000.0
2006-06-23,6784,6941,6675,6754,148123,56998.0,6620000.0
2006-06-26,6949,6949,6705,6840,87150,57726.0,6620000.0
2006-06-27,6769,6848,6729,6745,57068,56932.0,6620000.0
2006-06-28,6674,6847,6674,6682,61882,56402.0,6620000.0
2006-06-29,6698,6871,6698,6801,66095,57395.0,6620000.0
2006-06-30,6902,6925,6823,6863,55406,57925.0,6620000.0
2006-07-03,6933,7294,6933,7153,210423,60374.0,6620000.0
2006-07-04,7733,7922,7450,7451,319661,62890.0,6620000.0
2006-07-05,7216,7279,6337,7075,139243,59712.0,6620000.0
2006-07-06,6965,7082,6918,6942,75211,58587.0,6620000.0
2006-07-07,6950,7231,6950,7216,108723,60904.0,6620000.0
2006-07-10,7285,7349,7183,7263,69247,61301.0,6620000.0
2006-07-11,7262,7294,7003,7003,60756,59117.0,6620000.0
2006-07-12,7019,7137,7019,7059,42421,59580.0,6620000.0
2006-07-13,6980,7137,6903,6902,48105,58256.0,6620000.0
2006-07-14,6902,6902,6651,6785,50072,57263.0,6620000.0
2006-07-18,6909,7192,6878,6965,107043,58786.0,6620000.0
2006-07-19,6941,6941,6753,6824,55193,57594.0,6620000.0
2006-07-20,7051,7051,6824,6871,51987,57991.0,6620000.0
2006-07-21,6824,6996,6793,6902,57028,58256.0,6620000.0
2006-07-24,6940,7074,6823,6980,72412,58918.0,6620000.0
2006-07-25,7019,7137,6925,6980,55300,58918.0,6620000.0
2006-07-26,7011,7019,6854,6887,56117,58124.0,6620000.0
2006-07-27,6885,6949,6838,6887,66528,58124.0,6620000.0
2006-07-28,6854,7036,6854,6949,28072,58653.0,6620000.0
2006-07-31,7042,7122,6956,6980,63857,58918.0,6620000.0
2006-08-01,6980,7097,6909,6980,43796,58918.0,6620000.0
2006-08-02,7239,7239,6995,7059,115695,59580.0,6620000.0
2006-08-03,7177,7380,6965,6997,210928,59050.0,6620000.0
2006-08-04,7097,7097,6940,7035,52550,59381.0,6620000.0
2006-08-07,7019,7058,6870,6878,67402,58057.0,6620000.0
2006-08-08,6862,6995,6862,6878,37691,58057.0,6620000.0
2006-08-09,6885,7097,6800,6980,76028,58918.0,6620000.0
2006-08-10,6902,7113,6902,6980,133650,58918.0,6620000.0
2006-08-11,7090,7090,6964,6980,84857,58918.0,6620000.0
2006-08-14,7020,7922,6980,7365,949795,62162.0,6620000.0
2006-08-16,7450,7490,7137,7153,224447,60374.0,6620000.0
2006-08-17,7223,7317,7145,7176,131889,60573.0,6620000.0
2006-08-18,7255,7357,7176,7295,165820,61566.0,6620000.0
2006-08-21,7334,7577,7263,7444,219233,62824.0,6620000.0
2006-08-22,7522,7553,7380,7388,165059,62360.0,6620000.0
2006-08-23,7380,7427,7309,7373,95145,62228.0,6620000.0
2006-08-24,7389,7514,7294,7342,93599,61963.0,6620000.0
2006-08-25,7341,7444,7263,7444,64400,62824.0,6620000.0
2006-08-28,7443,7482,7372,7380,54342,62294.0,6620000.0
2006-08-29,7403,7443,7309,7380,70953,62294.0,6620000.0
2006-08-30,7389,7537,7380,7490,94890,63221.0,6620000.0
2006-08-31,7686,7789,7561,7569,200531,63883.0,6620000.0
2006-09-01,7608,7608,7482,7522,68950,63486.0,6620000.0
2006-09-04,7569,7827,7546,7687,149893,64876.0,6620000.0
2006-09-05,7701,8235,7701,8078,306127,68186.0,6620000.0
2006-09-06,7961,8079,7820,7844,121387,66200.0,6620000.0
2006-09-07,7827,7844,7655,7844,100479,66200.0,6620000.0
2006-09-08,7788,7922,7780,7883,94202,66531.0,6620000.0
2006-09-11,8000,8196,7812,7812,95134,65935.0,6620000.0
2006-09-12,7780,7999,7756,8000,86941,67524.0,6620000.0
2006-09-13,8079,8275,7922,7922,75308,66862.0,6620000.0
2006-09-14,7999,8117,7843,8078,55891,68186.0,6620000.0
2006-09-15,8118,8510,7961,8235,224335,69510.0,6620000.0
2006-09-18,8274,8549,8236,8315,124753,70172.0,6620000.0
2006-09-19,8314,8432,8157,8235,75849,69510.0,6620000.0
2006-09-20,8157,8432,8039,8393,147173,70834.0,6620000.0
2006-09-21,8393,8432,8196,8235,81079,69510.0,6620000.0
2006-09-22,8156,8235,7960,8000,80361,67524.0,6620000.0
2006-09-25,7999,8078,7826,7835,77734,66134.0,6620000.0
2006-09-26,7922,8000,7608,7647,77945,64545.0,6620000.0
2006-09-27,7686,7922,7648,7844,56659,66200.0,6620000.0
2006-09-28,7843,8156,7811,8157,100547,68848.0,6620000.0
2006-09-29,8079,8196,8039,8040,58164,67855.0,6620000.0
2006-10-02,8039,8235,7999,8078,77256,68186.0,6620000.0
2006-10-04,7999,8039,7843,8000,63389,67524.0,6620000.0
2006-10-09,7843,7922,6823,6831,247342,57660.0,6620000.0
2006-10-10,6808,7271,6746,7122,194102,60110.0,6620000.0
2006-10-11,7066,7200,6281,6980,116209,58918.0,6620000.0
2006-10-12,7067,7350,7067,7295,88565,61566.0,6620000.0
2006-10-13,7420,7655,7373,7499,101618,63287.0,6620000.0
2006-10-16,7608,7844,7600,7687,50341,64876.0,6620000.0
2006-10-17,7796,7796,7215,7459,131915,62956.0,6620000.0
2006-10-18,7412,7451,7239,7420,52442,62625.0,6620000.0
2006-10-19,7451,7663,7412,7467,51222,63022.0,6620000.0
2006-10-20,7584,7639,7498,7569,36547,63883.0,6620000.0
2006-10-23,7624,8589,7624,8393,507542,70834.0,6620000.0
2006-10-24,8236,8393,8000,8118,151657,68517.0,6620000.0
2006-10-25,8156,8431,8039,8196,175274,69179.0,6620000.0
2006-10-26,8196,8236,8079,8118,54941,68517.0,6620000.0
2006-10-27,8157,8470,8157,8393,224592,70834.0,6620000.0
2006-10-30,8470,8470,8039,8157,90500,68848.0,6620000.0
2006-10-31,8274,8470,8156,8353,113574,70503.0,6620000.0
2006-11-01,8392,8470,8274,8353,107367,70503.0,6620000.0
2006-11-02,8274,8431,8195,8432,74619,71165.0,6620000.0
2006-11-03,8470,8901,8431,8706,338523,73482.0,6620000.0
2006-11-06,8744,8823,8548,8824,125422,74475.0,6620000.0
2006-11-07,8901,9058,8667,8824,254503,74475.0,6620000.0
2006-11-08,8864,8864,8549,8589,78338,72489.0,6620000.0
2006-11-09,8588,8705,8470,8628,98331,72820.0,6620000.0
2006-11-10,8667,8667,8431,8549,54963,72158.0,6620000.0
2006-11-13,8470,8627,8313,8432,66732,71165.0,6620000.0
2006-11-14,8510,8588,8431,8549,53308,72158.0,6620000.0
2006-11-15,8549,8667,8470,8589,59638,72489.0,6620000.0
2006-11-16,8588,8588,8431,8549,39046,72158.0,6620000.0
2006-11-17,8548,8705,8510,8706,83669,73482.0,6620000.0
2006-11-20,8627,8863,8510,8549,104752,72158.0,6620000.0
2006-11-21,8470,8589,8236,8315,110163,70172.0,6620000.0
2006-11-22,8432,8510,8314,8315,56626,70172.0,6620000.0
2006-11-23,8393,9530,8393,9530,1052749,80433.0,6620000.0
2006-11-24,10941,10941,10587,10941,629358,92349.0,6620000.0
2006-11-27,12548,12548,12548,12549,85620,105920.0,6620000.0
2006-11-28,13295,14432,12863,14432,5494728,121808.0,6620000.0
2006-11-29,14275,15294,12588,13491,8641458,113864.0,6620000.0
2006-11-30,13490,15372,13137,14824,7384894,125118.0,6620000.0
2006-12-01,14589,15293,12627,12627,5029943,106582.0,6620000.0
2006-12-04,11843,11961,10745,10903,3876555,92018.0,6620000.0
2006-12-05,10942,11216,10275,10628,3628690,89701.0,6620000.0
2006-12-06,10707,10982,9609,9687,3351079,81757.0,6620000.0
2006-12-07,10156,10549,9803,10196,2880658,86060.0,6620000.0
2006-12-08,10000,10079,9138,9687,1575948,81757.0,6620000.0
2006-12-11,9568,11137,9372,11137,1706390,94004.0,6620000.0
2006-12-12,12039,12627,11215,11687,4802868,98638.0,6620000.0
2006-12-13,11686,12941,10941,11882,3694530,100293.0,6620000.0
2006-12-14,12314,12471,11098,11137,2937376,94004.0,6620000.0
2006-12-15,11138,11412,10275,10550,2152967,89039.0,6620000.0
2006-12-18,10354,10432,9961,10079,1098712,85067.0,6620000.0
2006-12-19,10236,10785,10040,10158,2615125,85729.0,6620000.0
2006-12-20,10040,10550,9609,10236,1679534,86391.0,6620000.0
2006-12-21,10235,10470,9842,10471,1317867,88377.0,6620000.0
2006-12-22,11686,11960,10587,10667,3617870,90032.0,6620000.0
2006-12-26,10942,11099,9647,9687,1424527,81757.0,6620000.0
2006-12-27,9764,9921,9255,9373,936765,79109.0,6620000.0
2006-12-28,9293,9686,9137,9569,1233852,80764.0,6620000.0
2007-01-02,9490,10354,9216,9805,2241008,82750.0,6620000.0
2007-01-03,9686,9725,9372,9491,684963,80102.0,6620000.0
2007-01-04,9489,9882,9372,9491,802374,80102.0,6620000.0
2007-01-05,9490,9726,9098,9413,682818,79440.0,6620000.0
2007-01-08,9333,9568,9098,9098,553127,76792.0,6620000.0
2007-01-09,9098,9294,8863,9138,760836,77123.0,6620000.0
2007-01-10,9333,9608,9098,9098,906013,76792.0,6620000.0
2007-01-11,9176,10431,8980,9764,5046144,82419.0,6620000.0
2007-01-12,9647,9922,9334,9413,1459908,79440.0,6620000.0
2007-01-15,9608,9608,9019,9020,762526,76130.0,6620000.0
2007-01-16,9177,9726,9098,9413,1718403,79440.0,6620000.0
