국순당(043650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-04-08,3555,3630,3465,3525,223746,62951.0,17858304.0
2009-04-09,3545,4000,3545,3785,269376,67594.0,17858304.0
2009-04-10,3900,3915,3790,3790,143855,67683.0,17858304.0
2009-04-13,3800,3850,3700,3770,146633,67326.0,17858304.0
2009-04-14,3800,3855,3600,3650,187978,65183.0,17858304.0
2009-04-15,3600,3600,3450,3540,210255,63218.0,17858304.0
2009-04-16,3600,3680,3555,3580,99816,63933.0,17858304.0
2009-04-17,3605,3635,3450,3500,68911,62504.0,17858304.0
2009-04-20,3600,3600,3400,3475,103485,62058.0,17858304.0
2009-04-21,3445,3485,3330,3475,45125,62058.0,17858304.0
2009-04-22,3480,3650,3475,3630,116433,64826.0,17858304.0
2009-04-23,3630,3700,3570,3645,77470,65094.0,17858304.0
2009-04-24,3715,3980,3700,3890,353209,69469.0,17858304.0
2009-04-27,3850,4070,3835,4070,375266,72683.0,17858304.0
2009-04-28,4100,4180,3790,3890,235236,69469.0,17858304.0
2009-04-29,3845,4195,3845,4195,164747,74916.0,17858304.0
2009-04-30,4220,4715,4220,4560,422709,81434.0,17858304.0
2009-05-04,4530,5110,4510,4870,581273,86970.0,17858304.0
2009-05-06,4885,4990,4715,4795,216848,85631.0,17858304.0
2009-05-07,4970,4970,4615,4850,111628,86613.0,17858304.0
2009-05-08,4850,4890,4700,4785,83517,85452.0,17858304.0
2009-05-11,4785,4950,4720,4845,105829,86523.0,17858304.0
2009-05-12,4995,5570,4930,5570,816708,99471.0,17858304.0
2009-05-13,6000,6400,5950,6400,1225077,114293.0,17858304.0
2009-05-14,6630,7350,6450,6600,2113549,117865.0,17858304.0
2009-05-15,6700,6710,6190,6200,858256,110721.0,17858304.0
2009-05-18,6190,6500,5960,6500,820554,116079.0,17858304.0
2009-05-19,6700,6740,6280,6350,562473,113400.0,17858304.0
2009-05-20,6450,6450,6100,6300,422238,112507.0,17858304.0
2009-05-21,6300,6700,6120,6180,458223,110364.0,17858304.0
2009-05-22,6150,6350,6120,6180,320424,110364.0,17858304.0
2009-05-25,6070,6120,5260,5840,393495,104292.0,17858304.0
2009-05-26,5840,6060,5640,5640,252649,100721.0,17858304.0
2009-05-27,5800,5890,5500,5500,226602,98221.0,17858304.0
2009-05-28,5360,5590,4940,5400,305464,96435.0,17858304.0
2009-05-29,5460,5650,5330,5600,189065,100007.0,17858304.0
2009-06-01,5640,6110,5580,6110,334203,109114.0,17858304.0
2009-06-02,6300,6410,5950,6010,279795,107328.0,17858304.0
2009-06-03,6020,6140,5860,6130,146578,109471.0,17858304.0
2009-06-04,6240,6620,6120,6130,478354,109471.0,17858304.0
2009-06-05,6180,6380,6070,6280,116724,112150.0,17858304.0
2009-06-08,6290,6320,6040,6110,91307,109114.0,17858304.0
2009-06-09,6080,6150,5640,5640,165910,100721.0,17858304.0
2009-06-10,5660,5800,5580,5650,78719,100899.0,17858304.0
2009-06-11,5680,5880,5650,5800,65639,103578.0,17858304.0
2009-06-12,5850,5880,5640,5680,75001,101435.0,17858304.0
2009-06-15,5680,5780,5440,5520,106762,98578.0,17858304.0
2009-06-16,5520,5520,5250,5320,161616,95006.0,17858304.0
2009-06-17,5280,5380,5090,5200,150000,92863.0,17858304.0
2009-06-18,5130,5290,5130,5210,63918,93042.0,17858304.0
2009-06-19,5170,5290,4950,5000,186071,89292.0,17858304.0
2009-06-22,4955,5200,4955,5170,108406,92327.0,17858304.0
2009-06-23,5050,5060,4870,4870,228744,86970.0,17858304.0
2009-06-24,5000,5050,4830,4925,78232,87952.0,17858304.0
2009-06-25,4950,5080,4950,5020,66464,89649.0,17858304.0
2009-06-26,5090,5150,4900,4995,47272,89202.0,17858304.0
2009-06-29,5040,5200,4970,5190,111595,92685.0,17858304.0
2009-06-30,5250,5320,5160,5230,121662,93399.0,17858304.0
2009-07-01,5250,5320,5200,5260,92243,93935.0,17858304.0
2009-07-02,5340,5340,5120,5270,84819,94113.0,17858304.0
2009-07-03,5210,5350,5150,5350,43424,95542.0,17858304.0
2009-07-06,5440,5800,5380,5560,218576,99292.0,17858304.0
2009-07-07,5560,5600,5410,5530,43275,98756.0,17858304.0
2009-07-08,5500,5500,5230,5360,65928,95721.0,17858304.0
2009-07-09,5300,5380,5270,5290,57466,94470.0,17858304.0
2009-07-10,5480,5480,5260,5280,35799,94292.0,17858304.0
2009-07-13,5350,5360,5060,5100,35373,91077.0,17858304.0
2009-07-14,5120,5250,4960,5110,80942,91256.0,17858304.0
2009-07-15,5230,5230,5050,5210,40665,93042.0,17858304.0
2009-07-16,5190,5270,5150,5220,37598,93220.0,17858304.0
2009-07-17,5240,5290,5200,5220,18259,93220.0,17858304.0
2009-07-20,5240,5450,5180,5380,51515,96078.0,17858304.0
2009-07-21,5380,5500,5350,5400,43657,96435.0,17858304.0
2009-07-22,5410,5480,5270,5290,38578,94470.0,17858304.0
2009-07-23,5170,5340,5130,5130,56413,91613.0,17858304.0
2009-07-24,5200,5200,5070,5120,55564,91435.0,17858304.0
2009-07-27,5190,5380,5130,5380,144555,96078.0,17858304.0
2009-07-28,5410,5650,5410,5520,154203,98578.0,17858304.0
2009-07-29,5580,6340,5580,5840,1411969,104292.0,17858304.0
2009-07-30,5830,5840,5600,5700,264844,101792.0,17858304.0
2009-07-31,5700,5750,5480,5660,233365,101078.0,17858304.0
2009-08-03,5630,5730,5520,5670,114454,101257.0,17858304.0
2009-08-04,5800,6100,5700,5720,478273,102149.0,17858304.0
2009-08-05,5760,5840,5600,5720,134675,102149.0,17858304.0
2009-08-06,5850,6040,5740,5800,249097,103578.0,17858304.0
2009-08-07,5950,5950,5700,5830,96647,104114.0,17858304.0
2009-08-10,5940,6050,5810,5880,191948,105007.0,17858304.0
2009-08-11,5820,6060,5820,6060,176449,108221.0,17858304.0
2009-08-12,6060,6060,5910,6010,99416,107328.0,17858304.0
2009-08-13,6050,6690,5970,6320,660014,112864.0,17858304.0
2009-08-14,6490,6850,6380,6620,521021,118222.0,17858304.0
2009-08-17,6420,6540,6150,6150,222026,109829.0,17858304.0
2009-08-18,6080,6390,5980,6130,147117,109471.0,17858304.0
2009-08-19,6180,6280,5970,5970,102534,106614.0,17858304.0
2009-08-20,6020,6330,5870,6080,231442,108578.0,17858304.0
2009-08-21,6200,6550,6150,6430,351267,114829.0,17858304.0
2009-08-24,6600,7330,6570,7130,856301,127330.0,17858304.0
2009-08-25,7230,7590,6940,7200,693419,128580.0,17858304.0
2009-08-26,7240,7670,7030,7660,759285,136795.0,17858304.0
2009-08-27,8250,8800,8000,8400,3277176,150010.0,17858304.0
2009-08-28,8400,8440,7840,8190,709961,146260.0,17858304.0
2009-08-31,8350,9250,8180,8980,1371827,160368.0,17858304.0
2009-09-01,8810,9500,8550,8800,885936,157153.0,17858304.0
2009-09-02,8760,9200,8620,8700,555465,155367.0,17858304.0
2009-09-03,8660,8700,8080,8260,533359,147510.0,17858304.0
2009-09-04,8440,8890,8280,8890,615948,158760.0,17858304.0
2009-09-07,9150,9830,8900,9580,1018780,171083.0,17858304.0
2009-09-08,9580,9610,8980,9100,635383,162511.0,17858304.0
2009-09-09,9220,9410,8660,8830,363175,157689.0,17858304.0
2009-09-10,9000,9100,8610,8850,285121,158046.0,17858304.0
2009-09-11,8950,8980,8620,8730,192173,155903.0,17858304.0
2009-09-14,8980,9240,8800,9040,285328,161439.0,17858304.0
2009-09-15,9200,9230,8510,8690,403450,155189.0,17858304.0
2009-09-16,8770,8770,8430,8630,292610,154117.0,17858304.0
2009-09-17,8700,8920,8300,8330,277948,148760.0,17858304.0
2009-09-18,8300,8460,7890,7980,397003,142509.0,17858304.0
2009-09-21,7990,8040,7680,8000,296467,142866.0,17858304.0
2009-09-22,8000,8090,7810,7910,216008,141259.0,17858304.0
2009-09-23,7980,8100,7630,8100,329251,144652.0,17858304.0
2009-09-24,8180,8360,8030,8080,296688,144295.0,17858304.0
2009-09-25,8080,8110,7740,7990,144952,142688.0,17858304.0
2009-09-28,8000,8030,7650,7650,144598,136616.0,17858304.0
2009-09-29,7750,7760,7490,7650,116028,136616.0,17858304.0
2009-09-30,7700,7830,7460,7700,109751,137509.0,17858304.0
2009-10-01,7620,7810,7500,7600,106332,135723.0,17858304.0
2009-10-05,7460,7670,7390,7420,81333,132509.0,17858304.0
2009-10-06,7440,7650,7420,7600,101689,135723.0,17858304.0
2009-10-07,7720,7720,7440,7450,74345,133044.0,17858304.0
2009-10-08,7210,7700,7210,7650,121667,136616.0,17858304.0
2009-10-09,7780,7780,7600,7650,176998,136616.0,17858304.0
2009-10-12,7750,7760,7530,7570,112642,135187.0,17858304.0
2009-10-13,7530,7600,7270,7480,166418,133580.0,17858304.0
2009-10-14,7480,7560,7350,7460,111603,133223.0,17858304.0
2009-10-15,7420,7870,7410,7800,276745,139295.0,17858304.0
2009-10-16,7800,8300,7710,8100,556429,144652.0,17858304.0
2009-10-19,8200,8500,8110,8360,317987,149295.0,17858304.0
2009-10-20,8400,8540,8200,8340,309734,148938.0,17858304.0
2009-10-21,8320,8630,8260,8310,213902,148403.0,17858304.0
2009-10-22,8350,8440,8050,8050,130508,143759.0,17858304.0
2009-10-23,8060,8240,8030,8040,76655,143581.0,17858304.0
2009-10-26,8150,8500,8150,8500,284893,151796.0,17858304.0
2009-10-27,8550,8570,8340,8490,146258,151617.0,17858304.0
2009-10-28,8550,8550,7900,8020,1520442,143224.0,17858304.0
2009-10-29,7600,7790,7270,7300,729817,130366.0,17858304.0
2009-10-30,7420,7600,7300,7330,302156,130901.0,17858304.0
2009-11-02,7030,7070,6750,6750,342433,120544.0,17858304.0
2009-11-03,6810,7200,6810,7080,228951,126437.0,17858304.0
2009-11-04,7090,7400,7090,7200,188639,128580.0,17858304.0
2009-11-05,7170,7350,7020,7060,75208,126080.0,17858304.0
2009-11-06,7190,7450,7140,7290,119003,130187.0,17858304.0
2009-11-09,7390,7440,7180,7350,68592,131259.0,17858304.0
2009-11-10,7400,7490,7220,7320,83868,130723.0,17858304.0
2009-11-11,7280,7410,7200,7350,122657,131259.0,17858304.0
2009-11-12,7350,7420,7150,7200,108415,128580.0,17858304.0
2009-11-13,7330,8190,7290,7750,1442320,138402.0,17858304.0
2009-11-16,7800,8200,7800,8030,685169,143402.0,17858304.0
2009-11-17,8180,8180,7790,8120,295471,145009.0,17858304.0
2009-11-18,8000,8150,7910,8130,245665,145188.0,17858304.0
2009-11-19,8150,8320,8020,8200,326907,146438.0,17858304.0
2009-11-20,8180,8320,8110,8230,161388,146974.0,17858304.0
2009-11-23,8230,8260,8050,8180,176960,146081.0,17858304.0
2009-11-24,8210,8210,7930,8020,189425,143224.0,17858304.0
2009-11-25,8000,8050,7930,7980,84070,142509.0,17858304.0
2009-11-26,8020,8100,7670,7750,135046,138402.0,17858304.0
2009-11-27,7750,7750,7250,7250,174106,129473.0,17858304.0
2009-11-30,7340,7580,7340,7480,108974,133580.0,17858304.0
2009-12-01,7480,7900,7380,7900,161075,141081.0,17858304.0
2009-12-02,7940,8030,7770,7790,129413,139116.0,17858304.0
2009-12-03,7800,7900,7700,7760,99073,138580.0,17858304.0
2009-12-04,7810,7850,7730,7770,117360,138759.0,17858304.0
2009-12-07,7800,7840,7620,7680,247306,137152.0,17858304.0
2009-12-08,7740,7740,7550,7620,116596,136080.0,17858304.0
2009-12-09,7450,7590,7450,7540,104595,134652.0,17858304.0
2009-12-10,7550,7700,7520,7670,101496,136973.0,17858304.0
2009-12-11,7700,7700,7550,7600,95917,135723.0,17858304.0
2009-12-14,7680,7700,7500,7560,123063,135009.0,17858304.0
2009-12-15,7620,8200,7590,8160,609147,145724.0,17858304.0
2009-12-16,8240,8270,8020,8200,335711,146438.0,17858304.0
2009-12-17,8200,8870,8120,8620,793779,153939.0,17858304.0
2009-12-18,8600,9130,8510,9080,451212,162153.0,17858304.0
2009-12-21,9080,9480,9050,9070,380432,161975.0,17858304.0
2009-12-22,9150,9150,8810,9110,254798,162689.0,17858304.0
2009-12-23,9120,9270,8750,8810,283496,157332.0,17858304.0
2009-12-24,8870,9090,8740,8930,122949,159475.0,17858304.0
2009-12-28,8930,9100,8650,8970,167173,160189.0,17858304.0
2009-12-29,8870,9310,8790,9040,180410,161439.0,17858304.0
2009-12-30,9060,9500,9040,9500,252479,169654.0,17858304.0
2010-01-04,9550,9730,9340,9390,256586,167689.0,17858304.0
2010-01-05,9500,9500,8920,8920,343351,159296.0,17858304.0
2010-01-06,8910,9060,8670,8800,299988,157153.0,17858304.0
2010-01-07,8860,9000,8740,8780,140540,156796.0,17858304.0
2010-01-08,8800,8940,8740,8800,134957,157153.0,17858304.0
2010-01-11,8820,9250,8800,9020,182902,161082.0,17858304.0
2010-01-12,9020,9230,8890,8930,117927,159475.0,17858304.0
2010-01-13,8930,8970,8570,8660,126636,154653.0,17858304.0
2010-01-14,8660,8780,8500,8500,133029,151796.0,17858304.0
2010-01-15,8560,8700,8370,8630,165735,154117.0,17858304.0
2010-01-18,8940,8940,8600,8600,208418,153581.0,17858304.0
2010-01-19,8530,8750,8530,8570,128832,153046.0,17858304.0
2010-01-20,8580,8700,8540,8570,100810,153046.0,17858304.0
2010-01-21,8580,8790,8510,8640,67660,154296.0,17858304.0
2010-01-22,8530,8660,8390,8450,80867,150903.0,17858304.0
2010-01-25,8230,8400,8190,8190,118223,146260.0,17858304.0
2010-01-26,8250,8360,8080,8120,81588,145009.0,17858304.0
2010-01-27,8200,8210,8020,8020,53253,143224.0,17858304.0
2010-01-28,8020,8130,7890,8080,53919,144295.0,17858304.0
2010-01-29,8080,8080,7640,7660,147001,136795.0,17858304.0
2010-02-01,7650,7660,7280,7460,102571,133223.0,17858304.0
2010-02-02,7650,8120,7630,7850,132209,140188.0,17858304.0
2010-02-03,8110,8550,8110,8330,223632,148760.0,17858304.0
2010-02-04,8350,8450,8250,8390,76190,149831.0,17858304.0
2010-02-05,8050,8280,8000,8190,98930,146260.0,17858304.0
2010-02-08,8230,8720,8230,8420,228096,150367.0,17858304.0
2010-02-09,8500,8770,8300,8620,225204,153939.0,17858304.0
2010-02-10,8670,8800,8320,8320,179588,148581.0,17858304.0
2010-02-11,8450,8600,8350,8430,113862,150546.0,17858304.0
2010-02-12,8590,8640,8250,8290,110042,148045.0,17858304.0
2010-02-16,8410,8410,8160,8180,84489,146081.0,17858304.0
2010-02-17,8230,8410,8230,8380,90530,149653.0,17858304.0
2010-02-18,8450,8460,8260,8270,68268,147688.0,17858304.0
2010-02-19,8340,8410,8140,8210,73081,146617.0,17858304.0
2010-02-22,8220,8380,8200,8250,82545,147331.0,17858304.0
2010-02-23,8230,8290,8100,8200,82004,146438.0,17858304.0
2010-02-24,8230,8570,8200,8570,152107,153046.0,17858304.0
2010-02-25,8650,8650,8200,8200,134711,146438.0,17858304.0
2010-02-26,8330,8340,8190,8320,49216,148581.0,17858304.0
2010-03-02,8320,8550,8250,8490,108838,151617.0,17858304.0
2010-03-03,8580,8580,8430,8530,61203,152331.0,17858304.0
2010-03-04,8520,8520,8300,8490,79231,151617.0,17858304.0
2010-03-05,8520,8570,8400,8490,83207,151617.0,17858304.0
2010-03-08,8560,8940,8520,8940,363094,159653.0,17858304.0
2010-03-09,8940,8960,8680,8780,123204,156796.0,17858304.0
2010-03-10,8900,8900,8680,8740,86997,156082.0,17858304.0
2010-03-11,8780,8790,8620,8630,95433,154117.0,17858304.0
2010-03-12,8510,8700,8440,8520,98117,152153.0,17858304.0
2010-03-15,8540,8620,8470,8530,66499,152331.0,17858304.0
2010-03-16,8600,8800,8500,8720,95684,155724.0,17858304.0
2010-03-17,8700,8850,8650,8700,116105,155367.0,17858304.0
2010-03-18,8690,8760,8570,8720,61659,155724.0,17858304.0
2010-03-19,8720,8800,8630,8670,54687,154831.0,17858304.0
2010-03-22,8740,8740,8570,8600,97831,153581.0,17858304.0
2010-03-23,8650,8650,8500,8500,136413,151796.0,17858304.0
2010-03-24,8600,8860,8480,8690,201404,155189.0,17858304.0
2010-03-25,8710,8790,8620,8720,107755,155724.0,17858304.0
2010-03-26,8780,8780,8560,8640,97793,154296.0,17858304.0
2010-03-29,8550,8640,8440,8490,115237,151617.0,17858304.0
2010-03-30,8530,8600,8510,8540,54790,152510.0,17858304.0
2010-03-31,8560,8560,8310,8360,127476,149295.0,17858304.0
2010-04-01,8390,8410,8300,8300,81641,148224.0,17858304.0
2010-04-02,8300,8380,8050,8080,197011,144295.0,17858304.0
2010-04-05,8090,8190,8000,8050,91226,143759.0,17858304.0
2010-04-06,8060,8340,8060,8240,89149,147152.0,17858304.0
2010-04-07,8270,8360,8160,8170,78496,145902.0,17858304.0
2010-04-08,8170,8250,8130,8130,32639,145188.0,17858304.0
2010-04-09,8090,8200,8090,8110,98750,144831.0,17858304.0
2010-04-12,8120,8400,8110,8170,48458,145902.0,17858304.0
2010-04-13,8110,8250,7960,8110,79267,144831.0,17858304.0
2010-04-14,8190,8190,8020,8100,77603,144652.0,17858304.0
2010-04-15,8060,8120,7960,8030,97181,143402.0,17858304.0
2010-04-16,8100,8160,8010,8040,77469,143581.0,17858304.0
2010-04-19,8100,8240,8050,8170,89149,145902.0,17858304.0
2010-04-20,7810,8190,7800,8190,63013,146260.0,17858304.0
2010-04-21,8150,8700,8090,8670,529050,154831.0,17858304.0
2010-04-22,8930,9690,8820,9480,1544859,169297.0,17858304.0
2010-04-23,9520,9690,9280,9500,381405,169654.0,17858304.0
2010-04-26,9520,10900,9420,10900,1268957,194656.0,17858304.0
2010-04-27,11400,12300,10950,11600,3202189,207156.0,17858304.0
2010-04-28,11300,12200,11150,11850,1809886,211621.0,17858304.0
2010-04-29,11800,11950,11050,11250,875217,200906.0,17858304.0
2010-04-30,11300,12250,11150,11450,1643708,204478.0,17858304.0
2010-05-03,11550,13150,11550,13150,3377669,234837.0,17858304.0
2010-05-04,13600,14400,12950,13050,3712087,233051.0,17858304.0
2010-05-06,12900,13750,12650,13600,2234441,242873.0,17858304.0
2010-05-07,13200,14200,12900,13250,1935437,236623.0,17858304.0
2010-05-10,13700,13900,13050,13350,816571,238408.0,17858304.0
2010-05-11,13650,13950,12100,12500,1394248,223229.0,17858304.0
2010-05-12,12500,12950,12300,12400,620569,221443.0,17858304.0
2010-05-13,12600,13300,12600,13200,768898,235730.0,17858304.0
2010-05-14,13200,13550,12600,12600,650503,225015.0,17858304.0
2010-05-17,12300,13300,12250,12700,679217,226800.0,17858304.0
2010-05-18,13000,14600,12800,14600,1998497,260731.0,17858304.0
2010-05-19,15100,15500,13850,14300,3328260,255374.0,17858304.0
2010-05-20,14250,14450,12200,12600,2138208,225015.0,17858304.0
2010-05-24,12750,13900,12500,13350,1674106,238408.0,17858304.0
2010-05-25,13050,13500,11800,12300,1145659,219657.0,17858304.0
2010-05-26,12550,13350,12550,12850,933348,229479.0,17858304.0
2010-05-27,12850,13450,12800,13050,825807,233051.0,17858304.0
2010-05-28,13400,13850,13100,13800,1118583,246445.0,17858304.0
2010-05-31,14200,15400,14050,15200,2406541,271446.0,17858304.0
2010-06-01,15050,15250,14500,14800,1206657,264303.0,17858304.0
2010-06-03,15100,16950,15050,16200,3291563,289305.0,17858304.0
2010-06-04,16450,16850,15750,16400,1439606,292876.0,17858304.0
2010-06-07,15900,17500,15800,16750,2334562,299127.0,17858304.0
2010-06-08,16950,17050,16500,16800,833653,300020.0,17858304.0
2010-06-09,17000,17650,16650,16700,984589,298234.0,17858304.0
2010-06-10,16850,16950,15600,15950,1114498,284840.0,17858304.0
2010-06-11,16300,16400,15650,15650,793917,279482.0,17858304.0
2010-06-14,15900,16150,15100,15400,770185,275018.0,17858304.0
2010-06-15,15550,16200,15350,15750,1026120,281268.0,17858304.0
2010-06-16,16150,16300,15500,15650,682950,279482.0,17858304.0
2010-06-17,15600,15900,15200,15200,531310,271446.0,17858304.0
2010-06-18,15200,15900,15050,15350,402614,274125.0,17858304.0
2010-06-21,15100,16450,15100,16400,1134200,292876.0,17858304.0
2010-06-22,16400,16650,16200,16350,488667,291983.0,17858304.0
2010-06-23,16550,16550,15850,16050,441529,286626.0,17858304.0
2010-06-24,16100,16400,15900,16400,374467,292876.0,17858304.0
2010-06-25,16150,16300,14500,15350,2389283,274125.0,17858304.0
2010-06-28,15500,15600,14600,14650,633262,261624.0,17858304.0
2010-06-29,14900,15200,14550,14750,388189,263410.0,17858304.0
2010-06-30,15000,15600,14850,14900,605522,266089.0,17858304.0
2010-07-01,15000,15150,14400,15150,367477,270553.0,17858304.0
2010-07-02,15000,15300,14800,14800,174395,264303.0,17858304.0
2010-07-05,14800,15200,14800,15100,150573,269660.0,17858304.0
2010-07-06,15150,15200,14800,15000,227765,267875.0,17858304.0
2010-07-07,15300,16400,15200,16400,1020631,292876.0,17858304.0
2010-07-08,16550,16850,16200,16400,815654,292876.0,17858304.0
2010-07-09,16600,16750,16050,16250,476349,290197.0,17858304.0
2010-07-12,16500,17300,16300,16350,978062,291983.0,17858304.0
2010-07-13,16550,16900,16300,16350,389842,291983.0,17858304.0
2010-07-14,16500,16600,16000,16050,405892,286626.0,17858304.0
2010-07-15,16100,16200,15800,16100,276048,287519.0,17858304.0
2010-07-16,16150,16400,15750,15750,259753,281268.0,17858304.0
2010-07-19,15500,16050,15400,15450,295537,275911.0,17858304.0
2010-07-20,15700,15850,15450,15550,214993,277697.0,17858304.0
2010-07-21,16050,16150,15500,15500,184470,276804.0,17858304.0
2010-07-22,15600,15750,14850,15050,333215,268767.0,17858304.0
2010-07-23,15250,15350,14800,15200,178197,271446.0,17858304.0
2010-07-26,15350,15350,15050,15250,130084,272339.0,17858304.0
2010-07-27,15350,15800,15150,15400,173912,275018.0,17858304.0
2010-07-28,15500,15500,15100,15350,103356,274125.0,17858304.0
2010-07-29,15500,16250,15400,16250,382657,290197.0,17858304.0
2010-07-30,16300,16600,15700,16450,713319,293769.0,17858304.0
2010-08-02,16700,17100,16300,16400,843737,292876.0,17858304.0
2010-08-03,16500,16600,16150,16350,372392,291983.0,17858304.0
2010-08-04,16350,16800,16200,16200,406342,289305.0,17858304.0
2010-08-05,16350,16400,15650,15700,238747,280375.0,17858304.0
2010-08-06,15550,15900,15300,15700,164023,280375.0,17858304.0
2010-08-09,15950,15950,15650,15800,162886,282161.0,17858304.0
2010-08-10,15700,15800,15300,15350,213529,274125.0,17858304.0
2010-08-11,15200,16250,15200,15800,531757,282161.0,17858304.0
2010-08-12,15600,16300,15550,16000,320729,285733.0,17858304.0
2010-08-13,16000,16200,15700,16200,228313,289305.0,17858304.0
2010-08-16,16200,16600,15900,16550,350266,295555.0,17858304.0
2010-08-17,16550,16700,16150,16200,196868,289305.0,17858304.0
2010-08-18,16300,16650,15900,16650,361510,297341.0,17858304.0
2010-08-19,16550,18200,16500,18000,2060273,321449.0,17858304.0
2010-08-20,17900,18450,17700,18250,903982,325914.0,17858304.0
2010-08-23,18400,18500,17750,17850,675277,318771.0,17858304.0
2010-08-24,17950,18650,17950,18200,645808,325021.0,17858304.0
2010-08-25,18050,19250,17750,19150,1191050,341987.0,17858304.0
2010-08-26,19150,19150,18550,18700,460653,333950.0,17858304.0
2010-08-27,18500,18750,17850,18100,451737,323235.0,17858304.0
2010-08-30,18350,18450,18000,18250,318796,325914.0,17858304.0
2010-08-31,18100,18700,17750,18700,358837,333950.0,17858304.0
2010-09-01,18750,19000,18550,18600,402575,332164.0,17858304.0
2010-09-02,18600,18650,17900,17950,528946,320557.0,17858304.0
2010-09-03,18050,18250,17800,18050,266731,322342.0,17858304.0
2010-09-06,18200,18800,18000,18800,461154,335736.0,17858304.0
2010-09-07,18750,18750,18400,18500,221013,330379.0,17858304.0
2010-09-08,18300,18550,18050,18150,155744,324128.0,17858304.0
2010-09-09,18300,19150,18100,19000,489645,339308.0,17858304.0
2010-09-10,18950,19150,18550,18650,340616,333057.0,17858304.0
2010-09-13,18600,18850,18400,18800,275542,335736.0,17858304.0
2010-09-14,18800,19900,18650,19500,1181963,348237.0,17858304.0
2010-09-15,19700,19850,18750,18950,437574,338415.0,17858304.0
2010-09-16,19150,19500,18550,18550,332737,331272.0,17858304.0
2010-09-17,18700,18850,18100,18500,316951,330379.0,17858304.0
2010-09-20,18500,18900,18350,18350,228315,327700.0,17858304.0
2010-09-24,18100,18250,17100,17550,695461,313413.0,17858304.0
2010-09-27,17350,17700,17150,17600,503409,314306.0,17858304.0
2010-09-28,17700,17750,16700,17000,617541,303591.0,17858304.0
2010-09-29,17200,17450,17000,17050,305795,304484.0,17858304.0
2010-09-30,17050,17050,16050,16400,773137,292876.0,17858304.0
2010-10-01,16500,16850,16400,16400,291746,292876.0,17858304.0
2010-10-04,16550,16600,16000,16050,290032,286626.0,17858304.0
2010-10-05,16000,16100,15450,15550,581130,277697.0,17858304.0
2010-10-06,15750,16600,15650,16550,532431,295555.0,17858304.0
2010-10-07,16500,16600,15800,15900,406076,283947.0,17858304.0
2010-10-08,15900,16100,15600,15900,156998,283947.0,17858304.0
2010-10-11,15950,16100,15000,15100,597931,269660.0,17858304.0
2010-10-12,15100,15250,14250,14500,770596,258945.0,17858304.0
2010-10-13,14550,14850,14300,14700,311348,262517.0,17858304.0
2010-10-14,14800,15250,14750,14900,335873,266089.0,17858304.0
2010-10-15,15000,15100,14700,14750,198921,263410.0,17858304.0
2010-10-18,14850,15150,14700,14850,217376,265196.0,17858304.0
2010-10-19,15050,15050,14700,14700,176193,262517.0,17858304.0
2010-10-20,14500,14900,14400,14800,160653,264303.0,17858304.0
2010-10-21,14950,15000,14600,14600,166183,260731.0,17858304.0
2010-10-22,14600,14900,14550,14650,162938,261624.0,17858304.0
2010-10-25,14700,15000,14600,14600,222269,260731.0,17858304.0
2010-10-26,14600,14600,13950,14050,429962,250909.0,17858304.0
2010-10-27,14200,14200,13700,13900,310845,248230.0,17858304.0
2010-10-28,13950,14200,13850,13950,175966,249123.0,17858304.0
2010-10-29,13950,14150,13500,13650,255309,243766.0,17858304.0
2010-11-01,13750,13800,12850,12950,664021,231265.0,17858304.0
2010-11-02,13000,13200,12650,12950,606794,231265.0,17858304.0
2010-11-03,12900,13150,12650,12800,310994,228586.0,17858304.0
2010-11-04,12950,13650,12800,13650,569256,243766.0,17858304.0
2010-11-05,13550,13600,13050,13100,292360,233944.0,17858304.0
2010-11-08,13050,13250,13000,13000,125774,232158.0,17858304.0
2010-11-09,13100,13300,12750,12850,241636,229479.0,17858304.0
2010-11-10,12850,13250,12700,12750,165738,227693.0,17858304.0
2010-11-11,12750,13000,12700,12850,161071,229479.0,17858304.0
2010-11-12,12900,13450,12650,12700,438914,226800.0,17858304.0
2010-11-15,12750,12800,12150,12200,306480,217871.0,17858304.0
2010-11-16,12150,12350,11950,12000,178229,214300.0,17858304.0
2010-11-17,11950,12350,11900,12100,179359,216085.0,17858304.0
2010-11-18,12150,12400,12100,12250,170952,218764.0,17858304.0
2010-11-19,12350,12650,12200,12350,178635,220550.0,17858304.0
2010-11-22,12750,13150,12600,12950,593787,231265.0,17858304.0
2010-11-23,12950,13050,12350,12450,273653,222336.0,17858304.0
2010-11-24,11850,12250,11600,12150,266849,216978.0,17858304.0
2010-11-25,12300,12400,12100,12100,135212,216085.0,17858304.0
2010-11-26,12100,12200,11100,11300,481229,201799.0,17858304.0
2010-11-29,11550,11700,11150,11700,235913,208942.0,17858304.0
2010-11-30,11600,11850,11500,11850,130150,211621.0,17858304.0
2010-12-01,11800,11900,11600,11800,111489,210728.0,17858304.0
2010-12-02,11950,12500,11850,11950,422116,213407.0,17858304.0
2010-12-03,12150,12300,11900,12200,239916,217871.0,17858304.0
2010-12-06,12350,12350,12000,12000,154704,214300.0,17858304.0
2010-12-07,11900,12050,11750,11850,142658,211621.0,17858304.0
