알티캐스트(085810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-15,4050,4070,3950,3965,163092,84150.0,21223160.0
2017-05-16,3965,3985,3850,3855,164711,81815.0,21223160.0
2017-05-17,3805,3885,3805,3860,63473,81921.0,21223160.0
2017-05-18,3800,3905,3800,3865,53139,82028.0,21223160.0
2017-05-19,3865,3895,3835,3880,81222,82346.0,21223160.0
2017-05-22,3890,3905,3855,3870,39954,82134.0,21223160.0
2017-05-23,3885,4000,3850,3990,85597,84680.0,21223160.0
2017-05-24,3960,3995,3885,3885,71924,82452.0,21223160.0
2017-05-25,3885,3930,3875,3885,40577,82452.0,21223160.0
2017-05-26,3880,4040,3860,3915,93224,83089.0,21223160.0
2017-05-29,3915,3945,3880,3880,27521,82346.0,21223160.0
2017-05-30,3870,3905,3830,3905,49241,82876.0,21223160.0
2017-05-31,3905,3925,3855,3910,34228,82983.0,21223160.0
2017-06-01,3910,4035,3910,3970,139067,84256.0,21223160.0
2017-06-02,3970,4030,3940,3955,60372,83938.0,21223160.0
2017-06-05,3955,3985,3920,3955,50014,83938.0,21223160.0
2017-06-07,3935,3970,3925,3925,24464,83301.0,21223160.0
2017-06-08,3925,3955,3870,3870,50891,82134.0,21223160.0
2017-06-09,3860,3895,3825,3860,71891,81921.0,21223160.0
2017-06-12,3850,3900,3835,3845,36337,81603.0,21223160.0
2017-06-13,3845,3890,3835,3850,57772,81709.0,21223160.0
2017-06-14,3930,3935,3845,3850,39201,81709.0,21223160.0
2017-06-15,3850,3885,3805,3880,92062,82346.0,21223160.0
2017-06-16,3875,3910,3825,3840,53054,81497.0,21223160.0
2017-06-19,3840,3930,3810,3900,111189,82770.0,21223160.0
2017-06-20,3940,3940,3840,3850,36513,81709.0,21223160.0
2017-06-21,3850,3875,3810,3865,69306,82028.0,21223160.0
2017-06-22,3845,3860,3820,3830,35036,81285.0,21223160.0
2017-06-23,3845,3875,3825,3825,23364,81179.0,21223160.0
2017-06-26,3820,3865,3685,3695,172787,78420.0,21223160.0
2017-06-27,3700,3825,3680,3815,56956,80966.0,21223160.0
2017-06-28,3815,3855,3775,3845,48534,81603.0,21223160.0
2017-06-29,3805,3995,3805,3980,212466,84468.0,21223160.0
2017-06-30,3970,4140,3940,4105,153801,87121.0,21223160.0
2017-07-03,4105,4140,3980,4050,122950,85954.0,21223160.0
2017-07-04,4040,4070,3920,3925,67476,83301.0,21223160.0
2017-07-05,3925,4100,3925,4045,107300,85848.0,21223160.0
2017-07-06,4090,4260,4090,4200,300042,89137.0,21223160.0
2017-07-07,4200,4340,4150,4310,188306,91472.0,21223160.0
2017-07-10,4340,4340,4210,4245,69524,90092.0,21223160.0
2017-07-11,4245,4420,4165,4380,151612,92957.0,21223160.0
2017-07-12,4370,4400,4300,4380,89815,92957.0,21223160.0
2017-07-13,4395,4415,4335,4355,66903,92427.0,21223160.0
2017-07-14,4355,4355,4240,4270,77887,90623.0,21223160.0
2017-07-17,4300,4365,4270,4340,47641,92109.0,21223160.0
2017-07-18,4280,4340,4265,4290,35010,91047.0,21223160.0
2017-07-19,4290,4450,4260,4430,139228,94019.0,21223160.0
2017-07-20,4455,4500,4415,4455,100478,94549.0,21223160.0
2017-07-21,4460,4475,4405,4460,54394,94655.0,21223160.0
2017-07-24,4480,4530,4385,4470,86376,94868.0,21223160.0
2017-07-25,4470,4500,4435,4465,60983,94761.0,21223160.0
2017-07-26,4500,4510,4460,4475,39196,94974.0,21223160.0
2017-07-27,4470,4515,4450,4450,35711,94443.0,21223160.0
2017-07-28,4380,4440,4350,4375,46535,92851.0,21223160.0
2017-07-31,4300,4390,4275,4345,25602,92215.0,21223160.0
2017-08-01,4335,4375,4325,4365,24720,92639.0,21223160.0
2017-08-02,4360,4380,4345,4370,27301,92745.0,21223160.0
2017-08-03,4390,4390,4230,4320,42161,91684.0,21223160.0
2017-08-04,4320,4320,4200,4240,58367,89986.0,21223160.0
2017-08-07,4240,4370,4240,4310,28242,91472.0,21223160.0
2017-08-08,4325,4420,4260,4380,25972,92957.0,21223160.0
2017-08-09,4305,4410,4305,4385,15395,93064.0,21223160.0
2017-08-10,4400,4400,4190,4270,29735,90623.0,21223160.0
2017-08-11,4175,4400,4175,4180,31879,88713.0,21223160.0
2017-08-14,4200,4300,4200,4300,22765,91260.0,21223160.0
2017-08-16,4300,4355,4250,4340,12934,92109.0,21223160.0
2017-08-17,4395,4395,4200,4220,36744,89562.0,21223160.0
2017-08-18,4220,4225,4140,4155,36354,88182.0,21223160.0
2017-08-21,4155,4300,4080,4170,80080,88501.0,21223160.0
2017-08-22,4190,4300,4140,4165,42857,88394.0,21223160.0
2017-08-23,4165,4220,4100,4150,39043,88076.0,21223160.0
2017-08-24,4220,4245,4140,4170,30381,88501.0,21223160.0
2017-08-25,4215,4290,4150,4170,26977,88501.0,21223160.0
2017-08-28,4215,4230,4120,4190,12088,88925.0,21223160.0
2017-08-29,4190,4190,4080,4080,24222,86590.0,21223160.0
2017-08-30,4080,4115,4055,4055,14005,86060.0,21223160.0
2017-08-31,4060,4070,3935,4010,75232,85105.0,21223160.0
2017-09-01,3960,4020,3960,4020,19332,85317.0,21223160.0
2017-09-04,3910,4030,3900,4025,28899,85423.0,21223160.0
2017-09-05,4030,4050,3975,4020,9441,85317.0,21223160.0
2017-09-06,4020,4020,3945,3980,29672,84468.0,21223160.0
2017-09-07,3980,4000,3960,4000,27480,84893.0,21223160.0
2017-09-08,4000,4030,3950,4000,14511,84893.0,21223160.0
2017-09-11,4000,4025,3945,4025,27561,85423.0,21223160.0
2017-09-12,4030,4130,4005,4130,29409,87652.0,21223160.0
2017-09-13,4130,4265,4100,4245,57180,90092.0,21223160.0
2017-09-14,4245,4280,4215,4265,34977,90517.0,21223160.0
2017-09-15,4265,4265,4135,4200,49775,89137.0,21223160.0
2017-09-18,4225,4225,4120,4170,62523,88501.0,21223160.0
2017-09-19,4170,4200,4070,4150,34766,88076.0,21223160.0
2017-09-20,4100,4135,4030,4055,18931,86060.0,21223160.0
2017-09-21,4055,4090,3865,4075,99306,86484.0,21223160.0
2017-09-22,4070,4100,3960,4070,21873,86378.0,21223160.0
2017-09-25,3970,4110,3900,4105,63478,87121.0,21223160.0
2017-09-26,4100,4105,3990,4050,15949,85954.0,21223160.0
2017-09-27,4050,4070,3980,3980,23143,84468.0,21223160.0
2017-09-28,3980,4020,3900,3970,19165,84256.0,21223160.0
2017-09-29,3970,4015,3915,3925,28590,83301.0,21223160.0
2017-10-10,3955,3965,3920,3935,17303,83513.0,21223160.0
2017-10-11,3935,3955,3855,3930,16933,83407.0,21223160.0
2017-10-12,3930,3950,3850,3900,14111,82770.0,21223160.0
2017-10-13,3875,3975,3845,3975,39331,84362.0,21223160.0
2017-10-16,3925,3970,3895,3900,28073,82770.0,21223160.0
2017-10-17,3850,4030,3850,4025,64863,85423.0,21223160.0
2017-10-18,4030,4650,4030,4160,953000,88288.0,21223160.0
2017-10-19,4140,4450,4140,4395,383931,93276.0,21223160.0
2017-10-20,4395,4420,4340,4405,107374,93488.0,21223160.0
2017-10-23,4405,4460,4395,4460,114633,94655.0,21223160.0
2017-10-24,4450,4460,4310,4370,68049,92745.0,21223160.0
2017-10-25,4370,4420,4310,4325,38104,91790.0,21223160.0
2017-10-26,4490,4490,4355,4425,69343,93912.0,21223160.0
2017-10-27,4425,4465,4305,4395,81251,93276.0,21223160.0
2017-10-30,4400,4620,4395,4620,218287,98051.0,21223160.0
2017-10-31,4620,4665,4570,4660,107433,98900.0,21223160.0
2017-11-01,4660,4720,4570,4580,70281,97202.0,21223160.0
2017-11-02,4620,4620,4335,4560,101623,96778.0,21223160.0
2017-11-03,4560,4610,4490,4560,96662,96778.0,21223160.0
2017-11-06,4600,4600,4455,4515,31741,95823.0,21223160.0
2017-11-07,4540,4565,4430,4500,48029,95504.0,21223160.0
2017-11-08,4500,4545,4390,4430,34333,94019.0,21223160.0
2017-11-09,4430,4570,4365,4545,74744,96459.0,21223160.0
2017-11-10,4545,4570,4475,4540,27171,96353.0,21223160.0
2017-11-13,4510,4535,4460,4535,49317,96247.0,21223160.0
2017-11-14,4535,4635,4505,4630,82430,98263.0,21223160.0
2017-11-15,4630,4790,4600,4695,140032,99643.0,21223160.0
2017-11-16,4770,4770,4535,4670,129260,99112.0,21223160.0
2017-11-17,4670,4670,4525,4610,54936,97839.0,21223160.0
2017-11-20,4605,4710,4550,4710,47409,99961.0,21223160.0
2017-11-21,4740,5060,4695,5060,364069,107389.0,21223160.0
2017-11-22,5040,5160,4885,5020,212444,106540.0,21223160.0
2017-11-23,5020,5150,4945,4950,94724,105055.0,21223160.0
2017-11-24,4860,5090,4860,4985,84702,105797.0,21223160.0
2017-11-27,4990,5080,4935,4960,46842,105267.0,21223160.0
2017-11-28,4910,5110,4910,5090,63522,108026.0,21223160.0
2017-11-29,5020,5340,5000,5180,182855,109936.0,21223160.0
2017-11-30,5200,5200,4940,5070,94842,107601.0,21223160.0
2017-12-01,5070,5090,4870,5000,57661,106116.0,21223160.0
2017-12-04,5000,5010,4890,4920,34465,104418.0,21223160.0
2017-12-05,4920,5080,4860,4970,38305,105479.0,21223160.0
2017-12-06,4970,5000,4920,4980,31442,105691.0,21223160.0
2017-12-07,4960,5120,4950,5020,92013,106540.0,21223160.0
2017-12-08,5020,5270,4990,5000,184056,106116.0,21223160.0
2017-12-11,5030,5240,4970,5210,85201,110573.0,21223160.0
2017-12-12,5240,5250,5060,5110,65006,108450.0,21223160.0
2017-12-13,5160,5180,5030,5030,45318,106752.0,21223160.0
2017-12-14,5040,5130,4935,4990,52731,105904.0,21223160.0
2017-12-15,4990,5050,4935,4985,46041,105797.0,21223160.0
2017-12-18,4985,5080,4890,4920,39491,104418.0,21223160.0
2017-12-19,4920,4965,4685,4875,56411,103463.0,21223160.0
2017-12-20,4875,5010,4720,4995,58770,106010.0,21223160.0
2017-12-21,4940,4965,4750,4760,76648,101022.0,21223160.0
2017-12-22,4770,4875,4715,4775,31436,101341.0,21223160.0
2017-12-26,4800,4850,4730,4845,24342,102826.0,21223160.0
2017-12-27,4710,4860,4710,4800,14015,101871.0,21223160.0
2017-12-28,4800,4980,4750,4975,58217,105585.0,21223160.0
2018-01-02,5050,5050,4870,4900,44649,103993.0,21223160.0
2018-01-03,4900,5000,4755,4835,45511,102614.0,21223160.0
2018-01-04,4835,4930,4710,4820,39472,102296.0,21223160.0
2018-01-05,4810,4810,4725,4780,55402,101447.0,21223160.0
2018-01-08,4740,4780,4680,4770,39947,101234.0,21223160.0
2018-01-09,4770,4795,4650,4735,23108,100492.0,21223160.0
2018-01-10,4735,4985,4680,4985,50714,105797.0,21223160.0
2018-01-11,5000,5010,4925,4945,40492,104949.0,21223160.0
2018-01-12,4945,4995,4800,4945,30947,104949.0,21223160.0
2018-01-15,4820,4915,4820,4830,24162,102508.0,21223160.0
2018-01-16,4710,4795,4675,4730,63454,100386.0,21223160.0
2018-01-17,4730,4780,4660,4700,44937,99749.0,21223160.0
2018-01-18,4680,4890,4675,4875,61608,103463.0,21223160.0
2018-01-19,4940,6300,4780,5110,3974694,108450.0,21223160.0
2018-01-22,5220,6340,5150,5770,8704119,122458.0,21223160.0
2018-01-23,5680,5880,5510,5780,1824324,122670.0,21223160.0
2018-01-24,5850,5920,5610,5620,777922,119274.0,21223160.0
2018-01-25,5660,5910,5590,5850,648171,124155.0,21223160.0
2018-01-26,5910,5920,5650,5700,438733,120972.0,21223160.0
2018-01-29,5780,5830,5590,5670,302701,120335.0,21223160.0
2018-01-30,5680,5680,5510,5610,237624,119062.0,21223160.0
2018-01-31,5540,5790,5540,5730,373213,121609.0,21223160.0
2018-02-01,5730,5810,5600,5750,205598,122033.0,21223160.0
2018-02-02,5790,5880,5620,5620,342955,119274.0,21223160.0
2018-02-05,5500,5660,5380,5410,188163,114817.0,21223160.0
2018-02-06,5150,5480,5090,5370,272582,113968.0,21223160.0
2018-02-07,5470,5470,5140,5140,167080,109087.0,21223160.0
2018-02-08,5150,5320,5140,5170,111384,109724.0,21223160.0
2018-02-09,4990,5180,4985,5180,120167,109936.0,21223160.0
2018-02-12,5200,5250,4960,5000,177191,106116.0,21223160.0
2018-02-13,5070,5070,4810,4810,258240,102083.0,21223160.0
2018-02-14,4810,4995,4750,4900,176065,103993.0,21223160.0
2018-02-19,5100,5110,4980,5110,127969,108450.0,21223160.0
2018-02-20,5110,5110,5000,5070,70365,107601.0,21223160.0
2018-02-21,5070,5120,5010,5110,68578,108450.0,21223160.0
2018-02-22,5100,5120,4905,4950,136863,105055.0,21223160.0
2018-02-23,4990,5020,4820,4905,255472,104100.0,21223160.0
2018-02-26,4905,5020,4895,4905,67464,104100.0,21223160.0
2018-02-27,4950,4995,4870,4910,51292,104206.0,21223160.0
2018-02-28,4910,4910,4810,4825,47128,102402.0,21223160.0
2018-03-02,4800,4920,4700,4850,130967,102932.0,21223160.0
2018-03-05,4850,4860,4680,4775,109474,101341.0,21223160.0
2018-03-06,4850,4915,4775,4905,66348,104100.0,21223160.0
2018-03-07,4865,4940,4760,4820,54432,102296.0,21223160.0
2018-03-08,4820,4865,4610,4670,132486,99112.0,21223160.0
2018-03-09,4670,4730,4610,4660,42906,98900.0,21223160.0
2018-03-12,4665,4740,4660,4740,58333,100598.0,21223160.0
2018-03-13,4730,4735,4665,4675,75651,99218.0,21223160.0
2018-03-14,4675,4750,4675,4700,50995,99749.0,21223160.0
2018-03-15,4670,4715,4485,4540,223513,96353.0,21223160.0
2018-03-16,4540,4600,4505,4540,53977,96353.0,21223160.0
2018-03-19,4670,4670,4445,4500,108285,95504.0,21223160.0
2018-03-20,4460,4530,4425,4490,60419,95292.0,21223160.0
2018-03-21,4565,4565,4380,4430,121892,94019.0,21223160.0
2018-03-22,4395,4460,4375,4410,77146,93594.0,21223160.0
2018-03-23,4385,4385,4215,4220,85671,89562.0,21223160.0
2018-03-26,4265,4290,4150,4190,94453,88925.0,21223160.0
2018-03-27,4235,4290,4140,4205,71207,89243.0,21223160.0
2018-03-28,4205,4205,4075,4165,68955,88394.0,21223160.0
2018-03-29,4155,4225,4110,4220,28053,89562.0,21223160.0
2018-03-30,4200,4325,4180,4290,54984,91047.0,21223160.0
2018-04-02,4290,4315,4155,4240,62305,89986.0,21223160.0
2018-04-03,4240,4240,4140,4165,31478,88394.0,21223160.0
2018-04-04,4170,4195,4000,4050,92036,85954.0,21223160.0
2018-04-05,4050,4110,4040,4060,64166,86166.0,21223160.0
2018-04-06,4060,4150,4035,4070,53222,86378.0,21223160.0
2018-04-09,4035,4070,3965,4005,49275,84999.0,21223160.0
2018-04-10,4005,4105,3980,4030,43345,85529.0,21223160.0
2018-04-11,4075,4380,4040,4305,221103,91366.0,21223160.0
2018-04-12,4305,4350,4190,4230,59249,89774.0,21223160.0
2018-04-13,4270,4275,4140,4155,75737,88182.0,21223160.0
2018-04-16,4155,4290,4115,4275,55331,90729.0,21223160.0
2018-04-17,4270,4320,4240,4315,35031,91578.0,21223160.0
2018-04-18,4320,4365,4280,4345,70742,92215.0,21223160.0
2018-04-19,4340,4345,4235,4285,70974,90941.0,21223160.0
2018-04-20,4305,4490,4235,4430,160188,94019.0,21223160.0
2018-04-23,4440,4440,4210,4250,147553,90198.0,21223160.0
2018-04-24,4270,4390,4250,4390,61702,93170.0,21223160.0
2018-04-25,4410,4500,4385,4410,136841,93594.0,21223160.0
2018-04-26,4410,4500,4370,4470,49313,94868.0,21223160.0
2018-04-27,4525,4525,4300,4375,39528,92851.0,21223160.0
2018-04-30,4375,4375,4240,4355,67973,92427.0,21223160.0
2018-05-02,4300,4385,4250,4330,75686,91896.0,21223160.0
2018-05-03,4320,4460,4300,4400,51817,93382.0,21223160.0
2018-05-04,4450,4450,4330,4355,51063,92427.0,21223160.0
2018-05-08,4320,4350,4240,4240,54832,89986.0,21223160.0
2018-05-09,4215,4295,4170,4235,81237,89880.0,21223160.0
2018-05-10,4230,4295,4175,4230,55310,89774.0,21223160.0
2018-05-11,4230,4635,4190,4545,498206,96459.0,21223160.0
2018-05-14,4575,4610,4440,4510,153275,95716.0,21223160.0
2018-05-15,4435,4490,4405,4480,115902,95080.0,21223160.0
2018-05-16,4415,4590,4360,4540,121194,96353.0,21223160.0
2018-05-17,4565,4615,4455,4455,81808,94549.0,21223160.0
2018-05-18,4440,4530,4390,4520,83483,95929.0,21223160.0
2018-05-21,4540,4540,4430,4440,50482,94231.0,21223160.0
2018-05-23,4430,4615,4310,4450,225954,94443.0,21223160.0
2018-05-24,4450,4520,4400,4420,76211,93806.0,21223160.0
2018-05-25,4355,4410,4275,4310,82734,91472.0,21223160.0
2018-05-28,4305,4320,4240,4240,70199,89986.0,21223160.0
2018-05-29,4215,4520,4210,4455,158234,94549.0,21223160.0
2018-05-30,4430,4520,4300,4365,68502,92639.0,21223160.0
2018-05-31,4365,4400,4265,4315,58764,91578.0,21223160.0
2018-06-01,4350,4350,4220,4285,74890,90941.0,21223160.0
2018-06-04,4285,4290,4195,4210,85730,89350.0,21223160.0
2018-06-05,4265,4265,4160,4180,63064,88713.0,21223160.0
2018-06-07,4145,4420,4145,4275,91707,90729.0,21223160.0
2018-06-08,4275,4345,4210,4215,52549,89456.0,21223160.0
2018-06-11,4220,4295,4215,4240,37211,89986.0,21223160.0
2018-06-12,4225,4275,4220,4220,25604,89562.0,21223160.0
2018-06-14,4190,4250,4100,4170,46726,88501.0,21223160.0
2018-06-15,4155,4250,4135,4155,35627,88182.0,21223160.0
2018-06-18,4200,4200,4020,4030,81612,85529.0,21223160.0
2018-06-19,4005,4165,3990,3995,68408,84787.0,21223160.0
2018-06-20,3950,4500,3950,4250,417714,90198.0,21223160.0
2018-06-21,4285,4625,4265,4615,977255,97945.0,21223160.0
2018-06-22,4625,4630,4155,4220,616597,89562.0,21223160.0
2018-06-25,4180,4210,4005,4050,176096,85954.0,21223160.0
2018-06-26,3980,4180,3870,3930,277465,83407.0,21223160.0
2018-06-27,3930,4035,3880,3890,95018,82558.0,21223160.0
2018-06-28,3890,3945,3830,3860,94445,81921.0,21223160.0
2018-06-29,3835,3860,3735,3785,105599,80330.0,21223160.0
2018-07-02,3785,3825,3365,3410,471157,72371.0,21223160.0
2018-07-03,3445,3560,3340,3390,94045,71947.0,21223160.0
2018-07-04,3305,3915,3270,3515,686927,74599.0,21223160.0
2018-07-05,3500,3540,3440,3475,55956,73750.0,21223160.0
2018-07-06,3510,3515,3435,3510,41315,74493.0,21223160.0
2018-07-09,3510,3555,3420,3450,83888,73220.0,21223160.0
2018-07-10,3450,3485,3335,3395,239075,72053.0,21223160.0
2018-07-11,3390,3400,3310,3385,111922,71840.0,21223160.0
2018-07-12,3350,3420,3335,3420,54669,72583.0,21223160.0
2018-07-13,3420,3525,3400,3520,54750,74706.0,21223160.0
2018-07-16,3520,3945,3515,3805,1166695,80754.0,21223160.0
2018-07-17,3805,3835,3725,3735,154487,79269.0,21223160.0
2018-07-18,3755,3775,3630,3700,87683,78526.0,21223160.0
2018-07-19,3725,3730,3600,3660,51104,77677.0,21223160.0
2018-07-20,3675,3680,3600,3620,48549,76828.0,21223160.0
2018-07-23,3620,3625,3400,3400,75691,72159.0,21223160.0
2018-07-24,3355,3440,3355,3390,66137,71947.0,21223160.0
2018-07-25,3375,3425,3350,3370,61020,71522.0,21223160.0
2018-07-26,3370,3445,3355,3425,58501,72689.0,21223160.0
2018-07-27,3400,3520,3400,3500,60832,74281.0,21223160.0
2018-07-30,3470,3570,3470,3515,21607,74599.0,21223160.0
2018-07-31,3540,3560,3465,3525,17437,74812.0,21223160.0
2018-08-01,3490,3555,3485,3530,44596,74918.0,21223160.0
2018-08-02,3535,3850,3530,3650,288511,77465.0,21223160.0
2018-08-03,3650,3810,3600,3665,145651,77783.0,21223160.0
2018-08-06,3625,3665,3580,3615,36215,76722.0,21223160.0
2018-08-07,3615,3615,3530,3590,32324,76191.0,21223160.0
2018-08-08,3640,3930,3570,3795,488367,80542.0,21223160.0
2018-08-09,3850,3850,3740,3740,104332,79375.0,21223160.0
2018-08-10,3740,3805,3650,3675,50407,77995.0,21223160.0
2018-08-13,3630,3660,3600,3640,36910,77252.0,21223160.0
2018-08-14,3655,3690,3560,3650,42291,77465.0,21223160.0
2018-08-16,3580,3640,3525,3550,58866,75342.0,21223160.0
2018-08-17,3550,3590,3500,3530,31176,74918.0,21223160.0
2018-08-20,3515,3545,3500,3510,19253,74493.0,21223160.0
2018-08-21,3535,3545,3495,3500,18130,74281.0,21223160.0
2018-08-22,3500,3600,3500,3595,28309,76297.0,21223160.0
2018-08-23,3595,3705,3530,3580,31351,75979.0,21223160.0
2018-08-24,3600,3665,3550,3630,32674,77040.0,21223160.0
2018-08-27,3610,3660,3570,3625,18188,76934.0,21223160.0
2018-08-28,3615,3645,3410,3615,28394,76722.0,21223160.0
2018-08-29,3645,3645,3560,3615,21768,76722.0,21223160.0
2018-08-30,3630,3630,3505,3610,71635,76616.0,21223160.0
2018-08-31,3550,3625,3550,3560,22538,75554.0,21223160.0
2018-09-03,3620,3770,3575,3595,81751,76297.0,21223160.0
2018-09-04,3560,3680,3560,3625,28851,76934.0,21223160.0
2018-09-05,3625,3690,3625,3650,43302,77465.0,21223160.0
2018-09-06,3610,3680,3610,3650,20923,77465.0,21223160.0
2018-09-07,3630,3690,3630,3650,30028,77465.0,21223160.0
2018-09-10,3700,3700,3650,3700,44598,78526.0,21223160.0
2018-09-11,3695,3825,3660,3790,100553,80436.0,21223160.0
2018-09-12,3790,3800,3675,3770,57270,80011.0,21223160.0
2018-09-13,3770,3795,3675,3765,18700,79905.0,21223160.0
2018-09-14,3710,3760,3655,3690,49410,78313.0,21223160.0
2018-09-17,3695,3820,3660,3750,89537,79587.0,21223160.0
2018-09-18,3710,3770,3705,3755,33695,79693.0,21223160.0
2018-09-19,3730,3850,3700,3820,102268,81072.0,21223160.0
2018-09-20,3845,3850,3740,3830,132778,81285.0,21223160.0
2018-09-21,3920,3995,3760,3760,180492,79799.0,21223160.0
2018-09-27,3755,3755,3690,3695,35231,78420.0,21223160.0
2018-09-28,3660,3695,3595,3620,52047,76828.0,21223160.0
2018-10-01,3620,3720,3590,3615,36815,76722.0,21223160.0
2018-10-02,3605,3640,3535,3535,38117,75024.0,21223160.0
2018-10-04,3525,3540,3450,3465,27197,73538.0,21223160.0
2018-10-05,3415,3500,3360,3405,34274,72265.0,21223160.0
2018-10-08,3360,3460,3360,3395,17345,72053.0,21223160.0
2018-10-10,3395,3445,3205,3225,35751,68445.0,21223160.0
2018-10-11,3025,3180,2905,2970,153875,63033.0,21223160.0
2018-10-12,2875,3055,2875,2970,66592,63033.0,21223160.0
2018-10-15,2945,3050,2945,3000,27453,63669.0,21223160.0
2018-10-16,3055,3060,2970,2975,26516,63139.0,21223160.0
2018-10-17,2990,3045,2990,3035,17902,64412.0,21223160.0
2018-10-18,3035,3125,2985,3025,27055,64200.0,21223160.0
2018-10-19,3025,3025,2950,3010,23495,63882.0,21223160.0
2018-10-22,3005,3055,2975,2995,16371,63563.0,21223160.0
2018-10-23,2975,3035,2915,2995,27066,63563.0,21223160.0
2018-10-24,3040,3040,2930,2960,32089,62821.0,21223160.0
2018-10-25,2865,3260,2835,3095,408489,65686.0,21223160.0
2018-10-26,3090,3145,2980,3020,87169,64094.0,21223160.0
2018-10-29,2960,3090,2840,2940,89872,62396.0,21223160.0
2018-10-30,2895,2905,2730,2845,147941,60380.0,21223160.0
2018-10-31,2825,2980,2775,2905,48833,61653.0,21223160.0
2018-11-01,2990,3005,2905,2955,49701,62714.0,21223160.0
2018-11-02,3025,3130,2970,3100,69862,65792.0,21223160.0
2018-11-05,3100,3100,3000,3060,17626,64943.0,21223160.0
2018-11-06,3065,3130,3025,3110,24821,66004.0,21223160.0
2018-11-07,3085,3145,3010,3105,58698,65898.0,21223160.0
2018-11-08,3145,3200,3110,3200,90396,67914.0,21223160.0
2018-11-09,3150,3190,3090,3155,44002,66959.0,21223160.0
2018-11-12,3155,3155,3030,3090,53516,65580.0,21223160.0
2018-11-13,2980,3080,2965,3055,33652,64837.0,21223160.0
2018-11-14,3055,3105,3010,3095,28384,65686.0,21223160.0
2018-11-15,3080,3200,3040,3145,73177,66747.0,21223160.0
2018-11-16,3190,3220,3120,3215,45189,68232.0,21223160.0
2018-11-19,3205,3275,3185,3245,35003,68869.0,21223160.0
2018-11-20,3175,3300,3165,3300,48095,70036.0,21223160.0
2018-11-21,3290,3335,3190,3300,59197,70036.0,21223160.0
2018-11-22,3290,3315,3230,3300,48404,70036.0,21223160.0
2018-11-23,3300,3300,3210,3270,38582,69400.0,21223160.0
2018-11-26,3220,3285,3210,3240,21661,68763.0,21223160.0
2018-11-27,3220,3270,3105,3200,32285,67914.0,21223160.0
2018-11-28,3185,3275,3170,3230,27796,68551.0,21223160.0
2018-11-29,3215,3270,3200,3215,26955,68232.0,21223160.0
2018-11-30,3195,3260,3180,3220,24712,68339.0,21223160.0
2018-12-03,3280,3290,3185,3290,113994,69824.0,21223160.0
2018-12-04,3300,3680,3300,3345,1382839,70991.0,21223160.0
2018-12-05,3290,3345,3210,3225,175688,68445.0,21223160.0
2018-12-06,3255,3255,3035,3130,265823,66428.0,21223160.0
2018-12-07,3200,3225,3105,3125,154736,66322.0,21223160.0
2018-12-10,3075,3190,3075,3100,66587,65792.0,21223160.0
2018-12-11,3100,3140,3010,3110,76573,66004.0,21223160.0
2018-12-12,3080,3180,3080,3150,58413,66853.0,21223160.0
2018-12-13,3175,3275,3145,3275,149236,69506.0,21223160.0
2018-12-14,3280,3280,3140,3165,106407,67171.0,21223160.0
2018-12-17,3180,3180,3035,3060,57851,64943.0,21223160.0
2018-12-18,3040,3150,3015,3070,31753,65155.0,21223160.0
2018-12-19,3065,3150,3060,3060,79852,64943.0,21223160.0
2018-12-20,3045,3130,3025,3075,91404,65261.0,21223160.0
2018-12-21,3075,3180,3070,3100,72010,65792.0,21223160.0
2018-12-24,3100,3150,3065,3090,77009,65580.0,21223160.0
2018-12-26,3050,3050,3005,3030,74082,64306.0,21223160.0
2018-12-27,3110,3165,3045,3070,68496,65155.0,21223160.0
2018-12-28,3050,3145,3050,3095,99219,65686.0,21223160.0
2019-01-02,3065,3110,2925,2935,95147,62290.0,21223160.0
2019-01-03,2955,2960,2830,2890,43557,61335.0,21223160.0
2019-01-04,2890,2935,2835,2920,20298,61972.0,21223160.0
2019-01-07,2940,3010,2940,2990,39562,63457.0,21223160.0
2019-01-08,2985,3035,2965,3000,135240,63669.0,21223160.0
2019-01-09,3000,3040,2970,3010,60349,63882.0,21223160.0
2019-01-10,3005,3090,2985,3060,34258,64943.0,21223160.0
2019-01-11,3065,3095,3035,3045,31283,64625.0,21223160.0
2019-01-14,3005,3070,2975,2975,19797,63139.0,21223160.0
2019-01-15,2975,3100,2960,2985,30135,63351.0,21223160.0
2019-01-16,2995,3015,2975,2985,32198,63351.0,21223160.0
2019-01-17,3000,3040,2970,2990,32002,63457.0,21223160.0
2019-01-18,2995,3020,2975,3010,83916,63882.0,21223160.0
2019-01-21,3040,3060,3000,3020,30359,64094.0,21223160.0
2019-01-22,3030,3040,2975,3000,53397,63669.0,21223160.0
2019-01-23,3000,3010,2975,3000,38421,63669.0,21223160.0
2019-01-24,3000,3015,2985,3005,55772,63776.0,21223160.0
2019-01-25,3010,3040,2980,3020,68370,64094.0,21223160.0
2019-01-28,3030,3060,2995,3000,43854,63669.0,21223160.0
2019-01-29,2990,3050,2990,3015,78937,63988.0,21223160.0
2019-01-30,3045,3045,3000,3005,26655,63776.0,21223160.0
2019-01-31,2935,3020,2935,2995,38142,63563.0,21223160.0
2019-02-01,3040,3040,2995,2995,20377,63563.0,21223160.0
