엑시콘(092870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-13,9230,9700,9200,9670,72468,85903.0,8883500.0
2016-09-19,9670,10150,9470,10050,110617,89279.0,8883500.0
2016-09-20,9900,10450,9900,9940,98636,88302.0,8883500.0
2016-09-21,10050,10400,9850,10100,113357,89723.0,8883500.0
2016-09-22,10100,11300,10000,11050,672636,98163.0,8883500.0
2016-09-23,11300,11650,10850,11100,518427,98607.0,8883500.0
2016-09-26,11200,11450,10850,11300,178227,100384.0,8883500.0
2016-09-27,11100,11400,10900,11150,172450,99051.0,8883500.0
2016-09-28,11350,12000,11200,11900,734661,105714.0,8883500.0
2016-09-29,11850,12500,11700,12450,545692,110600.0,8883500.0
2016-09-30,12350,13100,12000,12550,591836,111488.0,8883500.0
2016-10-04,12650,12850,11950,12200,314846,108379.0,8883500.0
2016-10-05,12350,12500,11900,11950,163578,106158.0,8883500.0
2016-10-06,12050,12750,11850,12150,261579,107935.0,8883500.0
2016-10-07,12150,12300,11650,11850,169364,105269.0,8883500.0
2016-10-10,11700,12000,11450,11450,118021,101716.0,8883500.0
2016-10-11,11400,11900,11350,11350,95716,100828.0,8883500.0
2016-10-12,11300,12000,11200,11600,215357,103049.0,8883500.0
2016-10-13,11650,11700,10950,10950,200434,97274.0,8883500.0
2016-10-14,10850,11750,10850,11600,127838,103049.0,8883500.0
2016-10-17,11550,11850,11400,11400,58829,101272.0,8883500.0
2016-10-18,11400,11500,11050,11200,58539,99495.0,8883500.0
2016-10-19,11100,11800,11100,11650,97157,103493.0,8883500.0
2016-10-20,11600,11900,11100,11200,87967,99495.0,8883500.0
2016-10-21,11300,11450,10900,10950,74251,97274.0,8883500.0
2016-10-24,11000,11250,10750,10750,80262,95498.0,8883500.0
2016-10-25,10700,10950,10250,10700,124882,95053.0,8883500.0
2016-10-26,10600,11050,10400,11000,83820,97718.0,8883500.0
2016-10-27,10900,11650,10900,11500,138882,102160.0,8883500.0
2016-10-28,11500,11750,11200,11600,118733,103049.0,8883500.0
2016-10-31,11600,11600,11150,11250,77764,99939.0,8883500.0
2016-11-01,11250,11800,11200,11800,225972,104825.0,8883500.0
2016-11-02,11800,12250,11300,11350,330901,100828.0,8883500.0
2016-11-03,11400,12050,11150,11900,277655,105714.0,8883500.0
2016-11-04,11900,12000,11600,11700,83429,103937.0,8883500.0
2016-11-07,11750,12200,11600,12050,246964,107046.0,8883500.0
2016-11-08,12100,12250,11950,12050,143288,107046.0,8883500.0
2016-11-09,12150,12300,10950,11400,437881,101272.0,8883500.0
2016-11-10,11700,11850,11350,11350,139484,100828.0,8883500.0
2016-11-11,11200,11300,10600,10900,132217,96830.0,8883500.0
2016-11-14,11050,11300,10900,11250,57997,99939.0,8883500.0
2016-11-15,11000,11300,10550,10550,140677,93721.0,8883500.0
2016-11-16,10600,11150,10050,11050,171622,98163.0,8883500.0
2016-11-17,11100,11100,10650,10750,100083,95498.0,8883500.0
2016-11-18,10850,10950,10250,10250,138511,91056.0,8883500.0
2016-11-21,10300,10350,9990,10050,77179,89279.0,8883500.0
2016-11-22,10100,10400,9980,10050,103605,89279.0,8883500.0
2016-11-23,10100,10300,9720,9920,130019,88124.0,8883500.0
2016-11-24,9920,10550,9450,10500,248885,93277.0,8883500.0
2016-11-25,10450,10650,10200,10450,39634,92833.0,8883500.0
2016-11-28,10500,10650,10350,10600,35838,94165.0,8883500.0
2016-11-29,10450,10600,10050,10450,60202,92833.0,8883500.0
2016-11-30,10400,10500,10150,10450,30976,92833.0,8883500.0
2016-12-01,10250,10450,10150,10250,24779,91056.0,8883500.0
2016-12-02,10100,10250,9900,10150,73165,90168.0,8883500.0
2016-12-05,9900,10150,9860,9990,29484,88746.0,8883500.0
2016-12-06,9890,10050,9850,9930,36625,88213.0,8883500.0
2016-12-07,9860,9930,9500,9710,81930,86259.0,8883500.0
2016-12-08,9670,9990,9550,9710,50404,86259.0,8883500.0
2016-12-09,9710,10100,9600,9930,32540,88213.0,8883500.0
2016-12-12,10000,10300,9910,10050,62673,89279.0,8883500.0
2016-12-13,10000,10650,9980,10400,139575,92388.0,8883500.0
2016-12-14,10400,10700,10350,10600,70035,94165.0,8883500.0
2016-12-15,10450,11050,10400,10750,203938,95498.0,8883500.0
2016-12-16,10800,10950,10500,10850,125605,96386.0,8883500.0
2016-12-19,10700,10800,10400,10400,92654,92388.0,8883500.0
2016-12-20,10350,10650,10100,10100,78758,89723.0,8883500.0
2016-12-21,10150,10850,10150,10700,222032,95053.0,8883500.0
2016-12-22,10750,11000,10650,10800,157149,95942.0,8883500.0
2016-12-23,10750,10900,10500,10550,47110,93721.0,8883500.0
2016-12-26,10650,10650,10150,10350,78626,91944.0,8883500.0
2016-12-27,10300,10600,10250,10250,71892,91056.0,8883500.0
2016-12-28,10300,10400,9900,10250,222455,91056.0,8883500.0
2016-12-29,10250,10700,10250,10650,145658,94609.0,8883500.0
2017-01-02,10750,10800,10350,10600,81168,94165.0,8883500.0
2017-01-03,10600,10800,10400,10750,103849,95498.0,8883500.0
2017-01-04,10850,11500,10750,11500,408527,102160.0,8883500.0
2017-01-05,11400,11650,11000,11400,227179,101272.0,8883500.0
2017-01-06,11300,11400,11000,11050,128416,98163.0,8883500.0
2017-01-09,10950,11150,10600,10700,152005,95053.0,8883500.0
2017-01-10,10700,10750,9980,10050,241377,89279.0,8883500.0
2017-01-11,10050,10450,9990,10250,134466,91056.0,8883500.0
2017-01-12,10350,10400,9950,10050,153361,89279.0,8883500.0
2017-01-13,10100,10250,10050,10200,49231,90612.0,8883500.0
2017-01-16,10100,10300,9950,9970,69081,88568.0,8883500.0
2017-01-17,9960,10050,9700,9720,81264,86348.0,8883500.0
2017-01-18,9650,10000,9600,9980,54561,88657.0,8883500.0
2017-01-19,10150,10150,9730,9890,61091,87858.0,8883500.0
2017-01-20,9820,9950,9730,9760,68483,86703.0,8883500.0
2017-01-23,9710,9820,9690,9700,36886,86170.0,8883500.0
2017-01-24,9640,9720,9310,9410,109042,83594.0,8883500.0
2017-01-25,9420,9580,9290,9300,55932,82617.0,8883500.0
2017-01-26,9310,9640,9260,9480,59474,84216.0,8883500.0
2017-01-31,9460,9550,9320,9320,23655,82794.0,8883500.0
2017-02-01,9300,9600,9300,9530,52937,84660.0,8883500.0
2017-02-02,9600,9600,9380,9410,46760,83594.0,8883500.0
2017-02-03,9420,9470,9050,9110,92292,80929.0,8883500.0
2017-02-06,9130,9130,8660,8850,158563,78619.0,8883500.0
2017-02-07,9210,9340,8920,9180,155971,81551.0,8883500.0
2017-02-08,9180,9730,9110,9460,124192,84038.0,8883500.0
2017-02-09,9520,9900,9520,9860,182789,87591.0,8883500.0
2017-02-10,9800,10150,9790,10100,155138,89723.0,8883500.0
2017-02-13,10000,10100,9740,9860,56162,87591.0,8883500.0
2017-02-14,9900,9900,9450,9450,72563,83949.0,8883500.0
2017-02-15,9470,9690,9330,9670,42076,85903.0,8883500.0
2017-02-16,9840,10400,9520,10400,215253,92388.0,8883500.0
2017-02-17,10300,10550,10250,10500,61151,93277.0,8883500.0
2017-02-20,10450,10600,10350,10550,69647,93721.0,8883500.0
2017-02-21,10450,10600,10200,10450,66378,92833.0,8883500.0
2017-02-22,10400,10500,10250,10350,41080,91944.0,8883500.0
2017-02-23,10400,10400,9850,9850,91111,87502.0,8883500.0
2017-02-24,9800,9950,9710,9840,21403,87414.0,8883500.0
2017-02-27,9840,9840,9500,9670,30884,85903.0,8883500.0
2017-02-28,9680,9680,9400,9670,46872,85903.0,8883500.0
2017-03-02,9570,9570,9280,9390,62994,83416.0,8883500.0
2017-03-03,9340,9340,8980,9100,106896,80840.0,8883500.0
2017-03-06,9000,9350,8910,9350,51219,83061.0,8883500.0
2017-03-07,9210,9400,9200,9400,31561,83505.0,8883500.0
2017-03-08,9400,9400,9200,9340,17762,82972.0,8883500.0
2017-03-09,9320,9380,9210,9340,15234,82972.0,8883500.0
2017-03-10,9340,9430,9130,9350,43091,83061.0,8883500.0
2017-03-13,9350,9900,9240,9810,101630,87147.0,8883500.0
2017-03-14,9880,9890,9600,9680,34995,85992.0,8883500.0
2017-03-15,9810,9820,9600,9600,26645,85282.0,8883500.0
2017-03-16,9630,9780,9500,9630,24395,85548.0,8883500.0
2017-03-17,9630,9700,9340,9700,50255,86170.0,8883500.0
2017-03-20,9700,9750,9560,9750,34764,86614.0,8883500.0
2017-03-21,9790,9840,9630,9780,19745,86881.0,8883500.0
2017-03-22,9610,9850,9570,9600,19851,85282.0,8883500.0
2017-03-23,9600,9780,9490,9590,13204,85193.0,8883500.0
2017-03-24,9590,9610,9410,9500,13563,84393.0,8883500.0
2017-03-27,9500,9580,9150,9250,39379,82172.0,8883500.0
2017-03-28,9200,9300,9100,9290,21487,82528.0,8883500.0
2017-03-29,9240,9530,9150,9280,91382,82439.0,8883500.0
2017-03-30,9230,9370,9150,9330,43064,82883.0,8883500.0
2017-03-31,9400,9400,9050,9050,135922,80396.0,8883500.0
2017-04-03,9030,9270,9030,9260,35611,82261.0,8883500.0
2017-04-04,9300,9500,9260,9480,61285,84216.0,8883500.0
2017-04-05,9570,9590,9390,9540,30342,84749.0,8883500.0
2017-04-06,9610,9610,9340,9370,26609,83238.0,8883500.0
2017-04-07,9440,9450,9210,9270,48179,82350.0,8883500.0
2017-04-10,9270,9400,8960,9140,48181,81195.0,8883500.0
2017-04-11,9130,9260,9040,9220,33125,81906.0,8883500.0
2017-04-12,9260,9340,9120,9340,28749,82972.0,8883500.0
2017-04-13,9370,9530,9200,9530,42116,84660.0,8883500.0
2017-04-14,9580,9680,9430,9620,61982,85459.0,8883500.0
2017-04-17,9720,9820,9550,9760,73340,86703.0,8883500.0
2017-04-18,9810,10400,9730,10200,250490,90612.0,8883500.0
2017-04-19,10300,10600,10050,10550,103579,93721.0,8883500.0
2017-04-20,10550,10600,10100,10150,56151,90168.0,8883500.0
2017-04-21,10250,10800,10200,10550,146886,93721.0,8883500.0
2017-04-24,10750,10800,10200,10650,115025,94609.0,8883500.0
2017-04-25,10650,10900,10300,10600,84320,94165.0,8883500.0
2017-04-26,10800,10850,10550,10800,66641,95942.0,8883500.0
2017-04-27,10950,10950,10400,10600,52853,94165.0,8883500.0
2017-04-28,10500,10600,10150,10200,76294,90612.0,8883500.0
2017-05-02,10300,10650,10200,10550,37130,93721.0,8883500.0
2017-05-04,10600,11050,10350,10850,66014,96386.0,8883500.0
2017-05-08,11000,11000,10300,10550,103017,93721.0,8883500.0
2017-05-10,10500,10650,10250,10300,85210,91500.0,8883500.0
2017-05-11,10350,10650,10250,10400,70428,92388.0,8883500.0
2017-05-12,10450,10450,9930,9990,155713,88746.0,8883500.0
2017-05-15,9980,9980,9650,9940,101690,88302.0,8883500.0
2017-05-16,9960,9960,9710,9780,33326,86881.0,8883500.0
2017-05-17,9780,9900,9730,9860,22231,87591.0,8883500.0
2017-05-18,9700,9800,9640,9650,33878,85726.0,8883500.0
2017-05-19,9750,9890,9660,9860,27010,87591.0,8883500.0
2017-05-22,9870,9930,9720,9750,25033,86614.0,8883500.0
2017-05-23,9710,9850,9500,9640,73133,85637.0,8883500.0
2017-05-24,9640,9740,9570,9640,25140,85637.0,8883500.0
2017-05-25,9650,10000,9550,9990,47273,88746.0,8883500.0
2017-05-26,9990,9990,9610,9630,56262,85548.0,8883500.0
2017-05-29,9660,9830,9550,9740,32926,86525.0,8883500.0
2017-05-30,9740,10150,9600,10050,102063,89279.0,8883500.0
2017-05-31,10050,10150,9900,10000,48419,88835.0,8883500.0
2017-06-01,10000,10250,10000,10200,49636,90612.0,8883500.0
2017-06-02,10050,10200,9920,10100,40203,89723.0,8883500.0
2017-06-05,10100,10150,9750,10000,83745,88835.0,8883500.0
2017-06-07,10000,10350,9900,10350,76535,91944.0,8883500.0
2017-06-08,10400,10400,10050,10300,33686,91500.0,8883500.0
2017-06-09,10200,10700,10150,10700,118633,95053.0,8883500.0
2017-06-12,10500,10600,10150,10250,68300,91056.0,8883500.0
2017-06-13,10250,10400,10000,10200,56424,90612.0,8883500.0
2017-06-14,10250,10300,9950,9950,97232,88391.0,8883500.0
2017-06-15,10000,10050,9580,9770,98491,86792.0,8883500.0
2017-06-16,9670,9810,9660,9770,42890,86792.0,8883500.0
2017-06-19,9700,10250,9700,10250,58622,91056.0,8883500.0
2017-06-20,10200,10400,9930,9950,57673,88391.0,8883500.0
2017-06-21,9940,10700,9920,10600,186851,94165.0,8883500.0
2017-06-22,10800,10850,10300,10600,184331,94165.0,8883500.0
2017-06-23,10700,10800,10550,10650,96403,94609.0,8883500.0
2017-06-26,10800,11300,10600,11250,253977,99939.0,8883500.0
2017-06-27,11350,11450,10950,11300,175237,100384.0,8883500.0
2017-06-28,11250,11350,10650,10800,135422,95942.0,8883500.0
2017-06-29,11150,11550,11050,11400,323819,101272.0,8883500.0
2017-06-30,11300,11400,10850,10950,150558,97274.0,8883500.0
2017-07-03,10950,11000,10350,10600,110553,94165.0,8883500.0
2017-07-04,10550,10700,10300,10450,102505,92833.0,8883500.0
2017-07-05,10550,10850,10450,10800,60424,95942.0,8883500.0
2017-07-06,10800,10950,10550,10600,62769,94165.0,8883500.0
2017-07-07,10500,10900,10400,10650,63323,94609.0,8883500.0
2017-07-10,10700,10950,10650,10850,63210,96386.0,8883500.0
2017-07-11,10900,11100,10750,11100,91760,98607.0,8883500.0
2017-07-12,11150,11400,11050,11300,161521,100384.0,8883500.0
2017-07-13,11300,11400,11100,11350,91164,100828.0,8883500.0
2017-07-14,11400,11400,11150,11250,49860,99939.0,8883500.0
2017-07-17,11300,11400,11000,11400,84758,101272.0,8883500.0
2017-07-18,11400,12250,11250,12200,302773,108379.0,8883500.0
2017-07-19,12150,12200,11750,12100,127117,107490.0,8883500.0
2017-07-20,12100,12400,11850,12050,94054,107046.0,8883500.0
2017-07-21,12050,12300,11750,12250,106721,108823.0,8883500.0
2017-07-24,12350,12650,11950,12350,244795,109711.0,8883500.0
2017-07-25,12350,12450,11800,11800,102611,104825.0,8883500.0
2017-07-26,11800,12000,11550,11700,60142,103937.0,8883500.0
2017-07-27,11600,11950,11600,11750,53091,104381.0,8883500.0
2017-07-28,11650,11750,10750,11000,118137,97718.0,8883500.0
2017-07-31,10700,11250,10200,11250,106496,99939.0,8883500.0
2017-08-01,11050,11250,10900,11000,34730,97718.0,8883500.0
2017-08-02,10900,11200,10900,10950,18060,97274.0,8883500.0
2017-08-03,11000,11000,10600,10600,41510,94165.0,8883500.0
2017-08-04,10450,10850,10450,10600,91446,94165.0,8883500.0
2017-08-07,10700,10950,10550,10850,15343,96386.0,8883500.0
2017-08-08,10850,10950,10650,10900,51196,96830.0,8883500.0
2017-08-09,10700,10800,10500,10600,40973,94165.0,8883500.0
2017-08-10,10600,10700,10100,10250,63311,91056.0,8883500.0
2017-08-11,10100,10150,9900,10050,67668,89279.0,8883500.0
2017-08-14,10150,10400,10000,10400,32943,92388.0,8883500.0
2017-08-16,10600,10900,10500,10700,100278,95053.0,8883500.0
2017-08-17,10850,10850,10650,10800,37595,95942.0,8883500.0
2017-08-18,10650,10950,10550,10850,25109,96386.0,8883500.0
2017-08-21,10950,11300,10800,11250,124625,99939.0,8883500.0
2017-08-22,11350,11500,11200,11250,67594,99939.0,8883500.0
2017-08-23,11300,11450,11300,11400,49005,101272.0,8883500.0
2017-08-24,11500,11500,11200,11350,45081,100828.0,8883500.0
2017-08-25,11350,11550,11300,11550,43848,102604.0,8883500.0
2017-08-28,11600,11600,11000,11200,61680,99495.0,8883500.0
2017-08-29,11250,11350,11000,11200,39255,99495.0,8883500.0
2017-08-30,11200,11250,10950,11200,42628,99495.0,8883500.0
2017-08-31,11100,11850,11100,11800,89116,104825.0,8883500.0
2017-09-01,11900,11900,11450,11450,78328,101716.0,8883500.0
2017-09-04,11000,11250,11000,11100,72124,98607.0,8883500.0
2017-09-05,11100,11150,10750,10950,51796,97274.0,8883500.0
2017-09-06,10900,11250,10650,11200,68700,99495.0,8883500.0
2017-09-07,11300,11650,10950,11650,184098,103493.0,8883500.0
2017-09-08,11750,11850,11500,11650,77289,103493.0,8883500.0
2017-09-11,11750,11850,11550,11600,48650,103049.0,8883500.0
2017-09-12,11750,11900,11600,11650,83583,103493.0,8883500.0
2017-09-13,11750,12300,11650,11800,269816,104825.0,8883500.0
2017-09-14,11850,12200,11750,12100,129413,107490.0,8883500.0
2017-09-15,12150,12250,11700,11800,132905,104825.0,8883500.0
2017-09-18,11900,12000,11750,12000,81762,106602.0,8883500.0
2017-09-19,12000,12150,11500,11650,95020,103493.0,8883500.0
2017-09-20,11700,11900,11500,11500,49955,102160.0,8883500.0
2017-09-21,11500,11550,10900,11100,210624,98607.0,8883500.0
2017-09-22,11050,11250,10750,11000,60142,97718.0,8883500.0
2017-09-25,11000,11150,10650,11050,67806,98163.0,8883500.0
2017-09-26,10800,11200,10750,10750,40563,95498.0,8883500.0
2017-09-27,10800,11000,10750,10900,29046,96830.0,8883500.0
2017-09-28,11000,11250,10600,10700,36865,95053.0,8883500.0
2017-09-29,10700,11000,10650,10850,20432,96386.0,8883500.0
2017-10-10,10900,11100,10800,11000,22653,97718.0,8883500.0
2017-10-11,11000,11350,11000,11200,31285,99495.0,8883500.0
2017-10-12,11150,11450,11100,11350,24287,100828.0,8883500.0
2017-10-13,11350,11400,10850,10850,40889,96386.0,8883500.0
2017-10-16,10850,10850,10300,10450,37219,92833.0,8883500.0
2017-10-17,10400,10700,10300,10450,28258,92833.0,8883500.0
2017-10-18,10450,10650,10050,10100,69696,89723.0,8883500.0
2017-10-19,10100,10500,10100,10400,11914,92388.0,8883500.0
2017-10-20,10300,10600,10200,10600,18443,94165.0,8883500.0
2017-10-23,10500,11300,10500,10550,63130,93721.0,8883500.0
2017-10-24,10600,10800,10500,10650,47583,94609.0,8883500.0
2017-10-25,10650,10650,10350,10550,38391,93721.0,8883500.0
2017-10-26,10550,10550,10150,10350,46126,91944.0,8883500.0
2017-10-27,10350,10500,10250,10350,32077,91944.0,8883500.0
2017-10-30,10450,10450,10150,10200,22578,90612.0,8883500.0
2017-10-31,10300,10300,10000,10100,79830,89723.0,8883500.0
2017-11-01,10200,10250,9990,10200,66263,90612.0,8883500.0
2017-11-02,10200,10400,10050,10100,83614,89723.0,8883500.0
2017-11-03,10300,10550,10200,10450,71577,92833.0,8883500.0
2017-11-06,10450,10700,10400,10600,67595,94165.0,8883500.0
2017-11-07,10600,10750,10550,10550,43354,93721.0,8883500.0
2017-11-08,10500,10650,10500,10550,34326,93721.0,8883500.0
2017-11-09,10650,10700,10300,10550,39162,93721.0,8883500.0
2017-11-10,10500,11300,10500,11300,166915,100384.0,8883500.0
2017-11-13,11400,11600,11200,11450,93610,101716.0,8883500.0
2017-11-14,11400,11550,11100,11450,105496,101716.0,8883500.0
2017-11-15,11550,11550,11150,11150,51456,99051.0,8883500.0
2017-11-16,11200,11850,11150,11850,140151,105269.0,8883500.0
2017-11-17,11650,11900,11550,11800,92999,104825.0,8883500.0
2017-11-20,11850,14050,11600,13950,782577,123925.0,8883500.0
2017-11-21,13800,14300,13700,13950,268335,123925.0,8883500.0
2017-11-22,13950,14750,13700,14500,220328,128811.0,8883500.0
2017-11-23,14450,14950,14150,14550,197242,129255.0,8883500.0
2017-11-24,14600,15000,14200,14800,138435,131476.0,8883500.0
2017-11-27,14950,14950,13900,14550,130764,129255.0,8883500.0
2017-11-28,14400,14800,14250,14450,43722,128367.0,8883500.0
2017-11-29,14250,14550,13800,14000,82401,124369.0,8883500.0
2017-11-30,14150,14200,13450,13500,95799,119927.0,8883500.0
2017-12-01,13800,14750,13500,14050,198672,124813.0,8883500.0
2017-12-04,14200,14650,13250,14600,173716,129699.0,8883500.0
2017-12-05,14750,14800,14300,14550,148512,129255.0,8883500.0
2017-12-06,14400,15450,14400,15250,160543,135473.0,8883500.0
2017-12-07,15450,16450,14950,16200,272161,143913.0,8883500.0
2017-12-08,16300,16400,14800,14850,180770,131920.0,8883500.0
2017-12-11,14750,16050,14550,16000,137225,142136.0,8883500.0
2017-12-12,16000,17000,15900,16950,451972,150575.0,8883500.0
2017-12-13,16400,17950,16400,17550,287478,155905.0,8883500.0
2017-12-14,17550,17850,17050,17650,210174,156794.0,8883500.0
2017-12-15,17400,17500,16450,17300,141438,153685.0,8883500.0
2017-12-18,16900,17250,16150,16800,206172,149243.0,8883500.0
2017-12-19,16950,17200,16750,17000,47468,151020.0,8883500.0
2017-12-20,17200,17200,16250,16900,52503,150131.0,8883500.0
2017-12-21,16900,17150,15400,15600,184346,138583.0,8883500.0
2017-12-22,15550,16450,15150,16250,134943,144357.0,8883500.0
2017-12-26,16200,16200,15350,15650,85666,139027.0,8883500.0
2017-12-27,15600,16150,14950,15250,124266,135473.0,8883500.0
2017-12-28,15100,16400,15100,16400,81860,145689.0,8883500.0
2018-01-02,16250,16300,15300,15450,73435,137250.0,8883500.0
2018-01-03,15450,15600,14550,14900,77429,132364.0,8883500.0
2018-01-04,14900,15100,14400,14550,92666,129255.0,8883500.0
2018-01-05,14550,15550,14550,15200,90807,135029.0,8883500.0
2018-01-08,15550,15550,14000,14250,93806,126590.0,8883500.0
2018-01-09,14050,15250,14050,14650,107586,130143.0,8883500.0
2018-01-10,14650,14700,13500,13850,140477,123036.0,8883500.0
2018-01-11,14050,14400,13750,14100,77342,125257.0,8883500.0
2018-01-12,14100,14350,13450,13900,66113,123481.0,8883500.0
2018-01-15,14000,14100,13550,13950,41830,123925.0,8883500.0
2018-01-16,14100,14650,13850,14600,76010,129699.0,8883500.0
2018-01-17,14600,14750,14100,14700,41620,130587.0,8883500.0
2018-01-18,14750,14950,14350,14550,56027,129255.0,8883500.0
2018-01-19,14600,14650,14000,14300,58201,127034.0,8883500.0
2018-01-22,14150,14700,14000,14300,30003,127034.0,8883500.0
2018-01-23,14200,14400,13800,14300,72453,127034.0,8883500.0
2018-01-24,14250,14350,13700,13750,75028,122148.0,8883500.0
2018-01-25,13700,14000,13650,13850,68698,123036.0,8883500.0
2018-01-26,13850,14200,13850,14100,29643,125257.0,8883500.0
2018-01-29,13950,14650,13950,14500,52755,128811.0,8883500.0
2018-01-30,14650,14700,14000,14000,54960,124369.0,8883500.0
2018-01-31,13900,14150,13450,13900,100452,123481.0,8883500.0
2018-02-01,13900,13950,13500,13950,38071,123925.0,8883500.0
2018-02-02,13950,13950,13500,13700,43900,121704.0,8883500.0
2018-02-05,13300,13600,13250,13400,28922,119039.0,8883500.0
2018-02-06,12800,13400,12200,13200,76540,117262.0,8883500.0
2018-02-07,13300,13300,12700,12700,46371,112820.0,8883500.0
2018-02-08,12700,13200,12700,12950,59800,115041.0,8883500.0
2018-02-09,12350,12450,12000,12150,95994,107935.0,8883500.0
2018-02-12,12150,12700,12100,12450,46713,110600.0,8883500.0
2018-02-13,12450,12800,12350,12600,22073,111932.0,8883500.0
2018-02-14,12600,12750,12300,12700,32869,112820.0,8883500.0
2018-02-19,12700,13300,12650,13000,44798,115486.0,8883500.0
2018-02-20,13150,13250,12750,13150,43071,116818.0,8883500.0
2018-02-21,13350,13600,13150,13450,58704,119483.0,8883500.0
2018-02-22,13300,14800,12900,14400,271411,127922.0,8883500.0
2018-02-23,14600,15450,14000,14600,322332,129699.0,8883500.0
2018-02-26,14600,14900,14400,14650,45501,130143.0,8883500.0
2018-02-27,14650,14750,13950,14200,73152,126146.0,8883500.0
2018-02-28,14050,14100,13350,13400,56376,119039.0,8883500.0
2018-03-02,13250,13450,13000,13450,32339,119483.0,8883500.0
2018-03-05,13450,13700,12750,12800,48734,113709.0,8883500.0
2018-03-06,12850,15300,12850,13700,248299,121704.0,8883500.0
2018-03-07,13700,14650,13600,14200,123005,126146.0,8883500.0
2018-03-08,14200,14350,13750,14350,39441,127478.0,8883500.0
2018-03-09,14700,14700,13700,13850,53836,123036.0,8883500.0
2018-03-12,13850,14000,13500,13600,51979,120816.0,8883500.0
2018-03-13,13750,14050,13500,14000,74915,124369.0,8883500.0
2018-03-14,14050,14050,13500,13650,38644,121260.0,8883500.0
2018-03-15,13650,13700,13100,13200,65262,117262.0,8883500.0
2018-03-16,13300,13450,12700,12950,64477,115041.0,8883500.0
2018-03-19,13100,13350,12800,12800,46587,113709.0,8883500.0
2018-03-20,12650,12900,12250,12800,75581,113709.0,8883500.0
2018-03-21,12750,12950,12350,12550,48570,111488.0,8883500.0
2018-03-22,12550,12700,12200,12200,52115,108379.0,8883500.0
2018-03-23,12000,12200,11500,11750,41941,104381.0,8883500.0
2018-03-26,11750,11750,11300,11500,35570,102160.0,8883500.0
2018-03-27,11700,12000,11500,11900,33309,105714.0,8883500.0
2018-03-28,11800,11950,11550,11550,34104,102604.0,8883500.0
2018-03-29,11500,11800,11250,11650,27382,103493.0,8883500.0
2018-03-30,11650,11850,11450,11800,23893,104825.0,8883500.0
2018-04-02,11850,11850,10550,10850,172967,96386.0,8883500.0
2018-04-03,10650,11250,10650,11200,32509,99495.0,8883500.0
2018-04-04,11200,11300,10750,11200,41296,99495.0,8883500.0
2018-04-05,11200,11450,11000,11200,15276,99495.0,8883500.0
2018-04-06,11200,11200,10700,10850,31561,96386.0,8883500.0
2018-04-09,10750,11600,10750,11350,104388,100828.0,8883500.0
2018-04-10,11550,11550,11000,11550,44073,102604.0,8883500.0
2018-04-11,11550,11750,11250,11650,65564,103493.0,8883500.0
2018-04-12,11650,11750,11400,11700,25522,103937.0,8883500.0
2018-04-13,11600,11850,11550,11800,28268,104825.0,8883500.0
2018-04-16,11950,13100,11800,12300,366655,109267.0,8883500.0
2018-04-17,12300,12550,11800,12050,92150,107046.0,8883500.0
2018-04-18,12050,12150,11300,11700,108057,103937.0,8883500.0
2018-04-19,11750,12150,11150,11650,134800,103493.0,8883500.0
2018-04-20,11650,11700,11300,11300,49779,100384.0,8883500.0
2018-04-23,11300,12400,11100,11850,264335,105269.0,8883500.0
2018-04-24,11900,12000,10950,11050,217356,98163.0,8883500.0
2018-04-25,11050,11200,10700,11050,75275,98163.0,8883500.0
2018-04-26,11100,11150,10850,10950,60025,97274.0,8883500.0
2018-04-27,11000,11000,10800,10950,25763,97274.0,8883500.0
2018-04-30,10850,10950,10400,10750,61442,95498.0,8883500.0
2018-05-02,10700,10800,10250,10600,76920,94165.0,8883500.0
2018-05-03,10400,10650,10350,10500,36947,93277.0,8883500.0
2018-05-04,10500,10600,10250,10400,21690,92388.0,8883500.0
2018-05-08,10450,10550,10050,10300,57275,91500.0,8883500.0
2018-05-09,10200,10300,9990,10050,41737,89279.0,8883500.0
2018-05-10,10100,10750,10100,10700,69603,95053.0,8883500.0
2018-05-11,10700,11000,10500,10600,58298,94165.0,8883500.0
2018-05-14,10600,10950,10450,10950,81457,97274.0,8883500.0
2018-05-15,10900,11200,10750,10900,84642,96830.0,8883500.0
2018-05-16,11000,11000,10300,10450,59161,92833.0,8883500.0
2018-05-17,10600,10700,10150,10200,75530,90612.0,8883500.0
2018-05-18,10250,10500,10250,10500,348466,93277.0,8883500.0
2018-05-21,10500,10650,10300,10400,44382,92388.0,8883500.0
2018-05-23,10350,11050,10350,10800,123826,95942.0,8883500.0
2018-05-24,10800,10900,10450,10500,108187,93277.0,8883500.0
2018-05-25,10400,10550,10200,10350,85703,91944.0,8883500.0
2018-05-28,10400,10450,10000,10100,197210,89723.0,8883500.0
2018-05-29,10100,10250,9980,10150,105879,90168.0,8883500.0
2018-05-30,10100,10250,10000,10250,46804,91056.0,8883500.0
2018-05-31,10350,10400,10100,10250,51949,91056.0,8883500.0
2018-06-01,10250,10450,10200,10300,43123,91500.0,8883500.0
2018-06-04,10350,10650,10300,10550,83836,93721.0,8883500.0
2018-06-05,10500,10750,10400,10700,75504,95053.0,8883500.0
