데브시스터즈(194480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-21,28450,28450,28050,28400,9383,313967.0,11055190.0
2016-06-22,28550,28550,27700,28050,15716,310098.0,11055190.0
2016-06-23,27800,28400,27300,27650,15781,305676.0,11055190.0
2016-06-24,27400,27950,25000,26600,63731,294068.0,11055190.0
2016-06-27,25500,26600,25500,26200,25120,289646.0,11055190.0
2016-06-28,25900,27350,25900,27000,22153,298490.0,11055190.0
2016-06-29,27800,28100,27500,27650,12276,305676.0,11055190.0
2016-06-30,28000,28200,27700,28000,9986,309545.0,11055190.0
2016-07-01,28000,28400,27950,28200,13592,311756.0,11055190.0
2016-07-04,28300,28300,27350,27400,29527,302912.0,11055190.0
2016-07-05,27300,28100,27250,28050,8653,310098.0,11055190.0
2016-07-06,28150,28150,27300,27600,9273,305123.0,11055190.0
2016-07-07,27900,28050,27450,28050,13540,310098.0,11055190.0
2016-07-08,28100,28100,27550,27800,8932,307334.0,11055190.0
2016-07-11,27850,27850,26900,27250,28754,301254.0,11055190.0
2016-07-12,27050,27450,26800,27000,12792,298490.0,11055190.0
2016-07-13,27000,27750,26750,27450,30245,303465.0,11055190.0
2016-07-14,27450,27450,25900,26500,53575,292963.0,11055190.0
2016-07-15,26400,26550,26050,26500,15809,292963.0,11055190.0
2016-07-18,26200,26300,25950,26200,33056,289646.0,11055190.0
2016-07-19,26400,26650,25850,26600,19240,294068.0,11055190.0
2016-07-20,26250,26900,26200,26400,11438,291857.0,11055190.0
2016-07-21,26400,26600,26100,26450,11445,292410.0,11055190.0
2016-07-22,26700,26700,26200,26300,7442,290751.0,11055190.0
2016-07-25,26800,26800,25900,26100,14392,288540.0,11055190.0
2016-07-26,26100,27000,26000,27000,13193,298490.0,11055190.0
2016-07-27,27150,27200,26800,26800,6386,296279.0,11055190.0
2016-07-28,27000,27200,26600,27150,7761,300148.0,11055190.0
2016-07-29,27150,27200,26600,27000,5100,298490.0,11055190.0
2016-08-01,27000,27000,26100,26300,14004,291380.0,11079095.0
2016-08-02,26050,26550,25850,26000,12741,288056.0,11079095.0
2016-08-03,26000,26150,25350,25700,15598,284733.0,11079095.0
2016-08-04,26250,26600,25850,26300,10330,291380.0,11079095.0
2016-08-05,26300,26300,25700,25950,13171,287503.0,11079095.0
2016-08-08,26350,27250,26350,26700,21338,295812.0,11079095.0
2016-08-09,26450,26800,26350,26500,9622,293596.0,11079095.0
2016-08-10,26650,27500,26650,27250,29479,301905.0,11079095.0
2016-08-11,27250,27850,27200,27350,13081,303013.0,11079095.0
2016-08-12,27350,27550,26800,27050,20032,299690.0,11079095.0
2016-08-16,27100,27100,26500,26700,9263,295812.0,11079095.0
2016-08-17,26750,26750,25850,26350,13590,291934.0,11079095.0
2016-08-18,26550,26900,26200,26450,8076,293042.0,11079095.0
2016-08-19,26150,26750,26000,26350,8733,291934.0,11079095.0
2016-08-22,26650,26650,25950,26250,6596,290826.0,11079095.0
2016-08-23,26050,26650,26050,26450,8026,293042.0,11079095.0
2016-08-24,26700,26750,26300,26400,4640,292488.0,11079095.0
2016-08-25,26100,26800,26100,26600,14461,294704.0,11079095.0
2016-08-26,26750,27900,26550,27800,39010,307999.0,11079095.0
2016-08-29,27950,27950,27150,27400,16297,303567.0,11079095.0
2016-08-30,27850,27850,26700,27200,13369,301351.0,11079095.0
2016-08-31,27200,27250,26300,26750,14133,296366.0,11079095.0
2016-09-01,26450,27200,26400,26800,9336,296920.0,11079095.0
2016-09-02,27000,28000,27000,27600,28538,305783.0,11079095.0
2016-09-05,28150,28500,27600,28050,31544,310769.0,11079095.0
2016-09-06,28450,28450,27000,27800,22928,307999.0,11079095.0
2016-09-07,27500,27800,27000,27650,19155,306337.0,11079095.0
2016-09-08,27650,27800,27000,27800,17959,307999.0,11079095.0
2016-09-09,27800,29400,27750,29250,53958,324064.0,11079095.0
2016-09-12,28950,29200,26450,26500,66139,293596.0,11079095.0
2016-09-13,26700,27450,26100,26950,28103,298582.0,11079095.0
2016-09-19,26450,26900,26400,26800,22679,296920.0,11079095.0
2016-09-20,26800,27200,26350,26550,20866,294150.0,11079095.0
2016-09-21,26600,26850,26450,26550,21259,294150.0,11079095.0
2016-09-22,26900,27350,25200,27050,25713,299690.0,11079095.0
2016-09-23,27500,27500,26200,26450,21943,293042.0,11079095.0
2016-09-26,26150,27250,26050,26600,18746,294704.0,11079095.0
2016-09-27,26200,26300,24850,25500,99038,282517.0,11079095.0
2016-09-28,25000,25450,24800,25250,53361,279747.0,11079095.0
2016-09-29,25050,29700,25050,28000,136620,310215.0,11079095.0
2016-09-30,28250,29000,27450,28350,36020,314092.0,11079095.0
2016-10-04,28450,28650,26500,27550,39838,305229.0,11079095.0
2016-10-05,27250,28700,27250,28150,57087,311877.0,11079095.0
2016-10-06,28500,28500,27100,27150,36774,300797.0,11079095.0
2016-10-07,27100,27450,26800,27250,21211,301905.0,11079095.0
2016-10-10,27000,27200,25950,26100,33716,289164.0,11079095.0
2016-10-11,26000,26850,25950,26400,18105,292488.0,11079095.0
2016-10-12,26100,26500,25400,25750,38953,285287.0,11079095.0
2016-10-13,25500,26250,25350,25500,21322,282517.0,11079095.0
2016-10-14,25700,25900,25100,25250,18388,279747.0,11079095.0
2016-10-17,25300,26000,25300,25500,17432,282517.0,11079095.0
2016-10-18,25500,26450,25500,26350,24320,291934.0,11079095.0
2016-10-19,26250,26550,25600,25950,20472,287503.0,11079095.0
2016-10-20,25750,26300,25650,25800,18199,285841.0,11079095.0
2016-10-21,25800,26200,25550,25700,16802,284733.0,11079095.0
2016-10-24,25900,26400,25400,25550,10660,283071.0,11079095.0
2016-10-25,25850,25950,24850,25600,36174,283625.0,11079095.0
2016-10-26,26000,26000,23700,24200,49889,268114.0,11079095.0
2016-10-27,23750,24750,23750,24550,37190,271992.0,11079095.0
2016-10-28,25350,26800,24800,25300,88112,280301.0,11079095.0
2016-10-31,25400,26350,25350,26000,41353,288316.0,11089095.0
2016-11-01,26050,26450,25100,25200,28898,279445.0,11089095.0
2016-11-02,25200,25200,23150,23150,84223,256713.0,11089095.0
2016-11-03,22000,23250,21400,22250,87783,246732.0,11089095.0
2016-11-04,22400,23400,22050,23400,37162,259485.0,11089095.0
2016-11-07,23600,23600,22350,22700,39683,251722.0,11089095.0
2016-11-08,22800,23450,22450,22650,26549,251168.0,11089095.0
2016-11-09,22700,22900,20250,21200,104614,235089.0,11089095.0
2016-11-10,22000,22600,21400,22500,40547,249505.0,11089095.0
2016-11-11,22250,23450,21900,22750,32374,252277.0,11089095.0
2016-11-14,22300,22750,21700,21750,35754,241188.0,11089095.0
2016-11-15,21450,22150,21450,21500,19667,238416.0,11089095.0
2016-11-16,21500,22100,21500,21900,21234,242851.0,11089095.0
2016-11-17,22000,22100,21600,21750,9995,241188.0,11089095.0
2016-11-18,21700,21750,20050,20450,99092,226772.0,11089095.0
2016-11-21,20000,20150,18500,19350,90670,214574.0,11089095.0
2016-11-22,19200,19450,19000,19000,31007,210693.0,11089095.0
2016-11-23,19100,19250,18050,18250,55039,202376.0,11089095.0
2016-11-24,18000,18600,17700,18000,42672,199604.0,11089095.0
2016-11-25,17700,18300,17600,18000,37332,199604.0,11089095.0
2016-11-28,18000,18400,17950,18250,18493,202376.0,11089095.0
2016-11-29,17850,18800,17850,18300,26835,202930.0,11089095.0
2016-11-30,18350,18750,18200,18650,9530,206812.0,11089095.0
2016-12-01,18550,18550,18000,18050,25056,200158.0,11089095.0
2016-12-02,17800,18100,16950,17100,58999,189624.0,11089095.0
2016-12-05,16750,17050,15100,15100,174824,167445.0,11089095.0
2016-12-06,15250,15750,15100,15400,52312,170772.0,11089095.0
2016-12-07,15450,15500,14900,14900,62294,165228.0,11089095.0
2016-12-08,15100,16350,15000,15950,75425,176871.0,11089095.0
2016-12-09,15750,16100,15550,16050,36502,177980.0,11089095.0
2016-12-12,15900,16350,15800,15850,36000,175762.0,11089095.0
2016-12-13,15800,15950,15700,15900,22535,176317.0,11089095.0
2016-12-14,15950,16200,15900,15950,24584,176871.0,11089095.0
2016-12-15,15950,16050,15800,16000,22441,177426.0,11089095.0
2016-12-16,15950,16100,15000,15600,42454,172990.0,11089095.0
2016-12-19,15700,16250,15400,16000,32773,177426.0,11089095.0
2016-12-20,15900,16000,15550,15750,31824,174653.0,11089095.0
2016-12-21,15700,15700,14850,14900,85729,165228.0,11089095.0
2016-12-22,14850,15000,14200,14500,91228,160792.0,11089095.0
2016-12-23,14500,14550,14050,14300,35945,158574.0,11089095.0
2016-12-26,14450,14700,14300,14400,26178,159683.0,11089095.0
2016-12-27,14350,14750,14300,14500,37319,160792.0,11089095.0
2016-12-28,14500,14750,14500,14750,19502,163564.0,11089095.0
2016-12-29,14750,14950,14550,14900,17505,165228.0,11089095.0
2017-01-02,14850,14900,14300,14350,23801,159129.0,11089095.0
2017-01-03,14350,14950,14250,14850,33712,164673.0,11089095.0
2017-01-04,14800,15550,14700,15450,61476,171327.0,11089095.0
2017-01-05,15550,15600,15200,15350,21220,170218.0,11089095.0
2017-01-06,15350,15450,14900,15050,29200,166891.0,11089095.0
2017-01-09,15100,15300,14650,14750,19650,163564.0,11089095.0
2017-01-10,14700,14900,14200,14400,51395,159683.0,11089095.0
2017-01-11,14400,14650,14300,14300,17995,158574.0,11089095.0
2017-01-12,14350,14600,14250,14250,15640,158020.0,11089095.0
2017-01-13,14250,14950,14250,14800,54531,164119.0,11089095.0
2017-01-16,15000,15050,14300,14300,35127,158574.0,11089095.0
2017-01-17,14300,14550,14100,14300,24698,158574.0,11089095.0
2017-01-18,14300,14700,14100,14700,26904,163010.0,11089095.0
2017-01-19,14500,14700,14350,14600,14261,161901.0,11089095.0
2017-01-20,14650,14650,14200,14350,18333,159129.0,11089095.0
2017-01-23,14200,14200,13750,13750,68420,152475.0,11089095.0
2017-01-24,13700,14150,13200,13300,66127,147485.0,11089095.0
2017-01-25,13350,13450,12550,12700,81037,140832.0,11089095.0
2017-01-26,12800,13000,12600,12900,25216,143049.0,11089095.0
2017-01-31,12800,12850,12400,12800,51079,141940.0,11089095.0
2017-02-01,12750,14400,12500,14400,223603,159683.0,11089095.0
2017-02-02,14650,14650,13850,13900,113359,154138.0,11089095.0
2017-02-03,14050,14350,13750,14250,66624,158020.0,11089095.0
2017-02-06,14150,14300,13850,14200,34379,157465.0,11089095.0
2017-02-07,14300,14300,13600,13900,48990,154138.0,11089095.0
2017-02-08,13900,13900,13250,13350,55320,148039.0,11089095.0
2017-02-09,13400,13750,13150,13650,27348,151366.0,11089095.0
2017-02-10,13650,14000,13500,13800,25984,153030.0,11089095.0
2017-02-13,13900,14200,13800,14000,32275,155247.0,11089095.0
2017-02-14,14250,14250,13800,14000,18432,155247.0,11089095.0
2017-02-15,13900,14150,13900,14050,26583,155802.0,11089095.0
2017-02-16,13950,14100,13700,13900,19918,154138.0,11089095.0
2017-02-17,13650,13850,13450,13800,34083,153030.0,11089095.0
2017-02-20,13750,13750,13400,13600,18473,150812.0,11089095.0
2017-02-21,13650,14200,13550,14050,41730,155802.0,11089095.0
2017-02-22,14100,14400,14000,14300,50399,158574.0,11089095.0
2017-02-23,14250,14400,14050,14150,32550,156911.0,11089095.0
2017-02-24,14200,14350,13950,14000,28300,155247.0,11089095.0
2017-02-27,14000,14250,13850,13950,21382,154693.0,11089095.0
2017-02-28,13900,14200,13900,14000,21243,155247.0,11089095.0
2017-03-02,14150,14150,13900,13900,21129,154138.0,11089095.0
2017-03-03,13800,14000,13200,13250,47325,146931.0,11089095.0
2017-03-06,13150,13500,13150,13500,10531,149703.0,11089095.0
2017-03-07,13300,13400,13000,13250,25421,146931.0,11089095.0
2017-03-08,13250,13350,13000,13200,17390,146376.0,11089095.0
2017-03-09,13050,15500,13050,14950,306300,165782.0,11089095.0
2017-03-10,14500,15350,13450,14000,352822,155247.0,11089095.0
2017-03-13,14000,14100,13750,13750,58924,152475.0,11089095.0
2017-03-14,13750,13850,13500,13500,44968,149703.0,11089095.0
2017-03-15,13700,13700,13250,13250,31565,146931.0,11089095.0
2017-03-16,13250,13550,13200,13400,18732,148594.0,11089095.0
2017-03-17,13300,13650,13250,13450,23030,149148.0,11089095.0
2017-03-20,13450,13650,13400,13450,23830,149148.0,11089095.0
2017-03-21,13350,13850,13250,13750,24298,152475.0,11089095.0
2017-03-22,13600,14000,13500,14000,29466,155247.0,11089095.0
2017-03-23,13900,14300,13750,13750,38235,152475.0,11089095.0
2017-03-24,13650,13850,13500,13750,27485,152475.0,11089095.0
2017-03-27,14050,14050,13400,13500,32221,149703.0,11089095.0
2017-03-28,13400,13650,13350,13450,26658,149148.0,11089095.0
2017-03-29,13500,13800,13400,13550,28896,150257.0,11089095.0
2017-03-30,13700,14300,13650,14000,54891,155247.0,11089095.0
2017-03-31,14000,14250,13950,14000,23900,155247.0,11089095.0
2017-04-03,14000,14400,13950,14100,45783,156356.0,11089095.0
2017-04-04,14050,15000,14050,14750,125403,163564.0,11089095.0
2017-04-05,14900,15250,14600,15100,94675,167445.0,11089095.0
2017-04-06,15050,15100,14550,14650,49606,162455.0,11089095.0
2017-04-07,14700,14850,14300,14800,51951,164119.0,11089095.0
2017-04-10,14950,14950,14250,14250,57922,158020.0,11089095.0
2017-04-11,14150,14500,13800,13900,38215,154138.0,11089095.0
2017-04-12,13850,14300,13850,14050,28652,155802.0,11089095.0
2017-04-13,14050,14550,14000,14550,29570,161346.0,11089095.0
2017-04-14,14550,14650,14300,14400,16716,159683.0,11089095.0
2017-04-17,14300,14850,14250,14850,27271,164673.0,11089095.0
2017-04-18,15050,15250,14700,15050,81474,166891.0,11089095.0
2017-04-19,15150,17950,15000,16100,746732,178534.0,11089095.0
2017-04-20,16250,16700,15950,16050,131517,177980.0,11089095.0
2017-04-21,16200,17450,16050,17000,174485,188515.0,11089095.0
2017-04-24,16900,17250,16300,16400,96584,181861.0,11089095.0
2017-04-25,16300,16500,16150,16450,45308,182416.0,11089095.0
2017-04-26,16600,16650,16150,16400,36906,181861.0,11089095.0
2017-04-27,16500,16550,15950,16000,46821,177426.0,11089095.0
2017-04-28,15950,17000,15900,16700,72984,185188.0,11089095.0
2017-05-02,16700,16950,16300,16350,26434,181307.0,11089095.0
2017-05-04,16250,16550,16000,16550,25238,183525.0,11089095.0
2017-05-08,16650,17050,16350,17050,35856,189069.0,11089095.0
2017-05-10,17050,17350,16600,16950,45502,187960.0,11089095.0
2017-05-11,16850,17250,16800,16850,23225,186851.0,11089095.0
2017-05-12,17000,17000,16300,16300,44433,180752.0,11089095.0
2017-05-15,16200,16300,15950,16000,19913,177426.0,11089095.0
2017-05-16,15950,16050,14800,15200,114726,168554.0,11089095.0
2017-05-17,15000,15250,14700,14900,49751,165228.0,11089095.0
2017-05-18,14850,15300,14700,15200,38016,168554.0,11089095.0
2017-05-19,15300,15350,15000,15100,25004,167445.0,11089095.0
2017-05-22,15100,15250,14600,14800,39617,164119.0,11089095.0
2017-05-23,14700,14900,14550,14800,44660,164119.0,11089095.0
2017-05-24,14800,15000,14600,14900,21874,165228.0,11089095.0
2017-05-25,15000,15050,14400,14500,28095,160792.0,11089095.0
2017-05-26,14500,14950,14450,14900,22244,165228.0,11089095.0
2017-05-29,14900,14950,14600,14650,16202,162455.0,11089095.0
2017-05-30,14550,14900,14550,14750,16734,163564.0,11089095.0
2017-05-31,14650,15050,14650,14700,53558,163010.0,11089095.0
2017-06-01,14850,14950,14500,14500,30364,160792.0,11089095.0
2017-06-02,14500,14700,14200,14500,24391,160792.0,11089095.0
2017-06-05,14600,14650,14200,14200,24004,157465.0,11089095.0
2017-06-07,14050,14500,13900,14300,62238,158574.0,11089095.0
2017-06-08,14200,14250,13950,14000,34930,155247.0,11089095.0
2017-06-09,14000,14150,13550,13850,44270,153584.0,11089095.0
2017-06-12,13700,14000,13300,13350,48556,148039.0,11089095.0
2017-06-13,13350,13900,13300,13600,26275,150812.0,11089095.0
2017-06-14,13600,14000,13500,13500,33658,149703.0,11089095.0
2017-06-15,13500,13750,13350,13500,18450,149703.0,11089095.0
2017-06-16,13550,13850,13500,13850,11461,153584.0,11089095.0
2017-06-19,13850,13900,13550,13750,25841,152475.0,11089095.0
2017-06-20,13750,13800,13400,13600,22582,150812.0,11089095.0
2017-06-21,13750,13750,13300,13350,18298,148039.0,11089095.0
2017-06-22,13350,13450,13050,13050,28009,144713.0,11089095.0
2017-06-23,13000,13200,13000,13150,20489,145822.0,11089095.0
2017-06-26,13300,13300,13000,13050,15369,144713.0,11089095.0
2017-06-27,13100,13350,13100,13300,11966,147485.0,11089095.0
2017-06-28,13400,13550,13200,13400,12792,148594.0,11089095.0
2017-06-29,13450,13600,13300,13350,17929,148039.0,11089095.0
2017-06-30,13350,13450,13250,13350,5024,148039.0,11089095.0
2017-07-03,13350,13450,13150,13300,9252,147485.0,11089095.0
2017-07-04,13250,13400,13100,13350,13532,148039.0,11089095.0
2017-07-05,13200,13300,13100,13150,13938,145822.0,11089095.0
2017-07-06,13100,13300,13100,13200,8077,146376.0,11089095.0
2017-07-07,13100,13300,13000,13100,7526,145267.0,11089095.0
2017-07-10,13000,13150,12750,12850,24151,142495.0,11089095.0
2017-07-11,12750,13000,12700,12850,11157,142495.0,11089095.0
2017-07-12,12850,13100,12700,12750,8356,141386.0,11089095.0
2017-07-13,12700,13000,12650,12900,10430,143049.0,11089095.0
2017-07-14,12900,13000,12100,12750,14133,141386.0,11089095.0
2017-07-17,12900,12900,12550,12650,6016,140277.0,11089095.0
2017-07-18,12650,12900,12550,12750,9661,141386.0,11089095.0
2017-07-19,12850,12900,12550,12600,13228,139723.0,11089095.0
2017-07-20,12550,12850,12500,12800,10171,141940.0,11089095.0
2017-07-21,12700,13600,12700,13250,53979,146931.0,11089095.0
2017-07-24,13200,13350,12900,12900,12731,143049.0,11089095.0
2017-07-25,12900,13300,12800,12900,15827,143049.0,11089095.0
2017-07-26,12900,13200,12850,13000,12191,144158.0,11089095.0
2017-07-27,13000,13050,12750,12800,8005,141940.0,11089095.0
2017-07-28,12800,13000,12750,12800,13117,141940.0,11089095.0
2017-07-31,12650,12800,12400,12600,19504,139723.0,11089095.0
2017-08-01,12400,12850,12400,12850,8838,142495.0,11089095.0
2017-08-02,12850,12950,12700,12850,5712,142880.0,11119095.0
2017-08-03,12850,13000,12500,12700,15941,141213.0,11119095.0
2017-08-04,12700,12850,12500,12600,13764,140101.0,11119095.0
2017-08-07,12550,12800,12550,12600,7100,140101.0,11119095.0
2017-08-08,12600,12900,12550,12800,8351,142324.0,11119095.0
2017-08-09,12550,12650,12450,12450,9336,138433.0,11119095.0
2017-08-10,12300,12650,11850,12100,44321,134541.0,11119095.0
2017-08-11,11900,12200,11750,11750,14173,130649.0,11119095.0
2017-08-14,11500,11550,10950,11000,44488,122310.0,11119095.0
2017-08-16,11600,11600,10900,11000,18270,122310.0,11119095.0
2017-08-17,10950,11250,10900,11100,12613,123422.0,11119095.0
2017-08-18,10900,11100,10800,11000,19039,122310.0,11119095.0
2017-08-21,11000,11150,10850,10950,9097,121754.0,11119095.0
2017-08-22,10850,11050,10850,11000,10942,122310.0,11119095.0
2017-08-23,11050,11200,10950,11050,12474,122866.0,11119095.0
2017-08-24,11100,11450,11000,11250,17143,125090.0,11119095.0
2017-08-25,11100,11250,11000,11000,8173,122310.0,11119095.0
2017-08-28,11000,11300,10950,11000,6335,122310.0,11119095.0
2017-08-29,11000,11050,10700,10900,16717,121198.0,11119095.0
2017-08-30,10800,11200,10800,11100,18552,123422.0,11119095.0
2017-08-31,11150,11250,10950,11050,10106,122866.0,11119095.0
2017-09-01,10950,11300,10900,11250,12975,125090.0,11119095.0
2017-09-04,10800,11100,10800,11000,16461,122310.0,11119095.0
2017-09-05,11000,11150,10850,11000,10813,122310.0,11119095.0
2017-09-06,11000,11100,10900,11100,8824,123422.0,11119095.0
2017-09-07,11250,11250,10950,11100,8988,123422.0,11119095.0
2017-09-08,11100,11200,10950,11100,9398,123422.0,11119095.0
2017-09-11,11200,11200,11000,11100,11878,123422.0,11119095.0
2017-09-12,11000,12050,11000,11600,73399,128982.0,11119095.0
2017-09-13,11600,11700,11450,11500,14113,127870.0,11119095.0
2017-09-14,11400,11800,11400,11750,15714,130649.0,11119095.0
2017-09-15,11750,12100,11550,11850,31585,131761.0,11119095.0
2017-09-18,12000,13000,11850,12750,113050,141768.0,11119095.0
2017-09-19,12750,12750,12450,12600,15698,140101.0,11119095.0
2017-09-20,12700,13050,12450,13050,52775,145104.0,11119095.0
2017-09-21,13000,13500,12250,12300,59871,136765.0,11119095.0
2017-09-22,12000,12100,11650,11700,36144,130093.0,11119095.0
2017-09-25,11650,11700,11250,11250,19013,125090.0,11119095.0
2017-09-26,10900,11500,10750,11150,28890,123978.0,11119095.0
2017-09-27,11150,11400,11100,11300,13918,125646.0,11119095.0
2017-09-28,11250,11450,10900,11250,10316,125090.0,11119095.0
2017-09-29,11350,11700,11250,11650,10719,129537.0,11119095.0
2017-10-10,11650,11650,11450,11500,12250,127870.0,11119095.0
2017-10-11,11500,11800,11300,11500,13330,127870.0,11119095.0
2017-10-12,11600,11600,11300,11450,12361,127314.0,11119095.0
2017-10-13,11450,11500,11250,11500,9018,127870.0,11119095.0
2017-10-16,11550,11550,11300,11400,14132,126758.0,11119095.0
2017-10-17,11350,11600,11300,11350,10854,126202.0,11119095.0
2017-10-18,11450,11950,11350,11950,21745,132873.0,11119095.0
2017-10-19,11950,12000,11750,11900,9360,132317.0,11119095.0
2017-10-20,11850,12050,11800,12000,13274,133429.0,11119095.0
2017-10-23,12000,12750,11850,12200,56644,135653.0,11119095.0
2017-10-24,12050,12250,12050,12100,5266,134541.0,11119095.0
2017-10-25,12300,12300,12050,12100,8103,134541.0,11119095.0
2017-10-26,12200,12250,11950,12000,9321,133429.0,11119095.0
2017-10-27,12150,12250,11950,12250,16009,136209.0,11119095.0
2017-10-30,12400,12650,12250,12350,22001,137321.0,11119095.0
2017-10-31,12300,12550,12300,12400,5787,137877.0,11119095.0
2017-11-01,12350,12550,12150,12250,10094,136209.0,11119095.0
2017-11-02,12150,12350,12100,12200,10625,135653.0,11119095.0
2017-11-03,12200,12250,11950,12150,12914,135340.0,11139095.0
2017-11-06,12050,12600,12050,12550,16450,139796.0,11139095.0
2017-11-07,12400,12650,12300,12400,5323,138125.0,11139095.0
2017-11-08,12500,12500,12150,12200,10146,135897.0,11139095.0
2017-11-09,12200,12350,12150,12250,10593,136454.0,11139095.0
2017-11-10,12200,12400,12150,12150,11461,135340.0,11139095.0
2017-11-13,12300,12350,12050,12150,8669,135340.0,11139095.0
2017-11-14,12250,12500,12100,12400,20974,138125.0,11139095.0
2017-11-15,12200,12650,12050,12100,26699,134783.0,11139095.0
2017-11-16,12100,12300,12000,12150,11722,135340.0,11139095.0
2017-11-17,12150,12350,12000,12350,10605,137568.0,11139095.0
2017-11-20,12200,12450,12100,12350,14072,137568.0,11139095.0
2017-11-21,12300,12450,12200,12250,14349,136454.0,11139095.0
2017-11-22,12350,12600,12150,12500,29856,139239.0,11139095.0
2017-11-23,12650,14400,12650,13350,300967,148707.0,11139095.0
2017-11-24,13350,13850,13150,13700,56466,152606.0,11139095.0
2017-11-27,13700,13800,13400,13800,40069,153720.0,11139095.0
2017-11-28,13650,13900,13450,13700,25521,152606.0,11139095.0
2017-11-29,13850,13850,13250,13350,28972,148707.0,11139095.0
2017-11-30,13300,13350,13000,13050,32281,145365.0,11139095.0
2017-12-01,13050,13250,12850,13050,17605,145365.0,11139095.0
2017-12-04,13100,13400,13000,13400,18003,149264.0,11139095.0
2017-12-05,13300,13550,13200,13450,12330,149821.0,11139095.0
2017-12-06,13450,15350,13400,14850,304049,165416.0,11139095.0
2017-12-07,14800,14950,13950,14200,64405,158175.0,11139095.0
2017-12-08,14450,15550,14200,14450,113331,160960.0,11139095.0
2017-12-11,14600,15200,14250,14600,94334,162631.0,11139095.0
2017-12-12,14800,14800,14000,14300,46108,159289.0,11139095.0
2017-12-13,14200,14450,13900,14050,37298,156504.0,11139095.0
2017-12-14,13950,14400,13650,14300,30273,159289.0,11139095.0
2017-12-15,14200,14600,14000,14400,24611,160403.0,11139095.0
2017-12-18,14500,15100,14200,14800,52302,164859.0,11139095.0
2017-12-19,14800,14950,14400,14600,25454,162631.0,11139095.0
2017-12-20,14600,14650,13850,14200,28313,158175.0,11139095.0
2017-12-21,14150,14250,13500,13650,29995,152049.0,11139095.0
2017-12-22,13650,14300,13400,14300,27107,159289.0,11139095.0
2017-12-26,14400,14450,13900,14150,16458,157618.0,11139095.0
2017-12-27,14150,14950,14000,14650,46869,163188.0,11139095.0
2017-12-28,14750,15850,14550,14650,156459,163188.0,11139095.0
2018-01-02,14750,15050,14750,14950,25204,166529.0,11139095.0
2018-01-03,14950,15100,14450,14600,31722,162631.0,11139095.0
2018-01-04,14550,14650,14150,14250,38385,158732.0,11139095.0
2018-01-05,14150,14400,13900,14200,31598,158175.0,11139095.0
2018-01-08,14400,14400,13800,13950,22702,155390.0,11139095.0
2018-01-09,13900,14050,13800,13950,15139,155390.0,11139095.0
2018-01-10,13950,14300,13900,14150,26353,157618.0,11139095.0
2018-01-11,14150,14350,14050,14300,16131,159481.0,11152510.0
2018-01-12,14300,14400,13700,13850,39605,154462.0,11152510.0
2018-01-15,13950,13950,13650,13650,17294,152232.0,11152510.0
2018-01-16,13700,13800,13450,13650,16475,152232.0,11152510.0
2018-01-17,13650,13800,13500,13600,20910,151674.0,11152510.0
2018-01-18,13800,14100,13650,14000,20721,156135.0,11152510.0
2018-01-19,14350,14700,14000,14700,52606,163942.0,11152510.0
2018-01-22,14700,14850,14450,14650,38750,163384.0,11152510.0
2018-01-23,14650,14750,14300,14350,26050,160039.0,11152510.0
2018-01-24,14300,15200,14300,14900,61106,166172.0,11152510.0
2018-01-25,14950,15350,14700,15350,63574,171191.0,11152510.0
2018-01-26,15400,16250,15350,16050,156103,178998.0,11152510.0
2018-01-29,16050,16200,15600,15850,67733,176767.0,11152510.0
2018-01-30,15850,15900,15250,15300,57806,170633.0,11152510.0
2018-01-31,15150,15450,15100,15300,14766,170633.0,11152510.0
2018-02-01,15350,15800,15100,15750,26364,175652.0,11152510.0
2018-02-02,15900,15900,15150,15500,36281,172864.0,11152510.0
2018-02-05,15000,15250,14600,14600,48485,162827.0,11152510.0
2018-02-06,13750,14500,13450,14500,57005,161711.0,11152510.0
2018-02-07,14600,14750,13950,13950,17660,155578.0,11152510.0
2018-02-08,13950,14400,13800,14400,10275,160596.0,11152510.0
2018-02-09,13950,14050,13650,13800,32834,153905.0,11152510.0
2018-02-12,14000,14250,13750,13850,11749,154462.0,11152510.0
2018-02-13,13900,14200,13750,13850,9689,154462.0,11152510.0
2018-02-14,13850,14050,13750,13950,7645,155578.0,11152510.0
2018-02-19,13950,14300,13750,14000,7991,156135.0,11152510.0
2018-02-20,13950,14150,13850,14000,13584,156135.0,11152510.0
2018-02-21,14150,14550,13800,14550,15755,162269.0,11152510.0
2018-02-22,14850,14850,14300,14300,13472,159481.0,11152510.0
2018-02-23,14300,14500,14000,14350,10608,160039.0,11152510.0
2018-02-26,14550,14700,14300,14400,17700,160596.0,11152510.0
2018-02-27,14400,14550,14000,14150,14094,157808.0,11152510.0
2018-02-28,14300,14350,14000,14150,14092,157808.0,11152510.0
2018-03-02,13950,14250,13800,14200,18528,158366.0,11152510.0
2018-03-05,14200,14350,14050,14050,8441,156693.0,11152510.0
2018-03-06,14050,15450,13550,15000,46745,167288.0,11152510.0
2018-03-07,15050,15200,14450,14550,25239,162269.0,11152510.0
2018-03-08,14600,15250,14550,15050,20426,167845.0,11152510.0
2018-03-09,15250,15300,14800,15150,21582,168961.0,11152510.0
