서원인텍(093920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-08-31,6240,6400,6180,6360,335914,118296.0,18600000.0
2009-09-01,6300,6380,6170,6230,188757,115878.0,18600000.0
2009-09-02,6170,7120,6110,6920,1956328,128712.0,18600000.0
2009-09-03,7050,7340,6730,6920,1439681,128712.0,18600000.0
2009-09-04,6900,7100,6630,6910,601048,128526.0,18600000.0
2009-09-07,7010,7600,6970,7300,1910436,135780.0,18600000.0
2009-09-08,7390,7860,7330,7620,1378346,141732.0,18600000.0
2009-09-09,7750,7800,7180,7180,724746,133548.0,18600000.0
2009-09-10,7330,7410,6960,7190,488309,133734.0,18600000.0
2009-09-11,7240,7240,6970,6990,288783,130014.0,18600000.0
2009-09-14,7000,7000,6630,6910,237777,128526.0,18600000.0
2009-09-15,6980,7330,6950,7180,347497,133548.0,18600000.0
2009-09-16,7250,7290,7010,7080,228178,131688.0,18600000.0
2009-09-17,7190,7320,6900,6900,341900,128340.0,18600000.0
2009-09-18,6850,6990,6830,6900,160614,128340.0,18600000.0
2009-09-21,7000,7080,6870,6870,170281,127782.0,18600000.0
2009-09-22,7020,7270,6860,7180,469721,133548.0,18600000.0
2009-09-23,7210,7220,6900,6900,245436,128340.0,18600000.0
2009-09-24,6900,6910,6450,6620,322000,123132.0,18600000.0
2009-09-25,6510,6600,6360,6450,140350,119970.0,18600000.0
2009-09-28,6360,6640,6350,6390,97812,118854.0,18600000.0
2009-09-29,6410,6520,6210,6230,151483,115878.0,18600000.0
2009-09-30,6190,6320,6120,6170,117315,114762.0,18600000.0
2009-10-01,6170,6260,5950,6020,113372,111972.0,18600000.0
2009-10-05,5820,6100,5820,5960,90632,110856.0,18600000.0
2009-10-06,6010,6560,6010,6400,415994,119040.0,18600000.0
2009-10-07,6530,6600,6260,6280,154625,116808.0,18600000.0
2009-10-08,6220,6460,6150,6330,113616,117738.0,18600000.0
2009-10-09,6330,6500,6330,6450,77553,119970.0,18600000.0
2009-10-12,6380,6500,6260,6270,83218,116622.0,18600000.0
2009-10-13,6210,6420,6210,6290,92513,116994.0,18600000.0
2009-10-14,6340,6390,6270,6300,85161,117180.0,18600000.0
2009-10-15,6350,6360,6130,6130,137748,114018.0,18600000.0
2009-10-16,6110,6170,5950,5960,119159,110856.0,18600000.0
2009-10-19,5870,6010,5780,5960,109219,110856.0,18600000.0
2009-10-20,6000,6080,5960,5980,79154,111228.0,18600000.0
2009-10-21,5900,6080,5800,6080,116133,113088.0,18600000.0
2009-10-22,5890,6080,5890,6000,80510,111600.0,18600000.0
2009-10-23,6000,6100,5940,5950,49925,110670.0,18600000.0
2009-10-26,5900,6000,5830,5890,57358,109554.0,18600000.0
2009-10-27,5800,5870,5700,5720,121567,106392.0,18600000.0
2009-10-28,5700,5760,5290,5360,214855,99696.0,18600000.0
2009-10-29,5130,5280,5000,5050,153190,93930.0,18600000.0
2009-10-30,5130,5250,5050,5160,99294,95976.0,18600000.0
2009-11-02,5050,5100,4930,4945,134698,91977.0,18600000.0
2009-11-03,4955,5030,4950,5000,101736,93000.0,18600000.0
2009-11-04,5020,5290,5020,5100,304477,94860.0,18600000.0
2009-11-05,5080,5090,4915,4915,121662,91419.0,18600000.0
2009-11-06,4970,5070,4950,4985,95443,92721.0,18600000.0
2009-11-09,4980,5150,4980,5060,90783,94116.0,18600000.0
2009-11-10,5110,5120,4960,4960,78024,92256.0,18600000.0
2009-11-11,4970,5030,4920,4920,71888,91512.0,18600000.0
2009-11-12,4935,4990,4875,4890,96874,90954.0,18600000.0
2009-11-13,4910,4945,4645,4645,153311,86397.0,18600000.0
2009-11-16,4620,4650,4475,4510,158422,83886.0,18600000.0
2009-11-17,4550,4575,4450,4460,76068,82956.0,18600000.0
2009-11-18,4480,4690,4480,4600,90230,85560.0,18600000.0
2009-11-19,4600,4890,4600,4720,128737,87792.0,18600000.0
2009-11-20,4705,4790,4680,4735,53944,88071.0,18600000.0
2009-11-23,4700,4800,4700,4740,63700,88164.0,18600000.0
2009-11-24,4760,4815,4730,4765,57235,88629.0,18600000.0
2009-11-25,4735,4800,4680,4725,42567,87885.0,18600000.0
2009-11-26,4750,4940,4700,4930,125702,91698.0,18600000.0
2009-11-27,4880,4995,4510,4555,218387,84723.0,18600000.0
2009-11-30,4605,4750,4605,4650,66111,86490.0,18600000.0
2009-12-01,4650,4740,4600,4670,77311,86862.0,18600000.0
2009-12-02,4690,4945,4690,4930,156428,91698.0,18600000.0
2009-12-03,4970,5040,4920,4955,148902,92163.0,18600000.0
2009-12-04,4960,5090,4925,4995,118032,92907.0,18600000.0
2009-12-07,4935,5060,4920,4990,97409,92814.0,18600000.0
2009-12-08,4980,5050,4925,5050,104214,93930.0,18600000.0
2009-12-09,4950,5220,4915,5160,204628,95976.0,18600000.0
2009-12-10,5150,5300,5070,5300,114603,98580.0,18600000.0
2009-12-11,5280,5460,5210,5210,270920,96906.0,18600000.0
2009-12-14,5290,5380,5120,5340,198505,99324.0,18600000.0
2009-12-15,5300,5370,5260,5270,93862,98022.0,18600000.0
2009-12-16,5270,5310,5160,5200,115715,96720.0,18600000.0
2009-12-17,5210,5260,5170,5190,74537,96534.0,18600000.0
2009-12-18,5180,5340,5150,5210,110542,96906.0,18600000.0
2009-12-21,5290,5650,5170,5620,459536,104532.0,18600000.0
2009-12-22,5700,5730,5430,5430,199072,100998.0,18600000.0
2009-12-23,5440,5490,5250,5250,122434,97650.0,18600000.0
2009-12-24,5250,5380,5230,5270,74639,98022.0,18600000.0
2009-12-28,5270,5270,5050,5160,206882,95976.0,18600000.0
2009-12-29,5150,5200,5080,5100,53339,94860.0,18600000.0
2009-12-30,5110,5220,5090,5220,64838,97092.0,18600000.0
2010-01-04,5250,5500,5200,5500,220767,102300.0,18600000.0
2010-01-05,5540,5610,5430,5490,154241,102114.0,18600000.0
2010-01-06,5560,5740,5410,5720,296879,106392.0,18600000.0
2010-01-07,5760,5880,5390,5430,344721,100998.0,18600000.0
2010-01-08,5440,5550,5320,5510,102292,102486.0,18600000.0
2010-01-11,5510,5890,5460,5810,386352,108066.0,18600000.0
2010-01-12,6210,6270,5950,5990,1014738,111414.0,18600000.0
2010-01-13,5970,5990,5750,5820,281854,108252.0,18600000.0
2010-01-14,5890,6160,5860,6020,331107,111972.0,18600000.0
2010-01-15,6000,6210,5900,6030,193441,112158.0,18600000.0
2010-01-18,6090,6310,6070,6300,503357,117180.0,18600000.0
2010-01-19,6590,6730,6370,6440,610365,119784.0,18600000.0
2010-01-20,6490,6500,6230,6280,333050,116808.0,18600000.0
2010-01-21,6260,6530,6210,6480,264341,120528.0,18600000.0
2010-01-22,6290,6380,6220,6310,189083,117366.0,18600000.0
2010-01-25,6450,6670,5920,6350,703999,118110.0,18600000.0
2010-01-26,6440,6630,6240,6510,477711,121086.0,18600000.0
2010-01-27,6490,6580,6140,6140,348339,114204.0,18600000.0
2010-01-28,6140,6220,5830,5940,232366,110484.0,18600000.0
2010-01-29,5900,5980,5510,5570,216518,103602.0,18600000.0
2010-02-01,5600,5760,5550,5760,118420,107136.0,18600000.0
2010-02-02,5880,5880,5550,5550,106089,103230.0,18600000.0
2010-02-03,5620,5730,5550,5730,125860,106578.0,18600000.0
2010-02-04,5740,5840,5680,5790,94291,107694.0,18600000.0
2010-02-05,5450,5500,5300,5340,181304,99324.0,18600000.0
2010-02-08,5440,5440,5010,5140,113429,95604.0,18600000.0
2010-02-09,5080,5250,5040,5180,68541,96348.0,18600000.0
2010-02-10,5300,5330,5190,5300,75031,98580.0,18600000.0
2010-02-11,5260,5360,5200,5300,45734,98580.0,18600000.0
2010-02-12,5350,5580,5310,5510,80000,102486.0,18600000.0
2010-02-16,5530,5690,5490,5590,123391,103974.0,18600000.0
2010-02-17,5590,5670,5550,5630,135439,104718.0,18600000.0
2010-02-18,5670,5750,5550,5550,199187,103230.0,18600000.0
2010-02-19,5520,5620,5210,5300,274943,98580.0,18600000.0
2010-02-22,5390,5670,5270,5580,481362,103788.0,18600000.0
2010-02-23,5580,5830,5410,5640,686805,104904.0,18600000.0
2010-02-24,5550,5810,5470,5540,424985,103044.0,18600000.0
2010-02-25,5610,5620,5350,5360,169764,99696.0,18600000.0
2010-02-26,5270,5480,5270,5350,103639,99510.0,18600000.0
2010-03-02,5350,5380,5180,5250,277691,97650.0,18600000.0
2010-03-03,5200,5370,5200,5300,172467,98580.0,18600000.0
2010-03-04,5310,5340,5150,5160,139466,95976.0,18600000.0
2010-03-05,5400,5720,5340,5500,905395,102300.0,18600000.0
2010-03-08,5540,5710,5440,5600,328059,104160.0,18600000.0
2010-03-09,5510,5580,5410,5430,182927,100998.0,18600000.0
2010-03-10,5450,5730,5430,5560,409811,103416.0,18600000.0
2010-03-11,5620,5640,5470,5490,147707,102114.0,18600000.0
2010-03-12,5510,5570,5450,5520,146528,102672.0,18600000.0
2010-03-15,5560,5620,5460,5480,143764,101928.0,18600000.0
2010-03-16,5500,5520,5350,5360,141664,99696.0,18600000.0
2010-03-17,5330,5400,5310,5320,119897,98952.0,18600000.0
2010-03-18,5340,5480,5300,5340,175310,99324.0,18600000.0
2010-03-19,5400,5430,5340,5340,97659,99324.0,18600000.0
2010-03-22,5350,5450,5310,5390,120845,100254.0,18600000.0
2010-03-23,5430,5550,5420,5420,190015,100812.0,18600000.0
2010-03-24,5470,5470,5170,5180,222615,96348.0,18600000.0
2010-03-25,5170,5330,5150,5200,87535,96720.0,18600000.0
2010-03-26,5290,5290,5150,5250,76576,97650.0,18600000.0
2010-03-29,5180,5260,5150,5260,100032,97836.0,18600000.0
2010-03-30,5250,5310,5230,5270,126601,98022.0,18600000.0
2010-03-31,5360,5450,5280,5350,179284,99510.0,18600000.0
2010-04-01,5370,5440,5250,5300,91299,98580.0,18600000.0
2010-04-02,5320,5350,5160,5350,133300,99510.0,18600000.0
2010-04-05,5340,5340,5000,5200,107190,96720.0,18600000.0
2010-04-06,5200,5270,5100,5200,76576,96720.0,18600000.0
2010-04-07,5200,5280,5150,5190,79085,96534.0,18600000.0
2010-04-08,5240,5270,5160,5270,74384,98022.0,18600000.0
2010-04-09,5280,5280,5180,5200,45317,96720.0,18600000.0
2010-04-12,5260,5260,5140,5250,67134,97650.0,18600000.0
2010-04-13,5210,5310,5170,5190,82352,96534.0,18600000.0
2010-04-14,5200,5270,5160,5270,83448,98022.0,18600000.0
2010-04-15,5340,5340,5210,5240,90566,97464.0,18600000.0
2010-04-16,5300,5320,5200,5320,132628,98952.0,18600000.0
2010-04-19,5240,5430,5230,5320,275880,98952.0,18600000.0
2010-04-20,5410,5650,5360,5600,544576,104160.0,18600000.0
2010-04-21,5700,5790,5460,5460,467600,101556.0,18600000.0
2010-04-22,5520,5520,5370,5430,185781,100998.0,18600000.0
2010-04-23,5470,5600,5400,5600,213797,104160.0,18600000.0
2010-04-26,5690,5690,5420,5450,225789,101370.0,18600000.0
2010-04-27,5580,5900,5550,5800,651837,107880.0,18600000.0
2010-04-28,5660,6110,5640,5980,609415,111228.0,18600000.0
2010-04-29,5970,6120,5800,5900,307354,109740.0,18600000.0
2010-04-30,5910,6070,5830,5960,207330,110856.0,18600000.0
2010-05-03,6000,6150,5820,5940,181033,110484.0,18600000.0
2010-05-04,5970,6040,5580,5580,256470,103788.0,18600000.0
2010-05-06,5450,5450,5220,5300,200159,98580.0,18600000.0
2010-05-07,5050,5220,4910,5100,168745,94860.0,18600000.0
2010-05-10,5100,5410,5100,5360,154161,99696.0,18600000.0
2010-05-11,5400,5510,5260,5360,162875,99696.0,18600000.0
2010-05-12,5390,5390,5200,5260,102897,97836.0,18600000.0
2010-05-13,5280,5350,5230,5300,91215,98580.0,18600000.0
2010-05-14,5300,5350,5180,5290,103890,98394.0,18600000.0
2010-05-17,5240,5240,4870,4870,159663,90582.0,18600000.0
2010-05-18,4950,5000,4820,4940,118404,91884.0,18600000.0
2010-05-19,4805,5010,4805,4880,60409,90768.0,18600000.0
2010-05-20,4880,4880,4500,4585,107471,85281.0,18600000.0
2010-05-24,4500,4560,4380,4460,133997,82956.0,18600000.0
2010-05-25,4230,4300,3805,3820,329286,71052.0,18600000.0
2010-05-26,3820,4030,3800,4020,190442,74772.0,18600000.0
2010-05-27,4045,4200,4020,4140,82761,77004.0,18600000.0
2010-05-28,4240,4285,4150,4150,79650,77190.0,18600000.0
2010-05-31,4105,4330,4105,4290,68515,79794.0,18600000.0
2010-06-01,4290,4440,4290,4320,58840,80352.0,18600000.0
2010-06-03,4325,4535,4325,4400,44930,81840.0,18600000.0
2010-06-04,4405,4545,4325,4360,57632,81096.0,18600000.0
2010-06-07,4190,4190,4125,4155,49313,77283.0,18600000.0
2010-06-08,4090,4260,4090,4205,34586,78213.0,18600000.0
2010-06-09,4210,4380,4210,4235,69222,78771.0,18600000.0
2010-06-10,4245,4370,4220,4335,35470,80631.0,18600000.0
2010-06-11,4350,4425,4295,4345,29894,80817.0,18600000.0
2010-06-14,4435,4435,4280,4345,44984,80817.0,18600000.0
2010-06-15,4350,4440,4320,4380,43786,81468.0,18600000.0
2010-06-16,4400,4450,4330,4385,43916,81561.0,18600000.0
2010-06-17,4400,4430,4340,4350,42394,80910.0,18600000.0
2010-06-18,4290,4415,4290,4300,39569,79980.0,18600000.0
2010-06-21,4300,4370,4280,4290,42819,79794.0,18600000.0
2010-06-22,4200,4300,4200,4260,44189,79236.0,18600000.0
2010-06-23,4250,4290,4155,4180,71760,77748.0,18600000.0
2010-06-24,4135,4285,4135,4200,62932,78120.0,18600000.0
2010-06-25,4210,4210,4095,4095,109112,76167.0,18600000.0
2010-06-28,4060,4150,4060,4120,53326,76632.0,18600000.0
2010-06-29,4120,4150,3980,4020,110936,74772.0,18600000.0
2010-06-30,3895,3990,3850,3980,84434,74028.0,18600000.0
2010-07-01,3900,4080,3900,4045,52130,75237.0,18600000.0
2010-07-02,4045,4095,4030,4065,38493,75609.0,18600000.0
2010-07-05,4100,4100,3975,4045,33817,75237.0,18600000.0
2010-07-06,4120,4130,3960,4010,39167,74586.0,18600000.0
2010-07-07,4040,4040,3930,3995,35630,74307.0,18600000.0
2010-07-08,3995,4060,3945,4045,51069,75237.0,18600000.0
2010-07-09,4000,4055,3950,4035,31322,75051.0,18600000.0
2010-07-12,4110,4540,4035,4350,379448,80910.0,18600000.0
2010-07-13,4405,4435,4220,4270,98024,79422.0,18600000.0
2010-07-14,4300,4350,4220,4270,78245,79422.0,18600000.0
2010-07-15,4270,4435,4200,4260,148200,79236.0,18600000.0
2010-07-16,4285,4415,4260,4300,72082,79980.0,18600000.0
2010-07-19,4210,4270,4200,4225,51300,78585.0,18600000.0
2010-07-20,4225,4300,4210,4255,38436,79143.0,18600000.0
2010-07-21,4295,4395,4255,4305,76743,80073.0,18600000.0
2010-07-22,4255,4300,4100,4240,51423,78864.0,18600000.0
2010-07-23,4195,4250,4130,4240,45250,78864.0,18600000.0
2010-07-26,4175,4215,4110,4165,50214,77469.0,18600000.0
2010-07-27,4165,4165,4000,4010,94992,74586.0,18600000.0
2010-07-28,4020,4065,3940,3945,59103,73377.0,18600000.0
2010-07-29,3930,3975,3900,3900,57770,72540.0,18600000.0
2010-07-30,3885,4015,3885,3945,25848,73377.0,18600000.0
2010-08-02,3990,4080,3970,4025,48530,74865.0,18600000.0
2010-08-03,4070,4070,4015,4025,50918,74865.0,18600000.0
2010-08-04,4020,4050,3950,4000,40383,74400.0,18600000.0
2010-08-05,4030,4045,3930,4000,59557,74400.0,18600000.0
2010-08-06,4000,4000,3945,4000,40307,74400.0,18600000.0
2010-08-09,3970,4015,3955,4010,82656,74586.0,18600000.0
2010-08-10,4010,4010,3935,3970,58826,73842.0,18600000.0
2010-08-11,3970,3970,3885,3890,43938,72354.0,18600000.0
2010-08-12,3890,3905,3810,3905,30229,72633.0,18600000.0
2010-08-13,3855,3975,3855,3925,26344,73005.0,18600000.0
2010-08-16,3925,4030,3870,4000,36159,74400.0,18600000.0
2010-08-17,4015,4080,3915,4020,68191,74772.0,18600000.0
2010-08-18,4025,4080,3980,3990,21677,74214.0,18600000.0
2010-08-19,3940,4020,3900,3925,30763,73005.0,18600000.0
2010-08-20,3920,3950,3860,3885,45938,72261.0,18600000.0
2010-08-23,3880,4095,3850,3920,117841,72912.0,18600000.0
2010-08-24,3920,3980,3870,3870,30873,71982.0,18600000.0
2010-08-25,3830,3930,3760,3800,45849,70680.0,18600000.0
2010-08-26,3800,3850,3790,3800,41336,70680.0,18600000.0
2010-08-27,3730,3800,3580,3580,75884,66588.0,18600000.0
2010-08-30,3650,3710,3530,3650,67756,67890.0,18600000.0
2010-08-31,3650,3690,3600,3645,28419,67797.0,18600000.0
2010-09-01,3700,3825,3625,3780,74271,70308.0,18600000.0
2010-09-02,3830,3835,3625,3725,75633,69285.0,18600000.0
2010-09-03,3725,3740,3655,3680,24104,68448.0,18600000.0
2010-09-06,3800,3800,3700,3715,24524,69099.0,18600000.0
2010-09-07,3710,3740,3650,3715,28842,69099.0,18600000.0
2010-09-08,3660,3765,3640,3740,51203,69564.0,18600000.0
2010-09-09,3760,3775,3660,3720,13880,69192.0,18600000.0
2010-09-10,3720,3795,3675,3750,33765,69750.0,18600000.0
2010-09-13,3760,3930,3745,3905,95520,72633.0,18600000.0
2010-09-14,3875,3955,3805,3895,49349,72447.0,18600000.0
2010-09-15,3900,3920,3810,3880,51414,72168.0,18600000.0
2010-09-16,3825,3930,3825,3900,27245,72540.0,18600000.0
2010-09-17,3915,3950,3885,3910,30092,72726.0,18600000.0
2010-09-20,3900,3960,3850,3925,33804,73005.0,18600000.0
2010-09-24,3930,3955,3860,3860,9075,71796.0,18600000.0
2010-09-27,3850,3935,3810,3850,41548,71610.0,18600000.0
2010-09-28,3850,3920,3800,3840,31847,71424.0,18600000.0
2010-09-29,3840,3880,3770,3850,37484,71610.0,18600000.0
2010-09-30,3880,3880,3790,3845,47109,71517.0,18600000.0
2010-10-01,3865,3900,3825,3860,39254,71796.0,18600000.0
2010-10-04,3860,4070,3800,3985,185897,74121.0,18600000.0
2010-10-05,3885,3980,3850,3975,70519,73935.0,18600000.0
2010-10-06,4035,4035,3935,4010,89094,74586.0,18600000.0
2010-10-07,4055,4055,3920,4015,79953,74679.0,18600000.0
2010-10-08,4020,4050,3950,4005,48579,74493.0,18600000.0
2010-10-11,4010,4010,3935,3990,30610,74214.0,18600000.0
2010-10-12,4000,4000,3850,3895,37210,72447.0,18600000.0
2010-10-13,3895,3945,3840,3880,33066,72168.0,18600000.0
2010-10-14,3885,3930,3830,3860,36578,71796.0,18600000.0
2010-10-15,3860,3905,3840,3875,37933,72075.0,18600000.0
2010-10-18,3895,3990,3880,3990,110176,74214.0,18600000.0
2010-10-19,4000,4045,3980,3980,109558,74028.0,18600000.0
2010-10-20,3950,4100,3930,4080,85831,75888.0,18600000.0
2010-10-21,4180,4185,4065,4065,108590,75609.0,18600000.0
2010-10-22,4065,4260,4065,4245,203686,78957.0,18600000.0
2010-10-25,4300,4345,4200,4265,145950,79329.0,18600000.0
2010-10-26,4300,4300,4155,4160,75026,77376.0,18600000.0
2010-10-27,4200,4200,4060,4100,83028,76260.0,18600000.0
2010-10-28,4105,4190,4025,4035,46845,75051.0,18600000.0
2010-10-29,4075,4075,3955,3995,77459,74307.0,18600000.0
2010-11-01,4000,4120,3950,4100,98836,76260.0,18600000.0
2010-11-02,4100,4100,3975,4035,68281,75051.0,18600000.0
2010-11-03,4035,4085,3930,3960,68672,73656.0,18600000.0
2010-11-04,3975,3995,3940,3965,54593,73749.0,18600000.0
2010-11-05,3965,4020,3910,3960,56616,73656.0,18600000.0
2010-11-08,3995,3995,3950,3955,38350,73563.0,18600000.0
2010-11-09,3965,3985,3890,3890,25304,72354.0,18600000.0
2010-11-10,3870,3900,3775,3785,89049,70401.0,18600000.0
2010-11-11,3810,3860,3765,3785,61436,70401.0,18600000.0
2010-11-12,3785,3820,3560,3660,68101,68076.0,18600000.0
2010-11-15,3620,3875,3620,3700,81227,68820.0,18600000.0
2010-11-16,3750,3790,3700,3765,36617,70029.0,18600000.0
2010-11-17,3765,3830,3735,3775,57837,70215.0,18600000.0
2010-11-18,3780,3800,3725,3750,39749,69750.0,18600000.0
2010-11-19,3755,3800,3720,3770,32041,70122.0,18600000.0
2010-11-22,3765,3815,3710,3780,28640,70308.0,18600000.0
2010-11-23,3780,3820,3720,3730,26801,69378.0,18600000.0
2010-11-24,3580,3700,3550,3690,76003,68634.0,18600000.0
2010-11-25,3700,3770,3670,3700,49351,68820.0,18600000.0
2010-11-26,3700,3755,3210,3555,58134,66123.0,18600000.0
2010-11-29,3560,3600,3545,3570,30920,66402.0,18600000.0
2010-11-30,3570,3640,3550,3590,33180,66774.0,18600000.0
2010-12-01,3630,3745,3595,3705,85388,68913.0,18600000.0
2010-12-02,3730,3755,3610,3685,26688,68541.0,18600000.0
2010-12-03,3740,3740,3565,3665,20495,68169.0,18600000.0
2010-12-06,3680,3685,3590,3650,22568,67890.0,18600000.0
2010-12-07,3670,3730,3570,3645,15485,67797.0,18600000.0
2010-12-08,3680,3710,3620,3645,23977,67797.0,18600000.0
2010-12-09,3665,3720,3605,3645,39869,67797.0,18600000.0
2010-12-10,3660,3695,3550,3605,94911,67053.0,18600000.0
2010-12-13,3600,3600,3500,3555,99324,66123.0,18600000.0
2010-12-14,3525,3590,3505,3570,86878,66402.0,18600000.0
2010-12-15,3525,3750,3525,3570,41256,66402.0,18600000.0
2010-12-16,3540,3735,3520,3715,246557,69099.0,18600000.0
2010-12-17,3690,3995,3690,3925,518140,73005.0,18600000.0
2010-12-20,3875,3990,3750,3905,319425,72633.0,18600000.0
2010-12-21,3935,4175,3910,4000,553466,74400.0,18600000.0
2010-12-22,4045,4145,3935,3980,369830,74028.0,18600000.0
2010-12-23,3980,4050,3930,3940,269503,73284.0,18600000.0
2010-12-24,3955,3985,3635,3800,208651,70680.0,18600000.0
2010-12-27,3890,4275,3750,4225,634871,78585.0,18600000.0
2010-12-28,4190,4760,3835,3910,1831881,72726.0,18600000.0
2010-12-29,3970,4085,3830,3895,313849,72447.0,18600000.0
2010-12-30,3905,3960,3780,3870,309377,71982.0,18600000.0
2011-01-03,3885,4140,3870,4030,317098,74958.0,18600000.0
2011-01-04,4090,4190,3910,4135,530939,76911.0,18600000.0
2011-01-05,4080,4200,3920,4040,298993,75144.0,18600000.0
2011-01-06,4100,4125,3990,4050,422505,75330.0,18600000.0
2011-01-07,4085,4195,4000,4055,533687,75423.0,18600000.0
2011-01-10,4080,4120,3905,4085,395154,75981.0,18600000.0
2011-01-11,4100,4100,3990,4045,310186,75237.0,18600000.0
2011-01-12,4045,4085,3970,4080,343388,75888.0,18600000.0
2011-01-13,4120,4545,4080,4300,1601046,79980.0,18600000.0
2011-01-14,4285,4585,4285,4350,1399018,80910.0,18600000.0
2011-01-17,4350,4545,4350,4390,604460,81654.0,18600000.0
2011-01-18,4390,4435,4165,4290,434299,79794.0,18600000.0
2011-01-19,4375,4390,4200,4200,358457,78120.0,18600000.0
2011-01-20,4160,4370,4095,4370,588012,81282.0,18600000.0
2011-01-21,4400,4505,4185,4250,628446,79050.0,18600000.0
2011-01-24,4230,4240,4035,4080,492864,75888.0,18600000.0
2011-01-25,4080,4165,4005,4075,518314,75795.0,18600000.0
2011-01-26,4050,4140,3900,3950,261385,73470.0,18600000.0
2011-01-27,4540,4540,4540,4540,467899,84444.0,18600000.0
2011-01-28,5220,5220,4635,4910,2779225,91326.0,18600000.0
2011-01-31,4910,5390,4670,4670,2178334,86862.0,18600000.0
2011-02-01,4750,5000,4580,4880,1231249,90768.0,18600000.0
2011-02-07,4890,5080,4820,5060,419563,94116.0,18600000.0
2011-02-08,5070,5090,4735,4735,372086,88071.0,18600000.0
2011-02-09,4730,4900,4645,4865,230738,90489.0,18600000.0
2011-02-10,4780,4935,4710,4710,208931,87606.0,18600000.0
2011-02-11,4705,4800,4500,4525,129691,84165.0,18600000.0
2011-02-14,5000,5080,4610,4610,388060,85746.0,18600000.0
2011-02-15,4615,4840,4570,4655,150119,86583.0,18600000.0
2011-02-16,4700,4740,4520,4665,111564,86769.0,18600000.0
2011-02-17,4650,4695,4325,4500,191911,83700.0,18600000.0
2011-02-18,4450,4525,4355,4500,69260,83700.0,18600000.0
2011-02-21,4525,4585,4355,4370,68263,81282.0,18600000.0
2011-02-22,4320,4325,4065,4105,117074,76353.0,18600000.0
2011-02-23,4105,4235,4050,4105,62711,76353.0,18600000.0
2011-02-24,4070,4200,3920,3920,90218,72912.0,18600000.0
2011-02-25,3940,4025,3885,3970,81634,73842.0,18600000.0
2011-02-28,4000,4100,3975,3990,50355,74214.0,18600000.0
2011-03-02,3900,4040,3840,3870,64140,71982.0,18600000.0
2011-03-03,3870,3995,3845,3960,61328,73656.0,18600000.0
2011-03-04,3965,4070,3940,4000,69077,74400.0,18600000.0
2011-03-07,4000,4000,3800,3825,122953,71145.0,18600000.0
2011-03-08,3840,3930,3795,3880,61603,72168.0,18600000.0
2011-03-09,3885,3985,3880,3885,72648,72261.0,18600000.0
2011-03-10,3885,4085,3885,3945,98503,73377.0,18600000.0
2011-03-11,3900,3945,3785,3840,97400,71424.0,18600000.0
2011-03-14,3800,3825,3410,3625,166117,67425.0,18600000.0
2011-03-15,3550,3640,3155,3400,167386,63240.0,18600000.0
2011-03-16,3400,3550,3400,3490,57035,64914.0,18600000.0
2011-03-17,3475,3475,3365,3450,48881,64170.0,18600000.0
2011-03-18,3420,3575,3415,3575,43137,66495.0,18600000.0
2011-03-21,3575,3680,3540,3665,41115,68169.0,18600000.0
2011-03-22,3640,3670,3615,3650,21030,67890.0,18600000.0
2011-03-23,3640,3675,3620,3650,22747,67890.0,18600000.0
2011-03-24,3645,3830,3640,3780,83968,70308.0,18600000.0
2011-03-25,3800,3830,3685,3720,51431,69192.0,18600000.0
2011-03-28,3680,3745,3610,3630,52711,67518.0,18600000.0
2011-03-29,3610,3695,3610,3645,27666,67797.0,18600000.0
2011-03-30,3620,3695,3595,3620,45147,67332.0,18600000.0
2011-03-31,3615,3635,3555,3570,84362,66402.0,18600000.0
2011-04-01,3570,3850,3570,3810,68725,70866.0,18600000.0
2011-04-04,3810,3900,3770,3870,50159,71982.0,18600000.0
2011-04-05,3890,3910,3825,3850,29547,71610.0,18600000.0
2011-04-06,3865,3895,3800,3850,42329,71610.0,18600000.0
2011-04-07,3830,3990,3800,3900,139998,72540.0,18600000.0
2011-04-08,3910,3910,3810,3855,62694,71703.0,18600000.0
2011-04-11,3840,3880,3785,3785,40669,70401.0,18600000.0
2011-04-12,3765,3800,3700,3730,29424,69378.0,18600000.0
2011-04-13,3745,3745,3620,3635,84546,67611.0,18600000.0
2011-04-14,3640,3710,3585,3700,82454,68820.0,18600000.0
2011-04-15,3720,3730,3660,3710,20163,69006.0,18600000.0
2011-04-18,3730,3780,3710,3750,43577,69750.0,18600000.0
2011-04-19,3720,3750,3605,3690,48872,68634.0,18600000.0
2011-04-20,3710,3920,3710,3895,150454,72447.0,18600000.0
2011-04-21,4120,4475,4105,4475,346941,83235.0,18600000.0
2011-04-22,4650,4885,4495,4495,1576176,83607.0,18600000.0
2011-04-25,4555,4795,4485,4490,1034461,83514.0,18600000.0
2011-04-26,4490,4550,4100,4125,399929,76725.0,18600000.0
2011-04-27,4175,4200,3995,4100,260742,76260.0,18600000.0
2011-04-28,4075,4150,4025,4100,125834,76260.0,18600000.0
2011-04-29,4145,4145,3870,3870,151782,71982.0,18600000.0
2011-05-02,3845,3935,3800,3850,100222,71610.0,18600000.0
2011-05-03,3900,3920,3750,3800,81614,70680.0,18600000.0
2011-05-04,3800,3950,3800,3945,52094,73377.0,18600000.0
2011-05-06,3950,4070,3860,4060,86639,75516.0,18600000.0
