고영(098460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-02-03,4585,4652,4496,4520,42017,54536.0,5373000.0
2010-02-04,4563,4875,4540,4698,63357,56685.0,5373000.0
2010-02-05,4452,4585,4322,4448,28160,53676.0,5373000.0
2010-02-08,4474,4518,4372,4372,31207,52763.0,5373000.0
2010-02-09,4296,4420,4296,4408,25544,53193.0,5373000.0
2010-02-10,4496,4496,4407,4448,24385,53676.0,5373000.0
2010-02-11,4447,4585,4443,4497,14199,54267.0,5373000.0
2010-02-12,4496,4585,4474,4520,10106,54536.0,5373000.0
2010-02-16,4474,4652,4474,4653,21627,56148.0,5373000.0
2010-02-17,4697,4697,4608,4698,20444,56685.0,5373000.0
2010-02-18,4674,4808,4608,4698,25810,56685.0,5373000.0
2010-02-19,4719,4719,4496,4586,21566,55342.0,5373000.0
2010-02-22,4719,4763,4630,4653,40287,56148.0,5373000.0
2010-02-23,4853,5231,4785,4831,284974,58297.0,5373000.0
2010-02-24,4719,4875,4697,4786,69139,57760.0,5373000.0
2010-02-25,4853,4853,4630,4675,38508,56416.0,5373000.0
2010-02-26,4674,4785,4608,4698,37370,56685.0,5373000.0
2010-03-02,4763,4785,4674,4786,23689,57760.0,5373000.0
2010-03-03,4808,4808,4652,4653,20077,56148.0,5373000.0
2010-03-04,4674,4741,4630,4675,19449,56416.0,5373000.0
2010-03-05,4630,4763,4630,4698,21128,56685.0,5373000.0
2010-03-08,4674,4875,4674,4808,45292,58028.0,5373000.0
2010-03-09,4853,4853,4741,4831,23345,58297.0,5373000.0
2010-03-10,4875,5186,4830,5143,125607,62058.0,5373000.0
2010-03-11,5075,5208,5053,5120,68392,61790.0,5373000.0
2010-03-12,5119,5364,5053,5298,73279,63939.0,5373000.0
2010-03-15,5342,5386,5208,5254,77339,63401.0,5373000.0
2010-03-16,5253,5431,5231,5410,117387,65282.0,5373000.0
2010-03-17,5454,5787,5454,5721,173280,69043.0,5373000.0
2010-03-18,5721,6077,5721,6011,146869,72536.0,5373000.0
2010-03-19,6010,6010,5765,5766,54836,69580.0,5373000.0
2010-03-22,5765,5921,5743,5877,36040,70924.0,5373000.0
2010-03-23,5676,5854,5609,5699,45637,68774.0,5373000.0
2010-03-24,5699,5765,5609,5699,29699,68774.0,5373000.0
2010-03-25,5476,5743,5476,5654,23006,68237.0,5373000.0
2010-03-26,5631,5743,5609,5654,27723,68237.0,5373000.0
2010-03-29,5587,5676,5520,5610,29146,67700.0,5373000.0
2010-03-30,5654,5676,5520,5610,32780,67700.0,5373000.0
2010-03-31,5609,5765,5587,5677,22798,68506.0,5373000.0
2010-04-01,5631,5832,5565,5789,51247,69849.0,5373000.0
2010-04-02,5854,6411,5854,6211,251870,74953.0,5373000.0
2010-04-05,6277,6344,5876,6033,71414,72804.0,5373000.0
2010-04-06,6032,6188,5965,6077,48902,73341.0,5373000.0
2010-04-07,6032,6166,5876,6167,62386,74416.0,5373000.0
2010-04-08,6188,6299,6032,6167,31581,74416.0,5373000.0
2010-04-09,6099,6166,5988,6167,30085,74416.0,5373000.0
2010-04-12,6099,6255,5965,5966,23725,71998.0,5373000.0
2010-04-13,6054,6054,5809,5922,20268,71461.0,5373000.0
2010-04-14,5943,6010,5876,5966,20002,71998.0,5373000.0
2010-04-15,6054,6054,5876,5989,25999,72267.0,5373000.0
2010-04-16,5965,6054,5765,5944,71464,71730.0,5373000.0
2010-04-19,5809,5876,5765,5766,27028,69580.0,5373000.0
2010-04-20,5743,5876,5699,5833,22965,70386.0,5373000.0
2010-04-21,5943,6232,5921,6189,69260,74685.0,5373000.0
2010-04-22,6277,6277,6099,6211,37840,74953.0,5373000.0
2010-04-23,6232,6255,5988,6055,52144,73073.0,5373000.0
2010-04-26,6032,6188,5965,5966,20084,71998.0,5373000.0
2010-04-27,6032,6054,5899,5966,16199,71998.0,5373000.0
2010-04-28,5876,6032,5743,5966,17257,71998.0,5373000.0
2010-04-29,6010,6856,6010,6768,147659,81670.0,5373000.0
2010-04-30,6811,6945,6611,6634,66425,80058.0,5373000.0
2010-05-03,6655,6722,6411,6523,38720,78714.0,5373000.0
2010-05-04,6545,6633,6411,6545,54920,78983.0,5373000.0
2010-05-06,6455,6455,6299,6322,31823,76297.0,5373000.0
2010-05-07,5965,6166,5787,5966,88090,71998.0,5373000.0
2010-05-10,6032,6366,6032,6367,75663,76834.0,5373000.0
2010-05-11,6477,6477,6188,6189,45147,74685.0,5373000.0
2010-05-12,6232,6545,6166,6545,63225,78983.0,5373000.0
2010-05-13,6655,6856,6545,6812,78414,82207.0,5373000.0
2010-05-14,6700,7346,6700,6768,145605,81670.0,5373000.0
2010-05-17,6856,7524,6856,7213,237276,87043.0,5373000.0
2010-05-18,7212,7390,6834,6923,103424,83550.0,5373000.0
2010-05-19,6967,7190,6633,7191,76431,86774.0,5373000.0
2010-05-20,7279,7279,6633,6634,71272,80058.0,5373000.0
2010-05-24,6611,6923,6611,6835,75464,82476.0,5373000.0
2010-05-25,6900,6900,5876,6590,78091,79520.0,5373000.0
2010-05-26,6722,6722,6411,6590,39087,79520.0,5373000.0
2010-05-27,6589,6856,6322,6857,47101,82744.0,5373000.0
2010-05-28,6856,6990,6700,6723,23672,81132.0,5373000.0
2010-05-31,6722,6967,6678,6901,36780,83282.0,5373000.0
2010-06-01,6900,7123,6789,6901,20326,83282.0,5373000.0
2010-06-03,7078,7234,6878,6990,72367,84356.0,5373000.0
2010-06-04,6945,7101,6834,6946,23836,83819.0,5373000.0
2010-06-07,6611,6878,6611,6879,26198,83013.0,5373000.0
2010-06-08,6811,7034,6789,6901,25364,83282.0,5373000.0
2010-06-09,6878,6945,6789,6923,19516,83550.0,5373000.0
2010-06-10,6923,7301,6856,7124,73247,85968.0,5373000.0
2010-06-11,7279,7279,7123,7168,43573,86505.0,5373000.0
2010-06-14,7256,7435,7168,7235,35435,87311.0,5373000.0
2010-06-15,7323,7323,7123,7124,24605,85968.0,5373000.0
2010-06-16,7190,7301,7123,7146,25321,86237.0,5373000.0
2010-06-17,7168,7413,7168,7346,46612,88654.0,5373000.0
2010-06-18,7435,7479,7234,7369,14967,88923.0,5373000.0
2010-06-21,7568,7657,7457,7480,57521,90266.0,5373000.0
2010-06-22,7568,7568,7435,7480,13816,90266.0,5373000.0
2010-06-23,7546,7568,7390,7391,25323,89192.0,5373000.0
2010-06-24,7546,7635,7256,7636,23018,92147.0,5373000.0
2010-06-25,7679,7679,7524,7636,17913,92147.0,5373000.0
2010-06-28,7769,7769,7591,7591,17261,91610.0,5373000.0
2010-06-29,7591,7724,7368,7458,36431,89998.0,5373000.0
2010-06-30,7346,7546,7212,7436,15993,89729.0,5373000.0
2010-07-01,7346,7546,7256,7413,12429,89460.0,5373000.0
2010-07-02,7546,7546,7301,7302,13909,88117.0,5373000.0
2010-07-05,7301,7457,7123,7168,18513,86505.0,5373000.0
2010-07-06,7123,7435,7034,7436,15042,89729.0,5373000.0
2010-07-07,7524,7524,7346,7436,13180,89729.0,5373000.0
2010-07-08,7457,7568,7212,7413,27887,89460.0,5373000.0
2010-07-09,7368,7524,7212,7235,9709,87311.0,5373000.0
2010-07-12,7234,7323,7078,7146,31724,86237.0,5373000.0
2010-07-13,7123,7301,7123,7213,11686,87043.0,5373000.0
2010-07-14,7301,7346,7168,7302,36541,88117.0,5373000.0
2010-07-15,7212,7613,7212,7569,45378,91341.0,5373000.0
2010-07-16,7457,7657,7323,7480,23923,90266.0,5373000.0
2010-07-19,7346,7546,7256,7503,15361,90535.0,5373000.0
2010-07-20,7524,7524,7168,7191,19383,86774.0,5373000.0
2010-07-21,7279,7301,6990,7102,27724,85699.0,5373000.0
2010-07-22,7056,7212,6878,7124,11505,85968.0,5373000.0
2010-07-23,7212,7256,7034,7080,10610,85431.0,5373000.0
2010-07-26,7078,7212,6878,7013,11344,84625.0,5373000.0
2010-07-27,7101,7168,6945,7080,18680,85431.0,5373000.0
2010-07-28,7168,7168,6990,6990,7360,84356.0,5373000.0
2010-07-29,7034,7078,6722,7013,31907,84625.0,5373000.0
2010-07-30,7012,7256,6967,7124,10232,85968.0,5373000.0
2010-08-02,7034,7168,6834,7013,18960,84625.0,5373000.0
2010-08-03,6990,7190,6967,7146,12117,86237.0,5373000.0
2010-08-04,7056,7301,7056,7280,7533,87849.0,5373000.0
2010-08-05,7346,7501,7190,7436,12010,89729.0,5373000.0
2010-08-06,7524,7524,7323,7413,5514,89460.0,5373000.0
2010-08-09,7323,7435,7279,7346,9377,88654.0,5373000.0
2010-08-10,7279,7435,7123,7302,4606,88117.0,5373000.0
2010-08-11,7212,7368,7056,7302,10896,88117.0,5373000.0
2010-08-12,7279,7301,6967,7168,5004,86505.0,5373000.0
2010-08-13,7212,7368,7056,7258,7202,87580.0,5373000.0
2010-08-16,7145,7346,7034,7124,14139,85968.0,5373000.0
2010-08-17,6990,7212,6923,7080,13355,85431.0,5373000.0
2010-08-18,7123,7123,6722,6723,45987,81132.0,5373000.0
2010-08-19,6767,7123,6767,6946,30106,83819.0,5373000.0
2010-08-20,6878,6945,6767,6768,11472,81670.0,5373000.0
2010-08-23,6767,6834,5765,6367,129128,76834.0,5373000.0
2010-08-24,6522,6545,6411,6478,16251,78177.0,5373000.0
2010-08-25,6477,6655,6366,6657,11084,80326.0,5373000.0
2010-08-26,6545,6745,6545,6634,6854,80058.0,5373000.0
2010-08-27,6678,6678,6455,6545,12042,78983.0,5373000.0
2010-08-30,6745,6878,6745,6812,17082,82207.0,5373000.0
2010-08-31,6900,6900,6655,6812,7190,82207.0,5373000.0
2010-09-01,6745,6834,6722,6812,12716,82207.0,5373000.0
2010-09-02,6856,6856,6633,6790,22968,81938.0,5373000.0
2010-09-03,6878,6878,6678,6679,25311,80595.0,5373000.0
2010-09-06,6678,6811,6500,6657,21022,80326.0,5373000.0
2010-09-07,6655,6655,6567,6634,11869,80058.0,5373000.0
2010-09-08,6589,6633,6500,6634,8575,80058.0,5373000.0
2010-09-09,6700,6923,6611,6923,41828,83550.0,5373000.0
2010-09-10,6967,7346,6967,7146,60453,86237.0,5373000.0
2010-09-13,7078,7279,7078,7168,15040,86505.0,5373000.0
2010-09-14,7301,7323,7123,7191,20829,86774.0,5373000.0
2010-09-15,7256,7256,7056,7124,11602,85968.0,5373000.0
2010-09-16,7101,7212,6945,6946,15380,83819.0,5373000.0
2010-09-17,6900,7056,6900,6946,24662,83819.0,5373000.0
2010-09-20,6945,7101,6789,7102,30245,85699.0,5373000.0
2010-09-24,7034,7234,7034,7080,11456,85431.0,5373000.0
2010-09-27,6967,7101,6834,6835,23829,82476.0,5373000.0
2010-09-28,6834,6856,6500,6612,37567,79789.0,5373000.0
2010-09-29,6611,6767,6611,6745,18465,81401.0,5373000.0
2010-09-30,6878,7123,6856,7102,54956,85699.0,5373000.0
2010-10-01,7101,7101,6945,7080,39517,85431.0,5373000.0
2010-10-04,7168,7168,6967,6990,45303,84356.0,5373000.0
2010-10-05,6945,7123,6856,6879,25899,83013.0,5373000.0
2010-10-06,6900,6967,6856,6923,20160,83550.0,5373000.0
2010-10-07,7034,7101,6945,7102,32522,85699.0,5373000.0
2010-10-08,7168,7568,7168,7458,113802,89998.0,5373000.0
2010-10-11,7479,7724,7413,7569,76640,91341.0,5373000.0
2010-10-12,7524,7613,7323,7525,32310,90804.0,5373000.0
2010-10-13,7591,7635,7390,7525,42505,90804.0,5373000.0
2010-10-14,7524,8637,7479,8638,857004,104236.0,5373000.0
2010-10-15,8548,9171,8437,8950,428064,107997.0,5373000.0
2010-10-18,8926,9193,8748,8816,142533,106385.0,5373000.0
2010-10-19,8837,9550,8704,8994,271520,108535.0,5373000.0
2010-10-20,9082,9349,8993,9128,113687,110146.0,5373000.0
2010-10-21,9127,10329,8904,9751,245273,117669.0,5373000.0
2010-10-22,9951,10217,9438,9662,189859,116594.0,5373000.0
2010-10-25,9572,10084,9572,9751,115374,117669.0,5373000.0
2010-10-26,9639,9951,9550,9796,64892,118206.0,5373000.0
2010-10-27,9794,9973,9616,9706,55326,117131.0,5373000.0
2010-10-28,9706,10062,9572,9818,84882,118475.0,5373000.0
2010-10-29,9884,9995,9616,9751,71073,117669.0,5373000.0
2010-11-01,10017,10819,9839,10486,169560,126534.0,5373000.0
2010-11-02,10485,10685,10151,10152,78212,122504.0,5373000.0
2010-11-03,10173,10462,9839,10174,78321,122773.0,5373000.0
2010-11-04,10151,10396,10017,10152,38888,122504.0,5373000.0
2010-11-05,10151,10507,10062,10085,71992,121698.0,5373000.0
2010-11-08,10217,11085,10129,10574,140376,127609.0,5373000.0
2010-11-09,10730,11420,9594,9662,317841,116594.0,5373000.0
2010-11-10,9438,9728,9127,9395,116017,113370.0,5373000.0
2010-11-11,9550,9794,9394,9640,93101,119755.0,5531428.0
2010-11-12,9594,9839,9127,9373,76192,116437.0,5531428.0
2010-11-15,9394,9706,9349,9506,61820,118096.0,5531428.0
2010-11-16,9505,9639,9505,9506,34231,118096.0,5531428.0
2010-11-17,9305,10195,9283,10063,79921,125010.0,5531428.0
2010-11-18,10173,11486,10173,11131,222855,138286.0,5531428.0
2010-11-19,11442,11553,11041,11220,123179,139392.0,5531428.0
2010-11-22,11308,11308,10640,10931,127335,135797.0,5531428.0
2010-11-23,10752,11085,10707,10909,115913,135520.0,5531428.0
2010-11-24,10608,11575,10374,10808,236792,89609.0,5531428.0
2010-11-25,10908,11242,10841,10909,135632,90439.0,5531428.0
2010-11-26,10941,11075,10808,10942,145326,90715.0,5531428.0
2010-11-29,11075,11942,11075,11943,203930,99013.0,5531428.0
2010-11-30,11976,13543,11709,12943,398260,107310.0,5531428.0
2010-12-01,13210,13543,12743,12743,189866,105650.0,5531428.0
2010-12-02,13010,13010,12376,12610,144390,104544.0,5531428.0
2010-12-03,12643,12843,12209,12210,130214,101225.0,5531428.0
2010-12-06,12209,12810,12209,12510,86104,103714.0,5531428.0
2010-12-07,12543,12876,12242,12276,58806,101778.0,5531428.0
2010-12-08,12242,12376,11709,11709,100945,97077.0,5531428.0
2010-12-09,11875,12209,11642,11676,64837,96800.0,5531428.0
2010-12-10,11609,11942,11575,11876,49401,98459.0,5531428.0
2010-12-13,11976,12142,11809,11843,60626,98183.0,5531428.0
2010-12-14,11809,11809,11342,11709,143542,145615.0,8297142.0
2010-12-15,11742,11775,11275,11376,81662,141466.0,8297142.0
2010-12-16,11609,11642,11275,11309,69014,140637.0,8297142.0
2010-12-17,11475,12042,11308,12009,185497,149349.0,8297142.0
2010-12-20,11775,11909,11342,11642,122535,144785.0,8297142.0
2010-12-21,11809,12609,11775,12176,179823,151423.0,8297142.0
2010-12-22,12409,12509,11909,12009,118240,149349.0,8297142.0
2010-12-23,11875,12009,11575,11576,71859,143955.0,8297142.0
2010-12-24,11742,12009,11075,11943,88076,148519.0,8297142.0
2010-12-27,12009,12042,11675,11676,38105,145200.0,8297142.0
2010-12-28,11542,11742,11308,11309,89580,140637.0,8297142.0
2010-12-29,11275,11642,11208,11409,28545,141881.0,8297142.0
2010-12-30,11508,12176,11475,12009,78087,149349.0,8297142.0
2011-01-03,12176,12676,12142,12543,153481,155986.0,8297142.0
2011-01-04,12543,12976,12476,12810,219042,159305.0,8297142.0
2011-01-05,12876,12943,12509,12576,98456,156401.0,8297142.0
2011-01-06,12743,13343,12609,13277,220415,165113.0,8297142.0
2011-01-07,13210,13343,12810,13010,154568,161794.0,8297142.0
2011-01-10,12843,13143,12543,12677,116480,157646.0,8297142.0
2011-01-11,12576,12776,12109,12543,88704,160212.0,8521924.0
2011-01-12,12609,12810,12476,12543,57266,160212.0,8521924.0
2011-01-13,12609,12743,12242,12410,77196,158508.0,8521924.0
2011-01-14,12376,12643,12242,12243,101127,156377.0,8521924.0
2011-01-17,12342,12810,12342,12743,126625,162769.0,8521924.0
2011-01-18,12910,12943,12509,12877,90528,164473.0,8521924.0
2011-01-19,12976,13043,12376,12510,67076,159786.0,8521924.0
2011-01-20,12543,12676,11875,12009,113465,153395.0,8521924.0
2011-01-21,11942,12209,11742,12009,101867,153395.0,8521924.0
2011-01-24,11976,12142,11875,11943,44358,152542.0,8521924.0
2011-01-25,12076,12076,11609,11609,91436,148281.0,8521924.0
2011-01-26,11542,11909,11442,11776,58767,150412.0,8521924.0
2011-01-27,11775,11942,11508,11642,81788,148708.0,8521924.0
2011-01-28,11642,11942,11475,11943,306231,152542.0,8521924.0
2011-01-31,12076,12109,11508,11542,75642,147429.0,8521924.0
2011-02-01,11642,11842,11342,11743,68982,149986.0,8521924.0
2011-02-07,11942,12676,11809,12677,268091,161917.0,8521924.0
2011-02-08,12776,13043,12409,12643,186773,161490.0,8521924.0
2011-02-09,12643,12743,12042,12410,142987,158508.0,8521924.0
2011-02-10,12376,12543,11775,12076,135554,154247.0,8521924.0
2011-02-11,12109,12242,11675,11876,108953,151690.0,8521924.0
2011-02-14,12009,12609,11642,12610,165084,161064.0,8521924.0
2011-02-15,12743,13010,12543,12810,306739,163621.0,8521924.0
2011-02-16,12743,13777,12743,13410,401097,171291.0,8521924.0
2011-02-17,13810,13977,13243,13577,338253,173421.0,8521924.0
2011-02-18,13877,14411,13543,14011,251500,178960.0,8521924.0
2011-02-21,14277,14411,13744,13844,98788,176830.0,8521924.0
2011-02-22,13744,13844,13243,13344,126505,170438.0,8521924.0
2011-02-23,13277,13777,12876,13177,163323,168308.0,8521924.0
2011-02-24,13043,13343,12776,13077,99049,167030.0,8521924.0
2011-02-25,13143,13944,13143,13878,128280,177256.0,8521924.0
2011-02-28,13944,14911,13777,14445,301485,184500.0,8521924.0
2011-03-02,14511,14944,14177,14378,218746,183647.0,8521924.0
2011-03-03,14544,15278,14177,15279,201700,195152.0,8521924.0
2011-03-04,15512,15512,15011,15379,147966,196430.0,8521924.0
2011-03-07,15345,15412,15078,15212,63127,194300.0,8521924.0
2011-03-08,15011,15045,14544,14878,175039,190039.0,8521924.0
2011-03-09,15145,15178,14811,15179,99639,193874.0,8521924.0
2011-03-10,15478,15545,14878,14878,180282,190039.0,8521924.0
2011-03-11,14411,14778,14211,14545,104238,185778.0,8521924.0
2011-03-14,14311,14477,13377,13878,155242,177256.0,8521924.0
2011-03-15,13944,14878,13076,14011,231738,178960.0,8521924.0
2011-03-16,14010,14511,13777,14211,128339,181517.0,8521924.0
2011-03-17,13810,14111,13677,13978,75210,178534.0,8521924.0
2011-03-18,14077,15211,14044,15112,233572,193022.0,8521924.0
2011-03-21,15178,15979,15178,15612,284300,199413.0,8521924.0
2011-03-22,15678,15778,15245,15679,142277,200265.0,8521924.0
2011-03-23,15678,16612,15478,16346,306628,208787.0,8521924.0
2011-03-24,16279,17113,16279,16413,280589,209639.0,8521924.0
2011-03-25,16546,16879,16212,16680,153982,213048.0,8521924.0
2011-03-28,16679,16713,16045,16213,108325,207083.0,8521924.0
2011-03-29,16045,16679,16012,16379,82102,209213.0,8521924.0
2011-03-30,16479,17346,16446,17347,235087,221570.0,8521924.0
2011-03-31,17313,19148,17080,18348,324889,234353.0,8521924.0
2011-04-01,18547,18948,17947,18081,187896,230944.0,8521924.0
2011-04-04,17980,18914,17780,18681,121672,238614.0,8521924.0
2011-04-05,18547,18981,18314,18414,103270,235205.0,8521924.0
2011-04-06,18647,18714,17747,18114,154824,231370.0,8521924.0
2011-04-07,18280,18481,17713,17881,102501,228388.0,8521924.0
2011-04-08,18080,18280,17680,17981,86739,229666.0,8521924.0
2011-04-11,17947,18180,17780,17814,83684,227535.0,8521924.0
2011-04-12,17680,17880,16979,17013,176617,217309.0,8521924.0
2011-04-13,17213,18581,17080,18548,220147,236909.0,8521924.0
2011-04-14,18681,18747,18214,18314,140168,233927.0,8521924.0
2011-04-15,18381,18547,17647,18181,171222,232222.0,8521924.0
2011-04-18,18180,18414,17913,18014,164432,230092.0,8521924.0
2011-04-19,17613,18314,17480,17614,108317,224979.0,8521924.0
2011-04-20,17947,18881,17780,18481,398457,236057.0,8521924.0
2011-04-21,18647,19415,18581,19248,249550,245858.0,8521924.0
2011-04-22,19515,19882,19181,19682,246089,251397.0,8521924.0
2011-04-25,19682,19682,19148,19415,104307,247988.0,8521924.0
2011-04-26,19348,19415,18681,18848,148566,240744.0,8521924.0
2011-04-27,19081,19882,18681,18681,207494,238614.0,8521924.0
2011-04-28,18814,18948,18447,18615,97273,237762.0,8521924.0
2011-04-29,18714,18781,17547,17881,140137,228388.0,8521924.0
2011-05-02,17780,18214,17780,18214,80276,232649.0,8521924.0
2011-05-03,18047,18147,17280,17347,101125,221570.0,8521924.0
2011-05-04,17880,17880,17046,17047,72847,217735.0,8521924.0
2011-05-06,17113,18114,17080,18047,117752,230518.0,8521924.0
2011-05-09,18280,18914,18147,18681,126196,238614.0,8521924.0
2011-05-11,18614,18681,18047,18148,114188,231796.0,8521924.0
2011-05-12,17947,18481,17547,18014,66822,230092.0,8521924.0
2011-05-13,18114,19281,17980,19282,225946,246284.0,8521924.0
2011-05-16,19081,19415,18747,18815,97348,240318.0,8521924.0
2011-05-17,18681,18914,17680,17747,148974,226683.0,8521924.0
2011-05-18,17847,18080,17346,17647,114281,225405.0,8521924.0
2011-05-19,17680,17980,17513,17547,61900,224127.0,8521924.0
2011-05-20,17280,17813,16879,17414,85821,222422.0,8521924.0
2011-05-23,17446,17813,17180,17180,91499,219440.0,8521924.0
2011-05-24,16846,17146,16579,16880,83719,215605.0,8521924.0
2011-05-25,17080,17380,16546,16880,71798,215605.0,8521924.0
2011-05-26,17146,18080,17113,18014,94988,230092.0,8521924.0
2011-05-27,17947,18214,17680,18181,73866,232222.0,8521924.0
2011-05-30,18247,18414,17947,18214,59429,232649.0,8521924.0
2011-05-31,18214,18347,17947,18214,59588,232649.0,8521924.0
2011-06-01,18414,18581,18014,18581,64487,237336.0,8521924.0
2011-06-02,18214,18280,17713,17814,71042,227535.0,8521924.0
2011-06-03,17813,18180,17547,18081,38967,230944.0,8521924.0
2011-06-07,18014,18347,17713,17947,45663,229240.0,8521924.0
2011-06-08,17947,18414,17780,18014,56142,230092.0,8521924.0
2011-06-09,18047,18414,17880,18414,52505,235205.0,8521924.0
2011-06-10,18481,18647,18247,18348,45768,234353.0,8521924.0
2011-06-13,18314,18314,17780,17914,50137,228814.0,8521924.0
2011-06-14,17780,18247,17780,18047,76090,230518.0,8521924.0
2011-06-15,18347,18514,18080,18381,79441,234779.0,8521924.0
2011-06-16,18347,18347,17980,17981,33130,229666.0,8521924.0
2011-06-17,18047,18147,15812,16446,235297,210065.0,8521924.0
2011-06-20,16746,17146,15778,16246,120072,207509.0,8521924.0
2011-06-21,16779,16779,16346,16480,68298,210492.0,8521924.0
2011-06-22,16779,17480,16713,17347,79646,221570.0,8521924.0
2011-06-23,17547,17647,17246,17414,29628,222422.0,8521924.0
2011-06-24,17413,17780,17246,17480,33580,223274.0,8521924.0
2011-06-27,17280,17346,16879,16880,35415,215605.0,8521924.0
2011-06-28,17046,17180,16713,16913,40484,216031.0,8521924.0
2011-06-29,17013,17180,16913,17147,16865,219013.0,8521924.0
2011-06-30,17413,17413,16946,17347,27660,221570.0,8521924.0
2011-07-01,17647,17647,17313,17380,41647,221996.0,8521924.0
2011-07-04,17480,18614,17480,18514,121694,236483.0,8521924.0
2011-07-05,18514,18614,18280,18615,44614,237762.0,8521924.0
2011-07-06,18747,18781,18114,18281,47735,233501.0,8521924.0
2011-07-07,18381,18447,17913,18448,65832,235631.0,8521924.0
2011-07-08,18747,18781,18447,18615,51221,237762.0,8521924.0
2011-07-11,18681,19481,18414,19482,165622,248840.0,8521924.0
2011-07-12,19148,20315,19148,19549,198138,249692.0,8521924.0
2011-07-13,19548,20115,19548,19749,125265,252249.0,8521924.0
2011-07-14,19715,19948,19348,19715,78564,251823.0,8521924.0
2011-07-15,19581,20182,19481,20016,112352,255658.0,8521924.0
2011-07-18,20149,20682,20149,20549,98975,262475.0,8521924.0
2011-07-19,20449,21016,20415,20783,85651,265458.0,8521924.0
2011-07-20,21249,21249,20382,20716,111011,264606.0,8521924.0
2011-07-21,20782,21016,20549,20616,46978,263327.0,8521924.0
2011-07-22,20749,22951,20749,22317,255088,285058.0,8521924.0
2011-07-25,22684,23351,22083,22451,177447,286763.0,8521924.0
2011-07-26,22484,23151,21750,21984,136919,280797.0,8521924.0
2011-07-27,21983,22484,21683,21717,103055,277389.0,8521924.0
2011-07-28,21350,22284,21016,21950,71781,280371.0,8521924.0
2011-07-29,22017,22484,21516,21950,81184,280371.0,8521924.0
2011-08-01,22350,22951,22017,22784,54849,291024.0,8521924.0
2011-08-02,22817,22951,21983,22284,53815,284632.0,8521924.0
2011-08-03,21750,21950,21216,21350,148426,272702.0,8521924.0
2011-08-04,21917,21917,20015,20016,74711,255658.0,8521924.0
2011-08-05,18214,19581,18114,18948,160070,242023.0,8521924.0
2011-08-08,18414,19615,16112,17213,310201,219866.0,8521924.0
2011-08-09,15912,16212,14644,15812,294966,201970.0,8521924.0
2011-08-10,17013,18180,17013,18181,223063,232222.0,8521924.0
2011-08-11,17046,19882,16679,19148,316086,244579.0,8521924.0
2011-08-12,19848,21016,19715,20016,253899,255658.0,8521924.0
2011-08-16,21016,21283,20315,21083,156105,269293.0,8521924.0
2011-08-17,21083,21616,20949,21283,112673,271849.0,8521924.0
2011-08-18,21683,21716,19882,20416,115625,260771.0,8521924.0
2011-08-19,19281,19782,17480,18214,198016,232649.0,8521924.0
2011-08-22,18347,18948,17213,17280,178480,220718.0,8521924.0
2011-08-23,17380,17913,17213,17847,195334,227961.0,8521924.0
2011-08-24,18214,18347,16979,17013,136515,217309.0,8521924.0
2011-08-25,17446,17613,16746,16780,86148,214326.0,8521924.0
2011-08-26,16746,17713,16579,17714,69525,226257.0,8521924.0
2011-08-29,18547,18681,17880,18148,83255,231796.0,8521924.0
2011-08-30,18681,18914,18247,18348,75142,234353.0,8521924.0
2011-08-31,18214,18547,17713,18348,91504,234353.0,8521924.0
2011-09-01,18581,20182,18247,18881,336608,241170.0,8521924.0
2011-09-02,19014,19648,18747,19549,126890,249692.0,8521924.0
2011-09-05,19114,19315,18014,18014,96620,230092.0,8521924.0
2011-09-06,17446,18514,17180,17614,85324,224979.0,8521924.0
2011-09-07,18280,18547,18047,18348,50992,234353.0,8521924.0
2011-09-08,18948,19381,18714,19015,133585,242875.0,8521924.0
2011-09-09,18381,19215,18381,18381,59375,234779.0,8521924.0
2011-09-14,18214,18414,17213,17213,96201,219866.0,8521924.0
2011-09-15,17947,17947,16612,17213,70701,219866.0,8521924.0
2011-09-16,17647,17847,17280,17514,85313,223701.0,8521924.0
2011-09-19,17547,17947,17180,17180,56770,219440.0,8521924.0
2011-09-20,17080,17346,16779,17314,47509,221144.0,8521924.0
2011-09-21,17513,18180,17246,17614,94289,224979.0,8521924.0
2011-09-22,16946,17446,16846,17147,68092,219013.0,8521924.0
2011-09-23,16479,16679,15912,15946,110806,203674.0,8521924.0
2011-09-26,16179,16379,13777,13944,206780,178108.0,8521924.0
2011-09-27,14678,15278,14277,14745,237057,188335.0,8521924.0
2011-09-28,15011,15145,14311,14645,211093,187056.0,8521924.0
2011-09-29,14277,15278,14277,15112,70679,193022.0,8521924.0
2011-09-30,15378,15879,15045,15879,117668,202822.0,8521924.0
2011-10-04,14678,14878,14277,14711,139021,187908.0,8521924.0
2011-10-05,15178,15178,12576,12576,298797,160638.0,8521924.0
2011-10-06,13343,14411,13043,13944,188036,178108.0,8521924.0
2011-10-07,14544,14978,14211,14478,90656,184926.0,8521924.0
2011-10-10,14477,14945,14477,14945,55332,190891.0,8521924.0
2011-10-11,15478,15678,15045,15045,115603,192169.0,8521924.0
2011-10-12,15011,15278,14611,15112,68101,193022.0,8521924.0
2011-10-13,15445,16246,15378,15412,105301,196856.0,8521924.0
2011-10-14,15445,15778,14844,15779,59531,201544.0,8521924.0
