케이비제11호스팩(258790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-03-11,2085,2115,2085,2100,24887,6741.0,3210000.0
2019-03-12,2085,2140,2085,2100,1038,6741.0,3210000.0
2019-03-13,2130,2130,2095,2095,696,6725.0,3210000.0
2019-03-14,2080,2110,2080,2110,2873,6773.0,3210000.0
2019-03-15,2090,2135,2090,2110,12062,6773.0,3210000.0
2019-03-18,2110,2110,2110,2110,0,,
2019-03-19,2090,2120,2090,2110,7900,6773.0,3210000.0
2019-03-20,2095,2095,2095,2095,0,6725.0,3210000.0
2019-03-21,2105,2105,2105,2105,1,6757.0,3210000.0
2019-03-22,2065,2110,2065,2110,1251,6773.0,3210000.0
2019-03-25,2090,2110,2090,2110,3001,6773.0,3210000.0
2019-03-26,2110,2110,2110,2110,0,,
2019-03-27,2080,2140,2080,2140,28542,6869.0,3210000.0
2019-03-28,2125,2125,2125,2125,0,6821.0,3210000.0
2019-03-29,2100,2120,2100,2120,478,6805.0,3210000.0
2019-04-01,2120,2120,2120,2120,1524,6805.0,3210000.0
2019-04-02,2110,2115,2105,2115,801,6789.0,3210000.0
2019-04-03,2070,2110,2070,2110,811,6773.0,3210000.0
2019-04-04,2075,2165,2075,2090,12717,6709.0,3210000.0
2019-04-05,2110,2110,2095,2110,19,6773.0,3210000.0
2019-04-08,2075,2105,2075,2105,93,6757.0,3210000.0
2019-04-09,2080,2080,2080,2080,47,6677.0,3210000.0
2019-04-10,2105,2105,2105,2105,1,6757.0,3210000.0
2019-04-11,2105,2105,2075,2075,137,6661.0,3210000.0
2019-04-12,2105,2105,2095,2095,239,6725.0,3210000.0
2019-04-15,2110,2110,2110,2110,91,6773.0,3210000.0
2019-04-16,2105,2105,2105,2105,1,6757.0,3210000.0
2019-04-17,2105,2105,2105,2105,22608,6757.0,3210000.0
2019-04-18,2105,2140,2100,2140,8099,6869.0,3210000.0
2019-04-19,2090,2135,2090,2095,1248,6725.0,3210000.0
2019-04-22,2130,2145,2130,2145,1300,6885.0,3210000.0
2019-04-23,2145,2175,2145,2170,12096,6966.0,3210000.0
2019-04-24,2170,2170,2145,2170,821,6966.0,3210000.0
2019-04-25,2170,2170,2140,2170,188,6966.0,3210000.0
2019-04-26,2185,2185,2185,2185,1457,7014.0,3210000.0
2019-04-29,2095,2175,2095,2175,1486,6982.0,3210000.0
2019-04-30,2150,2180,2135,2175,122,6982.0,3210000.0
2019-05-02,2165,2165,2140,2155,801,6918.0,3210000.0
2019-05-03,2140,2160,2110,2160,3320,6934.0,3210000.0
2019-05-07,2130,2160,2130,2160,610,6934.0,3210000.0
2019-05-08,2130,2190,2130,2190,2917,7030.0,3210000.0
2019-05-09,2160,2195,2155,2190,1308,7030.0,3210000.0
2019-05-10,2190,2195,2190,2190,758,7030.0,3210000.0
2019-05-13,2190,2200,2190,2195,911,7046.0,3210000.0
2019-05-14,2195,2290,2170,2250,38752,7222.0,3210000.0
2019-05-15,2205,2245,2205,2245,820,7206.0,3210000.0
2019-05-16,2245,2245,2245,2245,0,7206.0,3210000.0
2019-05-17,2240,2240,2240,2240,5,7190.0,3210000.0
2019-05-20,2240,2240,2240,2240,0,7190.0,3210000.0
2019-05-21,2150,2245,2150,2240,18,7190.0,3210000.0
2019-05-22,2230,2230,2230,2230,0,7158.0,3210000.0
2019-05-23,2245,2245,2240,2245,101,7206.0,3210000.0
2019-05-24,2230,2230,2230,2230,446,7158.0,3210000.0
2019-05-27,2130,2240,2130,2240,151,7190.0,3210000.0
2019-05-28,2135,2230,2135,2230,101,7158.0,3210000.0
2019-05-29,2140,2230,2140,2215,1051,7110.0,3210000.0
2019-05-30,2180,2225,2180,2220,12,7126.0,3210000.0
2019-05-31,2235,2235,2235,2235,1,7174.0,3210000.0
2019-06-03,2225,2240,2225,2240,4839,7190.0,3210000.0
2019-06-04,2230,2230,2230,2230,105,7158.0,3210000.0
2019-06-05,2230,2230,2180,2225,108412,7142.0,3210000.0
2019-06-07,2230,2230,2210,2225,6762,7142.0,3210000.0
2019-06-10,2225,2230,2220,2230,9945,7158.0,3210000.0
2019-06-11,2255,2255,2220,2240,5034,7190.0,3210000.0
2019-06-12,2250,2250,2180,2245,1723,7206.0,3210000.0
2019-06-13,2240,2240,2240,2240,145,7190.0,3210000.0
2019-06-14,2185,2245,2185,2240,2257,7190.0,3210000.0
2019-06-17,2195,2245,2195,2245,7037,7206.0,3210000.0
2019-06-18,2245,2280,2225,2280,10938,7319.0,3210000.0
2019-06-19,2245,2350,2245,2280,8164,7319.0,3210000.0
2019-06-20,2300,2330,2250,2250,9709,7222.0,3210000.0
2019-06-21,2265,2390,2265,2320,96827,7447.0,3210000.0
2019-06-24,2350,2495,2270,2380,239975,7640.0,3210000.0
2019-06-25,2370,2370,2200,2205,150476,7078.0,3210000.0
2019-06-26,2205,2245,2205,2230,5964,7158.0,3210000.0
2019-06-27,2200,2245,2160,2210,36612,7094.0,3210000.0
2019-06-28,2205,2285,2205,2270,3360,7287.0,3210000.0
2019-07-01,2295,2370,2225,2280,2116,7319.0,3210000.0
2019-07-02,2205,2240,2205,2240,4063,7190.0,3210000.0
2019-07-03,2235,2240,2205,2215,2035,7110.0,3210000.0
2019-07-04,2215,2225,2210,2225,1048,7142.0,3210000.0
2019-07-05,2225,2285,2225,2280,1860,7319.0,3210000.0
2019-07-08,2235,2270,2215,2255,1823,7239.0,3210000.0
2019-07-09,2255,2255,2240,2240,8762,7190.0,3210000.0
2019-07-10,2245,2275,2245,2275,3578,7303.0,3210000.0
2019-07-11,2255,2290,2255,2290,102,7351.0,3210000.0
2019-07-12,2300,2300,2250,2250,2537,7222.0,3210000.0
2019-07-15,2310,2310,2255,2260,3704,7255.0,3210000.0
2019-07-16,2240,2305,2240,2300,9110,7383.0,3210000.0
2019-07-17,2260,2270,2255,2270,6947,7287.0,3210000.0
2019-07-18,2270,2275,2255,2270,7033,7287.0,3210000.0
2019-07-19,2260,2290,2255,2260,4501,7255.0,3210000.0
2019-07-22,2260,2315,2260,2300,11665,7383.0,3210000.0
2019-07-23,2305,2305,2270,2300,605,7383.0,3210000.0
2019-07-24,2315,2315,2240,2290,6032,7351.0,3210000.0
2019-07-25,2280,2290,2280,2285,6027,7335.0,3210000.0
2019-07-26,2270,2300,2270,2300,1750,7383.0,3210000.0
2019-07-29,2270,2315,2270,2315,9790,7431.0,3210000.0
2019-07-30,2310,2310,2250,2290,19399,7351.0,3210000.0
2019-07-31,2300,2300,2240,2260,12374,7255.0,3210000.0
2019-08-01,2250,2265,2250,2255,2164,7239.0,3210000.0
2019-08-02,2245,2280,2245,2280,1204,7319.0,3210000.0
2019-08-05,2280,2280,2280,2280,0,7319.0,3210000.0
2019-08-06,2200,2270,2165,2200,3420,7062.0,3210000.0
2019-08-07,2370,2370,2155,2210,32459,7094.0,3210000.0
2019-08-08,2350,2350,2240,2240,323,7190.0,3210000.0
2019-08-09,2200,2225,2170,2225,5005,7142.0,3210000.0
2019-08-12,2225,2225,2180,2190,2724,7030.0,3210000.0
2019-08-13,2190,2190,2150,2175,4428,6982.0,3210000.0
2019-08-14,2165,2180,2145,2145,18602,6885.0,3210000.0
2019-08-16,2145,2150,2135,2150,14410,6902.0,3210000.0
2019-08-19,2145,2180,2145,2155,11228,6918.0,3210000.0
2019-08-20,2205,2205,2190,2190,1695,7030.0,3210000.0
2019-08-21,0,0,0,2190,0,7030.0,3210000.0
2019-08-22,0,0,0,2190,0,,
2019-08-23,0,0,0,2190,0,,
2019-08-26,0,0,0,2190,0,,
2019-08-27,0,0,0,2190,0,,
2019-08-28,0,0,0,2190,0,,
2019-08-29,0,0,0,2190,0,,
2019-08-30,0,0,0,2190,0,,
2019-09-02,0,0,0,2190,0,,
2019-09-03,0,0,0,2190,0,,
2019-09-04,0,0,0,2190,0,,
2019-09-05,0,0,0,2190,0,,
2019-09-06,0,0,0,2190,0,,
2019-09-09,0,0,0,2190,0,,
2019-09-10,0,0,0,2190,0,,
2019-09-11,0,0,0,2190,0,,
2019-09-16,0,0,0,2190,0,,
2019-09-17,0,0,0,2190,0,,
2019-09-18,0,0,0,2190,0,,
2019-09-19,0,0,0,2190,0,,
2019-09-20,0,0,0,2190,0,,
2019-09-23,0,0,0,2190,0,,
2019-09-24,0,0,0,2190,0,,
2019-09-25,0,0,0,2190,0,,
2019-09-26,0,0,0,2190,0,,
2019-09-27,0,0,0,2190,0,,
2019-09-30,0,0,0,2190,0,,
2019-10-01,0,0,0,2190,0,,
2019-10-02,0,0,0,2190,0,,
2019-10-04,0,0,0,2190,0,,
2019-10-07,0,0,0,2190,0,,
