인텔리안테크(189300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-07-06,13600,14400,13400,14400,17069,104270.0,7240944.0
2018-07-09,14050,14400,13800,14250,5525,103183.0,7240944.0
2018-07-10,14700,14700,14000,14400,4456,104270.0,7240944.0
2018-07-11,14600,14600,14000,14200,5252,102821.0,7240944.0
2018-07-12,14350,14700,13900,14650,17456,106080.0,7240944.0
2018-07-13,14650,14650,14300,14650,7353,106080.0,7240944.0
2018-07-16,15000,15200,14600,14700,17235,106442.0,7240944.0
2018-07-17,15000,15000,14300,14750,6692,106804.0,7240944.0
2018-07-18,14750,14900,14500,14700,5913,106442.0,7240944.0
2018-07-19,15000,15000,13900,14150,19531,102459.0,7240944.0
2018-07-20,14450,14450,13300,13800,56168,99925.0,7240944.0
2018-07-23,13500,13800,13300,13600,18471,98477.0,7240944.0
2018-07-24,13300,13850,13150,13800,36807,99925.0,7240944.0
2018-07-25,13800,13800,13250,13500,11782,97753.0,7240944.0
2018-07-26,13500,13900,13300,13600,5943,98477.0,7240944.0
2018-07-27,13800,14300,13400,13600,15967,98477.0,7240944.0
2018-07-30,13750,13800,13400,13700,6300,99201.0,7240944.0
2018-07-31,13500,13950,13350,13950,12976,101011.0,7240944.0
2018-08-01,13700,14200,13700,14100,7062,102097.0,7240944.0
2018-08-02,14050,14100,13800,14000,3297,101373.0,7240944.0
2018-08-03,13700,14100,13600,13600,7552,98477.0,7240944.0
2018-08-06,13600,13850,13500,13750,4563,99563.0,7240944.0
2018-08-07,13750,13800,13550,13700,4047,99201.0,7240944.0
2018-08-08,13600,14150,13600,13950,45331,101011.0,7240944.0
2018-08-09,13800,14250,13500,13800,12248,99925.0,7240944.0
2018-08-10,13600,14000,13600,13850,9651,100287.0,7240944.0
2018-08-13,13600,13800,13350,13500,7949,97753.0,7240944.0
2018-08-14,13300,14100,13150,13500,13085,97753.0,7240944.0
2018-08-16,13300,14350,13300,14000,49786,101373.0,7240944.0
2018-08-17,14150,14300,13650,13950,21666,101011.0,7240944.0
2018-08-20,13700,14200,13700,14050,19553,101735.0,7240944.0
2018-08-21,14050,14250,14050,14150,10774,102459.0,7240944.0
2018-08-22,14400,14500,13950,13950,10751,101011.0,7240944.0
2018-08-23,14300,14300,13400,14150,38480,102459.0,7240944.0
2018-08-24,13950,14150,13750,14150,4742,102459.0,7240944.0
2018-08-27,14150,14150,13800,13850,8895,100287.0,7240944.0
2018-08-28,13850,14000,13700,13800,6189,99925.0,7240944.0
2018-08-29,14150,14150,13650,13950,42692,101011.0,7240944.0
2018-08-30,13900,14300,13550,13750,36413,99563.0,7240944.0
2018-08-31,13800,13950,13700,13950,10232,101011.0,7240944.0
2018-09-03,13950,14000,13650,13650,11118,98839.0,7240944.0
2018-09-04,13700,13700,13400,13500,13215,97753.0,7240944.0
2018-09-05,13600,13800,13500,13700,16301,99201.0,7240944.0
2018-09-06,13850,13950,13550,13900,11940,100649.0,7240944.0
2018-09-07,13700,14000,13350,13450,37392,97391.0,7240944.0
2018-09-10,13450,13950,13300,13850,21173,100287.0,7240944.0
2018-09-11,13900,13900,13650,13800,16943,99925.0,7240944.0
2018-09-12,13850,13850,13600,13800,19494,99925.0,7240944.0
2018-09-13,13750,14050,13750,13800,42960,99925.0,7240944.0
2018-09-14,13800,13900,13550,13750,23268,99563.0,7240944.0
2018-09-17,13750,13850,13500,13650,55044,98839.0,7240944.0
2018-09-18,13700,13850,13600,13850,17920,100287.0,7240944.0
2018-09-19,13950,13950,13450,13500,23186,97753.0,7240944.0
2018-09-20,13500,13700,13150,13250,34083,95943.0,7240944.0
2018-09-21,13350,13350,13100,13150,12295,95218.0,7240944.0
2018-09-27,13300,13700,13150,13500,17711,97753.0,7240944.0
2018-09-28,13500,13800,13150,13600,21828,98477.0,7240944.0
2018-10-01,14000,14100,13600,14000,51614,101373.0,7240944.0
2018-10-02,13750,16400,13750,14950,311883,108252.0,7240944.0
2018-10-04,14950,15400,14500,14600,65887,105718.0,7240944.0
2018-10-05,14400,14950,14300,14400,42105,104270.0,7240944.0
2018-10-08,14400,14400,13950,14200,28461,102821.0,7240944.0
2018-10-10,14000,14200,13250,13600,50865,98477.0,7240944.0
2018-10-11,13050,13350,12550,12850,59078,93046.0,7240944.0
2018-10-12,12700,13750,12600,13750,31993,99563.0,7240944.0
2018-10-15,13750,13800,13200,13650,13024,98839.0,7240944.0
2018-10-16,13550,13900,13550,13650,10063,98839.0,7240944.0
2018-10-17,13950,13950,13750,13900,18451,100649.0,7240944.0
2018-10-18,13950,13950,13350,13600,16239,98477.0,7240944.0
2018-10-19,13800,13850,13150,13700,11430,99201.0,7240944.0
2018-10-22,13650,14600,13500,14300,29250,103545.0,7240944.0
2018-10-23,14050,14250,13550,14000,11724,101373.0,7240944.0
2018-10-24,14350,14350,13400,13600,18561,98477.0,7240944.0
2018-10-25,13150,13750,13100,13750,19921,99563.0,7240944.0
2018-10-26,14000,14000,12850,13600,22468,98477.0,7240944.0
2018-10-29,13200,13600,12550,12600,19015,91236.0,7240944.0
2018-10-30,12600,13000,12000,12700,41564,91960.0,7240944.0
2018-10-31,12750,12950,12500,12750,14017,92322.0,7240944.0
2018-11-01,12950,13300,12750,12950,11629,93770.0,7240944.0
2018-11-02,13350,13750,13000,13700,15159,99201.0,7240944.0
2018-11-05,14200,14200,13500,13900,13638,100649.0,7240944.0
2018-11-06,14000,14850,14000,14550,42857,105356.0,7240944.0
2018-11-07,14600,15300,14600,14800,38548,107166.0,7240944.0
2018-11-08,15100,15200,14700,14800,31165,107166.0,7240944.0
2018-11-09,15000,15000,14550,14750,16455,106804.0,7240944.0
2018-11-12,14750,14750,14150,14200,22632,102821.0,7240944.0
2018-11-13,14100,14900,13800,14650,42336,106080.0,7240944.0
2018-11-14,14650,14700,14150,14600,18371,105718.0,7240944.0
2018-11-15,14750,14950,14300,14650,7555,106080.0,7240944.0
2018-11-16,14800,14800,14050,14350,29186,103908.0,7240944.0
2018-11-19,14350,14400,14100,14200,9893,102821.0,7240944.0
2018-11-20,14050,14250,13900,14200,20358,102821.0,7240944.0
2018-11-21,14000,14200,13900,14100,10376,102097.0,7240944.0
2018-11-22,14000,14200,13800,14100,30456,102097.0,7240944.0
2018-11-23,14100,14700,13950,14350,40774,103908.0,7240944.0
2018-11-26,14500,15100,14400,15000,62055,108614.0,7240944.0
2018-11-27,15050,15100,14800,14950,21843,108252.0,7240944.0
2018-11-28,14950,14950,14550,14650,18444,106080.0,7240944.0
2018-11-29,14650,14800,14250,14300,21090,103545.0,7240944.0
2018-11-30,14550,14550,14150,14300,9114,103545.0,7240944.0
2018-12-03,14250,14700,14250,14450,13982,104632.0,7240944.0
2018-12-04,14350,14400,14250,14250,4638,103183.0,7240944.0
2018-12-05,13950,14200,13950,14050,7982,101735.0,7240944.0
2018-12-06,14050,14200,13850,13950,18099,101011.0,7240944.0
2018-12-07,14050,14400,13550,13950,23860,101011.0,7240944.0
2018-12-10,13850,13900,13300,13300,17358,96305.0,7240944.0
2018-12-11,13350,13900,13300,13550,15000,98115.0,7240944.0
2018-12-12,13450,13900,13300,13900,12315,100649.0,7240944.0
2018-12-13,13800,13900,13600,13850,9970,100287.0,7240944.0
2018-12-14,13850,14050,13400,13850,25153,100287.0,7240944.0
2018-12-17,13850,13850,13550,13550,7596,98115.0,7240944.0
2018-12-18,13450,13900,13300,13750,7754,99563.0,7240944.0
2018-12-19,13850,14050,13650,14050,20160,101735.0,7240944.0
2018-12-20,14050,14100,13850,14050,14971,101735.0,7240944.0
2018-12-21,13950,14000,13750,13950,8329,101011.0,7240944.0
2018-12-24,13900,13900,13300,13350,12575,96667.0,7240944.0
2018-12-26,13000,13450,12800,13000,14906,94132.0,7240944.0
2018-12-27,13050,13700,12950,12950,22508,93770.0,7240944.0
2018-12-28,13100,13450,12950,13200,73246,95580.0,7240944.0
2019-01-02,13350,14800,13250,14350,143884,103908.0,7240944.0
2019-01-03,14400,14800,14200,14200,69411,102821.0,7240944.0
2019-01-04,14100,15600,13950,15500,94370,112235.0,7240944.0
2019-01-07,15500,16350,15400,15800,120484,114407.0,7240944.0
2019-01-08,15950,16100,15350,15800,92744,114407.0,7240944.0
2019-01-09,15800,16100,15450,15850,69775,114769.0,7240944.0
2019-01-10,16000,16450,15800,15950,119887,115493.0,7240944.0
2019-01-11,15950,16700,15950,16150,101883,116941.0,7240944.0
2019-01-14,16400,16800,15900,16600,44119,120200.0,7240944.0
2019-01-15,16550,16950,16000,16650,70429,120562.0,7240944.0
2019-01-16,16900,17700,16650,17250,114647,124906.0,7240944.0
2019-01-17,17200,17400,16800,16900,56248,122372.0,7240944.0
2019-01-18,16900,17550,16550,16850,44978,122010.0,7240944.0
2019-01-21,16650,17500,16600,16850,49588,122010.0,7240944.0
2019-01-22,16850,17350,16450,17200,34634,124544.0,7240944.0
2019-01-23,17200,17400,16550,16950,41428,122734.0,7240944.0
2019-01-24,16950,17300,16850,17100,46651,123820.0,7240944.0
2019-01-25,17300,17700,16850,16850,74068,122010.0,7240944.0
2019-01-28,17100,17300,16700,17150,94276,124182.0,7240944.0
2019-01-29,17150,17250,16900,17000,39915,123096.0,7240944.0
2019-01-30,17100,17300,16350,16600,103394,120200.0,7240944.0
2019-01-31,16950,17050,16650,16800,49945,121648.0,7240944.0
2019-02-01,16800,17200,16450,17000,29211,123096.0,7240944.0
2019-02-07,17200,17500,17000,17500,38722,126717.0,7240944.0
2019-02-08,17500,18300,17050,18250,82895,132147.0,7240944.0
2019-02-11,18250,18450,17700,18150,97570,131423.0,7240944.0
2019-02-12,18150,18300,17950,18250,51756,132147.0,7240944.0
2019-02-13,18400,18400,17600,17700,42264,128165.0,7240944.0
2019-02-14,17700,18000,17200,17350,68255,125630.0,7240944.0
2019-02-15,17450,17550,17100,17400,31040,125992.0,7240944.0
2019-02-18,17400,18150,17400,18000,84304,130337.0,7240944.0
2019-02-19,18000,18100,17600,17800,28595,128889.0,7240944.0
2019-02-20,17800,17900,17500,17500,27614,126717.0,7240944.0
2019-02-21,17500,18200,17350,18200,48565,131785.0,7240944.0
2019-02-22,18200,18300,17700,18300,48241,132509.0,7240944.0
2019-02-25,18300,19350,17800,19250,105508,139388.0,7240944.0
2019-02-26,19350,19350,18800,19000,36289,137578.0,7240944.0
2019-02-27,19000,19000,18450,18500,40294,133957.0,7240944.0
2019-02-28,18700,18700,17350,17400,67784,125992.0,7240944.0
2019-03-04,17600,18350,17550,18050,26103,130699.0,7240944.0
2019-03-05,18050,18300,17800,18100,18760,131061.0,7240944.0
2019-03-06,18100,18250,17650,18150,23423,131423.0,7240944.0
2019-03-07,18150,18550,17600,18000,14789,130337.0,7240944.0
2019-03-08,18150,18300,17800,18000,13802,130337.0,7240944.0
2019-03-11,18150,18150,17200,17650,48873,127803.0,7240944.0
2019-03-12,17700,17700,17150,17200,30112,124544.0,7240944.0
2019-03-13,17300,17450,16550,17100,69435,123820.0,7240944.0
2019-03-14,17100,17700,16900,17300,36532,125268.0,7240944.0
2019-03-15,17250,17700,16750,17000,60083,123096.0,7240944.0
2019-03-18,17000,17250,16700,17250,35539,124906.0,7240944.0
2019-03-19,17250,17550,17050,17300,15594,125268.0,7240944.0
2019-03-20,17400,19050,17300,19000,333149,137578.0,7240944.0
2019-03-21,19550,21000,19000,21000,488027,152060.0,7240944.0
2019-03-22,20900,21000,19950,20450,214120,148077.0,7240944.0
2019-03-25,20000,20200,19400,20000,156118,144819.0,7240944.0
2019-03-26,19850,19950,19350,19900,82003,144095.0,7240944.0
2019-03-27,19900,20000,19250,19600,88364,141923.0,7240944.0
2019-03-28,19600,19700,19100,19100,74708,138302.0,7240944.0
2019-03-29,19250,20900,19100,20700,226491,149888.0,7240944.0
2019-04-01,20700,20950,19250,19750,159528,143009.0,7240944.0
2019-04-02,19700,20300,19450,20200,76622,146267.0,7240944.0
2019-04-03,20200,20450,19700,19700,46057,142647.0,7240944.0
2019-04-04,19950,19950,19400,19500,45367,141198.0,7240944.0
2019-04-05,19550,20050,19400,19900,42721,144095.0,7240944.0
2019-04-08,20100,20600,19600,19900,72853,144095.0,7240944.0
2019-04-09,20000,20350,19350,19450,120058,140836.0,7240944.0
2019-04-10,19500,19950,19350,19800,46489,143371.0,7240944.0
2019-04-11,19900,20000,19550,19900,42353,144095.0,7240944.0
2019-04-12,19950,20300,19600,20000,65326,144819.0,7240944.0
2019-04-15,20250,22650,20050,22600,452122,163645.0,7240944.0
2019-04-16,22600,22600,21200,21500,218751,155680.0,7240944.0
2019-04-17,21350,22000,21150,21500,98017,155680.0,7240944.0
2019-04-18,21550,21800,20650,21350,114956,154594.0,7240944.0
2019-04-19,21250,21600,20700,21200,80499,153508.0,7240944.0
2019-04-22,21200,21200,20500,20700,51500,149888.0,7240944.0
2019-04-23,20700,20800,20100,20800,40173,150612.0,7240944.0
2019-04-24,20850,20950,20450,20600,31169,149163.0,7240944.0
2019-04-25,20650,21800,20400,21100,106687,152784.0,7240944.0
2019-04-26,20800,21800,20650,21250,67230,153870.0,7240944.0
2019-04-29,21350,22150,21150,21550,141800,156222.0,7249276.0
2019-04-30,21550,23350,21550,23300,251673,168908.0,7249276.0
2019-05-02,23400,24250,22850,23350,127927,169271.0,7249276.0
2019-05-03,23550,25000,23200,24750,188303,179420.0,7249276.0
2019-05-07,24600,25950,24300,25150,185164,182319.0,7249276.0
2019-05-08,24700,25000,24350,24500,116473,177607.0,7249276.0
2019-05-09,24150,24750,23050,23300,174155,168908.0,7249276.0
2019-05-10,23300,24700,22950,24350,152481,176520.0,7249276.0
2019-05-13,24350,27250,24050,26000,326949,188481.0,7249276.0
2019-05-14,25950,27050,24900,25800,174569,187031.0,7249276.0
2019-05-15,25800,26750,25000,26650,189308,193193.0,7249276.0
2019-05-16,26650,26650,25350,25350,95394,183769.0,7249276.0
2019-05-17,25600,26150,24000,24700,157833,179057.0,7249276.0
2019-05-20,24800,27900,24800,26600,295919,192831.0,7249276.0
2019-05-21,26300,26800,25650,26250,70274,190293.0,7249276.0
2019-05-22,26300,29150,26300,28750,224936,208417.0,7249276.0
2019-05-23,28750,29650,28150,28400,121362,205879.0,7249276.0
2019-05-24,28350,30750,28150,30450,239154,220740.0,7249276.0
2019-05-27,30650,30950,28800,29950,128422,217116.0,7249276.0
2019-05-28,29950,32900,29950,31700,155029,229802.0,7249276.0
2019-05-29,31500,33800,31000,32450,166259,235239.0,7249276.0
2019-05-30,32850,32950,29050,29400,283659,213129.0,7249276.0
2019-05-31,29400,30500,28250,29900,225068,216753.0,7249276.0
2019-06-03,30050,30100,28650,29600,122664,214579.0,7249276.0
2019-06-04,29200,30650,28650,30300,129111,219653.0,7249276.0
2019-06-05,30900,30900,29600,30650,84589,222190.0,7249276.0
2019-06-07,30700,30950,29550,29900,133633,216753.0,7249276.0
2019-06-10,30000,30600,29500,30600,90589,221828.0,7249276.0
2019-06-11,30900,30950,30000,30500,82434,221103.0,7249276.0
2019-06-12,30500,30800,29150,29450,128668,213491.0,7249276.0
2019-06-13,29400,32200,29200,32200,212588,233427.0,7249276.0
2019-06-14,32100,32600,30850,31200,101363,226177.0,7249276.0
2019-06-17,31200,32150,30900,31450,69086,227990.0,7249276.0
2019-06-18,31850,31900,30650,31300,46260,226902.0,7249276.0
2019-06-19,31350,31500,30250,30800,60718,223278.0,7249276.0
2019-06-20,30900,31500,30450,31250,68723,226540.0,7249276.0
2019-06-21,30950,31450,30500,31000,75024,224728.0,7249276.0
2019-06-24,31250,31450,30600,31050,43473,225090.0,7249276.0
2019-06-25,31100,31100,28550,29250,175020,212041.0,7249276.0
2019-06-26,29250,29250,27650,28200,198330,204430.0,7249276.0
2019-06-27,28650,28700,27750,28200,61924,204430.0,7249276.0
2019-06-28,28200,28550,27850,28050,53674,203342.0,7249276.0
2019-07-01,28100,28250,27000,27850,94618,201892.0,7249276.0
2019-07-02,27950,29900,27600,29200,117041,211679.0,7249276.0
2019-07-03,29100,29450,28050,28150,51465,204067.0,7249276.0
2019-07-04,28600,28600,27700,28250,35672,204792.0,7249276.0
2019-07-05,28400,28600,27450,28250,31632,204792.0,7249276.0
2019-07-08,28100,28250,25900,26200,114506,189931.0,7249276.0
2019-07-09,26150,27400,26150,26850,61110,194643.0,7249276.0
2019-07-10,27450,27850,26850,27400,54985,198630.0,7249276.0
2019-07-11,27700,29250,27250,28600,96132,207329.0,7249276.0
2019-07-12,29100,29300,28000,28500,69443,206604.0,7249276.0
2019-07-15,28550,28550,27100,27600,51114,200080.0,7249276.0
2019-07-16,27600,27650,26650,27500,44069,199355.0,7249276.0
2019-07-17,27500,29250,27300,28250,129910,204792.0,7249276.0
2019-07-18,28500,30650,28300,30150,143597,218566.0,7249276.0
2019-07-19,30150,30350,28950,28950,121728,209867.0,7249276.0
2019-07-22,28700,29250,28200,28650,39694,207692.0,7249276.0
2019-07-23,28200,28550,27100,27300,93679,197905.0,7249276.0
2019-07-24,27300,27600,24600,25700,252176,186306.0,7249276.0
2019-07-25,25700,26300,24350,25000,124304,181232.0,7249276.0
2019-07-26,24800,25700,24200,24650,69286,178695.0,7249276.0
2019-07-29,24350,24900,23800,24150,59311,175070.0,7249276.0
2019-07-30,23450,25750,23450,25500,87963,184857.0,7249276.0
2019-07-31,24900,25750,23700,25750,81161,186669.0,7249276.0
2019-08-01,25500,25900,24300,24800,56676,179782.0,7249276.0
2019-08-02,24150,25500,23900,24800,26259,179782.0,7249276.0
2019-08-05,24400,24850,21800,22000,137490,159484.0,7249276.0
2019-08-06,21000,23400,20550,22250,124051,161296.0,7249276.0
2019-08-07,22350,23350,21250,22000,115827,159484.0,7249276.0
2019-08-08,22000,23550,21900,22850,109431,165646.0,7249276.0
2019-08-09,23500,23600,22650,23150,62726,174563.0,7540502.0
2019-08-12,23050,23300,22650,23150,47793,174563.0,7540502.0
2019-08-13,22700,23550,22500,22950,49744,173055.0,7540502.0
2019-08-14,23400,25200,23100,25000,205208,188513.0,7540502.0
2019-08-16,24950,25550,24250,25000,73479,188513.0,7540502.0
2019-08-19,25250,25500,24450,24900,46467,187758.0,7540502.0
2019-08-20,24900,25900,24900,25750,78505,194168.0,7540502.0
2019-08-21,25700,26850,25450,25950,97017,195676.0,7540502.0
2019-08-22,26100,26450,25150,26250,63719,197938.0,7540502.0
2019-08-23,26600,28300,25650,27850,300339,210003.0,7540502.0
2019-08-26,27350,28800,27050,27850,334740,210003.0,7540502.0
2019-08-27,28700,28850,27350,27850,136964,210003.0,7540502.0
2019-08-28,28000,28250,27250,27250,78056,205479.0,7540502.0
2019-08-29,27350,27700,26700,27450,48348,206987.0,7540502.0
2019-08-30,27850,29400,27450,28550,202427,215281.0,7540502.0
2019-09-02,28250,29550,28250,29400,97458,221691.0,7540502.0
2019-09-03,29400,29500,28700,29400,74693,221691.0,7540502.0
2019-09-04,29400,31500,29400,31150,205211,234887.0,7540502.0
2019-09-05,31200,32550,30600,31350,181382,236395.0,7540502.0
2019-09-06,31400,36650,31400,34800,595295,262409.0,7540502.0
2019-09-09,35600,38000,33900,35300,673614,266180.0,7540502.0
2019-09-10,35300,37550,34800,36900,356837,278245.0,7540502.0
2019-09-11,36650,37600,35250,35950,239580,271081.0,7540502.0
2019-09-16,36000,36200,32800,33500,347548,252607.0,7540502.0
2019-09-17,33500,35100,32900,34450,191938,259770.0,7540502.0
2019-09-18,34350,35750,33800,35200,150014,265426.0,7540502.0
2019-09-19,35750,36550,34300,35900,214607,270704.0,7540502.0
2019-09-20,36100,36900,35500,35650,121628,268819.0,7540502.0
2019-09-23,35200,36350,34600,36200,116047,272966.0,7540502.0
2019-09-24,35900,36000,33850,34450,222389,259770.0,7540502.0
2019-09-25,34350,35050,33700,33750,104063,254492.0,7540502.0
2019-09-26,34100,35800,34000,35000,193625,263918.0,7540502.0
2019-09-27,35200,35250,34050,35200,67980,265426.0,7540502.0
2019-09-30,34800,35000,33650,34600,71547,260901.0,7540502.0
2019-10-01,35000,36600,34750,35800,154110,269950.0,7540502.0
2019-10-02,35400,35950,34350,34650,116085,261278.0,7540502.0
2019-10-04,34750,35750,34150,35400,115683,266934.0,7540502.0
2019-10-07,36000,36000,34600,34600,82794,260901.0,7540502.0
