젬백스(082270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-30,2215,2485,2215,2485,123587,17387.0,6996963.0
2008-10-31,2700,2855,2545,2630,380392,18402.0,6996963.0
2008-11-03,2690,2970,2690,2880,78746,20151.0,6996963.0
2008-11-04,2900,2945,2770,2900,35967,20291.0,6996963.0
2008-11-05,2920,3200,2855,2855,97490,19976.0,6996963.0
2008-11-06,2700,2845,2500,2650,70898,18542.0,6996963.0
2008-11-07,2475,2880,2475,2745,16239,19207.0,6996963.0
2008-11-10,2740,2850,2740,2740,42132,19172.0,6996963.0
2008-11-11,2835,2835,2600,2700,73017,18892.0,6996963.0
2008-11-12,2770,2770,2615,2660,29262,18612.0,6996963.0
2008-11-13,2600,2685,2495,2685,20278,18787.0,6996963.0
2008-11-14,2690,2840,2655,2655,25847,18577.0,6996963.0
2008-11-17,2605,2770,2600,2730,18951,19102.0,6996963.0
2008-11-18,2730,2790,2650,2670,9473,18682.0,6996963.0
2008-11-19,2700,2720,2275,2600,19276,18192.0,6996963.0
2008-11-20,2580,2580,2315,2445,44107,17108.0,6996963.0
2008-11-21,2275,2600,2110,2600,52220,18192.0,6996963.0
2008-11-24,2525,2780,2525,2655,44433,18577.0,6996963.0
2008-11-25,2700,2750,2570,2650,67419,18542.0,6996963.0
2008-11-26,2700,2700,2535,2695,40741,18857.0,6996963.0
2008-11-27,2700,2750,2570,2610,42276,18262.0,6996963.0
2008-11-28,2650,2685,2525,2660,100032,18612.0,6996963.0
2008-12-01,2645,2740,2645,2670,92905,18682.0,6996963.0
2008-12-02,2545,2975,2545,2975,78291,20816.0,6996963.0
2008-12-03,3020,3420,3000,3420,414122,23930.0,6996963.0
2008-12-04,3600,3800,3270,3500,226322,24489.0,6996963.0
2008-12-05,3600,3635,3425,3465,116565,24244.0,6996963.0
2008-12-08,3485,3565,3370,3395,157651,23755.0,6996963.0
2008-12-09,3345,3425,2975,3110,228014,21761.0,6996963.0
2008-12-10,3200,3455,3075,3400,128215,23790.0,6996963.0
2008-12-11,3395,3585,3250,3425,39177,23965.0,6996963.0
2008-12-12,3425,3580,3350,3470,107993,24279.0,6996963.0
2008-12-15,3670,3670,3485,3530,114780,24699.0,6996963.0
2008-12-16,3600,3600,3080,3245,124287,22705.0,6996963.0
2008-12-17,3200,3230,2760,2760,556462,19312.0,6996963.0
2008-12-18,2625,2850,2485,2585,394315,18087.0,6996963.0
2008-12-19,2600,2780,2560,2620,203282,18332.0,6996963.0
2008-12-22,2630,2755,2630,2700,85381,18892.0,6996963.0
2008-12-23,2610,2780,2500,2535,89728,17737.0,6996963.0
2008-12-24,2590,2625,2535,2610,20487,18262.0,6996963.0
2008-12-26,2680,2740,2630,2635,36244,18437.0,6996963.0
2008-12-29,2650,2795,2510,2535,29277,17737.0,6996963.0
2008-12-30,2530,2620,2470,2530,59247,18044.0,7131893.0
2009-01-02,2560,2600,2450,2530,34603,18044.0,7131893.0
2009-01-05,2700,2700,2505,2545,33567,18151.0,7131893.0
2009-01-06,2540,2690,2520,2530,55526,18044.0,7131893.0
2009-01-07,2550,2580,2485,2500,39884,17830.0,7131893.0
2009-01-08,2560,2560,2450,2500,35853,17830.0,7131893.0
2009-01-09,2500,2670,2480,2625,49120,18721.0,7131893.0
2009-01-12,2650,2950,2600,2840,119017,20255.0,7131893.0
2009-01-13,2840,2950,2680,2800,42528,19969.0,7131893.0
2009-01-14,2800,2810,2600,2685,49294,19149.0,7131893.0
2009-01-15,2690,2690,2515,2555,26875,18222.0,7131893.0
2009-01-16,2645,2910,2480,2900,115457,20682.0,7131893.0
2009-01-19,3190,3270,2750,2760,226578,19684.0,7131893.0
2009-01-20,2705,2735,2630,2650,100242,18900.0,7131893.0
2009-01-21,2630,2700,2510,2650,40109,18900.0,7131893.0
2009-01-22,2650,2830,2650,2750,68485,19613.0,7131893.0
2009-01-23,2700,2820,2695,2820,22739,20112.0,7131893.0
2009-01-28,2940,2940,2720,2720,19663,19399.0,7131893.0
2009-01-29,2720,2830,2700,2820,60467,20112.0,7131893.0
2009-01-30,2820,3110,2680,2680,271948,19113.0,7131893.0
2009-02-02,2605,2780,2605,2670,130254,19042.0,7131893.0
2009-02-03,2765,3070,2750,3070,266377,21895.0,7131893.0
2009-02-04,3225,3530,3220,3530,434572,25176.0,7131893.0
2009-02-05,3640,3790,3500,3535,420762,25211.0,7131893.0
2009-02-06,3480,4065,3480,4065,643201,28991.0,7131893.0
2009-02-09,4280,4570,4070,4125,407650,29419.0,7131893.0
2009-02-10,4200,4390,4140,4315,131270,34526.0,8001457.0
2009-02-11,4250,4410,4120,4325,174416,34606.0,8001457.0
2009-02-12,4400,4505,4300,4360,151488,34886.0,8001457.0
2009-02-13,4360,4490,4360,4460,65573,35686.0,8001457.0
2009-02-16,4460,4500,4385,4410,163184,35286.0,8001457.0
2009-02-17,4540,4945,4380,4515,408911,36127.0,8001457.0
2009-02-18,4360,5070,4360,4900,246325,39207.0,8001457.0
2009-02-19,5000,5550,4915,5460,344594,43688.0,8001457.0
2009-02-20,5330,5600,4995,5040,212739,40327.0,8001457.0
2009-02-23,5200,5600,4835,5040,486150,40327.0,8001457.0
2009-02-24,4925,5040,4520,4850,221802,38807.0,8001457.0
2009-02-25,4850,5050,4735,4850,135936,38807.0,8001457.0
2009-02-26,4800,5120,4800,4940,94685,39527.0,8001457.0
2009-02-27,4940,5140,4855,5000,120996,40007.0,8001457.0
2009-03-02,4900,5140,4900,5010,73767,40087.0,8001457.0
2009-03-03,4900,5100,4900,5090,126320,40727.0,8001457.0
2009-03-04,5120,5450,5100,5420,209479,43368.0,8001457.0
2009-03-05,5400,5500,5310,5420,135619,43368.0,8001457.0
2009-03-06,5500,5570,5250,5400,152017,43208.0,8001457.0
2009-03-09,5500,6170,5500,5780,493499,46248.0,8001457.0
2009-03-10,5800,6090,5800,6040,89073,48329.0,8001457.0
2009-03-11,6170,6250,5950,6200,104100,49609.0,8001457.0
2009-03-12,6000,6740,6000,6610,201667,52890.0,8001457.0
2009-03-13,6740,7260,6730,7120,325957,56970.0,8001457.0
2009-03-16,7210,7300,6900,7050,139573,56410.0,8001457.0
2009-03-17,7100,7530,7100,7500,217717,92998.0,12399799.0
2009-03-18,7700,8620,7700,8620,319352,106886.0,12399799.0
2009-03-19,8800,9670,8800,9450,451560,117178.0,12399799.0
2009-03-20,9750,9800,9000,9270,290568,114946.0,12399799.0
2009-03-23,9590,9830,9270,9700,193354,120278.0,12399799.0
2009-03-24,9700,9700,8990,8990,149815,111474.0,12399799.0
2009-03-25,9050,9190,8420,9030,183431,111970.0,12399799.0
2009-03-26,9240,9500,9150,9490,85533,117674.0,12399799.0
2009-03-27,9600,9700,9160,9290,118604,115194.0,12399799.0
2009-03-30,9220,9480,8900,9150,120581,113458.0,12399799.0
2009-03-31,9300,9600,9000,9240,161524,114574.0,12399799.0
2009-04-01,9340,9530,9240,9500,93022,117798.0,12399799.0
2009-04-02,9500,9860,9440,9800,206522,121518.0,12399799.0
2009-04-03,9900,10750,9900,10350,269266,128338.0,12399799.0
2009-04-06,10500,11050,10400,10700,293694,132678.0,12399799.0
2009-04-07,10900,10900,9700,10850,109232,134538.0,12399799.0
2009-04-08,10900,10900,10500,10800,44613,133918.0,12399799.0
2009-04-09,10900,11250,10650,10850,82722,134538.0,12399799.0
2009-04-10,11300,11400,10900,11200,107698,138878.0,12399799.0
2009-04-13,11200,11500,10850,10850,107308,134538.0,12399799.0
2009-04-14,11450,12450,11050,12450,529880,154377.0,12399799.0
2009-04-15,12450,13500,11950,12400,618262,153758.0,12399799.0
2009-04-16,12850,12900,10550,10550,239167,130818.0,12399799.0
2009-04-17,10900,11850,9150,10500,895618,130198.0,12399799.0
2009-04-20,10750,11100,9970,10650,251807,132058.0,12399799.0
2009-04-21,10000,10500,9860,10300,272856,127718.0,12399799.0
2009-04-22,10550,11000,9990,10800,600461,133918.0,12399799.0
2009-04-23,11300,11400,10600,10900,1161054,135158.0,12399799.0
2009-04-24,11100,11250,9990,10650,2010842,132058.0,12399799.0
2009-04-27,10500,11300,9480,9480,1363733,117550.0,12399799.0
2009-04-28,9620,9860,8060,8060,963352,99942.0,12399799.0
2009-04-29,7500,8670,6860,8200,2049491,101678.0,12399799.0
2009-04-30,8600,8650,8190,8300,317365,102918.0,12399799.0
2009-05-04,8130,8600,8090,8240,220055,102174.0,12399799.0
2009-05-06,8260,8590,7940,8190,506481,101554.0,12399799.0
2009-05-07,8300,8470,8140,8240,251060,102174.0,12399799.0
2009-05-08,8400,9070,8300,8990,502403,111474.0,12399799.0
2009-05-11,9200,9840,9110,9800,452689,121518.0,12399799.0
2009-05-12,9620,10000,9490,9610,527035,119162.0,12399799.0
2009-05-13,9610,9750,8400,8840,451448,109614.0,12399799.0
2009-05-14,8470,9300,8470,8580,369147,106390.0,12399799.0
2009-05-15,8580,8700,7300,7780,813279,96470.0,12399799.0
2009-05-18,7980,8150,7030,7940,376256,98454.0,12399799.0
2009-05-19,8200,9130,8060,9130,636868,113210.0,12399799.0
2009-05-20,9580,10450,9560,10450,1053304,129578.0,12399799.0
2009-05-21,10450,11200,9950,10500,948030,130198.0,12399799.0
2009-05-22,10500,12000,10250,11700,892314,145078.0,12399799.0
2009-05-25,11950,12800,9950,11250,772142,139498.0,12399799.0
2009-05-26,11500,11800,10600,10600,273235,131438.0,12399799.0
2009-05-27,10900,11350,9200,9520,429466,118046.0,12399799.0
2009-05-28,9450,10500,9390,10500,476935,130198.0,12399799.0
2009-05-29,10550,11050,10150,10500,268255,130198.0,12399799.0
2009-06-01,10450,10900,10400,10400,153150,128958.0,12399799.0
2009-06-02,10750,11200,10050,10500,277848,130198.0,12399799.0
2009-06-03,10600,10750,9940,10100,314761,125238.0,12399799.0
2009-06-04,10250,11000,10100,10100,378049,125238.0,12399799.0
2009-06-05,10600,11600,10300,11600,848670,143838.0,12399799.0
2009-06-08,11850,12100,11200,11750,481852,145698.0,12399799.0
2009-06-09,11950,12450,11600,11600,494769,143838.0,12399799.0
2009-06-10,11700,12000,11100,11100,251921,137638.0,12399799.0
2009-06-11,11200,11650,10900,11200,304977,138878.0,12399799.0
2009-06-12,11300,11500,10650,11200,305637,138878.0,12399799.0
2009-06-15,11250,11400,10850,11150,140287,138258.0,12399799.0
2009-06-16,11150,11550,10800,10850,243432,134538.0,12399799.0
2009-06-17,11000,11300,10600,10900,298918,135158.0,12399799.0
2009-06-18,10900,11050,10450,10850,202397,134538.0,12399799.0
2009-06-19,10850,11000,9800,9800,365700,121518.0,12399799.0
2009-06-22,9510,10300,9340,10200,421777,126478.0,12399799.0
2009-06-23,9900,11000,9750,10850,573489,134538.0,12399799.0
2009-06-24,10850,11300,10650,11100,306223,137638.0,12399799.0
2009-06-25,11100,11300,10300,10300,333775,127718.0,12399799.0
2009-06-26,10000,10200,9650,9940,248337,123254.0,12399799.0
2009-06-29,9980,10050,9220,9520,253047,118046.0,12399799.0
2009-06-30,9700,9700,8610,9110,290977,112962.0,12399799.0
2009-07-01,9110,9450,8830,8900,274535,110358.0,12399799.0
2009-07-02,8990,9550,8900,9330,293651,115690.0,12399799.0
2009-07-03,9320,10700,9150,10550,679269,130818.0,12399799.0
2009-07-06,10500,10700,10050,10400,245809,128958.0,12399799.0
2009-07-07,10500,10650,10200,10200,211785,126478.0,12399799.0
2009-07-08,10100,10250,9760,9820,234456,121766.0,12399799.0
2009-07-09,9800,10200,9700,9850,129797,122138.0,12399799.0
2009-07-10,9950,9970,9300,9350,193345,115938.0,12399799.0
2009-07-13,9200,9340,8860,8900,173300,110358.0,12399799.0
2009-07-14,9000,9260,8660,8800,147764,109118.0,12399799.0
2009-07-15,8710,10100,8710,9550,283877,118418.0,12399799.0
2009-07-16,9450,9580,9040,9110,144381,112962.0,12399799.0
2009-07-17,9040,9270,8830,9000,148950,111598.0,12399799.0
2009-07-20,9000,9200,8900,9010,96900,111722.0,12399799.0
2009-07-21,9140,9150,8990,9000,62438,111598.0,12399799.0
2009-07-22,9130,10100,8990,9430,451952,116930.0,12399799.0
2009-07-23,9380,9380,9090,9120,137432,113086.0,12399799.0
2009-07-24,9120,9340,8980,9090,108458,112714.0,12399799.0
2009-07-27,9040,9690,9040,9600,202370,119038.0,12399799.0
2009-07-28,9700,9770,9440,9530,113215,118170.0,12399799.0
2009-07-29,9540,9750,9110,9110,116408,112962.0,12399799.0
2009-07-30,9500,9540,9210,9540,65015,118294.0,12399799.0
2009-07-31,9750,9750,9360,9450,54804,117178.0,12399799.0
2009-08-03,9580,9580,9250,9480,91476,117550.0,12399799.0
2009-08-04,9400,9480,9210,9210,71805,114202.0,12399799.0
2009-08-05,9290,9390,8850,9280,103675,115070.0,12399799.0
2009-08-06,9280,9280,8980,9100,64230,112838.0,12399799.0
2009-08-07,9010,9100,8730,8800,123652,109118.0,12399799.0
2009-08-10,8800,8990,7570,7800,485510,96718.0,12399799.0
2009-08-11,7920,8600,7870,8430,181140,104530.0,12399799.0
2009-08-12,8510,8770,8030,8240,168762,109325.0,13267645.0
2009-08-13,8240,8340,7950,8200,137372,108795.0,13267645.0
2009-08-14,8120,8290,7970,7970,139948,105743.0,13267645.0
2009-08-17,8010,8090,7600,7920,120061,105080.0,13267645.0
2009-08-18,7920,8330,7900,8230,135477,109193.0,13267645.0
2009-08-19,8380,8430,8010,8040,121306,106672.0,13267645.0
2009-08-20,8200,8200,7900,8020,68880,106407.0,13267645.0
2009-08-21,8010,8140,7900,8020,83961,106407.0,13267645.0
2009-08-24,8170,8540,8150,8180,93859,108529.0,13267645.0
2009-08-25,8350,8600,8070,8250,88249,109458.0,13267645.0
2009-08-26,8150,8380,8100,8130,77892,107866.0,13267645.0
2009-08-27,8210,8280,7990,8090,79215,107335.0,13267645.0
2009-08-28,8000,8080,6950,7920,109989,105080.0,13267645.0
2009-08-31,7810,8130,7810,7930,99176,105212.0,13267645.0
2009-09-01,8050,8050,7900,7980,60837,105876.0,13267645.0
2009-09-02,8000,8740,7980,8680,103671,115163.0,13267645.0
2009-09-03,8700,9290,8650,9270,224822,122991.0,13267645.0
2009-09-04,9400,9630,9090,9110,132837,120868.0,13267645.0
2009-09-07,9500,9500,8860,9060,95667,120205.0,13267645.0
2009-09-08,8960,9190,8930,9090,135489,120603.0,13267645.0
2009-09-09,8980,10450,8980,9020,2470252,119674.0,13267645.0
2009-09-10,9300,9490,9100,9160,220223,121532.0,13267645.0
2009-09-11,9140,9250,8940,9050,154633,120072.0,13267645.0
2009-09-14,8960,9100,8580,8780,140785,116490.0,13267645.0
2009-09-15,8640,8880,8640,8860,70722,117551.0,13267645.0
2009-09-16,9100,9190,8830,8900,130739,118082.0,13267645.0
2009-09-17,9000,9030,8470,8670,131701,115030.0,13267645.0
2009-09-18,8670,9340,8480,9110,226950,120868.0,13267645.0
2009-09-21,9280,9390,9100,9140,151308,121266.0,13267645.0
2009-09-22,9160,9250,8910,9000,127993,119409.0,13267645.0
2009-09-23,9010,9130,8880,8920,92434,118347.0,13267645.0
2009-09-24,8920,9050,8660,8660,93530,114898.0,13267645.0
2009-09-25,8860,8860,8380,8520,44668,113040.0,13267645.0
2009-09-28,8520,8750,8100,8110,113776,107601.0,13267645.0
2009-09-29,8500,8700,8320,8390,155025,111316.0,13267645.0
2009-09-30,8300,8470,8110,8290,49443,109989.0,13267645.0
2009-10-01,8500,8500,8150,8200,33694,108795.0,13267645.0
2009-10-05,8000,8380,8000,8180,32263,108529.0,13267645.0
2009-10-06,8590,8750,8280,8400,138092,111448.0,13267645.0
2009-10-07,8540,8620,8300,8530,60163,113173.0,13267645.0
2009-10-08,8600,8640,8300,8550,52486,113438.0,13267645.0
2009-10-09,8700,8760,8510,8600,84593,114102.0,13267645.0
2009-10-12,8740,8740,8560,8600,33446,114102.0,13267645.0
2009-10-13,8690,8700,8420,8530,50423,113173.0,13267645.0
2009-10-14,8490,8530,8280,8360,81235,110918.0,13267645.0
2009-10-15,8300,8400,7850,8100,290326,107468.0,13267645.0
2009-10-16,8220,8220,7950,7950,137257,105478.0,13267645.0
2009-10-19,7850,8000,7770,7940,83561,105345.0,13267645.0
2009-10-20,7950,8050,7860,7930,56523,105212.0,13267645.0
2009-10-21,7850,8000,7690,7790,117305,103355.0,13267645.0
2009-10-22,7660,8190,7560,7800,75957,103488.0,13267645.0
2009-10-23,7820,8330,7810,8040,89079,106672.0,13267645.0
2009-10-26,7920,8260,7920,7930,76514,105212.0,13267645.0
2009-10-27,7930,8080,7770,7850,44938,104151.0,13267645.0
2009-10-28,8140,8140,7650,7670,63655,101763.0,13267645.0
2009-10-29,7650,7900,7380,7440,75152,98711.0,13267645.0
2009-10-30,7660,7670,7440,7600,31906,100834.0,13267645.0
2009-11-02,7400,7500,7160,7230,79155,95925.0,13267645.0
2009-11-03,7240,7350,6150,6150,450571,81596.0,13267645.0
2009-11-04,5500,6240,5410,6150,315840,81596.0,13267645.0
2009-11-05,6260,7070,6160,7070,182898,93802.0,13267645.0
2009-11-06,7200,8000,7140,7900,228151,104814.0,13267645.0
2009-11-09,7860,8220,7520,7910,129601,104947.0,13267645.0
2009-11-10,8200,8200,7950,8020,152273,106407.0,13267645.0
2009-11-11,8100,8230,8040,8200,123627,108795.0,13267645.0
2009-11-12,8310,8390,7490,7600,308538,100834.0,13267645.0
2009-11-13,7600,7700,6890,7400,122761,98181.0,13267645.0
2009-11-16,7250,7540,6290,6360,110090,88396.0,13898800.0
2009-11-17,6420,6790,6390,6520,76131,90620.0,13898800.0
2009-11-18,6200,6760,6130,6400,69912,88952.0,13898800.0
2009-11-19,6450,6970,6300,6880,96893,95624.0,13898800.0
2009-11-20,6800,7250,6800,7170,105025,99654.0,13898800.0
2009-11-23,7400,7400,6240,7000,73779,97292.0,13898800.0
2009-11-24,7150,7150,6510,6510,44080,90481.0,13898800.0
2009-11-25,6510,6940,6490,6730,64070,93539.0,13898800.0
2009-11-26,6900,7010,5750,5800,325789,80613.0,13898800.0
2009-11-27,5900,6040,4930,5600,368625,77833.0,13898800.0
2009-11-30,5610,6440,5500,6440,378352,89508.0,13898800.0
2009-12-01,6500,7320,6500,6800,361143,94512.0,13898800.0
2009-12-02,6940,7260,6810,7050,192532,97987.0,13898800.0
2009-12-03,7050,7300,6920,7300,335878,101461.0,13898800.0
2009-12-04,7300,7990,7090,7890,345047,109662.0,13898800.0
2009-12-07,7850,7990,7370,7410,222187,102990.0,13898800.0
2009-12-08,7400,7400,6500,6950,292349,96597.0,13898800.0
2009-12-09,6750,7050,6570,7000,181926,97292.0,13898800.0
2009-12-10,7010,7550,7000,7240,200888,100627.0,13898800.0
2009-12-11,7260,7350,7000,7100,96599,98681.0,13898800.0
2009-12-14,7100,7140,6750,6900,98357,95902.0,13898800.0
2009-12-15,6770,6940,6210,6410,200694,89091.0,13898800.0
2009-12-16,6500,6500,5800,6400,268578,88952.0,13898800.0
2009-12-17,6420,6460,6110,6200,135745,86173.0,13898800.0
2009-12-18,6140,6240,5270,5270,639924,73247.0,13898800.0
2009-12-21,5170,5910,4945,5700,885822,79223.0,13898800.0
2009-12-22,5610,6010,5410,5440,470152,75609.0,13898800.0
2009-12-23,5440,5740,5440,5680,163465,78945.0,13898800.0
2009-12-24,5710,5820,5540,5600,145845,77833.0,13898800.0
2009-12-28,5500,5550,5000,5050,361032,70189.0,13898800.0
2009-12-29,5080,5200,4300,4300,947779,59765.0,13898800.0
2009-12-30,4380,4665,4150,4470,356000,62128.0,13898800.0
2010-01-04,4540,4605,4090,4100,392849,56985.0,13898800.0
2010-01-05,4100,4180,3680,3810,721727,52954.0,13898800.0
2010-01-06,3815,4245,3805,4000,614942,55595.0,13898800.0
2010-01-07,4080,4160,3860,3930,448372,54622.0,13898800.0
2010-01-08,3935,3975,3720,3720,365083,51704.0,13898800.0
2010-01-11,4275,4275,4140,4275,1431876,59417.0,13898800.0
2010-01-12,4530,4915,4350,4915,2079009,68313.0,13898800.0
2010-01-13,4915,4990,4180,4250,2720441,59070.0,13898800.0
2010-01-14,4260,4580,3870,4395,1272692,61085.0,13898800.0
2010-01-15,3900,4310,3850,4090,1063695,56846.0,13898800.0
2010-01-18,4285,4700,4205,4700,916942,65324.0,13898800.0
2010-01-19,5200,5200,4660,4735,1437553,65811.0,13898800.0
2010-01-20,4800,5360,4555,5040,1579101,70050.0,13898800.0
2010-01-21,4900,5190,4875,4925,566673,68452.0,13898800.0
2010-01-22,4800,4970,4660,4700,401422,66420.0,14131900.0
2010-01-25,4670,4690,4485,4630,382619,65431.0,14131900.0
2010-01-26,4680,4680,4330,4430,269142,62604.0,14131900.0
2010-01-27,4350,4600,4250,4335,183918,61262.0,14131900.0
2010-01-28,4365,4970,4365,4700,655304,66420.0,14131900.0
2010-01-29,4705,4945,4650,4820,458905,68116.0,14131900.0
2010-02-01,4940,4950,4410,4590,370458,64865.0,14131900.0
2010-02-02,4605,4670,4390,4530,289077,64018.0,14131900.0
2010-02-03,4560,4600,4340,4400,206095,62180.0,14131900.0
2010-02-04,4395,4455,4280,4345,233446,61403.0,14131900.0
2010-02-05,4255,4300,4005,4300,175188,60767.0,14131900.0
2010-02-08,4215,4895,4215,4600,447991,65007.0,14131900.0
2010-02-09,4600,4730,4480,4630,172004,65431.0,14131900.0
2010-02-10,4700,4770,4630,4750,227838,67127.0,14131900.0
2010-02-11,4800,4860,4680,4750,200361,67127.0,14131900.0
2010-02-12,4780,4965,4705,4895,369431,69176.0,14131900.0
2010-02-16,5000,5530,5000,5470,917181,77301.0,14131900.0
2010-02-17,5510,5610,5200,5260,564756,74334.0,14131900.0
2010-02-18,5300,5430,5130,5140,456858,72638.0,14131900.0
2010-02-19,5200,5430,4965,5120,984893,72355.0,14131900.0
2010-02-22,5350,5510,5240,5320,667461,75182.0,14131900.0
2010-02-23,5440,5870,5370,5840,938595,82530.0,14131900.0
2010-02-24,5930,6010,5380,5400,987683,76312.0,14131900.0
2010-02-25,5470,5750,4940,5150,829313,72779.0,14131900.0
2010-02-26,5300,5380,4715,4715,987103,66632.0,14131900.0
2010-03-02,4010,4380,4010,4320,5659237,61050.0,14131900.0
2010-03-03,4370,4430,4260,4260,1370844,60202.0,14131900.0
2010-03-04,4320,4535,4250,4450,1581729,91812.0,20631900.0
2010-03-05,4500,4590,4360,4385,720313,90471.0,20631900.0
2010-03-08,4380,4445,4190,4305,757487,88820.0,20631900.0
2010-03-09,4280,4350,4180,4200,585919,86654.0,20631900.0
2010-03-10,4210,4335,4090,4230,730702,87273.0,20631900.0
2010-03-11,4240,4480,4200,4440,589760,91606.0,20631900.0
2010-03-12,4475,4690,4470,4590,528984,94700.0,20631900.0
2010-03-15,4580,4580,4460,4580,326207,94494.0,20631900.0
2010-03-16,4535,4890,4535,4855,698794,100168.0,20631900.0
2010-03-17,4890,5190,4845,4940,797436,101922.0,20631900.0
2010-03-18,4895,5060,4865,4940,416702,101922.0,20631900.0
2010-03-19,4940,4990,4425,4460,778442,92018.0,20631900.0
2010-03-22,4465,4550,4250,4350,715662,89749.0,20631900.0
2010-03-23,4355,4500,4300,4465,263966,92121.0,20631900.0
2010-03-24,4475,4585,4360,4430,399227,91399.0,20631900.0
2010-03-25,4490,4525,4270,4430,329623,91399.0,20631900.0
2010-03-26,4430,4450,4355,4395,224865,90677.0,20631900.0
2010-03-29,4360,4525,4250,4395,435219,90677.0,20631900.0
2010-03-30,4400,4780,4400,4690,585081,96764.0,20631900.0
2010-03-31,4640,4785,4520,4550,301363,93875.0,20631900.0
2010-04-01,4610,4785,4565,4785,451220,98724.0,20631900.0
2010-04-02,4800,4905,4725,4800,396314,99033.0,20631900.0
2010-04-05,4820,4950,4440,4860,484298,100271.0,20631900.0
2010-04-06,4860,4880,4645,4690,336910,96764.0,20631900.0
2010-04-07,4675,4920,4600,4870,361048,100477.0,20631900.0
2010-04-08,4870,4925,4755,4845,243748,99962.0,20631900.0
2010-04-09,4855,5040,4745,4910,475947,101303.0,20631900.0
2010-04-12,5000,5310,4910,4910,2041634,101303.0,20631900.0
2010-04-13,4930,5010,4650,4780,557205,98620.0,20631900.0
2010-04-14,4780,4950,4705,4850,331038,100065.0,20631900.0
2010-04-15,4895,5040,4820,4830,339850,99652.0,20631900.0
2010-04-16,4825,4825,4605,4690,399500,96764.0,20631900.0
2010-04-19,4610,4745,4475,4520,316536,93256.0,20631900.0
2010-04-20,4525,4590,4440,4550,273666,94254.0,20715178.0
2010-04-21,4550,4665,4505,4640,197814,96118.0,20715178.0
2010-04-22,4640,4700,4570,4570,183950,94668.0,20715178.0
2010-04-23,4580,4835,4510,4800,471915,99433.0,20715178.0
2010-04-26,5000,5100,4800,4800,767430,99433.0,20715178.0
2010-04-27,4800,4850,4660,4690,289814,97154.0,20715178.0
2010-04-28,4550,4670,4540,4600,260129,95290.0,20715178.0
2010-04-29,4615,4740,4585,4600,187675,95290.0,20715178.0
2010-04-30,4615,4725,4585,4600,379454,95290.0,20715178.0
2010-05-03,4680,4805,4635,4670,438637,96740.0,20715178.0
2010-05-04,4680,4885,4670,4850,564845,100469.0,20715178.0
2010-05-06,4740,4910,4730,4850,427911,100469.0,20715178.0
2010-05-07,4740,4820,4200,4700,440428,97361.0,20715178.0
2010-05-10,4700,4790,4655,4695,209405,97258.0,20715178.0
2010-05-11,4695,4905,4695,4740,472426,98190.0,20715178.0
2010-05-12,4735,4790,4590,4655,370818,96429.0,20715178.0
2010-05-13,4615,4670,4460,4630,572619,95911.0,20715178.0
2010-05-14,4560,4570,4200,4410,752515,91354.0,20715178.0
2010-05-17,4410,4410,4120,4185,315662,86693.0,20715178.0
2010-05-18,4250,4270,4140,4155,251260,86072.0,20715178.0
2010-05-19,4090,4165,3920,4050,459455,83896.0,20715178.0
2010-05-20,4010,4165,3450,3840,292423,79546.0,20715178.0
2010-05-24,3750,3835,3460,3460,520600,71675.0,20715178.0
2010-05-25,3400,3400,2945,2945,668405,61006.0,20715178.0
2010-05-26,2790,3120,2700,3120,779968,64631.0,20715178.0
2010-05-27,3150,3585,3090,3585,676417,74264.0,20715178.0
2010-05-28,3850,4120,3720,4100,1007156,84932.0,20715178.0
2010-05-31,4250,4400,4070,4165,537901,86279.0,20715178.0
2010-06-01,4285,4320,4100,4210,285880,87211.0,20715178.0
2010-06-03,4160,4380,4135,4290,215693,88868.0,20715178.0
2010-06-04,4250,4930,4180,4930,899970,102126.0,20715178.0
2010-06-07,4960,5370,4775,5100,1615256,105647.0,20715178.0
2010-06-08,5200,5210,4915,4990,570254,103369.0,20715178.0
2010-06-09,5130,5350,5090,5110,907229,105855.0,20715178.0
2010-06-10,5110,5290,4960,4975,440105,103058.0,20715178.0
2010-06-11,5100,5600,4985,5400,1113127,111862.0,20715178.0
2010-06-14,5600,5600,5350,5400,338509,111862.0,20715178.0
2010-06-15,5420,5760,5230,5500,518900,113933.0,20715178.0
2010-06-16,5500,5800,5500,5800,460355,120148.0,20715178.0
2010-06-17,5920,6370,5770,5900,1207296,122220.0,20715178.0
2010-06-18,5810,5950,5020,5280,1215085,109376.0,20715178.0
2010-06-21,5360,5580,5300,5480,351554,113519.0,20715178.0
2010-06-22,5480,5580,5350,5420,244438,112276.0,20715178.0
2010-06-23,5330,6080,5330,5860,740184,121391.0,20715178.0
2010-06-24,5990,6250,5960,6150,791565,127398.0,20715178.0
2010-06-25,6210,7000,6150,6890,1737942,142728.0,20715178.0
2010-06-28,7060,7290,6550,7040,1450878,145835.0,20715178.0
2010-06-29,7040,7610,6840,7370,1516815,152671.0,20715178.0
2010-06-30,7600,7670,7020,7500,1165599,155600.0,20746624.0
2010-07-01,7530,7530,6960,7340,770241,152280.0,20746624.0
2010-07-02,7290,7320,6700,7060,813184,146471.0,20746624.0
2010-07-05,7400,8110,7170,7540,2671147,156430.0,20746624.0
