오텍(067170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-18,7150,7150,6590,6640,251033,70448.0,10609616.0
2012-05-21,6650,6850,6570,6600,189132,70023.0,10609616.0
2012-05-22,6700,7100,6700,7050,263803,74798.0,10609616.0
2012-05-23,7000,7050,6850,6900,142104,73206.0,10609616.0
2012-05-24,6900,7030,6780,6950,90219,73737.0,10609616.0
2012-05-25,6910,7240,6910,7150,184608,75859.0,10609616.0
2012-05-29,7190,7640,7190,7470,437563,79254.0,10609616.0
2012-05-30,7510,8040,7510,7690,526256,81588.0,10609616.0
2012-05-31,7600,7910,7500,7750,254203,82225.0,10609616.0
2012-06-01,7780,7810,7580,7580,182051,80421.0,10609616.0
2012-06-04,7180,7350,6810,6900,350704,73206.0,10609616.0
2012-06-05,7000,7230,6950,7190,255952,76283.0,10609616.0
2012-06-07,7410,7490,7210,7240,211413,76814.0,10609616.0
2012-06-08,7240,7420,7120,7150,164920,75859.0,10609616.0
2012-06-11,7350,7410,7190,7310,307622,77556.0,10609616.0
2012-06-12,7200,7440,7150,7300,236050,77450.0,10609616.0
2012-06-13,7400,7400,7160,7170,172886,76071.0,10609616.0
2012-06-14,7130,7620,7130,7470,591761,79254.0,10609616.0
2012-06-15,7510,7510,7200,7200,302969,76389.0,10609616.0
2012-06-18,7350,7550,7280,7470,313630,79254.0,10609616.0
2012-06-19,7500,7840,7410,7700,651754,81694.0,10609616.0
2012-06-20,7900,8000,7750,7760,493846,82331.0,10609616.0
2012-06-21,7730,7830,7580,7660,289131,81270.0,10609616.0
2012-06-22,7550,8700,7510,8310,1878998,88166.0,10609616.0
2012-06-25,8320,8480,8150,8220,469936,87211.0,10609616.0
2012-06-26,8150,8590,8080,8340,679919,88484.0,10609616.0
2012-06-27,8420,8480,8160,8360,427906,88696.0,10609616.0
2012-06-28,8450,8590,8260,8260,358532,87635.0,10609616.0
2012-06-29,8340,8550,8280,8500,475032,90182.0,10609616.0
2012-07-02,8580,8580,8380,8380,307518,88909.0,10609616.0
2012-07-03,8470,8480,8230,8310,279679,88166.0,10609616.0
2012-07-04,8320,8420,8070,8080,348842,85726.0,10609616.0
2012-07-05,8100,8220,8080,8130,166697,86256.0,10609616.0
2012-07-06,8270,8550,8180,8540,853549,90606.0,10609616.0
2012-07-09,8720,8950,8620,8720,881681,92516.0,10609616.0
2012-07-10,8750,8850,8480,8530,458254,90500.0,10609616.0
2012-07-11,8550,8830,8490,8830,364852,93683.0,10609616.0
2012-07-12,8870,8920,8560,8560,293653,90818.0,10609616.0
2012-07-13,8560,8600,7900,8300,512252,88060.0,10609616.0
2012-07-16,8380,8470,8270,8400,148216,89121.0,10609616.0
2012-07-17,8430,8430,8070,8070,266917,85620.0,10609616.0
2012-07-18,8070,8200,7790,7790,325330,82649.0,10609616.0
2012-07-19,7880,8850,7850,8450,1999141,89651.0,10609616.0
2012-07-20,8600,8840,8400,8500,1260223,90182.0,10609616.0
2012-07-23,8450,8610,8210,8550,531412,90712.0,10609616.0
2012-07-24,8470,8920,8410,8630,1121789,91561.0,10609616.0
2012-07-25,8490,8600,8350,8490,460921,90076.0,10609616.0
2012-07-26,8500,8690,8100,8100,533587,85938.0,10609616.0
2012-07-27,8250,8740,8150,8380,687897,88909.0,10609616.0
2012-07-30,8380,8700,8380,8700,868773,92304.0,10609616.0
2012-07-31,8650,8770,8520,8610,523947,91349.0,10609616.0
2012-08-01,8640,8890,8610,8610,772675,91349.0,10609616.0
2012-08-02,8620,8720,8350,8520,415335,90394.0,10609616.0
2012-08-03,8450,8590,8350,8350,205168,88590.0,10609616.0
2012-08-06,8450,8620,8400,8500,389326,90182.0,10609616.0
2012-08-07,8500,8790,8480,8720,633598,92516.0,10609616.0
2012-08-08,8760,8810,8530,8530,399863,90500.0,10609616.0
2012-08-09,8600,8830,8530,8800,623650,93365.0,10609616.0
2012-08-10,8800,8930,8560,8580,577956,91031.0,10609616.0
2012-08-13,8700,9130,8630,9050,1183488,96017.0,10609616.0
2012-08-14,9100,9140,8940,8970,534525,95168.0,10609616.0
2012-08-16,9060,9300,9020,9060,654098,96123.0,10609616.0
2012-08-17,9080,9100,8930,8940,365107,94850.0,10609616.0
2012-08-20,8900,9030,8840,8950,349704,94956.0,10609616.0
2012-08-21,8950,9020,8760,8810,375619,93471.0,10609616.0
2012-08-22,8880,9120,8720,9050,454666,96017.0,10609616.0
2012-08-23,9040,9750,9010,9280,1890003,98457.0,10609616.0
2012-08-24,9350,9520,9250,9330,557600,98988.0,10609616.0
2012-08-27,9340,9600,9330,9360,429337,99306.0,10609616.0
2012-08-28,9490,9570,9350,9350,368309,99200.0,10609616.0
2012-08-29,9440,9440,9110,9270,645302,98351.0,10609616.0
2012-08-30,9280,9310,9010,9250,674520,98139.0,10609616.0
2012-08-31,9130,9670,9130,9360,1130389,99306.0,10609616.0
2012-09-03,9500,9630,9340,9410,634447,99836.0,10609616.0
2012-09-04,9420,9470,9070,9190,623164,97502.0,10609616.0
2012-09-05,9210,9530,9130,9330,699084,98988.0,10609616.0
2012-09-06,9350,9350,9130,9130,319823,96866.0,10609616.0
2012-09-07,9210,9250,8880,8890,474318,94319.0,10609616.0
2012-09-10,8910,9060,8800,8890,315287,94319.0,10609616.0
2012-09-11,8840,8890,8790,8790,299576,93259.0,10609616.0
2012-09-12,8880,9070,8820,9000,469852,95487.0,10609616.0
2012-09-13,9070,9090,8920,8950,371540,94956.0,10609616.0
2012-09-14,9030,9080,8720,8740,448080,92728.0,10609616.0
2012-09-17,8660,8690,8400,8540,481262,90606.0,10609616.0
2012-09-18,8670,9570,8610,9330,2290242,98988.0,10609616.0
2012-09-19,9350,9370,8990,9310,804811,98776.0,10609616.0
2012-09-20,9350,9420,9070,9080,555327,96335.0,10609616.0
2012-09-21,9010,9180,8850,9020,431833,95699.0,10609616.0
2012-09-24,9020,9020,8780,8780,455188,93152.0,10609616.0
2012-09-25,8860,9210,8790,9020,808025,95699.0,10609616.0
2012-09-26,9020,9080,8830,8830,326016,93683.0,10609616.0
2012-09-27,8890,8890,8490,8490,383658,90076.0,10609616.0
2012-09-28,8530,8730,8530,8600,183950,91243.0,10609616.0
2012-10-02,8770,9080,8670,8680,440352,92091.0,10609616.0
2012-10-04,8790,8790,8570,8580,192594,91031.0,10609616.0
2012-10-05,8600,8630,8480,8590,211066,91137.0,10609616.0
2012-10-08,8590,8680,8470,8470,199633,89863.0,10609616.0
2012-10-09,8470,9000,8290,8980,1565835,95274.0,10609616.0
2012-10-10,8910,9070,8640,8640,471527,91667.0,10609616.0
2012-10-11,8570,8700,8480,8490,234040,90076.0,10609616.0
2012-10-12,8650,8650,8430,8430,248612,89439.0,10609616.0
2012-10-15,8450,8530,7470,7750,717955,82225.0,10609616.0
2012-10-16,7860,8000,7680,7850,222350,83285.0,10609616.0
2012-10-17,7850,7990,7720,7720,184948,81906.0,10609616.0
2012-10-18,7720,7820,7470,7480,220987,79360.0,10609616.0
2012-10-19,7500,7790,7340,7570,163057,80315.0,10609616.0
2012-10-22,7400,7610,7390,7550,119246,80103.0,10609616.0
2012-10-23,7570,7880,7560,7730,148767,82012.0,10609616.0
2012-10-24,7560,7740,7540,7540,104653,79997.0,10609616.0
2012-10-25,7640,7640,7340,7400,154517,78511.0,10609616.0
2012-10-26,7400,7480,7080,7130,167519,75647.0,10609616.0
2012-10-29,7030,7200,6770,6790,184625,72039.0,10609616.0
2012-10-30,6680,6970,6680,6880,143901,72994.0,10609616.0
2012-10-31,6900,7280,6900,7150,132281,75859.0,10609616.0
2012-11-01,7150,7270,7000,7000,72703,74267.0,10609616.0
2012-11-02,7140,7200,7030,7170,79573,76071.0,10609616.0
2012-11-05,7170,7540,7170,7330,250852,77768.0,10609616.0
2012-11-06,7280,7390,7260,7300,52899,77450.0,10609616.0
2012-11-07,7310,7410,7250,7380,65604,78299.0,10609616.0
2012-11-08,7190,7300,7190,7250,69493,76920.0,10609616.0
2012-11-09,7250,7250,7020,7180,98567,76177.0,10609616.0
2012-11-12,7160,7330,7110,7110,68532,75434.0,10609616.0
2012-11-13,7150,7180,6850,6930,93996,73525.0,10609616.0
2012-11-14,6950,7030,6780,6790,156767,72039.0,10609616.0
2012-11-15,6600,6740,6000,6300,302366,66841.0,10609616.0
2012-11-16,6300,6480,6000,6030,204467,63976.0,10609616.0
2012-11-19,5770,6280,5770,6080,163639,64506.0,10609616.0
2012-11-20,6200,6370,6100,6110,124647,64825.0,10609616.0
2012-11-21,6120,6280,5970,5970,114923,63339.0,10609616.0
2012-11-22,6200,6570,6140,6280,374819,66628.0,10609616.0
2012-11-23,6310,6500,6240,6320,162749,67053.0,10609616.0
2012-11-26,6470,6770,6400,6770,271203,71827.0,10609616.0
2012-11-27,6800,6800,6600,6650,117749,70554.0,10609616.0
2012-11-28,6610,6860,6550,6700,141097,71084.0,10609616.0
2012-11-29,6600,6680,6100,6180,389158,65567.0,10609616.0
2012-11-30,6250,6390,6200,6220,116893,65992.0,10609616.0
2012-12-03,6170,6300,6150,6190,103048,70741.0,11428214.0
2012-12-04,6150,6220,6080,6110,114071,69826.0,11428214.0
2012-12-05,6110,6340,6000,6140,223843,70169.0,11428214.0
2012-12-06,6060,6220,5980,5980,163522,68341.0,11428214.0
2012-12-07,6000,6080,5770,5900,183274,67426.0,11428214.0
2012-12-10,6040,6780,5920,6780,1916698,77483.0,11428214.0
2012-12-11,6800,6940,6610,6860,1293315,78398.0,11428214.0
2012-12-12,6790,7160,6690,6700,1124915,76569.0,11428214.0
2012-12-13,6670,6930,6560,6930,432787,79198.0,11428214.0
2012-12-14,6830,7000,6790,6950,403724,79426.0,11428214.0
2012-12-17,7040,7240,7010,7180,638096,82055.0,11428214.0
2012-12-18,7140,7330,6980,7000,673247,79997.0,11428214.0
2012-12-20,7330,7390,7140,7150,637041,81712.0,11428214.0
2012-12-21,7100,7230,6750,6750,348349,77140.0,11428214.0
2012-12-24,6680,7130,6670,6890,391482,78740.0,11428214.0
2012-12-26,6890,7190,6890,7150,310756,81712.0,11428214.0
2012-12-27,7110,7310,7050,7210,332917,82397.0,11428214.0
2012-12-28,7250,7280,7100,7160,198861,81826.0,11428214.0
2013-01-02,7220,7620,7180,7350,593506,83997.0,11428214.0
2013-01-03,7430,7430,7150,7150,230455,81712.0,11428214.0
2013-01-04,7190,7190,6970,7050,208786,80569.0,11428214.0
2013-01-07,7260,7500,7100,7220,545925,82512.0,11428214.0
2013-01-08,7160,7210,7060,7060,162083,80683.0,11428214.0
2013-01-09,7170,7290,7070,7070,226648,80797.0,11428214.0
2013-01-10,7050,7200,7040,7170,136448,81940.0,11428214.0
2013-01-11,7250,7250,6940,6960,279453,79540.0,11428214.0
2013-01-14,6980,7020,6510,6510,498228,74398.0,11428214.0
2013-01-15,6530,6540,6160,6350,451913,72569.0,11428214.0
2013-01-16,6350,6520,6350,6400,164390,73141.0,11428214.0
2013-01-17,6380,6450,6220,6220,176084,71083.0,11428214.0
2013-01-18,6230,6330,6210,6300,100410,71998.0,11428214.0
2013-01-21,6340,6500,6290,6330,155924,72341.0,11428214.0
2013-01-22,6330,6440,6310,6380,97307,72912.0,11428214.0
2013-01-23,6410,6520,6350,6500,154361,74283.0,11428214.0
2013-01-24,6510,7470,6320,7470,2336185,85369.0,11428214.0
2013-01-25,8250,8290,6850,6970,4724085,79655.0,11428214.0
2013-01-28,6970,7130,6760,7070,1065246,80797.0,11428214.0
2013-01-29,7020,7030,6590,6610,706814,75540.0,11428214.0
2013-01-30,6320,6480,6280,6280,632082,71769.0,11428214.0
2013-01-31,6320,6380,6280,6300,165269,71998.0,11428214.0
2013-02-01,6310,6360,6110,6310,260482,72112.0,11428214.0
2013-02-04,6360,6360,6150,6150,112314,70284.0,11428214.0
2013-02-05,6100,6280,6060,6080,160466,69484.0,11428214.0
2013-02-06,6150,6550,6050,6360,460845,72683.0,11428214.0
2013-02-07,6360,6390,6250,6300,165144,71998.0,11428214.0
2013-02-08,6300,6350,6240,6300,101572,71998.0,11428214.0
2013-02-12,6280,6540,6250,6330,214670,72341.0,11428214.0
2013-02-13,6400,6460,6350,6420,116948,73369.0,11428214.0
2013-02-14,6500,6580,6400,6420,132315,73369.0,11428214.0
2013-02-15,6550,6570,6360,6420,178780,73369.0,11428214.0
2013-02-18,6440,6550,6420,6530,200431,74626.0,11428214.0
2013-02-19,6500,6660,6480,6560,161655,74969.0,11428214.0
2013-02-20,6560,6670,6530,6540,193620,74741.0,11428214.0
2013-02-21,6540,6640,6380,6400,149903,73141.0,11428214.0
2013-02-22,6350,6500,6330,6400,125898,73141.0,11428214.0
2013-02-25,6430,6500,6300,6300,147210,71998.0,11428214.0
2013-02-26,6250,6420,6240,6300,194872,71998.0,11428214.0
2013-02-27,6380,6400,6210,6340,321471,72455.0,11428214.0
2013-02-28,6420,6560,6340,6470,372960,73941.0,11428214.0
2013-03-04,6500,6950,6480,6870,870324,78512.0,11428214.0
2013-03-05,6870,6980,6760,6940,561326,79312.0,11428214.0
2013-03-06,6940,6940,6790,6790,344182,77598.0,11428214.0
2013-03-07,6810,6830,6660,6700,236697,76569.0,11428214.0
2013-03-08,6690,6900,6660,6840,297502,78169.0,11428214.0
2013-03-11,6920,7260,6900,7070,1245547,80797.0,11428214.0
2013-03-12,7150,7150,6940,7040,374986,80455.0,11428214.0
2013-03-13,7140,7210,7000,7030,340380,80340.0,11428214.0
2013-03-14,7030,7290,7020,7240,488284,82740.0,11428214.0
2013-03-15,7250,7260,7060,7060,343539,80683.0,11428214.0
2013-03-18,7130,7130,6750,6760,426801,77255.0,11428214.0
2013-03-19,6810,6990,6770,6960,176955,79540.0,11428214.0
2013-03-20,7020,7020,6780,6840,143506,78169.0,11428214.0
2013-03-21,6870,7010,6850,6880,145625,78626.0,11428214.0
2013-03-22,6930,7170,6860,7070,368264,80797.0,11428214.0
2013-03-25,7090,7170,7030,7090,192712,81026.0,11428214.0
2013-03-26,7090,7180,7050,7070,214343,80797.0,11428214.0
2013-03-27,7120,7150,6960,7000,151308,79997.0,11428214.0
2013-03-28,7000,7160,6920,7160,182658,81826.0,11428214.0
2013-03-29,7210,7590,7210,7340,748919,83883.0,11428214.0
2013-04-01,7410,7650,7350,7550,598589,86283.0,11428214.0
2013-04-02,7540,7610,7420,7470,331624,85369.0,11428214.0
2013-04-03,7670,7670,7500,7510,213071,85826.0,11428214.0
2013-04-04,7450,7470,7010,7200,398330,82283.0,11428214.0
2013-04-05,7300,7540,7170,7410,640453,84683.0,11428214.0
2013-04-08,7370,7480,7180,7200,362173,82283.0,11428214.0
2013-04-09,7160,7630,6890,7600,671630,86854.0,11428214.0
2013-04-10,7700,8150,7550,7990,1154052,91311.0,11428214.0
2013-04-11,8050,8100,7760,8090,576844,92454.0,11428214.0
2013-04-12,8150,8190,7900,7920,543752,90511.0,11428214.0
2013-04-15,7950,8300,7880,8200,623016,93711.0,11428214.0
2013-04-16,8120,8350,8080,8170,631840,93369.0,11428214.0
2013-04-17,8290,8310,8030,8030,416328,91769.0,11428214.0
2013-04-18,7910,8170,7900,8020,236227,91654.0,11428214.0
2013-04-19,8050,8090,7720,7810,281392,89254.0,11428214.0
2013-04-22,7850,8240,7770,8240,399443,94168.0,11428214.0
2013-04-23,8300,9010,8260,8950,1985492,102283.0,11428214.0
2013-04-24,9040,9480,9000,9250,1395774,105711.0,11428214.0
2013-04-25,9180,9640,9180,9190,880587,105025.0,11428214.0
2013-04-26,9280,9390,9070,9340,373012,106740.0,11428214.0
2013-04-29,9350,9440,9040,9080,408765,103768.0,11428214.0
2013-04-30,9010,9120,8800,8910,526363,101825.0,11428214.0
2013-05-02,8900,9260,8880,8900,384054,101711.0,11428214.0
2013-05-03,8960,9070,8760,9030,355174,103197.0,11428214.0
2013-05-06,9250,9320,9100,9150,400914,104568.0,11428214.0
2013-05-07,9290,9300,9100,9120,254787,104225.0,11428214.0
2013-05-08,9120,9390,9120,9350,462007,106854.0,11428214.0
2013-05-09,9410,9440,9270,9300,300407,106282.0,11428214.0
2013-05-10,9370,9530,9060,9160,466630,104682.0,11428214.0
2013-05-13,9190,9190,8890,8910,367327,101825.0,11428214.0
2013-05-14,8970,9040,8380,8410,502662,96111.0,11428214.0
2013-05-15,8550,8580,8120,8270,508328,94511.0,11428214.0
2013-05-16,8340,8680,8250,8370,673860,95654.0,11428214.0
2013-05-20,8420,8440,8210,8210,230698,93826.0,11428214.0
2013-05-21,8210,8620,8200,8620,567005,98511.0,11428214.0
2013-05-22,8670,8750,8490,8610,340925,98397.0,11428214.0
2013-05-23,8550,8980,8500,8800,621281,100568.0,11428214.0
2013-05-24,8900,9100,8800,9080,468212,103768.0,11428214.0
2013-05-27,9270,9990,9200,9860,2367571,112682.0,11428214.0
2013-05-28,9950,10100,9780,9840,1016243,112454.0,11428214.0
2013-05-29,9890,9940,9640,9870,670784,112796.0,11428214.0
2013-05-30,9730,9840,9330,9330,554425,106625.0,11428214.0
2013-05-31,9450,9640,9120,9640,484879,110168.0,11428214.0
2013-06-03,9640,9740,9180,9200,559635,105140.0,11428214.0
2013-06-04,9260,9320,8410,8750,839556,99997.0,11428214.0
2013-06-05,8650,8660,8320,8480,398360,96911.0,11428214.0
2013-06-07,8410,8590,7870,7890,450141,90169.0,11428214.0
2013-06-10,8020,8330,8020,8100,293258,92569.0,11428214.0
2013-06-11,8120,8250,7850,8110,354456,92683.0,11428214.0
2013-06-12,7930,8140,7840,7840,261913,89597.0,11428214.0
2013-06-13,7800,7980,7580,7810,301343,89254.0,11428214.0
2013-06-14,7990,8250,7810,8020,523276,91654.0,11428214.0
2013-06-17,7930,8020,7650,7760,237469,88683.0,11428214.0
2013-06-18,7790,7930,7680,7890,192364,90169.0,11428214.0
2013-06-19,7940,8240,7830,8150,306720,93140.0,11428214.0
2013-06-20,8030,8300,7870,7990,484084,91311.0,11428214.0
2013-06-21,7780,7850,7590,7780,219276,88912.0,11428214.0
2013-06-24,7870,7870,7330,7330,191703,83769.0,11428214.0
2013-06-25,7250,7490,6620,6730,456751,76912.0,11428214.0
2013-06-26,6800,7130,6720,7100,397197,81140.0,11428214.0
2013-06-27,7250,7430,7180,7380,216067,84340.0,11428214.0
2013-06-28,7430,7530,7270,7380,183357,84340.0,11428214.0
2013-07-01,7310,7710,7300,7670,205529,87654.0,11428214.0
2013-07-02,7810,8100,7740,7850,504118,89711.0,11428214.0
2013-07-03,7850,8160,7450,7700,474420,87997.0,11428214.0
2013-07-04,7800,7930,7550,7690,302825,87883.0,11428214.0
2013-07-05,7740,7780,7450,7520,258984,85940.0,11428214.0
2013-07-08,7520,7560,7020,7270,243848,83083.0,11428214.0
2013-07-09,7350,7760,7350,7580,450147,86626.0,11428214.0
2013-07-10,7650,7690,7500,7580,150527,86626.0,11428214.0
2013-07-11,7650,7750,7600,7700,177826,87997.0,11428214.0
2013-07-12,7740,7950,7710,7800,215540,89140.0,11428214.0
2013-07-15,7830,8130,7740,8130,373917,92911.0,11428214.0
2013-07-16,8050,8210,7950,8030,307959,91769.0,11428214.0
2013-07-17,8080,8080,7940,8020,167911,91654.0,11428214.0
2013-07-18,8060,8080,7790,7800,193227,89140.0,11428214.0
2013-07-19,7900,7910,7780,7840,109605,89597.0,11428214.0
2013-07-22,7920,7920,7790,7860,91100,89826.0,11428214.0
2013-07-23,7880,7920,7800,7820,82737,89369.0,11428214.0
2013-07-24,7820,8120,7820,8120,316503,92797.0,11428214.0
2013-07-25,8130,8160,7960,7980,174450,91197.0,11428214.0
2013-07-26,8040,8130,7970,8050,136087,91997.0,11428214.0
2013-07-29,8120,8410,8080,8310,607892,94968.0,11428214.0
2013-07-30,8250,8550,8210,8290,538691,94740.0,11428214.0
2013-07-31,8350,8350,8220,8220,180535,93940.0,11428214.0
2013-08-01,8210,8280,7960,7960,259516,90969.0,11428214.0
2013-08-02,8020,8210,8000,8000,151285,91426.0,11428214.0
2013-08-05,8250,8330,8180,8240,255285,94168.0,11428214.0
2013-08-06,8290,8350,8200,8250,185089,94283.0,11428214.0
2013-08-07,8170,8340,8120,8130,169324,92911.0,11428214.0
2013-08-08,8150,8240,8130,8150,114767,93140.0,11428214.0
2013-08-09,8150,8190,7760,7760,363997,88683.0,11428214.0
2013-08-12,7800,7840,7300,7330,491203,83769.0,11428214.0
2013-08-13,7340,7460,7290,7400,193252,84569.0,11428214.0
2013-08-14,7370,7460,7310,7360,133407,84112.0,11428214.0
2013-08-16,7470,7700,7370,7520,364334,85940.0,11428214.0
2013-08-19,7590,7610,7390,7400,141508,84569.0,11428214.0
2013-08-20,7420,7480,7150,7150,197381,81712.0,11428214.0
2013-08-21,7150,7200,6900,7030,193676,80340.0,11428214.0
2013-08-22,6970,7110,6870,7010,124123,80112.0,11428214.0
2013-08-23,7020,7570,7020,7290,355054,83312.0,11428214.0
2013-08-26,7390,7450,7240,7270,95619,83083.0,11428214.0
2013-08-27,7230,7290,6900,7000,165514,79997.0,11428214.0
2013-08-28,6790,6900,6780,6840,99122,78169.0,11428214.0
2013-08-29,6720,7140,6680,7090,236075,81026.0,11428214.0
2013-08-30,7020,7180,7020,7060,42250,80683.0,11428214.0
2013-09-02,6980,7090,6980,7030,61417,80340.0,11428214.0
2013-09-03,7050,7160,7050,7140,80659,81597.0,11428214.0
2013-09-04,7120,7170,7060,7080,63582,80912.0,11428214.0
2013-09-05,7200,7200,7090,7100,53868,81140.0,11428214.0
2013-09-06,7090,7150,6980,7040,76288,80455.0,11428214.0
2013-09-09,7260,7480,7150,7200,551626,82283.0,11428214.0
2013-09-10,7280,7280,7100,7100,106326,81140.0,11428214.0
2013-09-11,7170,7240,7100,7200,94595,82283.0,11428214.0
2013-09-12,7290,7290,7170,7210,80342,82397.0,11428214.0
2013-09-13,7200,7240,7130,7150,52838,81712.0,11428214.0
2013-09-16,7120,7220,7050,7050,69187,80569.0,11428214.0
2013-09-17,7060,7100,6960,6970,123656,79655.0,11428214.0
2013-09-23,7050,7090,6970,6990,64378,79883.0,11428214.0
2013-09-24,7060,7060,6960,6970,55684,79655.0,11428214.0
2013-09-25,7000,7010,6830,6880,123818,78626.0,11428214.0
2013-09-26,6920,6940,6810,6810,80198,77826.0,11428214.0
2013-09-27,6850,7120,6830,7090,121534,81026.0,11428214.0
2013-09-30,7120,7120,6990,7050,66581,80569.0,11428214.0
2013-10-01,7050,7100,6870,6880,104492,78626.0,11428214.0
2013-10-02,7010,7010,6790,6800,110612,77712.0,11428214.0
2013-10-04,6850,6850,6680,6770,115893,77369.0,11428214.0
2013-10-07,6750,6870,6750,6770,87973,77369.0,11428214.0
2013-10-08,6650,6970,6650,6950,130813,79426.0,11428214.0
2013-10-10,6840,6960,6750,6780,88485,77483.0,11428214.0
2013-10-11,6780,6900,6770,6780,51874,77483.0,11428214.0
2013-10-14,6780,6830,6680,6710,73142,76683.0,11428214.0
2013-10-15,6690,6770,6630,6660,91551,76112.0,11428214.0
2013-10-16,6650,6690,6560,6580,111290,75198.0,11428214.0
2013-10-17,6610,6640,6350,6490,109891,74169.0,11428214.0
2013-10-18,6500,6610,6500,6590,50383,75312.0,11428214.0
2013-10-21,6540,6680,6540,6630,76347,75769.0,11428214.0
2013-10-22,6640,6690,6610,6660,31867,76112.0,11428214.0
2013-10-23,6660,6690,6510,6540,58096,74741.0,11428214.0
2013-10-24,6550,6580,6450,6480,59254,74055.0,11428214.0
2013-10-25,6490,6550,6480,6520,31811,74512.0,11428214.0
2013-10-28,6520,6570,6510,6530,31281,74626.0,11428214.0
2013-10-29,6550,6810,6520,6800,135266,77712.0,11428214.0
2013-10-30,6800,6820,6720,6740,65029,77026.0,11428214.0
2013-10-31,6790,6800,6610,6610,40588,75540.0,11428214.0
2013-11-01,6620,6690,6550,6600,60005,75426.0,11428214.0
2013-11-04,6520,6690,6480,6680,72782,76340.0,11428214.0
2013-11-05,6720,6720,6590,6640,53660,75883.0,11428214.0
2013-11-06,6650,6680,6540,6580,40232,75198.0,11428214.0
2013-11-07,6590,6650,6430,6430,72098,73483.0,11428214.0
2013-11-08,6400,6440,6230,6230,98978,71198.0,11428214.0
2013-11-11,6170,6290,6000,6100,81697,69712.0,11428214.0
2013-11-12,6000,6440,6000,6420,74983,73369.0,11428214.0
2013-11-13,6360,6450,6310,6400,42193,73141.0,11428214.0
2013-11-14,6430,6610,6390,6600,50182,75426.0,11428214.0
2013-11-15,6500,6750,6450,6610,161469,75540.0,11428214.0
2013-11-18,6610,6690,6450,6500,67412,74283.0,11428214.0
2013-11-19,6500,6580,6330,6400,49773,73141.0,11428214.0
2013-11-20,6350,6440,6350,6350,43960,72569.0,11428214.0
2013-11-21,6310,6400,6200,6260,53438,71541.0,11428214.0
2013-11-22,6220,6310,6190,6220,56286,71083.0,11428214.0
2013-11-25,6190,6260,6190,6230,51768,71198.0,11428214.0
2013-11-26,6210,6340,6210,6250,83318,71426.0,11428214.0
2013-11-27,6290,6380,6210,6270,61240,71655.0,11428214.0
2013-11-28,6250,6330,6240,6300,41960,71998.0,11428214.0
2013-11-29,6300,6300,6200,6240,58680,71312.0,11428214.0
2013-12-02,6220,6270,6170,6200,55612,70855.0,11428214.0
2013-12-03,6150,6200,6130,6140,44377,70169.0,11428214.0
2013-12-04,6070,6180,6050,6060,58891,69255.0,11428214.0
2013-12-05,6050,6140,6050,6090,49284,69598.0,11428214.0
2013-12-06,6080,6120,6010,6040,62664,69026.0,11428214.0
2013-12-09,6080,6090,5970,5980,60456,68341.0,11428214.0
2013-12-10,6020,6020,5930,5940,49787,67884.0,11428214.0
2013-12-11,5970,6090,5910,5920,44775,67655.0,11428214.0
2013-12-12,5870,5980,5870,5930,24322,67769.0,11428214.0
2013-12-13,5880,5990,5880,5960,23851,68112.0,11428214.0
2013-12-16,5960,5980,5890,5910,50617,67541.0,11428214.0
2013-12-17,5920,5960,5850,5860,47923,66969.0,11428214.0
2013-12-18,5820,5920,5700,5700,54539,65141.0,11428214.0
2013-12-19,5700,5800,5610,5680,42647,64912.0,11428214.0
2013-12-20,5650,5740,5600,5620,64496,64227.0,11428214.0
2013-12-23,5620,5650,5560,5580,71331,63769.0,11428214.0
2013-12-24,5670,5830,5580,5680,167267,64912.0,11428214.0
2013-12-26,5740,5870,5690,5850,80772,66855.0,11428214.0
2013-12-27,5870,5870,5780,5820,34682,66512.0,11428214.0
2013-12-30,5820,5860,5800,5830,27868,66626.0,11428214.0
2014-01-02,5870,6050,5850,5880,74794,67198.0,11428214.0
2014-01-03,5950,6100,5900,6100,100970,69712.0,11428214.0
2014-01-06,6130,6190,6110,6130,54355,70055.0,11428214.0
2014-01-07,6180,6240,6060,6200,75101,70855.0,11428214.0
2014-01-08,6250,6300,6150,6210,77777,70969.0,11428214.0
2014-01-09,6220,6220,6160,6170,18484,70512.0,11428214.0
2014-01-10,6190,6240,6150,6180,35492,70626.0,11428214.0
2014-01-13,6190,6300,6190,6260,60306,71541.0,11428214.0
2014-01-14,6210,6340,6210,6270,66018,71655.0,11428214.0
2014-01-15,6350,6350,6260,6290,42153,71883.0,11428214.0
2014-01-16,6300,6340,6280,6280,30513,71769.0,11428214.0
2014-01-17,6220,6310,6160,6190,69793,70741.0,11428214.0
2014-01-20,6150,6260,6110,6140,26344,70169.0,11428214.0
2014-01-21,6120,6190,6110,6170,37688,70512.0,11428214.0
2014-01-22,6190,6250,6100,6230,30617,71198.0,11428214.0
2014-01-23,6240,6300,6220,6220,27113,71083.0,11428214.0
2014-01-24,6220,6370,6180,6340,87043,72455.0,11428214.0
2014-01-27,6280,6330,6200,6210,47182,70969.0,11428214.0
2014-01-28,6210,6250,6130,6190,45038,70741.0,11428214.0
2014-01-29,6240,6300,6200,6220,28837,71083.0,11428214.0
2014-02-03,6220,6280,6210,6260,23269,71541.0,11428214.0
