리드(197210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-19,11388,11753,11222,11223,159053,86128.0,5126678.0
2016-08-22,11423,11453,10751,10757,282056,82540.0,5126678.0
2016-08-23,10085,10917,9349,10486,515064,80489.0,5126678.0
2016-08-24,10551,10721,9619,10256,341754,78695.0,5126678.0
2016-08-25,10421,11523,10351,10857,346344,83309.0,5126678.0
2016-08-26,11288,11353,10751,10757,146417,82540.0,5126678.0
2016-08-29,10651,11252,10651,10757,119045,82540.0,5126678.0
2016-08-30,10987,11022,10285,10521,67537,80745.0,5126678.0
2016-08-31,10486,10486,9484,9885,225672,75875.0,5126678.0
2016-09-01,9549,9850,9419,9519,147657,73055.0,5126678.0
2016-09-02,9519,9619,8717,8753,315324,67159.0,5126678.0
2016-09-05,8883,10321,8747,9955,696001,76388.0,5126678.0
2016-09-06,9950,10351,9784,10121,231057,77669.0,5126678.0
2016-09-07,10386,10822,9850,9920,440276,76131.0,5126678.0
2016-09-08,9820,9950,9218,9820,232930,75362.0,5126678.0
2016-09-09,9684,9885,9118,9519,147733,73055.0,5126678.0
2016-09-12,9018,9319,8682,8818,168288,67672.0,5126678.0
2016-09-13,9183,9218,8447,8583,154617,65878.0,5126678.0
2016-09-19,8582,8617,8011,8583,227226,65878.0,5126678.0
2016-09-20,0,0,0,8583,0,65878.0,5126678.0
2016-09-21,8216,8647,8016,8217,192575,63058.0,5126678.0
2016-09-22,8146,8482,8081,8217,212569,63058.0,5126678.0
2016-09-23,8347,8617,7981,8016,269278,61520.0,5126678.0
2016-09-26,8046,8146,7415,7550,129866,57931.0,5126678.0
2016-09-27,7545,7580,6643,6914,640770,53061.0,5126678.0
2016-09-28,6778,8181,6778,7816,709882,59982.0,5126678.0
2016-09-29,8417,9148,8216,8252,713736,63314.0,5126678.0
2016-09-30,8281,8682,7780,8152,270391,62545.0,5126678.0
2016-10-04,8316,8417,8016,8016,109723,61520.0,5126678.0
2016-10-05,7881,8311,7780,7981,124822,61264.0,5126678.0
2016-10-06,8011,8311,7881,8081,85844,62033.0,5126678.0
2016-10-07,8246,8246,7445,7515,124911,57675.0,5126678.0
2016-10-10,7580,8281,7279,8016,192838,61520.0,5126678.0
2016-10-11,8011,9118,8011,8683,680961,66647.0,5126678.0
2016-10-12,8547,8782,7981,8282,251343,63571.0,5126678.0
2016-10-13,8482,8983,8417,8883,273189,68185.0,5126678.0
2016-10-14,9148,10085,9148,9920,775990,76131.0,5126678.0
2016-10-17,10120,10651,9920,10156,422936,77926.0,5126678.0
2016-10-18,9985,10220,9419,9920,250865,76131.0,5126678.0
2016-10-19,9885,10822,9820,10421,310957,79976.0,5126678.0
2016-10-20,10386,10721,9484,9920,258564,77481.0,5217578.0
2016-10-21,9649,10120,9549,9685,96032,75655.0,5217578.0
2016-10-24,9749,9850,9218,9284,91881,72524.0,5217578.0
2016-10-25,9584,9619,8948,9284,106262,72524.0,5217578.0
2016-10-26,9218,9820,9083,9755,90035,76177.0,5217578.0
2016-10-27,9549,10521,9549,10221,200079,80984.0,5293078.0
2016-10-28,10050,10451,9920,10056,77414,79661.0,5293078.0
2016-10-31,10120,10321,9484,9755,85224,77323.0,5296078.0
2016-11-01,9519,9649,8983,8983,97055,71232.0,5296078.0
2016-11-02,0,0,0,8983,0,71232.0,5296078.0
2016-11-03,8617,8782,8016,8117,188648,64347.0,5296078.0
2016-11-04,8081,8417,7881,8117,61123,64347.0,5296078.0
2016-11-07,8347,8547,8146,8452,56478,66995.0,5296078.0
2016-11-08,8447,8883,8447,8482,68543,67260.0,5296078.0
2016-11-09,8582,8617,7279,8117,107868,64347.0,5296078.0
2016-11-10,8747,9349,8347,8517,104666,67525.0,5296078.0
2016-11-11,8682,8682,8246,8352,37797,66201.0,5296078.0
2016-11-14,8347,8582,8181,8517,45059,67525.0,5296078.0
2016-11-15,8547,8617,8447,8517,36418,67525.0,5296078.0
2016-11-16,8347,8582,8081,8417,46822,66731.0,5296078.0
2016-11-17,8482,8482,8146,8217,34018,65142.0,5296078.0
2016-11-18,8281,8682,8116,8552,62194,68033.0,5315078.0
2016-11-21,8547,8918,8347,8718,45675,69362.0,5315078.0
2016-11-22,8883,9584,8682,9484,236506,75474.0,5315078.0
2016-11-23,8948,9148,8747,8753,119350,69628.0,5315078.0
2016-11-24,8682,9349,8447,8883,88216,70691.0,5315078.0
2016-11-25,8782,9183,8747,9053,71402,72019.0,5315078.0
2016-11-28,9183,9649,9048,9419,127645,74943.0,5315078.0
2016-11-29,9319,9549,9018,9284,71122,73880.0,5315078.0
2016-11-30,9248,9549,9218,9219,55703,73348.0,5315078.0
2016-12-01,9519,10451,9449,9955,347646,79195.0,5315078.0
2016-12-02,10050,10751,9248,9454,609729,75208.0,5315078.0
2016-12-05,9118,9248,8717,8718,148917,69362.0,5315078.0
2016-12-06,8717,9283,8717,9154,80093,72817.0,5315078.0
2016-12-07,9148,9484,8782,8883,52605,70691.0,5315078.0
2016-12-08,8883,9248,8817,9219,33153,73348.0,5315078.0
2016-12-09,9118,9920,9118,9419,108753,74943.0,5315078.0
2016-12-12,9419,9684,9349,9484,44370,75474.0,5315078.0
2016-12-13,9584,9584,9048,9219,91069,73348.0,5315078.0
2016-12-14,9349,9419,8883,9284,72342,73880.0,5315078.0
2016-12-15,9384,9484,8517,9084,338505,72285.0,5315078.0
2016-12-16,8918,9283,8747,9018,94209,71754.0,5315078.0
2016-12-19,9549,9549,8918,8983,55402,71488.0,5315078.0
2016-12-20,8883,9183,8883,8953,29288,71222.0,5315078.0
2016-12-21,9118,9118,8647,8683,47505,69096.0,5315078.0
2016-12-22,8782,8848,8181,8182,87659,65110.0,5315078.0
2016-12-23,8181,8311,7810,7881,170627,62718.0,5315078.0
2016-12-26,7881,8016,7014,7014,216183,55808.0,5315078.0
2016-12-27,7014,7515,6879,7014,154090,55808.0,5315078.0
2016-12-28,7044,7380,6944,7014,100780,55808.0,5315078.0
2016-12-29,7114,7445,6678,7014,263585,55808.0,5315078.0
2017-01-02,7079,7144,6979,7014,42559,55808.0,5315078.0
2017-01-03,7014,7044,6879,7049,51946,56074.0,5315078.0
2017-01-04,7079,7545,6979,7450,169857,59263.0,5315078.0
2017-01-05,7480,7480,7079,7150,118429,56871.0,5315078.0
2017-01-06,7014,7214,6843,7150,89392,56871.0,5315078.0
2017-01-09,7144,7380,7079,7350,65705,58466.0,5315078.0
2017-01-10,7815,7916,7415,7550,148985,60060.0,5315078.0
2017-01-11,7580,7580,7144,7380,64051,58732.0,5315078.0
2017-01-12,7344,7445,7214,7215,30231,57403.0,5315078.0
2017-01-13,7179,7279,7044,7079,37046,56340.0,5315078.0
2017-01-16,7214,7380,7044,7315,49026,58200.0,5315078.0
2017-01-17,7380,7580,7179,7350,47323,58466.0,5315078.0
2017-01-18,7380,7380,7179,7315,19812,58200.0,5315078.0
2017-01-19,7380,7615,7214,7515,72750,59795.0,5315078.0
2017-01-20,7515,7745,7445,7515,69292,59795.0,5315078.0
2017-01-23,7510,7810,7510,7681,93508,61123.0,5315078.0
2017-01-24,7645,7810,7380,7781,48692,61921.0,5315078.0
2017-01-25,7815,8116,7715,7816,66027,62186.0,5315078.0
2017-01-26,7946,8146,7715,7951,88528,63249.0,5315078.0
2017-01-31,7946,8016,7815,7816,32513,62186.0,5315078.0
2017-02-01,7780,7946,7615,7616,38685,60592.0,5315078.0
2017-02-02,7680,7710,7279,7280,54585,65461.0,6005598.0
2017-02-03,7344,7415,6944,7150,49392,64260.0,6005598.0
2017-02-06,7114,7645,7044,7350,60902,66062.0,6005598.0
2017-02-07,7314,7445,7014,7150,51902,64260.0,6005598.0
2017-02-08,7279,7279,6909,6979,47029,62758.0,6005598.0
2017-02-09,6914,7044,6643,6669,82117,59936.0,6005598.0
2017-02-10,6678,6778,6538,6679,34574,60056.0,6005598.0
2017-02-13,6678,6678,6543,6573,20231,59095.0,6005598.0
2017-02-14,6643,6673,6478,6674,22777,59996.0,6005598.0
2017-02-15,6558,6713,6543,6649,14452,59756.0,6005598.0
2017-02-16,6643,6643,6337,6649,68899,59756.0,6005598.0
2017-02-17,6663,6663,6282,6608,29270,59395.0,6005598.0
2017-02-20,6523,6603,6342,6468,44467,58134.0,6005598.0
2017-02-21,6443,6533,6342,6433,25808,57834.0,6005598.0
2017-02-22,6433,6473,6378,6433,20586,57834.0,6005598.0
2017-02-23,6433,6433,6337,6373,15194,57293.0,6005598.0
2017-02-24,6438,6438,6342,6433,30489,57834.0,6005598.0
2017-02-27,6357,6458,6277,6348,28605,57053.0,6005598.0
2017-02-28,6342,6593,6312,6508,20060,58495.0,6005598.0
2017-03-02,6543,6979,6498,6879,78547,61858.0,6005598.0
2017-03-03,6879,6979,6653,6714,41626,60356.0,6005598.0
2017-03-06,6708,6708,6342,6418,31349,57714.0,6005598.0
2017-03-07,6503,6628,6383,6598,32289,59335.0,6005598.0
2017-03-08,6583,6743,6583,6679,22629,60056.0,6005598.0
2017-03-09,6713,6813,6563,6669,23557,59936.0,6005598.0
2017-03-10,6678,6843,6643,6749,23429,60773.0,6017098.0
2017-03-13,6778,6944,6663,6749,29841,60773.0,6017098.0
2017-03-14,6808,6879,6528,6538,26593,58907.0,6017098.0
2017-03-15,6543,6879,6538,6779,54559,67606.0,6660661.0
2017-03-16,6713,6879,6643,6674,28661,66540.0,6660661.0
2017-03-17,6613,6713,6583,6649,17744,66274.0,6660661.0
2017-03-20,6643,6668,6478,6478,22829,64608.0,6660661.0
2017-03-21,6513,6513,6342,6413,18266,63942.0,6660661.0
2017-03-22,6337,6398,6232,6313,31116,62943.0,6660661.0
2017-03-23,6342,6342,6137,6193,26446,61744.0,6660661.0
2017-03-24,6077,6267,5987,6017,54511,60013.0,6660661.0
2017-03-27,5861,6002,5861,5927,34542,59080.0,6660661.0
2017-03-28,5972,5972,5811,5887,17744,58680.0,6660661.0
2017-03-29,5937,6177,5917,6128,32509,61078.0,6660661.0
2017-03-30,6127,6162,6082,6138,10151,61211.0,6660661.0
2017-03-31,6142,6142,6002,6012,18878,59946.0,6660661.0
2017-04-03,6092,6297,6012,6288,57391,62677.0,6660661.0
2017-04-04,6322,6543,6292,6513,68509,64941.0,6660661.0
2017-04-05,6678,6914,6603,6914,176725,68938.0,6660661.0
2017-04-06,0,0,0,6914,0,68938.0,6660661.0
2017-04-07,0,0,0,6914,0,,
2017-04-10,0,0,0,6914,0,,
2017-04-11,0,0,0,6914,0,,
2017-04-12,0,0,0,6914,0,,
2017-04-13,0,0,0,6914,0,,
2017-04-14,0,0,0,6914,0,,
2017-04-17,0,0,0,6914,0,,
2017-04-18,0,0,0,6914,0,,
2017-04-19,0,0,0,6914,0,,
2017-04-20,0,0,0,6914,0,,
2017-04-21,0,0,0,6914,0,,
2017-04-24,0,0,0,6914,0,,
2017-04-25,0,0,0,6914,0,,
2017-04-26,6879,8983,6879,8983,15006873,89586.0,33303305.0
2017-04-27,9684,10386,9018,9920,15207969,98911.0,33303305.0
2017-04-28,10050,10070,9349,9454,2050987,94248.0,33303305.0
2017-05-02,9449,9549,8682,8903,1792070,88753.0,33303305.0
2017-05-04,8547,9699,8347,9184,2981344,91584.0,33303305.0
2017-05-08,8968,9519,8968,9384,956620,93582.0,33303305.0
2017-05-10,9399,9549,8817,9319,1160382,92916.0,33303305.0
2017-05-11,10346,11122,9444,9695,5073493,64442.0,33303305.0
2017-05-12,9694,9694,9043,9194,795186,61112.0,33303305.0
2017-05-15,9293,9494,8742,9018,571315,59946.0,33303305.0
2017-05-16,9394,10746,9243,9895,5228920,65774.0,33303305.0
2017-05-17,10045,10546,9644,10296,1416032,68438.0,33303305.0
2017-05-18,10170,10371,9870,10371,687296,68938.0,33303305.0
2017-05-19,10371,10646,10045,10321,736881,68605.0,33303305.0
2017-05-22,10321,10496,10195,10321,613792,68605.0,33303305.0
2017-05-23,10321,10446,10020,10071,485075,66940.0,33303305.0
2017-05-24,10045,10095,9569,9645,469262,64109.0,33303305.0
2017-05-25,9619,9719,9319,9319,479866,61944.0,33303305.0
2017-05-26,9268,9845,9193,9620,449054,63942.0,33303305.0
2017-05-29,9519,9669,9268,9570,423026,63609.0,33303305.0
2017-05-30,9569,9569,9369,9394,355828,62444.0,33303305.0
2017-05-31,9394,9669,9193,9469,531444,62943.0,33303305.0
2017-06-01,9719,11273,9569,10697,16118156,71103.0,33303305.0
2017-06-02,10721,11047,10371,10521,3551894,69937.0,33303305.0
2017-06-05,9820,10095,9319,9344,3135249,93166.0,49954958.0
2017-06-07,9369,10296,9369,9720,3938207,96913.0,49954958.0
2017-06-08,9820,10045,9669,9745,1467536,97162.0,49954958.0
2017-06-09,9619,9920,9519,9595,1095732,95664.0,49954958.0
2017-06-12,9644,9719,9394,9519,680697,94914.0,49954958.0
2017-06-13,9544,10170,9519,10096,2441374,100659.0,49954958.0
2017-06-14,10070,10797,9945,10471,3458045,104406.0,49954958.0
2017-06-15,10220,10371,9669,9670,2457999,96413.0,49954958.0
2017-06-16,9769,9870,9494,9544,986404,95164.0,49954958.0
2017-06-19,9594,9694,9444,9519,835611,94914.0,49954958.0
2017-06-20,9569,9594,9118,9169,931550,91418.0,49954958.0
2017-06-21,9193,9319,8893,9018,735284,89919.0,49954958.0
2017-06-22,9218,9218,8667,8868,606200,88546.0,50026208.0
2017-06-23,8817,9168,8642,8993,795118,89797.0,50026208.0
2017-06-26,9018,9168,8667,8768,455865,87546.0,50026208.0
2017-06-27,9043,10095,9043,9369,8325463,93549.0,50026208.0
2017-06-28,9394,9469,9193,9219,881795,92048.0,50026208.0
2017-06-29,9394,9920,9243,9544,2016745,95300.0,50026208.0
2017-06-30,9494,9870,9193,9219,2083856,92048.0,50026208.0
2017-07-03,9519,9544,8843,9018,2495966,90047.0,50026208.0
2017-07-04,9143,9419,8316,8718,4689831,87046.0,50026208.0
2017-07-05,8717,8717,8291,8467,1610255,84544.0,50026208.0
2017-07-06,8442,8517,8342,8367,740931,83544.0,50026208.0
2017-07-07,8392,9018,8392,8718,1739289,87046.0,50026208.0
2017-07-10,8717,8968,8617,8643,847791,86295.0,50026208.0
2017-07-11,8717,8817,8542,8567,565439,85545.0,50026208.0
2017-07-12,8592,8868,8567,8718,699301,87046.0,50026208.0
2017-07-13,8567,8918,8567,8793,551048,87796.0,50026208.0
2017-07-14,8868,9243,8792,9194,1654126,91798.0,50026208.0
2017-07-17,9344,9544,9068,9169,1360992,91548.0,50026208.0
2017-07-18,9118,9218,8692,8768,815845,87546.0,50026208.0
2017-07-19,8817,9118,8667,8768,909128,87546.0,50026208.0
2017-07-20,8767,8918,8692,8818,475564,88046.0,50026208.0
2017-07-21,8843,8918,8467,8567,922448,85545.0,50026208.0
2017-07-24,8567,8692,8417,8467,622742,84544.0,50026208.0
2017-07-25,8417,8542,8191,8192,756398,81793.0,50026208.0
2017-07-26,8191,8342,7790,8016,779940,80042.0,50026208.0
2017-07-27,8016,8116,7790,7816,509890,78041.0,50026208.0
2017-07-28,7815,7815,7039,7365,1411369,73539.0,50026208.0
2017-07-31,7365,7565,7114,7315,689027,73038.0,50026208.0
2017-08-01,7314,7615,7264,7340,497296,73288.0,50026208.0
2017-08-02,7339,7490,7239,7390,496519,73789.0,50026208.0
2017-08-03,7390,7565,7039,7064,703139,70537.0,50026208.0
2017-08-04,7014,7164,6864,7014,630589,70037.0,50026208.0
2017-08-07,6964,7339,6939,7115,555940,71037.0,50026208.0
2017-08-08,7114,7289,6964,7165,452479,71537.0,50026208.0
2017-08-09,7064,7164,6864,6889,586011,68786.0,50026208.0
2017-08-10,6964,8943,6889,8943,20615264,89297.0,50026208.0
2017-08-11,8567,8918,7966,8267,21408342,82543.0,50026208.0
2017-08-14,8166,8367,7640,7791,8542924,77791.0,50026208.0
2017-08-16,7740,7966,7440,7465,6033574,74539.0,50026208.0
2017-08-17,7515,7590,7189,7290,4899063,72788.0,50026208.0
2017-08-18,7615,7841,7390,7465,7498343,74539.0,50026208.0
2017-08-21,7615,7765,7465,7766,3290458,77541.0,50026208.0
2017-08-22,7765,8016,7440,7515,3686036,75039.0,50026208.0
2017-08-23,7590,7590,7365,7390,1590249,73789.0,50026208.0
2017-08-24,7440,7640,7314,7540,1521077,75289.0,50026208.0
2017-08-25,7565,7790,7515,7590,2371485,75790.0,50026208.0
2017-08-28,7640,7790,7565,7691,2065229,76790.0,50026208.0
2017-08-29,7615,7665,7064,7490,1790718,74789.0,50026208.0
2017-08-30,7189,7289,7064,7089,2902028,70787.0,50026208.0
2017-08-31,7164,7164,6939,7014,1536041,70037.0,50026208.0
2017-09-01,7039,7089,6788,6889,1480789,68786.0,50026208.0
2017-09-04,6638,6763,6438,6714,1416975,67035.0,50026208.0
2017-09-05,6688,7064,6663,6764,1968160,67535.0,50026208.0
2017-09-06,6763,6964,6688,6814,1412146,68036.0,50026208.0
2017-09-07,6864,6939,6763,6764,805141,67535.0,50026208.0
2017-09-08,6813,6864,6538,6563,877784,65534.0,50026208.0
2017-09-11,6538,6638,6287,6413,1092877,64034.0,50026208.0
2017-09-12,6413,6663,6337,6488,1225112,64784.0,50026208.0
2017-09-13,6488,6663,6187,6288,1501914,62783.0,50026208.0
2017-09-14,6287,6438,6112,6438,1185201,64284.0,50026208.0
2017-09-15,6337,6563,6312,6363,772735,63533.0,50026208.0
2017-09-18,6312,6513,6187,6413,1121839,64034.0,50026208.0
2017-09-19,6312,6362,6162,6213,607818,62032.0,50026208.0
2017-09-20,6262,6337,5761,5762,1462632,57530.0,50026208.0
2017-09-21,5736,6037,5486,5687,1890058,56780.0,50026208.0
2017-09-22,5661,5861,5285,5286,1162230,52778.0,50026208.0
2017-09-25,5285,6362,5260,5461,12528528,54529.0,50026208.0
2017-09-26,5411,6312,5411,5712,8026685,57030.0,50026208.0
2017-09-27,5761,5836,5461,5461,1554787,54529.0,50026208.0
2017-09-28,5586,5786,5285,5386,1737430,53778.0,50026208.0
2017-09-29,5360,5611,5360,5436,924907,54278.0,50026208.0
2017-10-10,5611,5611,5360,5386,851153,53778.0,50026208.0
2017-10-11,5411,5761,5385,5611,1141397,56029.0,50026208.0
2017-10-12,5636,5761,5536,5687,803408,56780.0,50026208.0
2017-10-13,5736,5811,5536,5637,601117,56279.0,50026208.0
2017-10-16,5611,5661,5385,5411,570082,54028.0,50026208.0
2017-10-17,5360,5461,5085,5161,1352443,51527.0,50026208.0
2017-10-18,5160,5210,4864,4925,1921218,49176.0,50026208.0
2017-10-19,4940,5060,4915,5005,635354,49976.0,50026208.0
2017-10-20,5185,6413,5160,5712,41109451,57030.0,50026208.0
2017-10-23,5611,5836,5536,5637,6140669,56279.0,50026208.0
2017-10-24,5811,6112,5511,5511,8832299,55029.0,50026208.0
2017-10-25,5561,5761,5461,5611,2488476,56029.0,50026208.0
2017-10-26,5686,5861,5586,5637,3843136,56279.0,50026208.0
2017-10-27,5636,5761,5586,5611,1713572,56029.0,50026208.0
2017-10-30,5711,5761,5561,5561,1350303,55529.0,50026208.0
2017-10-31,5611,5736,5536,5737,2230147,57280.0,50026208.0
2017-11-01,5711,5736,5586,5611,2125191,56029.0,50026208.0
2017-11-02,5636,5636,5160,5211,3498022,52027.0,50026208.0
2017-11-03,5235,5235,5010,5110,1307637,52127.0,51104955.0
2017-11-06,5135,5235,5000,5000,1578583,51003.0,51104955.0
2017-11-07,5110,5185,5005,5060,1331040,51616.0,51104955.0
2017-11-08,5085,5085,4985,5000,912602,51003.0,51104955.0
2017-11-09,5010,5185,5000,5135,977722,52383.0,51104955.0
2017-11-10,5210,5210,5035,5085,598132,51872.0,51104955.0
2017-11-13,5110,5135,5005,5010,818380,51105.0,51104955.0
2017-11-14,5035,5210,5010,5135,1054123,52383.0,51104955.0
2017-11-15,5160,5160,4774,4995,1261260,50952.0,51104955.0
2017-11-16,5005,5060,4975,4990,541021,50901.0,51104955.0
2017-11-17,4965,5060,4955,5005,596673,51054.0,51104955.0
2017-11-20,5035,5060,5000,5060,556982,51616.0,51104955.0
2017-11-21,5060,5085,4985,5035,1065446,51360.0,51104955.0
2017-11-22,5035,5085,4990,5060,780375,51616.0,51104955.0
2017-11-23,5060,5085,4995,5085,909007,51872.0,51104955.0
2017-11-24,5035,5962,5035,5436,13171897,55449.0,51104955.0
2017-11-27,5686,6788,5686,5987,39064224,61070.0,51104955.0
2017-11-28,6162,6312,5661,5787,10365262,59026.0,51104955.0
2017-11-29,5711,6062,5711,5887,4077952,60048.0,51104955.0
2017-11-30,5887,5962,5736,5737,2561742,58515.0,51104955.0
2017-12-01,5736,5836,5436,5586,3408368,56982.0,51104955.0
2017-12-04,5586,5887,5536,5737,2923313,58515.0,51104955.0
2017-12-05,5786,6262,5761,5987,8220675,61070.0,51104955.0
2017-12-06,5962,6388,5887,6037,5580057,61581.0,51104955.0
2017-12-07,6087,6813,6012,6488,14525168,66181.0,51104955.0
2017-12-08,6688,7465,6588,6588,23657818,67203.0,51104955.0
2017-12-11,6638,7164,6488,6488,6640737,66181.0,51104955.0
2017-12-12,6463,6538,6012,6087,4316626,62093.0,51104955.0
2017-12-13,6112,6438,6112,6413,3275269,65414.0,51104955.0
2017-12-14,6463,6513,6112,6112,2061567,62348.0,51104955.0
2017-12-15,6012,6312,6012,6087,1746356,62093.0,51104955.0
2017-12-18,6137,6287,6062,6238,2165186,63626.0,51104955.0
2017-12-19,6262,6388,5661,5712,2474457,58260.0,51104955.0
2017-12-20,5611,5711,5436,5637,1335558,57493.0,51104955.0
2017-12-21,5561,5661,5135,5135,1863619,52383.0,51104955.0
2017-12-22,5135,6337,5135,5712,10304149,58260.0,51104955.0
2017-12-26,5686,6012,5561,5662,2635056,57749.0,51104955.0
2017-12-27,5561,5912,5561,5762,1820429,58771.0,51104955.0
2017-12-28,5786,6187,5686,5687,2735694,58004.0,51104955.0
2018-01-02,5912,6062,5761,6062,1554056,61837.0,51104955.0
2018-01-03,6137,6212,5987,6087,2272812,62093.0,51104955.0
2018-01-04,6112,6237,5761,5762,1892035,58771.0,51104955.0
2018-01-05,5786,6087,5711,5887,1480945,60048.0,51104955.0
2018-01-08,5836,5987,5661,5762,1834009,58771.0,51104955.0
2018-01-09,5761,6087,5686,6062,3873636,61837.0,51104955.0
2018-01-10,6012,6162,5937,6037,1881512,61581.0,51104955.0
2018-01-11,5987,6037,5686,5762,2160468,58771.0,51104955.0
2018-01-12,5761,5962,5711,5812,1969892,59608.0,51386205.0
2018-01-15,5811,5887,5686,5737,1013620,58837.0,51386205.0
2018-01-16,5736,5861,5686,5837,673203,59865.0,51386205.0
2018-01-17,5887,6187,5711,5987,2850634,61407.0,51386205.0
2018-01-18,5962,6237,5811,5887,1273841,60379.0,51386205.0
2018-01-19,5887,6112,5887,6012,2653556,61663.0,51386205.0
2018-01-22,6137,6187,5761,5837,1532234,59865.0,51386205.0
2018-01-23,5887,5937,5811,5887,1708435,60379.0,51386205.0
2018-01-24,5937,5987,5836,5837,1167832,59865.0,51386205.0
2018-01-25,5861,5887,5711,5762,2160398,59094.0,51386205.0
2018-01-26,5761,5861,5686,5762,1664973,59094.0,51386205.0
2018-01-29,5786,5811,5686,5787,1288206,59351.0,51386205.0
2018-01-30,5836,5912,5686,5712,1377384,58580.0,51386205.0
2018-01-31,5736,5786,5636,5712,1045301,58580.0,51386205.0
2018-02-01,5711,5736,5436,5712,1635243,58580.0,51386205.0
2018-02-02,5661,5711,5486,5561,783664,57039.0,51386205.0
2018-02-05,5586,5586,5035,5085,1495317,52157.0,51386205.0
2018-02-06,4789,5135,4789,5010,1642357,51386.0,51386205.0
2018-02-07,5085,5135,4970,4970,910431,50975.0,51386205.0
2018-02-08,4985,5085,4985,5010,516818,51386.0,51386205.0
2018-02-09,4769,5461,4769,5035,2915287,51643.0,51386205.0
2018-02-12,5060,5085,4955,4960,791296,50872.0,51386205.0
2018-02-13,4935,4995,4809,4810,868646,49331.0,51386205.0
2018-02-14,4774,4859,4639,4840,1005995,49639.0,51386205.0
2018-02-19,4839,4930,4759,4760,712747,48817.0,51386205.0
2018-02-20,4679,4874,4679,4815,585791,49382.0,51386205.0
2018-02-21,4834,4975,4834,4965,444507,50924.0,51386205.0
2018-02-22,4985,4985,4859,4875,403642,49999.0,51386205.0
2018-02-23,4839,4899,4824,4850,284024,49742.0,51386205.0
2018-02-26,4809,4809,4614,4624,1343443,47429.0,51386205.0
2018-02-27,4564,4604,4298,4304,2981182,44141.0,51386205.0
2018-02-28,4308,4343,3897,4008,3324341,41109.0,51386205.0
2018-03-02,4008,4178,3907,3933,1427963,40338.0,51386205.0
2018-03-05,3933,4063,3933,4043,894558,41469.0,51386205.0
2018-03-06,4028,4113,4003,4073,505175,41777.0,51386205.0
2018-03-07,4058,4113,3973,3983,891561,40852.0,51386205.0
2018-03-08,4008,4143,3988,4068,690380,41726.0,51386205.0
2018-03-09,4038,4193,4018,4194,579890,43010.0,51386205.0
2018-03-12,4223,5436,4218,5436,22515580,55754.0,51386205.0
2018-03-13,5461,5611,4985,5085,10613447,52157.0,51386205.0
2018-03-14,5135,5235,4844,5161,6179204,52928.0,51386205.0
2018-03-15,5912,6488,5310,5411,25596350,55497.0,51386205.0
2018-03-16,5511,5861,5360,5687,6832274,58323.0,51386205.0
2018-03-19,5686,5937,5285,5386,5674492,55240.0,51386205.0
2018-03-20,5436,5511,5035,5211,4505142,53442.0,51386205.0
2018-03-21,5260,5310,5035,5161,2100024,52928.0,51386205.0
2018-03-22,5035,5511,4153,5110,5989700,52414.0,51386205.0
2018-03-23,5436,5987,5411,5486,8120001,56268.0,51386205.0
2018-03-26,5360,5761,5310,5737,2033812,58837.0,51386205.0
2018-03-27,5736,6939,5661,6739,16270839,69210.0,51457455.0
2018-03-28,6713,7339,6638,6914,7207632,71011.0,51457455.0
2018-03-29,7014,7264,6538,6864,4420137,70497.0,51457455.0
2018-03-30,6864,6939,6513,6889,3612026,70754.0,51457455.0
2018-04-02,6989,7264,6713,7089,3492449,72812.0,51457455.0
2018-04-03,7039,8116,6914,7666,8528475,78730.0,51457455.0
2018-04-04,7665,9719,7665,9219,20671906,94682.0,51457455.0
2018-04-05,9168,9168,8467,8618,5601678,88507.0,51457455.0
2018-04-06,8617,11022,8617,9895,18143160,101628.0,51457455.0
2018-04-09,9920,11949,9569,10847,12534428,111405.0,51457455.0
2018-04-10,10822,11273,10020,10897,4638852,111920.0,51457455.0
2018-04-11,11197,11723,10822,11198,3282448,115007.0,51457455.0
2018-04-12,11222,11298,10822,10847,1808557,111405.0,51457455.0
2018-04-13,10847,11222,10245,10947,1977384,112435.0,51457455.0
2018-04-16,11122,11298,10771,11273,2410429,115779.0,51457455.0
2018-04-17,11323,12575,11097,11799,4324354,121182.0,51457455.0
2018-04-18,11799,13452,11748,12626,4245006,129673.0,51457455.0
2018-04-19,12650,13577,10120,11899,5913199,122211.0,51457455.0
2018-04-20,11899,12650,11273,12250,2659224,125813.0,51457455.0
2018-04-23,12024,13903,11523,13903,5542656,142794.0,51457455.0
2018-04-24,14153,16032,14078,15482,6063602,159004.0,51457455.0
2018-04-25,15782,16558,15206,15983,3317697,164149.0,51457455.0
2018-04-26,16533,16533,14905,15958,2181419,163892.0,51457455.0
2018-04-27,16383,17034,16258,16684,2294884,171353.0,51457455.0
2018-04-30,17285,17385,16032,16759,1718387,172125.0,51457455.0
2018-05-02,16658,16658,15105,16509,1609679,169552.0,51457455.0
2018-05-03,16433,16433,15456,15907,1088892,163377.0,51457455.0
2018-05-04,15556,16433,14404,15356,2797107,157717.0,51457455.0
2018-05-08,15782,16208,14178,14179,1364074,145625.0,51457455.0
2018-05-09,13978,14730,12650,14304,2356313,146911.0,51457455.0
2018-05-10,14529,16533,14529,16534,2244630,169810.0,51457455.0
2018-05-11,17385,18287,17084,17536,4763181,180101.0,51457455.0
