이미지스(115610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-11,6860,7230,6860,7130,68430,54538.0,7649128.0
2013-07-12,7060,7270,7060,7270,67103,55609.0,7649128.0
2013-07-15,7310,7490,7190,7300,58851,55839.0,7649128.0
2013-07-16,7350,7470,7280,7330,55072,56068.0,7649128.0
2013-07-17,8000,8270,7650,7860,410767,60122.0,7649128.0
2013-07-18,8070,8100,7750,7910,136089,60505.0,7649128.0
2013-07-19,7920,8190,7890,7950,56016,60811.0,7649128.0
2013-07-22,7900,8060,7900,8050,65953,61575.0,7649128.0
2013-07-23,8100,8250,8060,8070,83832,61728.0,7649128.0
2013-07-24,8110,8190,7770,7910,103244,60505.0,7649128.0
2013-07-25,7910,7990,7790,7870,60394,60199.0,7649128.0
2013-07-26,7830,8080,7830,7870,39342,60199.0,7649128.0
2013-07-29,7980,7980,7720,7810,26070,59740.0,7649128.0
2013-07-30,7810,8400,7810,8400,98732,64253.0,7649128.0
2013-07-31,8300,8390,8130,8140,47861,62264.0,7649128.0
2013-08-01,8140,8260,8010,8010,57884,61270.0,7649128.0
2013-08-02,8100,8120,7940,8000,55075,61193.0,7649128.0
2013-08-05,7950,8010,7800,7820,65016,59816.0,7649128.0
2013-08-06,7820,7920,7690,7910,41148,60505.0,7649128.0
2013-08-07,7970,8130,7820,7910,49646,60505.0,7649128.0
2013-08-08,8040,8230,7990,7990,64022,61117.0,7649128.0
2013-08-09,7990,8100,7900,8100,42680,61958.0,7649128.0
2013-08-12,8100,8230,7950,7950,38193,60811.0,7649128.0
2013-08-13,7950,8190,7900,8010,62053,61270.0,7649128.0
2013-08-14,8160,8160,7950,8040,58316,61499.0,7649128.0
2013-08-16,7830,8140,7830,7940,32023,60734.0,7649128.0
2013-08-19,7940,8030,7830,8030,39583,61422.0,7649128.0
2013-08-20,8030,8030,7760,7800,65460,59663.0,7649128.0
2013-08-21,7810,8090,7800,7940,128818,60734.0,7649128.0
2013-08-22,7820,7940,7680,7700,81763,58898.0,7649128.0
2013-08-23,7940,7940,7810,7930,27769,60658.0,7649128.0
2013-08-26,8050,8700,8050,8560,301141,65477.0,7649128.0
2013-08-27,8610,8640,8420,8480,114915,64865.0,7649128.0
2013-08-28,8350,8680,8250,8530,170276,65247.0,7649128.0
2013-08-29,8710,8950,7880,7960,458333,60887.0,7649128.0
2013-08-30,7960,7960,7190,7490,382373,57292.0,7649128.0
2013-09-02,7530,7650,7460,7460,102766,57062.0,7649128.0
2013-09-03,7460,7590,7420,7470,64833,57139.0,7649128.0
2013-09-04,7380,7780,7380,7780,116142,59510.0,7649128.0
2013-09-05,7850,7870,7700,7700,38026,58898.0,7649128.0
2013-09-06,7740,7790,7580,7700,31303,58898.0,7649128.0
2013-09-09,7770,7770,7400,7700,48833,58898.0,7649128.0
2013-09-10,7610,7940,7610,7750,69228,59281.0,7649128.0
2013-09-11,7910,8270,7780,8200,180735,62723.0,7649128.0
2013-09-12,8190,8600,8050,8370,139278,64023.0,7649128.0
2013-09-13,8130,8470,8130,8350,52289,63870.0,7649128.0
2013-09-16,8440,8440,8020,8180,36646,62570.0,7649128.0
2013-09-17,8390,8390,8150,8240,45674,63029.0,7649128.0
2013-09-23,8230,8330,8110,8240,68543,63029.0,7649128.0
2013-09-24,8120,8350,8110,8350,66466,63870.0,7649128.0
2013-09-25,8350,8390,8090,8240,55874,63029.0,7649128.0
2013-09-26,8280,8700,8240,8520,249756,65171.0,7649128.0
2013-09-27,8590,8950,8590,8950,260803,68460.0,7649128.0
2013-09-30,9120,9150,8680,8730,143892,66777.0,7649128.0
2013-10-01,8560,8950,8560,8580,115230,65630.0,7649128.0
2013-10-02,8660,9720,8660,9550,578403,73049.0,7649128.0
2013-10-04,9450,9900,9440,9560,414848,73126.0,7649128.0
2013-10-07,9550,9660,9290,9480,130715,72514.0,7649128.0
2013-10-08,9510,10050,9410,9850,493297,75344.0,7649128.0
2013-10-10,9730,9870,9420,9590,209866,73355.0,7649128.0
2013-10-11,9660,9890,9370,9400,159317,71902.0,7649128.0
2013-10-14,9500,9510,9060,9130,207763,69837.0,7649128.0
2013-10-15,9300,9360,9040,9080,157275,69454.0,7649128.0
2013-10-16,9080,9130,8760,8760,138736,67006.0,7649128.0
2013-10-17,8900,8930,8370,8500,156937,65018.0,7649128.0
2013-10-18,8510,8880,8410,8770,131204,67083.0,7649128.0
2013-10-21,9050,9700,9030,9100,576296,69607.0,7649128.0
2013-10-22,9240,9430,9190,9300,146721,71137.0,7649128.0
2013-10-23,9400,9440,9060,9120,111684,69760.0,7649128.0
2013-10-24,9250,9410,8780,9390,126026,71825.0,7649128.0
2013-10-25,9490,9490,9190,9280,78260,70984.0,7649128.0
2013-10-28,9250,9750,9050,9640,171694,73738.0,7649128.0
2013-10-29,9750,9950,9530,9610,153519,73508.0,7649128.0
2013-10-30,9610,9880,9410,9870,129795,75497.0,7649128.0
2013-10-31,9740,9870,9380,9570,105155,73202.0,7649128.0
2013-11-01,9570,9660,9360,9360,68108,71596.0,7649128.0
2013-11-04,9360,9450,9150,9200,84291,70372.0,7649128.0
2013-11-05,9220,9300,8970,8970,122644,68613.0,7649128.0
2013-11-06,8910,9020,8660,8770,118921,67083.0,7649128.0
2013-11-07,8800,9080,8600,8940,211206,68383.0,7649128.0
2013-11-08,8890,9040,8710,8730,74418,66777.0,7649128.0
2013-11-11,8850,8900,8270,8350,76759,63870.0,7649128.0
2013-11-12,8350,8500,8350,8450,44731,64635.0,7649128.0
2013-11-13,8640,8640,7850,7960,163745,60887.0,7649128.0
2013-11-14,8000,8060,7740,7740,93900,59204.0,7649128.0
2013-11-15,7740,8000,7740,7940,56751,60734.0,7649128.0
2013-11-18,7920,8080,7780,7830,30222,59893.0,7649128.0
2013-11-19,7760,7930,7440,7760,80324,59357.0,7649128.0
2013-11-20,7720,7930,7700,7840,36933,59969.0,7649128.0
2013-11-21,7840,7930,7520,7530,36326,57598.0,7649128.0
2013-11-22,7560,7700,7430,7620,45598,58286.0,7649128.0
2013-11-25,7790,7790,7500,7580,55867,57980.0,7649128.0
2013-11-26,7700,7700,7420,7600,27456,58133.0,7649128.0
2013-11-27,7700,7700,7470,7570,49298,57904.0,7649128.0
2013-11-28,7680,7900,7580,7820,82146,59816.0,7649128.0
2013-11-29,7820,8060,7820,8000,109741,61193.0,7649128.0
2013-12-02,8200,8200,7570,7580,107791,57980.0,7649128.0
2013-12-03,7500,7580,7100,7180,115688,54921.0,7649128.0
2013-12-04,7090,7290,6950,6950,64950,53161.0,7649128.0
2013-12-05,6900,7040,6590,6660,95152,50943.0,7649128.0
2013-12-06,6770,6770,6500,6530,99707,49949.0,7649128.0
2013-12-09,6900,6900,6030,6100,326958,46660.0,7649128.0
2013-12-10,6190,6230,5830,6130,141635,46889.0,7649128.0
2013-12-11,6130,6250,6000,6130,59016,46889.0,7649128.0
2013-12-12,5900,6120,5860,6060,82231,46354.0,7649128.0
2013-12-13,6140,6140,5820,5950,65834,45512.0,7649128.0
2013-12-16,5880,6030,5730,5830,86272,44594.0,7649128.0
2013-12-17,5840,5880,5670,5680,62266,43447.0,7649128.0
2013-12-18,5620,5780,5500,5610,85145,42912.0,7649128.0
2013-12-19,5730,5880,5560,5720,100907,43753.0,7649128.0
2013-12-20,5700,5900,5700,5870,48766,44900.0,7649128.0
2013-12-23,5940,6140,5800,6100,90146,46660.0,7649128.0
2013-12-24,6100,6140,5890,6040,70609,46322.0,7669128.0
2013-12-26,6050,6110,5790,5810,58746,44558.0,7669128.0
2013-12-27,5810,6130,5730,6100,72611,46782.0,7669128.0
2013-12-30,6020,6110,5940,6000,70826,46015.0,7669128.0
2014-01-02,6000,6190,5880,5880,95821,45094.0,7669128.0
2014-01-03,5820,6020,5820,5950,39411,45631.0,7669128.0
2014-01-06,5960,6340,5960,6230,157364,47779.0,7669128.0
2014-01-07,6230,6280,6130,6230,53863,47779.0,7669128.0
2014-01-08,6240,6330,6140,6170,83768,47319.0,7669128.0
2014-01-09,6170,6230,6070,6130,50603,47012.0,7669128.0
2014-01-10,6110,6220,6020,6150,52731,47165.0,7669128.0
2014-01-13,6150,6180,6090,6090,51382,46705.0,7669128.0
2014-01-14,6090,6210,5920,6110,90567,46858.0,7669128.0
2014-01-15,6240,6240,6040,6050,56421,46398.0,7669128.0
2014-01-16,6060,6330,6010,6330,95478,48546.0,7669128.0
2014-01-17,6320,6400,6210,6250,60020,47932.0,7669128.0
2014-01-20,6250,6320,6180,6220,52874,47702.0,7669128.0
2014-01-21,6190,6480,6170,6360,110999,48776.0,7669128.0
2014-01-22,6370,6450,6310,6400,53005,49082.0,7669128.0
2014-01-23,6400,6490,6270,6320,62033,48469.0,7669128.0
2014-01-24,6320,6370,6200,6300,52494,48316.0,7669128.0
2014-01-27,6150,6210,5860,5980,83683,45861.0,7669128.0
2014-01-28,5890,6080,5760,5870,84433,45018.0,7669128.0
2014-01-29,5870,6110,5870,6080,52176,46628.0,7669128.0
2014-02-03,6110,6140,5800,6000,54349,46015.0,7669128.0
2014-02-04,5840,5980,5760,5770,90132,44251.0,7669128.0
2014-02-05,5870,5870,5600,5600,58720,42947.0,7669128.0
2014-02-06,5730,5730,5480,5610,81121,43024.0,7669128.0
2014-02-07,5700,5870,5590,5870,61698,45018.0,7669128.0
2014-02-10,5800,5870,5750,5870,59756,45018.0,7669128.0
2014-02-11,5950,6020,5860,5980,81479,45861.0,7669128.0
2014-02-12,5990,6140,5960,6100,74046,46782.0,7669128.0
2014-02-13,6120,6150,5890,5990,109786,45938.0,7669128.0
2014-02-14,5960,6040,5900,6020,47079,46168.0,7669128.0
2014-02-17,6020,6070,5760,5890,66185,45171.0,7669128.0
2014-02-18,5890,5940,5760,5860,28121,44941.0,7669128.0
2014-02-19,5810,5880,5790,5860,41623,44941.0,7669128.0
2014-02-20,5800,5880,5700,5800,42813,44481.0,7669128.0
2014-02-21,5780,5890,5740,5890,41111,45171.0,7669128.0
2014-02-24,5890,5930,5770,5830,54371,44711.0,7669128.0
2014-02-25,5840,5890,5680,5730,50457,43944.0,7669128.0
2014-02-26,5730,5780,5510,5570,76193,42717.0,7669128.0
2014-02-27,5570,5630,5260,5380,169605,41260.0,7669128.0
2014-02-28,5390,5430,5310,5370,68075,41183.0,7669128.0
2014-03-03,5370,5370,5180,5300,46817,40646.0,7669128.0
2014-03-04,5230,5370,5180,5270,43880,40416.0,7669128.0
2014-03-05,5310,5500,5310,5440,51077,41720.0,7669128.0
2014-03-06,5450,5650,5410,5600,65120,42947.0,7669128.0
2014-03-07,5610,5670,5530,5570,46617,42717.0,7669128.0
2014-03-10,5570,5610,5440,5480,40482,42027.0,7669128.0
2014-03-11,5570,6090,5460,6090,246656,46705.0,7669128.0
2014-03-12,6200,6950,5980,6590,1382671,50540.0,7669128.0
2014-03-13,6640,6850,6460,6500,557862,49849.0,7669128.0
2014-03-14,6500,6560,6300,6560,247920,50309.0,7669128.0
2014-03-17,6460,6710,6360,6510,274993,49926.0,7669128.0
2014-03-18,6540,6780,6480,6650,184445,51000.0,7669128.0
2014-03-19,6730,6750,6400,6520,163904,50003.0,7669128.0
2014-03-20,6550,7200,6550,6830,672409,52380.0,7669128.0
2014-03-21,6800,6960,6760,6830,164998,52380.0,7669128.0
2014-03-24,7040,7250,6930,7050,437555,54067.0,7669128.0
2014-03-25,7050,7100,6910,6920,188567,53070.0,7669128.0
2014-03-26,6970,7080,6880,6910,83805,52994.0,7669128.0
2014-03-27,6910,6910,6570,6610,188988,50693.0,7669128.0
2014-03-28,6610,6700,6560,6630,75325,50846.0,7669128.0
2014-03-31,6660,6750,6580,6650,76109,51000.0,7669128.0
2014-04-01,6650,6770,6550,6770,66633,51920.0,7669128.0
2014-04-02,6780,7090,6780,6910,159605,52994.0,7669128.0
2014-04-03,6930,7030,6770,6940,160265,53224.0,7669128.0
2014-04-04,7100,7560,7070,7190,547746,55141.0,7669128.0
2014-04-07,7250,7300,7130,7200,184579,55218.0,7669128.0
2014-04-08,7210,7250,7030,7090,86921,54374.0,7669128.0
2014-04-09,7100,7290,7030,7030,76837,53914.0,7669128.0
2014-04-10,7140,7140,6960,7040,61569,53991.0,7669128.0
2014-04-11,6940,7000,6790,6840,93926,52457.0,7669128.0
2014-04-14,6840,7120,6840,7100,93318,54451.0,7669128.0
2014-04-15,7110,7120,6910,6940,85570,53224.0,7669128.0
2014-04-16,6940,7010,6840,6910,81385,52994.0,7669128.0
2014-04-17,6880,6990,6770,6770,96836,51920.0,7669128.0
2014-04-18,6750,6930,6570,6900,69969,52917.0,7669128.0
2014-04-21,6900,6940,6830,6860,37135,52610.0,7669128.0
2014-04-22,6860,6880,6750,6770,44986,51920.0,7669128.0
2014-04-23,6800,6830,6580,6580,79052,50463.0,7669128.0
2014-04-24,6580,6700,6340,6500,36476,49849.0,7669128.0
2014-04-25,6580,6590,6450,6450,25516,49466.0,7669128.0
2014-04-28,6450,6550,6400,6440,23358,49389.0,7669128.0
2014-04-29,6530,6540,6390,6400,22419,49082.0,7669128.0
2014-04-30,6440,6480,6380,6470,32104,49619.0,7669128.0
2014-05-02,6500,6800,6490,6630,65773,50846.0,7669128.0
2014-05-07,6630,6770,6630,6680,53468,51230.0,7669128.0
2014-05-08,6680,6800,6540,6570,47675,50386.0,7669128.0
2014-05-09,6620,6790,6500,6710,42283,51460.0,7669128.0
2014-05-12,6790,6790,6450,6450,51331,49466.0,7669128.0
2014-05-13,6500,6760,6460,6740,72640,51690.0,7669128.0
2014-05-14,6790,6810,6630,6650,46711,51000.0,7669128.0
2014-05-15,6650,6800,6610,6800,61660,52150.0,7669128.0
2014-05-16,6810,6820,6510,6600,101394,50616.0,7669128.0
2014-05-19,6600,6720,6320,6430,94354,49312.0,7669128.0
2014-05-20,6500,6500,6060,6300,139472,48316.0,7669128.0
2014-05-21,6220,6790,6220,6350,296659,48699.0,7669128.0
2014-05-22,6360,6450,6300,6310,77719,48392.0,7669128.0
2014-05-23,6310,6350,6100,6130,75060,47012.0,7669128.0
2014-05-26,6140,6200,5900,5950,85529,45631.0,7669128.0
2014-05-27,5950,6040,5780,5870,45906,45018.0,7669128.0
2014-05-28,5870,6130,5780,6130,46271,47012.0,7669128.0
2014-05-29,6090,6190,6060,6140,30402,47088.0,7669128.0
2014-05-30,6140,6220,6040,6220,30345,47702.0,7669128.0
2014-06-02,6220,6450,6180,6260,81120,48009.0,7669128.0
2014-06-03,6260,6330,6050,6080,67042,46628.0,7669128.0
2014-06-05,6090,6180,5900,5970,28028,45785.0,7669128.0
2014-06-09,5980,6050,5840,5840,37978,44788.0,7669128.0
2014-06-10,5820,5940,5780,5840,43490,44788.0,7669128.0
2014-06-11,5890,6190,5870,6000,76769,46015.0,7669128.0
2014-06-12,6000,6060,5860,5900,46576,45248.0,7669128.0
2014-06-13,5900,5900,5750,5820,54053,44634.0,7669128.0
2014-06-16,5820,5860,5480,5600,131822,42947.0,7669128.0
2014-06-17,5600,5690,5590,5620,47208,43100.0,7669128.0
2014-06-18,5620,5810,5620,5720,33027,43867.0,7669128.0
2014-06-19,5750,6490,5750,6320,503700,48469.0,7669128.0
2014-06-20,6320,6320,6110,6290,132846,48239.0,7669128.0
2014-06-23,6290,6390,6060,6200,145365,47549.0,7669128.0
2014-06-24,6180,6230,5820,6000,79339,46015.0,7669128.0
2014-06-25,5960,6080,5830,5830,59640,44711.0,7669128.0
2014-06-26,5890,5980,5750,5800,29437,44481.0,7669128.0
2014-06-27,5800,5940,5700,5920,23371,45401.0,7669128.0
2014-06-30,5960,6150,5920,5960,42743,45708.0,7669128.0
2014-07-01,6030,6040,5870,5980,31221,45861.0,7669128.0
2014-07-02,6050,6050,5900,5920,40956,45401.0,7669128.0
2014-07-03,5990,6070,5900,5900,29295,45248.0,7669128.0
2014-07-04,5970,5970,5840,5890,27531,45171.0,7669128.0
2014-07-07,5920,5920,5750,5760,52829,44174.0,7669128.0
2014-07-08,5740,5880,5700,5770,25653,44251.0,7669128.0
2014-07-09,5770,5850,5640,5850,45483,44864.0,7669128.0
2014-07-10,5820,5950,5760,5760,28819,44174.0,7669128.0
2014-07-11,5760,5800,5610,5610,61256,43024.0,7669128.0
2014-07-14,5620,5710,5610,5620,38800,43100.0,7669128.0
2014-07-15,5640,5740,5620,5660,28271,43407.0,7669128.0
2014-07-16,5660,5680,5500,5540,54581,42487.0,7669128.0
2014-07-17,5600,5600,5510,5540,36156,42487.0,7669128.0
2014-07-18,5510,5600,5480,5520,51376,42334.0,7669128.0
2014-07-21,5520,5550,5400,5400,71795,41413.0,7669128.0
2014-07-22,5410,5490,5390,5440,44300,41720.0,7669128.0
2014-07-23,5480,5540,5430,5530,38833,42410.0,7669128.0
2014-07-24,5560,5730,5520,5620,52296,43100.0,7669128.0
2014-07-25,5650,5650,5540,5600,24739,42947.0,7669128.0
2014-07-28,5570,5600,5270,5290,65194,40570.0,7669128.0
2014-07-29,5290,5340,5170,5190,80375,39803.0,7669128.0
2014-07-30,5200,5600,5170,5400,40725,41413.0,7669128.0
2014-07-31,5390,5450,5190,5250,42159,40263.0,7669128.0
2014-08-01,5220,5430,5210,5290,24604,40570.0,7669128.0
2014-08-04,5290,5370,5190,5350,27192,41030.0,7669128.0
2014-08-05,5330,5570,5330,5370,36305,41183.0,7669128.0
2014-08-06,5420,5590,5370,5410,29537,41490.0,7669128.0
2014-08-07,5390,5490,5290,5310,22241,40723.0,7669128.0
2014-08-08,5320,5330,5220,5300,28557,40646.0,7669128.0
2014-08-11,5380,5410,5190,5290,33815,40570.0,7669128.0
2014-08-12,5310,5340,5200,5270,17752,40416.0,7669128.0
2014-08-13,5220,5420,5100,5420,45630,41567.0,7669128.0
2014-08-14,5420,5600,5420,5530,32019,42410.0,7669128.0
2014-08-18,5550,5620,5510,5530,25818,42410.0,7669128.0
2014-08-19,5580,5580,5400,5540,29831,42487.0,7669128.0
2014-08-20,5590,5600,5370,5410,26145,41490.0,7669128.0
2014-08-21,5460,5610,5400,5590,31373,42870.0,7669128.0
2014-08-22,5600,5960,5590,5860,82315,44941.0,7669128.0
2014-08-25,5910,5950,5650,5650,37843,43331.0,7669128.0
2014-08-26,5690,5830,5600,5800,31957,44481.0,7669128.0
2014-08-27,5660,5870,5630,5660,46445,43407.0,7669128.0
2014-08-28,5660,5820,5600,5660,27543,43407.0,7669128.0
2014-08-29,5710,5780,5600,5700,21597,43714.0,7669128.0
2014-09-01,5600,5660,5040,5100,131835,39113.0,7669128.0
2014-09-02,5120,5240,5040,5070,50440,38882.0,7669128.0
2014-09-03,5060,5160,4975,5130,81586,39343.0,7669128.0
2014-09-04,5130,5180,5040,5090,31919,39036.0,7669128.0
2014-09-05,5090,5120,4950,5000,18420,38346.0,7669128.0
2014-09-11,4970,5050,4945,5050,57977,38729.0,7669128.0
2014-09-12,5060,5140,5010,5050,15559,38729.0,7669128.0
2014-09-15,5050,5090,4945,5040,21149,38652.0,7669128.0
2014-09-16,5080,5080,4970,4990,17675,38269.0,7669128.0
2014-09-17,5000,5030,4970,4980,28991,38192.0,7669128.0
2014-09-18,4950,5040,4950,4975,22390,38154.0,7669128.0
2014-09-19,4980,5030,4880,4925,35385,37770.0,7669128.0
2014-09-22,4915,4945,4770,4940,82225,37885.0,7669128.0
2014-09-23,4920,4965,4825,4880,29486,37425.0,7669128.0
2014-09-24,4875,4890,4810,4815,21835,36927.0,7669128.0
2014-09-25,4705,4790,4655,4700,51706,36045.0,7669128.0
2014-09-26,4700,4700,4450,4525,48051,34703.0,7669128.0
2014-09-29,4525,4575,4200,4220,80328,32364.0,7669128.0
2014-09-30,4150,4330,4110,4120,53713,31597.0,7669128.0
2014-10-01,4010,4330,4010,4200,92504,32210.0,7669128.0
2014-10-02,4110,4180,4055,4135,30073,31712.0,7669128.0
2014-10-06,4095,4155,4045,4090,39258,31367.0,7669128.0
2014-10-07,4040,4150,4040,4110,22832,31520.0,7669128.0
2014-10-08,4100,4185,4080,4120,14022,31597.0,7669128.0
2014-10-10,4050,4125,3980,4080,31645,31290.0,7669128.0
2014-10-13,3995,4045,3845,4000,77841,30677.0,7669128.0
2014-10-14,3910,3980,3850,3900,22419,29910.0,7669128.0
2014-10-15,3860,3940,3830,3905,34281,29948.0,7669128.0
2014-10-16,3855,3950,3830,3950,43815,30293.0,7669128.0
2014-10-17,3950,4040,3935,3935,20748,30178.0,7669128.0
2014-10-20,3895,3975,3850,3935,21300,30178.0,7669128.0
2014-10-21,3960,3995,3900,3920,17302,30063.0,7669128.0
2014-10-22,3920,4080,3920,3970,30054,30446.0,7669128.0
2014-10-23,3980,4080,3980,3985,13143,30561.0,7669128.0
2014-10-24,4015,4450,4000,4450,94502,34128.0,7669128.0
2014-10-27,4440,4600,4315,4500,93718,34511.0,7669128.0
2014-10-28,4480,4535,4335,4440,33271,34051.0,7669128.0
2014-10-29,4445,4505,4375,4505,13870,34549.0,7669128.0
2014-10-30,4540,4600,4430,4510,18149,34588.0,7669128.0
2014-10-31,4545,4545,4390,4420,21610,33898.0,7669128.0
2014-11-03,4400,4420,4290,4305,24248,33016.0,7669128.0
2014-11-04,4305,4345,4150,4220,32129,32364.0,7669128.0
2014-11-05,4115,4445,4100,4145,24796,31789.0,7669128.0
2014-11-06,4115,4250,4080,4230,19572,32440.0,7669128.0
2014-11-07,4230,4335,4170,4320,10733,33131.0,7669128.0
2014-11-10,4285,4355,4115,4200,24977,32210.0,7669128.0
2014-11-11,4200,4270,4195,4230,16334,32440.0,7669128.0
2014-11-12,4260,4270,4195,4230,90690,32440.0,7669128.0
2014-11-13,4400,4540,4310,4310,93612,33054.0,7669128.0
2014-11-14,4280,4350,4235,4285,23454,32862.0,7669128.0
2014-11-17,4230,4420,4230,4340,20334,33284.0,7669128.0
2014-11-18,4375,4400,4270,4305,13329,33016.0,7669128.0
2014-11-19,4305,4380,4280,4310,18474,33054.0,7669128.0
2014-11-20,4310,4425,4285,4360,20358,33437.0,7669128.0
2014-11-21,4395,4560,4370,4500,34013,34511.0,7669128.0
2014-11-24,4535,4850,4535,4565,74978,35010.0,7669128.0
2014-11-25,4565,4600,4450,4520,46398,34664.0,7669128.0
2014-11-26,4685,4760,4505,4505,82666,34549.0,7669128.0
2014-11-27,4540,5050,4500,4735,255976,36313.0,7669128.0
2014-11-28,4690,4885,4565,4670,47234,35815.0,7669128.0
2014-12-01,4650,4670,4350,4390,59599,33667.0,7669128.0
2014-12-02,4315,4510,4315,4500,53019,34511.0,7669128.0
2014-12-03,4500,4560,4445,4550,19006,34895.0,7669128.0
2014-12-04,4550,4650,4475,4550,25455,34895.0,7669128.0
2014-12-05,4550,4625,4485,4510,21118,34588.0,7669128.0
2014-12-08,4520,4665,4520,4600,47054,35278.0,7669128.0
2014-12-09,4600,4745,4600,4690,56977,35968.0,7669128.0
2014-12-10,4685,4745,4600,4665,36255,35776.0,7669128.0
2014-12-11,4590,4715,4585,4645,26031,35623.0,7669128.0
2014-12-12,4620,4665,4510,4525,18767,34703.0,7669128.0
2014-12-15,4405,4495,4335,4410,32138,33821.0,7669128.0
2014-12-16,4360,4485,4360,4455,14852,34166.0,7669128.0
2014-12-17,4455,4500,4370,4380,30122,33591.0,7669128.0
2014-12-18,4400,4445,4125,4230,63860,32440.0,7669128.0
2014-12-19,4200,4280,4130,4170,50710,31980.0,7669128.0
2014-12-22,4155,4155,4015,4085,61706,31328.0,7669128.0
2014-12-23,4085,4130,3990,4090,19567,31367.0,7669128.0
2014-12-24,4040,4135,4040,4135,12271,31712.0,7669128.0
2014-12-26,4105,4170,4100,4110,9239,31520.0,7669128.0
2014-12-29,4100,4145,4060,4110,12931,31520.0,7669128.0
2014-12-30,4025,4085,4000,4030,25425,30907.0,7669128.0
2015-01-02,4030,4100,3925,4080,10720,31290.0,7669128.0
2015-01-05,4050,4365,4050,4245,32114,32555.0,7669128.0
2015-01-06,4240,4245,4165,4200,14486,32210.0,7669128.0
2015-01-07,4245,4245,4140,4225,15212,32402.0,7669128.0
2015-01-08,4245,4250,4150,4245,19116,32555.0,7669128.0
2015-01-09,4245,4330,4235,4320,38693,33131.0,7669128.0
2015-01-12,4360,4360,4200,4285,30608,32862.0,7669128.0
2015-01-13,4295,4325,4190,4250,58188,32594.0,7669128.0
2015-01-14,4265,4265,4150,4210,11049,32287.0,7669128.0
2015-01-15,4165,4265,4165,4210,20593,32287.0,7669128.0
2015-01-16,4210,4250,4030,4030,54749,30907.0,7669128.0
2015-01-19,4040,4245,4040,4150,36454,31827.0,7669128.0
2015-01-20,4150,4150,4020,4050,43341,31060.0,7669128.0
2015-01-21,4050,4135,4045,4105,16355,31482.0,7669128.0
2015-01-22,4105,4265,4070,4180,63177,32057.0,7669128.0
2015-01-23,4210,4260,4155,4180,32867,32057.0,7669128.0
2015-01-26,4365,4365,4180,4245,70513,32555.0,7669128.0
2015-01-27,4245,4300,4180,4270,38938,32747.0,7669128.0
2015-01-28,4245,4350,4215,4335,45705,33246.0,7669128.0
2015-01-29,4365,4550,4310,4495,118008,34473.0,7669128.0
2015-01-30,4475,4515,4315,4445,63719,34089.0,7669128.0
2015-02-02,4445,4500,4335,4480,36579,34358.0,7669128.0
2015-02-03,4495,4545,4395,4460,51425,34204.0,7669128.0
2015-02-04,4485,4695,4415,4550,64862,34895.0,7669128.0
2015-02-05,4550,4605,4515,4550,44321,34895.0,7669128.0
2015-02-06,4550,4685,4505,4585,108262,35163.0,7669128.0
2015-02-09,4500,4500,4290,4295,76957,32939.0,7669128.0
2015-02-10,4270,4295,4110,4110,82600,31520.0,7669128.0
2015-02-11,4120,4195,4115,4170,30183,31980.0,7669128.0
2015-02-12,4150,4210,4030,4045,41420,31022.0,7669128.0
2015-02-13,4085,4130,3995,3995,90007,30638.0,7669128.0
2015-02-16,4005,4120,4005,4105,36293,31482.0,7669128.0
2015-02-17,4105,4120,4050,4100,20035,31443.0,7669128.0
2015-02-23,4125,4200,3915,4200,80465,32210.0,7669128.0
2015-02-24,4200,4245,4150,4180,34819,32057.0,7669128.0
2015-02-25,4225,4225,4120,4165,36748,31942.0,7669128.0
2015-02-26,4200,4200,4120,4155,48574,31865.0,7669128.0
2015-02-27,4155,4270,4135,4270,93462,32747.0,7669128.0
2015-03-02,4430,4630,4320,4320,483128,33131.0,7669128.0
2015-03-03,4320,4555,4290,4510,173586,34588.0,7669128.0
2015-03-04,4510,4850,4500,4850,280944,37195.0,7669128.0
2015-03-05,5040,5400,4680,4785,839590,36697.0,7669128.0
2015-03-06,4750,4860,4650,4845,148483,37157.0,7669128.0
2015-03-09,4790,4830,4555,4555,104923,34933.0,7669128.0
2015-03-10,4555,5230,4540,5230,504801,40110.0,7669128.0
2015-03-11,5390,5490,4925,5050,675006,38729.0,7669128.0
2015-03-12,5100,5100,4865,4870,210208,37349.0,7669128.0
2015-03-13,4890,5120,4870,4900,206802,37579.0,7669128.0
2015-03-16,4900,5040,4810,4905,69409,37617.0,7669128.0
2015-03-17,4905,5100,4905,4955,97678,38001.0,7669128.0
2015-03-18,4960,4990,4805,4840,66267,37119.0,7669128.0
2015-03-19,4845,4955,4830,4905,79934,37617.0,7669128.0
2015-03-20,4945,5080,4905,4955,76586,38001.0,7669128.0
2015-03-23,5020,5020,4810,4890,81129,37502.0,7669128.0
2015-03-24,4880,4940,4800,4890,58458,37502.0,7669128.0
2015-03-25,4890,4940,4860,4940,59628,37885.0,7669128.0
2015-03-26,4950,5680,4950,5350,978338,41030.0,7669128.0
2015-03-27,5400,5400,5040,5100,356902,39113.0,7669128.0
2015-03-30,5240,5270,5080,5150,172710,39496.0,7669128.0
2015-03-31,5200,5310,5150,5210,131173,39956.0,7669128.0
2015-04-01,5180,5280,5030,5060,151830,38806.0,7669128.0
