슈프리마에이치큐(094840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-16,9478,9723,9447,9571,159269,227261.0,14568000.0
2010-03-17,9693,9815,9509,9755,222921,231631.0,14568000.0
2010-03-18,9785,9815,9631,9755,155384,231631.0,14568000.0
2010-03-19,9785,10245,9601,10245,553898,243286.0,14568000.0
2010-03-22,10306,10521,10153,10337,382262,245471.0,14568000.0
2010-03-23,10398,10490,10030,10061,347475,238915.0,14568000.0
2010-03-24,10153,10245,9754,9816,228105,233088.0,14568000.0
2010-03-25,9785,10000,9754,9877,113310,234545.0,14568000.0
2010-03-26,9907,10061,9846,9877,187782,234545.0,14568000.0
2010-03-29,9693,9754,8742,9049,846162,214878.0,14568000.0
2010-03-30,9294,9509,9171,9202,295613,218520.0,14568000.0
2010-03-31,9263,9355,9018,9080,174730,215606.0,14568000.0
2010-04-01,9049,9263,8957,8988,144481,213421.0,14568000.0
2010-04-02,9018,9141,8987,8988,121875,213421.0,14568000.0
2010-04-05,9171,9171,8527,8804,169465,209051.0,14568000.0
2010-04-06,8803,9018,8650,8957,115344,212693.0,14568000.0
2010-04-07,8895,9110,8865,8988,64642,213421.0,14568000.0
2010-04-08,8773,8957,8742,8834,122673,209779.0,14568000.0
2010-04-09,8834,8865,8527,8620,233516,204680.0,14568000.0
2010-04-12,8619,8711,8098,8252,390232,195940.0,14568000.0
2010-04-13,8220,8251,7944,8037,300359,190841.0,14568000.0
2010-04-14,8036,8159,8036,8098,186803,192298.0,14568000.0
2010-04-15,8251,8251,8067,8098,145760,192298.0,14568000.0
2010-04-16,8159,8190,7852,7853,243680,186470.0,14568000.0
2010-04-19,7607,7852,7576,7607,172623,180643.0,14568000.0
2010-04-20,7638,8466,7638,8436,631086,200310.0,14568000.0
2010-04-21,8343,8527,8159,8436,283897,200310.0,14568000.0
2010-04-22,8374,8773,8251,8466,357772,201038.0,14568000.0
2010-04-23,8435,8496,8159,8160,162761,193754.0,14568000.0
2010-04-26,8220,8251,7914,7975,199707,189384.0,14568000.0
2010-04-27,7975,8220,7883,8037,127223,190841.0,14568000.0
2010-04-28,7791,7975,7730,7853,149443,186470.0,14568000.0
2010-04-29,7944,8006,7668,7699,159411,182828.0,14568000.0
2010-04-30,7730,7822,7668,7699,155384,182828.0,14568000.0
2010-05-03,7668,7730,7361,7393,203584,175544.0,14568000.0
2010-05-04,7423,7484,7085,7178,226061,170446.0,14568000.0
2010-05-06,6871,7055,6656,7055,236050,167532.0,14568000.0
2010-05-07,6779,7239,6717,7117,236632,168989.0,14568000.0
2010-05-10,7239,7331,7116,7301,172482,173359.0,14568000.0
2010-05-11,7392,7423,7147,7178,141465,170446.0,14568000.0
2010-05-12,7116,7239,6901,6933,151637,164618.0,14568000.0
2010-05-13,7024,7944,7024,7945,696544,188656.0,14568000.0
2010-05-14,8128,8588,8006,8221,1082655,195211.0,14568000.0
2010-05-17,8098,8128,7791,7791,375066,185014.0,14568000.0
2010-05-18,7975,7975,7453,7607,284481,180643.0,14568000.0
2010-05-19,7760,8588,7024,7055,1600759,167532.0,14568000.0
2010-05-20,7177,7423,6226,6564,431659,155878.0,14568000.0
2010-05-24,6411,6687,6257,6472,219621,153692.0,14568000.0
2010-05-25,6134,6319,5711,5933,371768,140873.0,14568000.0
2010-05-26,5981,6319,5981,6104,286559,144952.0,14568000.0
2010-05-27,6128,6993,6110,6656,437551,158063.0,14568000.0
2010-05-28,6932,6932,6625,6626,166375,157334.0,14568000.0
2010-05-31,6687,7024,6656,6933,170945,164618.0,14568000.0
2010-06-01,6932,6993,6809,6871,104596,163162.0,14568000.0
2010-06-03,6963,7453,6963,7117,205739,168989.0,14568000.0
2010-06-04,7239,7546,7177,7270,208938,172631.0,14568000.0
2010-06-07,6871,6963,6748,6871,192953,163162.0,14568000.0
2010-06-08,6871,7760,6871,7454,892785,177001.0,14568000.0
2010-06-09,7546,7546,7208,7301,228602,173359.0,14568000.0
2010-06-10,7392,7576,7300,7485,196388,177730.0,14568000.0
2010-06-11,7546,7607,7208,7209,180768,171174.0,14568000.0
2010-06-14,7269,7361,7147,7209,89948,171174.0,14568000.0
2010-06-15,7208,7300,7147,7178,85502,170446.0,14568000.0
2010-06-16,7239,7607,7239,7331,242759,174088.0,14568000.0
2010-06-17,7423,7453,7116,7117,180409,168989.0,14568000.0
2010-06-18,7116,7177,7024,7117,91151,168989.0,14568000.0
2010-06-21,7177,7239,7055,7147,123554,169717.0,14568000.0
2010-06-22,7147,7147,6963,6994,106071,166075.0,14568000.0
2010-06-23,6932,7147,6901,6933,79837,164618.0,14568000.0
2010-06-24,6932,7055,6932,6933,70520,164618.0,14568000.0
2010-06-25,6840,7055,6809,6871,121392,163162.0,14568000.0
2010-06-28,6871,7116,6840,6840,164444,162433.0,14568000.0
2010-06-29,6809,6901,6472,6503,238497,154421.0,14568000.0
2010-06-30,6226,6441,6226,6380,196902,151507.0,14568000.0
2010-07-01,6411,6564,6165,6258,638707,148594.0,14568000.0
2010-07-02,6288,6349,6226,6258,156266,148594.0,14568000.0
2010-07-05,6288,6564,6226,6411,135261,152236.0,14568000.0
2010-07-06,6411,6656,6349,6411,200568,152236.0,14568000.0
2010-07-07,6472,6625,6411,6472,204212,153692.0,14568000.0
2010-07-08,6595,6779,6503,6595,217304,156606.0,14568000.0
2010-07-09,6656,7546,6625,7178,1986584,170446.0,14568000.0
2010-07-12,7177,7208,6932,7055,487302,167532.0,14568000.0
2010-07-13,7116,7423,7116,7178,386303,170446.0,14568000.0
2010-07-14,7208,7269,6993,7178,342558,170446.0,14568000.0
2010-07-15,7269,7484,7239,7301,361733,173359.0,14568000.0
2010-07-16,7361,7361,7055,7055,241710,167532.0,14568000.0
2010-07-19,7147,7392,7116,7209,320358,171174.0,14568000.0
2010-07-20,7361,7699,7239,7699,603025,182828.0,14568000.0
2010-07-21,7822,7883,7576,7730,516735,183557.0,14568000.0
2010-07-22,7668,7883,7331,7423,428933,176273.0,14568000.0
2010-07-23,7546,7760,7484,7485,291250,177730.0,14568000.0
2010-07-26,7546,7730,7515,7515,165073,178458.0,14568000.0
2010-07-27,7638,7699,7453,7515,182780,178458.0,14568000.0
2010-07-28,7546,7546,7177,7270,219027,172631.0,14568000.0
2010-07-29,7239,7453,7177,7270,161730,172631.0,14568000.0
2010-07-30,7331,7361,6319,6319,465646,150050.0,14568000.0
2010-08-02,6380,6411,6049,6067,564771,144078.0,14568000.0
2010-08-03,6092,6226,6073,6135,262215,145680.0,14568000.0
2010-08-04,6196,6196,5975,6037,270221,143349.0,14568000.0
2010-08-05,6018,6085,6000,6043,146194,143495.0,14568000.0
2010-08-06,6036,6196,6018,6196,133005,147137.0,14568000.0
2010-08-09,6226,6380,6196,6288,132045,149322.0,14568000.0
2010-08-10,6319,6380,6196,6227,123132,147865.0,14568000.0
2010-08-11,6226,6503,6226,6288,369612,149322.0,14568000.0
2010-08-12,6226,6349,6116,6319,120882,150050.0,14568000.0
2010-08-13,6380,6503,6288,6442,155689,152964.0,14568000.0
2010-08-16,6411,6503,6257,6350,94908,150779.0,14568000.0
2010-08-17,6349,6380,6165,6196,142415,147137.0,14568000.0
2010-08-18,6288,6319,6165,6196,136213,147137.0,14568000.0
2010-08-19,6196,6288,6165,6258,111834,148594.0,14568000.0
2010-08-20,6257,6349,6196,6288,108993,149322.0,14568000.0
2010-08-23,6349,6441,6196,6227,126124,147865.0,14568000.0
2010-08-24,6257,6411,6196,6411,137877,152236.0,14568000.0
2010-08-25,6349,6564,6257,6503,208258,154421.0,14568000.0
2010-08-26,6595,6625,6349,6350,116071,150779.0,14568000.0
2010-08-27,6349,6349,6073,6196,196848,147137.0,14568000.0
2010-08-30,6257,6380,6226,6288,135030,149322.0,14568000.0
2010-08-31,6226,6257,6128,6135,128261,145680.0,14568000.0
2010-09-01,6196,6380,6079,6227,220038,147865.0,14568000.0
2010-09-02,6319,6595,6319,6380,305342,151507.0,14568000.0
2010-09-03,6564,6625,6441,6442,209159,152964.0,14568000.0
2010-09-06,6503,6564,6411,6442,112932,152964.0,14568000.0
2010-09-07,6472,6809,6472,6810,394471,161705.0,14568000.0
2010-09-08,6809,7024,6748,6963,351001,165347.0,14568000.0
2010-09-09,6993,7085,6840,6902,244234,163890.0,14568000.0
2010-09-10,6871,6993,6779,6902,173589,163890.0,14568000.0
2010-09-13,6901,6901,6687,6810,205749,161705.0,14568000.0
2010-09-14,6993,7453,6963,7239,793758,171902.0,14568000.0
2010-09-15,7361,7392,7085,7086,330951,168260.0,14568000.0
2010-09-16,7177,7208,7055,7086,182428,168260.0,14568000.0
2010-09-17,7116,7607,7116,7331,503667,174088.0,14568000.0
2010-09-20,7269,7300,7116,7147,136754,169717.0,14568000.0
2010-09-24,7116,7177,6840,6902,198863,163890.0,14568000.0
2010-09-27,7024,7331,6932,7331,289630,174088.0,14568000.0
2010-09-28,7331,7760,7300,7423,676203,176273.0,14568000.0
2010-09-29,7515,7546,7208,7331,243230,174088.0,14568000.0
2010-09-30,7423,7791,7392,7730,452593,183557.0,14568000.0
2010-10-01,7760,8098,7668,7730,465524,183557.0,14568000.0
2010-10-04,7852,8036,7699,7791,316426,185014.0,14568000.0
2010-10-05,7852,8067,7730,7853,387072,186470.0,14568000.0
2010-10-06,7975,7975,7699,7699,247075,182828.0,14568000.0
2010-10-07,7730,7760,7392,7607,338666,180643.0,14568000.0
2010-10-08,7699,7791,7576,7669,162123,182100.0,14568000.0
2010-10-11,7760,7914,7453,7485,246977,177730.0,14568000.0
2010-10-12,7484,7576,7085,7209,240235,171174.0,14568000.0
2010-10-13,7331,7730,7239,7730,389753,183557.0,14568000.0
2010-10-14,7791,7883,7607,7822,328597,185742.0,14568000.0
2010-10-15,7883,8036,7730,7761,340856,184285.0,14568000.0
2010-10-18,7791,8128,7668,8129,536518,193026.0,14568000.0
2010-10-19,8159,8435,7852,7883,724441,187199.0,14568000.0
2010-10-20,7791,8098,7760,8067,261286,191569.0,14568000.0
2010-10-21,8251,8619,8159,8620,925845,204680.0,14568000.0
2010-10-22,8680,8803,8466,8620,677603,204680.0,14568000.0
2010-10-25,8650,8680,8374,8558,393226,203224.0,14568000.0
2010-10-26,8773,9018,8588,8620,531389,204680.0,14568000.0
2010-10-27,8773,8834,8527,8620,370633,204680.0,14568000.0
2010-10-28,8558,8619,8343,8620,269119,204680.0,14568000.0
2010-10-29,8711,8711,8374,8620,247892,204680.0,14568000.0
2010-11-01,8834,9263,8834,8865,783189,210508.0,14568000.0
2010-11-02,8803,8926,8650,8742,249379,207594.0,14568000.0
2010-11-03,8834,9263,8803,9049,607330,214878.0,14568000.0
2010-11-04,9141,9141,8865,9018,232059,214150.0,14568000.0
2010-11-05,9079,9171,8619,8742,369876,207594.0,14568000.0
2010-11-08,8773,8773,8404,8589,264895,203952.0,14568000.0
2010-11-09,8527,8773,8466,8620,166110,204680.0,14568000.0
2010-11-10,8496,8650,8435,8466,238201,201038.0,14568000.0
2010-11-11,8588,8588,7975,8006,524657,190112.0,14568000.0
2010-11-12,8036,8190,7423,7699,400330,182828.0,14568000.0
2010-11-15,7730,7852,7607,7669,135561,182100.0,14568000.0
2010-11-16,7730,7975,7576,7853,239502,186470.0,14568000.0
2010-11-17,7638,8006,7607,7853,116729,186470.0,14568000.0
2010-11-18,7944,8128,7852,8098,122360,192298.0,14568000.0
2010-11-19,8159,8159,7914,8006,128776,190112.0,14568000.0
2010-11-22,8098,8098,7791,7853,188966,186470.0,14568000.0
2010-11-23,7822,7944,7760,7822,139417,185742.0,14568000.0
2010-11-24,7361,7668,7300,7546,283890,179186.0,14568000.0
2010-11-25,7638,7852,7546,7607,175034,180643.0,14568000.0
2010-11-26,7730,7730,7269,7362,196797,174816.0,14568000.0
2010-11-29,7361,7361,7147,7147,164162,169717.0,14568000.0
2010-11-30,7116,7515,7116,7331,151415,174088.0,14568000.0
2010-12-01,7331,7791,7300,7607,222357,180643.0,14568000.0
2010-12-02,7760,7822,7484,7546,125262,179186.0,14568000.0
2010-12-03,7699,7699,7546,7638,141682,181372.0,14568000.0
2010-12-06,7760,8190,7699,8067,426471,191569.0,14568000.0
2010-12-07,8159,8159,7914,8067,160590,191569.0,14568000.0
2010-12-08,8067,8190,7822,7822,183901,185742.0,14568000.0
2010-12-09,7791,7944,7760,7853,106849,186470.0,14568000.0
2010-12-10,7883,7944,7760,7853,97608,186470.0,14568000.0
2010-12-13,7822,8159,7760,8098,221800,192298.0,14568000.0
2010-12-14,8159,8251,7975,8098,229219,192298.0,14568000.0
2010-12-15,8190,8190,7914,7975,148915,189384.0,14568000.0
2010-12-16,7883,8006,7883,7883,125970,187199.0,14568000.0
2010-12-17,7852,8067,7852,7883,120191,187199.0,14568000.0
2010-12-20,7730,7730,7546,7607,208785,180643.0,14568000.0
2010-12-21,7760,7791,7576,7669,221687,182100.0,14568000.0
2010-12-22,7730,7822,7668,7669,81594,182100.0,14568000.0
2010-12-23,7730,7883,7607,7699,178609,182828.0,14568000.0
2010-12-24,7730,7791,7392,7515,142398,178458.0,14568000.0
2010-12-27,7484,7576,7300,7362,140021,174816.0,14568000.0
2010-12-28,7300,7638,7269,7577,184351,179915.0,14568000.0
2010-12-29,7638,7638,7546,7577,59288,179915.0,14568000.0
2010-12-30,7576,7668,7515,7669,140506,182100.0,14568000.0
2011-01-03,7730,7852,7699,7822,112807,185742.0,14568000.0
2011-01-04,7852,7914,7791,7853,149039,186470.0,14568000.0
2011-01-05,7852,8159,7791,8098,248798,192298.0,14568000.0
2011-01-06,8159,8190,8006,8037,199354,190841.0,14568000.0
2011-01-07,8036,8098,7883,7883,177962,187199.0,14568000.0
2011-01-10,7883,8251,7883,8190,307354,194483.0,14568000.0
2011-01-11,8251,8251,8067,8129,177868,193026.0,14568000.0
2011-01-12,8190,8190,7883,7883,242945,187199.0,14568000.0
2011-01-13,7883,8006,7822,7945,160495,188656.0,14568000.0
2011-01-14,7944,7944,7822,7822,140851,185742.0,14568000.0
2011-01-17,7914,7975,7730,7730,154767,183557.0,14568000.0
2011-01-18,7668,7730,7607,7730,168891,183557.0,14568000.0
2011-01-19,7760,7760,7607,7638,120584,181372.0,14568000.0
2011-01-20,7638,7791,7576,7669,115989,182100.0,14568000.0
2011-01-21,7668,7730,7423,7454,179520,177001.0,14568000.0
2011-01-24,7453,7607,7331,7423,108374,176273.0,14568000.0
2011-01-25,7484,7576,7392,7485,109345,177730.0,14568000.0
2011-01-26,7576,7668,7515,7607,110463,180643.0,14568000.0
2011-01-27,7730,7975,7730,7761,252092,184285.0,14568000.0
2011-01-28,7699,7791,7607,7638,189886,181372.0,14568000.0
2011-01-31,7484,7515,7361,7423,147883,176273.0,14568000.0
2011-02-01,7484,7515,7392,7485,107108,177730.0,14568000.0
2011-02-07,7546,7576,7423,7423,125090,176273.0,14568000.0
2011-02-08,7423,7515,7361,7454,88524,177001.0,14568000.0
2011-02-09,7453,7515,7116,7209,173057,171174.0,14568000.0
2011-02-10,7208,7239,6625,6871,398695,163162.0,14568000.0
2011-02-11,6932,7085,6717,6748,179156,160248.0,14568000.0
2011-02-14,6748,6840,6625,6779,128975,160976.0,14568000.0
2011-02-15,6717,6779,6595,6595,134679,156606.0,14568000.0
2011-02-16,6564,7116,6441,6933,413701,164618.0,14568000.0
2011-02-17,6871,6932,6564,6687,139578,158791.0,14568000.0
2011-02-18,6625,6717,6595,6656,137330,158063.0,14568000.0
2011-02-21,6656,6687,6503,6503,132291,154421.0,14568000.0
2011-02-22,6441,6472,6257,6258,152086,148594.0,14568000.0
2011-02-23,6196,6411,6196,6350,80841,150779.0,14568000.0
2011-02-24,6257,6656,6257,6503,124984,154421.0,14568000.0
2011-02-25,6472,6533,6380,6411,55374,152236.0,14568000.0
2011-02-28,6411,6441,6257,6288,67376,149322.0,14568000.0
2011-03-02,6165,6380,6165,6380,80625,151507.0,14568000.0
2011-03-03,6319,6472,6319,6411,82774,152236.0,14568000.0
2011-03-04,6441,6472,6380,6442,72799,152964.0,14568000.0
2011-03-07,6380,6564,6380,6472,102150,153692.0,14568000.0
2011-03-08,6441,6564,6441,6503,87438,154421.0,14568000.0
2011-03-09,6533,6564,6472,6534,57445,155149.0,14568000.0
2011-03-10,6533,6871,6503,6840,282880,162433.0,14568000.0
2011-03-11,6748,6809,6595,6656,143324,158063.0,14568000.0
2011-03-14,6411,6472,6073,6196,328462,147137.0,14568000.0
2011-03-15,6196,6196,5613,5791,394139,137522.0,14568000.0
2011-03-16,5773,5895,5680,5779,201820,137231.0,14568000.0
2011-03-17,5570,5674,5558,5669,167242,134608.0,14568000.0
2011-03-18,5779,5981,5723,5933,107739,140873.0,14568000.0
2011-03-21,5950,6257,5920,6092,143983,144660.0,14568000.0
2011-03-22,6196,6257,5969,5988,151000,142184.0,14568000.0
2011-03-23,5987,6055,5938,5975,116012,141892.0,14568000.0
2011-03-24,5975,6104,5975,6000,101527,142475.0,14568000.0
2011-03-25,6079,6079,5969,6049,93995,143640.0,14568000.0
2011-03-28,6073,6098,5920,5951,108829,141310.0,14568000.0
2011-03-29,5957,5993,5938,5988,63448,142184.0,14568000.0
2011-03-30,6042,6073,5963,6018,77149,142912.0,14568000.0
2011-03-31,6030,6165,6018,6123,103953,145389.0,14568000.0
2011-04-01,6122,6257,6061,6258,129567,148594.0,14568000.0
2011-04-04,6257,6349,6196,6258,107022,148594.0,14568000.0
2011-04-05,6257,6380,6226,6319,103912,150050.0,14568000.0
2011-04-06,6319,6349,6196,6258,73198,148594.0,14568000.0
2011-04-07,6319,6503,6134,6258,309639,148594.0,14568000.0
2011-04-08,6226,6319,6165,6196,112369,147137.0,14568000.0
2011-04-11,6196,6288,6116,6117,106474,145243.0,14568000.0
2011-04-12,6165,6165,5987,5988,137939,142184.0,14568000.0
2011-04-13,5969,6085,5865,6086,139160,144515.0,14568000.0
2011-04-14,6012,6085,6000,6018,63188,142912.0,14568000.0
2011-04-15,5999,6085,5999,6037,89838,143349.0,14568000.0
2011-04-18,6085,6085,5907,5933,145921,140873.0,14568000.0
2011-04-19,5901,5901,5736,5822,168148,138250.0,14568000.0
2011-04-20,5957,5957,5785,5785,175661,137376.0,14568000.0
2011-04-21,5785,5834,5674,5699,174742,135337.0,14568000.0
2011-04-22,5674,5705,5490,5521,307869,131112.0,14568000.0
2011-04-25,5521,5631,5490,5558,129185,133436.0,14728000.0
2011-04-26,5533,5539,5122,5166,508049,124010.0,14728000.0
2011-04-27,5184,5245,4791,5153,485749,123715.0,14728000.0
2011-04-28,5165,5184,4963,5018,161522,120475.0,14728000.0
2011-04-29,5018,5018,4858,4945,143390,118708.0,14728000.0
2011-05-02,4938,5202,4938,5153,109567,123715.0,14728000.0
2011-05-03,5159,5233,5073,5080,64930,121948.0,14728000.0
2011-05-04,5079,5165,5073,5092,57158,122242.0,14728000.0
2011-05-06,5092,5092,4981,5025,45601,120622.0,14728000.0
2011-05-09,4926,5061,4926,4951,56315,118855.0,14728000.0
2011-05-11,4944,5000,4895,4969,69626,119297.0,14728000.0
2011-05-12,4907,5042,4907,5000,50542,120033.0,14728000.0
2011-05-13,5018,5202,5018,5080,67720,121948.0,14728000.0
2011-05-16,5030,5177,4969,5141,67247,123421.0,14728000.0
2011-05-17,5184,5184,5030,5037,65695,120917.0,14728000.0
2011-05-18,5030,5061,4938,4939,67972,118560.0,14728000.0
2011-05-19,4950,5000,4662,4675,120852,112227.0,14728000.0
2011-05-20,4662,4803,4662,4693,74091,112669.0,14728000.0
2011-05-23,4680,4822,4662,4699,51323,112816.0,14728000.0
2011-05-24,4662,4748,4662,4706,48614,112964.0,14728000.0
2011-05-25,4723,4748,4460,4491,117815,107809.0,14728000.0
2011-05-26,4490,4576,4447,4466,110390,107220.0,14728000.0
2011-05-27,4472,4619,4472,4521,95960,108545.0,14728000.0
2011-05-30,4552,4552,4411,4417,70218,106042.0,14728000.0
2011-05-31,4349,4398,4288,4362,174577,104716.0,14728000.0
2011-06-01,4386,4466,4355,4423,81256,106189.0,14728000.0
2011-06-02,4355,4398,4325,4356,85227,104569.0,14728000.0
2011-06-03,4404,4404,4288,4288,88951,102949.0,14728000.0
2011-06-07,4239,4288,4141,4178,113497,100298.0,14728000.0
2011-06-08,4184,4319,4177,4233,99481,101623.0,14728000.0
2011-06-09,4208,4478,4208,4429,118951,106336.0,14728000.0
2011-06-10,4478,4490,4331,4331,78687,103980.0,14728000.0
2011-06-13,4331,4331,4153,4196,104360,100740.0,14728000.0
2011-06-14,4196,4251,4147,4233,54987,101623.0,14728000.0
2011-06-15,4233,4398,4214,4307,101003,103391.0,14728000.0
2011-06-16,4276,4386,4220,4307,71341,103391.0,14728000.0
2011-06-17,4312,4723,4312,4613,382257,110755.0,14728000.0
2011-06-20,4693,4693,4503,4509,123934,108251.0,14728000.0
2011-06-21,4564,4607,4423,4515,97218,108398.0,14728000.0
2011-06-22,4582,4822,4576,4730,235276,113553.0,14728000.0
2011-06-23,4699,4711,4625,4650,125053,111638.0,14728000.0
2011-06-24,4656,5085,4631,4834,332525,116057.0,14728000.0
2011-06-27,4822,5030,4785,4963,117894,119150.0,14728000.0
2011-06-28,4938,4987,4852,4883,91699,117235.0,14728000.0
2011-06-29,4920,4963,4723,4736,106544,113700.0,14728000.0
2011-06-30,4773,4791,4613,4718,86391,113258.0,14728000.0
2011-07-01,4717,4846,4699,4779,68556,114731.0,14728000.0
2011-07-04,4809,4822,4723,4804,96933,115320.0,14728000.0
2011-07-05,4779,4840,4779,4834,66726,116057.0,14728000.0
2011-07-06,4803,5000,4803,4920,171704,118119.0,14728000.0
2011-07-07,4938,5098,4938,4982,137743,119591.0,14728000.0
2011-07-08,5030,5030,4920,4933,80355,118413.0,14728000.0
2011-07-11,4907,4963,4797,4822,97162,115762.0,14728000.0
2011-07-12,4711,4773,4656,4669,98464,112080.0,14728000.0
2011-07-13,4650,4723,4607,4669,54344,112080.0,14728000.0
2011-07-14,4717,4717,4588,4589,74832,110165.0,14728000.0
2011-07-15,4539,4748,4539,4663,64492,111933.0,14728000.0
2011-07-18,4674,5006,4668,4957,187327,119002.0,14728000.0
2011-07-19,4944,5073,4944,5012,172644,120328.0,14728000.0
2011-07-20,5067,5067,4920,5012,119051,120328.0,14728000.0
2011-07-21,4981,5116,4963,5006,125006,120180.0,14728000.0
2011-07-22,5049,5104,4993,5018,122161,120475.0,14728000.0
2011-07-25,5061,5061,4907,4920,100989,118119.0,14728000.0
2011-07-26,4963,5012,4871,4871,87997,116940.0,14728000.0
2011-07-27,4871,5386,4871,5276,539024,126661.0,14728000.0
2011-07-28,5208,5392,5208,5288,226517,126955.0,14728000.0
2011-07-29,5294,5644,5239,5442,350183,130637.0,14728000.0
2011-08-01,5441,5687,5417,5577,234929,133878.0,14728000.0
2011-08-02,5496,5625,5435,5460,139658,131079.0,14728000.0
2011-08-03,5349,5386,5220,5356,168768,128575.0,14728000.0
2011-08-04,5453,5662,5361,5411,199721,129901.0,14728000.0
2011-08-05,5042,5171,4619,4969,159889,119297.0,14728000.0
2011-08-08,4901,5018,4294,4509,190702,108251.0,14728000.0
2011-08-09,4177,4349,3865,4270,243181,102507.0,14728000.0
2011-08-10,4588,4595,4447,4540,117728,108987.0,14728000.0
2011-08-11,4239,4858,4233,4840,145216,116204.0,14728000.0
2011-08-12,4846,5098,4846,4877,159086,117088.0,14728000.0
2011-08-16,5055,5171,5006,5147,159381,123568.0,14728000.0
2011-08-17,5147,5294,5104,5239,119595,125777.0,14728000.0
2011-08-18,5337,5668,5190,5564,675795,133583.0,14728000.0
2011-08-19,5337,6055,5220,5620,1091707,134908.0,14728000.0
2011-08-22,5797,5877,5527,5626,434373,135056.0,14728000.0
2011-08-23,5748,5865,5613,5675,439989,136234.0,14728000.0
2011-08-24,5680,5779,5466,5571,368954,133730.0,14728000.0
2011-08-25,5650,5699,5453,5546,204711,133141.0,14728000.0
2011-08-26,5546,6104,5546,5975,841675,143451.0,14728000.0
2011-08-29,6104,6165,5987,6000,383903,144040.0,14728000.0
2011-08-30,6110,6110,5920,6074,254349,145807.0,14728000.0
2011-08-31,6196,6625,6104,6288,913028,150962.0,14728000.0
2011-09-01,6319,6411,6012,6074,418774,145807.0,14728000.0
2011-09-02,6134,6257,5957,6258,276323,150226.0,14728000.0
2011-09-05,6134,6349,6042,6104,273438,146544.0,14728000.0
2011-09-06,5889,6079,5680,5748,393415,138001.0,14728000.0
2011-09-07,5889,6104,5834,6092,208212,146249.0,14728000.0
2011-09-08,6134,6226,5950,6196,169922,148753.0,14728000.0
2011-09-09,6226,6226,6018,6043,136284,145071.0,14728000.0
2011-09-14,6073,6073,5736,5804,172241,139327.0,14728000.0
2011-09-15,5889,6024,5644,5828,206715,139916.0,14728000.0
2011-09-16,5950,6049,5877,5920,117507,142125.0,14728000.0
2011-09-19,5938,6092,5877,5920,132583,142125.0,14728000.0
2011-09-20,5895,6288,5883,6110,381134,146691.0,14728000.0
2011-09-21,6196,6349,6073,6319,331980,151698.0,14728000.0
2011-09-22,6134,6411,6122,6166,252322,148016.0,14728000.0
2011-09-23,5895,5987,5699,5699,306154,136823.0,14728000.0
2011-09-26,5815,5877,4981,5153,331254,123715.0,14728000.0
2011-09-27,5282,5478,5282,5423,175636,130196.0,14728000.0
2011-09-28,5460,5564,5245,5245,156799,125924.0,14728000.0
2011-09-29,5153,5374,5141,5362,93443,128723.0,14728000.0
2011-09-30,5368,5447,5245,5319,88321,127692.0,14728000.0
2011-10-04,4926,5024,4730,4877,156249,117088.0,14728000.0
2011-10-05,4907,4926,4601,4601,142401,110460.0,14728000.0
2011-10-06,4711,4846,4705,4730,105731,113553.0,14728000.0
2011-10-07,4815,4907,4742,4761,113431,114289.0,14728000.0
2011-10-10,4779,5073,4760,4982,176804,119591.0,14728000.0
2011-10-11,5128,5269,5061,5166,161556,124010.0,14728000.0
2011-10-12,5141,5208,5030,5209,84985,125041.0,14728000.0
2011-10-13,5337,5496,5288,5399,130112,129606.0,14728000.0
2011-10-14,5361,5680,5214,5644,150035,135498.0,14728000.0
2011-10-17,5668,5736,5576,5583,223497,134025.0,14728000.0
2011-10-18,5417,5638,5386,5479,129184,131521.0,14728000.0
2011-10-19,5552,5601,5460,5491,109875,131816.0,14728000.0
2011-10-20,5503,6288,5496,5706,688825,136970.0,14728000.0
2011-10-21,5889,5993,5711,5834,240720,140063.0,14728000.0
2011-10-24,5950,6122,5858,5975,257850,143451.0,14728000.0
2011-10-25,6067,6073,5828,5840,129585,140211.0,14728000.0
2011-10-26,5926,6257,5877,6166,358318,148016.0,14728000.0
2011-10-27,6349,6380,6085,6227,223100,149489.0,14728000.0
2011-10-28,6349,7147,6226,7147,1485605,171581.0,14728000.0
2011-10-31,7423,7607,7116,7147,1002465,171581.0,14728000.0
2011-11-01,6993,8006,6993,7485,1674321,179682.0,14728000.0
2011-11-02,7269,7791,7239,7699,886929,184836.0,14728000.0
2011-11-03,7822,7883,7392,7393,546355,177472.0,14728000.0
2011-11-04,7546,7699,7239,7301,688267,175263.0,14728000.0
2011-11-07,7361,7484,7208,7393,377329,177472.0,14728000.0
2011-11-08,7453,7760,7085,7178,648434,172318.0,14728000.0
2011-11-09,7331,7576,6963,7577,458243,181891.0,14728000.0
2011-11-10,7453,8190,7392,7761,1492928,186309.0,14728000.0
2011-11-11,7944,8773,7760,8405,1623897,201774.0,14728000.0
2011-11-14,8496,8588,8312,8466,787902,203246.0,14728000.0
2011-11-15,8496,8742,8374,8528,781624,204719.0,14728000.0
2011-11-16,8558,8619,7852,7883,468636,189255.0,14728000.0
2011-11-17,7975,8374,7944,8098,640668,194410.0,14728000.0
2011-11-18,7975,8282,7883,8190,366210,196619.0,14728000.0
2011-11-21,8282,8404,8098,8098,337782,194410.0,14728000.0
