씨엠에스에듀(225330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-22,8650,9030,8550,8980,80983,167232.0,18622768.0
2017-12-26,9090,9090,8800,8890,77090,165556.0,18622768.0
2017-12-27,8750,8840,8660,8830,41492,164439.0,18622768.0
2017-12-28,8900,8910,8760,8850,31508,164811.0,18622768.0
2018-01-02,8880,8900,8670,8890,101834,165556.0,18622768.0
2018-01-03,8890,8890,8710,8830,79393,164439.0,18622768.0
2018-01-04,8800,9070,8760,8980,134184,167232.0,18622768.0
2018-01-05,8990,9380,8850,9330,328145,173750.0,18622768.0
2018-01-08,9400,9400,9160,9330,122081,173750.0,18622768.0
2018-01-09,9320,9320,9140,9240,72144,172074.0,18622768.0
2018-01-10,9130,9360,9130,9300,114070,173192.0,18622768.0
2018-01-11,9350,9350,9070,9290,51561,173006.0,18622768.0
2018-01-12,9300,9300,9110,9270,64457,172633.0,18622768.0
2018-01-15,9310,9440,9200,9430,90701,175613.0,18622768.0
2018-01-16,9430,9940,9430,9930,223451,184924.0,18622768.0
2018-01-17,10100,10100,9780,9880,150299,183993.0,18622768.0
2018-01-18,9980,10150,9840,9980,104270,185855.0,18622768.0
2018-01-19,10100,10100,9870,9990,60304,186041.0,18622768.0
2018-01-22,10000,10600,9910,10300,170495,191815.0,18622768.0
2018-01-23,10350,10350,10000,10250,70577,190883.0,18622768.0
2018-01-24,10250,10350,9990,10200,89957,189952.0,18622768.0
2018-01-25,10200,10350,10000,10150,71117,189021.0,18622768.0
2018-01-26,10050,10500,9990,10450,86284,194608.0,18622768.0
2018-01-29,10500,10500,10050,10300,84998,191815.0,18622768.0
2018-01-30,10250,10450,10050,10400,52163,193677.0,18622768.0
2018-01-31,10200,10500,10200,10500,43746,195539.0,18622768.0
2018-02-01,10500,10500,10300,10400,24547,193677.0,18622768.0
2018-02-02,10400,10450,10000,10150,110266,189021.0,18622768.0
2018-02-05,10000,10250,9940,10000,83579,186228.0,18622768.0
2018-02-06,9510,9910,9430,9750,104653,181572.0,18622768.0
2018-02-07,9940,10100,9500,9500,122912,176916.0,18622768.0
2018-02-08,9390,9950,9380,9700,77613,180641.0,18622768.0
2018-02-09,9400,9700,9380,9540,45475,177661.0,18622768.0
2018-02-12,9550,9800,9550,9630,43745,179337.0,18622768.0
2018-02-13,9640,9700,9350,9500,66700,176916.0,18622768.0
2018-02-14,9500,9540,9450,9510,23973,177103.0,18622768.0
2018-02-19,9720,9720,9500,9550,39659,177847.0,18622768.0
2018-02-20,9550,10100,9550,9760,182002,181758.0,18622768.0
2018-02-21,9790,9830,9620,9780,36082,182131.0,18622768.0
2018-02-22,9780,9780,9520,9660,37069,179896.0,18622768.0
2018-02-23,9700,9700,9430,9440,45766,175799.0,18622768.0
2018-02-26,9440,9470,9150,9280,73870,172819.0,18622768.0
2018-02-27,9280,9400,9150,9270,34878,172633.0,18622768.0
2018-02-28,9140,9340,9140,9180,27872,170957.0,18622768.0
2018-03-02,9280,9280,8710,9230,35205,171888.0,18622768.0
2018-03-05,9280,9280,8850,8950,32125,166674.0,18622768.0
2018-03-06,8880,9250,8780,9040,26033,168350.0,18622768.0
2018-03-07,8950,9120,8880,9050,29113,168536.0,18622768.0
2018-03-08,9020,9110,8850,9010,25056,167791.0,18622768.0
2018-03-09,9010,9160,8830,9100,34218,169467.0,18622768.0
2018-03-12,9100,9250,9000,9080,35226,169095.0,18622768.0
2018-03-13,9120,9480,9050,9440,47782,175799.0,18622768.0
2018-03-14,9440,9480,9300,9470,34379,176358.0,18622768.0
2018-03-15,9460,9460,9200,9380,39704,174682.0,18622768.0
2018-03-16,9380,9530,9350,9460,44318,176190.0,18624768.0
2018-03-19,9400,9530,9380,9450,28547,176004.0,18624768.0
2018-03-20,9510,9510,9270,9490,27577,176749.0,18624768.0
2018-03-21,9370,9500,9310,9390,18351,174887.0,18624768.0
2018-03-22,9450,9450,9180,9280,32177,172838.0,18624768.0
2018-03-23,9050,9210,8990,9050,61279,168554.0,18624768.0
2018-03-26,9090,9130,8900,9050,30980,168554.0,18624768.0
2018-03-27,9060,9130,9020,9090,13376,169299.0,18624768.0
2018-03-28,8970,9160,8950,9090,48916,169299.0,18624768.0
2018-03-29,9090,9150,8870,9050,28424,168554.0,18624768.0
2018-03-30,9000,9000,8820,8940,60852,166505.0,18624768.0
2018-04-02,8850,9020,8830,8830,16922,164457.0,18624768.0
2018-04-03,8630,8830,8560,8830,36190,164457.0,18624768.0
2018-04-04,8850,8870,8600,8830,24246,164457.0,18624768.0
2018-04-05,8920,8920,8720,8850,12442,164829.0,18624768.0
2018-04-06,8850,8900,8640,8660,30196,161290.0,18624768.0
2018-04-09,8650,8650,8580,8640,20008,160918.0,18624768.0
2018-04-10,8600,8660,8460,8650,33929,161104.0,18624768.0
2018-04-11,8650,8800,8580,8640,38213,160918.0,18624768.0
2018-04-12,8530,8640,8460,8550,27755,159242.0,18624768.0
2018-04-13,8500,8650,8300,8410,87058,156634.0,18624768.0
2018-04-16,8390,8440,8230,8360,44027,155703.0,18624768.0
2018-04-17,8360,8530,8180,8500,78653,158311.0,18624768.0
2018-04-18,8500,8500,8270,8300,43459,154586.0,18624768.0
2018-04-19,8300,8320,8070,8280,70315,154213.0,18624768.0
2018-04-20,8190,8280,8150,8190,32865,152537.0,18624768.0
2018-04-23,8080,8550,8070,8470,83658,157752.0,18624768.0
2018-04-24,8510,8570,8330,8490,30987,158124.0,18624768.0
2018-04-25,8470,8490,8240,8300,26060,154586.0,18624768.0
2018-04-26,8300,8370,8210,8370,17345,155889.0,18624768.0
2018-04-27,8400,8400,8180,8200,25755,152723.0,18624768.0
2018-04-30,8120,8200,7860,8030,91278,149557.0,18624768.0
2018-05-02,8040,8040,7780,7840,83996,146018.0,18624768.0
2018-05-03,7750,7980,7710,7720,69970,143783.0,18624768.0
2018-05-04,7750,7840,7630,7790,52423,145087.0,18624768.0
2018-05-08,7830,7930,7760,7830,34777,145832.0,18624768.0
2018-05-09,7830,7830,7690,7750,22812,144342.0,18624768.0
2018-05-10,7780,7890,7690,7830,20161,145832.0,18624768.0
2018-05-11,7800,7890,7720,7820,73396,145646.0,18624768.0
2018-05-14,7840,8100,7690,8100,85689,150861.0,18624768.0
2018-05-15,8100,8460,7920,8290,121943,154399.0,18624768.0
2018-05-16,8290,8350,8150,8250,13187,153654.0,18624768.0
2018-05-17,8250,8290,8110,8250,35887,153654.0,18624768.0
2018-05-18,8250,8300,8180,8240,11950,153468.0,18624768.0
2018-05-21,8240,8350,8200,8290,15376,154399.0,18624768.0
2018-05-23,8290,8300,8170,8300,28139,154586.0,18624768.0
2018-05-24,8400,8580,8310,8480,44189,157938.0,18624768.0
2018-05-25,8500,8640,8280,8590,53033,159987.0,18624768.0
2018-05-28,8640,8640,8420,8460,21442,157566.0,18624768.0
2018-05-29,8460,8580,8400,8480,12562,157938.0,18624768.0
2018-05-30,8440,8490,8280,8460,19638,157566.0,18624768.0
2018-05-31,8500,8550,8320,8550,34357,159242.0,18624768.0
2018-06-01,8460,8650,8420,8620,45371,160546.0,18624768.0
2018-06-04,8620,8820,8510,8740,43046,162868.0,18634768.0
2018-06-05,8690,8740,8620,8670,47523,161563.0,18634768.0
2018-06-07,8630,8750,8560,8660,37729,161377.0,18634768.0
2018-06-08,8660,8700,8540,8660,40067,161377.0,18634768.0
2018-06-11,8670,8690,8530,8660,38958,161377.0,18634768.0
2018-06-12,8600,8710,8570,8630,33229,160818.0,18634768.0
2018-06-14,8630,8750,8540,8750,87673,163054.0,18634768.0
2018-06-15,8750,8960,8650,8930,69578,166408.0,18634768.0
2018-06-18,8930,8940,8570,8700,63739,162122.0,18634768.0
2018-06-19,8580,8660,8400,8590,42090,160073.0,18634768.0
2018-06-20,8590,8690,8520,8520,30805,158768.0,18634768.0
2018-06-21,8400,8570,8380,8400,28561,156532.0,18634768.0
2018-06-22,8460,8460,7980,8130,43767,151501.0,18634768.0
2018-06-25,8130,8240,7990,8200,15037,152805.0,18634768.0
2018-06-26,8200,8200,8100,8160,7443,152060.0,18634768.0
2018-06-27,8230,8230,7940,8000,43665,149078.0,18634768.0
2018-06-28,7970,7970,7650,7720,36666,143860.0,18634768.0
2018-06-29,7700,8030,7500,8000,32977,149078.0,18634768.0
2018-07-02,8000,8000,7700,7930,17780,147774.0,18634768.0
2018-07-03,7980,7980,7600,7930,43430,147774.0,18634768.0
2018-07-04,7930,8080,7700,8020,18424,149451.0,18634768.0
2018-07-05,8020,8080,7930,8020,2431,149451.0,18634768.0
2018-07-06,8060,8060,7780,7990,5317,148892.0,18634768.0
2018-07-09,7880,8000,7720,7980,21015,148705.0,18634768.0
2018-07-10,7830,8440,7760,7810,72035,145538.0,18634768.0
2018-07-11,7880,7970,7790,7970,29708,148519.0,18634768.0
2018-07-12,7970,7990,7770,7780,54782,144978.0,18634768.0
2018-07-13,7880,7980,7770,7980,32383,148705.0,18634768.0
2018-07-16,7980,8090,7830,7990,13205,148892.0,18634768.0
2018-07-17,8000,8050,7900,7980,8095,148705.0,18634768.0
2018-07-18,7960,7970,7820,7970,25600,148519.0,18634768.0
2018-07-19,8000,8000,7860,7970,14600,148519.0,18634768.0
2018-07-20,7990,7990,7830,7960,5319,148333.0,18634768.0
2018-07-23,7960,7960,7760,7800,15204,145351.0,18634768.0
2018-07-24,7800,7950,7720,7940,10397,147960.0,18634768.0
2018-07-25,7910,7940,7750,7920,7982,147587.0,18634768.0
2018-07-26,7920,7920,7730,7750,18197,144419.0,18634768.0
2018-07-27,7780,7850,7700,7820,17910,148172.0,18947768.0
2018-07-30,7750,7820,7580,7680,20179,145519.0,18947768.0
2018-07-31,7660,7780,7580,7740,17692,146656.0,18947768.0
2018-08-01,7680,7680,7580,7650,19441,144950.0,18947768.0
2018-08-02,7650,7650,7470,7580,25836,143624.0,18947768.0
2018-08-03,7560,7640,7500,7580,25760,143624.0,18947768.0
2018-08-06,7580,7650,7540,7570,8179,143435.0,18947768.0
2018-08-07,7600,7730,7550,7710,22193,146087.0,18947768.0
2018-08-08,7710,8180,7690,8040,75631,152340.0,18947768.0
2018-08-09,8120,8120,7840,7940,18983,150445.0,18947768.0
2018-08-10,7920,7920,7620,7870,30018,149119.0,18947768.0
2018-08-13,7850,7860,7710,7800,9920,147793.0,18947768.0
2018-08-14,7750,7850,7700,7800,6048,147793.0,18947768.0
2018-08-16,7800,7800,7690,7800,5321,147793.0,18947768.0
2018-08-17,7750,7890,7730,7890,7073,149498.0,18947768.0
2018-08-20,7890,7910,7670,7800,17626,147793.0,18947768.0
2018-08-21,7760,7760,7620,7660,20288,145140.0,18947768.0
2018-08-22,7660,7690,7570,7640,18335,144761.0,18947768.0
2018-08-23,7680,7690,7530,7620,14780,144382.0,18947768.0
2018-08-24,7620,7620,7450,7580,24624,143624.0,18947768.0
2018-08-27,7600,7620,7480,7570,18732,143435.0,18947768.0
2018-08-28,7600,7660,7540,7600,14597,144003.0,18947768.0
2018-08-29,7640,7660,7520,7590,15141,143814.0,18947768.0
2018-08-30,7610,7610,7500,7580,17989,143624.0,18947768.0
2018-08-31,7580,7610,7490,7550,16887,143056.0,18947768.0
2018-09-03,7550,7580,7350,7500,31017,142108.0,18947768.0
2018-09-04,7500,7510,7400,7510,19235,142298.0,18947768.0
2018-09-05,7510,7520,7400,7500,11370,142108.0,18947768.0
2018-09-06,7450,7500,7410,7500,6645,142108.0,18947768.0
2018-09-07,7490,7490,7380,7450,15676,141161.0,18947768.0
2018-09-10,7420,7450,7380,7430,8641,140782.0,18947768.0
2018-09-11,7410,7460,7380,7460,13845,141350.0,18947768.0
2018-09-12,7500,7690,7450,7690,34523,145708.0,18947768.0
2018-09-13,7690,7720,7590,7680,8600,145519.0,18947768.0
2018-09-14,7680,7750,7570,7730,11164,146466.0,18947768.0
2018-09-17,7730,7810,7700,7800,19561,147793.0,18947768.0
2018-09-18,7800,7850,7690,7800,20393,147793.0,18947768.0
2018-09-19,7800,7800,7700,7700,7305,145898.0,18947768.0
2018-09-20,7700,7790,7630,7730,7865,146466.0,18947768.0
2018-09-21,7770,7810,7610,7700,10575,145898.0,18947768.0
2018-09-27,7700,7700,7590,7690,5304,145708.0,18947768.0
2018-09-28,7690,7740,7550,7700,13511,145898.0,18947768.0
2018-10-01,7690,7790,7280,7680,17924,145519.0,18947768.0
2018-10-02,7650,7720,7550,7670,10160,145329.0,18947768.0
2018-10-04,7750,7750,7500,7640,5480,144761.0,18947768.0
2018-10-05,7570,7640,7250,7540,15585,142866.0,18947768.0
2018-10-08,7540,7590,7400,7550,8437,143056.0,18947768.0
2018-10-10,7550,7550,7250,7390,23715,140024.0,18947768.0
2018-10-11,7020,7290,6920,7220,43986,136803.0,18947768.0
2018-10-12,7220,7220,7000,7010,18997,132824.0,18947768.0
2018-10-15,7010,7010,6810,6990,24163,132445.0,18947768.0
2018-10-16,6960,7090,6890,7090,7687,134340.0,18947768.0
2018-10-17,7090,7180,7040,7130,3178,135098.0,18947768.0
2018-10-18,7180,7200,7090,7120,1840,134908.0,18947768.0
2018-10-19,7140,7180,6910,7180,17042,136045.0,18947768.0
2018-10-22,7180,7290,7050,7180,14536,136045.0,18947768.0
2018-10-23,7160,7170,6900,6900,22891,130740.0,18947768.0
2018-10-24,7040,7040,6750,6980,17745,132255.0,18947768.0
2018-10-25,6830,6960,6630,6870,22944,130171.0,18947768.0
2018-10-26,6870,6870,6410,6700,19672,126950.0,18947768.0
2018-10-29,6700,6700,6400,6520,24802,123539.0,18947768.0
2018-10-30,6490,6580,6410,6550,16828,124108.0,18947768.0
2018-10-31,6550,6550,6460,6490,8006,122971.0,18947768.0
2018-11-01,6580,6580,6460,6530,11018,123729.0,18947768.0
2018-11-02,6530,6650,6380,6650,23153,126003.0,18947768.0
2018-11-05,6680,6680,6320,6470,31278,122592.0,18947768.0
2018-11-06,6460,6540,6430,6490,16523,122971.0,18947768.0
2018-11-07,6500,6770,6500,6670,64117,126382.0,18947768.0
2018-11-08,6680,6880,6610,6870,40658,130171.0,18947768.0
2018-11-09,6870,6940,6750,6850,5525,129792.0,18947768.0
2018-11-12,6850,6870,6600,6780,24394,128466.0,18947768.0
2018-11-13,6700,6760,6570,6720,11299,127329.0,18947768.0
2018-11-14,6650,6720,6550,6610,8989,125245.0,18947768.0
2018-11-15,6620,6700,6540,6620,14227,125434.0,18947768.0
2018-11-16,6700,6730,6630,6720,10894,127329.0,18947768.0
2018-11-19,6670,6780,6670,6750,5742,127897.0,18947768.0
2018-11-20,6740,6780,6650,6760,18209,128087.0,18947768.0
2018-11-21,6760,6780,6650,6760,6793,128087.0,18947768.0
2018-11-22,6790,6790,6700,6780,5244,128466.0,18947768.0
2018-11-23,6770,6780,6710,6750,6938,127897.0,18947768.0
2018-11-26,6770,6850,6750,6850,23823,129792.0,18947768.0
2018-11-27,6890,7040,6840,6950,52573,131687.0,18947768.0
2018-11-28,7010,7070,6900,7060,25271,133771.0,18947768.0
2018-11-29,7060,7110,6970,7110,19569,134719.0,18947768.0
2018-11-30,7110,7310,7080,7260,35753,137561.0,18947768.0
2018-12-03,7300,7300,7100,7280,22671,137940.0,18947768.0
2018-12-04,7300,7390,7250,7340,62172,139077.0,18947768.0
2018-12-05,7250,7290,7190,7290,14231,138129.0,18947768.0
2018-12-06,7240,7280,7000,7140,28580,135287.0,18947768.0
2018-12-07,7170,7180,7000,7110,16148,134719.0,18947768.0
2018-12-10,7050,7140,6970,7060,7852,133771.0,18947768.0
2018-12-11,7060,7180,6910,7050,13297,133582.0,18947768.0
2018-12-12,7050,7200,7000,7180,26114,136045.0,18947768.0
2018-12-13,7180,7250,7100,7200,15775,136424.0,18947768.0
2018-12-14,7200,7200,6960,7180,23726,136045.0,18947768.0
2018-12-17,7160,7160,6940,6940,21691,131498.0,18947768.0
2018-12-18,6910,6940,6800,6930,29585,131308.0,18947768.0
2018-12-19,6920,6940,6790,6880,18128,130361.0,18947768.0
2018-12-20,6880,6890,6770,6810,9492,129034.0,18947768.0
2018-12-21,6840,6840,6750,6830,9774,129413.0,18947768.0
2018-12-24,6840,6840,6700,6780,18310,128466.0,18947768.0
2018-12-26,6730,6800,6660,6780,21036,128466.0,18947768.0
2018-12-27,6800,6800,6680,6750,11304,127897.0,18947768.0
2018-12-28,6650,6780,6650,6720,5142,127329.0,18947768.0
2019-01-02,6720,6790,6600,6600,7821,125055.0,18947768.0
2019-01-03,6600,6650,6490,6590,17312,124866.0,18947768.0
2019-01-04,6600,6630,6490,6630,14060,125624.0,18947768.0
2019-01-07,6630,6710,6600,6600,8795,125055.0,18947768.0
2019-01-08,6600,6660,6450,6510,30037,123350.0,18947768.0
2019-01-09,6510,6570,6380,6500,42053,123193.0,18952768.0
2019-01-10,6500,6720,6400,6710,26559,127173.0,18952768.0
2019-01-11,6740,6750,6610,6750,18079,127931.0,18952768.0
2019-01-14,6750,7150,6650,6980,81607,132290.0,18952768.0
2019-01-15,6950,7300,6950,7050,176504,133617.0,18952768.0
2019-01-16,7000,7130,6790,7040,65243,133427.0,18952768.0
2019-01-17,7000,7040,6810,6870,32613,130206.0,18952768.0
2019-01-18,6890,7110,6800,7060,40134,133807.0,18952768.0
2019-01-21,7060,7080,6860,6940,24867,131532.0,18952768.0
2019-01-22,6970,7040,6840,7020,42257,133048.0,18952768.0
2019-01-23,6990,6990,6900,6950,12608,131722.0,18952768.0
2019-01-24,6950,7010,6900,6900,11651,130774.0,18952768.0
2019-01-25,6930,6970,6830,6900,35712,130774.0,18952768.0
2019-01-28,6890,6970,6840,6910,27276,130964.0,18952768.0
2019-01-29,6890,6990,6840,6850,34900,129826.0,18952768.0
2019-01-30,6970,6970,6730,6830,38064,129447.0,18952768.0
2019-01-31,6870,6990,6830,6960,31484,131911.0,18952768.0
2019-02-01,6980,7230,6960,7150,85341,135512.0,18952768.0
2019-02-07,7150,7170,7000,7070,57287,133996.0,18952768.0
2019-02-08,7040,7090,6940,6980,36193,132290.0,18952768.0
2019-02-11,6980,7040,6810,7000,56441,132669.0,18952768.0
2019-02-12,7030,7030,6840,6940,28664,131532.0,18952768.0
2019-02-13,7000,7000,6850,6870,29331,130206.0,18952768.0
2019-02-14,6870,7000,6780,6890,31385,130585.0,18952768.0
2019-02-15,6800,7150,6660,6850,117033,129826.0,18952768.0
2019-02-18,6960,7070,6860,7030,71895,133238.0,18952768.0
2019-02-19,7090,7380,7040,7240,155227,137218.0,18952768.0
2019-02-20,7230,7470,7200,7400,155778,140250.0,18952768.0
2019-02-21,7400,7450,7230,7400,62125,140250.0,18952768.0
2019-02-22,7370,7450,7230,7300,29432,138355.0,18952768.0
2019-02-25,7480,8450,7430,7700,707716,145936.0,18952768.0
2019-02-26,7630,7810,7450,7580,143655,143662.0,18952768.0
2019-02-27,7600,7760,7480,7600,82755,144041.0,18952768.0
2019-02-28,7600,7710,7310,7310,79505,138545.0,18952768.0
2019-03-04,7450,7670,7340,7600,109107,144041.0,18952768.0
2019-03-05,7810,8140,7640,7910,251190,149916.0,18952768.0
2019-03-06,7940,8060,7600,7670,55254,145368.0,18952768.0
2019-03-07,7660,7780,7410,7700,70757,145936.0,18952768.0
2019-03-08,7700,7840,7400,7780,125793,147453.0,18952768.0
2019-03-11,7880,8150,7730,8070,168442,152949.0,18952768.0
2019-03-12,8070,8160,7860,7990,61441,151433.0,18952768.0
2019-03-13,8000,8040,7770,7810,65547,148021.0,18952768.0
2019-03-14,7820,7910,7700,7830,28439,148400.0,18952768.0
2019-03-15,7840,7890,7490,7570,74523,143472.0,18952768.0
2019-03-18,7620,7750,7520,7570,29016,143472.0,18952768.0
2019-03-19,7550,7670,7380,7540,84233,142904.0,18952768.0
2019-03-20,7570,7600,7300,7400,46782,140250.0,18952768.0
2019-03-21,7450,7470,7260,7320,40074,138734.0,18952768.0
2019-03-22,7210,7260,6890,7160,269497,135702.0,18952768.0
2019-03-25,6990,7260,6930,7140,166478,135323.0,18952768.0
2019-03-26,7110,7200,7020,7190,87278,136270.0,18952768.0
2019-03-27,7230,7500,7130,7450,109209,141198.0,18952768.0
2019-03-28,7420,7500,7050,7170,214271,135891.0,18952768.0
2019-03-29,7160,7480,6960,7410,223404,140440.0,18952768.0
2019-04-01,7400,7480,7080,7110,138919,134754.0,18952768.0
2019-04-02,7150,7220,7110,7190,56526,136270.0,18952768.0
2019-04-03,7180,7290,7140,7200,71253,136460.0,18952768.0
2019-04-04,7160,7290,7150,7260,57270,137597.0,18952768.0
2019-04-05,7300,7400,7260,7390,54410,140061.0,18952768.0
2019-04-08,7420,7590,7380,7520,69802,142525.0,18952768.0
2019-04-09,7590,7740,7510,7690,81864,145747.0,18952768.0
2019-04-10,7720,7750,7430,7490,48255,141956.0,18952768.0
2019-04-11,7360,7660,7360,7600,49738,144041.0,18952768.0
2019-04-12,7650,7860,7590,7780,86380,147453.0,18952768.0
2019-04-15,7700,7820,7590,7710,49367,146126.0,18952768.0
2019-04-16,7670,7990,7580,7900,142813,149727.0,18952768.0
2019-04-17,7860,7960,7660,7730,37449,144046.0,18634628.0
2019-04-18,7650,7720,7450,7510,41433,139946.0,18634628.0
2019-04-19,7470,7600,7440,7530,12502,140319.0,18634628.0
2019-04-22,7460,7600,7320,7380,42291,137524.0,18634628.0
2019-04-23,7320,7420,7270,7300,24617,136033.0,18634628.0
2019-04-24,7320,7350,7180,7310,21854,136219.0,18634628.0
2019-04-25,7330,7420,7210,7360,20034,137151.0,18634628.0
2019-04-26,7360,7370,7180,7230,17854,134728.0,18634628.0
2019-04-29,7180,7330,7180,7250,20977,135101.0,18634628.0
2019-04-30,7310,7310,7190,7280,14532,135660.0,18634628.0
2019-05-02,7250,7390,7210,7330,13679,136592.0,18634628.0
2019-05-03,7160,7340,7160,7240,18144,134915.0,18634628.0
2019-05-07,7140,7200,7100,7190,42593,133983.0,18634628.0
2019-05-08,7020,7200,7010,7080,53058,131933.0,18634628.0
2019-05-09,7090,7110,6380,6890,66098,128393.0,18634628.0
2019-05-10,6880,6950,6730,6900,34796,128579.0,18634628.0
2019-05-13,6840,6920,6570,6870,83976,128020.0,18634628.0
2019-05-14,6820,6860,6590,6780,87441,126343.0,18634628.0
2019-05-15,6750,6750,6570,6650,45993,123920.0,18634628.0
2019-05-16,6720,6720,6550,6610,18526,123175.0,18634628.0
2019-05-17,6610,6670,6570,6600,15012,122989.0,18634628.0
2019-05-20,6660,6660,6410,6490,35268,120939.0,18634628.0
2019-05-21,6510,6530,6380,6500,13632,121125.0,18634628.0
2019-05-22,6510,6520,6370,6440,27127,120007.0,18634628.0
2019-05-23,6500,6620,6360,6370,21347,118703.0,18634628.0
2019-05-24,6360,6450,6320,6400,18787,119262.0,18634628.0
2019-05-27,6300,6410,6220,6260,41395,116653.0,18634628.0
2019-05-28,6260,6340,6050,6330,54139,117957.0,18634628.0
2019-05-29,6260,6340,6180,6330,15188,117957.0,18634628.0
2019-05-30,6220,6320,6210,6220,8210,115907.0,18634628.0
2019-05-31,6250,6260,6150,6220,8357,115907.0,18634628.0
2019-06-03,6250,6260,6130,6230,6114,116094.0,18634628.0
2019-06-04,6240,6290,6170,6250,10128,116466.0,18634628.0
2019-06-05,6300,6350,6170,6300,12362,117398.0,18634628.0
2019-06-07,6200,6330,6200,6280,27306,117025.0,18634628.0
2019-06-10,6320,6420,6280,6390,17470,119075.0,18634628.0
2019-06-11,6420,6520,6340,6490,14545,120939.0,18634628.0
2019-06-12,6450,6510,6450,6500,13934,121125.0,18634628.0
2019-06-13,6450,6520,6450,6510,9527,121311.0,18634628.0
2019-06-14,6510,6540,6490,6530,5337,121684.0,18634628.0
2019-06-17,6530,6640,6530,6610,9826,123175.0,18634628.0
2019-06-18,6640,6650,6570,6650,5551,123920.0,18634628.0
2019-06-19,6650,6670,6540,6630,8571,123548.0,18634628.0
2019-06-20,6600,6680,6600,6670,4948,124293.0,18634628.0
2019-06-21,6670,6700,6580,6640,11147,123734.0,18634628.0
2019-06-24,6650,6650,6600,6640,7474,123734.0,18634628.0
2019-06-25,6650,6670,6580,6640,17763,123734.0,18634628.0
2019-06-26,6640,6640,6490,6600,34608,122989.0,18634628.0
2019-06-27,6540,6540,6200,6470,8639,120566.0,18634628.0
2019-06-28,6470,6480,6300,6370,12230,118703.0,18634628.0
2019-07-01,6390,6430,6290,6350,8075,118330.0,18634628.0
2019-07-02,6370,6460,6300,6420,9866,119634.0,18634628.0
2019-07-03,6450,6450,6340,6410,6655,119448.0,18634628.0
2019-07-04,6450,6450,6340,6400,2110,119262.0,18634628.0
2019-07-05,6400,6410,6350,6360,2541,118516.0,18634628.0
2019-07-08,6410,6410,6210,6300,17884,117398.0,18634628.0
2019-07-09,6300,6300,6190,6260,13909,116653.0,18634628.0
2019-07-10,6230,6400,6230,6390,19483,119075.0,18634628.0
2019-07-11,6430,6430,6200,6340,2764,118144.0,18634628.0
2019-07-12,6340,6360,6300,6310,6813,117585.0,18634628.0
2019-07-15,6310,6360,6210,6300,3598,117398.0,18634628.0
2019-07-16,6300,6350,6200,6300,6647,117398.0,18634628.0
2019-07-17,6300,6340,6160,6260,2955,116653.0,18634628.0
2019-07-18,6060,6240,6060,6230,4965,116094.0,18634628.0
2019-07-19,6230,6260,6150,6210,7491,115721.0,18634628.0
2019-07-22,6210,6330,6200,6230,3258,116094.0,18634628.0
2019-07-23,6230,6270,5910,6150,83639,114603.0,18634628.0
2019-07-24,6150,6150,6020,6100,6733,113671.0,18634628.0
2019-07-25,6100,6130,5960,6120,8901,114044.0,18634628.0
2019-07-26,5970,6250,5890,6110,12642,113858.0,18634628.0
2019-07-29,6110,6110,5900,5910,30042,110131.0,18634628.0
2019-07-30,5910,6060,5910,6060,9868,112926.0,18634628.0
2019-07-31,6050,6140,5850,6120,13688,114044.0,18634628.0
2019-08-01,6150,6160,5950,6060,3239,112926.0,18634628.0
2019-08-02,5920,6030,5800,6000,39090,111808.0,18634628.0
2019-08-05,5920,5960,5540,5540,37709,103236.0,18634628.0
2019-08-06,5250,5690,5190,5540,38305,103236.0,18634628.0
2019-08-07,5540,5670,5500,5660,12707,105472.0,18634628.0
2019-08-08,5720,5800,5350,5740,13685,106963.0,18634628.0
2019-08-09,5740,5790,5720,5760,5730,107335.0,18634628.0
2019-08-12,5740,5870,5720,5860,7747,109199.0,18634628.0
2019-08-13,5860,5930,5600,5850,5706,109013.0,18634628.0
2019-08-14,5870,5990,5840,5870,17757,109385.0,18634628.0
2019-08-16,5880,5890,5750,5790,2332,107894.0,18634628.0
2019-08-19,5820,5870,5520,5770,5648,107522.0,18634628.0
2019-08-20,5770,5900,5700,5900,7323,109944.0,18634628.0
2019-08-21,5900,5970,5660,5880,5707,109572.0,18634628.0
2019-08-22,5880,5920,5770,5840,2628,108826.0,18634628.0
2019-08-23,5860,5860,5620,5810,14580,108267.0,18634628.0
2019-08-26,5700,5780,5700,5760,4353,107335.0,18634628.0
2019-08-27,5760,5800,5760,5780,877,107708.0,18634628.0
2019-08-28,5750,5800,5520,5680,30606,105845.0,18634628.0
2019-08-29,5680,5760,5630,5730,7937,106776.0,18634628.0
2019-08-30,5730,5870,5600,5840,11059,108826.0,18634628.0
2019-09-02,5860,6030,5770,5780,26144,107708.0,18634628.0
2019-09-03,5850,5850,5770,5820,4901,108454.0,18634628.0
2019-09-04,5790,5840,5740,5800,20431,108081.0,18634628.0
2019-09-05,5820,5830,5710,5780,15958,107708.0,18634628.0
2019-09-06,5790,5790,5540,5660,49018,105472.0,18634628.0
2019-09-09,5680,5720,5630,5660,7522,105472.0,18634628.0
2019-09-10,5680,5680,5510,5640,6816,105099.0,18634628.0
2019-09-11,5660,5680,5610,5650,4706,105286.0,18634628.0
2019-09-16,5650,5680,5590,5650,9821,105286.0,18634628.0
