에코프로(086520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-12,9482,9746,9482,9551,53621,126562.0,12954136.0
2013-06-13,9551,9658,9385,9659,40873,127987.0,12954136.0
2013-06-14,9737,9873,9580,9825,97194,130189.0,12954136.0
2013-06-17,9776,9825,9345,9571,69823,126821.0,12954136.0
2013-06-18,9570,9697,9385,9669,38891,128116.0,12954136.0
2013-06-19,9776,10020,9590,9649,86352,127857.0,12954136.0
2013-06-20,9531,9825,9473,9649,64903,127857.0,12954136.0
2013-06-21,9609,9629,9267,9581,99103,126951.0,12954136.0
2013-06-24,9649,10069,9531,9541,77242,126432.0,12954136.0
2013-06-25,9658,9776,9238,9287,99864,123064.0,12954136.0
2013-06-26,9336,9424,8857,9268,148576,122805.0,12954136.0
2013-06-27,9267,9590,9267,9336,55651,123712.0,12954136.0
2013-06-28,9345,9551,9316,9483,51831,125655.0,12954136.0
2013-07-01,9463,9473,9306,9307,30829,123323.0,12954136.0
2013-07-02,9238,9355,9170,9180,42180,121639.0,12954136.0
2013-07-03,9101,9394,9023,9199,83450,121898.0,12954136.0
2013-07-04,9209,9414,9209,9395,33943,124489.0,12954136.0
2013-07-05,9453,9668,9287,9522,67295,126173.0,12954136.0
2013-07-08,9531,9707,9336,9336,54909,123712.0,12954136.0
2013-07-09,9287,9873,9218,9629,137881,127598.0,12954136.0
2013-07-10,9776,9825,9482,9502,78077,125914.0,12954136.0
2013-07-11,9541,10118,9502,10118,402571,134075.0,12954136.0
2013-07-12,10313,10558,10167,10460,376675,138609.0,12954136.0
2013-07-15,10607,11242,10460,10851,635259,143791.0,12954136.0
2013-07-16,10949,10998,10509,10754,266345,142495.0,12954136.0
2013-07-17,10313,10607,9971,10558,706205,139905.0,12954136.0
2013-07-18,10851,10851,10411,10460,238656,138609.0,12954136.0
2013-07-19,10558,10753,10313,10656,164837,141200.0,12954136.0
2013-07-22,10607,10704,10264,10460,144397,138609.0,12954136.0
2013-07-23,10362,10655,10362,10558,121732,139905.0,12954136.0
2013-07-24,10558,10558,10264,10412,127942,137962.0,12954136.0
2013-07-25,10460,10949,10411,10509,273677,139257.0,12954136.0
2013-07-26,10558,10558,10167,10314,141535,136666.0,12954136.0
2013-07-29,10264,10607,10216,10314,148695,136666.0,12954136.0
2013-07-30,10313,10509,10020,10314,143713,136666.0,12954136.0
2013-07-31,10460,10802,10460,10460,231529,138609.0,12954136.0
2013-08-01,10558,10949,10411,10949,189820,145086.0,12954136.0
2013-08-02,11047,11047,10655,10754,145802,142495.0,12954136.0
2013-08-05,10704,10900,10411,10851,169921,143791.0,12954136.0
2013-08-06,10949,10949,10558,10607,88409,140552.0,12954136.0
2013-08-07,10460,10655,10167,10167,172165,134723.0,12954136.0
2013-08-08,10313,10411,10020,10167,181112,134723.0,12954136.0
2013-08-09,10167,10216,9922,9972,98918,132132.0,12954136.0
2013-08-12,10020,10069,9825,9972,48133,132132.0,12954136.0
2013-08-13,9971,10264,9717,10167,151059,134723.0,12954136.0
2013-08-14,10020,10264,9873,9923,51674,131484.0,12954136.0
2013-08-16,9717,10020,9600,9747,50062,129153.0,12954136.0
2013-08-19,9776,9971,9707,9825,68684,130189.0,12954136.0
2013-08-20,9727,9727,8886,8886,301737,117753.0,12954136.0
2013-08-21,9003,9238,8387,9014,214317,119437.0,12954136.0
2013-08-22,8974,8974,8554,8574,59864,122977.0,14022511.0
2013-08-23,8573,8945,8554,8799,136646,126203.0,14022511.0
2013-08-26,8876,8984,8632,8896,91148,127605.0,14022511.0
2013-08-27,8847,8945,8534,8603,92480,123398.0,14022511.0
2013-08-28,8211,8583,8163,8241,135876,118210.0,14022511.0
2013-08-29,8270,8436,8026,8271,165932,118630.0,14022511.0
2013-08-30,8339,8671,8339,8476,103910,121575.0,14022511.0
2013-09-02,8475,8554,8260,8525,72821,122276.0,14022511.0
2013-09-03,8681,8681,8436,8525,35750,122276.0,14022511.0
2013-09-04,8475,8544,8368,8407,41105,120594.0,14022511.0
2013-09-05,8427,8602,8309,8329,84857,119472.0,14022511.0
2013-09-06,8329,8505,8319,8447,34355,121154.0,14022511.0
2013-09-09,8446,8602,8378,8505,49245,121996.0,14022511.0
2013-09-10,8573,8573,8221,8339,62763,119612.0,14022511.0
2013-09-11,8524,8524,8299,8310,48770,119191.0,14022511.0
2013-09-12,8309,8524,8309,8486,52639,121715.0,14022511.0
2013-09-13,8436,8994,8397,8984,120999,128867.0,14022511.0
2013-09-16,9130,9140,8798,8799,104994,126203.0,14022511.0
2013-09-17,8710,8876,8642,8750,29310,125501.0,14022511.0
2013-09-23,8798,8974,8759,8945,96584,128306.0,14022511.0
2013-09-24,8945,9209,8915,9053,121532,129848.0,14022511.0
2013-09-25,9062,9521,9062,9375,283504,134476.0,14022511.0
2013-09-26,9424,9531,9228,9336,78318,133915.0,14022511.0
2013-09-27,9287,9512,9287,9317,90096,133635.0,14022511.0
2013-09-30,9287,9619,9228,9610,89212,137841.0,14022511.0
2013-10-01,9531,9551,9238,9317,107293,133635.0,14022511.0
2013-10-02,9316,9433,9003,9326,125877,133775.0,14022511.0
2013-10-04,9121,9316,9052,9160,90861,131391.0,14022511.0
2013-10-07,9170,9453,9121,9317,63829,133635.0,14022511.0
2013-10-08,9199,9336,9130,9287,51993,133214.0,14022511.0
2013-10-10,9062,9248,9062,9092,31802,130409.0,14022511.0
2013-10-11,9218,9287,9140,9150,33225,131251.0,14022511.0
2013-10-14,9228,9238,9101,9238,27002,132513.0,14022511.0
2013-10-15,9023,9277,9023,9062,23514,129989.0,14022511.0
2013-10-16,9179,9179,8896,8926,50201,128026.0,14022511.0
2013-10-17,8925,9306,8573,9238,133170,132513.0,14022511.0
2013-10-18,9238,9580,9140,9493,101975,136159.0,14022511.0
2013-10-21,9492,10118,9257,9581,237871,137421.0,14022511.0
2013-10-22,9668,9668,9404,9405,59327,134897.0,14022511.0
2013-10-23,9502,9502,9003,9062,54937,129989.0,14022511.0
2013-10-24,9023,9189,8994,9033,28808,129568.0,14022511.0
2013-10-25,9003,9091,8896,9062,31249,129989.0,14022511.0
2013-10-28,9062,9062,8925,8926,16034,128026.0,14022511.0
2013-10-29,8994,8994,8876,8916,36428,127885.0,14022511.0
2013-10-30,8915,9189,8876,9180,42974,131671.0,14022511.0
2013-10-31,9209,9209,8593,8965,234428,128586.0,14022511.0
2013-11-01,8964,9052,8808,8994,34910,129007.0,14022511.0
2013-11-04,9052,9052,8827,8828,26214,126623.0,14022511.0
2013-11-05,8857,8945,8661,8808,56884,126343.0,14022511.0
2013-11-06,8808,8818,8583,8730,63737,125221.0,14022511.0
2013-11-07,8651,8730,8466,8603,48239,123398.0,14022511.0
2013-11-08,8583,8583,8309,8339,50656,119612.0,14022511.0
2013-11-11,8339,8466,8133,8290,44955,118911.0,14022511.0
2013-11-12,8202,8456,8202,8261,18388,118490.0,14022511.0
2013-11-13,8221,8397,8114,8241,11170,118210.0,14022511.0
2013-11-14,8241,8427,8114,8261,27551,118490.0,14022511.0
2013-11-15,8260,8378,8211,8222,21225,117929.0,14022511.0
2013-11-18,8221,8309,7918,8271,51431,118630.0,14022511.0
2013-11-19,8114,8211,7899,8114,47525,116387.0,14022511.0
2013-11-20,8114,8163,7987,8095,31792,116106.0,14022511.0
2013-11-21,7967,8241,7938,7977,40114,114424.0,14022511.0
2013-11-22,7996,8505,7967,8505,112942,121996.0,14022511.0
2013-11-25,8505,8554,8309,8505,41264,121996.0,14022511.0
2013-11-26,8563,8563,8260,8505,24238,121996.0,14022511.0
2013-11-27,8456,8544,8378,8505,24439,121996.0,14022511.0
2013-11-28,8554,8642,8407,8447,39690,121154.0,14022511.0
2013-11-29,8505,8524,8358,8486,22912,121715.0,14022511.0
2013-12-02,8456,8612,8368,8486,24621,121715.0,14022511.0
2013-12-03,8407,8573,8378,8505,16937,121996.0,14022511.0
2013-12-04,8690,8739,8436,8564,56457,122837.0,14022511.0
2013-12-05,8427,8573,8427,8564,18184,122837.0,14022511.0
2013-12-06,8602,8632,8368,8466,34248,121435.0,14022511.0
2013-12-09,8466,8515,8299,8329,22834,119472.0,14022511.0
2013-12-10,8133,8475,8065,8231,27565,118070.0,14022511.0
2013-12-11,8123,8231,8026,8026,22421,115125.0,14022511.0
2013-12-12,7918,8065,7811,7948,29255,114003.0,14022511.0
2013-12-13,7908,8006,7664,7723,41412,110778.0,14022511.0
2013-12-16,7644,7723,7214,7234,91080,103767.0,14022511.0
2013-12-17,7165,7312,6550,6570,159576,94231.0,14022511.0
2013-12-18,6559,6921,6550,6755,82877,96896.0,14022511.0
2013-12-19,6706,6911,6677,6697,40525,96054.0,14022511.0
2013-12-20,6598,6765,6501,6589,59387,94512.0,14022511.0
2013-12-23,6530,6628,6246,6452,113782,92549.0,14022511.0
2013-12-24,6452,6579,6266,6413,54983,91988.0,14022511.0
2013-12-26,6550,6911,6530,6843,93892,98158.0,14022511.0
2013-12-27,6921,6921,6706,6853,39097,98298.0,14022511.0
2013-12-30,6980,6980,6696,6716,36219,96335.0,14022511.0
2014-01-02,6657,6716,6256,6452,121919,92549.0,14022511.0
2014-01-03,6364,6462,6246,6384,67002,91567.0,14022511.0
2014-01-06,6354,6559,6354,6462,29579,92689.0,14022511.0
2014-01-07,6393,6618,6393,6589,28996,94512.0,14022511.0
2014-01-08,6628,6677,6550,6550,25554,93951.0,14022511.0
2014-01-09,6559,6794,6540,6579,58756,94371.0,14022511.0
2014-01-10,6589,6667,6559,6589,33518,94512.0,14022511.0
2014-01-13,6686,6696,6598,6667,17524,95634.0,14022511.0
2014-01-14,6686,6999,6686,6775,81130,97176.0,14022511.0
2014-01-15,6911,7263,6843,7185,142979,103065.0,14022511.0
2014-01-16,7263,7498,6901,7205,262110,103346.0,14022511.0
2014-01-17,7204,7204,6970,7009,68650,100541.0,14022511.0
2014-01-20,6980,7029,6823,6902,38374,98999.0,14022511.0
2014-01-21,6862,7058,6862,6921,37199,99279.0,14022511.0
2014-01-22,6921,7038,6862,7019,27507,100682.0,14022511.0
2014-01-23,6980,7107,6960,7009,28040,100541.0,14022511.0
2014-01-24,7068,7068,6794,6834,50052,98017.0,14022511.0
2014-01-27,6667,6677,6305,6364,154594,91287.0,14022511.0
2014-01-28,6188,6325,6080,6081,157305,87220.0,14022511.0
2014-01-29,6149,6325,6149,6296,54451,90305.0,14022511.0
2014-02-03,6217,6344,6217,6345,40897,91006.0,14022511.0
2014-02-04,6080,6256,6080,6198,44703,88903.0,14022511.0
2014-02-05,6217,6315,6188,6188,22154,88762.0,14022511.0
2014-02-06,6198,6325,6119,6120,24892,87781.0,14022511.0
2014-02-07,6158,6374,6158,6306,54207,90445.0,14022511.0
2014-02-10,6471,6628,6305,6374,38420,91427.0,14022511.0
2014-02-11,6520,6686,6481,6530,66981,93670.0,14022511.0
2014-02-12,6471,6647,6462,6560,39648,94091.0,14022511.0
2014-02-13,6598,6598,6462,6472,18335,92829.0,14022511.0
2014-02-14,6598,6784,6452,6746,73251,96755.0,14022511.0
2014-02-17,6813,6823,6677,6706,31445,96194.0,14022511.0
2014-02-18,6667,7058,6667,6941,95339,99560.0,14022511.0
2014-02-19,6950,7019,6892,6941,32421,99560.0,14022511.0
2014-02-20,7038,7185,6901,6961,54402,99840.0,14022511.0
2014-02-21,7077,7077,6862,6970,26450,99981.0,14022511.0
2014-02-24,7068,7068,6686,6824,53490,97877.0,14022511.0
2014-02-25,6941,6941,6813,6824,19120,97877.0,14022511.0
2014-02-26,6970,6970,6794,6794,35254,97456.0,14022511.0
2014-02-27,6725,6970,6725,6765,19328,97036.0,14022511.0
2014-02-28,6872,6892,6696,6892,35157,98859.0,14022511.0
2014-03-03,6833,7185,6677,7078,138446,101523.0,14022511.0
2014-03-04,7068,7156,6999,7068,35510,101383.0,14022511.0
2014-03-05,7048,7332,7048,7234,78690,103767.0,14022511.0
2014-03-06,7322,7322,7136,7137,44678,102364.0,14022511.0
2014-03-07,7136,7234,7068,7166,42609,102785.0,14022511.0
2014-03-10,7205,7205,6892,7019,33993,100682.0,14022511.0
2014-03-11,7048,7527,6999,7381,130619,105870.0,14022511.0
2014-03-12,7380,7674,7332,7489,198128,107412.0,14022511.0
2014-03-13,7576,7762,7351,7381,146976,105870.0,14022511.0
2014-03-14,7263,7615,7263,7459,81454,106992.0,14022511.0
2014-03-17,7478,7586,7204,7205,49859,103346.0,14022511.0
2014-03-18,7332,7332,7146,7273,32755,104327.0,14022511.0
2014-03-19,7429,7429,7087,7127,39638,102224.0,14022511.0
2014-03-20,7087,7136,6941,7019,41694,100682.0,14022511.0
2014-03-21,7136,7136,6901,7097,35508,101803.0,14022511.0
2014-03-24,7009,7244,6970,7097,40348,101803.0,14022511.0
2014-03-25,7058,7244,7038,7117,20121,102084.0,14022511.0
2014-03-26,7234,7234,7117,7185,35283,103065.0,14022511.0
2014-03-27,7185,7195,6941,6990,40453,100261.0,14022511.0
2014-03-28,6999,7879,6911,7508,338695,107693.0,14022511.0
2014-03-31,7615,7635,7429,7537,83778,108114.0,14022511.0
2014-04-01,7547,7987,7459,7958,203125,114143.0,14022511.0
2014-04-02,7967,8231,7869,8114,190628,116387.0,14022511.0
2014-04-03,8026,8436,8026,8280,198979,118771.0,14022511.0
2014-04-04,8192,8524,8133,8447,121134,121154.0,14022511.0
2014-04-07,8407,8661,8251,8447,147692,121154.0,14022511.0
2014-04-08,8407,8407,8182,8407,90741,120594.0,14022511.0
2014-04-09,8407,8485,8231,8310,38466,119191.0,14022511.0
2014-04-10,8309,8319,8163,8212,39694,117789.0,14022511.0
2014-04-11,8202,8211,7869,7977,73749,114424.0,14022511.0
2014-04-14,7947,8065,7860,8016,52804,114985.0,14022511.0
2014-04-15,7987,8084,7615,7733,224376,110918.0,14022511.0
2014-04-16,7693,7899,7596,7899,63819,113302.0,14022511.0
2014-04-17,7820,7957,7801,7850,39657,112601.0,14022511.0
2014-04-18,7752,7908,7752,7811,32015,112040.0,14022511.0
2014-04-21,7811,7977,7772,7792,15551,111759.0,14022511.0
2014-04-22,7820,7889,7732,7792,52823,111759.0,14022511.0
2014-04-23,7781,8368,7781,8271,164740,118630.0,14022511.0
2014-04-24,8270,8309,7957,8183,81715,117368.0,14022511.0
2014-04-25,8133,8133,7840,7968,34270,114283.0,14022511.0
2014-04-28,7811,7928,7664,7674,39976,110077.0,14022511.0
2014-04-29,7654,7654,7322,7430,103728,106571.0,14022511.0
2014-04-30,7420,7684,7420,7498,43842,107553.0,14022511.0
2014-05-02,7439,7566,7429,7469,27847,107132.0,14022511.0
2014-05-07,7390,7468,7205,7273,31533,104327.0,14022511.0
2014-05-08,7253,7263,6823,7049,37234,101102.0,14022511.0
2014-05-09,7126,7332,6950,7283,29206,104468.0,14022511.0
2014-05-12,7283,7351,7136,7146,15506,102505.0,14022511.0
2014-05-13,7185,7253,7077,7215,15820,103486.0,14022511.0
2014-05-14,7234,7332,7077,7088,33320,101663.0,14022511.0
2014-05-15,7136,7273,7087,7107,25940,101944.0,14022511.0
2014-05-16,7097,7214,7058,7185,26161,103065.0,14022511.0
2014-05-19,7185,7195,7038,7088,13810,101663.0,14022511.0
2014-05-20,6999,7097,6667,6882,33455,98718.0,14022511.0
2014-05-21,6941,6989,6823,6970,21785,99981.0,14022511.0
2014-05-22,6980,7204,6950,6970,18589,99981.0,14022511.0
2014-05-23,6989,7126,6989,7097,13144,101803.0,14022511.0
2014-05-26,7156,7390,7097,7391,42700,106010.0,14022511.0
2014-05-27,7400,7811,7341,7713,69913,110638.0,14022511.0
2014-05-28,7713,8045,7713,7987,98840,114564.0,14022511.0
2014-05-29,7996,8260,7869,7948,139674,114003.0,14022511.0
2014-05-30,7947,8290,7947,8280,164666,118771.0,14022511.0
2014-06-02,8290,8290,8045,8134,67754,116667.0,14022511.0
2014-06-03,8065,8133,7908,8036,47794,115265.0,14022511.0
2014-06-05,7918,8114,7713,7919,76827,113582.0,14022511.0
2014-06-09,7928,8065,7723,7870,38983,112881.0,14022511.0
2014-06-10,7830,8407,7830,8329,129206,119472.0,14022511.0
2014-06-11,8329,8407,8221,8388,61860,120313.0,14022511.0
2014-06-12,8466,8485,8319,8466,54359,121435.0,14022511.0
2014-06-13,8505,8896,8505,8691,223140,124660.0,14022511.0
2014-06-16,8700,8778,8407,8711,110670,124941.0,14022511.0
2014-06-17,8730,9033,8651,8945,202980,128306.0,14022511.0
2014-06-18,9013,9150,8818,9082,154047,130269.0,14022511.0
2014-06-19,9091,9189,8886,8886,93907,127465.0,14022511.0
2014-06-20,8896,9052,8505,8701,135500,124800.0,14022511.0
2014-06-23,8651,8896,8544,8623,48688,123679.0,14022511.0
2014-06-24,8700,8700,8358,8574,56798,122977.0,14022511.0
2014-06-25,8681,8681,8378,8632,28972,123819.0,14022511.0
2014-06-26,8671,8690,8436,8505,89767,121996.0,14022511.0
2014-06-27,8593,8720,8475,8642,48537,123959.0,14022511.0
2014-06-30,8632,8710,8358,8671,70151,124380.0,14022511.0
2014-07-01,8671,8759,8573,8750,47717,125501.0,14022511.0
2014-07-02,8710,8778,8583,8740,57924,125361.0,14022511.0
2014-07-03,8739,9042,8661,9043,68765,129708.0,14022511.0
2014-07-04,9248,9355,8739,8926,177569,128026.0,14022511.0
2014-07-07,8945,8945,8544,8652,92938,124099.0,14022511.0
2014-07-08,8534,8651,8339,8495,90899,121856.0,14022511.0
2014-07-09,8407,8573,8358,8486,30069,121715.0,14022511.0
2014-07-10,8436,8700,8407,8671,47447,124380.0,14022511.0
2014-07-11,8602,8974,8583,8769,81601,125782.0,14022511.0
2014-07-14,8769,8945,8730,8769,45213,125782.0,14022511.0
2014-07-15,8769,8876,8446,8456,78230,121295.0,14022511.0
2014-07-16,8602,8602,8192,8280,44167,118771.0,14022511.0
2014-07-17,8211,8495,8133,8173,35767,117228.0,14022511.0
2014-07-18,8192,8309,8104,8173,23165,117228.0,14022511.0
2014-07-21,8133,8211,8026,8163,44296,117088.0,14022511.0
2014-07-22,8114,8544,8084,8495,46902,121856.0,14022511.0
2014-07-23,8632,8632,8319,8319,41027,119332.0,14022511.0
2014-07-24,8329,8466,8202,8241,26375,118210.0,14022511.0
2014-07-25,8231,8387,8163,8241,16856,118210.0,14022511.0
2014-07-28,8319,8319,8143,8183,17807,117368.0,14022511.0
2014-07-29,8114,8172,7732,7919,42391,113582.0,14022511.0
2014-07-30,7752,8006,7752,8007,30364,114844.0,14022511.0
2014-07-31,7987,8163,7860,8036,27979,115265.0,14022511.0
2014-08-01,7820,8202,7820,7987,10653,114564.0,14022511.0
2014-08-04,8016,8114,7977,8114,12371,116387.0,14022511.0
2014-08-05,8143,8211,7996,8085,16300,115966.0,14022511.0
2014-08-06,8065,8094,7850,8046,59029,115405.0,14022511.0
2014-08-07,7918,8182,7918,8114,12920,116387.0,14022511.0
2014-08-08,8192,8192,7889,7889,13564,113162.0,14022511.0
2014-08-11,7918,8016,7772,7919,25620,113582.0,14022511.0
2014-08-12,7860,8006,7703,7919,21145,113582.0,14022511.0
2014-08-13,7869,8006,7742,7977,13529,114424.0,14022511.0
2014-08-14,7947,8006,7781,7987,39872,114564.0,14022511.0
2014-08-18,7996,8251,7987,8036,26340,115265.0,14022511.0
2014-08-19,8094,8368,8016,8173,35292,117228.0,14022511.0
2014-08-20,8211,8436,8211,8310,46674,119191.0,14022511.0
2014-08-21,8387,8387,8104,8153,22327,116948.0,14022511.0
2014-08-22,8075,8290,8016,8016,17087,114985.0,14022511.0
2014-08-25,8016,8133,7762,7831,28408,112320.0,14022511.0
2014-08-26,7918,7918,7605,7684,38185,110217.0,14022511.0
2014-08-27,7635,7850,7429,7498,47228,107553.0,14022511.0
2014-08-28,7449,7674,7439,7625,30709,109376.0,14022511.0
2014-08-29,7576,7625,7146,7625,35004,109376.0,14022511.0
2014-09-01,7527,7625,7341,7381,25870,105870.0,14022511.0
2014-09-02,7332,7420,7253,7293,17838,104608.0,14022511.0
2014-09-03,7615,8172,7488,8085,112683,115966.0,14022511.0
2014-09-04,7996,8104,7820,7831,43154,112320.0,14022511.0
2014-09-05,7850,7977,7732,7801,24880,111900.0,14022511.0
2014-09-11,7762,7977,7762,7821,30863,112180.0,14022511.0
2014-09-12,7781,7869,7693,7704,13430,110497.0,14022511.0
2014-09-15,7820,7840,7644,7664,15586,109936.0,14022511.0
2014-09-16,7635,7801,7547,7782,37145,111619.0,14022511.0
2014-09-17,7791,8211,7781,8114,57044,116387.0,14022511.0
2014-09-18,8163,8583,8163,8407,118362,120594.0,14022511.0
2014-09-19,8475,8475,8260,8456,60259,121295.0,14022511.0
2014-09-22,8456,8602,8348,8466,57680,121435.0,14022511.0
2014-09-23,8466,8651,8378,8417,48453,120734.0,14022511.0
2014-09-24,8417,8505,8309,8398,16929,120453.0,14022511.0
2014-09-25,8407,8475,8114,8212,47307,117789.0,14022511.0
2014-09-26,8211,8211,7938,8016,31389,114985.0,14022511.0
2014-09-29,8016,8084,7576,7762,57529,111339.0,14022511.0
2014-09-30,7820,8114,7791,8016,49061,114985.0,14022511.0
2014-10-01,8094,8143,7801,7938,38367,113863.0,14022511.0
2014-10-02,8035,8251,7762,8163,63821,117088.0,14022511.0
2014-10-06,8211,8309,8084,8183,38398,117368.0,14022511.0
2014-10-07,8211,8241,8065,8163,29503,117088.0,14022511.0
2014-10-08,8026,8309,8026,8300,53067,119051.0,14022511.0
2014-10-10,8397,8427,7918,7987,50412,114564.0,14022511.0
2014-10-13,8221,8221,7723,7870,122863,112881.0,14022511.0
2014-10-14,7732,7928,7732,7899,22682,113302.0,14022511.0
2014-10-15,7967,8485,7967,8251,116821,118350.0,14022511.0
2014-10-16,8211,8251,8016,8163,44513,117088.0,14022511.0
2014-10-17,8065,8544,8065,8339,57231,119612.0,14022511.0
2014-10-20,8397,8915,8397,8896,218576,127605.0,14022511.0
2014-10-21,8925,8935,8642,8701,135797,124800.0,14022511.0
2014-10-22,8739,8896,8593,8603,83162,123398.0,14022511.0
2014-10-23,8671,8994,8593,8701,154730,124800.0,14022511.0
2014-10-24,8739,9082,8485,8799,836050,126203.0,14022511.0
2014-10-27,8964,9629,8847,9532,1210141,136719.0,14022511.0
2014-10-28,9776,10020,9287,9385,826654,134616.0,14022511.0
2014-10-29,9433,9433,8994,9287,301719,133214.0,14022511.0
2014-10-30,9287,9649,8984,9043,499917,129708.0,14022511.0
2014-10-31,9042,9150,8622,8906,288017,127745.0,14022511.0
2014-11-03,8906,9072,8749,9072,114926,130129.0,14022511.0
2014-11-04,9375,9727,9033,9092,599237,130409.0,14022511.0
2014-11-05,9082,9267,8778,8896,184152,127605.0,14022511.0
2014-11-06,8945,9209,8671,8935,278485,128166.0,14022511.0
2014-11-07,8954,9336,8769,9062,561492,129989.0,14022511.0
2014-11-10,9140,9209,8896,8935,183103,128166.0,14022511.0
2014-11-11,8964,9062,8759,8867,177685,127184.0,14022511.0
2014-11-12,8964,8964,8622,8652,147568,124099.0,14022511.0
2014-11-13,8690,8749,8407,8535,142686,122417.0,14022511.0
2014-11-14,8466,8534,8182,8212,197322,117789.0,14022511.0
2014-11-17,8211,8231,7918,8016,108831,114985.0,14022511.0
2014-11-18,8016,8133,7918,8085,67989,115966.0,14022511.0
2014-11-19,8104,8211,7967,7968,77953,114283.0,14022511.0
2014-11-20,7967,7987,7752,7772,109993,111479.0,14022511.0
2014-11-21,7781,8045,7781,7889,81059,113162.0,14022511.0
2014-11-24,7889,7987,7860,7889,54961,113162.0,14022511.0
2014-11-25,7889,7918,7752,7831,62345,112320.0,14022511.0
2014-11-26,7762,7860,7625,7674,111280,110077.0,14022511.0
2014-11-27,7820,7977,7713,7870,79917,112881.0,14022511.0
2014-11-28,7811,7947,7772,7948,43122,114003.0,14022511.0
2014-12-01,7947,7947,7605,7606,57887,109095.0,14022511.0
2014-12-02,7547,7664,7400,7537,76032,108114.0,14022511.0
2014-12-03,7537,7693,7302,7313,146132,104888.0,14022511.0
2014-12-04,7312,7400,7156,7401,85219,106150.0,14022511.0
2014-12-05,7400,7439,7234,7401,73802,106150.0,14022511.0
2014-12-08,7429,7537,7400,7508,70140,107693.0,14022511.0
2014-12-09,7547,7742,7537,7557,93270,108394.0,14022511.0
2014-12-10,7556,7644,7517,7547,50801,108254.0,14022511.0
2014-12-11,7439,7703,7439,7557,55862,108394.0,14022511.0
2014-12-12,7605,7605,7341,7498,41019,107553.0,14022511.0
2014-12-15,7361,7615,7361,7567,33926,108534.0,14022511.0
2014-12-16,7508,7566,7234,7303,67703,104748.0,14022511.0
2014-12-17,7263,7371,7126,7205,52679,103346.0,14022511.0
2014-12-18,7214,7361,6853,6941,102609,99560.0,14022511.0
2014-12-19,6901,7077,6901,7078,62054,101523.0,14022511.0
2014-12-22,7068,7068,6901,6941,47384,99560.0,14022511.0
2014-12-23,6950,7019,6901,6990,33053,100261.0,14022511.0
2014-12-24,6980,7224,6892,7215,50915,103486.0,14022511.0
2014-12-26,7214,7351,7205,7225,47487,103626.0,14022511.0
2014-12-29,7224,7371,7156,7342,52538,105309.0,14022511.0
2014-12-30,7361,7439,7253,7381,34561,105870.0,14022511.0
2015-01-02,7468,7468,7253,7381,17811,105870.0,14022511.0
2015-01-05,7234,7537,7205,7381,81867,105870.0,14022511.0
2015-01-06,7234,7322,7126,7166,63894,102785.0,14022511.0
2015-01-07,7224,7224,7058,7068,37404,101383.0,14022511.0
2015-01-08,7283,7547,7185,7332,134090,105169.0,14022511.0
2015-01-09,7351,7439,7253,7303,64305,104748.0,14022511.0
2015-01-12,7371,7723,7371,7518,258107,107833.0,14022511.0
2015-01-13,7576,7693,7380,7401,99694,106150.0,14022511.0
2015-01-14,7390,7517,7332,7459,62932,106992.0,14022511.0
2015-01-15,7439,7488,7332,7381,53537,105870.0,14022511.0
2015-01-16,7332,7459,7263,7371,47910,105730.0,14022511.0
2015-01-19,7390,7703,7273,7655,79065,109796.0,14022511.0
2015-01-20,7605,7654,7547,7655,60146,109796.0,14022511.0
2015-01-21,7674,7703,7566,7664,54737,109936.0,14022511.0
2015-01-22,7674,7723,7459,7489,77466,107412.0,14022511.0
2015-01-23,7556,7723,7429,7704,69771,110497.0,14022511.0
2015-01-26,7703,8153,7693,8095,157381,116106.0,14022511.0
2015-01-27,8094,8192,7860,7919,70235,113582.0,14022511.0
2015-01-28,7772,7996,7772,7919,45174,113582.0,14022511.0
2015-01-29,7908,7987,7801,7801,65123,111900.0,14022511.0
2015-01-30,7801,7899,7684,7811,37823,112040.0,14022511.0
2015-02-02,7820,7908,7576,7586,41804,108815.0,14022511.0
2015-02-03,7547,7723,7478,7508,86439,107693.0,14022511.0
2015-02-04,7498,7625,7429,7528,88085,107973.0,14022511.0
2015-02-05,7537,7644,7214,7264,245560,104187.0,14022511.0
2015-02-06,7263,7429,7244,7332,106842,105169.0,14022511.0
2015-02-09,7351,8114,7263,7596,283082,108955.0,14022511.0
2015-02-10,7674,7811,7517,7547,83466,108254.0,14022511.0
2015-02-11,7654,8114,7517,8016,429040,114985.0,14022511.0
2015-02-12,8016,8045,7791,7909,127275,113442.0,14022511.0
2015-02-13,7899,7967,7703,7743,136177,111058.0,14022511.0
2015-02-16,7811,8045,7752,7821,105507,112180.0,14022511.0
2015-02-17,7830,7918,7674,7674,54948,110077.0,14022511.0
2015-02-23,7684,7801,7576,7606,67764,109095.0,14022511.0
2015-02-24,7596,7869,7596,7772,83267,111479.0,14022511.0
2015-02-25,7781,7869,7723,7792,68876,111759.0,14022511.0
2015-02-26,7801,7928,7723,7889,121738,113162.0,14022511.0
2015-02-27,7996,8143,7889,7968,200197,114283.0,14022511.0
2015-03-02,7957,7987,7752,7850,117080,112601.0,14022511.0
2015-03-03,7908,8045,7772,7919,84650,113582.0,14022511.0
