SKC코오롱PI(178920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-08,7800,7980,7300,7580,9033232,222597.0,29366322.0
2014-12-09,7530,7710,7420,7520,1617541,220835.0,29366322.0
2014-12-10,7560,7950,7520,7700,2043880,226121.0,29366322.0
2014-12-11,7600,7680,7440,7450,782214,218779.0,29366322.0
2014-12-12,7500,7550,7130,7350,858406,215842.0,29366322.0
2014-12-15,7230,7400,7050,7310,526817,214668.0,29366322.0
2014-12-16,7300,7420,7160,7190,381550,211144.0,29366322.0
2014-12-17,7180,7210,6870,6920,794545,203215.0,29366322.0
2014-12-18,7000,7140,6860,7080,792299,207914.0,29366322.0
2014-12-19,7140,7620,7100,7360,1160529,216136.0,29366322.0
2014-12-22,7470,7520,7300,7410,456378,217604.0,29366322.0
2014-12-23,7470,7470,7080,7140,524862,209676.0,29366322.0
2014-12-24,7110,7470,7110,7380,568654,216723.0,29366322.0
2014-12-26,7440,7790,7440,7500,1164221,220247.0,29366322.0
2014-12-29,7420,7530,7380,7450,254366,218779.0,29366322.0
2014-12-30,7510,7730,7420,7660,395778,224946.0,29366322.0
2015-01-02,7710,8020,7610,8000,721937,234931.0,29366322.0
2015-01-05,8100,8100,7860,7880,440757,231407.0,29366322.0
2015-01-06,7840,7990,7810,7880,377074,231407.0,29366322.0
2015-01-07,7930,8180,7700,7950,611411,233462.0,29366322.0
2015-01-08,7960,8050,7810,7920,503131,232581.0,29366322.0
2015-01-09,7910,8070,7850,8010,412389,235224.0,29366322.0
2015-01-12,7980,8220,7970,8050,399295,236399.0,29366322.0
2015-01-13,8050,8370,8050,8220,690581,241391.0,29366322.0
2015-01-14,8290,8900,8280,8850,1555322,259892.0,29366322.0
2015-01-15,8910,9200,8790,9040,1077444,265472.0,29366322.0
2015-01-16,9100,9180,8750,8990,635988,264003.0,29366322.0
2015-01-19,9100,9250,8910,9120,451206,267821.0,29366322.0
2015-01-20,9190,9920,9100,9870,1218111,289846.0,29366322.0
2015-01-21,9990,10150,9760,9980,805634,293076.0,29366322.0
2015-01-22,10050,10300,9880,10100,931567,296600.0,29366322.0
2015-01-23,10000,10550,9930,10350,636896,303941.0,29366322.0
2015-01-26,10400,10550,9110,9480,2558677,278393.0,29366322.0
2015-01-27,9550,10100,9410,9920,1264372,291314.0,29366322.0
2015-01-28,9880,10250,9820,9980,578475,293076.0,29366322.0
2015-01-29,10100,11050,9920,10700,987787,314220.0,29366322.0
2015-01-30,10800,10900,10250,10300,549305,302473.0,29366322.0
2015-02-02,10200,10600,9980,10100,447583,296600.0,29366322.0
2015-02-03,10100,10450,9950,10250,528510,301005.0,29366322.0
2015-02-04,10300,10300,10000,10100,465619,296600.0,29366322.0
2015-02-05,10050,10100,9840,10000,438401,293663.0,29366322.0
2015-02-06,10150,10250,9910,9910,419529,291020.0,29366322.0
2015-02-09,9910,9990,9560,9760,260738,286615.0,29366322.0
2015-02-10,9650,9840,9310,9410,378065,276337.0,29366322.0
2015-02-11,9430,10200,9430,10200,690358,299536.0,29366322.0
2015-02-12,10200,10600,10000,10400,593251,305410.0,29366322.0
2015-02-13,10400,10550,10150,10400,310181,305410.0,29366322.0
2015-02-16,10400,10400,10150,10350,205892,303941.0,29366322.0
2015-02-17,10400,10650,10100,10300,249132,302473.0,29366322.0
2015-02-23,10500,10850,10300,10600,601653,311283.0,29366322.0
2015-02-24,10650,11400,10500,10950,749064,321561.0,29366322.0
2015-02-25,11050,11150,10650,11000,528124,323030.0,29366322.0
2015-02-26,11150,11250,10850,11050,441931,324498.0,29366322.0
2015-02-27,11050,11200,10850,11000,303406,323030.0,29366322.0
2015-03-02,10900,11100,10550,10950,464091,321561.0,29366322.0
2015-03-03,10950,10950,10650,10700,263878,314220.0,29366322.0
2015-03-04,10700,10750,10400,10700,298949,314220.0,29366322.0
2015-03-05,10600,10650,10350,10400,409414,305410.0,29366322.0
2015-03-06,10400,10550,10100,10200,359549,299536.0,29366322.0
2015-03-09,10300,10750,10200,10650,408674,312751.0,29366322.0
2015-03-10,10650,10750,10400,10550,349411,309815.0,29366322.0
2015-03-11,10550,10850,10450,10850,397060,318625.0,29366322.0
2015-03-12,10900,11000,10650,10850,371241,318625.0,29366322.0
2015-03-13,10900,10900,10600,10700,277936,314220.0,29366322.0
2015-03-16,10600,10700,10400,10650,246481,312751.0,29366322.0
2015-03-17,10600,10950,10400,10950,485066,321561.0,29366322.0
2015-03-18,10950,11000,10600,10750,371424,315688.0,29366322.0
2015-03-19,10750,10800,10400,10750,312535,315688.0,29366322.0
2015-03-20,10650,10750,10450,10600,354764,311283.0,29366322.0
2015-03-23,10600,10600,10400,10450,290964,306878.0,29366322.0
2015-03-24,10400,10550,10400,10500,312753,308346.0,29366322.0
2015-03-25,10550,10900,10400,10900,643718,320093.0,29366322.0
2015-03-26,10850,10900,10500,10600,380406,311283.0,29366322.0
2015-03-27,10500,10600,10350,10600,288267,311283.0,29366322.0
2015-03-30,10700,10700,10400,10600,295708,311283.0,29366322.0
2015-03-31,10650,11150,10500,10900,645201,320093.0,29366322.0
2015-04-01,10850,10900,10600,10850,372673,318625.0,29366322.0
2015-04-02,10850,11600,10750,11550,1236041,339181.0,29366322.0
2015-04-03,11700,11950,11450,11600,696640,340649.0,29366322.0
2015-04-06,11600,12300,11500,12300,1030790,361206.0,29366322.0
2015-04-07,12400,12500,12000,12350,614991,362674.0,29366322.0
2015-04-08,12450,13250,12200,12900,1168899,378826.0,29366322.0
2015-04-09,12850,14000,12750,13750,1018132,403787.0,29366322.0
2015-04-10,14000,14200,13100,13300,990810,390572.0,29366322.0
2015-04-13,13300,13400,12700,13050,844715,383231.0,29366322.0
2015-04-14,13100,13100,12300,12400,890420,364142.0,29366322.0
2015-04-15,12550,13150,12500,12750,671540,374421.0,29366322.0
2015-04-16,12950,13200,12600,12800,406741,375889.0,29366322.0
2015-04-17,12900,12950,12400,12550,313634,368547.0,29366322.0
2015-04-20,12400,12700,12150,12650,560362,371484.0,29366322.0
2015-04-21,12700,13450,12650,13150,629466,386167.0,29366322.0
2015-04-22,13200,13200,12300,12750,482579,374421.0,29366322.0
2015-04-23,12850,13100,12400,13000,321877,381762.0,29366322.0
2015-04-24,13000,13250,12450,12750,388182,374421.0,29366322.0
2015-04-27,12850,13450,12750,13400,601666,393509.0,29366322.0
2015-04-28,13600,14450,13550,14000,1102732,411129.0,29366322.0
2015-04-29,14000,14500,13450,13700,730755,402319.0,29366322.0
2015-04-30,13550,14100,13400,14000,394674,411129.0,29366322.0
2015-05-04,13950,14150,13450,13700,348835,402319.0,29366322.0
2015-05-06,13450,13450,12650,12900,567094,378826.0,29366322.0
2015-05-07,12900,13200,12750,13200,307447,387635.0,29366322.0
2015-05-08,13200,13750,13200,13650,413783,400850.0,29366322.0
2015-05-11,13600,14250,13600,14050,401434,412597.0,29366322.0
2015-05-12,14050,14200,13700,13850,311251,406724.0,29366322.0
2015-05-13,13700,14700,13700,14700,589350,431685.0,29366322.0
2015-05-14,14750,14850,14300,14650,506903,430217.0,29366322.0
2015-05-15,14650,14900,14400,14500,391812,425812.0,29366322.0
2015-05-18,14650,14650,14150,14600,330140,428748.0,29366322.0
2015-05-19,14500,14500,13750,13900,482394,408192.0,29366322.0
2015-05-20,13700,14400,13700,14050,516857,412597.0,29366322.0
2015-05-21,14050,14350,13800,14100,290191,414065.0,29366322.0
2015-05-22,14100,14500,14000,14300,229425,419938.0,29366322.0
2015-05-26,14400,14450,13950,14100,171489,414065.0,29366322.0
2015-05-27,13850,13900,13450,13600,249997,399382.0,29366322.0
2015-05-28,13850,13850,13300,13400,241981,393509.0,29366322.0
2015-05-29,13400,13600,12950,13200,330397,387635.0,29366322.0
2015-06-01,13200,13950,13050,13900,372724,408192.0,29366322.0
2015-06-02,13850,13950,13500,13500,190343,396445.0,29366322.0
2015-06-03,13400,13750,13250,13500,174171,396445.0,29366322.0
2015-06-04,13450,13800,13250,13300,173848,390572.0,29366322.0
2015-06-05,13250,13600,12650,13200,394238,387635.0,29366322.0
2015-06-08,13150,13700,13000,13350,300081,392040.0,29366322.0
2015-06-09,13400,13550,12950,13050,301815,383231.0,29366322.0
2015-06-10,13050,13250,12500,13100,351655,384699.0,29366322.0
2015-06-11,13300,13650,13000,13100,309025,384699.0,29366322.0
2015-06-12,13050,13250,12800,13050,184202,383231.0,29366322.0
2015-06-15,13100,13250,12850,12850,196457,377357.0,29366322.0
2015-06-16,12700,12750,12100,12600,346704,370016.0,29366322.0
2015-06-17,12700,13200,12450,13000,168126,381762.0,29366322.0
2015-06-18,13150,13500,13100,13450,178367,394977.0,29366322.0
2015-06-19,13200,13200,11800,12050,1049104,353864.0,29366322.0
2015-06-22,12100,12450,11800,12450,342962,365611.0,29366322.0
2015-06-23,12300,12750,12300,12550,226620,368547.0,29366322.0
2015-06-24,12600,12600,12200,12400,206315,364142.0,29366322.0
2015-06-25,12400,12450,12150,12250,166579,359737.0,29366322.0
2015-06-26,12450,12850,12350,12450,294856,365611.0,29366322.0
2015-06-29,12150,12350,11850,11950,273577,350928.0,29366322.0
2015-06-30,11850,12150,11600,12100,228262,355332.0,29366322.0
2015-07-01,12200,12200,11750,12000,223998,352396.0,29366322.0
2015-07-02,12150,12150,11100,11300,735309,331839.0,29366322.0
2015-07-03,11300,11300,10600,11000,607594,323030.0,29366322.0
2015-07-06,10850,10950,10650,10750,263868,315688.0,29366322.0
2015-07-07,10900,11400,10850,11000,300826,323030.0,29366322.0
2015-07-08,11250,11400,10850,11050,176002,324498.0,29366322.0
2015-07-09,11100,11100,10650,10800,142076,317156.0,29366322.0
2015-07-10,10800,11050,10750,11000,133439,323030.0,29366322.0
2015-07-13,11000,11100,10850,11000,126465,323030.0,29366322.0
2015-07-14,11200,11800,11100,11400,269737,334776.0,29366322.0
2015-07-15,11350,11500,11150,11350,118853,333308.0,29366322.0
2015-07-16,11500,12150,11450,12050,397039,353864.0,29366322.0
2015-07-17,12250,12250,11800,12050,252466,353864.0,29366322.0
2015-07-20,12100,12150,11700,11850,156680,347991.0,29366322.0
2015-07-21,11850,11950,11600,11750,165094,345054.0,29366322.0
2015-07-22,11750,11800,11350,11550,170654,339181.0,29366322.0
2015-07-23,11600,11650,11250,11450,112669,336244.0,29366322.0
2015-07-24,11450,11900,11250,11900,151007,349459.0,29366322.0
2015-07-27,11750,11800,10950,11350,351811,333308.0,29366322.0
2015-07-28,11300,11300,10600,11250,273477,330371.0,29366322.0
2015-07-29,11350,11650,11100,11100,121469,325966.0,29366322.0
2015-07-30,11100,11150,10200,10200,318777,299536.0,29366322.0
2015-07-31,10300,10600,10150,10550,115102,309815.0,29366322.0
2015-08-03,10350,10650,10100,10250,123187,301005.0,29366322.0
2015-08-04,10100,10500,10100,10450,76442,306878.0,29366322.0
2015-08-05,10650,11200,10400,10950,195149,321561.0,29366322.0
2015-08-06,11000,11150,10750,10950,93791,321561.0,29366322.0
2015-08-07,10900,11050,10600,10750,155620,315688.0,29366322.0
2015-08-10,10650,11000,10500,11000,152791,323030.0,29366322.0
2015-08-11,10950,11150,10600,10650,256936,312751.0,29366322.0
2015-08-12,10650,11250,10650,11250,233680,330371.0,29366322.0
2015-08-13,11500,12150,11250,11850,693229,347991.0,29366322.0
2015-08-17,11850,12000,11350,11350,222036,333308.0,29366322.0
2015-08-18,11500,11650,11200,11200,131921,328903.0,29366322.0
2015-08-19,11050,11250,10500,11000,232727,323030.0,29366322.0
2015-08-20,10800,11200,10700,10750,134635,315688.0,29366322.0
2015-08-21,10150,10600,10000,10250,279718,301005.0,29366322.0
2015-08-24,9860,10250,9860,9900,319520,290727.0,29366322.0
2015-08-25,9940,10400,9610,10400,343225,305410.0,29366322.0
2015-08-26,10400,10950,10250,10650,229359,312751.0,29366322.0
2015-08-27,10950,11000,10600,10600,185860,311283.0,29366322.0
2015-08-28,10850,11150,10800,11000,198172,323030.0,29366322.0
2015-08-31,11150,11300,10900,11100,113995,325966.0,29366322.0
2015-09-01,11000,11050,10400,10450,174143,306878.0,29366322.0
2015-09-02,10300,10800,10200,10550,125196,309815.0,29366322.0
2015-09-03,10800,10900,10550,10700,96886,314220.0,29366322.0
2015-09-04,10650,10750,10250,10250,147880,301005.0,29366322.0
2015-09-07,10250,10600,10250,10550,58970,309815.0,29366322.0
2015-09-08,10550,10750,10300,10450,74488,306878.0,29366322.0
2015-09-09,10500,10850,10400,10750,147908,315688.0,29366322.0
2015-09-10,10750,11550,10650,11200,266113,328903.0,29366322.0
2015-09-11,11200,11250,10950,10950,88551,321561.0,29366322.0
2015-09-14,10950,11250,10800,11200,124131,328903.0,29366322.0
2015-09-15,11250,11800,11250,11550,492744,339181.0,29366322.0
2015-09-16,11700,11800,11450,11700,224552,343586.0,29366322.0
2015-09-17,11800,12050,11450,11500,149741,337713.0,29366322.0
2015-09-18,11650,11700,11250,11650,161455,342118.0,29366322.0
2015-09-21,11400,11500,11250,11400,113341,334776.0,29366322.0
2015-09-22,11400,11550,11300,11450,124500,336244.0,29366322.0
2015-09-23,11400,11400,11100,11200,130728,328903.0,29366322.0
2015-09-24,11250,11300,10950,11050,91565,324498.0,29366322.0
2015-09-25,11050,11250,11050,11200,42881,328903.0,29366322.0
2015-09-30,11100,11550,11000,11400,111449,334776.0,29366322.0
2015-10-01,11500,11600,11350,11400,75553,334776.0,29366322.0
2015-10-02,11350,11450,11150,11300,78546,331839.0,29366322.0
2015-10-05,11450,12450,11400,11700,471433,343586.0,29366322.0
2015-10-06,11850,11850,11550,11700,138667,343586.0,29366322.0
2015-10-07,11750,11750,11350,11450,147970,336244.0,29366322.0
2015-10-08,11500,12000,11450,11800,269276,346523.0,29366322.0
2015-10-12,11800,11800,11600,11800,138531,346523.0,29366322.0
2015-10-13,11800,11800,11500,11700,120799,343586.0,29366322.0
2015-10-14,11650,11700,11400,11600,78787,340649.0,29366322.0
2015-10-15,11500,11700,11400,11650,57526,342118.0,29366322.0
2015-10-16,11600,11750,11500,11600,92190,340649.0,29366322.0
2015-10-19,11650,11650,11350,11650,132421,342118.0,29366322.0
2015-10-20,11650,11700,11500,11650,93702,342118.0,29366322.0
2015-10-21,11650,11750,11500,11700,115857,343586.0,29366322.0
2015-10-22,11600,11650,11200,11300,155636,331839.0,29366322.0
2015-10-23,11500,11500,11300,11450,55341,336244.0,29366322.0
2015-10-26,11650,11750,11200,11450,197055,336244.0,29366322.0
2015-10-27,11500,11500,11000,11200,218068,328903.0,29366322.0
2015-10-28,11100,11150,10600,10750,230877,315688.0,29366322.0
2015-10-29,10850,10850,10600,10650,159138,312751.0,29366322.0
2015-10-30,10650,10800,10550,10650,156216,312751.0,29366322.0
2015-11-02,10650,10950,10600,10850,97952,318625.0,29366322.0
2015-11-03,10950,11000,10800,10850,94262,318625.0,29366322.0
2015-11-04,10850,11000,10700,10750,93866,315688.0,29366322.0
2015-11-05,10750,10950,10700,10750,121031,315688.0,29366322.0
2015-11-06,10750,10950,10600,10700,108502,314220.0,29366322.0
2015-11-09,10650,10700,10200,10300,188933,302473.0,29366322.0
2015-11-10,10100,10250,9980,10100,222304,296600.0,29366322.0
2015-11-11,10200,10250,10000,10200,52180,299536.0,29366322.0
2015-11-12,10150,10350,10150,10350,87190,303941.0,29366322.0
2015-11-13,10250,10550,10200,10400,98565,305410.0,29366322.0
2015-11-16,10200,10850,10050,10300,173417,302473.0,29366322.0
2015-11-17,10500,10850,10450,10850,209773,318625.0,29366322.0
2015-11-18,10750,11050,10750,10950,111482,321561.0,29366322.0
2015-11-19,11000,11150,10950,11050,163898,324498.0,29366322.0
2015-11-20,11050,11150,10900,11000,113534,323030.0,29366322.0
2015-11-23,10950,11000,10700,10800,122059,317156.0,29366322.0
2015-11-24,10800,10950,10700,10900,107446,320093.0,29366322.0
2015-11-25,10800,10950,10600,10850,197356,318625.0,29366322.0
2015-11-26,10750,11400,10450,10600,920071,311283.0,29366322.0
2015-11-27,10600,11100,10550,11000,352185,323030.0,29366322.0
2015-11-30,11000,11500,10850,11100,301281,325966.0,29366322.0
2015-12-01,11300,11450,11050,11400,175711,334776.0,29366322.0
2015-12-02,11500,11900,11200,11800,404319,346523.0,29366322.0
2015-12-03,11550,11950,11550,11700,222530,343586.0,29366322.0
2015-12-04,11600,11850,11500,11700,205957,343586.0,29366322.0
2015-12-07,11800,11800,11500,11700,106624,343586.0,29366322.0
2015-12-08,11600,11650,11000,11350,403527,333308.0,29366322.0
2015-12-09,11250,11500,11200,11350,87103,333308.0,29366322.0
2015-12-10,11350,11400,10950,11400,124943,334776.0,29366322.0
2015-12-11,11300,11350,11050,11150,49092,327434.0,29366322.0
2015-12-14,11000,11000,10600,10700,84296,314220.0,29366322.0
2015-12-15,10850,10900,10600,10800,59312,317156.0,29366322.0
2015-12-16,10800,10900,10700,10750,66054,315688.0,29366322.0
2015-12-17,10850,11050,10550,11050,113033,324498.0,29366322.0
2015-12-18,11000,11150,10800,11000,52295,323030.0,29366322.0
2015-12-21,10850,11000,10600,10800,117105,317156.0,29366322.0
2015-12-22,10750,10750,10550,10700,104731,314220.0,29366322.0
2015-12-23,10700,10800,10500,10800,124837,317156.0,29366322.0
2015-12-24,10850,10850,10650,10800,110807,317156.0,29366322.0
2015-12-28,10750,10900,10550,10650,145855,312751.0,29366322.0
2015-12-29,10550,10700,10350,10600,210392,311283.0,29366322.0
2015-12-30,10600,10650,10300,10400,189567,305410.0,29366322.0
2016-01-04,10400,10550,10200,10250,153505,301005.0,29366322.0
2016-01-05,10150,10500,10150,10450,99490,306878.0,29366322.0
2016-01-06,10500,10500,10150,10300,173448,302473.0,29366322.0
2016-01-07,10200,10650,10200,10650,156175,312751.0,29366322.0
2016-01-08,10550,10950,10500,10800,222141,317156.0,29366322.0
2016-01-11,10750,10750,10300,10350,157849,303941.0,29366322.0
2016-01-12,10350,10600,10250,10350,87753,303941.0,29366322.0
2016-01-13,10400,10650,10350,10600,73250,311283.0,29366322.0
2016-01-14,10400,10750,10400,10700,114191,314220.0,29366322.0
2016-01-15,10800,10800,10150,10300,195046,302473.0,29366322.0
2016-01-18,10300,10450,10100,10250,92230,301005.0,29366322.0
2016-01-19,10200,10350,10150,10300,103429,302473.0,29366322.0
2016-01-20,10150,10300,9990,10050,254094,295132.0,29366322.0
2016-01-21,10000,10200,9940,10150,136849,298068.0,29366322.0
2016-01-22,10150,10300,10100,10300,99346,302473.0,29366322.0
2016-01-25,10350,10400,9950,10250,343221,301005.0,29366322.0
2016-01-26,10100,10200,9990,10150,150022,298068.0,29366322.0
2016-01-27,10150,10200,9980,10000,183917,293663.0,29366322.0
2016-01-28,9980,10150,9920,9990,147548,293370.0,29366322.0
2016-01-29,10000,10150,9990,10050,101549,295132.0,29366322.0
2016-02-01,10100,10100,9960,9970,101968,292782.0,29366322.0
2016-02-02,9970,9980,9820,9880,145633,290139.0,29366322.0
2016-02-03,9920,9920,9720,9850,157295,289258.0,29366322.0
2016-02-04,9850,9870,9770,9800,155724,287790.0,29366322.0
2016-02-05,9750,9950,9740,9950,116996,292195.0,29366322.0
2016-02-11,9710,9810,9630,9640,159136,283091.0,29366322.0
2016-02-12,9500,9600,8970,9380,315230,275456.0,29366322.0
2016-02-15,9400,9470,9270,9300,91932,273107.0,29366322.0
2016-02-16,9390,9470,9300,9420,44236,276631.0,29366322.0
2016-02-17,9410,9610,9330,9490,45349,278686.0,29366322.0
2016-02-18,9550,9780,9550,9700,86737,284853.0,29366322.0
2016-02-19,9700,9770,9550,9700,95308,284853.0,29366322.0
2016-02-22,9700,9800,9590,9710,51761,285147.0,29366322.0
2016-02-23,9710,9730,9640,9680,51537,284266.0,29366322.0
2016-02-24,9570,9920,9570,9920,88702,291314.0,29366322.0
2016-02-25,9920,10400,9920,10400,203248,305410.0,29366322.0
2016-02-26,10300,10450,10200,10250,103797,301005.0,29366322.0
2016-02-29,10200,10450,10200,10350,108676,303941.0,29366322.0
2016-03-02,10450,10500,10300,10450,121373,306878.0,29366322.0
2016-03-03,10500,10600,10450,10500,122511,308346.0,29366322.0
2016-03-04,10550,10600,10300,10550,124556,309815.0,29366322.0
2016-03-07,10550,10650,10500,10500,116548,308346.0,29366322.0
2016-03-08,10500,10600,10300,10450,85159,306878.0,29366322.0
2016-03-09,10450,10450,10100,10100,138901,296600.0,29366322.0
2016-03-10,10100,10300,10050,10300,109920,302473.0,29366322.0
2016-03-11,10200,10400,10100,10400,110545,305410.0,29366322.0
2016-03-14,10400,10400,10150,10200,60440,299536.0,29366322.0
2016-03-15,10200,10200,9940,9940,144465,291901.0,29366322.0
2016-03-16,9940,10050,9930,10000,41168,293663.0,29366322.0
2016-03-17,10000,10050,9910,9960,77721,292489.0,29366322.0
2016-03-18,10100,10350,10000,10300,158038,302473.0,29366322.0
2016-03-21,10300,10450,10100,10250,103259,301005.0,29366322.0
2016-03-22,10250,10300,10000,10050,58708,295132.0,29366322.0
2016-03-23,10050,10150,9990,9990,51542,293370.0,29366322.0
2016-03-24,9990,10100,9950,10000,50212,293663.0,29366322.0
2016-03-25,10000,10000,9850,9960,58404,292489.0,29366322.0
2016-03-28,9970,10100,9940,10000,44857,293663.0,29366322.0
2016-03-29,9900,10050,9900,10000,77034,293663.0,29366322.0
2016-03-30,9980,10250,9980,10250,67995,301005.0,29366322.0
2016-03-31,10350,10350,10150,10250,101166,301005.0,29366322.0
2016-04-01,10250,10450,10250,10400,187445,305410.0,29366322.0
2016-04-04,10450,10550,10350,10400,120205,305410.0,29366322.0
2016-04-05,10400,10500,10300,10450,94198,306878.0,29366322.0
2016-04-06,10350,10450,10250,10400,58822,305410.0,29366322.0
2016-04-07,10350,10500,10250,10450,83104,306878.0,29366322.0
2016-04-08,10400,10500,10300,10400,55785,305410.0,29366322.0
2016-04-11,10450,10450,10250,10350,56049,303941.0,29366322.0
2016-04-12,10300,10350,10200,10350,63491,303941.0,29366322.0
2016-04-14,10350,10400,10000,10150,155119,298068.0,29366322.0
2016-04-15,10200,10300,10150,10300,67277,302473.0,29366322.0
2016-04-18,10300,10350,10200,10250,61546,301005.0,29366322.0
2016-04-19,10350,11200,10300,11200,1107268,328903.0,29366322.0
2016-04-20,11100,11300,10850,10900,315572,320093.0,29366322.0
2016-04-21,11000,11650,10950,11100,829616,325966.0,29366322.0
2016-04-22,11100,11550,10950,11500,525340,337713.0,29366322.0
2016-04-25,11350,11450,10650,11150,645887,327434.0,29366322.0
2016-04-26,11250,11250,10750,10900,239604,320093.0,29366322.0
2016-04-27,10900,10900,10350,10450,399859,306878.0,29366322.0
2016-04-28,10500,10650,10300,10500,172004,308346.0,29366322.0
2016-04-29,10350,10450,10200,10300,199261,302473.0,29366322.0
2016-05-02,10300,10450,10150,10250,115467,301005.0,29366322.0
2016-05-03,10250,10350,9990,10250,240304,301005.0,29366322.0
2016-05-04,10250,10250,9990,10050,159656,295132.0,29366322.0
2016-05-09,10050,10250,10000,10100,81629,296600.0,29366322.0
2016-05-10,10050,10100,9970,10000,143357,293663.0,29366322.0
2016-05-11,10000,10150,9990,10100,44844,296600.0,29366322.0
2016-05-12,10150,10250,9970,10200,111493,299536.0,29366322.0
2016-05-13,10100,10250,9980,10000,143830,293663.0,29366322.0
2016-05-16,10000,10100,9960,10050,98635,295132.0,29366322.0
2016-05-17,10100,10150,9980,10000,107674,293663.0,29366322.0
2016-05-18,9980,10100,9950,10050,67253,295132.0,29366322.0
2016-05-19,10000,10050,9650,9650,367723,283385.0,29366322.0
2016-05-20,9660,9780,9590,9700,103945,284853.0,29366322.0
2016-05-23,9790,9800,9620,9700,69510,284853.0,29366322.0
2016-05-24,9670,9770,9310,9400,243482,276043.0,29366322.0
2016-05-25,9450,9690,9420,9680,128157,284266.0,29366322.0
2016-05-26,9640,9760,9530,9740,86794,286028.0,29366322.0
2016-05-27,9700,9760,9430,9540,155194,280155.0,29366322.0
2016-05-30,9540,9580,9480,9520,45848,279567.0,29366322.0
2016-05-31,9520,9680,9440,9520,74307,279567.0,29366322.0
2016-06-01,9520,9810,9520,9680,73935,284266.0,29366322.0
2016-06-02,9630,9770,9630,9750,49941,286322.0,29366322.0
2016-06-03,9750,9770,9600,9680,43469,284266.0,29366322.0
2016-06-07,9700,9760,9610,9710,80328,285147.0,29366322.0
2016-06-08,9660,10150,9660,10100,220169,296600.0,29366322.0
2016-06-09,10150,10150,9930,10100,96803,296600.0,29366322.0
2016-06-10,10100,10150,9960,10100,75642,296600.0,29366322.0
2016-06-13,10000,10050,9840,9950,61504,292195.0,29366322.0
2016-06-14,9860,9930,9820,9870,54818,289846.0,29366322.0
2016-06-15,9900,9900,9760,9800,59501,287790.0,29366322.0
2016-06-16,9830,9830,9520,9640,109867,283091.0,29366322.0
2016-06-17,9650,9770,9510,9700,67864,284853.0,29366322.0
2016-06-20,9690,9870,9640,9800,44416,287790.0,29366322.0
2016-06-21,9800,10000,9700,9850,45211,289258.0,29366322.0
2016-06-22,9840,9900,9720,9740,58360,286028.0,29366322.0
2016-06-23,9740,9800,9630,9680,49905,284266.0,29366322.0
2016-06-24,9680,9830,9100,9600,177517,281917.0,29366322.0
2016-06-27,9160,9700,9160,9600,116844,281917.0,29366322.0
2016-06-28,9580,9660,9510,9660,58078,283679.0,29366322.0
2016-06-29,9660,9790,9660,9780,38949,287203.0,29366322.0
2016-06-30,9790,9940,9790,9860,73337,289552.0,29366322.0
2016-07-01,9830,10050,9830,10000,97680,293663.0,29366322.0
2016-07-04,10250,10250,9980,10050,86005,295132.0,29366322.0
2016-07-05,10000,10050,9810,9930,89623,291608.0,29366322.0
2016-07-06,9930,9930,9810,9860,34183,289552.0,29366322.0
2016-07-07,9840,10250,9820,10250,167323,301005.0,29366322.0
2016-07-08,10250,10800,10200,10550,352866,309815.0,29366322.0
2016-07-11,10650,10650,10350,10550,266102,309815.0,29366322.0
2016-07-12,10700,11100,10650,10750,668747,315688.0,29366322.0
2016-07-13,10700,11000,10500,10900,312326,320093.0,29366322.0
2016-07-14,10900,11350,10650,11250,667105,330371.0,29366322.0
2016-07-15,11300,11400,11100,11200,352019,328903.0,29366322.0
2016-07-18,11150,11400,11050,11250,194372,330371.0,29366322.0
2016-07-19,11250,11450,11200,11300,205046,331839.0,29366322.0
2016-07-20,11350,11700,11050,11650,339138,342118.0,29366322.0
2016-07-21,11650,11900,11500,11650,372798,342118.0,29366322.0
2016-07-22,11650,11750,11350,11450,248007,336244.0,29366322.0
2016-07-25,11550,11700,10950,11350,470684,333308.0,29366322.0
2016-07-26,11650,11700,11150,11200,856284,328903.0,29366322.0
2016-07-27,11300,11700,11100,11700,682677,343586.0,29366322.0
2016-07-28,11550,11750,11450,11750,331941,345054.0,29366322.0
2016-07-29,11750,12200,11700,12000,472500,352396.0,29366322.0
2016-08-01,12100,12250,11900,11950,538349,350928.0,29366322.0
2016-08-02,11900,12600,11550,12550,723930,368547.0,29366322.0
2016-08-03,12450,12700,12250,12350,528878,362674.0,29366322.0
2016-08-04,12350,12450,11900,12150,522759,356801.0,29366322.0
2016-08-05,12200,12600,12200,12450,485139,365611.0,29366322.0
2016-08-08,12600,12600,12050,12250,359577,359737.0,29366322.0
2016-08-09,12200,12900,12200,12700,572293,372952.0,29366322.0
2016-08-10,12800,13100,12700,12850,479273,377357.0,29366322.0
2016-08-11,12750,12800,12400,12750,238550,374421.0,29366322.0
2016-08-12,12600,12750,12450,12700,190573,372952.0,29366322.0
2016-08-16,12550,12800,12250,12450,254500,365611.0,29366322.0
2016-08-17,12350,12600,11850,12150,405391,356801.0,29366322.0
2016-08-18,12150,12550,12050,12350,239571,362674.0,29366322.0
2016-08-19,12350,12650,12200,12600,224193,370016.0,29366322.0
2016-08-22,12700,12700,12300,12500,126289,367079.0,29366322.0
2016-08-23,12500,12600,12300,12550,129386,368547.0,29366322.0
