대양전기공업(108380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-03-19,12700,13000,12700,12950,37618,122964.0,9495300.0
2013-03-20,12900,12950,12600,12650,20492,120116.0,9495300.0
2013-03-21,12750,12800,12500,12550,9721,119166.0,9495300.0
2013-03-22,12450,12650,12450,12650,6292,120116.0,9495300.0
2013-03-25,12650,12650,12500,12650,9488,120116.0,9495300.0
2013-03-26,12550,13000,12550,12900,46954,122489.0,9495300.0
2013-03-27,13050,13300,13000,13000,49384,123439.0,9495300.0
2013-03-28,13000,13300,13000,13100,39860,124388.0,9495300.0
2013-03-29,13100,13250,12950,12950,10824,122964.0,9495300.0
2013-04-01,13150,13150,12750,13000,27230,123439.0,9495300.0
2013-04-02,13050,13050,12750,12750,28357,121065.0,9495300.0
2013-04-03,12800,12950,12800,12850,17227,122015.0,9495300.0
2013-04-04,12800,12800,12400,12750,32045,121065.0,9495300.0
2013-04-05,12850,13200,12750,13150,92250,124863.0,9495300.0
2013-04-08,13200,13200,12350,12700,51683,120590.0,9495300.0
2013-04-09,12650,12750,12300,12450,24554,118216.0,9495300.0
2013-04-10,12450,12900,12400,12800,21660,121540.0,9495300.0
2013-04-11,12950,12950,12600,12700,18369,120590.0,9495300.0
2013-04-12,12600,12700,12400,12400,21158,117742.0,9495300.0
2013-04-15,12400,12500,12150,12250,29760,116317.0,9495300.0
2013-04-16,12150,12550,12100,12200,21296,115843.0,9495300.0
2013-04-17,12300,12450,11850,11900,36647,112994.0,9495300.0
2013-04-18,11850,12300,11850,11900,46459,112994.0,9495300.0
2013-04-19,11800,11900,11500,11900,57559,112994.0,9495300.0
2013-04-22,11900,11950,11750,11850,13890,112519.0,9495300.0
2013-04-23,11850,12200,11650,12200,34707,115843.0,9495300.0
2013-04-24,12050,12400,12000,12250,30192,116317.0,9495300.0
2013-04-25,12250,12700,12150,12450,45812,118216.0,9495300.0
2013-04-26,12450,12650,12350,12550,17354,119166.0,9495300.0
2013-04-29,12700,12700,12450,12550,26412,119166.0,9495300.0
2013-04-30,12700,12800,12500,12550,18659,119166.0,9495300.0
2013-05-02,12550,12750,12500,12750,18964,121065.0,9495300.0
2013-05-03,12650,12850,12600,12800,20545,121540.0,9495300.0
2013-05-06,12950,12950,12700,12900,19794,122489.0,9495300.0
2013-05-07,12900,12900,12700,12700,19864,120590.0,9495300.0
2013-05-08,12850,12850,12600,12600,15920,119641.0,9495300.0
2013-05-09,12600,12850,12600,12800,24506,121540.0,9495300.0
2013-05-10,12900,12900,12650,12700,24399,120590.0,9495300.0
2013-05-13,12750,12800,12300,12500,18847,118691.0,9495300.0
2013-05-14,12550,12750,12100,12700,24850,120590.0,9495300.0
2013-05-15,12500,12750,12500,12600,8237,119641.0,9495300.0
2013-05-16,12650,12750,12450,12750,10854,121065.0,9495300.0
2013-05-20,12650,12750,12600,12700,11550,120590.0,9495300.0
2013-05-21,12750,12800,12500,12700,14099,120590.0,9495300.0
2013-05-22,12700,13100,12700,13050,57508,123914.0,9495300.0
2013-05-23,13100,13300,12800,12800,43086,121540.0,9495300.0
2013-05-24,12800,12950,12700,12750,11945,121065.0,9495300.0
2013-05-27,12750,13000,12700,12900,19934,122489.0,9495300.0
2013-05-28,12900,13550,12900,13100,107437,124388.0,9495300.0
2013-05-29,13050,13300,12950,12950,30062,122964.0,9495300.0
2013-05-30,12850,12950,12500,12750,67337,121065.0,9495300.0
2013-05-31,13050,13700,12850,13300,225197,126287.0,9495300.0
2013-06-03,13400,13450,12900,12900,87214,122489.0,9495300.0
2013-06-04,12900,13000,12450,12750,150905,121065.0,9495300.0
2013-06-05,12750,13100,12650,13000,36934,123439.0,9495300.0
2013-06-07,13000,13000,12650,12750,23277,121065.0,9495300.0
2013-06-10,12650,13100,12650,13100,27810,124388.0,9495300.0
2013-06-11,13200,13200,12900,13100,22368,124388.0,9495300.0
2013-06-12,13100,13400,12900,13100,60837,124388.0,9495300.0
2013-06-13,13000,13100,12800,12800,22187,121540.0,9495300.0
2013-06-14,12850,13150,12700,12700,43655,120590.0,9495300.0
2013-06-17,12650,12850,12150,12250,52571,116317.0,9495300.0
2013-06-18,12400,12650,12250,12650,30529,120116.0,9495300.0
2013-06-19,12700,12750,12500,12750,117970,121065.0,9495300.0
2013-06-20,12450,12800,12450,12500,20996,118691.0,9495300.0
2013-06-21,12400,12500,12150,12450,16797,118216.0,9495300.0
2013-06-24,12450,12550,12100,12100,6213,114893.0,9495300.0
2013-06-25,12100,12300,11650,11750,34022,111570.0,9495300.0
2013-06-26,12100,12100,11700,11950,10509,113469.0,9495300.0
2013-06-27,12000,12250,12000,12150,9713,115368.0,9495300.0
2013-06-28,12200,12350,12100,12250,12462,116317.0,9495300.0
2013-07-01,12250,12500,12150,12450,18900,118216.0,9495300.0
2013-07-02,12400,12500,11900,12000,34648,113944.0,9495300.0
2013-07-03,12000,12100,11700,11750,33872,111570.0,9495300.0
2013-07-04,11750,11950,11600,11900,24236,112994.0,9495300.0
2013-07-05,11950,12050,11650,11750,33115,111570.0,9495300.0
2013-07-08,11650,11900,11450,11750,28614,111570.0,9495300.0
2013-07-09,11750,12050,11700,12050,26459,114418.0,9495300.0
2013-07-10,11900,12400,11900,12400,53365,117742.0,9495300.0
2013-07-11,12550,12900,12450,12900,57655,122489.0,9495300.0
2013-07-12,13050,13050,12700,12800,51907,121540.0,9495300.0
2013-07-15,12850,13100,12700,13050,56543,123914.0,9495300.0
2013-07-16,13000,13100,12900,13050,39730,123914.0,9495300.0
2013-07-17,13000,13350,12950,13200,134952,125338.0,9495300.0
2013-07-18,13300,13500,13150,13400,126933,127237.0,9495300.0
2013-07-19,13350,13950,13350,13700,93075,130086.0,9495300.0
2013-07-22,13850,14050,13650,13950,85033,132459.0,9495300.0
2013-07-23,13950,14050,13750,13900,54875,131985.0,9495300.0
2013-07-24,13900,14250,13750,14000,78405,132934.0,9495300.0
2013-07-25,14000,14150,13850,14150,68262,134358.0,9495300.0
2013-07-26,14100,14100,13850,13950,47620,132459.0,9495300.0
2013-07-29,13950,14100,13700,13700,29701,130086.0,9495300.0
2013-07-30,13700,13900,13500,13700,61064,130086.0,9495300.0
2013-07-31,13700,13950,13550,13950,54546,132459.0,9495300.0
2013-08-01,14000,14050,13700,13850,37535,131510.0,9495300.0
2013-08-02,13800,14800,13750,14800,74165,140530.0,9495300.0
2013-08-05,14950,15150,14750,15000,70330,142430.0,9495300.0
2013-08-06,14850,15150,14450,14550,56207,138157.0,9495300.0
2013-08-07,14550,15000,14350,14450,64224,137207.0,9495300.0
2013-08-08,14400,14650,14350,14450,44099,137207.0,9495300.0
2013-08-09,14450,14600,14350,14550,12986,138157.0,9495300.0
2013-08-12,14650,14700,14300,14550,21529,138157.0,9495300.0
2013-08-13,14550,15300,14500,15150,75910,143854.0,9495300.0
2013-08-14,15100,15100,14650,14900,29728,141480.0,9495300.0
2013-08-16,14600,14750,13750,13900,65718,131985.0,9495300.0
2013-08-19,14050,14050,13550,13850,70807,131510.0,9495300.0
2013-08-20,13700,13850,13250,13400,83388,127237.0,9495300.0
2013-08-21,13500,13800,13200,13700,66958,130086.0,9495300.0
2013-08-22,13550,13700,13000,13200,34532,125338.0,9495300.0
2013-08-23,13350,13850,13200,13800,41663,131035.0,9495300.0
2013-08-26,13650,13950,13600,13900,27809,131985.0,9495300.0
2013-08-27,13900,13900,13500,13600,16797,129136.0,9495300.0
2013-08-28,13150,13600,12750,13250,107297,125813.0,9495300.0
2013-08-29,13750,13800,13250,13300,79343,126287.0,9495300.0
2013-08-30,13200,13750,13150,13650,39535,129611.0,9495300.0
2013-09-02,13900,14000,13650,13700,37464,130086.0,9495300.0
2013-09-03,13800,14350,13550,14000,58509,132934.0,9495300.0
2013-09-04,14050,14300,13900,14150,24894,134358.0,9495300.0
2013-09-05,14200,14350,13950,14100,56310,133884.0,9495300.0
2013-09-06,14050,14300,14050,14100,31936,133884.0,9495300.0
2013-09-09,14300,14700,14100,14350,96915,136258.0,9495300.0
2013-09-10,14550,14650,14250,14600,44797,138631.0,9495300.0
2013-09-11,14700,15450,14500,15450,174675,146702.0,9495300.0
2013-09-12,15400,15700,15250,15650,95271,148601.0,9495300.0
2013-09-13,15500,16000,15400,16000,61807,151925.0,9495300.0
2013-09-16,16000,16100,15700,16000,60125,151925.0,9495300.0
2013-09-17,15950,16100,15700,16100,45783,152874.0,9495300.0
2013-09-23,15950,16300,15850,15950,40006,151450.0,9495300.0
2013-09-24,15850,16000,15250,15550,71401,147652.0,9495300.0
2013-09-25,15550,15600,15150,15500,50968,147177.0,9495300.0
2013-09-26,15450,15650,15400,15600,22431,148127.0,9495300.0
2013-09-27,15700,15800,15350,15450,37168,146702.0,9495300.0
2013-09-30,15450,15800,15300,15800,23226,150026.0,9495300.0
2013-10-01,15550,15800,15400,15600,26219,148127.0,9495300.0
2013-10-02,15500,15650,14900,15300,28100,145278.0,9495300.0
2013-10-04,15050,15500,14750,15500,27869,147177.0,9495300.0
2013-10-07,15350,15400,14800,14800,20150,140530.0,9495300.0
2013-10-08,14550,15050,14550,15050,16161,142904.0,9495300.0
2013-10-10,15100,15800,15100,15600,35712,148127.0,9495300.0
2013-10-11,15600,15950,15450,15700,29059,149076.0,9495300.0
2013-10-14,15600,16000,15200,15900,38478,150975.0,9495300.0
2013-10-15,16050,16200,15600,16100,35221,152874.0,9495300.0
2013-10-16,16050,16150,15600,15700,12840,149076.0,9495300.0
2013-10-17,15700,16400,15650,16200,47382,153824.0,9495300.0
2013-10-18,16200,16900,15750,16200,55957,153824.0,9495300.0
2013-10-21,16000,16200,15800,16000,21675,151925.0,9495300.0
2013-10-22,15800,16200,15700,16050,27215,152400.0,9495300.0
2013-10-23,16050,16200,15700,15700,42465,149076.0,9495300.0
2013-10-24,15700,15800,15400,15800,29355,150026.0,9495300.0
2013-10-25,15700,15950,15500,15500,21114,147177.0,9495300.0
2013-10-28,15400,15600,14800,15600,60502,148127.0,9495300.0
2013-10-29,15400,15650,15200,15200,22436,144329.0,9495300.0
2013-10-30,15150,16050,15050,15750,50141,149551.0,9495300.0
2013-10-31,16450,16650,15500,15500,86305,147177.0,9495300.0
2013-11-01,15700,16250,15500,15900,49662,150975.0,9495300.0
2013-11-04,16200,16950,16100,16800,120305,159521.0,9495300.0
2013-11-05,16800,16900,16100,16350,55492,155248.0,9495300.0
2013-11-06,16250,16450,15900,16150,17543,153349.0,9495300.0
2013-11-07,16550,16550,15750,16050,35380,152400.0,9495300.0
2013-11-08,16050,16200,15550,15800,43162,150026.0,9495300.0
2013-11-11,15750,16150,15100,15150,35216,143854.0,9495300.0
2013-11-12,15150,15700,15150,15400,21647,146228.0,9495300.0
2013-11-13,15350,15500,14700,15250,42953,144803.0,9495300.0
2013-11-14,15200,15700,14950,15700,33321,149076.0,9495300.0
2013-11-15,15800,15800,15500,15650,19263,148601.0,9495300.0
2013-11-18,15600,16050,15600,15950,34144,151450.0,9495300.0
2013-11-19,16250,16250,15750,15950,45496,151450.0,9495300.0
2013-11-20,16000,16200,15950,16100,30845,152874.0,9495300.0
2013-11-21,16100,16150,15900,15950,17489,151450.0,9495300.0
2013-11-22,16200,16200,15850,16000,12972,151925.0,9495300.0
2013-11-25,15900,16350,15900,16300,21254,154773.0,9495300.0
2013-11-26,16200,16350,16100,16200,5992,153824.0,9495300.0
2013-11-27,16150,16250,16000,16050,7003,152400.0,9495300.0
2013-11-28,16000,16050,15900,16000,10739,151925.0,9495300.0
2013-11-29,15950,16100,15650,16050,24521,152400.0,9495300.0
2013-12-02,16150,16200,15850,16000,19922,151925.0,9495300.0
2013-12-03,15850,16000,15800,15900,10384,150975.0,9495300.0
2013-12-04,15900,16100,15400,15650,20493,148601.0,9495300.0
2013-12-05,15800,16050,15650,15750,39843,149551.0,9495300.0
2013-12-06,15900,15950,15450,15600,20026,148127.0,9495300.0
2013-12-09,15600,15850,15500,15500,12678,147177.0,9495300.0
2013-12-10,15450,15850,15300,15850,20915,150501.0,9495300.0
2013-12-11,15850,16000,15700,15800,8310,150026.0,9495300.0
2013-12-12,15450,15850,15450,15800,4693,150026.0,9495300.0
2013-12-13,15800,15900,15450,15850,11248,150501.0,9495300.0
2013-12-16,15750,15950,15150,15300,23201,145278.0,9495300.0
2013-12-17,15350,15500,15100,15500,15187,147177.0,9495300.0
2013-12-18,15250,15400,14850,15000,36580,142430.0,9495300.0
2013-12-19,15150,15150,14300,15000,39785,142430.0,9495300.0
2013-12-20,15050,15200,14700,15000,9922,142430.0,9495300.0
2013-12-23,15050,15350,14900,15250,9899,144803.0,9495300.0
2013-12-24,15250,15350,15100,15250,16288,144803.0,9495300.0
2013-12-26,15200,15350,15050,15100,7436,143379.0,9495300.0
2013-12-27,15150,15300,15050,15150,6336,143854.0,9495300.0
2013-12-30,15100,15300,14900,15300,7719,145278.0,9495300.0
2014-01-02,15400,15450,15000,15100,16653,143379.0,9495300.0
2014-01-03,15000,15200,14900,15100,11624,143379.0,9495300.0
2014-01-06,15200,15350,15100,15250,13786,144803.0,9495300.0
2014-01-07,15400,15700,15200,15500,18048,147177.0,9495300.0
2014-01-08,15550,16100,15500,16000,24127,151925.0,9495300.0
2014-01-09,16000,16300,16000,16200,12392,153824.0,9495300.0
2014-01-10,16250,16250,15700,15950,15768,151450.0,9495300.0
2014-01-13,15900,16250,15900,16200,9977,153824.0,9495300.0
2014-01-14,16100,16200,15700,16200,15038,153824.0,9495300.0
2014-01-15,16250,16250,15400,15400,40907,146228.0,9495300.0
2014-01-16,15350,15450,14950,15000,53302,142430.0,9495300.0
2014-01-17,15050,15300,14850,15000,32752,142430.0,9495300.0
2014-01-20,15000,15150,14800,15100,18467,143379.0,9495300.0
2014-01-21,15150,15300,14900,15300,13029,145278.0,9495300.0
2014-01-22,15450,15950,15000,15000,63057,142430.0,9495300.0
2014-01-23,15000,15150,14900,15100,16026,143379.0,9495300.0
2014-01-24,15150,15150,14500,14950,45807,141955.0,9495300.0
2014-01-27,14500,14800,14450,14650,41548,139106.0,9495300.0
2014-01-28,14700,14700,14150,14200,54552,134833.0,9495300.0
2014-01-29,14300,14950,14300,14950,27211,141955.0,9495300.0
2014-02-03,14500,15000,14500,14950,14724,141955.0,9495300.0
2014-02-04,14800,14900,14400,14900,19280,141480.0,9495300.0
2014-02-05,15000,15000,14800,14950,16481,141955.0,9495300.0
2014-02-06,14650,14950,14650,14950,13906,141955.0,9495300.0
2014-02-07,15050,15100,14850,15000,12813,142430.0,9495300.0
2014-02-10,15100,15100,14500,14750,46167,140056.0,9495300.0
2014-02-11,14750,14750,14400,14550,13236,138157.0,9495300.0
2014-02-12,14700,14850,14550,14850,18222,141005.0,9495300.0
2014-02-13,14900,14900,14500,14750,23306,140056.0,9495300.0
2014-02-14,14800,14900,14500,14900,22625,141480.0,9495300.0
2014-02-17,14950,15000,14650,14800,27671,140530.0,9495300.0
2014-02-18,14750,14900,14550,14900,16722,141480.0,9495300.0
2014-02-19,14800,14950,14550,14600,12569,138631.0,9495300.0
2014-02-20,14600,14700,14450,14550,8758,138157.0,9495300.0
2014-02-21,14600,14700,14450,14600,8679,138631.0,9495300.0
2014-02-24,14600,14700,14500,14650,5519,139106.0,9495300.0
2014-02-25,14700,14750,14450,14600,13970,138631.0,9495300.0
2014-02-26,14500,14650,13950,14500,52599,137682.0,9495300.0
2014-02-27,14400,14600,14350,14550,8162,138157.0,9495300.0
2014-02-28,14600,14600,14450,14550,9174,138157.0,9495300.0
2014-03-03,14550,14650,14300,14650,14537,139106.0,9495300.0
2014-03-04,14600,14600,14400,14600,4959,138631.0,9495300.0
2014-03-05,14650,14650,14500,14600,10131,138631.0,9495300.0
2014-03-06,14650,14650,14500,14600,7130,138631.0,9495300.0
2014-03-07,14650,15350,14650,14900,37143,141480.0,9495300.0
2014-03-10,14850,14950,14600,14600,13633,138631.0,9495300.0
2014-03-11,14600,14650,14250,14400,31433,136732.0,9495300.0
2014-03-12,14300,14450,13850,14100,40845,133884.0,9495300.0
2014-03-13,14100,14150,13900,14100,19643,133884.0,9495300.0
2014-03-14,14050,14150,13800,14150,16238,134358.0,9495300.0
2014-03-17,14150,14150,13750,13950,12065,132459.0,9495300.0
2014-03-18,14000,14100,13750,13950,17183,132459.0,9495300.0
2014-03-19,14000,14250,13900,14250,10427,135308.0,9495300.0
2014-03-20,14100,14200,14000,14100,5275,133884.0,9495300.0
2014-03-21,14150,14200,13700,13850,38593,131510.0,9495300.0
2014-03-24,13800,13950,13750,13900,15070,131985.0,9495300.0
2014-03-25,13850,14200,13850,13900,14079,131985.0,9495300.0
2014-03-26,14000,14450,14000,14400,21738,136732.0,9495300.0
2014-03-27,14300,14400,14250,14400,5130,136732.0,9495300.0
2014-03-28,14350,14450,14300,14400,10162,136732.0,9495300.0
2014-03-31,14800,15100,14450,14450,42766,137207.0,9495300.0
2014-04-01,14500,14600,14350,14400,17561,136732.0,9495300.0
2014-04-02,14750,14750,14450,14600,18140,138631.0,9495300.0
2014-04-03,14600,14600,14300,14350,19511,136258.0,9495300.0
2014-04-04,14250,14750,14100,14500,23213,137682.0,9495300.0
2014-04-07,14500,14550,13950,14450,40459,137207.0,9495300.0
2014-04-08,14350,14550,14050,14550,14340,138157.0,9495300.0
2014-04-09,14500,14600,14250,14300,17636,135783.0,9495300.0
2014-04-10,14400,14450,14050,14150,18255,134358.0,9495300.0
2014-04-11,13850,14150,13850,14100,22066,133884.0,9495300.0
2014-04-14,13950,14150,13900,13950,19792,132459.0,9495300.0
2014-04-15,13950,14200,13900,14200,20563,134833.0,9495300.0
2014-04-16,14250,14650,14000,14550,38260,138157.0,9495300.0
2014-04-17,14550,14750,14450,14650,37584,139106.0,9495300.0
2014-04-18,14700,14700,14450,14700,20714,139581.0,9495300.0
2014-04-21,14650,14800,14400,14500,16197,137682.0,9495300.0
2014-04-22,14500,14650,14350,14500,11232,137682.0,9495300.0
2014-04-23,14500,14700,14450,14650,13853,139106.0,9495300.0
2014-04-24,14650,14650,14350,14550,13073,138157.0,9495300.0
2014-04-25,14500,14850,14400,14750,25598,140056.0,9495300.0
2014-04-28,14800,15550,14800,15400,76433,146228.0,9495300.0
2014-04-29,15500,15500,15200,15400,29654,146228.0,9495300.0
2014-04-30,15500,15600,15300,15400,33612,146228.0,9495300.0
2014-05-02,15500,15650,15100,15350,34818,145753.0,9495300.0
2014-05-07,15250,15550,15250,15300,15996,145278.0,9495300.0
2014-05-08,15350,15450,14800,15200,23044,144329.0,9495300.0
2014-05-09,15250,15500,15050,15350,13425,145753.0,9495300.0
2014-05-12,15300,15450,15200,15350,9671,145753.0,9495300.0
2014-05-13,15400,15400,15200,15350,18930,145753.0,9495300.0
2014-05-14,15300,15700,15250,15700,23962,149076.0,9495300.0
2014-05-15,15700,15750,15550,15650,16837,148601.0,9495300.0
2014-05-16,15550,15700,15200,15600,10791,148127.0,9495300.0
2014-05-19,15450,15600,14800,14850,51082,141005.0,9495300.0
2014-05-20,15100,15100,14650,14850,31740,141005.0,9495300.0
2014-05-21,14900,15300,14650,15100,13158,143379.0,9495300.0
2014-05-22,15200,15400,15050,15300,14604,145278.0,9495300.0
2014-05-23,15250,15650,15250,15600,16460,148127.0,9495300.0
2014-05-26,15750,15750,15350,15600,14521,148127.0,9495300.0
2014-05-27,15450,15500,15150,15300,8925,145278.0,9495300.0
2014-05-28,15450,15650,15200,15650,16113,148601.0,9495300.0
2014-05-29,15650,15750,15450,15450,12444,146702.0,9495300.0
2014-05-30,15450,15550,15000,15050,8547,142904.0,9495300.0
2014-06-02,14750,14750,14000,14400,76133,136732.0,9495300.0
2014-06-03,14200,14450,14000,14150,22701,134358.0,9495300.0
2014-06-05,14000,14100,13750,14000,37470,132934.0,9495300.0
2014-06-09,14200,14200,13600,13750,28703,130560.0,9495300.0
2014-06-10,13650,14150,13600,14000,11429,132934.0,9495300.0
2014-06-11,13900,14200,13900,14100,3190,133884.0,9495300.0
2014-06-12,14100,14150,13700,13700,15187,130086.0,9495300.0
2014-06-13,13750,13900,13700,13750,4306,130560.0,9495300.0
2014-06-16,13750,14000,13700,13850,5485,131510.0,9495300.0
2014-06-17,13800,14200,13800,14150,11860,134358.0,9495300.0
2014-06-18,14200,14250,14100,14200,6549,134833.0,9495300.0
2014-06-19,14100,14400,14050,14300,7753,135783.0,9495300.0
2014-06-20,14200,14350,13900,14100,5963,133884.0,9495300.0
2014-06-23,14250,14250,13800,14150,6331,134358.0,9495300.0
2014-06-24,14100,14100,13300,14100,31756,133884.0,9495300.0
2014-06-25,14100,14100,13600,13600,17070,129136.0,9495300.0
2014-06-26,13650,13850,13250,13450,27233,127712.0,9495300.0
2014-06-27,13300,13450,13150,13300,13721,126287.0,9495300.0
2014-06-30,13250,13550,13200,13400,7421,127237.0,9495300.0
2014-07-01,13450,14050,13400,14050,16906,133409.0,9495300.0
2014-07-02,14150,14150,13550,13700,20930,130086.0,9495300.0
2014-07-03,13650,13850,13450,13800,21203,131035.0,9495300.0
2014-07-04,13800,13900,13350,13500,20010,128187.0,9495300.0
2014-07-07,13400,13600,13300,13550,14914,128661.0,9495300.0
2014-07-08,13350,13600,13350,13600,11829,129136.0,9495300.0
2014-07-09,13550,13700,13450,13700,14486,130086.0,9495300.0
2014-07-10,13750,13800,13350,13600,19072,129136.0,9495300.0
2014-07-11,13450,13500,13150,13250,27660,125813.0,9495300.0
2014-07-14,13300,13350,13050,13250,16854,125813.0,9495300.0
2014-07-15,13250,13350,13100,13250,18569,125813.0,9495300.0
2014-07-16,13150,13250,13050,13200,25606,125338.0,9495300.0
2014-07-17,13100,13500,13000,13450,31967,127712.0,9495300.0
2014-07-18,13250,13700,13200,13650,13450,129611.0,9495300.0
2014-07-21,13650,13750,13500,13700,14880,130086.0,9495300.0
2014-07-22,13600,13750,13450,13700,26962,130086.0,9495300.0
2014-07-23,13700,14000,13700,13850,16539,131510.0,9495300.0
2014-07-24,13800,14050,13800,14050,20558,133409.0,9495300.0
2014-07-25,13950,14400,13950,14150,19766,134358.0,9495300.0
2014-07-28,14150,14350,13900,14000,9054,132934.0,9495300.0
2014-07-29,14000,14100,13650,13800,18941,131035.0,9495300.0
2014-07-30,13700,14000,13000,13200,50190,125338.0,9495300.0
2014-07-31,13200,13450,12900,13400,19549,127237.0,9495300.0
2014-08-01,13400,13400,13050,13100,21401,124388.0,9495300.0
2014-08-04,13250,13250,13000,13100,44923,124388.0,9495300.0
2014-08-05,13250,13250,12700,12800,34898,121540.0,9495300.0
2014-08-06,12700,12900,12650,12800,13969,121540.0,9495300.0
2014-08-07,12700,12950,12300,12900,30827,122489.0,9495300.0
2014-08-08,12950,13000,12400,12850,24712,122015.0,9495300.0
2014-08-11,12800,13050,12600,12650,19005,120116.0,9495300.0
2014-08-12,12650,12750,12250,12400,23182,117742.0,9495300.0
2014-08-13,12300,12450,11850,12300,86614,116792.0,9495300.0
2014-08-14,12200,12600,12150,12550,22952,119166.0,9495300.0
2014-08-18,12550,12850,12400,12800,9691,121540.0,9495300.0
2014-08-19,12600,12900,12550,12900,12488,122489.0,9495300.0
2014-08-20,12800,12950,12550,12750,8063,121065.0,9495300.0
2014-08-21,12800,12850,12600,12600,14187,119641.0,9495300.0
2014-08-22,12600,13100,12600,13050,20726,123914.0,9495300.0
2014-08-25,13100,13500,13000,13000,26768,123439.0,9495300.0
2014-08-26,13200,13700,13150,13650,22791,129611.0,9495300.0
2014-08-27,13800,14400,13650,14350,41871,136258.0,9495300.0
2014-08-28,14250,14450,13750,14000,31009,132934.0,9495300.0
2014-08-29,14050,14100,13800,14000,15086,132934.0,9495300.0
2014-09-01,14000,14000,13500,13600,18784,129136.0,9495300.0
2014-09-02,13800,13850,13500,13700,23116,130086.0,9495300.0
2014-09-03,13800,14350,13650,14350,19953,136258.0,9495300.0
2014-09-04,14450,15050,14250,14900,61940,141480.0,9495300.0
2014-09-05,15000,15000,14550,14850,17911,141005.0,9495300.0
2014-09-11,14850,14900,14250,14550,26748,138157.0,9495300.0
2014-09-12,14600,14800,14500,14700,16530,139581.0,9495300.0
2014-09-15,14550,14750,14300,14300,8114,135783.0,9495300.0
2014-09-16,14500,14900,14250,14750,8718,140056.0,9495300.0
2014-09-17,14750,14950,14600,14900,11186,141480.0,9495300.0
2014-09-18,14950,14950,14500,14900,11100,141480.0,9495300.0
2014-09-19,14850,14850,14600,14700,6417,139581.0,9495300.0
2014-09-22,14900,14900,14450,14700,5533,139581.0,9495300.0
2014-09-23,14550,14700,14150,14250,16871,135308.0,9495300.0
2014-09-24,14250,14500,14100,14100,8325,133884.0,9495300.0
2014-09-25,14100,14750,14100,14750,12480,140056.0,9495300.0
2014-09-26,14600,14700,14450,14600,5945,138631.0,9495300.0
2014-09-29,14500,14600,14100,14100,22045,133884.0,9495300.0
2014-09-30,14200,14500,14050,14200,9517,134833.0,9495300.0
2014-10-01,14200,14450,13650,13800,11892,131035.0,9495300.0
2014-10-02,13550,14250,13500,14100,10359,133884.0,9495300.0
2014-10-06,13950,14350,13950,14300,4298,135783.0,9495300.0
2014-10-07,14300,14500,14300,14400,6683,136732.0,9495300.0
2014-10-08,14100,14450,14050,14200,5838,134833.0,9495300.0
2014-10-10,14200,14250,13750,14200,10998,134833.0,9495300.0
2014-10-13,14150,14150,13500,13900,6564,131985.0,9495300.0
2014-10-14,13500,14150,13500,14150,13046,134358.0,9495300.0
2014-10-15,14050,14250,13950,14150,9386,134358.0,9495300.0
2014-10-16,14050,14150,13550,13850,4612,131510.0,9495300.0
2014-10-17,13950,14100,13650,13650,5911,129611.0,9495300.0
2014-10-20,13600,14000,13600,14000,8509,132934.0,9495300.0
2014-10-21,13850,14100,13800,14050,6970,133409.0,9495300.0
2014-10-22,13900,13950,13600,13700,9607,130086.0,9495300.0
2014-10-23,13550,13800,13300,13400,18557,127237.0,9495300.0
2014-10-24,13300,13400,13150,13200,14052,125338.0,9495300.0
2014-10-27,13450,13600,13200,13450,9557,127712.0,9495300.0
2014-10-28,13400,13700,13350,13450,5515,127712.0,9495300.0
2014-10-29,13500,14100,13500,14100,17263,133884.0,9495300.0
2014-10-30,14200,14200,13850,14000,2380,132934.0,9495300.0
2014-10-31,13900,13900,13350,13450,8951,127712.0,9495300.0
2014-11-03,13350,13550,13300,13550,3413,128661.0,9495300.0
2014-11-04,13550,13550,12800,12950,17411,122964.0,9495300.0
2014-11-05,12850,13250,12500,12700,10155,120590.0,9495300.0
2014-11-06,12800,12800,12500,12700,1513,120590.0,9495300.0
2014-11-07,12550,12750,12400,12750,3745,121065.0,9495300.0
2014-11-10,12800,12950,12750,12750,5041,121065.0,9495300.0
2014-11-11,12900,13000,12650,12950,8356,122964.0,9495300.0
2014-11-12,12800,13450,12800,13450,11320,127712.0,9495300.0
2014-11-13,13500,13600,13350,13350,11432,126762.0,9495300.0
2014-11-14,13550,13550,13000,13400,13874,127237.0,9495300.0
2014-11-17,13500,13600,13150,13500,9604,128187.0,9495300.0
2014-11-18,13500,13550,13150,13500,6764,128187.0,9495300.0
2014-11-19,13600,13600,13200,13300,7296,126287.0,9495300.0
2014-11-20,13450,13450,13100,13350,4728,126762.0,9495300.0
2014-11-21,13150,13350,13150,13200,5267,125338.0,9495300.0
2014-11-24,13200,13300,13000,13050,5901,123914.0,9495300.0
2014-11-25,13300,13300,12900,13150,10657,124863.0,9495300.0
2014-11-26,13050,13100,12900,13000,5220,123439.0,9495300.0
2014-11-27,12850,13100,12750,12800,10212,121540.0,9495300.0
2014-11-28,12700,12850,12450,12450,13448,118216.0,9495300.0
2014-12-01,12550,12550,12000,12200,10343,115843.0,9495300.0
2014-12-02,12300,12600,12200,12550,6239,119166.0,9495300.0
2014-12-03,12400,12750,12400,12750,6506,121065.0,9495300.0
