서울반도체(046890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-12,38900,39450,37500,38600,625748,2250588.0,58305400.0
2010-11-15,38600,39100,38200,38700,416263,2256419.0,58305400.0
2010-11-16,38900,38950,38000,38300,331841,2233097.0,58305400.0
2010-11-17,37700,38500,37600,38500,246009,2244758.0,58305400.0
2010-11-18,38500,38900,38250,38900,349538,2268080.0,58305400.0
2010-11-19,39300,39700,38900,39050,550397,2276826.0,58305400.0
2010-11-22,39400,40050,39100,40050,1018451,2335131.0,58305400.0
2010-11-23,40350,40650,38850,39450,1163348,2300148.0,58305400.0
2010-11-24,38000,38900,38000,38600,897327,2250588.0,58305400.0
2010-11-25,39400,40250,39100,39200,965199,2285572.0,58305400.0
2010-11-26,39500,39700,38000,38150,748188,2224351.0,58305400.0
2010-11-29,38300,38450,37800,38150,341732,2224351.0,58305400.0
2010-11-30,38150,38950,38050,38800,434074,2262250.0,58305400.0
2010-12-01,38800,39300,38650,39000,436672,2273911.0,58305400.0
2010-12-02,39500,39850,39250,39850,618466,2323470.0,58305400.0
2010-12-03,40200,40350,38900,38900,597410,2268080.0,58305400.0
2010-12-06,38700,39350,38500,38900,424142,2268080.0,58305400.0
2010-12-07,39200,39400,38750,39100,404970,2279741.0,58305400.0
2010-12-08,39300,39700,39000,39050,505813,2276826.0,58305400.0
2010-12-09,39450,39450,39000,39300,264514,2291402.0,58305400.0
2010-12-10,39250,40450,39200,40400,1151974,2355538.0,58305400.0
2010-12-13,41000,42200,40900,42200,1836221,2460488.0,58305400.0
2010-12-14,42350,42650,41850,42300,1127212,2466318.0,58305400.0
2010-12-15,42600,43100,41800,42500,951409,2477980.0,58305400.0
2010-12-16,42200,42950,42150,42550,627261,2480895.0,58305400.0
2010-12-17,42850,42950,42000,42550,527374,2480895.0,58305400.0
2010-12-20,40800,41400,40300,40950,1372067,2387606.0,58305400.0
2010-12-21,41350,41650,40800,41250,722477,2405098.0,58305400.0
2010-12-22,41050,41200,40400,40500,564233,2361369.0,58305400.0
2010-12-23,40550,40950,39750,39750,400352,2317640.0,58305400.0
2010-12-24,39500,40050,38650,38900,585869,2268080.0,58305400.0
2010-12-27,38800,39450,38800,39100,233836,2279741.0,58305400.0
2010-12-28,39150,40300,39150,39800,385348,2320555.0,58305400.0
2010-12-29,40250,40900,40000,40250,353623,2346792.0,58305400.0
2010-12-30,40350,40700,39900,40650,384268,2370115.0,58305400.0
2011-01-03,40900,41300,40650,41050,549153,2393437.0,58305400.0
2011-01-04,41100,41400,40400,40550,626836,2364284.0,58305400.0
2011-01-05,40750,41400,40500,40850,759404,2381776.0,58305400.0
2011-01-06,41300,42000,41250,42000,1050837,2448827.0,58305400.0
2011-01-07,42050,42400,41650,41950,582537,2445912.0,58305400.0
2011-01-10,42200,42900,42100,42550,930132,2480895.0,58305400.0
2011-01-11,42300,42600,41250,41350,910101,2410928.0,58305400.0
2011-01-12,41650,41800,41350,41550,811895,2422589.0,58305400.0
2011-01-13,41950,41950,39950,40400,1190016,2355538.0,58305400.0
2011-01-14,40250,40350,39350,39600,998100,2308894.0,58305400.0
2011-01-17,39650,40150,39050,39300,612910,2291402.0,58305400.0
2011-01-18,39050,39850,39050,39550,474302,2305979.0,58305400.0
2011-01-19,39600,39800,39000,39350,690077,2294317.0,58305400.0
2011-01-20,39150,39700,39100,39500,416557,2303063.0,58305400.0
2011-01-21,39150,39200,38250,38600,824057,2250588.0,58305400.0
2011-01-24,38550,39250,38350,38600,760400,2250588.0,58305400.0
2011-01-25,39100,39700,38700,39300,722237,2291402.0,58305400.0
2011-01-26,39600,39800,39100,39200,409964,2285572.0,58305400.0
2011-01-27,39550,41450,39300,41450,1652773,2416759.0,58305400.0
2011-01-28,41700,42550,41650,41850,1730302,2440081.0,58305400.0
2011-01-31,41450,41500,40600,40850,713617,2381776.0,58305400.0
2011-02-01,41300,42600,41200,42300,1427113,2466318.0,58305400.0
2011-02-07,43250,43300,42200,42400,913456,2472149.0,58305400.0
2011-02-08,42550,42700,40900,41600,918753,2425505.0,58305400.0
2011-02-09,41200,41500,40150,40250,660560,2346792.0,58305400.0
2011-02-10,40450,41150,40100,40350,482559,2352623.0,58305400.0
2011-02-11,40800,41250,39650,40400,502452,2355538.0,58305400.0
2011-02-14,40900,41000,40200,40300,277451,2349708.0,58305400.0
2011-02-15,40400,40850,39500,39700,430266,2314724.0,58305400.0
2011-02-16,39700,40900,39500,40350,603691,2352623.0,58305400.0
2011-02-17,40850,41550,39900,40150,509866,2340962.0,58305400.0
2011-02-18,40900,41000,40400,41000,500442,2390521.0,58305400.0
2011-02-21,41500,42500,41250,42150,1250782,2457573.0,58305400.0
2011-02-22,42250,42600,41400,42100,1126782,2454657.0,58305400.0
2011-02-23,41950,42650,41200,41200,667086,2402182.0,58305400.0
2011-02-24,41400,41750,41000,41200,433296,2402182.0,58305400.0
2011-02-25,41450,42000,41000,42000,496353,2448827.0,58305400.0
2011-02-28,42450,42900,42100,42150,920387,2457573.0,58305400.0
2011-03-02,42250,43550,42100,42550,1474242,2480895.0,58305400.0
2011-03-03,43150,43250,42400,43200,957632,2518793.0,58305400.0
2011-03-04,43900,44450,43800,44250,1375791,2580014.0,58305400.0
2011-03-07,44000,44450,43800,44350,722746,2585844.0,58305400.0
2011-03-08,44700,45200,44000,44050,901110,2568353.0,58305400.0
2011-03-09,44600,44650,42000,42050,1715852,2451742.0,58305400.0
2011-03-10,41800,42750,41600,42650,1007118,2486725.0,58305400.0
2011-03-11,41800,42500,41650,42250,421341,2463403.0,58305400.0
2011-03-14,42500,42800,41600,42750,842006,2492556.0,58305400.0
2011-03-15,42800,42800,39850,41900,768788,2442996.0,58305400.0
2011-03-16,42450,43550,42150,43400,841155,2530454.0,58305400.0
2011-03-17,42800,43700,42650,43700,853928,2547946.0,58305400.0
2011-03-18,44200,44200,43300,43300,582674,2524624.0,58305400.0
2011-03-21,43400,44400,43300,44400,661486,2588760.0,58305400.0
2011-03-22,44900,44900,43800,43800,566482,2553777.0,58305400.0
2011-03-23,44050,44800,43150,44800,597638,2612082.0,58305400.0
2011-03-24,45000,45000,42600,42700,1429432,2489641.0,58305400.0
2011-03-25,42900,43200,42300,42700,922689,2489641.0,58305400.0
2011-03-28,43100,43450,42550,42850,538627,2498386.0,58305400.0
2011-03-29,42850,43350,42150,42200,549627,2460488.0,58305400.0
2011-03-30,42450,43250,42200,43050,559779,2510047.0,58305400.0
2011-03-31,43300,43650,42850,42850,366818,2498386.0,58305400.0
2011-04-01,43400,44500,43150,44500,941555,2594590.0,58305400.0
2011-04-04,44750,45100,44050,44500,718574,2594590.0,58305400.0
2011-04-05,44800,44900,43750,44100,708419,2571268.0,58305400.0
2011-04-06,44200,44250,42650,42850,1037881,2498386.0,58305400.0
2011-04-07,43150,43650,43100,43500,681469,2536285.0,58305400.0
2011-04-08,43350,43700,42900,43150,420268,2515878.0,58305400.0
2011-04-11,43100,43950,43000,43200,442590,2518793.0,58305400.0
2011-04-12,43200,43550,41550,41650,698382,2428420.0,58305400.0
2011-04-13,41350,42050,41350,41850,296001,2440081.0,58305400.0
2011-04-14,42050,42300,41400,41700,429619,2431335.0,58305400.0
2011-04-15,41500,41600,40350,40400,957756,2355538.0,58305400.0
2011-04-18,40900,41600,40800,40900,534614,2384691.0,58305400.0
2011-04-19,40400,41450,40400,40650,514954,2370115.0,58305400.0
2011-04-20,40900,41550,40700,41450,494429,2416759.0,58305400.0
2011-04-21,41800,42000,40400,40550,913651,2364284.0,58305400.0
2011-04-22,40550,40750,39400,39750,868278,2317640.0,58305400.0
2011-04-25,39850,40150,39750,39900,406699,2326385.0,58305400.0
2011-04-26,39900,40900,39800,40300,511481,2349708.0,58305400.0
2011-04-27,40600,40800,39500,39550,718436,2305979.0,58305400.0
2011-04-28,39900,40350,33800,34100,6777308,1988214.0,58305400.0
2011-04-29,32450,32950,31350,32050,3874906,1868688.0,58305400.0
2011-05-02,32100,32800,32000,32000,1656948,1865773.0,58305400.0
2011-05-03,31950,32550,31600,32200,1058248,1877434.0,58305400.0
2011-05-04,32550,33200,32300,32950,953980,1921163.0,58305400.0
2011-05-06,32700,32800,32000,32150,657235,1874519.0,58305400.0
2011-05-09,32100,32100,30550,30600,1193695,1784145.0,58305400.0
2011-05-11,30400,31400,29850,31100,1558434,1813298.0,58305400.0
2011-05-12,30950,31350,30600,31300,447939,1824959.0,58305400.0
2011-05-13,31400,32100,30650,31250,746332,1822044.0,58305400.0
2011-05-16,31400,32450,31250,32000,688390,1865773.0,58305400.0
2011-05-17,32250,32450,31550,31800,454344,1854112.0,58305400.0
2011-05-18,31800,31900,31050,31300,485395,1824959.0,58305400.0
2011-05-19,31250,31300,30150,30150,448214,1757908.0,58305400.0
2011-05-20,30200,30400,29350,29600,556252,1725840.0,58305400.0
2011-05-23,29300,29350,28000,28000,751931,1632551.0,58305400.0
2011-05-24,27750,28850,27750,28500,584397,1661704.0,58305400.0
2011-05-25,28500,28800,27000,27100,948755,1580076.0,58305400.0
2011-05-26,27250,28150,27050,27500,815555,1603398.0,58305400.0
2011-05-27,27800,28700,27700,28150,501412,1641297.0,58305400.0
2011-05-30,28400,28550,26800,26950,496049,1571331.0,58305400.0
2011-05-31,27000,27350,26800,27100,632123,1580076.0,58305400.0
2011-06-01,27350,28350,27250,28250,608691,1647128.0,58305400.0
2011-06-02,27600,28700,27600,27900,523235,1626721.0,58305400.0
2011-06-03,27950,28200,27200,27300,275361,1591737.0,58305400.0
2011-06-07,26900,27450,26700,27250,275639,1588822.0,58305400.0
2011-06-08,27300,28000,27250,27500,359887,1603398.0,58305400.0
2011-06-09,28150,30750,28100,29500,2160442,1720009.0,58305400.0
2011-06-10,30150,30250,27400,27500,1017088,1603398.0,58305400.0
2011-06-13,27600,27950,26600,26650,541034,1553839.0,58305400.0
2011-06-14,26500,27350,26500,26650,438595,1553839.0,58305400.0
2011-06-15,26950,27300,26500,26850,501916,1565500.0,58305400.0
2011-06-16,26450,26750,26000,26000,495876,1515940.0,58305400.0
2011-06-17,26200,26300,24300,24850,750872,1448889.0,58305400.0
2011-06-20,24450,25550,24450,24950,412249,1454720.0,58305400.0
2011-06-21,25350,26200,25050,26100,424382,1521771.0,58305400.0
2011-06-22,26550,28000,26550,27100,893225,1580076.0,58305400.0
2011-06-23,27250,27800,27150,27350,394132,1594653.0,58305400.0
2011-06-24,27650,29800,27600,29700,1305282,1731670.0,58305400.0
2011-06-27,29750,29800,28800,29500,777041,1720009.0,58305400.0
2011-06-28,30000,30850,29500,30400,958522,1772484.0,58305400.0
2011-06-29,31000,31250,30000,30400,564713,1772484.0,58305400.0
2011-06-30,30250,30550,29100,29150,601549,1699602.0,58305400.0
2011-07-01,29600,30400,29400,30350,617352,1769569.0,58305400.0
2011-07-04,30900,31100,30700,31050,759832,1810383.0,58305400.0
2011-07-05,31250,31450,30400,31150,382204,1816213.0,58305400.0
2011-07-06,31000,31000,30000,30050,463567,1752077.0,58305400.0
2011-07-07,29750,30250,29250,29350,598592,1711263.0,58305400.0
2011-07-08,29350,29600,28400,28550,862840,1664619.0,58305400.0
2011-07-11,28750,29200,27950,28000,868951,1632551.0,58305400.0
2011-07-12,27700,28350,27100,27250,733277,1588822.0,58305400.0
2011-07-13,27350,27450,26650,26900,648452,1568415.0,58305400.0
2011-07-14,27000,27200,26400,26600,489300,1550924.0,58305400.0
2011-07-15,26700,27650,26650,27650,558547,1612144.0,58305400.0
2011-07-18,27600,27900,26850,27850,574590,1623805.0,58305400.0
2011-07-19,27500,28600,27500,28600,673544,1667534.0,58305400.0
2011-07-20,29250,29950,28700,29650,1129707,1728755.0,58305400.0
2011-07-21,29700,29950,28450,28450,626732,1658789.0,58305400.0
2011-07-22,29100,30000,28900,29550,841066,1722925.0,58305400.0
2011-07-25,29200,30650,29100,30300,1137467,1766654.0,58305400.0
2011-07-26,30650,31200,29900,30050,1050620,1752077.0,58305400.0
2011-07-27,29900,30600,29250,30200,584199,1760823.0,58305400.0
2011-07-28,29700,31650,29600,31600,1650118,1842451.0,58305400.0
2011-07-29,31900,32600,31800,31800,1517853,1854112.0,58305400.0
2011-08-01,32350,32500,31400,31950,738912,1862858.0,58305400.0
2011-08-02,31550,31900,30100,30400,861442,1772484.0,58305400.0
2011-08-03,29650,29700,28450,28900,958652,1685026.0,58305400.0
2011-08-04,29300,30000,28000,28450,1012048,1658789.0,58305400.0
2011-08-05,26400,29450,26050,28700,1127550,1673365.0,58305400.0
2011-08-08,28700,29300,26700,28350,938321,1652958.0,58305400.0
2011-08-09,27450,27700,24400,25500,1104413,1486788.0,58305400.0
2011-08-10,27050,27400,26200,27200,956354,1585907.0,58305400.0
2011-08-11,26000,30800,25900,30600,1296394,1784145.0,58305400.0
2011-08-12,31300,32750,30100,30300,1733739,1766654.0,58305400.0
2011-08-16,31700,32500,31200,32450,1003479,1892010.0,58305400.0
2011-08-17,32700,33100,32200,32350,837061,1886180.0,58305400.0
2011-08-18,32600,32900,30350,30500,897174,1778315.0,58305400.0
2011-08-19,29000,30000,28500,29000,753915,1690857.0,58305400.0
2011-08-22,29800,30300,29000,29250,579879,1705433.0,58305400.0
2011-08-23,29350,29800,26750,26900,2823374,1568415.0,58305400.0
2011-08-24,27150,27700,25850,26000,1588504,1515940.0,58305400.0
2011-08-25,26650,27300,26200,26200,689447,1527601.0,58305400.0
2011-08-26,26150,27050,26150,26500,636813,1545093.0,58305400.0
2011-08-29,27200,27500,26750,27500,642088,1603398.0,58305400.0
2011-08-30,28050,28350,27000,27050,781662,1577161.0,58305400.0
2011-08-31,27100,27300,26500,27300,467308,1591737.0,58305400.0
2011-09-01,27600,28150,26800,26900,926843,1568415.0,58305400.0
2011-09-02,26900,27250,26500,26650,405627,1553839.0,58305400.0
2011-09-05,26200,26450,25150,25300,531610,1475127.0,58305400.0
2011-09-06,24550,24850,22600,23000,1326373,1341024.0,58305400.0
2011-09-07,23600,24100,23150,23850,1141748,1390584.0,58305400.0
2011-09-08,24150,25200,23450,23600,1334815,1376007.0,58305400.0
2011-09-09,23200,24250,23050,23150,697800,1349770.0,58305400.0
2011-09-14,23400,23500,21150,21200,959273,1236074.0,58305400.0
2011-09-15,21950,22300,20200,20900,1360421,1218583.0,58305400.0
2011-09-16,21650,23900,21400,23900,1597581,1393499.0,58305400.0
2011-09-19,23300,24050,22050,22050,1252008,1285634.0,58305400.0
2011-09-20,21600,23250,21200,22900,1650014,1335194.0,58305400.0
2011-09-21,22700,23750,22450,23500,1281803,1370177.0,58305400.0
2011-09-22,22700,23150,22500,22800,509962,1329363.0,58305400.0
2011-09-23,21600,21700,21000,21000,804135,1224413.0,58305400.0
2011-09-26,21200,21500,18550,18550,917272,1081565.0,58305400.0
2011-09-27,19600,21050,19300,20800,957242,1212752.0,58305400.0
2011-09-28,21150,21500,20000,20000,644192,1166108.0,58305400.0
2011-09-29,19600,22400,19350,21700,1218951,1265227.0,58305400.0
2011-09-30,21750,22150,21000,21300,609565,1241905.0,58305400.0
2011-10-04,19600,20950,19600,20900,466919,1218583.0,58305400.0
2011-10-05,21200,21500,19800,19800,537884,1154447.0,58305400.0
2011-10-06,20800,22200,20700,20800,1288459,1212752.0,58305400.0
2011-10-07,21550,21950,21250,21450,726058,1250651.0,58305400.0
2011-10-10,21500,23250,21500,22650,1458801,1320617.0,58305400.0
2011-10-11,23300,23500,21950,21950,1229223,1279804.0,58305400.0
2011-10-12,21800,22300,21700,22100,799863,1288549.0,58305400.0
2011-10-13,22800,23150,22100,22150,1122053,1291465.0,58305400.0
2011-10-14,21700,22050,20800,21150,1434569,1233159.0,58305400.0
2011-10-17,21400,21600,21150,21350,659154,1244820.0,58305400.0
2011-10-18,20550,21100,20450,20700,614688,1206922.0,58305400.0
2011-10-19,21050,22150,20900,21900,1121165,1276888.0,58305400.0
2011-10-20,22000,22650,20100,20200,1746464,1177769.0,58305400.0
2011-10-21,20900,21250,20650,21000,763601,1224413.0,58305400.0
2011-10-24,21550,22050,21250,21600,994706,1259397.0,58305400.0
2011-10-25,21900,21950,21150,21250,755572,1238990.0,58305400.0
2011-10-26,20800,21150,20700,21100,569103,1230244.0,58305400.0
2011-10-27,21550,23500,21400,22650,3947730,1320617.0,58305400.0
2011-10-28,23000,23100,21500,21750,2399214,1268142.0,58305400.0
2011-10-31,22000,23100,21800,23100,2023660,1346855.0,58305400.0
2011-11-01,23000,23500,22750,23050,1562686,1343939.0,58305400.0
2011-11-02,22300,22850,22100,22850,865784,1332278.0,58305400.0
2011-11-03,23250,23700,22150,22200,1228370,1294380.0,58305400.0
2011-11-04,22900,24100,22700,23800,2085026,1387669.0,58305400.0
2011-11-07,24600,27350,24600,27350,2942088,1594653.0,58305400.0
2011-11-08,28500,28750,26700,27150,5769294,1582992.0,58305400.0
2011-11-09,27150,27300,24200,24500,5102701,1428482.0,58305400.0
2011-11-10,23450,23500,22450,22500,3571131,1311872.0,58305400.0
2011-11-11,23050,23750,22700,23000,2401015,1341024.0,58305400.0
2011-11-14,23450,23750,23250,23450,1542662,1367262.0,58305400.0
2011-11-15,23100,23400,22300,22700,1382361,1323533.0,58305400.0
2011-11-16,23050,23900,22300,22300,2261570,1300210.0,58305400.0
2011-11-17,22550,22850,21800,22600,1342697,1317702.0,58305400.0
2011-11-18,21950,22150,21650,22100,849086,1288549.0,58305400.0
2011-11-21,21900,22000,21400,21500,729407,1253566.0,58305400.0
2011-11-22,21000,22500,20950,22500,858391,1311872.0,58305400.0
2011-11-23,22450,22500,21600,21600,736739,1259397.0,58305400.0
2011-11-24,21350,21800,21000,21100,991358,1230244.0,58305400.0
2011-11-25,20900,21750,20750,21450,827547,1250651.0,58305400.0
2011-11-28,21800,22300,21700,21900,683768,1276888.0,58305400.0
2011-11-29,22200,22400,21700,22000,1049569,1282719.0,58305400.0
2011-11-30,21700,21900,20500,20500,3844813,1195261.0,58305400.0
2011-12-01,21350,21700,20850,21300,2200489,1241905.0,58305400.0
2011-12-02,21300,21450,20700,20950,1367540,1221498.0,58305400.0
2011-12-05,21050,21950,21050,21750,1425882,1268142.0,58305400.0
2011-12-06,22250,23650,22000,22650,5185663,1320617.0,58305400.0
2011-12-07,22950,23000,22200,22450,1388689,1308956.0,58305400.0
2011-12-08,22550,23100,22200,22350,1284039,1303126.0,58305400.0
2011-12-09,21850,21900,21350,21550,1051048,1256481.0,58305400.0
2011-12-12,22200,22600,21850,22400,1266616,1306041.0,58305400.0
2011-12-13,21950,22250,21600,22000,895430,1282719.0,58305400.0
2011-12-14,21800,22200,21600,22050,621472,1285634.0,58305400.0
2011-12-15,21700,22000,21200,21200,733314,1236074.0,58305400.0
2011-12-16,21500,21650,21200,21650,582240,1262312.0,58305400.0
2011-12-19,21650,21650,19500,20150,1473210,1174854.0,58305400.0
2011-12-20,20250,20850,20250,20500,540836,1195261.0,58305400.0
2011-12-21,21050,21200,20850,20900,557276,1218583.0,58305400.0
2011-12-22,20700,21500,20600,20950,581281,1221498.0,58305400.0
2011-12-23,21350,21700,20900,21000,651634,1224413.0,58305400.0
2011-12-26,21300,21550,21150,21450,598166,1250651.0,58305400.0
2011-12-27,21600,22050,21150,21300,1031339,1241905.0,58305400.0
2011-12-28,21200,21500,20900,20950,447947,1221498.0,58305400.0
2011-12-29,20900,21250,20600,21000,429713,1224413.0,58305400.0
2012-01-02,21200,21400,20950,21050,453281,1227329.0,58305400.0
2012-01-03,21350,21650,21200,21350,758672,1244820.0,58305400.0
2012-01-04,21450,21450,20900,20900,717720,1218583.0,58305400.0
2012-01-05,21050,21600,20900,20900,824765,1218583.0,58305400.0
2012-01-06,21050,21400,20800,20950,670566,1221498.0,58305400.0
2012-01-09,20950,21100,20550,20800,553581,1212752.0,58305400.0
2012-01-10,21000,21350,20900,21350,705698,1244820.0,58305400.0
2012-01-11,21350,21400,20900,21000,616408,1224413.0,58305400.0
2012-01-12,21100,22450,20900,22450,2727934,1308956.0,58305400.0
2012-01-13,22600,22750,22300,22650,1479894,1320617.0,58305400.0
2012-01-16,22450,23200,22300,23000,1738257,1341024.0,58305400.0
2012-01-17,23500,23550,22850,23200,1466472,1352685.0,58305400.0
2012-01-18,22950,23050,22550,22650,1371908,1320617.0,58305400.0
2012-01-19,23000,25650,22750,24900,7377564,1451804.0,58305400.0
2012-01-20,24900,25700,24500,24550,2569090,1431398.0,58305400.0
2012-01-25,24850,25150,24000,24400,1353573,1422652.0,58305400.0
2012-01-26,24600,26050,24550,25350,3523258,1478042.0,58305400.0
2012-01-27,25350,25450,24750,25050,983704,1460550.0,58305400.0
2012-01-30,25250,25650,24350,24350,1221425,1419736.0,58305400.0
2012-01-31,24450,25500,24450,25150,1423194,1466381.0,58305400.0
2012-02-01,25250,25750,24900,25500,1355319,1486788.0,58305400.0
2012-02-02,26000,26350,25550,25700,1396988,1498449.0,58305400.0
2012-02-03,26050,26200,25400,26150,1062711,1524686.0,58305400.0
2012-02-06,26500,26850,26150,26150,1604411,1524686.0,58305400.0
2012-02-07,26350,26700,25100,25350,1572348,1478042.0,58305400.0
2012-02-08,25450,25850,24900,25650,1113474,1495534.0,58305400.0
2012-02-09,25700,26200,25100,26200,927982,1527601.0,58305400.0
2012-02-10,26700,27300,26550,26800,2285510,1562585.0,58305400.0
2012-02-13,27100,27250,26600,26850,775100,1565500.0,58305400.0
2012-02-14,27000,27500,26750,26750,976452,1559669.0,58305400.0
2012-02-15,27150,27850,27100,27300,1403139,1591737.0,58305400.0
2012-02-16,27100,27300,26550,26550,674870,1548008.0,58305400.0
2012-02-17,27050,29200,26850,28650,3769000,1670450.0,58305400.0
2012-02-20,28550,29250,28100,28600,1060493,1667534.0,58305400.0
2012-02-21,28750,28750,27650,27850,1034707,1623805.0,58305400.0
2012-02-22,27800,28050,27300,27800,786481,1620890.0,58305400.0
2012-02-23,27650,28350,26350,26550,1864272,1548008.0,58305400.0
2012-02-24,26650,26750,25050,25150,2557759,1466381.0,58305400.0
2012-02-27,25150,25450,24550,25300,1039991,1475127.0,58305400.0
2012-02-28,25700,26300,25300,25800,1028326,1504279.0,58305400.0
2012-02-29,26400,27000,26300,26450,1257275,1542178.0,58305400.0
2012-03-02,26700,26950,26000,26050,767886,1518856.0,58305400.0
2012-03-05,26150,26200,25150,25200,700266,1469296.0,58305400.0
2012-03-06,25650,26350,25350,25450,1001576,1483872.0,58305400.0
2012-03-07,24950,25400,24850,25350,459626,1478042.0,58305400.0
2012-03-08,25500,26150,25450,25900,622502,1510110.0,58305400.0
2012-03-09,26300,26600,26100,26350,787972,1536347.0,58305400.0
2012-03-12,26600,26750,25750,25800,638407,1504279.0,58305400.0
2012-03-13,26000,26400,25500,25550,614994,1489703.0,58305400.0
2012-03-14,25950,26300,25550,25600,568662,1492618.0,58305400.0
2012-03-15,25600,26100,25550,25700,340187,1498449.0,58305400.0
2012-03-16,26200,26700,26100,26700,1210298,1556754.0,58305400.0
2012-03-19,26500,26600,26000,26350,715181,1536347.0,58305400.0
2012-03-20,26600,27100,26350,26650,919311,1553839.0,58305400.0
2012-03-21,26500,26650,25800,25800,529645,1504279.0,58305400.0
2012-03-22,25850,25900,25200,25250,498624,1472211.0,58305400.0
2012-03-23,24950,25600,24950,25350,320539,1478042.0,58305400.0
2012-03-26,25500,25850,25050,25050,419958,1460550.0,58305400.0
2012-03-27,25250,25400,24650,24650,531083,1437228.0,58305400.0
2012-03-28,24700,25100,24600,25000,401858,1457635.0,58305400.0
2012-03-29,24750,24850,23450,23800,1047299,1387669.0,58305400.0
2012-03-30,23700,24050,23550,23750,341085,1384753.0,58305400.0
2012-04-02,23900,24250,23750,23800,301176,1387669.0,58305400.0
2012-04-03,23950,24550,23800,23950,505239,1396414.0,58305400.0
2012-04-04,23750,23750,22200,22400,1614581,1306041.0,58305400.0
2012-04-05,22100,22700,22050,22500,414304,1311872.0,58305400.0
2012-04-06,22250,22900,22250,22600,427658,1317702.0,58305400.0
2012-04-09,22400,22600,21600,21700,369875,1265227.0,58305400.0
2012-04-10,21700,22200,21400,21500,330687,1253566.0,58305400.0
2012-04-12,21650,22400,21650,22100,436302,1288549.0,58305400.0
2012-04-13,22650,23050,22500,23000,403818,1341024.0,58305400.0
2012-04-16,22550,22900,22400,22700,301787,1323533.0,58305400.0
2012-04-17,22850,23300,22550,22700,301358,1323533.0,58305400.0
2012-04-18,23200,23250,22450,22550,306935,1314787.0,58305400.0
2012-04-19,22350,22750,22150,22150,403014,1291465.0,58305400.0
2012-04-20,22150,22150,21750,21850,324374,1273973.0,58305400.0
2012-04-23,22000,22350,21950,21950,268574,1279804.0,58305400.0
2012-04-24,21550,22300,21450,21750,328235,1268142.0,58305400.0
2012-04-25,22000,22150,21600,21700,266208,1265227.0,58305400.0
2012-04-26,22050,22550,21600,21650,394081,1262312.0,58305400.0
2012-04-27,21900,22150,20800,21100,591786,1230244.0,58305400.0
2012-04-30,21200,21450,20900,21300,385551,1241905.0,58305400.0
2012-05-02,21250,22000,21200,22000,337512,1282719.0,58305400.0
2012-05-03,21900,22550,21800,22450,373612,1308956.0,58305400.0
2012-05-04,22350,22650,22250,22500,214358,1311872.0,58305400.0
2012-05-07,22150,22250,21600,21650,348467,1262312.0,58305400.0
2012-05-08,22000,22550,21950,22350,331601,1303126.0,58305400.0
2012-05-09,22300,22600,22000,22000,329849,1282719.0,58305400.0
2012-05-10,21900,22900,21900,22800,565738,1329363.0,58305400.0
2012-05-11,22950,23350,22200,22200,595119,1294380.0,58305400.0
2012-05-14,22200,22400,21500,21900,259870,1276888.0,58305400.0
2012-05-15,21500,21700,21050,21350,355428,1244820.0,58305400.0
2012-05-16,21100,21800,20850,21000,327594,1224413.0,58305400.0
2012-05-17,21000,22000,20950,21900,409024,1276888.0,58305400.0
2012-05-18,21400,22200,21350,21800,505344,1271058.0,58305400.0
2012-05-21,22000,22450,21800,22300,391589,1300210.0,58305400.0
2012-05-22,22800,22850,22350,22500,331364,1311872.0,58305400.0
2012-05-23,22200,22600,21750,21750,344803,1268142.0,58305400.0
2012-05-24,21750,22400,21700,22150,238562,1291465.0,58305400.0
2012-05-25,22050,22600,22050,22400,279188,1306041.0,58305400.0
2012-05-29,22450,22650,22200,22500,268841,1311872.0,58305400.0
2012-05-30,22600,22950,22400,22400,350989,1306041.0,58305400.0
2012-05-31,22150,22850,22050,22850,238241,1332278.0,58305400.0
2012-06-01,22750,23000,22350,22350,288956,1303126.0,58305400.0
2012-06-04,21600,21750,21250,21300,288940,1241905.0,58305400.0
2012-06-05,21600,22050,21600,21850,277998,1273973.0,58305400.0
2012-06-07,22350,22750,22050,22050,329773,1285634.0,58305400.0
2012-06-08,21850,22150,21400,21400,259442,1247736.0,58305400.0
2012-06-11,21700,22100,21600,21850,296222,1273973.0,58305400.0
2012-06-12,21400,21900,21400,21850,207786,1273973.0,58305400.0
2012-06-13,22100,22100,21500,21550,231456,1256481.0,58305400.0
2012-06-14,21500,21650,21350,21400,210093,1247736.0,58305400.0
2012-06-15,21550,21900,20950,20950,379621,1221498.0,58305400.0
2012-06-18,21450,21700,21400,21600,319147,1259397.0,58305400.0
2012-06-19,21450,22600,21450,22600,561994,1317702.0,58305400.0
2012-06-20,22900,23400,22600,23250,848430,1355601.0,58305400.0
2012-06-21,23200,23750,23050,23150,633896,1349770.0,58305400.0
2012-06-22,22800,23500,22750,23350,536929,1361431.0,58305400.0
2012-06-25,23900,24000,23300,24000,748637,1399330.0,58305400.0
2012-06-26,23900,24200,23750,23800,486833,1387669.0,58305400.0
2012-06-27,24000,24100,23100,23400,366458,1364346.0,58305400.0
2012-06-28,23500,24800,23350,24450,1193798,1425567.0,58305400.0
2012-06-29,24600,24750,24300,24650,533705,1437228.0,58305400.0
2012-07-02,24850,25100,24500,24650,485648,1437228.0,58305400.0
