디알텍(214680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-22,1635,1640,1610,1620,122877,71619.0,44209006.0
2018-10-23,1600,1630,1575,1580,134066,69850.0,44209006.0
2018-10-24,1580,1620,1510,1530,173896,67640.0,44209006.0
2018-10-25,1470,1520,1455,1485,158696,65650.0,44209006.0
2018-10-26,1515,1540,1385,1415,325967,62556.0,44209006.0
2018-10-29,1395,1445,1260,1275,437644,56366.0,44209006.0
2018-10-30,1100,1240,1100,1240,1612724,54819.0,44209006.0
2018-10-31,1210,1280,1165,1210,923119,53493.0,44209006.0
2018-11-01,1230,1320,1225,1270,561717,56145.0,44209006.0
2018-11-02,1275,1350,1275,1350,289649,59682.0,44209006.0
2018-11-05,1390,1390,1310,1365,195408,60345.0,44209006.0
2018-11-06,1375,1380,1330,1365,190249,60345.0,44209006.0
2018-11-07,1370,1425,1325,1380,261257,61008.0,44209006.0
2018-11-08,1390,1445,1390,1415,263105,62556.0,44209006.0
2018-11-09,1415,1445,1395,1435,122574,63440.0,44209006.0
2018-11-12,1450,1450,1365,1395,136257,61672.0,44209006.0
2018-11-13,1360,1375,1300,1375,249320,60787.0,44209006.0
2018-11-14,1375,1470,1360,1425,344347,62998.0,44209006.0
2018-11-15,1435,1440,1400,1420,126678,62777.0,44209006.0
2018-11-16,1415,1440,1400,1430,103418,63219.0,44209006.0
2018-11-19,1415,1465,1415,1455,194555,64324.0,44209006.0
2018-11-20,1415,1445,1410,1445,229633,63882.0,44209006.0
2018-11-21,1425,1450,1395,1430,178101,63219.0,44209006.0
2018-11-22,1440,1450,1405,1415,124733,62556.0,44209006.0
2018-11-23,1415,1430,1390,1390,112421,61451.0,44209006.0
2018-11-26,1400,1430,1390,1425,135923,62998.0,44209006.0
2018-11-27,1440,1440,1400,1420,99151,62777.0,44209006.0
2018-11-28,1420,1425,1395,1410,102363,62335.0,44209006.0
2018-11-29,1415,1420,1380,1380,121195,61008.0,44209006.0
2018-11-30,1390,1400,1360,1375,79359,60787.0,44209006.0
2018-12-03,1410,1410,1335,1375,520352,60787.0,44209006.0
2018-12-04,1415,1415,1365,1395,153402,61672.0,44209006.0
2018-12-05,1395,1395,1355,1375,116567,60787.0,44209006.0
2018-12-06,1390,1390,1315,1335,173044,59019.0,44209006.0
2018-12-07,1325,1375,1325,1350,105402,59682.0,44209006.0
2018-12-10,1315,1335,1265,1310,161126,57914.0,44209006.0
2018-12-11,1310,1325,1275,1280,99699,56588.0,44209006.0
2018-12-12,1270,1360,1270,1320,265866,58356.0,44209006.0
2018-12-13,1335,1335,1295,1305,102310,57693.0,44209006.0
2018-12-14,1320,1320,1275,1310,95627,57914.0,44209006.0
2018-12-17,1310,1315,1245,1295,285093,57251.0,44209006.0
2018-12-18,1285,1335,1260,1295,125438,57251.0,44209006.0
2018-12-19,1295,1310,1280,1290,84208,57030.0,44209006.0
2018-12-20,1290,1300,1265,1280,75626,56588.0,44209006.0
2018-12-21,1280,1295,1250,1260,120372,55703.0,44209006.0
2018-12-24,1260,1260,1215,1240,145683,54819.0,44209006.0
2018-12-26,1200,1215,1170,1195,172356,52830.0,44209006.0
2018-12-27,1200,1245,1195,1235,115070,54598.0,44209006.0
2018-12-28,1270,1315,1220,1290,121828,57030.0,44209006.0
2019-01-02,1320,1320,1285,1305,84294,57693.0,44209006.0
2019-01-03,1305,1310,1270,1300,88971,57472.0,44209006.0
2019-01-04,1295,1295,1255,1285,64460,56809.0,44209006.0
2019-01-07,1295,1320,1275,1290,74864,57030.0,44209006.0
2019-01-08,1290,1300,1270,1295,68505,57251.0,44209006.0
2019-01-09,1285,1355,1285,1325,305421,58577.0,44209006.0
2019-01-10,1325,1345,1300,1300,98250,57472.0,44209006.0
2019-01-11,1335,1360,1310,1350,190507,59682.0,44209006.0
2019-01-14,1365,1375,1335,1350,211336,59682.0,44209006.0
2019-01-15,1335,1390,1330,1375,335285,60787.0,44209006.0
2019-01-16,1390,1400,1365,1390,262726,61451.0,44209006.0
2019-01-17,1390,1405,1360,1370,141211,60566.0,44209006.0
2019-01-18,1370,1400,1340,1395,238733,61672.0,44209006.0
2019-01-21,1410,1435,1395,1405,272942,62114.0,44209006.0
2019-01-22,1405,1435,1385,1390,235922,61451.0,44209006.0
2019-01-23,1370,1400,1370,1390,101813,61451.0,44209006.0
2019-01-24,1390,1400,1370,1395,94345,61672.0,44209006.0
2019-01-25,1410,1410,1385,1400,97449,61893.0,44209006.0
2019-01-28,1430,1820,1425,1680,19880189,74271.0,44209006.0
2019-01-29,1700,1705,1655,1700,2756815,75155.0,44209006.0
2019-01-30,1700,1735,1660,1730,2259300,76482.0,44209006.0
2019-01-31,1760,1785,1585,1660,2633154,73387.0,44209006.0
2019-02-01,1630,1665,1595,1665,1165231,73608.0,44209006.0
2019-02-07,1660,1660,1595,1630,683176,72061.0,44209006.0
2019-02-08,1630,1700,1615,1680,1085652,74271.0,44209006.0
2019-02-11,1695,1695,1650,1680,490145,74271.0,44209006.0
2019-02-12,1685,1685,1635,1650,455369,72945.0,44209006.0
2019-02-13,1665,1685,1645,1675,449381,74050.0,44209006.0
2019-02-14,1680,1680,1640,1655,277675,73166.0,44209006.0
2019-02-15,1645,1705,1635,1670,625873,73829.0,44209006.0
2019-02-18,1685,1730,1670,1690,792616,74713.0,44209006.0
2019-02-19,1700,1720,1670,1720,442122,76039.0,44209006.0
2019-02-20,1725,1740,1685,1700,488665,75155.0,44209006.0
2019-02-21,1695,1710,1670,1670,316838,73829.0,44209006.0
2019-02-22,1675,1725,1665,1690,447064,74713.0,44209006.0
2019-02-25,1690,1720,1675,1705,327743,75376.0,44209006.0
2019-02-26,1725,2025,1715,1815,11577936,80239.0,44209006.0
2019-02-27,1840,1850,1770,1840,2057533,81345.0,44209006.0
2019-02-28,1825,1935,1645,1645,5557729,72724.0,44209006.0
2019-03-04,1615,1705,1615,1645,1277786,72724.0,44209006.0
2019-03-05,1645,1780,1640,1735,1142093,76703.0,44209006.0
2019-03-06,1740,1755,1675,1685,633793,74492.0,44209006.0
2019-03-07,1685,1695,1600,1600,612658,70734.0,44209006.0
2019-03-08,1595,1615,1570,1605,260392,70955.0,44209006.0
2019-03-11,1605,1615,1530,1590,390874,70292.0,44209006.0
2019-03-12,1580,1645,1560,1630,309705,72061.0,44209006.0
2019-03-13,1615,1640,1595,1640,246318,72503.0,44209006.0
2019-03-14,1655,1695,1645,1655,346117,73166.0,44209006.0
2019-03-15,1650,1690,1585,1625,506736,71840.0,44209006.0
2019-03-18,1630,1670,1615,1670,314856,73829.0,44209006.0
2019-03-19,1670,1700,1655,1660,310867,73387.0,44209006.0
2019-03-20,1685,1735,1670,1700,540108,75155.0,44209006.0
2019-03-21,1715,1730,1685,1720,283200,76039.0,44209006.0
2019-03-22,1715,1785,1715,1755,876188,77587.0,44209006.0
2019-03-25,1740,1745,1710,1740,443556,76924.0,44209006.0
2019-03-26,1770,1945,1760,1770,4654540,78250.0,44209006.0
2019-03-27,1775,1795,1700,1720,951729,76039.0,44209006.0
2019-03-28,1720,1720,1650,1660,541482,73387.0,44209006.0
2019-03-29,1650,1705,1635,1690,286847,74713.0,44209006.0
2019-04-01,1710,1760,1695,1755,548453,77587.0,44209006.0
2019-04-02,1745,1810,1740,1750,498666,77366.0,44209006.0
2019-04-03,1750,1850,1750,1820,1287710,80460.0,44209006.0
2019-04-04,1825,1830,1770,1820,595269,80460.0,44209006.0
2019-04-05,1830,1830,1775,1795,356917,79355.0,44209006.0
2019-04-08,1800,1920,1780,1885,2962985,83334.0,44209006.0
2019-04-09,2070,2075,1830,1830,5131647,80902.0,44209006.0
2019-04-10,1850,1925,1810,1825,2128097,80681.0,44209006.0
2019-04-11,1835,1975,1805,1940,2424161,85765.0,44209006.0
2019-04-12,1930,1965,1900,1900,1353062,83997.0,44209006.0
2019-04-15,1900,1915,1825,1855,1041937,82008.0,44209006.0
2019-04-16,1840,1865,1815,1835,817260,81124.0,44209006.0
2019-04-17,1830,1900,1825,1865,1064056,82450.0,44209006.0
2019-04-18,1855,1870,1810,1825,657668,80681.0,44209006.0
2019-04-19,1835,1865,1830,1850,533338,81787.0,44209006.0
2019-04-22,1850,1850,1755,1780,952828,78692.0,44209006.0
2019-04-23,1760,1780,1725,1770,359064,78250.0,44209006.0
2019-04-24,1780,1795,1750,1760,287136,77808.0,44209006.0
2019-04-25,1750,1760,1650,1670,1168907,74315.0,44499703.0
2019-04-26,1655,1670,1615,1620,599196,72090.0,44499703.0
2019-04-29,1615,1690,1610,1680,237496,74760.0,44499703.0
2019-04-30,1685,1745,1680,1735,312439,77207.0,44499703.0
2019-05-02,1720,1755,1720,1745,194747,77652.0,44499703.0
2019-05-03,1760,1760,1725,1735,136002,79729.0,45953190.0
2019-05-07,1695,1775,1690,1755,369821,80648.0,45953190.0
2019-05-08,1755,1785,1730,1750,431585,80418.0,45953190.0
2019-05-09,1740,1800,1645,1685,545620,77431.0,45953190.0
2019-05-10,1655,1700,1635,1675,307359,76972.0,45953190.0
2019-05-13,1680,1700,1645,1645,186806,75593.0,45953190.0
2019-05-14,1600,1670,1600,1650,192137,75823.0,45953190.0
2019-05-15,1650,1685,1630,1685,176924,77431.0,45953190.0
2019-05-16,1675,1740,1675,1700,269457,78120.0,45953190.0
2019-05-17,1745,1780,1700,1705,342537,78350.0,45953190.0
2019-05-20,1710,1750,1580,1590,997952,73066.0,45953190.0
2019-05-21,1630,1630,1575,1600,358942,73525.0,45953190.0
2019-05-22,1620,2080,1605,2080,25175880,95583.0,45953190.0
2019-05-23,2265,2280,1975,2010,18653919,92366.0,45953190.0
2019-05-24,1940,1970,1865,1895,5824653,87081.0,45953190.0
2019-05-27,1990,2145,1825,1860,22704920,85473.0,45953190.0
2019-05-28,1830,2200,1795,2080,31048873,95583.0,45953190.0
2019-05-29,2045,2050,1935,2000,5366242,91906.0,45953190.0
2019-05-30,1990,2035,1900,1940,3747653,89149.0,45953190.0
2019-05-31,1980,2035,1925,2000,5726104,91906.0,45953190.0
2019-06-03,1970,2110,1935,2110,6372989,96961.0,45953190.0
2019-06-04,2085,2170,2030,2120,6796490,97421.0,45953190.0
2019-06-05,2095,2135,2050,2050,2470855,94204.0,45953190.0
2019-06-07,2045,2060,1990,2005,1809458,92136.0,45953190.0
2019-06-10,2015,2040,1940,1980,1987514,91218.0,46069469.0
2019-06-11,1985,2010,1955,1960,1215559,90296.0,46069469.0
2019-06-12,1960,2010,1915,1925,1523361,88684.0,46069469.0
2019-06-13,1955,2500,1940,2500,53629894,115174.0,46069469.0
2019-06-14,2605,2765,2500,2510,56152579,115634.0,46069469.0
2019-06-17,2510,2575,2315,2410,14407163,111027.0,46069469.0
2019-06-18,2450,2460,2245,2325,10412108,107112.0,46069469.0
2019-06-19,2330,2350,2260,2340,4381645,107803.0,46069469.0
2019-06-20,2315,2425,2285,2325,10757198,107112.0,46069469.0
2019-06-21,2450,2470,2250,2250,9436951,103656.0,46069469.0
2019-06-24,2155,2185,2030,2075,4587492,95594.0,46069469.0
2019-06-25,2065,2115,2010,2020,2583990,93060.0,46069469.0
2019-06-26,2025,2245,2020,2075,12662009,95594.0,46069469.0
2019-06-27,2060,2170,1970,1995,4910374,91909.0,46069469.0
2019-06-28,2000,2035,1930,1935,4104669,89144.0,46069469.0
2019-07-01,1935,2045,1920,1950,2959002,89835.0,46069469.0
2019-07-02,1940,2010,1935,2010,1741009,93067.0,46302026.0
2019-07-03,2000,2020,1920,1950,1540617,90289.0,46302026.0
2019-07-04,1950,1975,1835,1855,1873950,85890.0,46302026.0
2019-07-05,1845,1865,1820,1855,966197,85890.0,46302026.0
2019-07-08,1840,1860,1745,1770,1240000,81955.0,46302026.0
2019-07-09,1750,1865,1745,1750,1666355,84928.0,48530190.0
2019-07-10,1735,1815,1735,1800,892808,87354.0,48530190.0
2019-07-11,1800,1845,1800,1810,771082,87840.0,48530190.0
2019-07-12,1810,1860,1805,1825,913001,88568.0,48530190.0
2019-07-15,1825,1835,1755,1770,737788,85898.0,48530190.0
2019-07-16,1780,1815,1745,1760,1195873,85413.0,48530190.0
2019-07-17,1750,1765,1685,1700,1261429,82501.0,48530190.0
2019-07-18,1695,1760,1690,1710,748885,82987.0,48530190.0
2019-07-19,1715,1795,1715,1755,755111,85170.0,48530190.0
2019-07-22,1745,1825,1710,1810,909231,87840.0,48530190.0
2019-07-23,1800,1840,1735,1750,1202392,84928.0,48530190.0
2019-07-24,1745,1785,1705,1715,610570,83229.0,48530190.0
2019-07-25,1715,1795,1700,1790,1279036,86869.0,48530190.0
2019-07-26,1765,2020,1750,1840,11782847,89296.0,48530190.0
2019-07-29,1850,1880,1705,1715,3038045,83229.0,48530190.0
2019-07-30,1715,1770,1630,1630,2967209,79104.0,48530190.0
2019-07-31,1625,1685,1560,1615,2071738,78376.0,48530190.0
2019-08-01,1600,1670,1585,1595,1149260,77406.0,48530190.0
2019-08-02,1570,1635,1550,1605,849618,77891.0,48530190.0
2019-08-05,1595,1610,1425,1425,1846676,69156.0,48530190.0
2019-08-06,1300,1540,1280,1430,3022311,69398.0,48530190.0
2019-08-07,1430,1520,1430,1515,880718,73523.0,48530190.0
2019-08-08,1540,1570,1510,1535,820909,74494.0,48530190.0
2019-08-09,1560,1605,1545,1565,704911,75950.0,48530190.0
2019-08-12,1555,1625,1545,1590,369187,77163.0,48530190.0
2019-08-13,1575,1630,1560,1610,338610,78134.0,48530190.0
2019-08-14,1645,1665,1615,1615,545548,78376.0,48530190.0
2019-08-16,1590,1625,1550,1625,726314,78862.0,48530190.0
2019-08-19,1640,1640,1580,1605,395371,77891.0,48530190.0
2019-08-20,1605,1715,1595,1615,1721305,78376.0,48530190.0
2019-08-21,1625,1705,1590,1685,1865972,81773.0,48530190.0
2019-08-22,1685,1700,1630,1630,851919,79104.0,48530190.0
2019-08-23,1615,1640,1595,1615,490999,78376.0,48530190.0
2019-08-26,1575,1600,1535,1535,546694,74494.0,48530190.0
2019-08-27,1550,1600,1550,1560,310032,75707.0,48530190.0
2019-08-28,1555,1605,1555,1600,241133,77648.0,48530190.0
2019-08-29,1610,1610,1575,1580,138035,76678.0,48530190.0
2019-08-30,1590,1650,1590,1610,531329,78134.0,48530190.0
2019-09-02,1605,1645,1595,1625,423128,78862.0,48530190.0
2019-09-03,1635,1670,1625,1635,355787,79347.0,48530190.0
2019-09-04,1635,1665,1620,1640,564751,79590.0,48530190.0
2019-09-05,1655,1660,1625,1635,479590,79347.0,48530190.0
2019-09-06,1650,1675,1635,1645,506464,79832.0,48530190.0
2019-09-09,1645,1665,1610,1615,304390,78376.0,48530190.0
2019-09-10,1630,1650,1615,1640,271696,79590.0,48530190.0
2019-09-11,1640,1660,1630,1650,337934,80075.0,48530190.0
2019-09-16,1660,1705,1645,1675,618361,81288.0,48530190.0
2019-09-17,1660,1770,1660,1770,1900516,85898.0,48530190.0
2019-09-18,1765,1770,1715,1745,733730,84685.0,48530190.0
2019-09-19,1835,1840,1675,1680,2123388,81531.0,48530190.0
2019-09-20,1710,1720,1690,1720,454831,83472.0,48530190.0
2019-09-23,1770,1875,1745,1760,4921813,85413.0,48530190.0
2019-09-24,1910,2095,1820,1845,37858117,89538.0,48530190.0
2019-09-25,1885,1950,1715,1730,9524119,83957.0,48530190.0
2019-09-26,1775,1820,1690,1725,5258904,83715.0,48530190.0
2019-09-27,1725,1765,1685,1700,1986014,82501.0,48530190.0
2019-09-30,1700,1720,1585,1600,2226653,77648.0,48530190.0
2019-10-01,1580,1635,1570,1620,1354522,78619.0,48530190.0
2019-10-02,1615,1625,1580,1595,1004250,77406.0,48530190.0
2019-10-04,1580,1620,1580,1595,584286,77406.0,48530190.0
2019-10-07,1585,1600,1520,1550,1226909,,
