인피니트헬스케어(071200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-01,8460,8590,8200,8280,240359,201809.0,24373083.0
2013-10-02,8440,8470,8250,8300,177825,202297.0,24373083.0
2013-10-04,8300,8420,8230,8300,175977,202297.0,24373083.0
2013-10-07,8320,8550,8320,8450,289068,205953.0,24373083.0
2013-10-08,8420,8450,8300,8400,152483,204734.0,24373083.0
2013-10-10,8340,8590,8300,8410,258369,204978.0,24373083.0
2013-10-11,8500,8510,8380,8410,152839,204978.0,24373083.0
2013-10-14,8420,8450,8320,8370,165528,204003.0,24373083.0
2013-10-15,8370,8580,8370,8530,319817,207902.0,24373083.0
2013-10-16,9010,9210,8530,8560,1173627,208634.0,24373083.0
2013-10-17,8780,8780,8380,8380,293336,204246.0,24373083.0
2013-10-18,8410,8540,8330,8410,203895,204978.0,24373083.0
2013-10-21,8410,8550,8390,8550,180139,208390.0,24373083.0
2013-10-22,8680,8810,8500,8500,349861,207171.0,24373083.0
2013-10-23,8510,8550,8330,8340,239993,203272.0,24373083.0
2013-10-24,8360,8390,8240,8340,172963,203272.0,24373083.0
2013-10-25,8360,8520,8300,8300,257825,202297.0,24373083.0
2013-10-28,8340,8360,8240,8290,180187,202053.0,24373083.0
2013-10-29,8390,8400,8300,8340,212924,203272.0,24373083.0
2013-10-30,8410,8680,8380,8440,612576,205709.0,24373083.0
2013-10-31,8450,8530,8350,8350,206991,203515.0,24373083.0
2013-11-01,8350,8400,8260,8270,166928,201565.0,24373083.0
2013-11-04,8280,8350,8240,8240,99736,200834.0,24373083.0
2013-11-05,8240,8290,8100,8100,147183,197422.0,24373083.0
2013-11-06,8080,8550,8050,8250,560619,201078.0,24373083.0
2013-11-07,8490,8490,8210,8230,282647,200590.0,24373083.0
2013-11-08,8190,8270,8100,8100,138669,197422.0,24373083.0
2013-11-11,8090,8140,7760,7800,312035,190110.0,24373083.0
2013-11-12,7810,7970,7810,7900,101675,192547.0,24373083.0
2013-11-13,7870,7970,7690,7720,142542,188160.0,24373083.0
2013-11-14,7740,7830,7610,7720,124869,188160.0,24373083.0
2013-11-15,7850,7990,7750,7810,174101,190354.0,24373083.0
2013-11-18,7810,7900,7750,7790,109630,189866.0,24373083.0
2013-11-19,7810,7830,7510,7550,147802,184017.0,24373083.0
2013-11-20,7600,7620,7350,7490,104333,182554.0,24373083.0
2013-11-21,7440,7620,7420,7420,97688,180848.0,24373083.0
2013-11-22,7510,7540,7400,7420,93567,180848.0,24373083.0
2013-11-25,7440,7540,7430,7460,72152,181823.0,24373083.0
2013-11-26,7480,7570,7460,7550,79484,184017.0,24373083.0
2013-11-27,7570,7660,7460,7610,100733,185479.0,24373083.0
2013-11-28,7610,7690,7560,7620,94507,185723.0,24373083.0
2013-11-29,7620,7790,7590,7650,120324,186454.0,24373083.0
2013-12-02,7650,7840,7610,7610,106959,185479.0,24373083.0
2013-12-03,7610,7710,7410,7410,119778,180605.0,24373083.0
2013-12-04,7350,7490,7180,7230,145814,176217.0,24373083.0
2013-12-05,7230,7370,7210,7230,80731,176217.0,24373083.0
2013-12-06,7220,7320,7190,7240,64933,176461.0,24373083.0
2013-12-09,7270,7310,7090,7110,92607,173293.0,24373083.0
2013-12-10,7070,7120,6940,7010,158383,170855.0,24373083.0
2013-12-11,6930,7110,6930,6990,94708,170368.0,24373083.0
2013-12-12,6900,7040,6850,6900,104121,168174.0,24373083.0
2013-12-13,6900,6980,6700,6720,99269,163787.0,24373083.0
2013-12-16,6740,6880,6710,6710,102439,163543.0,24373083.0
2013-12-17,6760,6880,6720,6880,112411,167687.0,24373083.0
2013-12-18,6920,7000,6770,6790,121257,165493.0,24373083.0
2013-12-19,6880,7560,6850,7120,754086,173536.0,24373083.0
2013-12-20,7120,7330,7090,7110,213558,173293.0,24373083.0
2013-12-23,7120,7240,7070,7080,94283,172561.0,24373083.0
2013-12-24,7120,7190,7000,7010,112184,170855.0,24373083.0
2013-12-26,7030,7100,6870,6880,104494,167687.0,24373083.0
2013-12-27,6880,7080,6880,7030,82502,171343.0,24373083.0
2013-12-30,7120,7270,7070,7170,140162,174755.0,24373083.0
2014-01-02,7260,7340,7120,7190,171363,175242.0,24373083.0
2014-01-03,7200,7320,7150,7310,136169,178167.0,24373083.0
2014-01-06,7240,7410,7240,7380,181769,179873.0,24373083.0
2014-01-07,7320,7430,7320,7350,118869,179142.0,24373083.0
2014-01-08,7450,7760,7410,7600,395705,185235.0,24373083.0
2014-01-09,7650,7700,7540,7630,124914,185967.0,24373083.0
2014-01-10,7590,7670,7410,7470,172356,182067.0,24373083.0
2014-01-13,7550,7740,7410,7730,186394,188404.0,24373083.0
2014-01-14,7660,7710,7500,7550,154737,184017.0,24373083.0
2014-01-15,7550,7840,7520,7800,229721,190110.0,24373083.0
2014-01-16,7750,7830,7650,7680,164936,187185.0,24373083.0
2014-01-17,7680,7950,7630,7740,262426,188648.0,24373083.0
2014-01-20,7790,7790,7600,7600,112736,185235.0,24373083.0
2014-01-21,7610,7680,7470,7470,113337,182067.0,24373083.0
2014-01-22,7470,7550,7460,7470,106870,182067.0,24373083.0
2014-01-23,7500,7570,7450,7480,81714,182311.0,24373083.0
2014-01-24,7410,7520,7290,7300,138030,177924.0,24373083.0
2014-01-27,7040,7160,7020,7080,131119,172561.0,24373083.0
2014-01-28,7320,8090,7250,7420,1605348,180848.0,24373083.0
2014-01-29,7510,7670,7430,7590,253287,184992.0,24373083.0
2014-02-03,7540,7810,7450,7680,282440,187185.0,24373083.0
2014-02-04,7520,7740,7480,7680,260406,187185.0,24373083.0
2014-02-05,7780,7880,7480,7480,292223,182311.0,24373083.0
2014-02-06,7500,7620,7360,7590,232958,184992.0,24373083.0
2014-02-07,7640,7690,7500,7690,158778,187429.0,24373083.0
2014-02-10,7720,7730,7600,7650,143135,186454.0,24373083.0
2014-02-11,7800,7850,7670,7670,215257,186942.0,24373083.0
2014-02-12,7750,7750,7590,7670,173333,186942.0,24373083.0
2014-02-13,7690,7740,7640,7670,102501,186942.0,24373083.0
2014-02-14,7670,7740,7640,7650,125223,186454.0,24373083.0
2014-02-17,7650,7780,7640,7780,239630,189623.0,24373083.0
2014-02-18,7800,8420,7770,8030,1695929,195716.0,24373083.0
2014-02-19,8130,8470,8010,8010,1133148,195228.0,24373083.0
2014-02-20,8020,8050,7790,7790,240112,189866.0,24373083.0
2014-02-21,7760,8360,7760,8080,1030828,196935.0,24373083.0
2014-02-24,8150,8300,8090,8300,335614,202297.0,24373083.0
2014-02-25,8580,8640,8120,8130,834046,198153.0,24373083.0
2014-02-26,8170,8210,8060,8090,199698,197178.0,24373083.0
2014-02-27,8200,8230,7980,7980,206903,194497.0,24373083.0
2014-02-28,7950,8190,7950,8020,187297,195472.0,24373083.0
2014-03-03,7920,7990,7750,7820,185548,190598.0,24373083.0
2014-03-04,7770,8080,7770,8040,146169,195960.0,24373083.0
2014-03-05,8060,8110,7930,8040,260702,195960.0,24373083.0
2014-03-06,8060,8180,8000,8140,157321,198397.0,24373083.0
2014-03-07,8140,8160,8050,8100,143025,197422.0,24373083.0
2014-03-10,8080,8100,8000,8030,107078,195716.0,24373083.0
2014-03-11,8080,8080,7840,8000,184024,194985.0,24373083.0
2014-03-12,8000,8030,7840,7850,165650,191329.0,24373083.0
2014-03-13,8050,8330,8040,8230,1018762,200590.0,24373083.0
2014-03-14,8250,8490,8210,8340,816293,203272.0,24373083.0
2014-03-17,8360,8570,8130,8250,600587,201078.0,24373083.0
2014-03-18,8430,8480,8240,8340,289756,203272.0,24373083.0
2014-03-19,8320,8480,8300,8410,304736,204978.0,24373083.0
2014-03-20,8360,8390,8150,8150,243907,198641.0,24373083.0
2014-03-21,8230,8420,8150,8280,252139,201809.0,24373083.0
2014-03-24,8650,8790,8290,8290,767527,202053.0,24373083.0
2014-03-25,8310,8360,8100,8150,276946,198641.0,24373083.0
2014-03-26,8180,8290,8080,8080,199629,196935.0,24373083.0
2014-03-27,8120,8230,8020,8020,197852,195472.0,24373083.0
2014-03-28,7960,8060,7960,7980,182751,194497.0,24373083.0
2014-03-31,8030,8040,7800,7870,204326,191816.0,24373083.0
2014-04-01,7890,8090,7850,8020,150361,195472.0,24373083.0
2014-04-02,8020,8150,8010,8030,170142,195716.0,24373083.0
2014-04-03,8070,8120,8030,8030,124555,195716.0,24373083.0
2014-04-04,8000,8050,7900,8020,140548,195472.0,24373083.0
2014-04-07,8000,8020,7880,7940,135815,193522.0,24373083.0
2014-04-08,7930,7930,7780,7850,158187,191329.0,24373083.0
2014-04-09,7850,7890,7790,7810,98872,190354.0,24373083.0
2014-04-10,7820,7880,7810,7820,89355,190598.0,24373083.0
2014-04-11,8000,8420,8000,8170,1140875,199128.0,24373083.0
2014-04-14,8110,8210,8030,8060,236970,196447.0,24373083.0
2014-04-15,8100,8130,8000,8090,191574,197178.0,24373083.0
2014-04-16,8070,8270,8040,8230,360018,200590.0,24373083.0
2014-04-17,8230,8320,8130,8130,186157,198153.0,24373083.0
2014-04-18,8140,8200,8090,8150,142205,198641.0,24373083.0
2014-04-21,8180,8240,8100,8100,140476,197422.0,24373083.0
2014-04-22,8100,8200,8080,8150,119577,198641.0,24373083.0
2014-04-23,8200,8560,8160,8260,842576,201322.0,24373083.0
2014-04-24,8350,8420,8120,8230,285874,200590.0,24373083.0
2014-04-25,8230,8250,8030,8060,183026,196447.0,24373083.0
2014-04-28,8000,8050,7830,7840,207056,191085.0,24373083.0
2014-04-29,7870,7900,7750,7760,153423,189135.0,24373083.0
2014-04-30,7810,7950,7810,7930,131172,193279.0,24373083.0
2014-05-02,7940,7990,7860,7900,102841,192547.0,24373083.0
2014-05-07,7890,7930,7790,7790,99674,189866.0,24373083.0
2014-05-08,7810,7880,7650,7740,111597,188675.0,24376583.0
2014-05-09,7810,7950,7770,7870,94011,191844.0,24376583.0
2014-05-12,7890,8000,7810,7890,91496,192331.0,24376583.0
2014-05-13,7980,7980,7870,7890,99593,192331.0,24376583.0
2014-05-14,7900,7940,7790,7790,113078,189894.0,24376583.0
2014-05-15,7790,7890,7790,7870,90540,191844.0,24376583.0
2014-05-16,7850,7980,7750,7770,109099,189406.0,24376583.0
2014-05-19,7790,7840,7400,7400,207440,180387.0,24376583.0
2014-05-20,7420,7490,7200,7360,105506,179412.0,24376583.0
2014-05-21,7360,7470,7340,7350,70570,179168.0,24376583.0
2014-05-22,7380,7550,7380,7480,72358,182337.0,24376583.0
2014-05-23,7440,7550,7430,7490,51542,182581.0,24376583.0
2014-05-26,7540,7670,7470,7470,94619,182093.0,24376583.0
2014-05-27,7510,7540,7370,7390,77233,180143.0,24376583.0
2014-05-28,7390,7510,7390,7410,62801,180630.0,24376583.0
2014-05-29,7460,7850,7450,7680,281864,187212.0,24376583.0
2014-05-30,7620,7720,7480,7550,87591,184043.0,24376583.0
2014-06-02,7650,7650,7200,7260,181924,176974.0,24376583.0
2014-06-03,7250,7950,7000,7480,751210,182337.0,24376583.0
2014-06-05,7340,7480,7230,7230,147093,176243.0,24376583.0
2014-06-09,7230,7350,7190,7250,88398,176730.0,24376583.0
2014-06-10,7210,7320,7180,7280,92824,177462.0,24376583.0
2014-06-11,7300,7460,7290,7300,83128,177949.0,24376583.0
2014-06-12,7280,7350,7240,7260,56232,176974.0,24376583.0
2014-06-13,7260,7330,7220,7250,36655,176730.0,24376583.0
2014-06-16,7230,7300,7170,7210,79667,175755.0,24376583.0
2014-06-17,7210,7440,7190,7290,86624,177705.0,24376583.0
2014-06-18,7340,7340,7260,7270,36096,177218.0,24376583.0
2014-06-19,7260,7310,7220,7270,48804,177218.0,24376583.0
2014-06-20,7260,7280,7130,7130,83125,173805.0,24376583.0
2014-06-23,7120,7600,7110,7200,341342,175511.0,24376583.0
2014-06-24,7200,7370,7190,7260,101855,176974.0,24376583.0
2014-06-25,7180,7300,7180,7180,103633,175024.0,24376583.0
2014-06-26,7200,7280,7180,7200,47244,175511.0,24376583.0
2014-06-27,7200,7260,7170,7200,51620,175511.0,24376583.0
2014-06-30,7210,7340,7210,7320,94422,178437.0,24376583.0
2014-07-01,7320,7440,7290,7310,114106,178193.0,24376583.0
2014-07-02,7340,7400,7250,7360,128858,179412.0,24376583.0
2014-07-03,7400,7490,7340,7380,188675,179899.0,24376583.0
2014-07-04,7440,7440,7290,7300,88773,177949.0,24376583.0
2014-07-07,7350,7360,7200,7210,79620,175755.0,24376583.0
2014-07-08,7320,7540,7160,7310,284341,178193.0,24376583.0
2014-07-09,7270,7470,7260,7370,245918,179655.0,24376583.0
2014-07-10,7380,7530,7350,7360,157671,179412.0,24376583.0
2014-07-11,7360,7510,7330,7340,179159,178924.0,24376583.0
2014-07-14,7360,7430,7300,7360,222142,179412.0,24376583.0
2014-07-15,7400,7540,7360,7370,252611,179655.0,24376583.0
2014-07-16,7370,7390,7250,7250,187449,176730.0,24376583.0
2014-07-17,7300,7340,7260,7260,78759,176974.0,24376583.0
2014-07-18,7230,7310,7210,7260,86579,176974.0,24376583.0
2014-07-21,7350,7360,7210,7230,118219,176243.0,24376583.0
2014-07-22,7230,7350,7220,7320,115108,178437.0,24376583.0
2014-07-23,7340,7460,7300,7330,170737,178680.0,24376583.0
2014-07-24,7350,7420,7270,7280,118036,177462.0,24376583.0
2014-07-25,7290,7340,7240,7240,91312,176486.0,24376583.0
2014-07-28,7280,7330,7210,7220,109649,175999.0,24376583.0
2014-07-29,7230,7290,6980,6980,252109,170149.0,24376583.0
2014-07-30,7000,7000,6780,6790,190040,165517.0,24376583.0
2014-07-31,6800,6880,6540,6630,172999,161617.0,24376583.0
2014-08-01,6530,6760,6510,6700,90162,163323.0,24376583.0
2014-08-04,6670,6830,6670,6800,59044,165761.0,24376583.0
2014-08-05,6760,6860,6640,6700,95695,163323.0,24376583.0
2014-08-06,6700,6710,6540,6570,115807,160154.0,24376583.0
2014-08-07,6560,6600,6310,6360,202539,155035.0,24376583.0
2014-08-08,6360,6520,6310,6330,115089,154304.0,24376583.0
2014-08-11,6350,6450,6340,6400,80696,156010.0,24376583.0
2014-08-12,6400,6510,6380,6420,69913,156498.0,24376583.0
2014-08-13,6460,6630,6440,6490,105008,158204.0,24376583.0
2014-08-14,6540,6650,6530,6620,95143,161373.0,24376583.0
2014-08-18,6620,6620,6500,6550,76162,159667.0,24376583.0
2014-08-19,6610,6700,6440,6510,183288,158692.0,24376583.0
2014-08-20,6590,6630,6470,6500,81163,158448.0,24376583.0
2014-08-21,6510,6550,6400,6430,82604,156741.0,24376583.0
2014-08-22,6420,7390,6420,7390,1606542,180143.0,24376583.0
2014-08-25,7390,8090,7250,7650,1902746,186481.0,24376583.0
2014-08-26,7760,8080,7490,7670,850262,186968.0,24376583.0
2014-08-27,7770,7770,7370,7520,619805,183312.0,24376583.0
2014-08-28,7590,7940,7460,7510,1268750,183068.0,24376583.0
2014-08-29,7550,7790,7390,7420,837691,180874.0,24376583.0
2014-09-01,7400,7400,7090,7200,427853,175511.0,24376583.0
2014-09-02,7710,8280,7510,8280,2909168,201838.0,24376583.0
2014-09-03,8710,9340,8630,8770,5688784,213783.0,24376583.0
2014-09-04,8850,8940,8250,8350,2400578,203544.0,24376583.0
2014-09-05,8350,8580,8050,8170,1355524,199157.0,24376583.0
2014-09-11,8200,8670,8200,8200,1398400,199888.0,24376583.0
2014-09-12,8110,8370,8100,8250,749841,201107.0,24376583.0
2014-09-15,8180,8390,7860,7870,637674,191844.0,24376583.0
2014-09-16,7950,8440,7770,8210,1295813,200132.0,24376583.0
2014-09-17,8240,8470,8050,8060,700058,196475.0,24376583.0
2014-09-18,8120,8250,8000,8060,454585,196475.0,24376583.0
2014-09-19,8060,8450,8050,8340,969742,203301.0,24376583.0
2014-09-22,8310,8510,8240,8260,639642,201351.0,24376583.0
2014-09-23,8320,8450,8010,8140,590904,198425.0,24376583.0
2014-09-24,8180,8320,8130,8170,348790,199157.0,24376583.0
2014-09-25,8230,8320,8040,8050,347532,196231.0,24376583.0
2014-09-26,7980,7980,7770,7830,403143,190869.0,24376583.0
2014-09-29,7910,8120,7780,7850,473689,191356.0,24376583.0
2014-09-30,7900,8000,7690,7880,246324,192087.0,24376583.0
2014-10-01,7880,8030,7630,7630,295366,185993.0,24376583.0
2014-10-02,7570,7760,7460,7700,182025,187700.0,24376583.0
2014-10-06,7780,7830,7350,7350,262493,179168.0,24376583.0
2014-10-07,7320,7410,7150,7200,273119,175511.0,24376583.0
2014-10-08,7110,7260,7100,7230,185589,176243.0,24376583.0
2014-10-10,7110,7200,6800,6840,265488,166736.0,24376583.0
2014-10-13,6720,6790,6460,6610,283219,161129.0,24376583.0
2014-10-14,6610,7600,6610,7600,620343,185262.0,24376583.0
2014-10-15,8180,8460,7850,7910,2158493,192819.0,24376583.0
2014-10-16,7900,7960,7600,7910,674807,192819.0,24376583.0
2014-10-17,8100,8450,7850,7910,1297095,192819.0,24376583.0
2014-10-20,7920,8310,7920,8130,848821,198182.0,24376583.0
2014-10-21,8190,8420,8010,8090,826849,197207.0,24376583.0
2014-10-22,8180,8500,8070,8330,1150613,203057.0,24376583.0
2014-10-23,8240,8450,7900,7920,777961,193063.0,24376583.0
2014-10-24,8050,8120,7760,7840,369950,191112.0,24376583.0
2014-10-27,8450,9010,8320,9010,3589670,219633.0,24376583.0
2014-10-28,9200,9290,8690,8880,2400274,216464.0,24376583.0
2014-10-29,8920,9070,8590,8760,1286178,213539.0,24376583.0
2014-10-30,8880,9350,8610,8610,2598750,209882.0,24376583.0
2014-10-31,8560,8840,8070,8230,1522642,200619.0,24376583.0
2014-11-03,8340,8500,8170,8240,815250,200863.0,24376583.0
2014-11-04,8200,8340,7990,8030,771891,195744.0,24376583.0
2014-11-05,7960,8130,7650,7670,725542,186968.0,24376583.0
2014-11-06,7740,7860,7350,7500,590016,182824.0,24376583.0
2014-11-07,7520,7740,7500,7670,387680,186968.0,24376583.0
2014-11-10,7690,8260,7560,7810,1015776,190381.0,24376583.0
2014-11-11,7800,8040,7780,7880,410079,192087.0,24376583.0
2014-11-12,8020,8020,7780,7780,342103,189650.0,24376583.0
2014-11-13,7760,7930,7720,7900,270108,192575.0,24376583.0
2014-11-14,7920,7950,7730,7730,243401,188431.0,24376583.0
2014-11-17,7730,8300,7670,7880,924922,192087.0,24376583.0
2014-11-18,7900,7980,7850,7880,206183,192087.0,24376583.0
2014-11-19,7980,8060,7730,7780,286242,189650.0,24376583.0
2014-11-20,7890,8250,7890,8000,864450,195013.0,24376583.0
2014-11-21,8000,8220,7970,8120,481760,197938.0,24376583.0
2014-11-24,8190,8200,7960,8030,346205,195744.0,24376583.0
2014-11-25,8060,8160,7820,7820,369737,190625.0,24376583.0
2014-11-26,8290,8990,8210,8660,4899053,211101.0,24376583.0
2014-11-27,8800,8800,8410,8500,1242892,207201.0,24376583.0
2014-11-28,8500,8600,8250,8580,883009,209151.0,24376583.0
2014-12-01,8520,8710,8410,8620,1001269,210126.0,24376583.0
2014-12-02,8400,8460,7330,7330,3114071,178680.0,24376583.0
2014-12-03,7300,7400,7050,7060,865213,172099.0,24376583.0
2014-12-04,7120,7300,7020,7030,661616,171367.0,24376583.0
2014-12-05,7060,7120,6830,7000,526995,170636.0,24376583.0
2014-12-08,7080,7650,7050,7450,1550591,181606.0,24376583.0
2014-12-09,7470,7710,7350,7560,1074286,184287.0,24376583.0
2014-12-10,7780,8080,7510,7630,1768165,185993.0,24376583.0
2014-12-11,7580,7850,7500,7510,729139,183068.0,24376583.0
2014-12-12,7560,7690,7040,7180,551244,175024.0,24376583.0
2014-12-15,7100,7500,7090,7290,494131,177705.0,24376583.0
2014-12-16,7280,7340,7080,7080,260662,172586.0,24376583.0
2014-12-17,7100,7250,7070,7130,198831,173805.0,24376583.0
2014-12-18,7190,7220,6800,6980,299109,170149.0,24376583.0
2014-12-19,7030,7190,7010,7120,229484,173561.0,24376583.0
2014-12-22,7140,7270,7100,7100,236583,173074.0,24376583.0
2014-12-23,7170,7180,6990,7020,165964,171124.0,24376583.0
2014-12-24,7050,7190,7020,7040,157930,171611.0,24376583.0
2014-12-26,7080,7240,7020,7200,305170,175511.0,24376583.0
2014-12-29,7270,7300,7080,7080,196808,172586.0,24376583.0
2014-12-30,7090,7270,7090,7240,243911,176486.0,24376583.0
2015-01-02,7210,7370,7150,7360,216622,179412.0,24376583.0
2015-01-05,7360,7460,7320,7400,284308,180387.0,24376583.0
2015-01-06,7350,7400,7210,7270,238813,177218.0,24376583.0
2015-01-07,7270,7600,7240,7520,697336,183312.0,24376583.0
2015-01-08,7450,7580,7400,7480,216199,182337.0,24376583.0
2015-01-09,7560,7600,7410,7410,260913,180630.0,24376583.0
2015-01-12,7360,7500,7360,7450,190962,181606.0,24376583.0
2015-01-13,7440,7640,7360,7400,345609,180387.0,24376583.0
2015-01-14,7450,7470,7290,7400,220338,180387.0,24376583.0
2015-01-15,7420,7610,7410,7530,416250,183556.0,24376583.0
2015-01-16,7530,7580,7350,7350,164526,179168.0,24376583.0
2015-01-19,7360,7430,7300,7320,174133,178437.0,24376583.0
2015-01-20,7360,7450,7250,7390,195972,180143.0,24376583.0
2015-01-21,7380,7550,7380,7470,323371,182093.0,24376583.0
2015-01-22,7480,7570,7220,7290,233111,177705.0,24376583.0
2015-01-23,7330,7420,7300,7400,123186,180387.0,24376583.0
2015-01-26,7430,7430,7230,7240,165999,176486.0,24376583.0
2015-01-27,7250,7420,7200,7220,202339,175999.0,24376583.0
2015-01-28,7200,7300,7180,7220,123279,175999.0,24376583.0
2015-01-29,7220,7250,7100,7150,153138,174293.0,24376583.0
2015-01-30,7170,7260,7120,7220,141297,175999.0,24376583.0
2015-02-02,7160,7220,7110,7160,124087,174536.0,24376583.0
2015-02-03,7160,7300,7160,7250,151556,176730.0,24376583.0
2015-02-04,7310,7380,7270,7360,201086,179412.0,24376583.0
2015-02-05,7480,7480,7300,7350,258309,179168.0,24376583.0
2015-02-06,7350,7400,7270,7310,158321,178193.0,24376583.0
2015-02-09,7310,7310,7130,7140,185063,174049.0,24376583.0
2015-02-10,7110,7240,7050,7200,161758,175511.0,24376583.0
2015-02-11,7240,7430,7140,7320,306228,178437.0,24376583.0
2015-02-12,7380,7380,7200,7200,177407,175511.0,24376583.0
2015-02-13,7200,7350,7160,7330,220664,178680.0,24376583.0
2015-02-16,7430,8000,7400,7750,1834504,188919.0,24376583.0
2015-02-17,7750,7890,7590,7890,570452,192331.0,24376583.0
2015-02-23,7950,7970,7750,7750,396855,188919.0,24376583.0
2015-02-24,7790,8480,7790,8140,1364887,198425.0,24376583.0
2015-02-25,8190,8210,7900,7900,458222,192575.0,24376583.0
2015-02-26,8000,8250,7900,8070,565368,196719.0,24376583.0
2015-02-27,8060,8190,7980,7990,336760,194769.0,24376583.0
2015-03-02,7990,8060,7800,7840,363848,191112.0,24376583.0
2015-03-03,7850,7950,7790,7860,267745,191600.0,24376583.0
2015-03-04,7850,8110,7850,7960,389345,194038.0,24376583.0
2015-03-05,8080,8220,7960,7970,560372,194281.0,24376583.0
2015-03-06,8250,8270,8020,8120,645192,197938.0,24376583.0
2015-03-09,8650,9330,8590,9330,4844275,227434.0,24376583.0
2015-03-10,9250,9350,8260,8390,4053974,204520.0,24376583.0
2015-03-11,8390,8610,8150,8270,1875888,201594.0,24376583.0
2015-03-12,8270,8430,8090,8220,850105,200376.0,24376583.0
2015-03-13,8250,8600,8200,8330,1334693,203057.0,24376583.0
2015-03-16,8330,8490,8230,8380,496462,204276.0,24376583.0
2015-03-17,8410,8720,8390,8390,859326,204520.0,24376583.0
2015-03-18,8450,8560,8160,8180,691056,199400.0,24376583.0
2015-03-19,8250,8300,8000,8060,472756,196475.0,24376583.0
2015-03-20,8120,8470,8080,8440,688621,205738.0,24376583.0
2015-03-23,8540,8700,8410,8440,734240,205738.0,24376583.0
2015-03-24,8450,8600,8350,8460,378023,206226.0,24376583.0
2015-03-25,8570,8730,8490,8630,717780,210370.0,24376583.0
2015-03-26,8500,8630,8420,8490,454988,206957.0,24376583.0
2015-03-27,8560,9700,8510,9250,3994333,225483.0,24376583.0
2015-03-30,9800,10600,9410,10600,4429792,258392.0,24376583.0
2015-03-31,10300,10450,9640,9800,3597894,238891.0,24376583.0
2015-04-01,9850,10300,9660,9860,2344148,240353.0,24376583.0
2015-04-02,9840,10200,9270,9390,2168574,228896.0,24376583.0
2015-04-03,9440,9680,9330,9580,1061915,233528.0,24376583.0
2015-04-06,9700,10150,9580,9700,1952874,236453.0,24376583.0
2015-04-07,10000,10250,9810,10150,1423436,247422.0,24376583.0
2015-04-08,10100,10250,9870,9930,1108448,242059.0,24376583.0
2015-04-09,10100,10500,9920,10050,1497893,244985.0,24376583.0
2015-04-10,10200,10250,9820,9900,954834,241328.0,24376583.0
2015-04-13,9920,9980,9490,9510,915139,231821.0,24376583.0
2015-04-14,9540,9820,9310,9510,817847,231821.0,24376583.0
2015-04-15,9550,9810,9550,9610,720136,234259.0,24376583.0
2015-04-16,9680,9880,9540,9860,853493,240353.0,24376583.0
2015-04-17,9860,9990,9750,9780,849724,238403.0,24376583.0
2015-04-20,9650,10250,9650,9990,1498820,243522.0,24376583.0
2015-04-21,10400,10950,9960,10100,2825119,246203.0,24376583.0
2015-04-22,10350,10450,9000,9820,1531327,239378.0,24376583.0
2015-04-23,9970,10050,9250,9270,846401,225971.0,24376583.0
2015-04-24,9320,9440,9050,9110,633133,222071.0,24376583.0
2015-04-27,9250,9490,9150,9450,440867,230359.0,24376583.0
2015-04-28,9470,9480,9070,9070,505248,221096.0,24376583.0
2015-04-29,9060,9180,8820,9050,346123,220608.0,24376583.0
2015-04-30,9050,9110,8800,8800,318873,214514.0,24376583.0
2015-05-04,8860,8980,8700,8950,235307,218170.0,24376583.0
2015-05-06,8910,8940,8450,8450,373156,205982.0,24376583.0
2015-05-07,8530,8730,8220,8730,352947,212808.0,24376583.0
2015-05-08,8800,9110,8670,8800,369619,214514.0,24376583.0
2015-05-11,9050,9120,8810,9020,229850,219877.0,24376583.0
2015-05-12,9100,9500,9000,9060,732411,220852.0,24376583.0
2015-05-13,9110,9160,8940,9050,220809,220608.0,24376583.0
2015-05-14,9080,9170,8870,9010,292303,219633.0,24376583.0
2015-05-15,9080,9250,8980,9240,428619,225240.0,24376583.0
2015-05-18,9350,9930,9230,9540,1205939,232553.0,24376583.0
2015-05-19,9600,9650,9390,9430,456386,229871.0,24376583.0
2015-05-20,9490,9640,9320,9600,472869,234015.0,24376583.0
2015-05-21,9680,9790,9320,9320,609515,227190.0,24376583.0
2015-05-22,9340,9450,9110,9110,465782,222071.0,24376583.0
2015-05-26,9120,9470,9080,9330,328052,227434.0,24376583.0
2015-05-27,9230,9270,9020,9020,306816,219877.0,24376583.0
2015-05-28,9100,9500,9000,9290,491628,226458.0,24376583.0
2015-05-29,9290,9460,9190,9390,384790,228896.0,24376583.0
2015-06-01,9460,9870,9410,9820,1501392,239378.0,24376583.0
2015-06-02,9820,10400,9750,10000,2654162,243766.0,24376583.0
2015-06-03,10050,10050,9100,9380,1016665,228652.0,24376583.0
2015-06-04,9480,9640,9310,9350,524458,227921.0,24376583.0
2015-06-05,10250,10500,9590,9750,2401250,237672.0,24376583.0
2015-06-08,9900,10200,9710,10000,1060314,243766.0,24376583.0
2015-06-09,9980,10200,9830,9860,866941,240353.0,24376583.0
2015-06-10,9890,10200,9610,9810,832700,239134.0,24376583.0
2015-06-11,9990,10200,9670,9710,894677,236697.0,24376583.0
2015-06-12,9750,9820,9040,9040,1168660,220364.0,24376583.0
2015-06-15,8970,9460,8930,9080,525125,221339.0,24376583.0
2015-06-16,9080,9320,8730,8900,483344,216952.0,24376583.0
2015-06-17,8950,9150,8720,9140,274504,222802.0,24376583.0
2015-06-18,9150,9500,9100,9100,494052,221827.0,24376583.0
