에스엠코어(007820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-17,5554,5554,5463,5509,43339,83969.0,6968393.0
2013-07-18,5554,5577,5463,5463,43336,83272.0,6968393.0
2013-07-19,5531,5828,5463,5783,131981,88150.0,6968393.0
2013-07-22,5805,5874,5737,5852,46518,89195.0,6968393.0
2013-07-23,5897,5897,5737,5806,35834,88499.0,6968393.0
2013-07-24,5805,5851,5737,5783,26015,88150.0,6968393.0
2013-07-25,5805,5805,5691,5806,37942,88499.0,6968393.0
2013-07-26,5805,5851,5737,5806,22275,88499.0,6968393.0
2013-07-29,5805,5828,5623,5623,36233,85711.0,6968393.0
2013-07-30,5623,5668,5531,5555,39552,84666.0,6968393.0
2013-07-31,5531,5668,5531,5600,31538,85363.0,6968393.0
2013-08-01,5645,5782,5531,5760,38432,87802.0,6968393.0
2013-08-02,5760,6216,5737,6103,264456,93028.0,6968393.0
2013-08-05,6102,6216,6011,6172,75313,94073.0,6968393.0
2013-08-06,6148,6148,5965,6034,53332,91983.0,6968393.0
2013-08-07,5988,6102,5988,5989,42547,91286.0,6968393.0
2013-08-08,6034,6171,5942,6012,50282,91634.0,6968393.0
2013-08-09,6011,6079,5920,6057,35402,92331.0,6968393.0
2013-08-12,6057,6216,5988,6034,67439,91983.0,6968393.0
2013-08-13,6034,6079,5874,6012,46873,91634.0,6968393.0
2013-08-14,6011,6079,5942,5943,28227,90589.0,6968393.0
2013-08-16,5874,5920,5805,5874,23321,89544.0,6968393.0
2013-08-19,5897,5942,5714,5829,41912,88847.0,6968393.0
2013-08-20,5760,5828,5600,5692,81923,86756.0,6968393.0
2013-08-21,5691,5737,5370,5532,65036,84318.0,6968393.0
2013-08-22,5508,5554,5325,5532,44425,84318.0,6968393.0
2013-08-23,5645,5668,5485,5486,24878,83621.0,6968393.0
2013-08-26,5485,5531,5393,5509,22957,83969.0,6968393.0
2013-08-27,5440,5554,5393,5463,19402,83272.0,6968393.0
2013-08-28,5302,5393,5188,5212,84476,79440.0,6968393.0
2013-08-29,5233,5370,5211,5235,37212,79788.0,6968393.0
2013-08-30,5233,5279,5142,5189,27201,79091.0,6968393.0
2013-09-02,5188,5302,5188,5280,17406,80485.0,6968393.0
2013-09-03,5302,5348,5256,5257,13160,80137.0,6968393.0
2013-09-04,5279,5393,5211,5326,37964,81182.0,6968393.0
2013-09-05,5348,5370,5256,5257,23256,80137.0,6968393.0
2013-09-06,5256,5302,5188,5212,18637,79440.0,6968393.0
2013-09-09,5211,5256,5074,5075,35316,77349.0,6968393.0
2013-09-10,5051,5279,5051,5212,45552,79440.0,6968393.0
2013-09-11,5325,5393,5256,5395,30941,82227.0,6968393.0
2013-09-12,5348,5531,5325,5395,36335,82227.0,6968393.0
2013-09-13,5393,5416,5256,5349,14473,81530.0,6968393.0
2013-09-16,5348,5370,5233,5235,8913,79788.0,6968393.0
2013-09-17,5233,5393,5165,5326,18616,81182.0,6968393.0
2013-09-23,5393,5393,5325,5326,21956,81182.0,6968393.0
2013-09-24,5302,5370,5279,5349,15217,81530.0,6968393.0
2013-09-25,5325,5348,5233,5257,15047,80137.0,6968393.0
2013-09-26,5233,5531,5211,5349,40071,81530.0,6968393.0
2013-09-27,5348,5370,5279,5303,16774,80833.0,6968393.0
2013-09-30,5302,5302,5233,5280,10249,80485.0,6968393.0
2013-10-01,5256,5325,5165,5166,33554,78743.0,6968393.0
2013-10-02,5188,5348,5165,5257,48535,80137.0,6968393.0
2013-10-04,5256,5393,5211,5349,28569,81530.0,6968393.0
2013-10-07,5348,5370,5279,5326,9024,81182.0,6968393.0
2013-10-08,5256,5348,5256,5326,17014,81182.0,6968393.0
2013-10-10,5325,5348,5233,5303,18661,80833.0,6968393.0
2013-10-11,5325,5416,5302,5349,26278,81530.0,6968393.0
2013-10-14,5325,5370,5256,5257,16770,80137.0,6968393.0
2013-10-15,5348,5600,5325,5555,154699,84666.0,6968393.0
2013-10-16,5554,5668,5485,5555,88088,84666.0,6968393.0
2013-10-17,5554,5600,5416,5440,31186,82924.0,6968393.0
2013-10-18,5485,5485,5279,5486,50957,83621.0,6968393.0
2013-10-21,5554,5554,5370,5440,25849,82924.0,6968393.0
2013-10-22,5440,5463,5256,5326,53145,81182.0,6968393.0
2013-10-23,5348,5393,5119,5166,58409,78743.0,6968393.0
2013-10-24,5165,5233,5051,5189,45461,79091.0,6968393.0
2013-10-25,5233,5256,5119,5166,37452,78743.0,6968393.0
2013-10-28,5165,5279,5096,5280,34702,80485.0,6968393.0
2013-10-29,5279,5302,5165,5257,31512,80137.0,6968393.0
2013-10-30,5256,5302,5211,5280,21513,80485.0,6968393.0
2013-10-31,5302,5302,5211,5235,16743,79788.0,6968393.0
2013-11-01,5279,5279,5165,5235,13988,79788.0,6968393.0
2013-11-04,5279,5279,5188,5189,16040,79091.0,6968393.0
2013-11-05,5188,5233,5051,5075,41252,77349.0,6968393.0
2013-11-06,5074,5142,4914,5029,58873,76652.0,6968393.0
2013-11-07,4982,5028,4845,4846,19805,73865.0,6968393.0
2013-11-08,4754,4891,4754,4892,38112,74562.0,6968393.0
2013-11-11,4891,4891,4708,4755,14855,72471.0,6968393.0
2013-11-12,4708,4799,4562,4755,60878,72471.0,6968393.0
2013-11-13,4731,4754,4571,4686,47480,71426.0,6968393.0
2013-11-14,4731,4731,4640,4663,59936,71078.0,6968393.0
2013-11-15,4662,4731,4617,4618,27467,70381.0,6968393.0
2013-11-18,4594,4640,4525,4526,38725,68987.0,6968393.0
2013-11-19,4488,4535,4415,4439,41498,67663.0,6968393.0
2013-11-20,4474,4535,4438,4517,28560,68848.0,6968393.0
2013-11-21,4557,4594,4525,4563,16043,69545.0,6968393.0
2013-11-22,4594,4708,4562,4686,16663,71426.0,6968393.0
2013-11-25,4685,4708,4640,4686,12481,71426.0,6968393.0
2013-11-26,4754,4777,4617,4778,11770,72820.0,6968393.0
2013-11-27,4822,4822,4708,4732,7027,72123.0,6968393.0
2013-11-28,4685,4754,4685,4732,9481,72123.0,6968393.0
2013-11-29,4777,4777,4685,4709,12622,71774.0,6968393.0
2013-12-02,4708,4731,4662,4709,12077,71774.0,6968393.0
2013-12-03,4708,4708,4571,4572,10538,69684.0,6968393.0
2013-12-04,4567,4662,4553,4595,12608,70032.0,6968393.0
2013-12-05,4594,4685,4571,4663,8331,71078.0,6968393.0
2013-12-06,4662,4799,4662,4732,14457,72123.0,6968393.0
2013-12-09,4777,4845,4708,4732,11320,72123.0,6968393.0
2013-12-10,4685,4822,4662,4823,13589,73517.0,6968393.0
2013-12-11,4822,4845,4731,4778,10226,72820.0,6968393.0
2013-12-12,4731,4845,4731,4778,7203,72820.0,6968393.0
2013-12-13,4799,4799,4617,4686,15912,71426.0,6968393.0
2013-12-16,4685,4754,4662,4755,9346,72471.0,6968393.0
2013-12-17,4777,4799,4685,4755,10244,72471.0,6968393.0
2013-12-18,4799,4845,4708,4755,10955,72471.0,6968393.0
2013-12-19,4754,4822,4685,4732,10572,72123.0,6968393.0
2013-12-20,4731,4754,4594,4732,8269,72123.0,6968393.0
2013-12-23,4754,4799,4708,4709,4996,71774.0,6968393.0
2013-12-24,4731,4754,4640,4755,17845,72471.0,6968393.0
2013-12-26,4754,4822,4640,4732,17731,72123.0,6968393.0
2013-12-27,4754,4777,4685,4755,3251,72471.0,6968393.0
2013-12-30,4799,4799,4708,4755,4462,72471.0,6968393.0
2014-01-02,4731,4754,4640,4663,19878,71078.0,6968393.0
2014-01-03,4640,4731,4640,4709,14566,71774.0,6968393.0
2014-01-06,4685,4754,4662,4663,12251,71078.0,6968393.0
2014-01-07,4685,4708,4640,4686,4410,71426.0,6968393.0
2014-01-08,4685,4685,4617,4663,9729,71078.0,6968393.0
2014-01-09,4617,4662,4567,4567,29911,69614.0,6968393.0
2014-01-10,4567,4640,4525,4640,15821,70729.0,6968393.0
2014-01-13,4617,4640,4571,4572,12808,69684.0,6968393.0
2014-01-14,4571,4640,4544,4554,22058,69405.0,6968393.0
2014-01-15,4571,4640,4548,4640,12332,70729.0,6968393.0
2014-01-16,4640,4685,4571,4686,12133,71426.0,6968393.0
2014-01-17,4662,4845,4662,4846,20776,73865.0,6968393.0
2014-01-20,4937,5074,4891,5006,97612,76304.0,6968393.0
2014-01-21,5074,5074,4959,5006,25504,76304.0,6968393.0
2014-01-22,5005,5028,4914,5006,22522,76304.0,6968393.0
2014-01-23,5005,5051,4959,5006,19860,76304.0,6968393.0
2014-01-24,5005,5028,4914,5029,14026,76652.0,6968393.0
2014-01-27,4937,4937,4799,4892,30263,74562.0,6968393.0
2014-01-28,4914,4982,4822,4960,16183,75607.0,6968393.0
2014-01-29,4914,5051,4891,4983,18840,75955.0,6968393.0
2014-02-03,4937,5028,4845,4960,33266,75607.0,6968393.0
2014-02-04,4822,4982,4799,4983,33142,75955.0,6968393.0
2014-02-05,5005,5028,4959,4960,23826,75607.0,6968393.0
2014-02-06,4914,5028,4914,5029,12675,76652.0,6968393.0
2014-02-07,5028,5119,5028,5097,22117,77698.0,6968393.0
2014-02-10,5074,5142,5051,5143,17385,78394.0,6968393.0
2014-02-11,5142,5211,5074,5166,38143,78743.0,6968393.0
2014-02-12,5211,5211,5096,5120,13787,78046.0,6968393.0
2014-02-13,5119,5142,5028,5075,12035,77349.0,6968393.0
2014-02-14,5096,5348,4982,4983,58223,75955.0,6968393.0
2014-02-17,5005,5119,4982,5120,12596,78046.0,6968393.0
2014-02-18,5165,5165,4982,5052,14451,77001.0,6968393.0
2014-02-19,5051,5074,4937,4937,23383,75259.0,6968393.0
2014-02-20,4937,5074,4937,5052,27126,77001.0,6968393.0
2014-02-21,5051,5119,4982,5120,17104,78046.0,6968393.0
2014-02-24,5165,5165,5074,5120,27884,78046.0,6968393.0
2014-02-25,5142,5142,5074,5097,9835,77698.0,6968393.0
2014-02-26,5119,5256,5096,5235,25984,79788.0,6968393.0
2014-02-27,5211,5211,5074,5189,17382,79091.0,6968393.0
2014-02-28,5119,5325,5119,5326,37108,81182.0,6968393.0
2014-03-03,5349,5397,5134,5350,31079,78046.0,6968393.0
2014-03-04,5349,5421,5325,5397,12757,78743.0,6968393.0
2014-03-05,5397,5469,5301,5446,27493,79440.0,6968393.0
2014-03-06,5445,5564,5421,5541,35207,80833.0,6968393.0
2014-03-07,5564,5636,5517,5517,37079,80485.0,6968393.0
2014-03-10,5564,5612,5493,5565,34403,81182.0,6968393.0
2014-03-11,5612,5660,5493,5589,26190,81530.0,6968393.0
2014-03-12,5588,5684,5445,5613,30367,81879.0,6968393.0
2014-03-13,5636,5779,5588,5732,75866,83621.0,6968393.0
2014-03-14,5731,5731,5564,5565,38680,81182.0,6968393.0
2014-03-17,5564,5612,5397,5565,30550,81182.0,6968393.0
2014-03-18,5564,5731,5540,5684,21084,82924.0,6968393.0
2014-03-19,5708,5731,5564,5613,41352,81879.0,6968393.0
2014-03-20,5612,5660,5445,5613,37822,81879.0,6968393.0
2014-03-21,5612,5660,5564,5661,20808,82575.0,6968393.0
2014-03-24,5660,5731,5636,5732,34064,83621.0,6968393.0
2014-03-25,5684,5779,5612,5756,45013,83969.0,6968393.0
2014-03-26,5731,5803,5660,5756,35931,87970.0,7300409.0
2014-03-27,5755,5946,5660,5923,42496,90525.0,7300409.0
2014-03-28,5899,5946,5851,5875,17087,89795.0,7300409.0
2014-03-31,5875,5899,5779,5852,14275,89430.0,7300409.0
2014-04-01,5899,6161,5851,6019,386745,91985.0,7300409.0
2014-04-02,6066,6089,5134,6066,57544,92715.0,7300409.0
2014-04-03,6066,6137,6018,6066,45198,92715.0,7300409.0
2014-04-04,6042,6257,6018,6210,94168,94905.0,7300409.0
2014-04-07,6257,6280,6113,6257,150723,95635.0,7300409.0
2014-04-08,6280,6329,6161,6329,61738,96730.0,7300409.0
2014-04-09,6304,6400,6089,6186,91276,94540.0,7300409.0
2014-04-10,6209,6209,5946,5947,105829,90890.0,7300409.0
2014-04-11,5875,6400,5875,6210,127236,94905.0,7300409.0
2014-04-14,6209,6400,6066,6186,55350,94540.0,7300409.0
2014-04-15,6257,6400,6089,6353,87118,97095.0,7300409.0
2014-04-16,6448,6663,6400,6664,163134,101841.0,7300409.0
2014-04-17,6663,6782,6496,6687,103051,102206.0,7300409.0
2014-04-18,6663,6830,6615,6831,76852,104396.0,7300409.0
2014-04-21,6878,6878,6639,6735,46867,102936.0,7300409.0
2014-04-22,6734,6806,6591,6735,42734,102936.0,7300409.0
2014-04-23,6806,6806,6567,6616,44332,101111.0,7300409.0
2014-04-24,6591,6615,6448,6592,40925,100746.0,7300409.0
2014-04-25,6496,6591,6496,6544,8958,100016.0,7300409.0
2014-04-28,6496,6639,6496,6592,37182,100746.0,7300409.0
2014-04-29,6687,6687,6257,6305,71290,96365.0,7300409.0
2014-04-30,6448,6448,5922,5923,135547,90525.0,7300409.0
2014-05-02,5946,6161,5875,6162,100214,94175.0,7300409.0
2014-05-07,6089,6137,5851,6138,52673,93810.0,7300409.0
2014-05-08,6066,6185,5899,6162,51803,94175.0,7300409.0
2014-05-09,6066,6424,6066,6377,83262,97460.0,7300409.0
2014-05-12,6280,6353,6113,6210,51469,94905.0,7300409.0
2014-05-13,6233,6257,6018,6042,46685,92350.0,7300409.0
2014-05-14,5970,6089,5779,6066,127041,92715.0,7300409.0
2014-05-15,5994,6113,5970,6066,22657,92715.0,7300409.0
2014-05-16,6113,6113,5922,5947,26267,90890.0,7300409.0
2014-05-19,5970,6137,5875,6114,40699,93445.0,7300409.0
2014-05-20,6113,6137,5970,5995,24239,91620.0,7300409.0
2014-05-21,5970,5994,5899,5947,16327,90890.0,7300409.0
2014-05-22,5946,6089,5779,6090,83623,93080.0,7300409.0
2014-05-23,6113,6161,5994,6066,17921,92715.0,7300409.0
2014-05-26,6018,6066,5851,6066,26842,92715.0,7300409.0
2014-05-27,6066,6066,5946,5995,21105,91620.0,7300409.0
2014-05-28,6018,6018,5946,5971,14200,91255.0,7300409.0
2014-05-29,5970,5970,5875,5971,6743,91255.0,7300409.0
2014-05-30,5922,6042,5899,5971,23534,91255.0,7300409.0
2014-06-02,5946,5946,5684,5828,42742,89065.0,7300409.0
2014-06-03,5827,5851,5588,5756,47757,87970.0,7300409.0
2014-06-05,5731,5731,5445,5446,39145,83225.0,7300409.0
2014-06-09,5517,5540,5206,5326,47397,81400.0,7300409.0
2014-06-10,5325,5612,5325,5517,22435,84320.0,7300409.0
2014-06-11,5564,5731,5469,5541,31779,84685.0,7300409.0
2014-06-12,5540,5899,5540,5732,30270,87605.0,7300409.0
2014-06-13,5731,5899,5708,5756,50510,87970.0,7300409.0
2014-06-16,5708,5899,5684,5828,14613,89065.0,7300409.0
2014-06-17,5827,5922,5779,5804,14165,88700.0,7300409.0
2014-06-18,5827,5827,5636,5661,30505,86510.0,7300409.0
2014-06-19,5684,5827,5684,5756,21299,87970.0,7300409.0
2014-06-20,5779,5803,5660,5780,6952,88335.0,7300409.0
2014-06-23,5731,5875,5731,5804,12720,88700.0,7300409.0
2014-06-24,5731,5875,5660,5828,30916,89065.0,7300409.0
2014-06-25,5827,5827,5660,5684,14481,86875.0,7300409.0
2014-06-26,5731,5731,5612,5684,17379,86875.0,7300409.0
2014-06-27,5684,5684,5588,5684,14667,86875.0,7300409.0
2014-06-30,5708,5708,5588,5637,8530,86145.0,7300409.0
2014-07-01,5660,5970,5636,5971,27809,91255.0,7300409.0
2014-07-02,5875,6066,5875,5995,12761,91620.0,7300409.0
2014-07-03,5994,6113,5827,6114,39568,93445.0,7300409.0
2014-07-04,6066,6209,6018,6019,39843,91985.0,7300409.0
2014-07-07,5994,6089,5970,6019,13111,91985.0,7300409.0
2014-07-08,5970,6066,5875,5971,23772,91255.0,7300409.0
2014-07-09,5970,6018,5875,5923,15868,90525.0,7300409.0
2014-07-10,5922,6161,5922,6138,47682,93810.0,7300409.0
2014-07-11,6042,6376,6018,6233,98143,95270.0,7300409.0
2014-07-14,6304,6329,6233,6329,50603,96730.0,7300409.0
2014-07-15,6329,6448,6304,6353,31945,97095.0,7300409.0
2014-07-16,6353,6400,6233,6353,23201,97095.0,7300409.0
2014-07-17,6544,6544,6233,6305,42511,96365.0,7300409.0
2014-07-18,6257,6424,6257,6329,14827,96730.0,7300409.0
2014-07-21,6400,6400,6089,6233,20257,95270.0,7300409.0
2014-07-22,6233,6257,6137,6210,12227,94905.0,7300409.0
2014-07-23,6185,6257,6066,6162,26357,94175.0,7300409.0
2014-07-24,6137,6185,5899,5923,37735,90525.0,7300409.0
2014-07-25,5899,6089,5875,6090,14047,93080.0,7300409.0
2014-07-28,6113,6113,5755,5804,14577,88700.0,7300409.0
2014-07-29,5827,5851,5636,5708,32803,87240.0,7300409.0
2014-07-30,5708,5731,5493,5517,93766,84320.0,7300409.0
2014-07-31,5540,5588,5397,5493,29817,83955.0,7300409.0
2014-08-01,5469,5517,5373,5446,64753,83225.0,7300409.0
2014-08-04,5445,5517,5373,5470,35115,83590.0,7300409.0
2014-08-05,5517,5588,5421,5589,41865,85415.0,7300409.0
2014-08-06,5588,5755,5517,5732,43541,87605.0,7300409.0
2014-08-07,5731,5731,5564,5613,20027,85780.0,7300409.0
2014-08-08,5612,5636,5469,5589,15461,85415.0,7300409.0
2014-08-11,5588,5731,5540,5613,10640,85780.0,7300409.0
2014-08-12,5564,5636,5397,5493,42440,83955.0,7300409.0
2014-08-13,5445,5493,5206,5254,70777,80304.0,7300409.0
2014-08-14,5301,5349,5039,5254,100339,80304.0,7300409.0
2014-08-18,5206,5277,5110,5159,17464,78844.0,7300409.0
2014-08-19,5182,5254,5039,5111,38883,78114.0,7300409.0
2014-08-20,5110,5134,4919,4992,59410,76289.0,7300409.0
2014-08-21,4967,5110,4919,4992,79954,76289.0,7300409.0
2014-08-22,4991,5158,4943,5016,95054,76654.0,7300409.0
2014-08-25,5039,5063,4752,4801,154324,73369.0,7300409.0
2014-08-26,4776,5039,4767,4825,136677,73734.0,7300409.0
2014-08-27,4848,4872,4767,4777,65096,73004.0,7300409.0
2014-08-28,4776,4824,4743,4767,53654,72858.0,7300409.0
2014-08-29,4767,4919,4752,4772,91912,72931.0,7300409.0
2014-09-01,4800,4800,4633,4691,72951,71690.0,7300409.0
2014-09-02,4681,4743,4647,4743,41967,72493.0,7300409.0
2014-09-03,4743,4895,4714,4872,45759,74464.0,7300409.0
2014-09-04,4824,4919,4757,4896,76973,74829.0,7300409.0
2014-09-05,4919,4991,4752,4848,96313,74099.0,7300409.0
2014-09-11,4848,4967,4800,4920,82558,75194.0,7300409.0
2014-09-12,4943,5039,4743,4825,222522,73734.0,7300409.0
2014-09-15,4824,4848,4752,4772,81028,72931.0,7300409.0
2014-09-16,4771,4943,4757,4920,153800,75194.0,7300409.0
2014-09-17,4943,5254,4895,5207,280639,79574.0,7300409.0
2014-09-18,5206,5851,5110,5684,895797,86875.0,7300409.0
2014-09-19,5660,5731,5564,5732,148176,87605.0,7300409.0
2014-09-22,5684,5779,5517,5637,107390,86145.0,7300409.0
2014-09-23,5636,5636,5373,5446,149688,83225.0,7300409.0
2014-09-24,5445,5731,5445,5589,143818,85415.0,7300409.0
2014-09-25,5612,5731,5564,5589,83056,85415.0,7300409.0
2014-09-26,5588,5731,5469,5732,94783,87605.0,7300409.0
2014-09-29,5779,5946,5517,5613,153847,85780.0,7300409.0
2014-09-30,5564,5994,5564,5995,194716,91620.0,7300409.0
2014-10-01,6209,6472,6089,6257,651876,95635.0,7300409.0
2014-10-02,6161,6280,6042,6186,138039,94540.0,7300409.0
2014-10-06,6329,6472,6161,6281,211508,96000.0,7300409.0
2014-10-07,6353,6520,6185,6497,159517,99286.0,7300409.0
2014-10-08,6448,6472,6304,6353,95611,97095.0,7300409.0
2014-10-10,6376,6400,6066,6114,98407,93445.0,7300409.0
2014-10-13,6113,6113,5779,5995,115673,91620.0,7300409.0
2014-10-14,5994,6257,5875,6233,101840,95270.0,7300409.0
2014-10-15,6185,6209,5922,6114,77670,93445.0,7300409.0
2014-10-16,6066,6161,5827,6090,44185,93080.0,7300409.0
2014-10-17,6089,6089,5875,6090,41252,93080.0,7300409.0
2014-10-20,6209,6257,6018,6138,41565,93810.0,7300409.0
2014-10-21,6161,6257,6018,6162,37589,94175.0,7300409.0
2014-10-22,6137,6185,5755,6066,192541,92715.0,7300409.0
2014-10-23,6161,6161,5946,6019,20926,91985.0,7300409.0
2014-10-24,6066,6233,5875,6138,100220,93810.0,7300409.0
2014-10-27,6185,6209,6018,6019,52652,91985.0,7300409.0
2014-10-28,6018,6185,6018,6138,35042,93810.0,7300409.0
2014-10-29,6089,6209,6066,6138,18964,93810.0,7300409.0
2014-10-30,6209,6257,6042,6066,56075,92715.0,7300409.0
2014-10-31,6113,6233,6042,6066,20028,92715.0,7300409.0
2014-11-03,6089,6089,5946,6042,25528,92350.0,7300409.0
2014-11-04,6089,6089,5564,5708,141957,87240.0,7300409.0
2014-11-05,5660,5708,5206,5589,147997,85415.0,7300409.0
2014-11-06,5517,5708,5230,5230,100254,79939.0,7300409.0
2014-11-07,5325,5493,5325,5493,36940,83955.0,7300409.0
2014-11-10,5469,5660,5445,5565,26419,85050.0,7300409.0
2014-11-11,5564,5946,5397,5947,83433,90890.0,7300409.0
2014-11-12,5946,6353,5922,6257,133292,95635.0,7300409.0
2014-11-13,6400,6472,6233,6257,80771,95635.0,7300409.0
2014-11-14,6257,6329,6113,6233,35457,95270.0,7300409.0
2014-11-17,6233,6520,6137,6186,51550,94540.0,7300409.0
2014-11-18,6161,6329,6161,6186,63034,94540.0,7300409.0
2014-11-19,6185,6280,6042,6042,45447,92350.0,7300409.0
2014-11-20,6042,6280,5922,6210,62753,94905.0,7300409.0
2014-11-21,6137,6257,5922,6066,59932,92715.0,7300409.0
2014-11-24,6113,6137,5827,5923,64540,90525.0,7300409.0
2014-11-25,5922,5970,5827,5875,30534,89795.0,7300409.0
2014-11-26,5875,5970,5851,5971,26211,91255.0,7300409.0
2014-11-27,5970,6042,5922,5971,16278,91255.0,7300409.0
2014-11-28,5994,5994,5779,5852,21690,89430.0,7300409.0
2014-12-01,5851,6042,5779,5947,17309,90890.0,7300409.0
2014-12-02,6018,6018,5660,5732,55077,87605.0,7300409.0
2014-12-03,5779,5851,5731,5804,19674,88700.0,7300409.0
2014-12-04,5827,5946,5779,5899,29455,90160.0,7300409.0
2014-12-05,5946,5946,5755,5828,24666,89065.0,7300409.0
2014-12-08,5827,6280,5827,6162,117736,94175.0,7300409.0
2014-12-09,6280,6544,6233,6305,340016,96365.0,7300409.0
2014-12-10,6400,6400,6113,6281,92379,96000.0,7300409.0
2014-12-11,6209,6280,6161,6281,86908,96000.0,7300409.0
2014-12-12,6233,6591,6233,6497,255570,99286.0,7300409.0
2014-12-15,6448,6567,6353,6449,44272,98556.0,7300409.0
2014-12-16,6448,6472,6113,6114,70627,93445.0,7300409.0
2014-12-17,6089,6185,5779,5780,152945,88335.0,7300409.0
2014-12-18,5803,5922,5636,5732,82625,87605.0,7300409.0
2014-12-19,5779,6209,5731,6019,99535,91985.0,7300409.0
2014-12-22,6018,6113,5946,5947,30456,90890.0,7300409.0
2014-12-23,5922,6018,5851,5923,38024,90525.0,7300409.0
2014-12-24,5851,5994,5851,5995,29717,91620.0,7300409.0
2014-12-26,6257,6280,6161,6257,143335,95635.0,7300409.0
2014-12-29,6113,6161,6018,6114,50341,93445.0,7300409.0
2014-12-30,6066,6137,5970,6019,27992,91985.0,7300409.0
2015-01-02,5970,6018,5899,5971,32394,91255.0,7300409.0
2015-01-05,5922,5946,5827,5923,37147,90525.0,7300409.0
2015-01-06,5851,6066,5851,6019,46679,91985.0,7300409.0
2015-01-07,5946,5994,5827,5923,42295,90525.0,7300409.0
2015-01-08,5922,6042,5851,6019,30514,91985.0,7300409.0
2015-01-09,5970,6424,5970,6329,205329,96730.0,7300409.0
2015-01-12,6304,6376,6209,6353,45236,97095.0,7300409.0
2015-01-13,6376,6376,6185,6305,46060,96365.0,7300409.0
2015-01-14,6376,6878,6280,6831,384281,104396.0,7300409.0
2015-01-15,6854,6925,6734,6783,144825,103666.0,7300409.0
2015-01-16,6782,6854,6591,6831,90882,104396.0,7300409.0
2015-01-19,6973,7260,6830,7093,225992,108411.0,7300409.0
2015-01-20,7045,7069,6854,6855,85681,104761.0,7300409.0
2015-01-21,6854,7069,6806,7022,49948,107316.0,7300409.0
2015-01-22,7021,7260,6878,6998,99457,106951.0,7300409.0
2015-01-23,6997,7260,6997,7237,84368,110601.0,7300409.0
2015-01-26,7236,7236,6949,7022,48957,107316.0,7300409.0
2015-01-27,6973,6973,6663,6711,84696,102571.0,7300409.0
2015-01-28,6734,6854,6663,6711,43538,102571.0,7300409.0
2015-01-29,6711,6782,6567,6735,44264,102936.0,7300409.0
2015-01-30,6782,6902,6663,6902,46040,105491.0,7300409.0
2015-02-02,6854,6973,6687,6807,30953,104031.0,7300409.0
2015-02-03,6830,6878,6711,6783,29462,103666.0,7300409.0
2015-02-04,6806,6997,6734,6783,60604,103666.0,7300409.0
2015-02-05,6854,6854,6591,6616,38359,101111.0,7300409.0
2015-02-06,6711,6734,6520,6616,44869,101111.0,7300409.0
2015-02-09,6567,6567,6400,6544,47119,100016.0,7300409.0
2015-02-10,6591,6591,6304,6353,55784,97095.0,7300409.0
2015-02-11,6376,6591,6257,6592,50700,100746.0,7300409.0
2015-02-12,6639,6639,6424,6568,38761,100381.0,7300409.0
2015-02-13,6591,7188,6567,7046,188386,107681.0,7300409.0
2015-02-16,7069,7212,6997,7165,70051,109506.0,7300409.0
2015-02-17,7236,7236,6925,6998,42234,106951.0,7300409.0
2015-02-23,7140,7284,6949,6998,67058,106951.0,7300409.0
2015-02-24,7093,7236,6973,7213,82845,110236.0,7300409.0
2015-02-25,7284,7499,7212,7285,137449,111331.0,7300409.0
2015-02-26,7308,7523,7308,7380,119824,112791.0,7300409.0
2015-02-27,7475,7642,7236,7404,175779,113156.0,7300409.0
2015-03-02,7451,7714,7451,7595,106804,116077.0,7300409.0
2015-03-03,7761,7929,7618,7786,149106,118997.0,7300409.0
2015-03-04,7785,7905,7666,7667,84184,117172.0,7300409.0
2015-03-05,7761,7833,7642,7714,53798,117902.0,7300409.0
2015-03-06,7714,7929,7451,7452,125865,113886.0,7300409.0
2015-03-09,7451,7618,7379,7452,60603,113886.0,7300409.0
2015-03-10,7475,7547,7379,7428,47117,113521.0,7300409.0
2015-03-11,7403,7714,7332,7595,44854,116077.0,7300409.0
2015-03-12,7666,7714,7499,7619,26310,116442.0,7300409.0
2015-03-13,7666,7881,7594,7738,36416,118267.0,7300409.0
2015-03-16,7785,7905,7594,7762,40008,118632.0,7300409.0
2015-03-17,7761,7809,7451,7595,81025,116077.0,7300409.0
2015-03-18,7499,7690,7403,7643,50516,116807.0,7300409.0
2015-03-19,7618,7809,7403,7714,399314,117902.0,7300409.0
2015-03-20,7881,8383,7785,7786,317619,118997.0,7300409.0
2015-03-23,7881,8144,7857,7953,123931,121552.0,7300409.0
2015-03-24,7976,8430,7952,8312,109576,127027.0,7300409.0
2015-03-25,8287,8287,8072,8096,54946,123742.0,7300409.0
2015-03-26,8072,8192,7738,7929,121807,121187.0,7300409.0
2015-03-27,7952,8048,7570,7929,105990,121187.0,7300409.0
2015-03-30,8104,8254,7854,7929,91643,115711.0,7300409.0
2015-03-31,7979,8079,7704,7704,78606,112426.0,7300409.0
2015-04-01,7704,7729,7329,7604,149927,110966.0,7300409.0
2015-04-02,7604,7804,7479,7704,38666,112426.0,7300409.0
2015-04-03,7854,7854,7579,7629,88856,111331.0,7300409.0
2015-04-06,7679,8179,7654,8104,99282,118267.0,7300409.0
2015-04-07,8104,8129,7904,8130,60276,118632.0,7300409.0
