파워로직스(047310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-29,8160,8340,8080,8250,474922,160797.0,19490550.0
2011-05-02,8280,8330,8030,8060,521858,157094.0,19490550.0
2011-05-03,8110,8140,7660,7680,760718,149687.0,19490550.0
2011-05-04,7570,7870,7540,7690,319694,149882.0,19490550.0
2011-05-06,7590,7680,7170,7310,496897,142476.0,19490550.0
2011-05-09,7210,7330,7010,7030,403805,137019.0,19490550.0
2011-05-11,7180,7180,6750,6950,722119,135459.0,19490550.0
2011-05-12,6960,7740,6950,7520,1287717,146569.0,19490550.0
2011-05-13,7620,7640,7330,7430,278551,144815.0,19490550.0
2011-05-16,7250,7410,7070,7090,278550,138188.0,19490550.0
2011-05-17,6910,7120,6860,6930,381796,135070.0,19490550.0
2011-05-18,6930,7060,6900,6940,219198,135264.0,19490550.0
2011-05-19,6970,7330,6610,6750,512925,131561.0,19490550.0
2011-05-20,6750,6950,6710,6790,237113,132341.0,19490550.0
2011-05-23,6720,6750,6210,6260,370990,122011.0,19490550.0
2011-05-24,6090,6330,6090,6190,205108,120647.0,19490550.0
2011-05-25,6150,6360,5980,5980,258336,116553.0,19490550.0
2011-05-26,6030,6870,6030,6280,1461590,122401.0,19490550.0
2011-05-27,6360,6530,6280,6310,426000,122985.0,19490550.0
2011-05-30,6330,6440,6080,6100,237496,118892.0,19490550.0
2011-05-31,6210,6540,6200,6380,557667,124350.0,19490550.0
2011-06-01,6400,6510,6350,6450,234942,125714.0,19490550.0
2011-06-02,6300,6390,6200,6270,198488,122206.0,19490550.0
2011-06-03,6450,6450,6220,6320,156691,123180.0,19490550.0
2011-06-07,6270,6320,6060,6100,200260,118892.0,19490550.0
2011-06-08,6140,6150,5840,5880,255159,114604.0,19490550.0
2011-06-09,5860,6120,5860,6080,110395,118503.0,19490550.0
2011-06-10,6160,6220,5840,6000,140543,116943.0,19490550.0
2011-06-13,5930,6030,5600,5650,194373,110122.0,19490550.0
2011-06-14,5500,5810,5500,5670,218496,110511.0,19490550.0
2011-06-15,5680,5980,5680,5860,140826,114215.0,19490550.0
2011-06-16,5800,5850,5680,5730,85029,111681.0,19490550.0
2011-06-17,5810,5830,5480,5490,154482,107003.0,19490550.0
2011-06-20,5490,5600,5310,5420,137054,105639.0,19490550.0
2011-06-21,5420,5540,5330,5440,120345,106029.0,19490550.0
2011-06-22,5500,5600,5440,5580,173440,108757.0,19490550.0
2011-06-23,5900,6410,5870,6140,1940440,119672.0,19490550.0
2011-06-24,6130,6130,5910,6040,507872,117723.0,19490550.0
2011-06-27,6000,6020,5840,5970,239243,116359.0,19490550.0
2011-06-28,5970,6290,5950,6150,505514,119867.0,19490550.0
2011-06-29,6150,6390,6050,6110,495666,119087.0,19490550.0
2011-06-30,6110,6270,6050,6110,209031,119087.0,19490550.0
2011-07-01,6160,6250,6130,6170,200266,120257.0,19490550.0
2011-07-04,6210,6410,6190,6370,285607,124155.0,19490550.0
2011-07-05,6430,6520,6340,6430,307037,125324.0,19490550.0
2011-07-06,6400,6510,6280,6400,221971,124740.0,19490550.0
2011-07-07,6350,6690,6340,6490,412556,126494.0,19490550.0
2011-07-08,6600,6610,6380,6380,191039,124350.0,19490550.0
2011-07-11,6300,6300,5800,5800,882022,113045.0,19490550.0
2011-07-12,5780,5780,5570,5610,270477,109342.0,19490550.0
2011-07-13,5560,5750,5560,5630,146947,109732.0,19490550.0
2011-07-14,5580,5630,5430,5490,220141,107003.0,19490550.0
2011-07-15,4810,4880,4670,4670,1764343,91021.0,19490550.0
2011-07-18,4650,4690,4545,4610,823224,89851.0,19490550.0
2011-07-19,4640,4710,4600,4690,368156,91411.0,19490550.0
2011-07-20,4720,5240,4720,5130,1302698,99987.0,19490550.0
2011-07-21,5170,5170,4930,5050,374684,98427.0,19490550.0
2011-07-22,5050,5050,4870,4925,255871,95991.0,19490550.0
2011-07-25,4970,5160,4865,4955,386593,96576.0,19490550.0
2011-07-26,4955,5040,4790,4910,287204,95699.0,19490550.0
2011-07-27,4860,4980,4760,4780,336419,93165.0,19490550.0
2011-07-28,4700,4865,4690,4695,256788,91508.0,19490550.0
2011-07-29,4680,4970,4680,4800,429254,93555.0,19490550.0
2011-08-01,4830,4975,4830,4935,322727,96186.0,19490550.0
2011-08-02,4930,4930,4790,4835,201615,94237.0,19490550.0
2011-08-03,4720,4780,4545,4590,280322,89462.0,19490550.0
2011-08-04,4610,4695,4525,4530,180643,88292.0,19490550.0
2011-08-05,4050,4250,4050,4070,431204,79327.0,19490550.0
2011-08-08,3885,4120,3650,3830,260698,74649.0,19490550.0
2011-08-09,3400,3690,3260,3265,616722,63637.0,19490550.0
2011-08-10,3420,3560,3410,3460,561759,67437.0,19490550.0
2011-08-11,3215,3475,3215,3375,535713,65781.0,19490550.0
2011-08-12,3500,3735,3445,3560,861799,69386.0,19490550.0
2011-08-16,3725,4090,3720,4090,1381333,79716.0,19490550.0
2011-08-17,4250,4600,4195,4335,1590302,84492.0,19490550.0
2011-08-18,4335,4335,3945,4125,830831,80399.0,19490550.0
2011-08-19,3770,3945,3635,3700,597989,72115.0,19490550.0
2011-08-22,3600,3820,3600,3715,284365,72407.0,19490550.0
2011-08-23,3805,3845,3725,3795,235679,73967.0,19490550.0
2011-08-24,3950,3950,3575,3580,222780,69776.0,19490550.0
2011-08-25,3300,3415,3255,3320,4164783,64709.0,19490550.0
2011-08-26,3300,3390,3280,3370,837957,65683.0,19490550.0
2011-08-29,3410,3520,3340,3520,1426255,93247.0,26490550.0
2011-08-30,3560,3575,3475,3515,735347,93114.0,26490550.0
2011-08-31,3520,3545,3370,3425,891948,90730.0,26490550.0
2011-09-01,3410,3510,3365,3380,779670,89538.0,26490550.0
2011-09-02,3380,3420,3325,3370,498121,89273.0,26490550.0
2011-09-05,3275,3300,3040,3050,1380883,80796.0,26490550.0
2011-09-06,2945,3060,2905,2940,739694,77882.0,26490550.0
2011-09-07,3010,3055,2980,3020,434134,80001.0,26490550.0
2011-09-08,3085,3135,3000,3015,437886,79869.0,26490550.0
2011-09-09,2975,3020,2900,2940,432973,77882.0,26490550.0
2011-09-14,2905,3220,2860,2950,1331962,78147.0,26490550.0
2011-09-15,3100,3130,2890,3000,728436,79472.0,26490550.0
2011-09-16,3090,3290,3055,3145,1435061,83313.0,26490550.0
2011-09-19,3150,3230,3075,3125,562359,82783.0,26490550.0
2011-09-20,3100,3170,3050,3125,343624,82783.0,26490550.0
2011-09-21,3190,3400,3170,3300,1322640,87419.0,26490550.0
2011-09-22,3180,3240,3100,3140,668425,83180.0,26490550.0
2011-09-23,2950,3000,2875,2875,938931,76160.0,26490550.0
2011-09-26,2870,2940,2445,2445,1117382,64769.0,26490550.0
2011-09-27,2515,2595,2450,2550,576581,67551.0,26490550.0
2011-09-28,2640,2665,2500,2560,463510,67816.0,26490550.0
2011-09-29,2500,2690,2490,2660,369584,70465.0,26490550.0
2011-09-30,2660,3040,2660,2960,718631,78412.0,26490550.0
2011-10-04,2750,2800,2605,2780,379545,73644.0,26490550.0
2011-10-05,2830,2890,2720,2730,258688,72319.0,26490550.0
2011-10-06,2835,2960,2805,2845,476463,75366.0,26490550.0
2011-10-07,2910,2985,2905,2935,432150,77750.0,26490550.0
2011-10-10,2950,2985,2880,2920,376865,77352.0,26490550.0
2011-10-11,3010,3115,2970,3065,862527,81194.0,26490550.0
2011-10-12,3065,3135,3020,3120,639270,82651.0,26490550.0
2011-10-13,3185,3375,3175,3280,1701854,86889.0,26490550.0
2011-10-14,3100,3210,2980,3140,1356532,83180.0,26490550.0
2011-10-17,3200,3200,3105,3130,633946,82915.0,26490550.0
2011-10-18,3010,3075,3010,3040,396284,80531.0,26490550.0
2011-10-19,3055,3130,3000,3050,460482,80796.0,26490550.0
2011-10-20,3070,3195,2875,2915,642410,77220.0,26490550.0
2011-10-21,2990,3250,2935,3165,753789,83843.0,26490550.0
2011-10-24,3250,3635,3185,3635,1741503,96293.0,26490550.0
2011-10-25,3810,3875,3635,3720,3710403,98545.0,26490550.0
2011-10-26,3650,4195,3650,4010,3645379,106227.0,26490550.0
2011-10-27,4085,4360,3915,4040,2954879,107022.0,26490550.0
2011-10-28,4040,4150,3730,3840,1353714,108822.0,28338978.0
2011-10-31,3810,4130,3740,3890,1013407,110239.0,28338978.0
2011-11-01,3800,4070,3800,4030,1120527,114206.0,28338978.0
2011-11-02,3830,4090,3765,4090,1111385,115906.0,28338978.0
2011-11-03,4150,4210,3950,3950,1088214,111939.0,28338978.0
2011-11-04,4100,4320,4070,4210,2130740,119307.0,28338978.0
2011-11-07,4240,4395,4150,4345,1299437,123133.0,28338978.0
2011-11-08,4420,4485,4210,4220,1790439,119590.0,28338978.0
2011-11-09,4325,4420,4225,4325,966172,122566.0,28338978.0
2011-11-10,4120,4190,3950,3975,1246432,112647.0,28338978.0
2011-11-11,4115,4150,3975,4130,806942,117040.0,28338978.0
2011-11-14,4185,4425,4155,4395,1235950,124550.0,28338978.0
2011-11-15,4390,4670,4325,4550,1964736,128942.0,28338978.0
2011-11-16,4645,4645,4305,4330,1097948,122708.0,28338978.0
2011-11-17,4370,4460,4120,4410,774203,124975.0,28338978.0
2011-11-18,4230,4370,4230,4310,582366,122141.0,28338978.0
2011-11-21,4210,4290,4190,4235,570700,120016.0,28338978.0
2011-11-22,4100,4295,4100,4220,504837,119590.0,28338978.0
2011-11-23,4250,4250,3895,3950,773138,111939.0,28338978.0
2011-11-24,3815,3985,3735,3850,611368,109105.0,28338978.0
2011-11-25,3860,3880,3550,3655,721108,103579.0,28338978.0
2011-11-28,3685,3775,3655,3750,394344,106271.0,28338978.0
2011-11-29,3855,3860,3725,3750,351544,106271.0,28338978.0
2011-11-30,3765,3830,3670,3710,312887,105138.0,28338978.0
2011-12-01,3830,3990,3775,3900,671773,110522.0,28338978.0
2011-12-02,3910,4075,3840,3995,665413,113214.0,28338978.0
2011-12-05,4020,4200,4015,4135,799874,117182.0,28338978.0
2011-12-06,4160,4210,3980,3990,554243,113073.0,28338978.0
2011-12-07,4010,4140,4010,4040,322540,114489.0,28338978.0
2011-12-08,4080,4230,3990,4215,1024012,119449.0,28338978.0
2011-12-09,4200,4760,4110,4560,3627602,129226.0,28338978.0
2011-12-12,4700,4925,4580,4600,1823698,130359.0,28338978.0
2011-12-13,4500,4915,4420,4735,1477444,134185.0,28338978.0
2011-12-14,4785,4875,4590,4630,1070177,131209.0,28338978.0
2011-12-15,4500,4575,4235,4235,1075725,120016.0,28338978.0
2011-12-16,4280,4450,4270,4350,561454,123275.0,28338978.0
2011-12-19,4420,4450,3710,3985,1241969,112931.0,28338978.0
2011-12-20,3950,4175,3950,4150,553139,117607.0,28338978.0
2011-12-21,4280,4460,4250,4300,771538,121858.0,28338978.0
2011-12-22,4290,4385,4270,4285,446017,121433.0,28338978.0
2011-12-23,4370,4440,4310,4360,518270,123558.0,28338978.0
2011-12-26,4410,4600,4375,4530,933175,128376.0,28338978.0
2011-12-27,4540,4550,4030,4340,766964,122991.0,28338978.0
2011-12-28,4340,4545,4330,4520,514858,128092.0,28338978.0
2011-12-29,4600,4840,4580,4770,2438031,135177.0,28338978.0
2012-01-02,4940,4940,4695,4765,1347080,135035.0,28338978.0
2012-01-03,4820,4820,4640,4730,1120087,134043.0,28338978.0
2012-01-04,4790,4930,4695,4855,1304703,137586.0,28338978.0
2012-01-05,4850,4980,4670,4700,1390529,133193.0,28338978.0
2012-01-06,4700,4755,4510,4610,802039,130643.0,28338978.0
2012-01-09,4705,4705,4460,4600,558523,130359.0,28338978.0
2012-01-10,4660,4870,4620,4860,1270943,137727.0,28338978.0
2012-01-11,4950,4985,4750,4750,1613743,134610.0,28338978.0
2012-01-12,4765,4905,4735,4775,1121188,135319.0,28338978.0
2012-01-13,4810,4840,4655,4670,736234,132343.0,28338978.0
2012-01-16,4550,4640,4480,4530,686122,128376.0,28338978.0
2012-01-17,4505,4620,4500,4520,617940,128092.0,28338978.0
2012-01-18,4595,4730,4530,4585,887665,129934.0,28338978.0
2012-01-19,4615,4715,4530,4530,522065,128376.0,28338978.0
2012-01-20,4580,4600,4340,4345,888702,123133.0,28338978.0
2012-01-25,4385,4500,4380,4415,353103,125117.0,28338978.0
2012-01-26,4500,4500,4400,4425,304187,125400.0,28338978.0
2012-01-27,4430,4535,4405,4430,382209,125542.0,28338978.0
2012-01-30,4420,4505,4275,4300,459871,121858.0,28338978.0
2012-01-31,4300,4380,4240,4275,382678,121149.0,28338978.0
2012-02-01,4210,4335,4210,4260,537056,120724.0,28338978.0
2012-02-02,4310,4480,4265,4420,551680,125258.0,28338978.0
2012-02-03,4520,4655,4520,4595,922115,130218.0,28338978.0
2012-02-06,4645,4660,4420,4480,510790,126959.0,28338978.0
2012-02-07,4435,4615,4435,4515,513279,127950.0,28338978.0
2012-02-08,4485,4535,4435,4460,374645,126392.0,28338978.0
2012-02-09,4480,4645,4420,4645,468831,131635.0,28338978.0
2012-02-10,4680,4780,4610,4710,685083,133477.0,28338978.0
2012-02-13,4760,4850,4710,4735,639897,134185.0,28338978.0
2012-02-14,4760,4820,4680,4765,636850,135035.0,28338978.0
2012-02-15,4800,4975,4765,4975,1739027,140986.0,28338978.0
2012-02-16,5320,5580,5160,5220,4448170,147929.0,28338978.0
2012-02-17,5240,5330,5070,5150,1119866,145946.0,28338978.0
2012-02-20,5120,5440,5120,5350,1174614,151614.0,28338978.0
2012-02-21,5390,5500,5270,5310,889839,150480.0,28338978.0
2012-02-22,5180,5330,5060,5280,737942,149630.0,28338978.0
2012-02-23,5200,5330,5110,5110,520279,144812.0,28338978.0
2012-02-24,5160,5330,5110,5200,558910,147363.0,28338978.0
2012-02-27,5190,5440,5020,5400,1193540,153030.0,28338978.0
2012-02-28,5480,5550,5350,5410,896393,153314.0,28338978.0
2012-02-29,5410,5500,5250,5480,803182,155298.0,28338978.0
2012-03-02,5500,5570,5460,5470,719252,155014.0,28338978.0
2012-03-05,5500,5500,5120,5140,865854,145662.0,28338978.0
2012-03-06,5130,5180,4735,4890,1176056,138578.0,28338978.0
2012-03-07,4750,5070,4730,4950,761995,140278.0,28338978.0
2012-03-08,4955,5060,4750,4780,654641,135460.0,28338978.0
2012-03-09,4855,5010,4800,5010,588905,141978.0,28338978.0
2012-03-12,5020,5050,4850,4850,420189,137444.0,28338978.0
2012-03-13,4880,4940,4745,4795,563621,135885.0,28338978.0
2012-03-14,4290,4585,4220,4460,2720776,126392.0,28338978.0
2012-03-15,4600,4795,4540,4795,1150969,135885.0,28338978.0
2012-03-16,4795,4825,4710,4745,478220,134468.0,28338978.0
2012-03-19,4700,5010,4700,4985,738581,141270.0,28338978.0
2012-03-20,4995,5180,4925,5040,1141994,142828.0,28338978.0
2012-03-21,4980,5070,4900,4980,430065,141128.0,28338978.0
2012-03-22,5030,5030,4775,4800,475335,136027.0,28338978.0
2012-03-23,4745,4885,4715,4865,445632,137869.0,28338978.0
2012-03-26,4925,4925,4740,4745,197429,134468.0,28338978.0
2012-03-27,4760,4845,4525,4650,474665,131776.0,28338978.0
2012-03-28,4575,4640,4500,4555,324983,129084.0,28338978.0
2012-03-29,4400,4590,4390,4470,261749,126675.0,28338978.0
2012-03-30,4420,4625,4415,4580,222768,129793.0,28338978.0
2012-04-02,4605,4660,4530,4585,149314,129934.0,28338978.0
2012-04-03,4670,4670,4445,4475,220494,126817.0,28338978.0
2012-04-04,4465,4490,4230,4260,407552,120724.0,28338978.0
2012-04-05,4175,4265,3990,4130,586932,117040.0,28338978.0
2012-04-06,4190,4190,3990,4010,354938,113639.0,28338978.0
2012-04-09,3960,3990,3710,3710,448555,105138.0,28338978.0
2012-04-10,3705,3875,3705,3750,182678,106271.0,28338978.0
2012-04-12,3730,3865,3730,3810,111993,107972.0,28338978.0
2012-04-13,3945,4030,3865,4015,143092,113781.0,28338978.0
2012-04-16,4005,4040,3970,4040,143892,114489.0,28338978.0
2012-04-17,4080,4080,3900,3980,118302,112789.0,28338978.0
2012-04-18,4080,4080,3980,4010,154951,113639.0,28338978.0
2012-04-19,3975,4010,3865,3950,119926,111939.0,28338978.0
2012-04-20,4000,4000,3820,3820,123640,108255.0,28338978.0
2012-04-23,3790,3880,3745,3750,114222,106271.0,28338978.0
2012-04-24,3610,3745,3600,3700,290874,104854.0,28338978.0
2012-04-25,3700,3780,3535,3550,259954,100603.0,28338978.0
2012-04-26,3600,3685,3510,3600,165154,102020.0,28338978.0
2012-04-27,3570,3970,3570,3750,475726,106271.0,28338978.0
2012-04-30,3735,3870,3715,3715,248719,105279.0,28338978.0
2012-05-02,3795,3900,3720,3900,223437,110522.0,28338978.0
2012-05-03,3900,3940,3855,3880,96280,109955.0,28338978.0
2012-05-04,3855,4055,3855,3995,237745,113214.0,28338978.0
2012-05-07,3970,4060,3800,3950,134135,111939.0,28338978.0
2012-05-08,4010,4130,4000,4085,241111,115765.0,28338978.0
2012-05-09,4090,4195,4050,4075,267349,115481.0,28338978.0
2012-05-10,4050,4195,4050,4160,217951,117890.0,28338978.0
2012-05-11,4190,4270,4100,4185,411979,118599.0,28338978.0
2012-05-14,4220,4220,3995,4000,197449,113356.0,28338978.0
2012-05-15,3950,3970,3760,3795,251617,107546.0,28338978.0
2012-05-16,3845,3885,3650,3650,161664,103437.0,28338978.0
2012-05-17,3555,3795,3555,3745,147579,106129.0,28338978.0
2012-05-18,3610,3670,3590,3595,178642,101879.0,28338978.0
2012-05-21,3730,3730,3520,3595,92865,101879.0,28338978.0
2012-05-22,3620,3800,3620,3755,115957,106413.0,28338978.0
2012-05-23,3725,3785,3680,3730,107282,105704.0,28338978.0
2012-05-24,3735,3775,3680,3760,76131,106555.0,28338978.0
2012-05-25,3780,3800,3725,3755,77604,106413.0,28338978.0
2012-05-29,3755,3800,3735,3790,89997,107405.0,28338978.0
2012-05-30,3800,3810,3600,3700,78307,104854.0,28338978.0
2012-05-31,3630,3705,3595,3705,111845,104996.0,28338978.0
2012-06-01,3705,3790,3635,3650,108308,103437.0,28338978.0
2012-06-04,3535,3560,3330,3400,272059,96353.0,28338978.0
2012-06-05,3380,3505,3370,3385,102186,95927.0,28338978.0
2012-06-07,3470,3535,3410,3430,350387,97203.0,28338978.0
2012-06-08,3440,3505,3355,3360,223368,95219.0,28338978.0
2012-06-11,3410,3545,3410,3500,192564,99186.0,28338978.0
2012-06-12,3410,3495,3410,3495,96466,99045.0,28338978.0
2012-06-13,3540,3555,3460,3470,167763,98336.0,28338978.0
2012-06-14,3415,3580,3415,3500,209713,99186.0,28338978.0
2012-06-15,3575,3575,3455,3500,121280,99186.0,28338978.0
2012-06-18,3680,3735,3620,3630,201134,102870.0,28338978.0
2012-06-19,3650,3700,3595,3630,84645,102870.0,28338978.0
2012-06-20,3730,3730,3620,3665,133778,103862.0,28338978.0
2012-06-21,3650,3950,3650,3805,522114,107830.0,28338978.0
2012-06-22,3745,4110,3730,4040,669381,114489.0,28338978.0
2012-06-25,4100,4100,3950,3985,244608,112931.0,28338978.0
2012-06-26,3955,4040,3955,4005,157067,113498.0,28338978.0
2012-06-27,4100,4295,4015,4180,725391,118457.0,28338978.0
2012-06-28,4240,4355,4200,4275,528973,121149.0,28338978.0
2012-06-29,4290,4425,4225,4385,606696,124266.0,28338978.0
2012-07-02,4455,4730,4450,4610,577020,130643.0,28338978.0
2012-07-03,4590,4645,4530,4590,332399,130076.0,28338978.0
2012-07-04,4570,4735,4535,4600,309221,130359.0,28338978.0
2012-07-05,4610,4865,4610,4815,686139,136452.0,28338978.0
2012-07-06,4850,4880,4700,4700,260722,133193.0,28338978.0
2012-07-09,4675,4915,4590,4870,478115,138011.0,28338978.0
2012-07-10,4880,5030,4860,4970,446008,140845.0,28338978.0
2012-07-11,5000,5110,4905,5070,455028,143679.0,28338978.0
2012-07-12,5050,5160,4905,4960,426681,140561.0,28338978.0
2012-07-13,4905,5020,4510,4850,599729,137444.0,28338978.0
2012-07-16,4950,5020,4805,4815,237246,136452.0,28338978.0
2012-07-17,4815,4895,4680,4805,274001,136169.0,28338978.0
2012-07-18,4750,4840,4585,4735,439231,134185.0,28338978.0
2012-07-19,4805,4805,4665,4695,161687,133052.0,28338978.0
2012-07-20,4815,4820,4655,4680,211085,132626.0,28338978.0
2012-07-23,4570,4675,4445,4495,334534,127384.0,28338978.0
2012-07-24,4430,4555,4385,4505,171327,127667.0,28338978.0
2012-07-25,4365,4480,4200,4200,266915,119024.0,28338978.0
2012-07-26,4220,4830,4220,4650,644513,131776.0,28338978.0
2012-07-27,4720,4750,4520,4575,231055,129651.0,28338978.0
2012-07-30,4630,4630,4200,4390,328629,124408.0,28338978.0
2012-07-31,4480,4540,4315,4350,223911,123275.0,28338978.0
2012-08-01,4300,4725,4300,4425,830985,125400.0,28338978.0
2012-08-02,4450,4680,4450,4475,449976,126817.0,28338978.0
2012-08-03,4495,4525,4360,4445,180260,125967.0,28338978.0
2012-08-06,4495,4625,4460,4495,400881,127384.0,28338978.0
2012-08-07,4515,4580,4420,4425,195708,125400.0,28338978.0
2012-08-08,4425,4485,4280,4280,344310,121291.0,28338978.0
2012-08-09,4250,4350,4215,4290,218732,121574.0,28338978.0
2012-08-10,4305,4400,4285,4300,164438,121858.0,28338978.0
2012-08-13,4350,4435,4300,4360,191243,123558.0,28338978.0
2012-08-14,4400,4435,4345,4375,119082,123983.0,28338978.0
2012-08-16,4410,4415,4295,4325,170982,122566.0,28338978.0
2012-08-17,4360,4410,4300,4355,256144,123416.0,28338978.0
2012-08-20,4430,4695,4390,4650,855993,131776.0,28338978.0
2012-08-21,4670,4670,4550,4630,266534,131209.0,28338978.0
2012-08-22,4630,4670,4510,4605,216222,130501.0,28338978.0
2012-08-23,4605,4755,4500,4500,379479,127525.0,28338978.0
2012-08-24,4450,4500,4400,4435,175978,125683.0,28338978.0
2012-08-27,4370,4370,4180,4240,405912,120157.0,28338978.0
2012-08-28,4235,4370,4235,4270,152659,121007.0,28338978.0
2012-08-29,4280,4410,4270,4395,184664,124550.0,28338978.0
2012-08-30,4420,4440,4360,4370,107960,123841.0,28338978.0
2012-08-31,4440,4585,4400,4560,383244,129226.0,28338978.0
2012-09-03,4600,4660,4505,4580,346328,129793.0,28338978.0
2012-09-04,4620,4645,4500,4500,309381,127525.0,28338978.0
2012-09-05,4505,4575,4450,4450,188640,126108.0,28338978.0
2012-09-06,4520,4645,4455,4645,432052,131635.0,28338978.0
2012-09-07,4745,4750,4640,4645,369627,131635.0,28338978.0
2012-09-10,4650,4680,4525,4540,195152,128659.0,28338978.0
2012-09-11,4585,4640,4520,4595,265174,130218.0,28338978.0
2012-09-12,4605,4665,4570,4605,211789,130501.0,28338978.0
2012-09-13,4655,4700,4560,4590,270126,130076.0,28338978.0
2012-09-14,4610,4845,4595,4760,732280,134894.0,28338978.0
2012-09-17,4800,4915,4785,4845,372125,137302.0,28338978.0
2012-09-18,4860,4910,4750,4880,280916,138294.0,28338978.0
2012-09-19,5010,5060,4930,4950,804580,140278.0,28338978.0
2012-09-20,4970,5020,4870,4875,265163,138153.0,28338978.0
2012-09-21,4910,4970,4745,4760,377424,134894.0,28338978.0
2012-09-24,4820,4945,4765,4850,265139,137444.0,28338978.0
2012-09-25,4810,4895,4700,4720,272050,133760.0,28338978.0
2012-09-26,4705,4765,4620,4725,188831,133902.0,28338978.0
2012-09-27,4710,4750,4515,4530,304137,128376.0,28338978.0
2012-09-28,4600,4650,4535,4605,142867,130501.0,28338978.0
2012-10-02,4650,4675,4605,4625,115826,131068.0,28338978.0
2012-10-04,4610,4645,4560,4590,135423,130076.0,28338978.0
2012-10-05,4590,4710,4590,4685,249216,132768.0,28338978.0
2012-10-08,4685,4710,4520,4550,305040,128942.0,28338978.0
2012-10-09,4550,4590,4440,4450,320538,126108.0,28338978.0
2012-10-10,4450,4480,4335,4335,240361,122849.0,28338978.0
2012-10-11,4285,4440,4285,4360,203110,123558.0,28338978.0
2012-10-12,4400,4400,4205,4240,305992,120157.0,28338978.0
2012-10-15,4155,4190,3865,3920,804547,111089.0,28338978.0
2012-10-16,4000,4170,3850,4070,315837,115340.0,28338978.0
2012-10-17,3990,4130,3990,4030,181031,114206.0,28338978.0
2012-10-18,4030,4155,4000,4045,171696,114631.0,28338978.0
2012-10-19,4050,4170,4030,4170,142148,118174.0,28338978.0
2012-10-22,4140,4310,4030,4280,144506,121291.0,28338978.0
2012-10-23,4315,4315,4220,4295,90537,121716.0,28338978.0
2012-10-24,4250,4310,4200,4220,92891,119590.0,28338978.0
2012-10-25,4295,4295,4080,4090,72993,115906.0,28338978.0
2012-10-26,4180,4180,3950,4000,141784,113356.0,28338978.0
2012-10-29,3955,4090,3955,4045,121393,114631.0,28338978.0
2012-10-30,4095,4095,3995,4045,67720,114631.0,28338978.0
2012-10-31,4035,4125,4025,4025,128583,114064.0,28338978.0
2012-11-01,4060,4110,3980,4050,96740,114773.0,28338978.0
2012-11-02,4055,4170,4020,4165,101193,118032.0,28338978.0
2012-11-05,4160,4360,4120,4340,297711,122991.0,28338978.0
2012-11-06,4350,4380,4260,4340,174582,122991.0,28338978.0
2012-11-07,4350,4430,4270,4325,150810,122566.0,28338978.0
2012-11-08,4210,4210,4095,4165,2304318,118032.0,28338978.0
2012-11-09,4155,4405,4130,4400,280486,124692.0,28338978.0
2012-11-12,4400,4650,4350,4570,432422,129509.0,28338978.0
2012-11-13,4550,4620,4360,4440,184055,125825.0,28338978.0
2012-11-14,4400,4440,4230,4255,233251,120582.0,28338978.0
2012-11-15,4245,4300,4110,4300,184344,121858.0,28338978.0
2012-11-16,4220,4300,4080,4100,217619,116190.0,28338978.0
2012-11-19,4230,4240,4020,4110,161403,116473.0,28338978.0
2012-11-20,4120,4190,4040,4040,149400,114489.0,28338978.0
2012-11-21,4060,4130,3990,4040,129256,114489.0,28338978.0
2012-11-22,4100,4125,4050,4085,88439,115765.0,28338978.0
2012-11-23,4150,4165,4080,4140,64939,117323.0,28338978.0
2012-11-26,4190,4190,4120,4150,74591,117607.0,28338978.0
2012-11-27,4150,4245,4100,4160,131651,117890.0,28338978.0
2012-11-28,4160,4240,4080,4145,55142,117465.0,28338978.0
2012-11-29,4145,4190,4065,4085,120081,115765.0,28338978.0
2012-11-30,4125,4125,3960,3970,202848,112506.0,28338978.0
2012-12-03,4000,4035,3855,4015,199172,113781.0,28338978.0
2012-12-04,4050,4050,3790,3835,432312,108680.0,28338978.0
2012-12-05,3775,4270,3765,3990,611622,113073.0,28338978.0
2012-12-06,4020,4115,3965,3965,214731,112364.0,28338978.0
2012-12-07,3925,4070,3855,3900,227951,110522.0,28338978.0
2012-12-10,3900,3935,3830,3860,135680,109388.0,28338978.0
2012-12-11,3850,3950,3835,3880,127720,109955.0,28338978.0
2012-12-12,3900,3950,3875,3905,69660,110664.0,28338978.0
2012-12-13,3955,3970,3905,3940,110566,111656.0,28338978.0
2012-12-14,3940,3950,3900,3900,88903,110522.0,28338978.0
2012-12-17,3970,4000,3925,3965,126807,112364.0,28338978.0
2012-12-18,3995,4000,3860,3885,111982,110097.0,28338978.0
2012-12-20,3885,3940,3800,3845,123741,108963.0,28338978.0
2012-12-21,3810,3885,3770,3785,157057,107263.0,28338978.0
2012-12-24,3765,3860,3760,3780,111888,107121.0,28338978.0
2012-12-26,3800,3850,3790,3840,57916,108822.0,28338978.0
2012-12-27,3870,3975,3870,3945,138543,111797.0,28338978.0
2012-12-28,3945,4025,3925,4025,104751,114064.0,28338978.0
2013-01-02,4095,4100,4010,4035,107496,114348.0,28338978.0
2013-01-03,4050,4050,3970,4030,132430,114206.0,28338978.0
2013-01-04,4060,4060,3985,4000,154915,113356.0,28338978.0
2013-01-07,4050,4140,3995,4140,215511,117323.0,28338978.0
2013-01-08,4155,4180,4095,4095,173619,116048.0,28338978.0
