액션스퀘어(205500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-31,8420,8590,8330,8470,54258,224194.0,26469142.0
2018-06-01,8460,8540,8380,8470,47594,224194.0,26469142.0
2018-06-04,8450,8660,8440,8500,30855,224988.0,26469142.0
2018-06-05,8570,8620,8420,8530,43736,225782.0,26469142.0
2018-06-07,8580,8580,8440,8550,37862,226311.0,26469142.0
2018-06-08,8550,9150,8500,8940,210105,236634.0,26469142.0
2018-06-11,9040,9040,8600,8770,104602,232247.0,26481942.0
2018-06-12,8800,8830,8500,8680,89600,229863.0,26481942.0
2018-06-14,8680,8740,8530,8660,53842,229334.0,26481942.0
2018-06-15,8700,8700,8550,8660,64461,229334.0,26481942.0
2018-06-18,8750,8850,8230,8390,112569,222183.0,26481942.0
2018-06-19,8390,8570,8250,8360,37055,221389.0,26481942.0
2018-06-20,8380,8430,7980,8160,89713,216093.0,26481942.0
2018-06-21,8210,8230,7700,7800,87664,206559.0,26481942.0
2018-06-22,7800,8250,7800,8240,117328,218211.0,26481942.0
2018-06-25,8240,8330,8080,8140,62575,215563.0,26481942.0
2018-06-26,8110,8240,7850,8060,116061,213444.0,26481942.0
2018-06-27,8170,8380,7970,8140,174924,215563.0,26481942.0
2018-06-28,7700,7760,6600,6800,776076,180077.0,26481942.0
2018-06-29,6670,6950,6290,6480,309730,171603.0,26481942.0
2018-07-02,6470,6600,5800,5830,327831,154390.0,26481942.0
2018-07-03,5830,6100,5600,5860,140351,155184.0,26481942.0
2018-07-04,5900,5940,5630,5840,88379,154655.0,26481942.0
2018-07-05,5890,6150,5750,5980,80442,158362.0,26481942.0
2018-07-06,5860,5980,5640,5840,88793,154655.0,26481942.0
2018-07-09,5830,5830,5290,5570,131415,147504.0,26481942.0
2018-07-10,5600,5690,5440,5510,60040,145916.0,26481942.0
2018-07-11,5460,5610,5290,5410,74670,143267.0,26481942.0
2018-07-12,5390,5910,5390,5630,216795,149093.0,26481942.0
2018-07-13,5510,5690,5380,5620,40188,148829.0,26481942.0
2018-07-16,5620,6180,5540,5900,264961,156264.0,26485481.0
2018-07-17,5920,6050,5890,6050,50896,160237.0,26485481.0
2018-07-18,6050,6130,5870,6070,104442,160767.0,26485481.0
2018-07-19,6170,6170,5970,6060,40963,160502.0,26485481.0
2018-07-20,5990,6140,5900,5990,41078,158648.0,26485481.0
2018-07-23,5990,6050,5760,5870,67599,155470.0,26485481.0
2018-07-24,5920,5920,5700,5890,66700,155999.0,26485481.0
2018-07-25,6070,6070,5750,5860,27834,155205.0,26485481.0
2018-07-26,5860,5940,5680,5750,28294,152292.0,26485481.0
2018-07-27,5670,5820,5670,5760,24282,152556.0,26485481.0
2018-07-30,5760,5910,5750,5770,20988,152821.0,26485481.0
2018-07-31,5770,5830,5680,5770,28954,152821.0,26485481.0
2018-08-01,5790,5860,5600,5660,127503,149908.0,26485481.0
2018-08-02,5640,5950,5550,5730,108050,151762.0,26485481.0
2018-08-03,5740,6140,5660,6020,90818,159443.0,26485481.0
2018-08-06,6020,6150,5830,5910,68239,156529.0,26485481.0
2018-08-07,5910,5960,5740,5800,43188,153616.0,26485481.0
2018-08-08,5810,5940,5740,5820,31014,154145.0,26485481.0
2018-08-09,5900,5900,5670,5780,50214,153086.0,26485481.0
2018-08-10,5780,5870,5590,5730,43973,151762.0,26485481.0
2018-08-13,5610,5640,5370,5430,58948,143816.0,26485481.0
2018-08-14,5430,5730,5400,5440,36522,144081.0,26485481.0
2018-08-16,5540,5540,5280,5380,26648,142492.0,26485481.0
2018-08-17,5380,5440,5280,5410,31228,143286.0,26485481.0
2018-08-20,5410,5560,5410,5450,19980,144346.0,26485481.0
2018-08-21,5450,5590,5420,5490,33477,145405.0,26485481.0
2018-08-22,5600,5730,5510,5570,40586,147524.0,26485481.0
2018-08-23,5600,5790,5500,5610,37106,148584.0,26485481.0
2018-08-24,5610,5630,5500,5580,26774,147789.0,26485481.0
2018-08-27,5620,5620,5400,5470,49211,144876.0,26485481.0
2018-08-28,5470,5520,5370,5470,20666,144876.0,26485481.0
2018-08-29,5470,5520,5350,5460,26693,144611.0,26485481.0
2018-08-30,5480,5480,5400,5460,28320,144611.0,26485481.0
2018-08-31,5470,5470,5320,5380,43678,142492.0,26485481.0
2018-09-03,5430,5430,4890,5120,232709,135606.0,26485481.0
2018-09-04,5060,5240,5040,5100,57834,135076.0,26485481.0
2018-09-05,5170,5180,5030,5100,39613,135076.0,26485481.0
2018-09-06,5170,5170,4985,5020,50197,132957.0,26485481.0
2018-09-07,5020,5050,4520,4890,311530,129514.0,26485481.0
2018-09-10,4890,4920,4560,4690,123864,124217.0,26485481.0
2018-09-11,4720,4800,4590,4650,61755,123157.0,26485481.0
2018-09-12,4790,4790,4490,4600,66224,121833.0,26485481.0
2018-09-13,4670,4670,4560,4605,39721,121966.0,26485481.0
2018-09-14,4635,4880,4620,4795,82786,126998.0,26485481.0
2018-09-17,4800,4870,4600,4685,47135,124084.0,26485481.0
2018-09-18,4720,4720,4520,4650,49695,123157.0,26485481.0
2018-09-19,4650,4650,4440,4495,86903,119052.0,26485481.0
2018-09-20,4450,4535,4285,4335,91581,114815.0,26485481.0
2018-09-21,4430,4430,4280,4370,25361,115742.0,26485481.0
2018-09-27,4315,4425,4315,4375,34155,115874.0,26485481.0
2018-09-28,4440,4440,4280,4375,39694,115874.0,26485481.0
2018-10-01,4320,4505,4320,4485,32218,118787.0,26485481.0
2018-10-02,4455,4550,4395,4465,32177,118258.0,26485481.0
2018-10-04,4430,4495,4160,4425,55433,117198.0,26485481.0
2018-10-05,4475,4475,4030,4100,104215,108590.0,26485481.0
2018-10-08,4120,4120,3705,3765,132563,99718.0,26485481.0
2018-10-10,3670,3745,3505,3600,89028,95348.0,26485481.0
2018-10-11,3620,3635,3260,3285,251469,87005.0,26485481.0
2018-10-12,3260,3430,3195,3425,82068,90713.0,26485481.0
2018-10-15,3570,3570,3100,3190,67135,84489.0,26485481.0
2018-10-16,3190,3230,3110,3230,48269,85548.0,26485481.0
2018-10-17,3230,3540,3230,3335,59978,88329.0,26485481.0
2018-10-18,3345,3385,3230,3300,13533,87402.0,26485481.0
2018-10-19,3180,3340,3010,3330,41435,88197.0,26485481.0
2018-10-22,3280,3330,3180,3220,22908,85283.0,26485481.0
2018-10-23,3220,3220,2980,3070,39942,81310.0,26485481.0
2018-10-24,3055,3100,2930,2935,45956,77735.0,26485481.0
2018-10-25,2775,2835,2625,2770,77151,73365.0,26485481.0
2018-10-26,2890,2890,2600,2600,52392,68862.0,26485481.0
2018-10-29,2600,2600,2310,2365,93568,62638.0,26485481.0
2018-10-30,2275,2480,2100,2420,80890,64095.0,26485481.0
2018-10-31,2540,2640,2410,2600,50221,68862.0,26485481.0
2018-11-01,2600,2780,2600,2690,31456,71246.0,26485481.0
2018-11-02,2690,2835,2690,2825,45257,74821.0,26485481.0
2018-11-05,2825,2850,2660,2730,29112,72305.0,26485481.0
2018-11-06,2755,2755,2490,2600,92488,68862.0,26485481.0
2018-11-07,2590,2645,2415,2440,45297,64625.0,26485481.0
2018-11-08,2560,2560,2405,2480,16569,65684.0,26485481.0
2018-11-09,2530,2530,2400,2520,13398,66743.0,26485481.0
2018-11-12,2445,2490,2365,2435,15421,64492.0,26485481.0
2018-11-13,2360,2410,2295,2370,24115,62771.0,26485481.0
2018-11-14,2440,2440,2315,2365,38547,62638.0,26485481.0
2018-11-15,2410,2410,2230,2295,42996,60784.0,26485481.0
2018-11-16,2390,2390,2195,2290,109638,60652.0,26485481.0
2018-11-19,2330,2975,2320,2975,2527530,78794.0,26485481.0
2018-11-20,3040,3460,2975,3210,4340922,85018.0,26485481.0
2018-11-21,3235,3275,3045,3080,576396,81575.0,26485481.0
2018-11-22,3080,3140,2935,2985,392538,79059.0,26485481.0
2018-11-23,3045,3045,2825,2855,409176,75616.0,26485481.0
2018-11-26,2875,2975,2850,2890,309989,76543.0,26485481.0
2018-11-27,2890,3085,2810,2835,1122409,75086.0,26485481.0
2018-11-28,2835,2880,2695,2780,445855,73630.0,26485481.0
2018-11-29,2835,2840,2640,2780,318412,73630.0,26485481.0
2018-11-30,2815,2825,2705,2735,169166,72438.0,26485481.0
2018-12-03,2770,2865,2725,2865,312513,75881.0,26485481.0
2018-12-04,2880,2895,2730,2770,235693,73365.0,26485481.0
2018-12-05,2685,2700,2425,2440,492146,64625.0,26485481.0
2018-12-06,2405,2485,2275,2350,226016,62241.0,26485481.0
2018-12-07,2370,2395,2265,2265,149833,59990.0,26485481.0
2018-12-10,2325,2325,2125,2165,160438,57341.0,26485481.0
2018-12-11,2185,2185,2030,2090,124321,55355.0,26485481.0
2018-12-12,2070,2190,2070,2190,85219,58003.0,26485481.0
2018-12-13,2190,2250,2110,2220,88843,58798.0,26485481.0
2018-12-14,2240,2240,1930,1985,265458,52574.0,26485481.0
2018-12-17,2010,2010,1780,1900,234198,50322.0,26485481.0
2018-12-18,1900,1905,1765,1820,177432,48204.0,26485481.0
2018-12-19,1860,1870,1630,1800,377470,47674.0,26485481.0
2018-12-20,1800,1805,1710,1720,105638,45555.0,26485481.0
2018-12-21,1720,2010,1705,1980,389318,52441.0,26485481.0
2018-12-24,1980,2060,1785,1840,318948,48733.0,26485481.0
2018-12-26,1715,1830,1700,1720,122815,45555.0,26485481.0
2018-12-27,1880,1880,1695,1730,87538,45820.0,26485481.0
2018-12-28,1725,1800,1700,1760,97617,46614.0,26485481.0
2019-01-02,1800,1910,1770,1870,116586,49528.0,26485481.0
2019-01-03,1890,1920,1810,1850,84213,48998.0,26485481.0
2019-01-04,1820,1885,1755,1810,64364,47939.0,26485481.0
2019-01-07,1810,1920,1810,1855,132493,49131.0,26485481.0
2019-01-08,1870,1895,1740,1740,178563,46085.0,26485481.0
2019-01-09,1740,1830,1740,1805,98548,47806.0,26485481.0
2019-01-10,1850,1850,1720,1740,766025,46085.0,26485481.0
2019-01-11,1790,2150,1745,1765,1372406,46747.0,26485481.0
2019-01-14,1765,1765,1665,1705,287871,45158.0,26485481.0
2019-01-15,1715,1715,1665,1690,142522,44760.0,26485481.0
2019-01-16,1715,1810,1675,1775,249772,47012.0,26485481.0
2019-01-17,1780,1950,1775,1875,492019,49660.0,26485481.0
2019-01-18,1850,1935,1820,1855,168262,49131.0,26485481.0
2019-01-21,1855,1895,1745,1785,159319,47277.0,26485481.0
2019-01-22,1790,1825,1740,1770,156975,46879.0,26485481.0
2019-01-23,1750,1785,1745,1755,99963,46482.0,26485481.0
2019-01-24,1780,1840,1740,1780,188793,47144.0,26485481.0
2019-01-25,1890,2310,1880,2310,5440548,61181.0,26485481.0
2019-01-28,2625,2715,2380,2445,5424329,64757.0,26485481.0
2019-01-29,2470,2510,2385,2480,1421943,65684.0,26485481.0
2019-01-30,2470,2920,2460,2775,7323192,73497.0,26485481.0
2019-01-31,2860,3130,2580,2705,2942850,71643.0,26485481.0
2019-02-01,2320,2350,1895,1895,8053513,50190.0,26485481.0
2019-02-07,1875,1960,1565,1575,3927790,41715.0,26485481.0
2019-02-08,1565,1670,1530,1540,2222845,40788.0,26485481.0
2019-02-11,1575,1670,1505,1555,1387989,41185.0,26485481.0
2019-02-12,1600,1650,1555,1580,871898,41847.0,26485481.0
2019-02-13,1550,1570,1510,1540,588260,40788.0,26485481.0
2019-02-14,1545,1565,1505,1520,534589,40258.0,26485481.0
2019-02-15,1515,1560,1440,1475,767707,39066.0,26485481.0
2019-02-18,1475,1520,1455,1510,378778,39993.0,26485481.0
2019-02-19,1535,1550,1495,1505,241407,39861.0,26485481.0
2019-02-20,1500,1515,1480,1480,236937,39199.0,26485481.0
2019-02-21,1485,1530,1460,1495,340474,39596.0,26485481.0
2019-02-22,1495,1515,1475,1510,182521,39993.0,26485481.0
2019-02-25,1510,1520,1475,1480,136210,39199.0,26485481.0
2019-02-26,1500,1505,1475,1490,133439,39463.0,26485481.0
2019-02-27,1500,1625,1480,1545,569072,40920.0,26485481.0
2019-02-28,1545,1550,1425,1425,258595,37742.0,26485481.0
2019-03-04,1465,1490,1425,1480,135095,39199.0,26485481.0
2019-03-05,1465,1500,1455,1480,101572,39199.0,26485481.0
2019-03-06,1480,1495,1475,1495,62185,39596.0,26485481.0
2019-03-07,1490,1635,1485,1490,1053230,39463.0,26485481.0
2019-03-08,1490,1490,1430,1445,251506,38272.0,26485481.0
2019-03-11,1450,1465,1310,1370,565648,36285.0,26485481.0
2019-03-12,1370,1370,1310,1320,269374,34961.0,26485481.0
2019-03-13,1335,1550,1315,1440,1799878,38139.0,26485481.0
2019-03-14,1415,1440,1365,1410,263488,37345.0,26485481.0
2019-03-15,1390,1500,1380,1390,300840,36815.0,26485481.0
2019-03-18,1520,1610,1440,1450,2165732,38404.0,26485481.0
2019-03-19,1460,1460,1340,1340,570862,35491.0,26485481.0
2019-03-20,1450,1505,1360,1455,1182674,38536.0,26485481.0
2019-03-21,1495,1615,1465,1465,1682603,38801.0,26485481.0
2019-03-22,1465,1485,1410,1425,201763,37742.0,26485481.0
2019-03-25,1420,1460,1385,1400,161253,37080.0,26485481.0
2019-03-26,1400,1435,1400,1430,94931,37874.0,26485481.0
2019-03-27,1440,1455,1405,1440,67735,38139.0,26485481.0
2019-03-28,1445,1505,1400,1450,228355,38404.0,26485481.0
2019-03-29,1445,1525,1425,1465,186614,38801.0,26485481.0
2019-04-01,1455,1535,1455,1525,199379,40390.0,26485481.0
2019-04-02,1525,1540,1485,1530,142057,40523.0,26485481.0
2019-04-03,1660,1795,1505,1545,1326591,40920.0,26485481.0
2019-04-04,1545,1555,1440,1485,428462,39331.0,26485481.0
2019-04-05,1485,1495,1425,1460,331925,38669.0,26485481.0
2019-04-08,1485,1520,1460,1520,293338,40258.0,26485481.0
2019-04-09,1515,1515,1485,1515,196868,40126.0,26485481.0
2019-04-10,1505,1510,1480,1505,134344,39861.0,26485481.0
2019-04-11,1495,1585,1495,1575,281369,41715.0,26485481.0
2019-04-12,1555,1575,1525,1555,139475,41185.0,26485481.0
2019-04-15,1565,1595,1500,1550,152788,41052.0,26485481.0
2019-04-16,1550,1600,1520,1600,260260,42377.0,26485481.0
2019-04-17,1610,1615,1565,1605,214660,42509.0,26485481.0
2019-04-18,1605,1605,1540,1590,214579,42112.0,26485481.0
2019-04-19,1565,1630,1555,1595,201743,42244.0,26485481.0
2019-04-22,1585,1655,1585,1610,303499,42642.0,26485481.0
2019-04-23,1640,2090,1605,2000,7346980,52971.0,26485481.0
2019-04-24,1975,1975,1855,1905,1386258,50455.0,26485481.0
2019-04-25,1870,1885,1710,1750,1102581,46350.0,26485481.0
2019-04-26,1750,2050,1740,1880,3089776,49793.0,26485481.0
2019-04-29,1880,1940,1815,1900,338238,50322.0,26485481.0
2019-04-30,1900,1915,1855,1890,207094,50058.0,26485481.0
2019-05-02,1865,1910,1820,1825,269999,48336.0,26485481.0
2019-05-03,1820,1840,1685,1725,584571,45687.0,26485481.0
2019-05-07,1675,1695,1620,1665,279500,44098.0,26485481.0
2019-05-08,1625,1685,1600,1685,115379,44628.0,26485481.0
2019-05-09,1685,1685,1575,1600,171026,42377.0,26485481.0
2019-05-10,1570,1605,1490,1515,342190,40126.0,26485481.0
2019-05-13,1520,1520,1395,1395,270310,36947.0,26485481.0
2019-05-14,1380,1470,1350,1440,181903,38139.0,26485481.0
2019-05-15,1460,1460,1410,1440,116529,38139.0,26485481.0
2019-05-16,1450,1450,1375,1450,220100,38404.0,26485481.0
2019-05-17,1460,1465,1380,1390,168021,36815.0,26485481.0
2019-05-20,1440,1440,1385,1405,110931,37212.0,26485481.0
2019-05-21,1450,1450,1390,1445,146306,38272.0,26485481.0
2019-05-22,1445,1485,1430,1475,68747,39066.0,26485481.0
2019-05-23,1480,1480,1420,1450,30430,38404.0,26485481.0
2019-05-24,1445,1445,1380,1390,132220,36815.0,26485481.0
2019-05-27,1440,1440,1390,1395,70922,36947.0,26485481.0
2019-05-28,1390,1420,1390,1400,51314,37080.0,26485481.0
2019-05-29,1420,1420,1350,1395,106665,36947.0,26485481.0
2019-05-30,1400,1405,1365,1380,48741,36550.0,26485481.0
2019-05-31,1390,1390,1355,1370,89513,36285.0,26485481.0
2019-06-03,1370,1385,1355,1385,42554,36682.0,26485481.0
2019-06-04,1385,1435,1385,1430,138966,37874.0,26485481.0
2019-06-05,1430,1430,1405,1415,46543,37477.0,26485481.0
2019-06-07,1405,1475,1395,1475,109744,39066.0,26485481.0
2019-06-10,1475,1535,1415,1505,136267,39861.0,26485481.0
2019-06-11,1515,1785,1515,1690,997324,44760.0,26485481.0
2019-06-12,1735,1750,1670,1710,205599,45290.0,26485481.0
2019-06-13,1745,1895,1685,1800,510155,47674.0,26485481.0
2019-06-14,1845,1850,1750,1780,179034,47144.0,26485481.0
2019-06-17,1740,1845,1705,1740,87423,46085.0,26485481.0
2019-06-18,1715,1840,1700,1730,160082,45820.0,26485481.0
2019-06-19,1740,1865,1735,1800,222698,47674.0,26485481.0
2019-06-20,1860,2195,1820,2080,1665327,55090.0,26485481.0
2019-06-21,2105,2270,2055,2085,600871,55222.0,26485481.0
2019-06-24,2030,2075,1950,2020,248891,53501.0,26485481.0
2019-06-25,2100,2100,1850,1865,348974,49395.0,26485481.0
2019-06-26,1895,1920,1855,1885,96931,49925.0,26485481.0
2019-06-27,1885,1930,1760,1810,230098,47939.0,26485481.0
2019-06-28,1800,1865,1720,1845,241362,48866.0,26485481.0
2019-07-01,1840,2130,1840,2050,669674,54295.0,26485481.0
2019-07-02,2050,2250,1970,2235,594707,59195.0,26485481.0
2019-07-03,2270,2730,2180,2495,2170233,66081.0,26485481.0
2019-07-04,2500,2950,2455,2855,2368900,75616.0,26485481.0
2019-07-05,2830,3110,2650,2750,1359859,72835.0,26485481.0
2019-07-08,2800,3070,2600,2750,1199489,72835.0,26485481.0
2019-07-09,2670,2850,2600,2625,536869,69524.0,26485481.0
2019-07-10,2700,2855,2500,2725,602206,72173.0,26485481.0
2019-07-11,2740,2960,2685,2730,912853,72305.0,26485481.0
2019-07-12,2730,2830,2605,2720,380595,72041.0,26485481.0
2019-07-15,2730,3070,2730,3070,1155679,81310.0,26485481.0
2019-07-16,3650,3990,2710,2985,4613327,79059.0,26485481.0
2019-07-17,2985,3300,2800,3045,1094085,80648.0,26485481.0
2019-07-18,3150,3450,3055,3400,1619135,90051.0,26485481.0
2019-07-19,3600,4210,3320,4200,3666833,111239.0,26485481.0
2019-07-22,3985,4160,3720,3865,1683162,102366.0,26485481.0
2019-07-23,3725,3725,2965,3115,2403668,82502.0,26485481.0
2019-07-24,3140,3385,2635,3205,2339191,84886.0,26485481.0
2019-07-25,3250,3350,2980,3145,638535,83297.0,26485481.0
2019-07-26,3140,3145,2730,2985,1022091,79059.0,26485481.0
2019-07-29,2955,3880,2800,3845,6593611,101837.0,26485481.0
2019-07-30,2715,3100,2695,2695,7860762,71378.0,26485481.0
2019-07-31,2445,2565,1890,1915,8491803,50720.0,26485481.0
2019-08-01,1870,1980,1655,1685,6852883,44628.0,26485481.0
2019-08-02,1690,1950,1595,1675,6262777,44363.0,26485481.0
2019-08-05,1670,1675,1340,1430,2991005,37874.0,26485481.0
2019-08-06,1390,1490,1255,1295,4098275,34299.0,26485481.0
2019-08-07,1295,1385,1235,1255,1401821,33239.0,26485481.0
2019-08-08,1270,1370,1240,1350,1572657,35755.0,26485481.0
2019-08-09,1365,1500,1325,1430,1674304,37874.0,26485481.0
2019-08-12,1410,1420,1295,1340,1222043,35491.0,26485481.0
2019-08-13,1310,1340,1265,1270,799459,33637.0,26485481.0
2019-08-14,1295,1325,1260,1270,710370,33637.0,26485481.0
2019-08-16,1290,1450,1275,1325,2151929,35093.0,26485481.0
2019-08-19,1325,1345,1290,1320,646536,34961.0,26485481.0
2019-08-20,1340,1430,1305,1365,799849,36153.0,26485481.0
2019-08-21,1335,1365,1330,1360,348691,36020.0,26485481.0
2019-08-22,1365,1390,1335,1355,405353,35888.0,26485481.0
2019-08-23,1335,1350,1310,1330,280253,35226.0,26485481.0
2019-08-26,1295,1320,1250,1275,358283,33769.0,26485481.0
2019-08-27,1275,1450,1250,1285,2205173,34034.0,26485481.0
2019-08-28,1285,1320,1250,1300,393729,34431.0,26485481.0
2019-08-29,1300,1350,1255,1300,280007,34431.0,26485481.0
2019-08-30,1295,1320,1275,1290,174040,34166.0,26485481.0
2019-09-02,1280,1315,1275,1300,151153,34431.0,26485481.0
2019-09-03,1305,1310,1220,1265,572163,33504.0,26485481.0
2019-09-04,1265,1290,1240,1260,276306,33372.0,26485481.0
2019-09-05,1270,1290,1255,1270,231885,33637.0,26485481.0
2019-09-06,1270,1280,1215,1215,401134,32180.0,26485481.0
2019-09-09,1180,1210,1080,1100,1046010,29134.0,26485481.0
2019-09-10,1105,1195,1095,1130,565892,29929.0,26485481.0
2019-09-11,1140,1305,1135,1215,1714772,32180.0,26485481.0
2019-09-16,1225,1345,1205,1320,956454,34961.0,26485481.0
2019-09-17,1320,1715,1295,1715,7095224,45423.0,26485481.0
2019-09-18,1740,1750,1445,1475,4967089,39066.0,26485481.0
2019-09-19,1475,1585,1360,1360,2279226,36020.0,26485481.0
2019-09-20,1250,1650,1225,1435,8679314,38007.0,26485481.0
2019-09-23,1385,1430,1345,1355,964732,35888.0,26485481.0
2019-09-24,1320,1430,1315,1350,868970,35755.0,26485481.0
2019-09-25,1345,1350,1285,1295,370315,34299.0,26485481.0
2019-09-26,1275,1330,1245,1275,420011,33769.0,26485481.0
2019-09-27,1275,1275,1215,1265,291472,33504.0,26485481.0
2019-09-30,1265,1265,1185,1215,250892,32180.0,26485481.0
2019-10-01,1215,1270,1190,1240,263774,32842.0,26485481.0
2019-10-02,1240,1345,1210,1280,617720,33901.0,26485481.0
2019-10-04,1280,1300,1235,1280,265645,33901.0,26485481.0
2019-10-07,1265,1470,1265,1435,2068282,,
