글로벌텍스프리(204620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-19,4401,4875,4346,4425,3586393,12330.0,6000000.0
2014-11-20,4435,4511,4356,4373,255367,12180.0,6000000.0
2014-11-21,4390,4390,4325,4339,239975,12090.0,6000000.0
2014-11-24,4335,4453,4325,4349,215215,12120.0,6000000.0
2014-11-25,4356,4356,4325,4349,61510,12120.0,6000000.0
2014-11-26,4325,4346,4314,4349,65542,12120.0,6000000.0
2014-11-27,4325,4369,4314,4318,47390,12030.0,6000000.0
2014-11-28,4346,4346,4314,4328,68236,12060.0,6000000.0
2014-12-01,4325,4325,4306,4318,57170,12030.0,6000000.0
2014-12-02,4304,4325,4304,4328,50352,12060.0,6000000.0
2014-12-03,4314,4314,4306,4318,42613,12030.0,6000000.0
2014-12-04,4314,4325,4304,4328,44533,12060.0,6000000.0
2014-12-05,4304,4550,4304,4522,479432,12600.0,6000000.0
2014-12-08,4519,4710,4453,4695,494852,13080.0,6000000.0
2014-12-09,4736,4765,4456,4651,450538,12960.0,6000000.0
2014-12-10,4689,4689,4495,4630,94074,12900.0,6000000.0
2014-12-11,4692,4713,4521,4533,134834,12630.0,6000000.0
2014-12-12,4519,4949,4519,4554,34088,12690.0,6000000.0
2014-12-15,4456,4466,4317,4470,152262,12450.0,6000000.0
2014-12-16,4346,4456,4325,4394,242694,12240.0,6000000.0
2014-12-17,4411,4456,4380,4394,70087,12240.0,6000000.0
2014-12-18,4369,4519,4369,4415,19276,12300.0,6000000.0
2014-12-19,4380,4511,4369,4394,37698,12240.0,6000000.0
2014-12-22,4369,4398,4314,4339,114464,12090.0,6000000.0
2014-12-23,4335,4380,4325,4373,93959,12180.0,6000000.0
2014-12-24,4401,4401,4325,4383,25879,12210.0,6000000.0
2014-12-26,4325,4390,4325,4339,34195,12090.0,6000000.0
2014-12-29,4335,4369,4335,4360,32888,12150.0,6000000.0
2014-12-30,4335,4369,4335,4339,21319,12090.0,6000000.0
2015-01-02,4335,4390,4335,4383,9604,12210.0,6000000.0
2015-01-05,4325,4390,4325,4383,34424,12210.0,6000000.0
2015-01-06,4380,4380,4346,4373,17335,12180.0,6000000.0
2015-01-07,4356,4390,4335,4394,74556,12240.0,6000000.0
2015-01-08,4380,4419,4380,4415,31043,12300.0,6000000.0
2015-01-09,4409,4432,4409,4415,17631,12300.0,6000000.0
2015-01-12,4409,4419,4380,4415,18033,12300.0,6000000.0
2015-01-13,4411,4422,4369,4373,62635,12180.0,6000000.0
2015-01-14,4380,4422,4380,4394,35884,12240.0,6000000.0
2015-01-15,4369,4456,4369,4457,20978,12420.0,6000000.0
2015-01-16,4456,4508,4411,4436,53097,12360.0,6000000.0
2015-01-19,4456,4521,4456,4522,28027,12600.0,6000000.0
2015-01-20,4563,4563,4466,4533,30421,12630.0,6000000.0
2015-01-21,4529,4560,4485,4501,29936,12540.0,6000000.0
2015-01-22,4560,4595,4519,4543,29357,12660.0,6000000.0
2015-01-23,4563,4626,4435,4609,78781,12840.0,6000000.0
2015-01-26,4605,4626,4550,4630,15794,12900.0,6000000.0
2015-01-27,4529,4615,4511,4588,31019,12780.0,6000000.0
2015-01-28,4615,4615,4560,4588,31587,12780.0,6000000.0
2015-01-29,4584,4584,4519,4577,65756,12750.0,6000000.0
2015-01-30,4626,4626,4560,4619,197327,12870.0,6000000.0
2015-02-02,4626,4823,4605,4823,84414,13440.0,6000000.0
2015-02-03,4636,4928,4636,4868,187609,13560.0,6000000.0
2015-02-04,4951,5370,4907,5170,283662,14400.0,6000000.0
2015-02-05,5048,5208,4983,5170,61832,14400.0,6000000.0
2015-02-06,5260,5260,4980,5062,35836,14100.0,6000000.0
2015-02-09,5059,5166,4983,5170,121054,14400.0,6000000.0
2015-02-10,5155,5263,4972,5083,40238,14160.0,6000000.0
2015-02-11,5079,5347,5006,5170,28564,14400.0,6000000.0
2015-02-12,5166,5176,4799,4996,94185,13920.0,6000000.0
2015-02-13,5014,5132,4917,4931,39864,13740.0,6000000.0
2015-02-16,4949,5121,4949,4975,43665,13860.0,6000000.0
2015-02-17,5184,5184,4949,4975,8680,13860.0,6000000.0
2015-02-23,4972,5155,4962,5104,49080,14220.0,6000000.0
2015-02-24,5066,5402,5066,5222,48594,14550.0,6000000.0
2015-02-25,5357,5357,5166,5201,44207,14490.0,6000000.0
2015-02-26,5197,5318,5124,5256,28138,14640.0,6000000.0
2015-02-27,5370,5475,5315,5481,44089,15270.0,6000000.0
2015-03-02,5577,5727,5477,5599,77471,15600.0,6000000.0
2015-03-03,5693,5693,5187,5437,89346,15150.0,6000000.0
2015-03-04,5436,5596,5281,5437,45695,15150.0,6000000.0
2015-03-05,5336,5422,5221,5363,26766,14940.0,6000000.0
2015-03-06,5561,5561,5315,5363,43403,14940.0,6000000.0
2015-03-09,5509,5509,5271,5340,58720,14880.0,6000000.0
2015-03-10,5239,5436,5014,5201,104269,14490.0,6000000.0
2015-03-11,5271,5315,5045,5201,57447,14490.0,6000000.0
2015-03-12,5176,5263,5155,5256,108215,14640.0,6000000.0
2015-03-13,5252,5252,5176,5232,37230,14580.0,6000000.0
2015-03-16,5231,5231,5079,5222,112166,14550.0,6000000.0
2015-03-17,5221,5273,5111,5170,66655,14400.0,6000000.0
2015-03-18,5229,5381,5166,5340,49435,14880.0,6000000.0
2015-03-19,5176,5551,5176,5340,53962,14880.0,6000000.0
2015-03-20,5166,5252,5093,5256,34641,14640.0,6000000.0
2015-03-23,5250,5250,5100,5190,33671,14460.0,6000000.0
2015-03-24,5111,5132,4959,5062,88387,14100.0,6000000.0
2015-03-25,4993,5069,4962,5028,29625,14010.0,6000000.0
2015-03-26,4993,5017,4972,5017,46604,13980.0,6000000.0
2015-03-27,4972,5027,4962,5028,41380,14010.0,6000000.0
2015-03-30,4865,5045,4744,4781,103474,13320.0,6000000.0
2015-03-31,4875,4875,4692,4737,300229,13200.0,6000000.0
2015-04-01,4736,4747,4681,4726,78081,13170.0,6000000.0
2015-04-02,4723,4938,4626,4910,110558,13680.0,6000000.0
2015-04-03,4896,4951,4799,4920,35032,13710.0,6000000.0
2015-04-06,4928,5048,4928,5038,42105,14040.0,6000000.0
2015-04-07,5004,5066,4951,5072,24358,14130.0,6000000.0
2015-04-08,5090,5100,4959,5062,33616,14100.0,6000000.0
2015-04-09,5056,5056,4928,5007,13506,13950.0,6000000.0
2015-04-10,5059,5059,4928,4952,25349,13800.0,6000000.0
2015-04-13,4928,5056,4865,5007,36984,13950.0,6000000.0
2015-04-14,5100,5100,4865,4952,49860,13800.0,6000000.0
2015-04-15,4949,5045,4852,5049,17076,14070.0,6000000.0
2015-04-16,5111,5111,4886,5017,11154,13980.0,6000000.0
2015-04-17,4949,5014,4917,4986,18625,13890.0,6000000.0
2015-04-20,4980,5066,4928,4996,30010,13920.0,6000000.0
2015-04-21,4917,5056,4917,4996,29503,13920.0,6000000.0
2015-04-22,5014,5014,4896,4920,56089,13710.0,6000000.0
2015-04-23,4938,4990,4886,4910,48452,13680.0,6000000.0
2015-04-24,4875,4925,4831,4834,57175,13470.0,6000000.0
2015-04-27,4833,4896,4833,4889,4685,13620.0,6000000.0
2015-04-28,4951,5263,4917,4941,83369,13770.0,6000000.0
2015-04-29,4917,5035,4917,4996,6665,13920.0,6000000.0
2015-04-30,5079,5079,4907,4910,32929,13680.0,6000000.0
2015-05-04,4886,4972,4810,4868,75432,13560.0,6000000.0
2015-05-06,4841,4852,4736,4792,78291,13350.0,6000000.0
2015-05-07,4802,4812,4747,4813,18535,13410.0,6000000.0
2015-05-08,4765,4841,4765,4844,14309,13500.0,6000000.0
2015-05-11,4844,4865,4802,4823,39402,13440.0,6000000.0
2015-05-12,4776,4875,4776,4868,27085,13560.0,6000000.0
2015-05-13,4810,4865,4810,4868,15237,13560.0,6000000.0
2015-05-14,4841,4941,4841,4878,22527,13590.0,6000000.0
2015-05-15,4875,5027,4875,4952,35277,13800.0,6000000.0
2015-05-18,5014,5079,4928,5007,45056,13950.0,6000000.0
2015-05-19,4951,4990,4896,4996,21590,13920.0,6000000.0
2015-05-20,4990,5004,4841,4975,26555,13860.0,6000000.0
2015-05-21,4886,4969,4841,4910,30691,13680.0,6000000.0
2015-05-22,4831,4949,4831,4899,5794,13650.0,6000000.0
2015-05-26,4810,4896,4810,4878,28893,13590.0,6000000.0
2015-05-27,4799,4852,4799,4834,9446,13470.0,6000000.0
2015-05-28,4789,4875,4789,4868,44874,13560.0,6000000.0
2015-05-29,4865,4875,4831,4868,15766,13560.0,6000000.0
2015-06-01,4820,4865,4820,4868,19433,13560.0,6000000.0
2015-06-02,4831,4841,4768,4813,39341,13410.0,6000000.0
2015-06-03,4765,4865,4765,4834,25949,13470.0,6000000.0
2015-06-04,4789,4886,4736,4868,60980,13560.0,6000000.0
2015-06-05,4852,4925,4789,4910,46953,13680.0,6000000.0
2015-06-08,4917,4941,4841,4931,30642,13740.0,6000000.0
2015-06-09,4928,4962,4875,4952,26218,13800.0,6000000.0
2015-06-10,4865,4972,4841,4941,37222,13770.0,6000000.0
2015-06-11,4941,4983,4907,4965,71660,13830.0,6000000.0
2015-06-12,4990,5585,4949,5266,239422,14670.0,6000000.0
2015-06-15,5221,5488,5166,5243,86278,14610.0,6000000.0
2015-06-16,5242,5242,4875,4965,52630,13830.0,6000000.0
2015-06-17,5017,5446,5017,5159,66946,14370.0,6000000.0
2015-06-18,5477,5477,5100,5146,33130,14340.0,6000000.0
2015-06-19,5176,5318,4993,5093,50370,14190.0,6000000.0
2015-06-22,5357,5357,4969,4996,32662,13920.0,6000000.0
2015-06-23,4951,5090,4789,4996,10644,13920.0,6000000.0
2015-06-24,4852,5100,4852,4941,34847,13770.0,6000000.0
2015-06-25,5166,5166,4852,4941,33324,13770.0,6000000.0
2015-06-26,4875,5155,4875,5038,15104,14040.0,6000000.0
2015-06-29,5056,5066,4875,5049,25214,14070.0,6000000.0
2015-06-30,5045,5239,4896,5125,32243,14280.0,6000000.0
2015-07-01,5297,5297,5121,5232,32347,14580.0,6000000.0
2015-07-02,5231,5347,5166,5232,17399,14580.0,6000000.0
2015-07-03,5176,5221,5155,5222,31776,14550.0,6000000.0
2015-07-06,5221,5598,5166,5256,82703,14640.0,6000000.0
2015-07-07,5124,5598,5124,5256,16841,14640.0,6000000.0
2015-07-08,5273,5339,5166,5243,15050,14610.0,6000000.0
2015-07-09,5035,5370,5035,5211,22945,14520.0,6000000.0
2015-07-10,5336,5336,5221,5222,11517,14550.0,6000000.0
2015-07-13,5273,5307,5197,5232,26811,14580.0,6000000.0
2015-07-14,5305,5305,5100,5222,19857,14550.0,6000000.0
2015-07-15,5218,5218,5142,5190,67022,14460.0,6000000.0
2015-07-16,5239,5239,5187,5211,7613,14520.0,6000000.0
2015-07-17,5208,5221,5132,5211,13734,14520.0,6000000.0
2015-07-20,5166,5231,5100,5170,43245,14400.0,6000000.0
2015-07-21,5166,5307,5111,5308,43781,14790.0,6000000.0
2015-07-22,5307,5446,5242,5319,34901,14820.0,6000000.0
2015-07-23,5402,5402,5318,5319,8649,14820.0,6000000.0
2015-07-24,5315,5336,5271,5340,18312,14880.0,6000000.0
2015-07-27,5402,5402,5336,5340,3025,14880.0,6000000.0
2015-07-28,5315,5370,5100,5287,11364,14730.0,6000000.0
2015-07-29,5176,5297,5176,5256,18009,14640.0,6000000.0
2015-07-30,5305,5305,5166,5266,18713,14670.0,6000000.0
2015-07-31,5187,5252,5014,5222,17879,14550.0,6000000.0
2015-08-03,5166,5271,5166,5266,7188,14670.0,6000000.0
2015-08-04,5273,5294,5208,5298,14154,14760.0,6000000.0
2015-08-05,5315,5477,5056,5287,111052,14730.0,6000000.0
2015-08-06,5370,5412,5231,5374,108141,14970.0,6000000.0
2015-08-07,5370,5391,5273,5374,28634,14970.0,6000000.0
2015-08-10,5357,5381,5252,5384,25655,15000.0,6000000.0
2015-08-11,5315,5381,5305,5363,14337,14940.0,6000000.0
2015-08-12,5273,5383,5124,5256,38436,14640.0,6000000.0
2015-08-13,5090,5260,5090,5211,11936,14520.0,6000000.0
2015-08-17,5166,5297,5155,5170,31651,14400.0,6000000.0
2015-08-18,5142,5294,5142,5298,65911,14760.0,6000000.0
2015-08-19,5231,5231,4962,5028,57859,14010.0,6000000.0
2015-08-20,5153,5163,4949,5114,47167,14250.0,6000000.0
2015-08-21,5111,5121,4962,5104,55453,14220.0,6000000.0
2015-08-24,4983,5090,4962,5093,32352,14190.0,6000000.0
2015-08-25,4983,5090,4951,5017,30973,13980.0,6000000.0
2015-08-26,4820,5079,4820,5083,6436,14160.0,6000000.0
2015-08-27,5100,5100,4928,5062,7645,14100.0,6000000.0
2015-08-28,5027,5111,4993,5093,3083,14190.0,6000000.0
2015-08-31,5056,5381,5014,5363,55896,14940.0,6000000.0
2015-09-01,5315,5467,5208,5363,14670,14940.0,6000000.0
2015-09-02,5297,5941,5297,5664,241985,15780.0,6000000.0
2015-09-03,5617,5627,5446,5599,44932,15600.0,6000000.0
2015-09-04,5596,5638,5391,5578,47839,15540.0,6000000.0
2015-09-07,0,0,0,5578,0,15540.0,6000000.0
2015-09-08,0,0,0,5578,0,,
2015-09-09,0,0,0,5578,0,,
2015-09-10,0,0,0,5578,0,,
2015-09-11,0,0,0,5578,0,,
2015-09-14,0,0,0,5578,0,,
2015-09-15,0,0,0,5578,0,,
2015-09-16,0,0,0,5578,0,,
2015-09-17,0,0,0,5578,0,,
2015-09-18,0,0,0,5578,0,,
2015-09-21,0,0,0,5578,0,,
2015-09-22,0,0,0,5578,0,,
2015-09-23,0,0,0,5578,0,,
2015-09-24,0,0,0,5578,0,,
2015-09-25,0,0,0,5578,0,,
2015-09-30,0,0,0,5578,0,,
2015-10-01,0,0,0,5578,0,,
2015-10-02,0,0,0,5578,0,,
2015-10-05,0,0,0,5578,0,,
2015-10-06,0,0,0,5578,0,,
2015-10-07,0,0,0,5578,0,,
2015-10-08,0,0,0,5578,0,,
2015-10-12,0,0,0,5578,0,,
2015-10-13,0,0,0,5578,0,,
2015-10-14,0,0,0,5578,0,,
2015-10-15,0,0,0,5578,0,,
2015-10-16,0,0,0,5578,0,,
2015-10-19,0,0,0,5578,0,,
2015-10-20,0,0,0,5578,0,,
2015-10-21,0,0,0,5578,0,,
2015-10-22,0,0,0,5578,0,,
2015-10-23,0,0,0,5578,0,,
2015-10-26,0,0,0,5578,0,,
2015-10-27,0,0,0,5578,0,,
2015-10-28,0,0,0,5578,0,,
2015-10-29,0,0,0,5578,0,,
2015-10-30,0,0,0,5578,0,,
2015-11-02,0,0,0,5578,0,,
2015-11-03,0,0,0,5578,0,,
2015-11-04,0,0,0,5578,0,,
2015-11-05,0,0,0,5578,0,,
2015-11-06,0,0,0,5578,0,,
2015-11-09,0,0,0,5578,0,,
2015-11-10,0,0,0,5578,0,,
2015-11-11,5574,5574,5213,5306,173955,12270.0,6000000.0
2015-11-12,5289,5394,5289,5371,123905,12420.0,6000000.0
2015-11-13,5446,5758,5381,5552,68576,12840.0,6000000.0
2015-11-16,5808,5808,5315,5332,46592,12330.0,6000000.0
2015-11-17,5808,5808,5213,5253,84248,12150.0,6000000.0
2015-11-18,5226,5289,5226,5227,69280,12090.0,6000000.0
2015-11-19,5226,5239,5200,5227,33554,12090.0,6000000.0
2015-11-20,5226,5252,5200,5201,40995,12030.0,6000000.0
2015-11-23,5315,5315,5174,5201,31314,12030.0,6000000.0
2015-11-24,5315,5328,5174,5214,115562,12060.0,6000000.0
2015-11-25,5174,5328,5174,5214,35146,12060.0,6000000.0
2015-11-26,5289,5289,5187,5240,19550,12120.0,6000000.0
2015-11-27,5239,5239,5134,5149,51852,11910.0,6000000.0
2015-11-30,5148,5200,5095,5135,21098,11880.0,6000000.0
2015-12-01,5134,5134,4993,5085,34830,11760.0,6000000.0
2015-12-02,5095,5108,4875,4876,34028,11280.0,6000000.0
2015-12-03,4823,5134,4810,5125,33071,11850.0,6000000.0
2015-12-04,4980,5108,4980,5098,8594,11790.0,6000000.0
2015-12-07,5082,5082,4862,4889,15148,11310.0,6000000.0
2015-12-08,4901,4967,4797,4876,32492,11280.0,6000000.0
2015-12-09,4928,4993,4862,4876,21234,11280.0,6000000.0
2015-12-10,5017,5017,4928,4941,13595,11430.0,6000000.0
2015-12-11,5004,5004,4875,4902,40504,11340.0,6000000.0
2015-12-14,5004,5004,4836,4928,8490,11400.0,6000000.0
2015-12-15,4928,4980,4901,4980,18841,11520.0,6000000.0
2015-12-16,5056,5056,4849,4876,67830,11280.0,6000000.0
2015-12-17,4888,4954,4888,4915,11846,11370.0,6000000.0
2015-12-18,4980,4980,4941,4980,11126,11520.0,6000000.0
2015-12-21,5004,5004,4901,4928,36208,11400.0,6000000.0
2015-12-22,5004,5004,4928,4954,22528,11460.0,6000000.0
2015-12-23,4954,4993,4928,4980,13802,11520.0,6000000.0
2015-12-24,5030,5030,4888,4967,29493,11490.0,6000000.0
2015-12-28,4928,4967,4914,4967,9955,11490.0,6000000.0
2015-12-29,4954,4954,4901,4954,15629,11460.0,6000000.0
2015-12-30,4914,4967,4914,4941,11709,11430.0,6000000.0
2016-01-04,5161,5174,5082,5125,158944,11850.0,6000000.0
2016-01-05,5108,5148,5069,5125,43836,11850.0,6000000.0
2016-01-06,5121,5174,5108,5149,33648,11910.0,6000000.0
2016-01-07,5134,5226,5121,5125,117221,11850.0,6000000.0
2016-01-08,5108,5174,5095,5149,65411,11910.0,6000000.0
2016-01-11,5161,5161,5121,5125,15212,11850.0,6000000.0
2016-01-12,5121,5161,5108,5149,38079,11910.0,6000000.0
2016-01-13,5174,5174,5148,5162,19981,11940.0,6000000.0
2016-01-14,5161,5174,5121,5162,10221,11940.0,6000000.0
2016-01-15,5121,5161,5069,5149,29461,11910.0,6000000.0
2016-01-18,5148,5174,5148,5175,11718,11970.0,6000000.0
2016-01-19,5134,5174,5134,5175,22001,11970.0,6000000.0
2016-01-20,5134,5187,5108,5162,14237,11940.0,6000000.0
2016-01-21,5108,5187,5095,5188,38744,12000.0,6000000.0
2016-01-22,5161,5187,5134,5188,10710,12000.0,6000000.0
2016-01-25,5187,5187,5134,5162,10312,11940.0,6000000.0
2016-01-26,5187,5187,5134,5188,17833,12000.0,6000000.0
2016-01-27,5187,5187,5174,5188,21581,12000.0,6000000.0
2016-01-28,5134,5187,5134,5188,50431,12000.0,6000000.0
2016-01-29,5187,5315,5174,5306,7311,12270.0,6000000.0
2016-02-01,5187,5187,5148,5188,11761,12000.0,6000000.0
2016-02-02,5161,5187,5134,5188,8096,12000.0,6000000.0
2016-02-03,5134,5187,5121,5188,17700,12000.0,6000000.0
2016-02-04,5134,5174,5134,5175,13305,11970.0,6000000.0
2016-02-05,5174,5174,5174,5175,5425,11970.0,6000000.0
2016-02-11,5121,5289,5121,5149,29631,11910.0,6000000.0
2016-02-12,5134,5174,5121,5162,19434,11940.0,6000000.0
2016-02-15,5134,5174,5134,5162,7203,11940.0,6000000.0
2016-02-16,5134,5148,5134,5135,19644,11880.0,6000000.0
2016-02-17,5174,5174,5108,5162,30543,11940.0,6000000.0
2016-02-18,5161,5187,5121,5188,33006,12000.0,6000000.0
2016-02-19,5174,5187,5148,5188,2221,12000.0,6000000.0
2016-02-22,5148,5187,5108,5188,55570,12000.0,6000000.0
2016-02-23,5134,5174,5134,5175,5623,11970.0,6000000.0
2016-02-24,5174,5174,5174,5175,6174,11970.0,6000000.0
2016-02-25,5187,5187,5174,5175,11607,11970.0,6000000.0
2016-02-26,5148,5187,5148,5188,2253,12000.0,6000000.0
2016-02-29,5174,5174,5121,5175,9181,11970.0,6000000.0
2016-03-02,5121,5174,5121,5175,3303,11970.0,6000000.0
2016-03-03,5174,5174,5108,5149,8498,11910.0,6000000.0
2016-03-04,5161,5187,5108,5188,55553,12000.0,6000000.0
2016-03-07,5187,5187,5121,5162,3640,11940.0,6000000.0
2016-03-08,5161,5187,5148,5188,36585,12000.0,6000000.0
2016-03-09,5174,5174,5134,5175,1105,11970.0,6000000.0
2016-03-10,5121,5187,5108,5125,20257,11850.0,6000000.0
2016-03-11,5121,5174,5108,5149,12119,11910.0,6000000.0
2016-03-14,5108,5148,5108,5149,2,11910.0,6000000.0
2016-03-15,5121,5174,5121,5149,6151,11910.0,6000000.0
2016-03-16,5134,5148,5095,5125,6738,11850.0,6000000.0
2016-03-17,5069,5108,5069,5111,53033,11820.0,6000000.0
2016-03-18,5108,5108,5069,5111,78641,11820.0,6000000.0
2016-03-21,5082,5095,5082,5098,2419,11790.0,6000000.0
2016-03-22,5095,5095,5082,5098,16600,11790.0,6000000.0
2016-03-23,5095,5108,5056,5111,5341,11820.0,6000000.0
2016-03-24,5108,5108,5108,5111,406,11820.0,6000000.0
2016-03-25,5108,5134,5108,5135,11104,11880.0,6000000.0
2016-03-28,5161,5161,5108,5135,7378,11880.0,6000000.0
2016-03-29,5148,5148,5082,5149,93,11910.0,6000000.0
2016-03-30,5148,5148,5121,5125,2065,11850.0,6000000.0
2016-03-31,5134,5161,5134,5149,17053,11910.0,6000000.0
2016-04-01,5148,5161,5148,5162,4914,11940.0,6000000.0
2016-04-04,5161,5187,5161,5188,6385,12000.0,6000000.0
2016-04-05,5187,5213,5121,5201,10129,12030.0,6000000.0
2016-04-06,5213,5328,5148,5149,3060,11910.0,6000000.0
2016-04-07,5693,5693,5108,5175,4056,11970.0,6000000.0
2016-04-08,5174,5174,5121,5175,4938,11970.0,6000000.0
2016-04-11,5771,5771,5121,5188,2319,12000.0,6000000.0
2016-04-12,5187,5187,5121,5175,25,11970.0,6000000.0
2016-04-14,5680,5680,5148,5149,169,11910.0,6000000.0
2016-04-15,5213,5213,5161,5162,137,11940.0,6000000.0
2016-04-18,5200,5200,5121,5188,2802,12000.0,6000000.0
2016-04-19,5239,5239,5148,5162,9,11940.0,6000000.0
2016-04-20,5121,5161,5121,5135,4035,11880.0,6000000.0
2016-04-21,5498,5498,5095,5149,3051,11910.0,6000000.0
2016-04-22,5108,5134,5082,5135,3423,11880.0,6000000.0
2016-04-25,5134,5174,5108,5175,8431,11970.0,6000000.0
2016-04-26,5187,5187,5108,5135,269,11880.0,6000000.0
2016-04-27,5134,5134,5069,5098,8676,11790.0,6000000.0
2016-04-28,5134,5134,5082,5135,1059,11880.0,6000000.0
2016-04-29,5095,5174,5082,5175,6232,11970.0,6000000.0
2016-05-02,5134,5187,5134,5175,4253,11970.0,6000000.0
2016-05-03,5213,5213,5108,5111,8608,11820.0,6000000.0
2016-05-04,5108,5200,5108,5175,850,11970.0,6000000.0
2016-05-09,5174,5174,5108,5175,6935,11970.0,6000000.0
2016-05-10,5187,5187,5108,5175,6774,11970.0,6000000.0
2016-05-11,5108,5174,5108,5175,3999,11970.0,6000000.0
2016-05-12,5174,5174,5161,5175,2756,11970.0,6000000.0
2016-05-13,5174,5174,5134,5162,5115,11940.0,6000000.0
2016-05-16,5161,5174,5161,5175,9787,11970.0,6000000.0
2016-05-17,5315,5315,5174,5175,4370,11970.0,6000000.0
2016-05-18,5213,5213,5121,5175,7607,11970.0,6000000.0
2016-05-19,5174,5174,5108,5162,5624,11940.0,6000000.0
2016-05-20,5108,5200,5108,5201,4382,12030.0,6000000.0
2016-05-23,5213,5213,5121,5175,15917,11970.0,6000000.0
2016-05-24,5213,5213,5121,5175,1014,11970.0,6000000.0
2016-05-25,5276,5276,5108,5162,4426,11940.0,6000000.0
2016-05-26,5161,5161,5161,5162,0,11940.0,6000000.0
2016-05-27,5121,5174,5121,5175,5892,11970.0,6000000.0
2016-05-30,5056,5161,5056,5162,9729,11940.0,6000000.0
2016-05-31,5161,5161,5056,5111,24802,11820.0,6000000.0
2016-06-01,5108,5108,5082,5085,1626,11760.0,6000000.0
2016-06-02,5121,5161,5121,5162,16715,11940.0,6000000.0
2016-06-03,5148,5174,5148,5175,30954,11970.0,6000000.0
2016-06-07,5174,5174,5121,5162,23350,11940.0,6000000.0
2016-06-08,5134,5161,5134,5162,24773,11940.0,6000000.0
2016-06-09,5174,5174,5069,5085,9511,11760.0,6000000.0
2016-06-10,5121,5121,5121,5125,51,11850.0,6000000.0
2016-06-13,5161,5161,5121,5162,2874,11940.0,6000000.0
2016-06-14,5134,5134,5134,5135,1000,11880.0,6000000.0
2016-06-15,5134,5134,5069,5072,9404,11730.0,6000000.0
