팍스넷(038160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-17,9010,9310,8820,9120,132841,101027.0,11077521.0
2018-04-18,9110,9280,8890,8980,95309,99476.0,11077521.0
2018-04-19,9070,9240,8770,8970,79488,99365.0,11077521.0
2018-04-20,9100,9150,8870,9140,53962,101249.0,11077521.0
2018-04-23,9130,9190,8800,8850,50276,98036.0,11077521.0
2018-04-24,8850,9340,8850,9330,182626,103353.0,11077521.0
2018-04-25,9400,9410,9010,9010,111327,99808.0,11077521.0
2018-04-26,9010,9110,8960,8960,31234,99255.0,11077521.0
2018-04-27,9000,9350,8980,9050,98793,100252.0,11077521.0
2018-04-30,9050,9150,8770,8770,72333,97150.0,11077521.0
2018-05-02,8560,8650,8350,8360,141871,92608.0,11077521.0
2018-05-03,8360,8840,8360,8560,93770,94824.0,11077521.0
2018-05-04,8780,8840,8450,8610,65246,95377.0,11077521.0
2018-05-08,8650,8660,8370,8370,86830,92719.0,11077521.0
2018-05-09,8300,8540,7780,8270,79773,91611.0,11077521.0
2018-05-10,8240,8500,8200,8240,94273,91279.0,11077521.0
2018-05-11,8240,8330,8090,8210,54152,90946.0,11077521.0
2018-05-14,8150,8150,7650,7750,123167,85851.0,11077521.0
2018-05-15,7720,7940,7500,7560,119014,83746.0,11077521.0
2018-05-16,7420,7550,7180,7370,107195,81641.0,11077521.0
2018-05-17,7430,8000,7400,7760,95410,85962.0,11077521.0
2018-05-18,7850,8000,7720,7870,38834,87180.0,11077521.0
2018-05-21,8080,8080,7870,8000,54695,88620.0,11077521.0
2018-05-23,8010,8030,7790,7790,37754,86294.0,11077521.0
2018-05-24,7710,7950,7710,7880,26615,87291.0,11077521.0
2018-05-25,7870,8010,7770,7770,56316,86072.0,11077521.0
2018-05-28,7650,8040,7650,7980,75169,88399.0,11077521.0
2018-05-29,7980,9110,7900,8930,420154,98922.0,11077521.0
2018-05-30,9060,9390,8650,8660,331586,95931.0,11077521.0
2018-05-31,8840,8840,8350,8610,113798,95377.0,11077521.0
2018-06-01,8680,8690,8300,8300,47422,91943.0,11077521.0
2018-06-04,8300,8930,8300,8750,161325,96928.0,11077521.0
2018-06-05,9260,10250,8700,8700,2875945,96374.0,11077521.0
2018-06-07,9000,9700,9000,9150,594473,101359.0,11077521.0
2018-06-08,9220,9550,8930,9410,330626,104239.0,11077521.0
2018-06-11,9160,9340,9000,9000,205151,99698.0,11077521.0
2018-06-12,9000,9090,8500,8510,150320,94270.0,11077521.0
2018-06-14,8500,8540,8300,8390,64226,92940.0,11077521.0
2018-06-15,8290,8860,8290,8790,86677,97371.0,11077521.0
2018-06-18,8840,8840,8070,8070,112225,89396.0,11077521.0
2018-06-19,8000,8340,7800,7850,94851,86959.0,11077521.0
2018-06-20,7800,8200,7700,8010,72549,88731.0,11077521.0
2018-06-21,8150,8170,7800,8000,45237,88620.0,11077521.0
2018-06-22,7920,8490,7920,8130,126697,90060.0,11077521.0
2018-06-25,8000,8160,7800,8010,67060,88731.0,11077521.0
2018-06-26,8200,9200,8200,8600,514590,95267.0,11077521.0
2018-06-27,8400,8750,8300,8300,139128,91943.0,11077521.0
2018-06-28,8400,8590,8170,8230,68296,91168.0,11077521.0
2018-06-29,8240,8400,8150,8160,46632,90393.0,11077521.0
2018-07-02,8160,8420,8080,8100,45071,89728.0,11077521.0
2018-07-03,8020,8500,8020,8400,107891,93051.0,11077521.0
2018-07-04,8450,8650,8380,8530,58016,94491.0,11077521.0
2018-07-05,8530,8740,8450,8720,86331,96596.0,11077521.0
2018-07-06,8780,8780,8520,8700,73787,96374.0,11077521.0
2018-07-09,8750,9130,8690,8980,186862,99476.0,11077521.0
2018-07-10,8960,9270,8870,8920,154121,98811.0,11077521.0
2018-07-11,8820,9210,8780,8820,101542,97704.0,11077521.0
2018-07-12,8950,8950,8750,8800,50391,97482.0,11077521.0
2018-07-13,8930,9040,8820,9000,81371,99698.0,11077521.0
2018-07-16,8870,9100,8850,8850,59085,98036.0,11077521.0
2018-07-17,8850,9300,8750,9100,218699,100805.0,11077521.0
2018-07-18,9200,9350,8840,9020,239928,99919.0,11077521.0
2018-07-19,8940,9100,8900,9100,76903,100805.0,11077521.0
2018-07-20,9180,9440,9040,9070,241332,100473.0,11077521.0
2018-07-23,9020,9110,8700,8900,94971,98590.0,11077521.0
2018-07-24,9070,9070,8680,8680,81877,96153.0,11077521.0
2018-07-25,8770,9210,8710,8710,193135,96485.0,11077521.0
2018-07-26,8930,9060,8710,9030,79027,100030.0,11077521.0
2018-07-27,9030,9150,8910,9000,62534,99698.0,11077521.0
2018-07-30,8920,9060,8920,8950,28210,99144.0,11077521.0
2018-07-31,8950,9130,8930,8980,71006,99476.0,11077521.0
2018-08-01,8990,9100,8880,8900,48274,98590.0,11077521.0
2018-08-02,9020,9230,8860,8860,152172,98147.0,11077521.0
2018-08-03,9050,9330,9000,9230,182417,102246.0,11077521.0
2018-08-06,9690,9690,9250,9410,124068,104239.0,11077521.0
2018-08-07,9550,9550,9190,9220,108176,102135.0,11077521.0
2018-08-08,9450,9500,8890,9050,225244,100252.0,11077521.0
2018-08-09,9120,9130,9010,9080,53317,100584.0,11077521.0
2018-08-10,9080,9140,9000,9050,35210,100252.0,11077521.0
2018-08-13,9050,9170,8920,9060,53423,100362.0,11077521.0
2018-08-14,9100,9270,9010,9140,48583,101249.0,11077521.0
2018-08-16,9220,9220,8910,8920,53689,98811.0,11077521.0
2018-08-17,8920,9040,8780,8880,51983,98368.0,11077521.0
2018-08-20,8950,8950,8740,8780,52329,97261.0,11077521.0
2018-08-21,8780,8900,8640,8900,88880,98590.0,11077521.0
2018-08-22,9000,9360,8820,9140,238290,101249.0,11077521.0
2018-08-23,9250,9930,9210,9650,518657,106898.0,11077521.0
2018-08-24,9730,9900,9500,9650,199429,106898.0,11077521.0
2018-08-27,9770,9770,9500,9650,67279,106898.0,11077521.0
2018-08-28,9650,9970,9590,9880,239466,109446.0,11077521.0
2018-08-29,9990,10150,9940,9950,176437,110221.0,11077521.0
2018-08-30,10050,10100,9910,10000,93425,110775.0,11077521.0
2018-08-31,10150,10150,9920,10000,73674,110775.0,11077521.0
2018-09-03,10000,10100,9830,9850,109703,109114.0,11077521.0
2018-09-04,9860,10050,9820,10000,52614,110775.0,11077521.0
2018-09-05,10000,10050,9850,9960,54157,110332.0,11077521.0
2018-09-06,9880,9970,9510,9770,117573,108227.0,11077521.0
2018-09-07,9640,9830,9580,9650,57117,106898.0,11077521.0
2018-09-10,9600,9650,9260,9460,70289,104793.0,11077521.0
2018-09-11,9400,9600,9400,9540,56295,105680.0,11077521.0
2018-09-12,9620,9620,9390,9400,36020,104129.0,11077521.0
2018-09-13,9270,9450,9270,9350,52854,103575.0,11077521.0
2018-09-14,9360,9780,9350,9710,56685,107563.0,11077521.0
2018-09-17,9780,9820,9610,9780,50809,108338.0,11077521.0
2018-09-18,9780,9780,9440,9670,54219,107120.0,11077521.0
2018-09-19,9630,9730,9530,9530,34368,105569.0,11077521.0
2018-09-20,9530,9610,9340,9400,44553,104129.0,11077521.0
2018-09-21,9640,9640,9320,9490,35378,105126.0,11077521.0
2018-09-27,9490,9490,9190,9210,37912,102024.0,11077521.0
2018-09-28,9160,9340,9150,9190,39918,101802.0,11077521.0
2018-10-01,9250,9370,9000,9180,27679,101692.0,11077521.0
2018-10-02,9010,9200,9010,9020,48066,99919.0,11077521.0
2018-10-04,9180,9180,8710,8710,51145,96485.0,11077521.0
2018-10-05,8700,8960,8680,8750,58205,96928.0,11077521.0
2018-10-08,8750,8910,8690,8760,23577,97039.0,11077521.0
2018-10-10,8650,8770,8470,8470,42862,93827.0,11077521.0
2018-10-11,7500,8380,7500,7950,70474,88066.0,11077521.0
2018-10-12,7510,8000,7510,8000,110484,88620.0,11077521.0
2018-10-15,7960,8200,7910,8110,45586,89839.0,11077521.0
2018-10-16,8100,8490,8060,8490,46894,94048.0,11077521.0
2018-10-17,8550,8800,8400,8750,56563,96928.0,11077521.0
2018-10-18,8700,9070,8620,9070,52116,100473.0,11077521.0
2018-10-19,9080,9460,8810,9250,81489,102467.0,11077521.0
2018-10-22,9250,9510,9250,9440,76822,104572.0,11077521.0
2018-10-23,9590,9900,9310,9320,192504,103242.0,11077521.0
2018-10-24,9500,9570,9050,9300,67661,103021.0,11077521.0
2018-10-25,9200,9200,8800,8800,55692,97482.0,11077521.0
2018-10-26,8810,8990,8150,8200,87424,90836.0,11077521.0
2018-10-29,8000,8300,7500,7500,108001,83081.0,11077521.0
2018-10-30,6600,9740,6600,8470,249730,93827.0,11077521.0
2018-10-31,8320,8500,7960,8280,70753,91722.0,11077521.0
2018-11-01,8280,8500,8050,8160,59164,90393.0,11077521.0
2018-11-02,8160,8350,8120,8210,34294,90946.0,11077521.0
2018-11-05,8170,8350,8170,8200,46730,90836.0,11077521.0
2018-11-06,8100,8260,8000,8100,37402,89728.0,11077521.0
2018-11-07,8270,8270,7700,7950,61049,88066.0,11077521.0
2018-11-08,8110,8290,8080,8150,33755,90282.0,11077521.0
2018-11-09,8270,8270,8030,8120,28299,89949.0,11077521.0
2018-11-12,8130,8210,8050,8090,22312,89617.0,11077521.0
2018-11-13,8080,8130,7910,8130,18143,90060.0,11077521.0
2018-11-14,8100,8200,8080,8180,18307,90614.0,11077521.0
2018-11-15,8190,8190,7990,8050,22221,89174.0,11077521.0
2018-11-16,8150,8380,8080,8300,41747,91943.0,11077521.0
2018-11-19,8300,8410,8120,8280,28070,91722.0,11077521.0
2018-11-20,8240,8350,8040,8320,30358,92165.0,11077521.0
2018-11-21,8200,8360,8190,8190,19315,90725.0,11077521.0
2018-11-22,8270,8310,8120,8120,11688,89949.0,11077521.0
2018-11-23,8170,8280,8000,8110,11254,89839.0,11077521.0
2018-11-26,8190,8310,8060,8250,31110,91390.0,11077521.0
2018-11-27,8210,8400,8150,8220,14565,91057.0,11077521.0
2018-11-28,8150,8290,8080,8100,25024,89728.0,11077521.0
2018-11-29,8060,8230,7990,8060,26874,89285.0,11077521.0
2018-11-30,7910,8060,7800,8000,42241,88620.0,11077521.0
2018-12-03,8010,8010,7810,7940,14459,87956.0,11077521.0
2018-12-04,7880,8040,7700,7720,27453,85518.0,11077521.0
2018-12-05,7550,8000,7400,8000,85986,88620.0,11077521.0
2018-12-06,8020,8020,7760,7900,33659,87512.0,11077521.0
2018-12-07,7890,7940,7710,7710,30777,85408.0,11077521.0
2018-12-10,7680,7820,7610,7770,37332,86072.0,11077521.0
2018-12-11,7800,7950,7590,7670,17019,84965.0,11077521.0
2018-12-12,7670,7920,7490,7920,44543,87734.0,11077521.0
2018-12-13,8030,8050,7710,7950,50925,88066.0,11077521.0
2018-12-14,7950,8100,7600,8000,58296,88620.0,11077521.0
2018-12-17,7960,7960,7640,7810,29360,86515.0,11077521.0
2018-12-18,7900,7930,7720,7820,18263,86626.0,11077521.0
2018-12-19,7760,7880,7730,7730,9819,85629.0,11077521.0
2018-12-20,7780,7780,7600,7740,12985,85740.0,11077521.0
2018-12-21,7740,7860,7610,7610,21978,84300.0,11077521.0
2018-12-24,7790,7800,7570,7710,21124,85408.0,11077521.0
2018-12-26,7680,7680,7440,7590,39340,84078.0,11077521.0
2018-12-27,7590,7660,7300,7380,64014,81752.0,11077521.0
2018-12-28,7330,7400,6910,7320,140289,81087.0,11077521.0
2019-01-02,7320,7410,7170,7320,34478,81087.0,11077521.0
2019-01-03,7210,7350,7120,7260,36832,80423.0,11077521.0
2019-01-04,7330,7450,7130,7450,37996,82528.0,11077521.0
2019-01-07,7470,7750,7300,7750,65331,85851.0,11077521.0
2019-01-08,7760,7880,7340,7790,38124,86294.0,11077521.0
2019-01-09,7810,7860,7760,7840,21439,86848.0,11077521.0
2019-01-10,7840,7870,7700,7840,16071,86848.0,11077521.0
2019-01-11,7840,7850,7700,7840,23106,86848.0,11077521.0
2019-01-14,7820,7840,7650,7730,19009,85629.0,11077521.0
2019-01-15,7600,7700,7450,7690,24607,85186.0,11077521.0
2019-01-16,7700,7710,7500,7710,28193,85408.0,11077521.0
2019-01-17,7700,8020,7590,8020,53860,88842.0,11077521.0
2019-01-18,8030,8410,8000,8410,135084,93162.0,11077521.0
2019-01-21,8350,8430,7910,8350,57193,92497.0,11077521.0
2019-01-22,8200,8360,7840,8000,66403,88620.0,11077521.0
2019-01-23,7940,8100,7720,7890,80456,87402.0,11077521.0
2019-01-24,7800,8000,7500,7690,145967,85186.0,11077521.0
2019-01-25,7620,7680,7430,7490,70002,82971.0,11077521.0
2019-01-28,7490,7570,7450,7500,21101,83081.0,11077521.0
2019-01-29,7580,7580,7300,7400,41068,81974.0,11077521.0
2019-01-30,7400,7400,6910,6920,314705,76656.0,11077521.0
2019-01-31,6950,7020,6590,6710,252161,74330.0,11077521.0
2019-02-01,6720,6790,6610,6770,78729,74995.0,11077521.0
2019-02-07,6750,6850,6690,6790,75203,75216.0,11077521.0
2019-02-08,6780,6840,6690,6770,100016,74995.0,11077521.0
2019-02-11,6810,6830,6750,6830,50089,75659.0,11077521.0
2019-02-12,6830,6830,6690,6740,64156,74662.0,11077521.0
2019-02-13,6740,6860,6650,6790,55466,75216.0,11077521.0
2019-02-14,6820,7120,6800,7110,124457,78761.0,11077521.0
2019-02-15,7180,8340,6790,8060,613251,89285.0,11077521.0
2019-02-18,7850,8100,7520,8040,224143,89063.0,11077521.0
2019-02-19,8270,8270,7800,8040,95565,89063.0,11077521.0
2019-02-20,8040,8060,7870,7870,73229,87180.0,11077521.0
2019-02-21,7850,7990,7770,7810,43426,86515.0,11077521.0
2019-02-22,7840,7950,7700,7710,26385,85408.0,11077521.0
2019-02-25,7790,7950,7660,7710,41543,85408.0,11077521.0
2019-02-26,7730,7910,7650,7740,96108,85740.0,11077521.0
2019-02-27,7700,7860,7600,7670,42870,84965.0,11077521.0
2019-02-28,7750,7760,7440,7440,43138,82417.0,11077521.0
2019-03-04,7550,7600,7400,7400,37533,81974.0,11077521.0
2019-03-05,7480,7540,7270,7340,39881,81309.0,11077521.0
2019-03-06,7300,7400,7250,7330,20479,81198.0,11077521.0
2019-03-07,7400,7560,7370,7370,15788,81641.0,11077521.0
2019-03-08,7450,7630,7370,7460,40305,82638.0,11077521.0
2019-03-11,7640,7640,7470,7590,49111,84078.0,11077521.0
2019-03-12,7590,7660,7500,7530,32220,83414.0,11077521.0
2019-03-13,7540,7570,7270,7380,30160,81752.0,11077521.0
2019-03-14,7380,7430,7300,7380,17382,81752.0,11077521.0
2019-03-15,7430,7430,7000,7230,29865,80090.0,11077521.0
2019-03-18,7220,7340,7220,7310,19184,80977.0,11077521.0
2019-03-19,7340,7400,7280,7290,13509,80755.0,11077521.0
2019-03-20,7250,7310,7120,7160,22523,79315.0,11077521.0
2019-03-21,7250,7250,7000,7010,40192,77653.0,11077521.0
2019-03-22,7100,7220,7050,7090,31790,78540.0,11077521.0
2019-03-25,7150,7150,6780,6830,88821,75659.0,11077521.0
2019-03-26,6860,6950,6840,6930,19888,76767.0,11077521.0
2019-03-27,6990,7080,6860,7020,28410,77764.0,11077521.0
2019-03-28,6940,7040,6940,7010,6021,77653.0,11077521.0
2019-03-29,7020,7080,6810,6970,16827,77210.0,11077521.0
2019-04-01,6910,7020,6620,6830,65066,75659.0,11077521.0
2019-04-02,6760,7080,6700,7010,115154,77653.0,11077521.0
2019-04-03,7000,7060,6920,6990,50620,77432.0,11077521.0
2019-04-04,7010,7040,6940,6940,27881,76878.0,11077521.0
2019-04-05,6940,7010,6890,6960,16283,77100.0,11077521.0
2019-04-08,7030,7030,6860,6860,31960,75992.0,11077521.0
2019-04-09,6890,6940,6350,6750,68450,74773.0,11077521.0
2019-04-10,6790,6800,6630,6750,46950,74773.0,11077521.0
2019-04-11,6750,6860,6590,6790,108893,75216.0,11077521.0
2019-04-12,6810,6830,6650,6750,61383,74773.0,11077521.0
2019-04-15,6690,6750,6670,6730,29714,74552.0,11077521.0
2019-04-16,6720,6890,6720,6790,71503,75216.0,11077521.0
2019-04-17,6950,7120,6830,7080,191179,78429.0,11077521.0
2019-04-18,7010,7210,7010,7190,74804,79647.0,11077521.0
2019-04-19,7190,7250,7110,7190,58566,79647.0,11077521.0
2019-04-22,7240,7240,7070,7070,27270,78318.0,11077521.0
2019-04-23,7130,7130,6850,6930,60989,76767.0,11077521.0
2019-04-24,6880,7000,6820,6930,31662,76767.0,11077521.0
2019-04-25,6950,6950,6780,6800,31496,75327.0,11077521.0
2019-04-26,6800,6820,6700,6790,31345,75216.0,11077521.0
2019-04-29,6840,6860,6750,6750,21152,74773.0,11077521.0
2019-04-30,6830,6830,6740,6810,7496,75438.0,11077521.0
2019-05-02,6800,6880,6750,6790,38651,75216.0,11077521.0
2019-05-03,6830,6830,6670,6690,31989,74109.0,11077521.0
2019-05-07,6690,6700,6580,6650,17585,73666.0,11077521.0
2019-05-08,6560,6620,6350,6350,44419,70342.0,11077521.0
2019-05-09,5870,7150,5410,6580,798547,72890.0,11077521.0
2019-05-10,6570,6740,6410,6670,83945,73887.0,11077521.0
2019-05-13,6560,6940,6560,6720,91590,74441.0,11077521.0
2019-05-14,6920,6930,6810,6840,138161,75770.0,11077521.0
2019-05-15,6840,7240,6830,7200,257274,79758.0,11077521.0
2019-05-16,7250,7500,7100,7230,203864,80090.0,11077521.0
2019-05-17,7120,7400,6940,7020,106330,77764.0,11077521.0
2019-05-20,7000,7120,6700,6800,59634,75327.0,11077521.0
2019-05-21,6800,6910,6690,6800,46069,75327.0,11077521.0
2019-05-22,6750,6850,6710,6790,54461,75216.0,11077521.0
2019-05-23,6790,6790,6500,6630,66795,73444.0,11077521.0
2019-05-24,6750,6750,6370,6620,40563,73333.0,11077521.0
2019-05-27,6670,6740,6300,6610,55136,73222.0,11077521.0
2019-05-28,6610,6610,6460,6590,19733,73001.0,11077521.0
2019-05-29,6590,6770,6330,6460,43716,71561.0,11077521.0
2019-05-30,6950,6990,6310,6310,38855,69899.0,11077521.0
2019-05-31,6310,6320,6060,6310,67527,69899.0,11077521.0
2019-06-03,6250,6360,6250,6310,12751,69899.0,11077521.0
2019-06-04,6310,6310,6110,6290,26044,69678.0,11077521.0
2019-06-05,6200,6390,6200,6340,13419,70231.0,11077521.0
2019-06-07,6180,6580,6180,6550,31100,72558.0,11077521.0
2019-06-10,6550,6580,6390,6420,37762,71118.0,11077521.0
2019-06-11,6420,6500,6390,6410,24706,71007.0,11077521.0
2019-06-12,6480,6480,6290,6350,29338,70342.0,11077521.0
2019-06-13,6340,6390,6280,6340,14156,70231.0,11077521.0
2019-06-14,6300,6380,6200,6260,47118,69345.0,11077521.0
2019-06-17,6270,6470,5990,6250,83373,69235.0,11077521.0
2019-06-18,6160,6250,6000,6220,56954,68902.0,11077521.0
2019-06-19,6230,6230,6100,6230,37865,69013.0,11077521.0
2019-06-20,6210,6260,6140,6260,14448,69345.0,11077521.0
2019-06-21,6160,6250,6110,6210,37887,68791.0,11077521.0
2019-06-24,6130,6140,5680,5940,212763,65800.0,11077521.0
2019-06-25,5890,7720,5780,7720,3184572,85518.0,11077521.0
2019-06-26,8440,10000,8370,10000,6905735,110775.0,11077521.0
2019-06-27,11000,11300,9870,10200,6358669,112991.0,11077521.0
2019-06-28,10200,10200,8890,9000,1589230,99698.0,11077521.0
2019-07-01,8650,9170,8400,8730,1485336,96707.0,11077521.0
2019-07-02,8510,9060,8460,8810,658337,97593.0,11077521.0
2019-07-03,9000,9950,8700,9240,2263184,102356.0,11077521.0
2019-07-04,9300,9460,8940,9220,428672,102135.0,11077521.0
2019-07-05,9000,9330,8590,8700,499146,96374.0,11077521.0
2019-07-08,8840,9040,8650,9040,262747,100141.0,11077521.0
2019-07-09,9250,10450,9140,9650,1906200,106898.0,11077521.0
2019-07-10,9650,10300,9400,10150,520860,112437.0,11077521.0
2019-07-11,9960,10750,9710,10750,624046,119083.0,11077521.0
2019-07-12,10750,10850,10100,10300,295854,114098.0,11077521.0
2019-07-15,10300,13350,9200,9200,9444483,101913.0,11077521.0
2019-07-16,9340,9830,9120,9740,1903272,107895.0,11077521.0
2019-07-17,9840,10200,9560,9600,941190,106344.0,11077521.0
2019-07-18,9400,9750,9290,9410,481504,104239.0,11077521.0
2019-07-19,9410,9540,9060,9370,445697,103796.0,11077521.0
2019-07-22,9250,9390,9150,9310,158000,103132.0,11077521.0
2019-07-23,9370,11250,9320,10700,3796147,118529.0,11077521.0
2019-07-24,10700,11850,10400,10950,2431836,121299.0,11077521.0
2019-07-25,10850,12400,10700,11450,3033748,126838.0,11077521.0
2019-07-26,11350,13000,11350,12450,2642155,137915.0,11077521.0
2019-07-29,12550,13300,12350,12350,1361815,136807.0,11077521.0
2019-07-30,12050,12300,10700,11300,1047248,125176.0,11077521.0
2019-07-31,11250,11600,10500,11350,819109,125730.0,11077521.0
2019-08-01,11000,11350,9910,10050,891276,111329.0,11077521.0
2019-08-02,9900,10850,9560,10700,1122441,118529.0,11077521.0
2019-08-05,10600,12250,10400,11250,2099059,124622.0,11077521.0
2019-08-06,11250,11950,10400,11500,1248844,127391.0,11077521.0
2019-08-07,11500,11750,10950,11050,801242,122407.0,11077521.0
2019-08-08,11350,12450,11000,11250,1462662,124622.0,11077521.0
2019-08-09,11350,12200,11200,11650,1755564,129053.0,11077521.0
2019-08-12,11850,12250,11450,11600,774095,128499.0,11077521.0
2019-08-13,11450,11750,11050,11250,469993,124622.0,11077521.0
2019-08-14,11300,11450,10300,10500,752673,116314.0,11077521.0
2019-08-16,10250,11150,10250,10800,435979,119637.0,11077521.0
2019-08-19,10750,11500,10750,11450,442594,126838.0,11077521.0
2019-08-20,11350,11500,11100,11350,268882,125730.0,11077521.0
2019-08-21,11400,11500,10950,10950,266838,121299.0,11077521.0
2019-08-22,11000,11350,10600,10800,235042,119637.0,11077521.0
2019-08-23,10650,11100,10550,11050,319985,122407.0,11077521.0
2019-08-26,10900,11600,10800,11100,452688,122960.0,11077521.0
2019-08-27,11200,12250,11200,11700,1178575,129607.0,11077521.0
2019-08-28,12500,15050,11950,12800,11129455,141792.0,11077521.0
2019-08-29,13100,13350,11950,12500,2785480,138469.0,11077521.0
2019-08-30,12200,13350,12050,13250,2492137,146777.0,11077521.0
2019-09-02,12900,13200,12750,12950,1123529,143454.0,11077521.0
2019-09-03,12900,13150,12250,12400,998287,137361.0,11077521.0
2019-09-04,12450,12600,11750,12000,931860,132930.0,11077521.0
2019-09-05,12100,12800,12000,12350,938126,136807.0,11077521.0
2019-09-06,12550,12900,12000,12100,528932,134038.0,11077521.0
2019-09-09,11950,12350,11800,12350,432136,136807.0,11077521.0
2019-09-10,12550,12700,11800,12050,478658,133484.0,11077521.0
2019-09-11,12100,12250,11950,12000,290133,132930.0,11077521.0
2019-09-16,12100,12100,11750,11850,216787,131269.0,11077521.0
2019-09-17,11900,11900,11250,11450,427502,126838.0,11077521.0
2019-09-18,11400,12000,11400,11400,337906,126284.0,11077521.0
2019-09-19,11400,11650,11000,11050,403647,122407.0,11077521.0
2019-09-20,11300,11600,11050,11350,351352,125730.0,11077521.0
2019-09-23,11450,12450,11400,12250,1213580,135700.0,11077521.0
2019-09-24,11700,11850,10300,10750,1161722,119083.0,11077521.0
2019-09-25,10800,11000,7550,7550,3614318,83635.0,11077521.0
2019-09-26,7570,8850,6820,7300,5016354,80866.0,11077521.0
2019-09-27,7910,8300,7400,7820,2249604,86626.0,11077521.0
2019-09-30,7600,9120,7100,8360,3617247,,
2019-10-01,8110,9030,8100,8440,1487937,,
2019-10-02,8560,8750,8010,8070,677442,,
2019-10-04,8200,8320,6590,7300,1238572,,
2019-10-07,7350,7980,7350,7550,676265,,
