동국제약(086450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-19,34950,35800,34600,35500,35939,315666.0,8892000.0
2013-07-22,36500,37100,35650,37000,17612,329004.0,8892000.0
2013-07-23,37600,37600,36300,37050,8623,329449.0,8892000.0
2013-07-24,37000,37400,36450,36900,7040,328115.0,8892000.0
2013-07-25,37300,37300,36500,36900,6125,328115.0,8892000.0
2013-07-26,36750,37900,36450,37850,9414,336562.0,8892000.0
2013-07-29,37950,38600,36450,37850,28292,336562.0,8892000.0
2013-07-30,37850,38300,37550,38050,34862,338341.0,8892000.0
2013-07-31,38050,41050,37700,40700,34810,361904.0,8892000.0
2013-08-01,40950,41500,39900,41000,17723,364572.0,8892000.0
2013-08-02,40400,42500,40050,41600,15511,369907.0,8892000.0
2013-08-05,41250,41950,41200,41250,3346,366795.0,8892000.0
2013-08-06,41000,41250,39350,39350,20302,349900.0,8892000.0
2013-08-07,39300,39800,38500,38650,13491,343676.0,8892000.0
2013-08-08,39350,39350,38450,39000,10950,346788.0,8892000.0
2013-08-09,39000,39300,38450,39200,10981,348566.0,8892000.0
2013-08-12,38800,39000,38050,38700,7216,344120.0,8892000.0
2013-08-13,38600,39550,38600,39300,6465,349456.0,8892000.0
2013-08-14,38750,39700,38700,39200,3454,348566.0,8892000.0
2013-08-16,39200,39650,38800,39200,4260,348566.0,8892000.0
2013-08-19,39200,39200,38750,38850,8766,345454.0,8892000.0
2013-08-20,38500,39200,37150,37300,8403,331672.0,8892000.0
2013-08-21,37200,38150,36100,36900,7682,328115.0,8892000.0
2013-08-22,36600,36600,34700,36300,23179,322780.0,8892000.0
2013-08-23,35700,36450,34800,35700,35657,317444.0,8892000.0
2013-08-26,35300,35600,34550,34550,20387,307219.0,8892000.0
2013-08-27,34250,35000,32500,32900,29851,292547.0,8892000.0
2013-08-28,32300,33000,32000,32600,26126,289879.0,8892000.0
2013-08-29,33100,33700,32750,33400,24639,296993.0,8892000.0
2013-08-30,33400,33400,31650,32800,27192,291658.0,8892000.0
2013-09-02,33450,34900,33450,34750,37998,308997.0,8892000.0
2013-09-03,35100,36750,34150,36250,42418,322335.0,8892000.0
2013-09-04,36250,36800,35700,36150,13262,321446.0,8892000.0
2013-09-05,36150,36900,35100,35700,30123,317444.0,8892000.0
2013-09-06,35350,36100,35350,35750,5080,317889.0,8892000.0
2013-09-09,35700,36000,34300,35050,5892,311665.0,8892000.0
2013-09-10,35350,35350,33050,33150,27630,294770.0,8892000.0
2013-09-11,33150,34000,32950,33800,19675,300550.0,8892000.0
2013-09-12,33950,34000,32900,33450,29875,297437.0,8892000.0
2013-09-13,33800,34250,33500,33750,23509,300105.0,8892000.0
2013-09-16,33900,34400,33050,34200,10413,304106.0,8892000.0
2013-09-17,33800,34750,33800,34750,14638,308997.0,8892000.0
2013-09-23,34750,35150,34600,35000,17984,311220.0,8892000.0
2013-09-24,34650,35800,33400,34000,18486,302328.0,8892000.0
2013-09-25,34150,34600,33350,34450,5614,306329.0,8892000.0
2013-09-26,34450,34550,33850,34550,5336,307219.0,8892000.0
2013-09-27,34500,34500,33850,34500,7386,306774.0,8892000.0
2013-09-30,34750,35100,33800,35100,9292,312109.0,8892000.0
2013-10-01,35100,35700,33900,34000,11286,302328.0,8892000.0
2013-10-02,34000,35000,34000,34900,16855,310331.0,8892000.0
2013-10-04,35450,35500,34900,35300,14185,313888.0,8892000.0
2013-10-07,35300,35700,34900,35650,5736,317000.0,8892000.0
2013-10-08,35300,35750,35000,35500,11632,315666.0,8892000.0
2013-10-10,35500,35800,34700,35500,8257,315666.0,8892000.0
2013-10-11,34900,35600,34900,35600,8789,316555.0,8892000.0
2013-10-14,35100,35700,35100,35700,8971,317444.0,8892000.0
2013-10-15,35500,35750,34900,35500,6002,315666.0,8892000.0
2013-10-16,35100,35800,34600,34750,17236,308997.0,8892000.0
2013-10-17,34550,35200,34550,35000,18065,311220.0,8892000.0
2013-10-18,34800,35450,34650,35100,7731,312109.0,8892000.0
2013-10-21,35100,35600,34700,34900,1683,310331.0,8892000.0
2013-10-22,35050,35100,34450,35050,2262,311665.0,8892000.0
2013-10-23,35100,35100,34500,34800,3230,309442.0,8892000.0
2013-10-24,34450,36850,34450,36050,4089,320557.0,8892000.0
2013-10-25,36050,36500,35550,36450,2093,324113.0,8892000.0
2013-10-28,35900,36550,35750,36000,4096,320112.0,8892000.0
2013-10-29,36500,36650,35800,36300,7092,322780.0,8892000.0
2013-10-30,36150,36300,35650,36050,5774,320557.0,8892000.0
2013-10-31,35900,36200,35200,35350,10241,314332.0,8892000.0
2013-11-01,35350,35900,34950,35800,6078,318334.0,8892000.0
2013-11-04,35800,36500,35200,36500,4105,324558.0,8892000.0
2013-11-05,36500,36500,35550,35900,7187,319223.0,8892000.0
2013-11-06,35900,36150,35550,35550,5374,316111.0,8892000.0
2013-11-07,35550,35550,35000,35100,6149,312109.0,8892000.0
2013-11-08,35100,35350,34850,35250,10795,313443.0,8892000.0
2013-11-11,35250,35750,34800,35750,8180,317889.0,8892000.0
2013-11-12,35500,37200,34200,37200,34702,330782.0,8892000.0
2013-11-13,37200,37400,36750,36950,7148,328559.0,8892000.0
2013-11-14,37450,37450,36750,36750,24662,326781.0,8892000.0
2013-11-15,36800,37700,36700,37300,5140,331672.0,8892000.0
2013-11-18,37350,37350,36700,37300,3405,331672.0,8892000.0
2013-11-19,36850,37650,36800,37600,3238,334339.0,8892000.0
2013-11-20,37600,37650,37300,37600,3052,334339.0,8892000.0
2013-11-21,37600,38200,37000,37800,5377,336118.0,8892000.0
2013-11-22,38250,38250,37600,38150,1751,339230.0,8892000.0
2013-11-25,38150,38150,37000,37100,2774,329893.0,8892000.0
2013-11-26,36950,37750,36950,36950,2287,328559.0,8892000.0
2013-11-27,36950,37350,36700,37300,3706,331672.0,8892000.0
2013-11-28,37500,37550,37200,37450,3737,333005.0,8892000.0
2013-11-29,37450,37900,37000,37900,2683,337007.0,8892000.0
2013-12-02,37800,37800,36750,36950,3437,328559.0,8892000.0
2013-12-03,36800,37050,35700,35950,10470,319667.0,8892000.0
2013-12-04,35950,35950,33900,33900,22157,301439.0,8892000.0
2013-12-05,33150,35250,32500,34200,46399,304106.0,8892000.0
2013-12-06,33750,34500,32300,32350,27701,287656.0,8892000.0
2013-12-09,32350,32600,29700,30850,107439,274318.0,8892000.0
2013-12-10,31150,32100,30100,30900,40738,274763.0,8892000.0
2013-12-11,31350,31350,30000,30900,20043,274763.0,8892000.0
2013-12-12,30350,31550,30350,31550,10289,280543.0,8892000.0
2013-12-13,31200,31850,30850,31850,9764,283210.0,8892000.0
2013-12-16,31950,33450,31300,32300,10640,287212.0,8892000.0
2013-12-17,32600,32600,32000,32350,2898,287656.0,8892000.0
2013-12-18,32350,33600,32200,33450,19594,297437.0,8892000.0
2013-12-19,33250,34250,33250,34250,16322,304551.0,8892000.0
2013-12-20,34100,34150,33750,34050,9766,302773.0,8892000.0
2013-12-23,34050,35250,33750,35250,10122,313443.0,8892000.0
2013-12-24,34900,35350,34350,34550,7711,307219.0,8892000.0
2013-12-26,35100,35350,34400,35250,4407,313443.0,8892000.0
2013-12-27,35350,35600,34500,35450,7061,315221.0,8892000.0
2013-12-30,35450,35450,34500,34900,8519,310331.0,8892000.0
2014-01-02,34800,34900,33550,33900,8314,301439.0,8892000.0
2014-01-03,33900,34350,33350,34350,8680,305440.0,8892000.0
2014-01-06,34300,34300,33600,33950,4230,301883.0,8892000.0
2014-01-07,34200,34200,33400,33800,12028,300550.0,8892000.0
2014-01-08,33950,34400,33550,34350,9842,305440.0,8892000.0
2014-01-09,34150,35100,29200,35000,21129,311220.0,8892000.0
2014-01-10,34800,35000,34200,35000,7085,311220.0,8892000.0
2014-01-13,35000,35750,34600,34850,3770,309886.0,8892000.0
2014-01-14,35000,35000,34400,34750,1787,308997.0,8892000.0
2014-01-15,34650,35700,34450,35650,11813,317000.0,8892000.0
2014-01-16,36300,36300,34700,35150,34884,312554.0,8892000.0
2014-01-17,35150,35550,34200,35200,9254,312998.0,8892000.0
2014-01-20,35200,35200,34700,34900,4403,310331.0,8892000.0
2014-01-21,34500,34850,34450,34700,3358,308552.0,8892000.0
2014-01-22,34700,34900,34250,34550,3460,307219.0,8892000.0
2014-01-23,34800,35200,34600,34900,2988,310331.0,8892000.0
2014-01-24,34650,34700,33800,34600,11887,307663.0,8892000.0
2014-01-27,33450,34400,33450,34400,4298,305885.0,8892000.0
2014-01-28,33850,34950,33450,34000,8637,302328.0,8892000.0
2014-01-29,34100,34850,33700,34500,23225,306774.0,8892000.0
2014-02-03,34000,34800,33700,34800,5371,309442.0,8892000.0
2014-02-04,34000,34850,33950,34850,4764,309886.0,8892000.0
2014-02-05,34600,34850,34000,34350,7219,305440.0,8892000.0
2014-02-06,34150,35050,34150,34350,1889,305440.0,8892000.0
2014-02-07,34200,34300,33200,33500,21971,297882.0,8892000.0
2014-02-10,33500,34500,33400,34500,5583,306774.0,8892000.0
2014-02-11,34750,34750,34250,34500,1917,306774.0,8892000.0
2014-02-12,35000,35000,34000,34800,7810,309442.0,8892000.0
2014-02-13,34900,35000,33900,35000,13567,311220.0,8892000.0
2014-02-14,35200,35200,34000,35000,15670,311220.0,8892000.0
2014-02-17,35100,35100,34650,34750,4531,308997.0,8892000.0
2014-02-18,34800,34950,34000,34700,5537,308552.0,8892000.0
2014-02-19,34500,34850,34500,34850,7856,309886.0,8892000.0
2014-02-20,35150,35150,34200,34450,2915,306329.0,8892000.0
2014-02-21,34650,34700,33400,33700,13649,299660.0,8892000.0
2014-02-24,33700,34300,33600,34150,9137,303662.0,8892000.0
2014-02-25,34150,34900,34150,34800,13122,309442.0,8892000.0
2014-02-26,34950,34950,34100,34700,3535,308552.0,8892000.0
2014-02-27,34700,34700,34300,34550,965,307219.0,8892000.0
2014-02-28,34250,34700,33750,34700,8145,308552.0,8892000.0
2014-03-03,34900,35150,34400,35150,7027,312554.0,8892000.0
2014-03-04,34750,36750,34600,35250,12744,313443.0,8892000.0
2014-03-05,35800,35800,34700,35100,6599,312109.0,8892000.0
2014-03-06,35150,35150,34400,34800,13414,309442.0,8892000.0
2014-03-07,35050,35800,34950,35700,15310,317444.0,8892000.0
2014-03-10,36750,36750,36050,36750,13488,326781.0,8892000.0
2014-03-11,36750,37300,36350,37000,10820,329004.0,8892000.0
2014-03-12,37300,37650,35250,35800,18537,318334.0,8892000.0
2014-03-13,35800,37700,35550,37700,11258,335228.0,8892000.0
2014-03-14,37000,37700,36700,37250,14659,331227.0,8892000.0
2014-03-17,37800,37800,36850,37500,7217,333450.0,8892000.0
2014-03-18,37900,37900,36650,37200,7533,330782.0,8892000.0
2014-03-19,36950,37200,36750,37000,3021,329004.0,8892000.0
2014-03-20,36750,37100,35900,36700,6874,326336.0,8892000.0
2014-03-21,37000,37000,36450,36950,6139,328559.0,8892000.0
2014-03-24,37200,37200,36200,36950,5360,328559.0,8892000.0
2014-03-25,36950,37850,36500,37850,7886,336562.0,8892000.0
2014-03-26,37850,38000,36800,37200,6136,330782.0,8892000.0
2014-03-27,37000,37000,35450,36050,13786,320557.0,8892000.0
2014-03-28,35750,36450,34600,34950,15738,310775.0,8892000.0
2014-03-31,35200,35200,33500,34500,19830,306774.0,8892000.0
2014-04-01,34200,34750,33500,34150,18610,303662.0,8892000.0
2014-04-02,34150,34950,33950,34400,11341,305885.0,8892000.0
2014-04-03,34600,35000,34300,34300,10058,304996.0,8892000.0
2014-04-04,34550,34550,33200,33200,22769,295214.0,8892000.0
2014-04-07,33000,33050,32450,32950,9036,292991.0,8892000.0
2014-04-08,32950,34100,32500,34100,12943,303217.0,8892000.0
2014-04-09,34650,34650,33100,33500,9004,297882.0,8892000.0
2014-04-10,33600,33850,33200,33350,7040,296548.0,8892000.0
2014-04-11,32850,33150,32600,33100,21152,294325.0,8892000.0
2014-04-14,33000,33700,32800,33000,5978,293436.0,8892000.0
2014-04-15,33100,33450,32600,33400,14319,296993.0,8892000.0
2014-04-16,33400,33700,33100,33700,1730,299660.0,8892000.0
2014-04-17,33750,33850,33050,33850,9868,300994.0,8892000.0
2014-04-18,33850,33850,33350,33650,7030,299216.0,8892000.0
2014-04-21,33600,33600,33200,33500,13741,297882.0,8892000.0
2014-04-22,33500,33550,33050,33500,10075,297882.0,8892000.0
2014-04-23,33300,33800,33300,33450,3734,297437.0,8892000.0
2014-04-24,33700,33700,33000,33300,5150,296104.0,8892000.0
2014-04-25,33800,33850,32850,33500,6871,297882.0,8892000.0
2014-04-28,33300,33750,33000,33400,3883,296993.0,8892000.0
2014-04-29,33700,33800,33250,33700,3003,299660.0,8892000.0
2014-04-30,33750,34150,33650,33900,2308,301439.0,8892000.0
2014-05-02,33700,33700,28850,28850,117800,256534.0,8892000.0
2014-05-07,29700,31150,29500,30000,60160,266760.0,8892000.0
2014-05-08,30200,30350,29600,29900,15364,265871.0,8892000.0
2014-05-09,30200,30200,29450,29500,9713,262314.0,8892000.0
2014-05-12,29300,29650,29150,29150,11802,259202.0,8892000.0
2014-05-13,29150,29850,29150,29850,10079,265426.0,8892000.0
2014-05-14,29500,30300,29500,30100,5550,267649.0,8892000.0
2014-05-15,30100,30100,29400,29450,15489,261869.0,8892000.0
2014-05-16,29200,29300,27200,28650,40254,254756.0,8892000.0
2014-05-19,28300,28500,27750,27950,7576,248531.0,8892000.0
2014-05-20,28100,28150,27100,27850,27940,247642.0,8892000.0
2014-05-21,27750,29300,27500,29250,18268,260091.0,8892000.0
2014-05-22,29000,30000,28700,29550,9043,262759.0,8892000.0
2014-05-23,29850,30350,29350,29500,15141,262314.0,8892000.0
2014-05-26,29500,29700,28500,29600,22500,263203.0,8892000.0
2014-05-27,29650,29950,28650,28750,12469,255645.0,8892000.0
2014-05-28,28850,29300,28500,29300,10621,260536.0,8892000.0
2014-05-29,29800,29800,28850,28850,5592,256534.0,8892000.0
2014-05-30,28800,29150,28750,28850,9435,256534.0,8892000.0
2014-06-02,29550,29550,28450,28600,4460,254311.0,8892000.0
2014-06-03,28350,28950,27250,27300,14856,242752.0,8892000.0
2014-06-05,27300,27500,25850,26650,24563,236972.0,8892000.0
2014-06-09,26600,27500,26000,27000,23928,240084.0,8892000.0
2014-06-10,26700,27100,26150,26700,29958,237416.0,8892000.0
2014-06-11,26700,26700,25950,26150,17523,232526.0,8892000.0
2014-06-12,26300,26600,26050,26150,7972,232526.0,8892000.0
2014-06-13,26200,26300,24500,25600,40813,227635.0,8892000.0
2014-06-16,25400,26100,25300,26050,12012,231637.0,8892000.0
2014-06-17,26450,26450,25750,25950,9303,230747.0,8892000.0
2014-06-18,26300,26300,25850,26100,2332,232081.0,8892000.0
2014-06-19,26100,26400,26000,26300,13329,233860.0,8892000.0
2014-06-20,26400,26500,26200,26500,4594,235638.0,8892000.0
2014-06-23,26750,26800,26150,26350,2778,234304.0,8892000.0
2014-06-24,26300,26900,25900,26400,15016,234749.0,8892000.0
2014-06-25,26150,26700,25950,26000,7141,231192.0,8892000.0
2014-06-26,26100,26300,25900,26000,12738,231192.0,8892000.0
2014-06-27,26350,27400,26000,27400,9021,243641.0,8892000.0
2014-06-30,27350,28000,27050,27800,9653,247198.0,8892000.0
2014-07-01,27550,28050,27450,27950,15284,248531.0,8892000.0
2014-07-02,27950,28450,27500,28200,18869,250754.0,8892000.0
2014-07-03,28100,30800,28000,29550,40530,262759.0,8892000.0
2014-07-04,29950,31350,29550,31000,35327,275652.0,8892000.0
2014-07-07,31500,31500,30300,30400,20857,270317.0,8892000.0
2014-07-08,30900,30900,29800,30000,20312,266760.0,8892000.0
2014-07-09,30100,31300,29600,31300,26762,278320.0,8892000.0
2014-07-10,31450,31950,29800,31250,44338,277875.0,8892000.0
2014-07-11,31100,31150,29900,30450,37275,270761.0,8892000.0
2014-07-14,30000,30100,29350,30000,41205,266760.0,8892000.0
2014-07-15,30050,31000,29800,30900,29891,274763.0,8892000.0
2014-07-16,31000,31650,30100,31300,50305,278320.0,8892000.0
2014-07-17,30950,31500,30250,31400,25457,279209.0,8892000.0
2014-07-18,31000,32050,31000,31600,15384,280987.0,8892000.0
2014-07-21,31950,31950,30800,31200,21948,277430.0,8892000.0
2014-07-22,31400,31400,30450,31150,12071,276986.0,8892000.0
2014-07-23,31100,31200,30700,31000,5497,275652.0,8892000.0
2014-07-24,30600,30950,30400,30900,11037,274763.0,8892000.0
2014-07-25,30700,30700,30200,30700,10568,272984.0,8892000.0
2014-07-28,30500,30900,29850,30600,16321,272095.0,8892000.0
2014-07-29,30500,30900,28800,30000,11004,266760.0,8892000.0
2014-07-30,29750,29950,28500,29600,18360,263203.0,8892000.0
2014-07-31,29400,29950,28850,29950,13825,266315.0,8892000.0
2014-08-01,29800,30050,29300,29950,8561,266315.0,8892000.0
2014-08-04,29700,31300,29450,31200,39172,277430.0,8892000.0
2014-08-05,31200,31400,30700,31000,10022,275652.0,8892000.0
2014-08-06,31000,31100,30350,31050,12114,276097.0,8892000.0
2014-08-07,30800,31400,30100,30500,13828,271206.0,8892000.0
2014-08-08,30450,30700,30000,30500,2476,271206.0,8892000.0
2014-08-11,30400,31150,30050,30800,12533,273874.0,8892000.0
2014-08-12,30750,31000,30350,30950,7635,275207.0,8892000.0
2014-08-13,30800,31100,30600,30950,6974,275207.0,8892000.0
2014-08-14,30800,31050,30550,30900,3694,274763.0,8892000.0
2014-08-18,30800,31050,30200,30600,10091,272095.0,8892000.0
2014-08-19,30450,30900,29750,30800,25306,273874.0,8892000.0
2014-08-20,31000,31000,30250,30450,13316,270761.0,8892000.0
2014-08-21,30550,30550,29400,29500,21195,262314.0,8892000.0
2014-08-22,29500,29700,28950,29000,28671,257868.0,8892000.0
2014-08-25,28800,29600,28800,29500,15031,262314.0,8892000.0
2014-08-26,29550,30300,29400,30200,15768,268538.0,8892000.0
2014-08-27,30300,30600,30000,30350,6674,269872.0,8892000.0
2014-08-28,29900,30300,29600,30300,20012,269428.0,8892000.0
2014-08-29,29750,30700,29750,30650,10645,272540.0,8892000.0
2014-09-01,30650,30800,29600,29850,13672,265426.0,8892000.0
2014-09-02,29950,30300,29400,30200,17455,268538.0,8892000.0
2014-09-03,30750,30750,30200,30700,9913,272984.0,8892000.0
2014-09-04,30550,30700,29400,29950,16056,266315.0,8892000.0
2014-09-05,29950,30400,29850,30350,8193,269872.0,8892000.0
2014-09-11,30150,30500,29850,30000,9801,266760.0,8892000.0
2014-09-12,30500,30500,29800,30300,9459,269428.0,8892000.0
2014-09-15,30500,30850,29800,30850,15723,274318.0,8892000.0
2014-09-16,30850,31450,30600,30950,30273,275207.0,8892000.0
2014-09-17,31000,31950,30600,31950,29261,284099.0,8892000.0
2014-09-18,31950,34050,31700,33900,108692,301439.0,8892000.0
2014-09-19,34300,35000,33100,33450,76328,297437.0,8892000.0
2014-09-22,33450,33950,32600,33200,20917,295214.0,8892000.0
2014-09-23,33400,34150,32500,34000,29244,302328.0,8892000.0
2014-09-24,33650,34150,33100,33800,16828,300550.0,8892000.0
2014-09-25,33350,34350,33050,34150,48130,303662.0,8892000.0
2014-09-26,33550,34300,33500,33900,28349,301439.0,8892000.0
2014-09-29,33700,34700,33700,34500,40444,306774.0,8892000.0
2014-09-30,34500,35550,34100,35000,44134,311220.0,8892000.0
2014-10-01,35400,36450,34900,36350,54396,323224.0,8892000.0
2014-10-02,36350,36600,35950,36450,30771,324113.0,8892000.0
2014-10-06,36450,36550,36200,36400,19203,323669.0,8892000.0
2014-10-07,36400,36450,35700,36400,24978,323669.0,8892000.0
2014-10-08,36400,37150,35850,37000,47561,329004.0,8892000.0
2014-10-10,37000,38000,36750,38000,57412,337896.0,8892000.0
2014-10-13,38000,38500,37250,38300,45869,340564.0,8892000.0
2014-10-14,38300,39550,37800,39450,61843,350789.0,8892000.0
2014-10-15,39950,40100,39150,39200,37923,348566.0,8892000.0
2014-10-16,39400,41900,39400,41800,120490,371686.0,8892000.0
2014-10-17,42400,43000,41450,42650,59252,379244.0,8892000.0
2014-10-20,43050,43050,41150,42500,53524,377910.0,8892000.0
2014-10-21,41900,47000,41900,44800,51982,398362.0,8892000.0
2014-10-22,44800,45300,43500,44600,27110,396583.0,8892000.0
2014-10-23,44200,46000,42200,44100,49714,392137.0,8892000.0
2014-10-24,44400,44400,42250,42850,32862,381022.0,8892000.0
2014-10-27,42850,44600,42600,44000,36744,391248.0,8892000.0
2014-10-28,43350,45100,43350,45100,32889,401029.0,8892000.0
2014-10-29,45050,45600,44100,44600,31621,396583.0,8892000.0
2014-10-30,44500,44500,42150,43550,39648,387247.0,8892000.0
2014-10-31,43100,44200,42700,44100,22285,392137.0,8892000.0
2014-11-03,44400,44550,43350,44050,14009,391693.0,8892000.0
2014-11-04,44150,44150,41550,42500,26111,377910.0,8892000.0
2014-11-05,42500,43100,42200,43000,16248,382356.0,8892000.0
2014-11-06,43450,43450,40500,41300,13057,367240.0,8892000.0
2014-11-07,40450,41200,39450,39850,23896,354346.0,8892000.0
2014-11-10,40000,40000,37400,38150,49318,339230.0,8892000.0
2014-11-11,38000,39200,37500,38300,24937,340564.0,8892000.0
2014-11-12,39000,39000,37450,37500,19740,333450.0,8892000.0
2014-11-13,37950,37950,36150,36650,38217,325892.0,8892000.0
2014-11-14,36500,40000,36500,38450,30375,341897.0,8892000.0
2014-11-17,38700,39800,36500,36900,16173,328115.0,8892000.0
2014-11-18,36900,38000,36600,37500,19209,333450.0,8892000.0
2014-11-19,37500,38100,37000,37700,10437,335228.0,8892000.0
2014-11-20,37700,37700,36500,36500,16950,324558.0,8892000.0
2014-11-21,36500,36600,35600,35900,14401,319223.0,8892000.0
2014-11-24,35900,35900,33200,33300,44028,296104.0,8892000.0
2014-11-25,33500,35900,33500,35900,35329,319223.0,8892000.0
2014-11-26,35550,35650,34350,35250,16643,313443.0,8892000.0
2014-11-27,35500,36400,34750,35100,12718,312109.0,8892000.0
2014-11-28,35150,36000,34500,35800,14670,318334.0,8892000.0
2014-12-01,35350,35900,34800,35450,11882,315221.0,8892000.0
2014-12-02,35500,37500,35050,36900,36422,328115.0,8892000.0
2014-12-03,36900,37000,35450,35600,21990,316555.0,8892000.0
2014-12-04,35600,36900,35550,35600,21267,316555.0,8892000.0
2014-12-05,35900,35950,34550,34850,19307,309886.0,8892000.0
2014-12-08,34300,35100,34300,35100,15064,312109.0,8892000.0
2014-12-09,35850,35850,34100,34900,88591,310331.0,8892000.0
2014-12-10,35000,35450,34400,34950,4627,310775.0,8892000.0
2014-12-11,34750,34850,33750,34800,28014,309442.0,8892000.0
2014-12-12,34800,34800,33950,34700,15517,308552.0,8892000.0
2014-12-15,34500,34500,33100,34300,34409,304996.0,8892000.0
2014-12-16,34350,35000,34100,34950,17885,310775.0,8892000.0
2014-12-17,35000,36800,33800,36000,28897,320112.0,8892000.0
2014-12-18,36000,36550,34050,34950,31180,310775.0,8892000.0
2014-12-19,35200,35400,34350,34700,11043,308552.0,8892000.0
2014-12-22,34700,34950,33850,34750,8516,308997.0,8892000.0
2014-12-23,35250,35250,34050,34700,9597,308552.0,8892000.0
2014-12-24,35200,35200,34250,35100,12176,312109.0,8892000.0
2014-12-26,35400,35400,34650,35150,9668,312554.0,8892000.0
2014-12-29,34650,35350,33850,34400,20453,305885.0,8892000.0
2014-12-30,34100,34650,34050,34450,5169,306329.0,8892000.0
2015-01-02,34150,35200,33950,34450,12457,306329.0,8892000.0
2015-01-05,34950,36200,34550,35900,18782,319223.0,8892000.0
2015-01-06,35550,36000,34650,35500,17900,315666.0,8892000.0
2015-01-07,35100,35600,34450,35200,19224,312998.0,8892000.0
2015-01-08,35200,35200,34350,34800,13558,309442.0,8892000.0
2015-01-09,34500,34900,34150,34800,9827,309442.0,8892000.0
2015-01-12,34800,34800,33850,34300,20941,304996.0,8892000.0
2015-01-13,34300,35050,33900,34500,29126,306774.0,8892000.0
2015-01-14,34500,35950,34000,35850,43627,318778.0,8892000.0
2015-01-15,36200,39800,36200,38800,65582,345010.0,8892000.0
2015-01-16,38400,39800,37850,39800,30001,353902.0,8892000.0
2015-01-19,39900,40800,38000,38100,14507,338785.0,8892000.0
2015-01-20,38500,40650,38150,38800,30868,345010.0,8892000.0
2015-01-21,39500,40250,38700,40100,27117,356569.0,8892000.0
2015-01-22,40100,41100,39000,40550,39480,360571.0,8892000.0
2015-01-23,41450,41450,40250,40750,14613,362349.0,8892000.0
2015-01-26,41500,41500,40350,41050,19287,365017.0,8892000.0
2015-01-27,41050,41400,39950,40200,26745,357458.0,8892000.0
2015-01-28,40200,40850,39600,39600,16658,352123.0,8892000.0
2015-01-29,40200,40200,39050,39450,16390,350789.0,8892000.0
2015-01-30,39450,40950,38100,40350,28607,358792.0,8892000.0
2015-02-02,40500,40500,38600,38800,13663,345010.0,8892000.0
2015-02-03,38550,39350,38500,38700,7822,344120.0,8892000.0
2015-02-04,39500,39500,37550,37550,20368,333895.0,8892000.0
2015-02-05,37450,38200,37050,37700,9819,335228.0,8892000.0
2015-02-06,37750,38550,37500,37800,11138,336118.0,8892000.0
2015-02-09,37850,38000,36600,36700,8222,326336.0,8892000.0
2015-02-10,36500,36600,34950,36100,30360,321001.0,8892000.0
2015-02-11,36000,38350,35900,37450,18777,333005.0,8892000.0
2015-02-12,37650,38550,37300,38250,16514,340119.0,8892000.0
2015-02-13,38700,38750,37950,38200,4873,339674.0,8892000.0
2015-02-16,38200,38250,36800,37250,8102,331227.0,8892000.0
2015-02-17,37250,37600,37000,37000,3152,329004.0,8892000.0
2015-02-23,36900,37750,36100,36200,10940,321890.0,8892000.0
2015-02-24,36150,36450,35900,36200,8749,321890.0,8892000.0
2015-02-25,36500,37050,35500,36850,11285,327670.0,8892000.0
2015-02-26,36850,39000,36800,38750,17419,344565.0,8892000.0
2015-02-27,38950,39300,37550,38100,14934,338785.0,8892000.0
2015-03-02,37900,39700,37900,39550,12711,351679.0,8892000.0
2015-03-03,39600,39950,38850,39750,9154,353457.0,8892000.0
2015-03-04,39250,39750,38350,38350,5291,341008.0,8892000.0
2015-03-05,38350,38750,37300,37450,8360,333005.0,8892000.0
2015-03-06,37300,38050,36550,36600,14990,325447.0,8892000.0
2015-03-09,36800,37100,36050,36400,10829,323669.0,8892000.0
2015-03-10,36250,36900,36150,36300,7793,322780.0,8892000.0
2015-03-11,36100,36450,35600,35600,10580,316555.0,8892000.0
2015-03-12,35500,37100,35400,36600,11929,325447.0,8892000.0
2015-03-13,37000,37300,36350,36550,17025,325003.0,8892000.0
2015-03-16,37300,37800,36800,37100,13510,329893.0,8892000.0
2015-03-17,37000,37400,36200,36250,9276,322335.0,8892000.0
2015-03-18,35900,36950,35450,35900,18828,319223.0,8892000.0
2015-03-19,35900,36200,34450,35300,34514,313888.0,8892000.0
2015-03-20,35000,36600,35000,36600,33901,325447.0,8892000.0
2015-03-23,37050,37500,36350,37100,24578,329893.0,8892000.0
2015-03-24,36800,37600,36500,37300,15074,331672.0,8892000.0
2015-03-25,37300,38550,36950,37450,28084,333005.0,8892000.0
2015-03-26,37400,37400,35900,36100,21840,321001.0,8892000.0
2015-03-27,35850,36550,35200,35350,19315,314332.0,8892000.0
2015-03-30,35100,35550,35000,35400,13023,314777.0,8892000.0
2015-03-31,35850,35850,35100,35400,14014,314777.0,8892000.0
2015-04-01,35400,35500,34750,35100,11928,312109.0,8892000.0
2015-04-02,35500,36900,35500,36600,22922,325447.0,8892000.0
2015-04-03,36350,37000,36250,36800,7474,327226.0,8892000.0
2015-04-06,37800,38000,35650,36800,48779,327226.0,8892000.0
2015-04-07,38000,40800,37000,39000,133532,346788.0,8892000.0
2015-04-08,39400,44250,38600,43100,294312,383245.0,8892000.0
2015-04-09,43600,46250,42300,45800,307587,407254.0,8892000.0
2015-04-10,46100,50000,45800,49450,148444,439709.0,8892000.0
