이화공영(001840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-04-03,241.0,245.0,234.0,245.0,1670.0,3408.0,480000.0
2003-04-04,235.0,244.0,234.0,237.0,3310.0,3288.0,480000.0
2003-04-07,236.0,256.0,236.0,256.0,6227.0,3552.0,480000.0
2003-04-08,248.0,267.0,241.0,256.0,333.0,3552.0,480000.0
2003-04-09,251.0,255.0,243.0,244.0,487.0,3389.0,480000.0
2003-04-10,238.0,248.0,238.0,248.0,11079.0,3442.0,480000.0
2003-04-11,243.0,259.0,243.0,259.0,2507.0,3586.0,480000.0
2003-04-14,251.0,271.0,246.0,252.0,1434.0,3494.0,480000.0
2003-04-15,247.0,255.0,247.0,254.0,5989.0,3528.0,480000.0
2003-04-16,255.0,255.0,245.0,251.0,5907.0,3485.0,480000.0
2003-04-17,248.0,254.0,247.0,254.0,2452.0,3523.0,480000.0
2003-04-18,258.0,258.0,249.0,256.0,590.0,3542.0,480000.0
2003-04-21,257.0,257.0,244.0,253.0,858.0,3504.0,480000.0
2003-04-22,253.0,253.0,245.0,253.0,5402.0,3504.0,480000.0
2003-04-23,251.0,272.0,251.0,264.0,11432.0,3658.0,480000.0
2003-04-24,265.0,273.0,256.0,259.0,5299.0,3590.0,480000.0
2003-04-25,257.0,261.0,246.0,256.0,14751.0,3542.0,480000.0
2003-04-28,235.0,253.0,235.0,254.0,173.0,3523.0,480000.0
2003-04-29,248.0,258.0,248.0,252.0,1523.0,3499.0,480000.0
2003-04-30,252.0,252.0,247.0,253.0,663.0,3504.0,480000.0
2003-05-02,248.0,253.0,248.0,250.0,535.0,3470.0,480000.0
2003-05-06,245.0,251.0,245.0,251.0,337.0,3480.0,480000.0
2003-05-07,243.0,253.0,243.0,254.0,1060.0,3528.0,480000.0
2003-05-09,253.0,256.0,248.0,254.0,1318.0,3528.0,480000.0
2003-05-12,253.0,256.0,251.0,255.0,860.0,3533.0,480000.0
2003-05-13,254.0,266.0,253.0,258.0,2746.0,3576.0,480000.0
2003-05-14,256.0,259.0,253.0,260.0,940.0,3610.0,480000.0
2003-05-15,260.0,267.0,259.0,263.0,2608.0,3638.0,480000.0
2003-05-16,266.0,268.0,259.0,264.0,1015.0,3648.0,480000.0
2003-05-19,260.0,263.0,256.0,264.0,1636.0,3643.0,480000.0
2003-05-20,257.0,261.0,251.0,257.0,522.0,3557.0,480000.0
2003-05-21,253.0,257.0,253.0,259.0,201.0,3590.0,480000.0
2003-05-22,256.0,258.0,255.0,259.0,379.0,3595.0,480000.0
2003-05-23,255.0,258.0,255.0,259.0,1671.0,3595.0,480000.0
2003-05-26,256.0,262.0,255.0,264.0,850.0,3662.0,480000.0
2003-05-27,259.0,268.0,258.0,264.0,287.0,3677.0,480000.0
2003-05-28,262.0,267.0,262.0,266.0,907.0,3696.0,480000.0
2003-05-29,271.0,271.0,271.0,272.0,21.0,3768.0,480000.0
2003-05-30,265.0,266.0,263.0,266.0,1000.0,3691.0,480000.0
2003-06-02,267.0,267.0,258.0,268.0,812.0,3710.0,480000.0
2003-06-03,271.0,271.0,267.0,272.0,943.0,3768.0,480000.0
2003-06-04,272.0,272.0,269.0,271.0,1163.0,3758.0,480000.0
2003-06-05,268.0,268.0,260.0,264.0,701.0,3648.0,480000.0
2003-06-09,266.0,266.0,266.0,268.0,3.0,3710.0,480000.0
2003-06-10,253.0,266.0,253.0,268.0,413.0,3710.0,480000.0
2003-06-11,264.0,266.0,255.0,266.0,871.0,3696.0,480000.0
2003-06-12,258.0,287.0,255.0,263.0,9787.0,3634.0,480000.0
2003-06-13,264.0,264.0,253.0,257.0,2013.0,3557.0,480000.0
2003-06-16,261.0,261.0,254.0,262.0,514.0,3629.0,480000.0
2003-06-17,256.0,263.0,230.0,253.0,1567.0,3509.0,480000.0
2003-06-18,251.0,253.0,250.0,253.0,613.0,3504.0,480000.0
2003-06-19,252.0,266.0,251.0,264.0,467.0,3658.0,480000.0
2003-06-20,256.0,266.0,255.0,266.0,123.0,3691.0,480000.0
2003-06-23,274.0,274.0,257.0,266.0,341.0,3696.0,480000.0
2003-06-24,250.0,266.0,250.0,266.0,126.0,3696.0,480000.0
2003-06-25,273.0,273.0,254.0,272.0,118.0,3778.0,480000.0
2003-06-26,273.0,273.0,271.0,274.0,11.0,3792.0,480000.0
2003-06-27,275.0,275.0,256.0,271.0,501.0,3758.0,480000.0
2003-06-30,273.0,273.0,259.0,270.0,35.0,3744.0,480000.0
2003-07-01,262.0,275.0,262.0,264.0,1069.0,3648.0,480000.0
2003-07-02,254.0,261.0,254.0,263.0,255.0,3634.0,480000.0
2003-07-03,261.0,267.0,258.0,268.0,1106.0,3715.0,480000.0
2003-07-04,267.0,275.0,264.0,276.0,808.0,3826.0,480000.0
2003-07-07,271.0,274.0,256.0,274.0,1370.0,3792.0,480000.0
2003-07-08,271.0,284.0,269.0,284.0,787.0,3931.0,480000.0
2003-07-09,275.0,275.0,267.0,276.0,417.0,3826.0,480000.0
2003-07-10,273.0,282.0,273.0,280.0,129.0,3888.0,480000.0
2003-07-11,273.0,274.0,265.0,266.0,88.0,3691.0,480000.0
2003-07-14,266.0,274.0,258.0,266.0,1320.0,3691.0,480000.0
2003-07-15,263.0,273.0,263.0,270.0,105.0,3744.0,480000.0
2003-07-16,268.0,268.0,268.0,269.0,12.0,3739.0,480000.0
2003-07-18,268.0,271.0,258.0,270.0,2389.0,3744.0,480000.0
2003-07-21,273.0,273.0,262.0,271.0,544.0,3758.0,480000.0
2003-07-22,266.0,271.0,264.0,271.0,424.0,3754.0,480000.0
2003-07-23,269.0,269.0,260.0,268.0,550.0,3715.0,480000.0
2003-07-24,262.0,266.0,254.0,256.0,261.0,3552.0,480000.0
2003-07-25,259.0,259.0,257.0,259.0,24.0,3590.0,480000.0
2003-07-28,255.0,265.0,253.0,254.0,654.0,3518.0,480000.0
2003-07-29,260.0,260.0,251.0,260.0,252.0,3610.0,480000.0
2003-07-30,256.0,267.0,248.0,258.0,33.0,3576.0,480000.0
2003-07-31,261.0,261.0,251.0,262.0,470.0,3624.0,480000.0
2003-08-01,254.0,261.0,252.0,264.0,135.0,3643.0,480000.0
2003-08-04,256.0,259.0,256.0,262.0,30.0,3624.0,480000.0
2003-08-05,246.0,260.0,245.0,259.0,747.0,3595.0,480000.0
2003-08-06,257.0,273.0,241.0,251.0,4727.0,3480.0,480000.0
2003-08-07,245.0,250.0,241.0,244.0,299.0,3384.0,480000.0
2003-08-08,250.0,272.0,246.0,273.0,11515.0,3787.0,480000.0
2003-08-11,291.0,304.0,272.0,305.0,11475.0,4238.0,480000.0
2003-08-12,307.0,334.0,300.0,335.0,4408.0,4646.0,480000.0
2003-08-13,301.0,351.0,294.0,351.0,11082.0,4872.0,480000.0
2003-08-14,344.0,359.0,316.0,359.0,8958.0,4968.0,480000.0
2003-08-18,337.0,366.0,315.0,327.0,4114.0,4531.0,480000.0
2003-08-19,312.0,329.0,286.0,309.0,9191.0,4291.0,480000.0
2003-08-20,300.0,307.0,271.0,277.0,19565.0,3840.0,480000.0
2003-08-21,275.0,276.0,262.0,264.0,1577.0,3658.0,480000.0
2003-08-22,256.0,275.0,256.0,264.0,2416.0,3672.0,480000.0
2003-08-25,261.0,261.0,249.0,252.0,1892.0,3494.0,480000.0
2003-08-26,248.0,255.0,248.0,256.0,2082.0,3547.0,480000.0
2003-08-27,251.0,251.0,246.0,249.0,1316.0,3461.0,480000.0
2003-08-28,248.0,255.0,238.0,256.0,3225.0,3547.0,480000.0
2003-08-29,253.0,253.0,240.0,252.0,894.0,3494.0,480000.0
2003-09-01,247.0,247.0,242.0,248.0,849.0,3437.0,480000.0
2003-09-02,244.0,254.0,243.0,255.0,3737.0,3538.0,480000.0
2003-09-03,252.0,258.0,246.0,259.0,3341.0,3590.0,480000.0
2003-09-04,256.0,262.0,252.0,264.0,3050.0,3648.0,480000.0
2003-09-05,256.0,275.0,256.0,265.0,1279.0,3686.0,480000.0
2003-09-08,264.0,285.0,261.0,286.0,1069.0,3970.0,480000.0
2003-09-09,280.0,313.0,280.0,315.0,2478.0,4368.0,480000.0
2003-09-15,311.0,324.0,296.0,298.0,52.0,4128.0,480000.0
2003-09-16,294.0,295.0,276.0,297.0,173.0,4118.0,480000.0
2003-09-17,296.0,296.0,276.0,279.0,397.0,3859.0,480000.0
2003-09-18,273.0,289.0,266.0,291.0,242.0,4032.0,480000.0
2003-09-19,,,,,,3802.0,480000.0
2003-09-22,265.0,286.0,265.0,285.0,2084.0,3960.0,480000.0
2003-09-23,281.0,283.0,255.0,271.0,1390.0,3758.0,480000.0
2003-09-24,286.0,302.0,286.0,304.0,3224.0,4205.0,480000.0
2003-09-25,337.0,337.0,337.0,340.0,3488.0,4709.0,480000.0
2003-09-26,377.0,377.0,377.0,380.0,4882.0,5256.0,480000.0
2003-09-29,423.0,423.0,380.0,391.0,34323.0,5424.0,480000.0
2003-09-30,400.0,403.0,350.0,364.0,18966.0,5040.0,480000.0
2003-10-01,356.0,364.0,319.0,339.0,9238.0,4704.0,480000.0
2003-10-02,342.0,345.0,324.0,330.0,11456.0,4584.0,480000.0
2003-10-06,330.0,337.0,324.0,325.0,4181.0,4517.0,480000.0
2003-10-07,336.0,359.0,325.0,351.0,14867.0,4872.0,480000.0
2003-10-08,345.0,352.0,324.0,325.0,8207.0,4517.0,480000.0
2003-10-09,325.0,337.0,311.0,339.0,6354.0,4694.0,480000.0
2003-10-10,341.0,374.0,341.0,359.0,3693.0,4536.0,480000.0
2003-10-13,362.0,362.0,329.0,333.0,5039.0,4205.0,480000.0
2003-10-14,352.0,352.0,317.0,343.0,2421.0,4334.0,480000.0
2003-10-15,336.0,342.0,327.0,340.0,147.0,4296.0,480000.0
2003-10-16,342.0,342.0,326.0,338.0,491.0,4272.0,480000.0
2003-10-17,331.0,340.0,326.0,337.0,642.0,4262.0,480000.0
2003-10-20,331.0,331.0,321.0,330.0,1936.0,4176.0,480000.0
2003-10-21,331.0,335.0,326.0,334.0,335.0,4219.0,480000.0
2003-10-22,321.0,336.0,320.0,324.0,4451.0,4109.0,480000.0
2003-10-23,326.0,326.0,304.0,323.0,2134.0,4080.0,480000.0
2003-10-24,315.0,321.0,310.0,319.0,1127.0,4032.0,480000.0
2003-10-27,317.0,321.0,314.0,323.0,653.0,4080.0,480000.0
2003-10-28,316.0,318.0,302.0,310.0,1652.0,3922.0,480000.0
2003-10-29,305.0,307.0,272.0,300.0,1178.0,3792.0,480000.0
2003-10-30,294.0,316.0,287.0,303.0,1272.0,3821.0,480000.0
2003-10-31,301.0,301.0,292.0,304.0,90.0,3840.0,480000.0
2003-11-03,316.0,316.0,292.0,307.0,452.0,3883.0,480000.0
2003-11-04,305.0,306.0,284.0,286.0,640.0,3624.0,480000.0
2003-11-05,274.0,288.0,274.0,280.0,2269.0,3538.0,480000.0
2003-11-06,275.0,294.0,275.0,284.0,504.0,3595.0,480000.0
2003-11-07,289.0,289.0,277.0,289.0,2145.0,3662.0,480000.0
2003-11-10,281.0,288.0,280.0,289.0,489.0,3648.0,480000.0
2003-11-11,289.0,291.0,283.0,293.0,123.0,3696.0,480000.0
2003-11-12,289.0,297.0,287.0,293.0,777.0,3696.0,480000.0
2003-11-13,291.0,294.0,287.0,294.0,629.0,3720.0,480000.0
2003-11-14,292.0,311.0,292.0,309.0,1359.0,3912.0,480000.0
2003-11-17,316.0,316.0,296.0,304.0,2898.0,3840.0,480000.0
2003-11-18,311.0,311.0,296.0,311.0,544.0,3936.0,480000.0
2003-11-19,295.0,310.0,295.0,307.0,1141.0,3888.0,480000.0
2003-11-20,306.0,324.0,306.0,319.0,2374.0,4022.0,480000.0
2003-11-21,311.0,321.0,311.0,321.0,2236.0,4056.0,480000.0
2003-11-24,324.0,338.0,295.0,309.0,17305.0,3907.0,480000.0
2003-11-25,325.0,325.0,297.0,307.0,326.0,3888.0,480000.0
2003-11-26,301.0,315.0,294.0,297.0,1499.0,3749.0,480000.0
2003-11-27,289.0,315.0,289.0,316.0,504.0,3998.0,480000.0
2003-11-28,317.0,317.0,302.0,314.0,351.0,3979.0,480000.0
2003-12-01,304.0,310.0,304.0,309.0,2998.0,5086.0,624000.0
2003-12-02,305.0,316.0,305.0,312.0,4206.0,5123.0,624000.0
2003-12-03,311.0,316.0,311.0,315.0,2333.0,5179.0,624000.0
2003-12-04,313.0,323.0,313.0,316.0,2101.0,5192.0,624000.0
2003-12-05,314.0,319.0,313.0,319.0,712.0,5242.0,624000.0
2003-12-08,317.0,321.0,314.0,323.0,464.0,5304.0,624000.0
2003-12-09,317.0,326.0,317.0,326.0,174.0,5366.0,624000.0
2003-12-10,326.0,326.0,314.0,325.0,1473.0,5354.0,624000.0
2003-12-11,315.0,348.0,315.0,332.0,3786.0,5460.0,624000.0
2003-12-12,326.0,330.0,314.0,332.0,1082.0,5454.0,624000.0
2003-12-15,349.0,369.0,326.0,371.0,19158.0,6103.0,624000.0
2003-12-16,371.0,371.0,343.0,345.0,4462.0,5685.0,624000.0
2003-12-17,341.0,354.0,341.0,350.0,3464.0,5741.0,624000.0
2003-12-18,343.0,372.0,339.0,350.0,1320.0,5741.0,624000.0
2003-12-19,342.0,348.0,340.0,342.0,4029.0,5616.0,624000.0
2003-12-22,340.0,347.0,340.0,343.0,4504.0,5622.0,624000.0
2003-12-23,326.0,370.0,326.0,341.0,5887.0,5604.0,624000.0
2003-12-24,339.0,339.0,339.0,341.0,0.0,5604.0,624000.0
2003-12-26,339.0,339.0,339.0,341.0,0.0,,
2003-12-29,301.0,377.0,301.0,324.0,27890.0,5335.0,6240000.0
2003-12-30,314.0,320.0,284.0,286.0,63547.0,4711.0,6240000.0
2004-01-02,286.0,300.0,279.0,289.0,25318.0,4774.0,6240000.0
2004-01-05,284.0,290.0,253.0,273.0,28190.0,4493.0,6240000.0
2004-01-06,265.0,269.0,252.0,262.0,19257.0,4306.0,6240000.0
2004-01-07,259.0,265.0,255.0,262.0,11220.0,4306.0,6240000.0
2004-01-08,266.0,267.0,245.0,258.0,9619.0,4243.0,6240000.0
2004-01-09,260.0,270.0,243.0,259.0,11967.0,4274.0,6240000.0
2004-01-12,253.0,264.0,253.0,264.0,4215.0,4368.0,6240000.0
2004-01-13,246.0,266.0,246.0,264.0,111.0,4337.0,6240000.0
2004-01-14,246.0,260.0,243.0,254.0,12997.0,4181.0,6240000.0
2004-01-15,248.0,252.0,242.0,252.0,22711.0,4150.0,6240000.0
2004-01-16,255.0,255.0,238.0,246.0,17539.0,4056.0,6240000.0
2004-01-19,238.0,248.0,229.0,241.0,49748.0,3962.0,6240000.0
2004-01-20,235.0,241.0,234.0,243.0,12972.0,3994.0,6240000.0
2004-01-26,245.0,256.0,234.0,244.0,1396.0,4025.0,6240000.0
2004-01-27,238.0,250.0,238.0,250.0,4241.0,4118.0,6240000.0
2004-01-28,244.0,244.0,233.0,246.0,3694.0,4056.0,6240000.0
2004-01-29,240.0,257.0,229.0,246.0,44193.0,4056.0,6240000.0
2004-01-30,239.0,245.0,237.0,243.0,10455.0,3994.0,6240000.0
2004-02-02,245.0,249.0,243.0,248.0,14839.0,4087.0,6240000.0
2004-02-03,249.0,249.0,237.0,243.0,832.0,3994.0,6240000.0
2004-02-04,237.0,245.0,230.0,239.0,21597.0,3931.0,6240000.0
2004-02-05,237.0,241.0,234.0,239.0,5936.0,3931.0,6240000.0
2004-02-06,233.0,246.0,233.0,241.0,10381.0,3962.0,6240000.0
2004-02-09,233.0,252.0,233.0,241.0,18606.0,3962.0,6240000.0
2004-02-10,237.0,245.0,228.0,233.0,25758.0,3838.0,6240000.0
2004-02-11,231.0,236.0,227.0,235.0,9110.0,3869.0,6240000.0
2004-02-12,229.0,238.0,229.0,237.0,4790.0,3900.0,6240000.0
2004-02-13,231.0,240.0,231.0,241.0,5481.0,3962.0,6240000.0
2004-02-16,245.0,245.0,237.0,243.0,4972.0,3994.0,6240000.0
2004-02-17,237.0,243.0,234.0,243.0,8875.0,3994.0,6240000.0
2004-02-18,234.0,241.0,234.0,243.0,954.0,3994.0,6240000.0
2004-02-19,237.0,246.0,237.0,248.0,1240.0,4087.0,6240000.0
2004-02-20,243.0,243.0,220.0,233.0,19522.0,3838.0,6240000.0
2004-02-23,231.0,236.0,227.0,231.0,26025.0,3806.0,6240000.0
2004-02-24,238.0,240.0,221.0,235.0,20408.0,3869.0,6240000.0
2004-02-25,223.0,238.0,223.0,237.0,14135.0,3900.0,6240000.0
2004-02-26,242.0,242.0,233.0,241.0,7643.0,3962.0,6240000.0
2004-02-27,243.0,243.0,234.0,239.0,2667.0,3931.0,6240000.0
2004-03-02,234.0,237.0,234.0,239.0,1913.0,3931.0,6240000.0
2004-03-03,237.0,237.0,230.0,239.0,2940.0,3931.0,6240000.0
2004-03-04,233.0,240.0,233.0,241.0,6527.0,3962.0,6240000.0
2004-03-05,238.0,238.0,229.0,241.0,11554.0,3962.0,6240000.0
2004-03-08,235.0,258.0,232.0,254.0,23199.0,4181.0,6240000.0
2004-03-09,249.0,249.0,234.0,239.0,32809.0,3931.0,6240000.0
2004-03-10,241.0,241.0,234.0,239.0,9959.0,3931.0,6240000.0
2004-03-11,232.0,239.0,232.0,239.0,1185.0,3931.0,6240000.0
2004-03-12,230.0,241.0,222.0,224.0,11510.0,3682.0,6240000.0
2004-03-15,223.0,242.0,223.0,235.0,14897.0,3869.0,6240000.0
2004-03-16,233.0,234.0,231.0,237.0,422.0,3900.0,6240000.0
2004-03-17,231.0,238.0,231.0,241.0,3325.0,3962.0,6240000.0
2004-03-18,231.0,238.0,231.0,241.0,5422.0,3962.0,6240000.0
2004-03-19,234.0,238.0,234.0,241.0,15760.0,3962.0,6240000.0
2004-03-22,235.0,243.0,234.0,244.0,1678.0,4025.0,6240000.0
2004-03-23,239.0,243.0,226.0,244.0,23369.0,4025.0,6240000.0
2004-03-24,243.0,243.0,228.0,239.0,21310.0,3931.0,6240000.0
2004-03-25,240.0,240.0,231.0,241.0,10861.0,3962.0,6240000.0
2004-03-26,234.0,240.0,234.0,241.0,6168.0,3962.0,6240000.0
2004-03-29,252.0,253.0,238.0,241.0,49941.0,3962.0,6240000.0
2004-03-30,241.0,267.0,241.0,269.0,88573.0,4430.0,6240000.0
2004-03-31,275.0,300.0,275.0,301.0,191708.0,4961.0,6240000.0
2004-04-01,336.0,336.0,328.0,337.0,123344.0,5554.0,6240000.0
2004-04-02,331.0,362.0,307.0,322.0,478295.0,5304.0,6240000.0
2004-04-06,331.0,357.0,331.0,360.0,440530.0,5928.0,6240000.0
2004-04-07,380.0,399.0,357.0,360.0,701462.0,5928.0,6240000.0
2004-04-08,343.0,349.0,316.0,320.0,382417.0,5273.0,6240000.0
2004-04-09,323.0,323.0,290.0,304.0,275220.0,4992.0,6240000.0
2004-04-12,318.0,318.0,285.0,295.0,223670.0,4867.0,6240000.0
2004-04-13,301.0,312.0,287.0,298.0,291025.0,4898.0,6240000.0
2004-04-14,297.0,328.0,297.0,301.0,331409.0,4961.0,6240000.0
2004-04-16,302.0,305.0,280.0,292.0,230279.0,4805.0,6240000.0
2004-04-19,286.0,293.0,263.0,271.0,205190.0,4462.0,6240000.0
2004-04-20,271.0,290.0,269.0,283.0,163853.0,4649.0,6240000.0
2004-04-21,274.0,281.0,265.0,273.0,91068.0,4493.0,6240000.0
2004-04-22,270.0,273.0,260.0,264.0,78565.0,4337.0,6240000.0
2004-04-23,264.0,273.0,261.0,269.0,86038.0,4430.0,6240000.0
2004-04-26,266.0,286.0,263.0,288.0,125664.0,4742.0,6240000.0
2004-04-27,301.0,306.0,284.0,286.0,270219.0,4711.0,6240000.0
2004-04-28,291.0,297.0,264.0,264.0,77837.0,4368.0,6240000.0
2004-04-29,263.0,265.0,244.0,256.0,89975.0,4212.0,6240000.0
2004-04-30,255.0,259.0,242.0,246.0,56144.0,4056.0,6240000.0
2004-05-03,242.0,252.0,242.0,252.0,50100.0,4150.0,6240000.0
2004-05-04,246.0,255.0,242.0,256.0,66918.0,4212.0,6240000.0
2004-05-06,253.0,259.0,248.0,256.0,44697.0,4212.0,6240000.0
2004-05-07,253.0,278.0,244.0,262.0,63842.0,4306.0,6240000.0
2004-05-10,253.0,271.0,236.0,246.0,41430.0,4056.0,6240000.0
2004-05-11,241.0,246.0,228.0,233.0,64051.0,3838.0,6240000.0
2004-05-12,231.0,250.0,231.0,246.0,32253.0,4056.0,6240000.0
2004-05-13,240.0,255.0,236.0,250.0,16888.0,4118.0,6240000.0
2004-05-14,251.0,251.0,237.0,243.0,21203.0,3994.0,6240000.0
2004-05-17,235.0,251.0,218.0,222.0,66854.0,3650.0,6240000.0
2004-05-18,210.0,229.0,210.0,231.0,29589.0,3806.0,6240000.0
2004-05-19,229.0,231.0,223.0,231.0,29544.0,3806.0,6240000.0
2004-05-20,229.0,229.0,217.0,220.0,40136.0,3619.0,6240000.0
2004-05-21,228.0,228.0,216.0,227.0,39365.0,3744.0,6240000.0
2004-05-24,221.0,231.0,221.0,229.0,50009.0,3775.0,6240000.0
2004-05-25,230.0,243.0,230.0,233.0,52218.0,3838.0,6240000.0
2004-05-27,231.0,234.0,225.0,235.0,25770.0,3869.0,6240000.0
2004-05-28,229.0,233.0,227.0,229.0,13359.0,3775.0,6240000.0
2004-05-31,226.0,232.0,226.0,233.0,12546.0,3838.0,6240000.0
2004-06-01,234.0,239.0,232.0,239.0,6965.0,3931.0,6240000.0
2004-06-02,233.0,265.0,233.0,262.0,35566.0,4306.0,6240000.0
2004-06-03,249.0,267.0,239.0,244.0,102481.0,4025.0,6240000.0
2004-06-04,253.0,253.0,234.0,244.0,14051.0,4025.0,6240000.0
2004-06-07,241.0,256.0,237.0,239.0,6865.0,3931.0,6240000.0
2004-06-08,235.0,260.0,235.0,248.0,3133.0,4087.0,6240000.0
2004-06-09,243.0,260.0,239.0,254.0,5535.0,4181.0,6240000.0
2004-06-10,256.0,256.0,241.0,243.0,2302.0,3994.0,6240000.0
2004-06-11,251.0,251.0,232.0,243.0,5932.0,3994.0,6240000.0
2004-06-14,253.0,253.0,233.0,246.0,3409.0,4056.0,6240000.0
2004-06-15,241.0,243.0,226.0,243.0,2730.0,3994.0,6240000.0
2004-06-16,236.0,248.0,227.0,237.0,10526.0,3900.0,6240000.0
2004-06-17,227.0,236.0,225.0,237.0,12826.0,3900.0,6240000.0
2004-06-18,227.0,234.0,221.0,237.0,5307.0,3900.0,6240000.0
2004-06-21,228.0,234.0,222.0,227.0,9794.0,3744.0,6240000.0
2004-06-22,226.0,228.0,220.0,224.0,18460.0,3682.0,6240000.0
2004-06-23,221.0,225.0,217.0,225.0,7677.0,3713.0,6240000.0
2004-06-24,224.0,232.0,220.0,233.0,1725.0,3838.0,6240000.0
2004-06-25,221.0,229.0,221.0,229.0,3260.0,3775.0,6240000.0
2004-06-28,225.0,229.0,221.0,231.0,8802.0,3806.0,6240000.0
2004-06-29,229.0,231.0,221.0,231.0,19641.0,3806.0,6240000.0
2004-06-30,229.0,229.0,223.0,229.0,1054.0,3775.0,6240000.0
2004-07-01,223.0,229.0,221.0,225.0,4781.0,3713.0,6240000.0
2004-07-02,230.0,230.0,218.0,227.0,20147.0,3744.0,6240000.0
2004-07-05,223.0,227.0,219.0,225.0,15007.0,3713.0,6240000.0
2004-07-06,230.0,230.0,220.0,224.0,9206.0,3682.0,6240000.0
2004-07-07,218.0,226.0,218.0,227.0,8050.0,3744.0,6240000.0
2004-07-08,222.0,228.0,222.0,227.0,19878.0,3744.0,6240000.0
2004-07-09,221.0,227.0,219.0,225.0,12257.0,3713.0,6240000.0
2004-07-12,226.0,239.0,226.0,227.0,18238.0,3744.0,6240000.0
2004-07-13,230.0,232.0,226.0,227.0,9047.0,3744.0,6240000.0
2004-07-14,229.0,229.0,223.0,231.0,1239.0,3806.0,6240000.0
2004-07-15,227.0,227.0,219.0,225.0,13683.0,3713.0,6240000.0
2004-07-16,223.0,225.0,217.0,225.0,1369.0,3713.0,6240000.0
2004-07-19,216.0,223.0,216.0,225.0,10744.0,3713.0,6240000.0
2004-07-20,224.0,224.0,216.0,224.0,28522.0,3682.0,6240000.0
2004-07-21,220.0,222.0,220.0,224.0,6350.0,3682.0,6240000.0
2004-07-22,220.0,226.0,220.0,224.0,9523.0,3682.0,6240000.0
2004-07-23,219.0,223.0,217.0,225.0,6146.0,3713.0,6240000.0
2004-07-26,218.0,222.0,218.0,222.0,10819.0,3650.0,6240000.0
2004-07-27,220.0,226.0,216.0,224.0,13804.0,3682.0,6240000.0
2004-07-28,222.0,222.0,218.0,224.0,5499.0,3682.0,6240000.0
2004-07-29,217.0,221.0,216.0,220.0,5790.0,3619.0,6240000.0
2004-07-30,222.0,226.0,218.0,224.0,19781.0,3682.0,6240000.0
2004-08-02,221.0,248.0,221.0,250.0,116794.0,4118.0,6240000.0
2004-08-03,243.0,245.0,232.0,243.0,46889.0,3994.0,6240000.0
2004-08-04,237.0,237.0,222.0,227.0,25280.0,3744.0,6240000.0
2004-08-05,223.0,233.0,217.0,229.0,21448.0,3775.0,6240000.0
2004-08-06,223.0,229.0,221.0,231.0,18838.0,3806.0,6240000.0
2004-08-09,224.0,246.0,224.0,233.0,10478.0,3838.0,6240000.0
2004-08-10,227.0,242.0,225.0,231.0,18504.0,3806.0,6240000.0
2004-08-11,226.0,234.0,226.0,233.0,67453.0,3838.0,6240000.0
2004-08-12,229.0,253.0,229.0,246.0,79055.0,4056.0,6240000.0
2004-08-13,236.0,244.0,234.0,246.0,20724.0,4056.0,6240000.0
2004-08-16,250.0,250.0,236.0,246.0,17158.0,4056.0,6240000.0
2004-08-17,258.0,258.0,237.0,239.0,11426.0,3931.0,6240000.0
2004-08-18,248.0,248.0,238.0,250.0,13485.0,4118.0,6240000.0
2004-08-19,255.0,255.0,240.0,250.0,18159.0,4118.0,6240000.0
2004-08-20,236.0,248.0,236.0,250.0,369.0,4118.0,6240000.0
2004-08-23,240.0,252.0,240.0,250.0,13486.0,4118.0,6240000.0
2004-08-24,241.0,246.0,239.0,248.0,18860.0,4087.0,6240000.0
2004-08-25,241.0,270.0,237.0,248.0,44003.0,4087.0,6240000.0
2004-08-26,255.0,274.0,255.0,273.0,204083.0,4493.0,6240000.0
2004-08-27,253.0,265.0,250.0,252.0,58253.0,4150.0,6240000.0
2004-08-30,245.0,260.0,245.0,248.0,19841.0,4087.0,6240000.0
2004-08-31,242.0,259.0,242.0,252.0,36474.0,4150.0,6240000.0
2004-09-01,253.0,253.0,246.0,250.0,3766.0,4118.0,6240000.0
2004-09-02,248.0,250.0,242.0,250.0,13774.0,4118.0,6240000.0
2004-09-03,251.0,253.0,251.0,254.0,2700.0,4181.0,6240000.0
2004-09-06,253.0,254.0,245.0,254.0,14102.0,4181.0,6240000.0
2004-09-07,252.0,257.0,244.0,246.0,11825.0,4056.0,6240000.0
2004-09-08,249.0,249.0,243.0,248.0,15424.0,4087.0,6240000.0
2004-09-09,248.0,255.0,242.0,252.0,26924.0,4150.0,6240000.0
2004-09-10,250.0,250.0,244.0,252.0,554.0,4150.0,6240000.0
2004-09-13,251.0,253.0,246.0,254.0,7349.0,4181.0,6240000.0
2004-09-14,252.0,252.0,246.0,252.0,27030.0,4150.0,6240000.0
2004-09-15,244.0,252.0,244.0,250.0,5269.0,4118.0,6240000.0
2004-09-16,248.0,248.0,244.0,250.0,24741.0,4118.0,6240000.0
2004-09-17,246.0,248.0,244.0,250.0,9674.0,4118.0,6240000.0
2004-09-20,248.0,248.0,244.0,250.0,3467.0,4118.0,6240000.0
2004-09-21,253.0,254.0,245.0,254.0,23205.0,4181.0,6240000.0
2004-09-22,246.0,246.0,245.0,248.0,7717.0,4087.0,6240000.0
2004-09-23,239.0,253.0,239.0,248.0,10453.0,4087.0,6240000.0
