한빛소프트(047080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-28,4850,4900,4750,4875,31674,106843.0,21916452.0
2010-06-29,4900,4900,4720,4830,66679,105856.0,21916452.0
2010-06-30,4650,4750,4530,4680,44810,102569.0,21916452.0
2010-07-01,4600,4680,4565,4580,24230,100377.0,21916452.0
2010-07-02,4580,4785,4500,4735,27922,103774.0,21916452.0
2010-07-05,4880,4885,4655,4765,49523,104432.0,21916452.0
2010-07-06,4870,4875,4650,4800,35650,105199.0,21916452.0
2010-07-07,4895,5300,4890,5230,153091,114623.0,21916452.0
2010-07-08,5230,5310,5030,5110,143050,111993.0,21916452.0
2010-07-09,5030,5700,5030,5650,302386,123828.0,21916452.0
2010-07-12,5750,6490,5750,6490,497564,142238.0,21916452.0
2010-07-13,6630,7460,6590,7300,986802,159990.0,21916452.0
2010-07-14,7300,7300,6730,7000,511032,153415.0,21916452.0
2010-07-15,7100,7800,6740,6950,710787,152319.0,21916452.0
2010-07-16,6960,7000,6400,6610,452897,144868.0,21916452.0
2010-07-19,6500,6500,5940,6120,800953,134129.0,21916452.0
2010-07-20,6200,6440,6100,6180,479822,135444.0,21916452.0
2010-07-21,6260,6380,6060,6060,251755,132814.0,21916452.0
2010-07-22,6060,6070,5310,5360,774119,117472.0,21916452.0
2010-07-23,5500,5550,5130,5360,236414,117472.0,21916452.0
2010-07-26,5310,5550,4845,5170,504185,113308.0,21916452.0
2010-07-27,5170,5300,5090,5270,174039,115500.0,21916452.0
2010-07-28,5330,5330,5080,5100,122889,111774.0,21916452.0
2010-07-29,5110,5130,4900,4950,194770,108486.0,21916452.0
2010-07-30,5070,5070,4850,4900,107281,107391.0,21916452.0
2010-08-02,4935,5170,4880,4880,155196,106952.0,21916452.0
2010-08-03,4990,5130,4900,5100,111137,111774.0,21916452.0
2010-08-04,5050,5310,5050,5180,176281,113527.0,21916452.0
2010-08-05,5180,5200,4945,5010,81465,109801.0,21916452.0
2010-08-06,5010,5030,4900,4940,58524,108267.0,21916452.0
2010-08-09,4850,4965,4820,4820,59495,105637.0,21916452.0
2010-08-10,4815,4830,4600,4605,113837,100925.0,21916452.0
2010-08-11,4590,4645,4470,4530,101225,99282.0,21916452.0
2010-08-12,4470,4575,4400,4400,61964,96432.0,21916452.0
2010-08-13,4400,4425,3745,4240,223522,92926.0,21916452.0
2010-08-16,4120,4510,4100,4465,88661,97857.0,21916452.0
2010-08-17,4465,4640,4450,4640,51831,101692.0,21916452.0
2010-08-18,4650,4670,4485,4550,32793,99720.0,21916452.0
2010-08-19,4465,4600,4450,4540,22041,99501.0,21916452.0
2010-08-20,4470,4535,4350,4410,31628,96652.0,21916452.0
2010-08-23,4320,4400,4240,4400,54666,96432.0,21916452.0
2010-08-24,4400,4400,4275,4340,37391,95117.0,21916452.0
2010-08-25,4250,4350,4205,4265,48140,93474.0,21916452.0
2010-08-26,4365,4370,4230,4295,34041,94131.0,21916452.0
2010-08-27,4210,4335,4195,4320,30477,94679.0,21916452.0
2010-08-30,4320,4380,4270,4335,29672,95008.0,21916452.0
2010-08-31,4300,4325,4190,4295,17722,94131.0,21916452.0
2010-09-01,4295,4310,4230,4275,27113,93693.0,21916452.0
2010-09-02,4220,4345,4220,4305,43445,94350.0,21916452.0
2010-09-03,4305,4375,4305,4350,30209,95337.0,21916452.0
2010-09-06,4320,4380,4250,4300,23893,94241.0,21916452.0
2010-09-07,4300,4370,4260,4320,23672,94679.0,21916452.0
2010-09-08,4340,4470,4340,4440,48410,97309.0,21916452.0
2010-09-09,4410,4845,4410,4780,129470,104761.0,21916452.0
2010-09-10,4800,4800,4620,4700,57313,103007.0,21916452.0
2010-09-13,4750,4820,4710,4795,52050,105089.0,21916452.0
2010-09-14,4800,4850,4650,4700,38538,103007.0,21916452.0
2010-09-15,4800,4800,4550,4640,32339,101692.0,21916452.0
2010-09-16,4640,4640,4420,4430,33447,97090.0,21916452.0
2010-09-17,4365,4590,4365,4575,28471,100268.0,21916452.0
2010-09-20,4575,4655,4525,4610,18136,101035.0,21916452.0
2010-09-24,4680,4680,4555,4615,13943,101144.0,21916452.0
2010-09-27,4615,4615,4540,4600,35883,100816.0,21916452.0
2010-09-28,4625,4625,4450,4505,25772,98734.0,21916452.0
2010-09-29,4555,4570,4500,4560,21543,99939.0,21916452.0
2010-09-30,4560,4580,4500,4560,17886,99939.0,21916452.0
2010-10-01,4580,4645,4500,4585,15820,100487.0,21916452.0
2010-10-04,4520,4600,4440,4535,44429,99391.0,21916452.0
2010-10-05,4535,4540,4400,4495,46461,98559.0,21926452.0
2010-10-06,4580,4580,4305,4305,66658,94393.0,21926452.0
2010-10-07,4265,4370,4265,4315,37200,94613.0,21926452.0
2010-10-08,4335,4390,4300,4300,26895,94284.0,21926452.0
2010-10-11,4300,4370,4115,4200,64112,92091.0,21926452.0
2010-10-12,4200,4245,4075,4180,52342,91653.0,21926452.0
2010-10-13,4110,4300,4110,4190,60129,91872.0,21926452.0
2010-10-14,4150,4280,4150,4195,40711,91981.0,21926452.0
2010-10-15,4195,4260,4155,4250,37353,93187.0,21926452.0
2010-10-18,4285,4380,4255,4330,54684,94942.0,21926452.0
2010-10-19,4255,4500,4255,4445,58515,97463.0,21926452.0
2010-10-20,4430,4430,4350,4425,46865,97025.0,21926452.0
2010-10-21,4420,4450,4280,4330,56226,94942.0,21926452.0
2010-10-22,4330,4370,4225,4230,47826,92749.0,21926452.0
2010-10-25,4230,4285,4170,4170,55904,91433.0,21926452.0
2010-10-26,4175,4270,4155,4180,43675,91653.0,21926452.0
2010-10-27,4175,4325,4140,4290,65233,94064.0,21926452.0
2010-10-28,4270,4350,4250,4285,24283,93955.0,21926452.0
2010-10-29,4330,4330,4180,4250,30353,93187.0,21926452.0
2010-11-01,4255,4300,4195,4195,46982,91981.0,21926452.0
2010-11-02,4200,4200,4100,4170,33945,91433.0,21926452.0
2010-11-03,4120,4210,4100,4195,28343,91981.0,21926452.0
2010-11-04,4150,4200,4050,4150,70884,90995.0,21926452.0
2010-11-05,4150,4195,4035,4035,69073,88473.0,21926452.0
2010-11-08,4035,4040,3900,3965,76171,86938.0,21926452.0
2010-11-09,3990,4045,3665,3715,157613,81457.0,21926452.0
2010-11-10,3680,3690,3575,3650,84167,80032.0,21926452.0
2010-11-11,3675,3715,3620,3700,47892,81128.0,21926452.0
2010-11-12,3700,3830,3635,3720,57102,81566.0,21926452.0
2010-11-15,3750,4160,3705,3930,168156,86171.0,21926452.0
2010-11-16,3950,4020,3800,3855,56015,84526.0,21926452.0
2010-11-17,3855,3910,3805,3865,35743,84746.0,21926452.0
2010-11-18,3950,3995,3865,3950,34371,86609.0,21926452.0
2010-11-19,3965,4020,3870,3940,33368,86390.0,21926452.0
2010-11-22,3940,3950,3770,3770,40427,82663.0,21926452.0
2010-11-23,3725,3875,3690,3750,38208,82224.0,21926452.0
2010-11-24,3600,3790,3375,3780,32432,82882.0,21926452.0
2010-11-25,3780,3830,3730,3760,12632,82443.0,21926452.0
2010-11-26,3730,3795,3630,3660,55247,80251.0,21926452.0
2010-11-29,3690,3690,3500,3630,14969,79593.0,21926452.0
2010-11-30,3625,3655,3520,3595,29557,78826.0,21926452.0
2010-12-01,3595,3595,3460,3550,69738,77839.0,21926452.0
2010-12-02,3585,3585,3510,3540,34065,77620.0,21926452.0
2010-12-03,3595,3595,3460,3530,22062,77400.0,21926452.0
2010-12-06,3530,3530,3440,3485,42157,76414.0,21926452.0
2010-12-07,3500,3960,3500,3755,198585,82334.0,21926452.0
2010-12-08,3775,4080,3775,3990,165186,87487.0,21926452.0
2010-12-09,4020,4120,3960,4000,78945,87706.0,21926452.0
2010-12-10,4000,4070,3890,3970,37874,87048.0,21926452.0
2010-12-13,4000,4000,3805,3900,64674,85513.0,21926452.0
2010-12-14,3850,3925,3790,3880,81806,85075.0,21926452.0
2010-12-15,3880,3920,3805,3845,38750,84307.0,21926452.0
2010-12-16,3845,3900,3785,3850,63789,84417.0,21926452.0
2010-12-17,3900,4105,3805,4010,117834,87925.0,21926452.0
2010-12-20,3930,3935,3470,3870,76574,84855.0,21926452.0
2010-12-21,3900,4040,3860,3925,46713,86061.0,21926452.0
2010-12-22,3935,3935,3690,3690,98729,80909.0,21926452.0
2010-12-23,3670,3795,3225,3605,84719,79045.0,21926452.0
2010-12-24,3600,3640,3525,3620,59161,79374.0,21926452.0
2010-12-27,3555,3670,3525,3525,26189,77291.0,21926452.0
2010-12-28,3515,3595,3485,3570,35627,78277.0,21926452.0
2010-12-29,3570,3570,3465,3550,54576,77839.0,21926452.0
2010-12-30,3550,3575,3480,3540,63448,77620.0,21926452.0
2011-01-03,3560,3570,3450,3525,78590,77291.0,21926452.0
2011-01-04,3500,3640,3490,3625,59774,79483.0,21926452.0
2011-01-05,3680,3680,3610,3650,70014,80032.0,21926452.0
2011-01-06,3645,3740,3605,3660,98730,80251.0,21926452.0
2011-01-07,3650,3760,3595,3665,108815,80360.0,21926452.0
2011-01-10,3695,3695,3560,3625,63397,79483.0,21926452.0
2011-01-11,3630,3630,3480,3530,136836,77400.0,21926452.0
2011-01-12,3535,3560,3430,3460,181344,75866.0,21926452.0
2011-01-13,3425,3490,3410,3485,56361,76414.0,21926452.0
2011-01-14,3520,3670,3500,3605,118419,79045.0,21926452.0
2011-01-17,3630,3650,3520,3585,61010,78606.0,21926452.0
2011-01-18,3590,3590,3490,3530,41003,77400.0,21926452.0
2011-01-19,3550,3590,3500,3520,40339,77181.0,21926452.0
2011-01-20,3585,3600,3500,3595,70686,78826.0,21926452.0
2011-01-21,3590,3690,3560,3635,99286,79703.0,21926452.0
2011-01-24,3635,3930,3600,3900,254417,85513.0,21926452.0
2011-01-25,3870,3950,3835,3835,126807,84088.0,21926452.0
2011-01-26,3830,3920,3780,3860,69028,84636.0,21926452.0
2011-01-27,3870,3880,3725,3815,38985,83649.0,21926452.0
2011-01-28,3810,3810,3680,3720,64509,81566.0,21926452.0
2011-01-31,3675,3680,3450,3630,95334,79593.0,21926452.0
2011-02-01,3730,4150,3705,3955,237704,86719.0,21926452.0
2011-02-07,4160,4160,4030,4095,201478,89789.0,21926452.0
2011-02-08,4070,4705,4070,4705,824668,103164.0,21926452.0
2011-02-09,4750,4950,4450,4815,665244,105576.0,21926452.0
2011-02-10,4840,5270,4835,5020,614964,110071.0,21926452.0
2011-02-11,5030,5320,5000,5220,636088,114456.0,21926452.0
2011-02-14,5550,5620,5270,5500,412936,120595.0,21926452.0
2011-02-15,5410,5440,5150,5270,465320,115552.0,21926452.0
2011-02-16,5250,5670,5200,5670,383613,124323.0,21926452.0
2011-02-17,5700,5710,5350,5480,286718,120157.0,21926452.0
2011-02-18,5520,5630,4985,5390,355340,118184.0,21926452.0
2011-02-21,5280,5350,4895,4900,355340,107440.0,21926452.0
2011-02-22,5000,5300,4950,5190,395604,113798.0,21926452.0
2011-02-23,5040,5180,4660,4700,368666,103181.0,21953452.0
2011-02-24,4620,4845,4130,4220,562573,92644.0,21953452.0
2011-02-25,4220,4400,4145,4365,226900,95827.0,21953452.0
2011-02-28,4450,4450,3905,3905,323913,85728.0,21953452.0
2011-03-02,3910,4065,3860,3965,154931,87045.0,21953452.0
2011-03-03,4045,4045,3850,3890,155278,85399.0,21953452.0
2011-03-04,3925,4035,3850,4010,127567,88033.0,21953452.0
2011-03-07,4000,4070,3885,3900,111097,85618.0,21953452.0
2011-03-08,3900,4245,3860,4130,200382,90668.0,21953452.0
2011-03-09,4045,4235,3880,4130,232800,90668.0,21953452.0
2011-03-10,4190,4510,4170,4295,203911,94290.0,21953452.0
2011-03-11,4215,4370,4150,4315,64194,94729.0,21953452.0
2011-03-14,4195,4205,3710,3930,275300,86277.0,21953452.0
2011-03-15,3895,4160,3785,3995,141266,87704.0,21953452.0
2011-03-16,4050,4095,3925,3950,68811,86716.0,21953452.0
2011-03-17,3850,3985,3810,3985,50508,87485.0,21953452.0
2011-03-18,3980,4090,3915,3985,70268,87485.0,21953452.0
2011-03-21,3985,4065,3900,3910,105634,85838.0,21953452.0
2011-03-22,3910,3940,3845,3850,81502,84521.0,21953452.0
2011-03-23,3855,3930,3810,3860,31153,84740.0,21953452.0
2011-03-24,3875,3915,3785,3785,51824,83094.0,21953452.0
2011-03-25,3800,3800,3700,3700,71653,81228.0,21953452.0
2011-03-28,3645,3765,3645,3680,71230,80811.0,21959452.0
2011-03-29,3700,3700,3430,3535,307876,77627.0,21959452.0
2011-03-30,3530,3530,3265,3310,420874,72686.0,21959452.0
2011-03-31,3320,3450,3265,3370,233174,74003.0,21959452.0
2011-04-01,3370,3400,3195,3255,454420,71478.0,21959452.0
2011-04-04,3250,3280,3225,3255,182958,71478.0,21959452.0
2011-04-05,3285,3480,3265,3420,290842,75101.0,21959452.0
2011-04-06,3410,3470,3380,3395,135544,74552.0,21959452.0
2011-04-07,3400,3430,3290,3340,165769,73345.0,21959452.0
2011-04-08,3315,3365,3295,3320,109954,72905.0,21959452.0
2011-04-11,3390,3430,3305,3325,159866,73015.0,21959452.0
2011-04-12,3380,3395,3220,3300,172756,72466.0,21959452.0
2011-04-13,3270,3320,3165,3245,144105,71258.0,21959452.0
2011-04-14,3265,3265,3125,3175,146617,69721.0,21959452.0
2011-04-15,3130,3160,2740,2740,406902,60169.0,21959452.0
2011-04-18,2740,2905,2670,2860,395021,62804.0,21959452.0
2011-04-19,2845,3090,2835,3030,316969,66537.0,21959452.0
2011-04-20,3040,3325,3040,3220,370979,70709.0,21959452.0
2011-04-21,3290,3300,3095,3200,173896,70270.0,21959452.0
2011-04-22,3200,3250,2800,3000,271402,65878.0,21959452.0
2011-04-25,3000,3000,2850,2945,164842,64671.0,21959452.0
2011-04-26,2950,3010,2865,2875,86775,63133.0,21959452.0
2011-04-27,2870,2950,2860,2870,83695,63024.0,21959452.0
2011-04-28,2930,2930,2795,2850,134286,62584.0,21959452.0
2011-04-29,2815,2870,2595,2660,417380,58412.0,21959452.0
2011-05-02,2610,2660,2465,2500,310547,54899.0,21959452.0
2011-05-03,2520,2565,2490,2550,204647,55997.0,21959452.0
2011-05-04,2525,2585,2475,2505,249225,55008.0,21959452.0
2011-05-06,2525,2625,2505,2545,185226,55887.0,21959452.0
2011-05-09,2580,2665,2515,2550,134038,55997.0,21959452.0
2011-05-11,2580,2590,2450,2565,119239,56326.0,21959452.0
2011-05-12,2580,2580,2510,2570,58243,56436.0,21959452.0
2011-05-13,2570,2575,2485,2560,99189,56216.0,21959452.0
2011-05-16,2515,2570,2495,2510,47339,55118.0,21959452.0
2011-05-17,2500,2545,2460,2510,84637,55118.0,21959452.0
2011-05-18,2515,2550,2350,2450,121632,53801.0,21959452.0
2011-05-19,2380,2400,2100,2230,319406,48970.0,21959452.0
2011-05-20,2110,2170,1900,1920,739388,42162.0,21959452.0
2011-05-23,1940,1950,1670,1690,311298,37111.0,21959452.0
2011-05-24,1620,1760,1605,1710,217879,37551.0,21959452.0
2011-05-25,1700,1810,1700,1765,183682,38758.0,21959452.0
2011-05-26,1790,1950,1765,1930,186269,42382.0,21959452.0
2011-05-27,1960,1960,1840,1890,81389,41503.0,21959452.0
2011-05-30,1830,1930,1815,1930,72438,42382.0,21959452.0
2011-05-31,1960,1960,1785,1785,110033,39198.0,21959452.0
2011-06-01,1800,1830,1700,1785,110200,39198.0,21959452.0
2011-06-02,1750,1810,1710,1800,39347,39527.0,21959452.0
2011-06-03,1760,1840,1760,1775,28388,38978.0,21959452.0
2011-06-07,1775,1845,1760,1790,22335,39307.0,21959452.0
2011-06-08,1840,1840,1775,1800,41939,39527.0,21959452.0
2011-06-09,1800,1830,1760,1810,27371,39747.0,21959452.0
2011-06-10,1830,1910,1800,1855,66543,40735.0,21959452.0
2011-06-13,1855,1895,1810,1815,33758,39856.0,21959452.0
2011-06-14,1830,1860,1800,1855,30127,40735.0,21959452.0
2011-06-15,1860,1865,1750,1845,61011,40515.0,21959452.0
2011-06-16,1845,1845,1785,1835,15236,40296.0,21959452.0
2011-06-17,1835,1860,1780,1810,46559,39747.0,21959452.0
2011-06-20,1810,1865,1775,1865,52943,40954.0,21959452.0
2011-06-21,1860,1945,1860,1900,65752,41723.0,21959452.0
2011-06-22,1945,1945,1800,1915,48066,42052.0,21959452.0
2011-06-23,1915,1925,1855,1875,23307,41174.0,21959452.0
2011-06-24,1925,1945,1880,1945,51617,42711.0,21959452.0
2011-06-27,1945,2235,1915,2235,225111,49079.0,21959452.0
2011-06-28,2260,2300,2040,2155,234407,47323.0,21959452.0
2011-06-29,2175,2395,2145,2310,363733,50726.0,21959452.0
2011-06-30,2180,2360,2180,2340,118579,51385.0,21959452.0
2011-07-01,2340,2370,2260,2320,96450,50946.0,21959452.0
2011-07-04,2350,2355,2260,2270,87891,49848.0,21959452.0
2011-07-05,2270,2270,2115,2130,128710,46774.0,21959452.0
2011-07-06,2150,2260,2075,2200,105434,48311.0,21959452.0
2011-07-07,2180,2215,2120,2160,51413,47432.0,21959452.0
2011-07-08,2140,2350,2080,2270,108724,49848.0,21959452.0
2011-07-11,2275,2510,2275,2415,303838,53032.0,21959452.0
2011-07-12,2330,2475,2280,2475,153823,54350.0,21959452.0
2011-07-13,2500,2695,2500,2540,187124,55777.0,21959452.0
2011-07-14,2660,2660,2490,2545,115487,55887.0,21959452.0
2011-07-15,2625,2850,2545,2825,271540,62035.0,21959452.0
2011-07-18,2825,2995,2775,2800,251325,61486.0,21959452.0
2011-07-19,2840,2840,2680,2800,120848,61486.0,21959452.0
2011-07-20,2830,2895,2670,2700,145680,59291.0,21959452.0
2011-07-21,2670,2730,2500,2525,191066,55448.0,21959452.0
2011-07-22,2535,2635,2510,2535,86146,55667.0,21959452.0
2011-07-25,2535,2680,2500,2650,95397,58193.0,21959452.0
2011-07-26,2660,2810,2645,2780,115112,61047.0,21959452.0
2011-07-27,2800,2850,2660,2715,99772,59620.0,21959452.0
2011-07-28,2715,2785,2580,2590,74832,56875.0,21959452.0
2011-07-29,2600,2695,2550,2640,54862,57973.0,21959452.0
2011-08-01,2650,2720,2595,2650,86281,58193.0,21959452.0
2011-08-02,2615,2625,2440,2500,91403,54899.0,21959452.0
2011-08-03,2475,2475,2285,2325,164864,51056.0,21959452.0
2011-08-04,2330,2670,2320,2560,751849,56216.0,21959452.0
2011-08-05,2320,2775,2185,2400,901163,52703.0,21959452.0
2011-08-08,2400,2490,2070,2205,369927,48421.0,21959452.0
2011-08-09,1950,2150,1875,1875,347389,41174.0,21959452.0
2011-08-10,1900,2100,1900,2045,349086,44907.0,21959452.0
2011-08-11,1850,2100,1840,2095,328152,46005.0,21959452.0
2011-08-12,2220,2250,2095,2110,297474,46334.0,21959452.0
2011-08-16,2190,2385,2180,2340,290424,51385.0,21959452.0
2011-08-17,2340,2370,2255,2290,150140,50287.0,21959452.0
2011-08-18,2325,2460,2210,2305,285988,50617.0,21959452.0
2011-08-19,2140,2200,2050,2100,186967,46115.0,21959452.0
2011-08-22,2100,2185,1980,2010,113596,44138.0,21959452.0
2011-08-23,2030,2095,2000,2050,108832,45017.0,21959452.0
2011-08-24,2105,2150,1985,2030,158476,44578.0,21959452.0
2011-08-25,2080,2080,1960,2010,105283,44138.0,21959452.0
2011-08-26,1990,2040,1980,2010,81978,44138.0,21959452.0
2011-08-29,2030,2080,2020,2045,86087,44907.0,21959452.0
2011-08-30,2070,2205,2040,2120,165731,46554.0,21959452.0
2011-08-31,2150,2200,2080,2155,78350,47323.0,21959452.0
2011-09-01,2200,2210,2100,2115,122057,46444.0,21959452.0
2011-09-02,2075,2150,2050,2150,79226,47213.0,21959452.0
2011-09-05,2055,2145,2055,2080,55354,45676.0,21959452.0
2011-09-06,2030,2070,1850,2005,134181,44029.0,21959452.0
2011-09-07,2010,2080,1990,2055,104784,45127.0,21959452.0
2011-09-08,2035,2090,2000,2030,49062,44578.0,21959452.0
2011-09-09,2050,2075,2010,2040,47802,44797.0,21959452.0
2011-09-14,2030,2150,2030,2040,91835,44797.0,21959452.0
2011-09-15,2135,2135,1995,2050,71354,45017.0,21959452.0
2011-09-16,2070,2095,2025,2085,44541,45785.0,21959452.0
2011-09-19,2050,2105,2025,2105,75585,46225.0,21959452.0
2011-09-20,2060,2190,2015,2150,111341,47213.0,21959452.0
2011-09-21,2200,2280,2120,2140,123602,46993.0,21959452.0
2011-09-22,2100,2165,2080,2080,56640,45676.0,21959452.0
2011-09-23,2020,2040,1950,1980,98002,43480.0,21959452.0
2011-09-26,2020,2030,1685,1700,143709,37331.0,21959452.0
2011-09-27,1720,1825,1720,1800,44689,39527.0,21959452.0
2011-09-28,1820,1900,1820,1870,68402,41064.0,21959452.0
2011-09-29,1865,1970,1830,1945,53714,42711.0,21959452.0
2011-09-30,1910,2020,1895,1955,78151,42931.0,21959452.0
2011-10-04,1920,1920,1760,1870,46019,41064.0,21959452.0
2011-10-05,1900,1905,1785,1845,47035,40515.0,21959452.0
2011-10-06,1940,1940,1855,1880,36364,41284.0,21959452.0
2011-10-07,1895,1940,1880,1935,22683,42492.0,21959452.0
2011-10-10,1950,2000,1930,1995,54446,43809.0,21959452.0
2011-10-11,2000,2030,1960,2000,51088,43919.0,21959452.0
2011-10-12,2040,2040,1990,2010,40282,44138.0,21959452.0
2011-10-13,2025,2095,2005,2050,47633,45017.0,21959452.0
2011-10-14,2050,2075,1995,2005,44907,44029.0,21959452.0
2011-10-17,2010,2090,2010,2070,65396,45456.0,21959452.0
2011-10-18,2005,2075,2005,2065,29266,45346.0,21959452.0
2011-10-19,2140,2140,2065,2110,80677,46334.0,21959452.0
2011-10-20,2110,2265,2085,2110,223490,46334.0,21959452.0
2011-10-21,2130,2235,2050,2195,102689,48201.0,21959452.0
2011-10-24,2220,2285,2190,2235,108412,49079.0,21959452.0
2011-10-25,2235,2250,2165,2205,69198,48421.0,21959452.0
2011-10-26,2195,2200,2150,2175,47369,47762.0,21959452.0
2011-10-27,2145,2215,2145,2160,55151,47432.0,21959452.0
2011-10-28,2200,2220,2100,2150,72871,47213.0,21959452.0
2011-10-31,2190,2190,2080,2080,57872,45676.0,21959452.0
2011-11-01,2090,2130,2050,2115,49072,46444.0,21959452.0
2011-11-02,2040,2100,2020,2060,37576,45236.0,21959452.0
2011-11-03,2080,2365,2075,2365,390693,51934.0,21959452.0
2011-11-04,2390,2450,2300,2385,301632,52373.0,21959452.0
2011-11-07,2430,2430,2290,2350,176074,51605.0,21959452.0
2011-11-08,2350,2390,2305,2320,121425,50946.0,21959452.0
2011-11-09,2325,2355,2245,2255,103368,49519.0,21959452.0
2011-11-10,2175,2180,2080,2140,110747,46993.0,21959452.0
2011-11-11,2160,2250,2140,2240,62644,49189.0,21959452.0
2011-11-14,2305,2305,2210,2265,104928,49738.0,21959452.0
2011-11-15,2470,2470,2200,2280,160023,50068.0,21959452.0
2011-11-16,2335,2335,2220,2260,66180,49628.0,21959452.0
2011-11-17,2295,2295,2130,2185,101624,47981.0,21959452.0
2011-11-18,2140,2190,2120,2160,51103,47432.0,21959452.0
2011-11-21,2210,2210,2085,2150,50643,47213.0,21959452.0
2011-11-22,2080,2180,2025,2075,73233,45566.0,21959452.0
2011-11-23,2035,2110,1900,2085,158063,45785.0,21959452.0
2011-11-24,2080,2110,2000,2035,42873,44687.0,21959452.0
2011-11-25,2080,2080,1980,2070,88002,45456.0,21959452.0
2011-11-28,2055,2095,2050,2060,26937,45236.0,21959452.0
2011-11-29,2065,2115,1980,1980,52676,43480.0,21959452.0
2011-11-30,2000,2050,1980,2020,32336,44358.0,21959452.0
2011-12-01,2060,2065,1980,2010,115901,44138.0,21959452.0
2011-12-02,2010,2030,1980,2015,29507,44248.0,21959452.0
2011-12-05,2050,2050,1980,2010,52407,44138.0,21959452.0
2011-12-06,2010,2035,1965,2010,24682,44138.0,21959452.0
2011-12-07,2000,2055,1970,2035,43739,44687.0,21959452.0
2011-12-08,2050,2050,1995,2020,42938,44358.0,21959452.0
2011-12-09,2020,2020,1975,2000,67626,43919.0,21959452.0
2011-12-12,2030,2045,1995,2030,52618,44578.0,21959452.0
2011-12-13,2020,2020,1975,2005,51676,44029.0,21959452.0
2011-12-14,2000,2145,2000,2095,109898,46005.0,21959452.0
2011-12-15,2085,2085,2000,2050,59520,45017.0,21959452.0
2011-12-16,2075,2075,2000,2035,71957,44687.0,21959452.0
2011-12-19,2035,2055,1810,1935,118385,42492.0,21959452.0
2011-12-20,1890,2025,1890,1990,51779,43699.0,21959452.0
2011-12-21,2035,2045,1985,2000,69014,43919.0,21959452.0
2011-12-22,2030,2030,1980,2005,36042,44029.0,21959452.0
2011-12-23,2020,2025,1980,2005,36407,44029.0,21959452.0
2011-12-26,2015,2020,1975,2020,46072,44358.0,21959452.0
2011-12-27,2015,2015,1960,1990,47168,43699.0,21959452.0
2011-12-28,1995,2005,1950,1990,40210,43699.0,21959452.0
2011-12-29,1990,2015,1950,2015,27245,44248.0,21959452.0
2012-01-02,2005,2030,1990,2000,33953,43919.0,21959452.0
2012-01-03,1990,2010,1975,2000,51955,43919.0,21959452.0
2012-01-04,2030,2300,1985,2300,994745,50507.0,21959452.0
2012-01-05,2400,2500,2300,2390,1200240,52483.0,21959452.0
2012-01-06,2410,2470,2200,2205,427202,48421.0,21959452.0
2012-01-09,2200,2200,2070,2150,247976,47213.0,21959452.0
2012-01-10,2170,2420,2165,2325,475865,51056.0,21959452.0
2012-01-11,2370,2600,2280,2460,541354,54020.0,21959452.0
2012-01-12,2500,2500,2310,2390,206237,52483.0,21959452.0
2012-01-13,2420,2420,2290,2335,139847,51275.0,21959452.0
2012-01-16,2260,2450,2230,2450,216016,53801.0,21959452.0
2012-01-17,2450,2525,2350,2355,115933,51715.0,21959452.0
2012-01-18,2370,2375,2245,2345,111412,51495.0,21959452.0
2012-01-19,2320,2370,2275,2345,102553,51495.0,21959452.0
2012-01-20,2345,2420,2245,2285,144211,50177.0,21959452.0
2012-01-25,2300,2310,2140,2155,128564,47323.0,21959452.0
2012-01-26,2125,2190,2100,2180,110461,47872.0,21959452.0
2012-01-27,2180,2260,2175,2205,76927,48421.0,21959452.0
2012-01-30,2235,2240,2130,2170,76739,47652.0,21959452.0
2012-01-31,2170,2210,2120,2175,98194,47762.0,21959452.0
2012-02-01,2175,2230,2165,2200,108920,48311.0,21959452.0
2012-02-02,2210,2240,2140,2175,92122,47762.0,21959452.0
2012-02-03,2185,2185,2140,2165,82275,47542.0,21959452.0
2012-02-06,2180,2180,2065,2075,124265,45566.0,21959452.0
2012-02-07,2065,2095,1990,2050,109056,45017.0,21959452.0
2012-02-08,2075,2165,2060,2125,108357,46664.0,21959452.0
2012-02-09,2165,2165,2065,2120,71630,46554.0,21959452.0
2012-02-10,2130,2140,2050,2105,82653,46225.0,21959452.0
2012-02-13,2105,2150,2060,2140,72711,46993.0,21959452.0
2012-02-14,2150,2200,2120,2200,95619,48311.0,21959452.0
2012-02-15,2225,2250,2185,2210,129057,48530.0,21959452.0
2012-02-16,2220,2220,2160,2205,81222,48421.0,21959452.0
2012-02-17,2215,2250,2195,2230,124934,48970.0,21959452.0
2012-02-20,2245,2255,2180,2200,107492,48311.0,21959452.0
2012-02-21,2245,2245,2185,2215,44603,48640.0,21959452.0
2012-02-22,2215,2255,2155,2235,82076,49079.0,21959452.0
2012-02-23,2245,2400,2235,2310,345707,50726.0,21959452.0
2012-02-24,2335,2335,2210,2215,104735,48640.0,21959452.0
2012-02-27,2215,2220,2110,2170,91105,47652.0,21959452.0
2012-02-28,2190,2200,2130,2200,47972,48311.0,21959452.0
2012-02-29,2170,2225,2170,2195,103170,48201.0,21959452.0
2012-03-02,2200,2360,2195,2295,150891,50397.0,21959452.0
2012-03-05,2300,2375,2270,2320,124652,50946.0,21959452.0
