포스링크(056730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-17,20164,20164,18734,18973,18727,105588.0,18956586.0
2011-01-18,18765,19173,16211,18053,35001,100470.0,18956586.0
2011-01-19,19002,19002,17028,17576,20785,97816.0,18956586.0
2011-01-20,18324,18324,17474,17713,8723,98574.0,18956586.0
2011-01-21,18665,19309,17743,18735,20032,104261.0,18956586.0
2011-01-24,18733,20264,17948,18359,30229,102176.0,18956586.0
2011-01-25,19584,19584,17369,17781,13761,98953.0,18956586.0
2011-01-26,19276,19276,15119,15124,34195,84167.0,18956586.0
2011-01-27,15306,17028,15119,16009,43089,89096.0,18956586.0
2011-01-28,16688,17674,15700,15976,10484,88906.0,18956586.0
2011-01-31,15973,16466,15324,16248,7575,90423.0,18956586.0
2011-02-01,16520,16520,15327,16452,10561,91560.0,18956586.0
2011-02-07,16450,16518,15664,16350,12587,90992.0,18956586.0
2011-02-08,16518,16518,15769,16163,8589,89949.0,18956586.0
2011-02-09,16314,16314,15734,16214,7514,90233.0,18956586.0
2011-02-10,16057,16313,15801,16299,4213,90707.0,18956586.0
2011-02-11,16293,16447,15973,16009,13149,89096.0,18956586.0
2011-02-14,15958,16434,15601,15635,2728,87011.0,18956586.0
2011-02-15,15634,15990,14304,15328,15499,85305.0,18956586.0
2011-02-16,15019,16005,14813,15311,17957,85210.0,18956586.0
2011-02-17,15580,15937,14781,15431,18135,85873.0,18956586.0
2011-02-18,15120,15800,15051,15805,2791,87959.0,18956586.0
2011-02-21,15836,15836,15050,15754,12626,87674.0,18956586.0
2011-02-22,15839,15839,14935,15635,15382,87011.0,18956586.0
2011-02-23,15802,15802,15071,15465,9350,86063.0,18956586.0
2011-02-24,15190,17779,15088,17781,42692,98953.0,18956586.0
2011-02-25,18424,18529,16688,17031,29092,94783.0,18956586.0
2011-02-28,15344,17336,15326,16282,11600,90612.0,18956586.0
2011-03-02,14917,17168,14917,16265,2945,90518.0,18956586.0
2011-03-03,16244,17166,15426,16231,7307,90328.0,18956586.0
2011-03-04,15836,16603,15818,15874,16691,88338.0,18956586.0
2011-03-07,15802,16245,14714,15533,4936,86442.0,18956586.0
2011-03-08,15651,15651,14714,15465,12570,86063.0,18956586.0
2011-03-09,15462,15494,14644,14988,11396,83409.0,18956586.0
2011-03-10,14983,14983,14508,14988,11912,83409.0,18956586.0
2011-03-11,14985,15020,14423,14953,12486,83219.0,18956586.0
2011-03-14,14952,15020,14441,15022,12163,83599.0,18956586.0
2011-03-15,14644,14933,14096,14800,16383,82366.0,18956586.0
2011-03-16,14795,17011,14558,14988,20215,83409.0,18956586.0
2011-03-17,14953,14985,14304,14953,5035,83219.0,18956586.0
2011-03-18,14953,14971,14168,14698,29390,81798.0,18956586.0
2011-03-21,14286,14679,13673,14392,11213,80092.0,18956586.0
2011-03-22,14406,14471,13895,14374,15772,79997.0,18956586.0
2011-03-23,14439,14472,13895,14238,1617,79239.0,18956586.0
2011-03-24,13896,14220,13623,14222,6327,79144.0,18956586.0
2011-03-25,13963,14218,13520,13931,9406,77532.0,18956586.0
2011-03-28,13929,14220,12874,14017,6553,78006.0,18956586.0
2011-03-29,13792,13997,13623,13966,2584,77722.0,18956586.0
2011-03-30,14014,15989,13964,15976,34388,88906.0,18956586.0
2011-03-31,16008,18051,14783,18019,86205,100280.0,18956586.0
2011-04-01,17879,17879,16056,16061,27853,89380.0,18956586.0
2011-04-04,16058,16350,15583,15583,60303,86726.0,18956586.0
2011-04-05,15495,15769,14983,15413,22436,85779.0,18956586.0
2011-04-06,15544,15544,14863,15192,19510,84546.0,18956586.0
2011-04-07,15188,15224,14763,14868,22802,82745.0,18956586.0
2011-04-08,15190,15190,14646,14885,5508,82840.0,18956586.0
2011-04-11,14883,15052,14473,14528,10726,80850.0,18956586.0
2011-04-12,14439,14933,13859,13915,19515,77438.0,18956586.0
2011-04-13,13810,14284,13554,13846,10896,77059.0,18956586.0
2011-04-14,13827,13827,13453,13727,7986,76395.0,18956586.0
2011-04-15,13828,14015,13572,13966,2054,77722.0,18956586.0
2011-04-18,14815,14815,13386,13829,16354,76964.0,18956586.0
2011-04-19,13927,13927,13453,13796,1466,76774.0,18956586.0
2011-04-20,13876,13876,13282,13625,11139,75826.0,18956586.0
2011-04-21,13964,13964,13179,13779,5273,76679.0,18956586.0
2011-04-22,13760,13792,13299,13523,11824,75258.0,18956586.0
2011-04-25,13349,13590,12617,13591,13310,75637.0,18956586.0
2011-04-26,13640,13640,13297,13609,3960,75732.0,18956586.0
2011-04-27,13691,13691,13435,13455,1670,74879.0,18956586.0
2011-04-28,13623,14492,12226,12944,73895,72035.0,18956586.0
2011-04-29,13554,13554,12516,12722,26833,70803.0,18956586.0
2011-05-02,12449,13010,12311,12705,25448,70708.0,18956586.0
2011-05-03,12380,12773,12362,12637,9822,70329.0,18956586.0
2011-05-04,12821,12821,12598,12740,7227,70898.0,18956586.0
2011-05-06,13027,13027,12598,12859,2974,71561.0,18956586.0
2011-05-09,13028,13028,12667,12978,1130,72225.0,18956586.0
2011-05-11,12975,13029,12737,12944,6010,72035.0,18956586.0
2011-05-12,12941,12941,12786,12910,1172,71845.0,18956586.0
2011-05-13,12904,12904,12752,12876,2264,71656.0,18956586.0
2011-05-16,12666,13008,12633,12876,2744,71656.0,18956586.0
2011-05-17,12854,12854,12260,12859,5066,71561.0,18956586.0
2011-05-18,13588,13588,12667,13114,10553,72983.0,18956586.0
2011-05-19,12873,13283,11987,13097,9436,72888.0,18956586.0
2011-05-20,13180,13180,11612,13012,7740,72414.0,18956586.0
2011-05-23,13112,13112,12312,12944,8444,72035.0,18956586.0
2011-05-24,12429,12872,12411,12416,7303,69097.0,18956586.0
2011-05-25,12446,13282,11611,12501,13553,69571.0,18956586.0
2011-05-26,12075,12906,11613,12570,13615,69950.0,18956586.0
2011-05-27,12567,12635,12157,12586,7841,70045.0,18956586.0
2011-05-30,12584,12940,12104,12927,10153,71940.0,18956586.0
2011-05-31,12943,13879,12518,13881,884891,77248.0,18956586.0
2011-06-01,15907,15957,13572,13711,226167,76300.0,18956586.0
2011-06-02,13672,13672,12343,12603,44860,70139.0,18956586.0
2011-06-03,12481,12943,12294,12637,26539,70329.0,18956586.0
2011-06-07,12428,12702,12259,12433,24582,69192.0,18956586.0
2011-06-08,12024,12262,11750,11888,30063,66158.0,18956586.0
2011-06-09,11886,12262,11768,12263,10376,68244.0,18956586.0
2011-06-10,12260,12260,11254,11479,14799,63884.0,18956586.0
2011-06-13,11461,11461,10455,10662,40991,59334.0,18956586.0
2011-06-14,10319,10898,10012,10475,46596,58292.0,18956586.0
2011-06-15,10388,10659,10028,10509,18114,58481.0,18956586.0
2011-06-16,10675,10675,10012,10031,25200,55827.0,18956586.0
2011-06-17,10045,10215,9808,10014,9223,55732.0,18956586.0
2011-06-20,10470,10470,9875,10219,4642,56870.0,18956586.0
2011-06-21,10215,10388,10064,10390,4479,57818.0,18956586.0
2011-06-22,10457,10457,9877,10321,3979,57438.0,18956586.0
2011-06-23,10385,10487,10011,10304,6038,57344.0,18956586.0
2011-06-24,11188,11188,10184,10440,2272,58102.0,18956586.0
2011-06-27,10488,10725,10013,10219,26026,56870.0,18956586.0
2011-06-28,10215,10470,10014,10014,10670,55732.0,18956586.0
2011-06-29,10064,10064,9910,10066,8265,56017.0,18956586.0
2011-06-30,10281,10281,9907,10049,18146,55922.0,18956586.0
2011-07-01,10215,10215,9841,10066,15739,56017.0,18956586.0
2011-07-04,9976,10213,9875,10049,6228,55922.0,18956586.0
2011-07-05,10184,10184,10046,10185,2742,56680.0,18956586.0
2011-07-06,10184,10371,10083,10185,10128,56680.0,18956586.0
2011-07-07,10252,10252,10014,10201,13990,56775.0,18956586.0
2011-07-08,10282,10282,10113,10219,3053,56870.0,18956586.0
2011-07-11,10214,10214,9976,9981,15425,55543.0,18956586.0
2011-07-12,10200,10200,9707,9895,10294,55069.0,18956586.0
2011-07-13,9876,11338,9721,10525,9998,58576.0,18956586.0
2011-07-14,10523,10555,10249,10304,11116,57344.0,18956586.0
2011-07-15,10251,10456,10182,10338,907,57533.0,18956586.0
2011-07-18,10795,10795,10283,10390,15700,57818.0,18956586.0
2011-07-19,10387,10402,10045,10219,18149,56870.0,18956586.0
2011-07-20,10215,10234,9876,10201,30045,56775.0,18956586.0
2011-07-21,10506,10506,9720,9725,10611,54121.0,18956586.0
2011-07-22,9996,10045,9808,9827,10942,54690.0,18956586.0
2011-07-25,9827,9997,9708,9810,9170,54595.0,18956586.0
2011-07-26,9807,9875,9706,9844,14511,54785.0,18956586.0
2011-07-27,9859,9859,9639,9810,18083,54595.0,18956586.0
2011-07-28,9975,9975,9737,9742,11042,54216.0,18956586.0
2011-07-29,9894,9894,9553,9572,9680,53268.0,18956586.0
2011-08-01,9550,9838,8545,9674,18724,53837.0,18956586.0
2011-08-02,9856,9856,9450,9742,14282,54216.0,18956586.0
2011-08-03,9809,9809,9279,9572,15981,53268.0,18956586.0
2011-08-04,9841,10439,9416,10253,35736,57059.0,18956586.0
2011-08-05,9839,10337,9364,10219,62840,56870.0,18956586.0
2011-08-08,9601,11236,9601,10049,75670,55922.0,18956586.0
2011-08-09,10026,10026,8546,9351,30664,52036.0,18956586.0
2011-08-10,9417,9878,8991,8993,45858,50045.0,18956586.0
2011-08-11,8513,9089,8426,8738,74814,48624.0,18956586.0
2011-08-12,9022,9022,8684,9027,36558,50235.0,18956586.0
2011-08-16,9196,9877,9196,9879,37026,54974.0,18956586.0
2011-08-17,10026,10080,9705,9929,25085,55258.0,18956586.0
2011-08-18,9945,10215,9809,9946,50811,55353.0,18956586.0
2011-08-19,8751,9807,8751,9606,20464,53458.0,18956586.0
2011-08-22,9570,9620,9263,9521,21569,52984.0,18956586.0
2011-08-23,9791,9827,9348,9810,26373,54595.0,18956586.0
2011-08-24,9827,9946,9554,9810,10326,54595.0,18956586.0
2011-08-25,9838,9856,9431,9742,9882,54216.0,18956586.0
2011-08-26,9827,9827,9621,9759,4945,54311.0,18956586.0
2011-08-29,9759,9773,9365,9623,19500,53552.0,18956586.0
2011-08-30,9639,9722,9365,9572,20203,53268.0,18956586.0
2011-08-31,9570,9620,9365,9588,18431,53363.0,18956586.0
2011-09-01,9672,9740,9535,9691,20735,53931.0,18956586.0
2011-09-02,9757,9757,9195,9401,35270,52320.0,18956586.0
2011-09-05,9365,9365,8703,9010,17687,50140.0,18956586.0
2011-09-06,8903,8903,8341,8788,17921,48908.0,18956586.0
2011-09-07,8784,8921,8359,8652,14644,48150.0,18956586.0
2011-09-08,8751,8751,8358,8669,16545,48245.0,18956586.0
2011-09-09,8804,8804,8360,8567,15240,47676.0,18956586.0
2011-09-14,8617,8649,7831,8618,12063,47960.0,18956586.0
2011-09-15,8427,8665,8409,8669,4389,48245.0,18956586.0
2011-09-16,8667,8685,8447,8635,7800,48055.0,18956586.0
2011-09-19,8615,8648,8410,8584,5784,47771.0,18956586.0
2011-09-20,8584,8635,8343,8618,21534,47960.0,18956586.0
2011-09-21,8734,8821,8515,8703,28231,48434.0,18956586.0
2011-09-22,8733,9396,8582,8720,113806,48529.0,18956586.0
2011-09-23,8513,9243,8153,9180,62652,51088.0,18956586.0
2011-09-26,9211,9229,8447,8754,12270,48718.0,18956586.0
2011-09-27,8821,8921,8515,8703,13180,48434.0,18956586.0
2011-09-28,8784,8784,8341,8584,10640,47771.0,18956586.0
2011-09-29,8685,8753,8343,8567,14405,47676.0,18956586.0
2011-09-30,8566,8717,8479,8567,8988,47676.0,18956586.0
2011-10-04,8528,8528,8002,8345,12792,46444.0,18956586.0
2011-10-05,8359,8633,8003,8022,108926,44643.0,18956586.0
2011-10-06,8035,8035,7184,8022,61288,44643.0,18956586.0
2011-10-07,8070,8376,7828,8107,11499,45117.0,18956586.0
2011-10-10,8173,8173,7798,7954,29964,44264.0,18956586.0
2011-10-11,7916,8085,7660,8090,43710,45022.0,18956586.0
2011-10-12,7936,8192,7867,8124,2647,45211.0,18956586.0
2011-10-13,8140,8191,7831,8005,22409,44548.0,18956586.0
2011-10-14,8017,8017,7830,8022,15023,44643.0,18956586.0
2011-10-17,8036,8123,7900,7936,63036,44169.0,18956586.0
2011-10-18,7951,8102,7695,8107,33863,45117.0,18956586.0
2011-10-19,8103,8103,7816,7834,14039,43600.0,18956586.0
2011-10-20,7849,8055,7511,8056,53545,44832.0,18956586.0
2011-10-21,8015,8070,7627,7988,50392,44453.0,18956586.0
2011-10-24,7985,7985,7678,7903,25114,43979.0,18956586.0
2011-10-25,7968,8018,7817,7936,38604,44169.0,18956586.0
2011-10-26,7935,7967,7697,7954,91703,44264.0,18956586.0
2011-10-27,7847,7934,7711,7716,72992,42937.0,18956586.0
2011-10-28,7697,8122,7697,8005,74571,44548.0,18956586.0
2011-10-31,8070,8271,7846,8175,76023,45496.0,18956586.0
2011-11-01,8327,9041,8053,8447,158704,47012.0,18956586.0
2011-11-02,8445,9313,8171,9163,101611,50993.0,18956586.0
2011-11-03,9365,9365,7798,8447,105129,47012.0,18956586.0
2011-11-04,8495,9294,8239,8925,59200,49666.0,18956586.0
2011-11-07,9177,9177,8583,8703,30770,48434.0,18956586.0
2011-11-08,8734,8752,8204,8584,47417,47771.0,18956586.0
2011-11-09,8446,8684,8341,8652,82280,48150.0,18956586.0
2011-11-10,8340,8614,8240,8601,24910,47865.0,18956586.0
2011-11-11,8582,8820,8377,8771,21450,48813.0,18956586.0
2011-11-14,8836,9078,8516,8805,23855,49003.0,18956586.0
2011-11-15,8801,8852,8614,8788,13125,48908.0,18956586.0
2011-11-16,8821,8958,8378,8516,30280,47391.0,18956586.0
2011-11-17,8428,8615,8428,8584,11195,47771.0,18956586.0
2011-11-18,8582,8903,8514,8908,20988,49571.0,18956586.0
2011-11-21,8938,9687,8920,9486,131017,52794.0,18956586.0
2011-11-22,9210,10899,9210,10900,727216,60661.0,18956586.0
2011-11-23,11168,12530,11101,12535,1016120,69760.0,18956586.0
2011-11-24,13080,13912,12687,13318,621595,74120.0,18956586.0
2011-11-25,13317,13522,12056,12825,407791,71372.0,18956586.0
2011-11-28,12972,13283,12529,13114,307255,72983.0,18956586.0
2011-11-29,13519,13739,11647,11803,530778,65685.0,18956586.0
2011-11-30,11748,12054,11305,11990,328047,66727.0,18956586.0
2011-12-01,12056,12093,11070,11751,215098,65400.0,18956586.0
2011-12-02,11749,11849,11206,11462,95465,63789.0,18956586.0
2011-12-05,11581,11819,11339,11514,83115,64073.0,18956586.0
2011-12-06,11513,11513,10832,11003,93969,61230.0,18956586.0
2011-12-07,10964,11563,10964,11514,82967,64073.0,18956586.0
2011-12-08,11405,11816,10948,11240,118150,62557.0,18956586.0
2011-12-09,11138,12875,11070,12127,351990,67485.0,18956586.0
2011-12-12,12262,12500,11768,12263,133921,68244.0,18956586.0
2011-12-13,12292,13603,12122,12740,378732,70898.0,18956586.0
2011-12-14,12500,13436,12500,12570,153911,69950.0,18956586.0
2011-12-15,12293,12924,11954,12399,149338,69002.0,18956586.0
2011-12-16,12396,12447,10537,10542,161195,58671.0,18956586.0
2011-12-19,10913,11748,9022,9844,261691,54785.0,18956586.0
2011-12-20,10045,10488,9720,10355,68084,57628.0,18956586.0
2011-12-21,10470,10676,10064,10270,58974,57154.0,18956586.0
2011-12-22,10319,10438,9839,10219,29812,56870.0,18956586.0
2011-12-23,10046,11102,10046,11070,95581,61609.0,18956586.0
2011-12-26,11218,12172,10724,11496,95414,63978.0,18956586.0
2011-12-27,11406,12004,10963,11479,49001,63884.0,18956586.0
2011-12-28,11647,12090,10898,11547,38573,64263.0,18956586.0
2011-12-29,11237,12378,10812,12042,140200,67012.0,18956586.0
2012-01-02,12242,12447,11781,12297,99710,68433.0,18956586.0
2012-01-03,12532,14135,12157,14136,477272,78670.0,18956586.0
2012-01-04,14609,16244,14577,14851,1130251,82651.0,18956586.0
2012-01-05,14983,15699,14507,15311,517072,85210.0,18956586.0
2012-01-06,15052,16482,14627,14851,361119,82651.0,18956586.0
2012-01-09,15495,15888,14882,15669,220414,87200.0,18956586.0
2012-01-10,16790,18015,16347,16691,817754,92887.0,18956586.0
2012-01-11,16705,17368,15599,15601,286049,86821.0,18956586.0
2012-01-12,15530,15937,14507,15874,199812,88338.0,18956586.0
2012-01-13,15871,15908,15158,15328,86529,85305.0,18956586.0
2012-01-16,15288,15324,14489,14818,98121,82461.0,18956586.0
2012-01-17,14795,16978,14558,16180,347575,90044.0,18956586.0
2012-01-18,16008,16077,14135,14136,1335964,78670.0,18956586.0
2012-01-19,15189,15495,14133,14409,439083,80186.0,18956586.0
2012-01-20,14407,14645,13503,14477,342053,80565.0,18956586.0
2012-01-25,14627,14644,13791,14102,120743,78480.0,18956586.0
2012-01-26,14233,14525,13808,14307,104953,79618.0,18956586.0
2012-01-27,14303,15427,14184,15158,239981,84357.0,18956586.0
2012-01-30,15238,15238,14456,14818,144546,82461.0,18956586.0
2012-01-31,14814,15038,14152,14477,187646,80565.0,18956586.0
2012-02-01,14542,14542,13349,13506,377982,75163.0,18956586.0
2012-02-02,13928,13928,12942,13216,208759,73552.0,18956586.0
2012-02-03,13214,13502,12735,13489,114090,75068.0,18956586.0
2012-02-06,13486,13724,13317,13523,52996,75258.0,18956586.0
2012-02-07,13285,13555,12755,12944,412842,72035.0,18956586.0
2012-02-08,12940,13264,12090,12433,561961,69192.0,18956586.0
2012-02-09,12430,12566,12092,12467,131061,69381.0,18956586.0
2012-02-10,12278,13027,12055,12484,118669,69476.0,18956586.0
2012-02-13,12479,12991,12191,12365,104594,68812.0,18956586.0
2012-02-14,12597,12597,11747,11871,213090,66064.0,18956586.0
2012-02-15,12056,12157,11594,11768,106689,65495.0,18956586.0
2012-02-16,11716,12090,10930,11990,103032,66727.0,18956586.0
2012-02-17,12022,12872,12022,12603,188438,70139.0,18956586.0
2012-02-20,12940,14489,12598,14494,880632,80660.0,18956586.0
2012-02-21,16655,16655,16176,16657,591731,92698.0,18956586.0
2012-02-22,18901,19071,16175,16180,2167875,90044.0,18956586.0
2012-02-23,15664,16994,15664,16418,513950,91371.0,18956586.0
2012-02-24,16450,17642,15156,15601,665447,86821.0,18956586.0
2012-02-27,15157,15495,14166,14222,512311,79144.0,18956586.0
2012-02-28,14471,16347,14471,16009,1328565,89096.0,18956586.0
2012-02-29,15652,15752,14985,15328,366343,85305.0,18956586.0
2012-03-02,15360,15652,14834,15261,259791,84926.0,18956586.0
2012-03-05,15493,15493,14351,14562,294974,81039.0,18956586.0
2012-03-06,14558,15052,14235,14970,721720,83314.0,18956586.0
2012-03-07,14339,16349,14339,15413,590682,85779.0,18956586.0
2012-03-08,15562,15681,14593,14937,296854,83125.0,18956586.0
2012-03-09,14932,15663,14900,15431,534802,85873.0,18956586.0
2012-03-12,15666,15803,15158,15261,520880,84926.0,18956586.0
2012-03-13,15395,16281,15359,15839,754098,88148.0,18956586.0
2012-03-14,15836,15955,14950,15431,2186099,85873.0,18956586.0
2012-03-15,15396,15821,15053,15703,721232,87390.0,18956586.0
2012-03-16,15788,16282,15089,15328,1399342,85305.0,18956586.0
2012-03-19,15052,15139,14048,14528,2012684,80850.0,18956586.0
2012-03-20,14528,14903,14067,14068,1047667,78291.0,18956586.0
2012-03-21,14066,14491,13537,14272,558338,79428.0,18956586.0
2012-03-22,14424,14460,13523,13694,339451,76205.0,18956586.0
2012-03-23,13483,13908,13278,13438,392709,74784.0,18956586.0
2012-03-26,13621,13639,12735,12740,419168,70898.0,18956586.0
2012-03-27,12755,13368,12531,13081,364375,72793.0,18956586.0
2012-03-28,12840,13928,12804,13846,345265,77059.0,18956586.0
2012-03-29,13623,13947,13198,13949,257982,77627.0,18956586.0
2012-03-30,13965,14067,13555,13949,217313,77627.0,18956586.0
2012-04-02,14251,14914,13757,13931,547999,77532.0,18956586.0
2012-04-03,13965,14084,13335,13574,320253,75542.0,18956586.0
2012-04-04,13537,13659,12841,13081,311729,72793.0,18956586.0
2012-04-05,12771,13178,12328,12995,302323,72319.0,18956586.0
2012-04-06,13284,13284,12618,12637,170204,70329.0,18956586.0
2012-04-09,12328,12359,11117,11240,516587,62557.0,18956586.0
2012-04-10,10950,11580,10932,11581,259562,64452.0,18956586.0
2012-04-12,11731,11731,11050,11088,154466,61704.0,18956586.0
2012-04-13,11098,11405,11048,11309,212807,62936.0,18956586.0
2012-04-16,11119,11137,10744,10832,262208,60282.0,18956586.0
2012-04-17,10795,10813,9945,10083,513144,56111.0,18956586.0
2012-04-18,10470,11493,10283,11275,839938,62746.0,18956586.0
2012-04-19,10963,11168,10694,10781,258651,59998.0,18956586.0
2012-04-20,10864,10864,10082,10201,289348,56775.0,18956586.0
2012-04-23,10200,10200,9501,9657,389013,53742.0,18956586.0
2012-04-24,9534,9944,9091,9146,345117,50898.0,18956586.0
2012-04-25,9194,10180,9107,9486,458183,52794.0,18956586.0
2012-04-26,9808,9826,9040,9146,153716,50898.0,18956586.0
2012-04-27,9091,9264,8428,8516,485621,47391.0,18956586.0
2012-04-30,8515,8752,8086,8209,435738,45685.0,18956586.0
2012-05-02,8222,8701,8222,8601,293083,47865.0,18956586.0
2012-05-03,8822,8822,8310,8312,230439,46254.0,18956586.0
2012-05-04,8308,9550,8257,9555,1176895,53173.0,18956586.0
2012-05-07,9463,9568,9021,9555,747612,53173.0,18956586.0
2012-05-08,9739,10096,9397,9708,568636,54026.0,18956586.0
2012-05-09,9535,9603,8973,9061,389085,50425.0,18956586.0
2012-05-10,9024,9279,8854,9129,195494,50804.0,18956586.0
2012-05-11,9157,9226,8647,8669,233056,48245.0,18956586.0
2012-05-14,8527,8920,8308,8738,155077,48624.0,18956586.0
2012-05-15,8632,8632,8002,8414,297942,46823.0,18956586.0
2012-05-16,8412,8412,8004,8312,158973,46254.0,18956586.0
2012-05-17,8340,8834,8138,8482,188800,47202.0,18956586.0
2012-05-18,8170,8833,8070,8175,145856,45496.0,18956586.0
2012-05-21,8462,8836,8242,8805,235239,49003.0,18956586.0
2012-05-22,8855,9147,8649,8805,285464,49003.0,18956586.0
2012-05-23,8835,8940,8565,8771,269621,48813.0,18956586.0
2012-05-24,8959,10083,8940,9436,3153041,52510.0,18956586.0
2012-05-25,9535,9553,9264,9453,378844,52605.0,18956586.0
2012-05-29,9602,9602,9091,9214,416994,51278.0,18956586.0
2012-05-30,9345,9345,8733,8738,504568,48624.0,18956586.0
2012-05-31,8459,8564,8341,8533,251494,47486.0,18956586.0
2012-06-01,8613,8646,8358,8362,221153,46538.0,18956586.0
2012-06-04,7968,8055,7306,7307,516614,40662.0,18956586.0
2012-06-05,7252,7728,7252,7477,396262,41610.0,18956586.0
2012-06-07,7662,7817,7493,7494,353064,41704.0,18956586.0
2012-06-08,7442,7561,7168,7188,353241,39998.0,18956586.0
2012-06-11,7305,7679,7254,7443,278117,41420.0,18956586.0
2012-06-12,7269,7798,7269,7630,460257,42463.0,18956586.0
2012-06-13,7831,7831,7456,7630,184078,42463.0,18956586.0
2012-06-14,7511,7731,7356,7494,285682,41704.0,18956586.0
2012-06-15,7490,7490,7047,7221,352035,40188.0,18956586.0
2012-06-18,7286,7390,7080,7086,516939,39430.0,18956586.0
2012-06-19,7081,7337,7081,7256,338393,40378.0,18956586.0
2012-06-20,7322,7524,7235,7460,609960,41515.0,18956586.0
2012-06-21,7523,7933,7473,7596,614447,42273.0,18956586.0
2012-06-22,7561,7817,7424,7749,356024,43126.0,18956586.0
2012-06-25,7966,8204,7472,7477,848573,41610.0,18956586.0
2012-06-26,7442,7511,7269,7307,314323,40662.0,18956586.0
2012-06-27,7392,7475,7306,7425,295448,41325.0,18956586.0
2012-06-28,7560,7711,7473,7647,417108,42558.0,18956586.0
2012-06-29,7559,7883,7523,7851,668917,43695.0,18956586.0
2012-07-02,8053,8053,7642,7716,473931,42937.0,18956586.0
2012-07-03,7747,7816,7610,7647,420255,42558.0,18956586.0
2012-07-04,7730,7849,7662,7818,442294,43505.0,18956586.0
2012-07-05,7847,8971,7779,8720,8380105,48529.0,18956586.0
2012-07-06,8714,8783,8340,8549,1654003,47581.0,18956586.0
2012-07-09,8566,9503,8548,8993,1887140,50045.0,18956586.0
2012-07-10,8903,9414,8853,9282,1359979,51657.0,18956586.0
2012-07-11,9395,9737,8970,9180,1626925,51088.0,18956586.0
2012-07-12,9059,9195,8547,8703,912398,48434.0,18956586.0
2012-07-13,8783,9075,8053,8975,1306648,49951.0,18956586.0
2012-07-16,9670,10163,9295,9912,2747584,55164.0,18956586.0
2012-07-17,9910,10064,9452,9691,1029449,53931.0,18956586.0
2012-07-18,9708,9708,9024,9248,797685,51467.0,18956586.0
2012-07-19,9346,9689,9040,9521,651598,52984.0,18956586.0
2012-07-20,9708,10097,9247,9248,1551733,51467.0,18956586.0
2012-07-23,8988,9158,8582,8601,684816,47865.0,18956586.0
2012-07-24,8479,8821,7986,8192,730588,45591.0,18956586.0
2012-07-25,7986,8053,7492,7699,689100,42842.0,18956586.0
2012-07-26,7728,8034,7711,7971,329931,44358.0,18956586.0
2012-07-27,8141,8599,8004,8312,349528,46254.0,18956586.0
2012-07-30,8479,8529,8072,8073,243130,44927.0,18956586.0
2012-07-31,8072,8308,7729,7834,392109,43600.0,18956586.0
2012-08-01,7830,8004,7830,7886,125354,43884.0,18956586.0
2012-08-02,7917,8191,7884,7886,346675,43884.0,18956586.0
2012-08-03,7766,7968,7593,7818,149291,43505.0,18956586.0
2012-08-06,7915,7984,7764,7920,218919,44074.0,18956586.0
2012-08-07,7984,8016,7696,7784,180185,43316.0,18956586.0
2012-08-08,7799,7885,7580,7681,312545,42747.0,18956586.0
2012-08-09,7627,7745,7403,7545,298451,41989.0,18956586.0
2012-08-10,7611,7611,7338,7494,178286,41704.0,18956586.0
2012-08-13,7577,7628,7455,7596,173282,42273.0,18956586.0
2012-08-14,7677,7677,7421,7545,147050,41989.0,18956586.0
2012-08-16,7543,7543,7373,7494,299304,41704.0,18956586.0
2012-08-17,7493,7662,7493,7562,215898,42084.0,18956586.0
2012-08-20,7731,8019,7543,7869,507695,43790.0,18956586.0
2012-08-21,7950,7950,7609,7614,242737,42368.0,18956586.0
2012-08-22,7697,7935,7628,7766,479338,43221.0,18956586.0
2012-08-23,7697,8703,7697,8073,1880267,44927.0,18956586.0
2012-08-24,8053,8205,7917,8073,374099,44927.0,18956586.0
2012-08-27,8120,8271,7710,7732,634607,43031.0,18956586.0
2012-08-28,7611,7713,7306,7307,667363,40662.0,18956586.0
2012-08-29,7267,7371,7065,7221,468512,40188.0,18956586.0
2012-08-30,7166,7354,7148,7290,268143,40567.0,18956586.0
2012-08-31,7217,7321,7148,7153,276735,39809.0,18956586.0
2012-09-03,7254,7373,6573,6575,506254,36586.0,18956586.0
2012-09-04,6469,6642,6130,6506,777066,36207.0,18956586.0
2012-09-05,6675,7050,6589,6745,408101,37910.0,19146385.0
2012-09-06,6812,7748,6505,7749,1286634,43558.0,19146385.0
2012-09-07,8171,8358,7523,7664,1784970,43079.0,19146385.0
2012-09-10,7659,7659,7303,7477,671058,42026.0,19146385.0
2012-09-11,7579,7968,7510,7818,894638,43941.0,19146385.0
2012-09-12,7831,8123,7594,7681,775275,43175.0,19146385.0
2012-09-13,7767,7885,7493,7494,478529,42122.0,19146385.0
2012-09-14,7610,7780,7474,7699,386953,43271.0,19146385.0
2012-09-17,7747,7848,7524,7766,417555,43654.0,19146385.0
2012-09-18,7729,8223,7729,8022,929581,45090.0,19146385.0
2012-09-19,8122,8411,7935,8005,753315,44994.0,19146385.0
2012-09-20,7966,8153,7659,7664,468769,43079.0,19146385.0
2012-09-21,7710,8153,7590,7920,570974,44515.0,19146385.0
2012-09-24,7967,8035,7779,7954,306103,44707.0,19146385.0
2012-09-25,7968,7968,7524,7562,361229,42505.0,19146385.0
