이매진아시아(036260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-05,8299,8358,7881,8239,482650,31875.0,46195752.0
2009-06-08,9373,9433,8955,9434,1033695,36495.0,46195752.0
2009-06-09,10806,10806,10806,10807,312806,41807.0,46195752.0
2009-06-10,11344,11702,9493,9971,5379161,38573.0,46195752.0
2009-06-11,9911,10269,9493,9553,988727,36957.0,46195752.0
2009-06-12,9552,10985,9135,10329,2082703,39959.0,46195752.0
2009-06-15,10687,10866,10388,10687,906689,41345.0,46195752.0
2009-06-16,10388,10926,10269,10269,1341212,39728.0,46195752.0
2009-06-17,10269,10269,9672,9971,838323,38573.0,46195752.0
2009-06-18,10090,10209,9791,10031,482929,38804.0,46195752.0
2009-06-19,10030,10329,9433,9672,891233,37419.0,46195752.0
2009-06-22,9732,10209,9493,9851,480841,38111.0,46195752.0
2009-06-23,9075,9373,8418,8419,1732412,32568.0,46195752.0
2009-06-24,8418,8896,8239,8896,867072,34416.0,46195752.0
2009-06-25,8896,8896,8299,8598,937329,33261.0,46195752.0
2009-06-26,8717,8717,7881,8001,945680,30951.0,46195752.0
2009-06-29,7940,8896,7642,8598,1455489,33261.0,46195752.0
2009-06-30,8597,8717,8060,8239,644657,31875.0,46195752.0
2009-07-01,8358,8896,8179,8836,535715,35310.0,47715752.0
2009-07-02,8955,9314,8537,8836,641227,35310.0,47715752.0
2009-07-03,8597,9015,8478,8956,434754,35787.0,47715752.0
2009-07-06,8955,9314,8776,8896,440728,35548.0,47715752.0
2009-07-07,8896,9015,8597,8896,346288,35548.0,47715752.0
2009-07-08,8836,9493,8776,9434,744938,37695.0,47715752.0
2009-07-09,9672,9791,9135,9195,339716,36741.0,47715752.0
2009-07-10,8239,8955,8239,8777,614706,35071.0,47715752.0
2009-07-13,8836,10090,7463,10090,6973958,40320.0,47715752.0
2009-07-14,10567,10926,9015,9135,4810471,36503.0,47715752.0
2009-07-15,9075,9612,8000,8717,2749271,34832.0,47715752.0
2009-07-16,8836,8896,8478,8657,807218,34594.0,47715752.0
2009-07-17,8717,9493,8597,9195,1515358,36741.0,47715752.0
2009-07-20,8597,9015,8478,8836,1129237,35310.0,47715752.0
2009-07-21,8776,9194,8657,9075,825193,36264.0,47715752.0
2009-07-22,9075,10030,8717,9792,2378588,39127.0,47715752.0
2009-07-23,9732,9911,9075,9075,2384022,36264.0,47715752.0
2009-07-24,9135,9552,8836,9135,1424672,36503.0,47715752.0
2009-07-27,9135,9254,8896,8956,783858,35787.0,47715752.0
2009-07-28,8955,9015,8657,8657,958602,34594.0,47715752.0
2009-07-29,8657,8776,8478,8538,655561,34117.0,47715752.0
2009-07-30,8418,9075,8418,8538,886175,35189.0,49215752.0
2009-07-31,8657,8657,8418,8538,593560,35189.0,49215752.0
2009-08-03,8657,8657,8418,8478,390720,34943.0,49215752.0
2009-08-04,8537,8537,7940,8239,1090520,33959.0,49215752.0
2009-08-05,8120,8299,7881,7941,472771,32728.0,49215752.0
2009-08-06,8060,8239,7821,8060,516198,33221.0,49215752.0
2009-08-07,8179,8179,7881,7941,407881,32728.0,49215752.0
2009-08-10,8060,8120,7821,7941,452072,32728.0,49215752.0
2009-08-11,7940,8060,7642,7762,364634,31990.0,49215752.0
2009-08-12,7642,8000,7582,7881,509908,32482.0,49215752.0
2009-08-13,7940,8000,6746,6986,2370892,28791.0,49215752.0
2009-08-14,6925,7642,6866,7165,996271,29529.0,49215752.0
2009-08-17,7284,7284,6746,6747,815173,27807.0,49215752.0
2009-08-18,6448,6746,6328,6568,1178781,27069.0,49215752.0
2009-08-19,6567,6746,6448,6687,511923,27561.0,49215752.0
2009-08-20,6806,7105,6687,7045,704667,29037.0,49215752.0
2009-08-21,6985,7045,6090,6209,1348962,25592.0,49215752.0
2009-08-24,6209,6209,5612,5971,929847,24608.0,49215752.0
2009-08-25,6328,6328,5791,5851,503402,24116.0,49215752.0
2009-08-26,5970,6090,5791,6030,619704,24854.0,49215752.0
2009-08-27,5970,6925,5910,6806,1263917,28053.0,49215752.0
2009-08-28,6627,7105,6388,6448,875214,26577.0,49215752.0
2009-08-31,6448,6567,6209,6209,450561,25592.0,49215752.0
2009-09-01,6090,6328,6030,6090,354475,25100.0,49215752.0
2009-09-02,6030,6687,6030,6329,935233,26084.0,49215752.0
2009-09-03,6269,6567,6090,6448,369196,26577.0,49215752.0
2009-09-04,6448,6687,6388,6508,479667,26823.0,49215752.0
2009-09-07,6746,6746,6328,6389,442087,26330.0,49215752.0
2009-09-08,6388,6567,6269,6269,411907,25838.0,49215752.0
2009-09-09,6448,6448,6149,6269,334523,25838.0,49215752.0
2009-09-10,6388,6507,6269,6389,284804,26330.0,49215752.0
2009-09-11,6567,6567,6328,6448,295768,26577.0,49215752.0
2009-09-14,6507,6507,6328,6448,285931,26577.0,49215752.0
2009-09-15,6448,6507,6090,6209,601732,25592.0,49215752.0
2009-09-16,6149,6269,6030,6209,505346,25592.0,49215752.0
2009-09-17,6030,6149,5791,5971,543453,24608.0,49215752.0
2009-09-18,5791,5851,5612,5612,632048,23131.0,49215752.0
2009-09-21,5731,6149,5731,5971,617523,24608.0,49215752.0
2009-09-22,6149,6149,5851,6030,276298,24854.0,49215752.0
2009-09-23,6090,6090,5791,5791,301286,23870.0,49215752.0
2009-09-24,5851,5910,5552,5612,376706,23131.0,49215752.0
2009-09-25,5612,5672,5433,5553,444782,22885.0,49215752.0
2009-09-28,5672,6030,5492,5791,462755,23870.0,49215752.0
2009-09-29,5791,5970,5612,5672,178691,23377.0,49215752.0
2009-09-30,5612,5970,5612,5732,236777,23624.0,49215752.0
2009-10-01,5612,5731,5492,5672,195969,23377.0,49215752.0
2009-10-05,5612,5791,5373,5493,349022,22639.0,49215752.0
2009-10-06,5612,5612,5373,5374,192593,22147.0,49215752.0
2009-10-07,5373,5492,5194,5314,467963,21901.0,49215752.0
2009-10-08,5313,5373,5134,5254,298357,21655.0,49215752.0
2009-10-09,5313,5492,5254,5314,358759,21901.0,49215752.0
2009-10-12,5433,5612,5254,5374,155617,22147.0,49215752.0
2009-10-13,5433,5433,5194,5254,240470,21655.0,49215752.0
2009-10-14,5254,5373,5194,5314,90001,21901.0,49215752.0
2009-10-15,5373,5433,5254,5374,109613,22147.0,49215752.0
2009-10-16,5373,5433,5313,5374,132865,22147.0,49215752.0
2009-10-19,5313,5433,5254,5254,116116,21655.0,49215752.0
2009-10-20,5373,5492,5313,5433,201202,22393.0,49215752.0
2009-10-21,5433,6209,5433,6030,1707781,24854.0,49215752.0
2009-10-22,5910,5910,5492,5553,781083,22885.0,49215752.0
2009-10-23,5612,5672,5194,5254,722421,21868.0,49700352.0
2009-10-26,5373,5552,5134,5433,872361,22614.0,49700352.0
2009-10-27,5492,5492,5254,5433,437555,22614.0,49700352.0
2009-10-28,5313,5433,5134,5194,685544,21620.0,49700352.0
2009-10-29,5134,5254,4895,5194,374493,21620.0,49700352.0
2009-10-30,5194,5433,5134,5374,346975,22365.0,49700352.0
2009-11-02,5313,5373,5134,5135,210782,21371.0,49700352.0
2009-11-03,5313,5313,4776,5075,394301,21123.0,49700352.0
2009-11-04,5254,5254,5015,5194,164835,21620.0,49700352.0
2009-11-05,5194,5313,4955,5135,228012,21371.0,49700352.0
2009-11-06,5134,5194,5015,5194,257251,21620.0,49700352.0
2009-11-09,5194,5970,5134,5971,982580,24850.0,49700352.0
2009-11-10,5851,6149,5612,5911,1142593,24602.0,49700352.0
2009-11-11,5910,6627,5791,6329,3021373,26341.0,49700352.0
2009-11-12,6090,6388,5910,5971,771104,24850.0,49700352.0
2009-11-13,5910,6567,5612,6209,1302968,25844.0,49700352.0
2009-11-16,6328,7105,6328,6866,6699193,28578.0,49700352.0
2009-11-17,6806,7343,6567,7045,2304243,29323.0,49700352.0
2009-11-18,6925,8000,6746,8001,3526428,33325.0,49738352.0
2009-11-19,8239,8896,7940,8120,3519744,33822.0,49738352.0
2009-11-20,8120,8717,7821,8359,2025280,34817.0,49738352.0
2009-11-23,8657,8776,7761,7941,2214835,33076.0,49738352.0
2009-11-24,7821,8000,6806,6806,3018137,28351.0,49738352.0
2009-11-25,6866,7821,6866,7821,2928458,32579.0,49738352.0
2009-11-26,8120,8299,7343,7941,2986985,33076.0,49738352.0
2009-11-27,7881,7881,6925,7224,1458788,30092.0,49738352.0
2009-11-30,6985,7343,6567,7165,1573482,29843.0,49738352.0
2009-12-01,7224,7821,7105,7642,1916980,31833.0,49738352.0
2009-12-02,7582,7821,7403,7642,1136157,31941.0,49907552.0
2009-12-03,8358,8776,8239,8777,2407750,36682.0,49907552.0
2009-12-04,8358,9075,7940,8001,8413635,33438.0,49907552.0
2009-12-07,7940,8179,7403,7583,5117219,31691.0,49907552.0
2009-12-08,7642,7821,7403,7821,2029499,34659.0,52914152.0
2009-12-09,7642,7761,7522,7583,1030689,33600.0,52914152.0
2009-12-10,7642,8000,7343,7583,2161240,33600.0,52914152.0
2009-12-11,7582,7642,7343,7404,1234176,32807.0,52914152.0
2009-12-14,7343,7522,6985,7344,1081643,32542.0,52914152.0
2009-12-15,7224,7582,7224,7344,707499,32542.0,52914152.0
2009-12-16,7343,7343,6925,7165,1346096,31748.0,52914152.0
2009-12-17,7105,7105,6746,6926,1187905,30690.0,52914152.0
2009-12-18,6985,7045,6627,6627,930485,29367.0,52914152.0
2009-12-21,5672,5672,5672,5672,141858,25134.0,52914152.0
2009-12-22,4836,4836,4836,4836,458596,21430.0,52914152.0
2009-12-23,4477,5015,4239,4418,8742650,19578.0,52914152.0
2009-12-24,4358,4597,4298,4538,1467363,20469.0,53865952.0
2009-12-28,4477,4477,4119,4239,2668755,19122.0,53865952.0
2009-12-29,4179,4298,4060,4239,1335606,19122.0,53865952.0
2009-12-30,4179,4298,4119,4239,945834,19122.0,53865952.0
2010-01-04,4239,4298,4119,4299,644576,19392.0,53865952.0
2010-01-05,4358,4776,4358,4597,1577341,20738.0,53865952.0
2010-01-06,4716,4776,4418,4597,1208627,20738.0,53865952.0
2010-01-07,4657,4895,4418,4776,1944099,21546.0,53865952.0
2010-01-08,4657,4776,4179,4418,3263169,19930.0,53865952.0
2010-01-11,4477,4597,4179,4299,1427837,19392.0,53865952.0
2010-01-12,4239,4298,4119,4179,735353,18853.0,53865952.0
2010-01-13,4179,4537,4179,4359,842205,19661.0,53865952.0
2010-01-14,4418,4418,4298,4299,424279,19392.0,53865952.0
2010-01-15,4298,4358,4119,4239,639443,19122.0,53865952.0
2010-01-18,4418,4477,4239,4299,681944,19392.0,53865952.0
2010-01-19,4298,4477,4179,4359,1038172,19661.0,53865952.0
2010-01-20,4358,4537,4119,4120,1206443,18584.0,53865952.0
2010-01-21,4119,4239,4000,4120,511059,18584.0,53865952.0
2010-01-22,4119,4119,3880,4060,975308,18314.0,53865952.0
2010-01-25,3940,4060,3522,3642,1008331,16429.0,53865952.0
2010-01-26,3642,3821,3522,3642,786317,16429.0,53865952.0
2010-01-27,3642,3642,3283,3344,1323196,15082.0,53865952.0
2010-01-28,3403,3522,3164,3523,734384,15890.0,53865952.0
2010-01-29,3343,3582,3343,3523,404706,15890.0,53865952.0
2010-02-01,3403,3582,3343,3403,248870,15352.0,53865952.0
2010-02-02,3522,3582,3403,3582,720864,16160.0,53865952.0
2010-02-03,3522,3582,3343,3403,1134853,15352.0,53865952.0
2010-02-04,3462,3462,3283,3403,1217922,15352.0,53865952.0
2010-02-05,3343,3880,3045,3582,3178931,16160.0,53865952.0
2010-02-08,3462,3522,3224,3224,1087886,14544.0,53865952.0
2010-02-09,3164,3343,3104,3224,529485,14544.0,53865952.0
2010-02-10,3224,3403,3164,3284,921492,14813.0,53865952.0
2010-02-11,3224,3403,3164,3344,626375,15082.0,53865952.0
2010-02-12,3283,3522,3283,3344,414141,15082.0,53865952.0
2010-02-16,3343,3821,3343,3642,2056391,16429.0,53865952.0
2010-02-17,3642,3821,3582,3761,1042590,16968.0,53865952.0
2010-02-18,3821,3821,3642,3761,484421,16968.0,53865952.0
2010-02-19,3821,4179,3343,3344,3098343,15082.0,53865952.0
2010-02-22,3403,3582,3283,3463,656944,15621.0,53865952.0
2010-02-23,3462,3940,3462,3941,3017942,17776.0,53865952.0
2010-02-24,3940,4358,3821,3821,1286050,17237.0,53865952.0
2010-02-25,3821,4060,3761,3761,620786,16968.0,53865952.0
2010-02-26,3821,4298,3761,4299,2507032,19392.0,53865952.0
2010-03-02,4358,4657,4179,4478,1493168,20200.0,53865952.0
2010-03-03,4477,4537,4358,4418,576176,19930.0,53865952.0
2010-03-04,4597,4597,4298,4538,621175,20469.0,53865952.0
2010-03-05,4537,4537,4000,4120,1056184,18584.0,53865952.0
2010-03-08,4239,4477,4060,4359,453007,19661.0,53865952.0
2010-03-09,4239,4597,4239,4418,654151,19930.0,53865952.0
2010-03-10,4477,4477,4179,4359,451143,19661.0,53865952.0
2010-03-11,4298,4358,4060,4239,430256,19122.0,53865952.0
2010-03-12,4239,4298,3880,4120,1136179,18584.0,53865952.0
2010-03-15,4179,4239,3940,4060,252687,18314.0,53865952.0
2010-03-16,4060,4657,4060,4359,1525988,19661.0,53865952.0
2010-03-17,4358,4537,4239,4418,662998,19930.0,53865952.0
2010-03-18,4418,5015,4418,4657,2054056,21008.0,53865952.0
2010-03-19,0,0,0,4657,0,21008.0,53865952.0
2010-03-22,0,0,0,4657,0,,
2010-03-23,0,0,0,4657,0,,
2010-03-24,0,0,0,4657,0,,
2010-03-25,0,0,0,4657,0,,
2010-03-26,0,0,0,4657,0,,
2010-03-29,0,0,0,4657,0,,
2010-03-30,0,0,0,4657,0,,
2010-03-31,0,0,0,4657,0,,
2010-04-01,0,0,0,4657,0,,
2010-04-02,0,0,0,4657,0,,
2010-04-05,0,0,0,4657,0,,
2010-04-06,0,0,0,4657,0,,
2010-04-07,0,0,0,4657,0,,
2010-04-08,0,0,0,4657,0,,
2010-04-09,0,0,0,4657,0,,
2010-04-12,0,0,0,4657,0,,
2010-04-13,0,0,0,4657,0,,
2010-04-14,0,0,0,4657,0,,
2010-04-15,0,0,0,4657,0,,
2010-04-16,0,0,0,4657,0,,
2010-04-19,0,0,0,4657,0,,
2010-04-20,0,0,0,4657,0,,
2010-04-21,5313,5313,5313,5314,34768,23970.0,53865952.0
2010-04-22,6090,6090,6090,6090,161084,27472.0,53865952.0
2010-04-23,5492,6090,5194,5314,4493790,23970.0,53865952.0
2010-04-26,5373,5552,5075,5493,1147647,24778.0,53865952.0
2010-04-27,5313,5492,4895,5135,1597134,23162.0,53865952.0
2010-04-28,5313,5373,4776,4776,2296522,21546.0,53865952.0
2010-04-29,4836,4836,4418,4478,982737,20200.0,53865952.0
2010-04-30,4477,4776,4477,4717,601316,21277.0,53865952.0
2010-05-03,4836,4895,4597,4717,285796,21277.0,53865952.0
2010-05-04,4657,4836,4597,4717,474634,21277.0,53865952.0
2010-05-06,4716,4776,4418,4657,444880,21008.0,53865952.0
2010-05-07,4537,4537,4239,4478,1076723,20200.0,53865952.0
2010-05-10,4298,4895,4239,4896,1028738,22085.0,53865952.0
2010-05-11,4358,4836,4239,4776,3603555,21546.0,53865952.0
2010-05-12,4657,4955,4477,4478,1935242,20987.0,55965952.0
2010-05-13,4477,4657,4477,4538,519742,21267.0,55965952.0
2010-05-14,4597,4597,4358,4478,587535,20987.0,55965952.0
2010-05-17,4418,4537,4358,4478,308922,20987.0,55965952.0
2010-05-18,4358,4537,4298,4478,366316,20987.0,55965952.0
2010-05-19,4537,4537,4298,4418,431082,20707.0,55965952.0
2010-05-20,4477,4657,4418,4597,366154,21547.0,55965952.0
2010-05-24,4537,4716,4477,4538,206217,21267.0,55965952.0
2010-05-25,4537,4657,4298,4478,415977,20987.0,55965952.0
2010-05-26,4477,4537,4358,4538,91313,21267.0,55965952.0
2010-05-27,4537,4597,4477,4597,120092,21547.0,55965952.0
2010-05-28,4597,5134,4597,4776,611050,22386.0,55965952.0
2010-05-31,4776,5075,4776,5015,297743,23506.0,55965952.0
2010-06-01,4895,5194,4895,5135,296058,24065.0,55965952.0
2010-06-03,5134,5254,5075,5135,148078,24065.0,55965952.0
2010-06-04,5254,5612,5194,5433,656369,25465.0,55965952.0
2010-06-07,5313,5672,5254,5612,473706,26304.0,55965952.0
2010-06-08,5612,5612,5433,5553,187805,26024.0,55965952.0
2010-06-09,5492,5552,5433,5553,237187,26024.0,55965952.0
2010-06-10,5433,5672,5433,5672,417626,26584.0,55965952.0
2010-06-11,5672,5910,5552,5851,498323,27423.0,55965952.0
2010-06-14,5851,6209,5731,5911,377160,27703.0,55965952.0
2010-06-15,5910,5970,5791,5911,245184,27703.0,55965952.0
2010-06-16,5731,5970,5612,5851,441518,27423.0,55965952.0
2010-06-17,5731,5851,5552,5672,267861,26584.0,55965952.0
2010-06-18,5612,5731,5552,5672,200652,26584.0,55965952.0
2010-06-21,5612,5791,5552,5791,413503,27143.0,55965952.0
2010-06-22,5731,5970,5731,5911,664911,27703.0,55965952.0
2010-06-23,5851,6328,5851,5851,583733,27423.0,55965952.0
2010-06-24,5791,6149,5672,5911,1051975,27703.0,55965952.0
2010-06-25,0,0,0,5911,0,27703.0,55965952.0
2010-06-28,0,0,0,5911,0,,
2010-06-29,0,0,0,5911,0,,
2010-06-30,0,0,0,5911,0,,
2010-07-01,0,0,0,5911,0,,
2010-07-02,0,0,0,5911,0,,
2010-07-05,0,0,0,5911,0,,
2010-07-06,0,0,0,5911,0,,
2010-07-07,0,0,0,5911,0,,
2010-07-08,0,0,0,5911,0,,
2010-07-09,0,0,0,5911,0,,
2010-07-12,0,0,0,5911,0,,
2010-07-13,0,0,0,5911,0,,
2010-07-14,0,0,0,5911,0,,
2010-07-15,0,0,0,5911,0,,
2010-07-16,0,0,0,5911,0,,
2010-07-19,5910,5910,5035,5035,1375697,24662.0,19495317.0
2010-07-20,4856,5492,4836,4896,614729,23979.0,19495317.0
2010-07-21,4895,5134,4776,4856,568401,23784.0,19495317.0
2010-07-22,4816,5015,4796,4796,202312,23492.0,19495317.0
2010-07-23,4796,4836,4676,4816,291293,23589.0,19495317.0
2010-07-26,4816,4955,4139,4916,292585,24077.0,19495317.0
2010-07-27,4915,4915,4776,4776,130972,23394.0,19495317.0
2010-07-28,4696,4776,4517,4657,245209,22810.0,19495317.0
2010-07-29,4637,4637,4537,4637,118653,22712.0,19495317.0
2010-07-30,4696,4696,4517,4637,66044,22712.0,19495317.0
2010-08-02,4597,4617,4517,4617,73637,22615.0,19495317.0
2010-08-03,4537,4895,4537,4697,34123,23004.0,19495317.0
2010-08-04,4836,4836,4517,4617,183042,22615.0,19495317.0
2010-08-05,4537,4975,4179,4438,429525,21737.0,19495317.0
2010-08-06,4438,4776,4318,4538,106221,22225.0,19495317.0
2010-08-09,4537,4657,4418,4418,53417,21640.0,19495317.0
2010-08-10,4418,4676,4418,4617,64788,22615.0,19495317.0
2010-08-11,4577,4856,4418,4776,150217,23394.0,19495317.0
2010-08-12,4796,4796,4537,4757,124713,23297.0,19495317.0
2010-08-13,4637,5453,4637,5453,571776,26709.0,19495317.0
2010-08-16,6269,6269,6269,6269,474201,30705.0,19495317.0
2010-08-17,6269,6408,5771,6050,1061328,29633.0,19495317.0
2010-08-18,6687,6945,5890,6349,1076011,31095.0,19495317.0
2010-08-19,6388,6448,5871,6249,435587,30608.0,19495317.0
2010-08-20,6249,6448,5930,6428,326237,31485.0,19495317.0
2010-08-23,6567,6567,5791,5891,546026,28853.0,19495317.0
2010-08-24,5890,5890,5532,5573,567372,27293.0,19495317.0
2010-08-25,5652,6050,5453,5971,252423,29243.0,19495317.0
2010-08-26,5890,6289,5890,5990,268924,29340.0,19495317.0
2010-08-27,5970,6129,5831,5851,264458,28658.0,19495317.0
2010-08-30,5910,6070,5851,5931,199552,29048.0,19495317.0
2010-08-31,5970,6010,5751,5811,250022,28463.0,19495317.0
2010-09-01,5791,5851,5214,5354,577933,26221.0,19495317.0
2010-09-02,5473,5492,4836,5354,879270,26234.0,19504490.0
2010-09-03,5015,5413,5015,5254,195959,25746.0,19504490.0
2010-09-06,5453,5473,5075,5334,181567,26136.0,19504490.0
2010-09-07,5373,5373,4856,4856,489264,23795.0,19504490.0
2010-09-08,4438,5373,4378,4836,475256,23698.0,19504490.0
2010-09-09,4915,4975,4537,4936,350569,24186.0,19504490.0
2010-09-10,4895,4915,4716,4816,345587,23600.0,19504490.0
2010-09-13,4895,4895,4696,4737,145055,23210.0,19504490.0
2010-09-14,4776,4776,4557,4617,164839,22625.0,19504490.0
2010-09-15,4617,5293,4438,5175,776039,25356.0,19504490.0
2010-09-16,4975,5532,4776,5015,723492,24576.0,19504490.0
2010-09-17,5015,5373,4796,5194,453674,25453.0,19504490.0
2010-09-20,5274,5970,5274,5971,1411124,29257.0,19504490.0
2010-09-24,5910,6846,5851,6588,1342339,32280.0,19504490.0
2010-09-27,6507,6667,6109,6289,984193,30817.0,19504490.0
2010-09-28,6348,6647,6209,6428,523702,31500.0,19504490.0
2010-09-29,6308,6627,6189,6548,487210,32085.0,19504490.0
2010-09-30,6726,7522,6448,7523,1443897,36863.0,19504490.0
2010-10-01,7721,8637,7622,8637,1588854,42325.0,19504490.0
2010-10-04,9433,9931,8438,8976,3994365,43983.0,19504490.0
2010-10-05,8916,9373,7642,7642,2770187,37449.0,19504490.0
2010-10-06,7781,8478,7483,7961,2595776,39009.0,19504490.0
2010-10-07,8239,9135,8179,8856,2029929,43397.0,19504490.0
2010-10-08,9154,9154,7980,8160,1330194,39984.0,19504490.0
2010-10-11,8398,8935,7940,8777,988673,43007.0,19504490.0
2010-10-12,8537,9055,8438,9016,706473,44178.0,19504490.0
2010-10-13,8717,9851,8657,9473,1206323,46421.0,19504490.0
2010-10-14,9552,10090,8418,9334,1439475,45738.0,19504490.0
2010-10-15,9413,10727,9274,10727,1525439,55996.0,20777584.0
2010-10-18,11543,12319,11383,12319,1635017,64307.0,20777584.0
2010-10-19,13394,13851,12379,13732,1772273,71683.0,20777584.0
2010-10-20,13413,14926,13035,14071,1390253,73449.0,20777584.0
2010-10-21,13931,15802,13792,15125,1192364,78955.0,20777584.0
2010-10-22,15523,15881,14488,15563,671190,81593.0,20867700.0
2010-10-25,15483,15881,14647,14847,664701,77837.0,20867700.0
2010-10-26,14826,16936,14249,16121,773632,84514.0,20867700.0
2010-10-27,16677,17792,16140,17394,764493,91192.0,20867700.0
2010-10-28,17911,17911,16040,16519,401240,89851.0,21650786.0
2010-10-29,16518,16996,15523,16777,413949,91258.0,21650786.0
2010-11-01,17075,17075,14269,14270,668980,77618.0,21650786.0
2010-11-02,14130,15065,12140,12140,3820974,66035.0,21650786.0
2010-11-03,12140,12578,10329,10329,3326208,56184.0,21650786.0
2010-11-04,10408,10826,9353,10827,6699282,58890.0,21650786.0
2010-11-05,10806,10886,9214,9215,2209954,50122.0,21650786.0
2010-11-08,8756,8955,7841,7841,2222176,42652.0,21650786.0
2010-11-09,7363,9015,7204,9016,5592624,49039.0,21650786.0
2010-11-10,9214,10130,8338,8976,5066957,49101.0,21774480.0
2010-11-11,9035,9692,7960,8956,4888960,48993.0,21774480.0
2010-11-12,8916,9513,8736,9155,2170202,50081.0,21774480.0
2010-11-15,9194,10528,9194,10528,3392925,57593.0,21774480.0
2010-11-16,10528,11423,9990,10548,3403362,57702.0,21774480.0
2010-11-17,10428,10747,10050,10150,1520691,55525.0,21774480.0
2010-11-18,10130,10130,8637,8637,4563397,47251.0,21774480.0
2010-11-19,8159,8498,7602,8299,4576376,45400.0,21774480.0
2010-11-22,8736,9533,8557,9533,3908596,52150.0,21774480.0
2010-11-23,9950,10050,8120,8478,6453031,46380.0,21774480.0
2010-11-24,7642,8557,7383,8399,2788317,45944.0,21774480.0
2010-11-25,8637,8637,7980,8060,2078923,44093.0,21774480.0
2010-11-26,7881,8219,6945,7125,3740045,38976.0,21774480.0
2010-11-29,7164,8179,6866,8180,2660367,44805.0,21802740.0
2010-11-30,7960,8040,7423,7563,2334581,41425.0,21802740.0
2010-12-01,7443,7980,7323,7603,1731774,41643.0,21802740.0
2010-12-02,7522,7662,6527,6946,3061825,38046.0,21802740.0
2010-12-03,7085,7085,6567,6846,1494799,37501.0,21802740.0
2010-12-06,6806,7065,6587,6727,1431673,36847.0,21802740.0
2010-12-07,6687,6687,5771,6130,2736904,33576.0,21802740.0
2010-12-08,6229,6567,5950,6428,2951242,35211.0,21802740.0
2010-12-09,6308,6468,5652,5911,1952464,32377.0,21802740.0
2010-12-10,5851,6249,5711,6050,1895124,33140.0,21802740.0
2010-12-13,6209,6945,6189,6946,3870898,38046.0,21802740.0
2010-12-14,7124,7343,6726,7125,2717474,39027.0,21802740.0
2010-12-15,7224,7542,6866,7463,1354056,40880.0,21802740.0
2010-12-16,7562,8518,7363,8001,2813548,43824.0,21802740.0
2010-12-17,8020,8418,7761,8120,1274390,44478.0,21802740.0
2010-12-20,7682,8219,7065,7762,1186112,42515.0,21802740.0
2010-12-21,8020,8776,7443,8120,2424356,44478.0,21802740.0
2010-12-22,7960,8279,6905,6906,2337941,37828.0,21802740.0
2010-12-23,6687,7721,6030,6806,4994220,37283.0,21802740.0
2010-12-24,6806,7184,6587,7065,1410328,38700.0,21802740.0
2010-12-27,7124,7443,6348,6349,1690705,34775.0,21802740.0
2010-12-28,6249,6886,5413,5413,2520992,29652.0,21802740.0
2010-12-29,5492,5811,5333,5772,1261322,31614.0,21802740.0
2010-12-30,5930,5950,5293,5374,1864073,29434.0,21802740.0
2011-01-03,5572,5811,5313,5354,1869386,29325.0,21802740.0
2011-01-04,5492,5612,5234,5374,1486308,29434.0,21802740.0
2011-01-05,5492,5492,4776,5155,3810886,28235.0,21802740.0
2011-01-06,5293,5313,4935,5015,1306498,27471.0,21802740.0
2011-01-07,4915,5015,4796,4936,1166497,27035.0,21802740.0
2011-01-10,5015,5094,4895,4936,831868,27035.0,21802740.0
2011-01-11,4935,5114,4915,5035,740670,27580.0,21802740.0
2011-01-12,5094,5771,5055,5533,5618359,30306.0,21802740.0
2011-01-13,5413,5532,4776,5035,2249414,27580.0,21802740.0
2011-01-14,5035,5055,4657,4776,1288190,26163.0,21802740.0
2011-01-17,4816,4856,4577,4697,924444,25727.0,21802740.0
2011-01-18,4696,4915,4517,4757,989979,26054.0,21802740.0
2011-01-19,4796,4796,4597,4657,580548,25509.0,21802740.0
2011-01-20,4657,5174,4657,4776,2115496,26163.0,21802740.0
2011-01-21,4637,4836,4557,4558,1012901,24964.0,21802740.0
2011-01-24,4597,4637,4378,4498,683264,24637.0,21802740.0
2011-01-25,4517,4517,3849,4000,1732248,21912.0,21802740.0
2011-01-26,3980,4119,3853,3857,864699,21127.0,21802740.0
2011-01-27,3928,3976,3562,3682,917037,20168.0,21802740.0
2011-01-28,3701,3896,3657,3702,735832,20277.0,21802740.0
2011-01-31,3657,3785,3542,3710,533928,20320.0,21802740.0
2011-02-01,3761,4259,3721,3921,1988978,21476.0,21802740.0
2011-02-07,3809,4119,3809,4020,682925,22021.0,21802740.0
2011-02-08,4020,4219,3960,4179,697956,22893.0,21802740.0
2011-02-09,4298,4318,3940,4160,685053,22784.0,21802740.0
2011-02-10,4159,4159,3976,3980,391170,21803.0,21802740.0
2011-02-11,4040,4040,3892,3921,401316,21476.0,21802740.0
2011-02-14,3920,3920,3761,3845,355658,21061.0,21802740.0
2011-02-15,3845,4318,3785,4279,1213938,23438.0,21802740.0
2011-02-16,4338,4438,4159,4279,632813,23438.0,21802740.0
2011-02-17,4398,4398,3976,4259,457504,23329.0,21802740.0
2011-02-18,4239,4895,4239,4896,1249828,26817.0,21802740.0
2011-02-21,5353,5612,5174,5413,4228228,29652.0,21802740.0
2011-02-22,5572,5672,5154,5652,1856744,30960.0,21802740.0
