보광산업(225530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-31,7200,7280,7150,7150,96026,246460.0,34470000.0
2017-09-01,7150,7240,6980,7120,224677,245426.0,34470000.0
2017-09-04,6860,7370,6850,7230,282248,249218.0,34470000.0
2017-09-05,7310,7380,7210,7340,210841,253010.0,34470000.0
2017-09-06,7380,7770,7350,7590,702696,261627.0,34470000.0
2017-09-07,7640,8180,7640,7800,1702783,268866.0,34470000.0
2017-09-08,7760,7800,7120,7130,977830,245771.0,34470000.0
2017-09-11,7160,7220,6820,6830,389582,235430.0,34470000.0
2017-09-12,6870,7030,6860,6950,150854,239566.0,34470000.0
2017-09-13,6890,6970,6840,6850,185093,236120.0,34470000.0
2017-09-14,6910,6920,6780,6860,121504,236464.0,34470000.0
2017-09-15,6870,6950,6790,6820,111439,235085.0,34470000.0
2017-09-18,6910,6910,6730,6730,128958,231983.0,34470000.0
2017-09-19,6730,6800,6700,6740,94110,232328.0,34470000.0
2017-09-20,6720,6790,6600,6600,167637,227502.0,34470000.0
2017-09-21,6670,6780,6560,6670,91413,229915.0,34470000.0
2017-09-22,6740,6740,6530,6580,85320,226813.0,34470000.0
2017-09-25,6490,6680,6450,6620,87625,228191.0,34470000.0
2017-09-26,6400,6640,6400,6640,87141,228881.0,34470000.0
2017-09-27,6600,6920,6600,6680,145863,230260.0,34470000.0
2017-09-28,6730,6770,6660,6720,46682,231638.0,34470000.0
2017-09-29,6720,6850,6720,6830,61104,235430.0,34470000.0
2017-10-10,6830,6940,6790,6810,42312,234741.0,34470000.0
2017-10-11,6690,6830,6680,6700,76153,230949.0,34470000.0
2017-10-12,6690,6770,6640,6700,47424,230949.0,34470000.0
2017-10-13,6670,6740,6550,6640,80317,228881.0,34470000.0
2017-10-16,6560,6680,6480,6490,63283,223710.0,34470000.0
2017-10-17,6420,6600,6420,6490,47689,223710.0,34470000.0
2017-10-18,6450,6490,6390,6420,69339,221297.0,34470000.0
2017-10-19,6430,6750,6400,6550,114198,225778.0,34470000.0
2017-10-20,6570,6590,6450,6490,46134,223710.0,34470000.0
2017-10-23,6590,6590,6470,6470,31171,223021.0,34470000.0
2017-10-24,6550,6620,6450,6480,31488,223366.0,34470000.0
2017-10-25,6540,6650,6450,6630,63635,228536.0,34470000.0
2017-10-26,6690,6690,6550,6590,36741,227157.0,34470000.0
2017-10-27,6590,6600,6520,6550,30055,225778.0,34470000.0
2017-10-30,6550,6590,6440,6460,45436,222676.0,34470000.0
2017-10-31,6460,6560,6440,6510,23515,224400.0,34470000.0
2017-11-01,6510,6550,6390,6450,118529,222332.0,34470000.0
2017-11-02,6340,6400,6270,6360,115594,219229.0,34470000.0
2017-11-03,6360,6390,6270,6290,63198,216816.0,34470000.0
2017-11-06,6300,6350,6120,6150,96791,211990.0,34470000.0
2017-11-07,6140,6150,6000,6050,98870,208544.0,34470000.0
2017-11-08,6050,6220,6050,6180,68009,213025.0,34470000.0
2017-11-09,6230,6230,6120,6190,59816,213369.0,34470000.0
2017-11-10,6190,6320,6150,6310,61799,217506.0,34470000.0
2017-11-13,6250,6340,6230,6240,36168,215093.0,34470000.0
2017-11-14,6330,6330,6230,6240,36220,215093.0,34470000.0
2017-11-15,6190,6350,6150,6220,68674,214403.0,34470000.0
2017-11-16,6220,6250,6150,6150,57655,211990.0,34470000.0
2017-11-17,6180,6530,6170,6360,323228,219229.0,34470000.0
2017-11-20,6420,6440,6190,6270,111609,216127.0,34470000.0
2017-11-21,6260,6270,6080,6120,198451,210956.0,34470000.0
2017-11-22,6120,6160,6000,6020,115239,207509.0,34470000.0
2017-11-23,6020,6170,6000,6100,42116,210267.0,34470000.0
2017-11-24,6050,6150,6010,6140,50626,211646.0,34470000.0
2017-11-27,6150,6220,6100,6130,38136,211301.0,34470000.0
2017-11-28,6100,6180,6000,6010,77021,207165.0,34470000.0
2017-11-29,6010,6080,6000,6010,68418,207165.0,34470000.0
2017-11-30,6010,6020,5910,5960,41938,205441.0,34470000.0
2017-12-01,5960,6080,5920,6060,36225,208888.0,34470000.0
2017-12-04,6130,6140,6000,6010,52272,207165.0,34470000.0
2017-12-05,6010,6120,5980,6030,38423,207854.0,34470000.0
2017-12-06,6050,6290,6040,6130,161486,211301.0,34470000.0
2017-12-07,6180,6180,5980,6010,90030,207165.0,34470000.0
2017-12-08,6120,6120,5960,5970,59027,205786.0,34470000.0
2017-12-11,5950,6030,5930,5940,49288,204752.0,34470000.0
2017-12-12,5920,6020,5900,5940,53145,204752.0,34470000.0
2017-12-13,5940,6030,5570,5940,65152,204752.0,34470000.0
2017-12-14,6030,6120,5940,6120,94359,210956.0,34470000.0
2017-12-15,6170,6500,6080,6240,483367,215093.0,34470000.0
2017-12-18,6410,6410,6110,6180,114554,213025.0,34470000.0
2017-12-19,6110,6150,5930,5940,217238,204752.0,34470000.0
2017-12-20,5970,6000,5890,5910,47153,203718.0,34470000.0
2017-12-21,5960,6070,5930,5960,65702,205441.0,34470000.0
2017-12-22,5960,6130,5950,6130,60236,211301.0,34470000.0
2017-12-26,6070,6120,6010,6100,76631,210267.0,34470000.0
2017-12-27,5960,6140,5960,6110,35737,210612.0,34470000.0
2017-12-28,6050,6140,6020,6040,51356,208199.0,34470000.0
2018-01-02,6050,6100,5950,6090,52173,209922.0,34470000.0
2018-01-03,6040,6090,5970,5990,71188,206475.0,34470000.0
2018-01-04,5960,6000,5910,5930,79416,204407.0,34470000.0
2018-01-05,5910,5970,5900,5920,38097,204062.0,34470000.0
2018-01-08,5930,5980,5870,5900,91621,203373.0,34470000.0
2018-01-09,5870,5970,5850,5860,48605,201994.0,34470000.0
2018-01-10,5890,5920,5820,5830,34944,200960.0,34470000.0
2018-01-11,5820,5820,5710,5800,101290,199926.0,34470000.0
2018-01-12,5810,5820,5590,5720,109593,197168.0,34470000.0
2018-01-15,5700,5750,5650,5710,87262,196824.0,34470000.0
2018-01-16,5730,5730,5480,5640,188309,194411.0,34470000.0
2018-01-17,5690,5700,5510,5580,70592,192343.0,34470000.0
2018-01-18,5580,5670,5530,5590,44047,192687.0,34470000.0
2018-01-19,5640,5750,5590,5680,74909,195790.0,34470000.0
2018-01-22,5700,5700,5580,5580,48361,192343.0,34470000.0
2018-01-23,5620,5680,5550,5600,43425,193032.0,34470000.0
2018-01-24,5620,5650,5550,5580,58848,192343.0,34470000.0
2018-01-25,5590,5910,5590,5740,177454,197858.0,34470000.0
2018-01-26,5840,6060,5810,6000,252105,206820.0,34470000.0
2018-01-29,6050,6140,6000,6110,166811,210612.0,34470000.0
2018-01-30,6130,6180,5910,5970,151496,205786.0,34470000.0
2018-01-31,5960,5960,5820,5890,78000,203028.0,34470000.0
2018-02-01,5930,5940,5800,5920,89686,204062.0,34470000.0
2018-02-02,5900,5930,5830,5930,72161,204407.0,34470000.0
2018-02-05,5840,5900,5770,5790,70568,199581.0,34470000.0
2018-02-06,5640,5700,5450,5650,121448,194756.0,34470000.0
2018-02-07,5660,5720,5420,5500,118120,189585.0,34470000.0
2018-02-08,5500,5570,5420,5510,61876,189930.0,34470000.0
2018-02-09,5310,5450,5270,5330,138479,183725.0,34470000.0
2018-02-12,5340,5480,5300,5440,43780,187517.0,34470000.0
2018-02-13,5440,5650,5410,5560,64451,191653.0,34470000.0
2018-02-14,5560,5660,5510,5550,21680,191308.0,34470000.0
2018-02-19,5560,5610,5470,5550,34764,191308.0,34470000.0
2018-02-20,5600,5720,5500,5580,129327,192343.0,34470000.0
2018-02-21,5570,5940,5570,5930,199966,204407.0,34470000.0
2018-02-22,5870,5980,5810,5900,81664,203373.0,34470000.0
2018-02-23,5820,6020,5800,5870,76206,202339.0,34470000.0
2018-02-26,5840,5960,5840,5900,53856,203373.0,34470000.0
2018-02-27,5880,6140,5880,5880,163045,202684.0,34470000.0
2018-02-28,5970,5970,5500,5790,82781,199581.0,34470000.0
2018-03-02,5740,6180,5650,5980,494436,206131.0,34470000.0
2018-03-05,6110,6170,5870,6070,127498,209233.0,34470000.0
2018-03-06,6070,6090,5810,6030,113658,207854.0,34470000.0
2018-03-07,6170,6880,6060,6530,1961758,225089.0,34470000.0
2018-03-08,6530,6800,6370,6530,622325,225089.0,34470000.0
2018-03-09,6560,6720,6530,6630,318129,228536.0,34470000.0
2018-03-12,6610,6690,6590,6620,190254,228191.0,34470000.0
2018-03-13,6650,6660,6400,6520,270752,224744.0,34470000.0
2018-03-14,6510,6610,6480,6570,141094,226468.0,34470000.0
2018-03-15,6680,6680,6400,6450,174863,222332.0,34470000.0
2018-03-16,6450,6450,6200,6270,193550,216127.0,34470000.0
2018-03-19,6280,6390,6230,6300,78743,217161.0,34470000.0
2018-03-20,6170,6330,6170,6220,63861,214403.0,34470000.0
2018-03-21,6230,6450,6200,6320,188016,217850.0,34470000.0
2018-03-22,6340,6380,6120,6240,134071,215093.0,34470000.0
2018-03-23,6130,6150,5850,5850,188350,201650.0,34470000.0
2018-03-26,5760,5930,5670,5780,112649,199237.0,34470000.0
2018-03-27,5910,5910,5720,5760,82428,198547.0,34470000.0
2018-03-28,5700,5800,5680,5740,56883,197858.0,34470000.0
2018-03-29,5740,5820,5660,5670,50298,195445.0,34470000.0
2018-03-30,5700,5740,5670,5730,33671,197513.0,34470000.0
2018-04-02,5740,5800,5690,5710,51765,196824.0,34470000.0
2018-04-03,5610,5670,5540,5540,114804,190964.0,34470000.0
2018-04-04,5490,5590,5410,5440,114524,187517.0,34470000.0
2018-04-05,5510,5540,5440,5540,40973,190964.0,34470000.0
2018-04-06,5550,5570,5500,5530,27918,190619.0,34470000.0
2018-04-09,5500,5530,5350,5380,93224,185449.0,34470000.0
2018-04-10,5380,5410,5260,5300,58906,182691.0,34470000.0
2018-04-11,5330,5400,5270,5400,40045,186138.0,34470000.0
2018-04-12,5490,5660,5400,5590,91788,192687.0,34470000.0
2018-04-13,5670,5670,5450,5480,55878,188896.0,34470000.0
2018-04-16,5470,5550,5360,5390,88194,185793.0,34470000.0
2018-04-17,5450,5450,5360,5420,60223,186827.0,34470000.0
2018-04-18,5430,5490,5370,5490,92749,189240.0,34470000.0
2018-04-19,5610,5940,5500,5720,397863,197168.0,34470000.0
2018-04-20,5720,5790,5670,5690,115901,196134.0,34470000.0
2018-04-23,5900,6070,5740,5820,537137,200615.0,34470000.0
2018-04-24,5830,6090,5820,5830,182599,200960.0,34470000.0
2018-04-25,5780,5790,5640,5700,114907,196479.0,34470000.0
2018-04-26,5700,5800,5520,5710,52095,196824.0,34470000.0
2018-04-27,5700,5810,5630,5730,40990,197513.0,34470000.0
2018-04-30,5980,6460,5890,6090,767126,209922.0,34470000.0
2018-05-02,6130,6370,5940,6350,504215,218884.0,34470000.0
2018-05-03,6400,6400,6100,6110,317063,210612.0,34470000.0
2018-05-04,6120,6210,6050,6130,194773,211301.0,34470000.0
2018-05-08,6150,6260,5840,5870,210235,202339.0,34470000.0
2018-05-09,6020,6580,5890,5910,1001071,203718.0,34470000.0
2018-05-10,6080,6360,5950,6240,379739,215093.0,34470000.0
2018-05-11,6360,6450,6100,6420,366193,221297.0,34470000.0
2018-05-14,6500,6820,6360,6790,1010593,234051.0,34470000.0
2018-05-15,6770,6920,6540,6610,476005,227847.0,34470000.0
2018-05-16,6100,6340,6010,6050,393713,208544.0,34470000.0
2018-05-17,6110,6310,6070,6220,290753,214403.0,34470000.0
2018-05-18,6230,6280,6150,6260,99675,215782.0,34470000.0
2018-05-21,6290,6290,6100,6170,93195,212680.0,34470000.0
2018-05-23,6110,6300,6010,6150,127779,211990.0,34470000.0
2018-05-24,6200,6250,6000,6080,118729,209578.0,34470000.0
2018-05-25,5860,5880,5620,5680,238942,195790.0,34470000.0
2018-05-28,5990,6350,5970,6200,414422,213714.0,34470000.0
2018-05-29,6270,6270,5960,5970,162125,205786.0,34470000.0
2018-05-30,5950,6010,5740,5740,122642,197858.0,34470000.0
2018-05-31,6250,7460,6170,7460,6074064,257146.0,34470000.0
2018-06-01,8180,8190,6910,7070,5371583,243703.0,34470000.0
2018-06-04,7550,9080,7310,8320,17079852,286790.0,34470000.0
2018-06-05,8140,8240,7710,8040,2726619,277139.0,34470000.0
2018-06-07,8080,8080,7470,7470,1666855,257491.0,34470000.0
2018-06-08,7510,7960,7130,7190,2432968,247839.0,34470000.0
2018-06-11,7180,7390,6990,7270,983749,250597.0,34470000.0
2018-06-12,7350,7390,6800,6940,943113,239222.0,34470000.0
2018-06-14,6800,6860,6350,6490,579645,223710.0,34470000.0
2018-06-15,6510,6860,6450,6600,667535,227502.0,34470000.0
2018-06-18,6560,7280,6520,6940,1951050,239222.0,34470000.0
2018-06-19,6970,7100,6510,6650,564233,229226.0,34470000.0
2018-06-20,6680,7030,6650,7030,781747,242324.0,34470000.0
2018-06-21,6970,7240,6700,6720,854466,231638.0,34470000.0
2018-06-22,6700,6780,6200,6260,467220,215782.0,34470000.0
2018-06-25,6160,6750,6030,6490,992679,223710.0,34470000.0
2018-06-26,6300,6550,6240,6370,366422,219574.0,34470000.0
2018-06-27,6370,6530,5980,6090,422483,209922.0,34470000.0
2018-06-28,5970,6390,5970,6000,396674,206820.0,34470000.0
2018-06-29,6390,6970,6380,6430,2338600,221642.0,34470000.0
2018-07-02,6350,6380,5870,5870,594370,202339.0,34470000.0
2018-07-03,5910,6020,5820,5940,220438,204752.0,34470000.0
2018-07-04,5830,6010,5830,6000,173918,206820.0,34470000.0
2018-07-05,6040,6080,5750,5750,247665,198202.0,34470000.0
2018-07-06,5750,5830,5410,5790,148916,199581.0,34470000.0
2018-07-09,5610,5730,5510,5720,205266,197168.0,34470000.0
2018-07-10,5700,5820,5660,5770,98905,198892.0,34470000.0
2018-07-11,5680,5850,5660,5810,180959,200271.0,34470000.0
2018-07-12,5860,5860,5730,5810,119170,200271.0,34470000.0
2018-07-13,5800,5850,5750,5770,103417,198892.0,34470000.0
2018-07-16,5820,5820,5640,5740,106840,197858.0,34470000.0
2018-07-17,5740,5790,5640,5710,51233,196824.0,34470000.0
2018-07-18,5690,5710,5500,5500,147521,189585.0,34470000.0
2018-07-19,5410,5450,5150,5260,271400,181312.0,34470000.0
2018-07-20,5230,5330,5140,5200,104026,179244.0,34470000.0
2018-07-23,5180,5220,4920,4950,173067,170626.0,34470000.0
2018-07-24,4905,5390,4905,5090,309238,175452.0,34470000.0
2018-07-25,5100,5260,5000,5050,121570,174074.0,34470000.0
2018-07-26,5050,5360,5050,5260,212849,181312.0,34470000.0
2018-07-27,5260,5340,5170,5310,68989,183036.0,34470000.0
2018-07-30,5270,5440,5270,5320,58455,183380.0,34470000.0
2018-07-31,5310,5370,5150,5180,81883,178555.0,34470000.0
2018-08-01,5120,5270,5120,5190,68037,178899.0,34470000.0
2018-08-02,5170,5320,5170,5300,63966,182691.0,34470000.0
2018-08-03,5270,5350,5250,5300,60843,182691.0,34470000.0
2018-08-06,5300,5370,5240,5270,43186,181657.0,34470000.0
2018-08-07,5270,5370,5250,5280,55783,182002.0,34470000.0
2018-08-08,5290,5400,5260,5380,78218,185449.0,34470000.0
2018-08-09,5400,5400,5250,5380,74191,185449.0,34470000.0
2018-08-10,5480,5500,5290,5370,175629,185104.0,34470000.0
2018-08-13,5500,5770,5260,5260,467586,181312.0,34470000.0
2018-08-14,5270,5430,5170,5270,88438,181657.0,34470000.0
2018-08-16,5400,5580,5250,5340,115828,184070.0,34470000.0
2018-08-17,5250,5390,5250,5390,122235,185793.0,34470000.0
2018-08-20,5390,5430,5280,5320,65216,183380.0,34470000.0
2018-08-21,5390,5440,5310,5400,74951,186138.0,34470000.0
2018-08-22,5350,5480,5340,5400,67551,186138.0,34470000.0
2018-08-23,5400,5530,5350,5380,101388,185449.0,34470000.0
2018-08-24,5380,5450,5330,5380,64618,185449.0,34470000.0
2018-08-27,5250,5270,5100,5120,140311,176486.0,34470000.0
2018-08-28,5150,5230,5100,5120,49316,176486.0,34470000.0
2018-08-29,5140,5200,5120,5160,22606,177865.0,34470000.0
2018-08-30,5160,5250,5160,5200,27093,179244.0,34470000.0
2018-08-31,5250,5250,5140,5200,34562,179244.0,34470000.0
2018-09-03,5240,5240,5160,5160,45386,177865.0,34470000.0
2018-09-04,5160,5250,5120,5210,77332,179589.0,34470000.0
2018-09-05,5260,5270,5210,5240,46216,180623.0,34470000.0
2018-09-06,5220,5450,5210,5300,154761,182691.0,34470000.0
2018-09-07,5370,5450,5280,5350,127599,184414.0,34470000.0
2018-09-10,5380,5590,5340,5550,203984,191308.0,34470000.0
2018-09-11,5620,5710,5520,5650,220075,194756.0,34470000.0
2018-09-12,5650,5680,5450,5550,126631,191308.0,34470000.0
2018-09-13,5580,5650,5490,5500,67550,189585.0,34470000.0
2018-09-14,5590,5590,5470,5490,50872,189240.0,34470000.0
2018-09-17,5510,5590,5390,5460,64825,188206.0,34470000.0
2018-09-18,5430,5470,5360,5360,80054,184759.0,34470000.0
2018-09-19,5360,5440,5230,5240,123947,180623.0,34470000.0
2018-09-20,5250,5320,5140,5140,112458,177176.0,34470000.0
2018-09-21,5150,5270,5140,5270,66777,181657.0,34470000.0
2018-09-27,5300,5380,5240,5330,73607,183725.0,34470000.0
2018-09-28,5290,5420,5190,5250,86470,180968.0,34470000.0
2018-10-01,5250,5390,5230,5290,60449,182346.0,34470000.0
2018-10-02,5210,5300,5180,5220,76625,179933.0,34470000.0
2018-10-04,5220,5290,5060,5190,108291,178899.0,34470000.0
2018-10-05,5170,5180,5010,5080,72189,175108.0,34470000.0
2018-10-08,5070,5100,4995,5040,50518,173729.0,34470000.0
2018-10-10,4950,5070,4540,4540,161930,156494.0,34470000.0
2018-10-11,4210,4450,4100,4100,242344,141327.0,34470000.0
2018-10-12,3865,4185,3865,4115,373693,141844.0,34470000.0
2018-10-15,4080,4210,4010,4010,72292,138225.0,34470000.0
2018-10-16,4015,4160,4015,4140,73459,142706.0,34470000.0
2018-10-17,4160,4330,4160,4250,42434,146498.0,34470000.0
2018-10-18,4270,4375,4230,4270,38970,147187.0,34470000.0
2018-10-19,4105,4340,4105,4320,66755,148910.0,34470000.0
2018-10-22,4315,4315,4110,4200,32677,144774.0,34470000.0
2018-10-23,4185,4265,4075,4120,42975,142016.0,34470000.0
2018-10-24,4120,4190,3945,3950,55133,136156.0,34470000.0
2018-10-25,3720,3940,3720,3850,61079,132710.0,34470000.0
2018-10-26,3860,4010,3575,3670,100548,126505.0,34470000.0
2018-10-29,3640,3795,3295,3305,83044,113923.0,34470000.0
2018-10-30,3030,3350,3030,3345,179133,115302.0,34470000.0
2018-10-31,3350,3475,3315,3455,54505,119094.0,34470000.0
2018-11-01,3500,3675,3500,3560,67806,122713.0,34470000.0
2018-11-02,3540,3720,3530,3720,52205,128228.0,34470000.0
2018-11-05,3740,3790,3620,3720,43035,128228.0,34470000.0
2018-11-06,3665,3775,3665,3720,27390,128228.0,34470000.0
2018-11-07,3795,3830,3610,3630,62079,125126.0,34470000.0
2018-11-08,3670,3750,3665,3710,28791,127884.0,34470000.0
2018-11-09,3800,3800,3645,3690,40903,127194.0,34470000.0
2018-11-12,3680,3695,3560,3575,29383,123230.0,34470000.0
2018-11-13,3575,3575,3390,3495,48319,120473.0,34470000.0
2018-11-14,3500,3570,3495,3510,13165,120990.0,34470000.0
2018-11-15,3480,3550,3445,3540,12845,122024.0,34470000.0
2018-11-16,3520,3690,3520,3625,44207,124954.0,34470000.0
2018-11-19,3625,3815,3625,3765,83208,129780.0,34470000.0
2018-11-20,3685,4050,3610,3785,228608,130469.0,34470000.0
2018-11-21,3765,4000,3705,3900,160424,134433.0,34470000.0
2018-11-22,3900,3945,3790,3790,49650,130641.0,34470000.0
2018-11-23,3775,4000,3775,3845,66712,132537.0,34470000.0
2018-11-26,3955,4050,3850,3875,125794,133571.0,34470000.0
2018-11-27,3905,3940,3840,3915,29008,134950.0,34470000.0
2018-11-28,3910,3985,3835,3860,42279,133054.0,34470000.0
2018-11-29,3865,3915,3825,3835,41606,132192.0,34470000.0
2018-11-30,3840,3855,3775,3800,18028,130986.0,34470000.0
2018-12-03,3890,4630,3850,4180,2065133,144085.0,34470000.0
2018-12-04,4120,5100,4115,4665,3300162,160803.0,34470000.0
2018-12-05,4500,4595,4460,4590,625527,158217.0,34470000.0
2018-12-06,4590,4590,4350,4350,353574,149944.0,34470000.0
2018-12-07,4410,4515,4340,4500,320036,155115.0,34470000.0
2018-12-10,4330,4470,4325,4440,168629,153047.0,34470000.0
2018-12-11,4440,4440,4280,4280,128326,147532.0,34470000.0
2018-12-12,4240,4325,4205,4260,95042,146842.0,34470000.0
2018-12-13,4330,4500,4250,4435,208273,152874.0,34470000.0
2018-12-14,4490,4510,4240,4265,144978,147015.0,34470000.0
2018-12-17,4200,4345,4160,4170,62756,143740.0,34470000.0
2018-12-18,4055,4265,4035,4105,85309,141499.0,34470000.0
2018-12-19,4060,4255,4060,4120,71694,142016.0,34470000.0
2018-12-20,4180,4250,4120,4145,61812,142878.0,34470000.0
2018-12-21,4145,4215,4100,4150,53114,143050.0,34470000.0
2018-12-24,4120,4210,4060,4150,78296,143050.0,34470000.0
2018-12-26,4040,4075,3875,3875,179241,133571.0,34470000.0
2018-12-27,3870,4000,3870,3905,61221,134605.0,34470000.0
2018-12-28,3920,3985,3860,3970,53638,136846.0,34470000.0
2019-01-02,4035,4035,3905,3935,18760,135639.0,34470000.0
2019-01-03,3900,3980,3840,3935,48912,135639.0,34470000.0
2019-01-04,3920,3920,3820,3825,70969,131848.0,34470000.0
2019-01-07,3935,3955,3855,3930,37001,135467.0,34470000.0
2019-01-08,3950,4190,3950,4100,154953,141327.0,34470000.0
2019-01-09,4100,4180,4020,4085,72931,140810.0,34470000.0
2019-01-10,4175,4190,4040,4090,43784,140982.0,34470000.0
2019-01-11,4110,4185,4080,4175,88098,143912.0,34470000.0
2019-01-14,4210,4220,4140,4220,94731,145463.0,34470000.0
2019-01-15,4240,4290,4175,4270,80192,147187.0,34470000.0
2019-01-16,4280,4360,4210,4345,129490,149772.0,34470000.0
2019-01-17,4370,4470,4230,4280,261046,147532.0,34470000.0
2019-01-18,4280,4360,4220,4305,97198,148393.0,34470000.0
2019-01-21,4330,4360,4230,4260,56123,146842.0,34470000.0
2019-01-22,4260,4380,4200,4200,94986,144774.0,34470000.0
2019-01-23,4200,4265,4200,4265,39534,147015.0,34470000.0
2019-01-24,4350,4350,4265,4290,46669,147876.0,34470000.0
2019-01-25,4290,4345,4265,4295,42540,148049.0,34470000.0
2019-01-28,4295,4620,4260,4535,698465,156321.0,34470000.0
2019-01-29,4460,4620,4395,4505,438191,155287.0,34470000.0
2019-01-30,4520,5850,4520,5850,3944901,201650.0,34470000.0
2019-01-31,6250,6860,6170,6280,9198448,216472.0,34470000.0
2019-02-01,6200,6420,6100,6320,1870218,217850.0,34470000.0
2019-02-07,6330,6430,6270,6430,534427,221642.0,34470000.0
2019-02-08,6510,6670,6450,6630,643050,228536.0,34470000.0
2019-02-11,6710,6710,6580,6710,642800,231294.0,34470000.0
2019-02-12,6630,6630,6210,6300,1548099,217161.0,34470000.0
2019-02-13,6200,6290,6050,6270,1279720,216127.0,34470000.0
2019-02-14,6350,6450,6000,6000,1346600,206820.0,34470000.0
2019-02-15,5970,6210,5830,5990,1051266,209751.0,35016944.0
2019-02-18,6050,6160,5890,5990,497035,209751.0,35016944.0
2019-02-19,6060,6160,5910,6110,695142,213954.0,35016944.0
2019-02-20,5990,6000,5730,5760,893483,201698.0,35016944.0
2019-02-21,5840,5840,5600,5610,338443,196445.0,35016944.0
2019-02-22,5540,5700,5510,5580,250068,196921.0,35290416.0
2019-02-25,5550,5680,5400,5640,288347,199038.0,35290416.0
2019-02-26,5650,5940,5530,5550,861284,195862.0,35290416.0
2019-02-27,5530,5640,5470,5550,191993,195862.0,35290416.0
2019-02-28,5520,5590,4715,5010,704577,178518.0,35632257.0
2019-03-04,4875,5080,4875,5000,441570,178161.0,35632257.0
2019-03-05,5000,5000,4875,4940,218022,176023.0,35632257.0
2019-03-06,4910,4995,4895,4925,171143,175826.0,35700625.0
2019-03-07,4925,4970,4740,4755,144080,169756.0,35700625.0
2019-03-08,4685,4850,4665,4775,131473,170470.0,35700625.0
2019-03-11,4730,4845,4575,4820,236036,172077.0,35700625.0
2019-03-12,4825,4930,4825,4880,117854,174219.0,35700625.0
2019-03-13,4860,4860,4725,4740,159754,169221.0,35700625.0
2019-03-14,4750,4945,4750,4890,130370,174576.0,35700625.0
2019-03-15,4930,5130,4685,4800,382136,171363.0,35700625.0
2019-03-18,4860,4920,4750,4900,93494,174933.0,35700625.0
2019-03-19,4940,4985,4750,4750,125142,169578.0,35700625.0
2019-03-20,4870,4970,4760,4925,106527,175826.0,35700625.0
2019-03-21,4950,4950,4865,4885,84999,174398.0,35700625.0
2019-03-22,4865,4955,4790,4795,117474,171184.0,35700625.0
2019-03-25,4825,4825,4635,4650,124438,166008.0,35700625.0
2019-03-26,4695,4850,4690,4850,81364,173148.0,35700625.0
2019-03-27,4900,4990,4650,4830,152696,172434.0,35700625.0
2019-03-28,4830,4900,4680,4740,78073,169221.0,35700625.0
2019-03-29,4695,4910,4680,4900,130600,174933.0,35700625.0
2019-04-01,4960,5040,4905,5030,132791,179574.0,35700625.0
2019-04-02,5090,5340,4950,5280,829684,188499.0,35700625.0
2019-04-03,5350,5480,5120,5200,439727,185643.0,35700625.0
2019-04-04,5290,5320,5060,5060,234185,180645.0,35700625.0
2019-04-05,5050,5180,5050,5170,140770,184572.0,35700625.0
2019-04-08,5170,5180,4985,5070,118707,181002.0,35700625.0
2019-04-09,5100,5200,5100,5130,96290,183144.0,35700625.0
2019-04-10,5130,5150,5030,5070,128276,181002.0,35700625.0
2019-04-11,5060,5190,5060,5150,111424,183858.0,35700625.0
2019-04-12,5130,5210,5070,5160,130577,184215.0,35700625.0
2019-04-15,5110,5230,5090,5160,167680,184215.0,35700625.0
2019-04-16,5190,5190,5000,5030,180901,179574.0,35700625.0
2019-04-17,5060,5090,4940,4940,107062,177149.0,35860150.0
2019-04-18,4940,4990,4820,4835,122548,173384.0,35860150.0
2019-04-19,4775,4895,4775,4830,79067,173205.0,35860150.0
2019-04-22,4825,5000,4820,4840,49537,173563.0,35860150.0
2019-04-23,4840,4905,4795,4795,82832,171949.0,35860150.0
2019-04-24,4845,5150,4820,4950,215472,177508.0,35860150.0
2019-04-25,4955,4980,4800,4805,111600,172308.0,35860150.0
2019-04-26,4830,4830,4755,4765,88875,170874.0,35860150.0
2019-04-29,4720,4750,4600,4700,131074,168543.0,35860150.0
2019-04-30,4700,4725,4630,4635,58062,166212.0,35860150.0
2019-05-02,4605,4760,4605,4655,55866,166929.0,35860150.0
2019-05-03,4635,4695,4635,4660,45090,167108.0,35860150.0
2019-05-07,4580,4695,4500,4610,57592,165315.0,35860150.0
2019-05-08,4610,4725,4550,4690,74301,168184.0,35860150.0
2019-05-09,4690,4765,4555,4575,157509,164060.0,35860150.0
2019-05-10,4530,4630,4300,4350,274933,155992.0,35860150.0
2019-05-13,4295,4410,4270,4300,68013,154199.0,35860150.0
2019-05-14,4205,4300,4125,4210,141905,150971.0,35860150.0
2019-05-15,4220,4485,4220,4450,174675,159578.0,35860150.0
2019-05-16,4470,4505,4400,4455,55524,159757.0,35860150.0
2019-05-17,4400,4640,4400,4495,125390,161191.0,35860150.0
2019-05-20,4510,4590,4485,4485,61033,160833.0,35860150.0
2019-05-21,4445,4570,4445,4465,46427,160116.0,35860150.0
2019-05-22,4460,4525,4410,4445,36925,159398.0,35860150.0
2019-05-23,4395,4505,4300,4315,31216,154737.0,35860150.0
2019-05-24,4230,4315,4180,4255,74165,152585.0,35860150.0
2019-05-27,4165,4265,4115,4150,82384,148820.0,35860150.0
2019-05-28,4100,4255,4100,4225,25707,151509.0,35860150.0
