하이텍팜(106190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-04,16400,16400,14950,14950,170652,105977.0,7088782.0
2012-04-05,14650,15200,14450,15150,89849,107395.0,7088782.0
2012-04-06,15150,15550,15100,15100,50016,107041.0,7088782.0
2012-04-09,14800,15150,14350,14350,80159,101724.0,7088782.0
2012-04-10,14350,15300,14350,15100,121389,107041.0,7088782.0
2012-04-12,15000,15600,15000,15600,62887,110585.0,7088782.0
2012-04-13,15600,15900,15400,15500,63674,109876.0,7088782.0
2012-04-16,15050,15800,15050,15350,47879,108813.0,7088782.0
2012-04-17,15450,15750,15150,15250,49672,108104.0,7088782.0
2012-04-18,15750,16100,15250,15950,97168,113066.0,7088782.0
2012-04-19,15900,16450,15750,15900,104284,112712.0,7088782.0
2012-04-20,15850,16200,15550,15800,81454,112003.0,7088782.0
2012-04-23,15950,16300,15350,15350,95586,108813.0,7088782.0
2012-04-24,15050,15250,14500,14650,105550,103851.0,7088782.0
2012-04-25,14900,14900,14250,14250,60824,101015.0,7088782.0
2012-04-26,14350,14600,13200,13500,135068,95699.0,7088782.0
2012-04-27,13600,14100,13500,13700,77944,97116.0,7088782.0
2012-04-30,13750,14100,13600,13900,40276,98534.0,7088782.0
2012-05-02,14050,14100,13800,13900,32886,98534.0,7088782.0
2012-05-03,13800,14700,13800,14450,88533,102433.0,7088782.0
2012-05-04,14400,14650,14150,14450,34385,102433.0,7088782.0
2012-05-07,14250,14650,14150,14400,25748,102078.0,7088782.0
2012-05-08,14400,14800,14400,14450,31076,102433.0,7088782.0
2012-05-09,14450,14900,14200,14200,51044,100661.0,7088782.0
2012-05-10,14050,14300,13850,14250,45481,101015.0,7088782.0
2012-05-11,14200,14450,13900,14000,40982,99243.0,7088782.0
2012-05-14,14000,14250,13500,13500,52611,95699.0,7088782.0
2012-05-15,13150,13250,12750,13050,99264,92509.0,7088782.0
2012-05-16,12850,13300,12500,12500,52916,88610.0,7088782.0
2012-05-17,12500,13000,12500,12900,37965,91445.0,7088782.0
2012-05-18,12550,12750,12150,12250,78107,86838.0,7088782.0
2012-05-21,12100,12400,11750,11950,68848,84711.0,7088782.0
2012-05-22,12250,12700,12200,12600,53129,89319.0,7088782.0
2012-05-23,12600,12900,12300,12850,37435,91091.0,7088782.0
2012-05-24,12750,13000,12550,12550,34463,88964.0,7088782.0
2012-05-25,12600,12900,12350,12900,38559,91445.0,7088782.0
2012-05-29,12900,13200,12750,13050,36976,92509.0,7088782.0
2012-05-30,12950,13000,12700,12800,22841,90736.0,7088782.0
2012-05-31,12600,12800,12450,12550,22955,88964.0,7088782.0
2012-06-01,12550,13550,12500,13150,85635,93217.0,7088782.0
2012-06-04,12700,12800,11900,12000,86044,85065.0,7088782.0
2012-06-05,12100,12500,12100,12250,37248,86838.0,7088782.0
2012-06-07,12700,13250,12550,13150,89772,93217.0,7088782.0
2012-06-08,13300,13450,12850,13200,51045,93572.0,7088782.0
2012-06-11,13350,13850,13250,13650,78719,96762.0,7088782.0
2012-06-12,13300,13700,13300,13550,32649,96053.0,7088782.0
2012-06-13,13700,13700,13250,13400,39196,94990.0,7088782.0
2012-06-14,13400,13500,13100,13400,28599,94990.0,7088782.0
2012-06-15,13500,13500,13050,13450,34347,95344.0,7088782.0
2012-06-18,13700,13900,13500,13800,56013,97825.0,7088782.0
2012-06-19,13800,14800,13650,14750,173280,104560.0,7088782.0
2012-06-20,14750,14900,14450,14450,76524,102433.0,7088782.0
2012-06-21,14550,15250,14400,15050,108378,106686.0,7088782.0
2012-06-22,15000,15100,14550,15100,61501,107041.0,7088782.0
2012-06-25,15150,15250,14450,14450,66780,102433.0,7088782.0
2012-06-26,14050,14600,14050,14200,51321,100661.0,7088782.0
2012-06-27,14200,14350,13750,14000,53681,99243.0,7088782.0
2012-06-28,14150,14700,14000,14550,80113,103142.0,7088782.0
2012-06-29,14650,15050,14400,14700,60717,104205.0,7088782.0
2012-07-02,14700,15100,14550,14700,44302,104205.0,7088782.0
2012-07-03,14800,15100,14600,15100,71158,107041.0,7088782.0
2012-07-04,15250,15650,14950,15350,98872,108813.0,7088782.0
2012-07-05,15200,15350,14700,14700,67501,104205.0,7088782.0
2012-07-06,14750,14950,14450,14700,58019,104205.0,7088782.0
2012-07-09,14750,14750,14400,14700,48832,104205.0,7088782.0
2012-07-10,14800,15100,14700,14850,61808,105268.0,7088782.0
2012-07-11,14750,15000,14350,14400,54712,102078.0,7088782.0
2012-07-12,14400,14500,13500,13700,109283,97116.0,7088782.0
2012-07-13,13750,13750,12800,13450,71226,95344.0,7088782.0
2012-07-16,13450,13650,13350,13350,39430,94635.0,7088782.0
2012-07-17,13250,13500,13000,13350,31768,94635.0,7088782.0
2012-07-18,13300,13550,12900,12900,57070,91445.0,7088782.0
2012-07-19,13300,13350,13000,13000,17797,92154.0,7088782.0
2012-07-20,13200,13300,13000,13250,12023,93926.0,7088782.0
2012-07-23,13300,13350,12700,12800,40307,90736.0,7088782.0
2012-07-24,12600,13100,12600,12950,26702,91800.0,7088782.0
2012-07-25,12650,12800,12350,12350,36313,87546.0,7088782.0
2012-07-26,12350,12550,12150,12500,36908,88610.0,7088782.0
2012-07-27,12600,12900,12600,12850,16895,91091.0,7088782.0
2012-07-30,13050,13150,12750,12800,24804,90736.0,7088782.0
2012-07-31,12850,13050,12850,12900,16157,91445.0,7088782.0
2012-08-01,12850,13050,12750,13000,20066,92154.0,7088782.0
2012-08-02,13000,13100,12800,12800,18796,90736.0,7088782.0
2012-08-03,12700,13000,12600,12900,15862,91445.0,7088782.0
2012-08-06,13100,13200,12950,13200,22992,93572.0,7088782.0
2012-08-07,13100,13350,13100,13300,25654,94281.0,7088782.0
2012-08-08,13400,13400,13150,13250,24983,93926.0,7088782.0
2012-08-09,13200,13850,13200,13650,30632,96762.0,7088782.0
2012-08-10,13650,14050,13650,13750,30513,97471.0,7088782.0
2012-08-13,14050,14050,13600,13600,40478,96407.0,7088782.0
2012-08-14,13650,14150,13600,14050,47198,99597.0,7088782.0
2012-08-16,14250,14550,13950,14100,49980,99952.0,7088782.0
2012-08-17,14100,14250,13750,14050,77774,99597.0,7088782.0
2012-08-20,13900,14150,13800,13800,36896,97825.0,7088782.0
2012-08-21,13950,14000,13700,13900,51965,98534.0,7088782.0
2012-08-22,13850,14050,13750,13950,38949,98889.0,7088782.0
2012-08-23,14000,16000,14000,15900,517436,112712.0,7088782.0
2012-08-24,15900,16200,15450,15950,249143,113066.0,7088782.0
2012-08-27,15950,16600,15650,16100,175414,114129.0,7088782.0
2012-08-28,15950,16250,15700,16150,107066,114484.0,7088782.0
2012-08-29,16400,17100,16250,16600,275795,117674.0,7088782.0
2012-08-30,16500,16700,16100,16700,95102,118383.0,7088782.0
2012-08-31,16500,16700,16200,16200,78762,114838.0,7088782.0
2012-09-03,16400,16400,15800,15950,95683,113066.0,7088782.0
2012-09-04,16000,17550,16000,17050,275939,120864.0,7088782.0
2012-09-05,17200,17400,16700,16950,116128,120155.0,7088782.0
2012-09-06,17400,17600,16850,16950,98488,120155.0,7088782.0
2012-09-07,17300,17300,16600,17200,127075,121927.0,7088782.0
2012-09-10,17300,17300,16500,16500,116644,116965.0,7088782.0
2012-09-11,16450,16800,15900,16800,113530,119092.0,7088782.0
2012-09-12,16850,17050,16650,16750,71233,118737.0,7088782.0
2012-09-13,16750,16850,16100,16200,105311,114838.0,7088782.0
2012-09-14,16300,17250,16150,16400,190442,116256.0,7088782.0
2012-09-17,16600,18250,16550,17850,278909,126535.0,7088782.0
2012-09-18,18000,18750,17600,18500,174391,131142.0,7088782.0
2012-09-19,18650,18800,18150,18800,109260,133269.0,7088782.0
2012-09-20,18800,19300,18450,19000,144408,134687.0,7088782.0
2012-09-21,19350,19500,18800,19300,93420,136813.0,7088782.0
2012-09-24,19300,19300,18800,18850,96583,133624.0,7088782.0
2012-09-25,18650,18650,17650,17900,168784,126889.0,7088782.0
2012-09-26,17900,18550,17750,18100,91832,128307.0,7088782.0
2012-09-27,18000,18350,17550,18000,57498,127598.0,7088782.0
2012-09-28,18300,18400,17900,18350,36784,130079.0,7088782.0
2012-10-02,18350,19500,18350,19000,100256,134687.0,7088782.0
2012-10-04,19250,19250,18600,18700,38425,132560.0,7088782.0
2012-10-05,18700,18800,18300,18700,65929,132560.0,7088782.0
2012-10-08,18700,18800,18500,18750,51354,132915.0,7088782.0
2012-10-09,18600,20500,18600,20300,266401,143902.0,7088782.0
2012-10-10,20050,20600,19800,20150,98883,142839.0,7088782.0
2012-10-11,19900,20400,19600,20400,95240,144611.0,7088782.0
2012-10-12,20500,20900,20200,20650,86487,146383.0,7088782.0
2012-10-15,20800,21300,20100,20100,158757,142485.0,7088782.0
2012-10-16,20000,20300,19250,19600,97440,138940.0,7088782.0
2012-10-17,20050,20300,18450,18450,234114,130788.0,7088782.0
2012-10-18,18450,18600,16800,17000,242990,120509.0,7088782.0
2012-10-19,17100,17700,16600,17300,121101,122636.0,7088782.0
2012-10-22,16800,17550,16800,17400,76811,123345.0,7088782.0
2012-10-23,17750,18450,17350,17350,117749,122990.0,7088782.0
2012-10-24,17050,18250,16950,18250,90505,129370.0,7088782.0
2012-10-25,18200,18550,17500,17550,49842,124408.0,7088782.0
2012-10-26,17750,17750,16650,17000,65229,120509.0,7088782.0
2012-10-29,17000,17350,16200,16250,53680,115193.0,7088782.0
2012-10-30,16200,16550,15400,15600,146403,110585.0,7088782.0
2012-10-31,15950,16550,15600,15950,172529,113066.0,7088782.0
2012-11-01,16250,16750,13600,13700,699540,97116.0,7088782.0
2012-11-02,13800,14500,13400,14400,386075,102078.0,7088782.0
2012-11-05,14250,14650,14150,14600,101643,103496.0,7088782.0
2012-11-06,14600,14800,14350,14750,58292,104560.0,7088782.0
2012-11-07,14850,15100,14550,15000,67564,106332.0,7088782.0
2012-11-08,14700,15550,14700,15400,132338,109167.0,7088782.0
2012-11-09,15500,15550,15050,15500,68773,109876.0,7088782.0
2012-11-12,15500,15550,15200,15500,69102,109876.0,7088782.0
2012-11-13,15500,15500,14550,15050,93330,106686.0,7088782.0
2012-11-14,15050,15100,14300,14350,103908,101724.0,7088782.0
2012-11-15,14000,14400,13800,14000,86688,99243.0,7088782.0
2012-11-16,13700,14200,13700,14000,55483,99243.0,7088782.0
2012-11-19,14050,14350,14000,14000,69391,99243.0,7088782.0
2012-11-20,14300,14850,14250,14350,62667,101724.0,7088782.0
2012-11-21,14500,14550,14100,14100,42488,99952.0,7088782.0
2012-11-22,14150,14350,14150,14350,29669,101724.0,7088782.0
2012-11-23,14350,14400,13900,14050,55409,99597.0,7088782.0
2012-11-26,14150,14150,13600,13600,62930,96407.0,7088782.0
2012-11-27,13650,13950,13600,13650,41484,96762.0,7088782.0
2012-11-28,13650,13700,13100,13400,80362,94990.0,7088782.0
2012-11-29,13450,13750,13250,13300,63884,94281.0,7088782.0
2012-11-30,13300,13550,13250,13300,31800,94281.0,7088782.0
2012-12-03,13350,14100,13350,13700,72701,97116.0,7088782.0
2012-12-04,13900,15750,13700,15750,447844,111648.0,7088782.0
2012-12-05,15700,15900,15250,15700,254291,111294.0,7088782.0
2012-12-06,15850,16000,15500,15950,182189,113066.0,7088782.0
2012-12-07,16050,16450,15350,15850,150488,112357.0,7088782.0
2012-12-10,15950,16300,15700,16200,93142,114838.0,7088782.0
2012-12-11,16050,16300,15400,15600,105882,110585.0,7088782.0
2012-12-12,15400,15600,14950,15300,83114,108458.0,7088782.0
2012-12-13,15200,15900,15150,15600,65611,110585.0,7088782.0
2012-12-14,15450,15800,15400,15600,31784,110585.0,7088782.0
2012-12-17,15600,16350,15600,15850,101250,112357.0,7088782.0
2012-12-18,15950,16000,15550,15800,45659,112003.0,7088782.0
2012-12-20,15700,15800,15150,15250,26226,108104.0,7088782.0
2012-12-21,15100,15550,14850,14850,40642,105268.0,7088782.0
2012-12-24,14800,15250,14800,14900,26825,105623.0,7088782.0
2012-12-26,14900,15300,14900,15200,28870,107749.0,7088782.0
2012-12-27,15200,15550,14900,15300,32546,108458.0,7088782.0
2012-12-28,15500,15650,15150,15600,36785,110585.0,7088782.0
2013-01-02,15900,15900,15450,15650,17871,110939.0,7088782.0
2013-01-03,15700,15800,15400,15550,21464,110231.0,7088782.0
2013-01-04,15500,15750,15350,15750,31016,111648.0,7088782.0
2013-01-07,16000,16300,15700,16100,70286,114129.0,7088782.0
2013-01-08,16100,16250,15800,16050,32601,113775.0,7088782.0
2013-01-09,16000,16900,16000,16650,93312,118028.0,7088782.0
2013-01-10,16550,17600,16400,17000,113650,120509.0,7088782.0
2013-01-11,17200,17200,16450,16900,49778,119800.0,7088782.0
2013-01-14,16850,17800,16750,17200,94228,121927.0,7088782.0
2013-01-15,17300,17450,16600,16600,55916,117674.0,7088782.0
2013-01-16,16700,16750,15900,16100,50854,114129.0,7088782.0
2013-01-17,16000,16300,15500,15600,75829,110585.0,7088782.0
2013-01-18,15750,16050,15500,16050,33849,113775.0,7088782.0
2013-01-21,16050,16650,16000,16400,56705,116256.0,7088782.0
2013-01-22,16500,16600,16200,16300,28521,115547.0,7088782.0
2013-01-23,16350,16600,16050,16050,32451,113775.0,7088782.0
2013-01-24,16200,16200,15750,15850,39926,112357.0,7088782.0
2013-01-25,15750,16250,14850,15750,27974,111648.0,7088782.0
2013-01-28,15650,15900,15400,15550,16006,110231.0,7088782.0
2013-01-29,15600,15700,15500,15700,16027,111294.0,7088782.0
2013-01-30,15650,16050,15400,15400,22942,109167.0,7088782.0
2013-01-31,15700,15700,14800,14950,35624,105977.0,7088782.0
2013-02-01,14950,15150,14350,14500,29843,102787.0,7088782.0
2013-02-04,14600,14700,14100,14150,52148,100306.0,7088782.0
2013-02-05,14050,14400,14000,14350,20653,101724.0,7088782.0
2013-02-06,14450,14600,14300,14400,14226,102078.0,7088782.0
2013-02-07,14600,14600,14300,14500,11883,102787.0,7088782.0
2013-02-08,14600,14800,14450,14650,9352,103851.0,7088782.0
2013-02-12,14650,14900,14600,14650,18620,103851.0,7088782.0
2013-02-13,14700,15000,14700,14850,23178,105268.0,7088782.0
2013-02-14,14950,15650,14800,15550,45079,110231.0,7088782.0
2013-02-15,15500,16150,15400,15800,48367,112003.0,7088782.0
2013-02-18,15650,16050,15550,15600,19257,110585.0,7088782.0
2013-02-19,15850,15850,15300,15300,19195,108458.0,7088782.0
2013-02-20,15350,15550,15100,15250,39892,108104.0,7088782.0
2013-02-21,14800,14800,14350,14450,269460,102433.0,7088782.0
2013-02-22,14400,14550,13900,14250,154740,101015.0,7088782.0
2013-02-25,14350,14600,14250,14500,55866,102787.0,7088782.0
2013-02-26,14500,14500,14150,14200,49004,100661.0,7088782.0
2013-02-27,14200,14500,14200,14500,35040,102787.0,7088782.0
2013-02-28,14750,14750,14350,14500,47589,102787.0,7088782.0
2013-03-04,14550,15050,14400,15000,119177,106332.0,7088782.0
2013-03-05,15100,15400,14850,15250,105108,108104.0,7088782.0
2013-03-06,15250,15400,14900,14900,74568,105623.0,7088782.0
2013-03-07,14900,15000,14450,14550,84208,103142.0,7088782.0
2013-03-08,14600,14800,14400,14600,47222,103496.0,7088782.0
2013-03-11,14700,14700,14100,14450,41671,102433.0,7088782.0
2013-03-12,14250,14700,14250,14700,52790,104205.0,7088782.0
2013-03-13,14700,15700,14700,15500,155751,109876.0,7088782.0
2013-03-14,15450,15650,15250,15650,72596,110939.0,7088782.0
2013-03-15,15650,15650,15100,15400,97187,109167.0,7088782.0
2013-03-18,15200,15450,14700,14700,67440,104205.0,7088782.0
2013-03-19,14750,15400,14700,14700,116556,104205.0,7088782.0
2013-03-20,14650,14650,12800,13300,1140814,94281.0,7088782.0
2013-03-21,13300,13400,12850,12900,292339,91445.0,7088782.0
2013-03-22,12850,13300,12850,13050,178269,92509.0,7088782.0
2013-03-25,13100,13150,12650,12850,197837,91091.0,7088782.0
2013-03-26,12750,13350,12750,13150,190167,93217.0,7088782.0
2013-03-27,13200,14400,13200,14350,745150,101724.0,7088782.0
2013-03-28,14100,14350,13950,14350,176753,101724.0,7088782.0
2013-03-29,14600,14650,13750,13950,244044,98889.0,7088782.0
2013-04-01,14000,14150,13400,13900,178747,98534.0,7088782.0
2013-04-02,13900,14150,13550,13650,157134,96762.0,7088782.0
2013-04-03,13700,15650,13700,15350,826477,108813.0,7088782.0
2013-04-04,15300,16300,15100,15900,948189,112712.0,7088782.0
2013-04-05,15600,15900,13550,13550,1754065,96053.0,7088782.0
2013-04-08,13700,14800,13700,14200,788937,100661.0,7088782.0
2013-04-09,14400,15300,14350,14900,639703,105623.0,7088782.0
2013-04-10,15050,15800,14900,15450,399543,109522.0,7088782.0
2013-04-11,15500,16050,15450,15950,392322,113066.0,7088782.0
2013-04-12,15900,17750,15900,17300,981153,122636.0,7088782.0
2013-04-15,17500,17600,17050,17500,357309,124054.0,7088782.0
2013-04-16,17300,17900,16950,17600,404742,124763.0,7088782.0
2013-04-17,17600,17750,17200,17450,181725,123699.0,7088782.0
2013-04-18,17550,17750,16450,16900,326991,119800.0,7088782.0
2013-04-19,16950,17100,16050,16150,257207,114484.0,7088782.0
2013-04-22,16100,16950,15900,16900,254711,119800.0,7088782.0
2013-04-23,16100,16800,16050,16450,271249,116610.0,7088782.0
2013-04-24,16650,16700,15800,16050,395387,113775.0,7088782.0
2013-04-25,16150,16750,16100,16400,493118,116256.0,7088782.0
2013-04-26,16600,18200,16450,17800,830175,126180.0,7088782.0
2013-04-29,18150,18450,17800,18150,421480,128661.0,7088782.0
2013-04-30,18150,18200,17500,17850,209133,126535.0,7088782.0
2013-05-02,18000,18300,17650,17950,191054,127244.0,7088782.0
2013-05-03,18050,18400,17250,18200,254037,129016.0,7088782.0
2013-05-06,18550,18950,18150,18200,302906,129016.0,7088782.0
2013-05-07,18150,18450,16950,17800,327363,126180.0,7088782.0
2013-05-08,17900,18350,17500,18350,220961,130079.0,7088782.0
2013-05-09,18600,18850,17850,17850,241069,126535.0,7088782.0
2013-05-10,17850,18250,17500,17600,160812,124763.0,7088782.0
2013-05-13,17900,17900,16300,16450,343778,116610.0,7088782.0
2013-05-14,16400,16800,15350,15900,554170,112712.0,7088782.0
2013-05-15,15900,16350,15600,16300,279258,115547.0,7088782.0
2013-05-16,16200,16600,16050,16450,232006,116610.0,7088782.0
2013-05-20,16300,16400,15800,16100,124786,114129.0,7088782.0
2013-05-21,16200,16450,15900,16200,136695,114838.0,7088782.0
2013-05-22,16350,16350,15900,15900,116420,112712.0,7088782.0
2013-05-23,16000,16000,14900,15000,264971,106332.0,7088782.0
2013-05-24,15150,15450,14850,15300,114619,108458.0,7088782.0
2013-05-27,15350,16100,15300,15800,136374,112003.0,7088782.0
2013-05-28,15800,16050,15450,15700,105686,111294.0,7088782.0
2013-05-29,15900,16300,15850,16000,150800,113421.0,7088782.0
2013-05-30,15900,16050,15650,15700,89667,111294.0,7088782.0
2013-05-31,15850,15900,15300,15550,54933,110231.0,7088782.0
2013-06-03,15550,15600,14850,14900,114765,105623.0,7088782.0
2013-06-04,15050,15150,14450,15150,80201,107395.0,7088782.0
2013-06-05,14950,15100,14500,14500,75535,102787.0,7088782.0
2013-06-07,14450,14600,13750,14050,109741,99597.0,7088782.0
2013-06-10,14250,14400,14150,14350,47302,101724.0,7088782.0
2013-06-11,14300,14350,14000,14300,48041,101370.0,7088782.0
2013-06-12,14200,14650,14050,14300,45028,101370.0,7088782.0
2013-06-13,14200,14400,13900,14150,55231,100306.0,7088782.0
2013-06-14,14200,14300,13800,13950,52688,98889.0,7088782.0
2013-06-17,13950,14150,13450,13600,68095,96407.0,7088782.0
2013-06-18,13650,14150,13450,14100,51274,99952.0,7088782.0
2013-06-19,14200,14200,13850,14050,44416,99597.0,7088782.0
2013-06-20,13750,14000,13600,13750,51011,97471.0,7088782.0
2013-06-21,13300,13550,13050,13550,97317,96053.0,7088782.0
2013-06-24,13450,13550,13200,13200,38954,93572.0,7088782.0
2013-06-25,13000,13300,11950,12450,165882,88255.0,7088782.0
2013-06-26,12500,13000,12500,12850,69446,91091.0,7088782.0
2013-06-27,13000,13400,13000,13300,64752,94281.0,7088782.0
2013-06-28,13350,13600,13200,13500,57809,95699.0,7088782.0
2013-07-01,13550,13950,13500,13600,125583,96407.0,7088782.0
2013-07-02,13700,13700,13300,13450,52633,95344.0,7088782.0
2013-07-03,13400,13900,13300,13300,51430,94281.0,7088782.0
2013-07-04,13350,13500,13050,13250,47945,93926.0,7088782.0
2013-07-05,13350,13650,12900,13100,66061,92863.0,7088782.0
2013-07-08,13100,13350,12900,13000,72188,92154.0,7088782.0
2013-07-09,13000,13300,12950,13150,59217,93217.0,7088782.0
2013-07-10,13200,13400,13000,13250,41120,93926.0,7088782.0
2013-07-11,13350,13850,13300,13750,55889,97471.0,7088782.0
2013-07-12,13900,13950,13600,13800,40661,97825.0,7088782.0
2013-07-15,13800,14100,13500,14100,61531,99952.0,7088782.0
2013-07-16,13900,14250,13750,13800,65668,97825.0,7088782.0
2013-07-17,13800,14100,13750,13850,45222,98180.0,7088782.0
2013-07-18,13900,14050,13650,13700,50822,97116.0,7088782.0
2013-07-19,13750,14000,13600,13800,46451,97825.0,7088782.0
2013-07-22,14000,14250,13800,14050,63155,99597.0,7088782.0
2013-07-23,14200,14400,13900,13900,70936,98534.0,7088782.0
2013-07-24,13900,14050,13800,14050,29663,99597.0,7088782.0
2013-07-25,14050,14150,13950,13950,41038,98889.0,7088782.0
2013-07-26,14050,14050,13700,13950,42285,98889.0,7088782.0
2013-07-29,13900,14000,13550,13550,35982,96053.0,7088782.0
2013-07-30,13600,13750,13400,13600,35912,96407.0,7088782.0
2013-07-31,13750,13800,13500,13800,47019,97825.0,7088782.0
2013-08-01,13900,14200,13750,14200,88034,100661.0,7088782.0
2013-08-02,14200,14350,13950,14100,44269,99952.0,7088782.0
2013-08-05,14100,14750,14000,14700,173620,104205.0,7088782.0
2013-08-06,14700,14800,14550,14750,83088,104560.0,7088782.0
2013-08-07,14600,14750,14400,14400,60932,102078.0,7088782.0
2013-08-08,14400,14500,14250,14400,57787,102078.0,7088782.0
2013-08-09,14500,15200,14500,15150,200300,107395.0,7088782.0
2013-08-12,15000,15500,14900,15450,207927,109522.0,7088782.0
2013-08-13,15600,15600,15350,15500,156928,109876.0,7088782.0
2013-08-14,15500,15600,15200,15400,92003,109167.0,7088782.0
2013-08-16,15150,15300,14900,15000,92289,106332.0,7088782.0
2013-08-19,15100,15200,14800,14900,56150,105623.0,7088782.0
2013-08-20,14850,15000,14000,14300,145597,101370.0,7088782.0
2013-08-21,14350,14500,13650,14200,118497,100661.0,7088782.0
2013-08-22,13800,14400,13650,13950,73612,98889.0,7088782.0
2013-08-23,14200,14800,14150,14800,110568,104914.0,7088782.0
2013-08-26,14950,15300,14700,15200,133989,107749.0,7088782.0
2013-08-27,15200,15450,14550,14550,114389,103142.0,7088782.0
2013-08-28,14300,14900,14300,14900,120689,105623.0,7088782.0
2013-08-29,15100,15550,14900,15300,166023,108458.0,7088782.0
2013-08-30,15350,15400,15000,15100,48734,107041.0,7088782.0
2013-09-02,15100,15400,14950,15050,67944,106686.0,7088782.0
2013-09-03,15150,15200,14800,15150,82469,107395.0,7088782.0
2013-09-04,15250,15750,15150,15750,276961,111648.0,7088782.0
2013-09-05,15850,16100,15650,15650,217118,110939.0,7088782.0
2013-09-06,15700,16350,15600,16250,263783,115193.0,7088782.0
2013-09-09,16250,16450,15850,16100,154611,114129.0,7088782.0
2013-09-10,16100,16250,15600,16250,151226,115193.0,7088782.0
2013-09-11,16400,16550,16100,16350,123793,115902.0,7088782.0
2013-09-12,16500,16550,15950,16150,137982,114484.0,7088782.0
2013-09-13,16150,16350,15950,16300,74046,115547.0,7088782.0
2013-09-16,16350,16600,16200,16200,93909,114838.0,7088782.0
2013-09-17,16150,16350,16100,16200,44865,114838.0,7088782.0
2013-09-23,16200,16300,15700,15900,83501,112712.0,7088782.0
2013-09-24,15800,16000,15100,15350,173616,108813.0,7088782.0
2013-09-25,15400,15500,15150,15200,69931,107749.0,7088782.0
2013-09-26,15100,15550,15050,15450,132660,109522.0,7088782.0
2013-09-27,15550,15600,15250,15250,88171,108104.0,7088782.0
2013-09-30,15250,15400,15000,15300,72601,108458.0,7088782.0
2013-10-01,15250,15750,15100,15350,105569,108813.0,7088782.0
2013-10-02,15550,15650,15350,15450,64353,109522.0,7088782.0
2013-10-04,15450,15750,15400,15600,67739,110585.0,7088782.0
2013-10-07,15550,15750,14950,15050,78289,106686.0,7088782.0
2013-10-08,15050,15100,14500,14650,134357,103851.0,7088782.0
2013-10-10,14700,14700,14400,14550,67333,103142.0,7088782.0
2013-10-11,14700,14750,14200,14250,148862,101015.0,7088782.0
2013-10-14,14300,14500,14250,14350,69950,101724.0,7088782.0
2013-10-15,14400,14550,14250,14300,70977,101370.0,7088782.0
2013-10-16,14350,14500,13800,13800,128219,97825.0,7088782.0
2013-10-17,13900,14000,13550,13950,88938,98889.0,7088782.0
2013-10-18,13950,14200,13750,14050,79524,99597.0,7088782.0
2013-10-21,14050,14500,14000,14450,80071,102433.0,7088782.0
2013-10-22,14400,14700,14300,14500,50094,102787.0,7088782.0
2013-10-23,14600,14650,14100,14200,43039,100661.0,7088782.0
2013-10-24,14250,14350,14100,14200,41174,100661.0,7088782.0
2013-10-25,14300,14300,14000,14000,56708,99243.0,7088782.0
2013-10-28,14050,14400,13950,14250,53523,101015.0,7088782.0
2013-10-29,14200,14400,14100,14150,30507,100306.0,7088782.0
2013-10-30,14200,14450,14100,14300,48568,101370.0,7088782.0
2013-10-31,14300,14600,14250,14500,59798,102787.0,7088782.0
2013-11-01,14600,14600,14200,14450,68267,102433.0,7088782.0
2013-11-04,14400,14600,14400,14550,44444,103142.0,7088782.0
2013-11-05,14550,14600,14100,14250,67779,101015.0,7088782.0
2013-11-06,14150,14350,13950,14200,51888,100661.0,7088782.0
2013-11-07,14250,14300,13800,13950,39589,98889.0,7088782.0
2013-11-08,13950,14300,13800,14100,62429,99952.0,7088782.0
2013-11-11,14000,14250,13600,13650,90105,96762.0,7088782.0
2013-11-12,13600,13950,13550,13750,48918,97471.0,7088782.0
2013-11-13,13750,13900,13350,13550,59142,96053.0,7088782.0
2013-11-14,13600,14000,13600,13950,41810,98889.0,7088782.0
2013-11-15,14100,14150,13850,13850,43279,98180.0,7088782.0
2013-11-18,13850,13950,13600,13750,52471,97471.0,7088782.0
2013-11-19,13650,13750,13350,13400,69279,94990.0,7088782.0
2013-11-20,13400,13600,13350,13450,28060,95344.0,7088782.0
2013-11-21,13500,13550,13050,13100,61540,92863.0,7088782.0
2013-11-22,13150,13400,13150,13250,31372,93926.0,7088782.0
2013-11-25,13350,13750,13200,13350,39956,94635.0,7088782.0
2013-11-26,13400,13500,13300,13400,23231,94990.0,7088782.0
2013-11-27,13500,13600,13400,13450,35876,95344.0,7088782.0
2013-11-28,13450,13650,13400,13600,33311,96407.0,7088782.0
2013-11-29,13650,13700,13400,13600,54985,96407.0,7088782.0
2013-12-02,13500,14000,13450,13700,62355,97116.0,7088782.0
2013-12-03,13700,13900,13600,13750,27453,97471.0,7088782.0
2013-12-04,13750,13950,13650,13900,27890,98534.0,7088782.0
2013-12-05,13900,13950,13700,13750,30866,97471.0,7088782.0
2013-12-06,13700,13800,13550,13550,32657,96053.0,7088782.0
2013-12-09,13600,13800,13350,13450,52092,95344.0,7088782.0
2013-12-10,13450,13550,13250,13450,28497,95344.0,7088782.0
2013-12-11,13400,13500,13200,13300,16518,94281.0,7088782.0
2013-12-12,13250,13300,13100,13200,26804,93572.0,7088782.0
2013-12-13,13250,13400,13050,13150,22730,93217.0,7088782.0
2013-12-16,13100,13300,13000,13050,28906,92509.0,7088782.0
