하이록코리아(013030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-09,9940,10050,9850,10000,22263,117951.0,11795052.0
2009-12-10,10000,10050,9890,10050,27861,118540.0,11795052.0
2009-12-11,10050,10300,9960,10300,65821,121489.0,11795052.0
2009-12-14,10400,10500,10150,10450,64833,123258.0,11795052.0
2009-12-15,10450,10900,10350,10700,165068,126207.0,11795052.0
2009-12-16,10800,11000,10550,10800,133908,127387.0,11795052.0
2009-12-17,10900,11150,10700,10700,113638,126207.0,11795052.0
2009-12-18,10600,10800,10550,10700,48185,126207.0,11795052.0
2009-12-21,10850,10900,10600,10600,53253,125028.0,11795052.0
2009-12-22,10600,11300,10550,10750,295549,126797.0,11795052.0
2009-12-23,10950,11150,10400,10750,177231,126797.0,11795052.0
2009-12-24,10800,10950,10600,10650,72458,125617.0,11795052.0
2009-12-28,11800,12200,11750,12200,1320615,143900.0,11795052.0
2009-12-29,11750,11800,11000,11050,608897,130335.0,11795052.0
2009-12-30,11100,11550,10850,11550,184052,136233.0,11795052.0
2010-01-04,11500,11650,11200,11500,188852,135643.0,11795052.0
2010-01-05,11600,11700,11200,11400,158522,134464.0,11795052.0
2010-01-06,11550,12050,11300,11500,244116,135643.0,11795052.0
2010-01-07,11600,12700,11350,11800,615614,139182.0,11795052.0
2010-01-08,12350,13400,12150,13250,1027539,156284.0,11795052.0
2010-01-11,13250,13550,12700,13050,568395,153925.0,11795052.0
2010-01-12,13250,13450,12900,13300,255498,156874.0,11795052.0
2010-01-13,13250,13800,12950,13200,394862,155695.0,11795052.0
2010-01-14,13250,13400,12800,13300,275590,156874.0,11795052.0
2010-01-15,13200,13400,12850,13200,269957,155695.0,11795052.0
2010-01-18,13100,13650,13000,13650,282494,161002.0,11795052.0
2010-01-19,13800,13800,13200,13750,201766,162182.0,11795052.0
2010-01-20,14350,15200,13800,14050,717091,165720.0,11795052.0
2010-01-21,13800,14250,13550,14050,200912,165720.0,11795052.0
2010-01-22,13750,14100,13050,13800,284736,162772.0,11795052.0
2010-01-25,13500,13950,13050,13500,150834,159233.0,11795052.0
2010-01-26,13500,13500,12350,13150,253781,155105.0,11795052.0
2010-01-27,12950,13250,12750,12850,118745,151566.0,11795052.0
2010-01-28,12950,12950,12250,12950,114559,152746.0,11795052.0
2010-01-29,12500,12650,11300,11950,411868,140951.0,11795052.0
2010-02-01,11750,12300,11550,12250,176060,144489.0,11795052.0
2010-02-02,12400,12400,11900,12000,116256,141541.0,11795052.0
2010-02-03,12200,12400,12000,12400,161347,146259.0,11795052.0
2010-02-04,12300,12400,12100,12400,87826,146259.0,11795052.0
2010-02-05,11900,11950,11500,11900,147205,140361.0,11795052.0
2010-02-08,11900,12300,11400,11850,330470,139771.0,11795052.0
2010-02-09,11700,11850,11450,11650,197215,137412.0,11795052.0
2010-02-10,11850,11900,11600,11700,144780,138002.0,11795052.0
2010-02-11,11650,12000,11650,11950,141284,140951.0,11795052.0
2010-02-12,12150,12400,11900,12300,202015,145079.0,11795052.0
2010-02-16,12600,12950,12400,12400,408734,146259.0,11795052.0
2010-02-17,12500,12600,12350,12450,157437,146848.0,11795052.0
2010-02-18,12300,12500,12150,12400,103855,146259.0,11795052.0
2010-02-19,12100,12250,11750,11950,170261,140951.0,11795052.0
2010-02-22,12200,12750,12150,12750,207524,150387.0,11795052.0
2010-02-23,12550,13200,12500,13200,213276,155695.0,11795052.0
2010-02-24,12950,13500,12900,13450,194979,158643.0,11795052.0
2010-02-25,13450,13500,12650,13000,199344,153336.0,11795052.0
2010-02-26,13000,13100,12650,13000,128551,153336.0,11795052.0
2010-03-02,13150,13150,12750,13050,95041,153925.0,11795052.0
2010-03-03,13300,13600,13150,13500,268274,159233.0,11795052.0
2010-03-04,13550,13550,13050,13450,123535,158643.0,11795052.0
2010-03-05,13550,13800,13350,13800,206054,162772.0,11795052.0
2010-03-08,14050,14100,13650,13750,148485,162182.0,11795052.0
2010-03-09,13850,14350,13850,13900,308450,163951.0,11795052.0
2010-03-10,14200,14500,13850,13950,262209,164541.0,11795052.0
2010-03-11,14000,14250,13950,13950,100900,164541.0,11795052.0
2010-03-12,14150,14800,14000,14450,364667,170439.0,11795052.0
2010-03-15,14750,14850,14300,14300,184264,168669.0,11795052.0
2010-03-16,14250,14400,13950,14050,87044,165720.0,11795052.0
2010-03-17,14000,14450,13950,14350,87599,169259.0,11795052.0
2010-03-18,14300,14700,14200,14400,93844,169849.0,11795052.0
2010-03-19,14550,14700,14200,14650,65367,172798.0,11795052.0
2010-03-22,14850,14850,14150,14200,75243,167490.0,11795052.0
2010-03-23,14200,14350,14000,14000,68131,165131.0,11795052.0
2010-03-24,14250,14250,13900,14000,141052,165131.0,11795052.0
2010-03-25,13700,14150,13700,13800,107217,162772.0,11795052.0
2010-03-26,13750,14150,13500,14100,107150,166310.0,11795052.0
2010-03-29,13850,14100,13600,13700,94480,161592.0,11795052.0
2010-03-30,13800,13950,13500,13700,77926,161592.0,11795052.0
2010-03-31,13700,13800,13250,13500,162635,159233.0,11795052.0
2010-04-01,13400,13750,13350,13650,47871,161002.0,11795052.0
2010-04-02,13750,13750,13250,13650,84391,161002.0,11795052.0
2010-04-05,13600,13600,12900,13050,243400,153925.0,11795052.0
2010-04-06,13200,13850,13100,13700,237977,161592.0,11795052.0
2010-04-07,13800,14150,13700,13700,231010,161592.0,11795052.0
2010-04-08,13600,13800,13600,13650,76825,161002.0,11795052.0
2010-04-09,13650,13750,13150,13150,126923,155105.0,11795052.0
2010-04-12,13300,13350,13100,13150,40649,155105.0,11795052.0
2010-04-13,13150,13250,12500,12900,113483,152156.0,11795052.0
2010-04-14,12850,13000,12550,12550,159037,148028.0,11795052.0
2010-04-15,12650,13150,12650,12900,133432,152156.0,11795052.0
2010-04-16,13100,13700,12950,13650,302996,161002.0,11795052.0
2010-04-19,13350,13650,13350,13500,91991,159233.0,11795052.0
2010-04-20,13550,13850,13450,13600,101646,160413.0,11795052.0
2010-04-21,13750,13750,13350,13350,85392,157464.0,11795052.0
2010-04-22,13450,13650,13300,13550,75045,159823.0,11795052.0
2010-04-23,13600,13700,13450,13450,51988,158643.0,11795052.0
2010-04-26,13500,13500,13000,13050,123047,153925.0,11795052.0
2010-04-27,13000,13400,13000,13250,87318,156284.0,11795052.0
2010-04-28,13000,13450,12900,13350,92156,157464.0,11795052.0
2010-04-29,13350,13450,13100,13250,90796,156284.0,11795052.0
2010-04-30,13400,13900,13250,13800,188056,162772.0,11795052.0
2010-05-03,14100,14600,13700,14050,521252,165720.0,11795052.0
2010-05-04,14250,14250,13600,13600,148502,160413.0,11795052.0
2010-05-06,13100,13400,13000,13250,100202,156284.0,11795052.0
2010-05-07,12900,12900,12500,12600,137676,148618.0,11795052.0
2010-05-10,12700,12950,12600,12700,89165,149797.0,11795052.0
2010-05-11,13000,13200,12600,12750,101168,150387.0,11795052.0
2010-05-12,12850,12900,12100,12100,159706,142720.0,11795052.0
2010-05-13,12200,12400,11950,11950,189625,140951.0,11795052.0
2010-05-14,12100,12250,11900,11950,147629,140951.0,11795052.0
2010-05-17,11900,11950,11450,11450,110207,135053.0,11795052.0
2010-05-18,11500,12350,11350,11850,166359,139771.0,11795052.0
2010-05-19,11600,11900,11500,11550,84506,136233.0,11795052.0
2010-05-20,11750,11750,10850,11000,74222,129746.0,11795052.0
2010-05-24,10300,10950,10300,10600,192854,125028.0,11795052.0
2010-05-25,10500,10700,9800,10350,199526,122079.0,11795052.0
2010-05-26,10550,11350,10550,11350,133013,133874.0,11795052.0
2010-05-27,11350,11700,11250,11400,159432,134464.0,11795052.0
2010-05-28,11600,11650,11150,11400,119396,134464.0,11795052.0
2010-05-31,11450,12650,11350,12000,277949,141541.0,11795052.0
2010-06-01,12200,12200,11700,11750,80963,138592.0,11795052.0
2010-06-03,12000,12100,11800,11850,59250,139771.0,11795052.0
2010-06-04,11850,12200,11700,11700,85634,138002.0,11795052.0
2010-06-07,11350,11550,11150,11150,81040,131515.0,11795052.0
2010-06-08,11150,11450,11000,11150,75082,131515.0,11795052.0
2010-06-09,11300,11650,11200,11600,65615,136823.0,11795052.0
2010-06-10,11600,11700,11250,11700,47455,138002.0,11795052.0
2010-06-11,11950,12250,11850,12000,163350,141541.0,11795052.0
2010-06-14,12050,12150,11600,11800,77765,139182.0,11795052.0
2010-06-15,11900,12150,11650,12050,79318,142130.0,11795052.0
2010-06-16,12200,12200,11600,11700,146701,138002.0,11795052.0
2010-06-17,11650,11850,11400,11800,122456,139182.0,11795052.0
2010-06-18,11800,12000,11700,11750,104492,138592.0,11795052.0
2010-06-21,12100,12100,11750,11900,115724,140361.0,11795052.0
2010-06-22,11900,12250,11800,12200,138056,143900.0,11795052.0
2010-06-23,12100,12400,12050,12200,122363,143900.0,11795052.0
2010-06-24,12200,12350,12100,12200,60594,143900.0,11795052.0
2010-06-25,12150,12200,11950,12050,45768,142130.0,11795052.0
2010-06-28,12200,12200,11800,11900,86399,140361.0,11795052.0
2010-06-29,11950,12050,11550,11550,61007,136233.0,11795052.0
2010-06-30,11300,11450,11150,11250,118329,132694.0,11795052.0
2010-07-01,11250,11600,10950,11500,78404,135643.0,11795052.0
2010-07-02,11500,11600,11300,11350,29463,133874.0,11795052.0
2010-07-05,11350,11650,11200,11350,45803,133874.0,11795052.0
2010-07-06,11350,11500,10950,11400,75614,134464.0,11795052.0
2010-07-07,11400,11450,11150,11200,28751,132105.0,11795052.0
2010-07-08,11350,11350,11100,11150,80772,131515.0,11795052.0
2010-07-09,11150,11350,11100,11350,43501,133874.0,11795052.0
2010-07-12,11350,11450,11050,11100,113865,130925.0,11795052.0
2010-07-13,11200,11500,11150,11400,105567,134464.0,11795052.0
2010-07-14,11550,12500,11400,12450,328888,146848.0,11795052.0
2010-07-15,12450,12900,12150,12700,210068,149797.0,11795052.0
2010-07-16,12700,12900,12150,12200,128635,143900.0,11795052.0
2010-07-19,12000,12500,11900,12150,111778,143310.0,11795052.0
2010-07-20,12150,12400,12050,12300,48302,145079.0,11795052.0
2010-07-21,12300,12400,12050,12050,67968,142130.0,11795052.0
2010-07-22,12050,12150,11750,11900,73672,140361.0,11795052.0
2010-07-23,12050,12300,11950,12150,80074,143310.0,11795052.0
2010-07-26,12200,12400,12100,12200,44910,143900.0,11795052.0
2010-07-27,12200,12300,12050,12050,37146,142130.0,11795052.0
2010-07-28,12000,12050,11900,11900,49968,140361.0,11795052.0
2010-07-29,11850,12200,11850,11900,51937,140361.0,11795052.0
2010-07-30,12000,13000,11900,13000,347317,153336.0,11795052.0
2010-08-02,13200,13200,12900,13050,173462,153925.0,11795052.0
2010-08-03,13200,13300,12750,13250,202890,156284.0,11795052.0
2010-08-04,13150,13400,12900,13300,194956,156874.0,11795052.0
2010-08-05,13350,13650,13050,13650,248597,161002.0,11795052.0
2010-08-06,13700,13850,13450,13700,203441,161592.0,11795052.0
2010-08-09,13600,14050,13450,13700,251293,161592.0,11795052.0
2010-08-10,13700,13750,13350,13500,153449,159233.0,11795052.0
2010-08-11,13500,14000,13500,13850,189613,163361.0,11795052.0
2010-08-12,13800,14500,13050,13750,501996,162182.0,11795052.0
2010-08-13,13800,14400,13400,14400,343500,169849.0,11795052.0
2010-08-16,14450,14550,14200,14350,121873,169259.0,11795052.0
2010-08-17,14250,14700,14150,14450,210448,170439.0,11795052.0
2010-08-18,14400,14500,13900,14150,207588,166900.0,11795052.0
2010-08-19,14150,14850,14050,14700,201630,173387.0,11795052.0
2010-08-20,14500,15000,14500,15000,141739,176926.0,11795052.0
2010-08-23,15000,15100,14700,14750,75279,173977.0,11795052.0
2010-08-24,14800,14850,14200,14200,103613,167490.0,11795052.0
2010-08-25,14100,15000,14000,14900,157479,175746.0,11795052.0
2010-08-26,14900,15100,14550,14700,78871,173387.0,11795052.0
2010-08-27,14600,14950,14200,14350,139547,169259.0,11795052.0
2010-08-30,14600,14750,14300,14300,86250,168669.0,11795052.0
2010-08-31,14450,14900,14350,14800,139580,174567.0,11795052.0
2010-09-01,14800,15950,14750,15750,313412,185772.0,11795052.0
2010-09-02,15950,16100,15300,15650,140402,184593.0,11795052.0
2010-09-03,15600,15800,15400,15500,139337,182823.0,11795052.0
2010-09-06,15550,15850,15400,15500,81901,182823.0,11795052.0
2010-09-07,15600,16000,15400,15400,219047,181644.0,11795052.0
2010-09-08,15350,15500,15150,15350,71927,181054.0,11795052.0
2010-09-09,15300,15600,15300,15500,83758,182823.0,11795052.0
2010-09-10,15400,15400,13750,14750,746898,173977.0,11795052.0
2010-09-13,14600,14800,14250,14600,189378,172208.0,11795052.0
2010-09-14,14550,15500,14400,15000,375261,176926.0,11795052.0
2010-09-15,15000,15700,14500,14600,228976,172208.0,11795052.0
2010-09-16,14650,15550,14650,15450,221311,182234.0,11795052.0
2010-09-17,15550,15550,15000,15350,97265,181054.0,11795052.0
2010-09-20,15250,15450,15150,15250,35142,179875.0,11795052.0
2010-09-24,15350,15400,14600,15400,85520,181644.0,11795052.0
2010-09-27,15500,16050,15300,16000,110655,188721.0,11795052.0
2010-09-28,16000,16750,15850,16750,140633,228022.0,13613232.0
2010-09-29,16800,16800,16150,16700,58363,227341.0,13613232.0
2010-09-30,16900,17500,16600,17500,93010,238232.0,13613232.0
2010-10-01,17300,17600,16050,16250,394275,221215.0,13613232.0
2010-10-04,16300,16350,15900,16000,87085,217812.0,13613232.0
2010-10-05,16150,16600,16000,16450,74863,223938.0,13613232.0
2010-10-06,16450,16600,15850,16300,140583,221896.0,13613232.0
2010-10-07,16450,17050,16450,16850,163109,229383.0,13613232.0
2010-10-08,17150,17150,16500,16750,62161,228022.0,13613232.0
2010-10-11,16650,16800,16100,16100,63134,219173.0,13613232.0
2010-10-12,16400,16400,15900,16100,55704,219173.0,13613232.0
2010-10-13,15950,16300,15800,15800,87710,215089.0,13613232.0
2010-10-14,15800,16400,15800,16350,71004,222576.0,13613232.0
2010-10-15,16350,16400,16150,16150,31744,219854.0,13613232.0
2010-10-18,16200,16400,16050,16200,49575,220534.0,13613232.0
2010-10-19,16350,16850,16150,16200,101328,220534.0,13613232.0
2010-10-20,16000,16250,15850,16150,31880,219854.0,13613232.0
2010-10-21,16250,16750,16100,16500,77782,224618.0,13613232.0
2010-10-22,16500,16700,15950,16000,81983,217812.0,13613232.0
2010-10-25,16050,16150,15550,15650,112906,213047.0,13613232.0
2010-10-26,15700,16500,15550,16350,162191,222576.0,13613232.0
2010-10-27,16650,16900,16350,16500,125241,224618.0,13613232.0
2010-10-28,16500,16500,15850,16200,81120,220534.0,13613232.0
2010-10-29,16250,16350,15800,15950,82683,217131.0,13613232.0
2010-11-01,16400,17000,16100,17000,193642,231425.0,13613232.0
2010-11-02,17200,17850,16500,16700,347089,227341.0,13613232.0
2010-11-03,17000,17100,16500,17100,149880,232786.0,13613232.0
2010-11-04,17200,18250,17150,18250,1263920,248441.0,13613232.0
2010-11-05,18550,18700,18000,18350,244441,249803.0,13613232.0
2010-11-08,18250,18600,17650,17950,147318,244358.0,13613232.0
2010-11-09,17950,18200,17600,17800,105217,242316.0,13613232.0
2010-11-10,17650,17950,17300,17950,148963,244358.0,13613232.0
2010-11-11,17850,18000,17100,17200,221608,234148.0,13613232.0
2010-11-12,17250,17350,15550,16350,273583,222576.0,13613232.0
2010-11-15,16050,16250,14950,15000,340193,204198.0,13613232.0
2010-11-16,15100,15750,14900,15600,122154,212366.0,13613232.0
2010-11-17,15300,15800,15000,15700,167742,213728.0,13613232.0
2010-11-18,15800,16250,15550,16050,86233,218492.0,13613232.0
2010-11-19,16300,16400,15450,15650,158166,213047.0,13613232.0
2010-11-22,15700,15950,15250,15400,89474,209644.0,13613232.0
2010-11-23,15400,15650,15150,15200,55621,206921.0,13613232.0
2010-11-24,14450,15300,14350,15100,161005,205560.0,13613232.0
2010-11-25,15700,16300,15650,15750,239309,214408.0,13613232.0
2010-11-26,16050,16350,15600,15900,144466,216450.0,13613232.0
2010-11-29,15650,15900,15000,15200,109822,206921.0,13613232.0
2010-11-30,15300,15700,15000,15700,69851,213728.0,13613232.0
2010-12-01,15800,15800,15250,15500,73750,211005.0,13613232.0
2010-12-02,15550,15750,15300,15350,47627,208963.0,13613232.0
2010-12-03,15400,15550,14700,14700,128099,200115.0,13613232.0
2010-12-06,14850,14950,14600,14700,49632,200115.0,13613232.0
2010-12-07,14750,15400,14750,15100,107936,205560.0,13613232.0
2010-12-08,15200,15600,15100,15500,103079,211005.0,13613232.0
2010-12-09,15550,15750,15200,15400,145299,209644.0,13613232.0
2010-12-10,15500,15850,15350,15550,136504,211686.0,13613232.0
2010-12-13,15800,15900,15500,15700,72273,213728.0,13613232.0
2010-12-14,15750,16300,15650,16200,112654,220534.0,13613232.0
2010-12-15,16300,16300,15850,16100,90397,219173.0,13613232.0
2010-12-16,16100,16100,15750,15800,80141,215089.0,13613232.0
2010-12-17,15900,16150,15500,15650,112663,213047.0,13613232.0
2010-12-20,15400,15700,14900,15400,110708,209644.0,13613232.0
2010-12-21,15450,15600,15250,15400,68404,209644.0,13613232.0
2010-12-22,15500,16500,15400,16100,221246,219173.0,13613232.0
2010-12-23,16100,16150,15550,15650,100578,213047.0,13613232.0
2010-12-24,15700,15900,15050,15200,163671,206921.0,13613232.0
2010-12-27,15150,15300,14600,14600,119170,198753.0,13613232.0
2010-12-28,14600,14750,14050,14050,142106,191266.0,13613232.0
2010-12-29,14150,14350,13500,14250,272613,193989.0,13613232.0
2010-12-30,14350,14550,14200,14400,86790,196031.0,13613232.0
2011-01-03,14650,14650,14400,14400,67154,196031.0,13613232.0
2011-01-04,14550,15200,14550,15100,244611,205560.0,13613232.0
2011-01-05,15400,15550,15150,15250,196374,207602.0,13613232.0
2011-01-06,15450,16100,15350,16100,256391,219173.0,13613232.0
2011-01-07,16050,16500,15900,16300,214896,221896.0,13613232.0
2011-01-10,16450,16450,15850,15850,84407,215770.0,13613232.0
2011-01-11,16150,16400,15600,15700,167432,213728.0,13613232.0
2011-01-12,15750,15850,15400,15750,191885,214408.0,13613232.0
2011-01-13,15850,16100,15450,15800,148405,215089.0,13613232.0
2011-01-14,15950,16350,15600,16200,175746,220534.0,13613232.0
2011-01-17,16200,16350,15950,16250,195616,221215.0,13613232.0
2011-01-18,16100,16250,15300,15950,264316,217131.0,13613232.0
2011-01-19,15900,16400,15650,15650,191022,213047.0,13613232.0
2011-01-20,15500,15850,15500,15700,126270,213728.0,13613232.0
2011-01-21,15550,15700,14950,15000,120983,204198.0,13613232.0
2011-01-24,14900,15350,14900,15200,123016,206921.0,13613232.0
2011-01-25,15500,15700,15150,15400,172328,209644.0,13613232.0
2011-01-26,15500,16100,15400,16100,181280,219173.0,13613232.0
2011-01-27,16250,16300,15950,16250,143161,221215.0,13613232.0
2011-01-28,16300,16300,15750,16200,75066,220534.0,13613232.0
2011-01-31,15800,16850,15800,16800,250549,228702.0,13613232.0
2011-02-01,16900,16950,16200,16200,160883,220534.0,13613232.0
2011-02-07,16450,16800,15450,15500,213798,211005.0,13613232.0
2011-02-08,15600,16000,15500,15750,85666,214408.0,13613232.0
2011-02-09,15900,16050,15750,15900,99972,216450.0,13613232.0
2011-02-10,16050,16100,15500,15500,57061,211005.0,13613232.0
2011-02-11,15800,16300,15600,16050,114146,218492.0,13613232.0
2011-02-14,16150,16500,15950,16350,87860,222576.0,13613232.0
2011-02-15,16200,16400,15800,15900,125911,216450.0,13613232.0
2011-02-16,15750,16250,15650,15650,89152,213047.0,13613232.0
2011-02-17,15850,15850,15100,15550,86400,211686.0,13613232.0
2011-02-18,15400,16050,15200,15950,162329,217131.0,13613232.0
2011-02-21,15800,16000,15400,15650,80613,213047.0,13613232.0
2011-02-22,15550,15650,14950,15400,100946,209644.0,13613232.0
2011-02-23,14900,15400,14900,15150,72105,206240.0,13613232.0
2011-02-24,15050,15300,15050,15150,32569,206240.0,13613232.0
2011-02-25,15100,15300,15100,15150,32443,206240.0,13613232.0
2011-02-28,15300,15300,14500,15150,85192,206240.0,13613232.0
2011-03-02,15150,15150,14150,14200,142320,193308.0,13613232.0
2011-03-03,14300,14450,14100,14250,141224,193989.0,13613232.0
2011-03-04,14400,14700,14300,14450,117665,196711.0,13613232.0
2011-03-07,14550,14550,14250,14250,57086,193989.0,13613232.0
2011-03-08,14250,14850,14250,14600,65750,198753.0,13613232.0
2011-03-09,14650,14750,14300,14550,64702,198073.0,13613232.0
2011-03-10,14850,15200,14600,15000,111876,204198.0,13613232.0
2011-03-11,14850,15500,14700,15450,95363,210324.0,13613232.0
2011-03-14,15200,15600,14800,14950,95871,203518.0,13613232.0
2011-03-15,15100,15300,14200,14950,97820,203518.0,13613232.0
2011-03-16,15000,15300,14600,14750,77805,200795.0,13613232.0
2011-03-17,14250,14600,14200,14300,94846,194669.0,13613232.0
2011-03-18,14500,14650,14300,14450,55209,196711.0,13613232.0
2011-03-21,14450,15000,14450,15000,68324,204198.0,13613232.0
2011-03-22,14950,15200,14700,14950,72401,203518.0,13613232.0
2011-03-23,15000,15150,14800,14800,31681,201476.0,13613232.0
2011-03-24,14900,15650,14800,15650,117740,213047.0,13613232.0
2011-03-25,15950,16250,15700,15700,151705,213728.0,13613232.0
2011-03-28,15950,15950,15450,15600,79292,212366.0,13613232.0
2011-03-29,15850,15850,15250,15750,135594,214408.0,13613232.0
2011-03-30,15700,16100,15600,15800,104109,215089.0,13613232.0
2011-03-31,15750,15950,15650,15900,87862,216450.0,13613232.0
2011-04-01,16100,16200,15650,15900,89386,216450.0,13613232.0
2011-04-04,15900,15950,15600,15700,72517,213728.0,13613232.0
2011-04-05,15750,16100,15750,15900,43002,216450.0,13613232.0
2011-04-06,16100,16100,15600,15600,55776,212366.0,13613232.0
2011-04-07,15850,16200,15600,16000,129783,217812.0,13613232.0
2011-04-08,16100,16800,15800,16550,206929,225299.0,13613232.0
2011-04-11,16700,17000,16250,16300,125606,221896.0,13613232.0
2011-04-12,16150,16350,15400,15400,192417,209644.0,13613232.0
2011-04-13,15450,15500,15000,15250,139391,207602.0,13613232.0
2011-04-14,15250,15450,15200,15350,121602,208963.0,13613232.0
2011-04-15,15400,15900,15300,15850,75862,215770.0,13613232.0
2011-04-18,15850,15850,15400,15650,135418,213047.0,13613232.0
2011-04-19,15300,15600,15250,15400,102913,209644.0,13613232.0
2011-04-20,15450,16000,15350,15450,96485,210324.0,13613232.0
2011-04-21,15600,15800,15250,15350,98322,208963.0,13613232.0
2011-04-22,15450,15500,15200,15300,52191,208282.0,13613232.0
2011-04-25,15450,15650,15350,15500,55258,211005.0,13613232.0
2011-04-26,15600,16000,15550,15850,139287,215770.0,13613232.0
2011-04-27,16000,16000,15400,15400,65320,209644.0,13613232.0
2011-04-28,15450,15750,15400,15750,54196,214408.0,13613232.0
2011-04-29,15800,15800,15400,15650,37415,213047.0,13613232.0
2011-05-02,15650,15700,15450,15650,25327,213047.0,13613232.0
2011-05-03,15600,15850,15200,15200,39315,206921.0,13613232.0
2011-05-04,15200,15700,14800,15650,102984,213047.0,13613232.0
2011-05-06,15600,15600,15100,15450,38943,210324.0,13613232.0
2011-05-09,15450,15750,15250,15600,36898,212366.0,13613232.0
2011-05-11,15450,15850,15450,15800,54610,215089.0,13613232.0
2011-05-12,15650,16000,15550,15800,71544,215089.0,13613232.0
2011-05-13,15800,16000,15550,16000,51783,217812.0,13613232.0
2011-05-16,16050,16450,15950,16200,97887,220534.0,13613232.0
2011-05-17,16050,16600,15600,16050,123817,218492.0,13613232.0
2011-05-18,16050,16300,15750,15950,43422,217131.0,13613232.0
2011-05-19,16000,16250,15650,15750,70533,214408.0,13613232.0
2011-05-20,15650,15800,15400,15800,41469,215089.0,13613232.0
2011-05-23,15700,15800,15000,15000,40849,204198.0,13613232.0
2011-05-24,14850,15500,14850,15450,33256,210324.0,13613232.0
2011-05-25,15300,15500,15000,15450,22578,210324.0,13613232.0
2011-05-26,15550,15550,15200,15450,30183,210324.0,13613232.0
2011-05-27,15350,15600,15250,15400,27540,209644.0,13613232.0
2011-05-30,15600,15600,15100,15600,37089,212366.0,13613232.0
2011-05-31,15550,15750,15250,15700,86149,213728.0,13613232.0
2011-06-01,15650,15650,15250,15550,78613,211686.0,13613232.0
2011-06-02,15250,15500,15150,15400,46565,209644.0,13613232.0
2011-06-03,15400,15450,15000,15150,104014,206240.0,13613232.0
2011-06-07,15100,15200,14900,15000,22751,204198.0,13613232.0
2011-06-08,15000,15200,15000,15100,26933,205560.0,13613232.0
2011-06-09,15200,15400,15100,15250,21603,207602.0,13613232.0
2011-06-10,15400,15400,15000,15150,12748,206240.0,13613232.0
2011-06-13,14900,15150,14700,15000,37925,204198.0,13613232.0
2011-06-14,15000,15150,14850,14950,13134,203518.0,13613232.0
2011-06-15,14950,15050,14550,14650,54944,199434.0,13613232.0
2011-06-16,14500,14650,14000,14500,42807,197392.0,13613232.0
2011-06-17,14600,14800,14350,14600,37116,198753.0,13613232.0
2011-06-20,14500,15200,14500,15000,25310,204198.0,13613232.0
2011-06-21,15200,15200,14900,15000,2956,204198.0,13613232.0
2011-06-22,15000,15200,14800,14950,15160,203518.0,13613232.0
2011-06-23,14900,15050,14900,14900,10953,202837.0,13613232.0
2011-06-24,14900,15200,14900,15100,23278,205560.0,13613232.0
2011-06-27,15050,15150,14800,15000,32511,204198.0,13613232.0
2011-06-28,15000,15200,15000,15050,32075,204879.0,13613232.0
2011-06-29,15200,15350,15100,15300,20755,208282.0,13613232.0
2011-06-30,15350,15650,15200,15600,45262,212366.0,13613232.0
2011-07-01,15650,15750,15350,15650,30612,213047.0,13613232.0
2011-07-04,15600,15750,15600,15600,19580,212366.0,13613232.0
2011-07-05,15650,16200,15650,16000,59841,217812.0,13613232.0
2011-07-06,15850,16450,15800,16150,64350,219854.0,13613232.0
2011-07-07,16000,16350,15550,15550,118426,211686.0,13613232.0
2011-07-08,15750,16200,15550,15850,151982,215770.0,13613232.0
2011-07-11,16150,16450,15900,16100,172889,219173.0,13613232.0
2011-07-12,15850,16300,15800,16000,139619,217812.0,13613232.0
2011-07-13,16000,16900,16000,16900,194553,230064.0,13613232.0
2011-07-14,16950,17550,16650,16700,184295,227341.0,13613232.0
2011-07-15,16650,17950,16650,17650,205556,240274.0,13613232.0
2011-07-18,18000,18700,17500,18350,227907,249803.0,13613232.0
2011-07-19,18250,18800,18150,18500,143629,251845.0,13613232.0
2011-07-20,18600,18700,18000,18100,219041,246399.0,13613232.0
2011-07-21,18100,18550,17750,18100,138497,246399.0,13613232.0
2011-07-22,18350,19050,18000,19050,162557,259332.0,13613232.0
2011-07-25,19300,19350,18600,19250,114848,262055.0,13613232.0
2011-07-26,19100,19450,18850,19050,84832,259332.0,13613232.0
2011-07-27,19100,19450,18850,19150,72110,260693.0,13613232.0
2011-07-28,19000,19000,16800,18950,92510,257971.0,13613232.0
2011-07-29,18950,19000,18500,18650,68805,253887.0,13613232.0
2011-08-01,18800,19000,18300,18950,110839,257971.0,13613232.0
2011-08-02,18700,18750,17950,18500,101614,251845.0,13613232.0
2011-08-03,17900,18250,17750,18050,35901,245719.0,13613232.0
2011-08-04,18200,18250,17350,17500,60032,238232.0,13613232.0
2011-08-05,16550,17950,16400,17350,91112,236190.0,13613232.0
2011-08-08,16950,17450,16150,17100,80159,232786.0,13613232.0
2011-08-09,16850,16950,14550,15500,213545,211005.0,13613232.0
2011-08-10,16500,16600,15550,15600,119798,212366.0,13613232.0
2011-08-11,15000,15800,14250,15550,103315,211686.0,13613232.0
2011-08-12,16300,16500,15400,15400,113948,209644.0,13613232.0
2011-08-16,15900,17700,15850,17600,180848,239593.0,13613232.0
2011-08-17,17900,17900,17050,17300,128192,235509.0,13613232.0
2011-08-18,17200,17400,16100,17200,94167,234148.0,13613232.0
