뷰웍스(100120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-08-21,12750,13500,12550,13100,744524,131024.0,10001865.0
2012-08-22,13100,13550,12800,13550,351538,135525.0,10001865.0
2012-08-23,13400,13750,13150,13550,375938,135525.0,10001865.0
2012-08-24,13550,14050,13200,13600,366569,136025.0,10001865.0
2012-08-27,13600,13750,13200,13600,164838,136025.0,10001865.0
2012-08-28,13900,14200,13750,14000,442693,140026.0,10001865.0
2012-08-29,13950,14100,13550,13900,381775,139026.0,10001865.0
2012-08-30,14000,14850,13650,14800,592161,148028.0,10001865.0
2012-08-31,14900,15250,14350,14400,489772,144027.0,10001865.0
2012-09-03,14650,14850,14200,14550,370062,145527.0,10001865.0
2012-09-04,14800,15300,13450,13800,889240,138026.0,10001865.0
2012-09-05,13750,14400,13150,14300,665035,143027.0,10001865.0
2012-09-06,14600,14850,14300,14350,399835,143527.0,10001865.0
2012-09-07,14450,14600,14050,14300,296428,143027.0,10001865.0
2012-09-10,14700,15000,14450,14550,312140,145527.0,10001865.0
2012-09-11,14550,14850,14450,14650,195918,146527.0,10001865.0
2012-09-12,14750,15150,14700,14850,322140,148528.0,10001865.0
2012-09-13,14900,15200,14700,14850,258059,148528.0,10001865.0
2012-09-14,14950,14950,14150,14300,475157,143027.0,10001865.0
2012-09-17,14300,14350,13250,13300,552595,133025.0,10001865.0
2012-09-18,13400,15250,13400,15250,844858,152528.0,10001865.0
2012-09-19,15700,16300,15250,15950,872565,159530.0,10001865.0
2012-09-20,15900,16150,15650,16000,301257,160030.0,10001865.0
2012-09-21,16200,16400,15600,16300,284755,163030.0,10001865.0
2012-09-24,16400,16400,15700,16150,248273,161530.0,10001865.0
2012-09-25,16200,16200,15450,16100,318392,161030.0,10001865.0
2012-09-26,16050,17050,15950,16500,550257,165031.0,10001865.0
2012-09-27,16450,16750,16050,16650,215579,166531.0,10001865.0
2012-09-28,16750,16850,16350,16450,194378,164531.0,10001865.0
2012-10-02,16600,16600,16200,16400,179138,164031.0,10001865.0
2012-10-04,16350,16900,16200,16300,292750,163030.0,10001865.0
2012-10-05,16200,16500,15650,16500,301623,165031.0,10001865.0
2012-10-08,16650,17000,16150,17000,358883,170032.0,10001865.0
2012-10-09,16900,17450,16450,16600,277275,166031.0,10001865.0
2012-10-10,16550,17200,16150,16750,296638,167531.0,10001865.0
2012-10-11,16500,16850,16250,16750,212051,167531.0,10001865.0
2012-10-12,16750,18200,16500,17700,559932,177033.0,10001865.0
2012-10-15,17750,18650,17400,18200,636944,182034.0,10001865.0
2012-10-16,18650,18750,17600,18750,357339,187535.0,10001865.0
2012-10-17,19050,19900,18500,19200,493926,192036.0,10001865.0
2012-10-18,19450,19800,17850,18500,439240,185035.0,10001865.0
2012-10-19,18350,19300,17600,19300,345525,193036.0,10001865.0
2012-10-22,18900,19500,18800,19300,158894,193036.0,10001865.0
2012-10-23,19300,19550,18550,18550,209518,185535.0,10001865.0
2012-10-24,18200,18900,18000,18150,289081,181534.0,10001865.0
2012-10-25,18300,18950,18050,18650,266732,186535.0,10001865.0
2012-10-26,18500,18650,17350,17350,277328,173532.0,10001865.0
2012-10-29,17350,17600,15950,16250,408228,162530.0,10001865.0
2012-10-30,16200,16700,15950,16550,228930,165531.0,10001865.0
2012-10-31,16650,17000,16000,16000,254522,160030.0,10001865.0
2012-11-01,16000,17200,15950,16850,275565,168531.0,10001865.0
2012-11-02,16900,17350,16600,17200,142505,172032.0,10001865.0
2012-11-05,17200,17300,16750,17100,138964,171032.0,10001865.0
2012-11-06,17150,17500,16900,17200,140884,172032.0,10001865.0
2012-11-07,17350,18500,17250,18400,327723,184034.0,10001865.0
2012-11-08,18000,18500,17850,18150,244492,181534.0,10001865.0
2012-11-09,18300,18750,18000,18350,237460,183534.0,10001865.0
2012-11-12,18500,19100,18200,18900,244498,189035.0,10001865.0
2012-11-13,18800,19000,17950,18000,183916,180034.0,10001865.0
2012-11-14,18300,18300,17150,17750,257803,177533.0,10001865.0
2012-11-15,17550,18500,17350,18300,322844,183034.0,10001865.0
2012-11-16,18250,18300,17000,17450,258314,174533.0,10001865.0
2012-11-19,17250,18000,17250,17800,166482,178033.0,10001865.0
2012-11-20,18250,18300,17700,17900,125852,179033.0,10001865.0
2012-11-21,18150,18650,17950,18100,202106,181034.0,10001865.0
2012-11-22,18250,18600,17800,18600,178408,186035.0,10001865.0
2012-11-23,18800,20650,18700,20600,937807,206038.0,10001865.0
2012-11-26,20600,21100,20250,20850,409982,208539.0,10001865.0
2012-11-27,20950,21250,19900,20400,284541,204038.0,10001865.0
2012-11-28,20400,21000,20100,20650,193600,206539.0,10001865.0
2012-11-29,20700,22050,20700,22050,620688,220541.0,10001865.0
2012-11-30,22000,22250,21650,22150,195490,221541.0,10001865.0
2012-12-03,21850,22300,21800,22100,188516,221041.0,10001865.0
2012-12-04,22300,23150,22050,22800,311626,228043.0,10001865.0
2012-12-05,23000,23400,22250,22400,156548,224042.0,10001865.0
2012-12-06,22500,22500,20900,21400,346026,214040.0,10001865.0
2012-12-07,21850,22200,20150,21650,387027,216540.0,10001865.0
2012-12-10,21450,21550,20650,21250,168696,212540.0,10001865.0
2012-12-11,21050,21400,19750,20450,270953,204538.0,10001865.0
2012-12-12,20500,21200,19900,20750,389201,207539.0,10001865.0
2012-12-13,20500,20850,20150,20650,224553,206539.0,10001865.0
2012-12-14,20900,21400,20350,20600,285086,206038.0,10001865.0
2012-12-17,20400,20550,19150,19200,265206,192036.0,10001865.0
2012-12-18,19250,19500,19000,19350,149449,193536.0,10001865.0
2012-12-20,19450,19950,18350,18900,206809,189035.0,10001865.0
2012-12-21,18600,19400,17750,19350,259881,193536.0,10001865.0
2012-12-24,19450,20100,19150,19750,153295,197537.0,10001865.0
2012-12-26,19650,20200,19050,19050,120161,190536.0,10001865.0
2012-12-27,19050,20200,19050,20200,150518,202038.0,10001865.0
2012-12-28,20300,20350,19750,20200,126161,202038.0,10001865.0
2013-01-02,20350,20350,19650,19650,164847,196537.0,10001865.0
2013-01-03,19650,19800,18800,18950,202645,189535.0,10001865.0
2013-01-04,19100,19550,18350,18600,302630,186035.0,10001865.0
2013-01-07,18600,19450,18000,19200,307203,192036.0,10001865.0
2013-01-08,19350,19500,18950,19000,167027,190035.0,10001865.0
2013-01-09,18800,20200,18800,20150,344913,201538.0,10001865.0
2013-01-10,20250,20550,19950,20150,272690,201538.0,10001865.0
2013-01-11,20100,20350,19450,19450,241383,194536.0,10001865.0
2013-01-14,19650,20500,19450,20500,353351,205038.0,10001865.0
2013-01-15,20400,20500,19450,19500,268248,195036.0,10001865.0
2013-01-16,19500,20100,19400,19500,150776,195036.0,10001865.0
2013-01-17,19700,19850,18800,19300,140138,193036.0,10001865.0
2013-01-18,19500,19550,18650,19150,166093,191536.0,10001865.0
2013-01-21,19350,20250,19150,20050,286094,200537.0,10001865.0
2013-01-22,20150,20150,19200,19350,288501,193536.0,10001865.0
2013-01-23,19400,19600,18850,18850,196615,188535.0,10001865.0
2013-01-24,18900,19000,18100,18100,287333,181034.0,10001865.0
2013-01-25,18100,18650,18000,18350,162478,183534.0,10001865.0
2013-01-28,18250,18300,17150,17150,307362,171532.0,10001865.0
2013-01-29,17450,18000,17250,17350,211746,173532.0,10001865.0
2013-01-30,17350,17500,16200,16500,425649,165031.0,10001865.0
2013-01-31,16650,16900,16000,16300,196108,163030.0,10001865.0
2013-02-01,16250,16650,15900,15950,196673,159530.0,10001865.0
2013-02-04,15900,16700,15900,15950,272794,159530.0,10001865.0
2013-02-05,16000,16250,15400,15500,197111,155029.0,10001865.0
2013-02-06,15550,15950,15500,15950,222098,159530.0,10001865.0
2013-02-07,15950,16550,15950,16050,329824,160530.0,10001865.0
2013-02-08,16100,17050,15500,17050,517654,170532.0,10001865.0
2013-02-12,17500,18450,17450,18200,649162,182034.0,10001865.0
2013-02-13,18250,18500,17900,18300,309740,183034.0,10001865.0
2013-02-14,18550,18550,17850,17850,233087,178533.0,10001865.0
2013-02-15,18000,18450,17600,17950,248505,179533.0,10001865.0
2013-02-18,18000,18350,17900,18150,107426,181534.0,10001865.0
2013-02-19,18200,18500,18050,18100,170952,181034.0,10001865.0
2013-02-20,18150,18250,17450,17950,292865,179533.0,10001865.0
2013-02-21,18000,19050,17800,18900,424246,189035.0,10001865.0
2013-02-22,19100,19600,18750,19300,442505,193036.0,10001865.0
2013-02-25,19500,19700,18700,18700,240318,187035.0,10001865.0
2013-02-26,18500,18700,18300,18600,159723,186035.0,10001865.0
2013-02-27,18750,18850,18250,18700,189005,187035.0,10001865.0
2013-02-28,18900,19250,18550,18850,276163,188535.0,10001865.0
2013-03-04,19050,19350,18700,18700,211334,187035.0,10001865.0
2013-03-05,18900,19600,18750,19450,331581,194536.0,10001865.0
2013-03-06,19450,19500,18450,18450,464840,184534.0,10001865.0
2013-03-07,18550,18650,17900,18250,183790,182534.0,10001865.0
2013-03-08,18450,18500,17950,18300,164661,183034.0,10001865.0
2013-03-11,18250,18300,17600,17950,143089,179533.0,10001865.0
2013-03-12,18100,19050,18100,19000,353308,190035.0,10001865.0
2013-03-13,19050,19900,18900,19800,528872,198037.0,10001865.0
2013-03-14,19950,20400,19850,20300,485956,203038.0,10001865.0
2013-03-15,20450,20500,19700,20050,236989,200537.0,10001865.0
2013-03-18,20250,20750,19700,19700,337100,197037.0,10001865.0
2013-03-19,20000,20900,19900,20900,428090,209039.0,10001865.0
2013-03-20,21050,21750,20550,21150,525459,211539.0,10001865.0
2013-03-21,21500,21500,20200,20400,308325,204038.0,10001865.0
2013-03-22,20400,21350,20050,21100,333538,211039.0,10001865.0
2013-03-25,21400,21400,20700,20800,235162,208039.0,10001865.0
2013-03-26,20800,21100,19750,20300,369356,203038.0,10001865.0
2013-03-27,20450,20750,19950,20200,268436,202038.0,10001865.0
2013-03-28,20350,20700,20100,20500,161153,205038.0,10001865.0
2013-03-29,20650,20700,19850,20350,260044,203538.0,10001865.0
2013-04-01,20550,21450,20500,21300,550824,213040.0,10001865.0
2013-04-02,21400,21400,20250,20700,363150,207039.0,10001865.0
2013-04-03,20850,21000,20150,20900,327477,209039.0,10001865.0
2013-04-04,20550,21450,20200,21450,584987,214540.0,10001865.0
2013-04-05,21400,21700,20800,21050,376245,210539.0,10001865.0
2013-04-08,21050,21200,19250,19450,348641,194536.0,10001865.0
2013-04-09,19300,19950,18300,19250,342757,192536.0,10001865.0
2013-04-10,19450,19900,19300,19900,253378,199037.0,10001865.0
2013-04-11,20100,20400,19700,20300,272611,203038.0,10001865.0
2013-04-12,20450,21250,20300,20600,353391,206038.0,10001865.0
2013-04-15,20850,21750,20550,21750,474266,217541.0,10001865.0
2013-04-16,21300,21700,20900,21400,339808,214040.0,10001865.0
2013-04-17,21550,21600,20750,20750,316041,207539.0,10001865.0
2013-04-18,20700,20950,19750,19750,394103,197537.0,10001865.0
2013-04-19,19850,20250,19550,20000,318425,200037.0,10001865.0
2013-04-22,19900,20350,19550,20200,289190,202038.0,10001865.0
2013-04-23,20400,20800,20100,20200,256099,202038.0,10001865.0
2013-04-24,20450,20550,20100,20100,234411,201037.0,10001865.0
2013-04-25,20300,20950,20250,20300,387711,203038.0,10001865.0
2013-04-26,20550,21500,20500,21300,620247,213040.0,10001865.0
2013-04-29,21500,22750,21400,22550,827522,225542.0,10001865.0
2013-04-30,22600,22750,21900,22500,538064,225042.0,10001865.0
2013-05-02,22700,23150,22300,22650,351526,226542.0,10001865.0
2013-05-03,23000,23100,21950,22700,346411,227042.0,10001865.0
2013-05-06,22900,22950,22050,22450,260354,224542.0,10001865.0
2013-05-07,22650,22650,22150,22450,229657,224542.0,10001865.0
2013-05-08,22650,24050,22550,23700,771596,237044.0,10001865.0
2013-05-09,23650,23950,23200,23750,255119,237544.0,10001865.0
2013-05-10,23550,24100,23300,23750,216676,237544.0,10001865.0
2013-05-13,23950,24350,21550,21550,919997,215540.0,10001865.0
2013-05-14,21950,22500,20050,21000,1107620,210039.0,10001865.0
2013-05-15,21100,21300,20600,20700,319568,207039.0,10001865.0
2013-05-16,20850,20900,19700,19800,702885,198037.0,10001865.0
2013-05-20,19900,19950,19350,19750,275428,197537.0,10001865.0
2013-05-21,19950,20250,19800,20000,291643,200037.0,10001865.0
2013-05-22,20050,20800,20050,20100,404035,201037.0,10001865.0
2013-05-23,20150,20150,18450,18750,546265,187535.0,10001865.0
2013-05-24,18900,19250,17700,18150,579927,181534.0,10001865.0
2013-05-27,18100,18650,17900,18450,280519,184534.0,10001865.0
2013-05-28,18700,18850,18350,18800,186007,188035.0,10001865.0
2013-05-29,18900,19000,18200,18200,274484,182034.0,10001865.0
2013-05-30,18250,18600,17850,18000,233376,180034.0,10001865.0
2013-05-31,18300,18300,17450,18200,251781,182034.0,10001865.0
2013-06-03,17950,18150,17150,17250,191220,172532.0,10001865.0
2013-06-04,17650,17900,17100,17300,208674,173032.0,10001865.0
2013-06-05,17200,17700,16900,17500,182908,175033.0,10001865.0
2013-06-07,17500,17850,17000,17350,193387,173532.0,10001865.0
2013-06-10,17750,17850,17400,17550,111194,175533.0,10001865.0
2013-06-11,17750,18350,17650,18300,312734,183034.0,10001865.0
2013-06-12,18200,18300,17950,18250,132347,182534.0,10001865.0
2013-06-13,18100,18700,18100,18300,258857,183034.0,10001865.0
2013-06-14,18550,18550,17700,17900,133750,179033.0,10001865.0
2013-06-17,17900,18250,17000,17200,132672,172032.0,10001865.0
2013-06-18,17150,17400,16250,17400,202962,174032.0,10001865.0
2013-06-19,17350,17500,16800,16850,127538,168531.0,10001865.0
2013-06-20,16300,17150,16300,16600,121965,166031.0,10001865.0
2013-06-21,16000,16450,15650,16450,115273,164531.0,10001865.0
2013-06-24,16700,16700,15600,15600,86713,156029.0,10001865.0
2013-06-25,15500,15700,13750,13750,260410,137526.0,10001865.0
2013-06-26,14100,14900,14000,14400,192069,144027.0,10001865.0
2013-06-27,14950,15900,14750,15900,196838,159030.0,10001865.0
2013-06-28,15900,16450,15700,16150,121173,161530.0,10001865.0
2013-07-01,16200,16500,16100,16250,66937,162530.0,10001865.0
2013-07-02,16400,16500,15700,15850,73673,158530.0,10001865.0
2013-07-03,15850,16300,15250,15450,110689,154529.0,10001865.0
2013-07-04,15500,15600,14950,15200,139206,152028.0,10001865.0
2013-07-05,15400,16000,15350,15450,180870,154529.0,10001865.0
2013-07-08,15500,15800,14300,14550,179370,145527.0,10001865.0
2013-07-09,14600,14750,14000,14300,226006,143027.0,10001865.0
2013-07-10,14400,14600,13900,13900,146471,139026.0,10001865.0
2013-07-11,14550,14850,14350,14850,272399,148528.0,10001865.0
2013-07-12,14900,16150,14750,16000,326441,160030.0,10001865.0
2013-07-15,16200,16500,15700,16100,276961,161030.0,10001865.0
2013-07-16,16300,16300,15950,16100,112309,161030.0,10001865.0
2013-07-17,16100,16950,15950,16850,323739,168531.0,10001865.0
2013-07-18,16900,17400,16800,17000,256301,170032.0,10001865.0
2013-07-19,17050,17900,16950,17700,356720,177033.0,10001865.0
2013-07-22,17600,17950,17500,17850,152672,178533.0,10001865.0
2013-07-23,17850,17850,17350,17600,176712,176033.0,10001865.0
2013-07-24,17550,17800,17150,17300,146765,173032.0,10001865.0
2013-07-25,17450,17650,17150,17650,105406,176533.0,10001865.0
2013-07-26,17800,18550,17750,18200,348132,182034.0,10001865.0
2013-07-29,18200,18350,17750,17850,161798,178533.0,10001865.0
2013-07-30,17650,17950,17400,17500,133279,175033.0,10001865.0
2013-07-31,17400,17850,16900,17700,285369,177033.0,10001865.0
2013-08-01,17650,17700,16950,17050,186906,170532.0,10001865.0
2013-08-02,17300,17600,17150,17350,207796,173532.0,10001865.0
2013-08-05,17350,17850,17350,17750,159924,177533.0,10001865.0
2013-08-06,17900,18250,17450,18250,269677,182534.0,10001865.0
2013-08-07,18000,18450,17750,17850,258104,178533.0,10001865.0
2013-08-08,17900,18750,17850,18650,367560,186535.0,10001865.0
2013-08-09,18800,19600,18750,19250,520142,192536.0,10001865.0
2013-08-12,19300,19350,18650,19000,190769,190035.0,10001865.0
2013-08-13,19250,19500,18850,19150,190536,191536.0,10001865.0
2013-08-14,19100,19150,18200,18400,294776,184034.0,10001865.0
2013-08-16,18050,18350,17700,17900,191686,179033.0,10001865.0
2013-08-19,17800,18300,17550,17800,137148,178033.0,10001865.0
2013-08-20,17700,18100,16650,16900,201586,169032.0,10001865.0
2013-08-21,17000,17300,15850,16900,223059,169032.0,10001865.0
2013-08-22,16450,16700,15950,16250,146006,162530.0,10001865.0
2013-08-23,16400,17850,16400,17700,314894,177033.0,10001865.0
2013-08-26,17700,18800,17450,18700,327654,187035.0,10001865.0
2013-08-27,18650,18750,18000,18100,227430,181034.0,10001865.0
2013-08-28,17450,18700,17450,18600,191792,186035.0,10001865.0
2013-08-29,18950,19800,18800,19550,628371,195536.0,10001865.0
2013-08-30,19650,20200,19550,19800,431733,198037.0,10001865.0
2013-09-02,19800,21150,19800,21050,477463,210539.0,10001865.0
2013-09-03,21350,21500,20750,20900,298757,209039.0,10001865.0
2013-09-04,21200,21850,21100,21500,322990,215040.0,10001865.0
2013-09-05,21400,21900,21150,21400,207538,214040.0,10001865.0
2013-09-06,21550,22100,21150,21250,233751,212540.0,10001865.0
2013-09-09,21600,21600,20300,20650,288849,206539.0,10001865.0
2013-09-10,20800,22250,20650,22000,467604,220041.0,10001865.0
2013-09-11,21950,22950,21750,21800,306406,218041.0,10001865.0
2013-09-12,21750,22500,21600,22450,230624,224542.0,10001865.0
2013-09-13,22350,22500,21800,21850,147244,218541.0,10001865.0
2013-09-16,21900,22100,21000,21800,203326,218041.0,10001865.0
2013-09-17,21600,22000,21500,21800,76689,218041.0,10001865.0
2013-09-23,21850,22050,21250,21400,154011,214040.0,10001865.0
2013-09-24,21400,21600,20700,21550,210491,215540.0,10001865.0
2013-09-25,21500,23150,21500,23150,440758,231543.0,10001865.0
2013-09-26,23150,23850,23000,23400,246236,234044.0,10001865.0
2013-09-27,23250,23850,23050,23600,168461,236044.0,10001865.0
2013-09-30,23600,23700,22850,23250,141024,232543.0,10001865.0
2013-10-01,23100,23450,22250,23200,195086,232043.0,10001865.0
2013-10-02,23250,24150,23050,24150,177412,241545.0,10001865.0
2013-10-04,24200,24650,23500,24500,199744,245046.0,10001865.0
2013-10-07,24700,25800,24700,24900,318654,249046.0,10001865.0
2013-10-08,24700,25000,24100,24950,236141,249547.0,10001865.0
2013-10-10,24750,24850,23850,24200,192155,242045.0,10001865.0
2013-10-11,24350,25150,24200,25150,320757,251547.0,10001865.0
2013-10-14,25200,25950,25050,25400,198765,254047.0,10001865.0
2013-10-15,26050,26150,25400,25850,200972,258548.0,10001865.0
2013-10-16,26000,26400,25750,26150,226184,261549.0,10001865.0
2013-10-17,26100,26200,24950,25500,321109,255048.0,10001865.0
2013-10-18,25600,25600,25000,25000,154573,250047.0,10001865.0
2013-10-21,25100,25500,24650,25500,134757,255048.0,10001865.0
2013-10-22,25850,25850,24800,25000,123955,250047.0,10001865.0
2013-10-23,25200,25350,24450,24500,198609,245046.0,10001865.0
2013-10-24,24700,25500,24000,25500,259472,255048.0,10001865.0
2013-10-25,25650,26950,25400,26700,377680,267050.0,10001865.0
2013-10-28,26900,27500,26800,27500,276638,275051.0,10001865.0
2013-10-29,27350,27550,27000,27550,96522,275551.0,10001865.0
2013-10-30,27400,27650,27000,27500,163297,275051.0,10001865.0
2013-10-31,27500,28000,27200,27900,173057,279052.0,10001865.0
2013-11-01,27900,28200,26950,27000,169329,270050.0,10001865.0
2013-11-04,27000,27200,26450,27200,90201,272051.0,10001865.0
2013-11-05,27150,27250,26650,27100,73442,271051.0,10001865.0
2013-11-06,27050,27100,26350,26600,86912,266050.0,10001865.0
2013-11-07,26750,27700,26200,27450,166247,274551.0,10001865.0
2013-11-08,27250,27400,26500,27400,117171,274051.0,10001865.0
2013-11-11,27100,27100,25200,26000,195741,260048.0,10001865.0
2013-11-12,25950,26350,25400,26150,115043,261549.0,10001865.0
2013-11-13,26000,26150,25200,25200,81704,252047.0,10001865.0
2013-11-14,25350,26100,25350,25850,102876,258548.0,10001865.0
2013-11-15,25850,26100,25350,25800,151748,258048.0,10001865.0
2013-11-18,25650,26150,25550,25750,77964,257548.0,10001865.0
2013-11-19,26000,26350,25050,25700,165727,257048.0,10001865.0
2013-11-20,25700,25800,25200,25400,56393,254047.0,10001865.0
2013-11-21,25300,25600,25050,25350,57427,253547.0,10001865.0
2013-11-22,25600,26300,25450,26300,135980,263049.0,10001865.0
2013-11-25,26350,26500,25750,26500,115024,265049.0,10001865.0
2013-11-26,26550,26700,26050,26500,105166,265049.0,10001865.0
2013-11-27,26350,27050,26200,26850,151725,268550.0,10001865.0
2013-11-28,26950,27000,26500,26700,90083,267050.0,10001865.0
2013-11-29,27150,27550,26650,27000,320768,270050.0,10001865.0
2013-12-02,26900,27050,26350,26700,146137,267050.0,10001865.0
2013-12-03,26550,26950,25200,25750,121249,257548.0,10001865.0
2013-12-04,25700,26000,25400,25800,78786,258048.0,10001865.0
2013-12-05,25950,26050,25300,25300,72124,253047.0,10001865.0
2013-12-06,25150,25600,25050,25300,82447,253047.0,10001865.0
2013-12-09,25450,25550,23100,23550,541206,235544.0,10001865.0
2013-12-10,23550,24450,22850,24200,318749,242045.0,10001865.0
2013-12-11,24050,25200,23850,24000,155951,240045.0,10001865.0
2013-12-12,23700,24150,23300,23950,67578,239545.0,10001865.0
2013-12-13,23900,24100,23450,24000,61079,240045.0,10001865.0
2013-12-16,24100,24250,23100,23100,87732,231043.0,10001865.0
2013-12-17,23250,23850,23250,23300,109918,233043.0,10001865.0
2013-12-18,23300,23750,22800,23650,62343,236544.0,10001865.0
2013-12-19,23900,24700,23900,24100,169912,241045.0,10001865.0
2013-12-20,23900,24700,23800,24700,66458,247046.0,10001865.0
2013-12-23,24550,24750,23900,23950,97815,239545.0,10001865.0
2013-12-24,24000,24100,23300,24100,60617,241045.0,10001865.0
2013-12-26,24100,24250,23200,23350,176743,233544.0,10001865.0
2013-12-27,23400,24750,23350,24750,135732,247546.0,10001865.0
2013-12-30,24800,24900,24200,24750,98124,247546.0,10001865.0
2014-01-02,24850,25500,24450,24900,151294,249046.0,10001865.0
2014-01-03,24850,25100,24300,25100,70608,251047.0,10001865.0
2014-01-06,25100,25250,24650,24650,124859,246546.0,10001865.0
2014-01-07,24950,25400,24550,24700,268559,247046.0,10001865.0
2014-01-08,25100,25950,24850,25900,360665,259048.0,10001865.0
2014-01-09,26100,26250,25700,25950,221077,259548.0,10001865.0
2014-01-10,26150,26150,25250,25550,185304,255548.0,10001865.0
2014-01-13,25700,26000,25200,25300,148398,253047.0,10001865.0
2014-01-14,25300,26200,25150,25850,193386,258548.0,10001865.0
2014-01-15,26100,26250,25650,25950,148842,259548.0,10001865.0
2014-01-16,25950,26000,25400,25950,154827,259548.0,10001865.0
2014-01-17,25950,26050,25550,25700,99322,257048.0,10001865.0
2014-01-20,25750,26450,25300,26400,253501,264049.0,10001865.0
2014-01-21,26250,26550,26050,26200,153322,262049.0,10001865.0
2014-01-22,26250,26300,25650,26250,150330,262549.0,10001865.0
2014-01-23,26400,26450,25650,25650,110828,256548.0,10001865.0
2014-01-24,25900,26250,24750,24900,216744,249046.0,10001865.0
2014-01-27,24250,24500,23950,24500,149516,245046.0,10001865.0
2014-01-28,24200,25000,23950,24600,146861,246046.0,10001865.0
2014-01-29,24900,25350,24650,25000,122208,250047.0,10001865.0
2014-02-03,24650,25200,24300,24500,73072,245046.0,10001865.0
2014-02-04,23800,24450,23800,24450,84769,244546.0,10001865.0
2014-02-05,24450,24700,24150,24200,90286,242045.0,10001865.0
2014-02-06,24300,25350,24200,25350,120730,253547.0,10001865.0
2014-02-07,25450,25950,25250,25350,137526,253547.0,10001865.0
2014-02-10,26100,26150,24900,25000,267389,250047.0,10001865.0
2014-02-11,25100,25500,24800,25100,148737,251047.0,10001865.0
2014-02-12,25450,25850,25150,25150,212341,251547.0,10001865.0
2014-02-13,25200,25200,24500,24650,134865,246546.0,10001865.0
2014-02-14,24750,24950,24500,24950,87338,249547.0,10001865.0
2014-02-17,25100,26150,24950,26150,415368,261549.0,10001865.0
2014-02-18,26150,26600,25900,26450,370440,264549.0,10001865.0
2014-02-19,26600,26800,26350,26450,226060,264549.0,10001865.0
2014-02-20,26300,26500,25900,26050,149865,260549.0,10001865.0
2014-02-21,26000,26450,25450,26050,128830,260549.0,10001865.0
2014-02-24,26100,27150,26100,27050,333763,270550.0,10001865.0
2014-02-25,27100,27100,26550,26950,130365,269550.0,10001865.0
2014-02-26,26950,26950,26300,26450,159570,264549.0,10001865.0
2014-02-27,26600,26600,25800,26300,148650,263049.0,10001865.0
2014-02-28,26500,27800,26450,27500,522935,275051.0,10001865.0
2014-03-03,27450,28350,26850,27900,303960,279052.0,10001865.0
2014-03-04,27900,28550,27600,28500,244282,285053.0,10001865.0
2014-03-05,28450,28900,28300,28750,221178,287554.0,10001865.0
2014-03-06,28550,28900,28300,28750,131594,287554.0,10001865.0
2014-03-07,28700,29000,28400,28750,117134,287554.0,10001865.0
2014-03-10,28650,28900,27750,27950,180975,279552.0,10001865.0
2014-03-11,28400,29950,28200,29550,284500,295555.0,10001865.0
2014-03-12,29550,29550,28100,28200,229380,282053.0,10001865.0
2014-03-13,28400,28850,27800,28750,169689,287554.0,10001865.0
2014-03-14,28150,28850,28000,28800,143691,288054.0,10001865.0
2014-03-17,28800,29200,27450,27700,177034,277052.0,10001865.0
2014-03-18,28000,28400,27050,28250,163120,282553.0,10001865.0
2014-03-19,28800,29150,28200,28250,113768,282553.0,10001865.0
2014-03-20,28100,28750,27900,28150,56398,281552.0,10001865.0
2014-03-21,28300,28800,28100,28650,77285,286553.0,10001865.0
2014-03-24,28700,28800,27700,27700,123610,277052.0,10001865.0
2014-03-25,27350,27400,26400,26550,204592,265550.0,10001865.0
2014-03-26,26950,27350,26550,27200,109684,272051.0,10001865.0
2014-03-27,26950,27100,26400,26650,105692,266550.0,10001865.0
2014-03-28,26700,26900,26450,26650,66248,266550.0,10001865.0
2014-03-31,26800,26950,25800,26300,181830,263049.0,10001865.0
2014-04-01,26450,26900,26200,26550,150258,265550.0,10001865.0
2014-04-02,26800,27500,26700,27500,194748,275051.0,10001865.0
2014-04-03,27350,27400,26500,26850,109207,268550.0,10001865.0
2014-04-04,26800,26800,26200,26550,99486,265550.0,10001865.0
2014-04-07,26050,26350,25500,26050,161138,260549.0,10001865.0
2014-04-08,25800,26200,25600,26200,98679,262049.0,10001865.0
2014-04-09,26250,26250,25200,25800,146021,258048.0,10001865.0
2014-04-10,25900,26050,25050,25050,186133,250547.0,10001865.0
2014-04-11,24650,25550,24300,25300,113141,253047.0,10001865.0
2014-04-14,25400,25500,25100,25350,70021,253547.0,10001865.0
2014-04-15,25400,25850,25350,25450,84585,254547.0,10001865.0
2014-04-16,25700,25700,25050,25400,69693,254047.0,10001865.0
2014-04-17,25650,26300,25550,25750,120261,257548.0,10001865.0
2014-04-18,25900,26200,25800,25900,71505,259048.0,10001865.0
2014-04-21,26100,26250,25650,26200,53842,262049.0,10001865.0
2014-04-22,26300,26350,26050,26200,60036,262049.0,10001865.0
2014-04-23,26300,27250,26150,26500,185964,265049.0,10001865.0
2014-04-24,26650,27100,25600,26050,141746,260549.0,10001865.0
2014-04-25,26000,26150,25550,26050,44865,260549.0,10001865.0
2014-04-28,25900,26050,25700,25950,40060,259548.0,10001865.0
2014-04-29,25950,26450,25700,26150,76348,261549.0,10001865.0
2014-04-30,26350,26350,25850,26050,44620,260549.0,10001865.0
2014-05-02,26300,27000,25750,26300,145783,263049.0,10001865.0
2014-05-07,26350,26450,26000,26150,57909,261549.0,10001865.0
