오스템임플란트(048260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-21,13150,13450,12750,12850,507037,182496.0,14202000.0
2010-01-22,12600,12650,11950,12250,628715,173974.0,14202000.0
2010-01-25,11900,12750,11900,12150,472514,172554.0,14202000.0
2010-01-26,12300,12800,12050,12200,449008,173264.0,14202000.0
2010-01-27,12300,12350,11550,11700,283506,166163.0,14202000.0
2010-01-28,11800,12000,11350,11550,308073,164033.0,14202000.0
2010-01-29,11400,12750,11050,11250,988082,159772.0,14202000.0
2010-02-01,11400,11450,10800,10950,365403,155512.0,14202000.0
2010-02-02,11200,11450,11000,11250,287258,159772.0,14202000.0
2010-02-03,11700,12850,11650,12550,1009545,178235.0,14202000.0
2010-02-04,12550,13100,12300,12800,686001,181786.0,14202000.0
2010-02-05,12200,12900,11900,12500,524320,177525.0,14202000.0
2010-02-08,12750,12850,11900,12000,319491,170424.0,14202000.0
2010-02-09,12000,12650,12000,12600,302213,178945.0,14202000.0
2010-02-10,12800,12850,12400,12400,248875,176105.0,14202000.0
2010-02-11,12450,12750,12400,12500,131455,177525.0,14202000.0
2010-02-12,12700,13450,12500,13400,592276,190307.0,14202000.0
2010-02-16,13400,13450,12950,13150,295788,186756.0,14202000.0
2010-02-17,13350,13700,13000,13200,437599,187466.0,14202000.0
2010-02-18,13300,13600,13100,13350,277261,189597.0,14202000.0
2010-02-19,13350,13350,12450,12450,464514,176815.0,14202000.0
2010-02-22,12700,12950,12500,12700,224732,180365.0,14202000.0
2010-02-23,12750,14550,12600,13900,1996869,197408.0,14202000.0
2010-02-24,14100,14200,13800,13900,694969,197408.0,14202000.0
2010-02-25,14100,14150,13150,13550,568148,192437.0,14202000.0
2010-02-26,13350,14300,13350,14050,616275,199538.0,14202000.0
2010-03-02,14150,14150,13750,13800,292686,195988.0,14202000.0
2010-03-03,13800,13950,13450,13450,246293,191017.0,14202000.0
2010-03-04,13450,14700,13400,13950,1665465,198118.0,14202000.0
2010-03-05,13900,14200,13650,13700,591779,194567.0,14202000.0
2010-03-08,13850,13950,13550,13700,280060,194567.0,14202000.0
2010-03-09,13750,14050,13600,13600,386288,193147.0,14202000.0
2010-03-10,13700,13800,13400,13450,239127,191017.0,14202000.0
2010-03-11,13400,13450,12850,13050,456733,185336.0,14202000.0
2010-03-12,13050,13400,13050,13150,246881,186756.0,14202000.0
2010-03-15,13600,14000,13550,13600,462070,193147.0,14202000.0
2010-03-16,13700,14050,13500,13900,393514,197408.0,14202000.0
2010-03-17,14000,14200,13700,13900,304771,197408.0,14202000.0
2010-03-18,14000,14200,13850,14000,236203,198828.0,14202000.0
2010-03-19,14150,14850,14150,14350,945205,203799.0,14202000.0
2010-03-22,14500,14900,14300,14300,385673,203089.0,14202000.0
2010-03-23,14450,14750,13800,14200,743376,201668.0,14202000.0
2010-03-24,14200,14600,13850,14300,610414,203089.0,14202000.0
2010-03-25,14350,14400,13850,14000,261329,198828.0,14202000.0
2010-03-26,13950,14150,13600,13800,331726,195988.0,14202000.0
2010-03-29,13600,13700,13250,13300,285110,188887.0,14202000.0
2010-03-30,13350,14150,13350,13500,588529,191727.0,14202000.0
2010-03-31,13500,13700,13350,13500,151515,191727.0,14202000.0
2010-04-01,13500,13800,13450,13500,146723,191727.0,14202000.0
2010-04-02,13650,14000,11600,11800,2074874,167584.0,14202000.0
2010-04-05,12050,12450,11500,12300,862166,174685.0,14202000.0
2010-04-06,12300,12350,12000,12150,214955,172554.0,14202000.0
2010-04-07,12100,12250,11900,11900,229493,169004.0,14202000.0
2010-04-08,11800,12100,11800,11900,184127,169004.0,14202000.0
2010-04-09,11950,12000,11650,11700,184814,166163.0,14202000.0
2010-04-12,11700,11850,11200,11350,265622,161193.0,14202000.0
2010-04-13,11400,11500,11300,11400,131620,161903.0,14202000.0
2010-04-14,11400,11600,11350,11450,162905,162613.0,14202000.0
2010-04-15,11500,12150,11500,11800,342448,167584.0,14202000.0
2010-04-16,12050,12350,11900,12050,283629,171134.0,14202000.0
2010-04-19,12000,12100,11750,11800,136076,167584.0,14202000.0
2010-04-20,11900,12050,11800,11900,129886,169004.0,14202000.0
2010-04-21,11900,12050,11700,11800,181784,167584.0,14202000.0
2010-04-22,11750,11800,11500,11500,201744,163323.0,14202000.0
2010-04-23,11550,11700,11450,11650,162337,165453.0,14202000.0
2010-04-26,11650,11750,11600,11600,114970,164743.0,14202000.0
2010-04-27,11600,11700,11250,11300,218737,160483.0,14202000.0
2010-04-28,11100,11200,10800,10900,286306,154802.0,14202000.0
2010-04-29,11000,11050,10600,10750,270275,152672.0,14202000.0
2010-04-30,10850,11400,10800,11200,347307,159062.0,14202000.0
2010-05-03,11050,11150,10650,10700,223124,151961.0,14202000.0
2010-05-04,10800,10850,10200,10250,258134,145570.0,14202000.0
2010-05-06,9910,10150,9800,10000,241880,142020.0,14202000.0
2010-05-07,9510,9800,9450,9670,274754,137333.0,14202000.0
2010-05-10,9680,10150,9670,10100,163252,143440.0,14202000.0
2010-05-11,10350,10350,9970,9990,130347,141878.0,14202000.0
2010-05-12,9960,9980,9640,9640,189111,136907.0,14202000.0
2010-05-13,9800,9900,9730,9780,117217,138896.0,14202000.0
2010-05-14,9800,10400,9650,10250,210025,145570.0,14202000.0
2010-05-17,10300,10800,10050,10350,342505,146991.0,14202000.0
2010-05-18,10500,10550,9950,10000,185476,142020.0,14202000.0
2010-05-19,10000,10000,9740,9850,110506,139890.0,14202000.0
2010-05-20,9810,10050,9510,9510,104547,135061.0,14202000.0
2010-05-24,9500,9520,9010,9290,152687,131937.0,14202000.0
2010-05-25,9200,9250,8560,8760,197730,124410.0,14202000.0
2010-05-26,8760,9190,8760,9190,96631,130516.0,14202000.0
2010-05-27,9190,9750,9110,9680,131159,137475.0,14202000.0
2010-05-28,9800,9900,9700,9800,117135,139180.0,14202000.0
2010-05-31,9820,10050,9710,10050,66098,142730.0,14202000.0
2010-06-01,10100,10350,9950,10050,121025,142730.0,14202000.0
2010-06-03,10200,10400,10000,10100,111506,143440.0,14202000.0
2010-06-04,10200,11050,10100,10800,574991,153382.0,14202000.0
2010-06-07,10450,11000,10400,10800,326181,153382.0,14202000.0
2010-06-08,10800,11300,10450,11100,317059,157642.0,14202000.0
2010-06-09,11250,11250,10750,10950,144675,155512.0,14202000.0
2010-06-10,10800,11100,10800,10800,101683,153382.0,14202000.0
2010-06-11,11000,11050,10750,10800,112661,153382.0,14202000.0
2010-06-14,10900,11350,10900,11200,264064,159062.0,14202000.0
2010-06-15,11250,11350,11100,11250,137391,159772.0,14202000.0
2010-06-16,11450,11450,11250,11300,109271,160483.0,14202000.0
2010-06-17,11450,12150,11450,12000,645748,170424.0,14202000.0
2010-06-18,12100,12450,11800,12400,393509,176105.0,14202000.0
2010-06-21,12800,12800,12250,12400,341231,176105.0,14202000.0
2010-06-22,12500,12750,11950,12300,321940,174685.0,14202000.0
2010-06-23,12200,12250,11600,11600,289036,164743.0,14202000.0
2010-06-24,11700,12200,11500,12100,360130,171844.0,14202000.0
2010-06-25,11950,12650,11850,12200,473746,173264.0,14202000.0
2010-06-28,12250,12350,11750,12100,157691,171844.0,14202000.0
2010-06-29,11850,12300,11800,12000,216401,170424.0,14202000.0
2010-06-30,11750,12550,11700,12500,310695,177525.0,14202000.0
2010-07-01,12350,13150,12200,13150,622846,186756.0,14202000.0
2010-07-02,13150,13450,13000,13200,514734,187466.0,14202000.0
2010-07-05,13350,13450,13000,13250,343435,188176.0,14202000.0
2010-07-06,13250,13400,12650,12900,314031,183206.0,14202000.0
2010-07-07,13000,13000,12500,12850,287544,182496.0,14202000.0
2010-07-08,13050,13400,12900,13350,458567,189597.0,14202000.0
2010-07-09,13200,13300,12950,13100,283760,186046.0,14202000.0
2010-07-12,13300,13300,13050,13050,156560,185336.0,14202000.0
2010-07-13,13100,13150,12600,12650,231531,179655.0,14202000.0
2010-07-14,12850,13200,12650,13200,267775,187466.0,14202000.0
2010-07-15,13100,13400,12900,13000,163761,184626.0,14202000.0
2010-07-16,12900,13000,12550,12600,216613,178945.0,14202000.0
2010-07-19,12350,12850,12350,12650,114904,179655.0,14202000.0
2010-07-20,12650,12800,12600,12750,94800,181076.0,14202000.0
2010-07-21,12950,13350,12800,12800,234204,181786.0,14202000.0
2010-07-22,12750,13200,12700,12900,236596,183206.0,14202000.0
2010-07-23,13200,13300,12800,12950,212047,183916.0,14202000.0
2010-07-26,13100,14850,13000,14450,1348561,205219.0,14202000.0
2010-07-27,14550,14600,14000,14300,735011,203089.0,14202000.0
2010-07-28,14300,14800,14100,14500,682029,205929.0,14202000.0
2010-07-29,14500,15600,14500,15050,1119747,213740.0,14202000.0
2010-07-30,15150,15500,14600,15000,414097,213030.0,14202000.0
2010-08-02,15150,15200,14250,14500,497692,205929.0,14202000.0
2010-08-03,14650,15100,14350,14400,362371,204509.0,14202000.0
2010-08-04,14300,14600,13650,14050,515152,199538.0,14202000.0
2010-08-05,14200,14350,13800,14300,281705,203089.0,14202000.0
2010-08-06,14300,14350,13800,14150,218001,200958.0,14202000.0
2010-08-09,14200,14650,13950,14550,230646,206639.0,14202000.0
2010-08-10,14550,14650,14200,14200,250712,201668.0,14202000.0
2010-08-11,14200,14300,13550,13600,357275,193147.0,14202000.0
2010-08-12,13250,13700,13050,13050,194397,185336.0,14202000.0
2010-08-13,13250,13450,13050,13400,190991,190307.0,14202000.0
2010-08-16,13350,13400,12950,13300,111067,188887.0,14202000.0
2010-08-17,13300,13550,13150,13450,151467,191017.0,14202000.0
2010-08-18,13400,13550,12800,12900,449826,183206.0,14202000.0
2010-08-19,13100,13450,12950,13200,265048,187466.0,14202000.0
2010-08-20,13100,13500,13100,13500,143303,191727.0,14202000.0
2010-08-23,13450,13650,13350,13650,228999,193857.0,14202000.0
2010-08-24,13650,13700,13350,13400,97445,190307.0,14202000.0
2010-08-25,13150,13300,12900,12950,169689,183916.0,14202000.0
2010-08-26,13150,13750,13050,13400,279494,190307.0,14202000.0
2010-08-27,13300,13700,13300,13500,136042,191727.0,14202000.0
2010-08-30,13750,14400,13550,14300,513905,203089.0,14202000.0
2010-08-31,14150,14250,13900,14000,224894,198828.0,14202000.0
2010-09-01,14200,14550,14100,14400,335949,204509.0,14202000.0
2010-09-02,14600,15350,14450,14650,618837,208059.0,14202000.0
2010-09-03,14850,15000,14100,14100,286399,200248.0,14202000.0
2010-09-06,14250,14600,14100,14450,250319,205219.0,14202000.0
2010-09-07,14450,14600,13900,14000,175467,198828.0,14202000.0
2010-09-08,14050,14150,13700,13850,139534,196698.0,14202000.0
2010-09-09,14000,14300,13700,14300,184578,203089.0,14202000.0
2010-09-10,14350,14800,14200,14250,327141,202378.0,14202000.0
2010-09-13,14350,14400,13900,14050,207409,199538.0,14202000.0
2010-09-14,14050,14200,13550,13650,236539,193857.0,14202000.0
2010-09-15,13650,14100,13650,13800,126084,195988.0,14202000.0
2010-09-16,14000,14050,13700,13700,117586,194567.0,14202000.0
2010-09-17,13700,13750,13150,13400,275008,190307.0,14202000.0
2010-09-20,13400,13450,13200,13400,78921,190307.0,14202000.0
2010-09-24,13400,13650,13300,13600,64835,193147.0,14202000.0
2010-09-27,13650,13850,13350,13400,195426,190307.0,14202000.0
2010-09-28,13400,13500,13150,13200,130564,187466.0,14202000.0
2010-09-29,13300,13600,13300,13300,139073,188887.0,14202000.0
2010-09-30,13550,14550,13500,14350,715684,203799.0,14202000.0
2010-10-01,14300,14650,14150,14650,360184,208059.0,14202000.0
2010-10-04,14550,14750,14300,14550,262524,206639.0,14202000.0
2010-10-05,14450,15200,14450,15050,678699,213740.0,14202000.0
2010-10-06,15300,15350,14950,15050,389826,213740.0,14202000.0
2010-10-07,15050,15900,15050,15350,716436,218001.0,14202000.0
2010-10-08,15450,15600,14750,14750,317342,209480.0,14202000.0
2010-10-11,14800,16100,14500,16050,1072505,227942.0,14202000.0
2010-10-12,16050,16350,15500,15850,547219,225102.0,14202000.0
2010-10-13,16000,16650,15750,16550,776965,235043.0,14202000.0
2010-10-14,16800,16800,16250,16500,362793,234333.0,14202000.0
2010-10-15,16400,16550,16050,16550,440519,235043.0,14202000.0
2010-10-18,16650,16650,16150,16200,310714,230072.0,14202000.0
2010-10-19,16400,16600,16000,16000,398369,227232.0,14202000.0
2010-10-20,15800,16350,15800,16100,231556,228652.0,14202000.0
2010-10-21,16350,17100,16350,16500,575366,234333.0,14202000.0
2010-10-22,16700,16700,16200,16400,253376,232913.0,14202000.0
2010-10-25,16400,16700,15900,16650,317807,236463.0,14202000.0
2010-10-26,16750,16850,16300,16550,192945,235043.0,14202000.0
2010-10-27,16600,16800,16050,16050,229931,227942.0,14202000.0
2010-10-28,16100,17250,16100,17250,598169,244984.0,14202000.0
2010-10-29,17350,17400,16850,16950,375113,240724.0,14202000.0
2010-11-01,17200,18600,17100,18000,1394359,255636.0,14202000.0
2010-11-02,18000,18850,17750,18500,886985,262737.0,14202000.0
2010-11-03,18700,19000,18300,18950,384961,269128.0,14202000.0
2010-11-04,18850,18850,17650,17650,593003,250665.0,14202000.0
2010-11-05,17850,18750,17450,18000,775715,255636.0,14202000.0
2010-11-08,17500,17750,17100,17300,316120,245695.0,14202000.0
2010-11-09,17400,17700,16400,16400,613234,232913.0,14202000.0
2010-11-10,16300,16850,16300,16550,288145,235043.0,14202000.0
2010-11-11,16450,16750,16150,16350,216787,232203.0,14202000.0
2010-11-12,16300,16500,14850,15200,676335,215870.0,14202000.0
2010-11-15,15200,15700,14900,15300,268658,217291.0,14202000.0
2010-11-16,15150,15350,14450,14600,329264,207349.0,14202000.0
2010-11-17,14050,15250,14050,14950,202731,212320.0,14202000.0
2010-11-18,15100,15400,14850,15100,158298,214450.0,14202000.0
2010-11-19,15250,15700,15100,15500,232000,220131.0,14202000.0
2010-11-22,15400,15650,14700,14900,238516,211610.0,14202000.0
2010-11-23,14800,14900,14200,14400,332149,204509.0,14202000.0
2010-11-24,13500,14100,13450,14100,291352,200248.0,14202000.0
2010-11-25,14250,14400,14050,14050,102729,199538.0,14202000.0
2010-11-26,14050,14350,13050,13300,327013,188887.0,14202000.0
2010-11-29,13350,13650,13250,13450,201841,191017.0,14202000.0
2010-11-30,13500,13750,13350,13600,127277,193147.0,14202000.0
2010-12-01,13500,13900,13150,13900,182536,197408.0,14202000.0
2010-12-02,14050,14400,13950,14100,171484,200248.0,14202000.0
2010-12-03,14200,14200,13750,13850,101065,196698.0,14202000.0
2010-12-06,14050,14700,13900,14650,346429,208059.0,14202000.0
2010-12-07,14650,14900,14300,14600,169506,207349.0,14202000.0
2010-12-08,14700,14700,14200,14300,117131,203089.0,14202000.0
2010-12-09,14250,14600,14250,14400,92037,204509.0,14202000.0
2010-12-10,14650,14800,14150,14350,199504,203799.0,14202000.0
2010-12-13,14500,14750,14350,14750,146292,209480.0,14202000.0
2010-12-14,14800,14800,14350,14600,153597,207349.0,14202000.0
2010-12-15,14650,14700,14100,14250,206841,202378.0,14202000.0
2010-12-16,14150,14250,13800,13850,210344,196698.0,14202000.0
2010-12-17,13800,14200,13800,13900,155679,197408.0,14202000.0
2010-12-20,13500,14900,13200,14350,677211,203799.0,14202000.0
2010-12-21,14600,14850,14500,14500,235465,205929.0,14202000.0
2010-12-22,14700,15100,14500,14850,316741,210900.0,14202000.0
2010-12-23,14900,15450,14650,15400,464162,218711.0,14202000.0
2010-12-24,15550,16050,15400,15550,497669,220841.0,14202000.0
2010-12-27,15400,15400,14850,14900,238088,211610.0,14202000.0
2010-12-28,14900,15450,14700,15450,280154,219421.0,14202000.0
2010-12-29,15350,15550,14950,15300,180188,217291.0,14202000.0
2010-12-30,15300,15550,15000,15100,146898,214450.0,14202000.0
2011-01-03,15200,15850,15150,15850,289819,225102.0,14202000.0
2011-01-04,16050,16250,15750,15800,369176,224392.0,14202000.0
2011-01-05,15950,15950,15550,15800,184137,224392.0,14202000.0
2011-01-06,15850,16200,15750,16100,277255,228652.0,14202000.0
2011-01-07,16150,16200,15650,15750,188953,223682.0,14202000.0
2011-01-10,15800,15900,15250,15500,216296,220131.0,14202000.0
2011-01-11,15500,15700,15300,15550,158086,220841.0,14202000.0
2011-01-12,15600,15650,15150,15150,207152,215160.0,14202000.0
2011-01-13,15150,15350,14850,14950,205556,212320.0,14202000.0
2011-01-14,14950,15100,14650,14850,124463,210900.0,14202000.0
2011-01-17,14750,15150,14700,15050,148169,213740.0,14202000.0
2011-01-18,15150,15700,15100,15600,358816,221551.0,14202000.0
2011-01-19,15550,15600,15200,15300,148034,217291.0,14202000.0
2011-01-20,15350,15550,15200,15200,90238,215870.0,14202000.0
2011-01-21,15300,15350,14300,14300,285996,203089.0,14202000.0
2011-01-24,14400,14400,13850,14000,217012,198828.0,14202000.0
2011-01-25,14100,14300,13950,14000,144245,198828.0,14202000.0
2011-01-26,14000,14100,13600,13700,191159,194567.0,14202000.0
2011-01-27,13900,14250,13800,14050,144357,199538.0,14202000.0
2011-01-28,14000,14100,13850,14050,79061,199538.0,14202000.0
2011-01-31,13850,13900,13600,13650,110329,193857.0,14202000.0
2011-02-01,13600,13900,13550,13550,96383,192437.0,14202000.0
2011-02-07,13650,13850,13650,13700,80885,194567.0,14202000.0
2011-02-08,13800,14500,13800,14200,195475,201668.0,14202000.0
2011-02-09,14200,14300,13900,14000,64703,198828.0,14202000.0
2011-02-10,14050,14200,13850,14100,77206,200248.0,14202000.0
2011-02-11,14050,14200,13650,13700,81943,194567.0,14202000.0
2011-02-14,13450,13750,13450,13500,82786,191727.0,14202000.0
2011-02-15,13400,13600,12900,13050,168925,185336.0,14202000.0
2011-02-16,12850,13350,12850,13100,94463,186046.0,14202000.0
2011-02-17,13400,13450,12400,12500,152818,177525.0,14202000.0
2011-02-18,12600,12850,12350,12750,91476,181076.0,14202000.0
2011-02-21,12850,13200,12750,13100,70518,186046.0,14202000.0
2011-02-22,12850,13000,12500,12600,78353,178945.0,14202000.0
2011-02-23,12400,12750,12350,12500,49551,177525.0,14202000.0
2011-02-24,12400,12750,12400,12500,64701,177525.0,14202000.0
2011-02-25,12550,13050,12550,13000,100060,184626.0,14202000.0
2011-02-28,12900,13100,12650,12650,52311,179655.0,14202000.0
2011-03-02,12650,12950,12500,12700,66191,180365.0,14202000.0
2011-03-03,12700,13600,12650,13200,179512,187466.0,14202000.0
2011-03-04,13350,13350,13000,13100,75515,186046.0,14202000.0
2011-03-07,13200,13650,13150,13550,170268,192437.0,14202000.0
2011-03-08,13550,13650,13350,13550,91881,192437.0,14202000.0
2011-03-09,13600,13900,13550,13750,110244,195278.0,14202000.0
2011-03-10,13750,13750,13400,13550,80787,192437.0,14202000.0
2011-03-11,13300,13600,13200,13500,67301,191727.0,14202000.0
2011-03-14,13500,13500,12650,12750,109284,181076.0,14202000.0
2011-03-15,12800,13300,11800,12450,184908,176815.0,14202000.0
2011-03-16,12600,13150,12400,13150,168252,186756.0,14202000.0
2011-03-17,12850,13600,12800,13150,115372,186756.0,14202000.0
2011-03-18,13400,13500,13200,13200,61496,187466.0,14202000.0
2011-03-21,13450,13650,13250,13450,126655,191017.0,14202000.0
2011-03-22,13550,13650,13350,13350,117305,189597.0,14202000.0
2011-03-23,13450,13900,13350,13600,191120,193147.0,14202000.0
2011-03-24,13700,13800,13500,13500,103621,191727.0,14202000.0
2011-03-25,13600,13700,13150,13250,200543,188176.0,14202000.0
2011-03-28,13250,13550,13200,13400,162607,190307.0,14202000.0
2011-03-29,13400,13900,13200,13750,232896,195278.0,14202000.0
2011-03-30,13750,14200,13600,14050,214814,199538.0,14202000.0
2011-03-31,14050,14200,13700,13750,144136,195278.0,14202000.0
2011-04-01,13800,13950,13600,13750,157507,195278.0,14202000.0
2011-04-04,13900,14300,13850,14050,199458,199538.0,14202000.0
2011-04-05,14200,14200,13800,13950,112974,198118.0,14202000.0
2011-04-06,13900,14300,13650,13700,225118,194567.0,14202000.0
2011-04-07,13700,13850,13500,13500,122640,191727.0,14202000.0
2011-04-08,13600,13750,13350,13350,174743,189597.0,14202000.0
2011-04-11,13550,13700,13400,13400,105440,190307.0,14202000.0
2011-04-12,13500,13600,13200,13200,93424,187466.0,14202000.0
2011-04-13,13300,13350,13000,13200,83542,187466.0,14202000.0
2011-04-14,13200,13200,12850,13000,105547,184626.0,14202000.0
2011-04-15,12900,13150,12850,12900,113614,183206.0,14202000.0
2011-04-18,13050,13100,12800,12800,74321,181786.0,14202000.0
2011-04-19,12650,12800,12400,12500,146931,177525.0,14202000.0
2011-04-20,12600,12900,12550,12650,94756,179655.0,14202000.0
2011-04-21,12900,12900,12550,12800,93339,181786.0,14202000.0
2011-04-22,12750,12800,12500,12600,97303,178945.0,14202000.0
2011-04-25,12550,12750,12500,12500,72020,177525.0,14202000.0
2011-04-26,12500,12600,11900,12450,159771,176815.0,14202000.0
2011-04-27,12500,12800,12350,12400,128151,176105.0,14202000.0
2011-04-28,12400,12500,12250,12300,75890,174685.0,14202000.0
2011-04-29,12500,12600,12150,12200,98763,173264.0,14202000.0
2011-05-02,12300,12400,12150,12250,56941,173974.0,14202000.0
2011-05-03,12200,12300,12050,12100,89878,171844.0,14202000.0
2011-05-04,12100,12200,11900,11950,71437,169714.0,14202000.0
2011-05-06,11850,12050,11800,12000,67005,170424.0,14202000.0
2011-05-09,12150,12350,11950,12150,75450,172554.0,14202000.0
2011-05-11,12050,12250,11350,11500,191147,163323.0,14202000.0
2011-05-12,11400,11650,11200,11500,76252,163323.0,14202000.0
2011-05-13,11450,11500,11050,11100,95413,157642.0,14202000.0
2011-05-16,11000,11150,10850,10900,54859,154802.0,14202000.0
2011-05-17,11150,11150,10800,10850,38613,154092.0,14202000.0
2011-05-18,10850,11100,10850,10850,55788,154092.0,14202000.0
2011-05-19,10900,11000,10100,10100,169502,143440.0,14202000.0
2011-05-20,10100,10400,9850,10200,78336,144860.0,14202000.0
2011-05-23,10050,10250,10000,10100,62468,143440.0,14202000.0
2011-05-24,10000,10350,10000,10350,29844,146991.0,14202000.0
2011-05-25,10450,10500,10050,10100,35350,143440.0,14202000.0
2011-05-26,10150,10300,10000,10150,56108,144150.0,14202000.0
2011-05-27,10150,10500,10050,10400,754250,147701.0,14202000.0
2011-05-30,10650,11250,10400,10750,158616,152672.0,14202000.0
2011-05-31,10800,10900,10600,10850,59994,154092.0,14202000.0
2011-06-01,10950,10950,10650,10700,49931,151961.0,14202000.0
2011-06-02,10450,10600,10350,10400,51498,147701.0,14202000.0
2011-06-03,10500,10600,10000,10050,77169,142730.0,14202000.0
2011-06-07,10000,10150,9850,9900,128416,140600.0,14202000.0
2011-06-08,9950,9970,9660,9690,89054,137617.0,14202000.0
2011-06-09,9670,9890,9670,9770,56302,138754.0,14202000.0
2011-06-10,9810,9860,9500,9500,69293,134919.0,14202000.0
2011-06-13,9440,9610,9410,9490,42523,134777.0,14202000.0
2011-06-14,9400,9490,9280,9330,63001,132505.0,14202000.0
2011-06-15,9340,9670,9250,9610,100025,136481.0,14202000.0
2011-06-16,9540,9570,9400,9530,37769,135345.0,14202000.0
2011-06-17,9540,9680,9250,9270,72965,131653.0,14202000.0
2011-06-20,9190,9440,9150,9200,33695,130658.0,14202000.0
2011-06-21,9260,9350,8900,9140,60843,129806.0,14202000.0
2011-06-22,9220,9650,9190,9500,70093,134919.0,14202000.0
2011-06-23,9520,9770,9390,9530,71076,135345.0,14202000.0
2011-06-24,9540,9800,9530,9800,61073,139180.0,14202000.0
2011-06-27,9800,9880,9630,9880,41337,140316.0,14202000.0
2011-06-28,10000,10100,9740,9740,48749,138327.0,14202000.0
2011-06-29,9810,9890,9760,9800,29500,139180.0,14202000.0
2011-06-30,9900,9900,9760,9880,29557,140316.0,14202000.0
2011-07-01,9950,10150,9830,10050,72363,142730.0,14202000.0
2011-07-04,10100,10400,10050,10200,79489,144860.0,14202000.0
2011-07-05,10300,10350,10100,10150,52291,144150.0,14202000.0
2011-07-06,10050,10100,9980,10000,43530,142020.0,14202000.0
2011-07-07,10150,10700,10100,10500,141731,149121.0,14202000.0
2011-07-08,10550,10600,10300,10400,46465,147701.0,14202000.0
2011-07-11,10250,10600,10050,10550,165588,149831.0,14202000.0
2011-07-12,10500,10500,10250,10350,83963,146991.0,14202000.0
2011-07-13,10300,10450,10150,10150,54586,144150.0,14202000.0
2011-07-14,10200,10300,10050,10200,61439,144860.0,14202000.0
2011-07-15,10250,10450,10200,10400,88364,147701.0,14202000.0
2011-07-18,10500,11150,10350,10650,700642,151251.0,14202000.0
2011-07-19,10650,11300,10500,11300,857641,160483.0,14202000.0
2011-07-20,11250,11400,11050,11050,438328,156932.0,14202000.0
2011-07-21,11050,11500,10950,11300,493397,160483.0,14202000.0
2011-07-22,11400,11500,11100,11300,234027,160483.0,14202000.0
2011-07-25,11400,11750,11200,11200,330990,159062.0,14202000.0
2011-07-26,11300,11350,10800,11050,259065,156932.0,14202000.0
2011-07-27,11100,11850,11050,11600,534051,164743.0,14202000.0
2011-07-28,11300,11800,11200,11600,235323,164743.0,14202000.0
2011-07-29,11700,12150,11400,11600,413592,164743.0,14202000.0
2011-08-01,11750,11900,11500,11700,149487,166163.0,14202000.0
2011-08-02,11700,11700,11050,11100,180958,157642.0,14202000.0
2011-08-03,10800,11100,10600,11050,136123,156932.0,14202000.0
2011-08-04,11300,11550,11050,11100,204997,157642.0,14202000.0
2011-08-05,10400,10650,9950,10450,262060,148411.0,14202000.0
2011-08-08,10150,10450,9000,9680,207476,137475.0,14202000.0
2011-08-09,9160,9530,8270,9030,230593,128244.0,14202000.0
2011-08-10,9520,9770,9440,9770,141788,138754.0,14202000.0
2011-08-11,9160,9930,9160,9770,101923,138754.0,14202000.0
2011-08-12,9990,10200,9710,10100,196327,143440.0,14202000.0
2011-08-16,10350,10550,10250,10400,147877,147701.0,14202000.0
2011-08-17,10350,10650,10250,10500,203238,149121.0,14202000.0
2011-08-18,10600,10600,10000,10400,135592,147701.0,14202000.0
2011-08-19,9800,9960,9590,9740,154744,138327.0,14202000.0
2011-08-22,9710,9870,9270,9310,100975,132221.0,14202000.0
2011-08-23,9310,9600,9250,9600,126643,136339.0,14202000.0
2011-08-24,9780,9780,9300,9330,97146,132505.0,14202000.0
2011-08-25,9370,9580,9200,9240,64103,131226.0,14202000.0
2011-08-26,9200,9400,9180,9380,35658,133215.0,14202000.0
2011-08-29,9380,9590,9380,9570,58837,135913.0,14202000.0
2011-08-30,9670,9720,9420,9580,67178,136055.0,14202000.0
2011-08-31,9610,10750,9450,10100,682512,143440.0,14202000.0
2011-09-01,10100,10650,9870,10100,491618,143440.0,14202000.0
2011-09-02,10100,10200,9820,10000,122281,142020.0,14202000.0
2011-09-05,9730,9900,9480,9510,91136,135061.0,14202000.0
2011-09-06,9380,9760,9350,9570,93920,135913.0,14202000.0
2011-09-07,9700,9880,9630,9880,68713,140316.0,14202000.0
2011-09-08,9880,9990,9780,9890,68618,140458.0,14202000.0
2011-09-09,9900,10200,9740,9740,106063,138327.0,14202000.0
2011-09-14,9770,9910,9350,9440,72805,134067.0,14202000.0
2011-09-15,9600,9680,9310,9470,66430,134493.0,14202000.0
2011-09-16,9600,9800,9500,9800,68800,139180.0,14202000.0
2011-09-19,9640,9850,9580,9690,55146,137617.0,14202000.0
2011-09-20,9690,9800,9510,9780,50719,138896.0,14202000.0
2011-09-21,9710,9940,9710,9860,69039,140032.0,14202000.0
2011-09-22,9690,9820,9500,9820,49916,139464.0,14202000.0
2011-09-23,9500,9510,8700,9500,100415,134919.0,14202000.0
2011-09-26,9260,9480,8080,8080,415295,114752.0,14202000.0
2011-09-27,8000,8370,7950,8250,125170,117166.0,14202000.0
2011-09-28,8250,8440,8190,8260,74202,117309.0,14202000.0
2011-09-29,8070,8620,8070,8560,97332,121569.0,14202000.0
