본느(226340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-25,2322,2334,2316,2329,15878,13032.0,6500000.0
2017-07-26,2316,2340,2316,2329,1450,13032.0,6500000.0
2017-07-27,2334,2334,2322,2334,93,13065.0,6500000.0
2017-07-28,2351,2351,2316,2340,17,13098.0,6500000.0
2017-07-31,2334,2334,2334,2334,0,13065.0,6500000.0
2017-08-01,2322,2334,2322,2334,321,13065.0,6500000.0
2017-08-02,2334,2334,2334,2334,0,13065.0,6500000.0
2017-08-03,2322,2334,2322,2334,2266,13065.0,6500000.0
2017-08-04,2322,2328,2322,2329,4250,13032.0,6500000.0
2017-08-07,2334,2334,2334,2334,3,13065.0,6500000.0
2017-08-08,2340,2340,2322,2334,4306,13065.0,6500000.0
2017-08-09,2316,2340,2316,2329,4460,13032.0,6500000.0
2017-08-10,2322,2328,2322,2329,4190,13032.0,6500000.0
2017-08-11,2322,2334,2322,2323,76989,13000.0,6500000.0
2017-08-14,2322,2328,2322,2329,53,13032.0,6500000.0
2017-08-16,2316,2328,2316,2317,4528,12968.0,6500000.0
2017-08-17,2322,2322,2322,2323,3,13000.0,6500000.0
2017-08-18,2322,2334,2322,2334,1312,13065.0,6500000.0
2017-08-21,2316,2328,2316,2329,330,13032.0,6500000.0
2017-08-22,2322,2334,2316,2334,7260,13065.0,6500000.0
2017-08-23,2322,2334,2316,2329,4067,13032.0,6500000.0
2017-08-24,2316,2334,2316,2334,1028,13065.0,6500000.0
2017-08-25,2328,2340,2328,2334,7004,13065.0,6500000.0
2017-08-28,2334,2334,2334,2334,560,13065.0,6500000.0
2017-08-29,2351,2351,2340,2346,17336,13130.0,6500000.0
2017-08-30,2345,2345,2345,2346,1,13130.0,6500000.0
2017-08-31,2345,2345,2334,2334,34,13065.0,6500000.0
2017-09-01,2328,2340,2328,2334,1075,13065.0,6500000.0
2017-09-04,2334,2345,2316,2346,140972,13130.0,6500000.0
2017-09-05,2334,2345,2334,2334,3230,13065.0,6500000.0
2017-09-06,2334,2340,2328,2334,3706,13065.0,6500000.0
2017-09-07,2345,2345,2334,2334,4944,13065.0,6500000.0
2017-09-08,2340,2340,2328,2334,2016,13065.0,6500000.0
2017-09-11,2345,2345,2322,2329,11035,13032.0,6500000.0
2017-09-12,2334,2334,2322,2334,13419,13065.0,6500000.0
2017-09-13,2322,2334,2322,2329,7831,13032.0,6500000.0
2017-09-14,2328,2345,2316,2346,20801,13130.0,6500000.0
2017-09-15,2322,2345,2322,2329,45,13032.0,6500000.0
2017-09-18,2345,2345,2334,2346,3097,13130.0,6500000.0
2017-09-19,2322,2345,2322,2346,223,13130.0,6500000.0
2017-09-20,2351,2351,2328,2346,6602,13130.0,6500000.0
2017-09-21,2345,2345,2345,2346,0,13130.0,6500000.0
2017-09-22,2345,2345,2328,2329,1065,13032.0,6500000.0
2017-09-25,2345,2351,2345,2346,5007,13130.0,6500000.0
2017-09-26,2340,2351,2340,2346,3981,13130.0,6500000.0
2017-09-27,2351,2351,2345,2352,132,13162.0,6500000.0
2017-09-28,2357,2357,2340,2340,1504,13098.0,6500000.0
2017-09-29,2328,2345,2322,2346,3730,13130.0,6500000.0
2017-10-10,2322,2351,2322,2352,202,13162.0,6500000.0
2017-10-11,2328,2345,2322,2329,4209,13032.0,6500000.0
2017-10-12,2334,2351,2334,2346,19696,13130.0,6500000.0
2017-10-13,2351,2351,2340,2352,4951,13162.0,6500000.0
2017-10-16,2357,2357,2345,2352,8,13162.0,6500000.0
2017-10-17,2357,2357,2345,2358,1056,13195.0,6500000.0
2017-10-18,2340,2363,2340,2363,11852,13228.0,6500000.0
2017-10-19,2357,2357,2345,2358,261,13195.0,6500000.0
2017-10-20,2322,2357,2322,2346,1107,13130.0,6500000.0
2017-10-23,2345,2351,2340,2352,8100,13162.0,6500000.0
2017-10-24,2340,2351,2340,2352,1785,13162.0,6500000.0
2017-10-25,2345,2351,2345,2352,49686,13162.0,6500000.0
2017-10-26,2357,2357,2328,2352,2632,13162.0,6500000.0
2017-10-27,2334,2340,2328,2340,20277,13098.0,6500000.0
2017-10-30,2357,2357,2334,2346,12858,13130.0,6500000.0
2017-10-31,2351,2351,2328,2352,1030,13162.0,6500000.0
2017-11-01,2340,2345,2340,2346,25093,13130.0,6500000.0
2017-11-02,2334,2345,2322,2340,5179,13098.0,6500000.0
2017-11-03,2322,2340,2322,2340,9403,13098.0,6500000.0
2017-11-06,2322,2340,2322,2334,5661,13065.0,6500000.0
2017-11-07,2328,2334,2322,2334,7718,13065.0,6500000.0
2017-11-08,2340,2340,2340,2340,2,13098.0,6500000.0
2017-11-09,2328,2340,2322,2334,25089,13065.0,6500000.0
2017-11-10,2322,2334,2322,2323,31288,13000.0,6500000.0
2017-11-13,2328,2334,2322,2334,6434,13065.0,6500000.0
2017-11-14,2322,2322,2293,2323,23596,13000.0,6500000.0
2017-11-15,2328,2328,2328,2329,2,13032.0,6500000.0
2017-11-16,2322,2322,2305,2323,242,13000.0,6500000.0
2017-11-17,2316,2334,2305,2334,15241,13065.0,6500000.0
2017-11-20,2305,2328,2299,2323,51753,13000.0,6500000.0
2017-11-21,2328,2328,2276,2311,78083,12935.0,6500000.0
2017-11-22,2311,2316,2287,2317,47579,12968.0,6500000.0
2017-11-23,2305,2322,2293,2317,39538,12968.0,6500000.0
2017-11-24,2293,2328,2287,2311,33000,12935.0,6500000.0
2017-11-27,2322,2322,2322,2323,1,13000.0,6500000.0
2017-11-28,2293,2316,2293,2311,47086,12935.0,6500000.0
2017-11-29,2311,2316,2311,2311,8726,12935.0,6500000.0
2017-11-30,2322,2328,2311,2329,11316,13032.0,6500000.0
2017-12-01,2311,2334,2311,2329,16003,13032.0,6500000.0
2017-12-04,2334,2334,2328,2329,20,13032.0,6500000.0
2017-12-05,2299,2334,2299,2329,24547,13032.0,6500000.0
2017-12-06,2334,2334,2328,2329,3,13032.0,6500000.0
2017-12-07,2334,2334,2322,2323,3,13000.0,6500000.0
2017-12-08,2311,2316,2311,2311,4379,12935.0,6500000.0
2017-12-11,2299,2316,2299,2317,1401,12968.0,6500000.0
2017-12-12,2328,2328,2316,2323,5601,13000.0,6500000.0
2017-12-13,2322,2334,2322,2334,6700,13065.0,6500000.0
2017-12-14,2322,2334,2322,2334,2,13065.0,6500000.0
2017-12-15,2334,2334,2328,2329,5601,13032.0,6500000.0
2017-12-18,2328,2328,2328,2329,0,13032.0,6500000.0
2017-12-19,2328,2328,2322,2323,3700,13000.0,6500000.0
2017-12-20,2322,2334,2322,2334,3101,13065.0,6500000.0
2017-12-21,2299,2334,2299,2329,6201,13032.0,6500000.0
2017-12-22,2334,2334,2293,2323,7093,13000.0,6500000.0
2017-12-26,2293,2293,2293,2294,170,12838.0,6500000.0
2017-12-27,2293,2293,2293,2294,0,12838.0,6500000.0
2017-12-28,2293,2316,2293,2317,1970,12968.0,6500000.0
2018-01-02,2328,2328,2293,2323,333,13000.0,6500000.0
2018-01-03,2311,2311,2311,2311,1300,12935.0,6500000.0
2018-01-04,2305,2316,2293,2317,963,12968.0,6500000.0
2018-01-05,2299,2328,2299,2317,12597,12968.0,6500000.0
2018-01-08,2316,2322,2299,2323,1495,13000.0,6500000.0
2018-01-09,2305,2322,2305,2323,1946,13000.0,6500000.0
2018-01-10,2311,2322,2299,2305,43046,12902.0,6500000.0
2018-01-11,2299,2328,2299,2329,3021,13032.0,6500000.0
2018-01-12,2311,2328,2311,2323,85,13000.0,6500000.0
2018-01-15,2305,2322,2305,2323,2797,13000.0,6500000.0
2018-01-16,2305,2322,2305,2323,8128,13000.0,6500000.0
2018-01-17,2299,2322,2299,2323,17754,13000.0,6500000.0
2018-01-18,2305,2322,2305,2323,4525,13000.0,6500000.0
2018-01-19,2305,2328,2305,2323,3158,13000.0,6500000.0
2018-01-22,2305,2328,2305,2317,7425,12968.0,6500000.0
2018-01-23,2328,2328,2305,2323,5509,13000.0,6500000.0
2018-01-24,2328,2328,2311,2323,8835,13000.0,6500000.0
2018-01-25,2311,2328,2311,2323,2333,13000.0,6500000.0
2018-01-26,2322,2322,2316,2323,3644,13000.0,6500000.0
2018-01-29,2328,2328,2316,2323,6965,13000.0,6500000.0
2018-01-30,2328,2328,2316,2329,4543,13032.0,6500000.0
2018-01-31,2328,2328,2322,2329,2948,13032.0,6500000.0
2018-02-01,2328,2328,2322,2329,58314,13032.0,6500000.0
2018-02-02,2334,2334,2334,2334,2702,13065.0,6500000.0
2018-02-05,2340,2340,2322,2334,5643,13065.0,6500000.0
2018-02-06,2322,2328,2322,2329,2646,13032.0,6500000.0
2018-02-07,2340,2340,2328,2329,2202,13032.0,6500000.0
2018-02-08,2334,2334,2322,2329,5714,13032.0,6500000.0
2018-02-09,2340,2340,2311,2329,38042,13032.0,6500000.0
2018-02-12,2334,2334,2322,2334,25005,13065.0,6500000.0
2018-02-13,2328,2334,2328,2334,25351,13065.0,6500000.0
2018-02-14,2328,2334,2328,2329,1630,13032.0,6500000.0
2018-02-19,2334,2334,2322,2329,73564,13032.0,6500000.0
2018-02-20,2334,2334,2322,2323,40012,13000.0,6500000.0
2018-02-21,2328,2328,2322,2329,3245,13032.0,6500000.0
2018-02-22,2334,2334,2328,2329,3687,13032.0,6500000.0
2018-02-23,2334,2340,2322,2334,46483,13065.0,6500000.0
2018-02-26,2340,2340,2328,2329,1218,13032.0,6500000.0
2018-02-27,2334,2334,2328,2329,1003,13032.0,6500000.0
2018-02-28,2334,2334,2328,2329,311,13032.0,6500000.0
2018-03-02,2334,2340,2334,2334,9477,13065.0,6500000.0
2018-03-05,2340,2340,2328,2340,65281,13098.0,6500000.0
2018-03-06,2334,2340,2334,2334,3492,13065.0,6500000.0
2018-03-07,2328,2340,2328,2334,25316,13065.0,6500000.0
2018-03-08,2328,2340,2328,2334,16993,13065.0,6500000.0
2018-03-09,2340,2340,2328,2340,10542,13098.0,6500000.0
2018-03-12,2334,2334,2334,2334,21456,13065.0,6500000.0
2018-03-13,2334,2340,2328,2340,5211,13098.0,6500000.0
2018-03-14,2334,2340,2334,2340,164,13098.0,6500000.0
2018-03-15,2340,2340,2334,2334,10653,13065.0,6500000.0
2018-03-16,2340,2345,2334,2346,12202,13130.0,6500000.0
2018-03-19,2345,2345,2345,2346,8225,13130.0,6500000.0
2018-03-20,2345,2345,2334,2346,22893,13130.0,6500000.0
2018-03-21,2351,2351,2334,2340,10722,13098.0,6500000.0
2018-03-22,2340,2345,2340,2346,8089,13130.0,6500000.0
2018-03-23,2351,2351,2345,2346,6101,13130.0,6500000.0
2018-03-26,2345,2351,2345,2352,2001,13162.0,6500000.0
2018-03-27,2345,2351,2345,2352,7510,13162.0,6500000.0
2018-03-28,2351,2351,2345,2352,2848,13162.0,6500000.0
2018-03-29,2345,2351,2345,2352,701,13162.0,6500000.0
2018-03-30,2340,2345,2340,2340,5626,13098.0,6500000.0
2018-04-02,2340,2345,2334,2346,18830,13130.0,6500000.0
2018-04-03,2334,2345,2334,2346,623,13130.0,6500000.0
2018-04-04,2334,2345,2328,2334,42104,13065.0,6500000.0
2018-04-05,2340,2351,2340,2346,6612,13130.0,6500000.0
2018-04-06,2334,2345,2334,2346,4041,13130.0,6500000.0
2018-04-09,2340,2345,2340,2346,3911,13130.0,6500000.0
2018-04-10,2351,2351,2340,2346,20406,13130.0,6500000.0
2018-04-11,2345,2351,2345,2352,13003,13162.0,6500000.0
2018-04-12,2345,2351,2345,2352,56500,13162.0,6500000.0
2018-04-13,2345,2351,2345,2346,38409,13130.0,6500000.0
2018-04-16,2345,2351,2345,2346,40495,13130.0,6500000.0
2018-04-17,2351,2351,2345,2352,24665,13162.0,6500000.0
2018-04-18,2345,2357,2345,2358,12468,13195.0,6500000.0
2018-04-19,2351,2357,2345,2352,127939,13162.0,6500000.0
2018-04-20,2357,2357,2351,2358,10911,13195.0,6500000.0
2018-04-23,2345,2357,2345,2358,16245,13195.0,6500000.0
2018-04-24,2351,2357,2351,2358,1428,13195.0,6500000.0
2018-04-25,2351,2351,2345,2352,72853,13162.0,6500000.0
2018-04-26,2351,2357,2345,2358,20026,13195.0,6500000.0
2018-04-27,2351,2357,2345,2358,2019,13195.0,6500000.0
2018-04-30,2351,2357,2340,2352,123307,13162.0,6500000.0
2018-05-02,2357,2357,2351,2358,43393,13195.0,6500000.0
2018-05-03,2351,2357,2351,2358,28776,13195.0,6500000.0
2018-05-04,2357,2357,2351,2358,28093,13195.0,6500000.0
2018-05-08,2357,2363,2357,2358,175578,13195.0,6500000.0
2018-05-09,2357,2357,2351,2358,64363,13195.0,6500000.0
2018-05-10,2357,2363,2351,2358,112241,13195.0,6500000.0
2018-05-11,2357,2363,2357,2363,9760,13228.0,6500000.0
2018-05-14,2363,2363,2357,2363,46387,13228.0,6500000.0
2018-05-15,2363,2369,2363,2369,28124,13260.0,6500000.0
2018-05-16,2363,2369,2357,2369,66637,13260.0,6500000.0
2018-05-17,2369,2369,2363,2363,23559,13228.0,6500000.0
2018-05-18,2369,2375,2357,2369,113820,13260.0,6500000.0
2018-05-21,2363,2369,2363,2369,6000,13260.0,6500000.0
2018-05-23,2369,2369,2369,2369,0,13260.0,6500000.0
2018-05-24,2369,2375,2363,2375,70789,13292.0,6500000.0
2018-05-25,0,0,0,2375,0,13292.0,6500000.0
2018-05-28,0,0,0,2375,0,,
2018-05-29,0,0,0,2375,0,,
2018-05-30,0,0,0,2375,0,,
2018-05-31,0,0,0,2375,0,,
2018-06-01,0,0,0,2375,0,,
2018-06-04,0,0,0,2375,0,,
2018-06-05,0,0,0,2375,0,,
2018-06-07,0,0,0,2375,0,,
2018-06-08,0,0,0,2375,0,,
2018-06-11,0,0,0,2375,0,,
2018-06-12,0,0,0,2375,0,,
2018-06-14,0,0,0,2375,0,,
2018-06-15,0,0,0,2375,0,,
2018-06-18,0,0,0,2375,0,,
2018-06-19,0,0,0,2375,0,,
2018-06-20,0,0,0,2375,0,,
2018-06-21,0,0,0,2375,0,,
2018-06-22,0,0,0,2375,0,,
2018-06-25,0,0,0,2375,0,,
2018-06-26,0,0,0,2375,0,,
2018-06-27,0,0,0,2375,0,,
2018-06-28,0,0,0,2375,0,,
2018-06-29,0,0,0,2375,0,,
2018-07-02,0,0,0,2375,0,,
2018-07-03,0,0,0,2375,0,,
2018-07-04,0,0,0,2375,0,,
2018-07-05,0,0,0,2375,0,,
2018-07-06,0,0,0,2375,0,,
2018-07-09,0,0,0,2375,0,,
2018-07-10,0,0,0,2375,0,,
2018-07-11,0,0,0,2375,0,,
2018-07-12,0,0,0,2375,0,,
2018-07-13,0,0,0,2375,0,,
2018-07-16,0,0,0,2375,0,,
2018-07-17,0,0,0,2375,0,,
2018-07-18,0,0,0,2375,0,,
2018-07-19,0,0,0,2375,0,,
2018-07-20,0,0,0,2375,0,,
2018-07-23,0,0,0,2375,0,,
2018-07-24,0,0,0,2375,0,,
2018-07-25,0,0,0,2375,0,,
2018-07-26,0,0,0,2375,0,,
2018-07-27,2375,2400,2105,2150,1698949,13975.0,6500000.0
2018-07-30,2150,2205,2140,2150,321332,13975.0,6500000.0
2018-07-31,2175,2240,2145,2225,405532,14462.0,6500000.0
2018-08-01,2225,2380,2210,2255,549076,14658.0,6500000.0
2018-08-02,2300,2300,2220,2270,207345,14755.0,6500000.0
2018-08-03,2295,2425,2255,2335,540184,15178.0,6500000.0
2018-08-06,2310,2390,2265,2310,269011,15015.0,6500000.0
2018-08-07,2330,2330,2255,2255,178954,14658.0,6500000.0
2018-08-08,2255,2320,2245,2270,115405,14755.0,6500000.0
2018-08-09,2255,2285,2205,2230,230330,14495.0,6500000.0
2018-08-10,2285,2390,2260,2345,416933,15242.0,6500000.0
2018-08-13,2300,2365,2240,2280,216289,14820.0,6500000.0
2018-08-14,2315,2315,2245,2295,89042,14918.0,6500000.0
2018-08-16,2255,2325,2205,2260,114638,14690.0,6500000.0
2018-08-17,2260,2300,2240,2255,62039,14658.0,6500000.0
2018-08-20,2275,2350,2250,2330,128116,15145.0,6500000.0
2018-08-21,2360,2415,2300,2410,319550,15665.0,6500000.0
2018-08-22,2400,2450,2335,2340,321096,15210.0,6500000.0
2018-08-23,2360,2430,2305,2375,390574,15438.0,6500000.0
2018-08-24,2335,2380,2310,2370,208812,15405.0,6500000.0
2018-08-27,2460,2625,2405,2550,1619390,16575.0,6500000.0
2018-08-28,2620,2670,2530,2620,501156,17030.0,6500000.0
2018-08-29,2650,2690,2555,2660,729897,17290.0,6500000.0
2018-08-30,2660,2690,2585,2590,319534,16835.0,6500000.0
2018-08-31,2585,2590,2500,2580,381613,16770.0,6500000.0
2018-09-03,2585,2900,2530,2840,2305710,18460.0,6500000.0
2018-09-04,3230,3690,3030,3425,9098237,22262.0,6500000.0
2018-09-05,3425,3645,3290,3550,2817391,23075.0,6500000.0
2018-09-06,3605,3620,3300,3300,1481086,21450.0,6500000.0
2018-09-07,3295,3435,3065,3150,1258907,20475.0,6500000.0
2018-09-10,3260,3500,3085,3395,1716776,22068.0,6500000.0
2018-09-11,3320,3450,3185,3365,743184,21872.0,6500000.0
2018-09-12,3320,3555,3120,3120,853621,20280.0,6500000.0
2018-09-13,3140,3195,3000,3045,467695,19792.0,6500000.0
2018-09-14,3025,3185,2885,3180,513348,20670.0,6500000.0
2018-09-17,3160,3285,3045,3080,323826,20020.0,6500000.0
2018-09-18,3130,3400,3040,3175,549203,20638.0,6500000.0
2018-09-19,3180,3380,3130,3180,251453,20670.0,6500000.0
2018-09-20,3180,3200,3020,3140,242729,20410.0,6500000.0
2018-09-21,3100,3280,3035,3060,225448,19890.0,6500000.0
2018-09-27,3020,3040,2850,2885,307262,18752.0,6500000.0
2018-09-28,2870,2945,2840,2885,106811,18752.0,6500000.0
2018-10-01,2855,2855,2600,2750,365471,17875.0,6500000.0
2018-10-02,2750,2750,2565,2640,268041,17160.0,6500000.0
2018-10-04,2640,2900,2580,2685,154257,17452.0,6500000.0
2018-10-05,2685,2785,2640,2710,118964,17615.0,6500000.0
2018-10-08,2755,2800,2580,2655,107485,17258.0,6500000.0
2018-10-10,2690,2750,2550,2660,110804,17290.0,6500000.0
2018-10-11,2590,2600,2340,2500,223814,16250.0,6500000.0
2018-10-12,2540,2770,2450,2690,155451,17485.0,6500000.0
2018-10-15,2700,2840,2635,2690,191553,17485.0,6500000.0
2018-10-16,2715,2780,2630,2760,81821,17940.0,6500000.0
2018-10-17,2750,2835,2625,2715,82554,17648.0,6500000.0
2018-10-18,2700,2785,2565,2690,101573,17485.0,6500000.0
2018-10-19,2680,2720,2495,2575,162996,16738.0,6500000.0
2018-10-22,2585,2585,2350,2370,353627,15405.0,6500000.0
2018-10-23,2410,2610,2170,2170,288021,14105.0,6500000.0
2018-10-24,2215,2280,2145,2150,160440,13975.0,6500000.0
2018-10-25,2100,2140,2000,2140,177002,13910.0,6500000.0
2018-10-26,2245,2465,2065,2280,741248,14820.0,6500000.0
2018-10-29,2150,2165,1730,1730,877789,50339.0,29097696.0
2018-10-30,1685,1805,1605,1805,259061,52521.0,29097696.0
2018-10-31,1820,1860,1720,1760,298728,51212.0,29097696.0
2018-11-01,1780,2040,1755,1780,442234,51794.0,29097696.0
2018-11-02,1840,2020,1810,1935,1363883,56304.0,29097696.0
2018-11-05,1935,1985,1865,1900,621515,55286.0,29097696.0
2018-11-06,1910,1935,1750,1800,441318,52376.0,29097696.0
2018-11-07,1840,1840,1730,1780,257446,51794.0,29097696.0
2018-11-08,1810,1830,1760,1785,296432,51939.0,29097696.0
2018-11-09,1810,1930,1745,1765,1431747,51357.0,29097696.0
2018-11-12,1765,1820,1740,1800,258025,52376.0,29097696.0
2018-11-13,1765,1785,1690,1735,355858,50485.0,29097696.0
2018-11-14,1720,1850,1715,1770,1018175,51503.0,29097696.0
2018-11-15,1750,1860,1735,1800,617099,52376.0,29097696.0
2018-11-16,1820,1890,1790,1805,1282985,52521.0,29097696.0
2018-11-19,1815,1860,1805,1840,416059,53540.0,29097696.0
2018-11-20,1820,2340,1790,2220,12883269,64597.0,29097696.0
2018-11-21,2200,2210,2050,2130,2866769,61978.0,29097696.0
2018-11-22,2150,2190,2035,2145,2039985,62415.0,29097696.0
2018-11-23,2130,2175,2010,2060,1057044,59941.0,29097696.0
2018-11-26,2020,2095,1995,2025,847543,58923.0,29097696.0
2018-11-27,2050,2150,1995,2125,2006855,61833.0,29097696.0
2018-11-28,2125,2220,2080,2105,1635394,61251.0,29097696.0
2018-11-29,2170,2175,2025,2030,846475,59068.0,29097696.0
2018-11-30,2040,2065,1940,1945,787926,56595.0,29097696.0
2018-12-03,2000,2085,1985,2080,1002134,60523.0,29097696.0
2018-12-04,2065,2075,2010,2025,404687,58923.0,29097696.0
2018-12-05,2000,2095,1975,2025,484654,58923.0,29097696.0
2018-12-06,2010,2030,1885,1940,397839,56450.0,29097696.0
2018-12-07,1960,1980,1885,1950,432596,56741.0,29097696.0
2018-12-10,2010,2350,1985,2080,13145945,60523.0,29097696.0
2018-12-11,2070,2225,2035,2135,3841313,62124.0,29097696.0
2018-12-12,2125,2195,2105,2185,1734968,63578.0,29097696.0
2018-12-13,2185,2210,2130,2185,955123,63578.0,29097696.0
2018-12-14,2190,2275,2150,2195,1345016,63869.0,29097696.0
2018-12-17,2200,2270,2160,2175,1017329,63287.0,29097696.0
2018-12-18,2150,2150,2025,2040,660698,59359.0,29097696.0
2018-12-19,2065,2070,1980,1980,400099,57613.0,29097696.0
2018-12-20,1950,2045,1945,1965,378137,57177.0,29097696.0
2018-12-21,1960,2020,1955,1965,221898,57177.0,29097696.0
2018-12-24,1955,2150,1955,2040,1512525,59359.0,29097696.0
2018-12-26,2015,2030,1935,2005,388244,58341.0,29097696.0
2018-12-27,2045,2120,2000,2010,254517,58486.0,29097696.0
2018-12-28,2010,2040,1995,2005,179729,58341.0,29097696.0
2019-01-02,2025,2100,2000,2025,558959,58923.0,29097696.0
2019-01-03,2035,2060,1985,2010,316127,58486.0,29097696.0
2019-01-04,2000,2005,1920,1930,324214,56159.0,29097696.0
2019-01-07,1930,1995,1910,1915,376877,55722.0,29097696.0
2019-01-08,1945,1950,1850,1900,335797,55286.0,29097696.0
2019-01-09,1910,1910,1845,1865,190945,54267.0,29097696.0
2019-01-10,1875,2060,1860,1930,1195302,56159.0,29097696.0
2019-01-11,1965,2200,1945,2065,2503838,60087.0,29097696.0
2019-01-14,2080,2615,2040,2445,11292479,71144.0,29097696.0
2019-01-15,2480,2780,2440,2640,8978624,76818.0,29097696.0
2019-01-16,2675,2695,2520,2635,2447840,76672.0,29097696.0
2019-01-17,2630,2745,2450,2465,2063175,71726.0,29097696.0
2019-01-18,2465,2570,2345,2550,1723379,74199.0,29097696.0
2019-01-21,2550,2635,2495,2510,876469,73035.0,29097696.0
2019-01-22,2515,2560,2420,2455,547540,71435.0,29097696.0
2019-01-23,2445,2680,2400,2455,1505059,71435.0,29097696.0
2019-01-24,2460,2750,2445,2680,4359924,77982.0,29097696.0
2019-01-25,2665,2680,2545,2545,1201754,74054.0,29097696.0
2019-01-28,2545,2560,2460,2490,532673,72453.0,29097696.0
2019-01-29,2490,2540,2360,2435,683775,70853.0,29097696.0
2019-01-30,2435,2480,2400,2435,346853,70853.0,29097696.0
2019-01-31,2455,2470,2375,2420,312978,70416.0,29097696.0
2019-02-01,2415,2435,2360,2365,309684,68816.0,29097696.0
2019-02-07,2340,2370,2260,2305,533082,67070.0,29097696.0
2019-02-08,2305,2340,2245,2305,284600,67070.0,29097696.0
2019-02-11,2310,2385,2260,2385,258686,69398.0,29097696.0
2019-02-12,2380,2380,2290,2290,458931,66634.0,29097696.0
2019-02-13,2290,2340,2235,2245,490259,65324.0,29097696.0
2019-02-14,2245,2325,2245,2320,338527,67507.0,29097696.0
2019-02-15,2320,2605,2250,2360,4086422,68671.0,29097696.0
2019-02-18,2375,2480,2365,2395,1075651,69689.0,29097696.0
2019-02-19,2395,2495,2370,2485,714722,72308.0,29097696.0
2019-02-20,2530,2680,2465,2540,3445161,73908.0,29097696.0
2019-02-21,2540,2635,2450,2580,804000,75072.0,29097696.0
2019-02-22,2600,2620,2480,2485,646450,72308.0,29097696.0
2019-02-25,2485,2545,2445,2505,407757,72890.0,29097696.0
2019-02-26,2520,2535,2375,2440,471376,70998.0,29097696.0
2019-02-27,2420,2475,2405,2435,265504,70853.0,29097696.0
2019-02-28,2415,2455,2325,2395,308191,69689.0,29097696.0
2019-03-04,2450,2535,2415,2520,503787,73326.0,29097696.0
2019-03-05,2510,2565,2490,2545,507537,74054.0,29097696.0
2019-03-06,2550,2560,2470,2495,267489,72599.0,29097696.0
2019-03-07,2495,2530,2445,2445,485345,71144.0,29097696.0
2019-03-08,2445,2485,2405,2460,245719,71580.0,29097696.0
2019-03-11,2420,2440,2335,2360,437736,68671.0,29097696.0
2019-03-12,2360,2420,2345,2385,186346,69398.0,29097696.0
2019-03-13,2385,2650,2365,2570,2475100,74781.0,29097696.0
2019-03-14,2570,2645,2550,2615,1806885,76090.0,29097696.0
2019-03-15,2610,2650,2470,2495,1090980,72599.0,29097696.0
2019-03-18,2535,2590,2510,2575,554967,74927.0,29097696.0
2019-03-19,2585,2745,2570,2735,2602271,79582.0,29097696.0
2019-03-20,2680,2725,2610,2725,906534,79291.0,29097696.0
2019-03-21,2745,2745,2620,2620,829635,76236.0,29097696.0
2019-03-22,2650,2655,2535,2560,422885,74490.0,29097696.0
2019-03-25,2480,2515,2410,2410,502961,70125.0,29097696.0
2019-03-26,2435,2460,2405,2420,353627,70416.0,29097696.0
2019-03-27,2420,2450,2365,2435,432674,70853.0,29097696.0
2019-03-28,2445,2635,2430,2460,1483534,71580.0,29097696.0
2019-03-29,2490,2505,2400,2485,286461,72308.0,29097696.0
2019-04-01,2505,2620,2505,2600,999138,75654.0,29097696.0
2019-04-02,2610,2675,2535,2545,898478,74054.0,29097696.0
2019-04-03,2555,2620,2535,2600,475251,75654.0,29097696.0
2019-04-04,2620,2640,2575,2615,331542,76090.0,29097696.0
2019-04-05,2610,2690,2610,2635,720784,76672.0,29097696.0
2019-04-08,2645,2860,2610,2685,2618645,78127.0,29097696.0
2019-04-09,2685,2785,2645,2765,964219,80455.0,29097696.0
2019-04-10,2750,2835,2660,2720,821011,79146.0,29097696.0
2019-04-11,2730,2760,2665,2675,424418,77836.0,29097696.0
2019-04-12,2675,2845,2610,2770,890560,80601.0,29097696.0
2019-04-15,2845,2990,2755,2755,2523157,80164.0,29097696.0
2019-04-16,2770,2785,2650,2690,620976,78273.0,29097696.0
2019-04-17,2705,2750,2675,2730,354480,79437.0,29097696.0
2019-04-18,2720,2750,2620,2655,367183,77254.0,29097696.0
2019-04-19,2650,2770,2635,2690,518909,78273.0,29097696.0
2019-04-22,2715,2740,2650,2660,191071,77400.0,29097696.0
2019-04-23,2665,2670,2550,2590,347191,75363.0,29097696.0
2019-04-24,2645,2670,2570,2575,280431,74927.0,29097696.0
2019-04-25,2570,2710,2550,2690,477644,78273.0,29097696.0
2019-04-26,2750,2785,2650,2710,671904,78855.0,29097696.0
2019-04-29,2740,2740,2600,2720,247671,79146.0,29097696.0
2019-04-30,2725,2725,2600,2660,429080,77400.0,29097696.0
2019-05-02,2660,2775,2620,2750,518365,80019.0,29097696.0
2019-05-03,2755,2770,2695,2740,338177,79728.0,29097696.0
2019-05-07,2660,2765,2630,2735,326030,79582.0,29097696.0
2019-05-08,2725,2740,2675,2710,194036,78855.0,29097696.0
2019-05-09,2700,3000,2690,3000,2043995,87293.0,29097696.0
2019-05-10,3130,3500,2825,3035,17244964,88312.0,29097696.0
2019-05-13,3255,3285,2965,3060,3439774,89039.0,29097696.0
2019-05-14,2965,3125,2835,3035,2041241,88312.0,29097696.0
2019-05-15,3005,3105,2900,3035,1484704,88312.0,29097696.0
