THE E&M(089230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-05,8734,8734,8467,8598,9217,38687.0,8240000.0
2012-12-06,8458,8494,8000,8442,44603,37986.0,8240000.0
2012-12-07,8406,8422,8084,8360,45060,37616.0,8240000.0
2012-12-10,8312,8495,8230,8479,8920,38151.0,8240000.0
2012-12-11,8514,8560,8211,8479,14812,38151.0,8240000.0
2012-12-12,8331,8506,8239,8479,13987,38151.0,8240000.0
2012-12-13,8239,8495,8239,8406,5721,37822.0,8240000.0
2012-12-14,8257,8432,8238,8396,19763,37780.0,8240000.0
2012-12-17,8404,8769,8284,8699,27699,39140.0,8240000.0
2012-12-18,8826,8826,8569,8690,13797,39099.0,8240000.0
2012-12-20,8696,8770,8568,8754,4883,39387.0,8240000.0
2012-12-21,8661,8743,8440,8680,15395,39058.0,8240000.0
2012-12-24,8678,8678,8331,8552,11699,38481.0,8240000.0
2012-12-26,8607,8607,8239,8277,21646,37245.0,8240000.0
2012-12-27,8257,8467,8238,8314,4544,37410.0,8240000.0
2012-12-28,8257,8385,8202,8369,13508,37657.0,8240000.0
2013-01-02,8495,8495,8331,8479,18726,38151.0,8240000.0
2013-01-03,8460,8515,8332,8461,29902,38069.0,8240000.0
2013-01-04,8495,8495,8332,8406,31473,37822.0,8240000.0
2013-01-07,8495,8678,8394,8662,52762,38975.0,8240000.0
2013-01-08,8770,8934,8678,8708,24157,39181.0,8240000.0
2013-01-09,8569,9466,8533,9248,80053,41612.0,8240000.0
2013-01-10,9245,9613,9154,9523,46541,42848.0,8240000.0
2013-01-11,9373,9777,9373,9706,42296,43672.0,8240000.0
2013-01-14,9704,9887,9576,9669,22687,43507.0,8240000.0
2013-01-15,9703,10472,9703,10475,87122,47133.0,8240000.0
2013-01-16,10713,10713,10072,10622,32006,47792.0,8240000.0
2013-01-17,10473,10656,10272,10438,17403,46968.0,8240000.0
2013-01-18,10399,10712,10364,10585,15990,47627.0,8240000.0
2013-01-21,10583,10968,10583,10805,18056,48616.0,8240000.0
2013-01-22,10804,10823,10493,10750,11781,48369.0,8240000.0
2013-01-23,10364,10713,10236,10255,32229,46144.0,8240000.0
2013-01-24,10436,10545,10142,10548,39661,47462.0,8240000.0
2013-01-25,10438,10858,10438,10622,22777,47792.0,8240000.0
2013-01-28,10620,10620,10309,10530,15415,47380.0,8240000.0
2013-01-29,10527,10527,9886,10420,15669,46886.0,8240000.0
2013-01-30,10585,10585,10217,10255,2899,46144.0,8240000.0
2013-01-31,10547,10547,9906,9926,9108,44661.0,8240000.0
2013-02-01,10143,10162,9374,9376,20354,42189.0,8240000.0
2013-02-04,9521,9521,9338,9431,14254,42436.0,8240000.0
2013-02-05,9302,9430,9136,9147,21226,41159.0,8240000.0
2013-02-06,9147,9210,8953,9120,12523,41035.0,8240000.0
2013-02-07,8972,9319,8972,9321,9014,41942.0,8240000.0
2013-02-08,9431,9431,9265,9358,9902,42106.0,8240000.0
2013-02-12,9356,9356,8879,9138,7770,41118.0,8240000.0
2013-02-13,8991,9209,8980,9193,12136,41365.0,8240000.0
2013-02-14,9248,9248,9137,9230,6126,41530.0,8240000.0
2013-02-15,9210,9485,9136,9303,11821,41859.0,8240000.0
2013-02-18,9722,9722,9209,9321,19042,41942.0,8240000.0
2013-02-19,9101,9393,9101,9230,8794,41530.0,8240000.0
2013-02-20,9357,9668,9155,9559,20887,43013.0,8240000.0
2013-02-21,9484,9629,9465,9596,7189,43178.0,8240000.0
2013-02-22,9757,9757,9501,9523,7865,42848.0,8240000.0
2013-02-25,9688,9688,9358,9413,6704,42354.0,8240000.0
2013-02-26,9521,9521,9155,9248,5348,41612.0,8240000.0
2013-02-27,9430,9905,9318,9907,19620,44578.0,8240000.0
2013-02-28,9944,10345,9704,10255,37778,46144.0,8240000.0
2013-03-04,10345,10345,10071,10072,12843,45320.0,8240000.0
2013-03-05,10053,10528,9944,10438,27654,46968.0,8240000.0
2013-03-06,10785,10858,10457,10622,26334,47792.0,8240000.0
2013-03-07,10620,10803,10271,10585,19628,47627.0,8240000.0
2013-03-08,10639,10712,10309,10585,9795,47627.0,8240000.0
2013-03-11,10492,10528,10072,10255,21356,46144.0,8240000.0
2013-03-12,10254,10254,10015,10145,4391,45650.0,8240000.0
2013-03-13,10200,10200,9906,10127,5885,45567.0,8240000.0
2013-03-14,10161,10235,9886,10219,19681,45979.0,8240000.0
2013-03-15,10254,10290,10071,10072,5089,45320.0,8240000.0
2013-03-18,10071,10071,9575,9651,20565,43425.0,8240000.0
2013-03-19,9520,9869,9356,9468,26042,42601.0,8240000.0
2013-03-20,9574,9574,9209,9340,17726,42024.0,8240000.0
2013-03-21,9575,9594,9302,9321,16372,41942.0,8240000.0
2013-03-22,9539,9539,9247,9340,14535,42024.0,8240000.0
2013-03-25,9229,9631,9210,9358,14031,42106.0,8240000.0
2013-03-26,9393,9521,9265,9358,14519,42106.0,8240000.0
2013-03-27,9541,9541,9248,9285,11599,41777.0,8240000.0
2013-03-28,9448,9448,9175,9285,10359,41777.0,8240000.0
2013-03-29,9284,9466,9008,9047,44542,40706.0,8240000.0
2013-04-01,9000,9265,8954,9028,12331,40623.0,8240000.0
2013-04-02,9062,9062,8879,8882,15095,39964.0,8240000.0
2013-04-03,9192,9192,8864,8900,9492,40046.0,8240000.0
2013-04-04,8906,9062,8806,8882,3388,39964.0,8240000.0
2013-04-05,8899,9081,8623,8864,6568,39882.0,8240000.0
2013-04-08,8879,9007,8311,8314,10801,37410.0,8240000.0
2013-04-09,8265,8788,8120,8259,15741,37162.0,8240000.0
2013-04-10,8514,8514,8239,8351,5596,37574.0,8240000.0
2013-04-11,8477,8477,8164,8259,18096,37162.0,8240000.0
2013-04-12,8257,8413,8194,8369,10383,37657.0,8240000.0
2013-04-15,8351,8359,8021,8021,17586,36091.0,8240000.0
2013-04-16,8019,8156,7880,7902,11172,35556.0,8240000.0
2013-04-17,7927,8129,7837,7911,8373,35597.0,8240000.0
2013-04-18,8020,8020,7753,7884,7506,35473.0,8240000.0
2013-04-19,7798,8046,7779,7874,11451,35432.0,8240000.0
2013-04-22,7982,7982,7698,7911,9637,35597.0,8240000.0
2013-04-23,7908,8036,7872,8003,4387,36009.0,8240000.0
2013-04-24,8195,8422,8075,8277,16053,37245.0,8240000.0
2013-04-25,8276,8405,8110,8323,8896,37451.0,8240000.0
2013-04-26,8322,8404,8238,8396,7872,37780.0,8240000.0
2013-04-29,8422,8514,8422,8479,7142,38151.0,8240000.0
2013-04-30,8479,8514,8285,8406,5968,37822.0,8240000.0
2013-05-02,8420,8420,7992,8131,23188,36586.0,8240000.0
2013-05-03,8257,8257,7873,8012,19114,36050.0,8240000.0
2013-05-06,8009,8165,7992,8113,12407,36503.0,8240000.0
2013-05-07,8240,8294,8057,8232,20855,37039.0,8240000.0
2013-05-08,8404,8477,8303,8442,17495,37986.0,8240000.0
2013-05-09,8486,8568,8412,8570,33811,38563.0,8240000.0
2013-05-10,8577,8751,8532,8625,24419,38810.0,8240000.0
2013-05-13,8678,8678,8421,8552,11830,38481.0,8240000.0
2013-05-14,8523,8670,8496,8589,8315,38646.0,8240000.0
2013-05-15,8624,8790,8588,8790,11481,39552.0,8240000.0
2013-05-16,8735,8789,8440,8452,17918,38028.0,8240000.0
2013-05-20,8422,8515,8313,8461,25611,38069.0,8240000.0
2013-05-21,8514,8514,8312,8323,5648,37451.0,8240000.0
2013-05-22,8460,8697,8304,8690,20759,39099.0,8240000.0
2013-05-23,8642,8762,8522,8607,8516,38728.0,8240000.0
2013-05-24,8642,8651,8449,8607,5070,38728.0,8240000.0
2013-05-27,8669,8669,8421,8552,3510,38481.0,8240000.0
2013-05-28,8587,8606,8440,8452,8764,38028.0,8240000.0
2013-05-29,8422,8588,8258,8277,17104,37245.0,8240000.0
2013-05-30,8277,8285,7955,7966,67082,35844.0,8240000.0
2013-05-31,8129,8129,7827,7939,19884,35720.0,8240000.0
2013-06-03,7938,8010,7846,7994,12218,35968.0,8240000.0
2013-06-04,7974,7993,7636,7636,21015,34361.0,8240000.0
2013-06-05,7726,7745,7543,7636,9244,34361.0,8240000.0
2013-06-07,7617,7626,7333,7408,19560,33331.0,8240000.0
2013-06-10,7461,7461,7141,7215,28008,32466.0,8240000.0
2013-06-11,7158,7305,6994,7005,66701,31518.0,8240000.0
2013-06-12,6995,6995,6510,6638,144610,29870.0,8240000.0
2013-06-13,6373,6638,6226,6483,104757,29170.0,8240000.0
2013-06-14,6617,6617,6169,6281,38136,28263.0,8240000.0
2013-06-17,6225,6399,5895,6190,29430,27851.0,8240000.0
2013-06-18,6116,6315,5960,6190,28709,27851.0,8240000.0
2013-06-19,5262,5262,5262,5265,21094,23690.0,8240000.0
2013-06-20,4723,4908,4477,4478,536267,20147.0,8240000.0
2013-06-21,4395,4651,4210,4606,188271,20724.0,8240000.0
2013-06-24,4594,4632,4476,4496,55591,20229.0,8240000.0
2013-06-25,4357,4485,4064,4239,74027,19076.0,8240000.0
2013-06-26,4385,4423,4229,4276,42091,19240.0,8240000.0
2013-06-27,4321,4594,4274,4468,31795,20106.0,8240000.0
2013-06-28,4578,4578,4485,4578,19440,20600.0,8240000.0
2013-07-01,4759,4759,4465,4487,18467,20188.0,8240000.0
2013-07-02,4485,4485,4294,4423,24689,19900.0,8240000.0
2013-07-03,4422,4466,4321,4349,23207,19570.0,8240000.0
2013-07-04,4321,4383,4266,4313,40513,19405.0,8240000.0
2013-07-05,4275,4851,4275,4523,89410,20353.0,8240000.0
2013-07-08,4539,4549,4394,4542,36890,20435.0,8240000.0
2013-07-09,4348,4668,4348,4624,141644,20806.0,8240000.0
2013-07-10,4844,4928,4266,4561,183198,17881.0,8240000.0
2013-07-11,4602,4655,4529,4603,30069,18046.0,8240000.0
2013-07-12,4602,4665,4466,4624,18794,18128.0,8240000.0
2013-07-15,4623,5044,4413,4992,90480,19570.0,8240000.0
2013-07-16,4960,5149,4907,4981,59311,19529.0,8240000.0
2013-07-17,5086,5727,4928,5728,305748,22454.0,8240000.0
2013-07-18,6578,6578,6095,6579,1312727,25791.0,8240000.0
2013-07-19,6725,7461,6568,7115,2047053,27892.0,8240000.0
2013-07-22,7146,7356,6694,7356,1156845,28840.0,8240000.0
2013-07-23,8197,8197,6746,6747,1063565,26450.0,8240000.0
2013-07-24,6725,6862,6410,6589,434936,25832.0,8240000.0
2013-07-25,6673,6673,6305,6495,280945,25462.0,8240000.0
2013-07-26,6389,6704,6273,6600,245439,25874.0,8240000.0
2013-07-29,6515,7345,6400,6768,476665,26533.0,8240000.0
2013-07-30,6725,6893,6400,6411,176637,25132.0,8240000.0
2013-07-31,6494,6589,6294,6337,136078,24844.0,8240000.0
2013-08-01,6315,6494,6116,6495,195491,25462.0,8240000.0
2013-08-02,6746,7461,6536,6957,1012496,27274.0,8240000.0
2013-08-05,6935,6935,6505,6558,158635,25709.0,8240000.0
2013-08-06,6673,6673,6294,6421,70467,25173.0,8240000.0
2013-08-07,6368,6494,6252,6253,58820,24514.0,8240000.0
2013-08-08,6252,6294,5811,5812,133348,22784.0,8240000.0
2013-08-09,5758,6158,5758,6116,77659,23978.0,8240000.0
2013-08-12,5990,6053,5653,6053,93732,23731.0,8240000.0
2013-08-13,6063,6578,5601,5717,497289,22413.0,8240000.0
2013-08-14,5821,5821,5485,5507,90852,21589.0,8240000.0
2013-08-16,5464,5569,5254,5381,54204,21094.0,8240000.0
2013-08-19,5380,5506,5380,5507,16354,21589.0,8240000.0
2013-08-20,5569,5632,5212,5507,118757,21589.0,8240000.0
2013-08-21,5454,5454,5117,5139,34259,20147.0,8240000.0
2013-08-22,5054,5138,4686,4782,61390,18746.0,8240000.0
2013-08-23,4718,5233,4718,5118,65381,20064.0,8240000.0
2013-08-26,4981,5233,4928,4929,152126,19323.0,8240000.0
2013-08-27,4939,4949,4750,4771,42696,18705.0,8240000.0
2013-08-28,4665,4802,4571,4729,83936,18540.0,8240000.0
2013-08-29,4686,4834,4287,4372,192936,17139.0,8240000.0
2013-08-30,4539,4539,4098,4162,193313,16315.0,8240000.0
2013-09-02,4161,4676,4161,4456,182819,17469.0,8240000.0
2013-09-03,4392,4581,4329,4519,162603,17716.0,8240000.0
2013-09-04,4560,4791,4476,4624,110026,18128.0,8240000.0
2013-09-05,4707,4707,4529,4571,52822,17922.0,8240000.0
2013-09-06,4539,5159,4392,4750,304846,18622.0,8240000.0
2013-09-09,4707,5149,4697,4960,146384,19446.0,8240000.0
2013-09-10,4876,5695,4771,5696,1192784,22330.0,8240000.0
2013-09-11,5937,6547,5811,6547,1124701,25668.0,8240000.0
2013-09-12,7009,7524,6883,7251,3363371,28428.0,8240000.0
2013-09-13,7114,7366,6568,6810,2626871,26698.0,8240000.0
2013-09-16,6200,6368,5979,6242,2682160,24473.0,8240000.0
2013-09-17,6315,6505,5885,6242,3182086,24473.0,8240000.0
2013-09-23,6221,6410,6137,6295,1998892,36659.0,12240000.0
2013-09-24,6294,6305,5758,5959,1156095,34700.0,12240000.0
2013-09-25,5958,6210,5895,6179,1031229,35986.0,12240000.0
2013-09-26,6095,6305,6011,6211,658557,36169.0,12240000.0
2013-09-27,6305,6305,5958,5959,550399,34700.0,12240000.0
2013-09-30,5885,6011,5758,5885,406234,34272.0,12240000.0
2013-10-01,5885,6284,5674,6127,749351,35680.0,12240000.0
2013-10-02,5969,5969,5779,5780,562637,33660.0,12240000.0
2013-10-04,5779,5779,4970,4971,671543,28948.0,12240000.0
2013-10-07,5033,5086,4855,4887,206378,28458.0,12240000.0
2013-10-08,4813,5506,4791,5318,821479,30967.0,12240000.0
2013-10-10,5254,5559,4939,5444,290071,31702.0,12240000.0
2013-10-11,5548,5706,5348,5517,218024,32130.0,12240000.0
2013-10-14,5674,6336,5674,6337,1958798,36904.0,12240000.0
2013-10-15,6421,6494,6000,6347,3108526,36965.0,12240000.0
2013-10-16,6336,6620,6105,6232,1389656,36292.0,12240000.0
2013-10-17,6336,6830,6305,6516,1423377,48141.0,15529473.0
2013-10-18,6515,6515,6021,6190,572905,45734.0,15529473.0
2013-10-21,6179,6263,5969,6011,275969,44414.0,15529473.0
2013-10-22,6011,6263,5937,5959,455553,44026.0,15529473.0
2013-10-23,5958,6042,5559,5622,453935,41541.0,15529473.0
2013-10-24,5527,6158,5527,5728,610583,42318.0,15529473.0
2013-10-25,5748,5979,5580,5769,233519,42628.0,15529473.0
2013-10-28,5821,5843,5590,5728,135303,42318.0,15529473.0
2013-10-29,5800,5958,5737,5822,271527,43017.0,15529473.0
2013-10-30,5853,5948,5737,5759,165342,42551.0,15529473.0
2013-10-31,5758,5758,5307,5423,351202,40066.0,15529473.0
2013-11-01,5380,5527,5202,5402,150227,39911.0,15529473.0
2013-11-04,5475,5674,5307,5528,241222,40843.0,15529473.0
2013-11-05,5674,5674,5412,5654,78641,41774.0,15529473.0
2013-11-06,5632,5779,5485,5643,124370,41697.0,15529473.0
2013-11-07,5790,6147,5716,5738,673743,42395.0,15529473.0
2013-11-08,5727,5727,5296,5622,189734,41541.0,15529473.0
2013-11-11,5632,5758,5086,5160,157447,38125.0,15529473.0
2013-11-12,5086,5443,5065,5255,80042,38824.0,15529473.0
2013-11-13,5359,5359,4918,4960,160435,36650.0,15529473.0
2013-11-14,4939,5107,4928,5087,93030,37581.0,15529473.0
2013-11-15,5086,5180,5023,5139,60759,37970.0,15529473.0
2013-11-18,5212,5433,5065,5349,95657,39523.0,15529473.0
2013-11-19,5422,5422,5191,5349,59993,39523.0,15529473.0
2013-11-20,5348,5380,5180,5244,35379,38746.0,15529473.0
2013-11-21,5202,5380,5033,5044,70720,37271.0,15529473.0
2013-11-22,5044,5212,4918,5034,49152,37193.0,15529473.0
2013-11-25,5044,5233,5033,5171,76283,38203.0,15529473.0
2013-11-26,5233,5233,5033,5213,63767,38513.0,15529473.0
2013-11-27,5243,5243,5086,5149,34329,38047.0,15529473.0
2013-11-28,5180,5191,5086,5181,50909,38280.0,15529473.0
2013-11-29,5191,5601,5191,5444,343809,40221.0,15529473.0
2013-12-02,5527,6095,4771,4908,665018,36261.0,15529473.0
2013-12-03,5044,5044,4487,4561,482948,33699.0,15529473.0
2013-12-04,4413,4645,4413,4561,101890,33699.0,15529473.0
2013-12-05,4645,5044,4560,4719,304455,34864.0,15529473.0
2013-12-06,4876,4876,4697,4761,52489,35174.0,15529473.0
2013-12-09,4781,4781,4434,4466,66750,33000.0,15529473.0
2013-12-10,4413,4413,4277,4372,63199,32301.0,15529473.0
2013-12-11,4413,4518,4361,4435,59399,32767.0,15529473.0
2013-12-12,4434,4487,4319,4445,42436,32845.0,15529473.0
2013-12-13,4413,4686,4350,4645,61263,34320.0,15529473.0
2013-12-16,4645,4645,4371,4372,54868,39728.0,19100000.0
2013-12-17,4550,4928,4319,4624,164019,42020.0,19100000.0
2013-12-18,4686,5317,4571,4624,1747625,42020.0,19100000.0
2013-12-19,4592,4918,4434,4530,367284,41160.0,19100000.0
2013-12-20,4487,4592,4329,4540,108409,41256.0,19100000.0
2013-12-23,4539,4623,4445,4561,141030,41447.0,19100000.0
2013-12-24,4602,4623,4361,4382,156540,39824.0,19100000.0
2013-12-26,4371,4466,4256,4382,170892,39824.0,19100000.0
2013-12-27,4392,4518,4308,4382,169411,39824.0,19100000.0
2013-12-30,4434,4729,4371,4582,211650,41638.0,19100000.0
2014-01-02,4686,4686,4487,4540,116138,41256.0,19100000.0
2014-01-03,4539,4834,4529,4750,213806,43166.0,19100000.0
2014-01-06,4750,4802,4676,4771,74074,43357.0,19100000.0
2014-01-07,4771,4907,4707,4855,87917,44121.0,19100000.0
2014-01-08,4834,4834,4686,4771,73224,43357.0,19100000.0
2014-01-09,4802,4949,4729,4803,135353,43644.0,19100000.0
2014-01-10,4802,5065,4718,4782,277498,43452.0,19100000.0
2014-01-13,4865,4865,4655,4708,110077,42784.0,19100000.0
2014-01-14,4707,4834,4529,4561,142878,41447.0,19100000.0
2014-01-15,4623,4665,4518,4645,71371,42211.0,19100000.0
2014-01-16,4645,5117,4645,4939,592050,44885.0,19100000.0
2014-01-17,4844,4918,4750,4834,135955,43930.0,19100000.0
2014-01-20,4907,4918,4760,4761,117354,43262.0,19100000.0
2014-01-21,4729,4791,4634,4708,85855,42784.0,19100000.0
2014-01-22,4686,4781,4655,4761,40491,43262.0,19100000.0
2014-01-23,4781,4939,4739,4876,184641,44312.0,19100000.0
2014-01-24,4834,4834,4623,4719,101699,42880.0,19100000.0
2014-01-27,4592,4960,4382,4645,270084,42211.0,19100000.0
2014-01-28,4623,4686,4487,4487,78199,40778.0,19100000.0
2014-01-29,4581,4634,4529,4582,55352,41638.0,19100000.0
2014-02-03,4550,4571,4476,4508,50114,40970.0,19100000.0
2014-02-04,4382,4445,4329,4414,76342,40110.0,19100000.0
2014-02-05,4497,4508,4350,4361,46417,39632.0,19100000.0
2014-02-06,4371,4634,4361,4435,78678,40301.0,19100000.0
2014-02-07,4497,4497,4350,4445,45166,40396.0,19100000.0
2014-02-10,4581,4634,4539,4582,64098,41638.0,19100000.0
2014-02-11,4581,4634,4487,4635,36370,42116.0,19100000.0
2014-02-12,4697,4697,4613,4614,38020,41924.0,19100000.0
2014-02-13,4602,4655,4508,4656,37310,42306.0,19100000.0
2014-02-14,4592,4645,4518,4519,45522,41065.0,19100000.0
2014-02-17,4539,4581,4434,4540,56589,41256.0,19100000.0
2014-02-18,4571,4571,4445,4487,43546,40778.0,19100000.0
2014-02-19,4539,4539,4382,4393,97733,39919.0,19100000.0
2014-02-20,4455,4455,4350,4393,61600,39919.0,19100000.0
2014-02-21,4413,4413,4245,4298,146081,39060.0,19100000.0
2014-02-24,4077,4214,4045,4141,203094,37627.0,19100000.0
2014-02-25,4119,4214,4119,4204,97263,38200.0,19100000.0
2014-02-26,4224,4298,4193,4298,70777,39060.0,19100000.0
2014-02-27,4308,4361,4245,4351,31995,39537.0,19100000.0
2014-02-28,4350,4361,4277,4288,28377,38964.0,19100000.0
2014-03-03,4329,4329,4203,4288,45122,38964.0,19100000.0
2014-03-04,4245,4319,4234,4277,37269,38868.0,19100000.0
2014-03-05,4382,4602,4340,4466,507584,40588.0,19100000.0
2014-03-06,4497,4518,4329,4466,99008,40588.0,19100000.0
2014-03-07,4476,4497,4382,4487,104048,40778.0,19100000.0
2014-03-10,4445,4497,4424,4498,127406,40874.0,19100000.0
2014-03-11,4497,4823,4424,4729,455041,42975.0,19100000.0
2014-03-12,4750,4760,4645,4666,142998,42402.0,19100000.0
2014-03-13,4655,4791,4645,4792,85529,43548.0,19100000.0
2014-03-14,4729,4802,4707,4803,64591,43644.0,19100000.0
2014-03-17,4781,4918,4665,4855,88644,44121.0,19100000.0
2014-03-18,4855,5580,4813,4866,4106823,44216.0,19100000.0
2014-03-19,4897,4897,4623,4656,552382,42306.0,19100000.0
2014-03-20,4655,4655,4539,4603,156136,41829.0,19100000.0
2014-03-21,4602,4623,4497,4540,142693,41256.0,19100000.0
2014-03-24,4876,5138,4665,5023,1143079,45649.0,19100000.0
2014-03-25,5086,5138,4781,4803,312667,43644.0,19100000.0
2014-03-26,4802,4844,4623,4656,219916,42306.0,19100000.0
2014-03-27,4655,4739,4560,4666,76324,42402.0,19100000.0
2014-03-28,4645,4707,4581,4698,65079,42688.0,19100000.0
2014-03-31,4665,4665,4308,4414,365582,40110.0,19100000.0
2014-04-01,4623,4707,4476,4498,297748,40874.0,19100000.0
2014-04-02,4539,4592,4466,4498,221175,40874.0,19100000.0
2014-04-03,4518,4539,4445,4519,122946,41065.0,19100000.0
2014-04-04,4476,4539,4445,4487,46345,40778.0,19100000.0
2014-04-07,4466,4529,4350,4445,81545,40396.0,19100000.0
2014-04-08,4403,4518,4392,4519,98914,41065.0,19100000.0
2014-04-09,4560,4623,4476,4550,100780,41352.0,19100000.0
2014-04-10,4571,4592,4350,4403,254399,40014.0,19100000.0
2014-04-11,4413,4445,4329,4382,136598,39824.0,19100000.0
2014-04-14,4350,4413,4329,4382,56627,39824.0,19100000.0
2014-04-15,4382,4392,4266,4298,155195,39060.0,19100000.0
2014-04-16,4287,4329,4266,4319,76454,39250.0,19100000.0
2014-04-17,4329,4371,4266,4351,99692,39537.0,19100000.0
2014-04-18,4350,4350,4287,4298,43385,39060.0,19100000.0
2014-04-21,4298,4413,4298,4361,339052,39632.0,19100000.0
2014-04-22,4392,4403,4308,4340,152421,39442.0,19100000.0
2014-04-23,4308,4340,4277,4319,76645,39250.0,19100000.0
2014-04-24,4329,4329,4203,4267,159285,38773.0,19100000.0
2014-04-25,4266,4308,4245,4309,68642,39155.0,19100000.0
2014-04-28,4329,4340,4234,4309,60677,39155.0,19100000.0
2014-04-29,4319,4319,4214,4267,53605,38773.0,19100000.0
2014-04-30,4266,4287,4161,4277,123810,38868.0,19100000.0
2014-05-02,4245,4287,4172,4235,129751,38486.0,19100000.0
2014-05-07,4277,4277,4172,4235,34271,38486.0,19100000.0
2014-05-08,4245,4245,4088,4172,87279,37914.0,19100000.0
2014-05-09,4161,4224,4077,4204,92969,38200.0,19100000.0
2014-05-12,4203,4245,4129,4193,34811,38104.0,19100000.0
2014-05-13,4161,4234,4150,4183,25658,38009.0,19100000.0
2014-05-14,4224,4224,4140,4151,80145,37722.0,19100000.0
2014-05-15,4161,4266,4129,4225,180780,38391.0,19100000.0
2014-05-16,4193,4224,4140,4204,69352,38200.0,19100000.0
2014-05-19,4182,4203,4140,4193,49815,38104.0,19100000.0
2014-05-20,4150,4172,4077,4078,95677,37054.0,19100000.0
2014-05-21,4077,4140,4035,4057,110647,36863.0,19100000.0
2014-05-22,4056,4161,4056,4119,45407,37436.0,19100000.0
2014-05-23,4182,4182,4088,4088,58150,37150.0,19100000.0
2014-05-26,4109,4109,4066,4067,16527,36958.0,19100000.0
2014-05-27,4056,4098,4035,4067,32908,36958.0,19100000.0
2014-05-28,4056,4066,3846,3867,159697,35144.0,19100000.0
2014-05-29,3888,3888,3699,3731,93848,33902.0,19100000.0
2014-05-30,3741,3783,3572,3699,87840,33616.0,19100000.0
2014-06-02,3772,3772,3467,3500,100347,31802.0,19100000.0
2014-06-03,3436,3593,3320,3457,166275,31420.0,19100000.0
2014-06-05,3415,3446,3299,3310,100328,30082.0,19100000.0
2014-06-09,3331,3425,3310,3384,43772,30751.0,19100000.0
2014-06-10,3425,3457,3352,3394,38058,30846.0,19100000.0
2014-06-11,3499,3499,3362,3436,37064,31228.0,19100000.0
2014-06-12,3467,3730,3373,3584,66326,32566.0,19100000.0
2014-06-13,3572,3593,3467,3594,90538,32661.0,19100000.0
2014-06-16,3593,3593,3478,3521,16925,31992.0,19100000.0
2014-06-17,3478,3615,3446,3573,34112,32470.0,19100000.0
2014-06-18,3572,3593,3520,3573,26771,32470.0,19100000.0
2014-06-19,3593,3615,3509,3615,30994,32852.0,19100000.0
2014-06-20,3604,3604,3467,3478,26547,31610.0,19100000.0
2014-06-23,3531,3531,3404,3405,34779,30942.0,19100000.0
2014-06-24,3488,3488,3362,3436,27446,31228.0,19100000.0
2014-06-25,3572,3572,3404,3447,12373,31324.0,19100000.0
2014-06-26,3383,3509,3383,3500,22406,31802.0,19100000.0
2014-06-27,3499,3541,3446,3510,10668,31897.0,19100000.0
2014-06-30,3446,3562,3446,3521,20351,31992.0,19100000.0
2014-07-01,3467,3625,3467,3500,45829,31802.0,19100000.0
2014-07-02,3531,3541,3457,3457,38863,31420.0,19100000.0
2014-07-03,3478,3499,3436,3457,32244,31420.0,19100000.0
2014-07-04,3499,3499,3446,3447,8312,31324.0,19100000.0
2014-07-07,3531,3531,3415,3457,20050,31420.0,19100000.0
2014-07-08,3457,3457,3415,3447,7937,31324.0,19100000.0
2014-07-09,3415,3425,3341,3426,38307,31133.0,19100000.0
2014-07-10,3446,3446,3310,3416,26476,31038.0,19100000.0
2014-07-11,3383,3404,3310,3394,21157,30846.0,19100000.0
2014-07-14,3373,3373,3299,3321,29632,30178.0,19100000.0
2014-07-15,3341,3383,3320,3342,23473,30369.0,19100000.0
2014-07-16,3352,3352,3278,3331,22092,30274.0,19100000.0
2014-07-17,3310,3310,3226,3258,74864,29605.0,19100000.0
2014-07-18,3226,3310,3152,3163,35277,28746.0,19100000.0
2014-07-21,3194,3226,3163,3163,48279,28746.0,19100000.0
2014-07-22,3152,3226,3152,3216,95652,29223.0,19100000.0
2014-07-23,3226,3688,3215,3689,1184735,33520.0,19100000.0
2014-07-24,3720,4056,3446,3573,2153811,32470.0,19100000.0
2014-07-25,3562,3593,3425,3457,279631,31420.0,19100000.0
2014-07-28,3488,3699,3373,3605,290027,32756.0,19100000.0
2014-07-29,3604,3615,3436,3447,153778,31324.0,19100000.0
2014-07-30,3552,3552,3226,3321,266771,30178.0,19100000.0
2014-07-31,3215,3310,3152,3205,174811,29128.0,19100000.0
2014-08-01,3100,3299,3100,3205,54606,29128.0,19100000.0
2014-08-04,3205,3341,3152,3331,62438,30274.0,19100000.0
2014-08-05,3341,3341,3215,3300,61158,29987.0,19100000.0
2014-08-06,3247,3299,3163,3163,40021,28746.0,19100000.0
2014-08-07,3205,3257,3163,3205,38508,29128.0,19100000.0
2014-08-08,3184,3257,3142,3184,40735,28936.0,19100000.0
2014-08-11,3205,3331,3163,3195,44565,29032.0,19100000.0
2014-08-12,3215,3257,3131,3195,39005,29032.0,19100000.0
2014-08-13,3205,3205,3142,3163,34139,28746.0,19100000.0
2014-08-14,3194,3215,3110,3153,37262,28650.0,19100000.0
2014-08-18,3194,3194,3142,3174,33601,28841.0,19100000.0
2014-08-19,3121,3236,3121,3195,19539,29032.0,19100000.0
2014-08-20,3247,3247,3121,3121,48887,28364.0,19100000.0
2014-08-21,3184,3184,3047,3090,109183,28077.0,19100000.0
2014-08-22,3079,3184,3079,3132,44823,28459.0,19100000.0
