제노포커스(187420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-09,8475,8600,8400,8550,15604,153822.0,8995453.0
2017-02-10,8550,8800,8525,8700,21573,156521.0,8995453.0
2017-02-13,8725,9100,8575,8925,35715,160569.0,8995453.0
2017-02-14,8925,9075,8850,8900,15822,160119.0,8995453.0
2017-02-15,8800,9050,8800,9000,20168,161918.0,8995453.0
2017-02-16,9050,9050,8875,8900,11888,160119.0,8995453.0
2017-02-17,8925,9050,8775,8925,14434,160569.0,8995453.0
2017-02-20,8950,9300,8700,9075,31588,163267.0,8995453.0
2017-02-21,9125,9250,9000,9250,22383,166416.0,8995453.0
2017-02-22,9175,9350,9150,9275,23491,166866.0,8995453.0
2017-02-23,9275,9275,9125,9175,11199,165067.0,8995453.0
2017-02-24,9175,9250,9000,9125,11414,164167.0,8995453.0
2017-02-27,9000,9150,8750,9000,12240,161918.0,8995453.0
2017-02-28,8900,9050,8900,9000,15826,161918.0,8995453.0
2017-03-02,8975,9250,8975,9075,21904,163267.0,8995453.0
2017-03-03,9000,9075,8750,8925,19523,160569.0,8995453.0
2017-03-06,8950,8950,8675,8750,14528,157420.0,8995453.0
2017-03-07,8625,8750,8550,8650,11530,155621.0,8995453.0
2017-03-08,8750,8850,8650,8850,7854,159220.0,8995453.0
2017-03-09,8925,9050,8750,8900,23816,160119.0,8995453.0
2017-03-10,8950,9525,8925,9200,92690,165516.0,8995453.0
2017-03-13,9275,9525,9250,9500,41442,170914.0,8995453.0
2017-03-14,9450,9875,9450,9675,67056,174062.0,8995453.0
2017-03-15,9675,9675,9300,9500,35747,170914.0,8995453.0
2017-03-16,9500,9875,9500,9575,23743,172263.0,8995453.0
2017-03-17,9575,9750,9525,9625,14998,173162.0,8995453.0
2017-03-20,9650,9750,9500,9500,11980,170914.0,8995453.0
2017-03-21,9600,9600,9350,9400,15962,169115.0,8995453.0
2017-03-22,9250,9375,9150,9225,26541,165966.0,8995453.0
2017-03-23,9275,9350,9050,9100,25022,163717.0,8995453.0
2017-03-24,9100,9175,8875,8950,28719,161019.0,8995453.0
2017-03-27,9050,9100,8875,8925,17289,160569.0,8995453.0
2017-03-28,8950,9200,8950,9200,16720,165516.0,8995453.0
2017-03-29,9250,9250,9025,9075,11317,163267.0,8995453.0
2017-03-30,9125,9125,8875,8900,26148,160119.0,8995453.0
2017-03-31,8975,9075,8750,9050,26005,162818.0,8995453.0
2017-04-03,9100,9550,9000,9500,40353,170914.0,8995453.0
2017-04-04,9500,9625,9375,9525,30086,171363.0,8995453.0
2017-04-05,9525,9550,9350,9400,21518,169115.0,8995453.0
2017-04-06,9500,9700,9350,9575,37903,172263.0,8995453.0
2017-04-07,9600,9675,9375,9500,20806,170914.0,8995453.0
2017-04-10,9400,9475,9100,9175,37600,165067.0,8995453.0
2017-04-11,9100,9325,9075,9200,20384,165516.0,8995453.0
2017-04-12,9300,9300,9125,9150,20896,164617.0,8995453.0
2017-04-13,9150,9150,8950,9000,43489,161918.0,8995453.0
2017-04-14,9000,9125,8800,8875,26822,159669.0,8995453.0
2017-04-17,8825,9075,8825,9075,16510,163267.0,8995453.0
2017-04-18,9075,9275,8950,9250,16169,166416.0,8995453.0
2017-04-19,9250,9250,9000,9125,18691,164167.0,8995453.0
2017-04-20,9175,9175,9025,9075,18221,163267.0,8995453.0
2017-04-21,9100,9150,8975,9075,23346,163267.0,8995453.0
2017-04-24,9075,9125,8850,8875,28019,159669.0,8995453.0
2017-04-25,8950,9025,8900,8975,14156,161468.0,8995453.0
2017-04-26,9025,9175,9025,9050,14135,162818.0,8995453.0
2017-04-27,9025,9225,9025,9200,23399,165516.0,8995453.0
2017-04-28,9200,9225,9100,9150,8830,164617.0,8995453.0
2017-05-02,9175,9175,8950,9050,14992,162818.0,8995453.0
2017-05-04,9025,9125,8950,9075,15991,163267.0,8995453.0
2017-05-08,9075,9300,9075,9250,23601,166416.0,8995453.0
2017-05-10,9300,9325,9150,9150,11727,164617.0,8995453.0
2017-05-11,9225,9450,9050,9450,32964,170014.0,8995453.0
2017-05-12,9425,9525,9325,9375,20737,168665.0,8995453.0
2017-05-15,9300,9625,9300,9575,41813,172263.0,8995453.0
2017-05-16,9600,9625,9325,9425,45019,169564.0,8995453.0
2017-05-17,9400,9500,9300,9425,23667,169564.0,8995453.0
2017-05-18,9300,9375,9225,9300,18036,167315.0,8995453.0
2017-05-19,9300,9325,9175,9275,17387,166866.0,8995453.0
2017-05-22,9250,9350,9100,9175,25910,165067.0,8995453.0
2017-05-23,9025,9250,9025,9250,25477,166416.0,8995453.0
2017-05-24,9250,9400,9250,9300,32925,167315.0,8995453.0
2017-05-25,9350,9350,9125,9150,21369,164617.0,8995453.0
2017-05-26,9175,9725,9175,9650,107935,173612.0,8995453.0
2017-05-29,9675,9825,9600,9750,54977,175411.0,8995453.0
2017-05-30,9750,9875,9650,9800,43489,176311.0,8995453.0
2017-05-31,9850,9925,9750,9750,29913,175411.0,8995453.0
2017-06-01,9700,9725,9525,9650,37865,173612.0,8995453.0
2017-06-02,9600,9725,9500,9675,41059,174062.0,8995453.0
2017-06-05,9675,9925,9650,9775,43202,175861.0,8995453.0
2017-06-07,9700,9825,9650,9775,20280,175861.0,8995453.0
2017-06-08,9800,10175,9800,10050,122028,180809.0,8995453.0
2017-06-09,10150,10400,10000,10275,66487,184857.0,8995453.0
2017-06-12,10175,10250,9825,9850,56446,177210.0,8995453.0
2017-06-13,9875,10225,9825,10175,50121,183057.0,8995453.0
2017-06-14,10200,10275,9975,10200,42637,183507.0,8995453.0
2017-06-15,10225,10225,9850,9875,50186,177660.0,8995453.0
2017-06-16,9850,9850,9500,9550,75734,171813.0,8995453.0
2017-06-19,9500,10200,9400,10175,135701,183057.0,8995453.0
2017-06-20,10150,10250,9800,9875,59639,179112.0,9068953.0
2017-06-21,9825,9925,9450,9550,59920,173217.0,9068953.0
2017-06-22,9575,9650,9450,9625,42954,174577.0,9068953.0
2017-06-23,9600,9850,9575,9625,37056,174577.0,9068953.0
2017-06-26,9725,9750,9550,9700,16849,175938.0,9068953.0
2017-06-27,9700,9750,9525,9525,24088,172764.0,9068953.0
2017-06-28,9500,9575,9325,9325,40929,169136.0,9068953.0
2017-06-29,9350,9525,9275,9300,37653,168683.0,9068953.0
2017-06-30,9300,9400,9225,9300,24057,168683.0,9068953.0
2017-07-03,9375,9450,9200,9200,21883,166869.0,9068953.0
2017-07-04,9200,9300,8950,8950,60111,162334.0,9068953.0
2017-07-05,8950,9150,8750,8950,50375,162334.0,9068953.0
2017-07-06,8950,9100,8950,9025,18748,163695.0,9068953.0
2017-07-07,9050,9125,8925,8975,19415,162788.0,9068953.0
2017-07-10,8975,9225,8800,9200,42975,166869.0,9068953.0
2017-07-11,9125,9200,8950,9000,16750,163241.0,9068953.0
2017-07-12,8950,9075,8900,9000,26757,163241.0,9068953.0
2017-07-13,9000,9050,8725,8750,56747,158707.0,9068953.0
2017-07-14,8800,8900,8725,8825,16222,160067.0,9068953.0
2017-07-17,8800,8925,8750,8825,18747,160067.0,9068953.0
2017-07-18,8850,8900,8650,8750,25120,158707.0,9068953.0
2017-07-19,8750,8875,8675,8850,13620,160520.0,9068953.0
2017-07-20,8850,9000,8600,8775,41726,159160.0,9068953.0
2017-07-21,8775,8775,8600,8600,42378,155986.0,9068953.0
2017-07-24,8675,8725,8475,8600,38501,155986.0,9068953.0
2017-07-25,8675,8825,8600,8625,28785,156439.0,9068953.0
2017-07-26,8625,8825,8600,8725,26467,158253.0,9068953.0
2017-07-27,8925,9300,8825,8975,90927,162788.0,9068953.0
2017-07-28,8950,8950,8750,8825,37375,160067.0,9068953.0
2017-07-31,8700,8800,8625,8675,21830,157346.0,9068953.0
2017-08-01,8750,8825,8500,8700,27587,157800.0,9068953.0
2017-08-02,8725,8875,8650,8850,22410,160520.0,9068953.0
2017-08-03,8875,8875,8600,8650,23275,156893.0,9068953.0
2017-08-04,8650,8725,8600,8675,11911,157346.0,9068953.0
2017-08-07,8700,8925,8675,8875,16691,160974.0,9068953.0
2017-08-08,8825,9000,8725,8800,14735,159614.0,9068953.0
2017-08-09,8700,8750,8600,8625,30805,156439.0,9068953.0
2017-08-10,8625,8750,8550,8650,21323,156893.0,9068953.0
2017-08-11,8525,8600,8350,8425,47743,152812.0,9068953.0
2017-08-14,8450,8500,8325,8350,28563,151452.0,9068953.0
2017-08-16,8475,8625,8350,8475,19411,153719.0,9068953.0
2017-08-17,8450,8650,8450,8575,12163,155533.0,9068953.0
2017-08-18,8475,8675,8450,8675,15018,157346.0,9068953.0
2017-08-21,8650,8825,8550,8775,14970,159160.0,9068953.0
2017-08-22,8825,8850,8650,8675,10545,157346.0,9068953.0
2017-08-23,8650,8800,8550,8675,14389,157346.0,9068953.0
2017-08-24,8700,8750,8625,8750,11702,158707.0,9068953.0
2017-08-25,8800,8800,8625,8800,13446,159614.0,9068953.0
2017-08-28,8800,9050,8800,9050,33950,164148.0,9068953.0
2017-08-29,9050,9250,8975,9225,47764,167322.0,9068953.0
2017-08-30,9225,9300,9100,9300,31884,168683.0,9068953.0
2017-08-31,9425,9675,9400,9475,100250,171857.0,9068953.0
2017-09-01,9525,9525,9175,9300,67172,168683.0,9068953.0
2017-09-04,8975,9250,8925,9025,55379,163695.0,9068953.0
2017-09-05,9050,9200,8800,8825,42755,160067.0,9068953.0
2017-09-06,8825,8975,8750,8925,15408,161881.0,9068953.0
2017-09-07,9050,9275,8975,9150,28527,165962.0,9068953.0
2017-09-08,9175,9175,8950,8975,27452,162788.0,9068953.0
2017-09-11,8925,9625,8875,9450,174008,171403.0,9068953.0
2017-09-12,9500,9925,9475,9850,143064,178658.0,9068953.0
2017-09-13,9950,10325,9950,10050,212987,182286.0,9068953.0
2017-09-14,10025,10350,9900,10275,107731,186367.0,9068953.0
2017-09-15,10250,10475,10150,10250,79722,185914.0,9068953.0
2017-09-18,10225,10350,10000,10250,92412,185914.0,9068953.0
2017-09-19,10450,10625,10200,10375,104610,188181.0,9068953.0
2017-09-20,10325,10450,10075,10075,58270,182739.0,9068953.0
2017-09-21,10075,10325,9900,10125,67384,183646.0,9068953.0
2017-09-22,10025,10150,9625,9700,89429,175938.0,9068953.0
2017-09-25,9700,11000,9700,10925,578816,198157.0,9068953.0
2017-09-26,10825,11075,10425,10600,236570,192262.0,9068953.0
2017-09-27,10625,11000,10475,10500,185745,190448.0,9068953.0
2017-09-28,10525,10700,10275,10500,108421,190448.0,9068953.0
2017-09-29,10450,10675,10100,10250,130526,185914.0,9068953.0
2017-10-10,10425,10650,10200,10300,110690,186820.0,9068953.0
2017-10-11,10300,10925,10275,10775,138792,195436.0,9068953.0
2017-10-12,10750,11000,10425,10575,86872,191808.0,9068953.0
2017-10-13,10625,10875,10325,10375,83444,188181.0,9068953.0
2017-10-16,10475,10550,10175,10450,60578,189541.0,9068953.0
2017-10-17,10450,10575,9775,9850,183783,178658.0,9068953.0
2017-10-18,9775,9975,9700,9875,78082,179112.0,9068953.0
2017-10-19,9875,9875,9550,9575,109027,173670.0,9068953.0
2017-10-20,9650,9775,9525,9575,53114,173670.0,9068953.0
2017-10-23,9600,9800,9500,9775,51586,177298.0,9068953.0
2017-10-24,9800,9950,9700,9925,60220,180019.0,9068953.0
2017-10-25,9950,10075,9750,9900,54946,179565.0,9068953.0
2017-10-26,9900,10150,9800,9800,50101,177751.0,9068953.0
2017-10-27,9800,10425,9800,10325,115032,187274.0,9068953.0
2017-10-30,10475,11300,10475,11200,389090,203145.0,9068953.0
2017-10-31,11400,11575,11050,11275,210900,204505.0,9068953.0
2017-11-01,11350,11400,10925,11250,102924,204051.0,9068953.0
2017-11-02,11250,11725,10975,11375,204483,206319.0,9068953.0
2017-11-03,11325,11700,11200,11525,93069,209039.0,9068953.0
2017-11-06,11600,11725,11150,11150,116162,202238.0,9068953.0
2017-11-07,11075,11750,10975,11600,196046,210400.0,9068953.0
2017-11-08,11600,12000,11275,11375,128517,206319.0,9068953.0
2017-11-09,11300,11625,11250,11625,111810,210853.0,9068953.0
2017-11-10,11575,12000,11475,11600,147212,210400.0,9068953.0
2017-11-13,11675,12250,11574,11850,334898,214934.0,9068953.0
2017-11-14,11950,12199,11725,12025,160179,218108.0,9068953.0
2017-11-15,11750,12099,11450,11650,310069,211307.0,9068953.0
2017-11-16,11650,11650,11150,11475,159488,208132.0,9068953.0
2017-11-17,11525,12050,11500,12000,130282,217655.0,9068953.0
2017-11-20,12000,12000,11675,11750,113743,213120.0,9068953.0
2017-11-21,11850,11850,11350,11475,141417,208132.0,9068953.0
2017-11-22,11525,11875,11375,11450,122982,207679.0,9068953.0
2017-11-23,11350,11425,11050,11100,169176,201331.0,9068953.0
2017-11-24,11050,11325,11000,11050,104813,200424.0,9068953.0
2017-11-27,11125,11125,10675,10825,105009,196343.0,9068953.0
2017-11-28,10825,11025,10500,10600,89306,192262.0,9068953.0
2017-11-29,10650,10950,10625,10875,64375,197250.0,9068953.0
2017-11-30,10875,10925,10600,10750,56988,194982.0,9068953.0
2017-12-01,10900,11100,10725,11025,96400,199970.0,9068953.0
2017-12-04,11175,11175,10650,10850,81631,196796.0,9068953.0
2017-12-05,10850,10850,10600,10700,51080,194076.0,9068953.0
2017-12-06,10700,10775,10025,10325,235578,187274.0,9068953.0
2017-12-07,10500,10500,9700,9925,151332,180019.0,9068953.0
2017-12-08,9825,10025,9750,9825,70928,178205.0,9068953.0
2017-12-11,9825,10100,9700,10000,56539,181379.0,9068953.0
2017-12-12,9925,10025,9800,9875,33857,179112.0,9068953.0
2017-12-13,9875,10150,9875,10025,40702,181833.0,9068953.0
2017-12-14,10025,10100,9850,9850,51128,178658.0,9068953.0
2017-12-15,9875,9950,9650,9900,55961,179565.0,9068953.0
2017-12-18,10000,10150,9900,9975,52186,180926.0,9068953.0
2017-12-19,9925,9975,9550,9725,64736,176391.0,9068953.0
2017-12-20,9725,9850,9525,9700,31832,175938.0,9068953.0
2017-12-21,9725,10025,9650,9650,66442,175031.0,9068953.0
2017-12-22,9750,9825,9450,9725,75396,176391.0,9068953.0
2017-12-26,9750,9925,9675,9700,61351,175938.0,9068953.0
2017-12-27,9725,10225,9650,10200,88213,185007.0,9068953.0
2017-12-28,10150,10425,10050,10350,93318,187727.0,9068953.0
2018-01-02,10500,10600,10350,10575,108289,191808.0,9068953.0
2018-01-03,10575,10625,10375,10450,82752,189541.0,9068953.0
2018-01-04,10475,10725,10325,10350,64187,187727.0,9068953.0
2018-01-05,10350,10600,10300,10525,61274,190901.0,9068953.0
2018-01-08,10650,10900,10525,10675,126752,193622.0,9068953.0
2018-01-09,10750,10750,10300,10375,100238,188181.0,9068953.0
2018-01-10,10400,10650,10150,10600,78915,192262.0,9068953.0
2018-01-11,10550,10675,10400,10550,55315,191355.0,9068953.0
2018-01-12,10550,11025,10500,10775,153639,195436.0,9068953.0
2018-01-15,10875,10900,10575,10775,105574,195436.0,9068953.0
2018-01-16,10825,11325,10675,11000,163659,199517.0,9068953.0
2018-01-17,11150,11275,10825,11025,83302,199970.0,9068953.0
2018-01-18,11025,11425,10925,11400,136419,206772.0,9068953.0
2018-01-19,11525,11575,11125,11175,94802,202691.0,9068953.0
2018-01-22,11225,11400,10975,11300,66692,204958.0,9068953.0
2018-01-23,11275,11525,11125,11350,69299,205865.0,9068953.0
2018-01-24,11325,11525,11175,11175,70325,202691.0,9068953.0
2018-01-25,11175,11225,11050,11175,55085,202691.0,9068953.0
2018-01-26,11175,11350,10975,11325,50953,205412.0,9068953.0
2018-01-29,11275,11425,11150,11300,50146,204958.0,9068953.0
2018-01-30,11325,11675,11125,11275,107919,204505.0,9068953.0
2018-01-31,11175,11225,10950,11050,59994,200817.0,9086753.0
2018-02-01,11150,11200,10700,10775,77098,195820.0,9086753.0
2018-02-02,10775,10775,10375,10600,71551,192639.0,9086753.0
2018-02-05,10225,10425,10125,10175,69378,184915.0,9086753.0
2018-02-06,9725,10100,9675,10050,111534,182644.0,9086753.0
2018-02-07,10250,10275,9975,10000,60550,181735.0,9086753.0
2018-02-08,10000,10225,9975,10175,38297,184915.0,9086753.0
2018-02-09,9900,10225,9800,10125,40425,184007.0,9086753.0
2018-02-12,10100,10200,9975,10050,25648,182644.0,9086753.0
2018-02-13,10050,10175,9950,9950,24705,180826.0,9086753.0
2018-02-14,9975,10200,9875,10125,25832,184007.0,9086753.0
2018-02-19,10150,10350,10100,10275,20127,186733.0,9086753.0
2018-02-20,10250,10300,10125,10250,24165,186278.0,9086753.0
2018-02-21,10250,10375,10200,10300,19544,187187.0,9086753.0
2018-02-22,10225,10300,10100,10175,14942,184915.0,9086753.0
2018-02-23,10200,10250,10025,10100,27856,183552.0,9086753.0
2018-02-26,10200,10475,10125,10350,42391,188096.0,9086753.0
2018-02-27,10425,11200,10400,10900,175953,198091.0,9086753.0
2018-02-28,10900,10950,10425,10550,72846,191730.0,9086753.0
2018-03-02,10375,10550,10175,10550,46156,191730.0,9086753.0
2018-03-05,10450,11025,10150,10750,194932,195365.0,9086753.0
2018-03-06,11000,11225,10750,10825,132306,196728.0,9086753.0
2018-03-07,10950,11250,10750,10900,101733,198091.0,9086753.0
2018-03-08,10900,11275,10850,11250,99155,204452.0,9086753.0
2018-03-09,11350,11350,11100,11250,92705,204452.0,9086753.0
2018-03-12,11250,11650,11225,11425,111987,207632.0,9086753.0
2018-03-13,11575,11625,11275,11575,73206,210358.0,9086753.0
2018-03-14,12000,14750,11825,14250,2473790,258972.0,9086753.0
2018-03-15,13950,14825,13575,14400,843432,261698.0,9086753.0
2018-03-16,14150,15299,14150,15050,703960,273511.0,9086753.0
2018-03-19,16150,17750,15500,15550,1234754,141299.0,9086753.0
2018-03-20,15150,15200,14850,15000,130044,136301.0,9086753.0
2018-03-21,15050,15050,14350,14500,141422,131758.0,9086753.0
2018-03-22,14500,15500,14500,15050,157071,136756.0,9086753.0
2018-03-23,14500,15200,13850,14350,268784,130395.0,9086753.0
2018-03-26,14450,14700,13800,14650,201566,133121.0,9086753.0
2018-03-27,14900,15000,14350,14650,179428,133121.0,9086753.0
2018-03-28,14300,14800,14200,14350,192742,130395.0,9086753.0
2018-03-29,14500,14600,14100,14250,142197,129486.0,9086753.0
2018-03-30,13850,14600,13600,13950,678538,254980.0,18278157.0
2018-04-02,14250,14850,13900,14400,539667,263205.0,18278157.0
2018-04-03,14100,16200,14050,16200,1134346,296106.0,18278157.0
2018-04-04,16300,16550,15450,15800,779821,288795.0,18278157.0
2018-04-05,16100,17150,15700,16050,1427556,293364.0,18278157.0
2018-04-06,15250,15350,14500,14750,1007281,269603.0,18278157.0
2018-04-09,14750,15100,14450,14750,494951,269603.0,18278157.0
2018-04-10,14650,15750,14550,15350,847070,313412.0,20417691.0
2018-04-11,15350,15850,14900,14900,513497,304224.0,20417691.0
2018-04-12,14800,15450,14150,14350,582357,292994.0,20417691.0
2018-04-13,14450,14600,13950,14250,319650,290952.0,20417691.0
2018-04-16,14250,14600,13900,14100,330344,287889.0,20417691.0
2018-04-17,14200,14500,14100,14250,241062,290952.0,20417691.0
2018-04-18,14450,14550,13500,13550,283882,276660.0,20417691.0
2018-04-19,13650,13650,12850,13550,348236,276660.0,20417691.0
2018-04-20,13600,13800,13350,13750,130971,280743.0,20417691.0
2018-04-23,13800,13800,12600,12700,389186,259305.0,20417691.0
2018-04-24,12850,13050,12450,12650,274117,258284.0,20417691.0
2018-04-25,12600,12900,12450,12700,216369,266688.0,20999085.0
2018-04-26,13000,13100,12400,12700,202270,266688.0,20999085.0
2018-04-27,12800,13100,12750,12950,160448,271938.0,20999085.0
2018-04-30,13050,13050,12000,12300,362137,258289.0,20999085.0
2018-05-02,12000,12350,11500,12000,283076,251989.0,20999085.0
2018-05-03,12000,12250,11900,12050,86684,253039.0,20999085.0
2018-05-04,12000,12050,11150,11550,220234,242539.0,20999085.0
2018-05-08,11650,11800,11000,11000,189621,230990.0,20999085.0
2018-05-09,11150,11500,10850,11500,204627,241489.0,20999085.0
2018-05-10,11600,11600,11150,11500,147999,241489.0,20999085.0
2018-05-11,11500,11900,11400,11500,167816,241489.0,20999085.0
2018-05-14,11600,11600,10900,11050,204435,232040.0,20999085.0
2018-05-15,11150,11300,10700,10750,278514,225740.0,20999085.0
2018-05-16,10600,11650,10600,10950,759341,229940.0,20999085.0
2018-05-17,10950,11000,10750,10750,141669,225740.0,20999085.0
2018-05-18,10800,11100,10750,10950,158912,229940.0,20999085.0
2018-05-21,11050,11500,11050,11300,186275,237290.0,20999085.0
2018-05-23,11300,11350,10750,10900,228807,228890.0,20999085.0
2018-05-24,10950,11150,10700,10900,159819,228890.0,20999085.0
2018-05-25,10650,11150,10600,10650,237536,223640.0,20999085.0
2018-05-28,10800,11350,10650,11050,319420,232040.0,20999085.0
2018-05-29,11050,11100,10650,10650,199354,223640.0,20999085.0
2018-05-30,10750,10850,10250,10300,231287,216291.0,20999085.0
2018-05-31,10450,11000,10300,10800,218344,226790.0,20999085.0
2018-06-01,10750,11050,10600,10800,210316,226790.0,20999085.0
2018-06-04,10750,10950,10550,10600,230460,222590.0,20999085.0
2018-06-05,10650,10950,10550,10850,186609,227840.0,20999085.0
2018-06-07,11000,11550,10950,11300,362702,237290.0,20999085.0
2018-06-08,11300,11400,11050,11250,291553,236240.0,20999085.0
2018-06-11,11150,11350,10750,10900,218288,228890.0,20999085.0
2018-06-12,10900,11000,10500,10600,236612,222590.0,20999085.0
2018-06-14,10550,10750,10400,10500,147058,220490.0,20999085.0
2018-06-15,10500,10600,10050,10350,184983,217341.0,20999085.0
2018-06-18,10250,10500,9660,9700,327818,203691.0,20999085.0
2018-06-19,9710,9840,9090,9090,275399,190882.0,20999085.0
2018-06-20,9150,9490,9150,9340,205748,196131.0,20999085.0
2018-06-21,9330,9440,9090,9340,140457,196131.0,20999085.0
2018-06-22,9210,9440,9100,9350,121478,196341.0,20999085.0
2018-06-25,9320,9360,9200,9310,109348,195501.0,20999085.0
2018-06-26,9270,9320,9050,9280,126338,194872.0,20999085.0
2018-06-27,9250,9500,9250,9320,94191,195711.0,20999085.0
2018-06-28,9410,9410,8960,9000,115984,188992.0,20999085.0
2018-06-29,9020,9140,8580,8800,229935,184792.0,20999085.0
2018-07-02,8700,9560,8550,8610,470279,180802.0,20999085.0
2018-07-03,8620,8770,8460,8600,153544,180592.0,20999085.0
2018-07-04,8660,9060,8610,8850,181045,185842.0,20999085.0
2018-07-05,8750,8860,8460,8580,121350,180172.0,20999085.0
2018-07-06,8560,8740,8390,8650,138013,181642.0,20999085.0
2018-07-09,8650,8760,8620,8700,71540,182692.0,20999085.0
2018-07-10,8800,9150,8710,8750,202810,183742.0,20999085.0
2018-07-11,8700,8730,8560,8620,84985,181012.0,20999085.0
2018-07-12,8640,8930,8640,8790,129056,184582.0,20999085.0
2018-07-13,8750,8880,8680,8850,111711,185842.0,20999085.0
2018-07-16,8900,8970,8610,8620,111738,181012.0,20999085.0
2018-07-17,8740,9090,8610,9020,169972,189412.0,20999085.0
2018-07-18,9090,9360,8710,8800,186177,184792.0,20999085.0
2018-07-19,8780,8840,8500,8650,118666,181642.0,20999085.0
2018-07-20,8650,8770,8390,8450,99095,177442.0,20999085.0
2018-07-23,8450,8470,7660,7760,358201,162953.0,20999085.0
2018-07-24,7780,7910,7650,7760,140679,162953.0,20999085.0
2018-07-25,7730,7840,7350,7550,243949,158543.0,20999085.0
2018-07-26,7600,8250,7600,8050,170181,169043.0,20999085.0
2018-07-27,7980,8180,7940,8100,36371,170093.0,20999085.0
2018-07-30,8000,8300,7980,8250,89977,173242.0,20999085.0
2018-07-31,8250,8280,8110,8210,65629,172402.0,20999085.0
2018-08-01,8280,8590,8190,8340,170952,175132.0,20999085.0
2018-08-02,8340,8380,8070,8170,41590,171563.0,20999085.0
2018-08-03,8170,8320,8110,8290,91890,174082.0,20999085.0
2018-08-06,8290,8370,8130,8200,61583,172192.0,20999085.0
2018-08-07,8110,8460,8110,8460,75127,177652.0,20999085.0
2018-08-08,8470,8650,8390,8550,105083,179542.0,20999085.0
2018-08-09,8500,8690,8480,8670,69427,182062.0,20999085.0
2018-08-10,8660,8660,8400,8550,76531,179542.0,20999085.0
2018-08-13,8550,8550,8140,8150,91349,171143.0,20999085.0
2018-08-14,8040,8270,8040,8210,43844,172402.0,20999085.0
2018-08-16,8060,8190,7800,8190,87450,171983.0,20999085.0
2018-08-17,8140,8370,8100,8300,53891,174292.0,20999085.0
2018-08-20,8480,8490,8230,8270,46826,173662.0,20999085.0
2018-08-21,8240,8740,8240,8730,173009,183322.0,20999085.0
2018-08-22,8760,8780,8530,8560,83791,179752.0,20999085.0
2018-08-23,8670,8780,8550,8640,71753,181432.0,20999085.0
2018-08-24,8630,9140,8540,9100,295268,191092.0,20999085.0
2018-08-27,9150,9550,8950,9380,419276,196971.0,20999085.0
2018-08-28,9460,9490,9190,9250,234579,194242.0,20999085.0
2018-08-29,9230,9340,9190,9260,92778,194452.0,20999085.0
2018-08-30,9260,9570,9260,9320,207618,195711.0,20999085.0
2018-08-31,9300,9760,9270,9680,427931,203271.0,20999085.0
2018-09-03,9630,9960,9580,9780,350223,205371.0,20999085.0
2018-09-04,9790,9940,9660,9800,138670,205791.0,20999085.0
2018-09-05,9800,9850,9440,9460,151653,198651.0,20999085.0
2018-09-06,9440,9520,9300,9310,106158,195501.0,20999085.0
2018-09-07,9320,9800,9180,9790,186197,205581.0,20999085.0
2018-09-10,9830,10150,9630,9690,250169,203481.0,20999085.0
2018-09-11,9780,9850,9550,9640,104772,202431.0,20999085.0
2018-09-12,9700,9940,9570,9910,189834,208101.0,20999085.0
2018-09-13,9950,9950,9660,9740,100793,204531.0,20999085.0
2018-09-14,9750,9850,9690,9760,86444,204951.0,20999085.0
2018-09-17,9760,10850,9730,10850,1286145,227840.0,20999085.0
2018-09-18,10850,11550,10600,11350,1440837,238340.0,20999085.0
2018-09-19,11550,11700,11150,11600,679919,243589.0,20999085.0
2018-09-20,11750,13000,11250,11800,2999507,247789.0,20999085.0
2018-09-21,11800,11850,10700,10900,1349075,228890.0,20999085.0
2018-09-27,10850,11250,10750,11150,430363,234140.0,20999085.0
2018-09-28,11050,11100,10200,10400,672889,218390.0,20999085.0
2018-10-01,10350,10600,10100,10200,522573,214191.0,20999085.0
2018-10-02,10200,10450,9860,9860,428972,207051.0,20999085.0
2018-10-04,9860,9980,9350,9510,481188,199701.0,20999085.0
2018-10-05,9340,9780,9250,9400,392434,197391.0,20999085.0
2018-10-08,9380,9680,9240,9250,210948,194242.0,20999085.0
2018-10-10,9270,9520,9040,9070,394664,190462.0,20999085.0
2018-10-11,8630,8830,8130,8160,528781,171353.0,20999085.0
2018-10-12,8170,8770,8170,8500,253655,178492.0,20999085.0
2018-10-15,8500,8510,8030,8060,216237,169253.0,20999085.0
2018-10-16,8140,8460,8140,8420,142192,176812.0,20999085.0
2018-10-17,8610,8640,8330,8510,123356,178702.0,20999085.0
2018-10-18,8530,8710,8410,8480,82618,178072.0,20999085.0
2018-10-19,8400,8790,8290,8740,123450,183532.0,20999085.0
2018-10-22,8700,9170,8570,8920,219602,187312.0,20999085.0
2018-10-23,8870,8990,8600,8600,125024,180592.0,20999085.0
2018-10-24,8700,8800,8280,8400,134865,176392.0,20999085.0
2018-10-25,8060,8230,7900,8090,236941,169883.0,20999085.0
2018-10-26,8120,8210,7310,7600,238163,159593.0,20999085.0
2018-10-29,7510,7710,6740,6740,335831,141534.0,20999085.0
2018-10-30,6600,7070,6500,7030,257106,147624.0,20999085.0
2018-10-31,7150,7230,6960,7160,183184,150353.0,20999085.0
2018-11-01,7180,7540,7180,7320,138763,153713.0,20999085.0
2018-11-02,7450,7790,7450,7700,242823,161693.0,20999085.0
