원일특강(012620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-23,5400,5490,5310,5360,19272,23584.0,4400000.0
2010-08-24,5230,5360,5150,5210,20529,22924.0,4400000.0
2010-08-25,5220,5290,5180,5270,14452,23188.0,4400000.0
2010-08-26,5260,5350,5240,5310,21899,23364.0,4400000.0
2010-08-27,5420,5420,5000,5180,19632,22792.0,4400000.0
2010-08-30,5330,5330,5110,5210,20089,22924.0,4400000.0
2010-08-31,5120,5220,5050,5140,16432,22616.0,4400000.0
2010-09-01,5190,5300,5100,5190,21897,22836.0,4400000.0
2010-09-02,5330,5380,5200,5270,14765,23188.0,4400000.0
2010-09-03,5260,5340,5150,5170,10150,22748.0,4400000.0
2010-09-06,5240,5280,5170,5210,11961,22924.0,4400000.0
2010-09-07,5270,5270,5030,5190,4871,22836.0,4400000.0
2010-09-08,5250,5250,5100,5160,3828,22704.0,4400000.0
2010-09-09,5220,5280,5160,5220,7000,22968.0,4400000.0
2010-09-10,5280,5280,5070,5070,14416,22308.0,4400000.0
2010-09-13,4960,5140,4960,5110,14111,22484.0,4400000.0
2010-09-14,5130,5200,5070,5100,3862,22440.0,4400000.0
2010-09-15,5150,5150,5040,5140,6529,22616.0,4400000.0
2010-09-16,5080,5200,5020,5030,10883,22132.0,4400000.0
2010-09-17,5130,5140,5040,5050,6164,22220.0,4400000.0
2010-09-20,5000,5120,5000,5020,5995,22088.0,4400000.0
2010-09-24,5020,5130,4950,5100,4854,22440.0,4400000.0
2010-09-27,5160,5250,5070,5130,5956,22572.0,4400000.0
2010-09-28,5140,5170,5030,5090,8936,22396.0,4400000.0
2010-09-29,5040,5110,4920,4920,92420,21648.0,4400000.0
2010-09-30,5000,5000,4700,4880,241984,21472.0,4400000.0
2010-10-01,4940,4940,4795,4800,41954,21120.0,4400000.0
2010-10-04,4800,4920,4800,4885,29535,21494.0,4400000.0
2010-10-05,4950,4950,4850,4895,16559,21538.0,4400000.0
2010-10-06,4900,4965,4900,4920,25079,21648.0,4400000.0
2010-10-07,4960,4975,4800,4840,36594,21296.0,4400000.0
2010-10-08,4860,4880,4730,4800,46321,21120.0,4400000.0
2010-10-11,4925,4925,4790,4790,26044,21076.0,4400000.0
2010-10-12,4825,4825,4695,4790,17980,21076.0,4400000.0
2010-10-13,4790,4790,4730,4750,27053,20900.0,4400000.0
2010-10-14,4780,5090,4755,5020,169396,22088.0,4400000.0
2010-10-15,5070,5430,4825,5340,203601,23496.0,4400000.0
2010-10-18,5280,5630,5280,5610,135171,24684.0,4400000.0
2010-10-19,5620,5650,5310,5320,75519,23408.0,4400000.0
2010-10-20,5200,5540,5200,5490,39698,24156.0,4400000.0
2010-10-21,5600,5600,5300,5430,27728,23892.0,4400000.0
2010-10-22,5430,5520,5310,5420,20015,23848.0,4400000.0
2010-10-25,5460,6100,5130,5860,136057,25784.0,4400000.0
2010-10-26,6000,6190,5510,5970,82943,26268.0,4400000.0
2010-10-27,6110,6350,5880,6330,133845,27852.0,4400000.0
2010-10-28,6400,6420,6140,6260,23312,27544.0,4400000.0
2010-10-29,6260,6490,6010,6090,48026,26796.0,4400000.0
2010-11-01,6090,6290,5830,6220,99526,27368.0,4400000.0
2010-11-02,6300,6300,6050,6050,15055,26620.0,4400000.0
2010-11-03,6130,6130,5880,5950,12712,26180.0,4400000.0
2010-11-04,6020,6020,5780,5910,24425,26004.0,4400000.0
2010-11-05,6000,6200,5870,6160,47579,27104.0,4400000.0
2010-11-08,6120,6160,5900,5900,18839,25960.0,4400000.0
2010-11-09,5900,6100,5800,6030,11431,26532.0,4400000.0
2010-11-10,6090,6090,5910,6040,18664,26576.0,4400000.0
2010-11-11,6040,6070,5860,5990,15736,26356.0,4400000.0
2010-11-12,5900,6050,5640,5700,40743,25080.0,4400000.0
2010-11-15,5650,5940,5650,5900,24947,25960.0,4400000.0
2010-11-16,5960,5960,5620,5620,42644,24728.0,4400000.0
2010-11-17,5460,5800,5150,5560,38792,24464.0,4400000.0
2010-11-18,5570,5900,5500,5850,28431,25740.0,4400000.0
2010-11-19,5940,5960,5760,5890,14486,25916.0,4400000.0
2010-11-22,5890,5940,5750,5760,8314,25344.0,4400000.0
2010-11-23,5800,5850,5540,5560,41502,24464.0,4400000.0
2010-11-24,5260,5690,5260,5550,15087,24420.0,4400000.0
2010-11-25,5550,5640,5450,5500,24040,24200.0,4400000.0
2010-11-26,5680,5680,5270,5350,21657,23540.0,4400000.0
2010-11-29,5300,5940,5300,5620,32506,24728.0,4400000.0
2010-11-30,5700,6280,5650,6190,71869,27236.0,4400000.0
2010-12-01,6240,6440,5820,5820,66719,25608.0,4400000.0
2010-12-02,5900,5900,5780,5830,5559,25652.0,4400000.0
2010-12-03,5880,5910,5810,5850,6749,25740.0,4400000.0
2010-12-06,5870,6350,5860,6020,22438,26488.0,4400000.0
2010-12-07,6150,6150,5960,6000,6813,26400.0,4400000.0
2010-12-08,6100,6150,5930,5990,2954,26356.0,4400000.0
2010-12-09,6040,6040,5750,5870,20370,25828.0,4400000.0
2010-12-10,5920,5920,5830,5890,5333,25916.0,4400000.0
2010-12-13,5850,6140,5850,6090,24290,26796.0,4400000.0
2010-12-14,6150,6200,6000,6050,6575,26620.0,4400000.0
2010-12-15,6130,6130,5970,6020,2969,26488.0,4400000.0
2010-12-16,6020,6200,5800,6020,15891,26488.0,4400000.0
2010-12-17,6070,6070,5920,6000,1732,26400.0,4400000.0
2010-12-20,5990,5990,5510,5980,11529,26312.0,4400000.0
2010-12-21,5870,6200,5870,6180,40710,27192.0,4400000.0
2010-12-22,6070,6320,6010,6070,22536,26708.0,4400000.0
2010-12-23,6070,6800,5910,6060,47422,26664.0,4400000.0
2010-12-24,5980,6180,5900,5910,7930,26004.0,4400000.0
2010-12-27,5830,5970,5830,5920,3366,26048.0,4400000.0
2010-12-28,5870,6040,5850,5930,3902,26092.0,4400000.0
2010-12-29,5850,6000,5850,5950,795,26180.0,4400000.0
2010-12-30,5990,6250,5850,6200,31253,27280.0,4400000.0
2011-01-03,6330,6350,6150,6220,77169,27368.0,4400000.0
2011-01-04,6460,6700,6120,6120,89129,26928.0,4400000.0
2011-01-05,6120,6300,5900,5900,62374,25960.0,4400000.0
2011-01-06,5880,6070,5850,5850,18396,25740.0,4400000.0
2011-01-07,5930,5970,5790,5790,14497,25476.0,4400000.0
2011-01-10,5890,5890,5690,5760,20953,25344.0,4400000.0
2011-01-11,5730,5870,5730,5780,14136,25432.0,4400000.0
2011-01-12,5840,5850,5640,5640,33871,24816.0,4400000.0
2011-01-13,5650,5750,5650,5750,7074,25300.0,4400000.0
2011-01-14,5790,5800,5690,5740,6748,25256.0,4400000.0
2011-01-17,5920,5960,5730,5820,29502,25608.0,4400000.0
2011-01-18,5760,5980,5740,5790,7105,25476.0,4400000.0
2011-01-19,5790,5830,5690,5790,4386,25476.0,4400000.0
2011-01-20,5800,5800,5650,5660,7315,24904.0,4400000.0
2011-01-21,5660,5800,5540,5540,22863,24376.0,4400000.0
2011-01-24,5560,5640,5500,5540,9482,24376.0,4400000.0
2011-01-25,5540,5620,5450,5480,11785,24112.0,4400000.0
2011-01-26,5430,5570,5390,5540,5210,24376.0,4400000.0
2011-01-27,5590,5650,5500,5610,5833,24684.0,4400000.0
2011-01-28,5600,5790,5590,5610,3928,24684.0,4400000.0
2011-01-31,5550,5850,5500,5830,10680,25652.0,4400000.0
2011-02-01,5830,5880,5740,5800,344,25520.0,4400000.0
2011-02-07,5870,5890,5690,5800,11821,25520.0,4400000.0
2011-02-08,5840,5840,5680,5750,2412,25300.0,4400000.0
2011-02-09,5720,5840,5630,5720,1842,25168.0,4400000.0
2011-02-10,5790,5790,5580,5650,127195,24860.0,4400000.0
2011-02-11,5650,5720,5540,5680,6322,24992.0,4400000.0
2011-02-14,5610,5690,5510,5560,6775,24464.0,4400000.0
2011-02-15,5630,5630,5500,5540,1844,24376.0,4400000.0
2011-02-16,5600,5610,5430,5590,11224,24596.0,4400000.0
2011-02-17,5690,5870,5490,5830,61317,25652.0,4400000.0
2011-02-18,5900,6300,5730,5790,185035,25476.0,4400000.0
2011-02-21,5820,6100,5790,5810,84892,25564.0,4400000.0
2011-02-22,5770,5890,5700,5850,43691,25740.0,4400000.0
2011-02-23,5730,5820,5690,5820,15557,25608.0,4400000.0
2011-02-24,5750,5960,5720,5740,8039,25256.0,4400000.0
2011-02-25,5630,5900,5630,5720,19707,25168.0,4400000.0
2011-02-28,5700,5880,5600,5670,16388,24948.0,4400000.0
2011-03-02,5560,5690,5550,5600,24657,24640.0,4400000.0
2011-03-03,5560,5710,5550,5590,41813,24596.0,4400000.0
2011-03-04,5590,5850,5590,5800,39061,25520.0,4400000.0
2011-03-07,5800,6050,5800,5970,55623,26268.0,4400000.0
2011-03-08,5970,6380,5970,6220,88045,27368.0,4400000.0
2011-03-09,6330,6380,6240,6240,53298,27456.0,4400000.0
2011-03-10,6130,6410,6130,6290,28171,27676.0,4400000.0
2011-03-11,6280,6450,6190,6250,30796,27500.0,4400000.0
2011-03-14,6240,6320,6130,6250,50047,27500.0,4400000.0
2011-03-15,6250,6310,5890,6130,51027,26972.0,4400000.0
2011-03-16,6130,6190,5960,6050,27683,26620.0,4400000.0
2011-03-17,6000,6010,5710,5780,61167,25432.0,4400000.0
2011-03-18,5850,6090,5850,6090,21331,26796.0,4400000.0
2011-03-21,6100,6380,6100,6290,71201,27676.0,4400000.0
2011-03-22,6290,6600,6290,6540,57961,28776.0,4400000.0
2011-03-23,6610,6930,6600,6850,86196,30140.0,4400000.0
2011-03-24,6920,6980,6700,6760,40956,29744.0,4400000.0
2011-03-25,6800,7230,6700,7100,81214,31240.0,4400000.0
2011-03-28,7290,7290,6800,6840,40600,30096.0,4400000.0
2011-03-29,6930,6980,6670,6840,47170,30096.0,4400000.0
2011-03-30,6860,7020,6750,7020,25422,30888.0,4400000.0
2011-03-31,7030,7180,6830,7020,17337,30888.0,4400000.0
2011-04-01,7030,7130,6880,7000,13927,30800.0,4400000.0
2011-04-04,7050,7050,6890,6920,19786,30448.0,4400000.0
2011-04-05,6850,7190,6850,7070,22567,31108.0,4400000.0
2011-04-06,7070,7120,6990,7090,8152,31196.0,4400000.0
2011-04-07,7050,7150,6950,7000,26077,30800.0,4400000.0
2011-04-08,7130,7300,6980,7260,35171,31944.0,4400000.0
2011-04-11,7330,7740,7330,7420,27996,32648.0,4400000.0
2011-04-12,7420,7520,7300,7300,17872,32120.0,4400000.0
2011-04-13,7340,7370,7140,7200,15879,31680.0,4400000.0
2011-04-14,7170,7240,7050,7080,48158,31152.0,4400000.0
2011-04-15,7100,7330,7090,7210,12992,31724.0,4400000.0
2011-04-18,7350,7940,7260,7900,124216,34760.0,4400000.0
2011-04-19,7900,7930,7550,7650,63909,33660.0,4400000.0
2011-04-20,7770,7990,7670,7890,33802,34716.0,4400000.0
2011-04-21,7890,7890,7670,7670,20003,33748.0,4400000.0
2011-04-22,7580,7900,7580,7700,26554,33880.0,4400000.0
2011-04-25,7700,7860,7550,7630,24395,33572.0,4400000.0
2011-04-26,7600,7640,7320,7390,47947,32516.0,4400000.0
2011-04-27,7380,7440,7100,7280,42648,32032.0,4400000.0
2011-04-28,7300,7470,7260,7300,32136,32120.0,4400000.0
2011-04-29,7390,7390,7000,7160,12722,31504.0,4400000.0
2011-05-02,7100,7450,7100,7400,7766,32560.0,4400000.0
2011-05-03,7250,7510,7200,7300,12207,32120.0,4400000.0
2011-05-04,7200,7390,7200,7270,6877,31988.0,4400000.0
2011-05-06,7170,7230,7090,7130,24110,31372.0,4400000.0
2011-05-09,7100,7340,7060,7120,19565,31328.0,4400000.0
2011-05-11,7120,7350,7100,7120,16680,31328.0,4400000.0
2011-05-12,7120,7180,7000,7140,18015,31416.0,4400000.0
2011-05-13,7100,7350,7090,7150,11615,31460.0,4400000.0
2011-05-16,7480,7480,7130,7130,83972,31372.0,4400000.0
2011-05-17,7240,7470,7200,7440,132571,32736.0,4400000.0
2011-05-18,7650,7950,7480,7800,220234,34320.0,4400000.0
2011-05-19,7850,7970,7560,7590,78309,33396.0,4400000.0
2011-05-20,7510,7660,7380,7380,32324,32472.0,4400000.0
2011-05-23,7400,7400,6920,7030,60504,30932.0,4400000.0
2011-05-24,7030,7060,6840,6930,39846,30492.0,4400000.0
2011-05-25,7000,7290,6900,7000,40180,30800.0,4400000.0
2011-05-26,7010,7180,6960,7040,26885,30976.0,4400000.0
2011-05-27,7060,7140,6950,7020,35980,30888.0,4400000.0
2011-05-30,7010,7010,6820,6820,38083,30008.0,4400000.0
2011-05-31,6800,7000,6760,7000,20268,30800.0,4400000.0
2011-06-01,7000,7050,6860,6980,9048,30712.0,4400000.0
2011-06-02,6800,6870,6710,6800,21185,29920.0,4400000.0
2011-06-03,6740,6940,6730,6780,29122,29832.0,4400000.0
2011-06-07,6780,6850,6740,6740,12325,29656.0,4400000.0
2011-06-08,6740,6810,6550,6610,17778,29084.0,4400000.0
2011-06-09,6610,6660,6470,6660,25201,29304.0,4400000.0
2011-06-10,6660,6810,6660,6710,10799,29524.0,4400000.0
2011-06-13,6710,6870,6500,6600,13290,29040.0,4400000.0
2011-06-14,6500,6750,6500,6620,4733,29128.0,4400000.0
2011-06-15,6620,6680,6480,6560,7364,28864.0,4400000.0
2011-06-16,6410,6580,6340,6420,15122,28248.0,4400000.0
2011-06-17,6360,6470,6220,6380,20507,28072.0,4400000.0
2011-06-20,6380,6440,6210,6330,10463,27852.0,4400000.0
2011-06-21,6300,6380,6120,6180,32584,27192.0,4400000.0
2011-06-22,6290,6350,6140,6200,20903,27280.0,4400000.0
2011-06-23,6200,6250,6160,6170,13614,27148.0,4400000.0
2011-06-24,6200,6300,6200,6270,19662,27588.0,4400000.0
2011-06-27,6250,6300,6220,6280,11770,27632.0,4400000.0
2011-06-28,6290,6390,6250,6270,6318,27588.0,4400000.0
2011-06-29,6270,6330,6230,6260,19052,27544.0,4400000.0
2011-06-30,6260,6310,6240,6260,9227,27544.0,4400000.0
2011-07-01,6280,6550,6280,6520,22813,28688.0,4400000.0
2011-07-04,6600,6600,6410,6510,13560,28644.0,4400000.0
2011-07-05,6460,6580,6460,6500,10615,28600.0,4400000.0
2011-07-06,6440,6500,6420,6490,6354,28556.0,4400000.0
2011-07-07,6490,6580,6450,6450,19634,28380.0,4400000.0
2011-07-08,6500,6520,6380,6500,22588,28600.0,4400000.0
2011-07-11,6500,6540,6350,6430,5550,28292.0,4400000.0
2011-07-12,6340,6450,6230,6280,27582,27632.0,4400000.0
2011-07-13,6230,6390,6230,6280,19781,27632.0,4400000.0
2011-07-14,6260,6430,6250,6310,20409,27764.0,4400000.0
2011-07-15,6350,6570,6350,6500,17973,28600.0,4400000.0
2011-07-18,6640,6660,6500,6620,27493,29128.0,4400000.0
2011-07-19,6680,6980,6680,6850,25310,30140.0,4400000.0
2011-07-20,6910,6910,6780,6780,17130,29832.0,4400000.0
2011-07-21,6810,6860,6740,6810,23637,29964.0,4400000.0
2011-07-22,6880,6880,6660,6720,23274,29568.0,4400000.0
2011-07-25,6730,6780,6650,6700,16694,29480.0,4400000.0
2011-07-26,6710,6720,6610,6660,18824,29304.0,4400000.0
2011-07-27,6610,6860,6610,6840,26581,30096.0,4400000.0
2011-07-28,6840,6890,6770,6820,16820,30008.0,4400000.0
2011-07-29,6800,6840,6720,6780,19091,29832.0,4400000.0
2011-08-01,6730,7050,6730,7050,24666,31020.0,4400000.0
2011-08-02,7050,7050,6880,6880,14995,30272.0,4400000.0
2011-08-03,6790,6790,6590,6690,24415,29436.0,4400000.0
2011-08-04,6690,6790,6500,6590,22951,28996.0,4400000.0
2011-08-05,6170,6380,6000,6030,51610,26532.0,4400000.0
2011-08-08,5990,6090,5250,5320,79135,23408.0,4400000.0
2011-08-09,5000,5320,4530,5100,145475,22440.0,4400000.0
2011-08-10,5300,5450,5100,5260,97574,23144.0,4400000.0
2011-08-11,5090,5400,4910,5330,50246,23452.0,4400000.0
2011-08-12,5630,5750,5400,5500,42722,24200.0,4400000.0
2011-08-16,5610,6250,5610,5850,56010,25740.0,4400000.0
2011-08-17,5790,6000,5790,5860,43953,25784.0,4400000.0
2011-08-18,5940,5960,5830,5880,42338,25872.0,4400000.0
2011-08-19,5700,5900,5420,5480,33468,24112.0,4400000.0
2011-08-22,5410,5680,5280,5300,45358,23320.0,4400000.0
2011-08-23,5430,5430,5300,5420,30091,23848.0,4400000.0
2011-08-24,5500,5590,5340,5390,20099,23716.0,4400000.0
2011-08-25,5410,5570,5360,5360,38089,23584.0,4400000.0
2011-08-26,5370,5450,5360,5420,9967,23848.0,4400000.0
2011-08-29,5460,5660,5460,5590,26036,24596.0,4400000.0
2011-08-30,5560,5720,5560,5600,22582,24640.0,4400000.0
2011-08-31,5600,5690,5450,5600,33267,24640.0,4400000.0
2011-09-01,5620,5720,5560,5560,26150,24464.0,4400000.0
2011-09-02,5560,5700,5540,5580,14559,24552.0,4400000.0
2011-09-05,5460,5550,5350,5350,27253,23540.0,4400000.0
2011-09-06,5230,5300,5140,5220,11448,22968.0,4400000.0
2011-09-07,5250,5350,5220,5340,10865,23496.0,4400000.0
2011-09-08,5450,5600,5360,5400,14460,23760.0,4400000.0
2011-09-09,5270,5420,5270,5390,12852,23716.0,4400000.0
2011-09-14,5370,5490,5230,5230,16559,23012.0,4400000.0
2011-09-15,5250,6010,5250,6010,184754,26444.0,4400000.0
2011-09-16,6200,6760,5790,5900,451689,25960.0,4400000.0
2011-09-19,5800,5900,5500,5650,123320,24860.0,4400000.0
2011-09-20,5550,5800,5520,5670,55324,24948.0,4400000.0
2011-09-21,5700,5700,5510,5550,50011,24420.0,4400000.0
2011-09-22,5490,5520,5250,5280,39800,23232.0,4400000.0
2011-09-23,5010,5090,4920,4985,66610,21934.0,4400000.0
2011-09-26,5000,5000,4500,4500,63683,19800.0,4400000.0
2011-09-27,4600,4780,4600,4670,24084,20548.0,4400000.0
2011-09-28,4830,4850,4710,4785,17160,21054.0,4400000.0
2011-09-29,4720,5290,4650,4850,11653,21340.0,4400000.0
2011-09-30,4950,5050,4810,4860,5898,21384.0,4400000.0
2011-10-04,4510,4710,4510,4625,12466,20350.0,4400000.0
2011-10-05,4700,4700,4510,4545,15043,19998.0,4400000.0
2011-10-06,4565,4790,4565,4660,16801,20504.0,4400000.0
2011-10-07,4690,4920,4690,4875,19999,21450.0,4400000.0
2011-10-10,4855,5050,4855,4900,6015,21560.0,4400000.0
2011-10-11,4970,5200,4950,5090,16091,22396.0,4400000.0
2011-10-12,4980,5190,4970,5010,9633,22044.0,4400000.0
2011-10-13,5050,5250,5050,5160,13141,22704.0,4400000.0
2011-10-14,5090,5330,5090,5210,14632,22924.0,4400000.0
2011-10-17,5210,5400,5210,5300,22288,23320.0,4400000.0
2011-10-18,5200,5290,5080,5150,7704,22660.0,4400000.0
2011-10-19,5190,5320,5130,5220,11904,22968.0,4400000.0
2011-10-20,5230,5390,4980,5000,17636,22000.0,4400000.0
2011-10-21,5060,5180,5030,5180,17889,22792.0,4400000.0
2011-10-24,5170,5390,5170,5390,19990,23716.0,4400000.0
2011-10-25,5300,5410,5250,5350,4715,23540.0,4400000.0
2011-10-26,5300,5920,5220,5820,32502,25608.0,4400000.0
2011-10-27,5900,5900,5560,5770,16165,25388.0,4400000.0
2011-10-28,5800,5900,5600,5670,20069,24948.0,4400000.0
2011-10-31,5670,5730,5470,5560,7817,24464.0,4400000.0
2011-11-01,5420,5580,5420,5560,7321,24464.0,4400000.0
2011-11-02,5300,5580,5300,5580,12861,24552.0,4400000.0
2011-11-03,5520,5610,5450,5490,8098,24156.0,4400000.0
2011-11-04,5510,5690,5500,5610,11979,24684.0,4400000.0
2011-11-07,5500,5780,5490,5700,17308,25080.0,4400000.0
2011-11-08,5690,5780,5600,5680,14323,24992.0,4400000.0
2011-11-09,5620,5740,5610,5640,12979,24816.0,4400000.0
2011-11-10,5380,5870,5300,5330,14438,23452.0,4400000.0
2011-11-11,5420,5570,5380,5520,13424,24288.0,4400000.0
2011-11-14,5510,5660,5510,5640,11080,24816.0,4400000.0
2011-11-15,5560,5740,5560,5710,12389,25124.0,4400000.0
2011-11-16,5710,6200,5710,5930,93697,26092.0,4400000.0
2011-11-17,5950,6140,5680,5710,48997,25124.0,4400000.0
2011-11-18,5650,5800,5620,5680,14860,24992.0,4400000.0
2011-11-21,5700,5780,5600,5630,16330,24772.0,4400000.0
2011-11-22,5510,5670,5510,5650,13032,24860.0,4400000.0
2011-11-23,5650,5900,5560,5620,15480,24728.0,4400000.0
2011-11-24,5550,5660,5470,5650,26755,24860.0,4400000.0
2011-11-25,5520,5730,5520,5670,10032,24948.0,4400000.0
2011-11-28,5640,5810,5640,5810,8058,25564.0,4400000.0
2011-11-29,5830,5940,5830,5830,8760,25652.0,4400000.0
2011-11-30,5800,5890,5750,5800,9141,25520.0,4400000.0
2011-12-01,5990,5990,5700,5800,46844,25520.0,4400000.0
2011-12-02,5760,5900,5720,5740,6287,25256.0,4400000.0
2011-12-05,5610,5820,5610,5700,15633,25080.0,4400000.0
2011-12-06,5600,5750,5590,5600,18453,24640.0,4400000.0
2011-12-07,5600,5890,5600,5890,17178,25916.0,4400000.0
2011-12-08,5800,5890,5700,5800,9018,25520.0,4400000.0
2011-12-09,5720,5760,5640,5640,15614,24816.0,4400000.0
2011-12-12,5700,5780,5630,5680,12492,24992.0,4400000.0
2011-12-13,5620,5700,5550,5560,11167,24464.0,4400000.0
2011-12-14,5550,5640,5400,5500,24020,24200.0,4400000.0
2011-12-15,5410,5550,5340,5450,12773,23980.0,4400000.0
2011-12-16,5410,5510,5380,5460,22316,24024.0,4400000.0
2011-12-19,5410,5460,5100,5230,29777,23012.0,4400000.0
2011-12-20,5170,5350,5170,5340,12320,23496.0,4400000.0
2011-12-21,5450,5540,5300,5480,14053,24112.0,4400000.0
2011-12-22,5430,5520,5410,5460,4065,24024.0,4400000.0
2011-12-23,5450,5580,5440,5450,8794,23980.0,4400000.0
2011-12-26,5440,5520,5420,5470,6776,24068.0,4400000.0
2011-12-27,5410,5530,5350,5370,8559,23628.0,4400000.0
2011-12-28,5350,5450,5300,5320,6261,23408.0,4400000.0
2011-12-29,5250,5450,5250,5450,10822,23980.0,4400000.0
2012-01-02,5410,5500,5300,5490,8223,24156.0,4400000.0
2012-01-03,5450,5570,5450,5500,5315,24200.0,4400000.0
2012-01-04,5480,5540,5400,5420,10026,23848.0,4400000.0
2012-01-05,5420,5500,5300,5400,19615,23760.0,4400000.0
2012-01-06,5360,5500,5250,5350,21194,23540.0,4400000.0
2012-01-09,5330,5380,5270,5370,2688,23628.0,4400000.0
2012-01-10,5320,5450,5320,5380,5245,23672.0,4400000.0
2012-01-11,5400,5490,5250,5280,8124,23232.0,4400000.0
2012-01-12,5300,5400,5300,5390,5089,23716.0,4400000.0
2012-01-13,5430,5610,5370,5490,27536,24156.0,4400000.0
2012-01-16,5420,5480,5340,5380,12121,23672.0,4400000.0
2012-01-17,5340,5490,5340,5420,14105,23848.0,4400000.0
2012-01-18,5440,5500,5370,5430,12921,23892.0,4400000.0
2012-01-19,5400,5470,5370,5430,5455,23892.0,4400000.0
2012-01-20,5410,5450,5380,5420,7991,23848.0,4400000.0
2012-01-25,5400,5500,5390,5460,6202,24024.0,4400000.0
2012-01-26,5430,5480,5400,5460,10387,24024.0,4400000.0
2012-01-27,5450,5550,5430,5500,9876,24200.0,4400000.0
2012-01-30,5460,5680,5460,5570,19852,24508.0,4400000.0
2012-01-31,5570,5690,5570,5670,14459,24948.0,4400000.0
2012-02-01,5680,5940,5670,5710,35531,25124.0,4400000.0
2012-02-02,5740,5790,5630,5640,23417,24816.0,4400000.0
2012-02-03,5640,5700,5600,5650,17352,24860.0,4400000.0
2012-02-06,5650,5970,5650,5830,20285,25652.0,4400000.0
2012-02-07,5830,5960,5730,5890,9963,25916.0,4400000.0
2012-02-08,5850,6390,5850,6170,77605,27148.0,4400000.0
2012-02-09,6170,6290,6000,6250,26687,27500.0,4400000.0
2012-02-10,6200,6380,6200,6300,23038,27720.0,4400000.0
2012-02-13,6380,6680,6250,6650,70231,29260.0,4400000.0
2012-02-14,6590,6700,6350,6420,39046,28248.0,4400000.0
2012-02-15,6370,6470,6150,6430,36350,28292.0,4400000.0
2012-02-16,6370,6640,6100,6100,73919,26840.0,4400000.0
2012-02-17,6130,6450,6080,6290,36680,27676.0,4400000.0
2012-02-20,6250,6440,6250,6320,47398,27808.0,4400000.0
2012-02-21,6300,6440,6200,6330,47584,27852.0,4400000.0
2012-02-22,6270,6400,6270,6320,13029,27808.0,4400000.0
2012-02-23,6320,7200,6320,6880,306582,30272.0,4400000.0
2012-02-24,6750,7380,6700,6910,187408,30404.0,4400000.0
2012-02-27,6920,7020,6720,6920,41717,30448.0,4400000.0
2012-02-28,6900,6950,6660,6680,42600,29392.0,4400000.0
2012-02-29,6700,6730,6520,6610,17384,29084.0,4400000.0
2012-03-02,6630,6780,6530,6710,20082,29524.0,4400000.0
2012-03-05,6770,7120,6710,6800,79001,29920.0,4400000.0
2012-03-06,6800,6900,6600,6690,28960,29436.0,4400000.0
2012-03-07,6510,6690,6440,6580,20614,28952.0,4400000.0
2012-03-08,6570,6610,6380,6400,50232,28160.0,4400000.0
2012-03-09,6490,6550,6390,6430,23763,28292.0,4400000.0
2012-03-12,6430,6610,6410,6490,28844,28556.0,4400000.0
2012-03-13,6470,6550,6460,6530,14597,28732.0,4400000.0
2012-03-14,6530,6630,6350,6600,40761,29040.0,4400000.0
2012-03-15,6550,6650,6480,6490,26785,28556.0,4400000.0
2012-03-16,6510,6900,6440,6840,68206,30096.0,4400000.0
2012-03-19,6950,7150,6710,6890,88517,30316.0,4400000.0
2012-03-20,6860,6990,6680,6740,40303,29656.0,4400000.0
2012-03-21,6730,6770,6480,6530,42195,28732.0,4400000.0
2012-03-22,6510,6580,6300,6300,39434,27720.0,4400000.0
2012-03-23,6300,6360,6150,6280,35417,27632.0,4400000.0
2012-03-26,6290,6600,6210,6230,29577,27412.0,4400000.0
2012-03-27,6310,6450,6250,6350,11964,27940.0,4400000.0
2012-03-28,6260,6440,6200,6250,12710,27500.0,4400000.0
2012-03-29,6180,6240,6050,6070,24695,26708.0,4400000.0
2012-03-30,6060,6250,6060,6200,7934,27280.0,4400000.0
2012-04-02,6160,6290,6110,6180,12542,27192.0,4400000.0
2012-04-03,6180,6300,6170,6190,12862,27236.0,4400000.0
2012-04-04,6170,6230,6050,6170,12795,27148.0,4400000.0
2012-04-05,6070,6150,6060,6140,4473,27016.0,4400000.0
2012-04-06,6130,6240,6070,6190,7463,27236.0,4400000.0
2012-04-09,6100,6240,6080,6130,4104,26972.0,4400000.0
2012-04-10,6030,6280,6030,6060,4910,26664.0,4400000.0
2012-04-12,6060,6150,6060,6090,9082,26796.0,4400000.0
2012-04-13,6090,6230,6090,6230,6092,27412.0,4400000.0
2012-04-16,6130,6300,6130,6220,16083,27368.0,4400000.0
2012-04-17,6150,6280,6150,6180,6767,27192.0,4400000.0
2012-04-18,6180,6250,6130,6190,18447,27236.0,4400000.0
2012-04-19,6150,6550,6120,6420,45019,28248.0,4400000.0
2012-04-20,6320,6810,6320,6540,131908,28776.0,4400000.0
2012-04-23,6520,6590,6240,6260,33527,27544.0,4400000.0
2012-04-24,6260,6500,6130,6150,41976,27060.0,4400000.0
2012-04-25,6200,6220,6030,6050,40012,26620.0,4400000.0
2012-04-26,6070,6150,5950,5950,26527,26180.0,4400000.0
2012-04-27,5960,6170,5960,6170,7974,27148.0,4400000.0
2012-04-30,6100,6210,6030,6030,13821,26532.0,4400000.0
2012-05-02,6070,6240,6030,6200,11363,27280.0,4400000.0
2012-05-03,6180,6220,6050,6090,18358,26796.0,4400000.0
