휴맥스(115160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-04,11700,11750,11050,11500,309978,263191.0,22886157.0
2013-04-05,11500,11650,11050,11050,170565,252892.0,22886157.0
2013-04-08,11050,11200,10600,10600,154850,242593.0,22886157.0
2013-04-09,10550,10900,10150,10450,231392,239160.0,22886157.0
2013-04-10,10550,11200,10500,11200,233270,256325.0,22886157.0
2013-04-11,11250,11450,11050,11350,156962,259758.0,22886157.0
2013-04-12,11400,11550,11200,11400,138865,260902.0,22886157.0
2013-04-15,11550,11850,11400,11600,199724,265479.0,22886157.0
2013-04-16,11550,11750,11500,11700,105798,267768.0,22886157.0
2013-04-17,11750,12350,11550,12350,434091,282644.0,22886157.0
2013-04-18,12150,12250,11900,12000,161664,274634.0,22886157.0
2013-04-19,12000,12050,11650,11750,99756,268912.0,22886157.0
2013-04-22,11750,12050,11600,11850,113503,271201.0,22886157.0
2013-04-23,11850,12200,11800,11800,158966,270057.0,22886157.0
2013-04-24,11950,12100,11850,11900,104902,272345.0,22886157.0
2013-04-25,12050,12050,11800,11800,145246,270057.0,22886157.0
2013-04-26,11800,11950,11700,11700,117563,267768.0,22886157.0
2013-04-29,11700,12300,11600,12300,267346,281500.0,22886157.0
2013-04-30,12300,12300,12050,12150,156557,278067.0,22886157.0
2013-05-02,12250,12550,12000,12000,204485,274634.0,22886157.0
2013-05-03,12100,12150,11700,11850,155946,271201.0,22886157.0
2013-05-06,11900,12000,11700,11800,158415,270057.0,22886157.0
2013-05-07,11950,12050,11650,11750,209428,268912.0,22886157.0
2013-05-08,11850,12050,11750,12000,180568,274634.0,22886157.0
2013-05-09,12000,12250,11900,12200,213693,279211.0,22886157.0
2013-05-10,12200,12200,11900,12000,93823,274634.0,22886157.0
2013-05-13,12000,12100,11750,11850,84951,271201.0,22886157.0
2013-05-14,11800,12000,11550,11600,156323,265479.0,22886157.0
2013-05-15,11750,11800,11500,11700,111074,267768.0,22886157.0
2013-05-16,11700,11850,11400,11400,183569,260902.0,22886157.0
2013-05-20,11600,11600,11250,11350,55611,259758.0,22886157.0
2013-05-21,11300,11550,11300,11350,61677,259758.0,22886157.0
2013-05-22,11400,11700,11350,11550,100613,264335.0,22886157.0
2013-05-23,11450,11500,11000,11100,169637,254036.0,22886157.0
2013-05-24,11150,11250,11050,11200,62296,256325.0,22886157.0
2013-05-27,11100,11500,11050,11450,68041,262046.0,22886157.0
2013-05-28,11450,11550,11300,11450,52127,262046.0,22886157.0
2013-05-29,11500,11600,11400,11550,105931,264335.0,22886157.0
2013-05-30,11500,11550,11250,11250,70427,257469.0,22886157.0
2013-05-31,11300,11350,10800,10800,139128,247170.0,22886157.0
2013-06-03,10800,11100,10800,10850,58292,248315.0,22886157.0
2013-06-04,11050,11050,10700,10900,64535,249459.0,22886157.0
2013-06-05,10900,11400,10900,11200,135928,256325.0,22886157.0
2013-06-07,11100,11200,10700,10950,82815,250603.0,22886157.0
2013-06-10,10950,11350,10950,11300,63854,258614.0,22886157.0
2013-06-11,11250,11300,11050,11250,77282,257469.0,22886157.0
2013-06-12,11150,11250,11000,11050,60417,252892.0,22886157.0
2013-06-13,11050,11450,11000,11400,96030,260902.0,22886157.0
2013-06-14,11450,11650,11400,11550,168118,264335.0,22886157.0
2013-06-17,11500,11850,11500,11500,282730,263191.0,22886157.0
2013-06-18,11650,11800,11550,11750,193431,268912.0,22886157.0
2013-06-19,11850,12250,11850,12100,411485,276922.0,22886157.0
2013-06-20,11950,12300,11850,12300,455056,281500.0,22886157.0
2013-06-21,12050,12400,11750,12300,333548,281500.0,22886157.0
2013-06-24,12350,12500,12100,12200,205204,279211.0,22886157.0
2013-06-25,12050,12200,11450,11650,268477,266624.0,22886157.0
2013-06-26,11700,12050,11600,11850,157364,271201.0,22886157.0
2013-06-27,11950,12250,11900,12250,259257,280355.0,22886157.0
2013-06-28,12300,12350,12050,12200,191535,279211.0,22886157.0
2013-07-01,12200,13300,12200,13150,647389,300953.0,22886157.0
2013-07-02,13150,13450,13050,13250,412427,303242.0,22886157.0
2013-07-03,13400,13500,12850,12950,342324,296376.0,22886157.0
2013-07-04,13000,13150,12650,13100,243019,299809.0,22886157.0
2013-07-05,13200,13450,12800,12950,255921,296376.0,22886157.0
2013-07-08,13050,13150,12550,12800,157337,292943.0,22886157.0
2013-07-09,12800,13550,12800,13550,439110,310107.0,22886157.0
2013-07-10,13550,13600,13050,13350,366849,305530.0,22886157.0
2013-07-11,13450,13500,13150,13200,352237,302097.0,22886157.0
2013-07-12,13300,13800,13200,13650,494556,312396.0,22886157.0
2013-07-15,13650,13800,13500,13650,255169,312396.0,22886157.0
2013-07-16,13700,13850,13450,13650,343491,312396.0,22886157.0
2013-07-17,13750,14050,13600,13950,328973,319262.0,22886157.0
2013-07-18,13950,14100,13600,13800,306636,315829.0,22886157.0
2013-07-19,13850,13900,13500,13750,273435,314685.0,22886157.0
2013-07-22,13650,13750,13300,13350,222336,305530.0,22886157.0
2013-07-23,13450,13850,13400,13800,360390,315829.0,22886157.0
2013-07-24,13850,13950,13350,13500,164998,308963.0,22886157.0
2013-07-25,13400,13500,12900,13200,322765,302097.0,22886157.0
2013-07-26,13300,13600,13150,13450,210121,307819.0,22886157.0
2013-07-29,13500,13500,13050,13100,195026,299809.0,22886157.0
2013-07-30,13150,13300,12650,12800,306456,292943.0,22886157.0
2013-07-31,12700,13150,12700,13150,261964,300953.0,22886157.0
2013-08-01,13150,13350,12950,13350,151951,305530.0,22886157.0
2013-08-02,13400,13450,13050,13250,151467,303242.0,22886157.0
2013-08-05,13300,13400,12950,13050,151853,298664.0,22886157.0
2013-08-06,13050,13100,12550,12700,237387,290654.0,22886157.0
2013-08-07,12600,12950,12550,12850,168805,294087.0,22886157.0
2013-08-08,12850,13000,12550,12750,316913,291799.0,22886157.0
2013-08-09,12900,13150,12600,12700,211668,290654.0,22886157.0
2013-08-12,12700,12950,12550,12650,162931,289510.0,22886157.0
2013-08-13,12800,13150,12700,13150,249540,300953.0,22886157.0
2013-08-14,13200,13250,13050,13050,97001,298664.0,22886157.0
2013-08-16,12650,13100,12650,13100,59220,299809.0,22886157.0
2013-08-19,12950,13100,12700,12800,112265,292943.0,22886157.0
2013-08-20,12750,13150,12650,12700,116314,290654.0,22886157.0
2013-08-21,12700,12800,12150,12500,144357,286077.0,22886157.0
2013-08-22,12200,12900,12150,12850,184495,294087.0,22886157.0
2013-08-23,12850,13200,12650,13200,110815,302097.0,22886157.0
2013-08-26,13250,13350,13150,13150,87562,300953.0,22886157.0
2013-08-27,13050,13450,12900,12900,99008,295231.0,22886157.0
2013-08-28,12700,13150,12600,13100,62698,299809.0,22886157.0
2013-08-29,13200,13300,13050,13100,93438,299809.0,22886157.0
2013-08-30,13250,13250,12850,13000,105903,297520.0,22886157.0
2013-09-02,13000,13400,12850,13400,109835,306675.0,22886157.0
2013-09-03,13300,13750,13200,13500,206753,308963.0,22886157.0
2013-09-04,13550,13700,13400,13500,86516,308963.0,22886157.0
2013-09-05,13550,13900,13500,13750,198147,314685.0,22886157.0
2013-09-06,13750,13800,13300,13450,96764,307819.0,22886157.0
2013-09-09,13450,13500,13150,13400,68405,306675.0,22886157.0
2013-09-10,13400,13400,13000,13150,152011,300953.0,22886157.0
2013-09-11,13050,13400,13050,13400,194805,306675.0,22886157.0
2013-09-12,13300,13450,13100,13350,103401,305530.0,22886157.0
2013-09-13,13500,13550,13100,13100,87248,299809.0,22886157.0
2013-09-16,13100,13200,12700,12750,109145,291799.0,22886157.0
2013-09-17,12700,13000,12650,12900,45565,295231.0,22886157.0
2013-09-23,12950,13000,12550,12750,101431,291799.0,22886157.0
2013-09-24,12600,12900,12600,12850,52457,294087.0,22886157.0
2013-09-25,12800,12900,12500,12850,96299,294087.0,22886157.0
2013-09-26,12850,12900,12650,12850,67803,294087.0,22886157.0
2013-09-27,12850,12900,12700,12750,99728,291799.0,22886157.0
2013-09-30,12650,12700,12350,12400,83164,283788.0,22886157.0
2013-10-01,12400,12600,12300,12350,64442,282644.0,22886157.0
2013-10-02,12400,12700,12400,12700,75779,290654.0,22886157.0
2013-10-04,12650,12650,12200,12200,100539,279211.0,22886157.0
2013-10-07,12200,12300,12050,12100,40563,276922.0,22886157.0
2013-10-08,12050,12150,11750,12000,164492,274634.0,22886157.0
2013-10-10,12300,12350,11950,11950,76537,273490.0,22886157.0
2013-10-11,12150,12150,11700,11700,159827,267768.0,22886157.0
2013-10-14,11750,11850,11600,11600,82594,265479.0,22886157.0
2013-10-15,11750,11900,11550,11600,97495,265479.0,22886157.0
2013-10-16,11600,12000,11050,11500,263879,263191.0,22886157.0
2013-10-17,11600,12100,11500,11900,186025,272345.0,22886157.0
2013-10-18,12000,12400,11850,12300,120881,281500.0,22886157.0
2013-10-21,12450,12450,12100,12350,88342,282644.0,22886157.0
2013-10-22,12250,12500,12250,12500,109072,286077.0,22886157.0
2013-10-23,12500,12550,12300,12350,158378,282644.0,22886157.0
2013-10-24,12450,12600,12300,12450,46860,284933.0,22886157.0
2013-10-25,12550,12800,12350,12500,167392,286077.0,22886157.0
2013-10-28,12500,12600,12400,12550,97933,287221.0,22886157.0
2013-10-29,12600,12600,12400,12400,75299,283788.0,22886157.0
2013-10-30,12400,12650,12400,12600,72044,288366.0,22886157.0
2013-10-31,12600,12750,12500,12550,51399,287221.0,22886157.0
2013-11-01,12600,12750,12350,12650,118770,289510.0,22886157.0
2013-11-04,12550,12700,12500,12550,30026,287221.0,22886157.0
2013-11-05,12400,12550,12300,12400,57489,283788.0,22886157.0
2013-11-06,12400,12500,12300,12450,62137,284933.0,22886157.0
2013-11-07,12400,12400,12150,12250,41870,280355.0,22886157.0
2013-11-08,12050,12400,11850,12200,134107,279211.0,22886157.0
2013-11-11,12300,12300,11750,11750,98886,268912.0,22886157.0
2013-11-12,11600,12150,11600,12000,31175,274634.0,22886157.0
2013-11-13,12000,12100,11750,11950,26187,273490.0,22886157.0
2013-11-14,12100,12100,11850,11950,30208,273490.0,22886157.0
2013-11-15,11950,11950,11750,11850,48165,271201.0,22886157.0
2013-11-18,11800,11900,11700,11700,50598,267768.0,22886157.0
2013-11-19,11650,11850,11350,11500,86473,263191.0,22886157.0
2013-11-20,11500,11500,11000,11100,203979,254036.0,22886157.0
2013-11-21,11050,11400,11050,11250,73770,257469.0,22886157.0
2013-11-22,11250,11450,11200,11350,27453,259758.0,22886157.0
2013-11-25,11350,11550,11250,11500,55263,263191.0,22886157.0
2013-11-26,11500,11550,11300,11450,40142,262046.0,22886157.0
2013-11-27,11400,11500,11200,11450,71346,262046.0,22886157.0
2013-11-28,11400,11750,11400,11600,48235,265479.0,22886157.0
2013-11-29,11600,11600,11400,11600,33108,265479.0,22886157.0
2013-12-02,11850,11850,11200,11400,106300,260902.0,22886157.0
2013-12-03,11350,11400,11150,11200,54856,256325.0,22886157.0
2013-12-04,11150,11450,11150,11450,53652,262046.0,22886157.0
2013-12-05,11350,11550,11300,11550,47984,264335.0,22886157.0
2013-12-06,11500,11600,11400,11550,62378,264335.0,22886157.0
2013-12-09,11550,11600,11300,11350,53674,259758.0,22886157.0
2013-12-10,11400,11450,11100,11250,88306,257469.0,22886157.0
2013-12-11,11250,11500,11200,11400,48917,260902.0,22886157.0
2013-12-12,11200,11700,11200,11600,59733,265479.0,22886157.0
2013-12-13,11500,11700,11400,11700,39831,267768.0,22886157.0
2013-12-16,11700,11700,11300,11400,61571,260902.0,22886157.0
2013-12-17,11500,11600,11400,11600,46972,265479.0,22886157.0
2013-12-18,11600,11800,11450,11750,48854,268912.0,22886157.0
2013-12-19,11750,11800,11550,11700,60390,267768.0,22886157.0
2013-12-20,11700,11900,11600,11900,46872,272345.0,22886157.0
2013-12-23,11850,12050,11800,11900,36448,272345.0,22886157.0
2013-12-24,11800,12000,11750,11900,55981,272345.0,22886157.0
2013-12-26,12050,12100,11950,12050,29573,275778.0,22886157.0
2013-12-27,11900,12150,11900,12050,33130,275778.0,22886157.0
2013-12-30,12050,12150,11850,12050,23254,275778.0,22886157.0
2014-01-02,12050,12050,11650,11800,47097,270057.0,22886157.0
2014-01-03,11700,11900,11650,11800,28039,270057.0,22886157.0
2014-01-06,11800,11850,11600,11600,29072,265479.0,22886157.0
2014-01-07,11550,11950,11550,11950,38744,273490.0,22886157.0
2014-01-08,11900,12150,11800,11900,61904,272345.0,22886157.0
2014-01-09,11850,11950,11800,11900,16670,272345.0,22886157.0
2014-01-10,11900,12050,11550,11700,40231,267768.0,22886157.0
2014-01-13,11650,11750,11550,11650,48052,266624.0,22886157.0
2014-01-14,11650,11750,11300,11400,80794,260902.0,22886157.0
2014-01-15,11400,11500,11300,11450,37730,262046.0,22886157.0
2014-01-16,11500,12150,11350,12100,150655,276922.0,22886157.0
2014-01-17,12050,12650,11900,12400,248228,283788.0,22886157.0
2014-01-20,12350,12550,12150,12450,120378,284933.0,22886157.0
2014-01-21,12450,12500,11950,11950,124418,273490.0,22886157.0
2014-01-22,12050,12100,11750,11800,87996,270057.0,22886157.0
2014-01-23,11800,11900,11750,11800,60648,270057.0,22886157.0
2014-01-24,11800,11900,11350,11850,151297,271201.0,22886157.0
2014-01-27,11550,11850,11500,11700,52082,267768.0,22886157.0
2014-01-28,11700,11850,11550,11750,78156,268912.0,22886157.0
2014-01-29,11750,11900,11650,11700,49609,267768.0,22886157.0
2014-02-03,11750,12000,11700,11900,38559,272345.0,22886157.0
2014-02-04,11700,12150,11600,12000,124482,274634.0,22886157.0
2014-02-05,12150,12150,11900,11900,60397,272345.0,22886157.0
2014-02-06,11850,12050,11750,11850,69855,271201.0,22886157.0
2014-02-07,12000,12550,12000,12450,301219,284933.0,22886157.0
2014-02-10,12200,12350,12000,12150,183978,278067.0,22886157.0
2014-02-11,12250,12250,12050,12100,91703,276922.0,22886157.0
2014-02-12,12250,12300,12050,12050,94107,275778.0,22886157.0
2014-02-13,12050,12300,11850,11850,100781,271201.0,22886157.0
2014-02-14,12000,12300,11950,12150,119094,278067.0,22886157.0
2014-02-17,12300,12350,12150,12150,83636,278067.0,22886157.0
2014-02-18,12150,12350,12150,12300,70186,281500.0,22886157.0
2014-02-19,12300,12750,12300,12650,281361,289510.0,22886157.0
2014-02-20,12750,13050,12550,12850,323372,294087.0,22886157.0
2014-02-21,13100,13800,13050,13500,694038,308963.0,22886157.0
2014-02-24,13500,13500,13050,13100,304969,299809.0,22886157.0
2014-02-25,13250,13300,12900,13150,465204,300953.0,22886157.0
2014-02-26,13150,13200,12900,13100,173352,299809.0,22886157.0
2014-02-27,13000,13100,12800,12900,97016,295231.0,22886157.0
2014-02-28,12900,13050,12700,12800,163215,292943.0,22886157.0
2014-03-03,12700,12950,12700,12900,135765,295231.0,22886157.0
2014-03-04,12850,13100,12700,13100,144989,299809.0,22886157.0
2014-03-05,13100,13200,12950,12950,138373,296376.0,22886157.0
2014-03-06,12950,13050,12750,12750,118073,291799.0,22886157.0
2014-03-07,12800,13150,12800,13100,146980,299809.0,22886157.0
2014-03-10,13100,13100,12800,12800,96409,292943.0,22886157.0
2014-03-11,13150,13900,13100,13700,962362,313540.0,22886157.0
2014-03-12,13700,13900,13500,13700,504431,313540.0,22886157.0
2014-03-13,13950,14300,13850,14150,447195,323839.0,22886157.0
2014-03-14,13850,14350,13750,14100,339164,322695.0,22886157.0
2014-03-17,13950,14300,13250,13500,388656,308963.0,22886157.0
2014-03-18,13600,13800,13350,13650,230001,312396.0,22886157.0
2014-03-19,13650,14000,13350,13850,194778,316973.0,22886157.0
2014-03-20,13900,13900,13600,13700,68277,313540.0,22886157.0
2014-03-21,13800,14100,13650,14100,233704,322695.0,22886157.0
2014-03-24,13950,14100,13700,14100,161232,322695.0,22886157.0
2014-03-25,14000,14000,13450,13450,222696,307819.0,22886157.0
2014-03-26,13500,13750,13250,13550,153023,310107.0,22886157.0
2014-03-27,13400,13650,13250,13600,57607,311252.0,22886157.0
2014-03-28,13650,13650,13050,13400,147790,306675.0,22886157.0
2014-03-31,13400,13400,12950,13100,88124,299809.0,22886157.0
2014-04-01,13150,13300,13000,13200,75381,302097.0,22886157.0
2014-04-02,13250,13450,13150,13450,84486,307819.0,22886157.0
2014-04-03,13350,13500,13000,13000,94155,297520.0,22886157.0
2014-04-04,13000,13250,13000,13050,71932,298664.0,22886157.0
2014-04-07,13000,13150,12800,12900,80777,295231.0,22886157.0
2014-04-08,12900,13000,12700,12800,106106,292943.0,22886157.0
2014-04-09,12900,13150,12700,12800,142769,292943.0,22886157.0
2014-04-10,12900,13050,12400,12650,103696,289510.0,22886157.0
2014-04-11,12500,12850,12500,12650,49329,289510.0,22886157.0
2014-04-14,12800,13200,12650,13100,131223,299809.0,22886157.0
2014-04-15,13050,13100,12900,13050,81559,298664.0,22886157.0
2014-04-16,12950,13000,12750,12800,52120,292943.0,22886157.0
2014-04-17,12900,13000,12700,12700,51198,290654.0,22886157.0
2014-04-18,12900,12950,12700,12900,69970,295231.0,22886157.0
2014-04-21,13000,13000,12600,12750,70404,291799.0,22886157.0
2014-04-22,12800,12900,12650,12800,67865,292943.0,22886157.0
2014-04-23,12900,12900,12550,12600,92845,288366.0,22886157.0
2014-04-24,12600,12650,12200,12300,109466,281500.0,22886157.0
2014-04-25,12300,12450,12250,12400,53189,283788.0,22886157.0
2014-04-28,12450,12500,12150,12500,42354,286077.0,22886157.0
2014-04-29,12600,12650,12250,12300,46631,281500.0,22886157.0
2014-04-30,12400,12550,12150,12500,68188,286077.0,22886157.0
2014-05-02,12600,12700,12400,12700,54065,290654.0,22886157.0
2014-05-07,12700,12700,12000,12200,82396,279211.0,22886157.0
2014-05-08,12250,12300,11850,12050,95438,275778.0,22886157.0
2014-05-09,12050,12250,11950,12150,76705,278067.0,22886157.0
2014-05-12,12150,12400,12050,12150,95617,278067.0,22886157.0
2014-05-13,12200,12500,12150,12400,64526,283788.0,22886157.0
2014-05-14,12500,12500,12250,12500,41195,286077.0,22886157.0
2014-05-15,12450,12650,12350,12600,43992,288366.0,22886157.0
2014-05-16,12550,12550,12250,12350,59906,282644.0,22886157.0
2014-05-19,12400,12750,12300,12650,108241,289510.0,22886157.0
2014-05-20,12550,12650,12250,12250,72729,280355.0,22886157.0
2014-05-21,12400,12400,12100,12200,71475,279211.0,22886157.0
2014-05-22,12200,12300,12050,12200,73043,279211.0,22886157.0
2014-05-23,12250,12450,12050,12400,79544,283788.0,22886157.0
2014-05-26,12350,12550,12350,12500,50481,286077.0,22886157.0
2014-05-27,12500,12500,12200,12250,42738,280355.0,22886157.0
2014-05-28,12300,12300,12100,12150,67892,278067.0,22886157.0
2014-05-29,12200,12450,12100,12450,60194,284933.0,22886157.0
2014-05-30,12450,12450,11900,12000,132276,274634.0,22886157.0
2014-06-02,12050,12050,11600,11650,115169,266624.0,22886157.0
2014-06-03,11700,11850,11550,11650,60233,266624.0,22886157.0
2014-06-05,11600,11900,11550,11650,83032,266624.0,22886157.0
2014-06-09,11700,11850,11650,11850,22362,271201.0,22886157.0
2014-06-10,11850,11900,11650,11750,52603,268912.0,22886157.0
2014-06-11,11750,11850,11650,11750,33736,268912.0,22886157.0
2014-06-12,11700,11900,11650,11750,56525,268912.0,22886157.0
2014-06-13,11750,12100,11700,11900,74273,272345.0,22886157.0
2014-06-16,11900,12300,11800,12150,66666,278067.0,22886157.0
2014-06-17,12100,12350,12100,12250,53227,280355.0,22886157.0
2014-06-18,12150,12400,12150,12150,62336,278067.0,22886157.0
2014-06-19,12350,12450,12150,12350,102937,282644.0,22886157.0
2014-06-20,12300,12450,11950,12200,96010,279211.0,22886157.0
2014-06-23,12300,12450,11750,11900,168801,272345.0,22886157.0
2014-06-24,11950,12000,11750,11750,39812,268912.0,22886157.0
2014-06-25,11850,11900,11400,11450,85722,262046.0,22886157.0
2014-06-26,11550,11700,11500,11500,21201,263191.0,22886157.0
2014-06-27,11550,11650,11450,11450,53460,262046.0,22886157.0
2014-06-30,11500,11650,11350,11400,99654,260902.0,22886157.0
2014-07-01,11500,12150,11500,11750,109788,268912.0,22886157.0
2014-07-02,11850,11950,11650,11650,52340,266624.0,22886157.0
2014-07-03,11700,11850,11650,11800,43975,270057.0,22886157.0
2014-07-04,11800,11900,11450,11600,78119,265479.0,22886157.0
2014-07-07,11600,11600,11400,11450,55799,262046.0,22886157.0
2014-07-08,11450,11550,11250,11400,58229,260902.0,22886157.0
2014-07-09,11400,11700,11300,11650,75425,266624.0,22886157.0
2014-07-10,11550,11650,11300,11500,80511,263191.0,22886157.0
2014-07-11,11400,11650,11400,11650,44379,266624.0,22886157.0
2014-07-14,11650,11750,11400,11750,52848,268912.0,22886157.0
2014-07-15,11650,11800,11450,11650,81927,266624.0,22886157.0
2014-07-16,11750,11800,11550,11800,61064,270057.0,22886157.0
2014-07-17,11800,11900,11550,11600,88391,265479.0,22886157.0
2014-07-18,11550,11700,11500,11500,33274,263191.0,22886157.0
2014-07-21,11550,11600,11450,11550,56996,264335.0,22886157.0
2014-07-22,11500,11700,11400,11600,56898,265479.0,22886157.0
2014-07-23,11700,11750,11500,11500,75967,263191.0,22886157.0
2014-07-24,11600,11650,11450,11450,46734,262046.0,22886157.0
2014-07-25,11500,11600,11450,11500,64860,263191.0,22886157.0
2014-07-28,11500,11550,11200,11350,100734,259758.0,22886157.0
2014-07-29,11350,11400,11100,11100,114030,254036.0,22886157.0
2014-07-30,11150,11200,10650,10900,181626,249459.0,22886157.0
2014-07-31,10850,10950,10500,10950,171077,250603.0,22886157.0
2014-08-01,10650,11100,10650,11050,50280,252892.0,22886157.0
2014-08-04,11200,11350,11150,11350,88203,259758.0,22886157.0
2014-08-05,11350,11450,11300,11350,69305,259758.0,22886157.0
2014-08-06,11250,11400,11100,11300,60568,258614.0,22886157.0
2014-08-07,11300,11400,11200,11300,21213,258614.0,22886157.0
2014-08-08,11250,11350,11150,11250,23093,257469.0,22886157.0
2014-08-11,11400,11450,11250,11300,20004,258614.0,22886157.0
2014-08-12,11300,11400,11200,11300,32826,258614.0,22886157.0
2014-08-13,11350,11550,11200,11350,75230,259758.0,22886157.0
2014-08-14,11450,11500,11200,11300,64998,258614.0,22886157.0
2014-08-18,11300,11500,11250,11450,37234,262046.0,22886157.0
2014-08-19,11350,11450,11250,11350,38740,259758.0,22886157.0
2014-08-20,11300,11450,11150,11250,67894,257469.0,22886157.0
2014-08-21,11200,11350,11200,11200,23725,256325.0,22886157.0
2014-08-22,11350,11350,11100,11100,50595,254036.0,22886157.0
2014-08-25,11150,11300,11050,11150,36934,255181.0,22886157.0
2014-08-26,11200,11350,10850,10900,65099,249459.0,22886157.0
2014-08-27,10950,10950,10800,10900,52763,249459.0,22886157.0
2014-08-28,10950,11050,10800,10850,62083,248315.0,22886157.0
2014-08-29,10900,11050,10750,11000,33105,251748.0,22886157.0
2014-09-01,11100,11100,10850,11000,38121,251748.0,22886157.0
2014-09-02,10950,11050,10850,10950,30481,250603.0,22886157.0
2014-09-03,10950,11000,10800,10900,29211,249459.0,22886157.0
2014-09-04,10900,11050,10900,10950,18961,250603.0,22886157.0
2014-09-05,11100,11350,11050,11200,52714,256325.0,22886157.0
2014-09-11,11300,11650,11300,11450,96495,262046.0,22886157.0
2014-09-12,11500,11600,11350,11550,51254,264335.0,22886157.0
2014-09-15,11600,11650,11450,11500,20619,263191.0,22886157.0
2014-09-16,11550,11600,11400,11600,36164,265479.0,22886157.0
2014-09-17,11600,11650,11450,11550,39533,264335.0,22886157.0
2014-09-18,11600,11600,11200,11450,60975,262046.0,22886157.0
2014-09-19,11350,11450,11200,11450,85771,262046.0,22886157.0
2014-09-22,11400,11450,11250,11250,28476,257469.0,22886157.0
2014-09-23,11300,11450,11150,11450,40457,262046.0,22886157.0
2014-09-24,11450,11500,11200,11400,33652,260902.0,22886157.0
2014-09-25,11450,11500,11250,11400,49460,260902.0,22886157.0
2014-09-26,11300,11500,11200,11400,49069,260902.0,22886157.0
2014-09-29,11450,11450,11150,11300,76372,258614.0,22886157.0
2014-09-30,11300,11350,11050,11250,60632,257469.0,22886157.0
2014-10-01,11300,11550,10900,11150,177737,255181.0,22886157.0
2014-10-02,10950,11100,10750,10950,82896,250603.0,22886157.0
2014-10-06,10950,11050,10650,10700,61844,244882.0,22886157.0
2014-10-07,10700,10750,10300,10350,100468,236872.0,22886157.0
2014-10-08,10300,10600,10300,10600,35204,242593.0,22886157.0
2014-10-10,10500,10600,10400,10450,46317,239160.0,22886157.0
2014-10-13,10550,10600,10200,10250,55402,234583.0,22886157.0
2014-10-14,10050,10350,10050,10050,92577,230006.0,22886157.0
2014-10-15,10100,10200,10000,10000,65447,228862.0,22886157.0
2014-10-16,10000,10100,9800,10100,73359,231150.0,22886157.0
2014-10-17,10000,10100,9770,9930,142325,227260.0,22886157.0
2014-10-20,9930,10150,9880,10100,41037,231150.0,22886157.0
2014-10-21,10100,10500,10050,10500,73946,240305.0,22886157.0
2014-10-22,10400,10550,10200,10500,64185,240305.0,22886157.0
2014-10-23,10450,10650,10350,10500,49565,240305.0,22886157.0
2014-10-24,10500,10550,10250,10300,52543,235727.0,22886157.0
2014-10-27,10300,10550,10200,10550,44214,241449.0,22886157.0
2014-10-28,10450,10550,10250,10300,43848,235727.0,22886157.0
2014-10-29,10300,10450,10150,10250,78741,234583.0,22886157.0
2014-10-30,10300,10400,10200,10250,26636,234583.0,22886157.0
2014-10-31,10300,10550,10250,10400,22917,238016.0,22886157.0
2014-11-03,10450,10550,10050,10250,47327,234583.0,22886157.0
2014-11-04,10250,10250,10000,10050,56871,230006.0,22886157.0
2014-11-05,9610,10200,9610,10200,43262,233439.0,22886157.0
2014-11-06,10050,10300,10050,10200,32455,233439.0,22886157.0
2014-11-07,10300,10950,10150,10650,139870,243738.0,22886157.0
2014-11-10,10750,11350,10650,11250,169724,257469.0,22886157.0
2014-11-11,11450,11600,11350,11350,140432,259758.0,22886157.0
2014-11-12,11450,11750,11300,11650,84631,266624.0,22886157.0
2014-11-13,11600,11800,11600,11650,96681,266624.0,22886157.0
2014-11-14,11650,11800,11600,11750,59212,268912.0,22886157.0
2014-11-17,11750,11800,11600,11700,56249,267768.0,22886157.0
2014-11-18,11600,11750,11500,11700,57208,267768.0,22886157.0
2014-11-19,11750,11850,11400,11500,76912,263191.0,22886157.0
2014-11-20,11550,11550,11300,11500,58985,263191.0,22886157.0
2014-11-21,11500,11800,11400,11650,59728,266624.0,22886157.0
2014-11-24,11450,11750,11450,11650,51494,266624.0,22886157.0
2014-11-25,11650,11950,11450,11600,55758,265479.0,22886157.0
2014-11-26,11500,11750,11500,11750,44307,268912.0,22886157.0
2014-11-27,11650,11900,11600,11650,74917,266624.0,22886157.0
2014-11-28,11700,12100,11500,12000,98815,274634.0,22886157.0
2014-12-01,12050,12500,12050,12400,168881,283788.0,22886157.0
2014-12-02,12500,12850,12400,12750,190079,291799.0,22886157.0
2014-12-03,12850,13150,12800,13000,191626,297520.0,22886157.0
2014-12-04,13000,13150,12800,12950,147375,296376.0,22886157.0
2014-12-05,13000,13200,12850,13150,159517,300953.0,22886157.0
2014-12-08,13150,13200,12900,13050,167502,298664.0,22886157.0
2014-12-09,12950,13150,12900,13000,160482,297520.0,22886157.0
2014-12-10,12900,13100,12750,13000,145565,297520.0,22886157.0
2014-12-11,13050,13350,12900,13300,150441,304386.0,22886157.0
2014-12-12,13400,13400,13000,13100,55648,299809.0,22886157.0
2014-12-15,12900,13300,12850,13050,105445,298664.0,22886157.0
2014-12-16,13000,13350,13000,13000,92523,297520.0,22886157.0
2014-12-17,12900,13300,12550,13200,342213,302097.0,22886157.0
2014-12-18,13400,13600,13100,13450,131188,307819.0,22886157.0
2014-12-19,13450,13650,13250,13400,98659,306675.0,22886157.0
