스타모빌리티(158310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-18,5590,5590,5160,5310,73531,22414.0,4221000.0
2014-12-19,5480,5480,5220,5220,40388,22034.0,4221000.0
2014-12-22,5220,5440,5200,5240,21008,22118.0,4221000.0
2014-12-23,5280,5280,5050,5110,30048,21569.0,4221000.0
2014-12-24,5120,5210,5030,5130,24659,21654.0,4221000.0
2014-12-26,5270,5270,5070,5070,21611,21400.0,4221000.0
2014-12-29,5060,5160,4780,4780,71128,20176.0,4221000.0
2014-12-30,4715,4840,4620,4735,28471,19986.0,4221000.0
2015-01-02,4735,4825,4700,4750,19611,20050.0,4221000.0
2015-01-05,4750,4845,4740,4820,16603,20345.0,4221000.0
2015-01-06,4780,4885,4770,4885,23187,20620.0,4221000.0
2015-01-07,4950,5090,4825,4905,30967,20704.0,4221000.0
2015-01-08,4920,5050,4920,5000,25516,21105.0,4221000.0
2015-01-09,5010,5070,4930,5010,20540,21147.0,4221000.0
2015-01-12,5030,5070,4900,5000,31280,21105.0,4221000.0
2015-01-13,4930,5000,4870,4900,25466,20683.0,4221000.0
2015-01-14,4855,4925,4830,4870,14822,20556.0,4221000.0
2015-01-15,4905,5050,4820,5050,23716,21316.0,4221000.0
2015-01-16,5030,5090,4945,5070,26426,21400.0,4221000.0
2015-01-19,5100,5310,5070,5170,45529,21823.0,4221000.0
2015-01-20,5180,5270,5070,5210,47881,21991.0,4221000.0
2015-01-21,5210,5270,5060,5140,22236,21696.0,4221000.0
2015-01-22,5250,5250,4945,4950,29736,20894.0,4221000.0
2015-01-23,4960,5030,4920,5010,24519,21147.0,4221000.0
2015-01-26,5010,5040,4945,4955,16647,20915.0,4221000.0
2015-01-27,5050,5050,4905,4960,15439,20936.0,4221000.0
2015-01-28,4985,5030,4920,5000,16509,21105.0,4221000.0
2015-01-29,5000,5170,4935,5170,61205,21823.0,4221000.0
2015-01-30,5430,5820,5200,5350,326007,22582.0,4221000.0
2015-02-02,5380,5630,5320,5530,81470,23342.0,4221000.0
2015-02-03,5500,5600,5330,5420,71173,22878.0,4221000.0
2015-02-04,5420,5590,5370,5370,61236,22667.0,4221000.0
2015-02-05,5380,5500,5290,5500,44561,23216.0,4221000.0
2015-02-06,5570,5580,5420,5470,38402,23089.0,4221000.0
2015-02-09,5480,5550,5380,5380,17859,22709.0,4221000.0
2015-02-10,5400,5430,5220,5350,22820,22582.0,4221000.0
2015-02-11,5350,5800,5270,5580,123784,23553.0,4221000.0
2015-02-12,5590,5750,5490,5530,60791,23342.0,4221000.0
2015-02-13,5360,5370,4930,5030,175311,21232.0,4221000.0
2015-02-16,5080,5080,4825,4910,89150,20725.0,4221000.0
2015-02-17,4910,4940,4830,4940,35649,20852.0,4221000.0
2015-02-23,5030,5050,4930,5040,39942,21274.0,4221000.0
2015-02-24,4995,5170,4995,5130,34932,21654.0,4221000.0
2015-02-25,5150,5170,5090,5170,21395,21823.0,4221000.0
2015-02-26,5240,5290,5130,5230,37620,22076.0,4221000.0
2015-02-27,5230,5370,5230,5330,35945,22498.0,4221000.0
2015-03-02,5420,5420,5280,5380,29815,22709.0,4221000.0
2015-03-03,5590,5590,5380,5480,19989,23131.0,4221000.0
2015-03-04,5480,5540,5340,5500,29798,23216.0,4221000.0
2015-03-05,5550,5570,5400,5500,44753,23216.0,4221000.0
2015-03-06,5500,5560,5340,5340,26996,22540.0,4221000.0
2015-03-09,5360,5710,5360,5500,115115,23216.0,4221000.0
2015-03-10,5560,5580,5380,5440,32009,22962.0,4221000.0
2015-03-11,5390,5930,5350,5850,196952,24693.0,4221000.0
2015-03-12,5960,6270,5850,6140,329886,25917.0,4221000.0
2015-03-13,6200,6200,5840,6040,99612,25495.0,4221000.0
2015-03-16,6060,6160,5860,6010,110656,25368.0,4221000.0
2015-03-17,5950,6080,5820,5960,87667,25157.0,4221000.0
2015-03-18,5910,6500,5870,6330,313245,26719.0,4221000.0
2015-03-19,6370,6390,5920,5950,167821,25115.0,4221000.0
2015-03-20,5950,5980,5800,5840,57863,24651.0,4221000.0
2015-03-23,5840,5980,5760,5780,49497,24397.0,4221000.0
2015-03-24,5780,5960,5720,5960,54689,25157.0,4221000.0
2015-03-25,6030,6030,5810,5830,39860,24608.0,4221000.0
2015-03-26,5830,5970,5800,5880,27039,24819.0,4221000.0
2015-03-27,5890,5990,5820,5890,25054,24862.0,4221000.0
2015-03-30,6000,6200,5860,6160,64216,26001.0,4221000.0
2015-03-31,6170,6310,6000,6000,72177,25326.0,4221000.0
2015-04-01,6000,6050,5770,5770,53441,24355.0,4221000.0
2015-04-02,5810,5840,5730,5750,27567,24271.0,4221000.0
2015-04-03,5790,5900,5760,5880,31894,24819.0,4221000.0
2015-04-06,5880,5980,5730,5980,38908,25242.0,4221000.0
2015-04-07,6090,6090,5900,5920,20102,24988.0,4221000.0
2015-04-08,5920,5990,5890,5960,15853,25157.0,4221000.0
2015-04-09,6010,6010,5850,5880,25821,24819.0,4221000.0
2015-04-10,5830,5890,5750,5880,43659,24819.0,4221000.0
2015-04-13,5900,6080,5780,6080,77865,25664.0,4221000.0
2015-04-14,6130,6160,5890,5980,51982,25242.0,4221000.0
2015-04-15,6000,6210,5900,6210,83709,26212.0,4221000.0
2015-04-16,6200,6210,6020,6140,59339,25917.0,4221000.0
2015-04-17,6170,6610,6040,6510,202539,27479.0,4221000.0
2015-04-20,6450,6970,6360,6900,131995,29125.0,4221000.0
2015-04-21,6930,7000,6760,6930,59727,29252.0,4221000.0
2015-04-22,6960,7100,6180,6670,105761,28154.0,4221000.0
2015-04-23,6770,6830,6380,6480,38670,27352.0,4221000.0
2015-04-24,6430,6560,6250,6310,50794,26635.0,4221000.0
2015-04-27,6390,6650,6320,6560,24130,27690.0,4221000.0
2015-04-28,6680,6680,6340,6450,19410,27225.0,4221000.0
2015-04-29,6530,6530,6060,6060,53028,25579.0,4221000.0
2015-04-30,6070,6130,5910,6060,27379,25579.0,4221000.0
2015-05-04,6060,6120,5800,5820,40829,24566.0,4221000.0
2015-05-06,5700,5810,5560,5730,28117,24186.0,4221000.0
2015-05-07,5660,5870,5540,5870,25062,24777.0,4221000.0
2015-05-08,5850,5970,5760,5800,15837,24482.0,4221000.0
2015-05-11,5800,6040,5720,6010,22311,25368.0,4221000.0
2015-05-12,6050,6050,5830,5900,29440,24904.0,4221000.0
2015-05-13,5900,6300,5900,6200,52509,26170.0,4221000.0
2015-05-14,6300,6300,6110,6170,21521,26044.0,4221000.0
2015-05-15,6130,6170,5910,5910,37966,24946.0,4221000.0
2015-05-18,5820,5820,5280,5450,101272,23004.0,4221000.0
2015-05-19,5470,5700,5420,5660,33363,23891.0,4221000.0
2015-05-20,5660,5700,5460,5610,20402,23680.0,4221000.0
2015-05-21,5610,5900,5560,5700,28077,24060.0,4221000.0
2015-05-22,5700,5960,5700,5960,30782,25157.0,4221000.0
2015-05-26,5960,6130,5810,6090,37709,25706.0,4221000.0
2015-05-27,5950,6150,5940,6080,36154,25664.0,4221000.0
2015-05-28,6150,6270,6030,6110,30603,25790.0,4221000.0
2015-05-29,6150,6200,5900,6000,28724,25326.0,4221000.0
2015-06-01,6020,6590,5870,6540,137300,27605.0,4221000.0
2015-06-02,6540,7390,6440,7090,240026,29927.0,4221000.0
2015-06-03,7190,8150,7030,8150,371034,34401.0,4221000.0
2015-06-04,9370,9370,9000,9370,1151572,39551.0,4221000.0
2015-06-05,9410,10750,9370,10750,1757153,45376.0,4221000.0
2015-06-08,12350,12350,12100,12350,413652,52129.0,4221000.0
2015-06-09,13000,13400,10500,10500,1844120,44320.0,4221000.0
2015-06-10,10950,12050,10700,12050,486945,50863.0,4221000.0
2015-06-11,12250,12950,10300,11100,1185400,46853.0,4221000.0
2015-06-12,10800,12750,10550,12150,669068,51285.0,4221000.0
2015-06-15,12400,12850,11200,12200,230690,51496.0,4221000.0
2015-06-16,12200,15000,11950,12600,755799,53185.0,4221000.0
2015-06-17,13000,14600,12750,14500,322302,61204.0,4221000.0
2015-06-18,14100,15050,13750,14700,206082,62049.0,4221000.0
2015-06-19,14750,15300,13900,14800,145120,62471.0,4221000.0
2015-06-22,14950,14950,13850,14000,177328,59094.0,4221000.0
2015-06-23,13700,13850,12950,13650,232119,57617.0,4221000.0
2015-06-24,13850,16450,12900,16000,586770,67536.0,4221000.0
2015-06-25,15650,18500,15650,17000,295583,71757.0,4221000.0
2015-06-26,17000,17900,16600,17150,179835,72390.0,4221000.0
2015-06-29,16750,17550,16600,17050,111346,71968.0,4221000.0
2015-06-30,17000,17000,15250,16000,317629,67536.0,4221000.0
2015-07-01,16300,17450,15400,17000,225898,71757.0,4221000.0
2015-07-02,17300,17650,14850,15500,314707,65426.0,4221000.0
2015-07-03,15400,16800,15400,16650,278326,70280.0,4221000.0
2015-07-06,16100,18450,15500,17500,255079,73868.0,4221000.0
2015-07-07,17650,19000,16650,18650,307061,78722.0,4221000.0
2015-07-08,17200,17250,13100,14500,1206204,61204.0,4221000.0
2015-07-09,14650,16800,13850,16800,472720,70913.0,4221000.0
2015-07-10,17650,19650,16850,17450,611435,73656.0,4221000.0
2015-07-13,18550,21900,18550,18750,323235,79144.0,4221000.0
2015-07-14,18750,19600,17750,18800,176802,79355.0,4221000.0
2015-07-15,19000,19350,18000,18600,266308,78511.0,4221000.0
2015-07-16,18600,19000,17500,17550,218831,74079.0,4221000.0
2015-07-17,17850,18650,17000,18450,144191,77877.0,4221000.0
2015-07-20,18150,19200,18150,19200,132211,81043.0,4221000.0
2015-07-21,19800,19800,17650,18950,217903,79988.0,4221000.0
2015-07-22,18950,19050,16100,16350,429219,69013.0,4221000.0
2015-07-23,16300,17150,15500,16100,198399,67958.0,4221000.0
2015-07-24,15150,17000,15150,16950,221309,71546.0,4221000.0
2015-07-27,15950,16000,14500,14700,308927,62049.0,4221000.0
2015-07-28,15050,15050,12600,12900,385277,54451.0,4221000.0
2015-07-29,13500,14800,13400,13900,703311,58672.0,4221000.0
2015-07-30,14400,14400,12400,12600,406521,53185.0,4221000.0
2015-07-31,12000,12300,9990,11000,1078824,46431.0,4221000.0
2015-08-03,11450,11650,10250,10550,359886,44532.0,4221000.0
2015-08-04,10550,10950,10300,10800,233871,45587.0,4221000.0
2015-08-05,10750,11650,10550,11250,256695,47486.0,4221000.0
2015-08-06,11250,11500,10900,11100,179788,46853.0,4221000.0
2015-08-07,11200,11200,10350,10800,177520,45587.0,4221000.0
2015-08-10,10800,11150,10500,10700,112340,45165.0,4221000.0
2015-08-11,10700,10700,9000,9110,869110,38453.0,4221000.0
2015-08-12,8960,9060,8030,8370,447921,35330.0,4221000.0
2015-08-13,8210,8940,8200,8460,292956,35710.0,4221000.0
2015-08-17,8460,8540,8100,8100,118462,34190.0,4221000.0
2015-08-18,7850,8140,7710,7780,155550,32839.0,4221000.0
2015-08-19,7700,8400,7400,8210,299377,34654.0,4221000.0
2015-08-20,8100,8880,8100,8430,285455,35583.0,4221000.0
2015-08-21,8210,8350,7520,8070,127370,34063.0,4221000.0
2015-08-24,8000,8250,7700,7910,87781,33388.0,4221000.0
2015-08-25,7950,8400,7710,8400,157240,35456.0,4221000.0
2015-08-26,8560,8780,8100,8390,160417,35414.0,4221000.0
2015-08-27,8430,8890,8250,8850,220421,37356.0,4221000.0
2015-08-28,8980,9150,8530,8600,239808,36301.0,4221000.0
2015-08-31,8890,8890,8410,8660,96373,36554.0,4221000.0
2015-09-01,8810,9480,8510,8660,370478,36554.0,4221000.0
2015-09-02,8560,8740,8300,8560,142215,36132.0,4221000.0
2015-09-03,8840,9050,8360,8400,145122,35456.0,4221000.0
2015-09-04,8400,8580,7830,8090,195029,34148.0,4221000.0
2015-09-07,8000,8340,7500,8160,146029,34443.0,4221000.0
2015-09-08,8110,8250,7480,7580,141481,31995.0,4221000.0
2015-09-09,7610,7900,7610,7720,133213,32586.0,4221000.0
2015-09-10,7740,7940,7700,7750,77913,32713.0,4221000.0
2015-09-11,7850,8500,7800,8050,163563,33979.0,4221000.0
2015-09-14,8110,8280,7710,7730,69896,32628.0,4221000.0
2015-09-15,7800,8040,7750,7750,50975,32713.0,4221000.0
2015-09-16,7800,7960,7520,7810,107506,32966.0,4221000.0
2015-09-17,7850,7850,7090,7280,206257,30729.0,4221000.0
2015-09-18,7300,7580,7110,7500,110567,31658.0,4221000.0
2015-09-21,7350,8000,7340,8000,252323,33768.0,4221000.0
2015-09-22,8200,9200,8100,9050,737695,38200.0,4221000.0
2015-09-23,9070,9740,9070,9550,444631,41646.0,4360860.0
2015-09-24,9450,9800,9150,9290,274155,40512.0,4360860.0
2015-09-25,9290,9390,9120,9160,127034,39945.0,4360860.0
2015-09-30,9100,9410,8860,9310,94119,40600.0,4360860.0
2015-10-01,9550,10950,9350,10900,548645,47533.0,4360860.0
2015-10-02,11000,12100,9790,10050,994606,43827.0,4360860.0
2015-10-05,9880,10000,9600,9990,304098,43565.0,4360860.0
2015-10-06,10100,10350,9830,9950,114850,43391.0,4360860.0
2015-10-07,9980,10250,9600,10100,174312,44045.0,4360860.0
2015-10-08,10000,11500,9980,10900,287179,47533.0,4360860.0
2015-10-12,11100,11100,9950,10050,252425,43827.0,4360860.0
2015-10-13,10050,10300,9510,9630,155076,41995.0,4360860.0
2015-10-14,9770,9840,9350,9450,98751,41210.0,4360860.0
2015-10-15,9360,9670,9340,9610,56112,41908.0,4360860.0
2015-10-16,9600,9800,9300,9310,85117,40600.0,4360860.0
2015-10-19,9360,10200,9200,9660,120334,42126.0,4360860.0
2015-10-20,9700,10400,9700,10000,97606,43609.0,4360860.0
2015-10-21,10200,11600,9930,10850,471753,47315.0,4360860.0
2015-10-22,10900,11350,10400,11100,217449,48406.0,4360860.0
2015-10-23,11250,11550,10800,10850,164749,47315.0,4360860.0
2015-10-26,11000,11500,10550,11500,113758,50150.0,4360860.0
2015-10-27,11750,12450,11500,12300,273782,53639.0,4360860.0
2015-10-28,12300,12300,11550,11600,153467,50586.0,4360860.0
2015-10-29,11500,11600,10650,10650,176714,46443.0,4360860.0
2015-10-30,10500,11100,10350,10500,106746,45789.0,4360860.0
2015-11-02,10200,10450,9720,9880,179830,43085.0,4360860.0
2015-11-03,9880,10150,9450,9560,98228,41690.0,4360860.0
2015-11-04,9400,9580,8940,9050,208795,39466.0,4360860.0
2015-11-05,9210,9210,8510,8680,193700,37852.0,4360860.0
2015-11-06,8690,9930,8610,9300,204877,40556.0,4360860.0
2015-11-09,9350,9500,8590,8630,118731,37634.0,4360860.0
2015-11-10,8630,8630,7940,8200,123767,35759.0,4360860.0
2015-11-11,8060,8620,8060,8210,65682,35803.0,4360860.0
2015-11-12,8240,9740,8210,9490,146631,41385.0,4360860.0
2015-11-13,9700,10400,9350,9700,165499,42300.0,4360860.0
2015-11-16,9360,9700,9110,9160,85742,39945.0,4360860.0
2015-11-17,9220,9440,8900,9110,55266,39727.0,4360860.0
2015-11-18,9090,9140,8700,8700,76757,37939.0,4360860.0
2015-11-19,8700,9150,8680,8890,50830,38768.0,4360860.0
2015-11-20,8890,9060,8430,8600,66366,37503.0,4360860.0
2015-11-23,8600,8780,8450,8460,63695,36893.0,4360860.0
2015-11-24,8470,8600,8230,8340,61258,36370.0,4360860.0
2015-11-25,8350,8700,8310,8430,52467,36762.0,4360860.0
2015-11-26,8360,8840,8360,8690,49136,37896.0,4360860.0
2015-11-27,8680,8680,8300,8410,82223,36675.0,4360860.0
2015-11-30,8400,8400,7860,8060,92822,35149.0,4360860.0
2015-12-01,7950,8340,5820,7400,269672,32270.0,4360860.0
2015-12-02,7400,7770,7290,7610,45376,33186.0,4360860.0
2015-12-03,7600,7740,7390,7610,34463,33186.0,4360860.0
2015-12-04,7500,8230,7460,8090,55098,35279.0,4360860.0
2015-12-07,8090,8300,7710,8110,54812,35367.0,4360860.0
2015-12-08,8220,8220,7660,7820,47167,34102.0,4360860.0
2015-12-09,7820,7920,7250,7300,73228,31834.0,4360860.0
2015-12-10,7500,7500,6630,6950,106544,30308.0,4360860.0
2015-12-11,6960,7180,6700,6930,44167,30221.0,4360860.0
2015-12-14,6800,7150,6310,6310,90871,27517.0,4360860.0
2015-12-15,6350,6570,6050,6400,62809,27910.0,4360860.0
2015-12-16,6460,6700,6400,6570,55020,28651.0,4360860.0
2015-12-17,6640,6810,6640,6770,47179,29523.0,4360860.0
2015-12-18,6950,6950,6450,6790,40119,29610.0,4360860.0
2015-12-21,6750,6750,6460,6580,47311,28694.0,4360860.0
2015-12-22,6580,6740,6380,6570,47968,29515.0,4492420.0
2015-12-23,6510,6690,6400,6450,67087,28976.0,4492420.0
2015-12-24,6430,8020,6400,7380,268103,33154.0,4492420.0
2015-12-28,7510,7900,7470,7840,122572,35221.0,4492420.0
2015-12-29,8040,8040,7660,7720,90155,34681.0,4492420.0
2015-12-30,7870,7870,7400,7600,22378,34142.0,4492420.0
2016-01-04,7600,7680,7160,7230,40689,32480.0,4492420.0
2016-01-05,7070,7250,6800,6860,60480,30818.0,4492420.0
2016-01-06,6780,7130,6730,6810,40583,30593.0,4492420.0
2016-01-07,6810,7130,6810,6910,35009,31043.0,4492420.0
2016-01-08,6680,6940,6500,6850,48971,30773.0,4492420.0
2016-01-11,7020,7020,6520,6540,48315,29380.0,4492420.0
2016-01-12,6520,6670,5830,6040,148344,27134.0,4492420.0
2016-01-13,5850,6990,5430,6680,169500,30009.0,4492420.0
2016-01-14,6540,7780,6540,6910,312711,31043.0,4492420.0
2016-01-15,7150,7150,6550,6800,99723,30548.0,4492420.0
2016-01-18,6590,6790,6420,6470,54057,29066.0,4492420.0
2016-01-19,6470,6800,6370,6420,39996,28841.0,4492420.0
2016-01-20,6350,6580,6170,6390,41489,28707.0,4492420.0
2016-01-21,6480,6480,6140,6250,31467,28078.0,4492420.0
2016-01-22,6260,6420,6020,6070,60621,27269.0,4492420.0
2016-01-25,6200,6370,5990,6130,90521,27539.0,4492420.0
2016-01-26,6100,6180,5900,5960,40468,26775.0,4492420.0
2016-01-27,5960,6260,5900,6150,26102,27628.0,4492420.0
2016-01-28,6130,6270,6040,6170,15687,27718.0,4492420.0
2016-01-29,6170,6170,5990,6040,17398,27134.0,4492420.0
2016-02-01,5900,6250,5800,6000,53544,26955.0,4492420.0
2016-02-02,5900,6010,5410,5690,87058,25562.0,4492420.0
2016-02-03,5710,5710,5220,5580,73770,25068.0,4492420.0
2016-02-04,5620,5690,5370,5410,49536,24304.0,4492420.0
2016-02-05,5270,6170,5270,5980,138435,26865.0,4492420.0
2016-02-11,5710,5940,5450,5800,44926,26056.0,4492420.0
2016-02-12,5600,5800,4810,5000,99666,22462.0,4492420.0
2016-02-15,5100,5250,4950,5100,42599,22911.0,4492420.0
2016-02-16,5110,5190,5060,5120,22023,23001.0,4492420.0
2016-02-17,5150,5610,5150,5330,48532,23945.0,4492420.0
2016-02-18,5300,5810,5300,5670,45698,25472.0,4492420.0
2016-02-19,5740,6170,5560,5830,45484,26191.0,4492420.0
2016-02-22,5830,5870,5580,5850,22579,26281.0,4492420.0
2016-02-23,5830,6110,5650,6000,46481,26955.0,4492420.0
2016-02-24,6450,6490,6020,6120,50634,27494.0,4492420.0
2016-02-25,6060,6160,5780,5880,20902,26415.0,4492420.0
2016-02-26,5810,6080,5690,5830,19564,26191.0,4492420.0
2016-02-29,5730,6010,5730,5840,15356,26236.0,4492420.0
2016-03-02,5840,6000,5650,5710,26938,25652.0,4492420.0
2016-03-03,5710,5710,5500,5500,22484,24708.0,4492420.0
2016-03-04,5530,5930,5430,5840,33394,26236.0,4492420.0
2016-03-07,5900,6300,5880,6130,71402,27539.0,4492420.0
2016-03-08,6270,6270,6040,6150,12323,27628.0,4492420.0
2016-03-09,6280,6280,6050,6130,14883,27539.0,4492420.0
2016-03-10,6310,6800,6100,6100,71356,27404.0,4492420.0
2016-03-11,6200,6280,5720,5830,53208,26191.0,4492420.0
2016-03-14,5800,5900,5710,5740,19763,25786.0,4492420.0
2016-03-15,5680,5820,5600,5700,24733,25607.0,4492420.0
2016-03-16,5960,5960,5400,5630,34068,25292.0,4492420.0
2016-03-17,5630,5700,5490,5630,33851,25292.0,4492420.0
2016-03-18,5600,5700,5360,5380,76329,24169.0,4492420.0
2016-03-21,5460,5460,5240,5300,29398,23810.0,4492420.0
2016-03-22,5330,5730,5250,5700,110729,25607.0,4492420.0
2016-03-23,5690,5800,5490,5520,51272,24798.0,4492420.0
2016-03-24,5520,5970,5500,5840,57725,26236.0,4492420.0
2016-03-25,5950,5950,5750,5790,49435,26011.0,4492420.0
2016-03-28,5950,5950,5640,5650,31481,25382.0,4492420.0
2016-03-29,5710,5890,5490,5830,43464,26191.0,4492420.0
2016-03-30,5750,6800,5750,6310,215753,28347.0,4492420.0
2016-03-31,6490,6490,6130,6300,75680,28302.0,4492420.0
2016-04-01,6490,7490,6330,7250,488184,32570.0,4492420.0
2016-04-04,7310,9150,7310,9020,829303,40522.0,4492420.0
2016-04-05,9100,9850,7950,8700,941514,39084.0,4492420.0
2016-04-06,8920,10650,8730,10600,1307413,47620.0,4492420.0
2016-04-07,10300,10650,9800,10600,496479,47620.0,4492420.0
2016-04-08,10900,11250,10400,10800,359174,48518.0,4492420.0
2016-04-11,10850,11650,10450,11300,256652,50764.0,4492420.0
2016-04-12,11200,11200,9890,10150,405344,45598.0,4492420.0
2016-04-14,10350,10950,9800,10800,270992,48518.0,4492420.0
2016-04-15,10750,11250,9680,10000,310695,44924.0,4492420.0
2016-04-18,10100,10200,9400,9530,179602,42813.0,4492420.0
2016-04-19,9970,10800,9900,10500,232914,47170.0,4492420.0
2016-04-20,10550,11050,9500,11050,561043,49641.0,4492420.0
2016-04-21,11700,12000,10100,10400,512621,46721.0,4492420.0
2016-04-22,10500,10550,9690,10000,207596,44924.0,4492420.0
2016-04-25,10000,10150,9660,9920,115906,44565.0,4492420.0
2016-04-26,9900,9920,9600,9780,175343,43936.0,4492420.0
2016-04-27,10000,10800,9820,10600,245113,47620.0,4492420.0
2016-04-28,10750,11000,10450,10800,155297,48518.0,4492420.0
2016-04-29,10850,11450,10550,10600,156059,47620.0,4492420.0
2016-05-02,10750,11150,10200,10200,142938,45823.0,4492420.0
2016-05-03,10250,10650,9990,10250,99392,46047.0,4492420.0
2016-05-04,10250,10500,10000,10200,61879,45823.0,4492420.0
2016-05-09,10200,10450,9930,10050,59459,45149.0,4492420.0
2016-05-10,10100,10200,9590,9850,116449,44250.0,4492420.0
2016-05-11,9900,10450,9850,10200,137875,45823.0,4492420.0
2016-05-12,10200,10400,9810,10400,86484,46721.0,4492420.0
2016-05-13,10350,11250,10250,11250,257388,50540.0,4492420.0
2016-05-16,11600,12250,11250,11700,254436,52561.0,4492420.0
2016-05-17,11700,11700,10550,11150,197914,50090.0,4492420.0
2016-05-18,10850,11150,10100,10450,149011,46946.0,4492420.0
2016-05-19,10350,10800,10000,10500,71500,47170.0,4492420.0
2016-05-20,10550,10650,10050,10450,80303,46946.0,4492420.0
2016-05-23,10900,10900,10350,10800,65479,48518.0,4492420.0
2016-05-24,10950,11700,10850,11300,300370,50764.0,4492420.0
2016-05-25,11100,11350,10000,10650,290451,47844.0,4492420.0
2016-05-26,10700,11350,10600,10850,98438,48743.0,4492420.0
2016-05-27,11000,11050,10100,10350,171778,46497.0,4492420.0
2016-05-30,10000,10300,9740,9740,224183,43756.0,4492420.0
2016-05-31,9300,9650,8930,8980,243072,40342.0,4492420.0
2016-06-01,8810,10250,8600,9810,229753,44071.0,4492420.0
2016-06-02,9990,10550,9810,10400,111314,46721.0,4492420.0
2016-06-03,10150,11100,9950,10850,166767,48743.0,4492420.0
2016-06-07,10950,11100,10200,10550,163331,47395.0,4492420.0
2016-06-08,10250,10650,10050,10450,116008,46946.0,4492420.0
2016-06-09,10750,10800,10350,10500,86625,47170.0,4492420.0
2016-06-10,10250,10550,10250,10250,67315,46047.0,4492420.0
2016-06-13,10250,10450,10100,10250,61768,46047.0,4492420.0
2016-06-14,10100,10300,9920,10100,101010,45373.0,4492420.0
2016-06-15,10300,10550,9930,9960,114811,44745.0,4492420.0
2016-06-16,9960,9990,9270,9610,136438,43172.0,4492420.0
2016-06-17,9610,9950,9490,9750,58829,43801.0,4492420.0
2016-06-20,9630,10400,9620,10300,105333,46272.0,4492420.0
2016-06-21,10450,10500,10000,10500,112685,47170.0,4492420.0
2016-06-22,10500,11400,10500,11200,278469,50315.0,4492420.0
2016-06-23,11050,11400,10550,10950,186035,49192.0,4492420.0
2016-06-24,11250,11250,9600,10200,331506,45823.0,4492420.0
2016-06-27,10050,12000,9960,12000,230709,53909.0,4492420.0
2016-06-28,11800,11900,10550,10600,493806,47620.0,4492420.0
2016-06-29,10450,11650,10400,11550,326796,51887.0,4492420.0
2016-06-30,11600,12300,11350,12250,393160,62259.0,5082335.0
2016-07-01,12100,12650,11750,11900,429574,60480.0,5082335.0
2016-07-04,11650,12300,11600,12050,144463,61242.0,5082335.0
2016-07-05,12300,12300,11400,11400,238564,57939.0,5082335.0
2016-07-06,11400,11400,10550,10850,331667,55143.0,5082335.0
2016-07-07,10450,10850,10300,10400,218948,52856.0,5082335.0
2016-07-08,10400,10750,10350,10550,134023,53619.0,5082335.0
2016-07-11,10600,10800,9940,10250,172122,52094.0,5082335.0
2016-07-12,10250,10950,9940,10900,246583,55397.0,5082335.0
2016-07-13,10850,10900,10400,10500,148999,53365.0,5082335.0
2016-07-14,10450,10700,10250,10300,67788,52348.0,5082335.0
2016-07-15,10500,10650,9790,9790,236978,49756.0,5082335.0
2016-07-18,9790,9980,9250,9380,193800,47672.0,5082335.0
2016-07-19,9380,9880,9380,9820,104154,49909.0,5082335.0
2016-07-20,9730,9920,9550,9610,78445,48841.0,5082335.0
2016-07-21,9530,9750,9310,9310,85000,47317.0,5082335.0
2016-07-22,9310,9580,9300,9400,29541,47774.0,5082335.0
2016-07-25,9350,9500,9310,9340,41212,47469.0,5082335.0
2016-07-26,9390,9770,9390,9490,44964,48231.0,5082335.0
2016-07-27,9480,9600,9250,9500,52892,48282.0,5082335.0
2016-07-28,9550,10000,9300,9360,172899,47571.0,5082335.0
2016-07-29,9410,9630,9410,9500,123830,48282.0,5082335.0
2016-08-01,9810,9810,9440,9470,109531,48130.0,5082335.0
2016-08-02,9470,9570,9190,9190,62978,46707.0,5082335.0
2016-08-03,9110,9360,9020,9240,48573,46961.0,5082335.0
2016-08-04,9200,9380,8600,8850,110310,44979.0,5082335.0
2016-08-05,8710,8980,8380,8450,77420,42946.0,5082335.0
2016-08-08,8500,8500,7900,7900,97319,40150.0,5082335.0
2016-08-09,7960,8400,7960,8370,42614,42539.0,5082335.0
2016-08-10,8420,8960,8300,8690,62512,44165.0,5082335.0
2016-08-11,8650,9050,8560,8700,47900,44216.0,5082335.0
2016-08-12,8990,9110,8550,8900,63355,45233.0,5082335.0
2016-08-16,9090,10100,9010,9010,299467,45792.0,5082335.0
2016-08-17,9180,9180,8800,8900,39512,45233.0,5082335.0
2016-08-18,9120,9120,8650,8740,37320,44420.0,5082335.0
2016-08-19,8840,8840,8250,8700,54122,44216.0,5082335.0
2016-08-22,8600,8700,8450,8500,21755,43200.0,5082335.0
2016-08-23,8440,8710,8410,8410,26693,42742.0,5082335.0
2016-08-24,8400,8590,8220,8410,27031,42742.0,5082335.0
2016-08-25,8300,8670,8130,8130,58605,41319.0,5082335.0
2016-08-26,8290,8390,8040,8040,18189,40862.0,5082335.0
2016-08-29,7910,8150,7450,7500,36330,38118.0,5082335.0
2016-08-30,7760,8340,7490,8120,54008,41269.0,5082335.0
2016-08-31,8120,8350,7780,7790,38888,39591.0,5082335.0
2016-09-01,7530,7880,6900,7790,91099,39591.0,5082335.0
2016-09-02,7160,8010,7160,7760,35454,39439.0,5082335.0
