플랜티넷(075130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-16,7730,7790,7390,7390,56323,66214.0,8960000.0
2012-05-17,7390,7810,7360,7800,54063,69888.0,8960000.0
2012-05-18,7670,7960,7440,7720,72375,69171.0,8960000.0
2012-05-21,7720,8350,7570,8300,68276,74368.0,8960000.0
2012-05-22,8300,8520,8160,8490,84827,76070.0,8960000.0
2012-05-23,8490,8520,8200,8320,42737,74547.0,8960000.0
2012-05-24,8320,8840,7900,8150,179618,73024.0,8960000.0
2012-05-25,8170,8300,7960,8240,72164,73830.0,8960000.0
2012-05-29,8520,9200,8520,8800,276785,78848.0,8960000.0
2012-05-30,8680,8900,8580,8690,620936,77862.0,8960000.0
2012-05-31,8740,8820,8600,8600,88071,77056.0,8960000.0
2012-06-01,8510,8660,8230,8500,89036,76160.0,8960000.0
2012-06-04,8250,8390,8000,8240,101711,73830.0,8960000.0
2012-06-05,8400,8410,8180,8240,42513,73830.0,8960000.0
2012-06-07,8300,8520,8140,8400,89721,75264.0,8960000.0
2012-06-08,8350,8400,8170,8200,42673,73472.0,8960000.0
2012-06-11,8210,8300,8000,8040,54367,72038.0,8960000.0
2012-06-12,8040,8040,7640,7750,122541,69440.0,8960000.0
2012-06-13,7860,7920,7640,7710,157521,69082.0,8960000.0
2012-06-14,7620,7740,7460,7700,81788,68992.0,8960000.0
2012-06-15,7750,7750,7500,7510,59823,67290.0,8960000.0
2012-06-18,7610,7800,7580,7740,47351,69350.0,8960000.0
2012-06-19,7740,7740,7360,7400,111462,66304.0,8960000.0
2012-06-20,7560,7560,7200,7330,114127,65677.0,8960000.0
2012-06-21,7390,7390,7020,7120,136866,63795.0,8960000.0
2012-06-22,7050,7370,7000,7340,71952,65766.0,8960000.0
2012-06-25,7450,7670,7380,7620,137295,68275.0,8960000.0
2012-06-26,7600,7720,7400,7670,67428,68723.0,8960000.0
2012-06-27,7870,8000,7680,7710,243782,69082.0,8960000.0
2012-06-28,7880,8450,7850,8000,398527,71680.0,8960000.0
2012-06-29,8000,8330,8000,8320,176206,74547.0,8960000.0
2012-07-02,8400,8500,8200,8300,75891,74368.0,8960000.0
2012-07-03,8350,8400,8200,8290,95967,74278.0,8960000.0
2012-07-04,8300,8900,8280,8760,331126,78490.0,8960000.0
2012-07-05,8850,9130,8620,8900,230588,79744.0,8960000.0
2012-07-06,8900,9020,8700,9000,125086,80640.0,8960000.0
2012-07-09,8860,9330,8860,9030,157316,80909.0,8960000.0
2012-07-10,8950,9030,8550,8720,172084,78131.0,8960000.0
2012-07-11,8810,8900,8560,8900,104137,79744.0,8960000.0
2012-07-12,8860,9700,8860,9500,521070,85120.0,8960000.0
2012-07-13,9550,10850,9160,10700,853926,95872.0,8960000.0
2012-07-16,10600,10900,10250,10850,316973,97216.0,8960000.0
2012-07-17,10750,10800,10400,10750,234734,96320.0,8960000.0
2012-07-18,10750,11000,10050,10050,305516,90048.0,8960000.0
2012-07-19,10150,10850,10100,10800,314735,96768.0,8960000.0
2012-07-20,10700,11400,10700,10750,233922,96320.0,8960000.0
2012-07-23,10600,11050,10200,10200,223710,91392.0,8960000.0
2012-07-24,10150,10400,9500,9970,304044,89331.0,8960000.0
2012-07-25,9790,10150,9600,9600,166768,86016.0,8960000.0
2012-07-26,9770,9970,9600,9850,117742,88256.0,8960000.0
2012-07-27,9950,10300,9950,10050,138692,90048.0,8960000.0
2012-07-30,10050,10050,9760,9980,107103,89421.0,8960000.0
2012-07-31,9900,9910,9400,9600,206916,86016.0,8960000.0
2012-08-01,9600,9760,9230,9760,132375,87450.0,8960000.0
2012-08-02,9800,9810,9600,9670,42413,86643.0,8960000.0
2012-08-03,9390,9770,9390,9500,44867,85120.0,8960000.0
2012-08-06,9570,9700,9440,9440,35530,84582.0,8960000.0
2012-08-07,9440,10150,9440,9990,135904,89510.0,8960000.0
2012-08-08,10100,10350,9770,9770,166504,87539.0,8960000.0
2012-08-09,9770,9950,9500,9600,108745,86016.0,8960000.0
2012-08-10,9610,9700,9490,9620,90107,86195.0,8960000.0
2012-08-13,9700,9990,9650,9860,104667,88346.0,8960000.0
2012-08-14,10050,10450,9950,10250,298307,91840.0,8960000.0
2012-08-16,10400,10400,10100,10300,151801,92288.0,8960000.0
2012-08-17,10400,10500,10100,10300,133212,92288.0,8960000.0
2012-08-20,10350,10700,10250,10550,186154,94528.0,8960000.0
2012-08-21,10550,10700,10100,10100,148398,90496.0,8960000.0
2012-08-22,10100,10100,9620,9830,217397,88077.0,8960000.0
2012-08-23,9830,10050,9700,9990,127953,89510.0,8960000.0
2012-08-24,10000,10050,9760,9930,56548,88973.0,8960000.0
2012-08-27,9930,9930,9380,9500,83836,85120.0,8960000.0
2012-08-28,9510,9900,9510,9760,130133,87450.0,8960000.0
2012-08-29,9770,9840,9490,9590,117620,85926.0,8960000.0
2012-08-30,9510,9750,9440,9480,89622,84941.0,8960000.0
2012-08-31,9480,9640,9390,9610,94849,86106.0,8960000.0
2012-09-03,9730,10750,9690,10300,639744,92288.0,8960000.0
2012-09-04,10650,11600,10450,10600,1005888,94976.0,8960000.0
2012-09-05,10550,11000,10300,11000,397692,98560.0,8960000.0
2012-09-06,11050,11550,10850,11050,482557,99008.0,8960000.0
2012-09-07,11050,11800,10800,11450,500421,102592.0,8960000.0
2012-09-10,11550,11750,11350,11500,246072,103040.0,8960000.0
2012-09-11,11550,11950,11350,11800,262853,105728.0,8960000.0
2012-09-12,11950,11950,11450,11700,180539,104832.0,8960000.0
2012-09-13,11750,11800,11200,11300,184656,101248.0,8960000.0
2012-09-14,11400,11550,10850,11000,251469,98560.0,8960000.0
2012-09-17,11050,11550,10950,11500,144644,103040.0,8960000.0
2012-09-18,11600,12200,11400,11950,290108,107072.0,8960000.0
2012-09-19,12100,12100,11600,11950,125165,107072.0,8960000.0
2012-09-20,12000,12200,11700,11750,140016,105280.0,8960000.0
2012-09-21,11900,12700,11650,12500,264870,112000.0,8960000.0
2012-09-24,12600,12600,12100,12500,116376,112000.0,8960000.0
2012-09-25,12400,12400,11650,11650,132627,104384.0,8960000.0
2012-09-26,11650,12000,11450,11550,97854,103488.0,8960000.0
2012-09-27,11500,11600,10900,11000,158596,98560.0,8960000.0
2012-09-28,11050,11250,10600,11000,127485,98560.0,8960000.0
2012-10-02,11200,11800,11200,11500,254847,103040.0,8960000.0
2012-10-04,11650,11800,11200,11250,113862,100800.0,8960000.0
2012-10-05,11350,11900,10850,11850,215568,106176.0,8960000.0
2012-10-08,12000,13000,11900,12600,474805,112896.0,8960000.0
2012-10-09,12750,13000,12300,12350,314929,110656.0,8960000.0
2012-10-10,12200,14200,12000,14050,1449597,125888.0,8960000.0
2012-10-11,14300,15000,14000,14250,1243179,127680.0,8960000.0
2012-10-12,14250,16350,14150,16350,1915056,146496.0,8960000.0
2012-10-15,17250,17450,16050,16800,1749679,150528.0,8960000.0
2012-10-16,17200,17850,16000,16700,995466,149632.0,8960000.0
2012-10-17,17150,17500,16450,16800,1001311,150528.0,8960000.0
2012-10-18,16500,16750,14300,14300,1736258,128128.0,8960000.0
2012-10-19,14900,14950,13800,14550,850997,130368.0,8960000.0
2012-10-22,14300,15150,14250,15150,669772,135744.0,8960000.0
2012-10-23,15150,15250,14600,14700,363476,131712.0,8960000.0
2012-10-24,14400,16050,14150,15900,859063,142464.0,8960000.0
2012-10-25,15800,16000,13600,14200,974619,127232.0,8960000.0
2012-10-26,14250,14550,13150,14300,743296,128128.0,8960000.0
2012-10-29,14500,15050,13000,13150,934593,117824.0,8960000.0
2012-10-30,13250,13650,12750,13450,493728,120512.0,8960000.0
2012-10-31,13600,13850,13200,13300,365440,119168.0,8960000.0
2012-11-01,13250,14400,13000,14400,514260,129024.0,8960000.0
2012-11-02,14550,14650,13900,14550,343490,130368.0,8960000.0
2012-11-05,14300,14700,14200,14500,206463,129920.0,8960000.0
2012-11-06,14500,14800,14100,14150,278413,126784.0,8960000.0
2012-11-07,14300,14300,13450,13600,242076,121856.0,8960000.0
2012-11-08,13050,13200,11750,12200,733514,109312.0,8960000.0
2012-11-09,12200,12200,11450,11800,451200,105728.0,8960000.0
2012-11-12,11750,12100,11700,12100,343051,108416.0,8960000.0
2012-11-13,11900,12000,10950,11250,590687,100800.0,8960000.0
2012-11-14,11400,11600,11000,11000,359987,98560.0,8960000.0
2012-11-15,11000,11750,11000,11050,628574,99008.0,8960000.0
2012-11-16,10950,11300,9850,10900,1040771,97664.0,8960000.0
2012-11-19,11150,11600,10900,11400,384517,102144.0,8960000.0
2012-11-20,11600,11700,10900,11150,455242,99904.0,8960000.0
2012-11-21,11400,11850,11300,11350,523784,101696.0,8960000.0
2012-11-22,11500,11550,11100,11150,261018,99904.0,8960000.0
2012-11-23,11250,11800,10900,11800,377067,105728.0,8960000.0
2012-11-26,11700,11700,11050,11300,322724,101248.0,8960000.0
2012-11-27,11250,11250,10400,10650,398474,95424.0,8960000.0
2012-11-28,10500,10900,10400,10500,281872,94080.0,8960000.0
2012-11-29,10700,11000,9990,10250,682040,91840.0,8960000.0
2012-11-30,10200,10550,10050,10500,308498,94080.0,8960000.0
2012-12-03,10500,10850,10350,10800,228609,96768.0,8960000.0
2012-12-04,10800,11050,10600,11050,216013,99008.0,8960000.0
2012-12-05,11500,11700,11000,11050,577695,99008.0,8960000.0
2012-12-06,11100,11200,10850,11050,178425,99008.0,8960000.0
2012-12-07,10950,11350,10250,10700,384611,95872.0,8960000.0
2012-12-10,10650,10900,10500,10850,237531,97216.0,8960000.0
2012-12-11,10900,10900,10300,10300,132082,92288.0,8960000.0
2012-12-12,10350,10600,10250,10400,83923,93184.0,8960000.0
2012-12-13,10400,10800,10350,10650,90618,95424.0,8960000.0
2012-12-14,10600,11050,10600,10750,196406,96320.0,8960000.0
2012-12-17,10850,11500,10750,11400,689240,102144.0,8960000.0
2012-12-18,11500,11600,11000,11200,306060,100352.0,8960000.0
2012-12-20,11150,12300,11050,11900,1106778,106624.0,8960000.0
2012-12-21,11850,12500,11750,11900,681149,106624.0,8960000.0
2012-12-24,12050,13500,11900,13050,1033918,116928.0,8960000.0
2012-12-26,13200,13400,12900,13250,578707,118720.0,8960000.0
2012-12-27,13150,13350,12850,13300,320717,119168.0,8960000.0
2012-12-28,13400,14200,13350,13900,804325,124544.0,8960000.0
2013-01-02,14050,14050,13400,13550,404916,121408.0,8960000.0
2013-01-03,13600,13600,13050,13300,522576,119168.0,8960000.0
2013-01-04,13350,14150,13250,14100,640531,126336.0,8960000.0
2013-01-07,14100,14550,13850,14500,347655,129920.0,8960000.0
2013-01-08,14600,14800,14000,14000,401038,125440.0,8960000.0
2013-01-09,14250,14450,14000,14350,232839,128576.0,8960000.0
2013-01-10,14450,15200,14300,14500,558483,129920.0,8960000.0
2013-01-11,14350,14500,13800,14200,278365,127232.0,8960000.0
2013-01-14,14350,14350,13500,13500,325646,120960.0,8960000.0
2013-01-15,13500,14000,13300,13750,270829,123200.0,8960000.0
2013-01-16,13900,14100,13400,13400,175339,120064.0,8960000.0
2013-01-17,13400,13800,13150,13500,211395,120960.0,8960000.0
2013-01-18,13700,13850,13350,13700,273012,122752.0,8960000.0
2013-01-21,13800,14300,13550,14150,284502,126784.0,8960000.0
2013-01-22,14100,14550,14100,14350,255535,128576.0,8960000.0
2013-01-23,14300,14400,13950,14000,137965,125440.0,8960000.0
2013-01-24,14000,14500,13800,14000,331638,125440.0,8960000.0
2013-01-25,14050,14250,12900,13150,468886,117824.0,8960000.0
2013-01-28,13300,13500,12700,13350,233669,119616.0,8960000.0
2013-01-29,13300,13350,12650,12650,398401,113344.0,8960000.0
2013-01-30,12700,12900,11950,12000,296342,107520.0,8960000.0
2013-01-31,12100,12800,11900,12800,430807,114688.0,8960000.0
2013-02-01,12900,13000,12300,12700,505216,113792.0,8960000.0
2013-02-04,12800,12800,12300,12400,173083,111104.0,8960000.0
2013-02-05,12350,12600,12250,12500,113398,112000.0,8960000.0
2013-02-06,12650,12900,12600,12650,217533,113344.0,8960000.0
2013-02-07,12800,12800,12000,12100,310779,108416.0,8960000.0
2013-02-08,12050,12150,11400,11700,293828,104832.0,8960000.0
2013-02-12,11900,12150,11650,11800,145256,105728.0,8960000.0
2013-02-13,11800,12150,11800,11900,125160,106624.0,8960000.0
2013-02-14,12100,12100,11900,12100,112048,108416.0,8960000.0
2013-02-15,12150,12500,12150,12350,234263,110656.0,8960000.0
2013-02-18,12500,13000,12450,12700,338128,113792.0,8960000.0
2013-02-19,12750,13050,12550,12950,279641,116032.0,8960000.0
2013-02-20,12950,14000,12750,13950,1161566,124992.0,8960000.0
2013-02-21,13850,14000,13700,13800,344065,123648.0,8960000.0
2013-02-22,13750,14200,13550,14000,532247,125440.0,8960000.0
2013-02-25,14000,14400,13800,14050,770276,125888.0,8960000.0
2013-02-26,13900,14050,13350,13350,472489,119616.0,8960000.0
2013-02-27,13350,13700,13150,13650,377921,122304.0,8960000.0
2013-02-28,13600,13900,13350,13800,398103,123648.0,8960000.0
2013-03-04,13950,14000,13350,13400,320573,120064.0,8960000.0
2013-03-05,13500,13550,13150,13350,313561,119616.0,8960000.0
2013-03-06,13550,13650,13100,13200,280242,118272.0,8960000.0
2013-03-07,13200,13550,13200,13350,217094,119616.0,8960000.0
2013-03-08,13450,13700,13250,13700,328056,122752.0,8960000.0
2013-03-11,13700,13750,13250,13400,226196,120064.0,8960000.0
2013-03-12,13500,13650,13400,13400,210263,120064.0,8960000.0
2013-03-13,13500,14200,13350,14150,763385,126784.0,8960000.0
2013-03-14,14150,14400,13850,14150,491115,126784.0,8960000.0
2013-03-15,14400,14700,13950,14050,615979,125888.0,8960000.0
2013-03-18,14100,14300,13250,13300,338473,119168.0,8960000.0
2013-03-19,13350,13900,13350,13900,247759,124544.0,8960000.0
2013-03-20,13850,14200,13600,13800,313849,123648.0,8960000.0
2013-03-21,13950,14250,13000,13300,401112,119168.0,8960000.0
2013-03-22,13250,13650,13000,13550,190162,121408.0,8960000.0
2013-03-25,13800,13800,13350,13400,124714,120064.0,8960000.0
2013-03-26,13250,13400,12750,12900,374387,115584.0,8960000.0
2013-03-27,13000,13050,12500,12550,285641,112448.0,8960000.0
2013-03-28,12650,12900,12600,12850,112032,115136.0,8960000.0
2013-03-29,12900,13100,12750,12850,128975,115136.0,8960000.0
2013-04-01,12700,12950,12550,12600,125029,112896.0,8960000.0
2013-04-02,12800,13050,12750,13000,220900,116480.0,8960000.0
2013-04-03,13100,13300,12900,13200,176750,118272.0,8960000.0
2013-04-04,13250,13750,13150,13700,747709,122752.0,8960000.0
2013-04-05,13850,14000,13500,13600,323405,121856.0,8960000.0
2013-04-08,13600,13700,12350,12500,285805,112000.0,8960000.0
2013-04-09,12150,12650,11850,12250,270841,109760.0,8960000.0
2013-04-10,12300,12600,12150,12500,102527,112000.0,8960000.0
2013-04-11,12650,12750,12300,12700,161859,113792.0,8960000.0
2013-04-12,12700,13150,12500,12750,215901,114240.0,8960000.0
2013-04-15,12800,13650,12650,13300,514786,119168.0,8960000.0
2013-04-16,13050,13500,13000,13450,216717,120512.0,8960000.0
2013-04-17,13800,14050,13550,13550,397912,121408.0,8960000.0
2013-04-18,13550,13750,13350,13600,206212,121856.0,8960000.0
2013-04-19,13600,13750,13050,13050,311841,116928.0,8960000.0
2013-04-22,13050,13500,13000,13500,211120,120960.0,8960000.0
2013-04-23,13600,13800,13450,13750,181858,123200.0,8960000.0
2013-04-24,13900,14000,13550,13700,283222,122752.0,8960000.0
2013-04-25,13650,13700,13100,13100,390902,117376.0,8960000.0
2013-04-26,13200,13350,13050,13200,256024,118272.0,8960000.0
2013-04-29,13000,13200,12750,13150,335601,117824.0,8960000.0
2013-04-30,13150,13450,13100,13250,185871,118720.0,8960000.0
2013-05-02,13350,13450,12800,13050,245404,116928.0,8960000.0
2013-05-03,13000,13150,12700,13100,181334,117376.0,8960000.0
2013-05-06,13000,13350,13000,13200,142435,118272.0,8960000.0
2013-05-07,13250,13850,13200,13600,630428,121856.0,8960000.0
2013-05-08,13800,13950,13350,13950,530855,124992.0,8960000.0
2013-05-09,14100,14600,13950,14400,1031768,129024.0,8960000.0
2013-05-10,14450,14800,14200,14650,822208,131264.0,8960000.0
2013-05-13,14850,15050,14450,14800,653922,132608.0,8960000.0
2013-05-14,14800,14850,13900,14300,583448,128128.0,8960000.0
2013-05-15,14350,14700,14100,14650,333687,131264.0,8960000.0
2013-05-16,14700,14850,14200,14500,363028,129920.0,8960000.0
2013-05-20,14500,14500,14050,14150,243534,126784.0,8960000.0
2013-05-21,14200,15400,14100,15400,885714,137984.0,8960000.0
2013-05-22,15550,15950,15300,15650,965773,140224.0,8960000.0
2013-05-23,15750,16250,15400,15400,572985,137984.0,8960000.0
2013-05-24,15500,16000,15350,16000,547361,143360.0,8960000.0
2013-05-27,15950,16100,15600,15900,310453,142464.0,8960000.0
2013-05-28,15900,15900,15300,15550,463968,139328.0,8960000.0
2013-05-29,15800,15800,15300,15300,331749,137088.0,8960000.0
2013-05-30,15250,15400,14800,15000,444439,134400.0,8960000.0
2013-05-31,15200,15350,14700,15000,426299,134400.0,8960000.0
2013-06-03,14850,15100,14550,14700,224620,131712.0,8960000.0
2013-06-04,14800,15150,14050,14150,422409,126784.0,8960000.0
2013-06-05,14200,14400,13900,13900,175185,124544.0,8960000.0
2013-06-07,13950,14200,13200,13750,281139,123200.0,8960000.0
2013-06-10,13750,14250,13750,14250,154481,127680.0,8960000.0
2013-06-11,13800,14100,13150,14100,675030,126336.0,8960000.0
2013-06-12,14200,14400,14050,14050,302411,125888.0,8960000.0
2013-06-13,13950,13950,13250,13500,250257,120960.0,8960000.0
2013-06-14,13700,13750,13000,13000,202759,116480.0,8960000.0
2013-06-17,12850,13800,12750,13350,404832,119616.0,8960000.0
2013-06-18,13450,14300,13300,14150,472644,126784.0,8960000.0
2013-06-19,14100,14350,13850,14200,202146,127232.0,8960000.0
2013-06-20,14000,14450,13750,14100,319013,126336.0,8960000.0
2013-06-21,13600,14400,13400,14350,294622,128576.0,8960000.0
2013-06-24,14350,14600,13350,13350,262293,119616.0,8960000.0
2013-06-25,13350,13600,11950,12150,446070,108864.0,8960000.0
2013-06-26,12350,12600,11600,12150,386629,108864.0,8960000.0
2013-06-27,12550,12950,12500,12900,225483,115584.0,8960000.0
2013-06-28,13100,13100,12650,12950,151530,116032.0,8960000.0
2013-07-01,12800,13000,12650,12950,128181,116032.0,8960000.0
2013-07-02,13050,13150,12500,12750,188561,114240.0,8960000.0
2013-07-03,12800,12950,12550,12550,95200,112448.0,8960000.0
2013-07-04,12750,13300,12700,13300,322107,119168.0,8960000.0
2013-07-05,13200,13300,12900,12900,197408,115584.0,8960000.0
2013-07-08,13000,13550,12900,13500,287265,120960.0,8960000.0
2013-07-09,13600,13600,13200,13400,155974,120064.0,8960000.0
2013-07-10,13400,13400,12950,13000,120004,116480.0,8960000.0
2013-07-11,13200,13400,12950,13050,252773,116928.0,8960000.0
2013-07-12,13050,13200,12550,12700,293975,113792.0,8960000.0
2013-07-15,12700,12900,12350,12900,197285,115584.0,8960000.0
2013-07-16,12900,13000,12750,12900,98494,115584.0,8960000.0
2013-07-17,12950,12950,12650,12750,146031,114240.0,8960000.0
2013-07-18,12700,13150,12700,12800,219718,114688.0,8960000.0
2013-07-19,12900,12950,12650,12700,103376,113792.0,8960000.0
2013-07-22,12800,13250,12750,13100,223154,117376.0,8960000.0
2013-07-23,13200,13250,12900,13000,124154,116480.0,8960000.0
2013-07-24,13050,13350,12950,12950,173045,116032.0,8960000.0
2013-07-25,12900,12950,12600,12650,174209,113344.0,8960000.0
2013-07-26,12900,13100,12700,12700,123938,113792.0,8960000.0
2013-07-29,12700,12900,12450,12600,107793,112896.0,8960000.0
2013-07-30,12600,12750,12550,12650,88247,113344.0,8960000.0
2013-07-31,12700,12850,12600,12700,89139,113792.0,8960000.0
2013-08-01,12800,13150,12800,13100,170377,117376.0,8960000.0
2013-08-02,13150,13150,12500,12550,235422,112448.0,8960000.0
2013-08-05,12600,12600,12250,12300,149907,110208.0,8960000.0
2013-08-06,12300,12550,12250,12450,95043,111552.0,8960000.0
2013-08-07,12300,12400,12100,12150,151520,108864.0,8960000.0
2013-08-08,12200,12350,12150,12200,72494,109312.0,8960000.0
2013-08-09,12200,12350,12050,12200,74606,109312.0,8960000.0
2013-08-12,12150,12250,11850,11850,145842,106176.0,8960000.0
2013-08-13,11850,11950,11050,11150,401026,99904.0,8960000.0
2013-08-14,11200,11450,11100,11200,190488,100352.0,8960000.0
2013-08-16,11050,11650,11050,11550,156385,103488.0,8960000.0
2013-08-19,11550,11750,11500,11600,96775,103936.0,8960000.0
2013-08-20,11600,11600,11200,11200,98870,100352.0,8960000.0
2013-08-21,11200,11300,10350,10500,227080,94080.0,8960000.0
2013-08-22,10300,10450,9960,10000,247188,89600.0,8960000.0
2013-08-23,10200,10350,10050,10100,116462,90496.0,8960000.0
2013-08-26,10200,10600,10200,10450,98074,93632.0,8960000.0
2013-08-27,10300,10500,10050,10100,105940,90496.0,8960000.0
2013-08-28,9950,10100,9780,9900,120370,88704.0,8960000.0
2013-08-29,10050,10400,10000,10150,100944,90944.0,8960000.0
2013-08-30,10200,10250,10000,10150,67904,90944.0,8960000.0
2013-09-02,10100,10550,10100,10450,85833,93632.0,8960000.0
2013-09-03,10500,10650,10400,10400,85737,93184.0,8960000.0
2013-09-04,10400,10650,10300,10600,68598,94976.0,8960000.0
2013-09-05,10600,11150,10600,10950,198206,98112.0,8960000.0
2013-09-06,11000,11000,10400,10400,201293,93184.0,8960000.0
2013-09-09,10550,10550,10000,10150,213150,90944.0,8960000.0
2013-09-10,10200,10350,10000,10100,162198,90496.0,8960000.0
2013-09-11,10200,10250,9990,10050,184904,90048.0,8960000.0
2013-09-12,10100,10300,10050,10150,174458,90944.0,8960000.0
2013-09-13,10150,10400,10050,10150,139310,90944.0,8960000.0
2013-09-16,10200,10250,10050,10150,71030,90944.0,8960000.0
2013-09-17,10150,10200,9860,9870,215328,88435.0,8960000.0
2013-09-23,9940,9970,9450,9460,277161,84762.0,8960000.0
2013-09-24,9400,9570,9230,9380,194436,84045.0,8960000.0
2013-09-25,9400,9410,9130,9240,181182,82790.0,8960000.0
2013-09-26,9200,9480,9190,9480,138789,84941.0,8960000.0
2013-09-27,9510,9620,9410,9540,100840,85478.0,8960000.0
2013-09-30,9550,9570,9300,9310,86343,83418.0,8960000.0
2013-10-01,9250,9350,9100,9130,120600,81805.0,8960000.0
2013-10-02,9180,9370,9150,9350,69085,83776.0,8960000.0
2013-10-04,9340,9410,9190,9190,62292,82342.0,8960000.0
2013-10-07,9130,9250,8740,8770,169916,78579.0,8960000.0
2013-10-08,8650,8740,8500,8520,169058,76339.0,8960000.0
2013-10-10,8600,8700,8520,8650,64338,77504.0,8960000.0
2013-10-11,8730,8850,8600,8600,87544,77056.0,8960000.0
2013-10-14,8660,8800,8600,8670,79702,77683.0,8960000.0
2013-10-15,8640,9230,8640,8950,251664,80192.0,8960000.0
2013-10-16,9070,9200,8950,9030,155395,80909.0,8960000.0
2013-10-17,9030,9070,8630,8670,117363,77683.0,8960000.0
2013-10-18,8680,8950,8670,8870,40164,79475.0,8960000.0
2013-10-21,8890,9000,8800,8900,35359,79744.0,8960000.0
2013-10-22,8910,9080,8910,8940,66388,80102.0,8960000.0
2013-10-23,8970,9280,8910,9070,151237,81267.0,8960000.0
2013-10-24,9160,9160,8990,9100,71364,81536.0,8960000.0
2013-10-25,9140,9270,9080,9260,106957,82970.0,8960000.0
2013-10-28,9260,9320,9070,9110,120195,81626.0,8960000.0
2013-10-29,9110,9190,9000,9000,75803,80640.0,8960000.0
2013-10-30,9010,9360,8930,9360,172480,83866.0,8960000.0
2013-10-31,9400,9960,9400,9800,587159,87808.0,8960000.0
2013-11-01,9900,10250,9860,10150,321649,90944.0,8960000.0
2013-11-04,10100,10200,9130,9220,510663,82611.0,8960000.0
2013-11-05,9330,10400,9270,9760,861785,87450.0,8960000.0
2013-11-06,9890,10200,9850,10000,357220,89600.0,8960000.0
2013-11-07,9980,9990,9610,9800,225809,87808.0,8960000.0
2013-11-08,9700,9750,9410,9450,173325,84672.0,8960000.0
2013-11-11,9450,9640,9010,9120,120802,81715.0,8960000.0
2013-11-12,8960,9590,8960,9570,83080,85747.0,8960000.0
2013-11-13,9610,9610,9250,9350,67257,83776.0,8960000.0
2013-11-14,9410,9480,9280,9370,39851,83955.0,8960000.0
2013-11-15,9390,9860,9390,9750,127234,87360.0,8960000.0
2013-11-18,9710,10150,9660,9820,146768,87987.0,8960000.0
2013-11-19,9770,9880,9390,9400,95562,84224.0,8960000.0
2013-11-20,9420,9660,9190,9450,80568,84672.0,8960000.0
2013-11-21,9450,9580,9210,9540,78767,85478.0,8960000.0
2013-11-22,9610,9980,9570,9960,159588,89242.0,8960000.0
2013-11-25,9980,10050,9830,9960,94435,89242.0,8960000.0
2013-11-26,9930,10100,9760,9990,81557,89510.0,8960000.0
2013-11-27,10000,10150,9820,9820,93027,87987.0,8960000.0
2013-11-28,9840,9910,9800,9870,52492,88435.0,8960000.0
2013-11-29,9940,10100,9760,9770,112829,87539.0,8960000.0
2013-12-02,9780,10150,9770,10000,201757,89600.0,8960000.0
2013-12-03,10100,10400,9990,10250,373378,91840.0,8960000.0
2013-12-04,10200,10300,9780,9780,278647,87629.0,8960000.0
2013-12-05,9750,9800,9160,9230,374179,82701.0,8960000.0
2013-12-06,9240,9300,9000,9060,121966,81178.0,8960000.0
2013-12-09,9100,9200,9060,9080,83565,81357.0,8960000.0
2013-12-10,9010,9100,8500,8600,291690,77056.0,8960000.0
2013-12-11,8420,8600,8370,8430,182281,75533.0,8960000.0
2013-12-12,8460,8940,8460,8650,184356,77504.0,8960000.0
2013-12-13,8650,8880,8490,8880,59812,79565.0,8960000.0
2013-12-16,8810,8930,8700,8700,59584,77952.0,8960000.0
2013-12-17,8750,8780,8500,8500,125309,76160.0,8960000.0
2013-12-18,8500,8570,8360,8500,75387,76160.0,8960000.0
2013-12-19,8570,8600,8370,8390,50961,75174.0,8960000.0
2013-12-20,8460,8710,8310,8670,64610,77683.0,8960000.0
2013-12-23,8760,8830,8690,8800,70078,78848.0,8960000.0
2013-12-24,8890,8890,8720,8720,40310,78131.0,8960000.0
2013-12-26,8700,9460,8700,9080,323689,81357.0,8960000.0
2013-12-27,9000,9170,8910,9050,59375,81088.0,8960000.0
2013-12-30,9140,9140,8920,9000,80677,80640.0,8960000.0
2014-01-02,8950,9080,8740,8800,64465,78848.0,8960000.0
2014-01-03,8730,8850,8450,8490,109051,76070.0,8960000.0
2014-01-06,8500,8630,8500,8550,31320,76608.0,8960000.0
2014-01-07,8490,8750,8490,8720,46360,78131.0,8960000.0
2014-01-08,8720,8770,8500,8520,64048,76339.0,8960000.0
2014-01-09,8530,8940,8530,8890,193750,79654.0,8960000.0
2014-01-10,8850,8990,8720,8840,46489,79206.0,8960000.0
2014-01-13,8820,8890,8620,8690,65813,77862.0,8960000.0
2014-01-14,8690,8790,8520,8580,119122,76877.0,8960000.0
2014-01-15,8620,8740,8580,8680,55055,77773.0,8960000.0
2014-01-16,8720,8720,8530,8610,77240,77146.0,8960000.0
2014-01-17,8580,8700,8520,8570,47529,76787.0,8960000.0
2014-01-20,8540,8620,8460,8470,60578,75891.0,8960000.0
2014-01-21,8410,8500,8310,8340,142907,74726.0,8960000.0
2014-01-22,8340,8390,8210,8240,128644,73830.0,8960000.0
2014-01-23,8280,8460,8270,8350,99139,74816.0,8960000.0
2014-01-24,8400,8410,8110,8150,100704,73024.0,8960000.0
2014-01-27,7850,7930,7640,7650,191148,68544.0,8960000.0
2014-01-28,7550,7760,7540,7650,62163,68544.0,8960000.0
