스타플렉스(115570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-07,5710,5760,5600,5750,415,31050.0,5400000.0
2011-10-10,5750,5940,5750,5900,3108,31860.0,5400000.0
2011-10-11,5920,5950,5820,5940,3913,32076.0,5400000.0
2011-10-12,5780,6000,5780,5950,1108,32130.0,5400000.0
2011-10-13,5980,5980,5950,5970,964,32238.0,5400000.0
2011-10-14,5960,5960,5750,5760,3154,31104.0,5400000.0
2011-10-17,5950,6000,5730,5970,7673,32238.0,5400000.0
2011-10-18,6010,6030,5820,5960,1337,32184.0,5400000.0
2011-10-19,6030,6050,5840,6020,1406,32508.0,5400000.0
2011-10-20,5860,6190,5860,6080,1621,32832.0,5400000.0
2011-10-21,6120,6130,5970,6100,914,32940.0,5400000.0
2011-10-24,6200,6970,5920,6440,17833,34776.0,5400000.0
2011-10-25,6500,7400,6440,7090,14446,38286.0,5400000.0
2011-10-26,7390,7390,6800,6950,5288,37530.0,5400000.0
2011-10-27,6950,7280,6700,6900,3091,37260.0,5400000.0
2011-10-28,6900,6940,6620,6900,4235,37260.0,5400000.0
2011-10-31,6720,6900,6460,6500,2321,35100.0,5400000.0
2011-11-01,6500,6850,6140,6580,3121,35532.0,5400000.0
2011-11-02,6580,6580,6200,6540,1209,35316.0,5400000.0
2011-11-03,6710,6710,6310,6490,892,35046.0,5400000.0
2011-11-04,6790,6790,6380,6560,815,35424.0,5400000.0
2011-11-07,6810,6880,6530,6770,1586,36558.0,5400000.0
2011-11-08,6770,6870,6240,6300,7925,34020.0,5400000.0
2011-11-09,6390,6660,6200,6490,5618,35046.0,5400000.0
2011-11-10,6390,6480,6100,6310,1815,34074.0,5400000.0
2011-11-11,6110,6680,6110,6310,14094,34074.0,5400000.0
2011-11-14,6270,6580,6210,6460,9489,34884.0,5400000.0
2011-11-15,6480,6690,6280,6400,5137,34560.0,5400000.0
2011-11-16,6250,6690,6250,6250,2384,33750.0,5400000.0
2011-11-17,6250,6450,6110,6350,928,34290.0,5400000.0
2011-11-18,6290,6550,6170,6550,1026,35370.0,5400000.0
2011-11-21,6290,6630,6230,6250,9095,33750.0,5400000.0
2011-11-22,6410,6410,6200,6280,1260,33912.0,5400000.0
2011-11-23,6350,6380,6150,6180,2684,33372.0,5400000.0
2011-11-24,6450,6450,6150,6300,1914,34020.0,5400000.0
2011-11-25,6350,6350,6100,6240,2132,33696.0,5400000.0
2011-11-28,6420,6420,6070,6080,10520,32832.0,5400000.0
2011-11-29,6200,6200,5970,6080,3749,32832.0,5400000.0
2011-11-30,6080,6140,6000,6000,2778,32400.0,5400000.0
2011-12-01,6000,6150,5920,6020,2637,32508.0,5400000.0
2011-12-02,6030,6200,5990,6050,2612,32670.0,5400000.0
2011-12-05,6060,6230,6010,6110,2972,32994.0,5400000.0
2011-12-06,6180,6180,5920,6020,1974,32508.0,5400000.0
2011-12-07,6150,6150,5990,6060,479,32724.0,5400000.0
2011-12-08,6120,6370,6050,6300,4808,34020.0,5400000.0
2011-12-09,6300,6490,6130,6270,4368,33858.0,5400000.0
2011-12-12,6300,6410,6150,6230,5226,33642.0,5400000.0
2011-12-13,6230,6230,6100,6110,808,32994.0,5400000.0
2011-12-14,6280,6290,6060,6260,1203,33804.0,5400000.0
2011-12-15,6140,6270,6050,6210,635,33534.0,5400000.0
2011-12-16,6260,6260,6110,6190,1506,33426.0,5400000.0
2011-12-19,6240,6240,5740,5890,5647,31806.0,5400000.0
2011-12-20,6030,6030,5840,6010,2566,32454.0,5400000.0
2011-12-21,6050,6130,5950,5980,3932,32292.0,5400000.0
2011-12-22,6030,6040,5870,5980,2833,32292.0,5400000.0
2011-12-23,5930,6250,5930,6190,3476,33426.0,5400000.0
2011-12-26,6040,6170,6020,6090,2434,32886.0,5400000.0
2011-12-27,6100,6100,6010,6010,603,32454.0,5400000.0
2011-12-28,6110,6210,6020,6200,1295,33480.0,5400000.0
2011-12-29,6200,6200,5970,5970,3515,32238.0,5400000.0
2012-01-02,6220,6220,6020,6120,522,33048.0,5400000.0
2012-01-03,6100,6160,6050,6070,512,32778.0,5400000.0
2012-01-04,6160,6190,6060,6170,2138,33318.0,5400000.0
2012-01-05,6080,6280,6080,6250,2788,33750.0,5400000.0
2012-01-06,6290,6290,6020,6220,2243,33588.0,5400000.0
2012-01-09,6220,6340,6060,6190,928,33426.0,5400000.0
2012-01-10,6140,6400,6140,6280,11994,33912.0,5400000.0
2012-01-11,6260,6650,6260,6460,8460,34884.0,5400000.0
2012-01-12,6480,6600,6420,6530,5751,35262.0,5400000.0
2012-01-13,6530,6750,6210,6350,7974,34290.0,5400000.0
2012-01-16,6300,6350,6220,6350,3980,34290.0,5400000.0
2012-01-17,6280,6490,6280,6470,7375,34938.0,5400000.0
2012-01-18,6360,6470,6330,6470,3585,34938.0,5400000.0
2012-01-19,6390,6660,6350,6420,5452,34668.0,5400000.0
2012-01-20,6680,6680,6350,6530,3013,35262.0,5400000.0
2012-01-25,6690,6690,6420,6500,2571,35100.0,5400000.0
2012-01-26,6690,6690,6400,6490,2958,35046.0,5400000.0
2012-01-27,6420,6600,6330,6500,3777,35100.0,5400000.0
2012-01-30,6430,6580,6310,6530,1909,35262.0,5400000.0
2012-01-31,6530,6530,6380,6470,698,34938.0,5400000.0
2012-02-01,6470,6600,6380,6460,3524,34884.0,5400000.0
2012-02-02,6460,6480,6380,6450,1379,34830.0,5400000.0
2012-02-03,6490,6490,6400,6440,1525,34776.0,5400000.0
2012-02-06,6440,6590,6310,6440,10459,34776.0,5400000.0
2012-02-07,6380,6670,6380,6400,5237,34560.0,5400000.0
2012-02-08,6420,6500,6370,6390,9294,34506.0,5400000.0
2012-02-09,6450,6640,6400,6460,7301,34884.0,5400000.0
2012-02-10,6460,6940,6440,6710,7726,36234.0,5400000.0
2012-02-13,6790,6930,6690,6930,9686,37422.0,5400000.0
2012-02-14,6920,7010,6820,6990,6734,37746.0,5400000.0
2012-02-15,7040,7040,6760,6890,10310,37206.0,5400000.0
2012-02-16,6890,6970,6760,6780,4537,36612.0,5400000.0
2012-02-17,6780,6890,6610,6880,6007,37152.0,5400000.0
2012-02-20,6920,6920,6740,6840,6045,36936.0,5400000.0
2012-02-21,6890,6950,6770,6780,3481,36612.0,5400000.0
2012-02-22,6710,6900,6710,6880,1831,37152.0,5400000.0
2012-02-23,6880,6920,6810,6920,7192,37368.0,5400000.0
2012-02-24,6980,6980,6780,6930,3678,37422.0,5400000.0
2012-02-27,6930,7020,6830,6860,2620,37044.0,5400000.0
2012-02-28,6890,6890,6810,6870,4355,37098.0,5400000.0
2012-02-29,6850,6900,6830,6880,1821,37152.0,5400000.0
2012-03-02,6880,7020,6800,6960,960,37584.0,5400000.0
2012-03-05,6950,7000,6820,7000,3936,37800.0,5400000.0
2012-03-06,7040,7090,6880,6980,7218,37692.0,5400000.0
2012-03-07,7000,7200,6770,7040,5855,38016.0,5400000.0
2012-03-08,7180,7180,6880,6880,3403,37152.0,5400000.0
2012-03-09,6970,6980,6830,6960,2188,37584.0,5400000.0
2012-03-12,7020,7090,6960,7030,2770,37962.0,5400000.0
2012-03-13,7090,7090,6960,7020,827,37908.0,5400000.0
2012-03-14,7000,7240,6950,7010,6504,37854.0,5400000.0
2012-03-15,7140,7140,6870,7000,5128,37800.0,5400000.0
2012-03-16,7100,7100,6840,6960,1845,37584.0,5400000.0
2012-03-19,7070,7070,6880,6990,2859,37746.0,5400000.0
2012-03-20,7050,7050,6770,6950,4848,37530.0,5400000.0
2012-03-21,6940,6950,6700,6840,2027,36936.0,5400000.0
2012-03-22,6760,6830,6590,6710,5570,36234.0,5400000.0
2012-03-23,6890,6890,6480,6520,4736,35208.0,5400000.0
2012-03-26,6450,6850,6400,6750,7617,36450.0,5400000.0
2012-03-27,6750,6790,6650,6750,1796,36450.0,5400000.0
2012-03-28,6690,6750,6510,6710,940,36234.0,5400000.0
2012-03-29,6730,6740,6410,6600,3733,35640.0,5400000.0
2012-03-30,6600,6600,6460,6570,673,35478.0,5400000.0
2012-04-02,6580,6690,6490,6490,965,35046.0,5400000.0
2012-04-03,6490,6650,6300,6600,1797,35640.0,5400000.0
2012-04-04,6500,6620,6460,6540,826,35316.0,5400000.0
2012-04-05,6450,6480,6390,6480,762,34992.0,5400000.0
2012-04-06,6480,6530,6410,6530,473,35262.0,5400000.0
2012-04-09,6540,6540,6350,6440,440,34776.0,5400000.0
2012-04-10,6400,6530,6320,6450,729,34830.0,5400000.0
2012-04-12,6550,6550,6210,6430,318,34722.0,5400000.0
2012-04-13,6430,7390,6330,6730,22430,36342.0,5400000.0
2012-04-16,6620,6720,6540,6700,1473,36180.0,5400000.0
2012-04-17,6700,6750,6550,6660,2104,35964.0,5400000.0
2012-04-18,6700,6700,6370,6550,4799,35370.0,5400000.0
2012-04-19,6380,6580,6340,6360,3844,34344.0,5400000.0
2012-04-20,6310,6390,6230,6340,2548,34236.0,5400000.0
2012-04-23,6420,6430,6290,6400,1088,34560.0,5400000.0
2012-04-24,6240,6400,6000,6280,3925,33912.0,5400000.0
2012-04-25,6370,6370,6060,6320,1579,34128.0,5400000.0
2012-04-26,6320,6400,6040,6350,556,34290.0,5400000.0
2012-04-27,6340,6340,6080,6190,146,33426.0,5400000.0
2012-04-30,6380,6380,5960,5960,1975,32184.0,5400000.0
2012-05-02,5970,6010,5900,6000,1680,32400.0,5400000.0
2012-05-03,6090,6100,5970,6050,342,32670.0,5400000.0
2012-05-04,6090,6090,5810,6000,773,32400.0,5400000.0
2012-05-07,6050,6050,5980,6020,292,32508.0,5400000.0
2012-05-08,6030,6050,5960,6040,1932,32616.0,5400000.0
2012-05-09,6040,6050,6000,6050,922,32670.0,5400000.0
2012-05-10,6000,6350,6000,6200,441,33480.0,5400000.0
2012-05-11,6280,6280,6010,6260,667,33804.0,5400000.0
2012-05-14,6300,6300,6080,6130,1795,33102.0,5400000.0
2012-05-15,6230,6230,5940,6130,984,33102.0,5400000.0
2012-05-16,6150,6150,5810,5980,2268,32292.0,5400000.0
2012-05-17,6280,6280,5960,6070,2837,32778.0,5400000.0
2012-05-18,5970,6140,5840,6090,2156,32886.0,5400000.0
2012-05-21,6250,6250,5860,6100,3073,32940.0,5400000.0
2012-05-22,6100,6100,5900,6060,1381,32724.0,5400000.0
2012-05-23,6160,6160,5840,6060,252,32724.0,5400000.0
2012-05-24,6090,6100,5850,5900,10552,31860.0,5400000.0
2012-05-25,5920,6090,5660,5940,1105,32076.0,5400000.0
2012-05-29,5950,6000,5890,6000,792,32400.0,5400000.0
2012-05-30,6010,6020,5830,5990,84,32346.0,5400000.0
2012-05-31,5870,6020,5750,5990,1046,32346.0,5400000.0
2012-06-01,5800,5990,5800,5830,436,31482.0,5400000.0
2012-06-04,6040,6040,5760,5890,168,31806.0,5400000.0
2012-06-05,5760,5980,5710,5890,830,31806.0,5400000.0
2012-06-07,5880,5940,5830,5910,3522,31914.0,5400000.0
2012-06-08,5910,5910,5790,5900,1595,31860.0,5400000.0
2012-06-11,5810,5910,5800,5890,1079,31806.0,5400000.0
2012-06-12,5890,5940,5810,5940,392,32076.0,5400000.0
2012-06-13,5930,5950,5780,5900,848,31860.0,5400000.0
2012-06-14,5800,5900,5800,5880,1139,31752.0,5400000.0
2012-06-15,5900,5940,5830,5890,779,31806.0,5400000.0
2012-06-18,6080,6080,5800,5900,2898,31860.0,5400000.0
2012-06-19,5910,5920,5820,5900,174,31860.0,5400000.0
2012-06-20,5900,5990,5880,5880,2273,31752.0,5400000.0
2012-06-21,5900,5900,5700,5730,4237,30942.0,5400000.0
2012-06-22,5860,5860,5740,5800,1681,31320.0,5400000.0
2012-06-25,5800,5850,5780,5800,1507,31320.0,5400000.0
2012-06-26,5890,5890,5730,5810,913,31374.0,5400000.0
2012-06-27,5790,5900,5760,5890,1060,31806.0,5400000.0
2012-06-28,5800,5910,5800,5910,2556,31914.0,5400000.0
2012-06-29,5940,5990,5850,5920,2221,31968.0,5400000.0
2012-07-02,5970,5970,5800,5950,4240,32130.0,5400000.0
2012-07-03,5990,5990,5800,5970,949,32238.0,5400000.0
2012-07-04,5980,5980,5830,5970,288,32238.0,5400000.0
2012-07-05,5900,5980,5880,5920,254,31968.0,5400000.0
2012-07-06,5930,5960,5800,5940,820,32076.0,5400000.0
2012-07-09,5920,5930,5840,5910,394,31914.0,5400000.0
2012-07-10,5850,5990,5800,5910,887,31914.0,5400000.0
2012-07-11,5920,5930,5740,5900,1254,31860.0,5400000.0
2012-07-12,5900,5960,5900,5960,2063,32184.0,5400000.0
2012-07-13,5850,5950,5810,5950,3091,32130.0,5400000.0
2012-07-16,5840,5940,5840,5930,2117,32022.0,5400000.0
2012-07-17,5890,5990,5890,5970,706,32238.0,5400000.0
2012-07-18,5920,5980,5900,5960,490,32184.0,5400000.0
2012-07-19,5960,5980,5840,5940,1249,32076.0,5400000.0
2012-07-20,5810,5950,5800,5930,1986,32022.0,5400000.0
2012-07-23,5830,5930,5830,5900,292,31860.0,5400000.0
2012-07-24,5870,5870,5720,5870,551,31698.0,5400000.0
2012-07-25,5720,5860,5620,5810,545,31374.0,5400000.0
2012-07-26,5670,5810,5670,5800,802,31320.0,5400000.0
2012-07-27,5700,5820,5700,5820,461,31428.0,5400000.0
2012-07-30,5800,5820,5800,5800,483,31320.0,5400000.0
2012-07-31,5800,5800,5750,5750,1475,31050.0,5400000.0
2012-08-01,5790,5790,5620,5730,4915,30942.0,5400000.0
2012-08-02,5700,5800,5610,5800,1504,31320.0,5400000.0
2012-08-03,5760,5770,5700,5760,320,31104.0,5400000.0
2012-08-06,5740,5800,5710,5780,82,31212.0,5400000.0
2012-08-07,5800,5800,5680,5780,364,31212.0,5400000.0
2012-08-08,5740,5790,5720,5790,191,31266.0,5400000.0
2012-08-09,5780,5800,5750,5800,95,31320.0,5400000.0
2012-08-10,5800,5810,5720,5800,773,31320.0,5400000.0
2012-08-13,5800,5800,5700,5740,3550,30996.0,5400000.0
2012-08-14,5740,5780,5670,5770,874,31158.0,5400000.0
2012-08-16,5800,5820,5700,5750,3500,31050.0,5400000.0
2012-08-17,5750,5780,5700,5750,5742,31050.0,5400000.0
2012-08-20,5750,5840,5750,5780,735,31212.0,5400000.0
2012-08-21,5760,5800,5700,5780,3099,31212.0,5400000.0
2012-08-22,5750,5990,5750,5890,5721,31806.0,5400000.0
2012-08-23,5880,5920,5800,5920,3745,31968.0,5400000.0
2012-08-24,5870,5940,5870,5870,1163,31698.0,5400000.0
2012-08-27,5830,5850,5810,5850,434,31590.0,5400000.0
2012-08-28,5850,5850,5800,5850,2106,31590.0,5400000.0
2012-08-29,5850,5970,5840,5850,220,31590.0,5400000.0
2012-08-30,6200,6200,5770,5850,3984,31590.0,5400000.0
2012-08-31,5850,6020,5810,5990,8189,32346.0,5400000.0
2012-09-03,5930,6120,5930,6080,810,32832.0,5400000.0
2012-09-04,5980,6090,5980,6050,1199,32670.0,5400000.0
2012-09-05,6220,6220,5910,6000,2560,32400.0,5400000.0
2012-09-06,5970,6020,5890,5950,3204,32130.0,5400000.0
2012-09-07,5950,6000,5880,5980,7103,32292.0,5400000.0
2012-09-10,5990,6040,5950,6040,5198,32616.0,5400000.0
2012-09-11,6050,6140,6000,6120,4990,33048.0,5400000.0
2012-09-12,6120,6170,6070,6130,619,33102.0,5400000.0
2012-09-13,6140,6250,6070,6130,3634,33102.0,5400000.0
2012-09-14,6200,6280,6090,6190,1974,33426.0,5400000.0
2012-09-17,6300,6300,6110,6220,1013,33588.0,5400000.0
2012-09-18,6190,6190,6080,6180,5793,33372.0,5400000.0
2012-09-19,6150,6190,6140,6160,4181,33264.0,5400000.0
2012-09-20,6240,6370,6170,6210,6115,33534.0,5400000.0
2012-09-21,6310,6400,6210,6220,1048,33588.0,5400000.0
2012-09-24,6210,6260,6170,6240,5136,33696.0,5400000.0
2012-09-25,6200,6320,6160,6280,2650,33912.0,5400000.0
2012-09-26,6200,6300,6150,6280,4484,33912.0,5400000.0
2012-09-27,6340,6340,6200,6280,2753,33912.0,5400000.0
2012-09-28,6220,6490,6220,6310,5277,34074.0,5400000.0
2012-10-02,6280,6410,6280,6310,5469,34074.0,5400000.0
2012-10-04,6330,6450,6300,6330,9605,34182.0,5400000.0
2012-10-05,6490,6520,6340,6490,8413,35046.0,5400000.0
2012-10-08,6360,6790,6360,6630,35339,35802.0,5400000.0
2012-10-09,6570,6840,6570,6720,29793,36288.0,5400000.0
2012-10-10,6720,6790,6670,6670,7783,36018.0,5400000.0
2012-10-11,6600,6760,6570,6650,6220,35910.0,5400000.0
2012-10-12,6820,6820,6600,6700,2408,36180.0,5400000.0
2012-10-15,6930,6930,6370,6440,11961,34776.0,5400000.0
2012-10-16,6440,6510,6240,6260,10494,33804.0,5400000.0
2012-10-17,6270,6790,6270,6650,13293,35910.0,5400000.0
2012-10-18,6800,6850,6450,6840,25239,36936.0,5400000.0
2012-10-19,6770,6810,6570,6650,23177,35910.0,5400000.0
2012-10-22,6530,6790,6530,6740,5572,36396.0,5400000.0
2012-10-23,6740,6750,6600,6680,8987,36072.0,5400000.0
2012-10-24,6600,6680,6530,6610,4899,35694.0,5400000.0
2012-10-25,6710,6750,6610,6630,5790,35802.0,5400000.0
2012-10-26,6630,6750,6570,6750,23954,36450.0,5400000.0
2012-10-29,6800,6800,6670,6760,12402,36504.0,5400000.0
2012-10-30,6670,6740,6600,6710,2295,36234.0,5400000.0
2012-10-31,6780,6780,6570,6600,5849,35640.0,5400000.0
2012-11-01,6690,6690,6400,6520,11571,35208.0,5400000.0
2012-11-02,6700,6700,6440,6480,2947,34992.0,5400000.0
2012-11-05,6500,6500,6300,6420,2151,34668.0,5400000.0
2012-11-06,6500,6500,6360,6450,6129,34830.0,5400000.0
2012-11-07,6450,6480,6020,6440,12689,34776.0,5400000.0
2012-11-08,6280,6480,6250,6470,729,34938.0,5400000.0
2012-11-09,6340,6400,6200,6400,11728,34560.0,5400000.0
2012-11-12,6400,6560,6260,6540,3543,35316.0,5400000.0
2012-11-13,6540,6700,6410,6550,10552,35370.0,5400000.0
2012-11-14,6690,7530,6420,7290,228117,39366.0,5400000.0
2012-11-15,7230,7400,7000,7150,46590,38610.0,5400000.0
2012-11-16,7150,7160,6700,6850,38314,36990.0,5400000.0
2012-11-19,7000,7140,6850,7030,47269,37962.0,5400000.0
2012-11-20,7170,7170,6850,6950,34626,37530.0,5400000.0
2012-11-21,7050,7050,6740,6890,2730,37206.0,5400000.0
2012-11-22,7120,7370,6860,6940,11430,37476.0,5400000.0
2012-11-23,6910,7070,6770,6940,15014,37476.0,5400000.0
2012-11-26,7010,7010,6830,6970,23740,37638.0,5400000.0
2012-11-27,7040,7390,6970,7340,82845,39636.0,5400000.0
2012-11-28,7350,8000,7210,8000,84247,43200.0,5400000.0
2012-11-29,8300,8380,7640,7800,126486,42120.0,5400000.0
2012-11-30,7870,8170,7730,8000,47121,43200.0,5400000.0
2012-12-03,8180,8190,7900,7970,39848,43038.0,5400000.0
2012-12-04,7910,8020,7700,7760,34307,41904.0,5400000.0
2012-12-05,7680,7820,7630,7750,24113,41850.0,5400000.0
2012-12-06,7700,7950,7640,7740,10438,41796.0,5400000.0
2012-12-07,7750,7820,7510,7700,14824,41580.0,5400000.0
2012-12-10,7810,7980,7600,7930,22482,42822.0,5400000.0
2012-12-11,7980,7980,7750,7880,14224,42552.0,5400000.0
2012-12-12,7880,7900,7700,7830,3399,42282.0,5400000.0
2012-12-13,7830,7870,7680,7800,9095,42120.0,5400000.0
2012-12-14,7800,7800,7690,7760,8634,41904.0,5400000.0
2012-12-17,7760,7760,7630,7740,4780,41796.0,5400000.0
2012-12-18,7780,7780,7600,7710,3160,41634.0,5400000.0
2012-12-20,7720,7720,7500,7580,14307,40932.0,5400000.0
2012-12-21,7470,7580,7280,7530,14811,40662.0,5400000.0
2012-12-24,7770,7770,7560,7620,4829,41148.0,5400000.0
2012-12-26,7640,7700,7620,7640,13806,41256.0,5400000.0
2012-12-27,7640,7770,7410,7580,10596,40932.0,5400000.0
2012-12-28,7580,7700,7400,7490,5541,40446.0,5400000.0
2013-01-02,7460,7690,7390,7430,8360,40122.0,5400000.0
2013-01-03,7430,7470,7200,7390,17994,39906.0,5400000.0
2013-01-04,7360,7410,7300,7320,7492,39528.0,5400000.0
2013-01-07,7410,7410,7250,7280,11884,39312.0,5400000.0
2013-01-08,7320,7690,7310,7310,9931,39474.0,5400000.0
2013-01-09,7260,7580,7250,7370,30886,39798.0,5400000.0
2013-01-10,7370,7460,7310,7320,7961,39528.0,5400000.0
2013-01-11,7360,7390,7250,7390,5634,39906.0,5400000.0
2013-01-14,7330,7560,7330,7370,5336,39798.0,5400000.0
2013-01-15,7410,7510,7300,7410,17214,40014.0,5400000.0
2013-01-16,7350,7630,7330,7630,9595,41202.0,5400000.0
2013-01-17,7650,7650,7370,7470,32490,40338.0,5400000.0
2013-01-18,7470,7580,7300,7440,8963,40176.0,5400000.0
2013-01-21,7440,7460,6690,6890,99458,37206.0,5400000.0
2013-01-22,6590,7120,6550,7010,97914,37854.0,5400000.0
2013-01-23,7010,7010,6700,6890,20028,37206.0,5400000.0
2013-01-24,6800,6850,6310,6400,61460,34560.0,5400000.0
2013-01-25,6390,6400,6110,6290,23375,33966.0,5400000.0
2013-01-28,6290,6290,6080,6080,10782,32832.0,5400000.0
2013-01-29,6070,6140,6050,6080,20121,32832.0,5400000.0
2013-01-30,6080,6240,6060,6220,7065,33588.0,5400000.0
2013-01-31,6250,6410,6220,6310,11640,34074.0,5400000.0
2013-02-01,6350,6560,6280,6510,18450,35154.0,5400000.0
2013-02-04,6570,6610,6380,6500,12652,35100.0,5400000.0
2013-02-05,6510,6810,6500,6710,18113,36234.0,5400000.0
2013-02-06,6700,6860,6690,6830,10196,36882.0,5400000.0
2013-02-07,6750,6830,6490,6600,9054,35640.0,5400000.0
2013-02-08,6580,6580,6410,6490,7120,35046.0,5400000.0
2013-02-12,6490,6820,6250,6810,62084,36774.0,5400000.0
2013-02-13,6830,7540,6760,7150,73680,38610.0,5400000.0
2013-02-14,7300,7460,7010,7150,22809,38610.0,5400000.0
2013-02-15,7280,7280,7020,7130,6275,38502.0,5400000.0
2013-02-18,7310,7310,7060,7200,15679,38880.0,5400000.0
2013-02-19,7200,7250,7070,7230,12908,39042.0,5400000.0
2013-02-20,7400,7400,7180,7290,5553,39366.0,5400000.0
2013-02-21,7260,7310,7060,7300,11498,39420.0,5400000.0
2013-02-22,7370,7370,7210,7260,3490,39204.0,5400000.0
2013-02-25,7270,7670,7180,7500,21832,40500.0,5400000.0
2013-02-26,7450,7510,7280,7480,7097,40392.0,5400000.0
2013-02-27,7450,7530,7240,7340,8290,39636.0,5400000.0
2013-02-28,7340,7340,7120,7150,8834,38610.0,5400000.0
2013-03-04,7150,7240,7100,7230,4309,39042.0,5400000.0
2013-03-05,7210,7270,7130,7200,9138,38880.0,5400000.0
2013-03-06,7240,7240,6930,7150,15463,38610.0,5400000.0
2013-03-07,7150,7180,7030,7150,4810,38610.0,5400000.0
2013-03-08,7080,7200,7000,7160,21155,38664.0,5400000.0
2013-03-11,7220,7220,7010,7200,9836,38880.0,5400000.0
2013-03-12,7150,7520,7070,7520,30430,40608.0,5400000.0
2013-03-13,7520,7540,7400,7480,24582,40392.0,5400000.0
2013-03-14,7500,7520,7360,7480,14436,40392.0,5400000.0
2013-03-15,7520,8020,7510,7770,43656,41958.0,5400000.0
2013-03-18,7820,7830,7620,7700,8578,41580.0,5400000.0
2013-03-19,7670,7750,7610,7630,4481,41202.0,5400000.0
2013-03-20,7630,7630,7370,7450,18159,40230.0,5400000.0
2013-03-21,7430,7510,7350,7370,28616,39798.0,5400000.0
2013-03-22,7420,7420,6900,7130,41942,38502.0,5400000.0
2013-03-25,7140,7310,6950,7300,14391,39420.0,5400000.0
2013-03-26,7420,7610,7300,7410,5941,40014.0,5400000.0
2013-03-27,7410,7730,7410,7670,10648,41418.0,5400000.0
2013-03-28,7700,7700,7500,7680,4966,41472.0,5400000.0
2013-03-29,7680,7940,7610,7700,28417,41580.0,5400000.0
2013-04-01,7700,7700,7300,7360,38189,39744.0,5400000.0
2013-04-02,7360,7410,7200,7410,17645,40014.0,5400000.0
2013-04-03,7370,7570,7370,7560,11716,40824.0,5400000.0
2013-04-04,7500,7580,7250,7300,9170,39420.0,5400000.0
2013-04-05,7320,7320,7150,7250,7979,39150.0,5400000.0
2013-04-08,7210,7290,7130,7130,2204,38502.0,5400000.0
2013-04-09,7130,7280,7000,7070,35454,38178.0,5400000.0
2013-04-10,7130,7370,7130,7290,5022,39366.0,5400000.0
2013-04-11,7290,7700,7290,7530,13832,40662.0,5400000.0
2013-04-12,7590,7590,7460,7560,4696,40824.0,5400000.0
2013-04-15,7430,7580,7420,7550,12865,40770.0,5400000.0
2013-04-16,7510,7560,7440,7560,6821,40824.0,5400000.0
2013-04-17,7600,7610,7500,7580,4266,40932.0,5400000.0
2013-04-18,7640,7640,7470,7600,4992,41040.0,5400000.0
2013-04-19,7460,7700,7460,7620,20043,41148.0,5400000.0
2013-04-22,7560,7900,7560,7850,17764,42390.0,5400000.0
2013-04-23,7900,8370,7880,8350,76685,45090.0,5400000.0
2013-04-24,8410,8420,8190,8300,21216,44820.0,5400000.0
2013-04-25,8300,8340,8100,8180,23522,44172.0,5400000.0
2013-04-26,8300,8800,8180,8680,51831,46872.0,5400000.0
2013-04-29,8800,8980,8550,8700,18979,46980.0,5400000.0
2013-04-30,8680,8940,8600,8710,10123,47034.0,5400000.0
2013-05-02,8720,8910,8490,8630,13875,46602.0,5400000.0
2013-05-03,8520,8780,8380,8500,20671,45900.0,5400000.0
2013-05-06,8500,8500,8290,8360,14613,45144.0,5400000.0
2013-05-07,8360,8700,8250,8510,15748,45954.0,5400000.0
2013-05-08,8420,8660,8420,8570,11105,46278.0,5400000.0
2013-05-09,8570,8650,8550,8640,4608,46656.0,5400000.0
2013-05-10,8500,8640,8470,8520,4438,46008.0,5400000.0
2013-05-13,8580,8580,8250,8250,8189,44550.0,5400000.0
2013-05-14,8250,8330,8150,8250,8826,44550.0,5400000.0
2013-05-15,8240,8300,8150,8240,2820,44496.0,5400000.0
2013-05-16,8240,8250,8070,8210,11547,44334.0,5400000.0
2013-05-20,8190,8320,8030,8160,361,44064.0,5400000.0
2013-05-21,8180,8210,8030,8210,626,44334.0,5400000.0
2013-05-22,8210,8350,8110,8190,3420,44226.0,5400000.0
2013-05-23,8130,8180,8080,8160,1497,44064.0,5400000.0
2013-05-24,8190,8200,8010,8100,2231,43740.0,5400000.0
2013-05-27,8150,8190,7840,7900,3855,42660.0,5400000.0
2013-05-28,7900,8040,7720,7760,5571,41904.0,5400000.0
2013-05-29,7800,7850,7500,7790,18102,42066.0,5400000.0
2013-05-30,7750,7750,7630,7680,2726,41472.0,5400000.0
2013-05-31,7670,7730,7240,7680,45002,41472.0,5400000.0
2013-06-03,7550,7590,7450,7590,4667,40986.0,5400000.0
2013-06-04,7470,7590,7400,7540,881,40716.0,5400000.0
2013-06-05,7540,7680,7360,7360,1932,39744.0,5400000.0
2013-06-07,7550,7550,7100,7100,4185,38340.0,5400000.0
2013-06-10,7100,7140,6950,7000,5296,37800.0,5400000.0
2013-06-11,7030,7100,6880,7000,20015,37800.0,5400000.0
2013-06-12,7000,7070,6990,7000,477,37800.0,5400000.0
2013-06-13,6920,7060,6900,7060,581,38124.0,5400000.0
2013-06-14,7130,7130,7000,7000,3151,37800.0,5400000.0
2013-06-17,6900,7000,6900,6990,1062,37746.0,5400000.0
2013-06-18,7180,7180,6920,7110,63,38394.0,5400000.0
2013-06-19,7070,7100,6950,7100,1718,38340.0,5400000.0
2013-06-20,7000,7090,6950,7070,2894,38178.0,5400000.0
