모두투어(080160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-26,20677,20677,19176,19877,228183,375480.0,12600000.0
2012-10-29,20343,21044,19543,19910,195235,376110.0,12600000.0
2012-10-30,20310,21010,20277,20677,139465,390600.0,12600000.0
2012-10-31,20677,20944,19977,20511,120978,387450.0,12600000.0
2012-11-01,20510,20543,19510,19510,156996,368550.0,12600000.0
2012-11-02,19643,20477,19410,20344,193183,384300.0,12600000.0
2012-11-05,20277,20610,20043,20044,74042,378630.0,12600000.0
2012-11-06,20043,20577,19977,20277,114448,383040.0,12600000.0
2012-11-07,20443,20443,19810,19910,59258,376110.0,12600000.0
2012-11-08,19977,20944,19743,20444,142594,386190.0,12600000.0
2012-11-09,20477,21344,19843,21344,193975,403200.0,12600000.0
2012-11-12,21611,22178,21477,21978,229565,415170.0,12600000.0
2012-11-13,22144,22411,21010,21011,148902,396900.0,12600000.0
2012-11-14,21010,21210,20177,20511,123496,387450.0,12600000.0
2012-11-15,20010,20510,19009,19744,273349,372960.0,12600000.0
2012-11-16,19343,19943,18409,19110,198157,360990.0,12600000.0
2012-11-19,19310,19843,18809,19777,77274,373590.0,12600000.0
2012-11-20,20243,20243,19410,19644,72101,371070.0,12600000.0
2012-11-21,19676,20810,19676,20244,139337,382410.0,12600000.0
2012-11-22,20510,20677,20277,20577,65523,388710.0,12600000.0
2012-11-23,20677,21010,20010,21011,78685,396900.0,12600000.0
2012-11-26,21210,21244,20010,20110,81190,379890.0,12600000.0
2012-11-27,20010,20443,18876,19043,131091,359730.0,12600000.0
2012-11-28,19143,19743,18909,19110,61209,360990.0,12600000.0
2012-11-29,19343,19476,19043,19310,40241,364770.0,12600000.0
2012-11-30,19410,19476,18909,18977,64685,358470.0,12600000.0
2012-12-03,19143,19643,18943,19043,36759,359730.0,12600000.0
2012-12-04,18843,20010,18843,20010,85516,378000.0,12600000.0
2012-12-05,20210,20277,19810,20244,73054,382410.0,12600000.0
2012-12-06,20177,20243,18743,19143,127085,361620.0,12600000.0
2012-12-07,19143,19209,17709,18676,223650,352800.0,12600000.0
2012-12-10,18642,18943,18076,18576,94225,350910.0,12600000.0
2012-12-11,18809,18909,18309,18343,89473,346500.0,12600000.0
2012-12-12,18242,18676,18242,18476,21652,349020.0,12600000.0
2012-12-13,18709,18709,18309,18543,29707,350280.0,12600000.0
2012-12-14,18476,18876,18476,18810,44283,355320.0,12600000.0
2012-12-17,18843,18843,18176,18176,78786,343350.0,12600000.0
2012-12-18,18442,18876,18076,18843,101491,355950.0,12600000.0
2012-12-20,18843,19276,18676,19110,76605,360990.0,12600000.0
2012-12-21,19043,19476,18676,19377,81635,366030.0,12600000.0
2012-12-24,19576,19743,19209,19677,60089,371700.0,12600000.0
2012-12-26,19643,19776,19209,19677,55804,371700.0,12600000.0
2012-12-27,19676,19843,19376,19543,30269,369180.0,12600000.0
2012-12-28,19476,20077,19410,20077,91184,379260.0,12600000.0
2013-01-02,20243,20310,19543,19677,82297,371700.0,12600000.0
2013-01-03,19910,19943,19109,19477,75034,367920.0,12600000.0
2013-01-04,19610,20844,19443,20844,171667,393750.0,12600000.0
2013-01-07,20810,20810,20410,20677,108139,390600.0,12600000.0
2013-01-08,20744,21344,20644,21344,168665,403200.0,12600000.0
2013-01-09,21277,21777,21044,21244,125949,401310.0,12600000.0
2013-01-10,21244,21344,20543,20611,103333,389340.0,12600000.0
2013-01-11,20610,20944,20510,20777,83967,392490.0,12600000.0
2013-01-14,20877,20877,20143,20311,98679,383670.0,12600000.0
2013-01-15,20410,20477,19343,19443,135630,367290.0,12600000.0
2013-01-16,19743,19943,19510,19644,101807,371070.0,12600000.0
2013-01-17,19743,20177,19676,20177,76777,381150.0,12600000.0
2013-01-18,20410,20610,20210,20311,66815,383670.0,12600000.0
2013-01-21,20377,20744,20210,20444,70777,386190.0,12600000.0
2013-01-22,20677,20677,20110,20411,39295,385560.0,12600000.0
2013-01-23,20410,20410,19676,19877,91576,375480.0,12600000.0
2013-01-24,19876,20177,19643,19877,68588,375480.0,12600000.0
2013-01-25,19876,20243,19576,20210,79186,381780.0,12600000.0
2013-01-28,20310,20543,20010,20477,96628,386820.0,12600000.0
2013-01-29,20644,20744,20077,20677,102883,390600.0,12600000.0
2013-01-30,20744,21110,20377,20911,106929,395010.0,12600000.0
2013-01-31,20977,21210,20877,21011,85636,396900.0,12600000.0
2013-02-01,21210,21411,20944,21278,142200,401940.0,12600000.0
2013-02-04,21411,21511,20543,20611,106507,389340.0,12600000.0
2013-02-05,20477,21077,20477,20978,44489,396270.0,12600000.0
2013-02-06,21044,21477,20543,20544,102651,388080.0,12600000.0
2013-02-07,20610,20777,20043,20677,65230,390600.0,12600000.0
2013-02-08,20477,21144,20277,21078,96152,398160.0,12600000.0
2013-02-12,21077,21077,20277,20444,57306,386190.0,12600000.0
2013-02-13,20110,20610,20110,20411,31902,385560.0,12600000.0
2013-02-14,20310,20744,20077,20477,66855,386820.0,12600000.0
2013-02-15,20577,20577,20177,20210,61218,381780.0,12600000.0
2013-02-18,20210,20410,20110,20277,41287,383040.0,12600000.0
2013-02-19,20210,20410,20110,20110,50009,379890.0,12600000.0
2013-02-20,20210,20577,20110,20244,89734,382410.0,12600000.0
2013-02-21,20243,20243,19476,19543,128850,369180.0,12600000.0
2013-02-22,19576,20010,19543,19944,100120,376740.0,12600000.0
2013-02-25,20143,20177,19843,19877,43147,375480.0,12600000.0
2013-02-26,19510,19810,19209,19243,88676,363510.0,12600000.0
2013-02-27,19143,19410,18909,19343,107052,365400.0,12600000.0
2013-02-28,19343,19610,19209,19477,62497,367920.0,12600000.0
2013-03-04,19610,20177,19443,20010,103841,378000.0,12600000.0
2013-03-05,20177,20210,19876,20177,60305,381150.0,12600000.0
2013-03-06,20243,20277,19476,19844,53862,374850.0,12600000.0
2013-03-07,19977,20010,19376,19610,66511,370440.0,12600000.0
2013-03-08,19610,19876,19510,19710,47864,372330.0,12600000.0
2013-03-11,19710,20077,19243,19944,51053,376740.0,12600000.0
2013-03-12,19876,20343,19143,19377,229892,366030.0,12600000.0
2013-03-13,19543,19543,19176,19410,52233,366660.0,12600000.0
2013-03-14,19476,19843,19343,19844,92413,374850.0,12600000.0
2013-03-15,20010,20010,19610,20010,78379,378000.0,12600000.0
2013-03-18,20143,20143,19209,19243,117269,363510.0,12600000.0
2013-03-19,19343,19810,19176,19177,82301,362250.0,12600000.0
2013-03-20,19543,19543,18342,18376,172471,347130.0,12600000.0
2013-03-21,18509,19076,18409,18476,78758,349020.0,12600000.0
2013-03-22,18542,19410,18476,19143,150194,361620.0,12600000.0
2013-03-25,19410,19476,18976,19143,58458,361620.0,12600000.0
2013-03-26,19143,19410,18843,18876,88334,356580.0,12600000.0
2013-03-27,19043,19076,18476,18576,137081,350910.0,12600000.0
2013-03-28,18476,18743,18409,18610,107544,351540.0,12600000.0
2013-03-29,18509,18809,18442,18810,87223,355320.0,12600000.0
2013-04-01,18576,18676,18276,18676,145752,352800.0,12600000.0
2013-04-02,18676,18909,18342,18410,218893,347760.0,12600000.0
2013-04-03,18376,19543,18376,19477,258352,367920.0,12600000.0
2013-04-04,19443,20210,19176,20210,317009,381780.0,12600000.0
2013-04-05,20277,20277,19510,19677,159833,371700.0,12600000.0
2013-04-08,19576,19576,16742,16909,987791,319410.0,12600000.0
2013-04-09,16908,17609,16875,17176,802423,324450.0,12600000.0
2013-04-10,17275,17809,17275,17676,313959,333900.0,12600000.0
2013-04-11,17675,18376,17575,17976,345145,339570.0,12600000.0
2013-04-12,18176,19043,18142,18876,294198,356580.0,12600000.0
2013-04-15,18542,18976,18009,18376,171331,347130.0,12600000.0
2013-04-16,18376,18809,17375,17576,412176,332010.0,12600000.0
2013-04-17,17875,18209,17609,17609,243665,332640.0,12600000.0
2013-04-18,17409,18176,17409,18009,172571,340200.0,12600000.0
2013-04-19,18009,18542,17575,18443,298494,348390.0,12600000.0
2013-04-22,18376,19310,18176,19310,338050,364770.0,12600000.0
2013-04-23,19009,19176,18743,19110,197041,360990.0,12600000.0
2013-04-24,19076,19076,18376,18610,303155,351540.0,12600000.0
2013-04-25,18376,18743,17675,17943,319372,338940.0,12600000.0
2013-04-26,18109,18142,17742,17943,176539,338940.0,12600000.0
2013-04-29,17709,18109,17675,18076,109822,341460.0,12600000.0
2013-04-30,17875,17942,17475,17576,209360,332010.0,12600000.0
2013-05-02,17675,18009,17542,17776,193026,335790.0,12600000.0
2013-05-03,17842,17942,17675,17843,120036,337050.0,12600000.0
2013-05-06,17842,17975,17642,17743,74064,335160.0,12600000.0
2013-05-07,17875,18509,17842,18476,224658,349020.0,12600000.0
2013-05-08,18642,18776,18342,18710,164054,353430.0,12600000.0
2013-05-09,18809,19009,18476,18743,128173,354060.0,12600000.0
2013-05-10,18876,20177,18743,19077,329763,360360.0,12600000.0
2013-05-13,19009,19610,18976,19377,270500,366030.0,12600000.0
2013-05-14,19443,19443,18909,19177,100452,362250.0,12600000.0
2013-05-15,19176,19410,18676,18943,107788,357840.0,12600000.0
2013-05-16,18909,19243,18876,19110,128611,360990.0,12600000.0
2013-05-20,19143,19510,18809,19277,76596,364140.0,12600000.0
2013-05-21,19610,20077,19510,20010,342703,378000.0,12600000.0
2013-05-22,20077,20543,19910,20411,248085,385560.0,12600000.0
2013-05-23,20243,20477,19743,20010,195526,378000.0,12600000.0
2013-05-24,19910,20143,19343,19443,152935,367290.0,12600000.0
2013-05-27,19676,19843,19209,19510,127982,368550.0,12600000.0
2013-05-28,19443,20277,19443,20244,132741,382410.0,12600000.0
2013-05-29,20143,20310,19910,20010,95333,378000.0,12600000.0
2013-05-30,20077,20177,19876,19977,45734,377370.0,12600000.0
2013-05-31,20210,20210,19009,19377,173672,366030.0,12600000.0
2013-06-03,19343,19343,18909,18910,97938,357210.0,12600000.0
2013-06-04,18909,19243,18376,18443,174316,348390.0,12600000.0
2013-06-05,18476,18642,17842,18143,128275,342720.0,12600000.0
2013-06-07,18609,18609,17775,18476,147878,349020.0,12600000.0
2013-06-10,18676,18909,18542,18876,63113,356580.0,12600000.0
2013-06-11,18976,19009,18609,19010,101802,359100.0,12600000.0
2013-06-12,18676,19276,18676,19010,63626,359100.0,12600000.0
2013-06-13,18943,19009,18042,18343,153708,346500.0,12600000.0
2013-06-14,18476,18709,18276,18309,100566,345870.0,12600000.0
2013-06-17,18209,18442,17709,17709,78234,334530.0,12600000.0
2013-06-18,17875,18176,17675,18143,74814,342720.0,12600000.0
2013-06-19,18009,18809,18009,18710,111964,353430.0,12600000.0
2013-06-20,18209,18609,17842,18443,164098,348390.0,12600000.0
2013-06-21,17942,18309,17675,18309,131569,345870.0,12600000.0
2013-06-24,18309,18309,17542,17642,96808,333270.0,12600000.0
2013-06-25,17275,17642,16942,17642,129405,333270.0,12600000.0
2013-06-26,17642,17942,17175,17542,57380,331380.0,12600000.0
2013-06-27,17675,18109,17675,17876,36619,337680.0,12600000.0
2013-06-28,17942,18042,17575,17743,123263,335160.0,12600000.0
2013-07-01,17809,18642,17675,18543,167362,350280.0,12600000.0
2013-07-02,19009,19443,18809,19143,249822,361620.0,12600000.0
2013-07-03,19109,19543,18776,18910,137480,357210.0,12600000.0
2013-07-04,19343,19543,18976,19410,101351,366660.0,12600000.0
2013-07-05,19410,19743,19310,19477,82574,367920.0,12600000.0
2013-07-08,19410,19610,18843,18910,74331,357210.0,12600000.0
2013-07-09,18843,19476,18843,19310,66945,364770.0,12600000.0
2013-07-10,19443,19543,19109,19277,36674,364140.0,12600000.0
2013-07-11,19443,19576,19410,19443,47840,367290.0,12600000.0
2013-07-12,19543,19843,19543,19677,47099,371700.0,12600000.0
2013-07-15,19743,19876,19476,19744,48902,372960.0,12600000.0
2013-07-16,19943,19943,19676,19744,28266,372960.0,12600000.0
2013-07-17,19610,19977,19476,19744,65195,372960.0,12600000.0
2013-07-18,20110,20543,20010,20477,197746,386820.0,12600000.0
2013-07-19,20677,20677,20043,20511,168355,387450.0,12600000.0
2013-07-22,20377,20610,20143,20144,90678,380520.0,12600000.0
2013-07-23,20077,20343,19843,20044,91544,378630.0,12600000.0
2013-07-24,20143,20177,19710,19910,71684,376110.0,12600000.0
2013-07-25,19910,19977,19209,19610,91680,370440.0,12600000.0
2013-07-26,19610,20010,19476,19910,106379,376110.0,12600000.0
2013-07-29,19443,19676,18809,18977,203303,358470.0,12600000.0
2013-07-30,18943,19276,18776,19077,99512,360360.0,12600000.0
2013-07-31,18943,19276,18943,19110,80144,360990.0,12600000.0
2013-08-01,19176,19410,18976,19377,82834,366030.0,12600000.0
2013-08-02,19410,19410,18943,18943,95517,357840.0,12600000.0
2013-08-05,18809,19476,18809,19343,76007,365400.0,12600000.0
2013-08-06,19176,19510,19143,19377,90243,366030.0,12600000.0
2013-08-07,19476,19743,19076,19610,108476,370440.0,12600000.0
2013-08-08,19443,19543,19109,19243,70908,363510.0,12600000.0
2013-08-09,19343,19343,19176,19277,33525,364140.0,12600000.0
2013-08-12,19176,19276,18676,19177,79154,362250.0,12600000.0
2013-08-13,19176,19243,18743,18876,84467,356580.0,12600000.0
2013-08-14,18876,19043,18709,18943,48144,357840.0,12600000.0
2013-08-16,18676,18743,18542,18676,50617,352800.0,12600000.0
2013-08-19,18576,18576,17975,18076,183816,341460.0,12600000.0
2013-08-20,18042,18309,17975,18076,107706,341460.0,12600000.0
2013-08-21,18042,18242,17509,18009,69852,340200.0,12600000.0
2013-08-22,17742,17875,17409,17476,122054,330120.0,12600000.0
2013-08-23,17409,18076,17409,17909,86205,338310.0,12600000.0
2013-08-26,17942,18342,17675,17876,104357,337680.0,12600000.0
2013-08-27,17809,17842,16942,17142,186232,323820.0,12600000.0
2013-08-28,16675,16875,15974,16375,218209,309330.0,12600000.0
2013-08-29,16441,16575,16075,16375,233244,309330.0,12600000.0
2013-08-30,16141,16341,15941,15975,288773,301770.0,12600000.0
2013-09-02,15974,16575,15974,16542,153276,312480.0,12600000.0
2013-09-03,16541,17208,16441,17142,147313,323820.0,12600000.0
2013-09-04,17108,17242,16808,17009,91110,321300.0,12600000.0
2013-09-05,16942,17142,16908,16909,56493,319410.0,12600000.0
2013-09-06,16942,17008,16241,16342,158923,308700.0,12600000.0
2013-09-09,16408,16608,16074,16475,96035,311220.0,12600000.0
2013-09-10,16508,16608,15608,15775,216594,297990.0,12600000.0
2013-09-11,15974,16041,15574,15842,148887,299250.0,12600000.0
2013-09-12,16108,16241,15908,16242,160019,306810.0,12600000.0
2013-09-13,16208,16475,16075,16375,91385,309330.0,12600000.0
2013-09-16,16508,16508,16008,16008,106883,302400.0,12600000.0
2013-09-17,16008,16408,15908,16175,93157,305550.0,12600000.0
2013-09-23,16175,16475,16075,16442,74453,310590.0,12600000.0
2013-09-24,16441,16842,16241,16775,145668,316890.0,12600000.0
2013-09-25,16708,16908,16375,16742,107674,316260.0,12600000.0
2013-09-26,16742,17008,16508,16675,150377,315000.0,12600000.0
2013-09-27,16742,16808,16308,16542,169532,312480.0,12600000.0
2013-09-30,16541,16541,16075,16142,110034,304920.0,12600000.0
2013-10-01,16008,16375,16008,16308,76258,308070.0,12600000.0
2013-10-02,16441,16742,16275,16675,110630,315000.0,12600000.0
2013-10-04,16675,16808,16308,16675,83642,315000.0,12600000.0
2013-10-07,16641,16742,16375,16442,49525,310590.0,12600000.0
2013-10-08,16341,16341,15974,16142,83758,304920.0,12600000.0
2013-10-10,16041,16475,16041,16142,45681,304920.0,12600000.0
2013-10-11,16375,16475,16008,16075,57674,303660.0,12600000.0
2013-10-14,16308,16308,15341,15408,160815,291060.0,12600000.0
2013-10-15,15441,15708,15274,15341,192640,289800.0,12600000.0
2013-10-16,15407,15441,14240,14474,372283,273420.0,12600000.0
2013-10-17,14640,14774,14007,14274,269783,269640.0,12600000.0
2013-10-18,14407,14474,14107,14241,188609,269010.0,12600000.0
2013-10-21,14274,14740,14207,14641,176681,276570.0,12600000.0
2013-10-22,14540,15341,14540,15275,252849,288540.0,12600000.0
2013-10-23,15307,15474,15107,15375,195888,290430.0,12600000.0
2013-10-24,15541,15674,15141,15508,113374,292950.0,12600000.0
2013-10-25,15808,15841,15508,15541,80866,293580.0,12600000.0
2013-10-28,15474,15608,15241,15408,67492,291060.0,12600000.0
2013-10-29,15407,15541,15041,15041,71982,284130.0,12600000.0
2013-10-30,15107,15341,15074,15141,34287,286020.0,12600000.0
2013-10-31,15274,15274,14807,14941,82122,282240.0,12600000.0
2013-11-01,14941,15207,14941,15141,78478,286020.0,12600000.0
2013-11-04,15107,15274,14740,14774,114849,279090.0,12600000.0
2013-11-05,14807,14807,14507,14808,48211,279720.0,12600000.0
2013-11-06,14774,14907,14607,14841,70483,280350.0,12600000.0
2013-11-07,14841,14874,14474,14574,72006,275310.0,12600000.0
2013-11-08,14374,14707,14207,14241,154490,269010.0,12600000.0
2013-11-11,14174,14340,13773,13807,132934,260820.0,12600000.0
2013-11-12,13807,14007,13807,13907,73926,262710.0,12600000.0
2013-11-13,13807,13907,13440,13607,93549,257040.0,12600000.0
2013-11-14,13607,13773,13473,13574,46549,256410.0,12600000.0
2013-11-15,13673,13840,13540,13607,93767,257040.0,12600000.0
2013-11-18,13673,14007,13673,13740,75430,259560.0,12600000.0
2013-11-19,13807,13807,13306,13540,190822,255780.0,12600000.0
2013-11-20,13440,13807,13340,13807,115805,260820.0,12600000.0
2013-11-21,13673,13873,13373,13607,157208,257040.0,12600000.0
2013-11-22,13607,13673,13140,13407,253105,253260.0,12600000.0
2013-11-25,13573,13740,13306,13574,215571,256410.0,12600000.0
2013-11-26,13673,14407,13640,14407,214414,272160.0,12600000.0
2013-11-27,14407,14740,14240,14608,139540,275940.0,12600000.0
2013-11-28,14607,14740,14440,14608,84619,275940.0,12600000.0
2013-11-29,14607,14874,14274,14741,116240,278460.0,12600000.0
2013-12-02,14740,14774,14374,14508,69718,274050.0,12600000.0
2013-12-03,14374,14674,14374,14641,83145,276570.0,12600000.0
2013-12-04,14540,14607,14174,14508,98924,274050.0,12600000.0
2013-12-05,14374,14507,14207,14307,91628,270270.0,12600000.0
2013-12-06,14407,14507,14174,14207,75743,268380.0,12600000.0
2013-12-09,14207,14374,13807,13974,83976,263970.0,12600000.0
2013-12-10,13973,14440,13873,14441,76393,272790.0,12600000.0
2013-12-11,14440,14774,14307,14541,121189,274680.0,12600000.0
2013-12-12,14507,14841,14340,14774,73636,279090.0,12600000.0
2013-12-13,14674,14774,14374,14574,46637,275310.0,12600000.0
2013-12-16,14740,14740,14140,14608,72738,275940.0,12600000.0
2013-12-17,14707,14707,14174,14174,66917,267750.0,12600000.0
2013-12-18,14073,14440,14073,14307,37530,270270.0,12600000.0
2013-12-19,14474,14474,14207,14307,33939,270270.0,12600000.0
2013-12-20,14307,14607,14274,14508,41784,274050.0,12600000.0
2013-12-23,14474,15207,14474,15141,135305,286020.0,12600000.0
2013-12-24,15241,15241,15074,15074,76513,284760.0,12600000.0
2013-12-26,15174,15241,14874,15108,77632,285390.0,12600000.0
2013-12-27,15107,15474,15007,15141,83912,286020.0,12600000.0
2013-12-30,15241,15407,15107,15308,57238,289170.0,12600000.0
2014-01-02,15341,15374,14774,15375,223575,290430.0,12600000.0
2014-01-03,15274,16041,15207,16008,278964,302400.0,12600000.0
2014-01-06,16074,16541,15874,16275,262385,307440.0,12600000.0
2014-01-07,16275,16608,16108,16609,212806,313740.0,12600000.0
2014-01-08,16608,16975,16408,16842,220880,318150.0,12600000.0
2014-01-09,16808,16842,16308,16809,207482,317520.0,12600000.0
2014-01-10,16808,16808,16141,16142,117558,304920.0,12600000.0
2014-01-13,16208,16608,16208,16475,86978,311220.0,12600000.0
2014-01-14,16475,16608,16275,16342,65356,308700.0,12600000.0
2014-01-15,16508,16508,15974,16075,85739,303660.0,12600000.0
2014-01-16,16175,16375,16041,16342,65284,308700.0,12600000.0
2014-01-17,16341,16341,15974,16075,47540,303660.0,12600000.0
2014-01-20,16141,16341,15874,16308,97830,308070.0,12600000.0
2014-01-21,16141,16341,16141,16275,70682,307440.0,12600000.0
2014-01-22,16175,16275,15708,15741,132453,297360.0,12600000.0
2014-01-23,15908,16108,15508,15641,109962,295470.0,12600000.0
2014-01-24,15641,15841,15074,15541,139559,293580.0,12600000.0
2014-01-27,14974,15374,14907,15208,172284,287280.0,12600000.0
2014-01-28,15141,15307,14941,15108,89893,285390.0,12600000.0
2014-01-29,15274,15774,15274,15608,102111,294840.0,12600000.0
2014-02-03,15541,15841,15441,15708,62103,296730.0,12600000.0
2014-02-04,15908,16341,15774,15775,259926,297990.0,12600000.0
2014-02-05,16008,16041,15341,15441,137847,291690.0,12600000.0
2014-02-06,15541,15908,15474,15775,66791,297990.0,12600000.0
2014-02-07,15941,15974,15674,15975,72387,301770.0,12600000.0
2014-02-10,15908,16341,15908,16275,104816,307440.0,12600000.0
2014-02-11,16275,16308,16041,16042,59880,303030.0,12600000.0
2014-02-12,16208,16275,15874,15875,64894,299880.0,12600000.0
2014-02-13,16108,16175,15841,15975,31855,301770.0,12600000.0
2014-02-14,16108,16175,15908,16008,41898,302400.0,12600000.0
2014-02-17,16075,16141,15974,15975,36442,301770.0,12600000.0
2014-02-18,16108,16208,15808,16175,55005,305550.0,12600000.0
2014-02-19,16175,16175,15974,16142,41959,304920.0,12600000.0
2014-02-20,16008,16074,15841,16075,45570,303660.0,12600000.0
2014-02-21,16075,16175,15974,16108,45183,304290.0,12600000.0
2014-02-24,16275,16408,16008,16375,124506,309330.0,12600000.0
2014-02-25,16541,16742,16441,16709,124913,315630.0,12600000.0
2014-02-26,16708,16875,16475,16809,107609,317520.0,12600000.0
2014-02-27,16808,16842,16608,16775,59504,316890.0,12600000.0
2014-02-28,16742,17042,16641,16875,130797,318780.0,12600000.0
2014-03-03,16808,17042,16675,16942,113037,320040.0,12600000.0
2014-03-04,16708,16942,16708,16942,70063,320040.0,12600000.0
2014-03-05,16908,16942,16375,16542,208131,312480.0,12600000.0
2014-03-06,16575,16842,16575,16775,94344,316890.0,12600000.0
2014-03-07,16842,16875,16408,16475,87021,311220.0,12600000.0
2014-03-10,16541,16608,16208,16542,76536,312480.0,12600000.0
2014-03-11,16541,17208,16475,17209,156399,325080.0,12600000.0
2014-03-12,17208,17242,16875,17176,97832,324450.0,12600000.0
2014-03-13,17175,17208,16608,16875,117061,318780.0,12600000.0
2014-03-14,16675,16675,16041,16142,187065,304920.0,12600000.0
2014-03-17,16141,16275,16008,16042,71950,303030.0,12600000.0
2014-03-18,16275,16775,16208,16775,98450,316890.0,12600000.0
2014-03-19,16775,17042,16608,16809,80131,317520.0,12600000.0
2014-03-20,16608,16708,16341,16475,71125,311220.0,12600000.0
2014-03-21,16475,16575,16241,16575,68400,313110.0,12600000.0
2014-03-24,16508,16608,16308,16308,57319,308070.0,12600000.0
2014-03-25,16241,16441,16074,16075,58452,303660.0,12600000.0
2014-03-26,16441,16441,16075,16142,28772,304920.0,12600000.0
2014-03-27,16175,16275,16041,16175,45120,305550.0,12600000.0
2014-03-28,16308,16341,16074,16275,75229,307440.0,12600000.0
2014-03-31,16341,16441,16141,16308,59949,308070.0,12600000.0
2014-04-01,16341,16341,16141,16175,94587,305550.0,12600000.0
2014-04-02,16208,16575,16175,16542,122925,312480.0,12600000.0
2014-04-03,16641,16641,16275,16375,124023,309330.0,12600000.0
2014-04-04,16375,16375,16141,16275,82794,307440.0,12600000.0
2014-04-07,16108,16408,16075,16142,75383,304920.0,12600000.0
2014-04-08,16175,16241,16141,16208,28896,306180.0,12600000.0
2014-04-09,16241,16541,16175,16542,63356,312480.0,12600000.0
2014-04-10,16608,16875,16475,16875,153602,318780.0,12600000.0
2014-04-11,16808,17042,16508,16709,152796,315630.0,12600000.0
2014-04-14,16708,16775,16541,16775,89400,316890.0,12600000.0
2014-04-15,16775,16775,16508,16542,55868,312480.0,12600000.0
2014-04-16,16641,16641,16375,16475,57273,311220.0,12600000.0
2014-04-17,16475,16475,16208,16208,64206,306180.0,12600000.0
2014-04-18,16141,16408,16141,16409,51604,309960.0,12600000.0
2014-04-21,16308,16341,15674,15908,142069,300510.0,12600000.0
2014-04-22,15874,15974,15841,15942,49961,301140.0,12600000.0
2014-04-23,15974,15974,15141,15508,245631,292950.0,12600000.0
2014-04-24,15574,15574,15141,15341,96954,289800.0,12600000.0
2014-04-25,15541,15708,15374,15608,85725,294840.0,12600000.0
2014-04-28,15674,15741,15508,15508,39707,292950.0,12600000.0
2014-04-29,15641,15674,15341,15408,35146,291060.0,12600000.0
2014-04-30,15407,15608,15341,15341,38514,289800.0,12600000.0
2014-05-02,15341,15641,15307,15541,56696,293580.0,12600000.0
2014-05-07,15541,15574,15007,15108,52755,285390.0,12600000.0
2014-05-08,15141,15207,15041,15141,43603,286020.0,12600000.0
2014-05-09,15207,15274,14974,15208,54405,287280.0,12600000.0
2014-05-12,15207,15341,14874,14974,45733,282870.0,12600000.0
2014-05-13,14974,15307,14974,15108,58948,285390.0,12600000.0
2014-05-14,15074,15307,15074,15241,47167,287910.0,12600000.0
2014-05-15,15307,15441,15241,15341,31964,289800.0,12600000.0
2014-05-16,15241,15374,15074,15175,27376,286650.0,12600000.0
2014-05-19,15341,15341,15041,15108,65200,285390.0,12600000.0
2014-05-20,15274,15341,14707,15141,92618,286020.0,12600000.0
2014-05-21,15141,15141,14740,14841,104265,280350.0,12600000.0
2014-05-22,14941,15074,14807,14908,28824,281610.0,12600000.0
2014-05-23,14874,14974,14640,14708,66055,277830.0,12600000.0
2014-05-26,14707,14874,14574,14774,49029,279090.0,12600000.0
2014-05-27,14740,14841,14507,14541,52004,274680.0,12600000.0
2014-05-28,14474,14674,14307,14341,90576,270900.0,12600000.0
2014-05-29,14307,14440,13873,14007,140432,264600.0,12600000.0
2014-05-30,14073,14073,13540,13674,149372,258300.0,12600000.0
2014-06-02,13473,13907,13473,13807,72848,260820.0,12600000.0
2014-06-03,13840,14374,13807,14007,138338,264600.0,12600000.0
2014-06-05,14073,14073,13673,13774,98855,260190.0,12600000.0
2014-06-09,13840,13907,13707,13774,69120,260190.0,12600000.0
2014-06-10,13773,14174,13773,14174,67528,267750.0,12600000.0
2014-06-11,14274,14907,14240,14608,137965,275940.0,12600000.0
2014-06-12,14640,14807,14540,14808,63760,279720.0,12600000.0
2014-06-13,14740,14841,14540,14641,59868,276570.0,12600000.0
2014-06-16,14640,15041,14607,14941,76032,282240.0,12600000.0
2014-06-17,15041,15141,14907,14941,96697,282240.0,12600000.0
2014-06-18,14974,15241,14974,15141,102229,286020.0,12600000.0
2014-06-19,15241,15274,15141,15141,91898,286020.0,12600000.0
2014-06-20,15274,15274,15007,15141,78731,286020.0,12600000.0
2014-06-23,15274,15274,14974,15141,76227,286020.0,12600000.0
2014-06-24,15007,15074,14740,14941,147720,282240.0,12600000.0
2014-06-25,14974,15141,14841,15108,84687,285390.0,12600000.0
2014-06-26,15107,15241,15007,15141,83001,286020.0,12600000.0
2014-06-27,15274,15641,15041,15475,105131,292320.0,12600000.0
2014-06-30,15508,15974,15441,15808,117598,298620.0,12600000.0
2014-07-01,15874,16075,15708,16008,114489,302400.0,12600000.0
2014-07-02,16075,16108,15774,16108,152314,304290.0,12600000.0
2014-07-03,16208,16208,15874,16108,70901,304290.0,12600000.0
2014-07-04,16175,16175,15841,15875,49680,299880.0,12600000.0
2014-07-07,15774,16308,15708,16208,83901,306180.0,12600000.0
2014-07-08,16208,16708,16208,16642,166126,314370.0,12600000.0
2014-07-09,16742,16742,16508,16609,75511,313740.0,12600000.0
2014-07-10,16608,16641,15808,16409,180040,309960.0,12600000.0
2014-07-11,16441,16575,16208,16509,105080,311850.0,12600000.0
2014-07-14,16508,16608,16241,16609,78323,313740.0,12600000.0
2014-07-15,16608,16608,16241,16375,83961,309330.0,12600000.0
