에스와이(109610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-12,9570,9730,9360,9490,140112,228709.0,24100000.0
2017-09-13,9490,9490,9240,9250,211002,222925.0,24100000.0
2017-09-14,9140,9300,9000,9170,278979,220997.0,24100000.0
2017-09-15,9070,9260,8960,9030,233008,217623.0,24100000.0
2017-09-18,9000,10950,8980,10200,3511514,245820.0,24100000.0
2017-09-19,10050,10100,9600,9790,803145,235939.0,24100000.0
2017-09-20,9740,9830,9180,9200,485137,221720.0,24100000.0
2017-09-21,9220,9540,9110,9120,268106,219792.0,24100000.0
2017-09-22,9090,9300,9030,9070,186292,218587.0,24100000.0
2017-09-25,9080,9160,8600,8610,325526,207501.0,24100000.0
2017-09-26,8400,8740,8370,8520,211318,205332.0,24100000.0
2017-09-27,8530,8900,8530,8600,138190,207260.0,24100000.0
2017-09-28,8590,8740,8520,8570,96564,206537.0,24100000.0
2017-09-29,8260,8470,6300,6650,2906775,160265.0,24100000.0
2017-10-10,6590,6820,5350,5360,2033098,129176.0,24100000.0
2017-10-11,5450,5690,5420,5500,1346291,132550.0,24100000.0
2017-10-12,5520,5580,5080,5160,817851,124356.0,24100000.0
2017-10-13,5350,5550,5210,5260,1064610,126766.0,24100000.0
2017-10-16,5260,5320,4995,5030,417243,121223.0,24100000.0
2017-10-17,5020,6250,5000,5910,4872520,142431.0,24100000.0
2017-10-18,6000,6010,5510,5580,883213,134478.0,24100000.0
2017-10-19,5530,5880,5450,5670,743988,136647.0,24100000.0
2017-10-20,5660,5970,5650,5720,678250,137852.0,24100000.0
2017-10-23,5760,6100,5630,5880,782546,141708.0,24100000.0
2017-10-24,5930,5950,5820,5900,221171,142190.0,24100000.0
2017-10-25,5950,6450,5890,6090,1088324,146769.0,24100000.0
2017-10-26,6160,6480,6100,6250,815520,150625.0,24100000.0
2017-10-27,6330,6500,6250,6400,432262,154240.0,24100000.0
2017-10-30,6580,6950,6540,6760,941936,162916.0,24100000.0
2017-10-31,6730,6860,6550,6710,378696,161711.0,24100000.0
2017-11-01,6680,6750,6410,6510,316943,156891.0,24100000.0
2017-11-02,6520,6790,6470,6680,226176,160988.0,24100000.0
2017-11-03,6790,6860,6480,6510,217397,156891.0,24100000.0
2017-11-06,6460,6640,6430,6490,171178,156409.0,24100000.0
2017-11-07,6500,7150,6500,7150,717992,172315.0,24100000.0
2017-11-08,7350,7800,7150,7500,1546816,180750.0,24100000.0
2017-11-09,7590,7590,7200,7240,437500,174484.0,24100000.0
2017-11-10,7300,7670,7300,7340,380796,176894.0,24100000.0
2017-11-13,7330,7600,7300,7450,335881,179545.0,24100000.0
2017-11-14,7500,7820,7450,7710,459461,185811.0,24100000.0
2017-11-15,7800,7940,7520,7720,434535,186052.0,24100000.0
2017-11-16,7810,7900,7600,7700,266960,185570.0,24100000.0
2017-11-17,7750,7780,7610,7690,202608,185329.0,24100000.0
2017-11-20,7680,7820,7630,7680,191859,185088.0,24100000.0
2017-11-21,7680,7750,7430,7450,273498,179545.0,24100000.0
2017-11-22,7500,7520,7160,7160,278640,172556.0,24100000.0
2017-11-23,7270,7840,7260,7650,542023,184365.0,24100000.0
2017-11-24,7750,7750,7370,7400,280427,178340.0,24100000.0
2017-11-27,7410,7530,7260,7300,198095,175930.0,24100000.0
2017-11-28,7270,7400,6780,6930,419817,167013.0,24100000.0
2017-11-29,6930,7180,6860,7090,232515,170869.0,24100000.0
2017-11-30,7090,7240,6830,6850,190230,165085.0,24100000.0
2017-12-01,6830,6950,6810,6910,125888,166531.0,24100000.0
2017-12-04,6910,6950,6650,6650,174127,160265.0,24100000.0
2017-12-05,6620,6810,6550,6710,152336,161711.0,24100000.0
2017-12-06,6800,6800,6500,6560,166762,158096.0,24100000.0
2017-12-07,6560,6600,6090,6170,349305,148697.0,24100000.0
2017-12-08,6230,6300,6100,6140,109498,147974.0,24100000.0
2017-12-11,6140,6430,6020,6430,106185,154963.0,24100000.0
2017-12-12,6410,6690,6320,6410,113773,154481.0,24100000.0
2017-12-13,6360,6520,6310,6410,72189,154481.0,24100000.0
2017-12-14,6430,6640,6320,6490,151856,156409.0,24100000.0
2017-12-15,6540,6680,6400,6670,134421,160747.0,24100000.0
2017-12-18,6780,6830,6540,6560,175892,158096.0,24100000.0
2017-12-19,6480,6570,6010,6220,157863,149902.0,24100000.0
2017-12-20,6290,6400,5820,5820,159019,140262.0,24100000.0
2017-12-21,5900,6140,5870,6120,147768,147492.0,24100000.0
2017-12-22,6020,6260,5930,6260,146099,150866.0,24100000.0
2017-12-26,6250,6440,6230,6360,137839,153276.0,24100000.0
2017-12-27,6270,6380,6180,6330,84425,152553.0,24100000.0
2017-12-28,6370,6410,6220,6300,75609,151830.0,24100000.0
2018-01-02,6300,6570,6190,6560,137421,158096.0,24100000.0
2018-01-03,6580,6800,6440,6460,268748,155686.0,24100000.0
2018-01-04,6460,6460,6180,6200,181650,149420.0,24100000.0
2018-01-05,6180,6260,6090,6130,120885,147733.0,24100000.0
2018-01-08,6100,6140,5890,5920,303380,142672.0,24100000.0
2018-01-09,5950,5990,5750,5890,212996,141949.0,24100000.0
2018-01-10,5900,6120,5840,6040,206988,145564.0,24100000.0
2018-01-11,6010,6110,5890,6000,156451,144600.0,24100000.0
2018-01-12,5960,6030,5860,5870,178291,141467.0,24100000.0
2018-01-15,5850,5960,5730,5800,197231,139780.0,24100000.0
2018-01-16,5780,5990,5780,5950,141809,143395.0,24100000.0
2018-01-17,5910,6450,5850,6240,486340,150384.0,24100000.0
2018-01-18,6270,6600,6250,6370,355194,153517.0,24100000.0
2018-01-19,6390,6540,6350,6440,226989,155204.0,24100000.0
2018-01-22,6500,6620,6370,6510,177042,156891.0,24100000.0
2018-01-23,6570,6570,6400,6410,112049,154481.0,24100000.0
2018-01-24,6410,6410,6200,6240,167419,150384.0,24100000.0
2018-01-25,6180,7100,6170,6950,1182384,167495.0,24100000.0
2018-01-26,7010,7150,6850,7150,434218,172315.0,24100000.0
2018-01-29,7240,7250,7000,7050,247162,169905.0,24100000.0
2018-01-30,7000,7120,6820,7050,369559,169905.0,24100000.0
2018-01-31,7050,7050,6840,6940,228390,167254.0,24100000.0
2018-02-01,6940,7190,6900,7080,218556,170628.0,24100000.0
2018-02-02,7150,7150,6830,6980,242393,168218.0,24100000.0
2018-02-05,6980,6990,6640,6640,280520,160024.0,24100000.0
2018-02-06,6360,6480,6060,6400,365033,154240.0,24100000.0
2018-02-07,6450,6880,6450,6600,349522,159060.0,24100000.0
2018-02-08,6760,7420,6670,7420,1428279,178822.0,24100000.0
2018-02-09,7320,7590,7120,7160,832662,172556.0,24100000.0
2018-02-12,7090,7270,6780,6780,539216,163398.0,24100000.0
2018-02-13,6840,6900,6470,6480,286700,156168.0,24100000.0
2018-02-14,6490,6630,6410,6550,172401,157855.0,24100000.0
2018-02-19,6570,7000,6550,6850,245163,165085.0,24100000.0
2018-02-20,6860,7060,6700,6710,191988,161711.0,24100000.0
2018-02-21,6680,6910,6660,6780,134440,163398.0,24100000.0
2018-02-22,6720,6830,6620,6830,124725,164603.0,24100000.0
2018-02-23,6830,6960,6830,6910,138670,166531.0,24100000.0
2018-02-26,6910,7260,6880,7140,555453,172074.0,24100000.0
2018-02-27,7680,7690,7150,7230,1168222,174243.0,24100000.0
2018-02-28,7120,7490,7120,7290,502345,175689.0,24100000.0
2018-03-02,7250,7250,6890,6910,299327,166531.0,24100000.0
2018-03-05,6820,6860,6500,6560,330465,158096.0,24100000.0
2018-03-06,6480,6740,6300,6730,250950,162193.0,24100000.0
2018-03-07,6760,7300,6750,6810,429002,164121.0,24100000.0
2018-03-08,6810,6830,6490,6700,156189,161470.0,24100000.0
2018-03-09,6800,7160,6700,7120,324767,171592.0,24100000.0
2018-03-12,7150,7270,7020,7270,219585,175207.0,24100000.0
2018-03-13,7310,7360,7150,7270,227362,175207.0,24100000.0
2018-03-14,7210,7270,7030,7220,185946,174002.0,24100000.0
2018-03-15,7220,7280,6950,6980,215466,168218.0,24100000.0
2018-03-16,7090,7100,6860,6900,137946,166290.0,24100000.0
2018-03-19,6940,7400,6880,7300,713309,175930.0,24100000.0
2018-03-20,7310,7330,7010,7090,441811,170869.0,24100000.0
2018-03-21,7080,7310,7000,7100,317891,171110.0,24100000.0
2018-03-22,7130,7200,6910,6910,260538,166531.0,24100000.0
2018-03-23,6700,6970,6600,6680,279017,160988.0,24100000.0
2018-03-26,6680,6900,6440,6900,267538,166290.0,24100000.0
2018-03-27,6900,6910,6770,6810,170329,164121.0,24100000.0
2018-03-28,6740,6790,6620,6690,171819,161229.0,24100000.0
2018-03-29,6700,6880,6640,6880,168245,165808.0,24100000.0
2018-03-30,6880,7080,6830,6980,200819,168218.0,24100000.0
2018-04-02,6970,7070,6740,6830,193352,164603.0,24100000.0
2018-04-03,6850,6910,6700,6910,214691,166531.0,24100000.0
2018-04-04,6880,6960,6710,6710,182324,161711.0,24100000.0
2018-04-05,6800,6880,6660,6670,207073,160747.0,24100000.0
2018-04-06,6680,6690,6270,6450,286529,155445.0,24100000.0
2018-04-09,6450,6490,6300,6420,126861,154722.0,24100000.0
2018-04-10,6400,6410,6150,6220,265705,149902.0,24100000.0
2018-04-11,6220,6320,6130,6180,206842,148938.0,24100000.0
2018-04-12,6190,6260,6120,6260,176393,150866.0,24100000.0
2018-04-13,6260,6260,6130,6180,161111,148938.0,24100000.0
2018-04-16,6160,6180,6040,6040,203904,145564.0,24100000.0
2018-04-17,6050,6200,6050,6150,148108,148215.0,24100000.0
2018-04-18,6180,6280,6140,6160,134834,148456.0,24100000.0
2018-04-19,6170,8000,6170,7890,2825328,190149.0,24100000.0
2018-04-20,8500,10250,7300,9250,14581453,222925.0,24100000.0
2018-04-23,9860,10350,8620,8850,3887606,213285.0,24100000.0
2018-04-24,9210,9210,8290,8640,1554561,208224.0,24100000.0
2018-04-25,8420,8740,7910,8210,1275169,197861.0,24100000.0
2018-04-26,8190,8570,8130,8170,1011799,196897.0,24100000.0
2018-04-27,8170,8470,7890,8400,891881,202440.0,24100000.0
2018-04-30,8640,10600,8480,9860,5737305,237626.0,24100000.0
2018-05-02,10250,10600,9330,9600,2561485,231360.0,24100000.0
2018-05-03,9660,10150,9200,9560,1464644,230396.0,24100000.0
2018-05-04,9600,10550,9460,10500,2189315,253050.0,24100000.0
2018-05-08,10150,11250,9580,9650,2231804,232565.0,24100000.0
2018-05-09,9830,10000,9050,9590,1022109,231119.0,24100000.0
2018-05-10,9970,10350,9500,9610,869304,231601.0,24100000.0
2018-05-11,9710,10700,9660,10400,2942340,250640.0,24100000.0
2018-05-14,10600,11450,10200,10650,2624132,256665.0,24100000.0
2018-05-15,10550,11200,10200,10800,1237437,260280.0,24100000.0
2018-05-16,9730,10450,9450,9640,1457676,232324.0,24100000.0
2018-05-17,9610,10200,9520,9740,978000,234734.0,24100000.0
2018-05-18,9640,9960,9580,9850,546683,237385.0,24100000.0
2018-05-21,9830,9930,9560,9630,404445,232083.0,24100000.0
2018-05-23,9630,9700,9070,9180,648061,221238.0,24100000.0
2018-05-24,9300,9550,8710,8780,631634,211598.0,24100000.0
2018-05-25,7500,8100,7310,7690,1228702,185329.0,24100000.0
2018-05-28,8870,9860,8860,9620,1626014,231842.0,24100000.0
2018-05-29,9520,9590,9060,9060,723167,218346.0,24100000.0
2018-05-30,9060,9230,8700,8930,454661,215213.0,24100000.0
2018-05-31,9020,9410,8860,8940,527908,215454.0,24100000.0
2018-06-01,8970,9110,8420,8600,474247,207260.0,24100000.0
2018-06-04,8810,8920,8260,8390,326904,202199.0,24100000.0
2018-06-05,8350,9130,8140,9040,722475,217864.0,24100000.0
2018-06-07,9310,9370,8960,8960,533961,215936.0,24100000.0
2018-06-08,8970,9500,8930,9350,1031543,225335.0,24100000.0
2018-06-11,9420,10250,9310,9810,1571053,236421.0,24100000.0
2018-06-12,9880,10050,9050,9470,867059,228227.0,24100000.0
2018-06-14,9360,9380,7880,7880,1430027,189908.0,24100000.0
2018-06-15,7890,8230,7800,8000,671223,192800.0,24100000.0
2018-06-18,8000,8510,7900,7990,444915,192559.0,24100000.0
2018-06-19,7990,8240,7460,7460,421137,179786.0,24100000.0
2018-06-20,7300,7460,6980,7320,708948,176412.0,24100000.0
2018-06-21,7250,7320,6890,6920,365887,166772.0,24100000.0
2018-06-22,6920,7240,6690,7100,389551,177140.0,24949328.0
2018-06-25,7110,7270,6990,7090,184212,176891.0,24949328.0
2018-06-26,6950,7180,6950,7020,170468,175144.0,24949328.0
2018-06-27,6980,7060,6680,6680,328794,166662.0,24949328.0
2018-06-28,6640,6840,6500,6500,152350,162171.0,24949328.0
2018-06-29,6550,6870,6520,6730,195499,167909.0,24949328.0
2018-07-02,6840,6840,6270,6270,235823,156432.0,24949328.0
2018-07-03,6300,6540,6150,6380,191094,159177.0,24949328.0
2018-07-04,6410,6660,6360,6490,127146,161921.0,24949328.0
2018-07-05,6490,6560,6190,6310,106668,157430.0,24949328.0
2018-07-06,6280,6560,6210,6550,111453,163418.0,24949328.0
2018-07-09,6440,6440,6180,6240,140083,155684.0,24949328.0
2018-07-10,6250,6560,6250,6450,101147,160923.0,24949328.0
2018-07-11,6470,6620,6380,6550,122351,163418.0,24949328.0
2018-07-12,6550,6650,6420,6510,89342,162420.0,24949328.0
2018-07-13,6510,6730,6510,6670,83531,166412.0,24949328.0
2018-07-16,6760,6760,6470,6540,121478,163169.0,24949328.0
2018-07-17,6550,6620,6400,6420,93398,160175.0,24949328.0
2018-07-18,6450,6470,6200,6200,134583,154686.0,24949328.0
2018-07-19,6160,6410,6120,6130,116351,152939.0,24949328.0
2018-07-20,6090,6300,6070,6120,64373,152690.0,24949328.0
2018-07-23,6070,6130,5870,5870,128136,146453.0,24949328.0
2018-07-24,5800,6300,5800,6200,110767,154686.0,24949328.0
2018-07-25,6240,6300,6000,6050,111405,150943.0,24949328.0
2018-07-26,6000,6590,6000,6430,228340,160424.0,24949328.0
2018-07-27,6330,6510,6300,6450,87828,160923.0,24949328.0
2018-07-30,6450,6640,6450,6570,115833,163917.0,24949328.0
2018-07-31,6610,6640,6280,6350,107257,158428.0,24949328.0
2018-08-01,6310,6590,6310,6500,93154,162171.0,24949328.0
2018-08-02,6500,6650,6410,6500,66457,162171.0,24949328.0
2018-08-03,6530,6710,6500,6570,92547,163917.0,24949328.0
2018-08-06,6570,6660,6470,6600,83986,164666.0,24949328.0
2018-08-07,6650,6650,6450,6530,64366,162919.0,24949328.0
2018-08-08,6550,7240,6480,6770,1085650,168907.0,24949328.0
2018-08-09,6670,6850,6660,6690,101099,166911.0,24949328.0
2018-08-10,6880,7100,6720,6800,224420,169655.0,24949328.0
2018-08-13,6780,7050,6340,6430,221649,160424.0,24949328.0
2018-08-14,6390,6740,6390,6740,85875,168158.0,24949328.0
2018-08-16,6870,7000,6600,6830,107433,170404.0,24949328.0
2018-08-17,6900,7060,6880,6970,121209,173897.0,24949328.0
2018-08-20,7000,7090,6870,6880,82093,171651.0,24949328.0
2018-08-21,6880,7030,6880,6940,100954,173148.0,24949328.0
2018-08-22,7030,7040,6840,6980,60621,174146.0,24949328.0
2018-08-23,6920,7200,6920,7010,177614,174895.0,24949328.0
2018-08-24,6970,7090,6950,7040,88270,175643.0,24949328.0
2018-08-27,6800,6820,6510,6660,167656,166163.0,24949328.0
2018-08-28,6630,6740,6540,6590,122267,164416.0,24949328.0
2018-08-29,6550,6620,6480,6480,84876,161672.0,24949328.0
2018-08-30,6500,6700,6500,6570,65226,163917.0,24949328.0
2018-08-31,6500,6560,6350,6460,84429,161173.0,24949328.0
2018-09-03,6550,6580,6460,6500,64444,162171.0,24949328.0
2018-09-04,6480,6660,6480,6600,72079,164666.0,24949328.0
2018-09-05,6660,6750,6570,6650,93504,165913.0,24949328.0
2018-09-06,6680,6920,6600,6730,189189,167909.0,24949328.0
2018-09-07,6790,7060,6720,6890,249761,171901.0,24949328.0
2018-09-10,6960,7080,6790,7060,282861,176142.0,24949328.0
2018-09-11,7180,7200,6940,6970,227172,173897.0,24949328.0
2018-09-12,6980,7200,6780,7100,410685,177140.0,24949328.0
2018-09-13,7090,7220,7000,7150,242756,178388.0,24949328.0
2018-09-14,7100,7260,6930,7080,219166,176641.0,24949328.0
2018-09-17,7150,7500,6980,6990,873345,174396.0,24949328.0
2018-09-18,6990,7130,6780,6780,396756,169156.0,24949328.0
2018-09-19,6780,7450,6700,7170,816058,178887.0,24949328.0
2018-09-20,7170,7490,6770,6820,480576,170154.0,24949328.0
2018-09-21,6840,7200,6780,7160,282354,178637.0,24949328.0
2018-09-27,7200,7200,7050,7100,154071,177140.0,24949328.0
2018-09-28,7050,7120,6910,6950,174179,173398.0,24949328.0
2018-10-01,6990,7010,6870,6910,105868,172400.0,24949328.0
2018-10-02,6910,6920,6670,6700,142613,167160.0,24949328.0
2018-10-04,6790,6920,6600,6620,140169,165165.0,24949328.0
2018-10-05,6590,6620,6310,6430,173181,160424.0,24949328.0
2018-10-08,6320,6430,6320,6350,67791,158428.0,24949328.0
2018-10-10,6270,6380,5800,5860,346518,146203.0,24949328.0
2018-10-11,5600,5700,5410,5500,202781,137221.0,24949328.0
2018-10-12,5380,5660,5380,5580,142245,139217.0,24949328.0
2018-10-15,5580,5740,5480,5480,83162,136722.0,24949328.0
2018-10-16,5540,6750,5490,6030,2233990,150444.0,24949328.0
2018-10-17,6110,6200,5940,6120,343593,152690.0,24949328.0
2018-10-18,6150,6220,6030,6050,169688,150943.0,24949328.0
2018-10-19,5960,6050,5890,5930,182481,147950.0,24949328.0
2018-10-22,5900,5900,5770,5840,116264,145704.0,24949328.0
2018-10-23,5840,5960,5610,5640,106976,140714.0,24949328.0
2018-10-24,5610,5750,5470,5510,127531,137471.0,24949328.0
2018-10-25,5300,5500,5240,5300,164348,132231.0,24949328.0
2018-10-26,5300,5370,4950,5030,215441,125495.0,24949328.0
2018-10-29,4950,5120,4470,4630,324698,115515.0,24949328.0
2018-10-30,4330,4770,4200,4770,548470,119008.0,24949328.0
2018-10-31,4770,4830,4675,4800,136036,119757.0,24949328.0
2018-11-01,4780,5090,4780,5010,195043,124996.0,24949328.0
2018-11-02,5010,5400,5010,5400,228502,134726.0,24949328.0
2018-11-05,5400,5570,5280,5540,144391,138219.0,24949328.0
2018-11-06,5560,5690,5380,5520,166039,137720.0,24949328.0
2018-11-07,5640,5700,5110,5320,181640,132730.0,24949328.0
2018-11-08,5480,5530,5330,5410,80162,134976.0,24949328.0
2018-11-09,5440,5440,5270,5320,57229,132730.0,24949328.0
2018-11-12,5600,6150,5320,5350,1143424,133479.0,24949328.0
2018-11-13,5200,5310,5100,5270,137426,131483.0,24949328.0
2018-11-14,5270,5370,5210,5210,81882,129986.0,24949328.0
2018-11-15,5130,5290,5130,5260,76949,131233.0,24949328.0
2018-11-16,5230,5900,5210,5830,894027,145455.0,24949328.0
2018-11-19,5840,6000,5620,5710,502162,142461.0,24949328.0
2018-11-20,5530,6120,5530,6030,786237,150444.0,24949328.0
2018-11-21,5930,6040,5850,5860,237614,146203.0,24949328.0
2018-11-22,5870,5930,5700,5720,146025,142710.0,24949328.0
2018-11-23,5720,5860,5550,5580,122505,139217.0,24949328.0
2018-11-26,5660,5740,5500,5590,107551,139467.0,24949328.0
2018-11-27,5590,5880,5570,5710,138186,142461.0,24949328.0
2018-11-28,5720,5750,5550,5610,172299,139966.0,24949328.0
2018-11-29,5670,5700,5470,5470,134192,136473.0,24949328.0
2018-11-30,5430,5570,5300,5370,207575,133978.0,24949328.0
2018-12-03,6450,6700,5800,5800,1771202,144706.0,24949328.0
2018-12-04,5850,6150,5810,6110,523017,152440.0,24949328.0
2018-12-05,5950,6430,5940,6340,958457,158179.0,24949328.0
2018-12-06,6290,6310,5930,5950,355740,148449.0,24949328.0
2018-12-07,6070,6600,5960,6300,1068707,157181.0,24949328.0
2018-12-10,6140,6180,6000,6090,281376,151941.0,24949328.0
2018-12-11,6140,6140,5840,5840,213460,145704.0,24949328.0
2018-12-12,5840,5940,5680,5700,140331,142211.0,24949328.0
2018-12-13,5700,5870,5700,5780,84555,144207.0,24949328.0
2018-12-14,5880,5940,5650,5940,111501,148199.0,24949328.0
2018-12-17,5800,5920,5730,5920,100571,147700.0,24949328.0
2018-12-18,5890,5980,5800,5960,141270,148698.0,24949328.0
2018-12-19,5960,6150,5810,5890,180576,146952.0,24949328.0
2018-12-20,5850,6110,5810,5960,132685,148698.0,24949328.0
2018-12-21,6010,6120,5810,5860,183358,146203.0,24949328.0
2018-12-24,5930,5990,5780,5800,86993,144706.0,24949328.0
2018-12-26,5720,5740,5400,5570,123039,138968.0,24949328.0
2018-12-27,5600,5760,5600,5700,83454,142211.0,24949328.0
2018-12-28,5700,5780,5640,5680,50771,141712.0,24949328.0
2019-01-02,5800,5880,5570,5610,104978,139966.0,24949328.0
2019-01-03,5610,5690,5250,5320,349647,132730.0,24949328.0
2019-01-04,5150,5340,5100,5300,159387,132231.0,24949328.0
2019-01-07,5380,5480,5250,5370,131274,133978.0,24949328.0
2019-01-08,5440,5520,5350,5450,136310,135974.0,24949328.0
2019-01-09,5440,5520,5410,5470,104104,136473.0,24949328.0
2019-01-10,5560,5710,5480,5510,138091,137471.0,24949328.0
2019-01-11,5590,5610,5470,5600,105911,139716.0,24949328.0
2019-01-14,5790,6060,5640,5800,498800,144706.0,24949328.0
2019-01-15,5850,5880,5680,5760,174646,143708.0,24949328.0
2019-01-16,5850,6550,5780,6210,2092914,154935.0,24949328.0
2019-01-17,6240,6380,6100,6320,533698,157680.0,24949328.0
2019-01-18,6290,6470,6160,6340,433873,158179.0,24949328.0
2019-01-21,6370,6370,6170,6190,213636,154436.0,24949328.0
2019-01-22,6260,6320,6130,6220,226449,155185.0,24949328.0
2019-01-23,6180,6400,6180,6380,241753,159177.0,24949328.0
2019-01-24,6470,6470,6140,6160,276825,153688.0,24949328.0
2019-01-25,6170,6210,6050,6150,150586,153438.0,24949328.0
2019-01-28,6160,6190,6010,6110,155840,152440.0,24949328.0
2019-01-29,6240,6380,6030,6080,455587,151692.0,24949328.0
2019-01-30,6160,6520,6080,6260,802807,156183.0,24949328.0
2019-01-31,6300,6380,6200,6360,238365,158678.0,24949328.0
2019-02-01,6440,6560,6250,6460,530989,161173.0,24949328.0
2019-02-07,6610,6610,6260,6320,364861,157680.0,24949328.0
2019-02-08,6290,6410,6290,6400,150797,159676.0,24949328.0
2019-02-11,6440,6450,6270,6310,147615,157430.0,24949328.0
2019-02-12,6310,6400,6290,6290,107202,156931.0,24949328.0
2019-02-13,6330,6370,6130,6220,139452,155185.0,24949328.0
2019-02-14,6220,6260,6080,6140,135616,153189.0,24949328.0
2019-02-15,6180,6190,6050,6150,118421,153438.0,24949328.0
2019-02-18,6190,6200,6060,6100,128728,152191.0,24949328.0
2019-02-19,6110,6270,6100,6250,227322,155933.0,24949328.0
2019-02-20,6230,6290,6100,6140,135629,153189.0,24949328.0
2019-02-21,6190,6190,6030,6110,80570,152440.0,24949328.0
2019-02-22,6120,6120,6030,6050,80469,150943.0,24949328.0
2019-02-25,6070,6560,5990,6140,746925,153189.0,24949328.0
2019-02-26,6180,6320,6140,6240,177010,155684.0,24949328.0
2019-02-27,6250,6290,6200,6240,120173,155684.0,24949328.0
2019-02-28,6240,6300,5600,5680,400342,141712.0,24949328.0
2019-03-04,5450,5740,5450,5550,198856,138469.0,24949328.0
2019-03-05,5590,6500,5590,6020,3361184,150195.0,24949328.0
2019-03-06,6010,6010,5750,5760,341641,143708.0,24949328.0
2019-03-07,5710,5830,5620,5640,185042,140714.0,24949328.0
2019-03-08,5530,5680,5510,5580,117714,139217.0,24949328.0
2019-03-11,5590,5680,5530,5610,75126,139966.0,24949328.0
2019-03-12,5700,5790,5630,5760,81606,143708.0,24949328.0
2019-03-13,5890,5910,5710,5760,200607,143708.0,24949328.0
2019-03-14,5770,6300,5770,6280,1250801,156682.0,24949328.0
2019-03-15,6250,6400,6000,6330,1025750,157929.0,24949328.0
2019-03-18,6470,6480,6130,6170,594842,153937.0,24949328.0
2019-03-19,6150,6250,6000,6180,301299,154187.0,24949328.0
2019-03-20,6130,6200,6020,6100,139588,152191.0,24949328.0
2019-03-21,6190,6230,6020,6020,165498,150195.0,24949345.0
2019-03-22,6020,6050,5880,6030,164067,150445.0,24949345.0
2019-03-25,6050,6050,5790,5790,161618,144457.0,24949345.0
2019-03-26,5750,5860,5700,5700,130350,142211.0,24949345.0
2019-03-27,5710,5820,5650,5670,93932,141463.0,24949345.0
2019-03-28,5620,5770,5620,5680,73869,141712.0,24949345.0
2019-03-29,5660,5880,5610,5840,109478,145704.0,24949345.0
2019-04-01,5820,5930,5820,5870,72463,146453.0,24949345.0
2019-04-02,5910,6050,5830,6050,160977,150944.0,24949345.0
2019-04-03,6050,6060,5920,5950,110257,148449.0,24949345.0
2019-04-04,5890,6030,5830,5900,83456,147201.0,24949345.0
2019-04-05,5990,6000,5870,5900,101535,147201.0,24949345.0
2019-04-08,5940,5970,5870,5920,56366,147700.0,24949345.0
2019-04-09,5980,5980,5740,5870,50850,146453.0,24949345.0
2019-04-10,5870,5920,5800,5890,68285,146952.0,24949345.0
2019-04-11,5940,5940,5830,5900,62793,147201.0,24949345.0
2019-04-12,5910,5910,5820,5890,62433,146952.0,24949345.0
2019-04-15,5860,5880,5750,5780,122585,144207.0,24949345.0
2019-04-16,5780,5790,5660,5710,101864,142461.0,24949345.0
2019-04-17,5670,5770,5660,5700,68473,142211.0,24949345.0
2019-04-18,5650,5720,5600,5620,94309,140215.0,24949345.0
2019-04-19,5620,5670,5580,5590,66849,139467.0,24949345.0
2019-04-22,5630,5690,5610,5630,57346,140465.0,24949345.0
2019-04-23,5650,5690,5570,5610,73582,139966.0,24949345.0
2019-04-24,5670,5670,5540,5570,44133,138968.0,24949345.0
2019-04-25,5640,5640,5480,5500,85315,137221.0,24949345.0
2019-04-26,5480,5580,5450,5490,68626,136972.0,24949345.0
2019-04-29,5470,5500,5410,5430,57838,135475.0,24949345.0
2019-04-30,5310,5620,5290,5540,73747,138219.0,24949345.0
2019-05-02,5460,5580,5460,5520,51626,137720.0,24949345.0
2019-05-03,5510,5510,5400,5400,78401,134726.0,24949345.0
2019-05-07,5290,5380,5290,5340,51592,133230.0,24949345.0
2019-05-08,5290,5430,5290,5340,50287,133230.0,24949345.0
2019-05-09,5300,5360,5110,5140,129861,128240.0,24949345.0
2019-05-10,5100,5190,5000,5030,127523,125495.0,24949345.0
2019-05-13,4970,5120,4900,4995,92896,124622.0,24949345.0
2019-05-14,4880,5030,4880,4970,61342,123998.0,24949345.0
2019-05-15,4950,5150,4920,5150,54309,128489.0,24949345.0
2019-05-16,5100,5160,4980,4995,55525,124622.0,24949345.0
2019-05-17,5000,5070,4955,4960,50034,123749.0,24949345.0
2019-05-20,4985,5040,4800,4805,82261,119882.0,24949345.0
2019-05-21,4650,4830,4650,4720,106136,117761.0,24949345.0
2019-05-22,4745,4765,4700,4715,34011,117636.0,24949345.0
2019-05-23,4670,4710,4550,4655,124714,116139.0,24949345.0
2019-05-24,5020,5290,4825,4890,736289,122002.0,24949345.0
2019-05-27,4830,4995,4805,4840,85640,120755.0,24949345.0
2019-05-28,4785,5030,4785,4975,131143,124123.0,24949345.0
2019-05-29,4925,4970,4860,4880,75096,121753.0,24949345.0
2019-05-30,4850,5010,4850,4900,69092,122252.0,24949345.0
2019-05-31,4895,4975,4880,4940,65812,123250.0,24949345.0
2019-06-03,4885,4975,4870,4905,58584,122377.0,24949345.0
2019-06-04,4905,5130,4905,5000,162428,124747.0,24949345.0
2019-06-05,4960,5050,4960,5020,54221,125246.0,24949345.0
2019-06-07,5010,5050,4965,5000,40445,124747.0,24949345.0
