와이오엠(066430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-23,2174448,2365978,2174448,2366084,47465,15331.0,7300312.0
2003-09-24,2365982,2456163,2354756,2456221,7636,15915.0,7300312.0
2003-09-25,2456248,2591424,2388615,2591426,27720,16791.0,7300312.0
2003-09-26,2704096,2704096,2490013,2591426,33981,16791.0,7300312.0
2003-09-29,2512552,2647777,2399881,2591426,5299,16791.0,7300312.0
2003-09-30,2647694,2670185,2501204,2630860,21551,17046.0,7300312.0
2003-10-01,2501282,2625232,2422424,2613960,22130,16937.0,7300312.0
2003-10-02,2613963,2647777,2568871,2591426,10847,16791.0,7300312.0
2003-10-06,2895623,2895623,2501279,2805500,26411,18178.0,7300312.0
2003-10-07,2726549,2794133,2670191,2732264,6324,17703.0,7300312.0
2003-10-08,2726634,2726634,2613949,2704096,1302,17521.0,7300312.0
2003-10-09,2726554,2726554,2591329,2670295,2224,17302.0,7300312.0
2003-10-10,2597066,2726634,2366061,2704096,48458,17521.0,7300312.0
2003-10-13,2664651,2720971,2664651,2715363,3674,17594.0,7300312.0
2003-10-14,2670270,2726627,2602676,2715363,30650,17594.0,7300312.0
2003-10-15,2715354,2715354,2715354,2715363,8610,17594.0,7300312.0
2003-10-16,2675860,2754718,2647712,2647761,8812,17156.0,7300312.0
2003-10-17,2670270,2715354,2670270,2715363,1500,17594.0,7300312.0
2003-10-20,2675861,2698414,2591344,2698463,5017,17484.0,7300312.0
2003-10-21,2647696,2670187,2647696,2670295,4031,17302.0,7300312.0
2003-10-22,2613954,2659042,2388602,2653395,19046,17192.0,7300312.0
2003-10-23,2613929,2613929,2506915,2585792,3537,16754.0,7300312.0
2003-10-24,2602689,2659056,2591424,2591426,9657,16791.0,7300312.0
2003-10-27,2529354,2580050,2422335,2580159,3692,16718.0,7300312.0
2003-10-28,2585737,2647712,2585737,2647761,2302,17156.0,7300312.0
2003-10-29,2670245,2670245,2489986,2636494,1917,17083.0,7300312.0
2003-10-30,2613936,2659024,2501260,2636494,7267,17083.0,7300312.0
2003-10-31,2597081,2597081,2557645,2591426,760,16791.0,7300312.0
2003-11-03,2568866,2580132,2535088,2574525,1324,16681.0,7300312.0
2003-11-04,2568857,2568857,2433681,2563258,1830,16608.0,7300312.0
2003-11-05,2523816,2546355,2439296,2535090,1872,16426.0,7300312.0
2003-11-06,2557559,2568785,2422334,2568892,2604,16645.0,7300312.0
2003-11-07,2512467,2512467,2365972,2478755,10661,16061.0,7300312.0
2003-11-10,2456157,2489923,2422339,2478755,5066,16061.0,7300312.0
2003-11-11,2495654,2546355,2478723,2535090,13803,16426.0,7300312.0
2003-11-12,2557578,2557578,2456167,2546357,22889,16499.0,7300312.0
2003-11-13,2506925,2546361,2478729,2523823,4158,16353.0,7300312.0
2003-11-14,2461766,2478648,2264575,2478755,23717,16061.0,7300312.0
2003-11-17,2439226,2501197,2405456,2478755,1435,16061.0,7300312.0
2003-11-18,2478723,2580134,2478723,2535090,26827,16426.0,7300312.0
2003-11-19,2580132,2580132,2433691,2450587,4091,15878.0,7300312.0
2003-11-20,2501197,2501197,2253349,2478755,3101,16061.0,7300312.0
2003-11-21,2444954,2478724,2264650,2309749,820,14966.0,7300312.0
2003-11-24,2388592,2523821,2309734,2523823,6242,16353.0,7300312.0
2003-11-25,2501208,2822310,2501208,2647761,73457,17156.0,7300312.0
2003-11-26,2692731,2929358,2647692,2760432,22967,17886.0,7300312.0
2003-11-27,2749179,2839311,2591410,2653395,18467,17192.0,7300312.0
2003-11-28,2613880,2726565,2613880,2720997,6395,17630.0,7300312.0
2003-12-01,2625159,2704017,2625159,2647761,7001,17156.0,7300312.0
2003-12-02,2749093,2749093,2658970,2659028,12996,17229.0,7300312.0
2003-12-03,2625226,2726624,2613952,2692829,3837,17448.0,7300312.0
2003-12-04,2664578,2704014,2653304,2659028,3250,17229.0,7300312.0
2003-12-05,2658976,2929368,2658976,2861835,264701,18543.0,7300312.0
2003-12-08,2861838,3188539,2839289,3042108,71435,19711.0,7300312.0
2003-12-09,3053382,3222376,2895617,2918171,21747,18908.0,7300312.0
2003-12-10,2828018,2997012,2828018,2929438,9385,18981.0,7300312.0
2003-12-11,3030762,3030762,2861770,2974506,120,19273.0,7300312.0
2003-12-12,2929365,3042037,2873007,2963239,10505,19200.0,7300312.0
2003-12-15,2873076,2951974,2771670,2816767,8221,18251.0,7300312.0
2003-12-16,3042105,3042105,2771655,2929438,142919,18981.0,7300312.0
2003-12-17,2940694,2940694,2873062,2929438,31525,18981.0,7300312.0
2003-12-18,2929420,3030826,2591395,2929438,44904,18981.0,7300312.0
2003-12-19,3042110,3042110,2766061,2816767,47567,18251.0,7300312.0
2003-12-22,2816778,3087170,2816778,2895637,11715,18762.0,7300312.0
2003-12-23,2873096,2906909,2873096,2895637,1281,18762.0,7300312.0
2003-12-24,2895601,3042105,2895601,2929438,260,18981.0,7300312.0
2003-12-26,2929357,2985675,2816681,2985773,2557,19346.0,7300312.0
2003-12-29,2827950,2929352,2827950,2873102,1610,18616.0,7300312.0
2003-12-30,2884346,3042110,2873071,2906904,1900,18835.0,7300312.0
2004-01-02,2878720,3042098,2873055,3042108,3744,19711.0,7300312.0
2004-01-05,3042121,3042121,2929436,3008307,5522,19492.0,7300312.0
2004-01-06,2934972,3357511,2816683,3025208,14525,19601.0,7300312.0
2004-01-07,2980145,3019572,2901288,3008307,4395,19492.0,7300312.0
2004-01-08,3036441,3092794,2929421,3042108,27525,19711.0,7300312.0
2004-01-09,3098411,3098411,2985740,3042108,5317,19711.0,7300312.0
2004-01-12,2963235,3042098,2957578,3042108,20422,19711.0,7300312.0
2004-01-13,3177301,3177301,2985767,3098444,15206,20076.0,7300312.0
2004-01-14,3075819,3323720,3075819,3154779,10156,20441.0,7300312.0
2004-01-15,3211097,3211097,3064647,3109711,6216,20149.0,7300312.0
2004-01-16,3109704,3436463,3109704,3261816,8322,21134.0,7300312.0
2004-01-19,3211035,3436388,3154717,3368853,22129,21828.0,7300312.0
2004-01-20,3380083,3430785,3289951,3413922,11470,22120.0,7300312.0
2004-01-26,3357538,3413843,3132177,3154779,12198,20441.0,7300312.0
2004-01-27,3154778,3357591,3047711,3335052,4413,21609.0,7300312.0
2004-01-28,3284328,3368852,2951961,3042108,3625,19711.0,7300312.0
2004-01-29,3267482,3267482,2940723,3098444,2767,20076.0,7300312.0
2004-01-30,3244920,3244920,2940710,3199847,1166,20733.0,7300312.0
2004-02-02,3120968,3120968,2816758,2816767,28010,18251.0,7300312.0
2004-02-03,2974401,3075798,2596988,2985773,21074,19346.0,7300312.0
2004-02-04,3042102,3335034,2839294,3335052,5059,21609.0,7300312.0
2004-02-05,3267459,3301224,2935043,3132245,52951,20295.0,7300312.0
2004-02-06,3087073,3154706,2760363,2760432,160575,17886.0,7300312.0
2004-02-09,2760431,2760431,2433672,2433687,69995,15769.0,7300312.0
2004-02-10,2478715,2512530,2366039,2433687,13698,15769.0,7300312.0
2004-02-11,2568871,2591424,2371720,2591426,21297,16791.0,7300312.0
2004-02-12,2512555,2580139,2478728,2490022,5783,16134.0,7300312.0
2004-02-13,2450492,2546272,2450492,2529457,1218,16389.0,7300312.0
2004-02-16,2489946,2551921,2489946,2546357,634,16499.0,7300312.0
2004-02-17,2478723,2591399,2366047,2535090,5907,16426.0,7300312.0
2004-02-18,2478723,2535090,2422414,2535090,5031,16426.0,7300312.0
2004-02-19,2529433,2642104,2529433,2535090,3344,16426.0,7300312.0
2004-02-20,2484387,2613948,2428022,2535090,2202,16426.0,7300312.0
2004-02-23,2439296,2523811,2388595,2512556,4011,16280.0,7300312.0
2004-02-24,2512476,2535024,2399800,2506923,2039,16243.0,7300312.0
2004-02-25,2461838,2523813,2461838,2473122,663,16024.0,7300312.0
2004-02-26,2478648,2535015,2450491,2478755,2453,16061.0,7300312.0
2004-02-27,2371720,2704096,2371720,2591426,6488,16791.0,7300312.0
2004-03-02,2433608,2546284,2377254,2405519,735,15586.0,7300312.0
2004-03-03,2473038,2518082,2343479,2518190,4270,16316.0,7300312.0
2004-03-04,2422429,2591424,2422429,2591426,2460,16791.0,7300312.0
2004-03-05,2664649,2664649,2518150,2625227,16,17010.0,7300312.0
2004-03-08,2568792,2692738,2489934,2557625,9415,16572.0,7300312.0
2004-03-09,2591426,2760460,2591426,2642128,22859,17119.0,7300312.0
2004-03-10,2760358,2794123,2546284,2782966,6462,18032.0,7300312.0
2004-03-11,2658977,2929369,2647712,2647761,6914,17156.0,7300312.0
2004-03-12,2647750,2647750,2489986,2636494,10643,17083.0,7300312.0
2004-03-15,2636476,2636476,2636476,2636494,0,17083.0,7300312.0
2004-03-16,2535094,2704084,2501276,2692829,2401,17448.0,7300312.0
2004-03-17,2653320,2698414,2540648,2698463,19264,17484.0,7300312.0
2004-03-18,2816688,2867389,2613879,2681562,22681,17375.0,7300312.0
2004-03-19,2602616,2749107,2591342,2749165,1893,17813.0,7300312.0
2004-03-22,2749099,2985675,2642035,2799867,2675,18141.0,7300312.0
2004-03-23,2816772,2816772,2659051,2794233,5550,18105.0,7300312.0
2004-03-24,2811141,2816758,2811141,2816767,2,18251.0,7300312.0
2004-03-25,2715345,2715345,2670252,2675929,6346,17338.0,7300312.0
2004-03-26,2625223,2743518,2625223,2704096,3422,17521.0,7300312.0
2004-03-29,2602606,2613880,2540631,2557625,6190,16572.0,7300312.0
2004-03-30,2647761,2681527,2512537,2512556,62,16280.0,7300312.0
2004-03-31,2647696,2698397,2563172,2670295,3553,17302.0,7300312.0
2004-04-01,2597083,2647784,2557652,2642128,4774,17119.0,7300312.0
2004-04-02,2642044,2861784,2535025,2546357,26030,16499.0,7300312.0
2004-04-06,2591414,2698473,2540704,2613960,6687,16937.0,7300312.0
2004-04-07,2749174,2782939,2591409,2704096,949,17521.0,7300312.0
2004-04-08,2597066,2704081,2597066,2704096,70,17521.0,7300312.0
2004-04-09,2704075,2760442,2625218,2625227,704,17010.0,7300312.0
2004-04-12,2760448,2816757,2585801,2704096,3692,17521.0,7300312.0
2004-04-13,2557634,2743509,2557634,2715363,530,17594.0,7300312.0
2004-04-14,2574455,2754715,2574455,2749165,1948,17813.0,7300312.0
2004-04-16,3042093,3042093,2636476,2636494,505,17083.0,7300312.0
2004-04-19,2596987,2816678,2596987,2619593,814,16973.0,7300312.0
2004-04-20,2872998,2884276,2664581,2811134,1719,18214.0,7300312.0
2004-04-21,2771679,2782944,2619571,2653395,1310,17192.0,7300312.0
2004-04-22,2704081,2760448,2647776,2704096,42000,17521.0,7300312.0
2004-04-23,2692731,2749098,2664579,2670295,20177,17302.0,7300312.0
2004-04-26,2704017,2726570,2647712,2647761,50181,17156.0,7300312.0
2004-04-27,2608276,2737835,2591345,2647761,12719,17156.0,7300312.0
2004-04-28,2692731,2715279,2608260,2670295,2823,17302.0,7300312.0
2004-04-29,2647711,2726569,2591344,2698463,381,17484.0,7300312.0
2004-04-30,2535105,2698478,2444973,2591426,1382,16791.0,7300312.0
2004-05-03,2591381,2591381,2439282,2585792,22,16754.0,7300312.0
2004-05-04,2591327,2591327,2371636,2428053,12377,15732.0,7300312.0
2004-05-06,2535017,2535017,2320935,2428053,3045,15732.0,7300312.0
2004-05-07,2394179,2394179,2253346,2366084,3418,15331.0,7300312.0
2004-05-10,2332213,2388531,2196988,2202712,11464,14272.0,7300312.0
2004-05-11,2461836,2461836,2073101,2422420,13409,15696.0,7300312.0
2004-05-12,2320938,2320938,2140679,2202712,8535,14272.0,7300312.0
2004-05-13,2168839,2304055,2089981,2253414,1948,14601.0,7300312.0
2004-05-14,2219539,2264578,2016730,2174544,1887,14090.0,7300312.0
2004-05-17,2140672,2157554,1971629,1971737,22704,12776.0,7300312.0
2004-05-18,1740688,2061781,1740688,2050606,1297,13287.0,7300312.0
2004-05-19,2140683,2292790,2028007,2292848,8985,14856.0,7300312.0
2004-05-20,2196992,2315281,2095590,2253414,823,14601.0,7300312.0
2004-05-21,1982996,2253437,1982996,2084408,8,13506.0,7300312.0
2004-05-24,2033694,2197067,2033694,2185811,110,14163.0,7300312.0
2004-05-25,2039338,2219593,2039338,2219613,205,14382.0,7300312.0
2004-05-27,2242151,2242151,2219611,2236513,101,14491.0,7300312.0
2004-05-28,2236493,2236493,2236493,2236513,0,14491.0,7300312.0
2004-05-31,2253354,2253354,2253354,2253414,10,14601.0,7300312.0
2004-06-01,2118194,2152012,1982978,2028072,8579,13141.0,7300312.0
2004-06-02,2050556,2050556,1994198,2050606,1315,13287.0,7300312.0
2004-06-03,2219593,2219593,2219593,2219613,2,14382.0,7300312.0
2004-06-04,1994273,2067514,1982993,1983004,2992,12849.0,7300312.0
2004-06-07,1943479,2163175,1943479,2163277,175,14017.0,7300312.0
2004-06-08,2061836,2090037,1949204,2028072,1678,13141.0,7300312.0
2004-06-09,2084377,2219593,2033667,2219613,4491,14382.0,7300312.0
2004-06-10,2230869,2230869,2230869,2230880,0,14455.0,7300312.0
2004-06-11,2197004,2197004,2191396,2191445,66,14199.0,7300312.0
2004-06-14,2197078,2197078,2197078,2197078,40,14236.0,7300312.0
2004-06-15,2456225,2456225,1994241,2433687,885,15769.0,7300312.0
2004-06-16,2208343,2298480,2146368,2287215,336,14820.0,7300312.0
2004-06-17,2027991,2315266,2027991,2315383,532,15002.0,7300312.0
2004-06-18,2056156,2163175,2056156,2163277,333,14017.0,7300312.0
2004-06-21,2033692,2360450,2033692,2360451,20881,15294.0,7300312.0
2004-06-22,2090059,2270327,2078784,2197078,1351,14236.0,7300312.0
2004-06-23,2197078,2197078,2197078,2197078,0,14236.0,7300312.0
2004-06-24,2197078,2197078,2197078,2197078,0,,
2004-06-25,2095668,2309742,1994262,1994271,63,12922.0,7300312.0
2004-06-28,2135073,2140744,1982975,2129476,1531,13798.0,7300312.0
2004-06-29,1937874,2365991,1937874,2343550,14,15185.0,7300312.0
2004-06-30,2078700,2242081,2067430,2163277,41557,14017.0,7300312.0
2004-07-01,2337837,2337837,2106872,2191445,690,14199.0,7300312.0
2004-07-02,2191443,2191443,2028065,2180178,3186,14126.0,7300312.0
2004-07-05,2180164,2180164,2180164,2180178,0,14126.0,7300312.0
2004-07-06,2039261,2146280,1932206,1971737,2139,12776.0,7300312.0
2004-07-07,2135019,2157559,2135019,2152010,22,13944.0,7300312.0
