아이에이네트웍스(123010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-23,5430,5430,5220,5270,23350,26284.0,4987409.0
2018-05-24,5270,5330,5180,5210,23642,25984.0,4987409.0
2018-05-25,5050,5280,5050,5260,13530,26234.0,4987409.0
2018-05-28,5310,5310,5130,5270,36937,26284.0,4987409.0
2018-05-29,5260,5260,5110,5200,23594,25935.0,4987409.0
2018-05-30,5200,5200,5080,5080,20928,25336.0,4987409.0
2018-05-31,5100,5290,5050,5240,13756,26134.0,4987409.0
2018-06-01,5330,5470,5200,5410,61325,26982.0,4987409.0
2018-06-04,5410,5450,5240,5300,24508,26433.0,4987409.0
2018-06-05,5300,5310,5240,5250,16882,26184.0,4987409.0
2018-06-07,5260,5390,5260,5390,17882,26882.0,4987409.0
2018-06-08,5390,5390,5190,5250,44716,26184.0,4987409.0
2018-06-11,5240,5330,5220,5330,20665,26583.0,4987409.0
2018-06-12,5380,5380,5220,5280,16088,26334.0,4987409.0
2018-06-14,5270,5270,4750,5100,29831,25436.0,4987409.0
2018-06-15,5100,5130,4950,4995,27852,24912.0,4987409.0
2018-06-18,4990,5050,4890,5000,39427,24937.0,4987409.0
2018-06-19,5040,5050,4865,4900,22760,24438.0,4987409.0
2018-06-20,4860,5040,4860,4915,6852,24513.0,4987409.0
2018-06-21,5000,5280,4915,4985,11119,24862.0,4987409.0
2018-06-22,4920,5170,4915,4915,14006,24513.0,4987409.0
2018-06-25,4915,5040,4860,4860,9405,24239.0,4987409.0
2018-06-26,4850,4925,4795,4865,12070,24264.0,4987409.0
2018-06-27,5040,5040,4860,4870,22174,24289.0,4987409.0
2018-06-28,4800,4915,4600,4670,38205,23291.0,4987409.0
2018-06-29,4640,4800,4405,4785,18468,23865.0,4987409.0
2018-07-02,4785,4790,4410,4425,23432,22069.0,4987409.0
2018-07-03,4425,4645,4390,4395,37786,21920.0,4987409.0
2018-07-04,4600,4600,4415,4505,3213,22468.0,4987409.0
2018-07-05,4505,4760,4380,4525,11470,22568.0,4987409.0
2018-07-06,4385,4820,4385,4500,7862,22443.0,4987409.0
2018-07-09,4435,4600,4435,4455,9346,22219.0,4987409.0
2018-07-10,4475,4600,4440,4455,3877,22219.0,4987409.0
2018-07-11,4450,4580,4350,4355,10110,21720.0,4987409.0
2018-07-12,4355,4355,4115,4315,19883,21521.0,4987409.0
2018-07-13,4310,4435,4190,4325,4778,21571.0,4987409.0
2018-07-16,4325,4430,4285,4345,2633,21670.0,4987409.0
2018-07-17,4500,4500,4360,4420,4779,22044.0,4987409.0
2018-07-18,4420,4500,4350,4400,7117,21945.0,4987409.0
2018-07-19,4400,4400,4255,4270,13341,21296.0,4987409.0
2018-07-20,4270,4450,4235,4245,8663,21172.0,4987409.0
2018-07-23,4170,4260,4035,4190,35463,20897.0,4987409.0
2018-07-24,4190,4190,3990,4005,26679,19975.0,4987409.0
2018-07-25,4005,4005,3800,3835,16313,19127.0,4987409.0
2018-07-26,3875,4040,3875,4040,6126,20149.0,4987409.0
2018-07-27,4040,4300,3980,4170,9234,20797.0,4987409.0
2018-07-30,4170,4210,4065,4065,5431,20274.0,4987409.0
2018-07-31,4110,4205,4050,4120,2616,20548.0,4987409.0
2018-08-01,4120,4240,4085,4240,6693,21147.0,4987409.0
2018-08-02,4245,4245,4095,4095,3685,20423.0,4987409.0
2018-08-03,4095,4170,4055,4170,1818,20797.0,4987409.0
2018-08-06,4165,4240,4080,4205,29979,20972.0,4987409.0
2018-08-07,4205,4350,4200,4350,13223,21695.0,4987409.0
2018-08-08,4440,4840,4320,4450,55116,22194.0,4987409.0
2018-08-09,4450,4700,4325,4385,24211,21870.0,4987409.0
2018-08-10,4385,4500,4350,4430,7007,22094.0,4987409.0
2018-08-13,4345,4670,4150,4435,36519,22119.0,4987409.0
2018-08-14,4600,4650,4360,4580,11114,22842.0,4987409.0
2018-08-16,4515,4605,4305,4375,12692,21820.0,4987409.0
2018-08-17,4225,4545,4225,4380,3994,21845.0,4987409.0
2018-08-20,4380,4545,4305,4330,7086,21595.0,4987409.0
2018-08-21,4320,4495,4295,4330,3434,21595.0,4987409.0
2018-08-22,4250,4380,4250,4345,12184,21670.0,4987409.0
2018-08-23,4350,4420,4290,4405,10505,21970.0,4987409.0
2018-08-24,4405,4415,4235,4265,19079,21271.0,4987409.0
2018-08-27,4285,4285,4135,4240,6714,21147.0,4987409.0
2018-08-28,4200,4330,4105,4150,13551,20698.0,4987409.0
2018-08-29,4040,4335,4040,4115,2576,20523.0,4987409.0
2018-08-30,4150,4150,4045,4045,6191,20174.0,4987409.0
2018-08-31,4045,4270,3985,4080,8749,20349.0,4987409.0
2018-09-03,4125,4270,4125,4220,9442,21047.0,4987409.0
2018-09-04,4160,4345,4160,4250,10218,21196.0,4987409.0
2018-09-05,4190,4275,4185,4200,6625,20947.0,4987409.0
2018-09-06,4195,4300,4130,4200,11984,20947.0,4987409.0
2018-09-07,4140,4330,4140,4250,7174,21196.0,4987409.0
2018-09-10,4260,4300,4165,4165,4911,20773.0,4987409.0
2018-09-11,4150,4165,4075,4075,7609,20324.0,4987409.0
2018-09-12,4075,4160,4015,4150,5966,20698.0,4987409.0
2018-09-13,4145,4250,4050,4160,3338,20748.0,4987409.0
2018-09-14,4160,4165,4095,4100,7052,20448.0,4987409.0
2018-09-17,4060,4100,4020,4070,7972,20299.0,4987409.0
2018-09-18,4070,4260,4070,4105,9662,20473.0,4987409.0
2018-09-19,4105,4145,4000,4000,10802,19950.0,4987409.0
2018-09-20,3905,4035,3905,3955,6085,19725.0,4987409.0
2018-09-21,3960,4095,3910,4090,3868,20399.0,4987409.0
2018-09-27,4005,4235,3925,4005,9929,19975.0,4987409.0
2018-09-28,4005,4045,3960,4005,10231,19975.0,4987409.0
2018-10-01,4005,4150,3975,4005,16038,19975.0,4987409.0
2018-10-02,4005,4025,3995,4000,13740,19950.0,4987409.0
2018-10-04,4000,4085,3975,3995,6086,19925.0,4987409.0
2018-10-05,3995,4025,3865,4025,5261,20074.0,4987409.0
2018-10-08,4060,4060,3985,4000,1608,19950.0,4987409.0
2018-10-10,3980,4000,3600,3985,20498,19875.0,4987409.0
2018-10-11,3950,3950,3710,3900,13390,19451.0,4987409.0
2018-10-12,3700,4055,3700,3830,4906,19102.0,4987409.0
2018-10-15,3830,3960,3725,3730,9165,18603.0,4987409.0
2018-10-16,3730,3850,3615,3780,10003,18852.0,4987409.0
2018-10-17,3780,4000,3725,3760,6199,18753.0,4987409.0
2018-10-18,3735,3845,3720,3790,1225,18902.0,4987409.0
2018-10-19,3900,4125,3640,3820,7125,19052.0,4987409.0
2018-10-22,3785,3880,3690,3700,8311,18453.0,4987409.0
2018-10-23,3700,3700,3590,3670,5588,18304.0,4987409.0
2018-10-24,3555,3705,3505,3505,14145,17481.0,4987409.0
2018-10-25,3265,3480,3255,3405,57953,16982.0,4987409.0
2018-10-26,3405,3500,3150,3210,9285,16010.0,4987409.0
2018-10-29,3215,3335,3175,3175,8649,15835.0,4987409.0
2018-10-30,3175,3210,3145,3200,11574,15960.0,4987409.0
2018-10-31,3200,3440,3195,3320,3358,16558.0,4987409.0
2018-11-01,3245,3450,3245,3330,7379,16608.0,4987409.0
2018-11-02,3345,3600,3305,3530,7887,17606.0,4987409.0
2018-11-05,3530,3690,3460,3500,3026,17456.0,4987409.0
2018-11-06,3460,3725,3460,3700,3394,18453.0,4987409.0
2018-11-07,3700,3790,3630,3720,1736,18553.0,4987409.0
2018-11-08,3655,3730,3500,3550,11636,17705.0,4987409.0
2018-11-09,3550,3685,3300,3600,7371,17955.0,4987409.0
2018-11-12,3410,3685,3410,3625,368,18079.0,4987409.0
2018-11-13,3620,3620,3415,3465,7032,17281.0,4987409.0
2018-11-14,3465,3545,3435,3510,6865,17506.0,4987409.0
2018-11-15,3450,3710,3430,3530,9399,17606.0,4987409.0
2018-11-16,3790,3880,3485,3535,14474,17630.0,4987409.0
2018-11-19,3600,3730,3505,3505,4563,17481.0,4987409.0
2018-11-20,3525,3630,3510,3515,1560,17531.0,4987409.0
2018-11-21,3515,3700,3515,3690,5058,18404.0,4987409.0
2018-11-22,3750,3750,3575,3580,6739,17855.0,4987409.0
2018-11-23,3500,3605,3500,3550,13023,17705.0,4987409.0
2018-11-26,3550,3700,3550,3685,1795,18379.0,4987409.0
2018-11-27,3640,3885,3640,3700,11735,18453.0,4987409.0
2018-11-28,3700,3800,3660,3675,4434,18329.0,4987409.0
2018-11-29,3795,3795,3680,3680,8856,18354.0,4987409.0
2018-11-30,3700,3750,3520,3560,10388,17755.0,4987409.0
2018-12-03,3700,3700,3600,3610,1029,18005.0,4987409.0
2018-12-04,3755,3755,3610,3635,4772,18129.0,4987409.0
2018-12-05,3585,3675,3580,3645,6408,18179.0,4987409.0
2018-12-06,3645,3665,3595,3600,2885,17955.0,4987409.0
2018-12-07,3625,3860,3625,3650,4775,18204.0,4987409.0
2018-12-10,3650,3665,3600,3660,5225,18254.0,4987409.0
2018-12-11,3685,3685,3535,3685,2116,18379.0,4987409.0
2018-12-12,3685,3685,3610,3660,2054,18254.0,4987409.0
2018-12-13,3600,3865,3600,3865,1119,19276.0,4987409.0
2018-12-14,3810,3870,3710,3860,1860,19251.0,4987409.0
2018-12-17,3900,3900,3660,3660,4528,18254.0,4987409.0
2018-12-18,3600,3750,3600,3750,5067,18703.0,4987409.0
2018-12-19,3890,3890,3705,3840,491,19152.0,4987409.0
2018-12-20,3835,3840,3740,3800,4870,18952.0,4987409.0
2018-12-21,3800,3800,3650,3790,10398,18902.0,4987409.0
2018-12-24,3655,3685,3590,3660,19779,18254.0,4987409.0
2018-12-26,3650,3650,3470,3600,1655,17955.0,4987409.0
2018-12-27,3600,3875,3510,3775,1249,18827.0,4987409.0
2018-12-28,3975,3980,3705,3760,1322,18753.0,4987409.0
2019-01-02,3945,3945,3750,3935,1752,19625.0,4987409.0
2019-01-03,3760,3840,3755,3825,1857,19077.0,4987409.0
2019-01-04,3920,3950,3750,3900,1866,19451.0,4987409.0
2019-01-07,3900,3900,3765,3765,4200,18778.0,4987409.0
2019-01-08,3790,3790,3675,3770,2540,18803.0,4987409.0
2019-01-09,3770,3800,3605,3670,9411,18304.0,4987409.0
2019-01-10,3655,3950,3655,3805,6222,18977.0,4987409.0
2019-01-11,3900,3950,3675,3685,2019,18379.0,4987409.0
2019-01-14,3635,3750,3635,3715,2055,18528.0,4987409.0
2019-01-15,3750,3750,3660,3685,1842,18379.0,4987409.0
2019-01-16,3685,3700,3665,3665,455,18279.0,4987409.0
2019-01-17,3665,3765,3595,3605,4241,17980.0,4987409.0
2019-01-18,3605,3850,3580,3820,13235,19052.0,4987409.0
2019-01-21,3985,3990,3790,3860,4568,19251.0,4987409.0
2019-01-22,3975,3975,3805,3895,707,19426.0,4987409.0
2019-01-23,3995,3995,3810,3910,2842,19501.0,4987409.0
2019-01-24,3895,3980,3845,3910,3730,19501.0,4987409.0
2019-01-25,3975,4035,3910,4030,12155,20099.0,4987409.0
2019-01-28,4030,4030,3990,4010,4079,20000.0,4987409.0
2019-01-29,4000,4395,3955,4270,67216,21296.0,4987409.0
2019-01-30,4305,4400,4210,4265,14552,21271.0,4987409.0
2019-01-31,4265,4465,4265,4390,12855,21895.0,4987409.0
2019-02-01,4390,4445,4135,4380,25951,21845.0,4987409.0
2019-02-07,4340,4340,4185,4320,7218,21546.0,4987409.0
2019-02-08,4210,4290,4000,4250,16099,21196.0,4987409.0
2019-02-11,4165,4245,4005,4195,7410,20922.0,4987409.0
2019-02-12,4135,4220,3950,3995,24319,19925.0,4987409.0
2019-02-13,3920,4000,3920,4000,3443,19950.0,4987409.0
2019-02-14,4010,4130,3970,4000,10522,19950.0,4987409.0
2019-02-15,3980,4320,3980,4290,68307,21396.0,4987409.0
2019-02-18,4295,4295,4095,4220,19195,21047.0,4987409.0
2019-02-19,4220,4640,4220,4325,121785,21571.0,4987409.0
2019-02-20,4325,4560,4300,4330,32285,21595.0,4987409.0
2019-02-21,4350,4350,4180,4270,48308,21296.0,4987409.0
2019-02-22,4360,5160,4350,4690,734183,23391.0,4987409.0
2019-02-25,4720,5020,4650,4830,163403,24089.0,4987409.0
2019-02-26,4945,4955,4535,4600,68614,22942.0,4987409.0
2019-02-27,4600,5050,4480,4980,202912,24837.0,4987409.0
2019-02-28,5050,5150,4840,4950,119024,24688.0,4987409.0
2019-03-04,4935,5100,4920,5090,61436,25386.0,4987409.0
2019-03-05,5020,5020,4700,4800,89576,23940.0,4987409.0
2019-03-06,4760,4795,4535,4795,39473,23915.0,4987409.0
2019-03-07,4795,4960,4675,4960,37539,24738.0,4987409.0
2019-03-08,4960,5210,4900,5210,115289,25984.0,4987409.0
2019-03-11,5210,5720,4955,5650,265857,28179.0,4987409.0
2019-03-12,6110,6700,5270,5700,574813,28428.0,4987409.0
2019-03-13,5570,6400,5500,6250,372029,31171.0,4987409.0
2019-03-14,6280,6390,6010,6280,90240,31321.0,4987409.0
2019-03-15,6270,6270,5880,5880,93479,29326.0,4987409.0
2019-03-18,5880,5880,5550,5610,69192,27979.0,4987409.0
2019-03-19,5610,5610,5210,5570,112074,27780.0,4987409.0
2019-03-20,5670,5670,5230,5530,67533,27580.0,4987409.0
2019-03-21,5530,5690,5400,5490,60264,27381.0,4987409.0
2019-03-22,5470,5630,5270,5350,40475,26683.0,4987409.0
2019-03-25,5490,5790,5350,5780,75277,28827.0,4987409.0
2019-03-26,5960,6060,5610,5670,128670,28279.0,4987409.0
2019-03-27,5680,6110,5610,6090,84420,30373.0,4987409.0
2019-03-28,6090,6310,6080,6250,106507,31171.0,4987409.0
2019-03-29,6250,6250,5850,6190,68542,30872.0,4987409.0
2019-04-01,6180,6180,5990,6140,40372,30623.0,4987409.0
2019-04-02,6140,6330,5970,6330,47642,31570.0,4987409.0
2019-04-03,6310,6430,6100,6220,35714,31022.0,4987409.0
2019-04-04,6220,6310,6150,6170,9593,30772.0,4987409.0
2019-04-05,6170,6260,5920,6170,26013,30772.0,4987409.0
2019-04-08,6150,6190,6020,6190,25395,30872.0,4987409.0
2019-04-09,6180,6280,6100,6120,22632,30523.0,4987409.0
2019-04-10,6120,6250,6100,6200,30572,30922.0,4987409.0
2019-04-11,6350,6350,6140,6280,50551,32603.0,5191490.0
2019-04-12,6380,6870,6290,6840,202291,35510.0,5191490.0
2019-04-15,6840,7100,6800,6900,101638,35821.0,5191490.0
2019-04-16,6900,7000,6550,6820,63308,35406.0,5191490.0
2019-04-17,6820,7130,6810,6980,76322,36237.0,5191490.0
2019-04-18,6990,7070,6850,6920,60356,35925.0,5191490.0
2019-04-19,6920,7260,6870,7110,102509,36911.0,5191490.0
2019-04-22,7120,7270,7110,7160,53668,37171.0,5191490.0
2019-04-23,7160,7160,6880,6990,86610,36289.0,5191490.0
2019-04-24,7100,7100,6850,7020,69004,36444.0,5191490.0
2019-04-25,7020,7090,6910,7020,58473,36444.0,5191490.0
2019-04-26,7020,7100,6930,7000,43594,36340.0,5191490.0
2019-04-29,6960,7110,6960,7080,32126,36756.0,5191490.0
2019-04-30,7060,7180,6940,7090,68130,36808.0,5191490.0
2019-05-02,7090,7700,7070,7070,38084,36704.0,5191490.0
2019-05-03,7070,7160,6960,6980,17720,36237.0,5191490.0
2019-05-07,6980,7000,6600,6950,24164,36081.0,5191490.0
2019-05-08,6950,7050,6920,6920,8306,35925.0,5191490.0
2019-05-09,6910,7050,6650,6880,75231,35717.0,5191490.0
2019-05-10,6880,7200,6800,7120,44081,36963.0,5191490.0
2019-05-13,7290,7290,6900,6910,19506,35873.0,5191490.0
2019-05-14,6560,7050,6560,6900,21502,35821.0,5191490.0
2019-05-15,6790,7090,6770,6850,18308,35562.0,5191490.0
2019-05-16,6780,6920,6620,6640,27144,34471.0,5191490.0
2019-05-17,6650,6820,6600,6640,23215,34471.0,5191490.0
2019-05-20,6640,6720,6470,6470,25271,33589.0,5191490.0
2019-05-21,6650,6650,6260,6400,27886,33226.0,5191490.0
2019-05-22,6400,6640,6300,6480,8545,33641.0,5191490.0
2019-05-23,6600,6600,6400,6400,8337,33226.0,5191490.0
2019-05-24,6300,6570,6300,6420,8093,33329.0,5191490.0
2019-05-27,6600,6600,6250,6430,21211,33381.0,5191490.0
2019-05-28,6430,6600,6330,6500,9945,33745.0,5191490.0
2019-05-29,6640,6640,5850,6350,43169,32966.0,5191490.0
2019-05-30,6080,6480,6000,6060,32003,31460.0,5191490.0
2019-05-31,6110,6500,6080,6260,17730,32499.0,5191490.0
2019-06-03,6610,6610,6010,6100,24195,31668.0,5191490.0
2019-06-04,6100,6370,6100,6300,12849,32706.0,5191490.0
2019-06-05,6300,6500,6200,6250,30619,32447.0,5191490.0
2019-06-07,6250,6400,6130,6250,14818,32447.0,5191490.0
2019-06-10,6600,6610,6210,6210,5934,32239.0,5191490.0
2019-06-11,6210,6490,6210,6320,5180,32810.0,5191490.0
2019-06-12,6590,6590,6250,6380,13508,33122.0,5191490.0
2019-06-13,6600,6600,6350,6400,9572,33226.0,5191490.0
2019-06-14,6400,6600,6370,6400,17639,33226.0,5191490.0
2019-06-17,6400,6420,6300,6350,45447,32966.0,5191490.0
2019-06-18,6400,6700,6300,6590,24891,34212.0,5191490.0
2019-06-19,6970,7240,6500,6880,38363,35717.0,5191490.0
2019-06-20,7040,7040,6580,6730,18164,34939.0,5191490.0
2019-06-21,6610,6750,6520,6580,18836,34160.0,5191490.0
2019-06-24,6580,7000,6540,6650,19213,34523.0,5191490.0
2019-06-25,6950,7180,6660,7170,54011,37223.0,5191490.0
2019-06-26,7170,7190,6790,6980,81688,36237.0,5191490.0
2019-06-27,7040,7210,6690,7020,38273,36444.0,5191490.0
2019-06-28,7020,7180,7000,7030,33935,36496.0,5191490.0
2019-07-01,7100,7640,6960,7580,105916,39351.0,5191490.0
2019-07-02,7580,7650,7310,7410,50089,38469.0,5191490.0
2019-07-03,7390,7860,7360,7680,55383,39871.0,5191490.0
2019-07-04,7810,8880,7670,8250,253403,42830.0,5191490.0
2019-07-05,8210,8470,8200,8250,31216,42830.0,5191490.0
2019-07-08,8250,8380,7830,8180,68800,42466.0,5191490.0
2019-07-09,8170,8170,7910,8040,41716,41740.0,5191490.0
2019-07-10,8040,8500,7930,8350,44944,43349.0,5191490.0
2019-07-11,8530,8690,8390,8540,46668,44335.0,5191490.0
2019-07-12,8550,8830,8210,8460,59264,43920.0,5191490.0
2019-07-15,8460,8510,8100,8220,54155,42674.0,5191490.0
2019-07-16,8220,9200,8220,8950,202059,46464.0,5191490.0
2019-07-17,8920,8930,8730,8840,70146,45893.0,5191490.0
2019-07-18,8800,9980,8800,9980,278227,51811.0,5191490.0
2019-07-19,9970,10800,9970,10700,268896,55549.0,5191490.0
2019-07-22,11300,11400,9700,9930,401582,51551.0,5191490.0
2019-07-23,9930,10000,8450,8610,363474,44699.0,5191490.0
2019-07-24,8500,8740,7660,7820,227272,40597.0,5191490.0
2019-07-25,7820,7890,6540,6680,371728,34679.0,5191490.0
2019-07-26,6760,7100,6420,6770,301203,35146.0,5191490.0
2019-07-29,6700,6780,5930,6090,135539,31616.0,5191490.0
2019-07-30,6150,6260,5980,6120,83466,31772.0,5191490.0
2019-07-31,6010,6300,5960,6250,71726,32447.0,5191490.0
2019-08-01,6260,6360,5800,5800,48950,30111.0,5191490.0
2019-08-02,5810,6000,5600,5700,34772,29591.0,5191490.0
2019-08-05,6100,6780,5500,5500,515957,28553.0,5191490.0
2019-08-06,5400,5920,4400,5850,202154,30370.0,5191490.0
2019-08-07,5850,6300,5850,6290,151449,32654.0,5191490.0
2019-08-08,6250,6760,6250,6700,93767,34783.0,5191490.0
2019-08-09,6720,7120,6700,7000,117752,36340.0,5191490.0
2019-08-12,7030,8390,6890,8040,227209,41740.0,5191490.0
2019-08-13,8300,10450,8210,10450,1364259,54251.0,5191490.0
2019-08-14,10900,11700,9910,10550,1190689,54770.0,5191490.0
2019-08-16,10650,13700,10600,13700,1492585,71123.0,5191490.0
2019-08-19,14350,14400,12950,14200,876977,73719.0,5191490.0
2019-08-20,14050,14100,12950,13300,350580,69047.0,5191490.0
2019-08-21,13000,13550,12100,12800,350115,66451.0,5191490.0
2019-08-22,13350,15350,11750,12200,1186434,63336.0,5191490.0
2019-08-23,12100,13150,12000,12850,243981,66711.0,5191490.0
2019-08-26,12700,13800,12650,13400,215663,69566.0,5191490.0
2019-08-27,13200,13600,12200,13250,315700,68787.0,5191490.0
2019-08-28,13050,13350,12500,12950,184829,67230.0,5191490.0
2019-08-29,12950,12950,11700,12100,281617,62817.0,5191490.0
2019-08-30,12550,14700,12450,14100,666286,73200.0,5191490.0
2019-09-02,14250,15300,12750,12800,912298,66451.0,5191490.0
2019-09-03,12550,12600,9000,9000,3545893,46723.0,5191490.0
2019-09-04,8450,8510,7450,7900,3720376,49897.0,6316097.0
2019-09-05,7890,8000,7480,7580,1065693,47876.0,6316097.0
2019-09-06,7660,7720,7350,7390,658847,46676.0,6316097.0
2019-09-09,7390,7390,7080,7170,451978,45286.0,6316097.0
2019-09-10,7160,7450,7010,7170,395808,45286.0,6316097.0
2019-09-11,7190,7340,7080,7240,242518,45729.0,6316097.0
2019-09-16,7200,7370,7050,7240,265327,45729.0,6316097.0
2019-09-17,7120,7250,6800,6950,343085,43897.0,6316097.0
2019-09-18,7000,7010,6620,6690,447645,42255.0,6316097.0
2019-09-19,6690,6780,6590,6660,174401,42065.0,6316097.0
2019-09-20,6690,6700,6500,6550,171460,41370.0,6316097.0
2019-09-23,6550,6900,6500,6780,226232,42823.0,6316097.0
2019-09-24,6720,6770,6610,6660,110443,42065.0,6316097.0
2019-09-25,6650,6650,6400,6540,167890,41307.0,6316097.0
2019-09-26,6550,6810,6460,6600,194436,41686.0,6316097.0
2019-09-27,6600,6600,6420,6480,99938,40928.0,6316097.0
2019-09-30,6480,6530,6150,6190,185340,39097.0,6316097.0
2019-10-01,6190,6190,5840,6020,190472,38023.0,6316097.0
2019-10-02,6030,6230,5850,6040,114030,38149.0,6316097.0
2019-10-04,6040,6220,5910,6020,98388,38023.0,6316097.0
2019-10-07,6030,6460,6030,6130,211997,38718.0,6316097.0
