콜마비앤에이치(200130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-12,31800,31800,31050,31500,100278,930622.0,29543558.0
2018-01-15,31250,34200,31050,34200,394304,1010390.0,29543558.0
2018-01-16,34100,34550,33550,34050,179679,1005958.0,29543558.0
2018-01-17,34050,35650,33800,35350,334140,1044365.0,29543558.0
2018-01-18,35650,35650,34450,35500,171136,1048796.0,29543558.0
2018-01-19,35700,37850,35050,37150,547197,1097543.0,29543558.0
2018-01-22,37650,39400,35600,36000,571003,1063568.0,29543558.0
2018-01-23,36100,36950,35250,36150,176434,1068000.0,29543558.0
2018-01-24,36000,36250,35100,35200,150717,1039933.0,29543558.0
2018-01-25,35300,37250,34800,36300,276636,1072431.0,29543558.0
2018-01-26,36350,37400,36100,36150,122147,1068000.0,29543558.0
2018-01-29,36500,36950,35150,35450,152461,1047319.0,29543558.0
2018-01-30,35100,35350,34300,34350,167800,1014821.0,29543558.0
2018-01-31,33950,35450,33950,35100,180800,1036979.0,29543558.0
2018-02-01,35200,36500,34900,36000,175918,1063568.0,29543558.0
2018-02-02,36250,36250,34850,35300,112568,1042888.0,29543558.0
2018-02-05,33900,35000,33000,33000,131545,974937.0,29543558.0
2018-02-06,31700,33900,30850,33900,194191,1001527.0,29543558.0
2018-02-07,34550,36200,33900,33900,275565,1001527.0,29543558.0
2018-02-08,34400,35850,34350,35200,263631,1039933.0,29543558.0
2018-02-09,34100,35200,34000,34050,98854,1005958.0,29543558.0
2018-02-12,34750,34750,33750,33800,66042,998572.0,29543558.0
2018-02-13,34200,34750,33000,33000,74311,974937.0,29543558.0
2018-02-14,33600,33950,31900,33100,147527,977892.0,29543558.0
2018-02-19,33400,34700,33150,34700,92180,1025161.0,29543558.0
2018-02-20,34400,35200,34200,34700,109682,1025161.0,29543558.0
2018-02-21,35600,37400,34250,34350,238661,1014821.0,29543558.0
2018-02-22,34250,34450,33100,33600,106326,992664.0,29543558.0
2018-02-23,33450,33950,33400,33900,50028,1001527.0,29543558.0
2018-02-26,34350,34600,34100,34500,61061,1019253.0,29543558.0
2018-02-27,34650,35000,33750,33900,76111,1001527.0,29543558.0
2018-02-28,33850,34150,32900,33050,75886,976415.0,29543558.0
2018-03-02,32700,32700,31950,32400,93971,957211.0,29543558.0
2018-03-05,32300,32750,31350,31350,78828,926191.0,29543558.0
2018-03-06,31350,32300,31350,31950,70198,943917.0,29543558.0
2018-03-07,32300,32700,31450,31450,61509,929145.0,29543558.0
2018-03-08,31500,31800,30900,31300,77941,924713.0,29543558.0
2018-03-09,31450,32700,31450,32000,74379,945394.0,29543558.0
2018-03-12,32300,32950,32150,32500,55683,960166.0,29543558.0
2018-03-13,32600,32700,32050,32050,47082,946871.0,29543558.0
2018-03-14,32000,32000,31400,31500,61523,930622.0,29543558.0
2018-03-15,32000,32850,32000,32050,88399,946871.0,29543558.0
2018-03-16,32400,32450,31900,32250,52626,952780.0,29543558.0
2018-03-19,32450,32800,32000,32050,41094,946871.0,29543558.0
2018-03-20,31650,32300,31500,32300,32134,954257.0,29543558.0
2018-03-21,32050,32200,31700,31850,59653,940962.0,29543558.0
2018-03-22,31700,32250,31550,31600,41214,933576.0,29543558.0
2018-03-23,31450,31900,30100,30200,71134,892215.0,29543558.0
2018-03-26,30200,32000,30150,32000,71325,945394.0,29543558.0
2018-03-27,31700,32300,31500,32000,49900,945394.0,29543558.0
2018-03-28,31550,32250,31400,31950,44686,943917.0,29543558.0
2018-03-29,32250,32350,31550,32250,51461,952780.0,29543558.0
2018-03-30,32300,32400,31800,32300,39193,954257.0,29543558.0
2018-04-02,33250,34150,32550,33000,187528,974937.0,29543558.0
2018-04-03,32800,34700,32500,34650,213639,1023684.0,29543558.0
2018-04-04,34800,34800,33600,34150,92617,1008913.0,29543558.0
2018-04-05,34150,34500,32700,32850,83355,970506.0,29543558.0
2018-04-06,33000,33200,32300,32950,43077,973460.0,29543558.0
2018-04-09,33300,33300,32600,33000,32701,974937.0,29543558.0
2018-04-10,33400,33400,32550,33150,50734,979369.0,29543558.0
2018-04-11,33400,33850,33050,33150,54553,979369.0,29543558.0
2018-04-12,33200,33200,31800,31850,95686,940962.0,29543558.0
2018-04-13,31850,32750,31800,32400,50019,957211.0,29543558.0
2018-04-16,32400,32600,31350,31750,90810,938008.0,29543558.0
2018-04-17,31550,32250,31550,31750,36059,938008.0,29543558.0
2018-04-18,31550,32650,31550,32000,84903,945394.0,29543558.0
2018-04-19,32200,32900,32050,32300,77222,954257.0,29543558.0
2018-04-20,32000,32550,31700,31900,44465,942440.0,29543558.0
2018-04-23,31900,32200,31500,31500,53130,930622.0,29543558.0
2018-04-24,31400,32700,31350,32500,77617,960166.0,29543558.0
2018-04-25,32200,32200,31450,31850,61648,940962.0,29543558.0
2018-04-26,32200,32200,31500,31900,41651,942440.0,29543558.0
2018-04-27,31700,32000,31500,31900,35826,942440.0,29543558.0
2018-04-30,32000,32050,31050,31050,68152,917327.0,29543558.0
2018-05-02,30800,31950,30550,31450,76507,929145.0,29543558.0
2018-05-03,31200,31450,30800,30800,48059,909942.0,29543558.0
2018-05-04,31350,31600,30500,30500,56925,901079.0,29543558.0
2018-05-08,31000,31200,29300,29300,77355,865626.0,29543558.0
2018-05-09,29400,30700,29000,30700,64590,906987.0,29543558.0
2018-05-10,30650,30650,29500,29800,56074,880398.0,29543558.0
2018-05-11,29800,30550,29750,30150,60964,890738.0,29543558.0
2018-05-14,30000,30150,29400,29400,45667,868581.0,29543558.0
2018-05-15,29400,29700,29100,29350,42496,867103.0,29543558.0
2018-05-16,29900,29900,28800,29350,44149,867103.0,29543558.0
2018-05-17,29300,29500,28900,29400,51799,868581.0,29543558.0
2018-05-18,29400,29850,29150,29800,32237,880398.0,29543558.0
2018-05-21,29850,29900,29250,29400,29276,868581.0,29543558.0
2018-05-23,29300,29600,28800,28950,48449,855286.0,29543558.0
2018-05-24,28900,29300,28850,29000,21371,856763.0,29543558.0
2018-05-25,28700,28750,28200,28400,41286,839037.0,29543558.0
2018-05-28,28400,28650,28200,28350,27809,837560.0,29543558.0
2018-05-29,28300,28550,27000,27000,123887,797676.0,29543558.0
2018-05-30,27050,27500,26050,26300,85641,776996.0,29543558.0
2018-05-31,26600,28350,26450,27350,78595,808016.0,29543558.0
2018-06-01,27200,27850,27200,27500,26073,812448.0,29543558.0
2018-06-04,27500,27900,27050,27100,39939,800630.0,29543558.0
2018-06-05,27100,29100,27000,29100,98688,859718.0,29543558.0
2018-06-07,29550,30200,29200,29700,78763,877444.0,29543558.0
2018-06-08,29450,29750,29000,29150,38887,861195.0,29543558.0
2018-06-11,29250,29550,28750,29300,32188,865626.0,29543558.0
2018-06-12,29100,29600,28900,29500,34083,871535.0,29543558.0
2018-06-14,29500,29550,28500,28800,74369,850854.0,29543558.0
2018-06-15,28700,29500,28300,29000,51938,856763.0,29543558.0
2018-06-18,28700,29300,26900,28300,64940,836083.0,29543558.0
2018-06-19,27800,28250,27000,27000,55270,797676.0,29543558.0
2018-06-20,26750,28100,26700,27800,50202,821311.0,29543558.0
2018-06-21,27600,27800,27050,27050,37970,799153.0,29543558.0
2018-06-22,27350,27450,26550,27400,32199,809493.0,29543558.0
2018-06-25,27000,27550,26800,27550,19736,813925.0,29543558.0
2018-06-26,27400,27600,27050,27400,21529,809493.0,29543558.0
2018-06-27,27400,28850,27350,27600,68525,815402.0,29543558.0
2018-06-28,27800,28400,27350,27350,36291,808016.0,29543558.0
2018-06-29,27750,27750,27050,27150,45273,802108.0,29543558.0
2018-07-02,27800,27800,26600,26600,48999,785859.0,29543558.0
2018-07-03,27150,27300,26500,26900,28285,794722.0,29543558.0
2018-07-04,27150,27150,26650,27050,15307,799153.0,29543558.0
2018-07-05,26900,27350,26750,27100,24607,800630.0,29543558.0
2018-07-06,26850,27650,26800,27600,32686,815402.0,29543558.0
2018-07-09,27500,27650,27050,27350,20902,808016.0,29543558.0
2018-07-10,27350,27650,27050,27200,22469,803585.0,29543558.0
2018-07-11,27050,27100,26450,26550,37940,784381.0,29543558.0
2018-07-12,26650,26800,26400,26500,29742,782904.0,29543558.0
2018-07-13,26400,26800,26400,26550,18029,784381.0,29543558.0
2018-07-16,26550,26750,26250,26300,19262,776996.0,29543558.0
2018-07-17,26200,26550,25550,25550,37607,754838.0,29543558.0
2018-07-18,25400,26500,25400,25950,28852,766655.0,29543558.0
2018-07-19,25600,26550,25400,25400,30544,750406.0,29543558.0
2018-07-20,25400,26100,25250,25450,25651,751884.0,29543558.0
2018-07-23,25550,25800,24750,24750,28996,731203.0,29543558.0
2018-07-24,24950,25200,24550,24600,27649,726772.0,29543558.0
2018-07-25,24500,24950,23650,24000,40315,709045.0,29543558.0
2018-07-26,24500,25100,23900,25100,34351,741543.0,29543558.0
2018-07-27,25100,25500,24200,24750,18830,731203.0,29543558.0
2018-07-30,24800,24800,23750,23950,33713,707568.0,29543558.0
2018-07-31,23800,24650,23750,24650,26481,728249.0,29543558.0
2018-08-01,24800,25800,24250,25650,36060,757792.0,29543558.0
2018-08-02,25350,25600,24800,24800,24989,732680.0,29543558.0
2018-08-03,24550,25200,24550,25050,12661,740066.0,29543558.0
2018-08-06,25050,25450,24500,24550,18008,725294.0,29543558.0
2018-08-07,24500,24850,24350,24500,14475,723817.0,29543558.0
2018-08-08,24550,24800,24300,24700,13166,729726.0,29543558.0
2018-08-09,24350,24600,24100,24500,22050,723817.0,29543558.0
2018-08-10,24700,24700,24000,24100,22741,712000.0,29543558.0
2018-08-13,24150,24150,23200,23350,34079,689842.0,29543558.0
2018-08-14,23100,23900,23100,23600,22291,697228.0,29543558.0
2018-08-16,23500,24350,23050,24300,41661,717908.0,29543558.0
2018-08-17,24300,24650,24000,24400,20920,720863.0,29543558.0
2018-08-20,24750,24800,23800,23800,22219,703137.0,29543558.0
2018-08-21,23700,25100,23700,25000,54914,738589.0,29543558.0
2018-08-22,24700,24900,24350,24450,34093,722340.0,29543558.0
2018-08-23,24600,25650,24600,25500,79436,753361.0,29543558.0
2018-08-24,25200,26150,25050,26100,58152,771087.0,29543558.0
2018-08-27,26100,26500,25150,26100,45024,771087.0,29543558.0
2018-08-28,26300,26300,25650,25650,29948,757792.0,29543558.0
2018-08-29,26450,26500,25650,26200,34916,774041.0,29543558.0
2018-08-30,26400,26700,26000,26300,34675,776996.0,29543558.0
2018-08-31,26200,26900,25600,26850,59813,793245.0,29543558.0
2018-09-03,27150,27150,26350,27000,40412,797676.0,29543558.0
2018-09-04,26700,27600,26550,27200,44063,803585.0,29543558.0
2018-09-05,27000,27650,26650,26700,43893,788813.0,29543558.0
2018-09-06,26700,26900,25750,25800,38857,762224.0,29543558.0
2018-09-07,25650,26000,25100,25550,37793,754838.0,29543558.0
2018-09-10,25050,25400,24800,25250,55968,745975.0,29543558.0
2018-09-11,25100,25450,25000,25400,33773,750406.0,29543558.0
2018-09-12,25400,25700,25000,25050,26939,740066.0,29543558.0
2018-09-13,25200,25450,24850,25450,43262,751884.0,29543558.0
2018-09-14,25700,25750,25100,25750,42899,760747.0,29543558.0
2018-09-17,25750,25800,25100,25700,33766,759269.0,29543558.0
2018-09-18,25550,25800,25250,25650,19874,757792.0,29543558.0
2018-09-19,25650,25800,25100,25300,19178,747452.0,29543558.0
2018-09-20,25000,25400,25000,25000,28819,738589.0,29543558.0
2018-09-21,25000,25300,24100,24500,40068,723817.0,29543558.0
2018-09-27,24800,25250,24300,25200,28757,744498.0,29543558.0
2018-09-28,25250,25350,24750,25150,18327,743020.0,29543558.0
2018-10-01,25200,26700,25100,26600,79316,785859.0,29543558.0
2018-10-02,26650,26750,25800,25800,58124,762224.0,29543558.0
2018-10-04,26100,26100,24700,24700,59241,729726.0,29543558.0
2018-10-05,24700,25100,24000,24200,48812,714954.0,29543558.0
2018-10-08,24700,24750,24050,24150,29511,713477.0,29543558.0
2018-10-10,23750,24450,23600,24150,45429,713477.0,29543558.0
2018-10-11,24150,24650,23000,24200,89456,714954.0,29543558.0
2018-10-12,25050,25050,24000,24550,46979,725294.0,29543558.0
2018-10-15,24900,24900,23350,24000,64412,709045.0,29543558.0
2018-10-16,24000,24400,23900,24000,25223,709045.0,29543558.0
2018-10-17,24200,24550,24000,24300,25832,717908.0,29543558.0
2018-10-18,24500,24500,23500,23550,26672,695751.0,29543558.0
2018-10-19,23550,24000,23550,24000,21962,709045.0,29543558.0
2018-10-22,24000,24300,23650,24300,22278,717908.0,29543558.0
2018-10-23,24500,24500,23500,24100,29763,712000.0,29543558.0
2018-10-24,24400,24400,23700,24350,51900,719386.0,29543558.0
2018-10-25,23800,24700,23700,24500,61171,723817.0,29543558.0
2018-10-26,24150,24550,23500,24300,50323,717908.0,29543558.0
2018-10-29,24600,25200,23550,24100,77310,712000.0,29543558.0
2018-10-30,23200,24050,23100,23600,69359,697228.0,29543558.0
2018-10-31,23600,23850,22400,22450,60961,663253.0,29543558.0
2018-11-01,22500,22750,22150,22150,47309,654390.0,29543558.0
2018-11-02,22150,23250,22150,23100,68715,682456.0,29543558.0
2018-11-05,22650,22750,22000,22450,62942,663253.0,29543558.0
2018-11-06,22400,22600,21900,22250,43719,657344.0,29543558.0
2018-11-07,22300,22600,20650,20700,154634,611552.0,29543558.0
2018-11-08,21200,21500,20750,20950,129157,618938.0,29543558.0
2018-11-09,20800,21150,20500,20650,43519,610074.0,29543558.0
2018-11-12,20650,21000,20300,20350,29037,601211.0,29543558.0
2018-11-13,19900,20000,19050,19650,58751,580531.0,29543558.0
2018-11-14,19600,20350,19350,20150,35287,595303.0,29543558.0
2018-11-15,20200,21550,20000,21550,66326,636664.0,29543558.0
2018-11-16,21650,21750,20750,21100,57494,623369.0,29543558.0
2018-11-19,21000,21550,21000,21300,50225,629278.0,29543558.0
2018-11-20,20850,20900,20350,20400,42675,602689.0,29543558.0
2018-11-21,20300,20850,19500,20850,77076,615983.0,29543558.0
2018-11-22,21050,21100,20350,20850,38913,615983.0,29543558.0
2018-11-23,20500,20950,20450,20450,22792,604166.0,29543558.0
2018-11-26,20300,21050,20300,20800,37635,614506.0,29543558.0
2018-11-27,20700,20950,20450,20750,27824,613029.0,29543558.0
2018-11-28,20800,21500,19700,19950,194585,589394.0,29543558.0
2018-11-29,20400,20400,20000,20200,70844,596780.0,29543558.0
2018-11-30,20100,20650,20000,20400,72288,602689.0,29543558.0
2018-12-03,20650,21200,20500,21150,57791,624846.0,29543558.0
2018-12-04,21150,21600,20900,21300,70421,629278.0,29543558.0
2018-12-05,20750,21200,20700,21000,36591,620415.0,29543558.0
2018-12-06,20850,20950,20350,20600,33795,608597.0,29543558.0
2018-12-07,20650,20800,19900,20400,42200,602689.0,29543558.0
2018-12-10,20100,20400,19950,20100,27199,593826.0,29543558.0
2018-12-11,20300,20350,20050,20350,27013,601211.0,29543558.0
2018-12-12,20250,20950,20100,20800,58150,614506.0,29543558.0
2018-12-13,20700,20900,20350,20350,59610,601211.0,29543558.0
2018-12-14,20400,20650,19900,20200,69471,596780.0,29543558.0
2018-12-17,20050,20500,19700,20400,71213,602689.0,29543558.0
2018-12-18,20000,20350,19850,20150,27633,595303.0,29543558.0
2018-12-19,20050,20300,19900,20000,39978,590871.0,29543558.0
2018-12-20,19900,20100,19650,19750,39355,583485.0,29543558.0
2018-12-21,19550,19900,18850,19100,116272,564282.0,29543558.0
2018-12-24,18800,19700,18800,19050,95395,562805.0,29543558.0
2018-12-26,18950,19650,18750,19550,55219,577577.0,29543558.0
2018-12-27,19700,20000,19450,19800,40588,584962.0,29543558.0
2018-12-28,19950,20050,19650,19950,37648,589394.0,29543558.0
2019-01-02,20050,20200,19800,20100,49638,593826.0,29543558.0
2019-01-03,19800,20000,19200,19200,51511,567236.0,29543558.0
2019-01-04,19200,19750,18800,19650,33422,580531.0,29543558.0
2019-01-07,19650,20050,19350,19650,32614,580531.0,29543558.0
2019-01-08,19650,19800,19200,19200,27635,567236.0,29543558.0
2019-01-09,19400,19700,19300,19650,31750,580531.0,29543558.0
2019-01-10,19400,19750,19300,19600,40839,579054.0,29543558.0
2019-01-11,19450,19750,19350,19400,24283,573145.0,29543558.0
2019-01-14,19300,19850,19300,19800,32425,584962.0,29543558.0
2019-01-15,19950,20000,19650,19850,32053,586440.0,29543558.0
2019-01-16,19850,19950,19450,19700,27003,582008.0,29543558.0
2019-01-17,19550,19800,19200,19300,56197,570191.0,29543558.0
2019-01-18,19300,19600,19300,19500,20683,576099.0,29543558.0
2019-01-21,19400,19500,19100,19350,32914,571668.0,29543558.0
2019-01-22,19300,19500,19100,19450,30473,574622.0,29543558.0
2019-01-23,19400,20650,19300,20600,150886,608597.0,29543558.0
2019-01-24,20850,20950,20500,20900,64955,617460.0,29543558.0
2019-01-25,20950,21400,20650,21000,73486,620415.0,29543558.0
2019-01-28,21000,22800,20950,22700,164046,670639.0,29543558.0
2019-01-29,22700,22950,21900,22800,125437,673593.0,29543558.0
2019-01-30,22750,23600,22400,23500,99616,694274.0,29543558.0
2019-01-31,23250,23650,22750,23150,68036,683933.0,29543558.0
2019-02-01,23000,23750,22600,22800,74236,673593.0,29543558.0
2019-02-07,22900,22900,22200,22750,51208,672116.0,29543558.0
2019-02-08,22750,22750,21900,21900,59763,647004.0,29543558.0
2019-02-11,21650,22450,21500,22150,47257,654390.0,29543558.0
2019-02-12,22050,23200,22050,22800,64540,673593.0,29543558.0
2019-02-13,22800,23300,22500,22750,41356,672116.0,29543558.0
2019-02-14,22800,24850,22750,24650,248633,728249.0,29543558.0
2019-02-15,24850,26200,24450,25750,255066,760747.0,29543558.0
2019-02-18,26100,26800,25500,26550,130282,784381.0,29543558.0
2019-02-19,26300,27500,25950,27000,126225,797676.0,29543558.0
2019-02-20,27000,27950,26800,27600,85329,815402.0,29543558.0
2019-02-21,27200,29500,27200,29250,222315,864149.0,29543558.0
2019-02-22,29300,29800,28400,29050,154442,858240.0,29543558.0
2019-02-25,29350,30500,29150,29600,102021,874489.0,29543558.0
2019-02-26,29750,29850,28800,29350,75092,867103.0,29543558.0
2019-02-27,29600,29600,28850,29450,49705,870058.0,29543558.0
2019-02-28,29200,30000,28950,29400,92618,868581.0,29543558.0
2019-03-04,29900,30300,29150,29600,79893,874489.0,29543558.0
2019-03-05,29600,30000,28950,29600,67152,874489.0,29543558.0
2019-03-06,29550,29700,28550,29200,77904,862672.0,29543558.0
2019-03-07,29000,29950,28950,29500,72874,871535.0,29543558.0
2019-03-08,29300,30150,29200,29950,93330,884830.0,29543558.0
2019-03-11,30200,31250,29600,31250,155550,923236.0,29543558.0
2019-03-12,31500,31550,30450,30850,98691,911419.0,29543558.0
2019-03-13,30600,31200,30500,31050,69286,917327.0,29543558.0
2019-03-14,31050,32000,31050,31250,138663,923236.0,29543558.0
2019-03-15,31500,31850,30450,30450,91776,899601.0,29543558.0
2019-03-18,30700,31600,29900,29900,117439,883352.0,29543558.0
2019-03-19,30400,31350,30100,30300,96440,895170.0,29543558.0
2019-03-20,30300,30750,29250,30700,101544,906987.0,29543558.0
2019-03-21,30700,30800,29400,29400,62409,868581.0,29543558.0
2019-03-22,29550,29950,28300,28950,71298,855286.0,29543558.0
2019-03-25,28300,29900,28250,29100,68349,859718.0,29543558.0
2019-03-26,28900,30250,28900,30200,62550,892215.0,29543558.0
2019-03-27,30200,30400,29450,29550,29566,873012.0,29543558.0
2019-03-28,29250,29850,29150,29250,24104,864149.0,29543558.0
2019-03-29,29750,29750,28600,29200,72707,862672.0,29543558.0
2019-04-01,29400,29700,29100,29450,32419,870058.0,29543558.0
2019-04-02,29800,29800,28200,28400,49944,839037.0,29543558.0
2019-04-03,28400,28800,28050,28250,30225,834606.0,29543558.0
2019-04-04,28250,28650,27600,27750,58435,819834.0,29543558.0
2019-04-05,27750,28100,27600,27600,23452,815402.0,29543558.0
2019-04-08,27800,28150,27350,27600,52475,815402.0,29543558.0
2019-04-09,27700,27800,27100,27750,35979,819834.0,29543558.0
2019-04-10,27650,28100,27000,28100,44275,830174.0,29543558.0
2019-04-11,28100,29400,27750,29300,109375,865626.0,29543558.0
2019-04-12,29050,30900,28550,30050,126428,887784.0,29543558.0
2019-04-15,30600,30850,30000,30350,55458,896647.0,29543558.0
2019-04-16,30200,30500,29100,29550,58610,873012.0,29543558.0
2019-04-17,29550,30400,29150,30150,63402,890738.0,29543558.0
2019-04-18,29900,30150,29000,29350,32070,867103.0,29543558.0
2019-04-19,29750,30150,29150,29550,27592,873012.0,29543558.0
2019-04-22,29350,29850,28900,29550,39401,873012.0,29543558.0
2019-04-23,29550,29600,29050,29200,20843,862672.0,29543558.0
2019-04-24,29450,30300,29150,30150,96470,890738.0,29543558.0
2019-04-25,30200,31100,29950,30800,158478,909942.0,29543558.0
2019-04-26,30800,30950,30000,30000,361432,886307.0,29543558.0
2019-04-29,30750,30750,29200,30000,66410,886307.0,29543558.0
2019-04-30,29600,29950,28550,28900,106396,853809.0,29543558.0
2019-05-02,28900,29150,28650,28750,50841,849377.0,29543558.0
2019-05-03,28550,28850,27500,28300,94480,836083.0,29543558.0
2019-05-07,27600,28400,27600,27800,37250,821311.0,29543558.0
2019-05-08,27550,28500,27350,27950,68844,825742.0,29543558.0
2019-05-09,27950,28200,27300,27550,73573,813925.0,29543558.0
2019-05-10,27550,28100,26350,27250,83664,805062.0,29543558.0
2019-05-13,27250,27550,25800,25850,48170,763701.0,29543558.0
2019-05-14,25050,25700,25000,25350,119618,748929.0,29543558.0
2019-05-15,25900,26000,25500,25900,47894,765178.0,29543558.0
2019-05-16,26150,26250,24800,25100,83261,741543.0,29543558.0
2019-05-17,25200,25350,24000,24000,110274,709045.0,29543558.0
2019-05-20,24000,24950,24000,24150,66085,713477.0,29543558.0
2019-05-21,24550,24800,24200,24300,48729,717908.0,29543558.0
2019-05-22,24300,24750,24100,24100,31139,712000.0,29543558.0
2019-05-23,24000,24050,23100,23600,71694,697228.0,29543558.0
2019-05-24,23450,23550,22700,23200,69512,685411.0,29543558.0
2019-05-27,23600,23600,22750,23000,50956,679502.0,29543558.0
2019-05-28,22800,23500,22750,23250,127456,686888.0,29543558.0
2019-05-29,23300,23600,22950,23550,41920,695751.0,29543558.0
2019-05-30,23550,24100,23250,23750,44680,701660.0,29543558.0
2019-05-31,23500,24300,23300,23950,45399,707568.0,29543558.0
2019-06-03,23550,24500,23550,24400,40172,720863.0,29543558.0
2019-06-04,24450,24450,23750,24150,36937,713477.0,29543558.0
2019-06-05,24500,24900,24100,24700,43777,729726.0,29543558.0
2019-06-07,25400,25550,24800,25150,74537,743020.0,29543558.0
2019-06-10,25150,25400,24650,25050,25366,740066.0,29543558.0
2019-06-11,24850,26850,24800,26500,118778,782904.0,29543558.0
2019-06-12,26400,26650,25450,25700,46036,759269.0,29543558.0
2019-06-13,25400,26300,25400,25700,97503,759269.0,29543558.0
2019-06-14,26200,27100,25700,27100,136216,800630.0,29543558.0
2019-06-17,27000,27400,26400,27400,50369,809493.0,29543558.0
2019-06-18,27050,27300,25850,26050,90485,769610.0,29543558.0
2019-06-19,26300,26500,25500,26000,38023,768133.0,29543558.0
2019-06-20,26000,26150,25300,25850,43322,763701.0,29543558.0
2019-06-21,25550,25950,25000,25200,66209,744498.0,29543558.0
2019-06-24,25200,25350,24900,25200,18296,744498.0,29543558.0
2019-06-25,25200,26000,25100,25300,39548,747452.0,29543558.0
2019-06-26,25300,26800,25300,26800,139638,791767.0,29543558.0
2019-06-27,27000,27000,26350,26450,48813,781427.0,29543558.0
2019-06-28,27200,27200,26400,26600,46741,785859.0,29543558.0
2019-07-01,26600,27200,26550,27100,39021,800630.0,29543558.0
2019-07-02,27200,27200,26550,26750,29779,790290.0,29543558.0
2019-07-03,27000,27150,26550,26900,41693,794722.0,29543558.0
2019-07-04,26900,27050,26300,26750,22969,790290.0,29543558.0
2019-07-05,26900,26900,26300,26850,24142,793245.0,29543558.0
2019-07-08,26850,26850,25550,25550,33565,754838.0,29543558.0
2019-07-09,25150,26400,25150,25650,52850,757792.0,29543558.0
2019-07-10,26200,26450,25450,25850,28540,763701.0,29543558.0
2019-07-11,26200,26500,25700,26500,25802,782904.0,29543558.0
2019-07-12,26200,26550,25800,25950,25031,766655.0,29543558.0
2019-07-15,26100,26100,24400,24900,76364,735635.0,29543558.0
2019-07-16,24600,25150,24300,24750,29926,731203.0,29543558.0
2019-07-17,24700,25000,23900,24100,40941,712000.0,29543558.0
2019-07-18,23700,24150,23700,23700,28208,700182.0,29543558.0
2019-07-19,24000,24650,23900,24650,21534,728249.0,29543558.0
2019-07-22,24300,24800,23950,24650,20839,728249.0,29543558.0
2019-07-23,24350,24800,24300,24300,19314,717908.0,29543558.0
2019-07-24,24300,24650,24200,24250,29543,716431.0,29543558.0
2019-07-25,24300,24400,23850,24000,38475,709045.0,29543558.0
2019-07-26,23950,24200,23000,23300,53588,688365.0,29543558.0
2019-07-29,23300,24100,22300,24100,83020,712000.0,29543558.0
2019-07-30,25500,27850,25450,27100,413545,800630.0,29543558.0
2019-07-31,27150,28700,27000,28000,254624,827220.0,29543558.0
2019-08-01,28000,28450,27700,28000,95043,827220.0,29543558.0
2019-08-02,28000,28200,27300,27500,76060,812448.0,29543558.0
2019-08-05,27550,28200,26950,26950,136198,796199.0,29543558.0
2019-08-06,26800,28000,24850,27050,176837,799153.0,29543558.0
2019-08-07,27850,27900,25650,26500,116761,782904.0,29543558.0
2019-08-08,26700,27950,26250,27750,103861,819834.0,29543558.0
2019-08-09,27100,27200,25150,25550,415235,754838.0,29543558.0
2019-08-12,25200,26050,24000,24300,315133,717908.0,29543558.0
2019-08-13,24300,24650,23550,24050,153351,710523.0,29543558.0
2019-08-14,24100,24800,22550,22700,225037,670639.0,29543558.0
2019-08-16,22500,24400,22500,24350,194647,719386.0,29543558.0
2019-08-19,24050,24500,23550,24000,104240,709045.0,29543558.0
2019-08-20,24050,25850,23950,25450,162591,751884.0,29543558.0
2019-08-21,25300,25950,25150,25900,71714,765178.0,29543558.0
2019-08-22,25900,26200,25400,25650,64593,757792.0,29543558.0
2019-08-23,25600,25600,24800,25050,80243,740066.0,29543558.0
2019-08-26,24050,25000,24000,24000,64829,709045.0,29543558.0
2019-08-27,24250,25350,24150,24350,129789,719386.0,29543558.0
2019-08-28,24550,25550,24350,25550,68208,754838.0,29543558.0
2019-08-29,25550,25900,25150,25650,64006,757792.0,29543558.0
2019-08-30,26000,26150,25750,25850,66396,763701.0,29543558.0
2019-09-02,25450,26550,25000,26500,90945,782904.0,29543558.0
2019-09-03,26500,26650,26050,26150,84137,772564.0,29543558.0
2019-09-04,26150,27150,26100,27050,93318,799153.0,29543558.0
2019-09-05,26950,27300,26700,26850,61459,793245.0,29543558.0
2019-09-06,26750,27350,26750,26950,32513,796199.0,29543558.0
2019-09-09,26950,27650,26650,27000,60304,797676.0,29543558.0
2019-09-10,27250,27500,26850,27100,47554,800630.0,29543558.0
2019-09-11,27100,27800,26950,27000,82261,797676.0,29543558.0
2019-09-16,27000,27200,25950,25950,88906,766655.0,29543558.0
2019-09-17,26300,26350,25650,26200,70908,774041.0,29543558.0
2019-09-18,26300,26400,26000,26200,24555,774041.0,29543558.0
2019-09-19,26200,26700,26100,26700,49695,788813.0,29543558.0
2019-09-20,26500,26700,26100,26600,21368,785859.0,29543558.0
2019-09-23,26600,26800,26250,26600,24028,785859.0,29543558.0
2019-09-24,26600,27300,26300,26450,45186,781427.0,29543558.0
2019-09-25,26350,26600,25700,25700,42195,759269.0,29543558.0
2019-09-26,25800,26200,25700,26150,34069,772564.0,29543558.0
2019-09-27,26150,26200,25600,26000,40041,768133.0,29543558.0
2019-09-30,26050,26150,25350,26150,37006,,
2019-10-01,26100,26850,25850,26850,55438,,
2019-10-02,26500,26600,26100,26100,28292,,
2019-10-04,26100,26100,25000,25200,58626,,
