지와이커머스(111820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-07,5297,5358,5223,5286,17642,54777.0,5839750.0
2013-11-08,5245,5297,5155,5190,29222,53784.0,5839750.0
2013-11-11,5189,5465,5161,5438,88771,56354.0,5839750.0
2013-11-12,5336,5460,5178,5393,29629,55886.0,5839750.0
2013-11-13,5392,5465,5291,5292,16121,54835.0,5839750.0
2013-11-14,5313,5369,5184,5325,35074,55186.0,5839750.0
2013-11-15,5324,5358,5262,5359,15737,55536.0,5839750.0
2013-11-18,5358,5404,5279,5331,11207,55244.0,5839750.0
2013-11-19,5285,5381,5245,5331,17401,55244.0,5839750.0
2013-11-20,5352,5387,5291,5382,23042,55770.0,5839750.0
2013-11-21,5397,5859,5397,5748,186449,59565.0,5839750.0
2013-11-22,5859,5972,5775,5973,129053,61901.0,5839750.0
2013-11-25,5916,6057,5888,6029,77454,62485.0,5839750.0
2013-11-26,6085,6085,5859,5973,38830,61901.0,5839750.0
2013-11-27,5916,6029,5859,6029,47193,62485.0,5839750.0
2013-11-28,5972,6085,5888,5917,45431,61317.0,5839750.0
2013-11-29,5916,6170,5859,6058,92941,62777.0,5839750.0
2013-12-02,6001,6113,5944,6029,46254,62485.0,5839750.0
2013-12-03,6113,6451,6085,6368,200586,65989.0,5839750.0
2013-12-04,6508,6648,6339,6453,208512,66865.0,5839750.0
2013-12-05,6451,6508,6311,6368,314589,65989.0,5839750.0
2013-12-06,6480,6621,6367,6396,176842,66281.0,5839750.0
2013-12-09,6395,6395,6029,6086,154702,63069.0,5839750.0
2013-12-10,6057,6141,5916,6058,96643,62777.0,5839750.0
2013-12-11,6057,6113,5944,6029,62843,62485.0,5839750.0
2013-12-12,6001,6198,5944,6199,92862,64237.0,5839750.0
2013-12-13,6198,6395,6113,6340,70716,65697.0,5839750.0
2013-12-16,6367,6395,6057,6058,62310,62777.0,5839750.0
2013-12-17,6141,6198,5719,5776,89303,59857.0,5839750.0
2013-12-18,5719,5804,5279,5455,335790,56529.0,5839750.0
2013-12-19,5522,5578,5409,5562,73042,57638.0,5839750.0
2013-12-20,5522,5662,5494,5534,54884,57346.0,5839750.0
2013-12-23,5539,5617,5488,5551,33968,57522.0,5839750.0
2013-12-24,5527,5595,5465,5534,25635,57346.0,5839750.0
2013-12-26,5544,5567,5494,5534,52757,57346.0,5839750.0
2013-12-27,5499,5544,5414,5472,25627,56704.0,5839750.0
2013-12-30,5471,5623,5471,5567,20761,57697.0,5839750.0
2014-01-02,5567,5662,5539,5579,44335,57814.0,5839750.0
2014-01-03,5578,5606,5460,5511,33408,57113.0,5839750.0
2014-01-06,5522,5572,5381,5382,42874,55770.0,5839750.0
2014-01-07,5381,5601,5330,5534,72822,57346.0,5839750.0
2014-01-08,5561,5572,5488,5551,25931,57522.0,5839750.0
2014-01-09,5550,5578,5471,5539,20920,57619.0,5861522.0
2014-01-10,5516,5578,5449,5562,29967,57853.0,5861522.0
2014-01-13,5539,5612,5539,5596,35375,58205.0,5861522.0
2014-01-14,5556,5944,5556,5917,134056,61546.0,5861522.0
2014-01-15,5888,5972,5747,5804,73403,60374.0,5861522.0
2014-01-16,5859,5888,5623,5635,63416,58615.0,5861522.0
2014-01-17,5606,5606,5449,5551,135259,57736.0,5861522.0
2014-01-20,5578,5578,5460,5500,29817,57208.0,5861522.0
2014-01-21,5522,5522,5404,5500,50353,57208.0,5861522.0
2014-01-22,5539,5539,5432,5477,19395,56974.0,5861522.0
2014-01-23,5527,5527,5409,5410,35790,56271.0,5861522.0
2014-01-24,5414,5460,5324,5382,28481,57232.0,5992884.0
2014-01-27,5297,5297,5144,5145,50010,54715.0,5992884.0
2014-01-28,5077,5297,5015,5247,95250,55794.0,5992884.0
2014-01-29,5245,5313,5212,5309,29567,56453.0,5992884.0
2014-02-03,5313,5324,5189,5212,18683,55434.0,5992884.0
2014-02-04,5167,5257,5133,5229,16576,55614.0,5992884.0
2014-02-05,5229,5297,4964,5150,38926,54775.0,5992884.0
2014-02-06,5155,5223,5093,5157,26144,54835.0,5992884.0
2014-02-07,5161,5285,5161,5286,25821,56213.0,5992884.0
2014-02-10,5302,5324,5229,5292,15649,56273.0,5992884.0
2014-02-11,5297,5302,5234,5302,17307,56393.0,5992884.0
2014-02-12,5313,5313,5105,5122,68744,54475.0,5992884.0
2014-02-13,5116,5133,4987,5015,75072,53337.0,5992884.0
2014-02-14,5042,5082,4885,4903,128200,52138.0,5992884.0
2014-02-17,4885,5015,4862,4925,57915,52378.0,5992884.0
2014-02-18,4930,5009,4913,4931,36969,52438.0,5992884.0
2014-02-19,4970,5048,4919,5004,75553,53217.0,5992884.0
2014-02-20,4722,4975,4676,4959,282415,52737.0,5992884.0
2014-02-21,4970,5093,4738,4790,132530,51310.0,6036428.0
2014-02-24,4817,4817,4518,4581,169084,49076.0,6036428.0
2014-02-25,4575,4670,4570,4621,71070,49499.0,6036428.0
2014-02-26,4670,4828,4592,4790,98475,51310.0,6036428.0
2014-02-27,4789,4862,4625,4672,68619,50042.0,6036428.0
2014-02-28,4670,4722,4535,4565,70428,48895.0,6036428.0
2014-03-03,4570,4631,4524,4610,17576,49378.0,6036428.0
2014-03-04,4563,4648,4451,4548,39814,48714.0,6036428.0
2014-03-05,4563,4592,4457,4468,129054,47869.0,6036428.0
2014-03-06,4507,4761,4507,4762,129937,51008.0,6036428.0
2014-03-07,4783,4975,4778,4903,158934,52517.0,6036428.0
2014-03-10,4851,4970,4800,4857,76143,52034.0,6036428.0
2014-03-11,4902,5099,4789,5055,157914,56057.0,6249408.0
2014-03-12,5116,5161,4964,5089,62369,56432.0,6249408.0
2014-03-13,5093,5240,5015,5218,121793,57870.0,6249408.0
2014-03-14,5161,5291,5110,5196,76577,57620.0,6249408.0
2014-03-17,5195,5195,4958,5015,76585,55620.0,6249408.0
2014-03-18,5032,5150,5015,5111,41237,56682.0,6249408.0
2014-03-19,5110,5217,5065,5173,64447,57370.0,6249408.0
2014-03-20,5189,5364,5127,5354,127818,59369.0,6249408.0
2014-03-21,5369,5437,5302,5410,77907,59994.0,6249408.0
2014-03-24,5409,5572,5358,5483,87220,60807.0,6249408.0
2014-03-25,5482,5482,5229,5354,92241,64333.0,6771940.0
2014-03-26,5352,5494,5313,5438,53422,65349.0,6771940.0
2014-03-27,5432,5465,5392,5444,34307,65417.0,6771940.0
2014-03-28,5443,5494,5381,5444,33626,65417.0,6771940.0
2014-03-31,5449,5449,5297,5376,34469,64604.0,6771940.0
2014-04-01,5381,5392,5358,5393,28609,64807.0,6771940.0
2014-04-02,5364,5691,5364,5562,105244,66839.0,6771940.0
2014-04-03,5634,5634,5550,5607,38112,67381.0,6771940.0
2014-04-04,5606,5612,5494,5522,21140,66365.0,6771940.0
2014-04-07,5471,5550,5297,5297,30283,63656.0,6771940.0
2014-04-08,5347,5347,5206,5320,26404,63927.0,6771940.0
2014-04-09,5369,5567,5268,5517,39971,66297.0,6771940.0
2014-04-10,5482,5544,5449,5522,31488,66365.0,6771940.0
2014-04-11,5522,5522,5409,5489,33619,65959.0,6771940.0
2014-04-14,5437,5499,5381,5387,34239,64740.0,6771940.0
2014-04-15,5387,5437,5268,5297,44750,63656.0,6771940.0
2014-04-16,5297,5352,5245,5348,41058,64266.0,6771940.0
2014-04-17,5347,5404,5313,5348,31852,64266.0,6771940.0
2014-04-18,5330,5364,5268,5269,22682,63318.0,6771940.0
2014-04-21,5257,5279,5200,5247,20572,63047.0,6771940.0
2014-04-22,5223,5397,5212,5280,62107,63453.0,6771940.0
2014-04-23,5291,5330,5251,5269,23969,63318.0,6771940.0
2014-04-24,5302,5302,5139,5202,31032,62505.0,6771940.0
2014-04-25,5302,5307,5161,5241,15443,62979.0,6771940.0
2014-04-28,5212,5297,5189,5218,11370,62708.0,6771940.0
2014-04-29,5189,5274,5189,5241,18832,62979.0,6771940.0
2014-04-30,5200,5375,5200,5376,40289,64604.0,6771940.0
2014-05-02,5387,5387,5324,5370,12110,64537.0,6771940.0
2014-05-07,5297,5397,5268,5302,9731,63724.0,6771940.0
2014-05-08,5302,5336,5212,5331,9680,64063.0,6771940.0
2014-05-09,5358,5369,5324,5370,22434,64537.0,6771940.0
2014-05-12,5381,5381,5262,5314,10908,63859.0,6771940.0
2014-05-13,5313,5313,5178,5224,33143,62776.0,6771940.0
2014-05-14,5229,5347,5099,5184,31358,62302.0,6771940.0
2014-05-15,5161,5212,4975,5066,54018,60880.0,6771940.0
2014-05-16,4997,5071,4828,4931,56335,59254.0,6771940.0
2014-05-19,4980,5015,4840,4931,50622,59254.0,6771940.0
2014-05-20,4907,4958,4817,4830,41923,58036.0,6771940.0
2014-05-21,4806,4964,4806,4942,20113,59390.0,6771940.0
2014-05-22,4902,4992,4902,4982,34289,59864.0,6771940.0
2014-05-23,4941,4987,4930,4937,12529,59322.0,6771940.0
2014-05-26,4935,4935,4834,4863,31954,58442.0,6771940.0
2014-05-27,4862,4964,4862,4948,21695,59458.0,6771940.0
2014-05-28,4907,4997,4907,4908,69013,58984.0,6771940.0
2014-05-29,4907,4975,4879,4959,10884,59593.0,6771940.0
2014-05-30,4987,4997,4834,4897,23129,58848.0,6771940.0
2014-06-02,4851,4896,4648,4733,39925,56884.0,6771940.0
2014-06-03,4654,4693,4479,4508,87144,54176.0,6771940.0
2014-06-05,4490,4490,4101,4198,148479,50451.0,6771940.0
2014-06-09,4146,4192,4056,4142,66406,49774.0,6771940.0
2014-06-10,4096,4214,4096,4170,17394,50112.0,6771940.0
2014-06-11,4141,4186,4141,4176,27812,50180.0,6771940.0
2014-06-12,4101,4298,4101,4238,31650,50925.0,6771940.0
2014-06-13,4208,4237,4113,4170,14973,50112.0,6771940.0
2014-06-16,4136,4169,4085,4170,13556,50112.0,6771940.0
2014-06-17,4124,4181,4113,4181,15419,50248.0,6771940.0
2014-06-18,4428,4705,4344,4621,217286,55530.0,6771940.0
2014-06-19,4676,4688,4563,4638,62583,55733.0,6771940.0
2014-06-20,4615,4958,4592,4733,99156,56884.0,6771940.0
2014-06-23,4722,4722,4592,4638,19094,55733.0,6771940.0
2014-06-24,4598,4625,4485,4485,29378,53905.0,6771940.0
2014-06-25,4462,4530,4366,4435,29014,53295.0,6771940.0
2014-06-26,4434,4445,4366,4446,22327,53767.0,6814567.0
2014-06-27,4428,4428,4350,4395,27042,53154.0,6814567.0
2014-06-30,4411,4535,4400,4452,31268,53835.0,6814567.0
2014-07-01,4485,4507,4451,4497,11305,54380.0,6814567.0
2014-07-02,4496,4524,4372,4423,49268,53494.0,6814567.0
2014-07-03,4428,4428,4366,4390,32552,53085.0,6814567.0
2014-07-04,4400,4440,4366,4378,14136,52949.0,6814567.0
2014-07-07,4344,4366,4276,4345,32576,52540.0,6814567.0
2014-07-08,4298,4434,4298,4395,36269,53154.0,6814567.0
2014-07-09,4428,4428,4305,4339,22723,52472.0,6814567.0
2014-07-10,4327,4338,4243,4339,48273,52472.0,6814567.0
2014-07-11,4327,4327,4226,4266,25798,51586.0,6814567.0
2014-07-14,4259,4259,4136,4170,42406,50428.0,6814567.0
2014-07-15,4169,4214,4096,4119,51504,49814.0,6814567.0
2014-07-16,4158,4226,4113,4226,12681,51109.0,6814567.0
2014-07-17,4226,4226,4141,4176,24373,50496.0,6814567.0
2014-07-18,4169,4169,4056,4153,29498,50223.0,6814567.0
2014-07-21,4158,4220,4056,4086,56609,49406.0,6814567.0
2014-07-22,4090,4163,4056,4113,26887,49746.0,6814567.0
2014-07-23,4124,4141,4073,4113,36847,49746.0,6814567.0
2014-07-24,4113,4186,4056,4125,43780,49883.0,6814567.0
2014-07-25,4107,4124,4056,4068,40089,49201.0,6814567.0
2014-07-28,4073,4101,4017,4029,34756,48724.0,6814567.0
2014-07-29,4040,4090,3831,3832,123280,46339.0,6814567.0
2014-07-30,3786,3848,3718,3776,53722,45658.0,6814567.0
2014-07-31,3775,3876,3724,3877,37076,46884.0,6814567.0
2014-08-01,3831,3933,3826,3933,26922,47566.0,6814567.0
2014-08-04,3865,4045,3865,4001,43401,48383.0,6814567.0
2014-08-05,3961,4034,3921,4018,26894,48588.0,6814567.0
2014-08-06,4011,4056,3972,4018,29194,48588.0,6814567.0
2014-08-07,3978,4023,3904,4001,34157,48383.0,6814567.0
2014-08-08,3955,3989,3888,3894,32779,47089.0,6814567.0
2014-08-11,3910,3961,3859,3871,15817,46816.0,6814567.0
2014-08-12,3888,3961,3882,3905,20331,47225.0,6814567.0
2014-08-13,3904,3994,3893,3973,30807,48043.0,6814567.0
2014-08-14,3978,4062,3921,4051,29754,48997.0,6814567.0
2014-08-18,4056,4056,3904,4023,19722,48656.0,6814567.0
2014-08-19,4023,4023,3955,4001,26377,48383.0,6814567.0
2014-08-20,3955,4000,3927,3990,18207,48247.0,6814567.0
2014-08-21,3876,3994,3876,3967,24733,47975.0,6814567.0
2014-08-22,3966,4028,3921,3945,44374,47702.0,6814567.0
2014-08-25,3944,4113,3944,4113,58618,49746.0,6814567.0
2014-08-26,4153,4490,4146,4378,183133,52949.0,6814567.0
2014-08-27,4434,4434,4327,4395,48592,53154.0,6814567.0
2014-08-28,4451,5054,4428,5055,560203,61127.0,6814567.0
2014-08-29,5139,5178,4857,5010,287838,60582.0,6814567.0
2014-09-01,4975,4997,4259,4350,629873,52608.0,6814567.0
2014-09-02,4361,4389,4231,4362,156234,52745.0,6814567.0
2014-09-03,4372,4383,4237,4255,86740,51450.0,6814567.0
2014-09-04,4253,4305,3972,4164,146494,50360.0,6814567.0
2014-09-05,4169,4389,4141,4164,160310,50360.0,6814567.0
2014-09-11,4163,4208,4051,4086,67578,49406.0,6814567.0
2014-09-12,4107,4535,4045,4458,210467,53903.0,6814567.0
2014-09-15,4400,4670,4395,4553,171879,55062.0,6814567.0
2014-09-16,4580,4609,4518,4610,45271,55743.0,6814567.0
2014-09-17,4558,4890,4541,4785,157900,57856.0,6814567.0
2014-09-18,4817,4980,4733,4976,194005,60173.0,6814567.0
2014-09-19,4975,5139,4845,5066,176051,61263.0,6814567.0
2014-09-22,5065,5172,4925,5038,152779,60922.0,6814567.0
2014-09-23,4997,5071,4913,5004,108601,60513.0,6814567.0
2014-09-24,5082,5747,5071,5619,928707,67941.0,6814567.0
2014-09-25,5584,5719,5454,5562,214061,67260.0,6814567.0
2014-09-26,5556,6226,5556,5861,856851,70871.0,6814567.0
2014-09-29,5944,6029,5589,5692,237785,68827.0,6814567.0
2014-09-30,5747,5775,5505,5522,136525,66783.0,6814567.0
2014-10-01,5578,5589,5409,5522,121368,66783.0,6814567.0
2014-10-02,5443,5859,5443,5832,302589,70531.0,6814567.0
2014-10-06,5888,5916,5572,5596,157142,67669.0,6814567.0
2014-10-07,5606,5662,5240,5449,220167,65897.0,6814567.0
2014-10-08,5449,5578,5330,5562,86431,67260.0,6814567.0
2014-10-10,5522,5522,5251,5449,145094,65897.0,6814567.0
2014-10-13,5352,5404,4902,5032,173721,60854.0,6814567.0
2014-10-14,4907,5319,4907,5212,159047,63035.0,6814567.0
2014-10-15,5240,5375,5093,5302,120048,64125.0,6814567.0
2014-10-16,5245,5302,5122,5196,75643,62830.0,6814567.0
2014-10-17,5144,5195,4845,5134,148459,62081.0,6814567.0
2014-10-20,5144,5150,5003,5055,51865,61127.0,6814567.0
2014-10-21,4947,5020,4795,4885,114148,59082.0,6814567.0
2014-10-22,4896,5026,4834,5027,103381,60786.0,6814567.0
2014-10-23,5099,5719,5071,5241,528196,63375.0,6814567.0
2014-10-24,5245,5257,5015,5184,130742,62694.0,6814567.0
2014-10-27,5127,5189,5020,5055,49465,61127.0,6814567.0
2014-10-28,4941,5105,4930,4931,64555,59627.0,6814567.0
2014-10-29,4930,5026,4845,4903,66963,59287.0,6814567.0
2014-10-30,4958,5144,4727,4914,79440,59423.0,6814567.0
2014-10-31,4868,4907,4823,4892,26569,59150.0,6814567.0
2014-11-03,4935,4935,4738,4745,65404,57379.0,6814567.0
2014-11-04,4699,4733,4592,4655,116713,56288.0,6814567.0
2014-11-05,4665,4693,4338,4345,116125,52540.0,6814567.0
2014-11-06,4248,4389,4023,4136,156445,50019.0,6814567.0
2014-11-07,4079,4237,4056,4226,73494,51109.0,6814567.0
2014-11-10,4226,4451,4181,4300,39603,51995.0,6814567.0
2014-11-11,4271,4417,4186,4384,36469,53017.0,6814567.0
2014-11-12,4389,4440,4226,4226,63811,51109.0,6814567.0
2014-11-13,4271,4490,4220,4480,50729,54176.0,6814567.0
2014-11-14,4473,4541,4400,4468,39087,54040.0,6814567.0
2014-11-17,4423,4473,4338,4378,22999,52949.0,6814567.0
2014-11-18,4327,4417,4282,4407,33026,53290.0,6814567.0
2014-11-19,4361,4434,4333,4413,30398,53358.0,6814567.0
2014-11-20,4411,4490,4372,4423,31924,53494.0,6814567.0
2014-11-21,4423,4445,4344,4446,18830,53767.0,6814567.0
2014-11-24,4445,4457,4338,4345,27585,52540.0,6814567.0
2014-11-25,4321,4344,4248,4255,30473,51450.0,6814567.0
2014-11-26,4198,4310,4198,4305,13698,52063.0,6814567.0
2014-11-27,4253,4321,4253,4316,14716,52200.0,6814567.0
2014-11-28,4288,4333,4259,4316,14174,52200.0,6814567.0
2014-12-01,4085,4169,3673,3674,501280,44431.0,6814567.0
2014-12-02,3516,3944,3414,3663,500021,44295.0,6814567.0
2014-12-03,3730,3809,3651,3776,113124,45658.0,6814567.0
2014-12-04,3775,3814,3696,3781,41329,45726.0,6814567.0
2014-12-05,3781,3831,3718,3781,58349,45726.0,6814567.0
2014-12-08,3781,3910,3746,3821,74809,46203.0,6814567.0
2014-12-09,3826,3831,3752,3798,36305,45930.0,6814567.0
2014-12-10,3786,3797,3701,3702,54306,44772.0,6814567.0
2014-12-11,3679,3701,3572,3674,64398,44431.0,6814567.0
2014-12-12,3673,3826,3594,3686,103140,44567.0,6814567.0
2014-12-15,3634,3730,3634,3708,35934,44840.0,6814567.0
2014-12-16,3707,3888,3684,3832,81566,46339.0,6814567.0
2014-12-17,3831,4181,3769,4086,159422,49406.0,6814567.0
2014-12-18,4124,4198,3904,4058,148616,49065.0,6814567.0
2014-12-19,4085,4085,3972,4058,54756,49065.0,6814567.0
2014-12-22,4056,4192,4011,4051,88812,48997.0,6814567.0
2014-12-23,4023,4113,3972,4051,79940,48997.0,6814567.0
2014-12-24,4073,4198,4006,4136,73979,50019.0,6814567.0
2014-12-26,4192,4338,4136,4136,158249,50019.0,6814567.0
2014-12-29,4203,4344,4136,4277,138900,43341.0,6814567.0
2014-12-30,4230,4331,4169,4237,41240,42932.0,6814567.0
2015-01-02,4284,4304,4190,4264,20716,43204.0,6814567.0
2015-01-05,4223,4304,4149,4298,44479,43545.0,6814567.0
2015-01-06,4250,4297,4183,4284,37697,43409.0,6814567.0
2015-01-07,4243,4297,4223,4271,23193,43273.0,6814567.0
2015-01-08,4216,4277,4203,4244,40518,43000.0,6814567.0
2015-01-09,4270,4748,4230,4546,201825,46066.0,6814567.0
2015-01-12,4499,4633,4499,4573,56738,46339.0,6814567.0
2015-01-13,4607,4607,4385,4385,50921,44431.0,6814567.0
2015-01-14,4391,4512,4378,4479,63537,45385.0,6814567.0
2015-01-15,4438,4640,4438,4560,78916,46203.0,6814567.0
2015-01-16,4633,4633,4479,4506,55100,45658.0,6814567.0
2015-01-19,4506,4600,4432,4493,49576,45521.0,6814567.0
2015-01-20,4492,4499,4385,4419,57366,44772.0,6814567.0
2015-01-21,4398,4472,4338,4399,68339,44567.0,6814567.0
2015-01-22,4398,4539,4398,4466,55797,45249.0,6814567.0
2015-01-23,4465,4512,4438,4506,42295,45658.0,6814567.0
2015-01-26,4539,4539,4445,4526,42115,45862.0,6814567.0
2015-01-27,4526,4539,4418,4425,54449,44840.0,6814567.0
2015-01-28,4425,4459,4344,4412,40530,44704.0,6814567.0
2015-01-29,4411,4411,4311,4351,36143,44090.0,6814567.0
2015-01-30,4311,4351,4243,4284,34045,43409.0,6814567.0
2015-02-02,4250,4344,4250,4311,18552,43681.0,6814567.0
2015-02-03,4290,4351,4270,4311,8920,43681.0,6814567.0
2015-02-04,4311,4351,4169,4203,43965,42591.0,6814567.0
2015-02-05,4210,4338,4196,4271,35227,43273.0,6814567.0
2015-02-06,4243,4297,4176,4190,43345,42455.0,6814567.0
2015-02-09,4203,4237,4055,4096,45368,41501.0,6814567.0
2015-02-10,4102,4156,4068,4143,24291,41978.0,6814567.0
2015-02-11,4122,4176,4062,4062,48922,41160.0,6814567.0
2015-02-12,4062,4136,3988,4029,56617,40819.0,6814567.0
2015-02-13,4028,4089,3988,4076,39737,41296.0,6814567.0
2015-02-16,4075,4142,4021,4069,29452,41228.0,6814567.0
2015-02-17,4068,4068,4008,4049,22074,41024.0,6814567.0
2015-02-23,4048,4075,4015,4056,35627,41092.0,6814567.0
2015-02-24,4055,4277,4015,4197,55771,42523.0,6814567.0
2015-02-25,4237,4237,4149,4237,22375,42932.0,6814567.0
2015-02-26,4243,4297,4196,4298,42637,43545.0,6814567.0
2015-02-27,4243,4324,4223,4251,37937,43068.0,6814567.0
2015-03-02,4169,4539,4149,4459,224595,45181.0,6814567.0
2015-03-03,4519,4660,4405,4587,130807,46475.0,6814567.0
2015-03-04,4593,4654,4533,4587,73019,46475.0,6814567.0
2015-03-05,4586,4936,4506,4842,203786,49065.0,6814567.0
2015-03-06,4902,4936,4781,4876,61892,49406.0,6814567.0
2015-03-09,4876,5071,4795,4829,114607,48929.0,6814567.0
2015-03-10,4828,4842,4573,4842,77777,49065.0,6814567.0
2015-03-11,4822,4976,4748,4910,58211,49746.0,6814567.0
2015-03-12,4849,4956,4828,4910,29072,49746.0,6814567.0
2015-03-13,4909,5104,4862,5105,80129,51723.0,6814567.0
2015-03-16,5158,5232,5057,5105,92315,51723.0,6814567.0
2015-03-17,5104,5219,4976,5098,39010,51654.0,6814567.0
2015-03-18,5097,5097,4842,4977,55300,50428.0,6814567.0
2015-03-19,4943,4943,4654,4822,99073,48860.0,6814567.0
2015-03-20,4822,4862,4761,4782,21351,48452.0,6814567.0
2015-03-23,4869,4869,4714,4755,26859,48179.0,6814567.0
2015-03-24,4761,5003,4754,4889,43049,49542.0,6814567.0
2015-03-25,4849,4923,4788,4863,46364,49269.0,6814567.0
2015-03-26,4775,4855,4754,4775,18016,48383.0,6814567.0
2015-03-27,4808,4808,4681,4681,19669,47429.0,6814567.0
2015-03-30,4681,4707,4580,4668,28946,47293.0,6814567.0
2015-03-31,4667,4707,4573,4620,27607,46816.0,6814567.0
2015-04-01,4654,4654,4580,4620,20376,46816.0,6814567.0
2015-04-02,4620,4929,4607,4896,98007,49610.0,6814567.0
2015-04-03,4896,4896,4795,4883,27927,49474.0,6814567.0
2015-04-06,4896,4970,4808,4816,33629,48792.0,6814567.0
2015-04-07,4862,5044,4775,5024,75219,50905.0,6814567.0
2015-04-08,5077,5178,4929,4970,101080,50360.0,6814567.0
2015-04-09,4929,5710,4923,5226,608497,52949.0,6814567.0
2015-04-10,5225,5333,5044,5165,92448,52336.0,6814567.0
2015-04-13,5252,5407,5124,5145,120654,52131.0,6814567.0
2015-04-14,5145,5245,5057,5159,80097,52268.0,6814567.0
2015-04-15,5205,5279,5017,5058,57398,51246.0,6814567.0
2015-04-16,5057,5091,4916,4916,55196,49814.0,6814567.0
2015-04-17,4970,5212,4916,5212,83112,52813.0,6814567.0
2015-04-20,5057,5198,4936,4963,102427,50292.0,6814567.0
2015-04-21,4842,4869,4627,4762,247075,57609.0,8136879.0
2015-04-22,4707,4943,4479,4748,192863,57446.0,8136879.0
2015-04-23,4748,4976,4546,4748,136864,57446.0,8136879.0
2015-04-24,4721,4808,4660,4768,63854,57690.0,8136879.0
2015-04-27,4768,5010,4768,4896,122867,59236.0,8136879.0
2015-04-28,4896,4909,4808,4829,50847,58423.0,8136879.0
2015-04-29,4808,4909,4775,4816,50686,58260.0,8136879.0
2015-04-30,4822,4828,4620,4694,60899,56795.0,8136879.0
2015-05-04,4681,4694,4512,4594,66654,55575.0,8136879.0
2015-05-06,4593,4593,4378,4392,64941,53134.0,8136879.0
2015-05-07,4351,4492,4331,4493,25643,54354.0,8136879.0
2015-05-08,4492,4640,4459,4526,62484,54761.0,8136879.0
2015-05-11,4526,4526,4411,4506,20743,54517.0,8136879.0
2015-05-12,4539,4539,4452,4526,26474,54761.0,8136879.0
2015-05-13,4526,4546,4485,4506,39100,54517.0,8136879.0
2015-05-14,4465,4533,4290,4473,100606,54110.0,8136879.0
2015-05-15,4438,4472,4385,4452,24589,53866.0,8136879.0
2015-05-18,4425,4445,4317,4351,32954,52646.0,8136879.0
2015-05-19,4358,4398,4284,4385,23089,53052.0,8136879.0
2015-05-20,4425,4506,4351,4466,36496,54029.0,8136879.0
2015-05-21,4526,4546,4371,4479,41337,54192.0,8136879.0
2015-05-22,4499,4559,4425,4493,21990,54354.0,8136879.0
2015-05-26,4472,4539,4371,4459,44565,53948.0,8136879.0
2015-05-27,4391,4438,4297,4318,49418,52239.0,8136879.0
2015-05-28,4324,4364,4297,4331,16564,52402.0,8136879.0
2015-05-29,4331,4479,4331,4432,41495,54914.0,8332918.0
2015-06-01,4432,4432,4331,4392,16371,54414.0,8332918.0
2015-06-02,4391,4418,4297,4385,52712,54331.0,8332918.0
2015-06-03,4385,4438,4324,4392,41145,54414.0,8332918.0
2015-06-04,4432,4976,4432,4836,254293,59914.0,8332918.0
2015-06-05,4876,5037,4835,4896,185431,60664.0,8332918.0
2015-06-08,4923,5044,4876,4970,140596,61580.0,8332918.0
2015-06-09,4963,4963,4654,4742,137051,58747.0,8332918.0
2015-06-10,4748,4815,4714,4789,70996,59330.0,8332918.0
2015-06-11,4815,4855,4734,4742,40274,58747.0,8332918.0
2015-06-12,4741,5091,4714,5024,211099,62247.0,8332918.0
2015-06-15,5010,5111,4533,4748,263864,58830.0,8332918.0
2015-06-16,4943,5373,4855,5233,592119,64830.0,8332918.0
2015-06-17,5232,5548,5124,5313,353259,65830.0,8332918.0
2015-06-18,5380,5380,5198,5273,117187,65330.0,8332918.0
2015-06-19,5279,5367,5044,5085,108345,62997.0,8332918.0
2015-06-22,5165,5165,4869,5105,100943,63247.0,8332918.0
2015-06-23,5084,5145,4956,5098,64964,63164.0,8332918.0
2015-06-24,5118,5212,5037,5172,122887,64080.0,8332918.0
2015-06-25,5192,5447,5165,5360,244477,66413.0,8332918.0
2015-06-26,5400,5710,5393,5602,278497,69413.0,8332918.0
2015-06-29,5575,5636,5488,5596,116532,69330.0,8332918.0
2015-06-30,5555,5985,5508,5851,176711,72496.0,8332918.0
2015-07-01,5918,6012,5817,5851,168543,72496.0,8332918.0
2015-07-02,5837,5857,5588,5589,156449,69247.0,8332918.0
2015-07-03,5642,5683,5528,5609,109085,69497.0,8332918.0
2015-07-06,5609,5609,5299,5367,190951,66497.0,8332918.0
2015-07-07,5367,5427,5272,5387,115113,66747.0,8332918.0
2015-07-08,5387,5676,5387,5602,168803,69413.0,8332918.0
2015-07-09,5535,5602,5313,5508,141259,68247.0,8332918.0
2015-07-10,5488,5804,5488,5750,187034,74263.0,8685785.0
2015-07-13,5730,5898,5649,5771,105035,74524.0,8685785.0
2015-07-14,5723,5817,5541,5717,84004,73829.0,8685785.0
2015-07-15,5669,5810,5642,5750,57690,74263.0,8685785.0
2015-07-16,5716,5736,5615,5703,47056,73655.0,8685785.0
2015-07-17,5703,5831,5636,5818,117053,75132.0,8685785.0
2015-07-20,5938,6248,5938,6248,336461,80691.0,8685785.0
2015-07-21,6248,6301,6053,6140,171821,79301.0,8685785.0
2015-07-22,6120,6160,6019,6100,68081,78780.0,8685785.0
2015-07-23,6059,6301,5965,5992,100844,77390.0,8685785.0
2015-07-24,5992,6180,5992,6114,85870,84300.0,9273902.0
