원익머트리얼즈(104830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-02,26700,28900,26700,28700,83999,353641.0,6161000.0
2015-06-03,28899,29850,28200,28200,81582,347480.0,6161000.0
2015-06-04,28250,30350,28050,30350,77541,373973.0,6161000.0
2015-06-05,30500,33000,30250,30700,225017,378285.0,6161000.0
2015-06-08,30600,32400,29850,31500,136528,388143.0,6161000.0
2015-06-09,31550,32800,31499,32600,120122,401697.0,6161000.0
2015-06-10,32900,33700,31399,32500,97637,400465.0,6161000.0
2015-06-11,32749,33250,31950,33000,67498,406626.0,6161000.0
2015-06-12,32500,33300,31500,33300,69337,410323.0,6161000.0
2015-06-15,33300,34500,32600,34500,65428,425109.0,6161000.0
2015-06-16,34550,36350,34000,35000,90068,431270.0,6161000.0
2015-06-17,35900,37500,32650,36500,100907,449753.0,6161000.0
2015-06-18,37050,40600,35150,38000,99053,468236.0,6161000.0
2015-06-19,38000,38750,37300,38600,43842,475629.0,6161000.0
2015-06-22,38600,38800,37050,38250,38002,471316.0,6161000.0
2015-06-23,38350,39300,37100,39100,55400,481790.0,6161000.0
2015-06-24,39100,40700,38200,40500,51086,499041.0,6161000.0
2015-06-25,40500,44000,39900,42000,79848,517524.0,6161000.0
2015-06-26,42750,42750,40300,41200,70256,507666.0,6161000.0
2015-06-29,38550,42000,38550,41000,97384,507678.0,6191200.0
2015-06-30,41000,42050,40100,40100,73029,496534.0,6191200.0
2015-07-01,40100,40450,38950,40000,88747,495296.0,6191200.0
2015-07-02,40600,41050,38900,39100,58321,484152.0,6191200.0
2015-07-03,39400,40500,38850,39750,52490,492200.0,6191200.0
2015-07-06,39750,40100,38000,39000,39974,482914.0,6191200.0
2015-07-07,39350,40200,38250,38950,43246,482294.0,6191200.0
2015-07-08,38950,39700,38000,38400,38291,475484.0,6191200.0
2015-07-09,38000,40500,35450,39800,113900,492820.0,6191200.0
2015-07-10,39900,40000,38250,39000,49830,482914.0,6191200.0
2015-07-13,38150,39650,38150,39500,49487,489105.0,6191200.0
2015-07-14,39750,39750,38750,39150,20121,484771.0,6191200.0
2015-07-15,39500,39800,38800,39150,21047,484771.0,6191200.0
2015-07-16,39550,42000,39100,41250,63089,510774.0,6191200.0
2015-07-17,41250,41550,40500,40750,14095,504583.0,6191200.0
2015-07-20,40750,41200,39750,40750,26860,504583.0,6191200.0
2015-07-21,40700,40700,38500,39300,31207,486628.0,6191200.0
2015-07-22,38950,39150,37250,38100,31341,471769.0,6191200.0
2015-07-23,38100,38150,35850,36600,26900,453196.0,6191200.0
2015-07-24,36150,36150,34600,35500,258398,439575.0,6191200.0
2015-07-27,35500,35750,34300,35000,34212,433384.0,6191200.0
2015-07-28,34250,35000,32250,34500,74261,427193.0,6191200.0
2015-07-29,34750,35250,33800,34750,22197,430288.0,6191200.0
2015-07-30,34750,35250,32200,34400,52069,425955.0,6191200.0
2015-07-31,34450,35400,32500,34800,36574,430908.0,6191200.0
2015-08-03,35200,35700,33250,35000,44483,433384.0,6191200.0
2015-08-04,34300,35250,33300,35200,44862,435860.0,6191200.0
2015-08-05,35450,35450,33700,33700,39112,417287.0,6191200.0
2015-08-06,33950,35700,33800,34450,41500,426574.0,6191200.0
2015-08-07,34450,34700,33500,33900,19778,419763.0,6191200.0
2015-08-10,34350,34350,32749,33000,14329,408619.0,6191200.0
2015-08-11,33700,33750,32800,32800,14756,406143.0,6191200.0
2015-08-12,32650,33250,30000,31800,49358,393760.0,6191200.0
2015-08-13,31300,32300,31300,31500,22967,390046.0,6191200.0
2015-08-17,32150,32900,31550,32000,8355,396237.0,6191200.0
2015-08-18,32700,32950,29500,30700,28699,380140.0,6191200.0
2015-08-19,29999,30300,27300,29950,98819,370853.0,6191200.0
2015-08-20,29950,31350,29600,29900,31349,370234.0,6191200.0
2015-08-21,28150,30000,28100,29450,43411,364662.0,6191200.0
2015-08-24,29450,29999,27500,27750,28027,343612.0,6191200.0
2015-08-25,28250,30149,26650,30000,55280,371472.0,6191200.0
2015-08-26,30000,30950,29250,30500,36698,377663.0,6191200.0
2015-08-27,30550,31700,30100,30700,40338,380140.0,6191200.0
2015-08-28,32500,35000,31550,34550,81974,427812.0,6191200.0
2015-08-31,34500,35250,33850,34700,30972,429669.0,6191200.0
2015-09-01,34350,34850,31850,32500,38410,402428.0,6191200.0
2015-09-02,32550,33900,30150,33900,23410,419763.0,6191200.0
2015-09-03,34150,34350,32900,33250,24347,411715.0,6191200.0
2015-09-04,33250,33800,32000,33200,28373,411096.0,6191200.0
2015-09-07,33100,33700,31150,32250,39173,399332.0,6191200.0
2015-09-08,32250,34900,31700,34450,27700,426574.0,6191200.0
2015-09-09,34450,34450,33400,33550,17900,415430.0,6191200.0
2015-09-10,33400,35350,32749,34450,32316,426574.0,6191200.0
2015-09-11,33750,36100,33250,36000,30628,445766.0,6191200.0
2015-09-14,36000,36300,33900,34500,22409,427193.0,6191200.0
2015-09-15,34500,35000,33450,33850,24659,419144.0,6191200.0
2015-09-16,34000,34350,33250,34250,16418,424097.0,6191200.0
2015-09-17,34700,34700,32900,32900,23691,407381.0,6191200.0
2015-09-18,33300,34250,32600,32950,32018,408000.0,6191200.0
2015-09-21,32950,33250,31350,31800,29812,393760.0,6191200.0
2015-09-22,32100,33650,31450,33000,19744,408619.0,6191200.0
2015-09-23,32550,33000,31000,31050,24288,384474.0,6191200.0
2015-09-24,31350,32100,30600,31750,16662,393141.0,6191200.0
2015-09-25,31750,32400,31000,31550,13086,390665.0,6191200.0
2015-09-30,30950,32200,29999,31750,23462,393141.0,6191200.0
2015-10-01,32300,32400,31100,31100,22331,385093.0,6191200.0
2015-10-02,31100,31600,30850,30900,18470,382616.0,6191200.0
2015-10-05,31399,31750,30750,31300,16277,387569.0,6191200.0
2015-10-06,31800,32350,30950,31700,23502,392522.0,6191200.0
2015-10-07,32000,32900,31550,31700,20928,392522.0,6191200.0
2015-10-08,31800,32350,30550,30600,23907,378901.0,6191200.0
2015-10-12,30300,30750,28850,28850,40178,357232.0,6191200.0
2015-10-13,29150,29150,28150,29050,30882,359709.0,6191200.0
2015-10-14,28650,29350,28500,29050,22942,359709.0,6191200.0
2015-10-15,28750,29550,28550,29250,18697,362185.0,6191200.0
2015-10-16,29699,31450,29350,31400,31423,388807.0,6191200.0
2015-10-19,31400,31550,30550,31050,20756,384474.0,6191200.0
2015-10-20,30750,31250,29950,31000,30560,383854.0,6191200.0
2015-10-21,30700,30749,29949,30000,20694,371472.0,6191200.0
2015-10-22,29700,30200,29200,29950,14306,370853.0,6191200.0
2015-10-23,30100,30300,29450,29500,12226,365281.0,6191200.0
2015-10-26,30000,30600,29350,30450,16206,377044.0,6191200.0
2015-10-27,30150,30950,29500,30450,17227,377044.0,6191200.0
2015-10-28,30750,30750,29750,29800,11255,368996.0,6191200.0
2015-10-29,30150,30150,29400,29400,14844,364043.0,6191200.0
2015-10-30,29200,29650,28550,29150,26839,360947.0,6191200.0
2015-11-02,28750,30299,28750,29400,25635,364043.0,6191200.0
2015-11-03,29450,30850,28850,29400,34200,364043.0,6191200.0
2015-11-04,29000,29500,27750,28450,47853,352279.0,6191200.0
2015-11-05,28650,28650,27400,27650,50627,342373.0,6191200.0
2015-11-06,27350,27750,26000,26350,67834,326276.0,6191200.0
2015-11-09,26750,26750,25450,25950,27788,321323.0,6191200.0
2015-11-10,25450,26300,24750,25950,43495,321323.0,6191200.0
2015-11-11,25500,27550,25500,27100,28309,335563.0,6191200.0
2015-11-12,27099,27499,26299,27000,21593,334325.0,6191200.0
2015-11-13,26550,26850,26150,26600,19921,329372.0,6191200.0
2015-11-16,26950,28200,26000,27900,23823,345469.0,6191200.0
2015-11-17,27400,29000,27100,28800,31036,356613.0,6191200.0
2015-11-18,28650,29750,28599,29500,21420,365281.0,6191200.0
2015-11-19,29900,32550,29900,32250,52119,399332.0,6191200.0
2015-11-20,33000,33000,31650,32050,37072,396856.0,6191200.0
2015-11-23,31750,32050,30750,31050,33179,384474.0,6191200.0
2015-11-24,31050,32000,31050,31700,24340,392522.0,6191200.0
2015-11-25,31750,33750,31250,33000,43227,408619.0,6191200.0
2015-11-26,33400,33500,32000,33250,19237,411715.0,6191200.0
2015-11-27,32750,33400,32750,33350,15781,412953.0,6191200.0
2015-11-30,33000,33000,31550,32250,34692,399332.0,6191200.0
2015-12-01,31599,32500,31200,32150,22180,398094.0,6191200.0
2015-12-02,32150,32150,31750,32000,13847,396237.0,6191200.0
2015-12-03,31750,31950,30850,31550,21983,390665.0,6191200.0
2015-12-04,31550,32000,30850,31700,23585,392522.0,6191200.0
2015-12-07,31750,32250,31000,31000,14625,383854.0,6191200.0
2015-12-08,31200,31200,30250,31000,16523,383854.0,6191200.0
2015-12-09,30900,30900,29950,30850,9627,381997.0,6191200.0
2015-12-10,30550,30750,30050,30600,5879,378901.0,6191200.0
2015-12-11,30700,30700,29350,29550,19413,365900.0,6191200.0
2015-12-14,29350,29600,28950,29000,14182,359090.0,6191200.0
2015-12-15,29000,29350,28050,28850,27795,357232.0,6191200.0
2015-12-16,29300,29450,28750,29450,6530,364662.0,6191200.0
2015-12-17,30000,30000,29100,29700,9058,367757.0,6191200.0
2015-12-18,29150,30200,28950,30200,10958,373948.0,6191200.0
2015-12-21,29999,30400,29300,30350,13016,375806.0,6191200.0
2015-12-22,30650,30700,29549,30000,11205,371472.0,6191200.0
2015-12-23,29700,30100,29350,29450,16252,364662.0,6191200.0
2015-12-24,29750,31200,29500,31050,14204,384474.0,6191200.0
2015-12-28,31000,31400,29650,31400,29865,388807.0,6191200.0
2015-12-29,31399,32100,30850,32100,11640,397475.0,6191200.0
2015-12-30,32100,33000,31550,32850,19268,406762.0,6191200.0
2016-01-04,32850,32850,31100,31100,8286,385093.0,6191200.0
2016-01-05,30750,31350,29999,30950,24046,383235.0,6191200.0
2016-01-06,30700,31650,30550,30900,18110,382616.0,6191200.0
2016-01-07,31399,32850,31350,32100,33858,397475.0,6191200.0
2016-01-08,32100,32850,30049,32400,27633,401190.0,6191200.0
2016-01-11,31800,33400,31800,31950,15367,395618.0,6191200.0
2016-01-12,32250,34550,31799,32700,38570,404904.0,6191200.0
2016-01-13,33150,34350,32650,34250,25916,424097.0,6191200.0
2016-01-14,33900,35500,33350,35050,32523,434003.0,6191200.0
2016-01-15,35050,36800,34700,35000,21722,433384.0,6191200.0
2016-01-18,34800,34800,34000,34350,11772,425335.0,6191200.0
2016-01-19,34000,34750,33100,34250,18250,424097.0,6191200.0
2016-01-20,34550,36750,31700,34500,40820,427193.0,6191200.0
2016-01-21,35100,35100,32800,33950,22667,420382.0,6191200.0
2016-01-22,33850,34000,32450,33550,46126,415430.0,6191200.0
2016-01-25,33650,33700,32950,32950,19711,408000.0,6191200.0
2016-01-26,32900,33000,32250,32600,12813,403666.0,6191200.0
2016-01-27,32500,33300,31500,31900,26715,394999.0,6191200.0
2016-01-28,31900,33050,31250,33000,18181,408619.0,6191200.0
2016-01-29,33000,33250,31650,32250,36917,399332.0,6191200.0
2016-02-01,32350,32350,31550,31550,15263,390665.0,6191200.0
2016-02-02,31300,32050,30900,31750,17191,393141.0,6191200.0
2016-02-03,31750,31900,31000,31250,15095,386950.0,6191200.0
2016-02-04,31300,31650,31050,31200,14743,386331.0,6191200.0
2016-02-05,31200,31700,30450,30900,16968,382616.0,6191200.0
2016-02-11,29900,30799,29650,30450,30021,377044.0,6191200.0
2016-02-12,29850,30250,28650,29600,39729,366519.0,6191200.0
2016-02-15,30200,30200,28600,29250,20112,362185.0,6191200.0
2016-02-16,29949,30000,29000,30000,29930,371472.0,6191200.0
2016-02-17,30250,30250,28850,28850,15898,357232.0,6191200.0
2016-02-18,29050,30599,29050,30100,25190,372710.0,6191200.0
2016-02-19,30450,30850,29999,30550,8999,378282.0,6191200.0
2016-02-22,30900,31000,30200,31000,12084,383854.0,6191200.0
2016-02-23,30900,31050,29950,30450,24651,377044.0,6191200.0
2016-02-24,30500,30750,29850,30650,10793,379521.0,6191200.0
2016-02-25,30300,31600,29749,30000,41660,371472.0,6191200.0
2016-02-26,30050,30400,29700,30400,28942,376425.0,6191200.0
2016-02-29,30450,30550,29950,30500,31125,377663.0,6191200.0
2016-03-02,30550,32100,30550,31950,26956,395618.0,6191200.0
2016-03-03,31650,32100,30650,31950,18449,395618.0,6191200.0
2016-03-04,31550,31950,31100,31750,16527,393141.0,6191200.0
2016-03-07,31950,31950,30900,30900,13848,382616.0,6191200.0
2016-03-08,31450,31450,30100,31050,16526,384474.0,6191200.0
2016-03-09,31049,31049,30249,30800,18648,381378.0,6191200.0
2016-03-10,30800,30950,30300,30950,32380,383235.0,6191200.0
2016-03-11,30950,31300,30500,30750,21110,380759.0,6191200.0
2016-03-14,31200,31200,30599,30900,14158,382616.0,6191200.0
2016-03-15,30950,31300,30600,30750,14785,380759.0,6191200.0
2016-03-16,30750,31550,30150,31150,18243,385712.0,6191200.0
2016-03-17,30950,31700,30650,30850,19399,381997.0,6191200.0
2016-03-18,30900,31150,30450,30650,22815,379521.0,6191200.0
2016-03-21,30700,30950,30400,30550,16037,378282.0,6191200.0
2016-03-22,30400,30750,29850,30150,26940,373329.0,6191200.0
2016-03-23,30150,30850,30050,30500,16595,377663.0,6191200.0
2016-03-24,30500,30750,30050,30450,10512,377044.0,6191200.0
2016-03-25,30300,30900,30250,30750,9645,380759.0,6191200.0
2016-03-28,30750,30900,30300,30800,15050,381378.0,6191200.0
2016-03-29,31000,31300,30550,31050,19305,384474.0,6191200.0
2016-03-30,31050,32250,30600,31600,24409,391284.0,6191200.0
2016-03-31,31700,32600,31250,32000,24643,396237.0,6191200.0
2016-04-01,32000,33150,31800,32650,29937,404285.0,6191200.0
2016-04-04,32800,33700,32750,33350,17508,412953.0,6191200.0
2016-04-05,33500,33650,33050,33100,13938,409857.0,6191200.0
2016-04-06,32850,32850,31650,31900,29510,394999.0,6191200.0
2016-04-07,31950,32350,31250,32100,17021,397475.0,6191200.0
2016-04-08,32100,33500,31750,33200,28953,411096.0,6191200.0
2016-04-11,33450,33450,32450,32800,18232,406143.0,6191200.0
2016-04-12,32399,32700,31650,32450,18171,401809.0,6191200.0
2016-04-14,32299,32699,31600,31800,13533,393760.0,6191200.0
2016-04-15,31800,31800,30900,31000,25018,383854.0,6191200.0
2016-04-18,31300,31800,30500,31000,16848,383854.0,6191200.0
2016-04-19,30900,31000,30150,30900,42150,382616.0,6191200.0
2016-04-20,30850,31000,30350,30650,48324,379521.0,6191200.0
2016-04-21,30300,30650,30050,30250,44264,374568.0,6191200.0
2016-04-22,30500,30750,30150,30500,46271,377663.0,6191200.0
2016-04-25,30700,30900,30300,30750,16647,380759.0,6191200.0
2016-04-26,30750,30900,30550,30800,15251,381378.0,6191200.0
2016-04-27,30850,30850,29999,30150,35214,373329.0,6191200.0
2016-04-28,30200,30600,29850,29950,37870,370853.0,6191200.0
2016-04-29,29950,29950,29100,29650,27525,367138.0,6191200.0
2016-05-02,29700,29750,28400,28850,42837,357232.0,6191200.0
2016-05-03,28750,29650,28750,29050,26641,359709.0,6191200.0
2016-05-04,28650,29300,28350,28800,21593,356613.0,6191200.0
2016-05-09,29000,29000,27800,28200,35128,349184.0,6191200.0
2016-05-10,28200,28250,27300,27850,41262,344850.0,6191200.0
2016-05-11,28000,28000,27050,27400,23974,339278.0,6191200.0
2016-05-12,27400,27750,27050,27400,19573,339278.0,6191200.0
2016-05-13,27599,27950,27400,27850,18209,344850.0,6191200.0
2016-05-16,27750,28800,27650,28750,27585,355994.0,6191200.0
2016-05-17,28950,29100,28450,28800,30447,356613.0,6191200.0
2016-05-18,28500,28700,27650,28000,37346,346707.0,6191200.0
2016-05-19,27750,27900,25950,26700,73273,330610.0,6191200.0
2016-05-20,26800,27250,26550,27100,21634,335563.0,6191200.0
2016-05-23,27450,28100,26599,28100,33027,347945.0,6191200.0
2016-05-24,27950,28750,27599,28650,33570,354756.0,6191200.0
2016-05-25,28650,29700,28350,29700,35335,367757.0,6191200.0
2016-05-26,29450,29850,29200,29700,23237,367757.0,6191200.0
2016-05-27,29500,29500,27950,28700,88146,355375.0,6191200.0
2016-05-30,28800,29850,28299,29400,24163,364043.0,6191200.0
2016-05-31,29200,30400,28800,30000,18029,371472.0,6191200.0
2016-06-01,29750,30500,29750,30250,18502,374568.0,6191200.0
2016-06-02,30450,31000,30100,30650,31631,379521.0,6191200.0
2016-06-03,30250,33000,30100,32700,42068,404904.0,6191200.0
2016-06-07,32500,32500,31350,31800,39129,393760.0,6191200.0
2016-06-08,31500,32550,31050,32250,23400,399332.0,6191200.0
2016-06-09,32050,32350,30999,32300,21098,399952.0,6191200.0
2016-06-10,31900,31900,31100,31850,19074,394379.0,6191200.0
2016-06-13,31200,31550,30650,30750,15402,380759.0,6191200.0
2016-06-14,31100,31100,30400,30600,14122,378901.0,6191200.0
2016-06-15,31450,32550,31000,31400,58704,388807.0,6191200.0
2016-06-16,32150,32150,30750,31400,24928,388807.0,6191200.0
2016-06-17,31250,31750,30650,31500,24338,390046.0,6191200.0
2016-06-20,31200,31650,30350,30600,27737,378901.0,6191200.0
2016-06-21,30400,30500,29950,30200,12347,373948.0,6191200.0
2016-06-22,30000,30249,29200,29200,22253,361566.0,6191200.0
2016-06-23,29250,30050,28900,29550,23455,365900.0,6191200.0
2016-06-24,29800,29800,27500,29100,50286,360328.0,6191200.0
2016-06-27,28500,28900,27950,28350,39020,351041.0,6191200.0
2016-06-28,28000,28550,27800,28050,30381,347326.0,6191200.0
2016-06-29,28100,28750,28100,28500,23945,352898.0,6191200.0
2016-06-30,28950,29649,28550,29200,34688,361566.0,6191200.0
2016-07-01,28850,30600,28850,30400,47988,376425.0,6191200.0
2016-07-04,30750,30850,30150,30450,20275,377044.0,6191200.0
2016-07-05,30000,30750,29550,29650,26049,367138.0,6191200.0
2016-07-06,29650,29650,28699,29400,40020,364043.0,6191200.0
2016-07-07,29550,29999,29050,29350,35493,363423.0,6191200.0
2016-07-08,29650,31200,29400,30150,37557,373329.0,6191200.0
2016-07-11,30350,33350,30350,32500,159402,402428.0,6191200.0
2016-07-12,32700,32800,32200,32450,71854,401809.0,6191200.0
2016-07-13,32450,33200,31750,32500,42494,402428.0,6191200.0
2016-07-14,32550,32900,31900,32900,26348,407381.0,6191200.0
2016-07-15,32800,32900,31750,31950,38526,395618.0,6191200.0
2016-07-18,31950,32400,31450,32100,21229,397475.0,6191200.0
2016-07-19,32100,32350,31600,31700,14505,392522.0,6191200.0
2016-07-20,31600,31899,31300,31800,6061,393760.0,6191200.0
2016-07-21,32000,34250,31950,34050,89573,421621.0,6191200.0
2016-07-22,34050,34250,33300,33600,46258,416049.0,6191200.0
2016-07-25,33500,33950,33150,33250,14930,411715.0,6191200.0
2016-07-26,33300,33950,32900,32950,31319,408000.0,6191200.0
2016-07-27,33200,33350,32700,33100,18906,409857.0,6191200.0
2016-07-28,33150,34650,32900,34600,23072,428431.0,6191200.0
2016-07-29,34700,35450,34150,35000,62855,433384.0,6191200.0
2016-08-01,35000,36350,34700,36200,76999,448243.0,6191200.0
2016-08-02,35750,37000,35350,36150,34756,447624.0,6191200.0
2016-08-03,36150,37500,36000,36900,102496,456911.0,6191200.0
2016-08-04,36600,37950,36550,37500,50240,464340.0,6191200.0
2016-08-05,37550,37950,36650,37300,36161,461864.0,6191200.0
2016-08-08,37350,37350,36000,36500,34319,451958.0,6191200.0
2016-08-09,36100,36800,35450,36500,44090,451958.0,6191200.0
2016-08-10,36050,36550,35100,35550,41863,440194.0,6191200.0
2016-08-11,35600,36050,35200,35300,22967,437099.0,6191200.0
2016-08-12,35600,36450,35200,35800,41783,443290.0,6191200.0
2016-08-16,35750,35850,34150,34800,42196,430908.0,6191200.0
2016-08-17,34100,34750,33750,34750,33333,430288.0,6191200.0
2016-08-18,34900,34900,33300,34600,37901,428431.0,6191200.0
2016-08-19,34550,35500,34050,35450,43772,438956.0,6191200.0
2016-08-22,35400,35450,34300,35050,24254,434003.0,6191200.0
2016-08-23,35050,35600,34250,34700,19873,429669.0,6191200.0
2016-08-24,35000,35100,33950,34750,23557,430288.0,6191200.0
2016-08-25,34750,35850,34400,35750,30101,442671.0,6191200.0
2016-08-26,35300,35650,34700,35150,18495,435241.0,6191200.0
2016-08-29,34750,34900,33750,34050,22333,421621.0,6191200.0
2016-08-30,33700,34850,33700,34000,13275,421002.0,6191200.0
2016-08-31,34100,34250,32850,33750,34733,417906.0,6191200.0
2016-09-01,33750,35250,33150,35200,35160,435860.0,6191200.0
2016-09-02,34750,36000,34500,35200,26585,435860.0,6191200.0
2016-09-05,34650,35200,33800,33900,25028,419763.0,6191200.0
2016-09-06,33950,34300,33150,33450,24131,414191.0,6191200.0
2016-09-07,33250,33400,32500,32650,26205,404285.0,6191200.0
2016-09-08,32750,32950,31200,32600,54966,403666.0,6191200.0
2016-09-09,32500,33000,31350,33000,25973,408619.0,6191200.0
2016-09-12,32050,33250,31400,31400,36986,388807.0,6191200.0
2016-09-13,31850,32150,30900,31500,24128,390046.0,6191200.0
2016-09-19,31600,32850,31100,32850,19178,406762.0,6191200.0
2016-09-20,32200,32800,32150,32550,17104,403047.0,6191200.0
2016-09-21,32250,32650,31700,32550,39786,403047.0,6191200.0
2016-09-22,32549,34850,32549,34750,51729,430288.0,6191200.0
2016-09-23,34650,34650,33800,33900,20860,423465.0,6245800.0
2016-09-26,34050,36250,34050,35550,74434,444076.0,6245800.0
2016-09-27,35550,36050,35200,35550,30321,444076.0,6245800.0
2016-09-28,35900,36050,34700,35550,45786,444076.0,6245800.0
2016-09-29,35900,35900,34800,35050,20047,437831.0,6245800.0
2016-09-30,35050,35750,34900,35000,20229,437206.0,6245800.0
2016-10-04,34500,35900,34500,35700,25303,445950.0,6245800.0
2016-10-05,36000,36000,35150,35650,14965,445326.0,6245800.0
2016-10-06,35650,36050,35200,35900,19432,448448.0,6245800.0
2016-10-07,36050,36100,35350,35600,16996,444701.0,6245800.0
2016-10-10,35600,35700,34750,34950,13834,436581.0,6245800.0
2016-10-11,34650,35500,34600,35000,34928,437206.0,6245800.0
2016-10-12,34500,35200,34150,34750,19402,434083.0,6245800.0
2016-10-13,34750,35000,33850,34500,16708,430960.0,6245800.0
2016-10-14,34150,34950,34150,34800,26184,434708.0,6245800.0
2016-10-17,34900,35200,34050,34500,9367,430960.0,6245800.0
2016-10-18,34500,35700,34200,34950,14453,436581.0,6245800.0
2016-10-19,34850,35050,34250,34250,11777,427837.0,6245800.0
2016-10-20,34500,34500,33500,33900,14394,423465.0,6245800.0
2016-10-21,33650,34700,33600,33900,15671,423465.0,6245800.0
2016-10-24,33750,34200,32600,33350,26230,416595.0,6245800.0
2016-10-25,33350,34650,32800,34250,16463,427837.0,6245800.0
2016-10-26,34500,34750,33250,34250,24109,427837.0,6245800.0
2016-10-27,34700,35500,33950,35500,35762,443452.0,6245800.0
2016-10-28,35700,35700,34850,35500,17702,443452.0,6245800.0
2016-10-31,35500,35850,34800,35550,17010,444076.0,6245800.0
2016-11-01,35300,35600,34300,34650,14554,432834.0,6245800.0
2016-11-02,34050,34900,33700,34500,27842,430960.0,6245800.0
2016-11-03,34500,34900,33700,34700,19003,433459.0,6245800.0
2016-11-04,34700,35300,34200,34350,16898,429086.0,6245800.0
2016-11-07,34250,35150,34150,34850,18458,435332.0,6245800.0
2016-11-08,34750,35000,34350,34500,14739,430960.0,6245800.0
2016-11-09,34550,35650,33750,34400,53247,429711.0,6245800.0
2016-11-10,34850,36950,34350,35050,48109,437831.0,6245800.0
2016-11-11,34950,35150,34250,35150,16068,439080.0,6245800.0
2016-11-14,35400,35400,33900,34350,16265,429086.0,6245800.0
2016-11-15,33800,35500,33700,34800,21171,434708.0,6245800.0
2016-11-16,34800,35950,34700,35700,25078,445950.0,6245800.0
2016-11-17,35650,35750,34900,35450,5864,442827.0,6245800.0
2016-11-18,35700,35700,34750,34900,7722,435957.0,6245800.0
2016-11-21,35100,35200,34650,34650,5457,432834.0,6245800.0
2016-11-22,34600,34850,34200,34750,11157,434083.0,6245800.0
2016-11-23,34900,34950,34300,34400,15170,429711.0,6245800.0
2016-11-24,34200,34950,33800,34350,22299,429086.0,6245800.0
2016-11-25,34050,34500,34050,34250,9313,427837.0,6245800.0
2016-11-28,34300,34700,33800,34350,10359,429086.0,6245800.0
2016-11-29,34850,34850,34000,34500,10199,430960.0,6245800.0
2016-11-30,34199,34300,32500,32600,72574,407226.0,6245800.0
2016-12-01,32350,32600,30450,31200,79277,389738.0,6245800.0
2016-12-02,31550,31750,29650,30300,64461,378495.0,6245800.0
2016-12-05,30400,31050,29450,29950,31133,374123.0,6245800.0
2016-12-06,29850,31100,29850,30750,36447,384117.0,6245800.0
2016-12-07,30599,30900,30050,30500,21768,380994.0,6245800.0
2016-12-08,30650,31450,30400,30550,23528,381618.0,6245800.0
2016-12-09,30550,31250,30350,31200,18558,389738.0,6245800.0
2016-12-12,31700,31700,30950,31200,34730,389738.0,6245800.0
2016-12-13,31200,32550,30900,31950,41320,399107.0,6245800.0
2016-12-14,31750,32400,31400,31500,26851,393485.0,6245800.0
2016-12-15,31050,33000,31050,32750,38605,409100.0,6245800.0
2016-12-16,32749,33450,32700,32900,41352,410974.0,6245800.0
2016-12-19,32400,33600,32350,33050,28490,412847.0,6245800.0
2016-12-20,33150,33900,32600,33300,24795,415970.0,6245800.0
2016-12-21,33650,33700,32950,33700,37432,420967.0,6245800.0
2016-12-22,33650,34150,33500,33700,45664,420967.0,6245800.0
2016-12-23,33050,34200,33050,33650,23395,420342.0,6245800.0
2016-12-26,33850,33850,32850,32950,34347,411598.0,6245800.0
2016-12-27,32950,33250,32700,33150,14338,414097.0,6245800.0
2016-12-28,32650,33500,32650,33250,15319,415346.0,6245800.0
2016-12-29,33200,33650,32950,33650,14532,420342.0,6245800.0
2017-01-02,33850,34050,33300,33850,26557,422841.0,6245800.0
2017-01-03,33750,34050,33100,33700,32741,420967.0,6245800.0
2017-01-04,33350,34200,33300,33450,39243,417844.0,6245800.0
2017-01-05,33750,33800,32750,33450,26960,417844.0,6245800.0
2017-01-06,33450,33450,32550,33050,42570,412847.0,6245800.0
2017-01-09,33150,33250,32650,32950,25342,411598.0,6245800.0
2017-01-10,32700,32900,32250,32300,29412,403479.0,6245800.0
2017-01-11,32150,32500,31550,31750,36826,396608.0,6245800.0
2017-01-12,31799,31900,31150,31900,32199,398482.0,6245800.0
2017-01-13,31300,31950,31300,31900,12757,398482.0,6245800.0
2017-01-16,31950,31950,30650,31000,40523,387240.0,6245800.0
2017-01-17,30650,31099,30200,31000,37819,387240.0,6245800.0
2017-01-18,31000,31000,30500,30950,14920,386615.0,6245800.0
2017-01-19,30650,31100,30500,30950,56144,386615.0,6245800.0
2017-01-20,30950,30950,30300,30500,53533,380994.0,6245800.0
2017-01-23,30600,31050,30150,30850,15253,385366.0,6245800.0
2017-01-24,30850,30850,30300,30650,13415,382868.0,6245800.0
2017-01-25,30650,31850,30599,31700,35145,395984.0,6245800.0
2017-01-26,31649,32449,31150,32400,36296,404728.0,6245800.0
2017-01-31,32400,32400,31700,32100,14163,400980.0,6245800.0
2017-02-01,32000,32300,31650,32100,15624,400980.0,6245800.0
2017-02-02,31750,31800,31000,31450,33570,392861.0,6245800.0
2017-02-03,31150,31450,30350,31150,36278,389113.0,6245800.0
2017-02-06,30800,31250,30450,31150,23445,389113.0,6245800.0
2017-02-07,30550,31000,29800,30600,58223,382243.0,6245800.0
2017-02-08,30400,31350,29950,31300,31670,390987.0,6245800.0
2017-02-09,31200,31300,30150,31150,41030,389113.0,6245800.0
2017-02-10,31100,31100,30300,30450,31099,380369.0,6245800.0
2017-02-13,30050,30500,29850,30400,25482,379745.0,6245800.0
