매일유업(267980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-27,78000,78600,77800,78500,13086,615726.0,7843638.0
2019-02-28,78100,82000,78000,79000,49811,619647.0,7843638.0
2019-03-04,81100,83400,80000,82700,66801,648669.0,7843638.0
2019-03-05,82700,87400,82300,86000,63358,674553.0,7843638.0
2019-03-06,86100,86700,84800,85100,25794,667494.0,7843638.0
2019-03-07,85100,86100,83400,84100,25376,659650.0,7843638.0
2019-03-08,84000,86000,83300,84600,22550,663572.0,7843638.0
2019-03-11,84800,87000,84800,87000,33510,682397.0,7843638.0
2019-03-12,87300,88900,87000,88600,31188,694946.0,7843638.0
2019-03-13,88500,88500,86300,86800,19779,680828.0,7843638.0
2019-03-14,87100,87700,85200,85200,23366,668278.0,7843638.0
2019-03-15,86200,87600,85400,85400,25942,669847.0,7843638.0
2019-03-18,86000,88500,84800,86500,30724,678475.0,7843638.0
2019-03-19,86900,87100,85500,85500,10511,670631.0,7843638.0
2019-03-20,85500,87300,83800,86800,26401,680828.0,7843638.0
2019-03-21,85900,86800,84600,84600,27481,663572.0,7843638.0
2019-03-22,84900,85900,84000,84900,12070,665925.0,7843638.0
2019-03-25,84000,84900,82800,82800,18782,649453.0,7843638.0
2019-03-26,83100,84800,83000,83500,6552,654944.0,7843638.0
2019-03-27,83500,85200,83400,84800,7318,665141.0,7843638.0
2019-03-28,85400,85400,82600,85200,18535,668278.0,7843638.0
2019-03-29,84000,86700,84000,86500,18588,678475.0,7843638.0
2019-04-01,86900,87800,85200,86100,12592,675337.0,7843638.0
2019-04-02,85600,87200,84200,86800,21825,680828.0,7843638.0
2019-04-03,87600,87600,85800,86900,16617,681612.0,7843638.0
2019-04-04,86100,86900,85500,86200,12016,676122.0,7843638.0
2019-04-05,86300,86900,85500,85600,10927,671415.0,7843638.0
2019-04-08,86200,87400,85600,86900,12852,681612.0,7843638.0
2019-04-09,87900,90200,87000,88700,49162,695731.0,7843638.0
2019-04-10,88900,90200,86300,89700,30024,703574.0,7843638.0
2019-04-11,89700,90100,88300,89800,21706,704359.0,7843638.0
2019-04-12,91000,91000,87900,88000,22695,690240.0,7843638.0
2019-04-15,88400,89000,86700,87000,22173,682397.0,7843638.0
2019-04-16,87000,88100,86400,87300,10137,684750.0,7843638.0
2019-04-17,87500,87900,86400,87500,9970,686318.0,7843638.0
2019-04-18,86900,88100,85700,86900,24790,681612.0,7843638.0
2019-04-19,87400,90800,85900,87600,19372,687103.0,7843638.0
2019-04-22,86600,88400,86400,87900,19387,689456.0,7843638.0
2019-04-23,87700,88000,86500,87200,11204,683965.0,7843638.0
2019-04-24,87900,88700,86700,88000,15435,690240.0,7843638.0
2019-04-25,88000,88300,86600,87400,10400,685534.0,7843638.0
2019-04-26,86600,87500,86200,86300,18187,676906.0,7843638.0
2019-04-29,86300,87700,85700,87400,16552,685534.0,7843638.0
2019-04-30,86600,88400,85600,88200,25850,691809.0,7843638.0
2019-05-02,87000,87500,86400,86600,16620,679259.0,7843638.0
2019-05-03,86500,87800,85900,86600,11721,679259.0,7843638.0
2019-05-07,87400,87800,85600,87100,21646,683181.0,7843638.0
2019-05-08,87200,90500,86200,90500,29539,709849.0,7843638.0
2019-05-09,90500,93900,90000,91900,30338,720830.0,7843638.0
2019-05-10,91200,93200,88500,91500,38426,717693.0,7843638.0
2019-05-13,90200,92100,88200,89500,34445,702006.0,7843638.0
2019-05-14,89000,92100,89000,91600,37505,718477.0,7843638.0
2019-05-15,90700,92300,90100,92300,17176,723968.0,7843638.0
2019-05-16,92400,93800,90600,91000,18800,713771.0,7843638.0
2019-05-17,91700,94000,90200,90900,14511,712987.0,7843638.0
2019-05-20,91800,93000,90100,91600,11732,718477.0,7843638.0
2019-05-21,92200,94500,91000,92900,20464,728674.0,7843638.0
2019-05-22,92000,93500,91700,93200,7297,731027.0,7843638.0
2019-05-23,92600,93500,90500,91700,24103,719262.0,7843638.0
2019-05-24,92100,93800,91100,93700,18470,734949.0,7843638.0
2019-05-27,94500,94600,91000,93100,7153,730243.0,7843638.0
2019-05-28,91800,93100,90600,90600,37011,710634.0,7843638.0
2019-05-29,92700,92700,90400,91200,13229,715340.0,7843638.0
2019-05-30,90300,92200,90100,92200,18275,723183.0,7843638.0
2019-05-31,92200,92200,89900,89900,16505,705143.0,7843638.0
2019-06-03,90100,90800,89000,90400,13041,709065.0,7843638.0
2019-06-04,90000,91300,87400,87500,35945,686318.0,7843638.0
2019-06-05,87500,88800,86100,88700,40564,695731.0,7843638.0
2019-06-07,88800,89300,87000,87800,14997,688671.0,7843638.0
2019-06-10,87600,90800,87000,90100,17452,706712.0,7843638.0
2019-06-11,89000,90000,88500,89300,8110,700437.0,7843638.0
2019-06-12,88100,90400,87500,90000,13564,705927.0,7843638.0
2019-06-13,90000,92400,89300,90200,35690,707496.0,7843638.0
2019-06-14,90500,91500,88600,88600,15833,694946.0,7843638.0
2019-06-17,88700,89600,87200,88000,17954,690240.0,7843638.0
2019-06-18,87400,89200,87300,87900,15550,689456.0,7843638.0
2019-06-19,88800,89000,87900,87900,7970,689456.0,7843638.0
2019-06-20,88900,88900,86700,87400,17410,685534.0,7843638.0
2019-06-21,87300,88000,87000,87200,8441,683965.0,7843638.0
2019-06-24,87200,87800,85500,86100,9310,675337.0,7843638.0
2019-06-25,86500,87400,85300,86800,10434,680828.0,7843638.0
2019-06-26,86000,87400,85900,86400,10115,677690.0,7843638.0
2019-06-27,86400,87200,85600,85800,12697,672984.0,7843638.0
2019-06-28,86600,86800,83700,84500,25350,662787.0,7843638.0
2019-07-01,85700,85700,84100,85600,11824,671415.0,7843638.0
2019-07-02,84800,85200,84000,84500,6532,662787.0,7843638.0
2019-07-03,84600,84600,82800,83200,12848,652591.0,7843638.0
2019-07-04,83200,84100,82100,83300,6216,653375.0,7843638.0
2019-07-05,82700,83800,82300,83500,7852,654944.0,7843638.0
2019-07-08,82900,83500,81000,81000,9767,635335.0,7843638.0
2019-07-09,82400,84000,81000,81700,18017,640825.0,7843638.0
2019-07-10,83400,84100,81300,82500,8956,647100.0,7843638.0
2019-07-11,84400,84900,82100,84400,12829,662003.0,7843638.0
2019-07-12,84400,86400,83000,86400,16815,677690.0,7843638.0
2019-07-15,85300,85500,83800,84200,12472,660434.0,7843638.0
2019-07-16,84000,86800,83500,86500,15120,678475.0,7843638.0
2019-07-17,85400,86700,84700,86200,10561,676122.0,7843638.0
2019-07-18,85300,86900,84300,85800,12375,672984.0,7843638.0
2019-07-19,86900,86900,85300,86200,11571,676122.0,7843638.0
2019-07-22,85200,85900,84700,85500,7420,670631.0,7843638.0
2019-07-23,84300,85000,83700,84200,12799,660434.0,7843638.0
2019-07-24,84200,84800,83500,84700,6973,664356.0,7843638.0
2019-07-25,85100,85300,84100,84200,13123,660434.0,7843638.0
2019-07-26,84200,84900,83100,83900,10323,658081.0,7843638.0
2019-07-29,83300,84700,83100,83400,7721,654159.0,7843638.0
2019-07-30,85100,85100,82300,83000,8147,651022.0,7843638.0
2019-07-31,83800,84800,82200,82900,22369,650238.0,7843638.0
2019-08-01,82700,82800,80400,81200,15046,636903.0,7843638.0
2019-08-02,80500,82200,80300,80300,11739,629844.0,7843638.0
2019-08-05,81300,81300,79000,80600,9011,632197.0,7843638.0
2019-08-06,80500,83000,77900,80300,28059,629844.0,7843638.0
2019-08-07,83600,83600,78800,81000,20428,635335.0,7843638.0
2019-08-08,80700,81900,79000,80600,16018,632197.0,7843638.0
2019-08-09,81100,81100,79300,79500,12727,623569.0,7843638.0
2019-08-12,80000,80000,78500,78800,8653,618079.0,7843638.0
2019-08-13,78500,78700,77500,77800,13452,610235.0,7843638.0
2019-08-14,78400,81800,77800,81800,14028,641610.0,7843638.0
2019-08-16,85500,91900,83000,91500,105115,717693.0,7843638.0
2019-08-19,90500,95400,87200,91500,62416,717693.0,7843638.0
2019-08-20,91500,93300,89600,93300,14216,731811.0,7843638.0
2019-08-21,92400,93300,90800,92400,26344,724752.0,7843638.0
2019-08-22,91400,92800,90300,91600,18513,718477.0,7843638.0
2019-08-23,91600,92900,89800,89800,12067,704359.0,7843638.0
2019-08-26,88800,89400,85500,85700,16843,672200.0,7843638.0
2019-08-27,86400,90000,85900,86900,19941,681612.0,7843638.0
2019-08-28,87300,90000,86500,90000,14008,705927.0,7843638.0
2019-08-29,88700,91800,88200,90900,14278,712987.0,7843638.0
2019-08-30,93000,93000,90100,91500,18234,717693.0,7843638.0
2019-09-02,89000,91400,89000,90900,10296,712987.0,7843638.0
2019-09-03,89400,90000,88100,88600,13787,694946.0,7843638.0
2019-09-04,88700,90500,88600,90400,7181,709065.0,7843638.0
2019-09-05,90500,90500,88500,89500,12542,702006.0,7843638.0
2019-09-06,88600,89500,87400,88400,17818,693378.0,7843638.0
2019-09-09,88400,88800,86500,87100,10931,683181.0,7843638.0
2019-09-10,87500,87700,86400,86900,16048,681612.0,7843638.0
2019-09-11,86900,89400,86900,87200,20588,683965.0,7843638.0
2019-09-16,89000,89000,87100,87100,15893,683181.0,7843638.0
2019-09-17,87100,91700,87100,90000,22790,705927.0,7843638.0
2019-09-18,90000,94000,89500,93000,22503,729458.0,7843638.0
2019-09-19,91500,96600,91500,96300,39249,755342.0,7843638.0
2019-09-20,96500,97300,95200,96400,11893,756127.0,7843638.0
2019-09-23,96400,96400,92400,92800,16828,727890.0,7843638.0
2019-09-24,93500,95900,93200,93900,13952,736518.0,7843638.0
2019-09-25,93900,95100,93100,93500,7744,733380.0,7843638.0
2019-09-26,94100,95200,92300,93800,5675,735733.0,7843638.0
2019-09-27,93800,94900,92700,93900,8467,736518.0,7843638.0
2019-09-30,93900,94600,90300,92100,23338,722399.0,7843638.0
2019-10-01,91300,94100,91300,93200,12737,731027.0,7843638.0
2019-10-02,92500,95000,92400,94000,12368,737302.0,7843638.0
2019-10-04,91100,93700,91100,92200,8643,723183.0,7843638.0
2019-10-07,92300,95400,91600,95200,8572,746714.0,7843638.0
