셀트리온제약(068760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-24,11024,11024,10332,10377,41177,82903.0,6908560.0
2009-06-25,10418,10634,10158,10377,38488,82903.0,6908560.0
2009-06-26,10634,10807,10374,10463,26738,83594.0,6908560.0
2009-06-29,10462,11715,10462,11328,104055,90502.0,6908560.0
2009-06-30,11326,11672,10807,10982,35624,87739.0,6908560.0
2009-07-01,11110,11110,10418,10939,20317,87393.0,6908560.0
2009-07-02,11153,11326,10764,11328,41791,90502.0,6908560.0
2009-07-03,11412,11629,10894,11111,58720,88775.0,6908560.0
2009-07-06,11196,11196,10374,10636,73844,84975.0,6908560.0
2009-07-07,10634,10936,10288,10809,59565,86357.0,6908560.0
2009-07-08,10807,11024,10288,10463,38639,83594.0,6908560.0
2009-07-09,10634,10720,10202,10463,21739,83594.0,6908560.0
2009-07-10,10462,10504,10116,10463,21809,83594.0,6908560.0
2009-07-13,10462,10504,9769,10203,21869,81521.0,6908560.0
2009-07-14,10202,10288,9769,10031,21729,80139.0,6908560.0
2009-07-15,9942,10245,9769,9771,21019,78067.0,6908560.0
2009-07-16,9769,10850,9726,10377,72157,82903.0,6908560.0
2009-07-17,10374,10764,10202,10463,61074,83594.0,6908560.0
2009-07-20,10764,10764,10158,10161,47755,81176.0,6908560.0
2009-07-21,10116,10807,9856,10161,56751,81176.0,6908560.0
2009-07-22,10374,10720,10202,10377,72654,82903.0,6908560.0
2009-07-23,10374,10634,10202,10246,31405,81866.0,6908560.0
2009-07-24,10202,10462,10116,10463,22760,83594.0,6908560.0
2009-07-27,10678,10678,10116,10117,29296,80830.0,6908560.0
2009-07-28,10245,10245,9942,10075,17549,80485.0,6908560.0
2009-07-29,9942,10245,9769,9900,58494,79103.0,6908560.0
2009-07-30,9769,9900,9596,9598,19239,76685.0,6908560.0
2009-07-31,9684,9942,9596,9815,15179,78412.0,6908560.0
2009-08-03,10202,10548,9856,10548,30408,84284.0,6908560.0
2009-08-04,10548,10720,10288,10420,14822,83248.0,6908560.0
2009-08-05,10677,10677,10158,10463,29672,83594.0,6908560.0
2009-08-06,10332,10807,10245,10636,25833,84975.0,6908560.0
2009-08-07,10720,10720,10504,10548,30629,84284.0,6908560.0
2009-08-10,10678,11066,9554,10593,91939,84630.0,6908560.0
2009-08-11,10418,10634,10202,10593,40089,84630.0,6908560.0
2009-08-12,10288,10548,10071,10333,21926,82557.0,6908560.0
2009-08-13,10720,10720,10288,10420,20542,83248.0,6908560.0
2009-08-14,10245,10374,10116,10203,35190,81521.0,6908560.0
2009-08-17,10202,10462,9942,10117,35287,80830.0,6908560.0
2009-08-18,9856,10202,9726,9987,21169,79794.0,6908560.0
2009-08-19,9942,10116,9769,9987,22280,79794.0,6908560.0
2009-08-20,9812,10116,9640,10117,27619,80830.0,6908560.0
2009-08-21,10071,10374,9769,10333,26279,82557.0,6908560.0
2009-08-24,10288,11844,10288,11501,194348,91884.0,6908560.0
2009-08-25,11066,11066,10202,10463,135710,146855.0,12136800.0
2009-08-26,10374,11369,9942,11285,804816,158385.0,12136800.0
2009-08-27,11412,11498,10764,11154,172624,156565.0,12136800.0
2009-08-28,11326,12018,11066,11761,271650,165060.0,12136800.0
2009-08-31,11672,11672,11066,11241,120503,157778.0,12136800.0
2009-09-01,10980,11369,10720,11154,120332,156565.0,12136800.0
2009-09-02,11110,11326,10850,11241,103633,157778.0,12136800.0
2009-09-03,11715,12147,11542,11761,312151,165060.0,12136800.0
2009-09-04,11758,11888,11498,11761,81081,165060.0,12136800.0
2009-09-07,11758,12018,11412,11544,107955,162026.0,12136800.0
2009-09-08,11542,12235,11282,11933,348100,167488.0,12136800.0
2009-09-09,12104,12580,11498,11803,437295,165667.0,12136800.0
2009-09-10,11932,12104,11672,12019,142273,168702.0,12136800.0
2009-09-11,12018,12494,11888,12322,262099,172949.0,12136800.0
2009-09-14,12406,12623,12104,12538,168421,175984.0,12136800.0
2009-09-15,12623,13186,12320,13143,1444073,184479.0,12136800.0
2009-09-16,12968,13271,12147,12366,1269875,173556.0,12136800.0
2009-09-17,12406,12925,12061,12754,363532,179018.0,12136800.0
2009-09-18,12752,12797,11412,11544,882215,162026.0,12136800.0
2009-09-21,11585,11758,11024,11241,253206,157778.0,12136800.0
2009-09-22,11240,11758,11153,11501,251968,161419.0,12136800.0
2009-09-23,11585,11585,10288,10852,394142,152317.0,12136800.0
2009-09-24,10634,10894,9812,10895,427358,152924.0,12136800.0
2009-09-25,10850,10850,10288,10852,105719,152317.0,12136800.0
2009-09-28,10634,10807,10288,10291,105092,144428.0,12136800.0
2009-09-29,10288,10504,9900,10333,97670,145035.0,12136800.0
2009-09-30,10332,10374,9121,9425,281441,132291.0,12136800.0
2009-10-01,9294,9509,8628,9425,236689,132291.0,12136800.0
2009-10-05,9380,9726,8992,9513,158976,133505.0,12136800.0
2009-10-06,9509,9684,9034,9338,114848,131077.0,12136800.0
2009-10-07,9509,9509,9121,9425,77135,132291.0,12136800.0
2009-10-08,9338,9466,8992,9383,74638,131684.0,12136800.0
2009-10-09,9207,9554,8992,9167,137180,128650.0,12136800.0
2009-10-12,9163,9338,8948,9338,63119,131077.0,12136800.0
2009-10-13,9338,9338,9034,9036,63508,126830.0,12136800.0
2009-10-14,8992,9769,8992,9253,127639,129864.0,12136800.0
2009-10-15,9380,9640,9338,9555,79601,134112.0,12136800.0
2009-10-16,9640,10202,9466,9944,203168,139573.0,12136800.0
2009-10-19,10029,10202,9684,9771,114018,137146.0,12136800.0
2009-10-20,10116,10332,9900,10031,163345,140787.0,12136800.0
2009-10-21,10116,10245,9942,10031,79077,140787.0,12136800.0
2009-10-22,10116,10116,9812,9944,41913,139573.0,12136800.0
2009-10-23,9986,10029,9812,9944,52466,139573.0,12136800.0
2009-10-26,9942,10029,9684,9858,64341,138360.0,12136800.0
2009-10-27,9684,9986,9424,9987,58848,140180.0,12136800.0
2009-10-28,9986,10029,9726,9944,69313,139573.0,12136800.0
2009-10-29,9726,9942,9250,9944,93237,139573.0,12136800.0
2009-10-30,9942,10245,9726,10203,113186,143214.0,12136800.0
2009-11-02,10029,10071,9338,9944,63244,139573.0,12136800.0
2009-11-03,10071,10071,9640,9729,34061,136539.0,12136800.0
2009-11-04,9726,9812,9554,9771,51004,137146.0,12136800.0
2009-11-05,9942,9942,9424,9598,48302,134718.0,12136800.0
2009-11-06,9640,9900,9509,9900,91081,138966.0,12136800.0
2009-11-09,9900,9986,9769,9900,20891,138966.0,12136800.0
2009-11-10,9812,9986,9640,9815,25748,137753.0,12136800.0
2009-11-11,9942,10332,9554,10246,119226,143821.0,12136800.0
2009-11-12,10245,10504,10071,10377,94202,145642.0,12136800.0
2009-11-13,10462,10462,10071,10291,36144,144428.0,12136800.0
2009-11-16,10374,10374,9942,10031,32570,140787.0,12136800.0
2009-11-17,10202,10202,9726,9900,52767,138966.0,12136800.0
2009-11-18,9684,9900,9640,9815,30435,137753.0,12136800.0
2009-11-19,9812,10029,9726,9944,43925,139573.0,12136800.0
2009-11-20,9986,9986,9596,9729,77160,136539.0,12136800.0
2009-11-23,9726,10029,9424,9900,90870,138966.0,12136800.0
2009-11-24,9856,9856,9509,9598,48864,134718.0,12136800.0
2009-11-25,9509,9509,9163,9338,44961,131077.0,12136800.0
2009-11-26,9207,9380,8992,9036,56696,126830.0,12136800.0
2009-11-27,8905,8905,8567,8595,100233,120640.0,12136800.0
2009-11-30,8646,9034,8559,9036,107900,126830.0,12136800.0
2009-12-01,9034,9121,8732,9036,50548,126830.0,12136800.0
2009-12-02,9250,9250,8861,9036,33546,126830.0,12136800.0
2009-12-03,9163,9163,8817,8992,59332,126223.0,12136800.0
2009-12-04,9078,9078,8732,9036,112516,126830.0,12136800.0
2009-12-07,8992,9078,8905,9036,63738,126830.0,12136800.0
2009-12-08,9034,9121,8905,9123,84761,128043.0,12136800.0
2009-12-09,8992,9121,8861,8863,46174,124402.0,12136800.0
2009-12-10,8905,9163,8732,8950,90515,125616.0,12136800.0
2009-12-11,8948,10029,8732,9900,211775,138966.0,12136800.0
2009-12-14,9900,10071,9509,10075,67705,141394.0,12136800.0
2009-12-15,10029,10158,9769,9900,39647,138966.0,12136800.0
2009-12-16,9900,9900,9726,9858,37295,138360.0,12136800.0
2009-12-17,9900,10634,9684,10636,265553,149283.0,12136800.0
2009-12-18,10332,10678,10332,10636,133448,149283.0,12136800.0
2009-12-21,10504,11110,10029,10203,337897,143214.0,12136800.0
2009-12-22,10202,10332,9509,9771,171356,137146.0,12136800.0
2009-12-23,9900,9900,9509,9640,43224,135325.0,12136800.0
2009-12-24,9640,9769,9466,9729,58811,136539.0,12136800.0
2009-12-28,9726,9726,9163,9338,50949,131077.0,12136800.0
2009-12-29,9424,10071,9207,9771,115833,137146.0,12136800.0
2009-12-30,9769,10158,9640,9858,75258,138360.0,12136800.0
2010-01-04,9986,10332,9900,10203,93685,143214.0,12136800.0
2010-01-05,10288,10288,9942,10203,71059,143214.0,12136800.0
2010-01-06,10071,10764,10029,10636,177803,149283.0,12136800.0
2010-01-07,10678,10764,10288,10420,121949,146248.0,12136800.0
2010-01-08,10418,10720,10245,10723,76305,150496.0,12136800.0
2010-01-11,10720,10764,10504,10507,87932,147462.0,12136800.0
2010-01-12,10548,10548,10071,10333,58275,145035.0,12136800.0
2010-01-13,10116,10374,9986,10203,59674,143214.0,12136800.0
2010-01-14,10071,10202,9942,10161,37925,142607.0,12136800.0
2010-01-15,10158,10894,10116,10593,226228,148676.0,12136800.0
2010-01-18,10418,10807,10332,10593,130929,148676.0,12136800.0
2010-01-19,10720,10720,10462,10593,78181,148676.0,12136800.0
2010-01-20,10678,10678,10374,10420,66671,146248.0,12136800.0
2010-01-21,10374,10504,10202,10507,54297,147462.0,12136800.0
2010-01-22,10374,10504,9942,10203,71002,143214.0,12136800.0
2010-01-25,10029,10245,9726,9729,46694,136539.0,12136800.0
2010-01-26,9726,9856,9078,9253,89614,129864.0,12136800.0
2010-01-27,9424,9424,8992,9296,33519,130471.0,12136800.0
2010-01-28,9294,9380,9078,9167,55526,128650.0,12136800.0
2010-01-29,9121,9294,8776,8821,68449,123795.0,12136800.0
2010-02-01,8992,9078,8646,8907,52729,125009.0,12136800.0
2010-02-02,8948,9509,8861,9383,114382,131684.0,12136800.0
2010-02-03,9380,10029,9250,9944,143873,139573.0,12136800.0
2010-02-04,9812,10029,9769,9900,53341,138966.0,12136800.0
2010-02-05,9596,9726,9424,9555,28588,134112.0,12136800.0
2010-02-08,9726,9812,9380,9383,42956,131684.0,12136800.0
2010-02-09,9250,9466,9207,9469,21868,132898.0,12136800.0
2010-02-10,9509,9554,9338,9383,16041,131684.0,12136800.0
2010-02-11,9509,9769,9163,9771,34192,137146.0,12136800.0
2010-02-12,9684,9769,9338,9771,13973,137146.0,12136800.0
2010-02-16,9812,9812,9509,9513,23266,133505.0,12136800.0
2010-02-17,9509,9684,9509,9598,21522,134718.0,12136800.0
2010-02-18,9726,9726,9380,9555,38916,134112.0,12136800.0
2010-02-19,9509,9554,9121,9123,42976,128043.0,12136800.0
2010-02-22,9207,9554,9163,9338,37459,131077.0,12136800.0
2010-02-23,9466,9509,9250,9513,25751,133505.0,12136800.0
2010-02-24,9466,9596,9294,9338,18941,131077.0,12136800.0
2010-02-25,9509,9596,9163,9209,15395,129257.0,12136800.0
2010-02-26,9250,9250,9034,9209,26454,129257.0,12136800.0
2010-03-02,9207,9380,9163,9253,27291,129864.0,12136800.0
2010-03-03,9424,9424,9078,9209,29296,129257.0,12136800.0
2010-03-04,9163,9424,9121,9296,31971,130471.0,12136800.0
2010-03-05,9294,9986,9294,9900,102563,138966.0,12136800.0
2010-03-08,10071,10374,9986,10117,107997,142001.0,12136800.0
2010-03-09,10116,10116,9250,9685,143976,135932.0,12136800.0
2010-03-10,10029,10332,9684,9685,162290,135932.0,12136800.0
2010-03-11,9856,9856,9509,9598,32971,134718.0,12136800.0
2010-03-12,9684,9684,9466,9513,20659,133505.0,12136800.0
2010-03-15,9509,9684,9509,9685,27989,135932.0,12136800.0
2010-03-16,9726,9812,9509,9729,38794,136539.0,12136800.0
2010-03-17,9769,9769,9509,9640,36111,135325.0,12136800.0
2010-03-18,9596,9856,9554,9771,51331,137146.0,12136800.0
2010-03-19,9769,9900,9596,9858,49953,138360.0,12136800.0
2010-03-22,9856,9942,9812,9858,30206,138360.0,12136800.0
2010-03-23,9942,9986,9640,9858,47097,138360.0,12136800.0
2010-03-24,9769,9856,9554,9640,22920,135325.0,12136800.0
2010-03-25,9640,9640,9380,9598,26452,134718.0,12136800.0
2010-03-26,9509,9596,9338,9425,31270,132291.0,12136800.0
2010-03-29,9338,9684,9294,9425,58288,132291.0,12136800.0
2010-03-30,9640,9640,9380,9513,40361,133505.0,12136800.0
2010-03-31,9424,9509,9338,9469,18545,132898.0,12136800.0
2010-04-01,9466,9466,9338,9425,15259,132291.0,12136800.0
2010-04-02,9380,9466,8992,9167,65199,128650.0,12136800.0
2010-04-05,9250,9250,8817,9209,97465,129257.0,12136800.0
2010-04-06,9338,9509,9078,9425,37225,132291.0,12136800.0
2010-04-07,9466,9466,9163,9425,36695,132291.0,12136800.0
2010-04-08,9380,9380,9121,9253,36281,129864.0,12136800.0
2010-04-09,9250,9466,9078,9469,145681,132898.0,12136800.0
2010-04-12,9466,9509,9294,9296,32234,130471.0,12136800.0
2010-04-13,9380,9380,9121,9123,22447,128043.0,12136800.0
2010-04-14,9121,9294,9121,9209,19632,129257.0,12136800.0
2010-04-15,9121,9250,9078,9167,14211,128650.0,12136800.0
2010-04-16,9207,9250,8905,9167,50672,128650.0,12136800.0
2010-04-19,9078,9121,8817,8907,34604,125009.0,12136800.0
2010-04-20,9078,9078,7660,8734,58493,122582.0,12136800.0
2010-04-21,8732,8905,8646,8690,41343,121975.0,12136800.0
2010-04-22,8817,8948,8688,8821,37577,123795.0,12136800.0
2010-04-23,8948,9121,8732,9123,78719,128043.0,12136800.0
2010-04-26,9250,9250,9034,9123,14795,128043.0,12136800.0
2010-04-27,9163,9596,8992,9469,99173,132898.0,12136800.0
2010-04-28,9163,9509,9163,9469,40057,132898.0,12136800.0
2010-04-29,9509,9640,9294,9425,43869,132291.0,12136800.0
2010-04-30,9466,9466,9121,9209,34758,129257.0,12136800.0
2010-05-03,9207,9207,9034,9123,13238,128043.0,12136800.0
2010-05-04,9121,9207,8992,9079,26082,127436.0,12136800.0
2010-05-06,8948,9078,7738,8821,52450,123795.0,12136800.0
2010-05-07,8646,8905,8299,8863,34413,124402.0,12136800.0
2010-05-10,8732,8861,8688,8863,13120,125121.0,12206941.0
2010-05-11,9121,9121,8732,8821,26151,124511.0,12206941.0
2010-05-12,8646,8861,8646,8776,15296,123900.0,12206941.0
2010-05-13,8776,9078,8776,9079,30574,128173.0,12206941.0
2010-05-14,9078,9121,8905,8992,29338,126952.0,12206941.0
2010-05-17,8905,8905,8619,8646,50159,122069.0,12206941.0
2010-05-18,8688,8905,8585,8821,41606,124511.0,12206941.0
2010-05-19,8817,8948,8646,8950,47813,126342.0,12206941.0
2010-05-20,8817,9078,8377,8690,41818,122680.0,12206941.0
2010-05-24,8861,8861,8636,8821,44268,124511.0,12206941.0
2010-05-25,8732,8776,8386,8690,39772,122680.0,12206941.0
2010-05-26,8776,8776,8628,8734,22956,123290.0,12206941.0
2010-05-27,8732,8732,8481,8646,24316,122069.0,12206941.0
2010-05-28,8646,9121,8628,9079,87012,128173.0,12206941.0
2010-05-31,9078,9509,8992,9425,97218,133056.0,12206941.0
2010-06-01,9509,9596,9294,9598,69594,135497.0,12206941.0
2010-06-03,9509,9640,9466,9598,30682,135497.0,12206941.0
2010-06-04,9684,9684,9294,9640,50413,136107.0,12206941.0
2010-06-07,9380,9509,9121,9425,28101,133056.0,12206941.0
2010-06-08,9338,9424,9207,9425,33967,133056.0,12206941.0
2010-06-09,9338,9466,9163,9338,63642,131835.0,12206941.0
2010-06-10,9424,9466,9207,9253,54619,130614.0,12206941.0
2010-06-11,9294,9466,9207,9469,56875,133666.0,12206941.0
2010-06-14,9380,10158,9338,9944,121368,140380.0,12206941.0
2010-06-15,10029,10548,9812,10463,226116,147704.0,12206941.0
2010-06-16,10634,10764,10332,10723,169600,151366.0,12206941.0
2010-06-17,10764,10807,10418,10723,95672,151366.0,12206941.0
2010-06-18,10720,11110,10548,10895,125562,153807.0,12206941.0
2010-06-21,10807,11066,10634,11069,129246,156249.0,12206941.0
2010-06-22,11110,11110,10678,10679,47070,150756.0,12206941.0
2010-06-23,10548,10720,10202,10377,63534,146483.0,12206941.0
2010-06-24,10374,10591,10202,10548,101932,148925.0,12206941.0
2010-06-25,10332,10634,10202,10548,50603,148925.0,12206941.0
2010-06-28,10462,10764,10202,10291,26924,145263.0,12206941.0
2010-06-29,10462,10462,9942,10117,55199,142821.0,12206941.0
2010-06-30,9769,10634,9769,10636,65470,150145.0,12206941.0
2010-07-01,10634,10634,10245,10463,37782,147704.0,12206941.0
2010-07-02,10462,10504,10245,10377,35233,146483.0,12206941.0
2010-07-05,10462,10462,9986,10291,34678,145263.0,12206941.0
2010-07-06,10071,10332,10029,10203,26942,144042.0,12206941.0
2010-07-07,10116,10158,9856,10161,50429,143432.0,12206941.0
2010-07-08,10202,10288,9812,10031,47514,141601.0,12206941.0
2010-07-09,10202,10332,9812,10246,48215,144652.0,12206941.0
2010-07-12,10116,10374,9986,10333,40536,145873.0,12206941.0
2010-07-13,10116,10418,10071,10333,53868,145873.0,12206941.0
2010-07-14,10504,10504,10071,10246,87237,144652.0,12206941.0
2010-07-15,10245,10245,9942,10117,29224,142821.0,12206941.0
2010-07-16,9986,10202,9942,10203,40363,144042.0,12206941.0
2010-07-19,10158,10158,9900,9944,32774,140380.0,12206941.0
2010-07-20,9856,10071,9684,9944,55489,140380.0,12206941.0
2010-07-21,9942,9942,9640,9944,39811,140380.0,12206941.0
2010-07-22,9942,9942,9466,9858,87799,139159.0,12206941.0
2010-07-23,9726,10116,9640,10031,36802,141601.0,12206941.0
2010-07-26,9812,10374,9812,10246,69317,144652.0,12206941.0
2010-07-27,10202,10288,10071,10075,52898,142211.0,12206941.0
2010-07-28,10158,10202,9856,10075,111628,142211.0,12206941.0
2010-07-29,10071,10158,9986,9987,27746,140990.0,12206941.0
2010-07-30,10116,10116,9554,10075,230165,142211.0,12206941.0
2010-08-02,10158,10418,10029,10075,43657,142211.0,12206941.0
2010-08-03,10158,10764,10116,10679,198270,150756.0,12206941.0
2010-08-04,10678,10764,10202,10246,143808,144652.0,12206941.0
2010-08-05,10332,10374,9986,10117,76739,142821.0,12206941.0
2010-08-06,10071,10245,9942,10117,74765,142821.0,12206941.0
2010-08-09,10071,10158,9900,10117,90026,142821.0,12206941.0
2010-08-10,9986,10071,9856,10031,98690,141601.0,12206941.0
2010-08-11,10029,10029,9726,10031,58905,141601.0,12206941.0
2010-08-12,9986,10202,9942,9987,44468,140990.0,12206941.0
2010-08-13,10158,10158,9900,9944,22282,140380.0,12206941.0
2010-08-16,9942,9986,9769,9944,67900,140380.0,12206941.0
2010-08-17,9812,9900,9509,9685,177125,136718.0,12206941.0
2010-08-18,9769,9900,9509,9815,39805,138549.0,12206941.0
2010-08-19,9942,10116,9812,10075,48585,142211.0,12206941.0
2010-08-20,9986,10245,9856,10117,81256,142821.0,12206941.0
2010-08-23,10071,10332,9812,9815,132263,138549.0,12206941.0
2010-08-24,9856,9942,9726,9944,30282,140380.0,12206941.0
2010-08-25,9769,9942,9640,9771,85715,137938.0,12206941.0
2010-08-26,9684,9856,9684,9815,64727,138549.0,12206941.0
2010-08-27,9900,9900,9726,9815,13374,138549.0,12206941.0
2010-08-30,9900,9900,9640,9685,29226,136718.0,12206941.0
2010-08-31,9726,9726,9294,9425,48084,133975.0,12291275.0
2010-09-01,9596,9596,9078,9296,84374,132131.0,12291275.0
2010-09-02,9338,9509,9163,9513,28375,135204.0,12291275.0
2010-09-03,9640,9640,9380,9598,17403,136433.0,12291275.0
2010-09-06,9640,9640,9294,9469,29013,134589.0,12291275.0
2010-09-07,9424,9466,9250,9469,24248,134589.0,12291275.0
2010-09-08,9380,9509,9250,9513,52182,135204.0,12291275.0
2010-09-09,9640,9640,9121,9383,138483,133360.0,12291275.0
2010-09-10,9380,9424,9207,9425,22974,133975.0,12291275.0
2010-09-13,9466,9466,8948,9383,151930,133360.0,12291275.0
2010-09-14,9380,9380,9121,9383,73826,133360.0,12291275.0
2010-09-15,9338,9466,9250,9469,19184,134589.0,12291275.0
2010-09-16,9338,9466,9294,9469,31185,134589.0,12291275.0
2010-09-17,9294,9466,9294,9469,18287,134589.0,12291275.0
2010-09-20,9338,9466,9338,9469,6768,134589.0,12291275.0
2010-09-24,9338,9466,9338,9425,8073,133975.0,12291275.0
2010-09-27,9338,9596,9250,9598,27997,136433.0,12291275.0
2010-09-28,9640,9726,9466,9729,90043,138277.0,12291275.0
2010-09-29,9769,9769,9596,9685,24059,137662.0,12291275.0
2010-09-30,9726,9812,9554,9815,21175,139506.0,12291275.0
2010-10-01,9900,9900,9596,9729,19081,138277.0,12291275.0
2010-10-04,9684,9684,9596,9685,14985,137662.0,12291275.0
2010-10-05,9554,9640,9424,9513,21093,135204.0,12291275.0
2010-10-06,9509,9596,9424,9513,12706,135204.0,12291275.0
2010-10-07,9596,9596,9338,9425,10885,133975.0,12291275.0
2010-10-08,9466,9466,9250,9338,47730,132746.0,12291275.0
2010-10-11,9250,9424,9250,9296,11926,132131.0,12291275.0
2010-10-12,9250,9380,9207,9383,18276,133360.0,12291275.0
2010-10-13,9380,9380,9207,9209,22707,130902.0,12291275.0
2010-10-14,9338,9338,8992,9253,48086,131517.0,12291275.0
2010-10-15,9250,9250,9121,9209,12836,130902.0,12291275.0
2010-10-18,9250,9294,9078,9167,42208,130288.0,12291275.0
2010-10-19,9163,9163,9078,9167,11014,130288.0,12291275.0
2010-10-20,9163,9163,8992,9123,27217,129673.0,12291275.0
2010-10-21,9121,9121,8646,9123,88057,129673.0,12291275.0
2010-10-22,9121,9121,8861,9123,36057,129673.0,12291275.0
2010-10-25,9163,9338,8992,9338,52912,132746.0,12291275.0
2010-10-26,9424,9466,9250,9383,45340,133360.0,12291275.0
2010-10-27,9380,9509,9250,9253,25672,131517.0,12291275.0
2010-10-28,9338,9466,9121,9425,39191,133975.0,12291275.0
2010-10-29,9424,9424,9034,9123,25326,129673.0,12291275.0
2010-11-01,9250,9424,9121,9167,62935,130288.0,12291275.0
2010-11-02,9294,9380,9163,9253,52136,131517.0,12291275.0
2010-11-03,9424,9424,9163,9383,57292,133360.0,12291275.0
2010-11-04,9250,10374,9250,10161,297927,144422.0,12291275.0
2010-11-05,10202,10202,9856,10031,76679,142579.0,12291275.0
2010-11-08,10029,10202,9769,10203,77711,145037.0,12291275.0
2010-11-09,10202,10202,9986,10161,31688,144422.0,12291275.0
2010-11-10,10071,10548,10071,10291,83608,146266.0,12291275.0
2010-11-11,10288,10374,9900,10031,50884,142579.0,12291275.0
2010-11-12,10071,10071,9424,9771,98682,138891.0,12291275.0
2010-11-15,9769,10116,9769,10117,45997,143808.0,12291275.0
2010-11-16,10158,10288,9769,10291,153366,146266.0,12291275.0
2010-11-17,10202,10418,9986,10333,95226,146881.0,12291275.0
2010-11-18,10374,10764,10116,10766,155336,153026.0,12291275.0
2010-11-19,10980,12363,10980,11890,795019,169005.0,12291275.0
2010-11-22,11758,12190,11498,11587,191457,164703.0,12291275.0
2010-11-23,11758,11888,11240,11673,153945,165932.0,12291275.0
2010-11-24,11196,12450,10980,11933,320584,169620.0,12291275.0
2010-11-25,12320,12450,11715,11847,145122,168390.0,12291275.0
2010-11-26,11715,12018,10980,11285,184426,160401.0,12291275.0
2010-11-29,11498,11844,11326,11631,140515,165318.0,12291275.0
2010-11-30,11629,11888,11498,11673,56292,165932.0,12291275.0
2010-12-01,11802,11844,11326,11544,68134,164089.0,12291275.0
2010-12-02,11758,11888,11412,11587,60115,164703.0,12291275.0
2010-12-03,11672,12235,11629,12235,232248,173922.0,12291275.0
2010-12-06,12406,12406,12018,12235,83440,173922.0,12291275.0
2010-12-07,12235,12235,11585,11933,189731,169620.0,12291275.0
2010-12-08,11802,12277,11758,11847,82524,168390.0,12291275.0
2010-12-09,12104,12104,11802,11976,74461,170234.0,12291275.0
2010-12-10,11888,12018,11758,11890,66330,169005.0,12291275.0
2010-12-13,11888,11932,11585,11717,61389,166547.0,12291275.0
2010-12-14,11758,11888,11629,11890,45222,169005.0,12291275.0
2010-12-15,11888,12018,11715,11717,67830,166547.0,12291275.0
2010-12-16,11715,11844,11282,11414,93978,162245.0,12291275.0
2010-12-17,11498,11498,11240,11241,51194,159787.0,12291275.0
2010-12-20,11066,11153,10894,10982,61392,156099.0,12291275.0
2010-12-21,11110,11585,11110,11587,28804,164703.0,12291275.0
2010-12-22,11629,11888,11412,11544,36497,164089.0,12291275.0
2010-12-23,11672,11715,11456,11631,27594,165318.0,12291275.0
2010-12-24,11629,11758,11542,11673,32781,165932.0,12291275.0
2010-12-27,11758,11758,11240,11285,42982,160401.0,12291275.0
2010-12-28,11153,11456,11153,11457,33884,162859.0,12291275.0
2010-12-29,11282,11542,11240,11457,27031,162859.0,12291275.0
2010-12-30,11282,11758,11282,11673,39598,165932.0,12291275.0
2011-01-03,11672,11672,11412,11501,33555,163474.0,12291275.0
2011-01-04,11456,11758,11326,11414,25069,162245.0,12291275.0
2011-01-05,11412,11715,11282,11717,59055,166547.0,12291275.0
2011-01-06,11715,12061,11585,12064,74352,171463.0,12291275.0
2011-01-07,11932,12104,11844,11890,40073,169005.0,12291275.0
2011-01-10,11888,11974,11629,11761,60453,167161.0,12291275.0
2011-01-11,11802,11932,11629,11847,51199,168390.0,12291275.0
2011-01-12,11844,12320,11802,12279,117138,174536.0,12291275.0
2011-01-13,12277,12666,12147,12235,90817,173922.0,12291275.0
2011-01-14,12277,12406,12018,12366,45450,175765.0,12291275.0
2011-01-17,12363,13617,12320,13100,241255,186213.0,12291275.0
2011-01-18,13055,13186,12797,12841,95397,182525.0,12291275.0
2011-01-19,12925,13358,12752,13360,79474,189900.0,12291275.0
2011-01-20,13402,14007,13271,13532,202551,192358.0,12291275.0
2011-01-21,13402,13704,12840,12927,102675,183755.0,12291275.0
2011-01-24,12925,13271,12623,13274,43393,188671.0,12291275.0
2011-01-25,13142,13314,13055,13057,36404,185598.0,12291275.0
2011-01-26,13055,13574,12968,13403,49393,190515.0,12291275.0
2011-01-27,13488,13617,13228,13274,37894,188671.0,12291275.0
2011-01-28,13488,13574,13228,13489,38412,191744.0,12291275.0
2011-01-31,13445,13445,13099,13100,36232,186213.0,12291275.0
2011-02-01,13099,13358,13099,13317,22619,189286.0,12291275.0
2011-02-07,13314,14915,13186,14268,218736,202806.0,12291275.0
2011-02-08,14525,14742,14222,14310,200443,203421.0,12291275.0
2011-02-09,14439,14699,14050,14656,93013,208337.0,12291275.0
2011-02-10,14481,15347,14396,14397,215589,204650.0,12291275.0
2011-02-11,14525,15563,14481,15219,208769,216326.0,12291275.0
2011-02-14,15390,15822,15087,15825,128594,224930.0,12291275.0
2011-02-15,15822,15822,15087,15349,97840,218170.0,12291275.0
2011-02-16,15477,15477,14396,14744,236321,209566.0,12291275.0
2011-02-17,14568,15087,14050,15090,134013,214483.0,12291275.0
2011-02-18,15044,15563,14827,15219,107459,216326.0,12291275.0
2011-02-21,15477,15477,14699,14744,99914,209566.0,12291275.0
2011-02-22,14742,14784,14265,14700,59485,208952.0,12291275.0
2011-02-23,14439,14784,14439,14485,56165,205879.0,12291275.0
2011-02-24,14310,14742,14265,14571,55104,207108.0,12291275.0
2011-02-25,14742,15001,14525,14830,65272,210795.0,12291275.0
