동양피엔에프(104460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-31,8592,8783,8410,8544,66412,91491.0,10222500.0
2011-09-01,8592,8668,8420,8659,82683,92718.0,10222500.0
2011-09-02,8639,8783,8439,8669,124583,92820.0,10222500.0
2011-09-05,8649,8649,8363,8401,45312,89958.0,10222500.0
2011-09-06,8219,8458,8019,8439,29281,90367.0,10222500.0
2011-09-07,8639,8687,8315,8535,49013,91389.0,10222500.0
2011-09-08,8429,8649,8372,8535,35192,91389.0,10222500.0
2011-09-09,8534,8687,8114,8392,55771,89856.0,10222500.0
2011-09-14,8391,8639,8382,8430,58440,90265.0,10222500.0
2011-09-15,8382,8639,8305,8420,51790,90162.0,10222500.0
2011-09-16,8382,8448,8296,8401,41136,89958.0,10222500.0
2011-09-19,8315,8401,8114,8115,22161,86891.0,10222500.0
2011-09-20,7933,8353,7876,8115,21845,86891.0,10222500.0
2011-09-21,8114,8305,8000,8220,50543,88016.0,10222500.0
2011-09-22,8019,8210,8019,8172,30366,87505.0,10222500.0
2011-09-23,7971,7981,7437,7638,61156,81780.0,10222500.0
2011-09-26,7780,7780,6778,7112,51228,76158.0,10222500.0
2011-09-27,7351,7542,7055,7456,64080,79838.0,10222500.0
2011-09-28,7542,8573,7542,8573,208621,91798.0,10222500.0
2011-09-29,8659,9441,8429,9442,370283,101101.0,10222500.0
2011-09-30,9451,10167,9451,9738,296696,104270.0,10222500.0
2011-10-04,9212,10167,9212,10024,170511,107336.0,10222500.0
2011-10-05,10406,10501,9785,10120,121262,108358.0,10222500.0
2011-10-06,10406,10453,9546,10024,129743,107336.0,10222500.0
2011-10-07,10119,10597,9976,10406,136212,111425.0,10222500.0
2011-10-10,10501,10787,10024,10740,147041,115003.0,10222500.0
2011-10-11,10787,10931,10501,10502,94742,112448.0,10222500.0
2011-10-12,10406,11169,10215,10931,121794,117048.0,10222500.0
2011-10-13,10931,11122,10597,10883,76380,116536.0,10222500.0
2011-10-14,10787,10931,10453,10931,119502,117048.0,10222500.0
2011-10-17,11074,11074,10787,10931,63145,117048.0,10222500.0
2011-10-18,10787,11026,10501,10836,88611,116025.0,10222500.0
2011-10-19,11026,11074,10740,10979,96101,117559.0,10222500.0
2011-10-20,10787,10978,10358,10358,108039,110914.0,10222500.0
2011-10-21,10549,10931,10406,10693,134119,114492.0,10222500.0
2011-10-24,10501,10883,10453,10597,61456,113470.0,10222500.0
2011-10-25,10597,10787,10406,10597,59278,113470.0,10222500.0
2011-10-26,10597,10692,10310,10549,48882,112959.0,10222500.0
2011-10-27,10883,10883,10358,10597,77008,113470.0,10222500.0
2011-10-28,10692,10787,10262,10454,85599,111936.0,10222500.0
2011-10-31,10501,10692,10215,10406,72649,111425.0,10222500.0
2011-11-01,10119,10501,10119,10406,46066,111425.0,10222500.0
2011-11-02,10406,10406,9928,10120,280598,108358.0,10222500.0
2011-11-03,10453,10597,9365,9547,214049,102225.0,10222500.0
2011-11-04,9737,9785,9403,9595,136136,102736.0,10222500.0
2011-11-07,9546,10358,9508,9738,95447,104270.0,10222500.0
2011-11-08,9833,9833,9546,9642,37525,103247.0,10222500.0
2011-11-09,9690,9690,9355,9595,55756,102736.0,10222500.0
2011-11-10,9308,9594,9260,9260,66396,99158.0,10222500.0
2011-11-11,9480,9480,9126,9213,86537,98647.0,10222500.0
2011-11-14,9298,9355,9165,9203,75293,98545.0,10222500.0
2011-11-15,9222,9489,9145,9222,45239,98749.0,10222500.0
2011-11-16,9136,9336,8725,8745,51320,93638.0,10222500.0
2011-11-17,8830,9451,8582,9356,132206,100180.0,10222500.0
2011-11-18,9165,9317,8954,9165,46146,98136.0,10222500.0
2011-11-21,9002,9336,8783,8936,64735,95683.0,10222500.0
2011-11-22,8620,9184,8620,9031,56341,96705.0,10222500.0
2011-11-23,9174,9308,8830,9098,86053,97420.0,10222500.0
2011-11-24,9031,9222,8974,9127,26382,97727.0,10222500.0
2011-11-25,8983,9165,8706,8850,61702,94763.0,10222500.0
2011-11-28,9021,9107,8849,9003,36123,96398.0,10222500.0
2011-11-29,9117,9117,8926,9041,19899,96807.0,10222500.0
2011-11-30,9231,9231,8697,8926,25495,95580.0,10222500.0
2011-12-01,9012,9012,8639,8831,67364,94558.0,10222500.0
2011-12-02,8830,8964,8124,8210,100928,87914.0,10222500.0
2011-12-05,8410,8878,8391,8869,93066,94967.0,10222500.0
2011-12-06,8869,8897,8639,8860,52302,94865.0,10222500.0
2011-12-07,8859,9136,8783,9060,41485,97012.0,10222500.0
2011-12-08,8974,9165,8725,8869,52226,94967.0,10222500.0
2011-12-09,8859,8859,8601,8678,26162,92923.0,10222500.0
2011-12-12,8830,8830,8554,8669,66473,92820.0,10222500.0
2011-12-13,8363,8668,8363,8659,29491,92718.0,10222500.0
2011-12-14,8687,8764,8506,8640,47640,92514.0,10222500.0
2011-12-15,8639,8830,8410,8583,37170,91900.0,10222500.0
2011-12-16,8592,8744,8525,8621,42965,92309.0,10222500.0
2011-12-19,8496,8620,7742,8296,54613,88834.0,10222500.0
2011-12-20,8401,8783,8133,8354,93898,89447.0,10222500.0
2011-12-21,8401,8573,8248,8459,60654,90571.0,10222500.0
2011-12-22,8582,8668,8353,8621,69061,92309.0,10222500.0
2011-12-23,8525,8639,8391,8478,64973,90776.0,10222500.0
2011-12-26,8496,8830,8468,8564,74394,91696.0,10222500.0
2011-12-27,8525,8544,7857,7857,99812,84131.0,10222500.0
2011-12-28,8038,8038,7637,7809,40147,83620.0,10222500.0
2011-12-29,7656,8038,7656,8038,25180,86073.0,10222500.0
2012-01-02,8019,8114,7780,7867,28440,84233.0,10222500.0
2012-01-03,7809,7971,7694,7714,38722,82598.0,10222500.0
2012-01-04,7713,7780,7417,7695,96943,82393.0,10222500.0
2012-01-05,7704,7866,7570,7781,39698,83313.0,10222500.0
2012-01-06,7685,7857,7637,7723,21295,82700.0,10222500.0
2012-01-09,7876,7876,7446,7504,31413,80349.0,10222500.0
2012-01-10,7637,7637,7456,7523,27973,80553.0,10222500.0
2012-01-11,7618,7847,7274,7657,168726,81984.0,10222500.0
2012-01-12,7732,8057,7608,8048,77710,86176.0,10222500.0
2012-01-13,8143,8153,7818,7819,49185,83722.0,10222500.0
2012-01-16,7914,7914,7647,7647,30929,81882.0,10222500.0
2012-01-17,7666,7828,7542,7618,53769,81576.0,10222500.0
2012-01-18,7618,7732,7522,7542,36018,80758.0,10222500.0
2012-01-19,7637,7685,7542,7666,33019,82087.0,10222500.0
2012-01-20,7713,7713,7561,7647,24320,81882.0,10222500.0
2012-01-25,7732,7732,7542,7638,24402,81780.0,10222500.0
2012-01-26,7465,7675,7465,7647,33206,81882.0,10222500.0
2012-01-27,7647,7647,7475,7504,62553,80349.0,10222500.0
2012-01-30,7589,7732,7494,7638,47441,81780.0,10222500.0
2012-01-31,7637,7790,7542,7571,50986,81064.0,10222500.0
2012-02-01,7580,7732,7561,7571,79032,81064.0,10222500.0
2012-02-02,7542,7580,7456,7504,87889,80349.0,10222500.0
2012-02-03,7522,7522,7284,7447,104913,79736.0,10222500.0
2012-02-06,7532,7532,7360,7361,36163,78815.0,10222500.0
2012-02-07,7351,7437,7303,7399,39576,79224.0,10222500.0
2012-02-08,7398,7427,7303,7370,29044,78918.0,10222500.0
2012-02-09,7370,7379,7160,7160,59268,76669.0,10222500.0
2012-02-10,7141,7542,7141,7466,43085,79940.0,10222500.0
2012-02-13,7465,7790,7351,7771,57686,83211.0,10222500.0
2012-02-14,7780,7904,7589,7800,45990,83518.0,10222500.0
2012-02-15,7818,7923,7742,7809,54488,83620.0,10222500.0
2012-02-16,7809,7895,7637,7657,27148,81984.0,10222500.0
2012-02-17,7666,7771,7589,7771,65756,83211.0,10222500.0
2012-02-20,7837,8086,7790,8000,132037,85665.0,10222500.0
2012-02-21,8019,8114,7876,8086,68827,86585.0,10222500.0
2012-02-22,8162,8191,7933,8163,36023,87402.0,10222500.0
2012-02-23,8162,8515,8105,8468,157770,90674.0,10222500.0
2012-02-24,8468,8534,8238,8296,56290,88834.0,10222500.0
2012-02-27,8439,8439,8067,8220,44243,88016.0,10222500.0
2012-02-28,8114,8238,7914,7914,34931,84745.0,10222500.0
2012-02-29,8009,8048,7828,7914,52828,84745.0,10222500.0
2012-03-02,8009,8048,7742,7781,104209,83313.0,10222500.0
2012-03-05,7866,8114,7732,8019,86653,85869.0,10222500.0
2012-03-06,8028,8200,7885,7991,64164,85562.0,10222500.0
2012-03-07,7923,7981,7685,7781,84066,83313.0,10222500.0
2012-03-08,7780,8086,7780,8048,91309,86176.0,10222500.0
2012-03-09,8095,8238,7990,8134,78411,87096.0,10222500.0
2012-03-12,8162,8200,8000,8000,84788,85665.0,10222500.0
2012-03-13,8019,8639,8019,8411,223886,90060.0,10222500.0
2012-03-14,8420,8592,8372,8592,113792,92002.0,10222500.0
2012-03-15,8592,8639,8410,8525,40037,91287.0,10222500.0
2012-03-16,8525,8687,8448,8583,60744,91900.0,10222500.0
2012-03-19,8601,8601,8401,8544,57770,91491.0,10222500.0
2012-03-20,8573,8573,8391,8535,41077,91389.0,10222500.0
2012-03-21,8534,8534,8382,8382,23923,89754.0,10222500.0
2012-03-22,8382,8468,8219,8468,47978,90674.0,10222500.0
2012-03-23,8468,8468,8267,8325,37978,89140.0,10222500.0
2012-03-26,8343,8420,8162,8191,39563,87709.0,10222500.0
2012-03-27,8124,8238,8095,8239,30893,88220.0,10222500.0
2012-03-28,8258,8391,8172,8268,11663,88527.0,10222500.0
2012-03-29,8133,8420,8133,8201,15128,87811.0,10222500.0
2012-03-30,8114,8229,8038,8086,11712,86585.0,10222500.0
2012-04-02,8038,8258,7943,8000,18387,85665.0,10222500.0
2012-04-03,7923,8067,7914,7991,55347,85562.0,10222500.0
2012-04-04,7885,7923,7742,7828,32796,83824.0,10222500.0
2012-04-05,7828,7971,7732,7771,14102,83211.0,10222500.0
2012-04-06,7895,7895,7742,7886,2849,84438.0,10222500.0
2012-04-09,8019,8019,6931,7504,61461,80349.0,10222500.0
2012-04-10,7446,7618,7427,7532,19879,80656.0,10222500.0
2012-04-12,7532,8057,7475,7914,19739,84745.0,10222500.0
2012-04-13,7981,8086,7923,8000,4374,85665.0,10222500.0
2012-04-16,8019,8095,7943,8038,6359,86073.0,10222500.0
2012-04-17,8086,8086,7923,8000,3664,85665.0,10222500.0
2012-04-18,8048,8048,7933,7991,8933,85562.0,10222500.0
2012-04-19,8028,8028,7885,7943,26032,85051.0,10222500.0
2012-04-20,8048,8048,7732,7819,15266,83722.0,10222500.0
2012-04-23,7923,7923,7637,7685,9357,82291.0,10222500.0
2012-04-24,7694,7694,7437,7666,22900,82087.0,10222500.0
2012-04-25,7685,7685,7379,7399,36160,79224.0,10222500.0
2012-04-26,7513,7666,7351,7466,27661,79940.0,10222500.0
2012-04-27,7265,7618,7265,7532,3884,80656.0,10222500.0
2012-04-30,7389,7732,7389,7504,4022,80349.0,10222500.0
2012-05-02,7446,7675,7370,7504,22891,80349.0,10222500.0
2012-05-03,7599,7608,7446,7561,22628,80962.0,10222500.0
2012-05-04,7542,7627,7494,7552,7106,80860.0,10222500.0
2012-05-07,7599,7599,7055,7303,43064,78202.0,10222500.0
2012-05-08,7303,7427,7179,7389,12357,79122.0,10222500.0
2012-05-09,7370,7513,7265,7447,9639,79736.0,10222500.0
2012-05-10,7360,7446,7303,7370,15913,78918.0,10222500.0
2012-05-11,7265,7379,7265,7370,14911,78918.0,10222500.0
2012-05-14,7312,7370,7160,7170,11762,76771.0,10222500.0
2012-05-15,7169,7255,6969,7122,30453,76260.0,10222500.0
2012-05-16,7160,7255,7074,7112,30339,76158.0,10222500.0
2012-05-17,7160,7207,7112,7112,6026,76158.0,10222500.0
2012-05-18,7064,7102,6797,6969,32312,74624.0,10222500.0
2012-05-21,6921,6950,6749,6759,22993,72375.0,10222500.0
2012-05-22,6797,7322,6778,7237,21520,77487.0,10222500.0
2012-05-23,7236,7446,7074,7389,20846,79122.0,10222500.0
2012-05-24,7255,7904,7246,7828,41706,83824.0,10222500.0
2012-05-25,8019,8019,7685,7685,26562,82291.0,10222500.0
2012-05-29,7589,7828,7589,7695,24350,82393.0,10222500.0
2012-05-30,7962,7962,7637,7695,9755,82393.0,10222500.0
2012-05-31,7828,7828,7599,7704,5126,82496.0,10222500.0
2012-06-01,7637,7923,7637,7905,55019,84642.0,10222500.0
2012-06-04,7637,7866,7589,7733,20859,82802.0,10222500.0
2012-06-05,7771,7828,7618,7723,16301,82700.0,10222500.0
2012-06-07,7866,7866,7666,7723,9065,82700.0,10222500.0
2012-06-08,7627,7723,7484,7485,20950,80144.0,10222500.0
2012-06-11,7484,7732,7484,7638,24750,81780.0,10222500.0
2012-06-12,7656,7828,7580,7647,36280,81882.0,10222500.0
2012-06-13,7589,7685,7561,7590,18635,81269.0,10222500.0
2012-06-14,7484,7637,7484,7638,7419,81780.0,10222500.0
2012-06-15,7465,7704,7465,7590,8565,81269.0,10222500.0
2012-06-18,7465,7732,7398,7628,12366,81678.0,10222500.0
2012-06-19,7456,7723,7456,7638,14477,81780.0,10222500.0
2012-06-20,7799,7799,7503,7628,22479,81678.0,10222500.0
2012-06-21,7484,7732,7484,7590,13096,81269.0,10222500.0
2012-06-22,7637,7723,7389,7542,8084,80758.0,10222500.0
2012-06-25,7542,7627,7437,7447,19389,79736.0,10222500.0
2012-06-26,7398,7532,7255,7399,29522,79224.0,10222500.0
2012-06-27,7398,7465,7312,7399,34855,79224.0,10222500.0
2012-06-28,7761,7761,7370,7399,34045,79224.0,10222500.0
2012-06-29,7542,7542,7312,7437,20901,79633.0,10222500.0
2012-07-02,7398,7618,7398,7447,14690,79736.0,10222500.0
2012-07-03,7532,7532,7370,7447,25184,79736.0,10222500.0
2012-07-04,7465,7475,7360,7447,28603,79736.0,10222500.0
2012-07-05,7446,7446,7255,7427,21143,79531.0,10222500.0
2012-07-06,7322,7398,7265,7265,12109,77793.0,10222500.0
2012-07-09,7465,7465,7141,7208,7964,77180.0,10222500.0
2012-07-10,7169,7284,7064,7151,14481,76567.0,10222500.0
2012-07-11,7150,7246,6931,7055,11356,75544.0,10222500.0
2012-07-12,7255,7255,6682,7017,35467,75135.0,10222500.0
2012-07-13,7064,7150,6806,6960,9069,74522.0,10222500.0
2012-07-16,7064,7064,6873,6921,6890,74113.0,10222500.0
2012-07-17,6826,6969,6826,6912,13746,74011.0,10222500.0
2012-07-18,6873,6940,6682,6816,32437,72989.0,10222500.0
2012-07-19,6730,6816,6635,6778,21771,72580.0,10222500.0
2012-07-20,6864,6864,6673,6740,22645,72171.0,10222500.0
2012-07-23,6692,6711,6539,6654,12170,71251.0,10222500.0
2012-07-24,6549,6673,6444,6568,8030,70331.0,10222500.0
2012-07-25,6281,6749,6281,6702,20976,71762.0,10222500.0
2012-07-26,6530,6711,6491,6673,9285,71455.0,10222500.0
2012-07-27,6673,6873,6673,6864,17386,73500.0,10222500.0
2012-07-30,6969,6969,6797,6864,6277,73500.0,10222500.0
2012-07-31,6768,6892,6730,6826,10047,73091.0,10222500.0
2012-08-01,6873,7064,6740,7055,25146,75544.0,10222500.0
2012-08-02,7112,7522,6845,7399,32978,79224.0,10222500.0
2012-08-03,7532,7532,7274,7532,38707,80656.0,10222500.0
2012-08-06,7494,7608,7446,7552,21202,80860.0,10222500.0
2012-08-07,7551,7570,7417,7513,9385,80451.0,10222500.0
2012-08-08,7494,7522,7456,7494,18395,80247.0,10222500.0
2012-08-09,7494,7522,7303,7466,25111,79940.0,10222500.0
2012-08-10,7446,7475,7389,7418,16453,79429.0,10222500.0
2012-08-13,7389,7570,7370,7380,25818,79020.0,10222500.0
2012-08-14,7494,7494,7370,7418,17286,79429.0,10222500.0
2012-08-16,7351,7522,7351,7485,18537,80144.0,10222500.0
2012-08-17,7494,7494,7398,7466,11173,79940.0,10222500.0
2012-08-20,7370,7522,7207,7447,33637,79736.0,10222500.0
2012-08-21,7360,7446,7293,7389,9073,79122.0,10222500.0
2012-08-22,7389,7398,7284,7332,13913,78509.0,10222500.0
2012-08-23,7332,7332,7112,7198,22248,77078.0,10222500.0
2012-08-24,7198,7226,7083,7084,10242,75851.0,10222500.0
2012-08-27,7083,7236,7045,7208,10624,77180.0,10222500.0
2012-08-28,7121,7188,7074,7151,6211,76567.0,10222500.0
2012-08-29,7093,7160,7016,7074,20568,75749.0,10222500.0
2012-08-30,7055,7112,6959,7046,19672,75442.0,10222500.0
2012-08-31,7045,7513,7045,7303,48936,78202.0,10222500.0
2012-09-03,7351,7503,7226,7351,12709,78713.0,10222500.0
2012-09-04,7332,7465,7121,7217,16024,77282.0,10222500.0
2012-09-05,7179,7217,7055,7160,48336,76669.0,10222500.0
2012-09-06,7160,7866,6682,7141,244994,76464.0,10222500.0
2012-09-07,7312,7312,6988,7132,37712,76362.0,10222500.0
2012-09-10,7160,7207,6950,6960,25802,74522.0,10222500.0
2012-09-11,7055,7055,6854,6931,22549,74215.0,10222500.0
2012-09-12,7064,7141,6883,7046,46980,75442.0,10222500.0
2012-09-13,7102,7102,6816,6874,33985,73602.0,10222500.0
2012-09-14,6969,7064,6806,6874,38991,73602.0,10222500.0
2012-09-17,6806,6950,6797,6874,22041,73602.0,10222500.0
2012-09-18,6749,6873,6740,6816,20248,72989.0,10222500.0
2012-09-19,6873,6873,6740,6816,26201,72989.0,10222500.0
2012-09-20,6873,6921,6778,6826,16731,73091.0,10222500.0
2012-09-21,6787,6950,6787,6921,11362,74113.0,10222500.0
2012-09-24,6969,7226,6902,7160,40773,76669.0,10222500.0
2012-09-25,7246,7246,7064,7132,13529,76362.0,10222500.0
2012-09-26,6892,7112,6892,7055,20984,75544.0,10222500.0
2012-09-27,7112,7112,6969,7112,5839,76158.0,10222500.0
2012-09-28,7141,7141,6988,7065,6685,75646.0,10222500.0
2012-10-02,6978,7064,6950,7046,19654,75442.0,10222500.0
2012-10-04,7064,7074,6969,7074,8893,75749.0,10222500.0
2012-10-05,7074,7093,6969,6998,9094,74931.0,10222500.0
2012-10-08,7064,7064,6816,6960,16519,74522.0,10222500.0
2012-10-09,6854,6940,6797,6826,12534,73091.0,10222500.0
2012-10-10,6864,6864,6711,6769,10846,72478.0,10222500.0
2012-10-11,6759,6883,6692,6692,11644,71660.0,10222500.0
2012-10-12,6692,6778,6663,6778,22420,72580.0,10222500.0
2012-10-15,6969,6969,6539,6540,19523,70024.0,10222500.0
2012-10-16,6549,6759,5995,6043,120394,64708.0,10222500.0
2012-10-17,6043,6358,6014,6158,35758,65935.0,10222500.0
2012-10-18,6157,6243,5670,6100,42137,65322.0,10222500.0
2012-10-19,6157,6157,5966,6110,7929,65424.0,10222500.0
2012-10-22,6100,6234,6014,6177,14356,66140.0,10222500.0
2012-10-23,6234,6234,6033,6129,8070,65628.0,10222500.0
2012-10-24,6186,6186,5966,6024,16773,64504.0,10222500.0
2012-10-25,6110,6110,5775,5833,23752,62459.0,10222500.0
2012-10-26,5871,5871,5584,5833,31368,62459.0,10222500.0
2012-10-29,5899,5919,5709,5824,15885,62357.0,10222500.0
2012-10-30,5899,5899,5699,5814,8913,62255.0,10222500.0
2012-10-31,5823,6138,5823,5871,4136,62868.0,10222500.0
2012-11-01,5814,5899,5623,5642,13617,60415.0,10222500.0
2012-11-02,5728,5976,5632,5948,14845,63686.0,10222500.0
2012-11-05,6090,6090,5833,5938,10452,63584.0,10222500.0
2012-11-06,5966,5966,5785,5919,9420,63380.0,10222500.0
2012-11-07,5852,5995,5852,5919,12580,63380.0,10222500.0
2012-11-08,5909,5976,5823,5919,16273,63380.0,10222500.0
2012-11-09,5938,5938,5871,5890,7469,63073.0,10222500.0
2012-11-12,5957,5966,5823,5967,15514,63891.0,10222500.0
2012-11-13,5995,5995,5699,5738,15128,61437.0,10222500.0
2012-11-14,5728,5871,5346,5690,22690,60926.0,10222500.0
2012-11-15,5689,5699,5432,5690,16569,60926.0,10222500.0
2012-11-16,5689,5718,5441,5719,30326,61233.0,10222500.0
2012-11-19,5508,5728,5508,5728,15060,61335.0,10222500.0
2012-11-20,5747,5804,5661,5709,13901,61131.0,10222500.0
2012-11-21,5766,6062,5728,5890,21148,63073.0,10222500.0
2012-11-22,5966,5966,5775,5919,7688,63380.0,10222500.0
2012-11-23,6062,6186,5814,5862,25726,62766.0,10222500.0
2012-11-26,5919,6004,5766,5871,7574,62868.0,10222500.0
2012-11-27,5909,5919,5804,5871,5196,62868.0,10222500.0
2012-11-28,6004,6004,5775,5824,16678,62357.0,10222500.0
2012-11-29,5880,5880,5728,5805,4096,62153.0,10222500.0
2012-11-30,5794,5823,5709,5805,6548,62153.0,10222500.0
2012-12-03,5919,6004,5737,5871,8873,62868.0,10222500.0
2012-12-04,5966,5976,5699,5957,12440,63788.0,10222500.0
2012-12-05,5890,6014,5823,5919,12954,63380.0,10222500.0
2012-12-06,5966,5985,5890,5986,24295,64095.0,10222500.0
2012-12-07,6004,6205,6004,6158,13526,65935.0,10222500.0
2012-12-10,6205,6205,6033,6110,12968,65424.0,10222500.0
2012-12-11,6186,6186,5995,6158,5323,65935.0,10222500.0
2012-12-12,6157,6348,5947,6339,34672,67877.0,10222500.0
2012-12-13,6386,6434,6300,6387,29255,68389.0,10222500.0
2012-12-14,6434,6434,6320,6387,3356,68389.0,10222500.0
2012-12-17,6176,6348,6176,6291,9741,67366.0,10222500.0
2012-12-18,6396,6396,6167,6291,3807,67366.0,10222500.0
2012-12-20,6377,6377,6119,6244,2777,66855.0,10222500.0
2012-12-21,6281,6281,5995,6148,7753,65833.0,10222500.0
2012-12-24,6205,6205,5966,6148,5896,65833.0,10222500.0
2012-12-26,6119,6243,6043,6110,7781,65424.0,10222500.0
2012-12-27,6340,6340,6090,6150,2039,62868.0,10222500.0
2012-12-28,6000,6270,6000,6230,13883,63686.0,10222500.0
2013-01-02,6230,6390,6220,6220,8370,63584.0,10222500.0
2013-01-03,6340,6340,6150,6220,15577,63584.0,10222500.0
2013-01-04,6300,6300,6110,6220,21802,63584.0,10222500.0
2013-01-07,6350,6350,6150,6190,9002,63277.0,10222500.0
2013-01-08,6300,6300,6010,6140,8234,62766.0,10222500.0
2013-01-09,6190,6230,6110,6200,10621,63380.0,10222500.0
2013-01-10,6250,6250,6090,6200,7783,63380.0,10222500.0
2013-01-11,6180,6230,6050,6200,24857,63380.0,10222500.0
2013-01-14,6200,6200,6080,6170,11081,63073.0,10222500.0
2013-01-15,6180,6190,6050,6160,6312,62971.0,10222500.0
2013-01-16,6250,6250,6050,6150,6868,62868.0,10222500.0
2013-01-17,6250,6250,6060,6130,4203,62664.0,10222500.0
2013-01-18,6180,6200,6000,6090,8327,62255.0,10222500.0
2013-01-21,6240,6240,6120,6150,1391,62868.0,10222500.0
2013-01-22,6130,6150,6050,6140,5642,62766.0,10222500.0
2013-01-23,6200,6200,6040,6140,8330,62766.0,10222500.0
2013-01-24,6180,6180,5940,6100,13294,62357.0,10222500.0
2013-01-25,6100,6100,5950,6080,24687,62153.0,10222500.0
2013-01-28,6000,6200,5950,6060,23966,61948.0,10222500.0
2013-01-29,6100,6100,5950,6030,17225,61642.0,10222500.0
2013-01-30,6030,6040,5930,6020,15757,61539.0,10222500.0
2013-01-31,6100,6100,5980,6050,5580,61846.0,10222500.0
2013-02-01,6140,6300,6020,6300,13102,64402.0,10222500.0
2013-02-04,6400,6910,6300,6700,118633,68491.0,10222500.0
2013-02-05,6700,7010,6500,6820,58329,69717.0,10222500.0
2013-02-06,6940,6940,6700,6820,8811,69717.0,10222500.0
2013-02-07,6800,6800,6610,6710,9947,68593.0,10222500.0
2013-02-08,6820,6870,6650,6760,7807,69104.0,10222500.0
2013-02-12,6870,6870,6700,6800,19334,69513.0,10222500.0
2013-02-13,6880,6890,6700,6750,12762,69002.0,10222500.0
2013-02-14,6800,6800,6650,6730,10525,68797.0,10222500.0
2013-02-15,6680,6780,6610,6700,10838,68491.0,10222500.0
2013-02-18,6760,6760,6600,6640,10732,67877.0,10222500.0
2013-02-19,6640,6890,6500,6830,30709,69820.0,10222500.0
2013-02-20,6900,7460,6830,7350,72052,75135.0,10222500.0
2013-02-21,7390,7400,7120,7360,11973,75238.0,10222500.0
2013-02-22,7400,7400,7250,7340,19838,75033.0,10222500.0
2013-02-25,7340,7390,7150,7150,14625,73091.0,10222500.0
2013-02-26,7200,7200,6990,7050,17520,72069.0,10222500.0
2013-02-27,7150,7150,6900,7000,17823,71558.0,10222500.0
2013-02-28,6930,7100,6870,6870,12449,70229.0,10222500.0
2013-03-04,6990,7000,6870,6920,4153,70740.0,10222500.0
2013-03-05,7030,7070,6900,7070,9131,72273.0,10222500.0
2013-03-06,7100,7100,6920,7070,2669,72273.0,10222500.0
2013-03-07,7000,7130,6850,6890,10953,70433.0,10222500.0
2013-03-08,6820,6960,6580,6680,20166,68286.0,10222500.0
2013-03-11,6690,6800,6550,6790,13892,69411.0,10222500.0
2013-03-12,6790,6910,6700,6810,16388,69615.0,10222500.0
2013-03-13,6900,6900,6740,6790,21948,69411.0,10222500.0
2013-03-14,6820,6910,6660,6880,21941,70331.0,10222500.0
2013-03-15,6910,6980,6900,6940,11009,70944.0,10222500.0
2013-03-18,6970,6980,6750,6940,24341,70944.0,10222500.0
2013-03-19,6990,6990,6780,6840,24668,69922.0,10222500.0
2013-03-20,6880,6890,6650,6800,26628,69513.0,10222500.0
2013-03-21,6800,6880,6750,6870,52201,70229.0,10222500.0
2013-03-22,6940,6940,6800,6860,10260,70126.0,10222500.0
2013-03-25,6930,7100,6850,7100,21159,72580.0,10222500.0
2013-03-26,7140,7220,7030,7050,31656,72069.0,10222500.0
2013-03-27,7090,7200,6930,7000,23703,71558.0,10222500.0
2013-03-28,7000,7190,6890,6930,15410,70842.0,10222500.0
2013-03-29,6940,7000,6830,6890,21217,70433.0,10222500.0
2013-04-01,6950,6960,6770,6850,19092,70024.0,10222500.0
2013-04-02,6980,6980,6780,6840,28195,69922.0,10222500.0
2013-04-03,6940,7110,6800,7090,30892,72478.0,10222500.0
2013-04-04,7090,7090,6700,6980,12734,71353.0,10222500.0
2013-04-05,7000,7040,6780,6950,29519,71046.0,10222500.0
2013-04-08,6990,6990,6700,6800,24509,69513.0,10222500.0
2013-04-09,6820,6900,6640,6640,16113,67877.0,10222500.0
2013-04-10,6730,6950,6510,6890,31908,73817.0,10713625.0
2013-04-11,6950,7200,6850,7140,47065,76495.0,10713625.0
2013-04-12,7200,7200,7010,7030,18463,75317.0,10713625.0
2013-04-15,7010,7100,6950,7010,31737,75103.0,10713625.0
2013-04-16,6920,7060,6900,7050,23651,75531.0,10713625.0
2013-04-17,7090,7100,7020,7090,13331,75960.0,10713625.0
2013-04-18,7090,7090,7010,7040,26966,75424.0,10713625.0
2013-04-19,7030,7100,6660,7010,17696,75103.0,10713625.0
2013-04-22,7100,7100,7000,7060,5586,75638.0,10713625.0
2013-04-23,6990,7090,6990,7050,11433,75531.0,10713625.0
2013-04-24,7050,7130,6940,7120,37582,76281.0,10713625.0
2013-04-25,7120,7120,6980,7060,16616,75638.0,10713625.0
2013-04-26,7050,7050,6960,6970,25725,74674.0,10713625.0
2013-04-29,7100,7100,6970,7030,7301,75317.0,10713625.0
2013-04-30,7030,7120,7030,7060,18502,75638.0,10713625.0
2013-05-02,7100,7100,6990,7070,14289,75745.0,10713625.0
2013-05-03,7100,7250,7020,7180,41693,76924.0,10713625.0
2013-05-06,7180,7390,7180,7380,49575,79067.0,10713625.0
2013-05-07,7400,7400,7250,7380,22464,79067.0,10713625.0
2013-05-08,7380,7450,7320,7330,20913,78531.0,10713625.0
2013-05-09,7330,7400,7290,7330,20249,78531.0,10713625.0
2013-05-10,7280,7370,7120,7120,27783,76281.0,10713625.0
